seed,group,cos
0,dead,-0.13374770985515472
0,dead,0.19212276400001024
0,dead,0.09879387927403604
0,dead,-0.39285514950675365
0,dead,0.25546309815717316
0,dead,0.15345075227220106
0,dead,0.21718668616012332
0,dead,0.31282507869431364
0,dead,0.4010445846827252
0,dead,0.33278034954265784
0,dead,-0.31652896790741947
0,dead,0.14021841348060618
0,dead,0.49457550352793167
0,dead,0.6817659314521135
0,dead,0.5388797264825345
0,dead,0.4691247087382939
0,dead,0.2056860913673937
0,dead,0.5609096125301485
0,dead,-0.05074338611874675
0,dead,0.27202031804188365
0,dead,0.0027902627094267564
0,dead,0.5707757340333004
0,dead,-0.021315364221460385
0,dead,0.4867786778719842
0,dead,0.3103678481489103
0,dead,0.19649847907389076
0,dead,0.16520658275701872
0,dead,-0.07566231655919714
0,dead,0.5713908606610709
0,dead,-0.14498063184591226
0,dead,0.17860438239812174
0,dead,0.14438443291437153
0,dead,0.49034262435962866
0,dead,-0.09424370388337336
0,dead,0.306409550730764
0,dead,0.3339032606643533
0,dead,0.01646290186181331
0,dead,0.1292867562723419
0,dead,-0.021180198007413442
0,dead,0.34657970969387686
0,dead,0.4310624042559955
0,dead,0.4250229945258863
0,dead,0.09142555227306712
0,dead,-0.029955039528986763
0,dead,-0.13881366879747034
0,dead,0.1674345064328133
0,dead,0.1661701345411428
0,dead,-0.11384462011586907
0,dead,0.09023726816632925
0,dead,0.1625267545258904
0,dead,0.07906580743180915
0,dead,0.1791059437449936
0,dead,-0.03737997580779945
0,dead,0.2491840128593723
0,dead,0.29620168661365537
0,dead,-0.11294224896883721
0,dead,0.673196002726668
0,dead,0.6538614341593354
0,dead,0.06327700914073005
0,dead,0.6279314288765879
0,dead,0.1816511773061458
0,dead,0.013874156526577457
0,dead,0.27541797755923364
0,dead,0.13764743837553484
0,dead,-0.33849627126857096
0,dead,-0.32297800385442155
0,dead,-0.07797507246166943
0,dead,-0.06894977706312894
0,dead,0.3952829398652724
0,dead,0.20415319764549822
0,dead,0.349811755876236
0,dead,0.28081530900910345
0,dead,-0.133587799811022
0,dead,0.08942247478069343
0,dead,0.12220529570640222
0,dead,0.025633451354987492
0,dead,-0.16037325286974077
0,dead,0.1541252806443885
0,dead,0.19127584489552302
0,dead,-0.2559099747321982
0,dead,0.6831585547120194
0,dead,0.24704257105983354
0,dead,0.30131738559142635
0,dead,0.44017145233696425
0,dead,-0.09174575236765976
0,dead,0.1623871873075255
0,dead,0.12910880257874452
0,dead,-0.18569722646556214
0,dead,0.4647079554053836
0,dead,0.612836304814056
0,dead,0.5901776006965146
0,dead,-0.24463053895704776
0,dead,0.6689522308978206
0,dead,0.6308076886190895
0,dead,0.3567639342996334
0,dead,0.39380736580681336
0,dead,0.08078975908708229
0,dead,0.4094134072357911
0,dead,0.02867692655502307
0,dead,0.23651547814887985
0,dead,0.025315260291265806
0,dead,0.6711113264654751
0,dead,-0.2460842462173564
0,dead,0.09602295861278104
0,dead,0.341349451798195
0,dead,0.10465378560686912
0,dead,-0.019278247040211815
0,dead,0.6371447312115464
0,dead,0.35073294816751366
0,dead,0.29271904380229435
0,dead,0.3677555188189265
0,dead,0.13260166910237484
0,dead,0.09739381544001871
0,dead,0.4540129909757255
0,dead,0.35012290756500375
0,dead,-0.10241277007446888
0,dead,0.34299160527639017
0,dead,0.81350657241343
0,dead,0.33064090378910455
0,dead,-0.16660484705073217
0,dead,0.6730219402683825
0,dead,0.6667568891532116
0,dead,0.40624024573332657
0,dead,0.1565212495077155
0,dead,0.04522350268238972
0,dead,0.37409131065176854
0,dead,0.7262715559951235
0,dead,0.34866608176542035
0,dead,0.4131752429168337
0,dead,0.00897986203556125
0,dead,-0.10321021304301328
0,dead,-0.03249591327479972
0,dead,0.253819213875493
0,dead,0.6067458816234104
0,dead,0.03623546288158734
0,dead,0.3153269866479462
0,dead,0.5441096785258978
0,dead,0.0029324150468446226
0,dead,0.24921556062567413
0,dead,0.23468611364967
0,dead,0.17813933361352144
0,dead,0.47112993064258024
0,dead,-0.23138427168431583
0,dead,0.09339180591491027
0,dead,-0.16622374479238297
0,dead,0.37135415164429797
0,dead,0.32134337322468487
0,dead,0.388077122898185
0,dead,0.22998054435122786
0,dead,0.16217674516733563
0,dead,0.24505754580192673
0,dead,0.4661740985172744
0,dead,0.6648571984898611
0,dead,0.16926504807272202
0,dead,-0.007909190769050601
0,dead,-0.030240154768269644
0,dead,-0.03443033624576361
0,dead,0.3886960489603923
0,dead,0.16144624770914118
0,dead,0.46119805658384966
0,dead,0.23886775132200275
0,dead,0.09803166002521922
0,dead,-0.048618443340686594
0,dead,-0.42529623700231445
0,dead,0.1975127978448433
0,dead,0.2712132909693612
0,dead,0.01441604927751679
0,dead,0.12494400795157831
0,dead,-0.13362591320825967
0,dead,0.42456795168401174
0,dead,0.07575154844503534
0,dead,0.3392623580725531
0,dead,0.014451048546544415
0,dead,0.42585163935859266
0,dead,0.1491604218458715
0,dead,0.22108664183880256
0,dead,0.40175284836129443
0,dead,0.21936529604916688
0,dead,0.4308805700819588
0,dead,-0.2159592482666971
0,dead,0.5398224585774692
0,dead,0.005827642135312794
0,dead,0.5039713962390541
0,dead,0.4070487987096007
0,dead,-0.05434794546895835
0,dead,0.06857116310973659
0,dead,0.48866530471641123
0,dead,0.4925264000103711
0,dead,0.5124850880445351
0,dead,0.1612654352539413
0,dead,0.23111953729268994
0,dead,0.1041175214660144
0,dead,0.22411900180644456
0,dead,0.28109886188141175
0,dead,0.16390118232515805
0,dead,-0.051633906542161295
0,dead,0.5102740417641431
0,dead,0.6569951156520822
0,dead,0.1020329532320576
0,dead,0.39995235807233137
0,dead,0.08916258790408649
0,dead,0.19446603623960024
0,dead,0.3312896027325611
0,dead,0.2729921338617765
0,dead,0.8281845330055704
0,dead,0.06406045027774611
0,dead,0.0012082387426730124
0,dead,0.18086492650584965
0,dead,-0.13620298098327732
0,dead,-0.13212010955897485
0,dead,-0.011358485725765574
0,dead,0.4177380494888434
0,dead,0.5121008028269732
0,dead,0.5898125358297398
0,dead,0.6463494881971907
0,dead,0.2890251242002341
0,dead,0.7319767992907371
0,dead,0.4397967268141433
0,dead,0.443014235691104
0,dead,0.3256254244215445
0,dead,-0.10668950633982006
0,dead,0.4074260086645327
0,dead,0.48878001511922486
0,dead,0.5602837532687188
0,dead,-0.13645088659054483
0,dead,0.21130202981114965
0,dead,0.4047440611374304
0,dead,0.03949551812418467
0,dead,0.2618946242110887
0,dead,-0.10466703676486518
0,dead,0.07927850044331243
0,dead,0.19482053832786767
0,dead,0.39598044462678156
0,dead,0.6744506525666683
0,dead,0.3844574574977046
0,dead,-0.17951518550266407
0,dead,0.05226084096173999
0,dead,-0.06913966449163347
0,dead,0.5321498296620546
0,dead,-0.22612798610097787
0,dead,-0.10832157570417096
0,dead,0.3535570066119948
0,dead,0.2167682937199018
0,dead,0.06075565443465559
0,dead,-0.026723009292981208
0,dead,0.5193262759668076
0,dead,0.17822224379960308
0,dead,0.7091209581265396
0,dead,0.040233721649294035
0,dead,0.21758939437941197
0,dead,0.10927425216294916
0,dead,0.4240730754523214
0,dead,0.4442495979564927
0,dead,-0.04151940235196987
0,dead,-0.06813036529159792
0,dead,0.31904859084151727
0,dead,0.08521349953439487
0,dead,0.20850680139155747
0,dead,0.17342948753985102
0,dead,0.4401375949125067
0,dead,0.4346781188902115
0,dead,-0.07195133358080469
0,dead,0.4085022923175647
0,dead,0.17121342109405951
0,dead,0.13262089427681215
0,dead,0.5289682287099879
0,dead,0.49236658954222967
0,dead,0.08644397747935213
0,dead,-0.1043930746749808
0,dead,0.39069515445160136
0,dead,0.23643148292943303
0,dead,0.1775792609629869
0,dead,0.22274910916081112
0,dead,-0.018059035995807035
0,dead,0.07322651505868388
0,dead,0.14797622063457636
0,dead,0.5946246225049334
0,dead,0.24110147230491508
0,dead,0.509018222245698
0,dead,0.14761854906042282
0,dead,-0.021679264200844227
0,dead,0.13017878793307394
0,dead,0.2587436948295684
0,dead,-0.013855700800703018
0,dead,0.1340965187808614
0,dead,-0.04250982730048803
0,dead,0.19026850177752722
0,dead,0.223118430764128
0,dead,-0.2859131826721725
0,dead,0.41034304106963393
0,dead,0.3218143080242622
0,dead,0.2683386904416061
0,dead,-0.25684647653165205
0,dead,-0.04657815107939129
0,dead,0.33500903540690313
0,dead,-0.13219667456477294
0,dead,0.18837346656667747
0,dead,0.3442219817205647
0,dead,0.5228537318445297
0,dead,0.30617999680685043
0,dead,0.2086244576311233
0,dead,0.1341107811586447
0,dead,0.2617445686985436
0,dead,0.23644289137935734
0,dead,-0.1532012960377439
0,dead,-0.22767887932359082
0,dead,0.4423009878471173
0,dead,0.37230116426982857
0,dead,-0.140917009769088
0,dead,0.4603489129079309
0,dead,-0.0337594200027229
0,dead,0.2424714889824624
0,dead,0.3292302795372551
0,dead,-0.4364478320676468
0,dead,0.2890303947451728
0,dead,0.36272691280622177
0,dead,0.32721626532057974
0,dead,-0.1601251305405971
0,dead,0.40948947601284086
0,dead,-0.2703140232932926
0,dead,-0.178954170933725
0,dead,0.26131731510711664
0,dead,0.20681157445864043
0,dead,-0.03612182912076064
0,dead,0.06109794038307677
0,dead,0.31210850630249315
0,dead,0.29989664577885355
0,dead,-0.04675115926177443
0,dead,0.5685468472677354
0,dead,-0.5411251029276541
0,dead,0.4614476507241473
0,dead,0.35173121452761935
0,dead,-0.03393490646324994
0,dead,0.690312682744846
0,dead,0.17263532055808206
0,dead,0.3475163939256426
0,dead,0.07022999750533594
0,dead,0.10189346529299885
0,dead,-0.05843918581281276
0,dead,-0.16374242454243934
0,dead,-0.01887388243270767
0,dead,0.05857515266938458
0,dead,0.3689014518957761
0,dead,-0.01735474362185908
0,dead,-0.10671288119801409
0,dead,-0.2242559688366225
0,dead,0.350194480295365
0,dead,0.5015446985176862
0,dead,-0.04641129438706552
0,dead,0.556870177558576
0,dead,0.02987965082362998
0,dead,0.21391618719070757
0,dead,-0.28816701290348157
0,dead,0.13537341284330148
0,dead,0.08954303442696675
0,dead,0.3920184817893931
0,dead,0.17898359252016996
0,dead,0.7736348026324015
0,dead,0.30271817896254377
0,dead,0.3457495965842467
0,dead,0.4771557679188678
0,dead,0.39857311745138024
0,dead,-0.03782039422663774
0,dead,0.5598853052167607
0,dead,0.5973862583041651
0,dead,0.1129897038132038
0,dead,0.014658837984080453
0,dead,0.9225378140694465
0,dead,0.322187128091698
0,dead,0.030613959691682596
0,dead,0.3969641404404069
0,dead,0.1677524624905905
0,dead,0.07593739390083395
0,dead,0.09826234628870201
0,dead,-0.037938503026348505
0,dead,0.5405940941223313
0,dead,0.3264851793712565
0,dead,-0.1423235363734609
0,dead,-0.2986001732082994
0,dead,-0.1589859784237067
0,dead,-0.040658515109067435
0,dead,0.0428946902568797
0,dead,-0.1664367489205535
0,dead,0.2642851407974516
0,dead,0.016027321516162384
0,dead,0.22840838082859147
0,dead,-0.11480336812361355
0,dead,0.3015866957240231
0,dead,-0.1025651887723492
0,dead,0.23868482276458194
0,dead,0.14143949235016312
0,dead,0.2566238863198254
0,dead,0.307514097278094
0,dead,0.01771508063447866
0,dead,0.6411873217301788
0,dead,-0.03965141229502662
0,dead,0.33296513067983985
0,dead,-0.16959136961375443
0,dead,0.6049782016616733
0,dead,0.15077280450547093
0,dead,-0.03653094835122312
0,dead,0.42474670298080835
0,dead,0.4673020949414564
0,dead,0.5653637322425307
0,dead,0.32962391502843746
0,dead,-0.08716733480315961
0,dead,0.12305817849316432
0,dead,0.3536309938534276
0,dead,0.3800141517037627
0,dead,0.4889820987932687
0,dead,0.3754723012458165
0,dead,0.04705838183827232
0,dead,0.705150471315077
0,dead,0.4139211496308109
0,dead,0.3044830360096316
0,dead,0.375713187017085
0,dead,0.3302784783009617
0,dead,0.2827559304359278
0,dead,0.12339245812600781
0,dead,0.022699753329314797
0,dead,0.5865323334654592
0,dead,-0.3136501118392673
0,dead,-0.1482053923204041
0,dead,0.3932298955381283
0,dead,-0.24503214723961925
0,dead,0.03342817684114324
0,dead,0.29410947432207335
0,dead,0.32057338374580646
0,dead,0.4273773505725868
0,dead,0.9124137529431507
0,dead,0.9326467158724856
0,dead,0.4046579413858013
0,dead,0.43379438966866873
0,dead,-0.14745573090598035
0,dead,0.20032250295642387
0,dead,0.13187985668581953
0,dead,0.09158976238866766
0,dead,0.46708037549974873
0,dead,0.3601144536690723
0,dead,0.4174591593375063
0,dead,0.1952889311947639
0,dead,0.3672561523524397
0,dead,0.21639027559679472
0,dead,-0.04349704270371558
0,dead,0.35454168069977554
0,dead,-0.02887476133588229
0,dead,-0.00041313584090766465
0,dead,0.8209756808446919
0,dead,0.15859843032673615
0,dead,0.03887867948395168
0,dead,0.16590728021962162
0,dead,0.3803023258687695
0,dead,-0.03937537486264373
0,dead,-0.029848833282274032
0,dead,-0.08659489416788785
0,dead,0.16848352963528965
0,dead,0.6203236820113311
0,dead,0.06569578351075164
0,dead,0.17354439280295506
0,dead,0.025478099461305217
0,dead,0.21432894148713827
0,dead,-0.39035629398557264
0,dead,0.44197727576962387
0,dead,0.1624720651891384
0,dead,-0.16390472111139512
0,dead,0.43872982240069097
0,dead,0.1532127245005509
0,dead,0.0656687154282744
0,dead,-0.16249909423574715
0,dead,0.19140087913363382
0,dead,-0.2837270598975362
0,dead,0.5503454780345576
0,dead,0.20003019841351416
0,dead,-0.13753679654607479
0,dead,0.294233178551913
0,dead,0.38776500838614736
0,dead,0.3384498274243701
0,dead,-0.2011369629192036
0,dead,0.18596053535318952
0,dead,0.25161267195772435
0,dead,-0.4553754328603658
0,dead,-0.020456127936926558
0,dead,-0.19859381117236555
0,dead,0.060925020042190005
0,dead,0.22652012032577537
0,dead,-0.27304609552456666
0,dead,-0.530209000535798
0,dead,0.2291462239636229
0,dead,0.2388550084069673
0,dead,0.34399140500910136
0,dead,0.37929113023016425
0,dead,0.38971457162552947
0,dead,0.4032328752434187
0,dead,-0.5410041262759416
0,dead,0.48737320277660134
0,dead,0.21211547909733827
0,dead,0.021919529181924052
0,dead,0.1068437255971038
0,dead,0.3904610615026992
0,dead,0.023494335044747523
0,dead,0.10555283774815483
0,dead,0.012553340601544572
0,dead,0.3826124920663141
0,dead,-0.005697766930454388
0,dead,0.7918939974074569
0,dead,0.2608994008180253
0,dead,0.24818164598416842
0,dead,-0.14087546650964913
0,dead,0.5280503387656322
0,dead,0.03164770600291144
0,dead,0.389645333727548
0,dead,0.23417933941530195
0,dead,0.25953576024892655
0,dead,0.06545679650602879
0,dead,0.2693807916738515
0,dead,0.21258676244468913
0,dead,0.070060622185155
0,dead,0.2805615793884303
0,dead,0.5844027544236857
0,dead,0.43834751851396
0,dead,-0.09288037681746555
0,dead,0.41419559541599027
0,dead,0.7127417803186138
0,dead,0.23129792872655752
0,dead,0.41716377906375507
0,dead,0.25975744348981483
0,dead,0.5611168475784285
0,dead,0.08852193357082445
0,dead,0.3168263023137359
0,dead,0.1058908908113523
0,dead,0.38839719024114233
0,dead,-0.09534677556921894
0,dead,-0.10559777331787379
0,dead,0.4435362115287876
0,dead,0.48059928425127135
0,dead,-0.061402337068415455
0,dead,0.32256642144679043
0,dead,0.4312111238443326
0,dead,0.28306484660963394
0,dead,0.11900325650220588
0,dead,0.6150835508141871
0,dead,0.1454782582652374
0,dead,0.3683706924584349
0,dead,0.34000965777345965
0,dead,0.1465805733071963
0,dead,0.3491023391691515
0,dead,0.6007487631384271
0,dead,0.5763280106595585
0,dead,0.09806349848943477
0,dead,0.36395108949276117
0,dead,0.6383748982326842
0,dead,0.451404812644731
0,dead,0.14724367296791882
0,dead,0.3876867040784837
0,dead,0.28693311635245544
0,dead,0.4595335310011517
0,dead,0.331064281142072
0,dead,0.424818122449993
0,dead,0.15476485657289404
0,dead,0.0002518635929399875
0,dead,-0.13848771418238198
0,dead,0.15613207402116447
0,dead,0.29199105604918374
0,dead,0.13350225496242674
0,dead,0.5716396219301609
0,dead,0.7144658521039748
0,dead,-0.1517330234196049
0,dead,0.49209525732510434
0,dead,0.39630576576155446
0,dead,0.42482417656212895
0,dead,0.4681612296541352
0,dead,-0.2037357588868896
0,dead,-0.17411193192565838
0,dead,0.08039525101908822
0,dead,0.2513130446042802
0,dead,0.46915999914719536
0,dead,0.42571095356551697
0,dead,0.45134915389041796
0,dead,0.14163604622630202
0,dead,0.6401464688841048
0,dead,-0.07103179236480026
0,dead,0.456589069036316
0,dead,0.22046156881377083
0,dead,0.29842831304952494
0,dead,0.404773037832443
0,dead,0.10352325989358184
0,dead,0.44491963193027484
0,dead,-0.05365322796955351
0,dead,-0.058106642052024905
0,dead,-0.04094749499718106
0,dead,0.4142047251053261
0,dead,0.2672748768196592
0,dead,-0.06948332721991848
0,dead,0.5013725777977813
0,dead,0.04574335629773602
0,dead,-0.02862631903545549
0,dead,-0.11109636713425021
0,dead,0.01963441925783156
0,dead,0.12091136442985655
0,dead,0.17027708169843148
0,dead,0.1694374376203493
0,dead,0.01342913412136126
0,dead,0.4862478960252107
0,dead,-0.06461171881069691
0,dead,0.4253114621283838
0,dead,-0.07803801075567728
0,dead,-0.039613861536948666
0,dead,0.23674979401854984
0,dead,0.6669283948632758
0,dead,-0.02876250280569213
0,dead,0.20576504755144157
0,dead,0.2386824664705943
0,dead,0.1328741086939419
0,dead,0.44064385341095086
0,dead,0.19815173899361813
0,dead,0.27309309860360037
0,dead,0.4712631906837768
0,dead,0.14138161820369613
0,dead,0.15073931030832727
0,dead,-0.05190650185046983
0,dead,-0.20976954265077236
0,dead,0.4294856793693667
0,dead,-0.1385464708172114
0,dead,-0.1169325966061463
0,dead,0.5208940237096776
0,dead,0.055597107869128554
0,dead,0.20557645725796841
0,dead,0.00845650271234157
0,dead,0.27420286030592694
0,dead,0.4955372263329526
0,dead,-0.05718741606116218
0,dead,0.5534462181937698
0,dead,0.4627839231387193
0,dead,0.29393657937769685
0,dead,0.12438246961182307
0,dead,0.22472529888279086
0,dead,0.22792083214955805
0,dead,0.13615144178221547
0,dead,0.4452291816911405
0,dead,0.2171326245705641
0,dead,-0.2100104668420637
0,dead,0.3536820285782855
0,dead,0.25190824262135303
0,dead,0.7047815000599421
0,dead,0.07134191780891443
0,dead,0.1468299439274951
0,dead,-0.11215159080956379
0,dead,-0.18355575705825278
0,dead,0.2824139325336673
0,dead,0.06946144852781899
0,dead,0.06819420151813735
0,dead,0.3174093360493198
0,dead,0.2924955795488066
0,dead,0.527784980224894
0,dead,0.10047755599464019
0,dead,-0.03153838722228217
0,dead,0.1267330794809548
0,dead,0.12781566537636066
0,dead,0.25938057764892225
0,dead,-0.14530104693266832
0,dead,0.4739839466275751
0,dead,-0.2683152999132221
0,dead,-0.11787775961426543
0,dead,-0.24911047973565936
0,dead,0.08894250369144525
0,dead,0.091123756966139
0,dead,0.18016933890263803
0,dead,0.4778029959229718
0,dead,-0.0899718866141439
0,dead,0.18983662695951445
0,dead,0.03752418729982109
0,dead,0.38778964267126453
0,dead,-0.10003386721426814
0,dead,-0.1043060200267445
