arm,cell,freeze_steps,seed,task,open_frac,n_img,n_unit,npos,apos,a1_rms,mu2,zbar2_med,p_pos2,w2_row_med,cos2_med,dcos,dcos_pos,drms,dcos_grad
LE_sw7500,LE,7500,8,17,0.02364166667,649,100,29,72.47838001,71.56662252,645.6854047,-544.1877739,0.02084166667,6.889105598,-0.1214077605,0.1143526121,0.05474037573,0.1010746684,0.06065157147
LE_sw7500,LE,7500,8,18,0.02025833333,592,100,25,86.80789905,77.0589488,701.5749393,-582.4133964,0.018225,7.017712533,-0.1182801248,0.1112072587,0.0745882384,0.1013108579,0.04648044986
LE_sw7500,LE,7500,8,19,0.017075,534,100,29,83.0937232,83.38725336,764.8811843,-636.6015146,0.015375,7.095555344,-0.1177482461,0.1392134324,0.05800847358,0.09781116473,0.05329085128
LE_sw7500,LE,7500,8,20,0.01721666667,524,100,23,100.8463071,84.5253058,776.0110572,-642.1304554,0.01545,7.2151156,-0.1157518096,0.1406119061,0.04207411214,0.09610882186,0.03201375468
LE_sw7500,LE,7500,8,21,0.01709166667,497,100,22,107.5500363,90.83418368,838.9040829,-664.0656175,0.015275,7.296309334,-0.1088018548,0.1448426744,0.07952350955,0.08938150448,0.03792635792
LE_sw7500,LE,7500,8,22,0.01433333333,444,100,20,120.0885448,96.2013271,894.0892612,-699.1393879,0.01285,7.378525091,-0.1047555193,0.1266241685,0.01375751504,0.08997775177,0.06553556669
LE_sw7500,LE,7500,8,23,0.01438333333,421,100,21,122.087819,106.5577113,995.4097064,-742.143011,0.01300833333,7.463876427,-0.1012791231,0.1518101351,0.05023192416,0.08511876125,0.04263345475
LE_sw7500,LE,7500,8,24,0.01426666667,402,100,19,136.7932996,111.8658162,1048.99439,-763.8236111,0.01315,7.585826709,-0.09537592523,0.1701344875,0.008173946936,0.08766393407,0.05281692063
LE_sw7500,LE,7500,8,25,0.016075,401,100,19,139.8549353,115.3058297,1080.26321,-731.2621207,0.01456666667,7.654877897,-0.08896810621,0.1940732564,0.1776154948,0.08277445964,0.02396783457
LE_sw7500,LE,7500,8,26,0.01460833333,383,100,23,121.4583672,123.6773186,1162.464699,-751.2329966,0.01349166667,7.722572037,-0.08550211252,0.1704287448,0.05162220518,0.08574933715,0.06250918344
LE_sw7500,LE,7500,8,27,0.016075,385,100,16,160.7086285,123.6983516,1163.496848,-713.3373643,0.01453333333,7.793779773,-0.07946354036,0.1731538812,-0.04175839908,0.08650800284,0.06345867088
LE_sw7500,LE,7500,8,28,0.015675,368,100,17,156.7429946,127.9090028,1202.103914,-759.7670181,0.01439166667,7.800085719,-0.08167250393,0.1950577066,0.06813292118,0.08597265302,0.04420921873
LE_sw7500,LE,7500,8,29,0.01424166667,358,100,18,159.3996607,135.4046851,1274.155668,-816.8337663,0.01316666667,7.872989121,-0.08220628453,0.2332447284,0.2085997692,0.0808487505,0.07444396257
LE_sw7500,LE,7500,8,30,0.012125,335,100,15,195.7493474,140.6006734,1324.516934,-855.5495748,0.01140833333,7.945480137,-0.08130299756,0.2041819907,0.1415025735,0.07909422947,0.0566364033
LE_sw7500,LE,7500,8,31,0.01115833333,325,100,19,173.1838149,149.3236498,1406.816118,-949.6772613,0.01050833333,7.978167699,-0.08447971562,0.225652203,0.2199123338,0.08146769785,0.0244653546
LE_sw7500,LE,7500,8,32,0.0107,303,100,20,163.8574974,150.5152362,1418.55903,-943.6088864,0.01000833333,8.042402807,-0.08255781912,0.2266234294,0.02413811189,0.07880124409,0.05339812457
LE_sw7500,LE,7500,8,33,0.01006666667,290,100,15,212.2154803,155.8866238,1471.804296,-981.1254919,0.009483333333,8.129349035,-0.07986497886,0.1814368662,-0.0163414428,0.07866306119,0.07888298698
LE_sw7500,LE,7500,8,34,0.01110833333,309,100,16,204.0915416,164.7818469,1556.155846,-933.5491376,0.01030833333,8.171539417,-0.07375560145,0.232701179,0.08777259144,0.08181901635,0.03663736185
LE_sw7500,LE,7500,8,35,0.009666666667,291,100,20,175.7076137,172.861025,1631.797386,-1041.771753,0.009208333333,8.224124756,-0.07974533295,0.3041591196,0.1157282131,0.07544308235,0.05092296426
LE_sw7500,LE,7500,8,36,0.009908333333,285,100,20,174.3962497,174.7426015,1649.192362,-1040.382273,0.009391666667,8.202402085,-0.07648468818,0.2191255182,0.00300376901,0.07507064292,0.0137344916
LE_sw7500,LE,7500,8,37,0.010025,287,100,17,213.3725647,178.4702009,1685.132765,-1045.117618,0.009466666667,8.233699434,-0.07639881335,0.2380034265,0.1335902774,0.0813615604,0.05536571867
LE_sw7500,LE,7500,8,38,0.0096,274,100,17,215.2380642,185.238276,1751.681104,-1067.460716,0.009191666667,8.260793026,-0.07429284607,0.218909834,0.04849662499,0.07635079062,0.03481409446
LE_sw7500,LE,7500,8,39,0.008916666667,263,100,17,224.6387508,192.4902665,1822.190054,-1067.693993,0.008366666667,8.330822428,-0.07037693332,0.2237327483,0.2819545514,0.07872980132,0.08914583304
LE_sw7500,LE,7500,8,40,0.008841666667,268,100,20,196.1294679,192.0690688,1816.584697,-1142.01945,0.008325,8.353639809,-0.07474951096,0.2164614224,0.1340342298,0.0807182127,0.007581153695
LE_sw7500,LE,7500,8,41,0.008833333333,249,100,16,231.7468587,194.3426669,1837.412594,-1158.919976,0.008316666667,8.376886293,-0.07487092384,0.2858819961,-0.00271694754,0.07359429701,0.04915525025
LE_sw7500,LE,7500,8,42,0.008958333333,243,100,17,229.3843247,202.8611502,1919.106386,-1171.201522,0.0085,8.399054893,-0.07251564218,0.297280574,0.2698333183,0.07843311478,0.07617648759
LE_sw7500,LE,7500,8,43,0.008841666667,237,100,17,220.4850695,202.4810265,1915.374643,-1125.040386,0.008266666667,8.406705449,-0.06875406963,0.2568940806,0.04631483757,0.0720695564,0.02598115731
LE_sw7500,LE,7500,8,44,0.007916666667,230,100,19,214.1480994,218.4405288,2069.237733,-1203.489818,0.00755,8.468574642,-0.06788987606,0.2686086164,0.2700276839,0.06957746126,0.03654132344
LE_sw7500,LE,7500,8,45,0.007508333333,227,100,18,227.9740041,223.2535123,2115.671565,-1246.048419,0.007116666667,8.53445663,-0.068752461,0.300883544,0.06979020123,0.07114135007,0.09599482345
LE_sw7500,LE,7500,8,46,0.0075,222,100,14,289.1941833,228.0639254,2160.726166,-1280.504593,0.007108333333,8.567851135,-0.06769772901,0.3647254288,0.2038850585,0.07320655531,0.08706831994
LE_sw7500,LE,7500,8,47,0.007433333333,213,99,14,297.6959604,233.6314843,2213.397079,-1308.953416,0.007125,8.572292117,-0.06932620365,0.3546293804,0.3659410473,0.06799860824,0.04503085078
LE_sw7500,LE,7500,8,48,0.007166666667,211,99,11,364.6073547,239.6540223,2272.904928,-1279.617206,0.006883333333,8.583303404,-0.06444809999,0.3753095176,-0.009480912797,0.07567208742,0.1191432172
LE_sw7500,LE,7500,8,49,0.007025,210,99,12,351.0597962,249.4626711,2366.580443,-1252.544447,0.006675,8.664755649,-0.06157024988,0.260023214,0.2459649753,0.07343082896,0.05201221813
LE_sw7500,LE,7500,8,50,0.006916666667,207,99,15,296.0596662,261.7557145,2484.112454,-1305.635206,0.006575,8.708610825,-0.05965349831,0.3643225145,0.1542025559,0.07283609414,0.09161409466
LE_sw7500,LE,7500,9,0,1,1200,100,45,0.2360631126,0.2224845884,2.012104242,0.02039151423,0.5579166667,0.574362164,0.01018882298,nan,nan,nan,nan
LE_sw7500,LE,7500,9,1,0.9038583333,1200,100,17,4.622333879,4.485563019,25.06135205,-6.044730423,0.2465833333,1.529917928,-0.1565460864,0.04821407741,0.01904017545,0.1197616609,0.007695660043
LE_sw7500,LE,7500,9,2,0.6736416667,1200,100,23,6.40363026,7.191629584,38.65144206,-10.75044033,0.2632916667,2.120051301,-0.1323979178,0.03229413232,0.02096931676,0.09463348319,-0.005743298332
LE_sw7500,LE,7500,9,3,0.5358333333,1200,100,34,8.786492736,10.97950249,65.22320921,-16.13056685,0.2881416667,2.665313799,-0.09192054076,0.03418282253,0.04446998559,0.080494288,-0.01807045838
LE_sw7500,LE,7500,9,4,0.2939833333,1200,100,33,15.36649491,14.90666309,101.4658963,-45.97668348,0.1635916667,3.227073266,-0.138905951,0.06533079033,0.05355664139,0.1173925969,0.02389223796
LE_sw7500,LE,7500,9,5,0.1883083333,1200,100,42,16.34195318,18.14982742,120.3217034,-84.03389674,0.1165166667,3.796161635,-0.1855802569,0.04213090172,0.01640049005,0.1267409265,-0.004908709257
LE_sw7500,LE,7500,9,6,0.1588833333,1199,100,39,17.25373098,19.41056932,124.7643058,-96.72688683,0.1032833333,4.203978999,-0.1845458508,0.05223655148,0.01527313233,0.1112532918,-0.007878240255
LE_sw7500,LE,7500,9,7,0.106,1199,100,38,22.81270529,23.52762113,162.3444976,-140.3090359,0.07501666667,4.598219177,-0.1858989702,0.0569091021,0.05156895231,0.117994645,0.008080657503
LE_sw7500,LE,7500,9,8,0.09825,1195,100,36,25.48638767,26.04624856,179.991535,-165.671478,0.07140833333,4.924973832,-0.1883428458,0.05905647996,0.02737931143,0.1158549675,-0.00134900797
LE_sw7500,LE,7500,9,9,0.07436666667,1170,100,37,28.76991878,29.71896644,214.5406469,-210.7551914,0.05641666667,5.285786141,-0.1887565462,0.06824033744,0.03153585955,0.1167345725,0.007747405876
LE_sw7500,LE,7500,9,10,0.06311666667,1115,100,36,33.97218621,33.91006206,254.1358776,-243.87486,0.04964166667,5.523828128,-0.1750367503,0.052032299,0.02136014379,0.1115929783,0.004549409748
LE_sw7500,LE,7500,9,11,0.04605833333,1041,100,34,44.07205823,39.62425537,311.4238988,-308.8645771,0.037525,5.816914394,-0.1732847801,0.07615543998,0.07265474287,0.1196991551,0.02450261368
LE_sw7500,LE,7500,9,12,0.04186666667,990,100,41,41.81210149,41.97261146,332.9995023,-344.1703761,0.0345,6.010534228,-0.1722753333,0.0809075003,0.03055292304,0.1116770763,0.02110544866
LE_sw7500,LE,7500,9,13,0.03199166667,830,100,44,45.48586879,47.09812987,382.5537174,-427.5228451,0.0273,6.247304367,-0.1750254709,0.08827791769,0.07421841262,0.1126063457,0.02402438112
LE_sw7500,LE,7500,9,14,0.03021666667,810,100,43,48.90394643,50.72040055,418.2608442,-468.1917469,0.02594166667,6.419304813,-0.1772443574,0.07387232961,0.02564120718,0.1053567367,0.0120409286
LE_sw7500,LE,7500,9,15,0.02715,745,100,38,59.73215782,55.9071566,471.9493636,-516.729881,0.02350833333,6.529334685,-0.1677602351,0.1124397434,0.07265526844,0.104084031,0.03588920234
LE_sw7500,LE,7500,9,16,0.02334166667,655,100,39,61.85207265,59.19223118,506.847504,-555.7728407,0.02049166667,6.670250105,-0.1661474448,0.1122273527,0.04864567753,0.1020289892,0.0485695827
LE_sw7500,LE,7500,9,17,0.01914166667,595,100,37,70.9766498,67.07829125,589.4621672,-627.8020153,0.01696666667,6.830619851,-0.1586525591,0.1284178351,0.06117321465,0.09976107112,0.05075520189
LE_sw7500,LE,7500,9,18,0.018925,569,100,36,74.87308267,72.06747792,638.6013853,-666.7613956,0.01654166667,6.914230995,-0.1525210102,0.1297797462,0.03759179768,0.09836726547,0.01334003169
LE_sw7500,LE,7500,9,19,0.01624166667,526,100,35,81.34817186,78.21064974,700.8269629,-745.1274421,0.01435,6.984405184,-0.151392451,0.1425226484,0.0596821306,0.09553629332,0.04783714748
LE_sw7500,LE,7500,9,20,0.014275,465,100,33,84.30830158,79.82287651,719.2253973,-720.3272161,0.01294166667,7.066561186,-0.1414350733,0.1683743254,0.02513088483,0.08748022632,0.04402533505
LE_sw7500,LE,7500,9,21,0.01535833333,450,100,28,98.12085343,81.48663015,735.1998244,-721.1909789,0.01370833333,7.121317526,-0.1365378402,0.1522742371,0.06794410578,0.08862925318,0.03357360109
LE_sw7500,LE,7500,9,22,0.01616666667,471,100,29,100.1069352,86.53973722,786.3147979,-758.9946953,0.014575,7.223145064,-0.1323973996,0.1184540511,0.04036930171,0.08984141104,0.04188879312
LE_sw7500,LE,7500,9,23,0.0156,424,100,28,97.97615082,85.5836644,776.0931244,-750.7909532,0.01409166667,7.322673196,-0.1304771437,0.1544300195,-0.06745391265,0.08728356726,-0.0001818720009
LE_sw7500,LE,7500,9,24,0.01721666667,432,100,24,111.9531885,86.18301655,780.7108678,-747.9475876,0.01540833333,7.417774393,-0.1253300698,0.1577541249,0.05637290633,0.08673449544,0.0220407279
LE_sw7500,LE,7500,9,25,0.0154,409,100,26,110.6018573,93.39845867,851.0872678,-760.6757963,0.01404166667,7.463733202,-0.1187164609,0.1950337886,0.1925302963,0.08890339818,0.07514889081
LE_sw7500,LE,7500,9,26,0.01380833333,385,100,24,129.2814691,101.0368352,926.6738187,-836.7276388,0.01264166667,7.521981547,-0.121641185,0.1700359969,0.1451494246,0.08334798242,0.08339424138
LE_sw7500,LE,7500,9,27,0.01445,375,100,24,130.1908222,104.8449521,963.8420291,-818.7006572,0.01314166667,7.54925432,-0.111601266,0.1810902195,0.01884065384,0.08262639404,0.04114295622
LE_sw7500,LE,7500,9,28,0.01325,382,100,24,136.8933707,115.0929648,1065.131835,-883.6229362,0.0123,7.615125149,-0.107980455,0.178730769,0.1203930652,0.08673074473,0.04099282505
LE_sw7500,LE,7500,9,29,0.01338333333,353,100,21,151.9313853,113.3797955,1047.343407,-884.0665896,0.01239166667,7.621920827,-0.1100769995,0.2354016079,0.04366998583,0.08620605061,0.01573398631
LE_sw7500,LE,7500,9,30,0.01385833333,361,100,23,155.2964294,120.3246449,1110.179179,-935.087653,0.01275,7.7070784,-0.1122271932,0.2242557717,0.1773555853,0.08262547576,0.03193600074
LE_sw7500,LE,7500,9,31,0.01226666667,335,100,23,158.85963,126.1059828,1164.977072,-974.616986,0.01153333333,7.763522158,-0.1047857714,0.2472637386,0.05952745435,0.082032615,0.0582812496
LE_sw7500,LE,7500,9,32,0.01239166667,324,100,24,150.2276789,128.127988,1184.777966,-978.7248578,0.01145,7.778355202,-0.10624176,0.2031348736,0.0001415555443,0.080832774,0.04580667898
LE_sw7500,LE,7500,9,33,0.011425,312,100,25,152.0104028,137.4971761,1274.064409,-1051.42363,0.01074166667,7.784267688,-0.1041342083,0.2061503673,0.1157087791,0.07885217751,0.05442991229
LE_sw7500,LE,7500,9,34,0.01121666667,311,100,19,203.6365732,142.1390349,1320.161918,-1070.010738,0.010325,7.815551404,-0.1027351974,0.2458370993,0.1381974413,0.07959150911,0.05831063984
LE_sw7500,LE,7500,9,35,0.01084166667,301,100,21,187.1697159,144.5780893,1342.739062,-1088.688019,0.01015,7.889291789,-0.1041608936,0.2064624645,0.1102988886,0.07268353001,0.02127352738
LE_sw7500,LE,7500,9,36,0.01105,284,100,22,181.513762,142.1278479,1316.26577,-1087.283486,0.01024166667,7.926082401,-0.1033584219,0.2561204435,0.1647537588,0.07917831063,0.02415991188
LE_sw7500,LE,7500,9,37,0.009025,253,100,23,186.6781354,152.426306,1414.663009,-1189.450444,0.008475,7.958134039,-0.1055420906,0.2464909114,0.128592649,0.08412076898,0.0853348313
LE_sw7500,LE,7500,9,38,0.008816666667,249,100,22,203.9469373,159.4302518,1480.616814,-1254.337952,0.00825,7.996439837,-0.1052214544,0.2571717926,0.07109176222,0.07995472953,0.04502194728
LE_sw7500,LE,7500,9,39,0.008125,229,99,22,206.1739374,165.6188245,1541.086332,-1268.283082,0.007625,8.008677934,-0.1047768996,0.2624833583,0.1025321694,0.07345946706,0.08162616318
LE_sw7500,LE,7500,9,40,0.008458333333,230,99,21,207.1219271,166.1097903,1544.60329,-1245.862951,0.007858333333,8.019733338,-0.0991064649,0.3500964956,-0.1876582513,0.07570784219,0.007657596713
LE_sw7500,LE,7500,9,41,0.0089,226,100,20,217.9499264,170.5757236,1586.00026,-1217.833983,0.008408333333,8.044269493,-0.09574808699,0.304249632,0.02189428227,0.07372663063,0.04795848263
LE_sw7500,LE,7500,9,42,0.009241666667,231,99,24,195.2872737,177.2408462,1647.151449,-1218.104421,0.00875,8.091722661,-0.09203058468,0.2802362108,0.1959317942,0.07196124423,0.07046439496
LE_sw7500,LE,7500,9,43,0.008458333333,219,100,23,213.6929368,189.1692804,1760.910946,-1332.230806,0.007875,8.099884939,-0.09586302286,0.3123899839,0.1225439035,0.08024341583,0.06621106947
LE_sw7500,LE,7500,9,44,0.007783333333,210,100,22,235.4339094,198.2921943,1847.179805,-1449.325069,0.007483333333,8.135350449,-0.09168432344,0.2824017933,0.1658592627,0.06555667612,0.08503767321
LE_sw7500,LE,7500,9,45,0.007125,199,100,22,250.5729376,216.3976599,2022.102849,-1539.581952,0.006858333333,8.146506922,-0.09047229696,0.2255134734,0.1094753809,0.06909983117,0.07168523504
LE_sw7500,LE,7500,9,46,0.007033333333,194,100,26,223.6993379,224.6113957,2099.726734,-1619.284803,0.0067,8.175798471,-0.0905315732,0.3866226422,0.3280244345,0.06874066597,0.01833880925
LE_sw7500,LE,7500,9,47,0.006491666667,188,100,26,231.3477934,231.8664779,2169.38186,-1627.275883,0.006241666667,8.197693873,-0.089082613,0.4012426152,0.3538778996,0.07082646463,0.1000554957
LE_sw7500,LE,7500,9,48,0.006508333333,171,97,24,264.2614656,246.1339273,2308.201901,-1633.227642,0.006191666667,8.265428035,-0.08396033666,0.3468879857,0.2702818637,0.07178953598,0.08831115994
LE_sw7500,LE,7500,9,49,0.005683333333,170,99,25,263.4481369,258.788649,2430.902586,-1665.308193,0.005483333333,8.296596489,-0.08133850237,0.4044209846,0.2799650625,0.06625307457,0.1395090531
LE_sw7500,LE,7500,9,50,0.005066666667,151,96,27,272.2737254,284.2186255,2677.258876,-1791.728258,0.004808333333,8.341948953,-0.07754353808,0.4494951314,0.3835521876,0.06982053596,0.1225777473
LE_md7500,LE,7500,0,0,1,1200,100,46,0.2088992568,0.1901983437,1.679303167,0.0001640600152,0.5131333333,0.5771517015,0.003017402122,nan,nan,nan,nan
LE_md7500,LE,7500,0,1,0.9956583333,1200,100,18,3.279714512,3.764834303,19.22145107,0.6117606825,0.5339916667,1.351645055,0.01921072347,0.03945961309,0.0051480889,0.1009130784,0.109266444
LE_md7500,LE,7500,0,2,0.4697916667,1200,100,6,10.88661585,5.637249095,35.19115823,-19.84814973,0.07966666667,1.97561038,-0.2902330882,0.06225311725,0.06426852944,0.1426709606,0.06736983821
LE_md7500,LE,7500,0,3,0.003766666667,116,92,7,35.71550483,17.49523548,162.0191122,-120.2376138,0.0011,2.066146809,-0.3665072543,0.3190132789,0.2610214454,0.1213161171,0.2449536798
LE_md7500,LE,7500,0,4,0.0003083333333,8,25,14,63.79447469,38.56983791,368.40131,-242.7318344,0.0001166666667,2.080438768,-0.3168381858,0.7107311611,0.6840530978,0.08820597596,0.2261644092
LE_md7500,LE,7500,0,5,0.000125,1,15,18,57.63018067,52.61829977,505.4080792,-299.755276,1.666666667e-05,2.083068213,-0.2904443807,0.7731337025,0.7439225391,0.07422101795,0.2220150326
LE_md7500,LE,7500,0,6,8.333333333e-06,1,1,15,85.55150325,62.74522376,604.0985874,-381.3733944,0,2.08773811,-0.3051832805,0.9844101396,-0.3292528684,0.04926456634,0.1676598828
LE_md7500,LE,7500,0,7,0,0,0,14,81.69170002,63.44017968,611.208118,-398.0202785,0,2.087738385,-0.3044692535,0.9948930872,-0.03107499744,0.0260192258,-0.2210837393
LE_md7500,LE,7500,0,8,0,0,0,14,81.69009708,63.4399686,611.2060399,-398.0181968,0,2.087738384,-0.3044688312,0.08271836859,-0.05536913234,2.449710193e-06,0.8187247609
LE_md7500,LE,7500,0,9,0,0,0,12,104.491004,62.83601088,605.3948664,-391.6554295,0,2.087772945,-0.3018416993,0.9964666616,0.9943883617,0.02979329268,-0.2421243602
LE_md7500,LE,7500,0,10,0,0,0,12,104.4910089,62.83601263,605.3948842,-391.6554522,0,2.087684644,-0.3018416979,0.024211634,0.03215945219,4.488230138e-08,0.2297533031
LE_md7500,LE,7500,0,11,0,0,0,12,104.4909724,62.83600105,605.3947668,-391.6553529,0,2.08772269,-0.3018417488,0.03012556374,-0.02539891074,1.584183715e-07,0.328830635
LE_md7500,LE,7500,0,12,0,0,0,12,104.4908752,62.83597145,605.3944675,-391.6551035,0,2.087753925,-0.301841902,0.04107357837,-0.02522067238,3.461539545e-07,0.4381529274
LE_md7500,LE,7500,0,13,0,0,0,12,104.4910114,62.83601338,605.3948921,-391.6554727,0,2.087750816,-0.3018416671,0.04238266983,0.05076880722,4.818686975e-07,0.5008672643
LE_md7500,LE,7500,0,14,0,0,0,12,104.4910464,62.83602465,605.3950066,-391.6555783,0,2.087749322,-0.3018416121,0.02824872821,0.05196754521,1.781632291e-07,0.348827586
LE_md7500,LE,7500,0,15,0,0,0,12,104.491022,62.83601685,605.3949275,-391.6555113,0,2.087782426,-0.301841645,0.02701467108,-0.02450079303,1.139978988e-07,0.2967969137
LE_md7500,LE,7500,0,16,0,0,0,12,104.4909086,62.83598196,605.3945747,-391.6552097,0,2.087828588,-0.3018418252,0.04236869936,-0.02474673307,3.914788096e-07,0.4585403045
LE_md7500,LE,7500,0,17,0,0,0,12,104.4909387,62.8359911,605.3946677,-391.6552874,0,2.087828994,-0.3018417738,0.02773531711,0.02222734396,1.527451609e-07,0.3304860561
LE_md7500,LE,7500,0,18,0,0,0,12,104.4909578,62.83599754,605.3947329,-391.6553512,0,2.08774949,-0.301841754,0.02678840837,0.06208490949,9.832836084e-08,0.286384373
LE_md7500,LE,7500,0,19,0,0,0,12,104.4910137,62.8360145,605.3949047,-391.655491,0,2.087747199,-0.3018416697,0.0334824409,0.02674601108,2.304745741e-07,0.3744102814
LE_md7500,LE,7500,0,20,0,0,0,12,104.4909847,62.83600511,605.3948095,-391.6554049,0,2.087794734,-0.3018417089,0.02737020422,-0.0323684871,1.363802606e-07,0.3166808142
LE_md7500,LE,7500,0,21,0,0,0,12,104.4909319,62.83598876,605.3946434,-391.6552618,0,2.087795018,-0.3018418121,0.03149240902,-0.04849232884,2.576385378e-07,0.3925912632
LE_md7500,LE,7500,0,22,0,0,0,12,104.4906682,62.83590944,605.3938418,-391.6546054,0,2.087825163,-0.3018422572,0.05408112905,-0.01775025381,7.366875282e-07,0.5878063011
LE_md7500,LE,7500,0,23,0,0,0,12,104.4906674,62.83590924,605.3938397,-391.6546037,0,2.087800286,-0.3018422615,0.02424872542,-0.0570001508,2.124814128e-08,0.1543375317
LE_md7500,LE,7500,0,24,0,0,0,12,104.4911115,62.83604273,605.3951883,-391.6556888,0,2.087800259,-0.3018414908,0.06501735876,0.02160730311,1.095305854e-06,0.691181613
LE_md7500,LE,7500,0,25,0,0,0,12,104.4911752,62.83606197,605.3953831,-391.6558476,0,2.087799949,-0.3018413914,0.03425655633,0.02627609166,2.593231185e-07,0.3901055055
LE_md7500,LE,7500,0,26,0,0,0,12,104.4911747,62.83606171,605.3953806,-391.6558454,0,2.087836558,-0.3018413919,0.01875348623,-0.03849609143,1.251861195e-08,0.1407834051
LE_md7500,LE,7500,0,27,0,0,0,12,104.4911729,62.83606111,605.3953745,-391.6558383,0,2.087841869,-0.3018413923,0.01926058912,-0.03473954232,2.202051659e-08,0.1792940095
LE_md7500,LE,7500,0,28,0,0,0,12,104.4911733,62.83606121,605.3953755,-391.6558391,0,2.08781892,-0.3018413929,0.01799256177,-0.02007934597,1.208502537e-08,0.1435052315
LE_md7500,LE,7500,0,29,0,0,0,12,104.4911727,62.83606093,605.3953726,-391.6558366,0,2.087853345,-0.3018413935,0.01873407987,-0.0421927214,1.24092259e-08,0.1438700712
LE_md7500,LE,7500,0,30,0,0,0,12,104.4911319,62.83604826,605.3952438,-391.6557256,0,2.087853498,-0.3018414729,0.03009275322,-0.04858926266,2.113042539e-07,0.3691536549
LE_md7500,LE,7500,0,31,0,0,0,12,104.4910123,62.83601204,605.3948775,-391.6554217,0,2.087879587,-0.3018416675,0.0446280769,-0.01623033683,4.08023954e-07,0.4672299887
LE_md7500,LE,7500,0,32,0,0,0,12,104.4911652,62.8360588,605.3953511,-391.6558317,0,2.087878656,-0.3018413999,0.04522488445,0.0512484717,5.271751565e-07,0.5189092648
LE_md7500,LE,7500,0,33,0,0,0,12,104.4911766,62.83606297,605.3953932,-391.655874,0,2.087802044,-0.301841389,0.02514036501,0.05559172654,6.989791267e-08,0.2561671414
LE_md7500,LE,7500,0,34,0,0,0,12,104.491177,62.83606309,605.3953944,-391.6558751,0,2.087774305,-0.3018413897,0.01819457598,-0.02062114399,1.253737915e-08,0.1451835525
LE_md7500,LE,7500,0,35,0,0,0,12,104.4910865,62.83603505,605.3951108,-391.6556298,0,2.087823744,-0.3018415297,0.03990868712,-0.03344531846,3.29148445e-07,0.4308080648
LE_md7500,LE,7500,0,36,0,0,0,12,104.4911677,62.83606046,605.3953684,-391.6558586,0,2.087822169,-0.301841392,0.0370513145,0.05199124483,3.323684091e-07,0.4353623096
LE_md7500,LE,7500,0,37,0,0,0,12,104.4911752,62.83606348,605.3953989,-391.6558915,0,2.087737053,-0.3018413865,0.02464453325,0.03271170118,5.798573638e-08,0.2349527225
LE_md7500,LE,7500,0,38,0,0,0,12,104.4911743,62.83606305,605.3953945,-391.6558871,0,2.087784281,-0.3018413871,0.0192067895,-0.04437344543,1.675324e-08,0.1579694285
LE_md7500,LE,7500,0,39,0,0,0,12,104.491134,62.83605055,605.3952675,-391.6557774,0,2.08778457,-0.3018414647,0.02999138799,-0.04815584963,2.087169287e-07,0.3670417359
LE_md7500,LE,7500,0,40,0,0,0,12,104.4911797,62.83606513,605.3954155,-391.6559124,0,2.087783489,-0.3018413907,0.03026821555,0.05301352287,2.192290938e-07,0.3723675696
LE_md7500,LE,7500,0,41,0,0,0,12,104.4911791,62.8360648,605.3954123,-391.6559093,0,2.087825204,-0.3018413912,0.02033907641,-0.040664056,1.448141086e-08,0.1502851248
LE_md7500,LE,7500,0,42,0,0,0,12,104.4912182,62.83607673,605.3955332,-391.6560072,0,2.08782431,-0.3018413337,0.02986222949,0.02561043981,1.730300937e-07,0.3423815693
LE_md7500,LE,7500,0,43,0,0,0,12,104.4912178,62.8360765,605.3955309,-391.6560054,0,2.087860616,-0.3018413341,0.01861933493,-0.03526698453,1.214744341e-08,0.143487081
LE_md7500,LE,7500,0,44,0,0,0,12,104.4912182,62.83607662,605.3955321,-391.6560064,0,2.087833922,-0.3018413345,0.01782640095,-0.01632486687,1.136074438e-08,0.1392472321
LE_md7500,LE,7500,0,45,0,0,0,12,104.4912178,62.8360764,605.39553,-391.6560048,0,2.08787031,-0.3018413349,0.01860793014,-0.03485395796,1.219434645e-08,0.1435174902
LE_md7500,LE,7500,0,46,0,0,0,12,104.4912038,62.83607173,605.3954826,-391.6559658,0,2.0878944,-0.3018413541,0.02245909676,-0.03896286274,7.491394458e-08,0.2556327943
LE_md7500,LE,7500,0,47,0,0,0,12,104.4912075,62.83607296,605.3954952,-391.6559769,0,2.087894773,-0.3018413474,0.01970041899,0.01973204884,3.807307425e-08,0.2069955737
LE_md7500,LE,7500,0,48,0,0,0,12,104.4911764,62.83606297,605.3953938,-391.6558864,0,2.087931805,-0.3018413919,0.02800288929,-0.03176900712,1.451015034e-07,0.3251411066
LE_md7500,LE,7500,0,49,0,0,0,12,104.4910803,62.83603338,605.3950946,-391.6556295,0,2.087967462,-0.3018415463,0.04096611604,-0.02364965392,3.469087211e-07,0.4429571709
LE_md7500,LE,7500,0,50,0,0,0,12,104.4904315,62.83583803,605.3931214,-391.6540178,0,2.087987266,-0.3018426769,0.07267377995,-0.0152512745,1.463705062e-06,0.7615369448
LE_md7500,LE,7500,1,0,1,1200,100,53,0.2548215225,0.2427107718,2.196044389,-0.001914780677,0.4801333333,0.574613114,-0.03136665102,nan,nan,nan,nan
