step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,neg_gate_frac,eval_loss
392400,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.4058,22.0583,0.181148,0.516142,0,0.0213502,5.00096,0.00426922,20.3691,0.131606,7.59842,0.05,0.0935422
392400,B_w100_K10000_c2.0_lr0.01_s1,0.04,0,0,75.4504,26.8553,0.17886,0.51847,0,0.0174723,5.43579,0.00321431,20.4091,0.134329,7.44439,0.04,0.0937638
392400,B_w100_K10000_c2.0_lr0.01_s2,0.17,0,0,74.6441,23.8674,0.186879,0.520712,0,0.0559793,4.25036,0.0131705,20.0448,0.190212,5.25728,0.17,0.120746
392400,B_w100_K10000_c2.0_lr0.01_s3,0.13,0,0,72.952,20.6811,0.183184,0.521847,0,0.0141983,4.83813,0.00293466,20.26,0.159126,6.28435,0.13,0.100084
392400,B_w100_K10000_c2.0_lr0.01_s4,0.06,0,0,76.8799,26.7077,0.176533,0.510582,0,0.0390494,5.33019,0.00732608,20.4177,0.104229,9.59427,0.06,0.110703
392500,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,78.0346,32.3499,0.171223,0.500106,0,0.0469132,6.47676,0.00724331,20.5604,0.0860094,11.6266,0,0.11273
392500,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.6098,32.8627,0.172671,0.499971,0,0.0161016,4.47483,0.00359827,20.4979,0.0995679,10.0434,0,0.0844024
392500,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.1995,32.1195,0.173828,0.497855,0,0.0122405,3.59084,0.00340881,20.426,0.100862,9.91451,0,0.0816665
392500,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,78.2866,32.7749,0.171108,0.497297,0,0.0112325,3.02369,0.00371483,20.4963,0.0884827,11.3016,0,0.0678936
392500,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,78.1563,32.6775,0.171518,0.497989,0,0.0288007,5.69331,0.00505869,20.4825,0.0837788,11.9362,0,0.0900419
392500,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.4846,22.1851,0.181051,0.515565,0,0.0226587,4.60545,0.00491997,20.3712,0.131182,7.62302,0.05,0.089856
392500,B_w100_K10000_c2.0_lr0.01_s1,0.04,0,0,75.5928,27.2026,0.178663,0.518817,0,0.0202758,4.80658,0.00421834,20.412,0.133827,7.47231,0.04,0.0942947
392500,B_w100_K10000_c2.0_lr0.01_s2,0.17,0,0,74.2624,22.9458,0.186876,0.51949,0,0.00895267,4.21774,0.00212262,20.041,0.190012,5.26282,0.17,0.0966705
392500,B_w100_K10000_c2.0_lr0.01_s3,0.13,0,0,73.1572,21.0505,0.183247,0.521337,0,0.0233,4.71115,0.00494572,20.2581,0.158924,6.2923,0.13,0.103904
392500,B_w100_K10000_c2.0_lr0.01_s4,0.06,0,0,76.6941,26.2602,0.176466,0.511102,0,0.04515,5.05329,0.00893477,20.4176,0.104712,9.54997,0.06,0.100408
392600,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,78.1128,32.5116,0.171281,0.499644,0,0.0158806,4.21845,0.00376456,20.558,0.08613,11.6104,0,0.0822989
392600,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.6156,32.8042,0.172741,0.499577,0,0.00863777,3.9214,0.00220273,20.4973,0.0990379,10.0971,0,0.0731282
392600,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.1598,32.1016,0.173794,0.497884,0,0.0152118,3.75404,0.0040521,20.4284,0.100962,9.90476,0,0.0804502
392600,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,78.2757,32.8008,0.171122,0.497412,0,0.0105413,2.89521,0.00364094,20.4968,0.0883022,11.3247,0,0.0651471
392600,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,78.2489,32.8717,0.17154,0.49824,0,0.0123952,4.20242,0.00294954,20.4827,0.0844131,11.8465,0,0.0774651
392600,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.5069,22.3327,0.180987,0.514998,0,0.0382936,4.39287,0.00871721,20.3728,0.130781,7.64636,0.05,0.0889769
392600,B_w100_K10000_c2.0_lr0.01_s1,0.04,0,0,75.8011,27.4586,0.178433,0.518057,0,0.0304642,4.92849,0.00618125,20.416,0.13301,7.51825,0.04,0.098464
392600,B_w100_K10000_c2.0_lr0.01_s2,0.17,0,0,73.9752,22.2492,0.186811,0.520144,0,0.0979687,5.83872,0.0167791,20.0394,0.189607,5.27405,0.17,0.123284
392600,B_w100_K10000_c2.0_lr0.01_s3,0.13,0,0,73.2743,20.9483,0.183084,0.522722,0,0.0349818,5.24586,0.00666845,20.2608,0.15831,6.31672,0.13,0.103694
392600,B_w100_K10000_c2.0_lr0.01_s4,0.06,0,0,76.6931,26.1017,0.176595,0.511486,0,0.0258329,4.94208,0.00522713,20.4151,0.104125,9.60386,0.06,0.097498
392700,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,78.0619,32.4389,0.171207,0.499923,0,0.0109252,3.89615,0.00280409,20.556,0.0852181,11.7346,0,0.0757607
392700,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.6084,32.8113,0.172629,0.500029,0,0.00874737,3.86005,0.00226613,20.4987,0.0989142,10.1098,0,0.0714225
392700,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.11,31.9779,0.173928,0.498268,0,0.0211561,4.38434,0.00482537,20.4232,0.102051,9.79904,0,0.0860109
392700,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,78.2849,32.8397,0.170995,0.497258,0,0.00768924,2.49921,0.00307666,20.5015,0.0880298,11.3598,0,0.0600857
392700,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,78.2302,32.8402,0.171317,0.498403,0,0.0176561,4.42238,0.00399244,20.4847,0.0838282,11.9292,0,0.0809567
392700,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.6355,22.4945,0.180949,0.515142,0,0.0577207,4.44297,0.0129915,20.3724,0.130348,7.67176,0.05,0.0899406
392700,B_w100_K10000_c2.0_lr0.01_s1,0.05,0,0,75.9504,27.6903,0.178101,0.51848,0,0.0827784,5.58625,0.0148182,20.4203,0.132073,7.57157,0.05,0.105667
392700,B_w100_K10000_c2.0_lr0.01_s2,0.17,0,0,74.2326,22.7666,0.186945,0.519452,0,0.0114977,4.11571,0.00279361,20.0385,0.189905,5.2658,0.17,0.0956323
392700,B_w100_K10000_c2.0_lr0.01_s3,0.12,0,0,73.1742,21.0938,0.18316,0.523348,0,0.0106451,4.57533,0.00232664,20.2602,0.158448,6.31123,0.12,0.0970233
392700,B_w100_K10000_c2.0_lr0.01_s4,0.06,0,0,76.5034,25.5048,0.176705,0.5114,0,0.0161428,4.99587,0.00323122,20.41,0.104544,9.56536,0.06,0.0910179
392800,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,78.1336,32.6382,0.171206,0.499856,0,0.0154339,3.99104,0.00386715,20.5585,0.0845182,11.8318,0,0.079053
392800,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.6003,32.7879,0.172769,0.500183,0,0.00953202,3.78971,0.00251524,20.497,0.0993544,10.065,0,0.0709291
392800,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.1787,32.1236,0.173587,0.497951,0,0.0100871,3.32607,0.00303274,20.4318,0.100425,9.95765,0,0.0757227
392800,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,78.2521,32.757,0.171002,0.497489,0,0.0127574,2.82528,0.00451545,20.4995,0.0882311,11.3339,0,0.0657106
392800,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,78.1971,32.7569,0.171447,0.498422,0,0.0104397,3.89854,0.00267785,20.4787,0.083979,11.9077,0,0.0704293
392800,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.5454,22.4951,0.181064,0.515344,0,0.0253472,4.418,0.00573726,20.3741,0.131098,7.62789,0.05,0.0910239
392800,B_w100_K10000_c2.0_lr0.01_s1,0.05,0,0,76.0279,27.5942,0.178296,0.518692,0,0.0625383,5.04239,0.0124025,20.4153,0.132533,7.54529,0.05,0.0993924
392800,B_w100_K10000_c2.0_lr0.01_s2,0.17,0,0,74.5536,23.4615,0.186911,0.518884,0,0.0155837,4.05756,0.00384067,20.0406,0.189577,5.2749,0.17,0.0970677
392800,B_w100_K10000_c2.0_lr0.01_s3,0.12,0,0,73.1041,20.8183,0.183049,0.522213,0,0.0353779,5.3203,0.0066496,20.2601,0.158339,6.31557,0.12,0.10276
392800,B_w100_K10000_c2.0_lr0.01_s4,0.06,0,0,76.3881,25.1736,0.176815,0.511265,0,0.0382794,5.60171,0.00683353,20.4071,0.104995,9.52428,0.06,0.0952414
392900,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,78.0993,32.5715,0.171453,0.499817,0,0.0111844,3.89688,0.0028701,20.5534,0.0857323,11.6642,0,0.0711889
392900,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.5612,32.7327,0.172693,0.499336,0,0.0148158,4.3982,0.0033686,20.4953,0.099715,10.0286,0,0.07436
392900,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.2031,32.2217,0.173429,0.498288,0,0.0101912,3.11294,0.00327381,20.435,0.0990632,10.0946,0,0.0732147
392900,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,78.2634,32.8016,0.170763,0.497778,0,0.00782921,2.45665,0.00318694,20.5045,0.0880814,11.3531,0,0.0584046
392900,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,78.1795,32.7801,0.171368,0.498769,0,0.0131015,4.12251,0.00317803,20.483,0.0835431,11.9699,0,0.0724839
392900,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.6594,22.3121,0.180921,0.515152,0,0.0843904,4.493,0.0187826,20.3748,0.130529,7.66114,0.05,0.0981891
392900,B_w100_K10000_c2.0_lr0.01_s1,0.05,0,0,76.0661,27.5882,0.178242,0.518297,0,0.0205678,4.52729,0.00454308,20.4156,0.132353,7.55553,0.05,0.0873273
392900,B_w100_K10000_c2.0_lr0.01_s2,0.17,0,0,74.5446,23.5459,0.186988,0.519077,0,0.0171713,3.8699,0.00443713,20.042,0.18977,5.26954,0.17,0.0955725
392900,B_w100_K10000_c2.0_lr0.01_s3,0.13,0,0,73.3455,21.1237,0.183153,0.523098,0,0.0297257,4.65651,0.00638368,20.2611,0.158646,6.30333,0.13,0.103353
392900,B_w100_K10000_c2.0_lr0.01_s4,0.06,0,0,76.6512,25.862,0.176563,0.511005,0,0.0157914,4.54418,0.00347509,20.415,0.104586,9.56151,0.06,0.0887873
393000,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,78.0013,32.4001,0.171766,0.499836,0,0.0289652,5.35708,0.0054069,20.5487,0.0863948,11.5748,0,0.0836312
393000,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.5895,32.8339,0.172566,0.499779,0,0.0131303,3.9014,0.00336553,20.5009,0.0990903,10.0918,0,0.0717394
393000,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.2032,32.1992,0.17344,0.497682,0,0.0121097,3.38681,0.00357555,20.4358,0.0992518,10.0754,0,0.0743333
393000,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,78.23,32.7427,0.170953,0.497585,0,0.00835374,2.62491,0.00318248,20.5024,0.0885729,11.2901,0,0.0573269
393000,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,78.2282,32.8853,0.171417,0.498326,0,0.0158343,3.91827,0.00404116,20.4814,0.0827136,12.0899,0,0.0743559
393000,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.2738,21.8107,0.181218,0.51569,0,0.0945668,5.54187,0.017064,20.3694,0.131131,7.62598,0.05,0.0979458
393000,B_w100_K10000_c2.0_lr0.01_s1,0.05,0,0,75.8008,27.0589,0.178343,0.517749,0,0.0336009,4.9751,0.00675382,20.4183,0.13263,7.53977,0.05,0.0881329
393000,B_w100_K10000_c2.0_lr0.01_s2,0.17,0,0,74.3898,23.2392,0.187114,0.519423,0,0.0491185,4.46073,0.0110113,20.0411,0.189863,5.26697,0.17,0.101879
393000,B_w100_K10000_c2.0_lr0.01_s3,0.13,0,0,73.3447,21.2151,0.183267,0.522713,0,0.0175854,4.26128,0.0041268,20.2552,0.158338,6.31562,0.13,0.0949171
393000,B_w100_K10000_c2.0_lr0.01_s4,0.06,0,0,76.7912,26.3513,0.176443,0.510467,0,0.022312,4.66813,0.00477965,20.4189,0.104021,9.61344,0.06,0.0944066
394000,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,78.0009,32.5519,0.171756,0.500298,0,0.017944,4.01982,0.0044639,20.5368,0.0853347,11.7186,0,0.0708322
394000,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.6227,32.8282,0.172454,0.499759,0,0.0104745,3.54771,0.00295247,20.5063,0.0985291,10.1493,0,0.0598236
394000,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.2995,32.6405,0.173123,0.498259,0,0.0166179,3.44816,0.00481936,20.4496,0.0989221,10.109,0,0.0633592
394000,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,78.3567,33.0492,0.170872,0.498143,0,0.00494879,1.94057,0.00255018,20.5137,0.0861544,11.6071,0,0.0459252
394000,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,78.1455,32.5784,0.171589,0.498624,0,0.00710836,3.04371,0.00233542,20.4736,0.0837426,11.9414,0,0.0528713
394000,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.5515,22.1898,0.18106,0.514372,0,0.0207759,3.42661,0.0060631,20.3773,0.130362,7.67096,0.05,0.0693446
394000,B_w100_K10000_c2.0_lr0.01_s1,0.05,0,0,75.9184,26.8634,0.178348,0.518547,0,0.00902987,3.70216,0.00243908,20.4158,0.13106,7.63007,0.05,0.0682186
394000,B_w100_K10000_c2.0_lr0.01_s2,0.17,0,0,74.2106,22.2703,0.187345,0.518191,0,0.0247771,3.7235,0.00665426,20.0399,0.188994,5.29116,0.17,0.0787455
394000,B_w100_K10000_c2.0_lr0.01_s3,0.13,0,0,73.7432,21.8134,0.183151,0.522857,0,0.221945,6.80417,0.032619,20.2503,0.156188,6.40255,0.13,0.124167
394000,B_w100_K10000_c2.0_lr0.01_s4,0.05,0,0,76.4624,25.5858,0.176651,0.510457,0,0.161198,6.25556,0.0257687,20.4174,0.10342,9.66929,0.05,0.104998
395000,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,77.8326,32.3167,0.172024,0.500606,0,0.0169205,3.64709,0.00463945,20.525,0.0869625,11.4992,0,0.0595327
395000,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.5588,32.6416,0.172336,0.49898,0,0.0145586,3.61929,0.0040225,20.5089,0.0994671,10.0536,0,0.0558787
395000,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.2292,32.81,0.172491,0.49949,0,0.0138036,3.06496,0.00450369,20.4685,0.0977032,10.2351,0,0.0555159
395000,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,78.2666,33.1553,0.170294,0.498201,0,0.008606,2.22685,0.00386465,20.5225,0.084865,11.7834,0,0.0432991
395000,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,78.1537,32.5525,0.171865,0.497605,0,0.00903112,3.16122,0.00285685,20.4682,0.0849718,11.7686,0,0.0517562
395000,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.6211,22.1171,0.181398,0.514468,0,0.0143346,3.32028,0.0043173,20.3669,0.131401,7.61027,0.05,0.064252
395000,B_w100_K10000_c2.0_lr0.01_s1,0.05,0,0,76.0417,27.2761,0.178204,0.51671,0,0.00968319,3.37923,0.00286551,20.4242,0.130836,7.64314,0.05,0.0624137
395000,B_w100_K10000_c2.0_lr0.01_s2,0.16,0,0,74.5633,22.6319,0.187451,0.518721,0,0.00979083,3.39621,0.00288287,20.0408,0.188957,5.29222,0.16,0.0659542
395000,B_w100_K10000_c2.0_lr0.01_s3,0.13,0,0,73.5591,21.2464,0.183373,0.521655,0,0.0250648,3.86448,0.00648595,20.24,0.155849,6.41646,0.13,0.0764092
395000,B_w100_K10000_c2.0_lr0.01_s4,0.05,0,0,76.586,26.4127,0.175837,0.511275,0,0.0140385,4.05107,0.00346539,20.4381,0.10158,9.84443,0.05,0.0693712
396000,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,77.7842,32.2766,0.171565,0.501193,0,0.0115407,3.037,0.00380004,20.5318,0.0844424,11.8424,0,0.0523868
396000,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.4882,32.5754,0.172604,0.499134,0,0.0079529,2.96706,0.0026804,20.5048,0.0995077,10.0495,0,0.0474745
396000,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.1508,32.8677,0.172188,0.499442,0,0.00858535,2.67436,0.00321024,20.4815,0.0965018,10.3625,0,0.0475993
396000,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,78.2261,33.0893,0.170303,0.498009,0,0.00573713,1.78781,0.00320902,20.5229,0.0857941,11.6558,0,0.0385989
396000,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,78.1161,32.3773,0.171752,0.497585,0,0.00671352,2.58546,0.00259664,20.4708,0.0871221,11.4781,0,0.0468067
396000,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.7681,22.5918,0.181399,0.515652,0,0.0154184,3.00671,0.005128,20.3701,0.130463,7.66501,0.05,0.0563852
396000,B_w100_K10000_c2.0_lr0.01_s1,0.05,0,0,75.9185,26.9482,0.177781,0.516469,0,0.0255053,3.55416,0.00717619,20.4285,0.129748,7.70725,0.05,0.0647694
396000,B_w100_K10000_c2.0_lr0.01_s2,0.16,0,0,75.2464,23.9256,0.18696,0.520721,0,0.0150852,2.77587,0.00543442,20.0474,0.188461,5.30615,0.16,0.0614058
396000,B_w100_K10000_c2.0_lr0.01_s3,0.13,0,0,74.3242,21.8927,0.183334,0.52328,0,0.0204745,4.04591,0.00506053,20.2354,0.154556,6.47015,0.13,0.0720872
396000,B_w100_K10000_c2.0_lr0.01_s4,0.05,0,0,76.4896,26.3504,0.175281,0.510803,0,0.047432,3.80679,0.0124599,20.4541,0.100639,9.93652,0.05,0.0669257
397000,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,77.7033,32.1423,0.171145,0.500722,0,0.0116917,2.99762,0.00390031,20.5378,0.0835117,11.9744,0,0.0507662
397000,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.4027,32.2905,0.172691,0.500077,0,0.00781512,2.84691,0.00274512,20.4966,0.101566,9.84582,0,0.047665
397000,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.1754,33.0349,0.171691,0.499423,0,0.0072957,2.37609,0.00307047,20.5033,0.0964511,10.368,0,0.0431333
397000,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,78.1513,33.0271,0.170123,0.49722,0,0.00558838,1.62256,0.00344418,20.5214,0.085446,11.7033,0,0.0369051
397000,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,78.1609,32.4769,0.171963,0.498567,0,0.0174452,3.17091,0.00550166,20.4675,0.0872507,11.4612,0,0.0574761
397000,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.8543,22.4415,0.181255,0.515844,0,0.0366072,3.66406,0.00999088,20.3733,0.129998,7.6924,0.05,0.0626192
397000,B_w100_K10000_c2.0_lr0.01_s1,0.05,0,0,75.6201,26.74,0.177515,0.516364,0,0.0220785,3.22256,0.00685122,20.4336,0.130192,7.68098,0.05,0.0582313
397000,B_w100_K10000_c2.0_lr0.01_s2,0.16,0,0,74.4805,23.099,0.187384,0.520212,0,0.00847588,2.53989,0.00333711,20.0471,0.189448,5.27848,0.16,0.0551058
397000,B_w100_K10000_c2.0_lr0.01_s3,0.13,0,0,74.3187,21.78,0.183764,0.523607,0,0.0154381,3.4231,0.00450997,20.226,0.154964,6.45311,0.13,0.0690945
397000,B_w100_K10000_c2.0_lr0.01_s4,0.05,0,0,76.2197,26.2695,0.174776,0.510774,0,0.0183584,3.78481,0.00485055,20.459,0.0998719,10.0128,0.05,0.0594542
398000,B_w100_K10000_c0.0_lr0.01_s0,0,0,0.01,77.5906,31.8511,0.170975,0.500741,0,0.0199922,3.34546,0.00597591,20.5323,0.0845153,11.8322,0,0.0562304
398000,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.3436,32.3766,0.172542,0.500443,0,0.0108912,2.81073,0.00387486,20.5042,0.101117,9.88951,0,0.0488984
398000,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.1186,32.9372,0.171727,0.499606,0,0.0073866,2.22923,0.00331352,20.4999,0.0986765,10.1341,0,0.0426144
398000,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,78.0941,33.0257,0.170011,0.497229,0,0.00429106,1.45604,0.00294707,20.5228,0.0853715,11.7135,0,0.0332067
398000,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,78.1013,32.3995,0.171551,0.497576,0,0.00646515,2.41539,0.00267664,20.4759,0.0879775,11.3665,0,0.0439816
398000,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.7881,22.3619,0.181391,0.515036,0,0.00746918,2.89669,0.00257853,20.3682,0.130826,7.64376,0.05,0.0513133
398000,B_w100_K10000_c2.0_lr0.01_s1,0.05,0,0,75.7657,27.1052,0.177224,0.514748,0,0.010253,2.83228,0.00362004,20.441,0.129182,7.741,0.05,0.0514669
398000,B_w100_K10000_c2.0_lr0.01_s2,0.16,0,0,74.1743,23.0488,0.187468,0.521789,0,0.0325433,2.91345,0.01117,20.0499,0.189238,5.28434,0.16,0.0567488
398000,B_w100_K10000_c2.0_lr0.01_s3,0.12,0,0,73.9729,21.765,0.183975,0.523723,0,0.0896042,4.30457,0.0208161,20.2232,0.154907,6.45547,0.12,0.0790232
398000,B_w100_K10000_c2.0_lr0.01_s4,0.05,0,0,76.4133,26.9675,0.17443,0.508841,0,0.00785028,2.68933,0.00291904,20.4693,0.0991563,10.0851,0.05,0.0482647
399000,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,77.6338,32.0783,0.170877,0.500952,0,0.0120547,2.861,0.00421346,20.5333,0.0869019,11.5072,0,0.0499228
399000,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.212,32.3073,0.172377,0.49999,0,0.00868516,2.59722,0.00334402,20.5018,0.100847,9.91596,0,0.0451843
399000,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.1248,33.0741,0.171393,0.50001,0,0.00940914,2.18305,0.00431008,20.5123,0.0969575,10.3138,0,0.0443038
399000,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,78.0889,32.9659,0.170079,0.497297,0,0.00308323,1.36359,0.0022611,20.5176,0.086092,11.6155,0,0.0312073
399000,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,78.0291,32.2922,0.17141,0.497643,0,0.0100493,2.57095,0.00390878,20.4697,0.0888958,11.2491,0,0.0444544
399000,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.4582,21.8302,0.181593,0.514911,0,0.0163298,2.59146,0.0063014,20.3683,0.132995,7.51909,0.05,0.049857
399000,B_w100_K10000_c2.0_lr0.01_s1,0.05,0,0,75.8519,27.0252,0.176878,0.515171,0,0.0157533,2.95045,0.00533929,20.4427,0.128792,7.76444,0.05,0.0530323
399000,B_w100_K10000_c2.0_lr0.01_s2,0.15,0,0,73.8169,22.9765,0.187433,0.520952,0,0.0246929,2.77132,0.00891015,20.0558,0.189367,5.28076,0.15,0.0498266
399000,B_w100_K10000_c2.0_lr0.01_s3,0.12,0,0,73.9838,21.5619,0.183378,0.522819,0,0.00790653,3.02949,0.00260986,20.2198,0.15375,6.50407,0.12,0.056593
399000,B_w100_K10000_c2.0_lr0.01_s4,0.05,0,0,76.0708,25.9594,0.174218,0.510207,0,0.00440074,2.4752,0.00177794,20.4669,0.0988211,10.1193,0.05,0.0449353
399800,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,77.6807,32.2206,0.170582,0.501655,0,0.00446832,2.19653,0.00203427,20.5511,0.0857497,11.6618,0,0.0399208
399800,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.1733,32.2141,0.172473,0.500183,0,0.00736607,2.44146,0.00301708,20.5016,0.10181,9.82221,0,0.0437582
399800,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.016,33.0182,0.171124,0.500029,0,0.00921275,2.2417,0.00410971,20.5125,0.0971089,10.2977,0,0.0427216
399800,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,78.0379,32.9382,0.169769,0.497528,0,0.0048504,1.4717,0.00329578,20.5247,0.0860813,11.6169,0,0.0332602
399800,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,77.9668,32.2715,0.171294,0.498095,0,0.00580397,2.19451,0.00264477,20.4719,0.0889345,11.2442,0,0.0413041
399800,B_w100_K10000_c2.0_lr0.01_s0,0.05,0,0,73.6437,22.5287,0.181395,0.514497,0,0.0079157,2.37035,0.00333947,20.3768,0.132923,7.52314,0.05,0.0489535
399800,B_w100_K10000_c2.0_lr0.01_s1,0.05,0,0,75.6451,27.0021,0.176454,0.515229,0,0.0115653,2.65107,0.0043625,20.4509,0.127763,7.82697,0.05,0.0492324
399800,B_w100_K10000_c2.0_lr0.01_s2,0.15,0,0,73.904,22.862,0.187818,0.520943,0,0.0116281,2.38537,0.00487474,20.0522,0.189799,5.26873,0.15,0.0478716
399800,B_w100_K10000_c2.0_lr0.01_s3,0.13,0,0,73.8442,21.543,0.183424,0.523001,0,0.104387,3.99611,0.0261221,20.2195,0.153495,6.51485,0.13,0.072882
399800,B_w100_K10000_c2.0_lr0.01_s4,0.06,0,0,75.9475,26.1793,0.173865,0.509399,0,0.0150491,2.92746,0.00514068,20.4688,0.0982497,10.1781,0.06,0.0487521
399900,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,77.6663,32.1995,0.170672,0.50126,0,0.00605872,2.23318,0.00271304,20.5508,0.0859045,11.6408,0,0.0408211
399900,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.1696,32.2306,0.17249,0.499846,0,0.0071834,2.40081,0.00299207,20.5028,0.102669,9.74007,0,0.0435356
399900,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.0473,33.0701,0.17116,0.50001,0,0.00542834,1.91811,0.00283004,20.5132,0.0971054,10.2981,0,0.0380823
399900,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,77.9821,32.798,0.169884,0.497403,0,0.00410933,1.5053,0.00272991,20.5218,0.0870289,11.4904,0,0.0322675
399900,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,77.9447,32.2306,0.171387,0.498018,0,0.00525978,2.14867,0.00244793,20.468,0.0893627,11.1903,0,0.0404105
399900,B_w100_K10000_c2.0_lr0.01_s0,0.06,0,0,73.5849,22.2716,0.18147,0.515767,0,0.00607121,2.45738,0.00247061,20.3714,0.132588,7.54218,0.06,0.0484647
399900,B_w100_K10000_c2.0_lr0.01_s1,0.05,0,0,75.7207,27.0364,0.176485,0.51469,0,0.013541,2.68848,0.00503667,20.4505,0.127796,7.82498,0.05,0.0503998
399900,B_w100_K10000_c2.0_lr0.01_s2,0.15,0,0,73.9959,23.022,0.187775,0.520924,0,0.00622162,2.2178,0.00280531,20.0548,0.189623,5.27363,0.15,0.0455877
399900,B_w100_K10000_c2.0_lr0.01_s3,0.13,0,0,74.1964,22.0453,0.183118,0.52379,0,0.011211,2.9163,0.00384425,20.2229,0.153203,6.52729,0.13,0.0606547
