arm,seed,layer,unit,excluded_nan_gt_1pct,nan_fraction,delta_beta_total,delta_beta_bnd,delta_beta_int,delta_M_total,delta_B_total,rho_M,delta_beta_from_step10000,delta_M_from_step10000,rho_M_from_step10000,delta_b_raw_total,delta_b_raw_bnd,delta_b_raw_int,delta_log_sigma_total,delta_log_sigma_bnd,delta_log_sigma_int,onset_index,onset_step,onset_beta,onset_boundary,final_dead,b_raw_step10000,b_raw_final,sigma_step10000,sigma_final
L2_Aall,7,1,10,0,0.0,28.079791383817792,39.261362789147825,-11.181571405330033,1.4676621723920107,26.61212921142578,0.05226755969554016,26.232350872363895,-0.015300645027309656,0.0005832738781879086,3.1426260412587226,2.8547296070569232,0.28789643420179933,-1.0245784489521332,-3.0015385856025976,1.9769601366504643,,,,,0,0.12910543104379713,3.1426260412587226,0.3542203903198242,0.11808998882770538
L2_Aall,7,1,11,0,0.0,65.56021770834923,137.08496331270362,-71.5247456043544,4.918909877538681,60.64130783081055,0.0750288825979943,60.537305664271116,-0.08079833164811134,0.0013346866161537514,4.883832339659762,4.99052082946117,-0.10668848980140833,-1.6024594577620517,-4.399881799167588,2.797422341405536,,,,,0,0.009518958535358557,4.883832339659762,0.4102321267127991,0.08053639531135559
L2_Aall,7,1,12,0,0.0,34.681942600756884,98.47071447201961,-63.788771871262725,2.2851873822510242,32.39675521850586,0.06588983231294412,32.681446585804224,-0.10112082585692406,0.0030941355546008084,4.068320246561257,3.8959531945777073,0.1723670519835495,-0.81086052046909,-4.585472238039384,3.774611717570294,,,,,0,-0.10792102263001269,4.068320246561257,0.27972424030303955,0.12557801604270935
L2_Aall,7,1,13,0,0.0,23.127935975790024,106.57087577308994,-83.44293979729991,3.4621244370937347,19.66581153869629,0.14969448379301267,19.427703768014908,-0.16818824410438538,0.008657134477275931,4.912826765299144,4.140009642878981,0.7728171224201621,-0.28864484487648556,-4.954238210872861,4.665593365996375,,,,,0,0.023365417569563007,4.912826765299144,0.33417585492134094,0.24981561303138733
L2_Aall,7,1,14,0,0.0,33.69844804704189,58.65540480299751,-24.956956755955616,-4.102218762040138,37.80066680908203,0.12173316576222085,37.939587542787194,0.09927124343812466,0.002616560955655339,4.747670068418643,5.024706329774586,-0.2770362613559435,-1.2211289413675754,-3.8730135537103894,2.6518846123428137,,,,,0,-0.017531725072908233,4.747670068418643,0.442167729139328,0.1255975216627121
L2_Aall,7,1,15,0,0.0,-2.212108688428998,2.9066918070602696,-5.118800495489268,-2.642668293789029,0.43055960536003113,1.194637635850437,0.43400465976446867,0.03246758412569761,0.0748092984607989,1.9565772667097008,10.861323970334452,-8.904746703624753,2.7544451142196578,0.6805877879189015,2.073857326300756,,,,,0,0.00873299804540384,1.9565772667097008,0.3009040951728821,4.5442657470703125
L2_Aall,7,1,16,0,0.0,18.647741079330444,24.893765865179375,-6.246024785848931,-1.7352392673492432,20.382980346679688,0.09305359077902575,20.024517193436623,0.047393277287483215,0.0023667625456166887,5.5950281269419975,5.307951339865978,0.28707678707601963,-0.2950814304345264,-2.02468206685847,1.7296006364239431,,,,,0,0.1710207919889406,5.5950281269419975,0.42138248682022095,0.27449509501457214
L2_Aall,7,1,17,0,0.0,161.852294113487,659.55967678452,-497.707382671033,3.0431663058698177,158.8091278076172,0.018802120306901683,158.5051663480699,-0.10568346455693245,0.0006667509141301838,15.584868955359639,15.881674305138205,-0.29680534977856643,-1.053069200155139,-5.230406024267962,4.177336824112825,,,,,0,0.05951688207479755,15.584868955359639,0.30016887187957764,0.09813585132360458
L2_Aall,7,1,18,0,0.0,14.886317744851112,28.7846330771863,-13.898315332335187,0.8138365894556046,14.072481155395508,0.0546701073700442,14.352147270459682,0.13977377535775304,0.009738875495337378,3.8506151775264357,3.4287897740711273,0.4218254034553086,0.1644551014504294,-2.7787467575542215,2.9432018590046507,,,,,0,-0.03211276450378975,3.8506151775264357,0.22955341637134552,0.27362731099128723
L2_Aall,7,1,19,0,0.0,41.74413429200649,76.96342975111475,-35.21929545910825,-2.03859581053257,43.78273010253906,0.048835503361317444,43.65025720000267,-0.04178815335035324,0.0009573403693564189,6.439729188656429,5.899678471595363,0.5400507170610654,-1.0049953190367726,-3.7765916642916366,2.7715963452548635,,,,,0,0.03995135538947259,6.439729188656429,0.44055208563804626,0.14708377420902252
L2_Aall,7,1,20,0,0.0,58.8419204801321,107.01942074567751,-48.177500265545405,4.051747903227806,54.7901725769043,0.06885818596957374,54.86067030578852,0.15325050801038742,0.0027934494266326436,11.20009687639282,10.510649939448912,0.6894469369439076,-0.6862205486617523,-3.486440981290175,2.800220432628423,,,,,0,0.03358714343598024,11.20009687639282,0.40587329864501953,0.20441798865795135
L2_Aall,7,1,21,0,0.0,-5.742915481328964,-7.945556241320446,2.202640759991482,-6.006253302097321,0.2633378207683563,1.0458543786034298,0.4852925203740597,0.18690089881420135,0.38513039242834324,0.2759292467322787,0.8273198571384012,-0.5513906104061225,1.4621722169236753,-0.05050022018057865,1.512672437104254,,,,,0,-0.009321599101063005,0.2759292467322787,0.2659226357936859,1.0478147268295288
L2_Aall,7,1,22,0,0.0,55.3429766446352,117.34865573667048,-62.00567909203528,0.5561114102602005,54.786865234375,0.010048454997841329,54.737112836912274,0.14849826879799366,0.002712935723161727,8.982614127035049,8.797776739590967,0.18483738744408235,-0.8709034621965901,-3.4642734061898492,2.593369943993259,,,,,0,0.08008695004467414,8.982614127035049,0.40396812558174133,0.16395561397075653
L2_Aall,7,1,23,0,0.0,19.697926020249724,21.08399861658836,-1.3860725963386358,5.531054949387908,14.166871070861816,0.28079377208046735,14.217201991006732,0.08522204123437405,0.005994290669027725,5.246438135109827,5.805766414892901,-0.559328279783074,0.1942055823509774,-1.5637671750682842,1.757972757419262,,,,,0,0.010575954937699139,5.246438135109827,0.30311307311058044,0.37033146619796753
L2_Aall,7,1,24,0,0.0,22.716275446116924,96.005595829105,-73.28932038298808,0.17400669306516647,22.542268753051758,0.007660001019001151,22.54824571684003,-0.13915511593222618,0.006171438686615827,3.4023056831786107,3.195724806625419,0.20658087655319135,-1.028520482498589,-4.743106442802663,3.7145859603040736,,,,,0,-0.06356991313855342,3.4023056831786107,0.4380142092704773,0.15093004703521729
L2_Aall,7,1,25,0,0.0,55.47600045800209,176.76406963756017,-121.28806917955808,-0.7257092893123627,56.20170974731445,0.013081499807502495,55.64048809558153,-0.03424894064664841,0.0006155399030255479,9.860049648426923,10.703762377824138,-0.8437127293972151,-0.6729060000732379,-4.0120388774733335,3.339132877400096,,,,,0,0.1835408784355863,9.860049648426923,0.3482929468154907,0.17544038593769073
L2_Aall,7,1,26,0,0.0,24.210662811994553,41.43198203937209,-17.221319227377535,2.3521632850170135,21.85849952697754,0.0971540227247184,21.744707249104977,0.17075227946043015,0.007852590403002938,10.78877517642087,11.51346213014983,-0.7246869537289583,0.43968829715436475,-2.064163422692944,2.503851719847309,,,,,0,0.09378530277540165,10.78877517642087,0.32959794998168945,0.49357345700263977
L2_Aall,7,1,27,0,0.0,18.925201661884785,145.7124394303828,-126.78723776849802,-0.197919599711895,19.12312126159668,0.010457991584338232,19.119718298316002,-0.18468312919139862,0.009659301790427784,5.417456248455835,4.5483323455016045,0.8691239029542303,-0.2670628345612869,-4.695943136192817,4.42888030163153,,,,,0,-0.07425173278571506,5.417456248455835,0.4095965623855591,0.2832935154438019
L2_Aall,7,1,28,0,0.0,132.44524559378624,182.97206045282655,-50.526814859040314,-8.88373389840126,141.3289794921875,0.06707476632002295,141.04628255218267,0.03193586319684982,0.00022642116203973374,8.642489204589765,8.483474491848412,0.15901471274135293,-1.61413785993674,-4.26250816294291,2.6483703030061703,,,,,0,0.10350152301221716,8.642489204589765,0.32895973324775696,0.061151571571826935
L2_Aall,7,1,29,0,0.0,19.297050269320607,77.40908350350219,-58.11203323418158,-0.7049066703766584,20.001956939697266,0.036529244653383815,19.65698609687388,-0.04930584691464901,0.0025083116339228778,2.383844133356831,2.080383512433953,0.3034606209228783,-1.1377886984909424,-5.2643962998085545,4.126607601317611,,,,,0,0.11538832168099677,2.383844133356831,0.39026710391044617,0.11918054521083832
L2_Aall,7,1,30,0,0.0,14.978984665125608,35.22422238709578,-20.24523772197017,0.16677553579211235,14.812209129333496,0.011133967990527602,14.922615256160498,0.12132405117154121,0.00813021371179928,2.5281803203167783,2.4607183153534997,0.06746200496327859,-0.2995716530677732,-2.592003659192782,2.2924320061250087,,,,,0,0.002719487542827248,2.5281803203167783,0.24908466637134552,0.17068219184875488
L2_Aall,7,1,31,0,0.0,1.8650302216410637,5.416127143704216,-3.5510969220631523,1.0136461183428764,0.8513841032981873,0.5435011757884312,1.0537142120301723,-0.08400509133934975,0.07972284171578045,1.4032714045286099,0.7827128699324173,0.6205585345961926,1.5447403468176393,-0.8269775257245398,2.3717178725421793,,,,,0,-0.0965660496453058,1.4032714045286099,0.3372482657432556,1.648223638534546
L2_Aall,7,1,32,0,0.0,19.937577355653048,45.27662031361615,-25.339042957963102,-0.5250862948596478,20.462663650512695,0.026336514486839907,20.171521481126547,-0.11397482827305794,0.005650284158272261,6.73895493859402,7.688529044449236,-0.9495741058552168,-0.04780304273382585,-2.4337489082586217,2.385945865524796,,,,,0,0.06572654771765318,6.73895493859402,0.3709856867790222,0.32932931184768677
L2_Aall,7,1,33,0,0.0,13.705082749947906,24.219430046148773,-10.514347296200867,-3.1058475021272898,16.810930252075195,0.22662012034470172,16.471371633931994,-0.10183337517082691,0.006182446576643573,1.5970825675772886,2.3658758704968332,-0.7687933029195447,-0.9060170872095112,-3.2794148824909426,2.3733977952814316,,,,,0,0.058919401096374724,1.5970825675772886,0.24784663319587708,0.09500262886285782
L2_Aall,7,1,34,0,0.0,19.516564525663853,24.217478721135194,-4.700914195471341,0.9342109337449074,18.582353591918945,0.04786759127183683,19.437360907904804,-0.03632048238068819,0.001868591243058997,7.344627493297082,7.764539656151201,-0.41991216285411853,0.7866169239681734,-1.0799786405543803,1.8665955645225532,,,,,0,-0.16315385377119274,7.344627493297082,0.18304584920406342,0.3952474296092987
L2_Aall,7,1,35,0,0.0,1.8720943960361183,3.9256353471992043,-2.053540951163086,1.1410141619853675,0.7310802340507507,0.609485378729457,0.692834425251931,0.0783434840850532,0.11307677740834784,2.255110985688731,8.671340615316856,-6.416229629628125,2.490853480273152,0.32452952498975945,2.166323955283392,,,,,0,0.03166280715788394,2.255110985688731,0.27157559990882874,3.0846285820007324
L2_Aall,7,1,36,0,0.0,30.53934781253338,45.936309733981034,-15.396961921447655,-0.10510523617267609,30.644453048706055,0.0034416332928216887,30.544351905584335,-0.17474085837602615,0.00572088937804828,4.950580804774916,4.507067711534644,0.4435130932402719,-0.8769555277430154,-3.1959453539973275,2.318989826254312,,,,,0,-0.030005775775340915,4.950580804774916,0.40200817584991455,0.16154900193214417
L2_Aall,7,1,37,0,0.0,31.462962545454502,73.52711983629342,-42.06415729083892,-0.7918554171919823,32.254817962646484,0.025167859385396073,32.068773318082094,0.0038689561188220978,0.00012064559128741518,6.980873994761623,7.170663562919319,-0.18978956815769643,-0.47654816508057984,-3.196858246118636,2.720310081038056,,,,,0,0.0668483588872606,6.980873994761623,0.35199353098869324,0.21642887592315674
L2_Aall,7,1,38,0,0.0,40.283730670809746,108.24757093748485,-67.9638402666751,-3.0847538262605667,43.36848449707031,0.0765756739729131,43.05245269089937,-0.2341642528772354,0.0054390455883767605,3.052066270515411,2.9376248556957836,0.11444141481962739,-1.3993854371250216,-6.058920543262149,4.6595351061371275,,,,,0,0.02348814617823347,3.052066270515411,0.2869042158126831,0.07037521153688431
L2_Aall,7,1,39,0,0.0,33.31034496054053,55.60697996090312,-22.296635000362585,1.02129390463233,32.2890510559082,0.03065996181793241,32.46163356513716,-0.04723413079045713,0.00145507559549268,8.07914409053626,9.128361359488636,-1.0492172689523769,-0.3790664363560801,-2.324250292371796,1.9451838560157158,,,,,0,-0.07643234202766358,8.07914409053626,0.3477095365524292,0.2502131164073944
L2_Aall,7,1,40,0,0.0,11.879241824150085,14.530926328377973,-2.6516845042278874,4.718584418296814,7.1606574058532715,0.397212590512645,6.997844059020281,-0.02142898365855217,0.0030622265197421806,6.070073916472154,9.548189541295198,-3.478115624823043,0.9550637112488921,-1.05709803020724,2.012161741456132,,,,,0,0.0479593274300143,6.070073916472154,0.3392123878002167,0.8476978540420532
L2_Aall,7,1,41,0,0.0,52.745712760835886,96.43099391304077,-43.68528115220488,-0.010894294828176498,52.75660705566406,0.0002065437029465189,52.85660838149488,0.023039435967803,0.0004358856285578308,8.77542597304614,9.426517514855888,-0.6510915418097478,-0.7973430579004379,-2.8659946840577195,2.0686516261572807,,,,,0,-0.03245168213568128,8.77542597304614,0.42165911197662354,0.16633795201778412
L2_Aall,7,1,42,0,0.0,7.445254482328892,14.697763111164022,-7.25250862883513,-1.3027151450514793,8.747969627380371,0.17497254770047663,8.840839505195618,0.08473348245024681,0.009584325380010611,3.0148513837654036,3.3473551890351443,-0.33250380526974055,-0.28456940168022404,-2.6262088706798767,2.341639468999653,,,,,0,-0.004156756528306715,3.0148513837654036,0.5108842849731445,0.34463441371917725
L2_Aall,7,1,43,0,0.0,14.722940303385258,18.764812592195085,-4.041872288809827,-2.6544381603598595,17.377378463745117,0.18029266611571618,17.161066121421754,0.06038422044366598,0.0035186753559727727,5.566421998543035,7.997116836237191,-2.4306948376941557,-0.15977454621217113,-1.4811618976923935,1.3213873514802226,,,,,0,0.11859797228717639,5.566421998543035,0.4286210536956787,0.3203257620334625
L2_Aall,7,1,44,0,0.0,13.833773022517562,51.432516920198395,-37.59874389768083,3.5527900513261557,10.280982971191406,0.25682003351820176,10.230768978595734,-0.02890695072710514,0.0028254914940981186,0.9433120112423694,1.0147628091600387,-0.0714507979176694,-1.1372467395181736,-6.319170378065724,5.18192363854755,,,,,0,0.00607958773388062,0.9433120112423694,0.2853323221206665,0.09175309538841248
L2_Aall,7,1,45,0,0.0,-1.2564519867300987,-3.1558839301287662,1.8994319433986675,1.0286561027169228,-2.2851080894470215,0.818699093623138,-1.9946279637515545,0.1438790298998356,0.0721332662103181,-0.5794328613517337,-0.560610523659866,-0.018822337691867697,-0.31050669261400654,-0.35831217862862885,0.04780548601462231,4877.0,4877000.0,-2.275359128601849,0.0,1,-0.054028235159524485,-0.5794328613517337,0.36853909492492676,0.2535691261291504
L2_Aall,7,1,46,0,0.0,4.449560659006238,1.583761600904836,2.865799058101402,3.7287093568593264,0.7208513021469116,0.8379949488523422,0.6666630357503891,0.005078647285699844,0.007618012419097709,0.9881187453097766,1.437013560030654,-0.44889481472087733,1.348930065045,-0.51373978878227,1.8626698538272701,,,,,0,0.021082985476201688,0.9881187453097766,0.35572943091392517,1.3707664012908936
L2_Aall,7,1,47,0,0.0,2.194337587803602,5.730541908232681,-3.5362043204290785,-1.3175494857132435,3.5118870735168457,0.6004315347995428,3.65590413287282,0.07150266692042351,0.019558135093722086,2.713846600930907,4.9034860449850735,-2.189639444054166,1.1776461976227006,-1.123739224078367,2.301385421701067,,,,,0,-0.020544419626687294,2.713846600930907,0.2833150625228882,0.7727602124214172
L2_Aall,7,1,48,0,0.0,4.258850669488311,1.481016565907339,2.7778341035809717,4.138296728953719,0.12055394053459167,0.9716933158989874,0.28216314129531384,0.06378387473523617,0.22605317775534522,0.12592409423389483,1.155091393730947,-1.0291672994970522,0.9912388405207844,-1.1420938383021972,2.133332678822981,,,,,0,-0.03738147259701141,0.12592409423389483,0.3821246922016144,1.0445456504821777
L2_Aall,7,1,49,0,0.0,51.49774986319244,51.58286678799777,-0.08511692480533384,2.9896169286221266,48.50813293457031,0.05805335061365329,48.53191745094955,-0.03946676291525364,0.0008132125205055432,9.316157277975663,9.641078338797257,-0.32492106082159367,-0.29084574199187285,-1.4384100160979887,1.1475642741061158,,,,,0,-0.01597773776718725,9.316157277975663,0.2526073455810547,0.19205351173877716
L2_Aall,7,1,50,0,0.0,14.122963909059763,77.24323204126995,-63.120268132210185,1.8429565466940403,12.280007362365723,0.13049361016293465,12.037951547652483,-0.014166053384542465,0.001176782721583971,3.669539112479754,3.9088492461935855,-0.2393101337138317,0.17378749345458844,-4.035680214682087,4.209467708136675,,,,,0,0.059385110786681405,3.669539112479754,0.26058700680732727,0.29882222414016724
L2_Aall,7,1,51,0,0.0,35.68383476883173,226.58608822747192,-190.9022534586402,-0.7223274931311607,36.40616226196289,0.020242429038542748,35.72932084649801,-0.04630783945322037,0.0012960738787107173,8.56652692421477,8.881852607290483,-0.3153256830757122,-0.2790332306559291,-4.0897659842716205,3.810732753615692,,,,,0,0.21702603963069933,8.56652692421477,0.3441942632198334,0.2353043109178543
L2_Aall,7,1,52,0,0.0,18.435994185507298,37.310367320198566,-18.874373134691268,0.0319090262055397,18.404085159301758,0.0017308004051456948,18.340679643675685,-0.08865067735314369,0.004833554648762027,3.0688806320836477,2.4761560362153947,0.5927245958682531,-1.0722546207402988,-3.2572925824442467,2.185037961703948,,,,,0,-0.012716345035296617,3.0688806320836477,0.5037141442298889,0.166749969124794
L2_Aall,7,1,53,0,0.0,14.62946730852127,18.969942520040604,-4.340475211519333,4.689363777637482,9.940103530883789,0.3205423463987683,9.85018183477223,-0.11640225350856781,0.01181726951452358,6.419924908558755,8.58912152566596,-2.169196617107205,0.8757278946901117,-0.8603892121510368,1.7361171068411485,,,,,0,-0.006671545882620922,6.419924908558755,0.2519412934780121,0.6458609700202942
L2_Aall,7,1,54,0,0.0,35.861752554774284,48.59082662498258,-12.729074070208299,1.2811441868543625,34.58060836791992,0.03572452809989074,34.96342008933425,-0.08227932825684547,0.002353297476237033,6.765038391093128,5.878220071448393,0.8868183196447352,-0.38905899212239337,-2.5160316550205013,2.126972662898108,,,,,0,-0.12060362275940051,6.765038391093128,0.25931185483932495,0.1956309825181961
L2_Aall,7,1,55,0,0.0,24.259590484201908,87.24469352477172,-62.98510304056981,-3.7948891147971153,28.054479598999023,0.15642840786073392,28.274915035814047,-0.16417426243424416,0.005806357409961975,3.611073130270057,3.5452466272739507,0.06582650299610657,-0.7091655428595849,-5.563300911315521,4.854135368455935,,,,,0,-0.09978780736993542,3.611073130270057,0.25945213437080383,0.12871645390987396
L2_Aall,7,1,56,0,0.0,16.742553509771824,86.32135661893335,-69.57880310916153,2.2953031435608864,14.447250366210938,0.13709397089405914,14.431218337267637,0.11758103594183922,0.008147686023029269,5.4954787452038545,6.373323417202087,-0.8778446719982329,0.2836017481829829,-4.107950270090256,4.391552018273238,,,,,0,0.04021587191749587,5.4954787452038545,0.30098757147789,0.38038232922554016
L2_Aall,7,1,57,0,0.0,2.7954693948850036,3.8741055301579763,-1.0786361352729728,1.871736696921289,0.9237326979637146,0.6695607901650041,0.8733399959746748,-0.054297261871397495,0.06217196294874833,0.6511002765657246,0.40395706999858966,0.24714320656713484,0.9733963501738192,-1.0717770209397441,2.0451733711135636,,,,,0,-0.0011323909886234648,0.6511002765657246,0.29001757502555847,0.7048578858375549
L2_Aall,7,1,58,0,0.0,27.733109276741743,47.640959446485795,-19.90785016974405,-2.943005759268999,30.676115036010742,0.10611885345784645,30.15597154200077,-0.011336788535118103,0.0003759384279603925,7.4696630907615145,8.760445773285262,-1.2907826825237476,-0.620597020248137,-2.417048166104353,1.7964511458562158,,,,,0,0.2559603533899235,7.4696630907615145,0.5030601024627686,0.2435009479522705
L2_Aall,7,1,59,0,0.0,24.061020392924547,30.138890568414354,-6.077870175489807,-0.39298198744654655,24.454002380371094,0.016332723260652236,24.543251130729914,-0.10809512063860893,0.004404270651139045,11.418405037073853,11.74769910262474,-0.32929406555088625,0.05637958361374418,-1.8118073665884629,1.868186950202207,,,,,0,-0.09349639827638878,11.418405037073853,0.4737740159034729,0.4669339954853058
L2_Aall,7,1,60,0,0.0,15.843994580209255,21.710406475925993,-5.8664118957167375,2.0031914338469505,13.840803146362305,0.1264322216033284,13.920227218419313,0.02593843638896942,0.0018633630027710723,3.3726351363322067,3.3268508977565405,0.04578423857566627,-0.44346214345392676,-2.384878607739231,1.9414164642853047,,,,,0,-0.019692638184169664,3.3726351363322067,0.36818554997444153,0.24367336928844452
L2_Aall,7,1,61,0,0.0,20.38702871464193,28.530688679556988,-8.14365996491506,-0.5547513756901026,20.94178009033203,0.02721099692627995,20.708308456465602,0.05754235200583935,0.0027787084650978977,4.573354023431875,4.992416763949308,-0.4190627405174332,-0.5645067689180112,-2.448803188404821,1.88429641948681,,,,,0,0.12747295294340244,4.573354023431875,0.43803033232688904,0.21838420629501343
L2_Aall,7,1,62,0,0.0,43.13473514467478,169.82122925816293,-126.68649411348815,1.4212074652314186,41.71352767944336,0.03294809764021177,41.710595179349184,0.04189831018447876,0.0010045004154057844,9.856692417058639,9.292589599525652,0.5641028175329871,-0.7127867243639159,-4.457082881721888,3.7442961573579723,,,,,0,0.02251351753538855,9.856692417058639,0.502188503742218,0.23629486560821533
L2_Aall,7,1,63,0,0.0,29.57961741834879,60.3905830874246,-30.810965669075813,2.4225949421525,27.15702247619629,0.08190082068640006,27.1978644952178,-0.0632394328713417,0.0023251617009291702,5.141883801994879,5.058126374340203,0.08375742765467653,-0.7125847447138866,-3.044921517252498,2.3323367725386115,,,,,0,-0.03917489613672309,5.141883801994879,0.3763869106769562,0.18933901190757751
L2_Aall,7,1,64,0,0.0,0.21178005076944828,3.9671770208624366,-3.7553969700929883,-0.7908433880656958,1.002623438835144,3.734267629044237,1.580602826550603,0.014277102425694466,0.009032694479518183,1.7768675335085504,5.638401824334583,-3.8615342908260324,1.5589839864275776,-0.8151647468334137,2.3741487332609914,,,,,0,-0.21824123140605778,1.7768675335085504,0.3871569037437439,1.7722182273864746
L2_Aall,7,1,65,0,0.0,16.060396879911423,40.28230437915772,-24.2219074992463,6.9820296466350555,9.078367233276367,0.4347358100078012,9.01070821704343,-0.1378571200184524,0.015299254697616402,2.2386244607929484,2.679906333557218,-0.44128187276427,0.4764824189869765,-3.0925748262543955,3.569057245241372,,,,,0,-0.011320200182730611,2.2386244607929484,0.16126076877117157,0.24658888578414917
L2_Aall,7,1,66,0,0.0,45.592148303985596,109.71417530744657,-64.12202700346097,-0.4101595878601074,46.0023078918457,0.00899627683971742,46.12363722547889,0.15267444401979446,0.003310112844601433,3.8031271296930242,3.611669826838298,0.19145730285472634,-1.308007249873981,-5.835096034469671,4.527088784595689,,,,,0,0.008879317229030792,3.8031271296930242,0.2832759916782379,0.08267252892255783
L2_Aall,7,1,67,0,0.0,26.781709492206573,50.18093032408069,-23.399220831874118,3.1619356274604797,23.619773864746094,0.11806324866531007,23.621858935803175,-0.016010921448469162,0.0006778010778906876,2.4442953636167317,2.4624132221806327,-0.018117858563901357,-1.0462221710386028,-4.277052583761053,3.23083041272245,,,,,0,-0.005512320300749662,2.4442953636167317,0.3046155273914337,0.10348512977361679
L2_Aall,7,1,68,0,0.0,48.545889779925346,66.73562517386563,-18.189735393940282,-0.2221575528383255,48.76804733276367,0.0045762381500357606,48.83527145534754,0.04286522977054119,0.0008777514385219493,11.7499017620637,13.737691496968218,-1.9877897349045186,-0.33530093922174053,-2.3431663165027605,2.0078653772810204,,,,,0,-0.008544665664553641,11.7499017620637,0.350782185792923,0.24093443155288696
L2_Aall,7,1,69,0,0.0,3.06685134395957,2.344715952865954,0.7221353910936159,4.257881250232458,-1.1910299062728882,1.3883559301362047,-1.0390549041330814,0.07270748540759087,0.06997463283064255,-0.299042589597601,-0.844911140659997,0.5458685510623957,0.055472007224703135,-2.8405212236808746,2.895993230905577,,,,,0,-0.018958224166133242,-0.299042589597601,0.23916763067245483,0.2510789930820465
L2_Aall,7,1,70,0,0.0,43.53262874344364,69.25916577946919,-25.726537036025547,-4.585634501185268,48.118263244628906,0.10533787261528288,48.357596477959305,0.04098384687677026,0.000847516209691069,6.542870962459574,6.815443069322217,-0.27257210686264277,-0.606945030078822,-3.087279231074626,2.480334200995804,,,,,0,-0.049921303945413165,6.542870962459574,0.25168368220329285,0.13597479462623596
L2_Aall,7,1,71,0,0.0,26.020824439357966,39.39451419725083,-13.373689757892862,6.394699103664607,19.62612533569336,0.24575313201807178,19.540854032617062,-0.030990392435342073,0.001585928249789582,3.9701498559496144,3.983349202403889,-0.013199346454274064,0.057260736599835216,-2.7689540983004552,2.8262148349002905,,,,,0,0.0106252980750135,3.9701498559496144,0.1957464963197708,0.20228902995586395
L2_Aall,7,1,72,0,0.0,2.1030405623605475,2.976047217147425,-0.8730066547868773,2.0379703430226073,0.06507021933794022,0.9690589803627456,-0.09458233288023621,-0.1734092744300142,1.8334214133795124,0.08136685507026886,-1.0817029507653726,1.1630698058356415,0.924156941986903,-0.9864990152402888,1.910655957227192,,,,,0,-0.0073421970073788145,0.08136685507026886,0.5337170362472534,1.2504469156265259
L2_Aall,7,1,73,0,0.0,7.222898632287979,3.9407188812547247,3.2821797510332544,-0.8460577428340912,8.06895637512207,0.11713548616784168,8.234996289014816,0.07051929831504822,0.008563367345911057,4.32060574719128,3.995407066259564,0.32519868093171594,0.4478081612944637,-1.5458785581580514,1.9936867194525152,,,,,0,-0.03319683534853013,4.32060574719128,0.3475358188152313,0.5354602932929993
L2_Aall,7,1,74,0,0.0,3.708419367671013,6.599739463003061,-2.8913200953320484,3.9705743938684464,-0.26215502619743347,1.0706918501404747,-0.43443754501640797,-0.06484735943377018,0.1492673922354501,-0.40046799986843595,1.1846051621138256,-1.5850731619822618,1.6690002690891923,-0.3816244644843788,2.0506247335735712,,,,,0,0.030732460425937136,-0.40046799986843595,0.28605589270591736,1.5275999307632446
L2_Aall,7,1,75,0,0.0,23.82223597401753,40.50385476518022,-16.68161879116269,0.6438416563905776,23.178394317626953,0.02702691960119964,23.142514797393233,-0.10228191828355193,0.004419654440280317,4.3026929184147775,4.695511615506547,-0.39281869709176964,-0.5182544430670105,-3.3123769408301396,2.794122497763129,,,,,0,-0.020771118678394762,4.3026929184147775,0.31280675530433655,0.18563377857208252
L2_Aall,7,1,76,0,0.0,10.122618556022644,14.994150306491065,-4.871531750468421,-1.3263970613479614,11.449015617370605,0.13103299842892888,11.262707069516182,0.040679335594177246,0.003611861281936433,3.853935256605439,4.341494728604215,-0.4875594719987759,-0.18932130532615865,-1.895402232618952,1.7060809272927933,,,,,0,0.09686053870701672,3.853935256605439,0.4267211854457855,0.3366171717643738
L2_Aall,7,1,77,0,0.0,120.65844471752644,433.1077248806978,-312.44928016317135,-2.5872294157743454,123.24567413330078,0.02144258880372037,123.38388264924288,0.0653947964310646,0.0005300108492854751,13.102938451312582,13.03850655958714,0.06443189172544261,-1.3817921235062167,-5.071906951888874,3.690114828382657,,,,,0,-0.032280308064511765,13.102938451312582,0.44332727789878845,0.10631560534238815
L2_Aall,7,1,78,0,0.0,8.149506743997335,68.7083169575053,-60.55881021350797,-1.9728611148893833,10.122367858886719,0.24208349988083994,9.948770612478256,-0.04564507305622101,0.004588011407054719,1.9445233407393516,1.3928181826360642,0.5517051581032877,-0.7200606426688505,-5.450628550343373,4.730567907674521,,,,,0,0.054513307501191655,1.9445233407393516,0.42604440450668335,0.1921016275882721
L2_Aall,7,1,79,0,0.0,18.238663896918297,33.4452959587652,-15.206632061846904,-1.8980071693658829,20.13667106628418,0.10406503349659184,20.533320903778076,0.055146723985672,0.0026857187029851147,16.72471409577554,20.21067750286531,-3.485963407089769,1.0773465063012186,-1.4295499663755238,2.506896472676742,,,,,0,-0.09444774257476585,16.72471409577554,0.2765648066997528,0.830560028553009
L2_Aall,7,1,80,0,0.0,35.65282401815057,162.06133390422838,-126.40850988607781,-3.650898363441229,39.3037223815918,0.1024013795255766,39.49858048930764,-0.10552140697836876,0.0026715240312733175,4.562302338665916,4.26298641475175,0.2993159239141658,-0.8999794910581189,-6.411458429972244,5.511478938914124,,,,,0,-0.08402893703482306,4.562302338665916,0.279742568731308,0.11607812345027924
