arm,seed,t,correct,spread,zy_c,m_med,m_p05,m_min,M_mean,M_med,ce,shift,zc_norm,n1,n2,n3,nb3,trace_m_med,trace_correct,rank2,old_c,acc_old
A,8,28,1200,15.996067345907033,30.46100175544951,12.982830684353928,7.876134467240687,6.111331121085833,0.0007515532329545496,3.9149963750484644e-05,9.058171917745417e-05,36.40493374338711,1949.1992289765235,43120.51485240934,1100.976998339585,9.65178932139923,0.4956519575149359,12.982856750488281,1200,0.1649954468011856,5.119553948703389,0.08583333343267441
A,8,29,1200,15.820704036364711,30.828704985166237,13.940287400199843,8.067581874419107,6.728614872165505,0.0006142861149214703,1.3867876387642296e-05,7.222544508605927e-05,31.96458541143244,1922.7928502996872,44538.200837536366,1124.6634307438019,9.741084591864327,0.6749680689278275,13.940299987792969,1200,0.18709677457809448,5.802711857311085,0.09583333879709244
A,8,30,1200,17.099266439723678,32.646037630375154,14.369098001829151,8.140845960060888,6.6208355956718705,0.0005467362998563902,9.661004772448041e-06,6.481528246382499e-05,33.902245455828336,2070.166379716941,46085.14340521039,1152.7734649463741,9.371040998041414,0.654167846312607,14.36910629272461,1200,0.2024141103029251,6.752022613121789,0.10249999910593033
A,8,31,1200,16.923543170373264,32.7409842146472,14.586674573059298,6.845714918813425,3.950301244946335,0.0016414386764522927,7.993427256735765e-06,0.00024905418829832346,25.95157533913718,2048.440857157571,47185.33370647789,1149.3990344544952,9.246638226128367,0.6985350966950934,14.586662292480469,1200,0.1774647980928421,5.017624641146979,0.11250000447034836
A,8,32,1200,16.31859353393826,31.15298574542553,13.674784635386118,7.828009349006131,5.592193654194865,0.0007013326832287409,1.9282364263591803e-05,8.555950245186437e-05,16.773807025843865,1988.0603787830978,48568.44910134768,1179.8842015055823,8.600665627818364,0.6491890553398474,13.674827575683594,1200,0.17264151573181152,5.7880481242647255,0.11666666716337204
A,8,33,1200,16.661427259496183,31.416377438903876,13.883904382263424,7.541915632423989,5.571849582751378,0.0009700938887321441,1.580877509073769e-05,0.00012360577674267595,10.730152648066559,2023.3849727653019,50055.8535933004,1205.1545886452454,8.91795288187639,0.5482873976390379,13.88390064239502,1200,0.17890772223472595,6.434796988031366,0.11500000208616257
A,8,34,1200,16.926765907024112,32.02639175220918,13.779040999858495,7.974742335299085,6.686602192401338,0.000644204063058364,1.6650082004565158e-05,7.60087380987328e-05,7.181463424325624,2048.956835849456,51424.980443980865,1225.84402773876,8.769633584154644,0.5966995890214633,13.779071807861328,1200,0.16528162360191345,6.242057079041305,0.09750000387430191
A,8,35,1039,17.650282853703587,31.41433885383763,10.999460380500018,-5.02319161393292,-47.01647886890849,-0.6941119927807484,4.323363286468834e-06,0.7837008431149836,-16.081248901098924,2135.491957637721,52634.73906969076,1244.250988208641,9.63435358662578,0.6479052495053944,10.999490737915039,1039,0.17203311622142792,5.72375622586014,0.10000000149011612
A,8,36,1200,17.659392846422694,34.03133088202666,15.22868465284778,7.357824104426715,5.313321116156198,0.0009055992359719357,4.563082388960447e-06,0.0001285028945607596,-40.24418947177441,2132.1735652510934,54541.17174863771,1319.0886094115974,10.63555094591452,0.6679439128736226,15.228604316711426,1200,0.20243674516677856,7.0345547442015555,0.11083333939313889
A,8,37,1200,18.409701268442472,35.100592464542245,15.523408595576434,7.497675315392024,5.536323459796213,0.0007451584255979576,3.0145598103497996e-06,9.867732359158136e-05,-54.18846917788793,2221.1533513440004,56259.52109984128,1375.9683405045298,10.846900659920585,0.8245781498187765,15.523426055908203,1200,0.16913123428821564,7.015208176788998,0.09833333641290665
A,8,38,1200,18.325862183661258,35.150804625911654,15.786472720200507,7.75105894688529,6.178752239506508,0.0006322109549215521,2.54918079421355e-06,8.14686388728996e-05,-77.75613578240944,2226.942106823808,58245.1581443014,1435.7378212637511,11.553521755155582,1.1186346699207037,15.786361694335938,1200,0.17657992243766785,7.271551988391437,0.10333333909511566
A,8,39,1200,17.864715451736558,34.26893119928608,15.934442003845252,7.7373206448860365,6.13855361012876,0.0006231547037083131,2.240265015132315e-06,7.96079486827084e-05,-92.34472853572944,2162.7921546122784,59739.65483742532,1476.2743209248495,11.590808722269156,1.2092236235252556,15.934503555297852,1200,0.18778908252716064,7.043447133728307,0.09916666895151138
A,8,40,1200,19.416442667411243,36.857897503651394,16.6857474441193,7.878790040310838,5.510953575286948,0.0005025892772312941,1.0195654024763815e-06,6.439441878559498e-05,-108.3356549506904,2326.7062830136774,61636.18288492702,1535.2722625783813,12.598604284861693,1.2928464724822668,16.685745239257812,1200,0.1654205620288849,6.823909576985033,0.10833333432674408
A,8,41,1200,19.499940311810267,37.334375793390834,17.175484586495514,8.237926024003695,6.225713330015175,0.0003597342725223359,7.256951711440401e-07,4.4954569831386155e-05,-135.56129393359595,2354.453010085304,63566.59288428878,1593.9322580771525,13.717559898735708,1.284261008665365,17.175521850585938,1200,0.16345271468162537,6.332234212274969,0.0925000011920929
A,8,42,1200,19.813864095226087,37.148010475006885,16.161848410767533,7.78662239392934,6.330394874695372,0.0005397378603479891,1.6556927840212834e-06,6.902615540262744e-05,-170.30276699828775,2382.89262903812,65468.8759293166,1646.8049203487863,14.65834384992749,1.237380098689449,16.161911010742188,1200,0.18790698051452637,8.359342837161206,0.1041666716337204
A,8,43,1200,19.694068157916192,37.75326945172104,17.198064384214092,7.707012530771161,5.648623877143166,0.0006081427271284174,6.413910482354993e-07,8.187130086409299e-05,-175.9949682580281,2389.5120700721673,66809.76490595454,1669.5819282331445,15.79788730259656,1.3312548331909082,17.198043823242188,1200,0.17939281463623047,7.724053209601548,0.09416666626930237
A,8,44,1200,18.98508236742934,36.07448166011195,15.85173322571626,7.66660747334773,5.362920923273819,0.0007148004606704806,2.15521376480191e-06,9.490572341840154e-05,-185.4827808920651,2302.8424950396115,68284.93359760972,1703.7414677570978,16.16325590622589,1.390526817492058,15.85162353515625,1200,0.18266542255878448,8.15558338629045,0.10583333671092987
A,8,45,1200,19.984259120822184,37.680246686954334,16.82992073523444,7.989544148533876,5.600445380561723,0.0005489970382136594,8.881226568341389e-07,7.408979783226738e-05,-194.15636480652947,2400.469448968109,69458.8606685117,1720.1431693438153,16.680841066583056,1.5356358909945498,16.829971313476562,1200,0.17479300498962402,7.406914853361314,0.09416666626930237
A,8,46,1200,18.471056603429474,34.98706500414842,15.920986552425234,7.873345738977298,6.341111910158858,0.0005055925709773337,2.291007628121433e-06,6.169149061145068e-05,-200.13980840385028,2230.4113749493713,70984.56284152914,1746.4912035460834,16.209334083472456,1.3791298448115434,15.921028137207031,1200,0.1772388070821762,7.26673256879627,0.1066666692495346
A,8,47,1200,19.128085775944317,36.67805626543642,16.285487336881516,7.8522377561605525,6.049627013929808,0.0005005050423565743,1.5827044955204492e-06,6.321254219790534e-05,-188.5154519706196,2329.4891214831273,72089.5786204749,1750.5073128516292,16.637508016894273,1.5690580744236915,16.285507202148438,1200,0.16743755340576172,7.372518939751872,0.09916666895151138
A,8,48,1200,19.268095853956297,36.75918676468099,16.429270032543812,8.478852064548756,6.146386462874773,0.00039847667494998586,1.2971259774883356e-06,4.8832393483353054e-05,-201.65817592972044,2346.472026672033,73610.73375991335,1775.7180255276353,17.137300486586554,1.6737767816810099,16.42919921875,1200,0.17399267852306366,6.634175669009953,0.09000000357627869
A,8,49,1200,18.475392054425782,35.312490465655,15.901150346227155,7.9714623672499485,6.454260705285861,0.0005166948858720093,2.318129278131756e-06,6.363728867818673e-05,-211.369262071895,2246.5775127137254,75261.70899868596,1798.920268583185,17.51602445000932,1.7058328592507022,15.901092529296875,1200,0.16211293637752533,5.791813096623656,0.08500000089406967
A,8,50,1194,20.413484632652846,39.022329124010824,16.771959192141622,5.85774066743995,-6.605844834748325,-0.006661736743565948,8.024598821696209e-07,0.01674208037560346,-202.21850249875462,2464.030189864221,76203.93317486483,1791.1799597088082,18.14184724106726,1.6715739781583032,16.772003173828125,1194,0.1737918257713318,7.33086864869567,0.10500000417232513
A,9,1,1200,8.303915466677932,17.92578256906693,10.069273546379153,7.727754629674317,6.4826503041680805,0.0015323213211564603,0.0006626944153407526,0.0001782298736031055,-6.274670882219651,961.497451477084,1575.0101274312537,105.36550135559993,16.174776481574273,0.051846313962123525,10.069291114807129,1200,,,
A,9,2,1200,8.992872724723439,19.242857755333524,10.648377889746849,7.365008487411891,5.861690358100484,0.001671372504268914,0.00036463131812113905,0.0002042402653012732,-2.03942566869346,1052.8113083467263,3377.185596723319,172.37361660598728,18.847100076532115,0.03834996726950275,10.648366928100586,1200,0.1409897357225418,2.0475594551943384,0.10750000178813934
A,9,3,1200,9.133410599547362,19.41053762525801,10.360678241101281,8.349562113370078,6.935135744522919,0.00088974040417883,0.00045400969285913314,9.65401045055516e-05,5.625084932765824,1062.3330644299213,4761.603473891582,218.74437006937382,16.895637495772064,0.05811303164361731,10.360671043395996,1200,0.18023787438869476,2.928083520210935,0.08916667103767395
A,9,4,1200,9.841904649306288,20.465900528122607,10.66576654143132,8.470902713824438,7.430534893348067,0.0007362861082044887,0.0003399576572736988,7.866853387266671e-05,10.014733166064264,1159.768459750931,6230.661596834303,262.5788972554414,15.278495894107355,0.10685081548318104,10.665782928466797,1200,0.15398886799812317,2.771279860352796,0.10166666656732559
A,9,5,1200,10.475800337641184,21.682486684750714,11.259769091936677,7.954386835062321,6.740281931722247,0.0009550952676792481,0.00018747530315485337,0.00010921041136259108,2.0840458038027303,1230.457544329863,7737.91798261875,306.55476648358956,13.625353908273503,0.08880008315624585,11.259765625,1200,0.1873278170824051,3.725241537522668,0.0925000011920929
A,9,6,1200,10.19513819148699,21.030098615119115,10.885477485385428,8.286970274488054,7.004492227529376,0.0008064374082425136,0.0002852596819618234,8.798529438302882e-05,14.061217255036807,1204.0823642535302,9349.224023124767,352.3213789400674,12.58911020563105,0.086826659822904,10.885483741760254,1200,0.16881918907165527,2.9508794684756183,0.09666667133569717
A,9,7,1200,10.62751157701406,21.832704942285257,10.935000183214264,8.421804887912085,6.895981920196149,0.0007138264400483291,0.00025147012952496514,7.768924040887314e-05,17.297348046655173,1245.357276304401,10977.94819855027,400.0077556070287,12.056651341204166,0.12845247414760652,10.934989929199219,1200,0.16838166117668152,3.3753762719700036,0.10916666686534882
A,9,8,1200,11.364929750646137,22.986737441818768,11.057019558295316,8.280843168133904,6.947842515693173,0.0008064689633020843,0.00021855646804244994,8.951705258503973e-05,21.635282802050863,1349.9701097826514,12640.410457244741,448.2196181928807,11.72695382522438,0.13281292604517958,11.05703353881836,1200,0.1609620749950409,3.1366553356877676,0.09916666895151138
A,9,9,1200,11.487594017996464,23.201981461096956,11.531848702240595,8.357915838258632,7.114546599227978,0.0006595982687460947,0.00013710370857259127,7.252548884652604e-05,27.306127539512207,1343.4675153232015,14317.917833874859,496.2886702487549,12.046951857714726,0.09364177866901194,11.531837463378906,1200,0.18866170942783356,4.188964100283773,0.10333333909511566
A,9,10,1200,11.653789449600533,23.287509132943935,11.161866113604276,8.031823946967739,6.6276463038131155,0.0008756717094815612,0.0001949720936585662,9.97899580832254e-05,27.525100140801737,1380.0332417871937,15895.544831671352,533.8956784070522,11.52567715853236,0.11911924827014561,11.16183090209961,1200,0.17592592537403107,4.195506022447102,0.10000000149011612
A,9,11,1200,12.37934034541654,24.78223915608173,11.63971171013447,8.310690331031523,7.12435514273696,0.0006548053129789918,0.00012404456124316272,7.258974720802038e-05,26.556036033805032,1465.687321436255,17569.12416878708,582.2465470038373,11.734500494143902,0.16074900951403276,11.639720916748047,1200,0.16479401290416718,3.4227152583730756,0.10999999940395355
A,9,12,1200,12.098535713868621,23.925034267792764,11.271958435429156,7.947352107072498,5.703979671110027,0.0009997236257906358,0.00018136468620120696,0.00011786358453765758,35.38981327983592,1445.8629957979833,19306.07153258351,628.9879841235189,11.503311587972693,0.15167627320473068,11.271957397460938,1200,0.1721542775630951,4.200490188521327,0.11416666954755783
A,9,13,1200,12.772713971774094,25.367560549097327,12.089526291235245,8.04834225810936,6.0735029077971525,0.000802576641945397,7.861478857080276e-05,9.341959218826359e-05,34.11316956834589,1522.0887899254758,20980.147809975795,666.935974968401,11.037705962695117,0.26978139088927106,12.08953857421875,1200,0.18814675509929657,4.82677697773337,0.11416666954755783
A,9,14,1200,12.8439633427734,25.260495696832617,11.769060044845617,7.8404371653038325,6.19037300911085,0.0008752311991305027,0.0001120792559547155,0.00010311480871898252,38.006699730899726,1532.3228002080273,22705.54732163879,717.6143297367245,11.01920755934459,0.287490205412447,11.769020080566406,1200,0.1796071082353592,4.288111196220257,0.10916666686534882
A,9,15,1200,14.025696188356093,27.351848707593977,12.488310959458733,7.977567746458611,6.693564372611583,0.0007659790800395058,5.6738626136654946e-05,8.961840868376442e-05,34.119652087112705,1686.7801020417492,24446.98393900911,761.3730393280941,10.782405591269733,0.3330513766289381,12.488313674926758,1200,0.18859244883060455,5.1639519619886345,0.09416666626930237
A,9,16,1200,13.335316652659387,26.195060356653904,11.984272904317486,7.204622608568428,5.5578264703221905,0.0014276297693478054,9.766234137663769e-05,0.00018395051363705552,36.846038838832975,1598.71621810981,25870.626828216686,777.1759577029984,10.879846082080649,0.4163712695421959,11.98427963256836,1200,0.17054986953735352,4.100520292917793,0.10583333671092987
A,9,17,1200,14.721268387612698,28.818127591,13.453673144039364,8.250445823043027,6.8815054244631035,0.0005448742316707557,2.225354326113132e-05,6.193506623282845e-05,35.23501163465569,1764.8855968291175,27505.490948870858,822.827848173262,10.959556237867186,0.41068339642937235,13.453706741333008,1200,0.15892192721366882,5.34820748467896,0.10333333909511566
A,9,18,1200,14.658655193391073,28.68692171253567,13.1943965068192,7.608106717881363,6.0270754309955095,0.0009254304366443638,2.9567031608562427e-05,0.00011443781957464248,35.66504677695633,1765.9358510674192,29150.531430776296,860.3459250552504,10.504026680402099,0.5494534197221311,13.194351196289062,1200,0.16405530273914337,4.622610347803163,0.09583333879709244
A,9,19,1200,14.067518677404818,27.432458138202122,12.18687309159451,7.607758792992656,6.055669907694622,0.0010749701700464229,8.139362466220877e-05,0.00013353527912910294,39.13872544732059,1684.333978333516,30699.939684503344,902.3229079483897,10.553560539139268,0.37344064496779994,12.186867713928223,1200,0.172607883810997,4.209270014982536,0.11166667193174362
A,9,20,1200,14.40508280203749,28.11107283257218,13.036020383893728,7.91222227246268,6.3353157575757635,0.0007320495892517515,3.305769676940832e-05,8.662129435831715e-05,43.46426246664064,1726.1591867621514,32204.205314841736,937.0971309785207,10.294029777033048,0.2751755604864107,13.0360107421875,1200,0.18272727727890015,4.605112493196241,0.0833333358168602
A,9,21,1200,14.780183303179893,28.920194203397152,13.155254243831884,7.953845586452105,6.38991733175132,0.000698348032528212,2.9416448669259353e-05,8.233091181719315e-05,45.0456699259645,1792.573175077196,33681.56251791473,963.3554706298343,10.195083336827512,0.27524971968538253,13.155227661132812,1200,0.16545455157756805,4.93211544641011,0.0833333358168602
A,9,22,1200,18.66783373263669,35.733695776155145,17.840999593324185,16.29950044149446,14.619163578347525,6.335800580298442e-07,4.0392235323687546e-07,3.71087012207073e-08,19.741540583615564,2214.9744100850844,34724.41178042593,978.2154857825171,11.239736262887638,0.29822291557813646,17.84101676940918,1200,0.19266055524349213,6.7575959249933275,0.09166666865348816
A,9,23,1200,15.402328094657406,29.763303829193504,13.353890141195762,7.771954104071318,6.25638773752015,0.0007379318550940622,2.470033956639914e-05,8.912132590849452e-05,35.20215516877837,1850.519233721017,36442.58872620776,1011.8750718624245,10.06332483488218,0.271254753964047,13.353870391845703,1200,0.18443003296852112,5.746186587555824,0.10083333402872086
A,9,24,1200,15.743431496694615,30.601934231358975,13.687794725646569,7.872079102357217,6.098239082455095,0.0007447744777594145,1.873698133097241e-05,8.97291450776312e-05,41.64192515661898,1917.646428599489,37937.59644188416,1040.3273750453102,10.026696713173664,0.3221557934114995,13.687782287597656,1200,0.17073170840740204,5.115820885163235,0.11166667193174362
A,9,25,1200,15.590676063312602,30.231599264308027,13.558470246151536,8.17480631100202,6.6932962909018485,0.0005696444950543366,2.05362780491859e-05,6.551789376906768e-05,49.04440247832355,1895.0170644538935,39439.71701352974,1074.0084922647873,10.097058337539004,0.21898892584559357,13.558502197265625,1200,0.19631336629390717,5.718093948335578,0.09583333879709244
A,9,26,1200,15.268647118425044,29.622218702654525,13.296190836390458,7.897919211755066,6.407366701303417,0.0007118572943973125,2.746638172442818e-05,8.44078495319806e-05,51.94064583356054,1843.4129617528683,40887.66206829121,1102.4027225074676,10.111491470661466,0.2753167921701152,13.296184539794922,1200,0.15764924883842468,4.831183883432279,0.1066666692495346
A,9,27,1200,16.492740834866122,31.626478912248594,14.300423317186088,7.931324872566836,5.86384082478159,0.0006099358956089003,1.0046927734839304e-05,7.318608154102987e-05,50.834109965716806,1987.1745419694262,42336.758277015455,1128.468065181295,10.403806399680057,0.2786410013459648,14.300346374511719,1200,0.16419294476509094,5.6733152155668,0.10166666656732559
A,9,28,1200,16.448598318700753,31.684470653128443,14.279985896787707,8.065368392685537,6.118074494667397,0.0006063722380022347,1.0950244609737744e-05,7.217267194310988e-05,55.2413215879027,2005.5648214078997,43764.635986791945,1148.3379637668554,10.420620186875663,0.24792470021297924,14.27984619140625,1200,0.18477250635623932,5.803174385600065,0.10249999910593033
A,9,29,1200,15.783640407083125,30.342400334635666,13.519047603503495,7.915686939177323,6.368473834457035,0.0006881527736714947,2.217502648012375e-05,8.22085514299743e-05,52.42570312125644,1921.111572132216,45063.209035685795,1164.68117146111,10.178265641537891,0.22333979409843108,13.51898193359375,1200,0.1775362342596054,5.652086193073784,0.07999999821186066
A,9,30,1200,16.916544774460245,32.29022263203507,14.186600482351395,8.080838621339002,6.499256725756972,0.000620679438536875,1.1323920030247111e-05,7.325487074539706e-05,55.53451524236447,2066.224544264248,46599.90535298565,1190.4658254076414,10.439930500388359,0.2230511625267563,14.186660766601562,1200,0.1534195989370346,4.654266733906531,0.09833333641290665
A,9,31,1200,16.594312112723458,31.81894975228837,13.549644720009894,7.4092275655325786,5.383909841799053,0.0010511793033101458,1.9971457286161617e-05,0.00013584460329491197,52.394743370370044,2033.7002395253382,47623.910102433394,1188.669757360201,10.3430674487868,0.3719618377092198,13.549674987792969,1200,0.18333333730697632,6.159563870015175,0.10000000149011612
A,9,32,1200,16.654973562709614,32.15239045701739,13.940734711564787,7.534109711795242,5.807562222683686,0.0009744317187450696,1.5302533908923668e-05,0.00012424448853706174,52.18628340817506,2021.599557502492,48791.92301007757,1205.2382148135157,10.420185705259186,0.6101118057367942,13.94073486328125,1200,0.1642201840877533,5.287071905978098,0.09166666865348816
A,9,33,1200,16.272383901934845,31.217664943187643,13.908895123345957,7.71468052118693,6.369786922248885,0.0007645417025538511,1.4603816928763815e-05,9.369378997998709e-05,52.48146499699906,1968.3785420635986,50280.20961575697,1235.6045279688335,9.942420420178344,0.6128037817272085,13.908836364746094,1200,0.16390423476696014,5.492708331700316,0.0949999988079071
A,9,34,1200,16.941508210322723,32.48245571535169,14.439877647634177,7.969266789769991,6.324303308350743,0.0006452182077423335,9.593294344251668e-06,7.780183384485983e-05,51.86310842178898,2052.8257743944623,51553.9400341439,1248.786306854201,9.879911048480214,0.6366461827357556,14.439895629882812,1200,0.14550510048866272,5.122325506200282,0.10083333402872086
A,9,35,1200,16.972537122233494,32.69928037209515,14.1872568930794,7.620465704613804,6.021820948408845,0.0008305405706245988,1.1738541740152954e-05,0.00010563555785918479,52.524312459886005,2065.927378973085,52876.228849155705,1274.2639527366098,9.960612324781025,0.6187961297954482,14.187248229980469,1200,0.16900093853473663,5.840999534999801,0.10750000178813934
A,9,36,1200,17.32027395871424,33.21479622426054,14.634544269957392,7.094361977871374,4.834107262514422,0.0012300091426172843,7.5804769677643054e-06,0.00017120726151398643,37.8374620096544,2102.1574968667082,53953.47632328042,1271.531220624952,9.707774570952985,0.4802873681341552,14.63455581665039,1200,0.16390423476696014,5.526872366179085,0.0949999988079071
A,9,37,1200,17.788903648072303,33.917448078164895,14.807927841411072,6.588141654209172,4.525854624065264,0.001748211830964169,6.542867781002195e-06,0.0002691500709531841,26.119817658648273,2167.3244227105124,55038.905805629896,1278.1943123372985,9.936062449361778,0.585359329770192,14.807929992675781,1200,0.18435753881931305,6.382924876828218,0.10500000417232513
A,9,38,1200,17.184744469462014,33.02387904998044,16.672949469274847,15.03467819350655,13.774959002733787,2.27552761614653e-06,1.3654688571390645e-06,1.4307165936424723e-07,29.815969330628747,2068.889052630267,55761.2264956195,1276.6416509317405,9.947710005117024,0.7171881250915684,16.67300796508789,1200,0.17442922294139862,6.043956897047468,0.08749999850988388
A,9,39,1200,16.49969944822064,31.333113653311134,13.673517593207816,7.952320380049995,6.213126634324269,0.000647892536644504,1.8095597896315918e-05,7.866701855675835e-05,35.69009261956612,2004.0523474776007,57195.62448602756,1298.8016682655748,9.407097478495704,0.5902236124892892,13.67347526550293,1200,0.16073058545589447,4.9129136887603595,0.08749999850988388
A,9,40,1200,16.302518504292188,31.04803627787089,13.115882806849392,7.883214276040876,6.498703972126435,0.0007533912399246415,3.447634856529415e-05,9.076471073382677e-05,41.151981721513124,1989.8501589420853,58642.04561759882,1318.8381789104483,9.489439937635993,0.4420035685685501,13.115978240966797,1200,0.1753246784210205,4.7456058931163945,0.10166666656732559
A,9,41,1200,17.145212801249258,32.97670919663198,14.274200363831888,7.184043332139263,5.385816181746961,0.001143300630461455,1.1158965130123082e-05,0.00015773348302022336,30.273349193525814,2086.2112328551734,59613.51537988062,1312.4759289500116,9.372789660957386,0.43061125034541764,14.274200439453125,1200,0.18658088147640228,5.443610082745169,0.09333333373069763
A,9,42,1200,17.237757471522023,33.11441426212943,14.409018171550386,7.6097143386133865,5.40871184303905,0.0008543673112117217,9.197003834815871e-06,0.0001085377392180413,25.68472791502317,2112.50846050731,60980.3825686824,1328.0707397885735,9.17614009175309,0.5462518165525105,14.40911865234375,1200,0.16010978817939758,5.1961624262702095,0.08916667103767395
A,9,43,1200,17.18360139100243,32.89748773473667,14.321391994135162,7.849779149628663,5.737539299541851,0.0007595280376243419,1.0659321434108203e-05,9.563802160161853e-05,21.54594964533171,2102.244003221541,62430.40060975801,1350.823386871992,9.321017935168548,0.3063355779715738,14.321361541748047,1200,0.17206290364265442,6.221847713432498,0.09916666895151138
A,9,44,1200,17.704384541438614,33.49627508530776,14.273106909411474,7.6430995855080734,6.221526884269469,0.0007674873915833263,1.209426343431153e-05,9.434759376495955e-05,16.732369950644202,2203.074478652982,63925.580931379576,1376.193111522026,9.288226579156671,0.34995268140791624,14.273139953613281,1200,0.16332116723060608,6.007257835751864,0.08666666597127914
A,9,45,1200,19.47937809358022,36.69693696669128,15.299297053116653,6.964970906384791,5.388917554724486,0.0012025795234251366,3.986795304586463e-06,0.00016770722277800832,3.4825908298369805,2403.688648020913,65181.8566048338,1384.3554100442752,9.831422120558868,0.4792485549920096,15.299285888671875,1200,0.1462741494178772,6.582493389713966,0.09416666626930237
A,9,46,1200,18.619752331751876,35.46767392492031,14.89561288551959,7.458764132251781,5.674515039173456,0.0008586472478300867,5.850983699222907e-06,0.0001145355323530744,-1.7619872712754354,2323.8983410233327,66354.45886393185,1400.8267590013209,9.888624527783646,0.46832232180331373,14.895610809326172,1200,0.17332123219966888,6.833913127789741,0.08166667073965073
A,9,47,1200,17.559027018150672,34.124748228883476,14.69096041930349,7.747371671809481,6.353683894604293,0.0007014370288193572,7.317167332689666e-06,8.724910406705424e-05,-11.078282014841317,2163.658881820509,67764.8620803516,1433.5328675160688,9.729285166714664,0.5197141440751868,14.690958023071289,1200,0.1811460256576538,6.799562833348991,0.09833333641290665
A,9,48,1200,18.779474562762555,35.4000104509596,15.413464510097196,7.176255460307939,5.410148746049831,0.0010152822097850985,3.9786198561866636e-06,0.0001387512186058775,-24.501086906483614,2302.2697137323808,68658.58319506679,1432.5021924782418,9.963512591129238,0.6578164175893304,15.413405418395996,1200,0.1608133167028427,6.397590162599406,0.09833333641290665
A,9,49,1200,18.78976125506806,35.918150405201246,15.561882055643018,7.001797699760497,4.890414773906844,0.0011485987145568052,3.4306398483203842e-06,0.00016526007628538458,-39.059826423382646,2306.680417534231,69924.56751079869,1458.7654052597452,10.395342125360632,1.1151701706656119,15.561833381652832,1200,0.18267419934272766,7.072287203223641,0.11500000208616257
A,9,50,1200,18.71762951286092,35.264969785812475,14.650161538122944,7.095520020530337,5.199120598624983,0.0011248648909833326,8.009165779801388e-06,0.00015691277760476817,-41.948822243716826,2290.5063330411026,70962.06386942562,1468.5649753541516,10.672793171719093,1.1376720884224836,14.650249481201172,1200,0.15625,7.049947842151663,0.09333333373069763
F,0,1,1200,5.14236586939753,11.415157974138662,7.114753368858125,4.969931896937459,3.139500582487204,0.01974202824505499,0.01044121653621033,0.0033059554270094935,-0.468385322618546,588.8768732355855,678.9574158837679,68.35109310446629,10.217446117199064,0.05197526355502993,7.114758491516113,1200,,,
F,0,2,1200,5.760787451293361,12.174863475299563,7.075844012312231,5.133211918370476,3.544956231253857,0.01771997725587087,0.009962003058117307,0.00288922715607457,-0.04837456910398158,662.4324723516527,1420.9628203205705,102.55823778572372,13.656819083275053,0.10021886663916718,7.075843811035156,1200,0.16942909359931946,1.7020164872087222,0.0949999988079071
F,0,3,1200,5.855460807984284,12.314809479362978,6.941470825540165,4.972549287765561,3.821589275698346,0.018829113414935015,0.010748468216907243,0.0031253936567775006,0.3371880901381915,679.3684084694574,2166.0254447328102,129.59664966271765,13.781805766580364,0.06500918033202922,6.941473960876465,1200,0.19402985274791718,2.0275035729371593,0.1066666692495346
F,0,4,1200,5.406573937555182,10.913874651330405,6.029654419780025,4.183168801090043,2.071397771175781,0.03950232118159845,0.024342861079607828,0.007770861676250314,0.1410737004268638,625.9025026476869,2643.7585781859852,144.25327233589803,12.640485673552574,0.05575570832344944,6.029646396636963,1200,0.21808014810085297,2.451200338851067,0.10583333671092987
F,0,5,1200,5.433711230385887,10.99006318608198,6.0280434679247445,4.132349943798876,2.3036734733599435,0.04021938553338723,0.023467867161473963,0.007979548530168964,-0.12095780386582841,629.2065203236128,3188.6786041587197,158.67120304404804,12.007282907533085,0.06739677155249271,6.028024196624756,1200,0.19925858080387115,2.2932967169443894,0.10083333402872086
F,0,6,1200,5.666276879456894,11.584331359792571,6.266263393432684,4.234549024694056,2.152430629992579,0.03537446270451265,0.020383390460633304,0.006826603433047905,0.12688137032629845,662.2243013318215,3835.3415467371838,176.75200982010568,11.41372458329781,0.06368705399176969,6.2662553787231445,1200,0.222014918923378,2.322193841645588,0.1066666692495346
F,0,7,1200,5.686080633465405,11.229789492479856,5.893375355958294,4.09078258306701,0.4290926947510101,0.04314130657640539,0.02762129652848378,0.009284924624349043,0.32923283773344236,666.0084513685001,4233.791506205127,183.34933082359282,9.94328080361171,0.0657282688001264,5.893378257751465,1200,0.22862453758716583,2.9148620882323337,0.10333333909511566
F,0,8,1200,5.3258676899612984,10.512730897607634,5.684895410201652,3.8527547867472167,1.6240731415915017,0.05257582918425333,0.034850244748665805,0.011144102045121023,0.38760566800815904,623.1368725443389,4667.504710824614,192.70298066498657,9.132865474604714,0.08957940686250807,5.6848955154418945,1200,0.18515123426914215,2.2815378838898064,0.09083333611488342
F,0,9,1200,5.015001365942753,9.902456690260134,5.262150105088251,3.4732473211490618,1.7223628257490193,0.07182675738309736,0.04653742388169024,0.015771367337921834,0.6525563042773906,586.959002891751,5059.035852483277,199.87726052976757,8.18211417215517,0.10828025637371101,5.262145519256592,1200,0.22744014859199524,2.4578855063201717,0.0949999988079071
F,0,10,1200,4.9816518041492,10.079312177337396,5.5432511413109555,3.6666288782144716,2.1170803007286887,0.05990265736775684,0.03838977031653056,0.012642993543396224,0.8537813330070965,577.940791713408,5469.634806751961,207.56766086968895,7.803781865691814,0.09468999527130645,5.54326057434082,1200,0.20604395866394043,2.019533909149897,0.09000000357627869
