arm,seed,t,g1,p1,g2,p2,C12,C23,n3,n3_common,b3bar,n1,n2
S_hi,2,25,1.7364007702334625,2.276144481811999,-0.025451186497707008,0.5811510939663947,5205.383557063704,-12.374273726515526,208.38886652829055,1.6379014550776954,0.0013549212366342545,5223.8708748247645,183.16229240718394
S_hi,2,50,1.9022071031722918,2.6492329235513994,0.193612306360857,0.7612760768067933,8903.230288328796,53.965605671334686,256.5566301941082,5.972391413642605,0.007226984575390815,8298.84883485577,259.4035176882157
S_hi,3,0,-0.005382224739254076,-1.0974814505593808,1.175761279509559,-2.240651389759356,-0.12207899280283385,30.506504730002888,3.3233364969743713,0.2727737443999255,-0.0006295074010267854,33.35180925885921,33.483406488586255
S_hi,3,1,1.1422687136949854,0.8674909015995538,0.7870169896230188,-1.0246435736760335,668.7142156609588,60.472315043156165,16.005184128547278,0.44934855708778176,-0.0009407535893842578,744.388871160573,76.06360089359559
S_hi,3,5,1.3619797659835051,1.9114386487997055,0.6686117903510795,-0.1340784473551152,2486.5818035119855,128.2779551040228,47.24164632631978,0.37627989160488495,0.0006426684558391571,2655.7026774514807,174.51686481389527
S_hi,3,10,1.4599893259622676,2.0777445690338983,0.2643545862654265,0.36946712214617394,3270.5247106551933,77.48555460829323,112.96454286319349,0.5345250629672336,0.005270491726696492,3436.953570258395,187.8653934669082
S_hi,3,25,1.6655557217960826,2.245060862558071,-0.06746821460335828,0.6449098933438124,4726.299743837201,-27.107806025960798,234.56946690769774,1.654068458067819,0.010384419513866306,4750.394544567578,195.37920109476147
S_hi,3,50,1.6710749534989255,2.773010752183437,0.38037575807060864,0.6782301926092125,7758.616440632904,144.9672516170687,260.81802077965375,6.141344263839745,0.020355540863238274,7246.929249264242,356.78698727030746
S_hi,4,0,0.0030361227881039055,-1.1039888593517757,1.1661784073086712,-2.272384349646021,0.3704128201777337,29.936361522198645,3.3027136822120653,0.29887531295513203,0.05255550378933549,33.26132581611597,32.90292924021618
S_hi,4,1,1.1041365657068003,0.7687982966752045,0.7405152905673484,-1.05891941383222,573.116567480017,55.81200314795997,16.431030358793148,0.46185749314416885,0.052431762753985825,644.7081393980466,71.7889975369223
S_hi,4,5,1.417573778258494,1.965114889255744,0.7495577884154612,-0.21376074097478956,2806.4216740064944,136.15516111636407,39.920621227991646,0.3882104712365197,0.05291769742034376,2974.797520488888,174.634152995308
S_hi,4,10,1.5345987360354365,2.130903095182102,0.33966594924005367,0.25098697316626856,3758.413968851161,90.55613993997659,95.82645789046919,0.5307004800287743,0.05600518174469471,3916.02918064235,183.38670688961167
S_hi,4,25,1.7339302887450716,2.2974712171272147,-0.05003010747317607,0.5608297822921526,5262.553075040421,-20.96838776343776,217.83034528591529,1.5393410927277649,0.06082826144993305,5254.192947392106,184.53293741085668
S_hi,4,50,1.700231998299282,2.754945265452303,0.30569652671164044,0.7816025710236093,8066.853736523806,79.80793408875792,304.6135236733558,5.250600085814839,0.07447883002460003,7511.8928914717835,336.971196207036
S_hi,5,0,0.00897904105253122,-1.1023319316190143,1.1768936047297127,-2.2496564623463997,0.12023239589144907,30.21894304077296,3.3237519427919047,0.29606764236785943,0.017271021357737483,33.30101153578894,33.19136311911417
S_hi,5,1,1.0860231044701623,0.6969682993717801,0.7458398469049257,-1.1043055892636788,542.6664239170757,54.040491257470215,15.891679469984446,0.42894923878267077,0.01745836166664958,612.004067500041,69.52387695586789
S_hi,5,5,1.4047943034465369,1.9011283105177212,0.7412138355271214,-0.23815363590537533,2576.417648991179,128.2680432758031,38.51938425224155,0.3906348564382722,0.01899770381860435,2736.4931837989507,165.91962067170155
S_hi,5,10,1.4791792229260987,2.1034068553890175,0.332938631909044,0.2795366044587826,3438.3940243930265,90.75441283973532,99.31816719761201,0.512881751154051,0.019331310875713825,3604.146568375933,187.45610077417444
S_hi,5,25,1.7670120927670587,2.274166359582628,0.043344620218162225,0.5270612360639586,5397.392080555706,1.0116416459581217,190.81717816412709,1.5658532564548489,0.020158576592803002,5385.638247496249,178.08410704923682
S_hi,5,50,1.8415784368693005,2.6933304617297313,0.26393415572564966,0.6816740152940393,8821.554550034687,63.12253646560248,273.5078137282711,5.574083835906571,0.029541419446468355,8185.2861089413345,287.6554474759887
S_hi,6,0,-0.002168941517505865,-1.0941036374021753,1.1477578198843417,-2.2439193204148746,0.05571137415113725,30.276937263368836,3.3765716719885224,0.3422094851074336,-0.03850634582340717,33.36487848185253,33.320156620302804
S_hi,6,1,1.0533129602669995,0.6896993926742072,0.7350832228544641,-1.082117703501125,506.65817257511077,53.30618848171201,16.65730524218158,0.4331982763594634,-0.03872843887656927,576.0074022283103,69.51904551908736
S_hi,6,5,1.3514187193897773,1.8641804579216608,0.6287017653066739,-0.09940209829678036,2312.32090039058,120.67140003740425,48.5844805630681,0.3964490211291798,-0.037144254660233855,2474.8269348072754,168.35553011804024
S_hi,6,10,1.4598626631752827,2.0245364253902682,0.24520858088327685,0.30657935531301406,3072.8413164281114,68.18876929596146,113.3207532214463,0.5065100281203246,-0.0368105205707252,3230.037494735821,178.64590976623776
S_hi,6,25,1.634157643364139,2.2140616660957884,-0.08581993012899727,0.5678147314411043,4399.6093106395365,-38.44421861251598,240.36002163311275,1.4320954562411017,-0.03234149422496557,4418.298735634019,190.0274526111782
S_hi,6,50,1.5006064926705878,2.7589018114414197,0.3885084409062647,0.8782020659574641,6431.3065210988525,108.58248088700202,362.907196960997,4.810475575913374,-0.024132317490875722,6128.946830156699,424.7275158770502
S_hi,7,0,0.00588618267484921,-1.1040413852609943,1.1822825484328323,-2.2586919483160877,0.3847766350387758,30.01845914180569,3.281757155819531,0.3400640511105512,0.011370332445949316,33.34420634268723,32.969408969708994
S_hi,7,1,1.1524262885185403,0.8609301244179801,0.8088801494275017,-1.0725101940703534,683.3849498347571,60.29501318392705,15.773363120099368,0.4911675622092023,0.011321704741567374,758.6781436063078,75.60319281302034
S_hi,7,5,1.4105972620822143,1.9825693467336039,0.7461132971861613,-0.17251429712391947,2812.561387322565,138.04326091034693,41.36999431242417,0.4183791397862431,0.01161716803908348,2984.030228197453,178.3717314000677
S_hi,7,10,1.49729724118815,2.132948681688801,0.3050354314285152,0.3739134862699704,3583.576687168491,86.8483211569434,107.65154910616457,0.535636765494253,0.012606831220909952,3750.2849876127266,191.13452328531025
S_hi,7,25,1.6888936215863217,2.287192716476968,-0.04850261174405824,0.6186706493131326,5008.76713795046,-18.61261849573961,225.98654189340428,1.5508263960528712,0.017948179692029952,5027.255774625099,193.90661511514332
S_hi,7,50,1.7884546964309682,2.7640391777901736,0.44778540161166114,0.6819219637483487,8924.358012333645,126.4159969622894,246.15962972262355,5.651327190606057,0.02491639517247677,8325.746989111854,321.03841882980714
S_hi,8,0,-0.00189291346250691,-1.088884938630505,1.188552813390888,-2.26278426058753,-0.01885747662078785,30.505240588724583,3.322374218170401,0.3709451843979255,0.01425551762804389,33.446015595947166,33.474311966512715
S_hi,8,1,1.1850722727490008,0.9394941186075438,0.8121238035886049,-1.0443021524476208,759.5273574106433,63.361967977769076,15.782402644216539,0.5031691419470969,0.013414259068667889,837.7387820687295,78.60535533336657
S_hi,8,5,1.4186925987959202,1.9880672152906653,0.7433004410669024,-0.16865955298117652,2879.5783237988653,138.56492613464314,40.979917992504134,0.4570565970991154,0.01606169119477272,3052.170977783062,178.5221859811811
S_hi,8,10,1.5168520325103816,2.1626752170501304,0.3462721732401879,0.3158893928050942,3780.4200481390603,96.57220978391075,99.68017037970435,0.5838817452908575,0.0190833646513056,3950.4519617496494,192.85324715028935
S_hi,8,25,1.7186404723820927,2.296748794910899,-0.03564043341307356,0.6237941899888892,5175.245291113445,-15.310602228756807,217.14987594276704,1.6461027806485837,0.024795151222497223,5178.907049195946,188.5042263682823
S_hi,8,50,1.6794874639634991,2.745220677130484,0.35707695651672167,0.6810577259922579,7814.479087395569,126.25351632396934,255.4838384051522,5.3489840765864995,0.03371431590057909,7254.912172940495,330.80701616355725
S_hi,9,0,0.010811924837083405,-1.111563961565897,1.1302563499764013,-2.2629733125887537,0.35812464825244916,29.917020113694814,3.401524504512703,0.39587339227920326,0.024643320334143938,33.30751063157035,32.95985870800733
S_hi,9,1,1.2461635484492954,1.0402355633990639,0.8569339717127016,-1.0628585987018233,901.3061987743038,67.80836694492463,14.799284315211423,0.6024262171316914,0.02389696016907692,982.9107318195943,82.08235182415899
S_hi,9,5,1.4055772466853056,1.9814255597105332,0.7132659160212771,-0.1330706444734578,2831.9484999586425,137.89175679626092,44.336425804157955,0.5187888857699678,0.024944248050451277,3006.20646926281,181.21565283635292
S_hi,9,10,1.4868147641771556,2.1246150397656063,0.27694742351496593,0.38029919648897303,3531.058550732038,79.21709460810078,112.89443777547447,0.692912589166252,0.02724138672929257,3696.41175320844,189.6763971986587
S_hi,9,25,1.7037947328884728,2.30249165352485,-0.046757034348335585,0.5969503354679614,5158.279603605767,-18.836785851078844,225.27808806699198,1.912900184525792,0.028664568439126015,5162.491526491563,193.57540833349455
S_hi,9,50,1.5282329756609783,2.8664086468259184,0.6303593423291697,0.5381627831289186,7531.469840606661,256.1954088536937,220.25972972758134,6.26099503339446,0.03843711926601827,7131.590729160648,423.5388435155064
A_ce,0,0,-0.004472538593608173,-1.095323066943544,1.1662452215857395,-2.2758539033460936,-0.1952909262183269,30.648550312602808,3.2603452835256173,0.3729870297106536,0.012795667652972043,33.36467150212418,33.57104730462854
A_ce,0,1,1.1492262045131052,0.8439608323321014,0.899437189897035,-1.1816171154587298,665.6656402313647,61.968716095806876,12.52689485655373,0.42372621265483906,0.012758574611507357,739.4196661490571,74.01191654352583
A_ce,0,5,1.5538768807652796,2.1755705130177856,1.4303616805385513,-0.8090287460011063,3955.639101911629,176.86299857137087,11.047749150778266,0.46047612172150915,0.018820849247276783,4133.693783054999,186.9321013056695
A_ce,0,10,1.6563043152940717,2.7139191701939467,1.8025154660402287,-0.730979660016519,7667.641089242,282.027270264502,8.230228560370902,0.6142941753686333,0.018077339930459856,7931.170825772335,288.1561182762847
A_ce,0,25,1.7994612274313426,3.4069959151422546,2.2230566617824423,-0.580673355913857,17564.363221518277,498.8457960528552,6.268158049286941,1.4705325196401395,0.052348642237484456,17950.00796532902,499.17895476284167
A_ce,0,50,1.9441603956285873,3.7960444659824697,2.1048362591959706,-0.22125434748325087,30194.21383275661,642.4389145869283,9.932189240241582,5.876231429580723,0.1083026914857328,30447.356771377592,630.3125809694424
A_ce,1,0,-0.0006796969175627715,-1.0928536873362695,1.1713318333644263,-2.275954763364261,-0.2441898159350302,30.70538825020279,3.218174642901186,0.31098181178037243,-0.031257313559763134,33.336158971384755,33.58984318339297
A_ce,1,1,1.1412128498276375,0.8198037879093175,0.9159498353020733,-1.2129566188333833,642.6082514175492,60.531205328826296,12.383665419943178,0.505253617001767,-0.03131831700447947,714.9124941370732,72.52865578290792
A_ce,1,5,1.556714364595076,2.1607824215735376,1.4190293243911416,-0.777902547784711,3925.4976947894684,176.7431439279492,11.461816806549045,0.540500347391244,-0.02388430405408144,4105.731419687938,187.44665569558586
A_ce,1,10,1.668491773076441,2.698844644658241,1.8517364918080317,-0.7771461506392738,7589.917833357451,276.21380770176415,7.218743033471679,0.6702348448794464,-0.015824460855219512,7847.892805888767,281.83051004416455
A_ce,1,25,1.8003559762700472,3.396786172455016,2.164426610365566,-0.5603730978103674,17657.471347241062,495.3683714346015,7.027446782717431,2.2131640661004934,0.009118479589233175,18047.700933445645,496.054819320271
A_ce,1,50,1.93979055324666,3.810673959220491,2.044249560426718,-0.10164052551143771,30597.51980055158,661.3052217918781,12.69868869299597,8.633204325857829,0.055116122541949156,30880.492993787237,649.017479243053
A_ce,2,0,0.007650607889230117,-1.1052110469696608,1.1493441705748262,-2.2506921956986816,0.3730023788407095,29.96434212505166,3.4233232437195054,0.3744703441171893,-0.01001915568485856,33.396908946282416,33.03410650974287
A_ce,2,1,1.1780155305409843,0.8871070795279503,0.8587980907422299,-1.1637800477369915,716.6399757034008,61.55426423682351,13.888430575185003,0.5895614109000755,-0.010042260645423084,791.2044286896069,74.8855666821626
A_ce,2,5,1.5658821651085901,2.202956831600395,1.4398597317265032,-0.7783284593180747,4235.867931780776,184.16886758222682,11.294330066527841,0.6658619177891152,-0.003249409142881632,4421.65017754799,194.54018471990582
A_ce,2,10,1.6714388187697966,2.752378688581988,1.8273254633909133,-0.7598477351554285,8000.825062958468,290.6633990937354,7.927253123982844,0.830266170070819,0.006092583015561104,8273.655013366968,297.0666447739138
A_ce,2,25,1.7985622624259334,3.444843240937331,2.196308279618795,-0.5015296053327215,18349.99429999932,519.6481894091465,7.171173340523966,2.130599254188623,0.02752372238319367,18760.929585822847,520.6208279722033
A_ce,2,50,1.9322991837702057,3.8715224523646565,2.055382052038209,-0.11513067807567144,32515.239270869326,718.7597492009079,12.249040354235454,7.985125682503465,0.07468557460233569,32836.28828349931,701.5936655833698
A_ce,3,0,-0.005382224739254076,-1.0974814505593808,1.175761279509559,-2.240651389759356,-0.12207899280283385,30.506504730002888,3.3233364969743713,0.2727737443999255,-0.0006295074010267854,33.35180925885921,33.483406488586255
A_ce,3,1,1.1720974355829945,0.9038059091679929,0.888995307717785,-1.1393559435949676,723.798686568736,63.64809300602953,13.195955400827,0.5074360538437873,-0.0008766212500631809,799.8267900320742,76.41114524969086
A_ce,3,5,1.571785893321689,2.2131803110422394,1.4727317562676823,-0.8194044108365514,4199.090741151025,180.63638708519875,10.742103921954424,0.7329759101926792,0.015768588334321976,4379.759143146704,190.29410485979008
A_ce,3,10,1.668843923879884,2.7148094557786013,1.7824239131123947,-0.7475830439468594,7780.143741111312,278.8875959795131,8.277051270033793,1.0484086624719502,0.028044933266937733,8037.548241021339,285.3386046933492
A_ce,3,25,1.7980003295780984,3.3972286608679685,2.1290714298485636,-0.49481705881081767,17555.475495765248,499.44949007952977,7.698409609365104,2.962759222948131,0.05508597008883953,17945.858492005143,500.78287329642035
A_ce,3,50,1.9474998138810697,3.8223348716548644,1.9032678971879666,-0.03198540219282151,31103.443133893765,661.9915838489313,14.839743530768462,10.533469810197955,0.1124701926484704,31383.210559669475,652.9586988764186
A_ce,4,0,0.0030361227881039055,-1.1039888593517757,1.1661784073086712,-2.272384349646021,0.3704128201777337,29.936361522198645,3.3027136822120653,0.29887531295513203,0.05255550378933549,33.26132581611597,32.90292924021618
A_ce,4,1,1.1473263085957308,0.8143662979998523,0.8705885818536749,-1.1937325112361399,636.6026054380557,59.98960932498622,13.030393986956385,0.5259811527147711,0.052501525892876086,708.911719760154,72.51355631081219
A_ce,4,5,1.5642632707248607,2.2423626768250795,1.4114495131643117,-0.7450947762356401,4374.224514872426,188.81522357230745,12.126244865995353,0.5828611568408534,0.0575183067470789,4563.988644143594,199.40150440312217
A_ce,4,10,1.6748361268780587,2.760556495867121,1.843874921630035,-0.7363642825793795,8129.574820706396,291.53692711409815,8.066170080004138,0.8947519867341637,0.0673770699184388,8402.041395393218,297.65431312487163
A_ce,4,25,1.8113436594517949,3.408184434697682,2.114371087366906,-0.5037752239140363,17891.258667506147,490.7316889883266,7.937402586085937,2.798836552669417,0.08518289686180651,18266.457614757943,492.65021420249957
A_ce,4,50,1.9508973566122294,3.8300443725414137,1.9818380224734096,-0.09063175880945191,31458.89772588554,655.0673881232084,13.71446298061226,9.130956697789616,0.14159172838553785,31688.368430564937,645.1990135175422
A_ce,5,0,0.00897904105253122,-1.1023319316190143,1.1768936047297127,-2.2496564623463997,0.12023239589144907,30.21894304077296,3.3237519427919047,0.29606764236785943,0.017271021357737483,33.30101153578894,33.19136311911417
A_ce,5,1,1.1275904415373978,0.7584932722340373,0.8728827952637479,-1.2318442495586601,606.2079804044499,58.313860960813486,12.575066611487262,0.4842119658687821,0.01747601870447397,676.475999198859,70.45247465443722
A_ce,5,5,1.5649681664975963,2.216075599250426,1.4253222000320296,-0.7610218304803908,4192.989738169362,184.09477993500636,11.284412243242942,0.49239729944389,0.024232722516171635,4377.904855833169,194.24553109690018
A_ce,5,10,1.6761238154420717,2.7309909151014518,1.7764848414565373,-0.6886744690154583,7966.163844374618,284.50403500401114,8.231853277268574,0.7013584395757546,0.031062725000083447,8229.22369289829,290.8809268266707
A_ce,5,25,1.8035221381507758,3.3920485943910235,2.1266489007470546,-0.5261773243055913,17620.005918865027,486.78093296310675,7.600816959000067,2.600641378081363,0.06284782639704645,17998.25035672911,487.84587113971475
A_ce,5,50,1.957695151074485,3.8005523943923714,1.956089296838202,-0.09203187232664173,30856.407582746648,647.3548891626862,13.32261165406788,9.140799957730145,0.11995353829115629,31097.8841648186,632.9535160151504
A_ce,6,0,-0.002168941517505865,-1.0941036374021753,1.1477578198843417,-2.2439193204148746,0.05571137415113725,30.276937263368836,3.3765716719885224,0.3422094851074336,-0.03850634582340717,33.36487848185253,33.320156620302804
A_ce,6,1,1.1082214341069077,0.7469477476573921,0.8651533434790297,-1.2003341124310034,572.3538293537687,57.4740769830476,12.819669309409882,0.4792919662061037,-0.03877059072256088,642.0078207283967,69.81950183216388
A_ce,6,5,1.547125396742672,2.1263350976445707,1.4028621159965267,-0.8104786192373497,3726.4891891928037,168.76189497740666,11.169295380987023,0.4753338439103574,-0.0329087951220572,3897.4214098493467,179.00973464566357
A_ce,6,10,1.6648561118172138,2.656569732802005,1.802930302149718,-0.812785738410663,7238.789849697892,266.4597802256545,7.515322202225221,0.6426166722229525,-0.026231992430984973,7485.282610616018,272.5133205601925
A_ce,6,25,1.8006363376878434,3.352933678398041,2.157921149483963,-0.5625349006782985,16888.04069402616,481.1833675130629,6.983180623518877,2.0240340110485984,0.012097464501857757,17259.289041469594,482.33053502163733
A_ce,6,50,1.9493288635238577,3.7853542446380883,2.0808473419326354,-0.16644288444647565,29940.194049387377,647.5489374502155,11.525308713183298,7.425502827558455,0.05481793852522969,30203.399297842458,633.4003945165152
A_ce,7,0,0.00588618267484921,-1.1040413852609943,1.1822825484328323,-2.2586919483160877,0.3847766350387758,30.01845914180569,3.281757155819531,0.3400640511105512,0.011370332445949316,33.34420634268723,32.969408969708994
A_ce,7,1,1.1812444924553125,0.9055699965231803,0.8869446088271238,-1.1486078235679058,737.5858276397767,63.499697495369126,13.324435757838877,0.5442185738290556,0.01135784648358822,813.6149508287069,76.32790016007033
A_ce,7,5,1.5684086225493452,2.2178495118035686,1.4702271051820688,-0.8212887667964623,4232.655312976902,183.1647098508645,10.328699306258821,0.5265363493571023,0.013581075705587864,4417.534316674704,192.51212384612055
A_ce,7,10,1.6637966615728792,2.7179115641116853,1.7806815919591052,-0.6957563154110268,7796.039934149973,281.87256629636323,8.364080283668002,0.7186320394796152,0.01914198203012347,8060.453742720068,288.8081021547306
A_ce,7,25,1.7888085849382018,3.432784379192397,2.16894690667543,-0.5082585053748703,18209.512025460343,514.5666647548109,7.089395044214741,1.8312273701161084,0.042943347431719306,18618.511177849534,515.6904345200901
A_ce,7,50,1.9391207197270672,3.837255580409455,2.042810718044035,-0.11733925613119292,31770.75137092787,683.5066335675047,12.70672955111076,8.30573074386312,0.09251297488808632,32069.343868079726,669.4600485812894
A_ce,8,0,-0.00189291346250691,-1.088884938630505,1.188552813390888,-2.26278426058753,-0.01885747662078785,30.505240588724583,3.322374218170401,0.3709451843979255,0.01425551762804389,33.446015595947166,33.474311966512715
A_ce,8,1,1.2118368481819355,0.9652587045723819,0.8988268765039544,-1.1284042005754427,810.2066696966588,65.8980087099379,13.252641853346649,0.5482776687045894,0.013422421086579562,888.4184449647883,78.57967062129131
A_ce,8,5,1.5512984561839813,2.180594288227814,1.3741875213549588,-0.7294835172019691,3985.5257027688567,178.65568963802724,12.36754011984151,0.6139013131799116,0.019759241864085196,4167.792139693903,189.99650097393646
A_ce,8,10,1.6770953036430325,2.732614075542286,1.8042794707273235,-0.7450143558011733,7980.204647072623,282.02887583980703,7.731078980640884,0.8946632274112775,0.03315458707511425,8240.150537812611,287.6859052524786
A_ce,8,25,1.8114396625047742,3.4022207015658346,2.146389468931474,-0.5228940022191741,17930.074623336266,497.7178932056317,7.4162608677300055,2.650437317477414,0.0796287509612739,18307.363369778308,498.4893314777362
A_ce,8,50,1.9380762301013654,3.827232068845613,2.0270489319003833,-0.06868633810210625,31203.24067074996,673.1767019895376,13.861042956619599,9.624590736552879,0.13556719198822975,31441.5542408593,659.1590091526798
A_ce,9,0,0.010811924837083405,-1.111563961565897,1.1302563499764013,-2.2629733125887537,0.35812464825244916,29.917020113694814,3.401524504512703,0.39587339227920326,0.024643320334143938,33.30751063157035,32.95985870800733
A_ce,9,1,1.267225434315175,1.0641393415991351,0.922663198386597,-1.1202022347470795,943.0588378002296,69.8951443404568,13.047167824968446,0.6442466209979746,0.024019317235797644,1024.969811746422,82.365762870661
A_ce,9,5,1.5614564265319886,2.18321562100333,1.4234343023322316,-0.7867974384258113,4059.2013113711973,178.58901584769717,11.415033164149389,0.6385762792587055,0.026791924610733986,4239.322443012306,189.09078201198992
A_ce,9,10,1.6702115927244499,2.7089470836109815,1.7986187400310452,-0.7389640539808882,7705.252789582472,278.0247429923055,8.117679603228225,0.9508375670740887,0.039818553160876034,7963.3576025073635,284.7917012049113
A_ce,9,25,1.8131269509597292,3.4102796337285355,2.1527264566341326,-0.5328471103722401,18017.882432427556,496.4379450382547,7.538208775788788,2.6956149718110027,0.0749597255140543,18391.559368524602,497.7628743364532
A_ce,9,50,1.946400371952251,3.822209166944822,2.0338469945258053,-0.1075545716598327,31206.996738583613,659.5842588836675,12.75102241333287,8.498011112221969,0.11673614382743835,31426.9395066902,645.6415684251155
SA_iid,0,0,-0.004472538593608173,-1.095323066943544,1.1662452215857395,-2.2758539033460936,-0.1952909262183269,30.648550312602808,3.2603452835256173,0.3729870297106536,0.012795667652972043,33.36467150212418,33.57104730462854
SA_iid,0,1,0.04541287768953507,-0.3529633422925342,0.33634345608993493,-0.796087346459428,6.789428884199808,31.147970338322324,36.94592374500971,0.37297913764130325,0.01279538506641984,74.35174926810669,67.63627897593096
SA_iid,0,5,0.1421612694796146,0.4643649190564735,0.20228437171866157,0.10800386871143533,41.75021576213666,46.333694036032014,95.97527680169948,0.37296107069976037,0.012793731177225709,183.5403987250959,141.86996678775589
SA_iid,0,10,0.18001167927481942,0.9186616316166043,0.19434031098375756,0.5701641804528828,84.62184520433064,68.22711448663605,145.70877010351015,0.37296983712854975,0.012792311422526837,297.976550905929,213.51078704762696
SA_iid,0,25,0.37629672940444303,1.3748670541303187,0.29075631549776415,0.7255963794895897,297.74775719427777,120.78080259013126,155.06256393046027,0.37301217334729797,0.012787903659045696,571.908280951717,275.3297461744059
SA_iid,0,50,0.5560023887351968,1.712610264749967,0.3895368833578728,0.7875441275854339,641.4980530030068,182.86541211820003,151.95384998545006,0.3730971862792068,0.012782368063926696,969.4365525280973,334.15171153418925
SA_iid,1,0,-0.0006796969175627715,-1.0928536873362695,1.1713318333644263,-2.275954763364261,-0.2441898159350302,30.70538825020279,3.218174642901186,0.31098181178037243,-0.031257313559763134,33.336158971384755,33.58984318339297
SA_iid,1,1,0.04613521757377927,-0.3565840174604616,0.32905803258720984,-0.7201041786673783,6.896407242722631,31.261716694649806,36.43602722537477,0.31098110670431744,-0.031257343315519395,74.0618740697106,67.24080534847599
SA_iid,1,5,0.13547684817826539,0.4803266348190277,0.19554339623647288,0.14036343544062613,42.1214531607327,45.47825544943899,97.09842829902666,0.31098136325589604,-0.03125888966023922,184.14317008815954,142.1326881371518
SA_iid,1,10,0.18579791589969297,0.9300601227173003,0.19052855347659345,0.5464638798716435,87.10239130310566,66.43185259810048,148.35976689505011,0.3109855163955337,-0.031260779267176984,301.2016310286712,214.30008647843084
SA_iid,1,25,0.3834049764543913,1.3639728798679482,0.2859102328731285,0.7134388957116471,297.9687386204373,118.11876498223808,155.9924027131555,0.3109798121931322,-0.03126497971825302,570.2090248017336,273.5679793488182
SA_iid,1,50,0.5649856324961641,1.7176420899231757,0.38065910955564974,0.816130664221242,630.611788191793,184.63622309968088,158.0779460056537,0.3109790874781685,-0.031271481141448024,966.5287781475479,342.0285827551268
SA_iid,2,0,0.007650607889230117,-1.1052110469696608,1.1493441705748262,-2.2506921956986816,0.3730023788407095,29.96434212505166,3.4233232437195054,0.3744703441171893,-0.01001915568485856,33.396908946282416,33.03410650974287
SA_iid,2,1,0.055652353868657155,-0.3531043204781863,0.3130064324019567,-0.7465676670378778,8.573680313646818,30.65737438233205,37.50790834510998,0.37446758938605446,-0.010019554756581783,76.20150195069135,67.70244868557732
SA_iid,2,5,0.13786346406473798,0.5037851632791235,0.1949292954530021,0.11543721835214849,43.33250840836459,45.777183697426025,99.37141776812432,0.37446842031706995,-0.010020967526361346,187.8832563212672,144.65075547176403
SA_iid,2,10,0.17970130906539916,0.9148158186357183,0.18877489852679627,0.5362637259769801,89.53357648972326,67.00388829538295,147.48541097129993,0.37446999628371974,-0.010022630565799773,303.3194314465769,213.9484613837135
SA_iid,2,25,0.37709613851156537,1.399824397620296,0.27454563015662914,0.768402361822127,296.90775904537657,122.66068220871634,166.35348109931275,0.37445519680996653,-0.010027209157124161,583.7843090502415,288.36167174398986
SA_iid,2,50,0.5477302362876375,1.7311994050019153,0.3904401973613726,0.8628295657437837,631.8467275819825,195.45048666185863,168.30674341539049,0.3744548575318371,-0.010032848035916687,987.113851958944,362.9629054435071
SA_iid,3,0,-0.005382224739254076,-1.0974814505593808,1.175761279509559,-2.240651389759356,-0.12207899280283385,30.506504730002888,3.3233364969743713,0.2727737443999255,-0.0006295074010267854,33.35180925885921,33.483406488586255
SA_iid,3,1,0.049010904866157556,-0.34512097890848714,0.32213311886987395,-0.7834798554564468,7.724863416484837,31.163913761407358,36.95056438773871,0.2727719125377137,-0.0006299129221588373,75.39745378643707,67.72585126770514
SA_iid,3,5,0.1387951221959633,0.4465845649392024,0.2025013898580385,0.08569049403533112,43.380704972007265,45.67210670095325,93.64988361377677,0.27276879004449445,-0.0006312655983492732,182.20845862950694,138.91535899176125
SA_iid,3,10,0.19081451901002208,0.8903152052147432,0.19826137970266194,0.44692373092012816,89.32455803311717,66.74711441707248,137.9122437668266,0.2727606602039643,-0.0006330275908112526,293.3642405016006,204.2438809433507
SA_iid,3,25,0.37063135786110996,1.394408497548749,0.2764001335701035,0.719867012198146,297.2154437418026,118.17388254626056,159.3319106563566,0.27276085046292403,-0.0006376519799232483,573.2663749110836,277.0182233419549
SA_iid,3,50,0.5605768602128047,1.7264318728681058,0.4016995906848495,0.7935963276182365,636.6571408421862,185.21647085298721,148.05352156740244,0.27274564016172337,-0.0006437841104343534,963.4241479112035,332.6311246956471
SA_iid,4,0,0.0030361227881039055,-1.1039888593517757,1.1661784073086712,-2.272384349646021,0.3704128201777337,29.936361522198645,3.3027136822120653,0.29887531295513203,0.05255550378933549,33.26132581611597,32.90292924021618
SA_iid,4,1,0.056672634477987455,-0.36557674282960906,0.3300113041310996,-0.8191398314959621,8.467825898813572,30.601622874911342,36.93134465426981,0.29887659019578616,0.05255528250709176,75.52440642192022,67.12722078713104
SA_iid,4,5,0.14459709692731515,0.48633541056485835,0.20014693474407094,0.11096856799933964,44.62965845880538,46.20532790905392,97.34147561800211,0.2988744246231094,0.05255424566566944,187.60130475860853,143.08103944925782
SA_iid,4,10,0.19972610130597707,0.9032475910174596,0.201550853544111,0.47346969574181874,90.94399225912792,67.64063506995396,138.33213014559465,0.2988724959604126,0.05255238099489361,296.25436393527485,205.5121626615184
SA_iid,4,25,0.38791744336172274,1.3597580142705772,0.2887841550277914,0.686970978381236,305.6197613650837,119.97098055442828,152.6827551745055,0.2988571871686936,0.0525481391698122,576.4460718887834,272.1066126683146
SA_iid,4,50,0.5530371287554515,1.7342816594506563,0.405183032218829,0.7863391317251006,667.3259981673269,184.0134824301815,145.51270792779457,0.2988489014202423,0.05254195854067802,989.5924901176409,328.74782537446856
