t,seed,push_dg1,ret_dg1,nopush_dg1,keep_g1,push_dp1,ret_dp1,nopush_dp1,keep_p1,push_dg2,ret_dg2,nopush_dg2,keep_g2,push_dp2,ret_dp2,nopush_dp2,keep_p2,push_dC12,ret_dC12,nopush_dC12,keep_C12,push_dC23,ret_dC23,nopush_dC23,keep_C23,push_dn1,ret_dn1,nopush_dn1,keep_n1,push_dn2,ret_dn2,nopush_dn2,keep_n2,push_dn3,ret_dn3,nopush_dn3,keep_n3,push_dn3_common,ret_dn3_common,nopush_dn3_common,keep_n3_common
20,0,-0.016721675019208293,0.02079893696712176,0.007844599888612525,-0.003767337940699056,0.09313893870086432,-0.03889228988578397,-0.013591939279470111,0.06783858809455046,-0.2329017278402299,0.22031415426693002,0.0021271924995733826,-0.014714766072873253,0.32825609921216076,-0.29205566776519387,-0.048985880173622154,0.08518631162058904,2113.977188586261,-470.13278908327993,-57.15820668489323,1701.0026061878743,89.83831390746411,-51.57556211022279,-19.109160034072488,57.37191183131381,2207.4097868104072,-543.8992022246821,-88.38412503129803,1751.8947096170232,93.17432687025428,-56.19538198100361,-19.420388005098175,56.399332894348845,3.3428184818336,-2.9958635400925804,-0.11279718067914146,0.45975212242016106,0.1059651121965528,-0.03471637662530158,0.021152235526684215,0.050096500044567005
20,1,-0.01692434095757278,0.016176499335192496,0.005846364111129265,-0.0065942057335095505,0.0772606497453685,-0.03145133230657127,-0.016534425735831082,0.06234374317462832,-0.19042031461837716,0.21183793048952104,0.06347783960803532,-0.042060223736891444,0.30879686107382304,-0.259239772094993,-0.02756218215784889,0.07711927113667894,2075.5618704620283,-464.1193128555533,-127.77720755820701,1739.219765164682,83.96552016026101,-44.559013790884705,-21.283448153863333,60.689954523239635,2163.8280686666913,-529.5805739608404,-164.5470056746817,1798.7945003805326,86.51296091407562,-50.05360497535253,-22.084512952949353,58.543868891672446,3.001060053722729,-3.0080993388319612,-0.39717511485250423,0.3901358297432722,-0.0827061130527662,-0.017969566734276743,0.03377290120473697,-0.13444858099177992
20,2,-0.016770498163646952,0.030069539617356256,0.011661479013536313,0.0016375624401729905,0.08311409480987919,-0.03249700375948095,-0.00930598815512873,0.059923079205526975,-0.21732281469695724,0.23695739279376316,0.027818532645202954,-0.008183954548397043,0.3006438598475049,-0.2886238044349372,-0.04769465937452805,0.05971471478709578,2146.2857581936514,-507.0164642117379,-122.90207714513599,1762.1713711270495,87.75889181539117,-45.54254621410132,-22.44582463699112,64.66217023828096,2236.6900091110983,-573.1024490132222,-159.79630052864377,1823.38386062652,91.2341268589513,-51.60614582161236,-23.96456412911516,63.5925451664541,3.3326028150308975,-3.459689823583936,-0.4795688707868875,0.3524818622338488,-0.13984494965484195,0.054345816467257,0.06804771774578677,-0.15354685093337173
20,3,-0.008559500856089475,0.021329043606820086,0.019553718011369847,-0.006784175260639236,0.05982226195319562,-0.033718982086889504,-0.018677636205798542,0.04478091607210466,-0.17640714345081587,0.29641861595204944,0.059808855465157684,0.06020261703607588,0.2924127518748177,-0.3089447774461303,-0.055538953735540075,0.03900692816422746,1647.340433004083,-533.53526942604,26.257871403540776,1087.5472921745022,66.8907861825985,-48.755981136226296,-26.03341864789536,44.16822369426757,1717.0013620281607,-599.3267041179461,-17.430293388773862,1135.1049512989885,69.99644202799186,-55.11453520143937,-27.90256435387539,42.784471180427886,3.052560748567875,-3.7914335378683397,-0.6158931157379826,-0.12297967356248218,-0.35442458196191273,0.008386232117918002,0.04086569639589577,-0.3869040462398905
20,4,-0.01682656799930915,0.018200846925019665,0.012758965042561021,-0.011384686116850506,0.08439330063712225,-0.04308729475996209,-0.022222300579866516,0.06352830645702667,-0.1730192556563157,0.22616758810716497,0.02627733984160585,0.026870992609243416,0.3020517005445764,-0.29647343791865055,-0.05426513253420889,0.059843395160134705,2061.34914738977,-552.7081823019907,-121.45305283601192,1630.0940179237914,88.76479322537102,-46.95062918791689,-20.8373969027773,62.651560940231434,2153.254374308446,-614.7026200447071,-152.48662019070616,1691.0383744544451,91.86443666893308,-52.83728363308501,-22.003085837869435,61.03023887371751,3.00962595626864,-3.2290984536520515,-0.3323833752934675,0.11291087791005605,-0.21278440214534644,0.08519386866087109,0.06169412012426978,-0.18928465360874513
20,5,-0.01996139276397413,0.01583438172078777,0.007854214259227721,-0.011981225302414078,0.07833684000000662,-0.022332290519879283,-0.012373148650954846,0.06837769813108219,-0.20050815081498818,0.1609196838768332,0.006585221392718221,-0.04617368833087321,0.2693240074553039,-0.21459392841048314,-0.03443553721840731,0.08916561626322805,2084.7845121869505,-453.76835028988717,-50.75412295919159,1681.7702848562549,86.19809015521707,-44.33675631839378,-16.9323550472875,58.79368888411079,2174.4039039303025,-516.919292236631,-81.49487229513034,1738.9794839888018,89.58302551689508,-49.688402358691974,-17.18179630542079,57.07641946362389,3.385639775482569,-2.9153681476244167,-0.16133144407684075,0.6316030719349932,-0.04179251465987921,0.11600466875764903,0.046580392758027944,0.027631761339741878
20,6,-0.016252862068364182,0.021678008389010683,0.00994129931668608,-0.00451615299603958,0.08221219951620551,-0.03891199414120727,-0.021235413669603354,0.06453561904460159,-0.19277882748596342,0.2295596682440646,0.031746512201071386,0.005034328557029788,0.33292546395168526,-0.2686129925719,-0.025290665756722064,0.0896031371365073,2118.795179542576,-451.80595789274594,-143.30013453277934,1810.2893561826095,89.09840296391042,-47.51054502332124,-20.93678343975307,62.524641380342246,2211.160649721438,-518.5990045210638,-177.06980905917226,1869.6314542595464,92.56891808552768,-53.816311322047,-21.916639254269057,60.66924601774974,3.1314648420856805,-3.110235626917415,-0.24067380802074645,0.2619030231890118,-0.2376255977913604,0.11783536124225202,0.07314348730414766,-0.19293372385325602
20,7,-0.016532941199160156,0.016062405955577397,0.015054008857463108,-0.015524544101045867,0.0849727030036842,-0.030549432526874032,-0.010163837685609245,0.06458710816241942,-0.13209753291450577,0.14266366545890286,0.002328298585345223,0.008237833959051866,0.22262326083067457,-0.23255160927089352,-0.028504178955702175,0.018575830515483227,2017.3108437219998,-491.178909692826,-89.4600574639262,1615.5919914931,79.32795840118956,-44.236142275285374,-19.2513567039681,54.34317282987229,2099.0845125433734,-557.3313009007288,-125.0605733005541,1666.8137849431987,83.34031038384,-51.185381522689,-20.515145857065363,52.67007471821637,3.4974528048428866,-3.4400225544770233,-0.4862787668231263,0.5437090171889896,-0.07020576053603733,0.09763876440248165,0.05125317152332087,-0.023820167656876556
20,8,-0.012259482040213321,0.01569097254673757,0.011280633218341496,-0.007849142711817247,0.0937059400883622,-0.04096616018143262,-0.007823007808594795,0.06056278771552437,-0.15512762395785584,0.19261317137511869,0.04163946458544476,-0.00415391716818192,0.2328104841117704,-0.27634208772642727,-0.08795451923272385,0.044422915618066994,2205.910698097865,-513.3462311977273,-172.99365086350372,1865.5581177636413,91.83526856408878,-55.190211598622795,-22.917041285921528,59.56209825138751,2301.9635655853817,-589.7624666368283,-211.78079402495496,1923.9818929735084,95.86463412097555,-61.932889464980576,-23.621087601461568,57.552832257456544,3.394028386010463,-3.7322356543078197,-0.4294062943674204,0.09119902607006392,-0.356647364741574,0.2907865730745609,0.07651990391824004,-0.14238069558525313
20,9,-0.01036849860236222,0.013388109305094487,0.01487503949518465,-0.011855428792452383,0.08799409747482922,-0.031495276805802774,-0.010436611048741273,0.06693543171776772,-0.14961299465236033,0.1594311303336582,0.013787865607952643,-0.003969729926654786,0.25747138182562584,-0.2370344440541936,-0.043966431373831716,0.06440336914526396,1985.4195357730969,-476.20207056121217,-213.56416794637335,1722.781633158258,84.64077082460415,-50.17643864960314,-23.794021200252587,58.25835337525359,2072.3830098918843,-546.9272658596346,-254.06935523582797,1779.5250992680776,88.00877190716574,-55.508049713236005,-26.0001879860406,58.50091017997033,3.071154274997042,-2.905713453218593,-0.39772051993989344,0.5631613417183425,-0.019081320729445128,0.33600794144341206,0.10525081312326279,0.21167580759070415
30,0,-0.018386271415300914,0.023167459639457766,0.01577733464058717,-0.010996146416430319,0.0946601784458867,-0.05853992602810365,-0.022577726083199856,0.058697978500982906,-0.2057488833324097,0.18554445500445205,-0.0033110727836249687,-0.01689335554433269,0.30849452358845186,-0.29803504539601006,-0.05221405778023744,0.06267353597267922,3067.615079883748,-1085.4648768553816,-254.18069425366411,2236.3308972820305,151.61182162083423,-93.53485864406207,-43.69882313751532,101.77578611428748,3234.5354517858214,-1212.0565930842276,-330.0390427240927,2352.5179014256864,157.05159851080475,-100.6745457836264,-44.54860384363678,100.92565657081514,4.438643367940728,-3.9514676345994673,-0.18565917586203007,0.6728349092032904,0.7025380247847695,-0.35844009166402113,-0.10442899364201974,0.44852692676276806
30,1,-0.022149767455969638,0.02906034863009821,0.017845387868153706,-0.010934806694025134,0.07404467070595544,-0.04706577545117341,-0.024718667596662414,0.051697562851444445,-0.21878868879529811,0.2348321577938468,0.062362316483810076,-0.04631884748526138,0.3223590852135622,-0.3046093109541823,-0.06604699641954548,0.08379677067892541,2451.656115455502,-599.1101794891874,-308.69782878550905,2161.2437647518236,105.12094483115857,-71.54057925959091,-35.71521185886172,69.29557743042938,2562.831654057474,-710.4419488170097,-365.32463134877617,2217.7143365892407,109.37448514999824,-79.79240910460021,-37.33733728880998,66.919413334208,3.8453367099317575,-3.651319640467266,-0.6612608832115807,0.8552779526760723,0.2735032257471892,-0.09435983970418249,-0.0026193094084567825,0.1817626954514635
30,2,-0.010347719610151795,0.014102313231274755,0.017051348958700308,-0.013296755337577348,0.06690881211262933,-0.04163720580992525,-0.009417147475982546,0.03468875377868663,-0.2118767920892175,0.2229780348753465,0.05429101443169548,-0.04318977164556648,0.3003389067542678,-0.2596053442229413,-0.026517893296103878,0.06725145582743035,2254.4890120519485,-838.6897602367826,-128.57352307386464,1544.3727748890306,97.87883389367971,-68.89879721933562,-32.2023762351123,61.18241290945639,2361.2784532528167,-932.9448832067937,-183.74384744025883,1612.0774174862818,103.75181778837486,-77.75885859913274,-34.366897078675265,60.359856267917394,4.096979344648563,-3.9248899656205865,-0.3437993679444862,0.5158887469724629,0.3570909047466637,-0.09121269487724604,0.005553917349761406,0.2603242925196563
30,3,-0.01124346762300088,0.020606848675858158,0.01711673622709986,-0.007753355174242582,0.07231836046583684,-0.03855786675784145,-0.013620173120499679,0.047380666828495066,-0.22202590196234606,0.22491092950123903,0.03426427786334063,-0.03137925032444766,0.3110509763642153,-0.29107118010619426,-0.06206338766680425,0.08204318392482524,2282.6877809396465,-683.0030548341892,-256.41228739222424,1856.0970134976815,89.76017314765113,-60.429361865868714,-26.73198509434269,56.06279637612511,2376.251675866988,-771.544233239867,-305.88981893922755,1910.5972615663486,93.07021777749628,-67.67235950636814,-27.502712561863063,52.90057083299121,3.4180827657737822,-3.1484110666767497,-0.3085839493078133,0.5782556484048458,0.07342696747802568,0.04749958104569307,0.023531994746006202,0.09739455377771256
30,4,-0.024690223422417112,0.023264713087278954,0.020398168371391634,-0.021823678706529792,0.10648763322091082,-0.04765727333387648,-0.014922992424838633,0.07375335231187297,-0.3012898427199402,0.22327939771287397,0.018944696084942425,-0.09695514109200865,0.4216635594713419,-0.3198308627147167,-0.05940419049310519,0.16123688724973037,2841.996783842391,-848.6148192331893,-141.64647615051945,2135.028440759721,144.14065341329683,-75.52034655063107,-29.860609396247355,98.48091625891311,3002.15274001543,-951.7126758585946,-192.21909073833376,2242.659154895169,150.61122879170966,-83.39345988676087,-31.629768816543674,98.84753772149247,5.480945047066287,-4.160704052514301,-0.4109063602686751,1.7311473548206608,1.2538154828821675,-0.13127437513979334,-0.044528349878450335,1.1670694576208245
30,5,-0.008974320522658008,0.01485006441506731,0.01195686979029853,-0.006081125897889228,0.0500109108218032,-0.027238129360396712,-0.016151840786728044,0.03892462224813453,-0.2278886881668294,0.16877838903309694,0.0010859389526807206,-0.06019623808641317,0.3209735738610605,-0.26070277074077,-0.025357326820230564,0.0856281299405211,2115.1182492513544,-570.2087134805915,-176.56271945938352,1721.4722552301464,85.30345312978784,-50.648182412679716,-22.675186577681643,57.33045729478977,2207.9533577991533,-653.4233170823427,-225.2847848334859,1779.8148255502965,89.7155605256562,-58.25752702331829,-24.539661155617523,55.997694657955435,3.6321743596267506,-2.8038105706500946,-0.11240767311701383,0.9407714620936698,0.2744535990037269,0.20493532555756122,0.07866520033093671,0.4007237242303514
30,6,-0.018979644452048916,0.02189255586290062,0.007215653877295614,-0.0043027424664439096,0.06574369975097127,-0.03872476631666544,-0.02092938700408986,0.0479483204383957,-0.2639893017959416,0.19273418592404123,-0.05276646657525674,-0.018488649296643622,0.34874107153212625,-0.27830608337787643,0.020814230430891256,0.049620757723358555,2336.9077070588974,-727.3119826676048,-252.6999408690972,1862.2956652603898,93.35652971128593,-62.16380799223316,-25.350297548856133,56.5430192679089,2435.0040304864087,-817.3355365820316,-297.6372116411658,1915.3057055455429,97.49639976079811,-69.45559722083158,-26.850429564709884,54.89123210467642,3.1999206783178114,-2.9418628602630594,-0.12253559333382213,0.38059341138857405,-0.09428007205891209,0.08330726325782489,0.02659562300959495,-0.037568431810682146
30,7,-0.01977454027164116,0.026084348591454365,0.008394487248942983,-0.0020846789291297796,0.06355725839439419,-0.03167831688578637,-0.01203343910501875,0.04391238061362657,-0.13945387933381914,0.11026909341676427,-0.0032581806419420545,-0.025926605275112813,0.21585823823396205,-0.14201868032984089,0.0018689708527167836,0.07197058705140437,2071.550318497153,-302.24745707381226,-104.59309982611012,1873.895961249451,91.2352399240392,-52.02586259921577,-20.462604355069743,59.67198167989318,2169.651696871915,-395.1721048927284,-143.37237029388052,1917.8519622730673,94.60951300564102,-60.45309726397818,-21.4769587995454,55.63337454120824,3.0038221641723055,-2.4652027934564593,0.005979956029380062,0.5326394146864661,-0.17205024551776127,0.18542423421808696,0.10188756353060135,-0.08851357483027567
30,8,-0.01681266730274822,0.030092861591356934,0.011780612605393426,0.0014995816832152897,0.0792127353565597,-0.038750998185831165,-0.014136260843833348,0.05459799801456189,-0.26047336703371116,0.19843017682419495,-0.006908146062718945,-0.05513504414679726,0.3081338162233279,-0.24539777167619609,-0.015162156766382329,0.07789820131351416,2251.0609756369304,-351.1800081360125,-88.37382498799707,1988.254792488915,89.91287418663319,-57.52699200935581,-22.55442061955887,54.94030279683625,2346.8015567089315,-448.7759365174861,-131.98255141101254,2030.0081716024579,93.6484169145865,-65.26988955062802,-23.640969865891748,52.01949722985023,3.22903503449532,-2.983768306598834,-0.11044287751536253,0.3557096054118487,-0.20725843182608017,0.14183809601467656,0.07619851822949286,-0.14161885404089647
30,9,-0.013076526220862084,0.016937994058771055,0.007418098671233775,-0.003556630833324803,0.06336129358353304,-0.04248933936945587,-0.016249094966333644,0.037121049180410814,-0.18421396646556154,0.1618691960473777,-0.027571884995857054,0.00522711457767322,0.23648940743459254,-0.22929976256263837,-0.03645934283234828,0.04364898770430245,2217.013159655602,-500.7614027704549,-120.36326074737735,1836.6150176325245,88.06104517757649,-60.89410048592549,-23.093455316495238,50.260400008146235,2307.9547144186,-593.8542126799875,-164.68660301988712,1878.7871047584995,91.13540018478693,-68.68787919719352,-25.00968720110859,47.457208188702,3.0928611328556546,-2.8889700653251893,-0.048546053377141796,0.25243712090760706,-0.21965550874886652,0.10403126908637672,0.06957998221311357,-0.18520422187560337
40,0,-0.0153292037869317,0.017814510580017373,0.015950153229127295,-0.013464846436041622,0.06453131996553729,-0.044196458532090865,-0.02607682386686605,0.04641168530031248,-0.20036996702353616,0.15127371197547834,-0.03735491407165448,-0.011741340976403336,0.26752534891156754,-0.1578918094334046,0.0011080778925880233,0.10852546158557491,3055.94042187358,-1293.1108777396948,-616.073998142856,2378.903542276741,135.52516307424003,-92.71775156473973,-50.9092367986932,93.7166483081935,3204.645555632349,-1418.6456616453215,-697.3235556436557,2483.323449630683,140.63262858841495,-99.83751019317492,-51.24895849244308,92.0440768876831,4.279938094791548,-3.339952038627157,-0.3551956770004807,1.2951817331648723,0.908778553320742,-0.3303786006162319,-0.16016074726544538,0.7385606999699554
40,1,-0.020845044082503428,0.022571596991465492,0.015406233402140312,-0.013679680493178248,0.07413571964284049,-0.04168025646145246,-0.013717442821080006,0.04617290600246804,-0.2120605671386926,0.189808302115841,0.008193819946935577,-0.03044608496978718,0.2953909870379276,-0.26989770920051803,-0.04687154063133847,0.07236481846874805,3089.2110042403,-958.6877036026053,-344.3708759015062,2474.894176539201,141.94195340248552,-78.86096550503362,-32.58086275449591,95.66185065194782,3250.9787086570504,-1075.2128527681925,-408.87144156677095,2584.637297455629,147.81824118033956,-87.9496366989622,-33.21954017709322,93.08814465847058,4.176574221999234,-3.542416357861809,-0.14069490278485297,0.7748527669222778,0.5435941423149036,-0.24514035773754816,-0.05347807229764623,0.3519318568750016
40,2,-0.024458590068034525,0.027395781212479653,0.016974776661005553,-0.014037585516560425,0.07216205969031808,-0.046721003069487566,-0.01744508304176584,0.042886139662596356,-0.1533257298349593,0.14082641118943195,0.013569725303646418,-0.026069043949173754,0.2067888570720633,-0.20552153283119357,-0.04247482619164475,0.043742150432514476,2835.9071911293795,-1153.1529288673482,-424.62904440658167,2107.383306668613,134.04047223258476,-96.3852308768985,-48.52995941179097,86.18520076747723,2986.597441600621,-1290.6311378414466,-510.33458040616824,2206.3008841653427,140.89402859202482,-105.06888303704909,-50.04276050713315,85.86790606210889,4.293169432461816,-3.94319953072878,-0.4608809454773102,0.8108508472103466,0.5247281909002783,-0.3607885179499011,-0.14482145680153558,0.30876112975191283
40,3,-0.015073393911269495,0.02142691120883078,0.016579688216524113,-0.01022617091896283,0.05470610226939421,-0.037633763408938314,-0.02496857106460748,0.042040909925063374,-0.2305529706493239,0.1921654588723838,0.08467402812600433,-0.12306153990294444,0.29547061971868877,-0.27450396990240244,-0.07778274916166371,0.09874939897795004,1927.7036080262988,-866.1812020587313,-463.5537810595415,1525.076187027109,84.72899975492987,-61.23590678524715,-39.44754960445516,62.94064257413788,2020.2140283341869,-964.0214731850429,-531.5957853539439,1587.788340503088,89.49484587659572,-70.34381013318989,-41.92804601876696,61.07908176217279,3.7538443076702777,-3.377559128162699,-0.6948924693435838,1.0711776488511626,0.37566238501272853,-0.1410720568983863,-0.025964990815561695,0.2605553189299039
40,4,-0.029402692795302388,0.02019123029251113,0.009094759571635302,-0.01830622207442656,0.08815641360883486,-0.049714481801236055,-0.02038877375811321,0.058830705565712016,-0.15032909058705535,0.17570590036033984,-0.013636240598277283,0.039013050371561775,0.26249139705984414,-0.18474142492600565,-0.011687952833225546,0.08943792496706404,3422.026285799002,-1305.3881101455772,-502.2448845700346,2618.8830602234593,164.4129288776371,-92.22341021725015,-43.03316268828212,115.22268134866908,3605.548816885341,-1433.7765253031685,-572.8524686884484,2744.6247602706208,170.60813099827396,-100.13862508861212,-43.4702212313839,113.93972714104575,4.464503754423358,-3.681732615091118,-0.1757141215077329,0.9584852608399732,0.7556137723030059,-0.3498562753760073,-0.10939001785965896,0.5151475147866575
40,5,-0.015027702565101553,0.023257634041874198,0.011390545442514721,-0.003160613965742076,0.04476205991417448,-0.03248059425241312,-0.006227354717003308,0.018508820378764668,-0.1929264586914723,0.20817057858529964,0.03888711309847004,-0.023642993204642693,0.25299969705901826,-0.271138415060746,-0.028458884477660804,0.01032016647593309,1696.7205077378458,-567.780514482889,-62.580415393465955,1191.5204086484227,69.24752977009962,-47.13463072286845,-20.420775081641295,42.53367412887246,1762.796485443061,-665.0736762394517,-127.50262997373648,1225.2254391773458,73.55033975887636,-57.26062433975153,-23.84414524351314,40.13386066263797,3.3299414232468223,-3.7978838531033787,-0.062354363930833046,-0.4055880659257234,-0.519566126591696,-0.09861382252864948,0.10285327056676241,-0.7210332196871079
