t,seed,push_cos,push_scale,push_resid_frac,undo_logit,cos_logit,undo_W1,keep_logit,keep_logit_proj,sw_t_correct,sw_t_spread,sw_t_zy_c,sw_t_m_med,sw_t_m_p05,sw_t_m_min,sw_t_M_mean,sw_t_M_med,sw_t_ce,sw_t_shift,sw_t_zc_norm,end_t_correct,end_t_spread,end_t_zy_c,end_t_m_med,end_t_m_p05,end_t_m_min,end_t_M_mean,end_t_M_med,end_t_ce,end_t_shift,end_t_zc_norm,sw_new_correct,sw_new_spread,sw_new_zy_c,sw_new_m_med,sw_new_m_p05,sw_new_m_min,sw_new_M_mean,sw_new_M_med,sw_new_ce,sw_new_shift,sw_new_zc_norm,sw_new_rank2,sw_new_old_c,sw_new_acc_old,end_new_correct,end_new_spread,end_new_zy_c,end_new_m_med,end_new_m_p05,end_new_m_min,end_new_M_mean,end_new_M_med,end_new_ce,end_new_shift,end_new_zc_norm,end_new_rank2,end_new_old_c,end_new_acc_old,next_correct,next_spread,next_zy_c,next_m_med,next_m_p05,next_m_min,next_M_mean,next_M_med,next_ce,next_shift,next_zc_norm,next_rank2,next_old_c,next_acc_old,next0_correct,next0_spread,next0_zy_c,next0_m_med,next0_m_p05,next0_m_min,next0_M_mean,next0_M_med,next0_ce,next0_shift,next0_zc_norm,next0_rank2,next0_old_c,next0_acc_old
20,0,0.8587646929890339,1.8829478272562543,0.6181634472560381,1.3102621900329803,-0.8278859869349636,0.22557400384604642,0.583344601458494,0.050354961133456465,1200,6.502589412466824,11.589795707416528,5.153760418256422,3.191782085388223,0.5627152446739272,0.08344618846358932,0.05101956821413524,0.02127441656049236,11.77753272917185,788.1654960459558,1200,14.523175983623416,28.38772800255759,13.204164254715993,7.7362109087734705,6.073352315196694,0.0007736318098850569,2.8320032900103377e-05,9.50454956654894e-05,-8.812125991516222,1728.150354123876,108,6.502589412466824,-0.08579496161218654,-9.84408567434406,-27.95028332230866,-62.337835517021325,-11.592144480565125,-9.753378357272414,11.696865085589208,11.77753272917185,788.1654960459558,1.0,12.89753195090839,1.0,108,14.523175983623416,-0.5577504480107911,-25.692018717272596,-65.90595018847023,-154.6371642885614,-28.9447048187585,-25.691145067940276,28.945573496064053,-8.812125991516222,1728.150354123876,1.0,31.581398419454434,1.0,1200,7.093583524818648,12.739429526029513,5.684641055308245,3.6989916933219162,0.2853143295684557,0.054843837063652576,0.030810474144043,0.012588317949742498,0.06555015383588665,861.5843383545226,0.21978022158145905,3.355771677459466,0.09000000357627869,1200,6.456388349672995,11.611760642685068,5.391807518768751,3.6201208466248977,1.8835118136862619,0.06274391311638124,0.040616458987682465,0.01397915263788848,14.377913285778966,768.8138091232058,0.1913919448852539,2.3991028852306893,0.09000000357627869
20,1,0.8463031589377376,1.8464749712054922,0.6534125496458061,1.276706454175523,-0.8172951862043064,0.19310173058597818,0.6124729367791247,0.048859104888839384,1200,6.674319024697393,11.967318082363258,5.566165192369162,3.4533901846641584,1.6446516027712192,0.06609176640999034,0.038294016823677515,0.015322785475684785,29.666549260325283,810.2610865089536,1200,14.784750864447433,29.009298048003306,13.629632177185169,7.878505201192706,6.344433954790155,0.0007236935300691002,1.9632960987162904e-05,8.696575428276164e-05,15.275558523768856,1767.8379202299784,121,6.674319024697393,-0.051294045928602636,-10.281782006880398,-28.054744798167174,-63.84322019558817,-11.952520361881872,-10.218528795769576,12.033934913767544,29.666549260325283,810.2610865089536,1.0,13.374077592739319,1.0,121,14.784750864447433,0.04644510009201151,-25.30055417445156,-64.28589255424482,-137.92849232228969,-28.96212925438123,-25.300550372856957,28.96293991366558,15.275558523768856,1767.8379202299784,1.0,32.373978968415216,1.0,1200,7.262387406036128,13.139979060563553,5.885112077419791,3.6881762411201042,1.3138662823387577,0.05298699867601215,0.02481991400854312,0.012546523066979847,24.282748824879416,882.3702784897384,0.20852641761302948,3.395796612359556,0.10083333402872086,1200,6.588536776866257,11.965681019588496,5.6124704769298255,3.6677780244008935,1.5829445658386412,0.06015313362848491,0.03436358462828587,0.01368104590483022,27.276201106480624,795.3412920073308,0.18813715875148773,2.423627484202516,0.10083333402872086
20,2,0.8544622848694073,1.9357826114590406,0.6126839384331096,1.2975886083361463,-0.8519358496639368,0.2220835360732618,0.4918195725325842,0.04481981185135211,1200,7.061168757691032,12.657036100806204,5.501552539838748,3.2483404964172804,0.40680586793660467,0.06786709898807357,0.03427933183489945,0.018098715133134977,33.12678116397432,862.8741428793393,1200,16.072392592216016,31.16281657776045,14.219031527544223,7.672771378300007,6.442459989381,0.0007785114289180772,1.046146143485771e-05,9.549101852541274e-05,24.383387452126435,1954.839659094768,114,7.061168757691032,-0.4071032913387615,-11.249293419278114,-30.664550128845487,-69.37075175226224,-12.996272293156892,-11.235721789506488,13.0822381072781,33.12678116397432,862.8741428793393,1.0,14.071341309370741,1.0,114,16.072392592216016,-0.9491952963658558,-28.218714445403354,-77.90800502268793,-201.30524250289733,-32.111233362697384,-28.218713405243026,32.11210736514484,24.383387452126435,1954.839659094768,1.0,34.758655589141604,1.0,1200,6.8410099527201345,12.236638690083085,5.472131199378829,3.188203090967265,0.1066801732360716,0.0719350985368884,0.03681967241452412,0.01866681940173094,34.38902556581434,847.052747127154,0.21454881131649017,3.2585755780214476,0.0949999988079071,1200,6.5038214438504385,11.862687079573615,5.5396613470193685,3.347800033816686,1.1972812470062664,0.0683077913087507,0.03557367716064747,0.016743550315814593,29.91725972186251,787.4867968068436,0.16482505202293396,2.50572578885734,0.0949999988079071
20,3,0.8728095360963739,1.7067739053981381,0.6458266977985208,1.362265917998183,-0.8196793224726411,0.21599556089529287,0.6191901661895102,0.05509801286472276,1200,7.6158193794809135,14.126776030089593,6.157224447936898,3.7994099861901125,1.3123371979630463,0.04358403983495997,0.019494251132288913,0.00988088754880988,43.84340957510801,928.0446248872864,1200,15.128216415074364,29.65863455135413,13.734924507453606,7.438057473180527,6.020264063566611,0.0009115395236921354,1.693433892618201e-05,0.00011620721272655807,27.621238981046723,1814.785796093463,138,7.6158193794809135,-0.10639764420278869,-11.92059027813103,-36.13856505042721,-68.556743217213,-14.189589634457423,-11.900212835774097,14.243054561841191,43.84340957510801,928.0446248872864,1.0,15.768545658325168,1.0,138,15.128216415074364,0.0619275596928876,-25.686154558615357,-68.27925849752503,-165.74801211991945,-29.59579545213755,-25.68532855279965,29.596823198873967,27.621238981046723,1814.785796093463,1.0,33.039515436812785,1.0,1200,6.726147165270328,11.98684084555463,5.393526387960556,3.4235215482811965,0.540828314025724,0.06798703150972989,0.04127657363550891,0.01586501434470821,36.966499281818976,811.3662035050857,0.19679848849773407,3.3529789642360175,0.11500000208616257,1167,6.910127412895242,12.667282548184883,5.091413932942821,0.715188280195969,-8.102521080742292,0.08368142357708042,0.03772011951668199,0.11300156815581955,42.315936804617735,847.4482231704809,0.1732580065727234,2.47020633672168,0.11833333969116211
20,4,0.866990805875224,1.8869230322734014,0.5992482586015292,1.3128002716493057,-0.8306042814593712,0.19105016498808636,0.5827338564196223,0.049041561365571314,1200,6.724179382194931,11.83834394536484,5.303818317989865,3.3151417216156616,1.1965637805528218,0.07363032804980381,0.043256269438963296,0.018367085013517075,35.9085504625196,812.4275007753332,1200,14.776437005149226,28.424518963606136,13.070086623327533,7.772999154223872,6.138665972001903,0.0007844536959253218,3.3395541062094394e-05,9.476559862146467e-05,24.799803472855466,1768.1711880643843,127,6.724179382194931,0.10626547373782085,-9.72578454922062,-28.250549280034114,-71.76605287365216,-11.658448143577216,-9.65792982089513,11.750445556640537,35.9085504625196,812.4275007753332,1.0,13.214944062034531,1.0,127,14.776437005149226,0.47555822404283155,-24.69132684083254,-64.97067128700897,-146.35269347685224,-27.948176285867376,-24.691326694395237,27.949055505161926,24.799803472855466,1768.1711880643843,1.0,31.73269962747194,1.0,1200,6.991287427710841,12.524412738426253,5.695215773437802,3.9752602035303406,2.4825367007361336,0.04621802818038558,0.02973919766977661,0.009259115510801538,30.13310482717259,840.9211673362728,0.21155638992786407,3.278832455410726,0.10583333671092987,1200,6.2996482072459825,11.558126151107894,5.5989744188677335,3.8431527859282753,1.3870598012923878,0.05441682498583218,0.0350995924871166,0.011622527055973532,31.70412964970737,748.5746603325344,0.17427772283554077,2.5318528371977154,0.10583333671092987
20,5,0.8567496716317281,1.8030736063363626,0.646225357949495,1.31313322195984,-0.807425773418479,0.19016975947025766,0.6374707431569224,0.049651972898813575,1200,6.537659626801954,11.497420164499385,5.097319219380921,2.9873572457195112,1.5285498345935977,0.0913357549080351,0.05201529803773455,0.02409834255878049,44.61880675921622,803.7116856128196,1200,13.959811268812107,26.973319742183154,12.358629498051364,7.839115247220261,5.813766808381622,0.0008826262286311771,6.514935228802402e-05,0.0001050563977125819,38.23443764245851,1691.4524456981615,121,6.537659626801954,-0.22357506850684655,-9.76031105548051,-28.580869098476636,-75.71953370328768,-11.629659478098194,-9.70317028638419,11.745093575565011,44.61880675921622,803.7116856128196,1.0,12.782671095647393,1.0,121,13.959811268812107,-0.5265879926065947,-24.362054860633826,-65.62085487480688,-140.1236404855099,-27.499025108561117,-24.361150161441564,27.500012791187462,38.23443764245851,1691.4524456981615,1.0,29.92018805994882,1.0,1200,7.179761114023129,12.777681146146161,5.679072020259724,3.616116110889931,1.8828236969281598,0.055591854134744316,0.03204097696125041,0.012205880278050502,47.13625688005681,879.1581555991188,0.20296570658683777,3.164762060245439,0.10083333402872086,1200,6.592375100395755,11.943229795616556,5.609001171331144,3.541522800373596,1.1891131945749187,0.061765022033031296,0.035739544981053896,0.014217338539489028,40.58763420178549,794.2163216532598,0.18535681068897247,2.482391917871823,0.10083333402872086
20,6,0.8544822076361231,1.9321531984106617,0.6135961868198833,1.287589575784251,-0.8383540914971692,0.1969226992793206,0.5653184057431211,0.038813351060523624,1200,6.5428072843583385,11.574326598901632,5.097955929549855,3.1606706046877977,1.3377487271947928,0.08369246166388537,0.0538480884259771,0.020302133890575957,41.99413480427116,794.4079024465573,1200,15.041960019105261,28.732143483349933,12.936461173764876,8.146757674905304,6.892162807321483,0.0006006481666404388,3.6041203080486844e-05,6.92973495339062e-05,29.895304242717934,1796.3133179812887,144,6.5428072843583385,0.4358316595714983,-9.565176319357917,-27.287574791231425,-52.951502470125696,-11.05480247766625,-9.536274352718383,11.15879707322071,41.99413480427116,794.4079024465573,1.0,12.843820383573302,1.0,144,15.041960019105261,0.5282435961499173,-25.020932672723536,-66.66701698183704,-127.5193625504025,-28.20329923903338,-25.020927616079504,28.203969184549546,29.895304242717934,1796.3133179812887,1.0,31.824432293421236,1.0,1200,7.06106730912453,12.580957516586466,5.780717585488684,3.8861214936367685,2.5396936238510577,0.05029388484555621,0.030948890268236835,0.010289640134815214,39.43083460212719,855.5641446168979,0.19034092128276825,2.9730623329555637,0.12000000476837158,1200,6.587920502909803,11.989259118195859,5.716194971553076,3.8600098618093783,2.468844837288067,0.05106706333530083,0.030933763033175552,0.010416252717309584,36.556946404921916,785.4607527199554,0.15814393758773804,2.3443824672709064,0.12000000476837158
20,7,0.8422435016719017,1.9079992913059591,0.6440044781381988,1.2502047195901345,-0.8310982654483619,0.2094900466744727,0.5328952924233228,0.0626572712301515,1200,6.741529586068599,12.12646736344306,5.419781704584437,3.344299901570028,0.33223691622733753,0.06748611889423067,0.03914832115273458,0.016416334448806413,65.55007450913816,823.073171681068,1200,15.442448052225252,30.402537559627085,13.608757356757337,8.034410292626035,5.92875995031882,0.000655258049895359,1.822403664132375e-05,7.814155319123289e-05,57.75041589398036,1864.5712613312492,122,6.741529586068599,0.14839706903335356,-10.255223668383081,-27.426148568734934,-81.35988642422141,-11.910584175515472,-10.197401038747103,11.99448662885851,65.55007450913816,823.073171681068,1.0,13.46750391285599,1.0,122,15.442448052225252,0.4902505514067065,-26.346669637164737,-69.95587572496099,-171.4016006766155,-29.911631750170482,-26.346621299309405,29.912365149773567,57.75041589398036,1864.5712613312492,1.0,33.776506810692275,1.0,1200,7.2328996305565765,12.778887014529595,5.631731041032339,3.526822276902746,0.39551431947974436,0.05974172308482871,0.032548010550031425,0.014121817321063398,73.04662703336069,888.0556748248139,0.18831169605255127,3.4308896891145317,0.10166666656732559,1200,6.429268464726384,11.704845631095235,5.48991750777504,3.5396755317479065,1.7333047278124667,0.06256952850343825,0.03790447843696526,0.013951326048005927,61.182512672214386,776.1275859525465,0.15769945085048676,2.5152140747485205,0.10166666656732559
20,8,0.8580634497034271,2.08675760459726,0.5690901312038041,1.2916974204273495,-0.8637433937727012,0.20066270849389034,0.5081092624039907,0.031186405732176844,1199,6.333037675284816,11.212437450566561,4.9426574041102995,3.0097648884392063,-0.048046589823556474,0.09827931164042727,0.059104504893765786,0.026118828366033194,58.803695800704936,775.9484255368664,1200,15.680914609744287,30.094065249629125,13.8078643933383,8.117972897502137,6.749286413131511,0.0005724470213628949,1.7238041013644073e-05,6.695475863090721e-05,45.632662315068046,1887.058909599257,130,6.333037675284816,0.037637888187799284,-9.20009554524394,-28.06232693767291,-66.02628449860597,-11.076520250738337,-9.08660653014016,11.200918390744796,58.803695800704936,775.9484255368664,0.9990654587745667,12.392496788711956,0.9991666674613953,130,15.680914609744287,0.14048342942517322,-26.16733471038615,-73.04331296453738,-181.57179938579992,-29.953009373182585,-26.167334710273057,29.95364877496258,45.632662315068046,1887.058909599257,1.0,33.23051664306092,1.0,1200,6.875971117005699,12.298653123072418,5.506502220879085,3.6402357851768117,2.0435586390668803,0.058532086547519104,0.03765794288517569,0.012798160522379221,54.78278244984723,833.7462644100594,0.1906542181968689,2.8476454337627826,0.10833333432674408,1200,6.403355923503651,11.528593314858671,5.383161335406932,3.714079787035092,2.069278437564016,0.06091827664487168,0.04001423677198236,0.012807309526179781,48.94802517358927,767.0974364933462,0.16915889084339142,2.3863116036120235,0.10833333432674408
20,9,0.8607264980525439,1.8150782348750543,0.6343229913464145,1.3192232399834858,-0.8072048771959099,0.194868499434634,0.6386014514622543,0.05485276364901604,1200,6.699377693952259,12.016735915762762,5.384342490900039,3.283389509447767,0.7577785588553567,0.07246433428128415,0.04043195517951509,0.017776199193091653,48.00296284479754,818.5602820614998,1200,14.40508280203749,28.11107283257218,13.036020383893728,7.91222227246268,6.3353157575757635,0.0007320495892517515,3.305769676940832e-05,8.662129435831715e-05,43.46426246664064,1726.1591867621514,100,6.699377693952259,-0.43248122312108805,-10.317522438069023,-29.381356477298976,-78.96549774387908,-12.376752804602566,-10.281457605570898,12.466993338076941,48.00296284479754,818.5602820614998,1.0,13.426460731601374,1.0,100,14.40508280203749,-0.7058924548548834,-25.3137917209783,-66.0683060507299,-133.81316054091303,-28.816233237837807,-25.31270625708162,28.817051908721417,43.46426246664064,1726.1591867621514,1.0,31.376454918262382,1.0,1200,7.160794193799213,12.778560265665035,5.82789655458653,3.6782000340686714,0.4802315057582902,0.0558166535049412,0.0286183398589131,0.01289565954577497,53.464042785776485,875.0189467605416,0.19727273285388947,3.2727488738045016,0.0833333358168602,1200,6.421276477777419,11.90358437808187,5.663526703717356,3.740100932565502,2.16336741155893,0.0573169701167238,0.03286344168082551,0.01237509911981247,43.62920156975201,778.3230789558484,0.16545455157756805,2.494638722068512,0.0833333358168602
30,0,0.8740774881735566,2.110168837699462,0.5274005675199424,1.2722204420316667,-0.849649618167686,0.22986866227104272,0.5454094776748324,0.02819970428033228,1200,7.203786954294453,12.383988115497283,5.080427519668191,2.832437431617284,1.1733075825353723,0.0885498921621013,0.051244829387152205,0.023553325083962323,-113.70604842615818,884.0429594624705,1200,17.755421828787966,34.26163322821523,15.69161355773224,8.200253450955516,6.532149358551891,0.0004115380794745439,2.719841905437565e-06,4.8856933925270236e-05,-145.42619248084844,2134.227147461902,130,7.203786954294453,0.32210858301431494,-9.964555696501321,-31.93921129766717,-63.33071253717938,-11.973329640320868,-9.828379274438474,12.085432857566932,-113.70604842615818,884.0429594624705,1.0,13.797573584454819,1.0,130,17.755421828787966,0.9804842083781614,-29.302188879123747,-78.28719131534775,-143.9792819932081,-33.280737481757605,-29.302182435169435,33.281197876770996,-145.42619248084844,2134.227147461902,1.0,38.145369012325894,1.0,1200,8.278861861663936,14.333677718648437,6.023124472344179,4.206157311846264,2.0185267627401835,0.03904331506379846,0.022467435887130138,0.007705961496092749,-120.87696338208688,1016.0126585814747,0.22803738713264465,4.574176629373995,0.10833333432674408,1200,8.081197866333827,14.931800693033475,6.612525901770816,3.9658424484086177,1.7613229757432958,0.03639229544512755,0.012866360830337835,0.007995809769695422,-84.50810558613829,984.7303329364337,0.19719627499580383,3.67213057220894,0.10833333432674408
30,1,0.8568771226748372,1.8205536758950087,0.6405147784500081,1.3074766111716942,-0.8031190432906175,0.23939338387736409,0.6157604046642716,0.04684740302780683,1200,8.155208284983829,14.280186060413302,5.9792898311567235,3.1788164504734735,0.512453199823577,0.06131218902881338,0.02188571120280686,0.01753067685341684,-15.84645321213183,1016.2407167643952,1200,17.516480411104677,33.516000217147514,14.832923068771422,7.766024886328424,6.108718526131426,0.000687152425901021,6.174583833520339e-06,8.57896333942404e-05,-34.31358869259696,2159.1436199442933,108,8.155208284983829,-0.32693624384413544,-11.715459997274507,-35.21075247411631,-86.65357404543481,-14.54581011522862,-11.65800528698179,14.624652981110856,-15.84645321213183,1016.2407167643952,1.0,15.83102756576896,1.0,108,17.516480411104677,-0.10108340770364597,-28.336613633641235,-78.83078024450617,-184.74920019438332,-33.61639647242526,-28.33661332070092,33.61716941448456,-34.31358869259696,2159.1436199442933,1.0,37.284376912335254,1.0,1200,9.091361851070703,16.88371230940606,6.988954180416478,3.2785922493449022,0.6747076177023352,0.04757197801113007,0.008738924648989121,0.013159520953850484,-16.922747739474634,1130.0275703233112,0.2023809552192688,3.969063207872058,0.09000000357627869,1200,7.33976310942718,13.260111164237642,5.914127277992787,3.955094888731591,1.439831231176071,0.04714124909727807,0.024679465116530398,0.0102761429991194,-9.430777007475477,896.5079379955355,0.1675824224948883,2.8084403365587813,0.09000000357627869
30,2,0.8633022571227255,1.8162751813316096,0.6285336278009623,1.292653545591522,-0.8218514531949184,0.2502563460232396,0.5979944353732727,0.07327690705668943,1200,8.166193433036858,14.666972003774273,5.966824750901146,3.366565521664079,1.747686578976424,0.05699042117914969,0.02209305785321313,0.014142408521820235,-16.1945157400707,1019.2251594875673,1200,17.455633211068193,33.47132789353522,14.545628713180902,7.477317351817322,5.550169670308841,0.000939931932609511,7.718863189787358e-06,0.00012344432614304758,-33.43887130592172,2144.3166006953434,134,8.166193433036858,0.05487943743774058,-11.627254790298275,-38.246580498425224,-140.15438261987788,-14.555102145157381,-11.573139010040698,14.62623497485835,-16.1945157400707,1019.2251594875673,1.0,16.150958294399356,1.0,134,17.455633211068193,0.7421837188839554,-27.114733816217026,-80.98705869672372,-181.82960325045815,-32.72820424271866,-27.114733748298075,32.7292676189774,-33.43887130592172,2144.3166006953434,1.0,37.09042506443229,1.0,1200,8.279307474915914,14.506355076297242,6.06945693111588,3.9456254644077275,2.496207892155554,0.04502001004186554,0.021972417583022895,0.009493370061770095,-25.702517570467236,1031.34022035973,0.18855534493923187,4.213998130058667,0.11166667193174362,1200,8.14365042553201,15.171257019508795,6.5816604840883866,4.0078197692042385,1.8469440880210746,0.035687484620465414,0.013264017342864518,0.007722563732868565,-11.578472371689184,993.1727644625789,0.17729830741882324,3.0814611530365252,0.11166667193174362
30,3,0.8405742652136295,1.807360070507788,0.6754514305199804,1.2258746492362802,-0.808983966723295,0.21700176305698274,0.5621526687685471,0.07388122972951774,1200,7.595967561248798,13.190552319801444,5.425596224579607,3.1242846384415803,0.9072411870593804,0.07615015781926342,0.03835896658608772,0.02036842466842724,11.404295829668873,940.7513850652667,1200,16.657503912007144,31.734638688573543,13.789045447967952,7.951312307923061,6.6906023092153575,0.0006567053083684401,1.8225521456056784e-05,7.772996584809005e-05,10.03298934063284,2022.755823020277,154,7.595967561248798,0.4445379603289744,-10.304296558410522,-33.77490408603409,-94.33550151508653,-12.669864201653208,-10.256002773158642,12.766382784140898,11.404295829668873,940.7513850652667,1.0,14.594706024399013,1.0,154,16.657503912007144,1.273720517382251,-26.727439136157944,-73.12943271005007,-209.50070559179548,-30.46026146588293,-26.72743831711167,30.460995901157144,10.03298934063284,2022.755823020277,1.0,34.97369491511256,1.0,1200,8.225114972839783,14.340518467112043,6.223343436842136,4.297830440151204,3.017909003788189,0.03382755210342979,0.018910261509554906,0.006389912376499592,17.64646160927865,997.5605944841108,0.19311663508415222,3.965326440112196,0.12833333015441895,1200,7.6931180610716,13.677664891592935,6.163811710906188,4.200574707642957,2.408032000641107,0.03723407626944632,0.020336976363184052,0.00736257553355313,12.913070150783048,923.795473311021,0.17590822279453278,2.936058666053957,0.12833333015441895
30,4,0.8566764825925096,1.9236753108751323,0.6113027471137068,1.2797831700671982,-0.8345066235656907,0.24025494712714363,0.5835978654010493,0.0634899532135545,1200,7.266213459498834,12.808479486580783,5.544714658712671,3.387566027719781,1.6308450354583996,0.06566386359902175,0.03430629180156725,0.015410972912307318,-42.13197562439641,897.4933085868058,1200,16.627299323375816,32.36980839537706,15.086698223147252,7.694420076765461,5.965107095790266,0.0006503431966356306,4.946578658775256e-06,8.375794038339449e-05,-81.39190065892812,2015.3298876365939,124,7.266213459498834,0.22729410017036922,-10.653902847145208,-31.229630499939578,-66.09743423558842,-12.51552152281139,-10.584989483219134,12.596596359322719,-42.13197562439641,897.4933085868058,1.0,14.213099780605548,1.0,124,16.627299323375816,0.19394210175229967,-28.42530891352736,-75.04102434338796,-149.0691142233511,-32.175215950428125,-28.425302075368858,32.17595005156515,-81.39190065892812,2015.3298876365939,1.0,35.95487580040532,1.0,1200,7.84254490847432,13.725876338968362,5.922056673751463,3.9809503597128506,1.800508596764665,0.04392874750585486,0.02564026996856653,0.009037265986065926,-69.98996396575247,963.5936783107351,0.23605947196483612,3.974252266102976,0.10333333909511566,1200,7.281040187549825,13.145912655034934,6.177072418371832,4.217625030822922,2.637756238243478,0.03682435856807479,0.020852758305989264,0.007070848621133356,-32.485942654364656,878.265206854147,0.1728624552488327,2.831210326756816,0.10333333909511566
30,5,0.8534019523474325,1.9175234409432431,0.6196904461880981,1.2770034656891862,-0.8239902520957351,0.18318588003911582,0.5982377427426753,0.057375674536992424,1200,7.235311975665503,12.758107182702403,5.50273674770601,3.207597811691322,0.11374348499452225,0.0677725843578508,0.035173833263121144,0.017391832169081124,61.835132823603985,878.9924580780142,1200,16.387377393805824,31.82215067296,14.40854129954596,8.216121917066022,6.996028464159565,0.0004925286306564601,9.089324741383588e-06,5.6837232296306266e-05,49.72634498674574,1975.0231858981333,108,7.235311975665503,-0.2936226187621424,-10.720235060225832,-30.912953433304743,-83.77750404740553,-12.983957217106694,-10.63689957047062,13.069121633633626,61.835132823603985,878.9924580780142,1.0,14.148449485604324,1.0,108,16.387377393805824,-0.5636802227935424,-27.21891183110837,-77.5109024018992,-190.98341175943457,-32.385338367122884,-27.21789075218746,32.385887732985836,49.72634498674574,1975.0231858981333,1.0,35.31866975434008,1.0,1200,8.084753037700949,14.330083096332013,6.291939197302753,4.40600154503803,2.8860293931873855,0.03308109778888047,0.01793731767914887,0.006302556080589641,64.51539125487541,982.8732567849615,0.20421245694160461,3.8853271627420107,0.09000000357627869,1200,7.634692494958433,13.583142142869114,6.2346552551229735,4.364094017481428,2.9245319892821264,0.03305612807248162,0.02008654693888266,0.006206839222143123,54.66296700620247,923.0372217991587,0.1895604431629181,3.179184160857949,0.09000000357627869
30,6,0.8540908686818108,1.9335748606557754,0.614026165886396,1.291070338839819,-0.8290299444154807,0.1889651001489461,0.5891989168010411,0.0424911156230327,1200,7.149655139007419,12.387600626988956,5.284756020396966,3.1411303750994826,1.2123621099913429,0.07733756796954863,0.043755488415197684,0.01987585211063183,31.937515937804957,871.8943359130939,1200,16.46355122255458,31.642617937158757,14.009263796915409,7.71612705066631,6.302884804885064,0.0007441773851390414,1.287893830143108e-05,9.112667398496062e-05,18.894749971866045,1973.8800997505894,133,7.149655139007419,0.07111643447514616,-10.182491686308879,-31.64752211941644,-75.78090404854929,-12.239146624544261,-10.08551718315016,12.336360044624442,31.937515937804957,871.8943359130939,1.0,13.668442286168544,1.0,133,16.46355122255458,0.16947044257277322,-27.32274563266035,-75.16261080082357,-157.8571721693912,-31.472403317200857,-27.32274526158688,31.473238621259977,18.894749971866045,1973.8800997505894,1.0,35.13762330023376,1.0,1200,8.077947031219262,14.21508045346298,6.185979883456419,4.208723630887149,2.4877571964423844,0.03785507180534186,0.019342255939772287,0.007606859604603616,28.152078675329307,983.4696946515693,0.18837863206863403,3.40869736122207,0.11083333939313889,1200,7.667151647861142,13.737471928789562,6.253309106774857,4.244785499373364,2.4583515685615573,0.034406224068658155,0.01891301889997452,0.00675569711737586,28.06504321431641,919.9280327688143,0.1705716997385025,2.592471216713537,0.11083333939313889
30,7,0.8477630706867747,1.8729872425524976,0.6430678628267223,1.282378642262049,-0.7949667167881171,0.2135692801929618,0.6860632142130473,0.05228360457526705,1200,7.007843744410706,12.082144057509892,5.204060207555486,3.026622650208245,0.5674294525985317,0.08556230108883671,0.04575314804000523,0.023208145450709566,81.16275506550764,854.4707805572483,1200,15.676903407950192,29.869355592603863,13.291670810640667,8.06853765981696,6.3291937327788474,0.0007031572451580213,2.724560844058562e-05,8.240405498466427e-05,69.70761013393977,1887.8067781616187,120,7.007843744410706,0.24728100847061846,-9.954509166982007,-29.183448693370227,-65.61195306082611,-11.749300747950436,-9.826989807994968,11.858071194489982,81.16275506550764,854.4707805572483,1.0,13.486395163510153,1.0,120,15.676903407950192,-0.0020796806580193087,-26.324271920702962,-70.07813691524031,-130.90135860423933,-29.870732116016725,-26.32340726345014,29.87151767731687,69.70761013393977,1887.8067781616187,1.0,33.27941324146454,1.0,1200,8.731340935321208,15.910030741612289,6.658905443033973,3.9132900561444304,0.680799360297911,0.03724354047737933,0.012762274032590955,0.008908326496158945,82.69590585238997,1081.37424861445,0.182407408952713,3.2755552864073416,0.10000000149011612,1200,7.844224849732976,13.946977953008103,6.406307023267331,4.3469590448191155,2.4255200589084964,0.03223549081013529,0.017156235025464837,0.006248350588272019,68.8823191747905,936.7303592759935,0.17407406866550446,2.5668766786821053,0.10000000149011612
30,8,0.8576978165597139,2.0278749359937898,0.5831048483400111,1.2799109040040175,-0.8193509560179484,0.1974102661311171,0.6258273499188053,0.044431589601354196,1200,7.167399476759768,12.548014602601718,5.390717565331137,3.223542654966441,1.3510396859543548,0.07262906379366409,0.038809444358592834,0.018189347826443047,44.20888325608545,875.5851518665773,1200,17.099266439723678,32.646037630375154,14.369098001829151,8.140845960060888,6.6208355956718705,0.0005467362998563902,9.661004772448041e-06,6.481528246382499e-05,33.902245455828336,2070.166379716941,135,7.167399476759768,-0.03784372071576649,-10.701759956791534,-30.04633274683442,-75.46182352134586,-12.51322925952382,-10.588841665087097,12.604047671143928,44.20888325608545,875.5851518665773,1.0,13.864644930211004,1.0,135,17.099266439723678,0.2004226011738685,-28.074399430349587,-76.11967129845894,-191.83313953590732,-32.44506829290143,-28.073473567383132,32.44567984448375,33.902245455828336,2070.166379716941,1.0,36.35808877370372,1.0,1200,9.02756752845996,16.733884762089108,7.0346574844814,3.9944131251552486,1.8180634946029173,0.03216611584946054,0.008872579820012785,0.007239374289401463,39.05118490042825,1102.3644115005884,0.1896713674068451,3.2130373697232577,0.11250000447034836,1200,7.8241148069385105,13.888987124356222,6.176119681565147,4.299335409348959,1.8910988010305623,0.03553026537042648,0.020707373795588794,0.007019316047681456,37.74128163975329,947.8933713684343,0.17934273183345795,2.8160876766418292,0.11250000447034836
