model,condition,seed,update,valid,self_operation_valid,initial_S_target_jump,initial_prediction_rms,S,A,rho,sham_S,sham_rho,S_difference,S_difference_ratio,C_S,C_S_geometry,C_S_readout,C_output,C_output_c_only,prediction_difference_ratio,z_other_rms,z_other_rms_over_sigma,z_other_mean,v_other_rms,z_population_difference,force_z_population_difference,force_b_population_difference,loss,sham_loss
snake1,pulse_minus,0,0,True,True,-4.181130998591177,6.34407748879525,-3.1498105817723907,16.61750008258979,0.1895477999769928,1.031320416818787,0.08122762024322755,-4.181130998591177,1.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,-1.9248348648885536,-9.831591769558319,-0.7991666010623153,32.70782283209127,0.5538706132392939
snake1,pulse_minus,0,1,True,True,-4.181130998591177,6.34407748879525,-1.3265048717409516,8.14000730873272,0.16296114013532365,1.407845531834509,0.10572058181298229,-2.73435040357546,0.6539738660416986,-0.8251405873711382,-0.22295011263326883,-0.6021904747378694,0.831110068993507,0.007398441843984925,0.8229118536071279,0.4950895966094036,0.20576917246896145,-0.14056459273363292,0.20837057795604796,-1.9612117544359204,27.858638986940946,2.2600576843743334,27.984838261079233,0.13642757662865534
snake1,pulse_minus,0,2,True,True,-4.181130998591177,6.34407748879525,-2.277297568186135,14.491815503030107,0.1571437041625304,1.4651041926785011,0.10978799248521083,-3.7424017608646363,0.8950692437346809,-0.12229706505152882,-0.011872393876128255,-0.11042467117540052,0.20753136114228646,0.0014583970849583322,0.6705034062721534,0.15108049177877858,0.06279208446799452,0.006294075706140323,0.054338432942091494,-1.8581347901842378,-9.729465743958194,-0.7921550873616088,18.12753450287758,0.12560519485181681
snake1,pulse_minus,0,5,True,True,-4.181130998591177,6.34407748879525,-0.8138170871277755,8.989268551029191,0.09053206971267987,1.5675337156812432,0.11716985420807141,-2.3813508028090187,0.5695470444746671,-0.5516938077406616,-0.12337850824722203,-0.42831529949343966,0.6417851952804379,0.005601582472303695,0.3508143203853084,0.3871258335888437,0.16089726579687988,-0.060076756929816344,0.16808546768678223,-1.8579770476266995,10.204381511631851,0.8299499507825671,5.167964919965286,0.11086363914301259
snake1,pulse_minus,0,10,True,True,-4.181130998591177,6.34407748879525,-0.8142873938874335,10.67324258152329,0.07629240951546123,1.659686333788983,0.12355701583961991,-2.4739737276764164,0.5916996450266725,-0.31637627085011055,-0.0387213219797369,-0.2776549488703738,0.44970226029186844,0.004045723158261262,0.12041496547329453,0.2639770202210481,0.10971414744665159,0.001639509137829065,0.12886565150562865,-1.818102155744248,-2.068567612997995,-0.16883927360475173,0.7101970539966318,0.10353612097296376
snake1,pulse_minus,0,20,True,True,-4.181130998591177,6.34407748879525,-0.38246226232104297,10.154631316159492,0.0376638255406097,1.7369572683614296,0.12841477278998742,-2.119419530682473,0.5069010110892499,-0.32067877634161285,-0.02654924169522379,-0.2941295346463892,0.46399602715114585,0.004818629679881781,0.06518040970587374,0.2233981610353184,0.09284875917841523,0.012992094552876587,0.1439681448703122,-1.8186438499653115,-0.2155051060083375,-0.017781691143954226,0.29430438565633166,0.09801471197746098
snake1,pulse_minus,0,50,True,True,-4.181130998591177,6.34407748879525,0.09043374076887778,10.060386078458023,0.008989092472556356,1.774394901605051,0.12921364240744296,-1.6839611608361733,0.4027525474335964,-0.272212715556148,-0.002871372635085295,-0.2693413429210629,0.4271079096950169,0.005700090515119736,0.047896547059312414,0.14357252623021588,0.05967162330614938,0.03101493364468577,0.15158049353649014,-1.8292201910118298,-0.12588321946222497,-0.010388594993470985,0.22108778128814532,0.09029008045578277
snake1,pulse_minus,0,100,True,True,-4.181130998591177,6.34407748879525,0.3750586556417719,10.088336444549707,0.03717745316120973,1.7239321904812195,0.1233950741193644,-1.3488735348394476,0.3226097281558381,-0.22879106348456935,0.0036792318201497986,-0.23247029530471905,0.3960913114122175,0.006590064121772528,0.039157514736822906,0.10026395103422907,0.04167171028046991,0.030174710079516942,0.1545647656416748,-1.851161434759786,-0.10117686941784823,-0.008074935748797862,0.1947256690682001,0.08462409655078408
snake1,pulse_minus,0,200,True,True,-4.181130998591177,6.34407748879525,0.6258574781111628,10.270986608752219,0.060934504342343376,1.636820746271632,0.11476281477997188,-1.0109632681604692,0.2417918186493346,-0.1794383559789822,0.003255075184310357,-0.18269343116329254,0.36842962076406627,0.007665739496912852,0.0349053815567505,0.06169158571798858,0.025640261133387347,0.01838770387903138,0.15382575861124254,-1.8745526506900365,-0.03321677181909637,-0.0022829678329601448,0.17830078415698686,0.08039326325730645
snake1,pulse_minus,0,500,True,True,-4.181130998591177,6.34407748879525,0.9804589598308744,10.941087250500338,0.08961257116252663,1.5271822631415037,0.1038476318072014,-0.5467233033106293,0.13075966849516232,-0.11127012397858609,0.006941683290884363,-0.1182118072694705,0.3286269485524199,0.009557748426863326,0.03094202305416547,0.03204619571797027,0.01331904208616908,0.011752266958017121,0.14239393028434272,-1.8819321272741347,0.0029993446571841614,0.0006540822108352844,0.15557730775179024,0.07509832914385943
snake1,pulse_minus,0,1000,True,True,-4.181130998591177,6.34407748879525,1.4095302397358538,11.939607599726342,0.1180549886554195,1.4215029774378516,0.09339225665908518,-0.011972737701997804,0.0028635165236468294,-0.03357856816608462,0.014034624038179346,-0.04761319220426394,0.27851073504665697,0.011809163376374365,0.027574215076678277,0.030071704930646655,0.012498404088243813,0.01813177937940319,0.13051604978465178,-1.8747136496016412,0.003759202018550284,0.0005953469626468711,0.13416495610462723,0.06918878319017668
snake1,pulse_minus,0,2000,True,True,-4.181130998591177,6.34407748879525,1.9644954646645751,13.438536883431356,0.14618373128749168,1.274598803382094,0.07963270514650904,0.6898966612824811,-0.16500240282233208,0.07282904077853117,0.021171836862174904,0.05165720391635608,0.21147112111100222,0.014861122053636882,0.025936245465351032,0.04003214984546811,0.016638164894331727,0.03030222734925969,0.12956450348343276,-1.863292106883246,0.0025951181258478725,0.0004076306991107525,0.11431367307215703,0.06179938051815054
snake1,pulse_minus,1,0,True,True,-1.941337034756844,4.762528787845674,-2.9689409895649086,11.52125881120052,0.2576924134955305,-1.0276039548080647,0.10629886634337528,-1.941337034756844,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.350997387130338,34.479842024132154,4.175720165655557,19.84278428140307,0.2519656628797309
snake1,pulse_minus,1,1,True,True,-1.941337034756844,4.762528787845674,-0.6659110756710624,6.885802131157151,0.09670784361605768,-0.9624880055843356,0.09695708435119335,0.2965769299132731,-0.15276941850049233,-0.08225036076579413,0.3144373252741259,-0.39668768603992033,0.4454243618578506,0.007386103045871367,1.1290393244283583,0.27071385308635004,0.0921188103630476,0.1310627129834272,0.10095621820016946,-2.2234219716410504,-30.314690033776834,-3.628438237433463,30.26432471451733,0.131960908055816
snake1,pulse_minus,1,2,True,True,-1.941337034756844,4.762528787845674,-4.60536976411355,13.424608915474876,0.3430542962636943,-0.9102735814575651,0.09071700301296692,-3.695096182655985,1.9033769595390233,-0.027413878202973467,-0.05785692854820345,0.030443050345229983,0.007895107476671208,-0.0004933606194402494,1.369665112486524,0.02348346370989014,0.007990979092853658,-0.018101039205899228,0.00978748898021134,-2.3355863247660236,49.05305041742055,5.932554515489181,42.27400065356521,0.10835828392402116
snake1,pulse_minus,1,5,True,True,-1.941337034756844,4.762528787845674,-1.5629157907822684,6.506338769761432,0.24021432730278444,-0.8078186814463804,0.07990345640271043,-0.755097109335888,0.3889572474109141,-0.045454324821132486,0.5258207600159417,-0.5712750848370743,0.747642653996482,0.011219111839721102,2.0208060918475756,0.4606595641626127,0.15675374772743597,0.1695943220184738,0.18565294968022802,-2.0558623694964626,-46.4952492639639,-5.578527527038608,92.61245948960915,0.09556023152919992
snake1,pulse_minus,1,10,True,True,-1.941337034756844,4.762528787845674,-4.582806064244368,11.41889546576935,0.4013353198636713,-0.7255253223135834,0.07161029472690963,-3.8572807419307846,1.9869196707587233,-0.017272969589056667,-0.15726668619750098,0.13999371660844429,0.3395525822765669,-0.0008893903996412074,0.9901464539995051,0.26459748021976404,0.09003752421613213,-0.06140704689289145,0.11873502977027688,-2.018732970774658,33.17752249877955,4.001876330465608,22.544580070050323,0.09157446611077638
snake1,pulse_minus,1,20,True,True,-1.941337034756844,4.762528787845674,-1.6539183258736692,7.189103820562044,0.2300590403414658,-0.6680865536074447,0.06580004268504641,-0.9858317722662244,0.5078107276667195,-0.18204764934772458,-0.0975969542569944,-0.08445069509073005,0.4983000383595491,0.0032983004619418993,0.1097565566018246,0.27879889390860835,0.09486999702672212,-0.02526141505262075,0.16798745779599591,-1.944881191319494,0.8295687781423287,0.1103987820721328,0.4782805907315273,0.09021794569308236
snake1,pulse_minus,1,50,True,True,-1.941337034756844,4.762528787845674,-1.5490355301547558,6.917575938547305,0.22392750638600928,-0.6175307756008306,0.06058436475878631,-0.9315047545539252,0.47982639689897943,-0.26500320741373223,-0.15445008587457607,-0.11055312153915604,0.4542546727302117,0.004749893390348843,0.06309224714987507,0.1176770938449729,0.04004329209012394,-0.01635112525974053,0.1832068186277721,-1.9321263799476012,0.17695232967620034,0.026857588095184952,0.2551154869765734,0.08878795898484246
snake1,pulse_minus,1,100,True,True,-1.941337034756844,4.762528787845674,-1.3944660204463044,6.870123908954149,0.20297538136522292,-0.592194585834405,0.057854626509281665,-0.8022714346118994,0.4132571625886617,-0.2024258410177797,-0.04815319393958799,-0.1542726470781913,0.45325571579844465,0.00622146512131089,0.04766629404660507,0.025692313502409025,0.008742608951605663,0.003863467773673246,0.19678703671980907,-1.9097088793093373,0.06631436255378476,0.010755363610772149,0.20610224494952534,0.08770683073008176
snake1,pulse_minus,1,200,True,True,-1.941337034756844,4.762528787845674,-1.3509608213984112,6.90762144818936,0.19557539907641114,-0.5978734836438173,0.058119224641334434,-0.7530873377545939,0.38792199616637896,-0.17722440358514222,0.0009606632825332941,-0.17818506686767555,0.4541746908001183,0.007898562532787715,0.04282447261922918,0.014909007227497138,0.005073253525201162,0.007319371685680198,0.20132022275864464,-1.9009473161160049,0.003729392557322994,0.002078285373714268,0.19375113488238221,0.08639888922073122
snake1,pulse_minus,1,500,True,True,-1.941337034756844,4.762528787845674,-1.4473190637498954,7.038504040054646,0.20562878923042552,-0.6459511873934891,0.062280378326922264,-0.8013678763564063,0.4127917316823758,-0.21535738956103115,-0.014392458057785279,-0.20096493150324576,0.4451575000746555,0.011302856891291057,0.03917240478966752,0.019990296996628132,0.006802320446992442,0.0011270924834512197,0.19517458907079185,-1.9008416703074347,0.00032754222314171946,0.0013296563831698212,0.1816096985078558,0.08336749492368262
snake1,pulse_minus,1,1000,True,True,-1.941337034756844,4.762528787845674,-1.5677121501282423,7.195887436227103,0.2178622392334439,-0.6862026091330916,0.06546180546776185,-0.8815095409951507,0.45407341703835646,-0.2715623279485576,-0.026637300054729945,-0.24492502789382783,0.43497848867937267,0.015889789655804405,0.0360454298542479,0.02205984372436989,0.007506548104265299,-0.0008718718839990647,0.18574682916721072,-1.899272399393959,0.0010498566199681164,0.0012231195703801376,0.16838140897471096,0.07920488579560675
snake1,pulse_minus,1,2000,True,True,-1.941337034756844,4.762528787845674,-1.7094957809264548,7.411108325081559,0.23066668384011807,-0.6911974256071596,0.0646905774481105,-1.0182983553192952,0.524534553809117,-0.35757910237346835,-0.026985539601182124,-0.33059356277228613,0.42506135178378424,0.022946013213393682,0.032796816476585194,0.026008263481730583,0.00885012076120651,-0.0027580347867824373,0.17536097025554587,-1.8961620507873698,0.00056325124124925,0.0009259907028230654,0.1506480874747171,0.07259088134594165
snake1,pulse_minus,2,0,True,True,-6.188093232729715,9.104845045980252,-8.807522979776037,22.100107930834344,0.3985285052607219,-2.61942974704632,0.15834442137375992,-6.188093232729717,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.629574130628947,20.582047173271558,1.7074792667421037,79.82505124341175,0.20787080378736073
snake1,pulse_minus,2,1,True,True,-6.188093232729715,9.104845045980252,-1.6524148990950989,8.72817785828967,0.1893195723006151,-2.760582436676525,0.16472774349607291,1.1081675375814262,-0.1790806143191522,0.2304766251350711,-0.17301004230733658,0.4034866674424077,0.7534499758754175,0.007397717032758565,1.569201663021012,0.7640610192953479,0.2324516385815214,-0.05262292070852817,0.2807974496957806,-2.553420556087842,35.305267930799666,2.8258063206916724,206.2652500423934,0.15408584343110515
snake1,pulse_minus,2,2,True,True,-6.188093232729715,9.104845045980252,-29.486035394735346,41.73490479622009,0.7065077909895192,-2.847778541951096,0.16991226519823452,-26.63825685278425,4.304760101527021,-0.40698731574821123,0.06686880547844694,-0.47385612122665804,-0.18547326299715308,-0.0037644151710845794,2.1294258816089338,0.28073834089431143,0.0854095231997628,0.002729078336380919,0.12464143531281731,-2.422791064743883,112.48185948542816,9.244142445584671,374.5729094637167,0.13363686568319028
snake1,pulse_minus,2,5,True,True,-6.188093232729715,9.104845045980252,-2.2808479876316654,5.237956103451185,0.4354461821718705,-3.0404772545568566,0.1815793145550908,0.7596292669251912,-0.12275659696066028,0.15747364938020822,0.05305382508099569,0.10441982429921248,0.8465288534502045,0.0023641319911975414,0.622047731456798,1.7036347496356083,0.5182998204285284,0.3276036773156445,0.3781767740651968,-1.0861160326211499,-10.941830770036026,-0.879759640469772,32.371489844498456,0.09838894808031316
snake1,pulse_minus,2,10,True,True,-6.188093232729715,9.104845045980252,-6.435478559518271,11.23008579288315,0.573056936358993,-3.234915138507918,0.19345290858027525,-3.2005634210103526,0.5172131867829838,0.09208301148082919,-0.024091441379615722,0.11617445286044487,0.5994946612620172,-0.003188293214381282,0.13698290761077778,1.4267947943474093,0.43407630999355645,0.3364146812783836,0.24293878485306117,-1.1182550902419366,1.7602718956427315,0.15372971320839227,1.6063270373323637,0.07572321881657355
snake1,pulse_minus,2,20,True,True,-6.188093232729715,9.104845045980252,-4.942888089420292,11.73315166502642,0.42127539390407787,-3.4334625024607455,0.20576405449277754,-1.509425586959546,0.24392418313544093,0.2264632945330253,0.056767685909002934,0.16969560862402225,0.5077321859049199,-0.0045229830774651736,0.07125202221099251,1.3260137105584073,0.40341550218742034,0.43892724383922044,0.18877994950466334,-1.0201997252640729,2.9309639579667492,0.24542727990528163,0.5080802913660621,0.06235887786210111
snake1,pulse_minus,2,50,True,True,-6.188093232729715,9.104845045980252,-3.5577867684374773,12.518505387819477,0.28420219972099936,-3.639124612191938,0.21867733690421187,0.08133784375446051,-0.013144249883672233,0.42875857033190645,0.2891967861504058,0.13956178418150061,0.4555102576709152,-0.00518824457202099,0.030363969940542055,1.373308869471543,0.4178041922379491,0.6562645617127212,0.1670622159396263,-0.7985083883808717,1.148078770343186,0.095787538340667,0.17212956876850155,0.055323932214448174
snake1,pulse_minus,2,100,True,True,-6.188093232729715,9.104845045980252,-3.2202994178218054,13.04988388148021,0.2467684346518903,-3.6887598496284086,0.22169453228462332,0.46846043180660324,-0.07570351870732143,0.5001433602679491,0.3928547865438717,0.1072885737240775,0.44803186604188905,-0.0056008153219954835,0.01904401294360876,1.4642444594881407,0.4454696880176319,0.7552145506215886,0.1500999324543891,-0.6871215069256655,0.2926992415513513,0.025457137460980873,0.10954620364696588,0.05344587577525289
snake1,pulse_minus,2,200,True,True,-6.188093232729715,9.104845045980252,-3.248874884864027,13.468003565666884,0.2412291375646926,-3.6584469445343206,0.21945236145582406,0.4095720596702934,-0.0661871184331884,0.4970787048989336,0.41570837350614176,0.08137033139279176,0.44211950719020504,-0.006066508318824744,0.014051285014206718,1.5272803943046167,0.46464722222965243,0.7871948993417863,0.12700686360828425,-0.6330121048054395,0.0683387231726282,0.006995731296846173,0.083313211246967,0.05199869989124746
snake1,pulse_minus,2,500,True,True,-6.188093232729715,9.104845045980252,-3.4913827180675137,13.724796837190738,0.25438502001040536,-3.5180752937117825,0.20922769007597392,0.026692575644268857,-0.0043135380545154004,0.408844012873496,0.4001670206868628,0.008676992186633287,0.42769414430470337,-0.006072265203384372,0.010912816183296613,1.561393916793991,0.47502563965991973,0.7863358352299985,0.10081713790162003,-0.619126957282203,-0.00582994455862013,0.00046094936285268827,0.06828571588771391,0.049662510002987895
snake1,pulse_minus,2,1000,True,True,-6.188093232729715,9.104845045980252,-3.8028178193605706,13.928863512402941,0.2730170925987146,-3.280219241703416,0.1921215381818866,-0.5225985776571545,0.08445227924056724,0.27448882933939056,0.37846345136668774,-0.10397462202729711,0.40956147658991227,-0.005108494410812147,0.00944214398455722,1.5649857199597035,0.4761183803052967,0.7762244449196976,0.0891909477109639,-0.6298247933376866,-0.00495863010226881,0.00013675232024721386,0.059243113807464165,0.04614685646579324
snake1,pulse_minus,2,2000,True,True,-6.188093232729715,9.104845045980252,-4.252422804452784,14.330835975817747,0.2967323617148672,-2.7955027216829635,0.1590257886178638,-1.45692008276982,0.23543925858517448,0.05325464854505376,0.3473446811496712,-0.29409003260461736,0.38067785275823274,-0.0029280237241327226,0.0090743472727254,1.557486333913317,0.47383682879198213,0.7646142775649406,0.10577192675792245,-0.6436902608536179,-0.0026848718053674335,1.9276661532045563e-05,0.04873221543478472,0.03944971217661267
snake1,pulse_minus,3,0,True,True,-2.334464229525284,5.278248724754067,-5.881491956199747,21.48233740299164,0.273782682296978,-3.547027726674463,0.18234805230695503,-2.334464229525284,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0849406762078284,2.7574088635414626,0.38455732146060984,28.42981198107403,0.01532279598826024
snake1,pulse_minus,3,1,True,True,-2.334464229525284,5.278248724754067,-3.6109311791878707,22.77167523583254,0.15857116974450183,-3.551959355686778,0.18228103248804872,-0.05897182350109276,0.025261395208049403,0.03180101561890091,-0.12274011965761483,0.1545411352765157,0.5653384125812652,0.007375973540346615,0.3749351766320948,0.35939142733379303,0.1378999149222675,-0.021420874658531056,0.09879098926287957,-2.0747382634127254,2.6809815567457504,0.368605512383116,3.9044681436102042,0.012664204159945926
snake1,pulse_minus,3,2,True,True,-2.334464229525284,5.278248724754067,-3.897519967822928,21.69675172406056,0.179636104859917,-3.557666266953277,0.1824464149208924,-0.33985370086965094,0.14558102736008105,0.0780730075774762,-0.02227678145200303,0.10034978902947919,0.3398663421329949,0.005193634744691777,0.2056907642697436,0.22123580967124243,0.08488905691979103,-0.006709061511683961,0.05964986354618896,-2.0648186316527655,0.38742276500229594,0.06507286993910025,1.2268700652229056,0.012104599188205624
snake1,pulse_minus,3,5,True,True,-2.334464229525284,5.278248724754067,-3.715959703186173,22.005635542825416,0.16886400285756353,-3.5735907315849214,0.18315971928855762,-0.14236897160125173,0.060985715609016895,0.0779622924270523,-0.026482891942406734,0.10444518436945915,0.37397625983143085,0.006536251634527996,0.1483961836412075,0.2388922184237086,0.09166389092977556,-0.001902638997012776,0.06863002020316436,-2.058120475705997,0.6094538199535242,0.09205436571721767,0.648009530268371,0.011537769201225937
snake1,pulse_minus,3,10,True,True,-2.334464229525284,5.278248724754067,-3.669027664517949,22.123359321910375,0.1658440570046812,-3.5929295243771944,0.18408447540330153,-0.07609814014075456,0.03259768951620612,0.08232496905142068,-0.007745811911976866,0.09007078096339768,0.34027369211510394,0.007455830209296424,0.1291591988706994,0.21208470648967806,0.0813777423635577,0.007368322551441375,0.07204167896356273,-2.0485026634601256,0.42272393069004544,0.06422643113057683,0.48865910918428107,0.011012068179372513
snake1,pulse_minus,3,20,True,True,-2.334464229525284,5.278248724754067,-3.5685695376134885,22.33670189171345,0.15976259856596686,-3.614346509746121,0.18508000068129843,0.045776972132632654,-0.01960919835637895,0.10545238231106989,0.022353667001236296,0.08309871530983391,0.3017535498891823,0.008961920052876049,0.10679914403985734,0.17728450686569408,0.06802476785599332,0.018064022627389716,0.08422797674294175,-2.03628441308258,0.2444431262257555,0.03661249732458738,0.33126677068925153,0.010519351654079008
snake1,pulse_minus,3,50,True,True,-2.334464229525284,5.278248724754067,-3.2577663734804503,22.650396362985088,0.14382822804832854,-3.629793931989818,0.1857404160156842,0.37202755850936775,-0.15936314371585808,0.2205772627460399,0.09628701149328149,0.12429025125275786,0.26490513332208654,0.011896579131089057,0.07774403528014125,0.1269127024187541,0.04869690686819459,0.029792366661854128,0.1091900497620927,-2.0189209631080782,0.10786361161912192,0.015138769901060129,0.17378488635195286,0.01014732364472746
snake1,pulse_minus,3,100,True,True,-2.334464229525284,5.278248724754067,-2.9733968451554253,22.880643836086474,0.12995249899681136,-3.629291096584014,0.1856605877304572,0.6558942514285886,-0.2809613628399718,0.33710639470718373,0.16708550008105696,0.17002089462612666,0.2577745790680728,0.014736981593224237,0.05923522601146645,0.08522959003501715,0.03270293145799661,0.03604616033967385,0.1298720300050263,-2.0036212679101064,0.06377276624721626,0.009529276946434507,0.1007702455917383,0.009998845987475398
snake1,pulse_minus,3,200,True,True,-2.334464229525284,5.278248724754067,-2.898627606398838,23.251567833846984,0.12466374857437984,-3.6328175059348373,0.18572241238356835,0.7341898995359992,-0.3145003852491231,0.3726520520420463,0.1986043737400667,0.17404767830197965,0.2616348363720122,0.01791408349118453,0.049591669160561354,0.05658893607893572,0.02171339903324708,0.03527830991044033,0.15098176354197954,-1.9863873943626777,0.037837787292906946,0.006686566667208953,0.0705938641942591,0.009872895751196424
snake1,pulse_minus,3,500,True,True,-2.334464229525284,5.278248724754067,-3.0279759442271397,24.15877047467303,0.1253365086357161,-3.6548405252434133,0.18641597247286854,0.6268645810162736,-0.26852610251549974,0.35122275429100525,0.21543484019862214,0.1357879140923827,0.29723602822897893,0.023944281873423904,0.04191839594215931,0.04812039409793646,0.018463985914634162,0.02686297656694285,0.1859076203134235,-1.9476766230194875,0.03086041204672818,0.00546046485916878,0.048747066840742474,0.009637391636127278
snake1,pulse_minus,3,1000,True,True,-2.334464229525284,5.278248724754067,-3.3354038692004098,25.55142901683326,0.13053688179252318,-3.6943529796684524,0.18769433052347428,0.3589491104680427,-0.1537608098373113,0.287809750441074,0.21120594385443972,0.07660380658663421,0.3579156639843907,0.032916616846406246,0.0356969002361225,0.04180365365891623,0.01604022757518467,0.017890649639549713,0.23023370759475492,-1.9075425325817477,0.013333432712384245,0.0025624444751173917,0.03229701568092379,0.009327374786211904
snake1,pulse_minus,3,2000,True,True,-2.334464229525284,5.278248724754067,-4.0678231947557375,27.595606504613478,0.14740836350437422,-3.777380708133944,0.19034430386418788,-0.2904424866217936,0.12441505119179119,0.09718922053710849,0.1536636590156667,-0.05647443847855813,0.4423561532318119,0.048093149248130504,0.029389323477430573,0.03253049614657641,0.012482080288536227,0.004432239306511883,0.28654142951101647,-1.8898584162999676,0.000288616035299198,0.0003269183356627881,0.01908090891564955,0.008819804335330006
snake1,pulse_minus,4,0,True,True,-9.470778659217931,9.32179981746331,-0.48397193502444996,18.874537467495404,0.02564152556627771,8.98680672419348,0.6241349304542642,-9.47077865921793,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8430855188822406,80.10105685099053,7.037566616871838,89.96371280220265,0.1717062836764029
snake1,pulse_minus,4,1,True,True,-9.470778659217931,9.32179981746331,9.917462850319138,25.280205666931124,0.3923015097654885,9.035721804199458,0.6210955423793315,0.8817410461196804,-0.09310121985181018,0.5237684754789235,0.14125614499343975,0.382512330485484,0.6905513625177516,0.0073980837217442206,0.229317007100296,0.5880366101795359,0.25524007612458793,0.17596066358714413,0.2688674388066948,-1.5467116085335753,-6.047979590110242,-0.5189819418766378,5.041913969456813,0.1409049336265807
snake1,pulse_minus,4,2,True,True,-9.470778659217931,9.32179981746331,8.71458346693186,23.28353257281123,0.37428098333790205,9.051928852664565,0.6203847716365293,-0.33734538573270534,0.035619604033757704,0.4400916373797278,0.09208137348288432,0.3480102638968435,0.5906968459573336,0.006695723066663876,0.18940325001811212,0.5140128420226341,0.22310970891219972,0.16319950041036468,0.232205032283258,-1.569089133016983,1.9285741699881864,0.20385555373404302,3.591095469793053,0.1359203235266295
snake1,pulse_minus,4,5,True,True,-9.470778659217931,9.32179981746331,10.499060487378708,24.496162056418328,0.4286002216672881,9.076551766143078,0.6196346559226998,1.42250872123563,-0.15019976418212447,0.6317987750509503,0.1370582413460135,0.49474053370493715,0.6186375847361686,0.007417055300798781,0.1753305731703206,0.548998729530872,0.23829549911013065,0.18485482353092808,0.24325252712870082,-1.5571257787373205,0.5814337271394425,0.07625895451911588,3.130565540692684,0.12586649054947346
snake1,pulse_minus,4,10,True,True,-9.470778659217931,9.32179981746331,12.257811334276715,25.77407053084955,0.47558693996763424,9.103212243331964,0.6185818979020925,3.1545990909447514,-0.33308761659996916,0.832110729570462,0.18394108228431647,0.6481696472861459,0.6388565592244771,0.008260012988178278,0.16356581403391568,0.5771327269838653,0.2505071939728,0.21230239522079591,0.2563921400292355,-1.5496036692200978,0.15980545202468036,0.030903993054893886,2.744804547565934,0.11490493481416308
snake1,pulse_minus,4,20,True,True,-9.470778659217931,9.32179981746331,14.165962739372521,27.698490026733264,0.5114344762367987,9.132221832694558,0.6168930540084959,5.033740906677963,-0.5315023281405286,1.0602162518054745,0.24750572135790358,0.8127105304475716,0.6729170581432375,0.009623891916400033,0.1516461035143021,0.6121301006585482,0.26569796979568533,0.255768819158646,0.2798344587866023,-1.5530120504354987,-0.28977126433941425,-0.01832008562734571,2.3475211415809722,0.10421498001846022
snake1,pulse_minus,4,50,True,True,-9.470778659217931,9.32179981746331,21.56274505955814,37.6767531680276,0.5723090034694452,9.164914039621337,0.6150808972269255,12.397831019936802,-1.3090614263136608,1.9610614227870131,0.7713281631810639,1.1897332596059491,0.807917973884428,0.011563749576170878,0.09577683789255523,0.9429075944922152,0.4092735078572162,0.45889324103556506,0.29343160149243563,-1.518578145240106,1.0329707590473212,0.0742015049114508,1.0564602555199443,0.09707154614283356
snake1,pulse_minus,4,100,True,True,-9.470778659217931,9.32179981746331,18.54777544924301,37.58891917797801,0.4934373175621788,9.17929985577388,0.6148832112555728,9.368475593469128,-0.989198030127203,1.7986354454848221,0.7841402980030219,1.0144951474818005,0.9159122309439849,0.011316704854289468,0.03271858247046507,1.3532000863142215,0.5873629074509291,0.5863693236872638,0.25628034475394773,-1.459127449198519,0.12360473847363637,0.012460226211983495,0.208328677521408,0.09579154931810324
snake1,pulse_minus,4,200,True,True,-9.470778659217931,9.32179981746331,16.147090997565623,37.039831707847156,0.4359385627053145,9.187637108519404,0.6145618023004161,6.95945388904622,-0.7348343931860943,1.6398183340346768,0.6447749139211219,0.9950434201135551,0.9661153098445917,0.01271221536976063,0.028143657447682092,1.4475053715706598,0.6282965632320806,0.6213024154233437,0.26238409724548384,-1.4133927773402921,0.11546374681407232,0.012235031130748569,0.14440748805332515,0.09500257831240867
snake1,pulse_minus,4,500,True,True,-9.470778659217931,9.32179981746331,13.643105704622643,36.91133508181469,0.36961832115750987,9.21002336937625,0.6131347084726853,4.433082335246393,-0.46808002749928745,1.5089604603486086,0.4939719255619934,1.0149885347866152,1.032639390075616,0.016458835541962074,0.022056191421565386,1.5804659274519162,0.6860087223344501,0.7285164108583322,0.2813669895653217,-1.3085308854254816,0.05580782487761173,0.006338623965149753,0.07414387159897126,0.09358582726610297
snake1,pulse_minus,4,1000,True,True,-9.470778659217931,9.32179981746331,13.091987018879227,38.1888190128189,0.34282251604807734,9.244934358756431,0.6112177971235815,3.8470526601227952,-0.4062023618700507,1.5393909473415015,0.45789478196974515,1.0814961653717565,1.078698408118892,0.021204021112600047,0.0195564694512092,1.6198874875191593,0.7031198372179964,0.7893817899430122,0.304542096907263,-1.2612760014334046,0.010978766942578533,0.0010018810447032082,0.05258163364944328,0.09187484590750629
