env,endpoint,family,contrast,seed,c,se,m,state,note
scr,Y_1m,S,WIN1M_b1,0,0.08888047607,nan,nan,UNRES,
scr,Y_1m,S,WIN1M_b1,1,1.604871942,nan,nan,UNRES,
scr,Y_1m,S,WIN1M_b1,2,-0.06496368167,nan,nan,UNRES,
scr,Y_1m,S,WIN1M_b1,3,0.6075152723,nan,nan,UNRES,
scr,Y_1m,S,WIN1M_b1,4,-0.565735998,nan,nan,UNRES,
scr,Y_1m,S,WIN1M_b1,5,0.3853618841,nan,nan,UNRES,
scr,Y_1m,S,WIN1M_b1,6,-0.6600885668,nan,nan,UNRES,
scr,Y_1m,S,WIN1M_b1,7,0.024439287,nan,nan,UNRES,
scr,Y_1m,S,WIN1M_b1,8,0.1764158536,nan,nan,UNRES,
scr,Y_1m,S,WIN1M_b1,9,-0.9931669817,nan,nan,UNRES,
scr,Y_1m,S,WIN1M_sL,0,0.9630457764,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sL,1,1.671420131,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sL,2,1.193183073,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sL,3,2.307360189,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sL,4,1.373295514,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sL,5,1.176950679,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sL,6,1.334707897,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sL,7,2.283031114,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sL,8,1.637499368,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sL,9,1.208038508,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sE,0,1.276056462,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sE,1,2.704815856,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sE,2,1.554406469,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sE,3,2.08999881,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sE,4,0.8460650924,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sE,5,1.930277837,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sE,6,0.990121703,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sE,7,1.31307928,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sE,8,1.338830341,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_sE,9,0.7396411741,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_N,0,0.7500933356,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_N,1,1.06666982,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_N,2,0.9902967729,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_N,3,0.6325610799,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_N,4,0.4422853344,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_N,5,1.149121555,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_N,6,0.652812038,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_N,7,0.1593440799,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_N,8,0.4318727303,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_N,9,0.6322054109,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_D,0,0.4370826502,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_D,1,0.03327409423,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_D,2,0.6290733775,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_D,3,0.8499224581,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_D,4,0.969515756,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_D,5,0.3957943974,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_D,6,0.9973982318,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_D,7,1.129295914,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_D,8,0.7305417574,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_D,9,1.100602745,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_I,0,0.5259631262,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_I,1,1.638146036,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_I,2,0.5641096958,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_I,3,1.45743773,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_I,4,0.403779758,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_I,5,0.7811562815,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_I,6,0.337309665,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_I,7,1.153735201,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_I,8,0.9069576109,nan,nan,DIR+,
scr,Y_1m,S,WIN1M_I,9,0.1074357632,nan,nan,DIR+,
scr,Y_1m,H,WIN1M_D5A_N_GN-LR,0,-1.824201936,nan,nan,DIR-,
scr,Y_1m,H,WIN1M_D5A_N_GN-LR,1,-3.232802499,nan,nan,DIR-,
scr,Y_1m,H,WIN1M_D5A_N_GN-LR,2,-1.278212538,nan,nan,DIR-,
scr,Y_1m,H,WIN1M_D5A_N_GN-LR,3,-0.6893578292,nan,nan,DIR-,
scr,Y_1m,H,WIN1M_D5A_N_GN-LR,4,-0.22220121,nan,nan,DIR-,
scr,Y_1m,H,WIN1M_D5A_N_GN-LR,5,-2.139947827,nan,nan,DIR-,
scr,Y_1m,H,WIN1M_D5A_N_GN-LR,6,-1.493589074,nan,nan,DIR-,
scr,Y_1m,H,WIN1M_D5A_N_GN-LR,7,0.5489320295,nan,nan,DIR-,
scr,Y_1m,H,WIN1M_D5A_N_GN-LR,8,-1.425161207,nan,nan,DIR-,
scr,Y_1m,H,WIN1M_D5A_N_GN-LR,9,-0.6004892936,nan,nan,DIR-,
scr,Y_1m,H,WIN1M_D5A_N_FN-LR,0,0.1207646341,nan,nan,UNRES,
scr,Y_1m,H,WIN1M_D5A_N_FN-LR,1,-0.1605932728,nan,nan,UNRES,
scr,Y_1m,H,WIN1M_D5A_N_FN-LR,2,0.1004984631,nan,nan,UNRES,
scr,Y_1m,H,WIN1M_D5A_N_FN-LR,3,0.4916507311,nan,nan,UNRES,
scr,Y_1m,H,WIN1M_D5A_N_FN-LR,4,0.7920486955,nan,nan,UNRES,
scr,Y_1m,H,WIN1M_D5A_N_FN-LR,5,-0.6127957021,nan,nan,UNRES,
scr,Y_1m,H,WIN1M_D5A_N_FN-LR,6,0.3114205952,nan,nan,UNRES,
scr,Y_1m,H,WIN1M_D5A_N_FN-LR,7,1.113287027,nan,nan,UNRES,
scr,Y_1m,H,WIN1M_D5A_N_FN-LR,8,0.9374098849,nan,nan,UNRES,
scr,Y_1m,H,WIN1M_D5A_N_FN-LR,9,0.5163669496,nan,nan,UNRES,
scr,SUB,H,SUB_PAR,0,-0.218,nan,nan,DIR-,
scr,SUB,H,SUB_PAR,1,-0.214,nan,nan,DIR-,
scr,SUB,H,SUB_PAR,2,-0.279,nan,nan,DIR-,
scr,SUB,H,SUB_PAR,3,-0.3,nan,nan,DIR-,
scr,SUB,H,SUB_PAR,4,-0.282,nan,nan,DIR-,
scr,SUB,H,SUB_PAR,5,-0.211,nan,nan,DIR-,
scr,SUB,H,SUB_PAR,6,-0.269,nan,nan,DIR-,
scr,SUB,H,SUB_PAR,7,-0.292,nan,nan,DIR-,
scr,SUB,H,SUB_PAR,8,-0.287,nan,nan,DIR-,
scr,SUB,H,SUB_PAR,9,-0.305,nan,nan,DIR-,
scr,SUB,H,SUB_a1,0,-0.382,nan,nan,DIR-,
scr,SUB,H,SUB_a1,1,-0.536,nan,nan,DIR-,
scr,SUB,H,SUB_a1,2,-0.478,nan,nan,DIR-,
scr,SUB,H,SUB_a1,3,-0.5,nan,nan,DIR-,
scr,SUB,H,SUB_a1,4,-0.485,nan,nan,DIR-,
scr,SUB,H,SUB_a1,5,-0.408,nan,nan,DIR-,
scr,SUB,H,SUB_a1,6,-0.45,nan,nan,DIR-,
scr,SUB,H,SUB_a1,7,-0.483,nan,nan,DIR-,
scr,SUB,H,SUB_a1,8,-0.468,nan,nan,DIR-,
scr,SUB,H,SUB_a1,9,-0.558,nan,nan,DIR-,
scr,SUB,H,SUB_b1,0,-0.164,nan,nan,DIR-,
scr,SUB,H,SUB_b1,1,-0.322,nan,nan,DIR-,
scr,SUB,H,SUB_b1,2,-0.199,nan,nan,DIR-,
scr,SUB,H,SUB_b1,3,-0.2,nan,nan,DIR-,
scr,SUB,H,SUB_b1,4,-0.203,nan,nan,DIR-,
scr,SUB,H,SUB_b1,5,-0.197,nan,nan,DIR-,
scr,SUB,H,SUB_b1,6,-0.181,nan,nan,DIR-,
scr,SUB,H,SUB_b1,7,-0.191,nan,nan,DIR-,
scr,SUB,H,SUB_b1,8,-0.181,nan,nan,DIR-,
scr,SUB,H,SUB_b1,9,-0.253,nan,nan,DIR-,
scr,SUB,H,SUB_sL,0,0.467,nan,nan,DIR+,
scr,SUB,H,SUB_sL,1,0.356,nan,nan,DIR+,
scr,SUB,H,SUB_sL,2,0.302,nan,nan,DIR+,
scr,SUB,H,SUB_sL,3,0.342,nan,nan,DIR+,
scr,SUB,H,SUB_sL,4,0.358,nan,nan,DIR+,
scr,SUB,H,SUB_sL,5,0.358,nan,nan,DIR+,
scr,SUB,H,SUB_sL,6,0.394,nan,nan,DIR+,
scr,SUB,H,SUB_sL,7,0.4,nan,nan,DIR+,
scr,SUB,H,SUB_sL,8,0.378,nan,nan,DIR+,
scr,SUB,H,SUB_sL,9,0.33,nan,nan,DIR+,
scr,SUB,H,SUB_sE,0,0.685,nan,nan,DIR+,
scr,SUB,H,SUB_sE,1,0.57,nan,nan,DIR+,
scr,SUB,H,SUB_sE,2,0.581,nan,nan,DIR+,
scr,SUB,H,SUB_sE,3,0.642,nan,nan,DIR+,
scr,SUB,H,SUB_sE,4,0.64,nan,nan,DIR+,
scr,SUB,H,SUB_sE,5,0.569,nan,nan,DIR+,
scr,SUB,H,SUB_sE,6,0.663,nan,nan,DIR+,
scr,SUB,H,SUB_sE,7,0.692,nan,nan,DIR+,
scr,SUB,H,SUB_sE,8,0.665,nan,nan,DIR+,
scr,SUB,H,SUB_sE,9,0.635,nan,nan,DIR+,
scr,SUB,H,SUB_N,0,0.5335,nan,nan,DIR+,
scr,SUB,H,SUB_N,1,0.553,nan,nan,DIR+,
scr,SUB,H,SUB_N,2,0.5295,nan,nan,DIR+,
scr,SUB,H,SUB_N,3,0.571,nan,nan,DIR+,
scr,SUB,H,SUB_N,4,0.5625,nan,nan,DIR+,
scr,SUB,H,SUB_N,5,0.4885,nan,nan,DIR+,
scr,SUB,H,SUB_N,6,0.5565,nan,nan,DIR+,
scr,SUB,H,SUB_N,7,0.5875,nan,nan,DIR+,
scr,SUB,H,SUB_N,8,0.5665,nan,nan,DIR+,
scr,SUB,H,SUB_N,9,0.5965,nan,nan,DIR+,
scr,SUB,H,SUB_D,0,0.3155,nan,nan,DIR+,
scr,SUB,H,SUB_D,1,0.339,nan,nan,DIR+,
scr,SUB,H,SUB_D,2,0.2505,nan,nan,DIR+,
scr,SUB,H,SUB_D,3,0.271,nan,nan,DIR+,
scr,SUB,H,SUB_D,4,0.2805,nan,nan,DIR+,
scr,SUB,H,SUB_D,5,0.2775,nan,nan,DIR+,
scr,SUB,H,SUB_D,6,0.2875,nan,nan,DIR+,
scr,SUB,H,SUB_D,7,0.2955,nan,nan,DIR+,
scr,SUB,H,SUB_D,8,0.2795,nan,nan,DIR+,
scr,SUB,H,SUB_D,9,0.2915,nan,nan,DIR+,
scr,SUB,H,SUB_I,0,0.1515,nan,nan,DIR+,
scr,SUB,H,SUB_I,1,0.017,nan,nan,DIR+,
scr,SUB,H,SUB_I,2,0.0515,nan,nan,DIR+,
scr,SUB,H,SUB_I,3,0.071,nan,nan,DIR+,
scr,SUB,H,SUB_I,4,0.0775,nan,nan,DIR+,
scr,SUB,H,SUB_I,5,0.0805,nan,nan,DIR+,
scr,SUB,H,SUB_I,6,0.1065,nan,nan,DIR+,
scr,SUB,H,SUB_I,7,0.1045,nan,nan,DIR+,
scr,SUB,H,SUB_I,8,0.0985,nan,nan,DIR+,
scr,SUB,H,SUB_I,9,0.0385,nan,nan,DIR+,
scr,SUB,V,SUB_PAR,0,-0.218,nan,nan,DIR-,
scr,SUB,V,SUB_PAR,1,-0.214,nan,nan,DIR-,
scr,SUB,V,SUB_PAR,2,-0.279,nan,nan,DIR-,
scr,SUB,V,SUB_PAR,3,-0.3,nan,nan,DIR-,
scr,SUB,V,SUB_PAR,4,-0.282,nan,nan,DIR-,
scr,SUB,V,SUB_PAR,5,-0.211,nan,nan,DIR-,
scr,SUB,V,SUB_PAR,6,-0.269,nan,nan,DIR-,
scr,SUB,V,SUB_PAR,7,-0.292,nan,nan,DIR-,
scr,SUB,V,SUB_PAR,8,-0.287,nan,nan,DIR-,
scr,SUB,V,SUB_PAR,9,-0.305,nan,nan,DIR-,
scr,SUB,V,SUB_a1,0,-0.112,nan,nan,DIR-,
scr,SUB,V,SUB_a1,1,-0.243,nan,nan,DIR-,
scr,SUB,V,SUB_a1,2,-0.239,nan,nan,DIR-,
scr,SUB,V,SUB_a1,3,-0.247,nan,nan,DIR-,
scr,SUB,V,SUB_a1,4,-0.186,nan,nan,DIR-,
scr,SUB,V,SUB_a1,5,-0.189,nan,nan,DIR-,
scr,SUB,V,SUB_a1,6,-0.207,nan,nan,DIR-,
scr,SUB,V,SUB_a1,7,-0.159,nan,nan,DIR-,
scr,SUB,V,SUB_a1,8,-0.147,nan,nan,DIR-,
scr,SUB,V,SUB_a1,9,-0.255,nan,nan,DIR-,
scr,SUB,V,SUB_b1,0,0.106,nan,nan,DIR+,
scr,SUB,V,SUB_b1,1,-0.029,nan,nan,DIR+,
scr,SUB,V,SUB_b1,2,0.04,nan,nan,DIR+,
scr,SUB,V,SUB_b1,3,0.053,nan,nan,DIR+,
scr,SUB,V,SUB_b1,4,0.096,nan,nan,DIR+,
scr,SUB,V,SUB_b1,5,0.022,nan,nan,DIR+,
scr,SUB,V,SUB_b1,6,0.062,nan,nan,DIR+,
scr,SUB,V,SUB_b1,7,0.133,nan,nan,DIR+,
scr,SUB,V,SUB_b1,8,0.14,nan,nan,DIR+,
scr,SUB,V,SUB_b1,9,0.05,nan,nan,DIR+,
scr,SUB,V,SUB_sL,0,0.127,nan,nan,DIR+,
scr,SUB,V,SUB_sL,1,0.067,nan,nan,DIR+,
scr,SUB,V,SUB_sL,2,0.018,nan,nan,DIR+,
scr,SUB,V,SUB_sL,3,0.007,nan,nan,DIR+,
scr,SUB,V,SUB_sL,4,0.088,nan,nan,DIR+,
scr,SUB,V,SUB_sL,5,-0.02,nan,nan,DIR+,
scr,SUB,V,SUB_sL,6,0.08,nan,nan,DIR+,
scr,SUB,V,SUB_sL,7,0.1,nan,nan,DIR+,
scr,SUB,V,SUB_sL,8,0.143,nan,nan,DIR+,
scr,SUB,V,SUB_sL,9,0.006,nan,nan,DIR+,
scr,SUB,V,SUB_sE,0,0.345,nan,nan,DIR+,
scr,SUB,V,SUB_sE,1,0.281,nan,nan,DIR+,
scr,SUB,V,SUB_sE,2,0.297,nan,nan,DIR+,
scr,SUB,V,SUB_sE,3,0.307,nan,nan,DIR+,
scr,SUB,V,SUB_sE,4,0.37,nan,nan,DIR+,
scr,SUB,V,SUB_sE,5,0.191,nan,nan,DIR+,
scr,SUB,V,SUB_sE,6,0.349,nan,nan,DIR+,
scr,SUB,V,SUB_sE,7,0.392,nan,nan,DIR+,
scr,SUB,V,SUB_sE,8,0.43,nan,nan,DIR+,
scr,SUB,V,SUB_sE,9,0.311,nan,nan,DIR+,
scr,SUB,V,SUB_N,0,0.2285,nan,nan,DIR+,
scr,SUB,V,SUB_N,1,0.262,nan,nan,DIR+,
scr,SUB,V,SUB_N,2,0.268,nan,nan,DIR+,
scr,SUB,V,SUB_N,3,0.277,nan,nan,DIR+,
scr,SUB,V,SUB_N,4,0.278,nan,nan,DIR+,
scr,SUB,V,SUB_N,5,0.19,nan,nan,DIR+,
scr,SUB,V,SUB_N,6,0.278,nan,nan,DIR+,
scr,SUB,V,SUB_N,7,0.2755,nan,nan,DIR+,
scr,SUB,V,SUB_N,8,0.2885,nan,nan,DIR+,
scr,SUB,V,SUB_N,9,0.283,nan,nan,DIR+,
scr,SUB,V,SUB_D,0,0.0105,nan,nan,UNRES,
scr,SUB,V,SUB_D,1,0.048,nan,nan,UNRES,
scr,SUB,V,SUB_D,2,-0.011,nan,nan,UNRES,
scr,SUB,V,SUB_D,3,-0.023,nan,nan,UNRES,
scr,SUB,V,SUB_D,4,-0.004,nan,nan,UNRES,
scr,SUB,V,SUB_D,5,-0.021,nan,nan,UNRES,
scr,SUB,V,SUB_D,6,0.009,nan,nan,UNRES,
scr,SUB,V,SUB_D,7,-0.0165,nan,nan,UNRES,
scr,SUB,V,SUB_D,8,0.0015,nan,nan,UNRES,
scr,SUB,V,SUB_D,9,-0.022,nan,nan,UNRES,
scr,SUB,V,SUB_I,0,0.1165,nan,nan,DIR+,
scr,SUB,V,SUB_I,1,0.019,nan,nan,DIR+,
scr,SUB,V,SUB_I,2,0.029,nan,nan,DIR+,
scr,SUB,V,SUB_I,3,0.03,nan,nan,DIR+,
scr,SUB,V,SUB_I,4,0.092,nan,nan,DIR+,
scr,SUB,V,SUB_I,5,0.001,nan,nan,DIR+,
scr,SUB,V,SUB_I,6,0.071,nan,nan,DIR+,
scr,SUB,V,SUB_I,7,0.1165,nan,nan,DIR+,
scr,SUB,V,SUB_I,8,0.1415,nan,nan,DIR+,
scr,SUB,V,SUB_I,9,0.028,nan,nan,DIR+,
scr,SUB,S,SUB_PAR,0,-0.218,nan,nan,DIR-,
scr,SUB,S,SUB_PAR,1,-0.214,nan,nan,DIR-,
scr,SUB,S,SUB_PAR,2,-0.279,nan,nan,DIR-,
scr,SUB,S,SUB_PAR,3,-0.3,nan,nan,DIR-,
scr,SUB,S,SUB_PAR,4,-0.282,nan,nan,DIR-,
scr,SUB,S,SUB_PAR,5,-0.211,nan,nan,DIR-,
scr,SUB,S,SUB_PAR,6,-0.269,nan,nan,DIR-,
scr,SUB,S,SUB_PAR,7,-0.292,nan,nan,DIR-,
scr,SUB,S,SUB_PAR,8,-0.287,nan,nan,DIR-,
scr,SUB,S,SUB_PAR,9,-0.305,nan,nan,DIR-,
scr,SUB,S,SUB_a1,0,-0.473,nan,nan,DIR-,
scr,SUB,S,SUB_a1,1,-0.599,nan,nan,DIR-,
scr,SUB,S,SUB_a1,2,-0.591,nan,nan,DIR-,
scr,SUB,S,SUB_a1,3,-0.559,nan,nan,DIR-,
scr,SUB,S,SUB_a1,4,-0.57,nan,nan,DIR-,
scr,SUB,S,SUB_a1,5,-0.554,nan,nan,DIR-,
scr,SUB,S,SUB_a1,6,-0.538,nan,nan,DIR-,
scr,SUB,S,SUB_a1,7,-0.561,nan,nan,DIR-,
scr,SUB,S,SUB_a1,8,-0.554,nan,nan,DIR-,
scr,SUB,S,SUB_a1,9,-0.589,nan,nan,DIR-,
scr,SUB,S,SUB_b1,0,-0.255,nan,nan,DIR-,
scr,SUB,S,SUB_b1,1,-0.385,nan,nan,DIR-,
scr,SUB,S,SUB_b1,2,-0.312,nan,nan,DIR-,
scr,SUB,S,SUB_b1,3,-0.259,nan,nan,DIR-,
scr,SUB,S,SUB_b1,4,-0.288,nan,nan,DIR-,
scr,SUB,S,SUB_b1,5,-0.343,nan,nan,DIR-,
scr,SUB,S,SUB_b1,6,-0.269,nan,nan,DIR-,
scr,SUB,S,SUB_b1,7,-0.269,nan,nan,DIR-,
scr,SUB,S,SUB_b1,8,-0.267,nan,nan,DIR-,
scr,SUB,S,SUB_b1,9,-0.284,nan,nan,DIR-,
scr,SUB,S,SUB_sL,0,0.467,nan,nan,DIR+,
scr,SUB,S,SUB_sL,1,0.357,nan,nan,DIR+,
scr,SUB,S,SUB_sL,2,0.302,nan,nan,DIR+,
scr,SUB,S,SUB_sL,3,0.332,nan,nan,DIR+,
scr,SUB,S,SUB_sL,4,0.356,nan,nan,DIR+,
scr,SUB,S,SUB_sL,5,0.352,nan,nan,DIR+,
scr,SUB,S,SUB_sL,6,0.393,nan,nan,DIR+,
scr,SUB,S,SUB_sL,7,0.4,nan,nan,DIR+,
scr,SUB,S,SUB_sL,8,0.368,nan,nan,DIR+,
scr,SUB,S,SUB_sL,9,0.318,nan,nan,DIR+,
scr,SUB,S,SUB_sE,0,0.685,nan,nan,DIR+,
scr,SUB,S,SUB_sE,1,0.571,nan,nan,DIR+,
scr,SUB,S,SUB_sE,2,0.581,nan,nan,DIR+,
scr,SUB,S,SUB_sE,3,0.632,nan,nan,DIR+,
scr,SUB,S,SUB_sE,4,0.638,nan,nan,DIR+,
scr,SUB,S,SUB_sE,5,0.563,nan,nan,DIR+,
scr,SUB,S,SUB_sE,6,0.662,nan,nan,DIR+,
scr,SUB,S,SUB_sE,7,0.692,nan,nan,DIR+,
scr,SUB,S,SUB_sE,8,0.655,nan,nan,DIR+,
scr,SUB,S,SUB_sE,9,0.623,nan,nan,DIR+,
scr,SUB,S,SUB_N,0,0.579,nan,nan,DIR+,
scr,SUB,S,SUB_N,1,0.585,nan,nan,DIR+,
scr,SUB,S,SUB_N,2,0.586,nan,nan,DIR+,
scr,SUB,S,SUB_N,3,0.5955,nan,nan,DIR+,
scr,SUB,S,SUB_N,4,0.604,nan,nan,DIR+,
scr,SUB,S,SUB_N,5,0.5585,nan,nan,DIR+,
scr,SUB,S,SUB_N,6,0.6,nan,nan,DIR+,
scr,SUB,S,SUB_N,7,0.6265,nan,nan,DIR+,
scr,SUB,S,SUB_N,8,0.6045,nan,nan,DIR+,
scr,SUB,S,SUB_N,9,0.606,nan,nan,DIR+,
scr,SUB,S,SUB_D,0,0.361,nan,nan,DIR+,
scr,SUB,S,SUB_D,1,0.371,nan,nan,DIR+,
scr,SUB,S,SUB_D,2,0.307,nan,nan,DIR+,
scr,SUB,S,SUB_D,3,0.2955,nan,nan,DIR+,
scr,SUB,S,SUB_D,4,0.322,nan,nan,DIR+,
scr,SUB,S,SUB_D,5,0.3475,nan,nan,DIR+,
scr,SUB,S,SUB_D,6,0.331,nan,nan,DIR+,
scr,SUB,S,SUB_D,7,0.3345,nan,nan,DIR+,
scr,SUB,S,SUB_D,8,0.3175,nan,nan,DIR+,
scr,SUB,S,SUB_D,9,0.301,nan,nan,DIR+,
scr,SUB,S,SUB_I,0,0.106,nan,nan,UNRES,
scr,SUB,S,SUB_I,1,-0.014,nan,nan,UNRES,
scr,SUB,S,SUB_I,2,-0.005,nan,nan,UNRES,
scr,SUB,S,SUB_I,3,0.0365,nan,nan,UNRES,
scr,SUB,S,SUB_I,4,0.034,nan,nan,UNRES,
scr,SUB,S,SUB_I,5,0.0045,nan,nan,UNRES,
scr,SUB,S,SUB_I,6,0.062,nan,nan,UNRES,
scr,SUB,S,SUB_I,7,0.0655,nan,nan,UNRES,
scr,SUB,S,SUB_I,8,0.0505,nan,nan,UNRES,
scr,SUB,S,SUB_I,9,0.017,nan,nan,UNRES,
scr,SUB,H,SUB_D5A_N_GN-LR,0,-0.125,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_GN-LR,1,-0.177,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_GN-LR,2,-0.22,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_GN-LR,3,-0.134,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_GN-LR,4,-0.159,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_GN-LR,5,-0.155,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_GN-LR,6,-0.182,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_GN-LR,7,-0.185,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_GN-LR,8,-0.172,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_GN-LR,9,-0.225,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_FN-LR,0,-0.206,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_FN-LR,1,-0.417,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_FN-LR,2,-0.356,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_FN-LR,3,-0.334,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_FN-LR,4,-0.359,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_FN-LR,5,-0.355,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_FN-LR,6,-0.309,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_FN-LR,7,-0.397,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_FN-LR,8,-0.379,nan,nan,DIR-,
scr,SUB,H,SUB_D5A_N_FN-LR,9,-0.431,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_PAR,0,2.428064036,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_PAR,1,3.010640883,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_PAR,2,1.953988385,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_PAR,3,2.448573422,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_PAR,4,2.897840977,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_PAR,5,2.384333754,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_PAR,6,2.224866343,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_PAR,7,2.712341213,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_PAR,8,2.082041788,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_PAR,9,2.772527027,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_a1,0,-3.526078936,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_a1,1,-3.86941576,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_a1,2,-3.73731887,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_a1,3,-3.701349407,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_a1,4,-3.858049641,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_a1,5,-3.694455323,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_a1,6,-3.607436242,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_a1,7,-3.65447037,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_a1,8,-3.853034367,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_a1,9,-3.758149378,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_b1,0,-5.954142973,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_b1,1,-6.880056643,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_b1,2,-5.691307255,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_b1,3,-6.149922829,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_b1,4,-6.755890618,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_b1,5,-6.078789076,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_b1,6,-5.832302585,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_b1,7,-6.366811583,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_b1,8,-5.935076155,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_b1,9,-6.530676406,nan,nan,DIR-,
scr,ZBAR,H,ZBAR_sL,0,12.01533949,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_sL,1,12.87676623,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_sL,2,9.951739478,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_sL,3,11.31787026,nan,nan,DIR+,
scr,ZBAR,H,ZBAR_sL,4,13.11000867,nan,nan,DIR+,
