seed,run_id,unit,pair_index,step_prev,step_post,path,pair_win,reignited,permanent,p_hat_prev,p_hat_post,d_cos,d_wnorm,v,w_norm_prev
1,A_w100_T10000_std_lr0.01_s1,98,19072,910062,910063,transport,90,True,False,0.0625,0.03125,-0.006972193717956543,-0.0014638900756835938,0.4175010621547699,3.515841484069824
1,A_w100_T10000_std_lr0.01_s1,66,19081,910071,910072,transport,90,True,False,0.0625,0.03125,-0.02368713915348053,-0.004759788513183594,1.6040064096450806,2.4550492763519287
1,A_w100_T10000_std_lr0.01_s1,65,19085,910075,910076,transport,90,True,False,0.0625,0.03125,-0.0059991031885147095,-0.0019145011901855469,-0.2910424768924713,4.770904541015625
1,A_w100_T10000_std_lr0.01_s1,52,19096,910086,910087,transport,90,True,False,0.09375,0.03125,-0.053405627608299255,-0.005914449691772461,-1.6394407749176025,2.885986804962158
1,A_w100_T10000_std_lr0.01_s1,18,19110,910100,911000,transport,-1,True,False,0.15625,0.03125,-0.0669141486287117,-0.033905982971191406,-1.2520344257354736,3.832080841064453
1,A_w100_T10000_std_lr0.01_s1,41,19220,920000,920001,reclass,91,True,False,0.0625,0.03125,-0.06421826779842377,0.0,-1.5080797672271729,3.494983673095703
1,A_w100_T10000_std_lr0.01_s1,10,19231,920011,920012,transport,91,True,False,0.09375,0.03125,-0.0061423033475875854,-0.001600503921508789,1.5677759647369385,2.7660651206970215
1,A_w100_T10000_std_lr0.01_s1,18,19234,920014,920015,transport,91,True,False,0.0625,0.03125,-0.00867193192243576,-0.0048160552978515625,-1.2506892681121826,3.822360038757324
1,A_w100_T10000_std_lr0.01_s1,10,19244,920024,920025,transport,91,True,False,0.09375,0.03125,-0.010763444006443024,-0.003100156784057617,1.5687923431396484,2.767125368118286
1,A_w100_T10000_std_lr0.01_s1,93,19256,920036,920037,transport,91,True,False,0.0625,0.03125,-0.014174997806549072,-0.005128622055053711,0.7097010016441345,3.2471139430999756
1,A_w100_T10000_std_lr0.01_s1,97,19267,920047,920048,transport,91,True,False,0.0625,0.03125,-0.008077412843704224,-0.003230571746826172,-0.9395717978477478,5.493502616882324
1,A_w100_T10000_std_lr0.01_s1,7,19303,920083,920084,transport,91,True,False,0.09375,0.03125,-0.008707985281944275,-0.003943204879760742,-0.869783878326416,3.007380962371826
1,A_w100_T10000_std_lr0.01_s1,10,19321,921000,922000,transport,-1,True,False,0.09375,0.03125,-0.009952835738658905,-0.001214742660522461,1.5811997652053833,2.7813541889190674
1,A_w100_T10000_std_lr0.01_s1,23,19321,921000,922000,transport,-1,False,True,0.0625,0.03125,-0.004770427942276001,-0.0009517669677734375,1.5058692693710327,4.180511474609375
1,A_w100_T10000_std_lr0.01_s1,10,19325,925000,926000,transport,-1,True,False,0.0625,0.03125,-0.002441719174385071,0.0017766952514648438,1.5881823301315308,2.7866244316101074
1,A_w100_T10000_std_lr0.01_s1,37,19325,925000,926000,transport,-1,False,True,0.0625,0.03125,-0.0009874850511550903,-0.00115966796875,-1.1419073343276978,6.079977989196777
1,A_w100_T10000_std_lr0.01_s1,10,19328,928000,929000,transport,-1,True,False,0.09375,0.03125,-0.0033717676997184753,0.0020258426666259766,1.6011134386062622,2.79601788520813
1,A_w100_T10000_std_lr0.01_s1,10,19354,929924,929925,transport,92,True,False,0.0625,0.03125,-0.002519868314266205,-0.0006413459777832031,1.6092337369918823,2.8004801273345947
1,A_w100_T10000_std_lr0.01_s1,6,19430,930000,930001,reclass,92,True,False,0.125,0.03125,-0.026089876890182495,0.0,-1.2356926202774048,3.745506525039673
1,A_w100_T10000_std_lr0.01_s1,7,19430,930000,930001,reclass,92,False,True,0.09375,0.03125,-0.03996375948190689,0.0,-0.8469330668449402,3.004068613052368
1,A_w100_T10000_std_lr0.01_s1,18,19430,930000,930001,reclass,92,True,False,0.0625,0.03125,-0.016137029975652695,0.0,-1.307856798171997,3.8504464626312256
1,A_w100_T10000_std_lr0.01_s1,36,19430,930000,930001,reclass,92,True,False,0.125,0.03125,-0.07039353996515274,0.0,-1.1101431846618652,2.3113479614257812
1,A_w100_T10000_std_lr0.01_s1,93,19430,930000,930001,reclass,92,False,True,0.0625,0.03125,-0.06263070553541183,0.0,0.771429717540741,3.2689340114593506
1,A_w100_T10000_std_lr0.01_s1,98,19430,930000,930001,reclass,92,True,False,0.0625,0.0,-0.040429115295410156,0.0,0.5604421496391296,3.554677963256836
1,A_w100_T10000_std_lr0.01_s1,99,19430,930000,930001,reclass,92,False,True,0.09375,0.03125,-0.07213334739208221,-0.052913665771484375,1.8649332523345947,4.363546371459961
1,A_w100_T10000_std_lr0.01_s1,10,19434,930004,930005,transport,92,True,False,0.0625,0.03125,-0.011751621961593628,-0.0027146339416503906,1.6099674701690674,2.8011062145233154
1,A_w100_T10000_std_lr0.01_s1,18,19449,930019,930020,transport,92,True,False,0.0625,0.03125,-0.0035806410014629364,-0.002416372299194336,-1.3133715391159058,3.8550400733947754
1,A_w100_T10000_std_lr0.01_s1,14,19470,930040,930041,transport,92,False,True,0.0625,0.03125,-0.0053039491176605225,-0.0005588531494140625,0.8666017651557922,2.8126087188720703
1,A_w100_T10000_std_lr0.01_s1,6,19500,930070,930071,transport,92,True,False,0.0625,0.03125,-0.025246083736419678,-0.013574361801147461,-1.2436236143112183,3.749666690826416
1,A_w100_T10000_std_lr0.01_s1,18,19530,930100,931000,transport,-1,True,False,0.0625,0.03125,-0.010599907487630844,-0.0005774497985839844,-1.3167859315872192,3.8616092205047607
1,A_w100_T10000_std_lr0.01_s1,73,19531,931000,932000,transport,-1,True,False,0.0625,0.03125,-0.0019864141941070557,0.00827169418334961,-1.2617124319076538,5.979416370391846
1,A_w100_T10000_std_lr0.01_s1,18,19639,939999,940000,transport,93,True,False,0.0625,0.03125,-0.0013501942157745361,-0.0009267330169677734,-1.318841814994812,3.863042116165161
1,A_w100_T10000_std_lr0.01_s1,10,19640,940000,940001,reclass,93,False,True,0.0625,0.0,-0.03128793090581894,0.0,1.5103613138198853,2.7856297492980957
1,A_w100_T10000_std_lr0.01_s1,54,19640,940000,940001,reclass,93,True,False,0.0625,0.03125,-0.011446937918663025,0.0,-0.8909335136413574,5.178131103515625
1,A_w100_T10000_std_lr0.01_s1,21,19649,940009,940010,transport,93,True,False,0.09375,0.03125,-0.028343036770820618,-0.004485607147216797,-0.7928896546363831,5.505728721618652
1,A_w100_T10000_std_lr0.01_s1,21,19672,940032,940033,transport,93,True,False,0.0625,0.03125,-0.010554268956184387,-0.0009288787841796875,-0.7877832651138306,5.506035804748535
1,A_w100_T10000_std_lr0.01_s1,98,19684,940044,940045,transport,93,True,False,0.0625,0.0,-0.01349705457687378,-0.0017426013946533203,0.5599760413169861,3.5543205738067627
1,A_w100_T10000_std_lr0.01_s1,52,19889,950039,950040,transport,94,True,False,0.09375,0.03125,-0.013130202889442444,-0.0011563301086425781,-1.6443116664886475,2.9120500087738037
1,A_w100_T10000_std_lr0.01_s1,52,19932,950082,950083,transport,94,False,True,0.09375,0.03125,-0.02788648009300232,-0.001773834228515625,-1.6495301723480225,2.9194815158843994
1,A_w100_T10000_std_lr0.01_s1,6,20060,960000,960001,reclass,95,True,False,0.09375,0.03125,-0.03539937734603882,0.0,-1.1194754838943481,3.7187023162841797
1,A_w100_T10000_std_lr0.01_s1,41,20060,960000,960001,reclass,95,True,False,0.09375,0.03125,-0.0074334293603897095,0.0,-1.7178207635879517,3.615192174911499
1,A_w100_T10000_std_lr0.01_s1,73,20060,960000,960001,reclass,95,False,True,0.09375,0.03125,-0.07533848285675049,0.0,-1.4344267845153809,6.043686866760254
1,A_w100_T10000_std_lr0.01_s1,18,20094,960034,960035,transport,95,True,False,0.0625,0.03125,-0.04717632383108139,-0.029252290725708008,-1.2448351383209229,3.9231348037719727
1,A_w100_T10000_std_lr0.01_s1,97,20137,960077,960078,transport,95,True,False,0.09375,0.03125,-0.053014904260635376,-0.04126787185668945,-1.457398772239685,5.646353244781494
1,A_w100_T10000_std_lr0.01_s1,71,20153,960093,960094,transport,95,True,False,0.0625,0.03125,-0.009050801396369934,-0.002997875213623047,-1.0488916635513306,3.1783363819122314
1,A_w100_T10000_std_lr0.01_s1,58,20160,960100,961000,transport,-1,True,False,0.0625,0.03125,-0.013266198337078094,-0.007941246032714844,0.7684819102287292,7.37985372543335
1,A_w100_T10000_std_lr0.01_s1,18,20161,961000,962000,transport,-1,True,False,0.0625,0.03125,-0.0207245834171772,-0.011137008666992188,-1.1793591976165771,3.903256416320801
1,A_w100_T10000_std_lr0.01_s1,18,20163,963000,964000,transport,-1,True,False,0.0625,0.03125,-0.012394450604915619,-0.0051882266998291016,-1.1695621013641357,3.9004743099212646
1,A_w100_T10000_std_lr0.01_s1,71,20163,963000,964000,transport,-1,True,False,0.0625,0.03125,-0.027350082993507385,-0.004579305648803711,-1.0356825590133667,3.1796820163726807
1,A_w100_T10000_std_lr0.01_s1,54,20247,969977,969978,transport,96,False,True,0.0625,0.03125,-0.0048891156911849976,-0.0015716552734375,-1.2091467380523682,5.325460433959961
1,A_w100_T10000_std_lr0.01_s1,82,20270,970000,970001,reclass,96,False,True,0.09375,0.03125,-0.07239796221256256,-0.02701735496520996,-1.806252360343933,3.718752384185791
1,A_w100_T10000_std_lr0.01_s1,71,20291,970021,970022,transport,96,True,False,0.09375,0.03125,-0.03775788098573685,-0.014019012451171875,-1.0105043649673462,3.1705992221832275
1,A_w100_T10000_std_lr0.01_s1,49,20297,970027,970028,transport,96,True,False,0.0625,0.03125,-0.05407550930976868,-0.016312837600708008,-1.8773120641708374,2.9566750526428223
1,A_w100_T10000_std_lr0.01_s1,53,20322,970052,970053,transport,96,False,True,0.09375,0.0,-0.0389215424656868,-0.0014706850051879883,0.2381209135055542,1.1551638841629028
1,A_w100_T10000_std_lr0.01_s1,66,20322,970052,970053,transport,96,True,False,0.21875,0.03125,-0.12373746931552887,-0.03547048568725586,1.6030967235565186,2.487969160079956
1,A_w100_T10000_std_lr0.01_s1,41,20362,970092,970093,transport,96,False,True,0.0625,0.03125,-0.005621045827865601,-0.0030646324157714844,-1.6645121574401855,3.6143038272857666
1,A_w100_T10000_std_lr0.01_s1,58,20370,970100,971000,transport,-1,True,False,0.0625,0.03125,-0.007467620074748993,0.019901275634765625,0.81199049949646,7.384291648864746
1,A_w100_T10000_std_lr0.01_s1,49,20372,972000,973000,transport,-1,True,False,0.0625,0.03125,-0.005306988954544067,0.0037360191345214844,-1.8723795413970947,2.982971668243408
1,A_w100_T10000_std_lr0.01_s1,49,20379,979000,979900,transport,-1,False,True,0.0625,0.03125,-0.01921898126602173,-0.003604412078857422,-1.8924026489257812,3.01143217086792
1,A_w100_T10000_std_lr0.01_s1,58,20480,980000,980001,reclass,97,False,True,0.0625,0.03125,-0.059451624751091,0.0,1.1444700956344604,7.431082725524902
1,A_w100_T10000_std_lr0.01_s1,36,20549,980069,980070,transport,97,True,False,0.09375,0.03125,-0.04255357384681702,-0.02094721794128418,-2.040330410003662,3.9935429096221924
1,A_w100_T10000_std_lr0.01_s1,66,20552,980072,980073,transport,97,True,False,0.25,0.03125,-0.12481974065303802,-0.023157596588134766,2.1097683906555176,3.064523220062256
1,A_w100_T10000_std_lr0.01_s1,66,20580,980100,981000,transport,-1,False,True,0.1875,0.0,-0.18282054364681244,-0.07764220237731934,2.077516555786133,3.121859312057495
1,A_w100_T10000_std_lr0.01_s1,60,20581,981000,982000,transport,-1,True,False,0.0625,0.03125,-0.009340256452560425,0.04227781295776367,1.4475840330123901,4.009644031524658
1,A_w100_T10000_std_lr0.01_s1,98,20581,981000,982000,transport,-1,True,False,0.0625,0.03125,-0.07121793925762177,-0.0018815994262695312,0.6484473943710327,3.7533886432647705
1,A_w100_T10000_std_lr0.01_s1,36,20584,984000,985000,transport,-1,True,False,0.0625,0.03125,-0.008018583059310913,0.0007054805755615234,-1.6083585023880005,3.9130477905273438
1,A_w100_T10000_std_lr0.01_s1,98,20584,984000,985000,transport,-1,True,False,0.0625,0.03125,0.0011480003595352173,0.07006263732910156,1.069382905960083,3.8911240100860596
1,A_w100_T10000_std_lr0.01_s1,36,20587,987000,988000,transport,-1,True,False,0.0625,0.03125,-0.0076068490743637085,0.0008854866027832031,-1.5596891641616821,3.921159029006958
1,A_w100_T10000_std_lr0.01_s1,98,20588,988000,989000,transport,-1,False,True,0.09375,0.03125,-0.014568835496902466,0.010558605194091797,1.5079636573791504,4.063023567199707
1,A_w100_T10000_std_lr0.01_s1,6,20711,990021,990022,transport,98,False,True,0.0625,0.03125,-0.03678421676158905,-0.009792327880859375,-1.525159239768982,4.188375949859619
1,A_w100_T10000_std_lr0.01_s1,18,20714,990024,990025,transport,98,False,True,0.0625,0.0,-0.05326547846198082,-0.02592158317565918,-1.1554211378097534,3.8929660320281982
1,A_w100_T10000_std_lr0.01_s1,36,20751,990061,990062,transport,98,True,False,0.0625,0.03125,-0.04044397175312042,-0.01086568832397461,-1.5226867198944092,3.9255876541137695
1,A_w100_T10000_std_lr0.01_s1,60,20764,990074,990075,transport,98,False,True,0.0625,0.03125,-0.01378662884235382,-0.008254528045654297,1.4980052709579468,4.055420398712158
1,A_w100_T10000_std_lr0.01_s1,65,20790,990100,991000,transport,-1,False,True,0.0625,0.0,-0.027342811226844788,-0.009939193725585938,-0.2201003134250641,4.75881290435791
1,A_w100_T10000_std_lr0.01_s1,97,20792,992000,993000,transport,-1,False,True,0.0625,0.03125,-0.018836602568626404,-0.004929542541503906,-1.37199068069458,5.624917984008789
1,A_w100_T10000_std_lr0.01_s1,21,20795,995000,996000,transport,-1,False,True,0.0625,0.03125,0.0010949969291687012,0.01062774658203125,-1.1790504455566406,5.743452072143555
2,A_w100_T10000_std_lr0.01_s2,10,1,1000,2000,transport,-1,True,False,0.0625,0.03125,-0.0031149089336395264,5.7220458984375e-06,-0.11633870005607605,1.4149399995803833
2,A_w100_T10000_std_lr0.01_s2,23,110,10000,10001,reclass,0,True,False,0.21875,0.03125,-0.14929912984371185,0.0,0.6533479690551758,1.5360838174819946
2,A_w100_T10000_std_lr0.01_s2,24,110,10000,10001,reclass,0,True,False,0.125,0.0,-0.14134612679481506,0.0,-0.10988599807024002,1.4229680299758911
2,A_w100_T10000_std_lr0.01_s2,63,110,10000,10001,reclass,0,True,False,0.15625,0.03125,-0.11449704319238663,0.0,-0.6822605133056641,1.6716419458389282
2,A_w100_T10000_std_lr0.01_s2,96,110,10000,10001,reclass,0,True,False,0.21875,0.03125,-0.10924778878688812,0.0,-0.1587156504392624,1.4633272886276245
2,A_w100_T10000_std_lr0.01_s2,11,112,10002,10003,transport,0,True,False,0.0625,0.03125,-0.001942519098520279,1.5497207641601562e-06,-0.03483578935265541,1.369819164276123
2,A_w100_T10000_std_lr0.01_s2,86,117,10007,10008,transport,0,True,False,0.09375,0.03125,-0.012149810791015625,3.135204315185547e-05,0.32963818311691284,1.4469726085662842
2,A_w100_T10000_std_lr0.01_s2,3,125,10015,10016,transport,0,True,False,0.0625,0.03125,-0.006521373987197876,-0.000141143798828125,-0.1445680409669876,1.4460303783416748
2,A_w100_T10000_std_lr0.01_s2,0,210,10100,11000,transport,-1,True,False,0.0625,0.03125,-0.007056072354316711,-2.1219253540039062e-05,-0.09279600530862808,1.31831693649292
2,A_w100_T10000_std_lr0.01_s2,10,210,10100,11000,transport,-1,True,False,0.09375,0.0,-0.05896492302417755,-0.0035387277603149414,-0.1652001589536667,1.4199143648147583
2,A_w100_T10000_std_lr0.01_s2,20,210,10100,11000,transport,-1,True,False,0.0625,0.03125,-0.02713218331336975,-0.001799941062927246,-0.10849637538194656,1.4575622081756592
2,A_w100_T10000_std_lr0.01_s2,40,210,10100,11000,transport,-1,True,False,0.09375,0.0,-0.05495364964008331,-0.003016829490661621,0.12412790209054947,1.2334057092666626
2,A_w100_T10000_std_lr0.01_s2,79,210,10100,11000,transport,-1,True,False,0.09375,0.03125,-0.048575714230537415,-0.003710031509399414,0.39777544140815735,1.2936195135116577
2,A_w100_T10000_std_lr0.01_s2,28,211,11000,12000,transport,-1,True,False,0.0625,0.0,-0.017319560050964355,-0.0009249448776245117,0.4429384469985962,1.294222116470337
2,A_w100_T10000_std_lr0.01_s2,3,212,12000,13000,transport,-1,True,False,0.0625,0.03125,-0.0014658123254776,0.0005763769149780273,-0.15346290171146393,1.4471864700317383
2,A_w100_T10000_std_lr0.01_s2,67,212,12000,13000,transport,-1,True,False,0.0625,0.03125,-0.0006775557994842529,0.0006548166275024414,-0.0764499232172966,1.4614386558532715
2,A_w100_T10000_std_lr0.01_s2,67,267,19947,19948,transport,1,True,False,0.0625,0.03125,-4.735589027404785e-05,2.384185791015625e-07,-0.10115525126457214,1.462943434715271
2,A_w100_T10000_std_lr0.01_s2,72,320,20000,20001,reclass,1,True,False,0.40625,0.03125,-0.13422554731369019,0.0,0.31328240036964417,1.4293605089187622
2,A_w100_T10000_std_lr0.01_s2,38,334,20014,20015,transport,1,True,False,0.0625,0.03125,-0.006395906209945679,-0.00027108192443847656,0.34254586696624756,1.4965336322784424
2,A_w100_T10000_std_lr0.01_s2,17,341,20021,20022,transport,1,True,False,0.0625,0.03125,-0.016862496733665466,-0.0007185935974121094,0.18225088715553284,1.456119179725647
2,A_w100_T10000_std_lr0.01_s2,89,360,20040,20041,transport,1,True,False,0.0625,0.03125,-0.003724426031112671,-6.389617919921875e-05,0.2734367251396179,1.3802618980407715
2,A_w100_T10000_std_lr0.01_s2,0,420,20100,21000,transport,-1,True,False,0.0625,0.0,-0.019119203090667725,-0.0003924369812011719,-0.08894065022468567,1.3180698156356812
2,A_w100_T10000_std_lr0.01_s2,47,420,20100,21000,transport,-1,True,False,0.0625,0.0,-0.02880758047103882,-0.0002442598342895508,0.3260554075241089,1.3276194334030151
2,A_w100_T10000_std_lr0.01_s2,97,420,20100,21000,transport,-1,True,False,0.0625,0.0,-0.024321645498275757,-0.0008821487426757812,-0.20555390417575836,1.348248839378357
2,A_w100_T10000_std_lr0.01_s2,20,421,21000,22000,transport,-1,True,False,0.0625,0.03125,-0.008820414543151855,0.0060312747955322266,-0.17016401886940002,1.4641586542129517
2,A_w100_T10000_std_lr0.01_s2,1,530,30000,30001,reclass,2,True,False,0.40625,0.0,-0.1363394558429718,0.0,0.003909937106072903,1.3657996654510498
2,A_w100_T10000_std_lr0.01_s2,9,530,30000,30001,reclass,2,True,False,0.15625,0.03125,-0.08543365448713303,0.0,-0.509023904800415,1.3996104001998901
2,A_w100_T10000_std_lr0.01_s2,15,530,30000,30001,reclass,2,True,False,0.25,0.0,-0.11420437693595886,0.0,0.04777515307068825,1.3277201652526855
2,A_w100_T10000_std_lr0.01_s2,22,530,30000,30001,reclass,2,True,False,0.15625,0.0,-0.10484617948532104,0.0,-0.5627355575561523,1.6546387672424316
2,A_w100_T10000_std_lr0.01_s2,38,530,30000,30001,reclass,2,True,False,0.15625,0.0,-0.10094384849071503,0.0,0.5196186900138855,1.5615488290786743
2,A_w100_T10000_std_lr0.01_s2,65,530,30000,30001,reclass,2,True,False,0.21875,0.0,-0.10123296827077866,0.0,-0.31150999665260315,1.4646421670913696
2,A_w100_T10000_std_lr0.01_s2,81,530,30000,30001,reclass,2,True,False,0.09375,0.0,-0.11563526093959808,0.0,-0.4278945326805115,1.3400639295578003
2,A_w100_T10000_std_lr0.01_s2,92,530,30000,30001,reclass,2,True,False,0.25,0.0,-0.025177843868732452,0.0,-0.11787218600511551,1.335747480392456
2,A_w100_T10000_std_lr0.01_s2,57,535,30005,30006,transport,2,True,False,0.0625,0.03125,-0.030271872878074646,-0.0012198686599731445,-0.6379415988922119,1.6131848096847534
2,A_w100_T10000_std_lr0.01_s2,58,559,30029,30030,transport,2,True,False,0.09375,0.03125,-0.023109614849090576,-0.001607060432434082,-0.385530024766922,1.196570634841919
2,A_w100_T10000_std_lr0.01_s2,72,575,30045,30046,transport,2,True,False,0.0625,0.03125,-0.01710250973701477,-0.0009641647338867188,0.4585529565811157,1.4734697341918945
2,A_w100_T10000_std_lr0.01_s2,9,579,30049,30050,transport,2,True,False,0.125,0.03125,-0.015008971095085144,-0.00023066997528076172,-0.5178371667861938,1.4048722982406616
2,A_w100_T10000_std_lr0.01_s2,9,594,30064,30065,transport,2,True,False,0.09375,0.03125,-0.01376505196094513,-0.0004248619079589844,-0.5205206274986267,1.4060602188110352
2,A_w100_T10000_std_lr0.01_s2,66,613,30083,30084,transport,2,True,False,0.0625,0.03125,-0.012246787548065186,-0.0012749433517456055,0.6792169809341431,1.6331579685211182
2,A_w100_T10000_std_lr0.01_s2,79,613,30083,30084,transport,2,True,False,0.0625,0.03125,-0.011183977127075195,-0.0011262893676757812,0.5052461624145508,1.3353521823883057
2,A_w100_T10000_std_lr0.01_s2,58,614,30084,30085,transport,2,True,False,0.09375,0.03125,-0.004800468683242798,-0.00031578540802001953,-0.38221684098243713,1.1967836618423462
2,A_w100_T10000_std_lr0.01_s2,20,623,30093,30094,transport,2,True,False,0.0625,0.03125,-0.0035476982593536377,-5.638599395751953e-05,-0.23509034514427185,1.4750785827636719
2,A_w100_T10000_std_lr0.01_s2,10,630,30100,31000,transport,-1,True,False,0.0625,0.0,-0.07499697804450989,-0.003523111343383789,-0.27696478366851807,1.4424993991851807
2,A_w100_T10000_std_lr0.01_s2,16,630,30100,31000,transport,-1,True,False,0.0625,0.0,-0.02140916883945465,-0.0006661415100097656,-0.3506453335285187,1.4315776824951172
2,A_w100_T10000_std_lr0.01_s2,58,630,30100,31000,transport,-1,True,False,0.09375,0.03125,-0.015487775206565857,-3.4570693969726562e-06,-0.3828778862953186,1.1970720291137695
2,A_w100_T10000_std_lr0.01_s2,71,630,30100,31000,transport,-1,True,False,0.0625,0.0,-0.027033373713493347,6.532669067382812e-05,-1.2507262229919434,2.15602445602417
2,A_w100_T10000_std_lr0.01_s2,9,631,31000,32000,transport,-1,True,False,0.09375,0.03125,-0.00611463189125061,0.0034540891647338867,-0.5371062755584717,1.4143122434616089
2,A_w100_T10000_std_lr0.01_s2,78,631,31000,32000,transport,-1,True,False,0.0625,0.0,-0.020843520760536194,-0.00035381317138671875,-0.42291900515556335,1.5038374662399292
2,A_w100_T10000_std_lr0.01_s2,6,740,40000,40001,reclass,3,True,False,0.0625,0.0,-0.06622157990932465,0.0,0.09448492527008057,1.3922348022460938
2,A_w100_T10000_std_lr0.01_s2,9,740,40000,40001,reclass,3,True,False,0.0625,0.03125,-0.06809744238853455,0.0,-0.5560820698738098,1.4223663806915283
2,A_w100_T10000_std_lr0.01_s2,11,740,40000,40001,reclass,3,True,False,1.0,0.0,-0.12564639747142792,0.0,0.04466599225997925,1.3675074577331543
2,A_w100_T10000_std_lr0.01_s2,14,740,40000,40001,reclass,3,True,False,0.1875,0.03125,-0.06834962964057922,0.0,0.874271035194397,1.9247050285339355
2,A_w100_T10000_std_lr0.01_s2,20,740,40000,40001,reclass,3,True,False,0.09375,0.03125,-0.05642613768577576,0.0,-0.2793590724468231,1.483574390411377
2,A_w100_T10000_std_lr0.01_s2,21,740,40000,40001,reclass,3,True,False,0.09375,0.0,-0.10204125195741653,0.0,0.13186123967170715,1.4264754056930542
2,A_w100_T10000_std_lr0.01_s2,27,740,40000,40001,reclass,3,True,False,0.15625,0.0,-0.10651259869337082,0.0,-0.4029310643672943,1.4764283895492554
2,A_w100_T10000_std_lr0.01_s2,41,740,40000,40001,reclass,3,True,False,0.3125,0.0,-0.11209716647863388,0.0,0.10628008097410202,1.350143313407898
2,A_w100_T10000_std_lr0.01_s2,74,740,40000,40001,reclass,3,True,False,0.46875,0.03125,-0.10662049055099487,0.0,0.2211477905511856,1.4735623598098755
2,A_w100_T10000_std_lr0.01_s2,76,740,40000,40001,reclass,3,True,False,0.125,0.03125,-0.07433713972568512,0.0,-0.15601889789104462,1.586604356765747
2,A_w100_T10000_std_lr0.01_s2,80,745,40005,40006,transport,3,True,False,0.15625,0.03125,-0.04592049866914749,-0.00845348834991455,-0.4891411364078522,1.6371264457702637
2,A_w100_T10000_std_lr0.01_s2,70,746,40006,40007,transport,3,True,False,0.1875,0.03125,-0.09705085307359695,0.0011055469512939453,0.6349360346794128,1.6822048425674438
2,A_w100_T10000_std_lr0.01_s2,18,760,40020,40021,transport,3,True,False,0.0625,0.03125,-0.011848032474517822,-0.0016465187072753906,0.7555649876594543,1.59660005569458
2,A_w100_T10000_std_lr0.01_s2,10,779,40039,40040,transport,3,True,False,0.09375,0.03125,-0.028723210096359253,-0.001080632209777832,-0.26495760679244995,1.441092848777771
2,A_w100_T10000_std_lr0.01_s2,86,780,40040,40041,transport,3,True,False,0.0625,0.03125,-0.03256766498088837,-0.0015670061111450195,0.4708900451660156,1.5922811031341553
2,A_w100_T10000_std_lr0.01_s2,94,795,40055,40056,transport,3,True,False,0.09375,0.03125,-0.031825900077819824,-0.0007187128067016602,-0.8808106184005737,1.7228354215621948
2,A_w100_T10000_std_lr0.01_s2,65,821,40081,40082,transport,3,True,False,0.0625,0.0,-0.014063641428947449,0.00012099742889404297,-0.3083757758140564,1.4643096923828125
2,A_w100_T10000_std_lr0.01_s2,5,840,40100,41000,transport,-1,True,False,0.0625,0.0,-0.012357033789157867,-0.0005483627319335938,0.25498875975608826,1.2164777517318726
2,A_w100_T10000_std_lr0.01_s2,13,840,40100,41000,transport,-1,True,False,0.0625,0.0,-0.057205989956855774,-0.002841949462890625,-0.4518064260482788,1.3627073764801025
2,A_w100_T10000_std_lr0.01_s2,55,840,40100,41000,transport,-1,True,False,0.15625,0.0,-0.07977430522441864,-0.005050063133239746,0.3757942020893097,1.3341853618621826
2,A_w100_T10000_std_lr0.01_s2,61,840,40100,41000,transport,-1,True,False,0.09375,0.03125,-0.016833126544952393,0.002423405647277832,0.6635167598724365,1.744523048400879
2,A_w100_T10000_std_lr0.01_s2,80,840,40100,41000,transport,-1,True,False,0.15625,0.0,-0.06778775900602341,-0.008483529090881348,-0.4639172852039337,1.6304223537445068
2,A_w100_T10000_std_lr0.01_s2,82,840,40100,41000,transport,-1,True,False,0.0625,0.0,-0.07990157604217529,-0.006294846534729004,-0.7038091421127319,1.5286717414855957
2,A_w100_T10000_std_lr0.01_s2,98,840,40100,41000,transport,-1,True,False,0.1875,0.03125,-0.0898585170507431,-0.025382161140441895,-0.6198925375938416,1.6127296686172485
2,A_w100_T10000_std_lr0.01_s2,74,950,50000,50001,reclass,4,True,False,0.28125,0.0,-0.10959649085998535,0.0,0.3486139476299286,1.5053633451461792
2,A_w100_T10000_std_lr0.01_s2,57,952,50002,50003,transport,4,True,False,0.25,0.03125,-0.07458505779504776,-0.004027247428894043,-0.731195867061615,1.665300965309143
2,A_w100_T10000_std_lr0.01_s2,31,966,50016,50017,transport,4,True,False,0.09375,0.0,-0.0945349857211113,-0.0046291351318359375,-0.9067776799201965,2.0758581161499023
2,A_w100_T10000_std_lr0.01_s2,80,969,50019,50020,transport,4,True,False,0.15625,0.03125,-0.028674066066741943,-0.001601576805114746,-0.4400218725204468,1.622373342514038
2,A_w100_T10000_std_lr0.01_s2,23,987,50037,50038,transport,4,True,False,0.0625,0.0,-0.05105145275592804,-0.001880645751953125,0.652850866317749,1.5361993312835693
2,A_w100_T10000_std_lr0.01_s2,58,988,50038,50039,transport,4,True,False,0.0625,0.03125,-0.020425230264663696,0.0003452301025390625,-0.6399791240692139,1.3296335935592651
2,A_w100_T10000_std_lr0.01_s2,57,992,50042,50043,transport,4,True,False,0.09375,0.03125,-0.020093172788619995,0.00036144256591796875,-0.7108785510063171,1.6642818450927734
2,A_w100_T10000_std_lr0.01_s2,80,1009,50059,50060,transport,4,True,False,0.125,0.03125,-0.028755635023117065,-0.0011125802993774414,-0.44383612275123596,1.6245397329330444
