run_id,gname,ckpt,finite,n_alive,d,inter_abs_cos_Eg,inter_abs_cos_W,vcos_Eg_mean,vcos_W_mean,cos_self_median,cos_self_iqr_lo,cos_self_iqr_hi,cos_mu_absmean,exp_g,width_g,exp,width,period,enc,c,kappa,lr,batch,seed,git_hash
B_w100_K10000_c2.0_k4_lr0.003_s4,B_w100,1000000,True,100,21,0.8016495108604431,0.17160896956920624,0.8016495108604431,0.01175480242818594,0.3019826412200928,-0.32364118844270706,0.3989453539252281,0.8016631603240967,B,100,B,100,10000,std,2.0,4,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s0,B_w100,1000000,True,100,21,0.8719369769096375,0.1648491621017456,0.8719369769096375,0.00971487071365118,0.14362946152687073,-0.046861596405506134,0.2864932119846344,0.263870507478714,B,100,B,100,10000,std,2.0,4,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s1,B_w100,1000000,True,100,21,0.8201456665992737,0.1639200896024704,0.8201456665992737,0.007138012908399105,0.2774667739868164,-0.3099486455321312,0.37877511233091354,0.7855192422866821,B,100,B,100,10000,std,2.0,4,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s2,B_w100,1000000,True,100,21,0.8525092601776123,0.16421917080879211,0.8525092601776123,0.003204762702807784,-0.0739406943321228,-0.26185442507267,0.33086061477661133,0.8125733733177185,B,100,B,100,10000,std,2.0,4,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s3,B_w100,1000000,True,100,21,0.8657047152519226,0.16284100711345673,0.8657047152519226,0.00846720952540636,0.14829130470752716,-0.20043737068772316,0.30556192249059677,0.6854509711265564,B,100,B,100,10000,std,2.0,4,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s4,B_w100,1000000,True,100,21,0.8876596093177795,0.16513007879257202,0.8876596093177795,0.004491416271775961,0.10686669498682022,-0.16673047095537186,0.31264401972293854,0.587532103061676,B,100,B,100,10000,std,2.0,4,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s0,B_w100,1000000,True,100,21,0.577817440032959,0.17259767651557922,0.492928147315979,0.01958872750401497,0.2552010416984558,-0.258748896420002,0.35978057235479355,0.6198578476905823,B,100,B,100,10000,std,2.0,16,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s1,B_w100,1000000,True,100,21,0.7343469858169556,0.1718435436487198,0.7224923968315125,0.007992235012352467,0.1264776587486267,-0.11931329406797886,0.23479748889803886,0.21649965643882751,B,100,B,100,10000,std,2.0,16,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s2,B_w100,1000000,True,100,21,0.916708767414093,0.17216156423091888,0.916708767414093,0.008168836124241352,0.07903529703617096,-0.0759156197309494,0.2096496932208538,0.23022779822349548,B,100,B,100,10000,std,2.0,16,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s3,B_w100,1000000,True,100,21,0.6146761775016785,0.17321182787418365,0.5641764998435974,0.019115479663014412,0.24984042346477509,-0.1697143279016018,0.3371879532933235,0.5274592638015747,B,100,B,100,10000,std,2.0,16,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s4,B_w100,1000000,True,100,21,0.9140563607215881,0.1710215061903,0.9140563607215881,0.01738126575946808,0.16153278946876526,-0.1518610492348671,0.2620149850845337,0.405495285987854,B,100,B,100,10000,std,2.0,16,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s0,B_w100,1000000,True,100,21,0.8106973767280579,0.16274401545524597,0.8106973767280579,0.0162335392087698,0.1184985488653183,-0.033133371733129025,0.2758357375860214,0.34310340881347656,B,100,B,100,10000,std,2.0,16,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s1,B_w100,1000000,True,100,21,0.9345501065254211,0.16387206315994263,0.9345501065254211,0.010212269611656666,0.03984436020255089,-0.11415024474263191,0.22004268690943718,0.3979789614677429,B,100,B,100,10000,std,2.0,16,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s2,B_w100,1000000,True,100,21,0.5951711535453796,0.16290579736232758,0.4965389370918274,0.00972668919712305,0.2372949719429016,-0.290570467710495,0.3593726232647896,0.6518794298171997,B,100,B,100,10000,std,2.0,16,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s3,B_w100,1000000,True,100,21,0.946323573589325,0.16340792179107666,0.946323573589325,0.01703212596476078,0.14576038718223572,-0.05603904649615288,0.23755460605025291,0.23446287214756012,B,100,B,100,10000,std,2.0,16,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s4,B_w100,1000000,True,100,21,0.5927847027778625,0.16334077715873718,0.44614771008491516,0.008342910557985306,0.14605125784873962,-0.09763422980904579,0.28563834726810455,0.35097813606262207,B,100,B,100,10000,std,2.0,16,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s0,B_w5,0,True,5,21,0.8438045382499695,0.14521625638008118,0.8438045382499695,-0.009835672564804554,0.44689294695854187,0.37877821922302246,0.45235857367515564,0.8499460220336914,B,5,B,5,10000,std,2.0,1,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s1,B_w5,0,True,5,21,0.6721059679985046,0.21510660648345947,0.6721059679985046,-0.019503816962242126,0.44128555059432983,0.2775001525878906,0.5364677906036377,0.7247164845466614,B,5,B,5,10000,std,2.0,1,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s2,B_w5,0,True,5,21,0.7112714648246765,0.22161440551280975,0.7112714648246765,0.1263239085674286,0.36013224720954895,0.23950424790382385,0.46953722834587097,0.34611350297927856,B,5,B,5,10000,std,2.0,1,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s3,B_w5,0,True,5,21,0.9273716807365417,0.18161526322364807,0.9273716807365417,0.015072120353579521,0.42500919103622437,0.3465220630168915,0.462532639503479,0.8497411012649536,B,5,B,5,10000,std,2.0,1,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s4,B_w5,0,True,5,21,0.9166570901870728,0.18306460976600647,0.9166570901870728,-0.04293230548501015,0.44487008452415466,0.36950933933258057,0.5084515810012817,0.9012492895126343,B,5,B,5,10000,std,2.0,1,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.001_s0,B_w5,0,True,5,21,0.6718078851699829,0.2420731484889984,0.6718078851699829,0.2420731484889984,0.5228254199028015,0.4290291965007782,0.6355477571487427,0.5330241918563843,B,5,B,5,10000,std,2.0,1,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.001_s1,B_w5,0,True,5,21,0.7717611789703369,0.29933738708496094,0.7717611789703369,0.002167233731597662,0.3596762716770172,0.3462458848953247,0.4655478596687317,0.8099702596664429,B,5,B,5,10000,std,2.0,1,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.001_s2,B_w5,0,True,5,21,0.8836657404899597,0.19528993964195251,0.8836657404899597,-0.028871238231658936,0.4642683267593384,0.3643973171710968,0.4754270315170288,0.8966795206069946,B,5,B,5,10000,std,2.0,1,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.001_s3,B_w5,0,True,5,21,0.7788629531860352,0.11508248746395111,0.7788629531860352,0.041853804141283035,0.31240716576576233,0.24346524477005005,0.38265663385391235,0.5134703516960144,B,5,B,5,10000,std,2.0,1,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.001_s4,B_w5,0,True,5,21,0.7435615658760071,0.16500793397426605,0.7435615658760071,-0.06331367790699005,0.4191340506076813,0.13258248567581177,0.5032025575637817,0.548872709274292,B,5,B,5,10000,std,2.0,1,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.003_s0,B_w5,0,True,5,21,0.7834829092025757,0.22442317008972168,0.7834829092025757,-0.08560282737016678,0.35613229870796204,0.3522022068500519,0.36468470096588135,0.8010808825492859,B,5,B,5,10000,std,2.0,4,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.003_s1,B_w5,0,True,5,21,0.8365380167961121,0.1755353808403015,0.8365380167961121,-0.03822895884513855,0.32659822702407837,0.24707157909870148,0.41595080494880676,0.6186350584030151,B,5,B,5,10000,std,2.0,4,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.003_s2,B_w5,0,True,5,21,0.6854466199874878,0.16650569438934326,0.6854466199874878,-0.11082575470209122,0.4135350286960602,0.3956342935562134,0.4661548137664795,0.8290430307388306,B,5,B,5,10000,std,2.0,4,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.003_s3,B_w5,0,True,5,21,0.9184131622314453,0.14732922613620758,0.9184131622314453,0.05974600464105606,0.4318874180316925,0.42704594135284424,0.5329954624176025,0.8920588493347168,B,5,B,5,10000,std,2.0,4,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.003_s4,B_w5,0,True,5,21,0.7561503648757935,0.24616043269634247,0.7561503648757935,-0.04001107066869736,0.3976310193538666,0.3012784421443939,0.49139896035194397,0.40490055084228516,B,5,B,5,10000,std,2.0,4,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.001_s0,B_w5,0,True,5,21,0.9070572853088379,0.16247311234474182,0.9070572853088379,-0.04978334531188011,0.4775921702384949,0.3904697895050049,0.5982966423034668,0.8738430142402649,B,5,B,5,10000,std,2.0,4,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.001_s1,B_w5,0,True,5,21,0.6063410043716431,0.22566747665405273,0.5919612646102905,0.11403796821832657,0.39236560463905334,0.15324969589710236,0.5800271034240723,0.5220956802368164,B,5,B,5,10000,std,2.0,4,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.001_s2,B_w5,0,True,5,21,0.8927927017211914,0.15777462720870972,0.8927927017211914,0.027182627469301224,0.4879896640777588,0.25652796030044556,0.5155507326126099,0.7979377508163452,B,5,B,5,10000,std,2.0,4,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.001_s3,B_w5,0,True,5,21,0.8235368728637695,0.16268140077590942,0.8235368728637695,0.021357575431466103,0.2825572192668915,0.18122413754463196,0.36526238918304443,0.5457707643508911,B,5,B,5,10000,std,2.0,4,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.001_s4,B_w5,0,True,5,21,0.8572115898132324,0.1936766803264618,0.8572115898132324,-0.11787998676300049,0.28065669536590576,-0.05978018417954445,0.48179882764816284,0.7029235363006592,B,5,B,5,10000,std,2.0,4,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.003_s0,B_w5,0,True,5,21,0.9167804718017578,0.1925247758626938,0.9167804718017578,0.04640548676252365,0.37821856141090393,0.2697712481021881,0.3839161694049835,0.5859755277633667,B,5,B,5,10000,std,2.0,16,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.003_s1,B_w5,0,True,5,21,0.7351516485214233,0.15499858558177948,0.7351516485214233,-0.10088789463043213,0.25253450870513916,-0.03222519904375076,0.30691519379615784,0.5387812852859497,B,5,B,5,10000,std,2.0,16,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.003_s2,B_w5,0,True,5,21,0.8870526552200317,0.13555756211280823,0.8870526552200317,-0.08762668073177338,0.2163681834936142,0.21556517481803894,0.43048372864723206,0.45200246572494507,B,5,B,5,10000,std,2.0,16,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.003_s3,B_w5,0,True,5,21,0.7782152891159058,0.251869261264801,0.7782152891159058,-0.056847356259822845,0.3541633188724518,0.2215588241815567,0.437061607837677,0.34467262029647827,B,5,B,5,10000,std,2.0,16,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.003_s4,B_w5,0,True,5,21,0.9337580800056458,0.19356806576251984,0.9337580800056458,0.025950387120246887,0.3547305762767792,0.02467341721057892,0.4183882474899292,0.4007883071899414,B,5,B,5,10000,std,2.0,16,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.001_s0,B_w5,0,True,5,21,0.8149945139884949,0.19239287078380585,0.8149945139884949,0.005150635726749897,0.05090532451868057,-0.1802442967891693,0.5102987885475159,0.7808029651641846,B,5,B,5,10000,std,2.0,16,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.001_s1,B_w5,0,True,5,21,0.7337032556533813,0.12324485927820206,0.7337032556533813,-0.02126440219581127,0.40483808517456055,0.3147209882736206,0.49126997590065,0.7355189323425293,B,5,B,5,10000,std,2.0,16,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.001_s2,B_w5,0,True,5,21,0.8514840006828308,0.1992029845714569,0.32768669724464417,-0.062253642827272415,0.30759069323539734,0.2615784704685211,0.3181108832359314,0.389727383852005,B,5,B,5,10000,std,2.0,16,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.001_s3,B_w5,0,True,5,21,0.927590548992157,0.09911879897117615,0.927590548992157,-0.0038094029296189547,0.09877274930477142,0.03484676405787468,0.3682536482810974,0.6611387133598328,B,5,B,5,10000,std,2.0,16,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.001_s4,B_w5,0,True,5,21,0.6269564032554626,0.2098403424024582,0.6269564032554626,-0.04443259909749031,0.4188462495803833,-0.16835175454616547,0.42953917384147644,0.7221730351448059,B,5,B,5,10000,std,2.0,16,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s0,B_w5,10000,True,5,21,0.8616647720336914,0.2196073830127716,0.8616647720336914,0.01857278309762478,0.37756550312042236,0.35032349824905396,0.5118049383163452,0.8594121932983398,B,5,B,5,10000,std,2.0,1,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s1,B_w5,10000,True,5,21,0.7569915652275085,0.2605622708797455,0.7569915652275085,0.110063835978508,0.32330915331840515,-0.21364939212799072,0.5162039995193481,0.7551757097244263,B,5,B,5,10000,std,2.0,1,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s2,B_w5,10000,True,5,21,0.8927275538444519,0.14269918203353882,0.8927275538444519,-0.05732222646474838,0.20787827670574188,0.06060675159096718,0.32926440238952637,0.8296598196029663,B,5,B,5,10000,std,2.0,1,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s3,B_w5,10000,True,5,21,0.7857950925827026,0.15641340613365173,0.7857950925827026,0.14771535992622375,0.4049380421638489,0.3286316692829132,0.45926907658576965,0.44621196389198303,B,5,B,5,10000,std,2.0,1,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s4,B_w5,10000,True,5,21,0.943785548210144,0.1661369800567627,0.943785548210144,0.09646082669496536,0.41981855034828186,0.3089956045150757,0.4357672929763794,0.8165728449821472,B,5,B,5,10000,std,2.0,1,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.001_s0,B_w5,10000,True,5,21,0.9137217402458191,0.20168288052082062,0.9137217402458191,-0.02941952645778656,0.4586687982082367,0.4487050175666809,0.47214367985725403,0.8373120427131653,B,5,B,5,10000,std,2.0,1,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.001_s1,B_w5,10000,True,5,21,0.9055460095405579,0.29383689165115356,0.9055460095405579,0.09660595655441284,0.26032787561416626,0.19183841347694397,0.6862916350364685,0.5333289504051208,B,5,B,5,10000,std,2.0,1,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.001_s2,B_w5,10000,True,5,21,0.7508795261383057,0.1857043355703354,0.7508795261383057,0.006682266481220722,-0.1699019968509674,-0.19113728404045105,0.4340806007385254,0.8311578631401062,B,5,B,5,10000,std,2.0,1,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.001_s3,B_w5,10000,True,5,21,0.7511416673660278,0.15175054967403412,0.7511416673660278,0.09048102796077728,0.29681169986724854,-0.2120032161474228,0.3215823769569397,0.7822511792182922,B,5,B,5,10000,std,2.0,1,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.001_s4,B_w5,10000,True,5,21,0.8567196130752563,0.16203045845031738,0.8567196130752563,-0.039425984025001526,0.31585994362831116,0.19047033786773682,0.48944973945617676,0.3552541434764862,B,5,B,5,10000,std,2.0,1,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.003_s0,B_w5,10000,True,5,21,0.8035825490951538,0.27232927083969116,0.8035825490951538,-0.029428591951727867,0.2663578987121582,-0.2326265126466751,0.2883608937263489,0.8359920382499695,B,5,B,5,10000,std,2.0,4,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.003_s1,B_w5,10000,True,5,21,0.8382846713066101,0.17599640786647797,0.8382846713066101,0.05794525146484375,0.30599066615104675,0.2364608347415924,0.4923073649406433,0.8273626565933228,B,5,B,5,10000,std,2.0,4,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.003_s2,B_w5,10000,True,5,21,0.7514525055885315,0.19200065732002258,0.7514525055885315,-0.031067710369825363,0.3486960232257843,0.34309589862823486,0.37614500522613525,0.8439935445785522,B,5,B,5,10000,std,2.0,4,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.003_s3,B_w5,10000,True,5,21,0.8847817182540894,0.11235761642456055,0.8847817182540894,0.04589320346713066,0.4329979121685028,0.3766433000564575,0.46956372261047363,0.858380138874054,B,5,B,5,10000,std,2.0,4,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.003_s4,B_w5,10000,True,5,21,0.9801229238510132,0.2499692738056183,0.9801229238510132,0.20575734972953796,0.43587690591812134,0.4062459170818329,0.4769059121608734,0.7328711152076721,B,5,B,5,10000,std,2.0,4,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.001_s0,B_w5,10000,True,5,21,0.9066869616508484,0.16041062772274017,0.9066869616508484,-0.04896044731140137,0.4536581039428711,-0.2756972908973694,0.5461005568504333,0.8384660482406616,B,5,B,5,10000,std,2.0,4,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.001_s1,B_w5,10000,True,5,21,0.7184873819351196,0.20298857986927032,0.7184873819351196,0.023900756612420082,0.1787397563457489,0.14882655441761017,0.5212299227714539,0.4269682466983795,B,5,B,5,10000,std,2.0,4,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.001_s2,B_w5,10000,True,5,21,0.8685709238052368,0.14280979335308075,0.8685709238052368,-0.050149429589509964,-0.05941886454820633,-0.09682069718837738,0.41791674494743347,0.2874560058116913,B,5,B,5,10000,std,2.0,4,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.001_s3,B_w5,10000,True,5,21,0.6315956711769104,0.19735081493854523,0.6315956711769104,0.17854367196559906,0.37445685267448425,0.34807783365249634,0.5809358358383179,0.4734407365322113,B,5,B,5,10000,std,2.0,4,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k4_lr0.001_s4,B_w5,10000,True,5,21,0.8757273554801941,0.2534417510032654,0.8757273554801941,0.1776542365550995,0.35747236013412476,0.03351394459605217,0.49874094128608704,0.5761929154396057,B,5,B,5,10000,std,2.0,4,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.003_s0,B_w5,10000,True,5,21,0.9162305593490601,0.20039498805999756,0.9162305593490601,0.07939265668392181,0.18907202780246735,0.04684966802597046,0.19783133268356323,0.23198287189006805,B,5,B,5,10000,std,2.0,16,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.003_s1,B_w5,10000,True,5,21,0.775858998298645,0.20019122958183289,0.775858998298645,0.15944042801856995,0.3959319293498993,0.26118478178977966,0.4045584797859192,0.4782368242740631,B,5,B,5,10000,std,2.0,16,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.003_s2,B_w5,10000,True,5,21,0.527394711971283,0.12973012030124664,0.44088077545166016,-0.011488581076264381,0.3704856038093567,0.298678457736969,0.39593997597694397,0.7064777612686157,B,5,B,5,10000,std,2.0,16,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.003_s3,B_w5,10000,True,5,21,0.9351240992546082,0.2817477881908417,0.9351240992546082,0.1100541204214096,0.2820262312889099,0.22766533493995667,0.44191569089889526,0.5662641525268555,B,5,B,5,10000,std,2.0,16,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.003_s4,B_w5,10000,True,5,21,0.7575812935829163,0.18256822228431702,0.7575812935829163,-0.08164292573928833,0.2835701107978821,-0.17918366193771362,0.32219839096069336,0.6600354313850403,B,5,B,5,10000,std,2.0,16,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.001_s0,B_w5,10000,True,5,21,0.6195383071899414,0.15629900991916656,0.16072405874729156,-0.017382612451910973,0.4132341146469116,0.37208816409111023,0.5744537115097046,0.5260854959487915,B,5,B,5,10000,std,2.0,16,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.001_s1,B_w5,10000,True,5,21,0.9356921911239624,0.18109910190105438,0.9356921911239624,-0.016686776652932167,0.29801681637763977,0.18749548494815826,0.3834286034107208,0.33240681886672974,B,5,B,5,10000,std,2.0,16,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.001_s2,B_w5,10000,True,5,21,0.5353637933731079,0.314997136592865,0.46716490387916565,0.10322346538305283,0.3151664137840271,-0.1335471123456955,0.5808075666427612,0.739716649055481,B,5,B,5,10000,std,2.0,16,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.001_s3,B_w5,10000,True,5,21,0.9947652816772461,0.21969346702098846,0.9947652816772461,0.21969346702098846,-0.18383552134037018,-0.21379132568836212,0.3403855562210083,0.38056665658950806,B,5,B,5,10000,std,2.0,16,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_k16_lr0.001_s4,B_w5,10000,True,5,21,0.7836362719535828,0.24031174182891846,0.7836362719535828,0.19267714023590088,0.5015164613723755,0.3641098141670227,0.5150251984596252,0.4758361876010895,B,5,B,5,10000,std,2.0,16,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s0,B_w5,50000,True,5,21,0.8436675071716309,0.16629146039485931,0.8436675071716309,0.09138043224811554,0.2840323746204376,0.16684110462665558,0.36347195506095886,0.4966720640659332,B,5,B,5,10000,std,2.0,1,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s1,B_w5,50000,True,5,21,0.8431208729743958,0.2924690544605255,0.8431208729743958,0.17762640118598938,0.4589157700538635,0.27884653210639954,0.475272536277771,0.7323324084281921,B,5,B,5,10000,std,2.0,1,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s2,B_w5,50000,True,5,21,0.8211647272109985,0.17715001106262207,0.8211647272109985,0.07143305987119675,0.3854043781757355,0.27330735325813293,0.43160030245780945,0.6347332000732422,B,5,B,5,10000,std,2.0,1,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s3,B_w5,50000,True,5,21,0.9507908821105957,0.20704440772533417,0.9507908821105957,0.17248159646987915,0.3720460534095764,-0.15370522439479828,0.4413791596889496,0.8908798098564148,B,5,B,5,10000,std,2.0,1,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.003_s4,B_w5,50000,True,5,21,0.7675884366035461,0.17973248660564423,0.7675884366035461,0.06905163824558258,0.44187211990356445,0.32693547010421753,0.45139989256858826,0.34940820932388306,B,5,B,5,10000,std,2.0,1,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.001_s0,B_w5,50000,True,5,21,0.953076958656311,0.19368848204612732,0.953076958656311,0.06279353052377701,-0.10609215497970581,-0.2730104327201843,0.37814757227897644,0.8469942212104797,B,5,B,5,10000,std,2.0,1,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w5_K10000_c2.0_lr0.001_s1,B_w5,50000,True,5,21,0.8745750188827515,0.14898604154586792,0.8745750188827515,-0.06282518059015274,0.241208016872406,0.23381337523460388,0.3247208595275879,0.875002384185791,B,5,B,5,10000,std,2.0,1,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
