run_id,ckpt_from,ckpt_to,finite,cos_all,cos_null,cos_neuron_mean,cos_neuron_absmean,exp,width,period,enc,c,lr,seed,git_hash
A_w5_T100_std_lr0.01_s3,100000,300000,True,0.6593145728111267,0.09363590180873871,0.29743847250938416,0.3200846314430237,A,5,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s4,100000,300000,True,0.5684854984283447,0.6631227135658264,0.17987024784088135,0.31597113609313965,A,5,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s0,100000,300000,True,-0.19196611642837524,-0.009674083441495895,-0.3283299207687378,0.495462030172348,A,5,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s1,100000,300000,True,0.005404462106525898,-0.3550074100494385,-0.0009263411047868431,0.07744888216257095,A,5,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s2,100000,300000,True,-0.10796923190355301,0.03261088952422142,-0.09423898160457611,0.20834903419017792,A,5,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s3,100000,300000,True,0.036470312625169754,0.15194793045520782,0.22970685362815857,0.48491325974464417,A,5,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s4,100000,300000,True,-0.4856020510196686,0.26723700761795044,-0.34281298518180847,0.5282009840011597,A,5,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s0,100000,300000,True,-0.04623233899474144,-0.008814122527837753,0.05604700371623039,0.22960790991783142,A,5,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s1,100000,300000,True,-0.016823671758174896,-0.047007039189338684,-0.059430081397295,0.2290416657924652,A,5,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s2,100000,300000,True,0.11895815283060074,-0.47500061988830566,0.04739264398813248,0.25848016142845154,A,5,1000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s3,100000,300000,True,-0.05486050993204117,-0.04547959566116333,-0.13281241059303284,0.13281241059303284,A,5,1000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s4,100000,300000,True,0.497948557138443,-0.0020817145705223083,0.5810198783874512,0.5810198783874512,A,5,1000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s0,100000,300000,True,0.022436074912548065,0.03118637204170227,-0.00037717222585342824,0.289588063955307,A,5,1000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s1,100000,300000,True,-0.01805311255156994,0.09667248278856277,0.05290117859840393,0.3018963932991028,A,5,1000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s2,100000,300000,True,-0.5171906352043152,0.048558179289102554,-0.016137683764100075,0.488145649433136,A,5,1000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s3,100000,300000,True,0.20857387781143188,0.6118824481964111,0.5197194814682007,0.5197194814682007,A,5,1000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s4,100000,300000,True,-0.02986711449921131,0.15175378322601318,0.10497639328241348,0.2737492620944977,A,5,1000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s0,100000,300000,True,0.10772334784269333,0.08663701266050339,-0.11774289608001709,0.601783275604248,A,5,10000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s1,100000,300000,True,0.00821557268500328,-0.006491487380117178,0.17473754286766052,0.5336651802062988,A,5,10000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s2,100000,300000,True,0.5191776752471924,0.00900464877486229,0.6681535243988037,0.6681535243988037,A,5,10000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s3,100000,300000,True,0.4284868836402893,-0.4667762517929077,0.5863090753555298,0.5863090753555298,A,5,10000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s4,100000,300000,True,0.19767463207244873,0.29877325892448425,0.449535608291626,0.6999059319496155,A,5,10000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s0,100000,300000,True,0.35405370593070984,0.25343844294548035,0.48563671112060547,0.48563671112060547,A,5,10000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s1,100000,300000,True,0.14836187660694122,0.07938080281019211,-0.021623611450195312,0.552261471748352,A,5,10000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s2,100000,300000,True,0.29970481991767883,-0.09436243027448654,0.5218074917793274,0.5218074917793274,A,5,10000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s3,100000,300000,True,-0.26060253381729126,-0.0730404332280159,-0.3003958463668823,0.3003958463668823,A,5,10000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s4,100000,300000,True,0.5667235255241394,-0.00686352513730526,0.19306638836860657,0.49972638487815857,A,5,10000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s0,100000,300000,True,0.7497843503952026,-0.05528661608695984,-0.05420111492276192,0.37016892433166504,A,5,100000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s1,100000,300000,True,0.6680052876472473,-0.27311843633651733,0.30737441778182983,0.5400747060775757,A,5,100000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s2,100000,300000,True,0.35031381249427795,0.36015769839286804,0.04708069562911987,0.5657511353492737,A,5,100000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s3,100000,300000,True,0.22768722474575043,0.16901057958602905,-0.12425518035888672,0.5239526629447937,A,5,100000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s4,100000,300000,True,0.38924938440322876,0.1483381986618042,0.29625260829925537,0.42277979850769043,A,5,100000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s0,100000,300000,True,-0.21616768836975098,-0.06062885373830795,0.12218143790960312,0.5495041608810425,A,5,100000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s1,100000,300000,True,-0.5714358687400818,-0.13478443026542664,-0.5462273359298706,0.6269944906234741,A,5,100000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s2,100000,300000,True,-0.2019883245229721,0.05736681446433067,-0.20569150149822235,0.24514742195606232,A,5,100000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s3,100000,300000,True,0.6748896241188049,0.05380185693502426,0.7259992361068726,0.7259992361068726,A,5,100000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s4,100000,300000,True,0.29503852128982544,-0.21954306960105896,0.44203752279281616,0.5632132291793823,A,5,100000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s0,300000,1000000,True,-0.028592247515916824,-0.0744762122631073,0.23921990394592285,0.5252562165260315,A,5,100,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s1,300000,1000000,True,0.7211976647377014,0.47439831495285034,0.6005937457084656,0.6005937457084656,A,5,100,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s2,300000,1000000,True,0.2901032269001007,0.022561106830835342,0.19153761863708496,0.49755606055259705,A,5,100,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s3,300000,1000000,True,0.013281639665365219,0.22928747534751892,0.2747746706008911,0.43227776885032654,A,5,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s4,300000,1000000,True,-0.48608118295669556,-0.04708144813776016,-0.05377347394824028,0.4658631682395935,A,5,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s0,300000,1000000,True,-0.12099358439445496,0.06554337590932846,-0.29571953415870667,0.37185734510421753,A,5,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s1,300000,1000000,True,0.39233264327049255,-0.3085614740848541,0.3951170742511749,0.47017136216163635,A,5,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s2,300000,1000000,True,0.019713308662176132,0.07686008512973785,0.1205139011144638,0.29791170358657837,A,5,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s3,300000,1000000,True,-0.26575276255607605,0.07746627181768417,-0.21181149780750275,0.3480142056941986,A,5,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s4,300000,1000000,True,0.11542092263698578,0.38769203424453735,0.14068736135959625,0.6182235479354858,A,5,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s0,300000,1000000,True,0.0,-0.0479872040450573,0.0,0.0,A,5,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s1,300000,1000000,True,-0.06918763369321823,0.3560454845428467,-0.13100706040859222,0.13100706040859222,A,5,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s2,300000,1000000,True,0.0,0.019197411835193634,0.0,0.0,A,5,1000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s3,300000,1000000,True,0.0,0.0,0.0,0.0,A,5,1000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s4,300000,1000000,True,-0.008347464725375175,0.0,-0.07420124113559723,0.07420124113559723,A,5,1000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s0,300000,1000000,True,0.18699149787425995,-3.6121757148066536e-05,0.1602141261100769,0.1602141261100769,A,5,1000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s1,300000,1000000,True,-0.35224902629852295,-0.014412923716008663,-0.2122362107038498,0.3772270679473877,A,5,1000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s2,300000,1000000,True,0.7560123205184937,0.0013760954607278109,-0.10402915626764297,0.4358862042427063,A,5,1000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s3,300000,1000000,True,-0.03418916091322899,0.0022595401387661695,-0.048832911998033524,0.04913575202226639,A,5,1000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s4,300000,1000000,True,0.0060231187380850315,-0.2793189585208893,-0.12082898616790771,0.4432535171508789,A,5,1000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s0,300000,1000000,True,-0.4553627073764801,-0.0015179524198174477,0.30001968145370483,0.6170417070388794,A,5,10000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s1,300000,1000000,True,0.18027900159358978,0.14250072836875916,0.20919346809387207,0.23044459521770477,A,5,10000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s2,300000,1000000,True,-0.2541363537311554,-0.019287560135126114,-0.09966064989566803,0.23149581253528595,A,5,10000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s3,300000,1000000,True,-0.48013585805892944,0.21376600861549377,-0.23607805371284485,0.23607805371284485,A,5,10000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s4,300000,1000000,True,0.6557980179786682,-0.011726761236786842,0.6496491432189941,0.6496491432189941,A,5,10000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s0,300000,1000000,True,0.12632998824119568,-0.004028039984405041,0.4713955819606781,0.4713955819606781,A,5,10000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s1,300000,1000000,True,-0.1255861520767212,-0.00029400407220236957,0.031038686633110046,0.11890546977519989,A,5,10000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s2,300000,1000000,True,-0.198653444647789,-0.6838050484657288,-0.1853720098733902,0.1853720098733902,A,5,10000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s3,300000,1000000,True,0.03233865648508072,3.185039895470254e-05,0.0609515979886055,0.33631962537765503,A,5,10000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s4,300000,1000000,True,0.07416349649429321,-0.29344531893730164,-0.1437343806028366,0.25208622217178345,A,5,10000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s0,300000,1000000,True,0.5480749607086182,-0.0013980704825371504,0.40595370531082153,0.40595370531082153,A,5,100000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s1,300000,1000000,True,0.1742062121629715,0.009559991769492626,-0.15484920144081116,0.37263041734695435,A,5,100000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s2,300000,1000000,True,0.0239216610789299,0.18513014912605286,-0.14995177090168,0.39855676889419556,A,5,100000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s3,300000,1000000,True,-0.1811562180519104,0.19066525995731354,-0.23941519856452942,0.5099931955337524,A,5,100000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s4,300000,1000000,True,-0.08481122553348541,0.037816934287548065,-0.24646377563476562,0.45316070318222046,A,5,100000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s0,300000,1000000,True,0.26235929131507874,0.09194248914718628,0.45170125365257263,0.5062099695205688,A,5,100000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s1,300000,1000000,True,-0.2231369912624359,0.3328566551208496,-0.0034742236603051424,0.5781174898147583,A,5,100000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s2,300000,1000000,True,-0.01638566330075264,0.14515617489814758,0.08687951415777206,0.2218112051486969,A,5,100000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s3,300000,1000000,True,-0.5132468938827515,-0.18609361350536346,-0.5689735412597656,0.5689735412597656,A,5,100000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s4,300000,1000000,True,0.05498160049319267,0.43992459774017334,0.07896318286657333,0.41598063707351685,A,5,100000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s0,0,10000,True,0.07373233139514923,-0.0381067730486393,-0.08691825717687607,0.5912108421325684,A,100,100,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s1,0,10000,True,0.19214759767055511,-0.00615781731903553,0.11397069692611694,0.6733471155166626,A,100,100,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s2,0,10000,True,0.1216779425740242,0.030103493481874466,-0.0009574012365192175,0.44913262128829956,A,100,100,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s3,0,10000,True,-0.005563980899751186,-0.07679788023233414,0.010036335326731205,0.35838034749031067,A,100,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s4,0,10000,True,-0.08925187587738037,0.04727312922477722,-0.03850970417261124,0.5148884057998657,A,100,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s0,0,10000,True,-0.06415005028247833,-0.017282092943787575,-0.10883526504039764,0.5417240858078003,A,100,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s1,0,10000,True,-0.04250755161046982,0.022407133132219315,-0.001962769078090787,0.46850693225860596,A,100,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s2,0,10000,True,0.15183758735656738,0.0005846936255693436,0.14722605049610138,0.5617874264717102,A,100,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s3,0,10000,True,0.09730321913957596,-0.021313559263944626,0.2167881727218628,0.5600724220275879,A,100,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s4,0,10000,True,-0.11315415799617767,0.004340086132287979,-0.1089467704296112,0.4193321168422699,A,100,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s0,0,10000,True,0.10476583242416382,-0.0005953749641776085,0.04851913079619408,0.5999028086662292,A,100,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s1,0,10000,True,-0.1469147652387619,0.06136377155780792,-0.2033451795578003,0.6306926608085632,A,100,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s2,0,10000,True,0.05444268137216568,0.0035093650221824646,0.0030794853810220957,0.604759931564331,A,100,1000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s3,0,10000,True,0.13811060786247253,0.18220879137516022,0.14256490767002106,0.49258777499198914,A,100,1000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s4,0,10000,True,-0.1014210507273674,0.11729156970977783,-0.223931223154068,0.6454246640205383,A,100,1000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s0,0,10000,True,0.17256894707679749,0.006551514379680157,0.11810320615768433,0.6183938384056091,A,100,1000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s1,0,10000,True,-0.1555081307888031,-0.032303690910339355,-0.0491928867995739,0.48374825716018677,A,100,1000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s2,0,10000,True,-0.26424914598464966,-0.017918072640895844,-0.16576053202152252,0.5905550122261047,A,100,1000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s3,0,10000,True,0.07041476666927338,-0.06811118125915527,0.08670232445001602,0.35464876890182495,A,100,1000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s4,0,10000,True,-0.014685571193695068,-0.006414305884391069,-0.02674017660319805,0.36077651381492615,A,100,1000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s0,0,10000,True,-0.03474906086921692,-0.024556169286370277,-0.024027958512306213,0.42422154545783997,A,100,10000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s1,0,10000,True,-0.0963180661201477,0.05536729842424393,-0.16491509974002838,0.5355238914489746,A,100,10000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s2,0,10000,True,0.12164336442947388,0.08424976468086243,0.19708004593849182,0.406454473733902,A,100,10000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s3,0,10000,True,0.30035775899887085,0.033398471772670746,0.2798016369342804,0.5971459150314331,A,100,10000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s4,0,10000,True,0.026861000806093216,-0.0725320428609848,0.027825267985463142,0.3996228277683258,A,100,10000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s0,0,10000,True,-0.0041354950517416,-0.020585451275110245,-0.01716567575931549,0.2856370806694031,A,100,10000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s1,0,10000,True,0.003110267221927643,0.011213801801204681,-0.0135992132127285,0.4044790267944336,A,100,10000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s2,0,10000,True,-0.3128277659416199,-0.014329946599900723,-0.2576642334461212,0.6412155628204346,A,100,10000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s3,0,10000,True,-0.36370569467544556,0.1247650682926178,-0.3629521429538727,0.7068375945091248,A,100,10000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s4,0,10000,True,-0.12720875442028046,-0.07118053734302521,-0.11361651122570038,0.5185284614562988,A,100,10000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s0,0,10000,True,0.3763321340084076,-0.0013115410692989826,0.4178185760974884,0.7050971388816833,A,100,100000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s1,0,10000,True,0.17273874580860138,-0.16689807176589966,0.28764840960502625,0.7300911545753479,A,100,100000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s2,0,10000,True,0.32304394245147705,-0.014541516080498695,0.3966262936592102,0.6952528357505798,A,100,100000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s3,0,10000,True,-0.06352794170379639,0.01979897916316986,0.019501298666000366,0.26659879088401794,A,100,100000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s4,0,10000,True,0.34244441986083984,0.08222860097885132,0.2683882415294647,0.6947894096374512,A,100,100000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s0,0,10000,True,-0.11204997450113297,0.011160798370838165,-0.11224926263093948,0.3456991910934448,A,100,100000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s1,0,10000,True,0.314251571893692,-0.0012911828234791756,0.2583272159099579,0.521018922328949,A,100,100000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s2,0,10000,True,-0.07425939291715622,0.06673375517129898,-0.003892674809321761,0.388182669878006,A,100,100000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s3,0,10000,True,-0.19523458182811737,-0.010653484612703323,-0.20457527041435242,0.5619128346443176,A,100,100000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s4,0,10000,True,0.17994338274002075,-0.010900958441197872,0.16070963442325592,0.3936976194381714,A,100,100000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s0,0,10000,True,0.33556970953941345,-0.05368600785732269,0.3744198679924011,0.7401273250579834,A,100,10000,std,,0.003,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s1,0,10000,True,0.20646628737449646,0.02137063443660736,0.15798436105251312,0.44262459874153137,A,100,10000,std,,0.003,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s2,0,10000,True,-0.3239719569683075,-0.12151273339986801,-0.35402584075927734,0.7138869762420654,A,100,10000,std,,0.003,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s3,0,10000,True,0.35474106669425964,0.08312349021434784,0.4219316244125366,0.7332019805908203,A,100,10000,std,,0.003,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s4,0,10000,True,-0.23051972687244415,-0.0520603209733963,-0.37797051668167114,0.8036077618598938,A,100,10000,std,,0.003,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s0,0,10000,True,-0.058683715760707855,-0.0004898421466350555,-0.0864049419760704,0.42124807834625244,A,100,10000,std,,0.001,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
