run_id,ckpt,n_pairs,finite,pcos_mean,pcos_median,pcos_absmean,pcos_frac_pos5,pcos_frac_neg5,pcos_split_mean,vpcos_mean,vpcos_split_mean,vpcos_frac_pos5,eig1_frac,pcos_alive_mean,vpcos_alive_mean,vpcos_perp_alive_mean,eig1_frac_alive,eig1_frac_perp_alive,n_alive,exp,width,period,enc,c,lr,seed,git_hash
A_w5_T10000_centered_lr0.01_s2,100000,10,True,0.04612457752227783,0.04321650415658951,0.3498018682003021,0.2,0.1,0.015082066878676414,0.31828027963638306,0.2166735678911209,0.3,0.4782559275627136,-0.6044431924819946,0.6044431924819946,0.6134070158004761,0.8022215366363525,0.806703507900238,2,A,5,10000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s3,100000,10,True,-0.1354643851518631,-0.08179470896720886,0.33961421251296997,0.0,0.3,-0.13815568387508392,0.3018091320991516,0.29735317826271057,0.3,0.5019223093986511,-0.4019010365009308,0.5801864266395569,0.5635891556739807,0.7350687980651855,0.7259270548820496,3,A,5,10000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s4,100000,10,True,0.18524102866649628,0.7865049839019775,0.8480654954910278,0.6,0.4,0.18522845208644867,0.8480654954910278,0.8479058146476746,1.0,0.8791645169258118,0.18524102866649628,0.8480654954910278,0.847213089466095,0.8791645169258118,0.878501296043396,5,A,5,10000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s0,100000,10,True,-0.10590021312236786,0.0,0.4029930531978607,0.2,0.3,-0.10589371621608734,0.10576052963733673,0.10575016587972641,0.3,0.6132034659385681,,,,,,1,A,5,100000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s1,100000,10,True,-0.0011795342434197664,0.0,0.5874587297439575,0.3,0.3,-0.0011793613666668534,0.5874587297439575,0.5874583721160889,0.6,0.7874977588653564,-0.0019658803939819336,0.9790979027748108,0.3159283399581909,0.9843721985816956,0.5759231448173523,4,A,5,100000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s2,100000,10,True,0.47044891119003296,0.6071726083755493,0.47044891119003296,0.6,0.0,0.4704407751560211,-0.09434783458709717,-0.09434708207845688,0.2,0.6716383099555969,0.7185087203979492,-0.09105471521615982,0.5819914937019348,0.8165900111198425,0.7286479473114014,3,A,5,100000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s3,100000,10,True,0.280864953994751,0.14642015099525452,0.4012972414493561,0.3,0.0,0.2808629274368286,0.0773792415857315,0.07735760509967804,0.1,0.5481745004653931,0.1791970282793045,0.1791970282793045,0.80417799949646,0.589598536491394,0.90208899974823,2,A,5,100000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s4,100000,10,True,-0.07188805192708969,0.0,0.319712370634079,0.1,0.2,-0.07188702374696732,0.2584693729877472,0.2584637999534607,0.3,0.5623091459274292,0.17880704998970032,0.17880704998970032,0.9008357524871826,0.5894035696983337,0.9504178762435913,2,A,5,100000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s0,100000,10,True,-0.037782806903123856,0.09317218512296677,0.6305981278419495,0.3,0.4,-0.03778456524014473,0.5761289596557617,0.5761255025863647,0.7,0.7145262956619263,-0.037782806903123856,0.5761289596557617,0.5754901170730591,0.7145262956619263,0.7162057161331177,5,A,5,100000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s1,100000,10,True,-0.11724455654621124,-0.152923122048378,0.34525132179260254,0.1,0.1,-0.11724801361560822,0.34525132179260254,0.34525635838508606,0.2,0.4837571978569031,-0.11724455654621124,0.34525132179260254,0.3504928648471832,0.4837571978569031,0.48791566491127014,5,A,5,100000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s2,100000,10,True,0.08677949011325836,0.4956403076648712,0.792377769947052,0.5,0.4,0.08677154779434204,0.792377769947052,0.7923132181167603,0.9,0.8452170491218567,0.08677949011325836,0.792377769947052,0.7950128316879272,0.8452170491218567,0.8469131588935852,5,A,5,100000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s3,100000,10,True,-0.15738415718078613,-0.11904401332139969,0.524890124797821,0.2,0.4,-0.15737281739711761,0.16136249899864197,0.161353200674057,0.4,0.6106364130973816,-0.15738415718078613,0.16136249899864197,0.16464485228061676,0.6106364130973816,0.6100720167160034,5,A,5,100000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s4,100000,10,True,0.051927607506513596,0.21930603682994843,0.49872881174087524,0.4,0.3,0.05192049220204353,0.49872881174087524,0.49868378043174744,0.7,0.6111626625061035,0.051927607506513596,0.49872881174087524,0.5105723142623901,0.6111626625061035,0.6217730641365051,5,A,5,100000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s0,300000,10,True,0.008330053649842739,-0.020433124154806137,0.5096186399459839,0.3,0.2,0.00672617694362998,0.20839683711528778,0.20467627048492432,0.3,0.5307746529579163,0.008330053649842739,0.20839683711528778,0.7291145324707031,0.5307746529579163,0.7910411357879639,5,A,5,100,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s1,300000,10,True,-0.009888673201203346,0.0,0.5588458180427551,0.3,0.3,-0.010011112317442894,0.5588458180427551,0.5583856701850891,0.6,0.7589628100395203,-0.016481122002005577,0.9314096570014954,0.01720036193728447,0.9487035274505615,0.3814641833305359,4,A,5,100,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s2,300000,10,True,-0.20281429588794708,-0.4903510808944702,0.6181889176368713,0.2,0.5,-0.19341322779655457,0.6181889176368713,0.6030749082565308,0.7,0.7005289196968079,-0.2943313419818878,0.5975260138511658,0.6586440205574036,0.7009599208831787,0.7490696310997009,4,A,5,100,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s3,300000,10,True,0.05321310833096504,-0.2860797941684723,0.5154234766960144,0.3,0.0,0.07031077146530151,0.35080331563949585,0.33986642956733704,0.3,0.6278944611549377,-0.10115772485733032,0.26897749304771423,0.6997110247612,0.5481984615325928,0.7785544395446777,4,A,5,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s4,300000,10,True,-0.06545867025852203,0.0,0.371061235666275,0.1,0.2,-0.07211919128894806,0.14364852011203766,0.14273694157600403,0.3,0.5880309343338013,-0.2820811867713928,0.8578495979309082,0.6732905507087708,0.9057256579399109,0.7845832705497742,3,A,5,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s0,300000,10,True,0.11845819652080536,0.25327908992767334,0.5778340101242065,0.3,0.3,0.11900247633457184,0.5650872588157654,0.5501407980918884,0.6,0.7048603296279907,0.11845819652080536,0.5650872588157654,0.579172670841217,0.7048603296279907,0.7088586688041687,5,A,5,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s1,300000,10,True,-0.1955692023038864,-0.9349938631057739,0.9419897794723511,0.4,0.6,-0.1944456547498703,0.9419897794723511,0.9367988705635071,1.0,0.9536666870117188,-0.1955692023038864,0.9419897794723511,0.9445101022720337,0.9536666870117188,0.9556915163993835,5,A,5,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s2,300000,10,True,-0.15953047573566437,-0.6938620805740356,0.8076683878898621,0.4,0.6,-0.15800994634628296,0.8076683878898621,0.784095048904419,1.0,0.8489972352981567,-0.15953047573566437,0.8076683878898621,0.7955208420753479,0.8489972352981567,0.8390554189682007,5,A,5,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s3,300000,10,True,-0.18905094265937805,-0.8158807754516602,0.8733218908309937,0.4,0.6,-0.1873212605714798,0.8733218908309937,0.8606387376785278,1.0,0.8996930122375488,-0.18905094265937805,0.8733218908309937,0.8705453872680664,0.8996930122375488,0.8975055813789368,5,A,5,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s4,300000,10,True,-0.15359270572662354,-0.6767059564590454,0.7920780181884766,0.4,0.6,-0.15179850161075592,0.7920780181884766,0.786699652671814,1.0,0.8356508016586304,-0.15359270572662354,0.7920780181884766,0.8007305264472961,0.8356508016586304,0.8428776860237122,5,A,5,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s0,300000,10,True,0.057503413408994675,0.0,0.057503413408994675,0.1,0.0,0.05749001353979111,0.057503413408994675,0.05749001353979111,0.1,0.3150067925453186,,,,,,0,A,5,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s1,300000,10,True,-0.09224912524223328,0.0,0.21598610281944275,0.1,0.2,-0.09165940433740616,0.21598610281944275,0.21507076919078827,0.3,0.4893515706062317,,,,,,1,A,5,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s2,300000,10,True,-0.036870136857032776,0.041274987161159515,0.3361241817474365,0.1,0.2,-0.03669266775250435,-0.04593396931886673,-0.046291470527648926,0.1,0.49356040358543396,,,,,,1,A,5,1000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s3,300000,10,True,-0.09094949811697006,0.0,0.22564324736595154,0.1,0.2,-0.09093286097049713,-0.04622497409582138,-0.04621664434671402,0.1,0.5018522143363953,,,,,,1,A,5,1000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s4,300000,10,True,0.10634076595306396,0.4130728840827942,0.598305344581604,0.3,0.3,0.10618414729833603,0.27564260363578796,0.2754003405570984,0.6,0.6915578842163086,0.35887545347213745,-0.35887545347213745,0.6397435069084167,0.6794377565383911,0.819871723651886,2,A,5,1000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s0,300000,10,True,-0.12225539982318878,-0.13737693428993225,0.3483242392539978,0.0,0.1,-0.154020294547081,-0.13423481583595276,-0.08257218450307846,0.0,0.46944206953048706,-0.1393551379442215,-0.19311046600341797,-0.18617625534534454,0.6208418607711792,0.6396524310112,3,A,5,1000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s1,300000,10,True,-0.09594996273517609,-0.44680655002593994,0.6516312956809998,0.4,0.4,-0.10100698471069336,0.17518021166324615,0.1815144568681717,0.6,0.7230499386787415,0.9383631348609924,0.9383631348609924,0.9214320182800293,0.9691815376281738,0.9607160091400146,2,A,5,1000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s2,300000,10,True,-0.11936593055725098,0.0,0.20859789848327637,0.0,0.1,-0.11936821788549423,0.20859789848327637,0.20704276859760284,0.1,0.4190747141838074,,,,,,1,A,5,1000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s3,300000,10,True,0.15513020753860474,0.44415175914764404,0.6729106903076172,0.3,0.3,0.16188131272792816,0.6729106903076172,0.6642783880233765,0.6,0.7554101347923279,0.9259656071662903,0.9259656071662903,0.9272724986076355,0.9508228302001953,0.9516913890838623,3,A,5,1000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s4,300000,10,True,-0.03464334458112717,0.00024149566888809204,0.3142065405845642,0.1,0.2,-0.03534609079360962,-0.05285001918673515,-0.04662274196743965,0.1,0.4821350574493408,,,,,,1,A,5,1000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s0,300000,10,True,-0.11494076251983643,-0.49201393127441406,0.701274037361145,0.4,0.5,-0.11489737033843994,0.701274037361145,0.7011975049972534,0.9,0.7658787965774536,,,,,,1,A,5,10000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s1,300000,10,True,-0.09041638672351837,-0.14254485070705414,0.4117988646030426,0.1,0.3,-0.08998220413923264,0.2090289145708084,0.20895680785179138,0.4,0.45880991220474243,,,,,,1,A,5,10000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s2,300000,10,True,-0.1405213475227356,-0.7193611860275269,0.7967867255210876,0.4,0.6,-0.14050379395484924,0.7967867255210876,0.7967566251754761,1.0,0.8384180068969727,,,,,,1,A,5,10000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s3,300000,10,True,0.4162140488624573,0.6874972581863403,0.5176626443862915,0.6,0.0,0.4162096381187439,0.5176626443862915,0.5176429748535156,0.6,0.6726230978965759,,,,,,1,A,5,10000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s4,300000,10,True,-0.15074263513088226,-0.5926288962364197,0.762351930141449,0.4,0.6,-0.15074317157268524,0.25776344537734985,0.25775766372680664,0.6,0.8149690628051758,-0.9777497053146362,0.9777497053146362,0.8412374258041382,0.9888748526573181,0.9206187129020691,2,A,5,10000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s0,300000,10,True,-0.14489281177520752,-0.4377288818359375,0.6825444102287292,0.3,0.5,-0.14525842666625977,0.6825444102287292,0.6836239099502563,0.8,0.7565678358078003,-0.013344824314117432,0.8136041760444641,0.824038565158844,0.8625548481941223,0.8700724244117737,4,A,5,10000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s1,300000,10,True,-0.0964399203658104,-0.17459805309772491,0.25987157225608826,0.0,0.0,-0.09719563275575638,-0.013787126168608665,-0.01548756193369627,0.0,0.36081233620643616,0.14654584228992462,0.17011421918869019,0.17489367723464966,0.4921451508998871,0.49174144864082336,3,A,5,10000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s2,300000,10,True,-0.0280796829611063,0.0,0.2325204312801361,0.0,0.1,-0.03181429207324982,0.06269639730453491,0.059483904391527176,0.1,0.4138529896736145,-0.6191843748092651,0.6191843748092651,0.6045306921005249,0.8095922470092773,0.8022652864456177,2,A,5,10000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s3,300000,10,True,-0.08384658396244049,0.008116692304611206,0.3987380564212799,0.0,0.2,-0.09047786891460419,0.23525340855121613,0.240582674741745,0.2,0.5160108804702759,,,,,,1,A,5,10000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s4,300000,10,True,0.058541636914014816,0.0969230979681015,0.3931286931037903,0.3,0.2,0.058545827865600586,0.263393759727478,0.2634654939174652,0.4,0.539056122303009,-0.010320776142179966,0.5096669793128967,0.5067550539970398,0.6646195650100708,0.6636127829551697,4,A,5,10000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s0,300000,10,True,0.2653907239437103,0.0,0.2653907239437103,0.3,0.0,0.2653871178627014,0.2653907239437103,0.2653871178627014,0.3,0.5540549159049988,,,,,,1,A,5,100000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s1,300000,10,True,-0.11308517307043076,-0.4447077512741089,0.7524541616439819,0.4,0.5,-0.11307288706302643,0.30181992053985596,0.3018351197242737,0.6,0.816126823425293,-0.33169546723365784,0.993344247341156,0.9105216860771179,0.9955633282661438,0.9404638409614563,3,A,5,100000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s2,300000,10,True,-0.19603650271892548,0.0,0.5720555186271667,0.2,0.4,-0.19603586196899414,0.5720555186271667,0.5720521211624146,0.6,0.7721094489097595,-0.3270474374294281,0.970276415348053,0.5498253107070923,0.9802029132843018,0.7076783776283264,3,A,5,100000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s3,300000,10,True,0.17287547886371613,0.8807709217071533,0.9208678007125854,0.6,0.4,0.17287497222423553,0.9208678007125854,0.9208660125732422,1.0,0.9371744990348816,-0.33111971616744995,0.9881451725959778,0.6754568219184875,0.9920973777770996,0.7860758304595947,3,A,5,100000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s4,300000,10,True,-0.1961907595396042,-0.9519027471542358,0.9651200175285339,0.4,0.6,-0.19618937373161316,0.9651200175285339,0.9651115536689758,1.0,0.9721506237983704,-0.33478084206581116,0.9882766604423523,0.6098503470420837,0.9921901822090149,0.752106249332428,3,A,5,100000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s0,300000,10,True,-0.09007353335618973,-0.011391015723347664,0.4785853326320648,0.2,0.4,-0.1151433140039444,0.05426643043756485,0.10910838842391968,0.3,0.5132297277450562,-0.23360387980937958,0.27422046661376953,0.28772279620170593,0.5301440954208374,0.5297482013702393,4,A,5,100000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s1,300000,10,True,-0.12252310663461685,-0.347234845161438,0.5347353219985962,0.1,0.4,-0.12251885235309601,0.10931073129177094,0.10931501537561417,0.3,0.6278947591781616,-0.12252310663461685,0.10931073129177094,0.11030836403369904,0.6278947591781616,0.6295562982559204,5,A,5,100000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s2,300000,10,True,-0.01823602244257927,0.09567686170339584,0.3566320538520813,0.0,0.2,-0.018255937844514847,0.3480328917503357,0.34798669815063477,0.2,0.498648077249527,-0.01823602244257927,0.3480328917503357,0.3456304669380188,0.498648077249527,0.49631762504577637,5,A,5,100000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s3,300000,10,True,-0.23026075959205627,-0.23889745771884918,0.39140552282333374,0.1,0.2,-0.23018264770507812,0.11499214172363281,0.11491777747869492,0.2,0.49169325828552246,-0.23026075959205627,0.11499214172363281,0.11094580590724945,0.49169325828552246,0.4944915771484375,5,A,5,100000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s4,300000,10,True,-0.009689128026366234,0.14088399708271027,0.3738238513469696,0.1,0.3,-0.009685111232101917,0.3738238513469696,0.3737577795982361,0.4,0.5364826917648315,-0.009689128026366234,0.3738238513469696,0.37150055170059204,0.5364826917648315,0.5387321710586548,5,A,5,100000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s0,1000000,10,True,-0.049205247312784195,-0.011455118656158447,0.4759715497493744,0.1,0.3,-0.09726323187351227,0.16228656470775604,0.21474607288837433,0.3,0.5859214067459106,0.3448399007320404,0.3448399007320404,0.8306233286857605,0.6724199056625366,0.9153116345405579,2,A,5,100,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s1,1000000,10,True,0.1060396060347557,0.6594821810722351,0.8170437812805176,0.6,0.4,0.10569586604833603,0.8170437812805176,0.8160431981086731,1.0,0.8561827540397644,-0.9835650324821472,0.9835650324821472,0.5475564002990723,0.9917824864387512,0.7737782001495361,2,A,5,100,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s2,1000000,10,True,-0.14803580939769745,-0.7662118673324585,0.8734313249588013,0.4,0.6,-0.14792165160179138,0.8734313249588013,0.8727185130119324,1.0,0.8999677896499634,-0.3219931423664093,0.8878689408302307,0.13120391964912415,0.9254310727119446,0.4380260705947876,3,A,5,100,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s3,1000000,10,True,-0.04508012533187866,0.0,0.26052775979042053,0.1,0.2,-0.045713089406490326,0.10426197201013565,0.10365811735391617,0.3,0.47347918152809143,,,,,,1,A,5,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s4,1000000,10,True,0.11210218816995621,0.0,0.28155675530433655,0.2,0.0,0.11239193379878998,0.11210218816995621,0.11239193379878998,0.2,0.44142642617225647,,,,,,1,A,5,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s0,1000000,10,True,0.22373461723327637,0.7008680105209351,0.6900010704994202,0.6,0.2,0.2171235829591751,0.6900010704994202,0.6711466908454895,0.8,0.758346676826477,0.22373461723327637,0.6900010704994202,0.7054116725921631,0.758346676826477,0.7700847387313843,5,A,5,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s1,1000000,10,True,-0.10093698650598526,-0.2940285801887512,0.5938483476638794,0.3,0.3,-0.1008584052324295,0.5938483476638794,0.5910049676895142,0.6,0.7053384780883789,-0.04212421178817749,0.7941723465919495,0.8143313527107239,0.8477199077606201,0.8623791933059692,4,A,5,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s2,1000000,10,True,0.13951823115348816,0.6573710441589355,0.7645225524902344,0.6,0.4,0.14453068375587463,0.7645225524902344,0.7080689668655396,1.0,0.8119838833808899,0.13951823115348816,0.7645225524902344,0.7690933346748352,0.8119838833808899,0.8156152963638306,5,A,5,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s3,1000000,10,True,-0.14362463355064392,-0.2994130253791809,0.5502845644950867,0.2,0.3,-0.14219963550567627,0.5502845644950867,0.5430091619491577,0.5,0.6654599905014038,-0.14362463355064392,0.5502845644950867,0.5639427304267883,0.6654599905014038,0.6748108863830566,5,A,5,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s4,1000000,10,True,-0.19827687740325928,-0.6876895427703857,0.721216082572937,0.3,0.6,-0.18841448426246643,0.721216082572937,0.7007774114608765,0.9,0.7787023782730103,-0.19827687740325928,0.721216082572937,0.7144366502761841,0.7787023782730103,0.7733892798423767,5,A,5,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s0,1000000,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999997317790985,,,,,,0,A,5,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s1,1000000,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999998807907104,,,,,,0,A,5,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s2,1000000,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,A,5,1000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s3,1000000,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,A,5,1000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s4,1000000,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999998807907104,,,,,,0,A,5,1000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s0,1000000,10,True,0.04502040892839432,0.0,0.048198994249105453,0.0,0.0,0.02735004760324955,0.04502040892839432,0.02735004760324955,0.0,0.2670997679233551,,,,,,1,A,5,1000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s1,1000000,10,True,0.1698622703552246,0.07486634701490402,0.20247063040733337,0.2,0.0,0.13543567061424255,-0.025573348626494408,0.004760557319968939,0.1,0.37281063199043274,0.14973269402980804,-0.14973269402980804,-0.12114039808511734,0.5748662948608398,0.5605701804161072,2,A,5,1000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s2,1000000,10,True,0.01407079678028822,0.0,0.18295197188854218,0.0,0.0,0.0024428428150713444,0.11575152724981308,0.11035754531621933,0.0,0.34124094247817993,,,,,,1,A,5,1000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s3,1000000,10,True,0.20271897315979004,0.0,0.20271897315979004,0.2,0.0,0.20213374495506287,0.20271897315979004,0.20213374495506287,0.2,0.4732750952243805,0.6757299304008484,0.6757299304008484,0.6888076663017273,0.788791835308075,0.7969436645507812,3,A,5,1000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s4,1000000,10,True,-0.01351918000727892,-0.049202512949705124,0.2822701334953308,0.1,0.0,0.053741663694381714,0.1261141002178192,0.12952718138694763,0.1,0.37072044610977173,,,,,,1,A,5,1000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s0,1000000,10,True,0.1151360496878624,0.5708115696907043,0.7073487043380737,0.5,0.4,0.11515031009912491,0.7073487043380737,0.7073451280593872,0.9,0.7682317495346069,,,,,,1,A,5,10000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s1,1000000,10,True,0.13696707785129547,0.0,0.13696707785129547,0.1,0.0,0.13688048720359802,-0.004714814014732838,-0.0047545162960886955,0.1,0.38659268617630005,,,,,,1,A,5,10000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s2,1000000,10,True,0.09303716570138931,0.0,0.0987459197640419,0.1,0.0,0.09255298972129822,0.06622906774282455,0.06669653207063675,0.1,0.36152273416519165,,,,,,0,A,5,10000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
