run_id,ckpt,n_periods,finite,Eg_norm,gbar_norm_mean,ratio,ratio_pred,exp,width,period,enc,c,lr,seed,ratio_over_pred,git_hash
A_w5_T100000_centered_lr0.01_s2,50000,6,True,1.1956636905670166,1.397378921508789,0.8556474447250366,0.4082482904638631,A,5,100000,centered,,0.01,2,2.0958996392926132,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s3,50000,6,True,0.7047638297080994,0.8838474154472351,0.7973817586898804,0.4082482904638631,A,5,100000,centered,,0.01,3,1.953178438993273,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s4,50000,6,True,1.0258468389511108,1.3743656873703003,0.7464147806167603,0.4082482904638631,A,5,100000,centered,,0.01,4,1.82833534898251,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s0,100000,50,True,1.3666552305221558,3.2909622192382812,0.4152752757072449,0.1414213562373095,A,5,100,std,,0.01,0,2.93643963511706,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s1,100000,50,True,0.6274474263191223,2.1438541412353516,0.29267263412475586,0.1414213562373095,A,5,100,std,,0.01,1,2.0695080425734425,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s2,100000,50,True,2.5578556060791016,3.5318360328674316,0.7242283225059509,0.1414213562373095,A,5,100,std,,0.01,2,5.121067579713158,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s3,100000,50,True,2.7080929279327393,3.7977755069732666,0.7130734324455261,0.1414213562373095,A,5,100,std,,0.01,3,5.042190595661991,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s4,100000,50,True,4.44830846786499,5.732101917266846,0.776034414768219,0.1414213562373095,A,5,100,std,,0.01,4,5.487391971167415,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s0,100000,50,True,0.9559241533279419,2.000617742538452,0.4778144955635071,0.1414213562373095,A,5,100,centered,,0.01,0,3.378658699621854,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s1,100000,50,True,0.5633445382118225,1.3572763204574585,0.41505515575408936,0.1414213562373095,A,5,100,centered,,0.01,1,2.934883152001553,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s2,100000,50,True,0.5962960720062256,1.4205988645553589,0.41974979639053345,0.1414213562373095,A,5,100,centered,,0.01,2,2.968079274294188,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s3,100000,50,True,0.5216071009635925,1.331861138343811,0.39163774251937866,0.1414213562373095,A,5,100,centered,,0.01,3,2.769297035040437,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s4,100000,50,True,0.5043776035308838,1.2591208219528198,0.40057918429374695,0.1414213562373095,A,5,100,centered,,0.01,4,2.8325225761628423,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s0,100000,50,True,0.5680950880050659,1.6567583084106445,0.3428955674171448,0.1414213562373095,A,5,1000,std,,0.01,0,2.4246378095947203,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s1,100000,50,True,0.8251258134841919,3.1287992000579834,0.2637196481227875,0.1414213562373095,A,5,1000,std,,0.01,1,1.864779515197532,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s2,100000,50,True,1.513880968093872,2.316058874130249,0.6536452770233154,0.1414213562373095,A,5,1000,std,,0.01,2,4.621970078737458,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s3,100000,50,True,1.0389244556427002,1.4122703075408936,0.735641360282898,0.1414213562373095,A,5,1000,std,,0.01,3,5.201769943773333,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s4,100000,50,True,1.1048623323440552,3.301168441772461,0.334688276052475,0.1414213562373095,A,5,1000,std,,0.01,4,2.3666034958034023,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s0,100000,50,True,1.5600858926773071,1.8417874574661255,0.8470498919487,0.1414213562373095,A,5,1000,centered,,0.01,0,5.989547226002581,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s1,100000,50,True,0.5265873074531555,0.8117678761482239,0.6486919522285461,0.1414213562373095,A,5,1000,centered,,0.01,1,4.586944783219449,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s2,100000,50,True,1.2286444902420044,1.5043175220489502,0.8167454600334167,0.1414213562373095,A,5,1000,centered,,0.01,2,5.7752625329295535,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s3,100000,50,True,0.17851515114307404,0.4279675781726837,0.41712307929992676,0.1414213562373095,A,5,1000,centered,,0.01,3,2.9495055796239225,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s4,100000,50,True,0.822135865688324,1.1337133646011353,0.7251708507537842,0.1414213562373095,A,5,1000,centered,,0.01,4,5.127732260868186,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s0,100000,50,True,2.3755924701690674,4.208719253540039,0.564445436000824,0.1414213562373095,A,5,10000,std,,0.01,0,3.9912319540598005,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s1,100000,50,True,1.950865626335144,3.5046820640563965,0.5566455125808716,0.1414213562373095,A,5,10000,std,,0.01,1,3.9360781666299594,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s2,100000,50,True,1.84760320186615,3.941899299621582,0.468708872795105,0.1414213562373095,A,5,10000,std,,0.01,2,3.314272223557216,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s3,100000,50,True,3.288109302520752,4.261331558227539,0.7716154456138611,0.1414213562373095,A,5,10000,std,,0.01,3,5.456145140618409,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s4,100000,50,True,5.7106733322143555,7.7780537605285645,0.7342033982276917,0.1414213562373095,A,5,10000,std,,0.01,4,5.19160201657008,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s0,100000,50,True,1.1655539274215698,2.1086251735687256,0.5527554154396057,0.1414213562373095,A,5,10000,centered,,0.01,0,3.9085710259493247,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s1,100000,50,True,1.7481967210769653,2.30623722076416,0.7580298781394958,0.1414213562373095,A,5,10000,centered,,0.01,1,5.360080671744498,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s2,100000,50,True,0.5366710424423218,1.0342961549758911,0.5188755989074707,0.1414213562373095,A,5,10000,centered,,0.01,2,3.669004545797037,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s3,100000,50,True,0.7494276762008667,1.040024757385254,0.720586359500885,0.1414213562373095,A,5,10000,centered,,0.01,3,5.095315012336032,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s4,100000,50,True,1.7611666917800903,2.2172324657440186,0.7943085432052612,0.1414213562373095,A,5,10000,centered,,0.01,4,5.61660957254848,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s0,100000,5,True,1.1290603876113892,1.4478919506072998,0.7797960042953491,0.4472135954999579,A,5,100000,std,,0.01,0,1.7436768741871187,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s1,100000,5,True,8.263692855834961,8.50870132446289,0.971204936504364,0.4472135954999579,A,5,100000,std,,0.01,1,2.171680258107125,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s2,100000,5,True,1.849136233329773,3.133986234664917,0.5900269150733948,0.4472135954999579,A,5,100000,std,,0.01,2,1.319340290658606,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s3,100000,5,True,1.9541606903076172,2.8738677501678467,0.6799758672714233,0.4472135954999579,A,5,100000,std,,0.01,3,1.5204722622782771,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s4,100000,5,True,0.9220285415649414,1.921413779258728,0.4798698425292969,0.4472135954999579,A,5,100000,std,,0.01,4,1.0730215882476275,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s0,100000,5,True,1.9292854070663452,2.1246588230133057,0.9080448150634766,0.4472135954999579,A,5,100000,centered,,0.01,0,2.0304499330981587,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s1,100000,5,True,1.9983088970184326,2.3091037273406982,0.8654045462608337,0.4472135954999579,A,5,100000,centered,,0.01,1,1.9351033934765858,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s2,100000,5,True,0.8864002227783203,1.1296007633209229,0.7847022414207458,0.4472135954999579,A,5,100000,centered,,0.01,2,1.754647553913239,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s3,100000,5,True,1.5508912801742554,1.7415218353271484,0.8905379176139832,0.4472135954999579,A,5,100000,centered,,0.01,3,1.9913033203259738,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s4,100000,5,True,2.56579327583313,2.7945542335510254,0.9181404709815979,0.4472135954999579,A,5,100000,centered,,0.01,4,2.053024506008526,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s0,300000,50,True,1.2226625680923462,3.884814977645874,0.31472864747047424,0.1414213562373095,A,5,100,std,,0.01,0,2.225467608600427,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s1,300000,50,True,3.5571587085723877,4.517711639404297,0.7873806357383728,0.1414213562373095,A,5,100,std,,0.01,1,5.567621869055783,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s2,300000,50,True,0.6195234656333923,2.290658950805664,0.2704564332962036,0.1414213562373095,A,5,100,std,,0.01,2,1.9124157799927273,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s3,300000,50,True,1.0498689413070679,2.531964063644409,0.41464605927467346,0.1414213562373095,A,5,100,std,,0.01,3,2.9319904030540074,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s4,300000,50,True,0.9649344086647034,2.5743532180786133,0.37482595443725586,0.1414213562373095,A,5,100,std,,0.01,4,2.6504197414730353,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s0,300000,50,True,1.9943110942840576,3.749751091003418,0.531851589679718,0.1414213562373095,A,5,100,centered,,0.01,0,3.760758656473738,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s1,300000,50,True,1.005263090133667,1.8604834079742432,0.5403236150741577,0.1414213562373095,A,5,100,centered,,0.01,1,3.820664922541668,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s2,300000,50,True,0.5393055081367493,1.7294660806655884,0.31183353066444397,0.1414213562373095,A,5,100,centered,,0.01,2,2.2049960413417153,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s3,300000,50,True,1.1209135055541992,2.3417749404907227,0.4786597788333893,0.1414213562373095,A,5,100,centered,,0.01,3,3.3846357549434263,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s4,300000,50,True,1.1852385997772217,2.3152859210968018,0.5119189023971558,0.1414213562373095,A,5,100,centered,,0.01,4,3.619813273026032,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s0,300000,50,True,0.007365941535681486,0.010477843694388866,0.7030016779899597,0.1414213562373095,A,5,1000,std,,0.01,0,4.970972536922222,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s1,300000,50,True,0.5561105608940125,1.7800936698913574,0.31240522861480713,0.1414213562373095,A,5,1000,std,,0.01,1,2.2090385563166377,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s2,300000,50,True,0.19677475094795227,0.777057945728302,0.253230482339859,0.1414213562373095,A,5,1000,std,,0.01,2,1.7906099126565458,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s3,300000,50,True,2.263366222381592,3.088817834854126,0.7327613234519958,0.1414213562373095,A,5,1000,std,,0.01,3,5.181405008041354,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s4,300000,50,True,0.7325239777565002,2.2437729835510254,0.326469749212265,0.1414213562373095,A,5,1000,std,,0.01,4,2.3084897352026412,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s0,300000,50,True,0.5913716554641724,0.8385636806488037,0.7052197456359863,0.1414213562373095,A,5,1000,centered,,0.01,0,4.986656643658581,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s1,300000,50,True,0.12333041429519653,0.1623067855834961,0.7598598599433899,0.1414213562373095,A,5,1000,centered,,0.01,1,5.373020597174312,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s2,300000,50,True,0.5151890516281128,0.8096871376037598,0.6362816095352173,0.1414213562373095,A,5,1000,centered,,0.01,2,4.499190408466432,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s3,300000,50,True,0.6714505553245544,1.2525501251220703,0.5360668301582336,0.1414213562373095,A,5,1000,centered,,0.01,3,3.7905649077406425,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s4,300000,50,True,0.35566413402557373,0.6412356495857239,0.5546543598175049,0.1414213562373095,A,5,1000,centered,,0.01,4,3.9219985904164103,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s0,300000,50,True,3.042541027069092,4.358064651489258,0.6981403827667236,0.1414213562373095,A,5,10000,std,,0.01,0,4.936597988745222,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s1,300000,50,True,0.5094752907752991,2.10233211517334,0.2423381507396698,0.1414213562373095,A,5,10000,std,,0.01,1,1.7135894972822827,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s2,300000,50,True,1.2260950803756714,2.6931183338165283,0.4552696645259857,0.1414213562373095,A,5,10000,std,,0.01,2,3.219242670548491,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s3,300000,50,True,2.2230618000030518,3.3696908950805664,0.6597227454185486,0.1414213562373095,A,5,10000,std,,0.01,3,4.664944269884621,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s4,300000,50,True,4.580534934997559,6.375947952270508,0.718408465385437,0.1414213562373095,A,5,10000,std,,0.01,4,5.079914975358636,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s0,300000,50,True,1.4556913375854492,2.1929688453674316,0.6637993454933167,0.1414213562373095,A,5,10000,centered,,0.01,0,4.693770185455161,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s1,300000,50,True,1.384703278541565,1.835555911064148,0.7543781399726868,0.1414213562373095,A,5,10000,centered,,0.01,1,5.334258983535814,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s2,300000,50,True,0.8768896460533142,1.2651796340942383,0.6930949687957764,0.1414213562373095,A,5,10000,centered,,0.01,2,4.90092152441772,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s3,300000,50,True,0.8408569693565369,1.1103214025497437,0.7573094964027405,0.1414213562373095,A,5,10000,centered,,0.01,3,5.354986803633471,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s4,300000,50,True,1.2958554029464722,1.7572267055511475,0.7374435067176819,0.1414213562373095,A,5,10000,centered,,0.01,4,5.2145130434206015,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s0,300000,5,True,1.0869333744049072,1.1420897245407104,0.9517057538032532,0.4472135954999579,A,5,100000,std,,0.01,0,2.128078760081753,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s1,300000,5,True,3.999196767807007,4.344869136810303,0.9204412698745728,0.4472135954999579,A,5,100000,std,,0.01,1,2.058169248735774,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s2,300000,5,True,3.1903226375579834,3.4331212043762207,0.9292775988578796,0.4472135954999579,A,5,100000,std,,0.01,2,2.077927881014,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s3,300000,5,True,5.741189002990723,6.065699100494385,0.9465007781982422,0.4472135954999579,A,5,100000,std,,0.01,3,2.1164400808077204,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s4,300000,5,True,7.878788948059082,8.360882759094238,0.9423393607139587,0.4472135954999579,A,5,100000,std,,0.01,4,2.1071348684301063,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s0,300000,5,True,2.8585314750671387,3.146092653274536,0.9085973501205444,0.4472135954999579,A,5,100000,centered,,0.01,0,2.031685439045714,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s1,300000,5,True,2.219561815261841,2.5341811180114746,0.875849723815918,0.4472135954999579,A,5,100000,centered,,0.01,1,1.9584595205268092,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s2,300000,5,True,1.3415780067443848,1.561861276626587,0.8589610457420349,0.4472135954999579,A,5,100000,centered,,0.01,2,1.9206952883034965,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s3,300000,5,True,1.4551665782928467,1.803594946861267,0.8068144917488098,0.4472135954999579,A,5,100000,centered,,0.01,3,1.804092048782282,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s4,300000,5,True,1.7996903657913208,2.0421810150146484,0.8812589645385742,0.4472135954999579,A,5,100000,centered,,0.01,4,1.9705549504893285,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s0,1000000,50,True,0.5014770030975342,1.8169392347335815,0.2760009765625,0.1414213562373095,A,5,100,std,,0.01,0,1.9516216214145312,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s1,1000000,50,True,3.239804267883301,4.178513050079346,0.7753486037254333,0.1414213562373095,A,5,100,std,,0.01,1,5.482542554777751,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s2,1000000,50,True,1.0440617799758911,1.5809638500213623,0.6603957414627075,0.1414213562373095,A,5,100,std,,0.01,2,4.669703070549986,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s3,1000000,50,True,0.8317521214485168,4.5268988609313965,0.18373551964759827,0.1414213562373095,A,5,100,std,,0.01,3,1.2992063188765086,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s4,1000000,50,True,1.22687566280365,2.093722343444824,0.5859782099723816,0.1414213562373095,A,5,100,std,,0.01,4,4.143491658990256,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s0,1000000,50,True,0.25909116864204407,0.8590347766876221,0.30160731077194214,0.1414213562373095,A,5,100,centered,,0.01,0,2.132685747022787,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s1,1000000,50,True,0.7392270565032959,2.08951473236084,0.35377928614616394,0.1414213562373095,A,5,100,centered,,0.01,1,2.501597322772885,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s2,1000000,50,True,0.3675404191017151,1.3752940893173218,0.26724496483802795,0.1414213562373095,A,5,100,centered,,0.01,2,1.8897072687493002,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s3,1000000,50,True,1.3396629095077515,2.660813093185425,0.5034787654876709,0.1414213562373095,A,5,100,centered,,0.01,3,3.560132492597636,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s4,1000000,50,True,0.2704712748527527,0.6277041435241699,0.43088972568511963,0.1414213562373095,A,5,100,centered,,0.01,4,3.0468504697555936,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s0,1000000,50,True,0.06613226979970932,0.15706013143062592,0.4210633933544159,0.1414213562373095,A,5,1000,std,,0.01,0,2.9773678075032617,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s1,1000000,50,True,1.5784062147140503,1.7541688680648804,0.8998028635978699,0.1414213562373095,A,5,1000,std,,0.01,1,6.3625670658112785,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s2,1000000,50,True,0.0,0.0,0.0,0.1414213562373095,A,5,1000,std,,0.01,2,0.0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s3,1000000,50,True,0.0,0.0,0.0,0.1414213562373095,A,5,1000,std,,0.01,3,0.0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s4,1000000,50,True,0.3229408264160156,0.3475114405155182,0.929295539855957,0.1414213562373095,A,5,1000,std,,0.01,4,6.571111779585608,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s0,1000000,50,True,0.49798086285591125,0.8076310157775879,0.6165945529937744,0.1414213562373095,A,5,1000,centered,,0.01,0,4.359981896645859,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s1,1000000,50,True,1.065596580505371,1.4790396690368652,0.7204651832580566,0.1414213562373095,A,5,1000,centered,,0.01,1,5.094458166905805,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s2,1000000,50,True,0.6333127617835999,0.8931244015693665,0.7090980410575867,0.1414213562373095,A,5,1000,centered,,0.01,2,5.014080333579164,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s3,1000000,50,True,0.4540060758590698,0.9743301868438721,0.4659673571586609,0.1414213562373095,A,5,1000,centered,,0.01,3,3.2948867805846307,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s4,1000000,50,True,0.9353094100952148,1.1756080389022827,0.7955963015556335,0.1414213562373095,A,5,1000,centered,,0.01,4,5.625715399169258,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s0,1000000,50,True,9.194031715393066,10.785015106201172,0.85248202085495,0.1414213562373095,A,5,10000,std,,0.01,0,6.0279581778614695,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s1,1000000,50,True,0.054954830557107925,0.12829624116420746,0.428343266248703,0.1414213562373095,A,5,10000,std,,0.01,1,3.028844282400527,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s2,1000000,50,True,0.318369597196579,0.6223499774932861,0.5115603804588318,0.1414213562373095,A,5,10000,std,,0.01,2,3.617278140088102,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s3,1000000,50,True,5.0061726570129395,6.302725315093994,0.7942869663238525,0.1414213562373095,A,5,10000,std,,0.01,3,5.616457000956871,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s4,1000000,50,True,1.5678831338882446,2.690692186355591,0.5827062129974365,0.1414213562373095,A,5,10000,std,,0.01,4,4.120355146500201,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s0,1000000,50,True,0.9855794906616211,1.4619605541229248,0.6741491556167603,0.1414213562373095,A,5,10000,centered,,0.01,0,4.7669543946779624,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s1,1000000,50,True,0.9369628429412842,1.0878463983535767,0.8613007068634033,0.1414213562373095,A,5,10000,centered,,0.01,1,6.090315704638792,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s2,1000000,50,True,0.29035770893096924,0.48066556453704834,0.6040742993354797,0.1414213562373095,A,5,10000,centered,,0.01,2,4.271450334006301,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s3,1000000,50,True,0.0002177312271669507,0.0008679460152052343,0.25085803866386414,0.1414213562373095,A,5,10000,centered,,0.01,3,1.7738342025437546,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s4,1000000,50,True,0.4815356433391571,0.7719166278839111,0.6238182187080383,0.1414213562373095,A,5,10000,centered,,0.01,4,4.411060926761667,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s0,1000000,5,True,2.3245744705200195,2.7145562171936035,0.8563368320465088,0.4472135954999579,A,5,100000,std,,0.01,0,1.914827368092814,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s1,1000000,5,True,1.4222742319107056,3.3916122913360596,0.4193504750728607,0.4472135954999579,A,5,100000,std,,0.01,1,0.9376961686597477,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s2,1000000,5,True,0.41609054803848267,1.2087801694869995,0.3442234992980957,0.4472135954999579,A,5,100000,std,,0.01,2,0.7697071438833931,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s3,1000000,5,True,2.6506710052490234,4.189932823181152,0.6326285004615784,0.4472135954999579,A,5,100000,std,,0.01,3,1.4146003315358464,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
