run_id,ckpt,finite,cos_full_abs,cos_split_abs,cos_full_mean,cos_split_mean,cos_chance,exp,width,period,enc,c,lr,seed,git_hash
A_w5_T100000_centered_lr0.01_s2,50000,True,0.1865299493074417,0.1865207850933075,0.06391729414463043,0.06391353905200958,0.1784124116152771,A,5,100000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s3,50000,True,0.08920083940029144,0.08919470012187958,0.06628403067588806,0.06627853214740753,0.1784124116152771,A,5,100000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s4,50000,True,0.13920550048351288,0.13919851183891296,-0.03577704355120659,-0.03577263280749321,0.1784124116152771,A,5,100000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s0,100000,True,0.5134304761886597,0.5121257901191711,0.19140109419822693,0.19221851229667664,0.1784124116152771,A,5,100,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s1,100000,True,0.45462504029273987,0.4514181613922119,-0.031466104090213776,-0.03305244445800781,0.1784124116152771,A,5,100,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s2,100000,True,0.6808681488037109,0.6550367474555969,-0.2928571105003357,-0.2670679986476898,0.1784124116152771,A,5,100,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s3,100000,True,0.6110383868217468,0.6097415685653687,0.2463572472333908,0.24562935531139374,0.1784124116152771,A,5,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s4,100000,True,0.6147993803024292,0.6020277738571167,0.06034303829073906,0.048363424837589264,0.1784124116152771,A,5,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s0,100000,True,0.16542503237724304,0.1646701842546463,0.04867753013968468,0.0486912801861763,0.1784124116152771,A,5,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s1,100000,True,0.1525069773197174,0.15133413672447205,0.08259181678295135,0.08209647238254547,0.1784124116152771,A,5,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s2,100000,True,0.13308066129684448,0.13242614269256592,-0.062183476984500885,-0.061985909938812256,0.1784124116152771,A,5,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s3,100000,True,0.15566816926002502,0.15346558392047882,0.002945285988971591,0.0008589982753619552,0.1784124116152771,A,5,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s4,100000,True,0.0629628375172615,0.0628843605518341,0.017401758581399918,0.017258822917938232,0.1784124116152771,A,5,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s0,100000,True,0.4148378372192383,0.41433581709861755,-0.11429528892040253,-0.11464737355709076,0.1784124116152771,A,5,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s1,100000,True,0.6524397134780884,0.6522133350372314,-0.20730261504650116,-0.20715029537677765,0.1784124116152771,A,5,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s2,100000,True,0.6931596994400024,0.6927807927131653,-0.004151582717895508,-0.0038971900939941406,0.1784124116152771,A,5,1000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s3,100000,True,0.2708994746208191,0.2468291074037552,0.10214273631572723,0.1261964738368988,0.1784124116152771,A,5,1000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s4,100000,True,0.7511269450187683,0.7482010126113892,-0.44896143674850464,-0.4462355673313141,0.1784124116152771,A,5,1000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s0,100000,True,0.2612898051738739,0.22957806289196014,-0.11653413623571396,-0.08484306931495667,0.1784124116152771,A,5,1000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s1,100000,True,0.0935622900724411,0.09351898729801178,0.021213989704847336,0.021193746477365494,0.1784124116152771,A,5,1000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s2,100000,True,0.06967587769031525,0.0696372389793396,-0.06967587769031525,-0.0696372389793396,0.1784124116152771,A,5,1000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s3,100000,True,0.10805787146091461,0.07990868389606476,-0.07164377719163895,-0.04907164350152016,0.1784124116152771,A,5,1000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s4,100000,True,0.14312070608139038,0.14174959063529968,0.029736865311861038,0.02840432897210121,0.1784124116152771,A,5,1000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s0,100000,True,0.7933934330940247,0.7932645082473755,0.4860953390598297,0.4861941933631897,0.1784124116152771,A,5,10000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s1,100000,True,0.8869364857673645,0.8869215250015259,0.14280755817890167,0.14280983805656433,0.1784124116152771,A,5,10000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s2,100000,True,0.7856438159942627,0.7856138348579407,-0.1128402128815651,-0.11280770599842072,0.1784124116152771,A,5,10000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s3,100000,True,0.8444210886955261,0.8443590402603149,0.8444210886955261,0.8443590402603149,0.1784124116152771,A,5,10000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s4,100000,True,0.8862946629524231,0.8862655758857727,-0.17223601043224335,-0.1722397357225418,0.1784124116152771,A,5,10000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s0,100000,True,0.20528168976306915,0.2052752673625946,-0.04614581912755966,-0.04614383354783058,0.1784124116152771,A,5,10000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s1,100000,True,0.3401714861392975,0.3401563763618469,-0.20280489325523376,-0.2027924358844757,0.1784124116152771,A,5,10000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s2,100000,True,0.16798314452171326,0.12938621640205383,0.12849465012550354,0.10830867290496826,0.1784124116152771,A,5,10000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s3,100000,True,0.22100043296813965,0.21200211346149445,0.039498042315244675,0.04302673414349556,0.1784124116152771,A,5,10000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s4,100000,True,0.10334545373916626,0.10334408283233643,-0.04264291375875473,-0.04264621064066887,0.1784124116152771,A,5,10000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s0,100000,True,0.6379243731498718,0.6379081010818481,0.0649624839425087,0.06497802585363388,0.1784124116152771,A,5,100000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s1,100000,True,0.7905871272087097,0.7905866503715515,0.3934851586818695,0.39348503947257996,0.1784124116152771,A,5,100000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s2,100000,True,0.7174710631370544,0.7174645662307739,0.7174710631370544,0.7174645662307739,0.1784124116152771,A,5,100000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s3,100000,True,0.6052120923995972,0.6051721572875977,0.47881847620010376,0.4788200259208679,0.1784124116152771,A,5,100000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s4,100000,True,0.6127293109893799,0.6127219796180725,-0.08843300491571426,-0.0884295254945755,0.1784124116152771,A,5,100000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s0,100000,True,0.12213418632745743,0.12213413417339325,-0.04710923135280609,-0.047108910977840424,0.1784124116152771,A,5,100000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s1,100000,True,0.08444087207317352,0.08444000780582428,0.02051709219813347,0.02051650919020176,0.1784124116152771,A,5,100000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s2,100000,True,0.08514736592769623,0.08514406532049179,0.03070378676056862,0.030702993273735046,0.1784124116152771,A,5,100000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s3,100000,True,0.09841708093881607,0.09841524064540863,0.0028920993208885193,0.0028921589255332947,0.1784124116152771,A,5,100000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s4,100000,True,0.10167062282562256,0.10167074203491211,0.05887242406606674,0.0588718056678772,0.1784124116152771,A,5,100000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s0,300000,True,0.6502885818481445,0.647326648235321,-0.4347684979438782,-0.431853711605072,0.1784124116152771,A,5,100,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s1,300000,True,0.7724136114120483,0.7720712423324585,-0.38028040528297424,-0.37998247146606445,0.1784124116152771,A,5,100,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s2,300000,True,0.6047541499137878,0.5988842844963074,-0.09074500948190689,-0.08833722770214081,0.1784124116152771,A,5,100,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s3,300000,True,0.6798111200332642,0.669860303401947,0.40660062432289124,0.4151427149772644,0.1784124116152771,A,5,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s4,300000,True,0.6229709386825562,0.6022922992706299,-0.282836377620697,-0.2623988687992096,0.1784124116152771,A,5,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s0,300000,True,0.18738536536693573,0.1872704178094864,-0.003759297775104642,-0.003982537891715765,0.1784124116152771,A,5,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s1,300000,True,0.07538033276796341,0.07519017159938812,-0.029707860201597214,-0.029607972130179405,0.1784124116152771,A,5,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s2,300000,True,0.3330301344394684,0.32876789569854736,-0.120283342897892,-0.11858351528644562,0.1784124116152771,A,5,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s3,300000,True,0.16231611371040344,0.16114524006843567,-0.024092191830277443,-0.025436997413635254,0.1784124116152771,A,5,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s4,300000,True,0.14986355602741241,0.1498817503452301,-0.044964469969272614,-0.04509345069527626,0.1784124116152771,A,5,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s0,300000,True,0.2721950113773346,0.2720372676849365,-0.2721950113773346,-0.2720372676849365,0.1784124116152771,A,5,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s1,300000,True,0.45582693815231323,0.45492276549339294,-0.1621490865945816,-0.16235266625881195,0.1784124116152771,A,5,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s2,300000,True,0.5239982604980469,0.5226703882217407,0.23577913641929626,0.23461119830608368,0.1784124116152771,A,5,1000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s3,300000,True,0.5252769589424133,0.5252599716186523,0.1552538126707077,0.1552378535270691,0.1784124116152771,A,5,1000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s4,300000,True,0.7585656046867371,0.7583794593811035,-0.4851347506046295,-0.4849499762058258,0.1784124116152771,A,5,1000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s0,300000,True,0.16810917854309082,0.19026410579681396,-0.04588678106665611,-0.02373257279396057,0.1784124116152771,A,5,1000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s1,300000,True,0.4068876802921295,0.4051454961299896,0.14235083758831024,0.1439226120710373,0.1784124116152771,A,5,1000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s2,300000,True,0.10646794736385345,0.10571076720952988,-0.03573400527238846,-0.03600171580910683,0.1784124116152771,A,5,1000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s3,300000,True,0.18335029482841492,0.18397894501686096,-0.039262399077415466,-0.0382632277905941,0.1784124116152771,A,5,1000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s4,300000,True,0.23523621261119843,0.2270171195268631,0.017187362536787987,0.009421193972229958,0.1784124116152771,A,5,1000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s0,300000,True,0.807796835899353,0.8077598810195923,0.17331035435199738,0.17336130142211914,0.1784124116152771,A,5,10000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s1,300000,True,0.6017919182777405,0.6014810800552368,0.28862303495407104,0.2888612151145935,0.1784124116152771,A,5,10000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s2,300000,True,0.8235592842102051,0.8235446214675903,-0.16006667912006378,-0.16007407009601593,0.1784124116152771,A,5,10000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s3,300000,True,0.7161366939544678,0.7161203026771545,0.7161366939544678,0.7161203026771545,0.1784124116152771,A,5,10000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s4,300000,True,0.8679240942001343,0.8679178953170776,0.13548138737678528,0.135482519865036,0.1784124116152771,A,5,10000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s0,300000,True,0.08962465822696686,0.08993306010961533,0.008721026591956615,0.008411589078605175,0.1784124116152771,A,5,10000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s1,300000,True,0.16544029116630554,0.16553696990013123,-0.06139570474624634,-0.061191629618406296,0.1784124116152771,A,5,10000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s2,300000,True,0.21511676907539368,0.2056339979171753,0.12765105068683624,0.12013492733240128,0.1784124116152771,A,5,10000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s3,300000,True,0.3110024034976959,0.3008209466934204,0.12825770676136017,0.1193096861243248,0.1784124116152771,A,5,10000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s4,300000,True,0.14313146471977234,0.14317989349365234,0.12830834090709686,0.12835900485515594,0.1784124116152771,A,5,10000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s0,300000,True,0.5565487742424011,0.5565454363822937,0.5565487742424011,0.5565454363822937,0.1784124116152771,A,5,100000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s1,300000,True,0.8702930212020874,0.8702703714370728,0.15543468296527863,0.1554402858018875,0.1784124116152771,A,5,100000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s2,300000,True,0.7711769938468933,0.7711741328239441,-0.00866558589041233,-0.008663368411362171,0.1784124116152771,A,5,100000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s3,300000,True,0.9592603445053101,0.9592596888542175,-0.569358229637146,-0.5693579912185669,0.1784124116152771,A,5,100000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s4,300000,True,0.9710078239440918,0.9710038900375366,-0.19288736581802368,-0.192884624004364,0.1784124116152771,A,5,100000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s0,300000,True,0.15530836582183838,0.13682866096496582,-0.10506117343902588,-0.08658313751220703,0.1784124116152771,A,5,100000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s1,300000,True,0.042203400284051895,0.04220327362418175,0.031333789229393005,0.0313337966799736,0.1784124116152771,A,5,100000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s2,300000,True,0.13267943263053894,0.13267560303211212,0.04770370572805405,0.047698359936475754,0.1784124116152771,A,5,100000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s3,300000,True,0.12238149344921112,0.1223691925406456,-0.030083322897553444,-0.0300873015075922,0.1784124116152771,A,5,100000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s4,300000,True,0.15401694178581238,0.15401867032051086,0.05183539539575577,0.0518302395939827,0.1784124116152771,A,5,100000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s0,1000000,True,0.6759518384933472,0.5414792895317078,-0.12093444168567657,0.010243529453873634,0.1784124116152771,A,5,100,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s1,1000000,True,0.9102069735527039,0.9095751047134399,-0.5187500715255737,-0.5181730389595032,0.1784124116152771,A,5,100,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s2,1000000,True,0.9405330419540405,0.940127968788147,0.20961031317710876,0.20951715111732483,0.1784124116152771,A,5,100,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s3,1000000,True,0.5308750867843628,0.5255874991416931,0.21770958602428436,0.21242627501487732,0.1784124116152771,A,5,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_std_lr0.01_s4,1000000,True,0.5024062395095825,0.5004624128341675,-0.2333858460187912,-0.23430049419403076,0.1784124116152771,A,5,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s0,1000000,True,0.125335231423378,0.12401413917541504,0.04250045120716095,0.042379867285490036,0.1784124116152771,A,5,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s1,1000000,True,0.09433497488498688,0.09204838424921036,-0.04849324747920036,-0.050145626068115234,0.1784124116152771,A,5,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s2,1000000,True,0.18245290219783783,0.17746904492378235,-0.10625462234020233,-0.10536036640405655,0.1784124116152771,A,5,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s3,1000000,True,0.1418190747499466,0.1400717943906784,0.06148704141378403,0.05997658520936966,0.1784124116152771,A,5,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100_centered_lr0.01_s4,1000000,True,0.24812102317810059,0.24535688757896423,0.046666793525218964,0.0454830564558506,0.1784124116152771,A,5,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s0,1000000,True,0.12727642059326172,0.12713317573070526,-0.12727642059326172,-0.12713317573070526,0.1784124116152771,A,5,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s1,1000000,True,0.16420333087444305,0.16420000791549683,0.16420333087444305,0.16420000791549683,0.1784124116152771,A,5,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s2,1000000,True,0.0,0.0,0.0,0.0,0.1784124116152771,A,5,1000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s3,1000000,True,0.0,0.0,0.0,0.0,0.1784124116152771,A,5,1000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_std_lr0.01_s4,1000000,True,0.1713564544916153,0.17133364081382751,-0.1713564544916153,-0.17133364081382751,0.1784124116152771,A,5,1000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s0,1000000,True,0.11542441695928574,0.09423360973596573,-0.11542441695928574,-0.09423360973596573,0.1784124116152771,A,5,1000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s1,1000000,True,0.20648670196533203,0.20124515891075134,-0.18774057924747467,-0.19199873507022858,0.1784124116152771,A,5,1000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s2,1000000,True,0.14819283783435822,0.15766975283622742,-0.13926047086715698,-0.12947888672351837,0.1784124116152771,A,5,1000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s3,1000000,True,0.056911058723926544,0.056747306138277054,-0.014531547203660011,-0.014488753862679005,0.1784124116152771,A,5,1000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T1000_centered_lr0.01_s4,1000000,True,0.1865866482257843,0.17472806572914124,0.10213909298181534,0.11128425598144531,0.1784124116152771,A,5,1000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s0,1000000,True,0.7535961866378784,0.7535895109176636,0.44541606307029724,0.4454115927219391,0.1784124116152771,A,5,10000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s1,1000000,True,0.41154980659484863,0.4114460051059723,0.41154980659484863,0.4114460051059723,0.1784124116152771,A,5,10000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s2,1000000,True,0.3560337424278259,0.3555397689342499,0.3560337424278259,0.3555397689342499,0.1784124116152771,A,5,10000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s3,1000000,True,0.36259859800338745,0.3625864088535309,-0.36259859800338745,-0.3625864088535309,0.1784124116152771,A,5,10000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_std_lr0.01_s4,1000000,True,0.6780634522438049,0.6781007051467896,0.18147504329681396,0.1814320832490921,0.1784124116152771,A,5,10000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s0,1000000,True,0.13010016083717346,0.12839935719966888,-0.004097658209502697,-0.006738729774951935,0.1784124116152771,A,5,10000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s1,1000000,True,0.09624563902616501,0.0977901816368103,0.06329123675823212,0.06184661388397217,0.1784124116152771,A,5,10000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s2,1000000,True,0.057766061276197433,0.036021459847688675,-0.0014508068561553955,0.036021459847688675,0.1784124116152771,A,5,10000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s3,1000000,True,0.21261362731456757,0.1005181297659874,0.0861448422074318,0.03726241737604141,0.1784124116152771,A,5,10000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T10000_centered_lr0.01_s4,1000000,True,0.10114827007055283,0.10260806977748871,-0.08400595933198929,-0.08254339545965195,0.1784124116152771,A,5,10000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s0,1000000,True,0.9001509547233582,0.900143027305603,0.5716724395751953,0.5716730356216431,0.1784124116152771,A,5,100000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s1,1000000,True,0.5365357398986816,0.5365306735038757,0.1634543389081955,0.1634497344493866,0.1784124116152771,A,5,100000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s2,1000000,True,0.4523305892944336,0.4522617757320404,0.09259291738271713,0.09253428131341934,0.1784124116152771,A,5,100000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_std_lr0.01_s3,1000000,True,0.789230465888977,0.7890782952308655,0.789230465888977,0.7890782952308655,0.1784124116152771,A,5,100000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
