arm,cond,seed,layer,role,start,end,n_intervals,delta,delta_error,delta_median,self,self_error,self_rate,self_median,self_share,upstream,upstream_error,upstream_rate,upstream_median,upstream_share,cross,cross_error,cross_rate,cross_median,cross_share,bias,bias_error,bias_rate,bias_median,bias_share,upstream_growth,upstream_growth_error,upstream_growth_rate,upstream_growth_median,upstream_growth_share,upstream_rotation,upstream_rotation_error,upstream_rotation_rate,upstream_rotation_median,upstream_rotation_share,self_growth,self_growth_error,self_growth_rate,self_growth_median,self_growth_share,self_rotation,self_rotation_error,self_rotation_rate,self_rotation_median,self_rotation_share,closure_residual,upstream_growth_fraction,upstream_rotation_fraction,self_growth_fraction,self_rotation_fraction,bias_absolute_share
GELU,raw,2,2,REPORT_ONLY,0,10,10,0.009161215152741837,9.081124252630256e-14,0.003081264451184608,-0.12159126533646548,9.091544256153865e-14,-0.012159126533646548,-0.07896389808309284,-13.272394907140102,0.011000304608767237,1.566091044127454e-13,0.0011000304608767236,0.022671966680161932,1.2007473272227411,0.11781804742951911,1.0497376334753273e-13,0.011781804742951912,0.07111368142403017,12.860526192778874,0.00193412845092098,7.002888411314664e-16,0.000193412845092098,-0.006737299321684986,0.21112138713848672,0.0076052120983256324,2.291091605171631e-13,0.0007605212098325632,0.012288275652024222,0.8301532025529919,0.0033950925104416075,2.980926005826454e-13,0.00033950925104416077,0.0028172428521461793,0.3705941246697496,-0.028113517800115777,6.339656297069037e-14,-0.0028113517800115776,-0.01048326482096769,-3.06875423526122,-0.0934777475363497,1.0124526816155613e-13,-0.00934777475363497,-0.0578612672930771,-10.203640671878881,1.734723475976807e-18,0.6913637729871845,0.3086362270128157,0.23121330074426383,0.7687866992557361,0.21112138713848672
GELU,raw,2,2,REPORT_ONLY,0,50,50,-0.06567196096037922,1.0591577090041404e-13,-0.07389266640791464,-0.16628342473478294,1.5137327078729461e-13,-0.003325668494695659,-0.1174177579186727,2.532030752593241,-0.01893016099159568,1.166491850725741e-12,-0.00037860321983191356,-0.03523524350212276,0.2882533232564275,0.11793674313358843,2.1494861495300422e-13,0.0023587348626717686,0.06538960085989073,-1.7958462243078328,0.0016048816324109793,2.5979698383162375e-15,3.2097632648219586e-05,-0.005153779813554138,-0.024437851541835733,-0.020220749230302985,1.361939560448364e-12,-0.0004044149846060597,-0.03259297063461973,0.3079053668353597,0.0012905882387073114,2.413813951984369e-12,2.5811764774146227e-05,0.0016256730792500276,-0.01965204357893227,-0.0351779680181333,1.200163572575119e-13,-0.0007035593603626659,-0.019122972164268875,0.5356619096444621,-0.13110545671664964,2.0473076044227353e-13,-0.0026221091343329927,-0.10588209344558472,1.9963688429487787,1.3877787807814457e-17,1.068176294923233,-0.06817629492323318,0.2115542669044801,0.7884457330955199,0.024437851541835733
GELU,raw,2,2,REPORT_ONLY,1,10,9,-0.0025323420879893054,7.588305083765332e-15,-0.009603741588281738,-0.011002864130206262,1.2683480101313404e-14,-0.0012225404589118068,-0.012575660563344455,4.344935931994323,0.008021204971028314,7.049518964751019e-14,0.0008912449967809238,0.006152622924044419,-3.167504504652923,-0.0004366603004289861,2.443725714374728e-14,-4.851781115877623e-05,-0.000782119320311171,0.17243337797844563,0.0008859773716176278,7.690173232999374e-17,9.844193017973642e-05,0.0012260955409146845,-0.3498648053198449,0.0078100369676980105,8.897320667304713e-14,0.000867781885299779,0.0046999625489564135,-3.084116085555892,0.00021116800333030283,1.5030150859264677e-13,2.346311148114476e-05,0.0009213616060332419,-0.08338841909703103,0.0005389981283854133,5.2439099027870926e-15,5.9888680931712586e-05,-0.0003656371460520793,-0.21284570159057023,-0.011541862258591676,1.477516206404704e-14,-0.0012824291398435194,-0.012632040501001009,4.557781633584893,-8.673617379884035e-19,0.973673780424136,0.02632621957586395,-0.048987074820427606,1.0489870748204277,0.3498648053198449
GELU,raw,2,2,REPORT_ONLY,10,50,40,-0.07483317611312108,2.6203605954734804e-14,-0.08968190730086309,-0.04469215939831745,5.949503603100311e-14,-0.0011173039849579362,-0.04414370932061788,0.5972238747525408,-0.029930465600362926,1.009462106627672e-12,-0.0007482616400090731,-0.04167559358463556,0.3999625186978397,0.00011869570406930138,1.0927819247765833e-13,2.9673926017325347e-06,-0.00210792537831668,-0.0015861374624788849,-0.0003292468185100006,1.2435213541921647e-15,-8.231170462750014e-06,-0.0005597874987870455,0.004399744012098281,-0.027825961328628614,1.1326024169353358e-12,-0.0006956490332157153,-0.041970217138300445,0.3718399080985909,-0.0021045042717342984,2.115264391027827e-12,-5.261260679335746e-05,0.0018375801763105713,0.02812261059924863,-0.007064450218017526,5.6371038287088464e-14,-0.00017661125545043814,-0.00504130608600631,0.09440265113615645,-0.037627709180299916,1.0264126934395322e-13,-0.000940692729507498,-0.03885404991358977,0.5028212236163841,1.3877787807814457e-17,0.9296868849340989,0.07031311506590061,0.15806911800917556,0.8419308819908242,0.004399744012098281
GELU,raw,2,1,PRIMARY,0,1,1,-40.69307906506396,2.8743251118503444e-11,-37.686842140253304,-40.70067703177908,2.2027279332102366e-11,-40.70067703177908,-37.666646937351345,1.0001867139791258,0.0,3.5297255949207734e-12,0.0,0.0,-0.0,0.0,1.2126733002936858e-11,0.0,0.0,-0.0,0.0075979667151113974,2.583916391466712e-16,0.0075979667151113974,-0.0023415597825078294,-0.0001867139791256161,0.0,8.04576356788367e-12,0.0,0.0,-0.0,0.0,1.1575489162807967e-11,0.0,0.0,-0.0,-14.326133874595225,2.5536777096157698e-11,-14.326133874595225,-11.958740417221808,0.3520533270949893,-26.374543157183847,3.210337443398427e-11,-26.374543157183847,-25.17135741430888,0.6481333868841362,-7.105427357601002e-15,,,0.3519876060884536,0.6480123939115462,0.0001867139791256161
GELU,raw,2,2,PRIMARY,0,1,1,0.011693557240731144,8.785940896672846e-14,0.01782384605511691,-0.1105884012062592,7.821227213616826e-14,-0.1105884012062592,-0.06254501403349935,-9.45720783929259,0.002979099637738926,8.61790163013077e-14,0.002979099637738926,0.01431628995916255,0.25476418992178784,0.1182547077299481,8.044009847832073e-14,0.1182547077299481,0.06685818741943494,10.112808728386076,0.001048151079303352,5.975945236287227e-16,0.001048151079303352,-0.0077281384146772325,0.08963492098472989,-0.00020482486937237941,1.4023575938130492e-13,-0.00020482486937237941,0.0009445389003887473,-0.01751604453253377,0.0031839245071113046,1.4777946795517313e-13,0.0031839245071113046,0.002586420394322681,0.2722802344543215,-0.02865251592850119,5.81477527368271e-14,-0.02865251592850119,-0.009946387824693226,-2.4502822655794074,-0.08193588527775804,8.644952402296852e-14,-0.08193588527775804,-0.04646204730887444,-7.006925573713185,4.85722573273506e-17,-0.06875395061570924,1.0687539506157089,0.25909151064641206,0.7409084893535883,0.08963492098472989
GELU,std,2,1,REPORT_ONLY,0,10,10,-3.905906717153018,8.243476026685719e-11,-7.905337244266429,-3.7483801683711198,1.614969280952613e-10,-0.374838016837112,-7.579495051884461,0.959669659265002,0.0,9.371203967675952e-10,0.0,0.0,-0.0,0.0,2.3758015985282116e-10,0.0,0.0,-0.0,-0.15752654878189787,4.334277781076948e-15,-0.015752654878189786,-0.17411948239896446,0.04033034073499779,0.0,8.028657894066418e-10,0.0,0.0,-0.0,0.0,1.7399861861756666e-09,0.0,0.0,-0.0,-7.274168111376968,2.47804231749757e-10,-0.7274168111376967,-7.648817226356504,1.862350700653457,3.525787943005847,3.383612905636057e-10,0.3525787943005847,-0.7679760312427768,-0.9026810413884547,4.440892098500626e-16,,,1.9406164221965776,-0.9406164221965774,0.04033034073499779
GELU,std,2,1,REPORT_ONLY,0,50,50,-3.905906717153018,8.243476026685719e-11,-7.905337244266429,-3.7483801683711198,1.6216545849082346e-10,-0.07496760336742239,-7.579495051884461,0.959669659265002,0.0,5.539640262829556e-09,0.0,0.0,-0.0,0.0,2.375801598528231e-10,0.0,0.0,-0.0,-0.15752654878189787,9.171653847815206e-15,-0.0031505309756379575,-0.17411948239896446,0.04033034073499779,0.0,4.7611864457337294e-09,0.0,0.0,-0.0,0.0,1.030082670857175e-08,0.0,0.0,-0.0,-7.274168111376968,1.0719188520756069e-09,-0.14548336222753935,-7.648817226356504,1.862350700653457,3.525787943005847,1.163079215943219e-09,0.07051575886011693,-0.7679760312427768,-0.9026810413884547,4.440892098500626e-16,,,1.9406164221965776,-0.9406164221965774,0.04033034073499779
GELU,std,2,1,REPORT_ONLY,1,10,9,-1.1962075848320717,1.0130544169301229e-10,-5.954341013613302,-1.0730998905214701,1.388355796150937e-10,-0.11923332116905223,-5.885826127262657,0.8970850077598498,0.0,9.310473152093962e-10,0.0,0.0,-0.0,0.0,2.0397077662106323e-10,0.0,0.0,-0.0,-0.1231076943106018,3.993404218189492e-15,-0.013678632701177978,-0.1360063785687089,0.10291499224015048,0.0,7.975719858905721e-10,0.0,0.0,-0.0,0.0,1.7286193011013889e-09,0.0,0.0,-0.0,-6.122896443720809,2.2674515871912536e-10,-0.6803218270800899,-6.848478207535431,5.118590219088408,5.04979655319934,3.145824945170383e-10,0.5610885059110378,-0.11537400324812702,-4.22150521132856,-2.220446049250313e-16,,,5.705802878001789,-4.705802878001791,0.10291499224015048
GELU,std,2,1,REPORT_ONLY,10,50,40,0.0,1.561971913239214e-10,0.0,0.0,5.354975071692246e-13,0.0,0.0,,0.0,4.602519866061953e-09,0.0,0.0,,0.0,1.0219647053193348e-24,0.0,0.0,,0.0,2.5595326342574294e-15,0.0,0.0,,0.0,3.95832065632708e-09,0.0,0.0,,0.0,8.560840522396066e-09,0.0,0.0,,0.0,8.240709540069833e-10,0.0,0.0,,0.0,8.246064515142934e-10,0.0,0.0,,0.0,,,,,
GELU,std,2,2,REPORT_ONLY,0,10,10,-366.9159408475116,8.284094146582728e-11,-377.3362089301141,-85.62122862412316,2.174926412688057e-11,-8.562122862412316,-74.04548736298527,0.23335379876478823,-167.5272347849563,1.1359901926586775e-09,-16.752723478495632,-162.3529843949365,0.4565820563641845,-113.66638019307472,6.794412053808926e-11,-11.366638019307471,-116.03867757482325,0.30978861242857225,-0.10109724535723216,1.69415320778223e-15,-0.010109724535723216,-0.08581942692399025,0.0002755324424545721,-183.87545313996762,1.3144657142428865e-09,-18.38754531399676,-184.49232846393096,0.5011378156949178,16.348218355011245,2.352314740637162e-09,1.6348218355011244,18.32939231563709,-0.04455575933073314,-14.500452638988357,5.3952116925166824e-11,-1.4500452638988357,-14.1368475050861,0.039519821912056614,-71.1207759851348,6.844210583613328e-11,-7.11207759851348,-58.54020535725097,0.1938339768527316,2.2737367544323206e-13,1.097585436636595,-0.09758543663659451,0.1693558113098947,0.8306441886901053,0.0002755324424545721
GELU,std,2,2,REPORT_ONLY,0,50,50,-366.9159408475116,8.284094146582728e-11,-377.3362089301141,-85.62122862412316,2.6957482770591323e-11,-1.7124245724824632,-74.04548736298527,0.23335379876478823,-167.5272347849563,6.93395359717206e-09,-3.350544695699126,-162.3529843949365,0.4565820563641845,-113.66638019307472,6.845148341339118e-11,-2.2733276038614942,-116.03867757482325,0.30978861242857225,-0.10109724535723216,3.659218971929839e-15,-0.002021944907144643,-0.08581942692399025,0.0002755324424545721,-183.87545313996762,7.363247576786389e-09,-3.6775090627993525,-184.49232846393096,0.5011378156949178,16.348218355011245,1.4197611772589759e-08,0.3269643671002249,18.32939231563709,-0.04455575933073314,-14.500452638988357,3.0897994787645287e-10,-0.29000905277976713,-14.1368475050861,0.039519821912056614,-71.1207759851348,3.285484930141897e-10,-1.422415519702696,-58.54020535725097,0.1938339768527316,2.2737367544323206e-13,1.097585436636595,-0.09758543663659451,0.1693558113098947,0.8306441886901053,0.0002755324424545721
GELU,std,2,2,REPORT_ONLY,1,10,9,-358.89598100577155,9.006445141280769e-11,-369.83475546300735,-85.48329468928434,2.157363790495559e-11,-9.498143854364926,-73.90630592927572,0.23818403998207394,-167.1992792079953,1.1313671901804076e-09,-18.577697689777253,-161.2874555133795,0.4658711383154399,-106.09449365134196,6.284664093104595e-11,-11.78827707237133,-106.88987364215919,0.2956134904437278,-0.11891345715004718,1.784301286396686e-15,-0.013212606350005242,-0.11021659150719643,0.0003313312587586064,-183.67784314552608,1.298229318882815e-09,-20.40864923839179,-183.28067286277368,0.5117857342140933,16.478563937530833,2.339315614143867e-09,1.830951548614537,18.22469940141255,-0.04591459589865353,-14.469108981930312,5.383246238346323e-11,-1.6076787757700346,-14.135292272819218,0.04031560604658214,-71.01418570735403,6.829159391834689e-11,-7.890465078594892,-58.477682757441684,0.1978684339354918,-5.684341886080802e-14,1.0985564292835948,-0.09855642928359494,0.169262415943639,0.8307375840563611,0.0003313312587586064
GELU,std,2,2,REPORT_ONLY,10,50,40,0.0,1.5714931306565212e-10,0.0,0.0,4.82265542869315e-12,0.0,0.0,,0.0,5.797189023163666e-09,0.0,0.0,,0.0,1.2872345463241049e-24,0.0,0.0,,0.0,1.0812592642712427e-15,0.0,0.0,,0.0,6.0479428393856455e-09,0.0,0.0,,0.0,1.1845131862550973e-08,0.0,0.0,,0.0,2.549613823359084e-10,0.0,0.0,,0.0,2.597840377646032e-10,0.0,0.0,,0.0,,,,,
GELU,std,2,1,PRIMARY,0,1,1,-2.709699132320946,2.718685878547847e-11,-2.507107534358398,-2.6752802778496503,2.268759740110801e-11,-2.6752802778496503,-2.485372630036875,0.9872979054904096,0.0,6.0730815581987896e-12,0.0,0.0,-0.0,0.0,3.360938323175774e-11,0.0,0.0,-0.0,-0.03441885447129607,7.650791677816257e-16,-0.03441885447129607,-0.04985582083463669,0.012702094509590516,0.0,5.293803516069717e-12,0.0,0.0,-0.0,0.0,1.1366885074277847e-11,0.0,0.0,-0.0,-1.1512716676561565,2.105946537823488e-11,-1.1512716676561565,-1.2246559449498509,0.4248706632865379,-1.5240086101934933,2.3798699813210527e-11,-1.5240086101934933,-1.420506913376936,0.5624272422038716,-4.440892098500626e-16,,,0.43033684253132953,0.5696631574686702,0.012702094509590516
GELU,std,2,2,PRIMARY,0,1,1,-8.019959841739862,7.718449074658193e-12,-7.427456671694142,-0.13793393483882105,1.6598139741162922e-13,-0.13793393483882105,-0.13719504487301856,0.0171988311114657,-0.32795557696108246,4.627303245868768e-12,-0.32795557696108246,0.027704639079868178,0.0408924213378524,-7.571886541732774,5.082920095345929e-12,-7.571886541732774,-6.991679598202635,0.9441302314663608,0.01781621179281501,5.004854996162371e-16,0.01781621179281501,0.026101773604750633,-0.0022214839156788017,-0.19760999444149235,1.6239876631398096e-11,-0.19760999444149235,-0.07400198913524308,0.024639773557597087,-0.13034558251958994,1.3003988312897462e-11,-0.13034558251958994,-0.1810942044724424,0.01625264778025529,-0.03134365705804743,1.1810765659615908e-13,-0.03134365705804743,-0.035668474619697355,0.003908206235013727,-0.1065902777807736,1.4258703646336095e-13,-0.1065902777807736,-0.10373793073471188,0.013290624876451967,-1.7763568394002505e-15,0.6025511024163561,0.3974488975836434,0.22723673543188055,0.7727632645681193,0.0022214839156788017
GELU,raw,3,1,REPORT_ONLY,0,10,10,-48.507256615162895,3.546265264850549e-11,-40.59562594919722,-48.49739901003702,3.336870234139235e-11,-4.849739901003702,-40.56412249883893,0.9997967808156194,0.0,1.3180472501684748e-10,0.0,0.0,-0.0,0.0,1.836545965008908e-11,0.0,0.0,-0.0,-0.009857605125871487,5.261683637670679e-16,-0.0009857605125871487,-0.02348166238516569,0.00020321918438055093,0.0,3.004047243255457e-10,0.0,0.0,-0.0,0.0,4.32209449342525e-10,0.0,0.0,-0.0,-22.808348538166275,2.014768044109182e-10,-2.2808348538166276,-14.583430935243355,0.470204875099793,-25.689050471870754,2.0984404757191354e-10,-2.5689050471870756,-25.012819133088342,0.5295919057158266,0.0,,,0.47030044917348784,0.5296995508265123,0.00020321918438055093
GELU,raw,3,1,REPORT_ONLY,0,50,50,-80.35306154255416,5.869090534712928e-11,-40.59664492229893,-80.37385770946467,7.269342345112729e-11,-1.6074771541892934,-40.57237210697457,1.00025880988865,0.0,1.032125247048629e-09,0.0,0.0,-0.0,0.0,3.9548138150477246e-11,0.0,0.0,-0.0,0.02079616691051342,1.960031247176855e-15,0.0004159233382102684,-0.02304965630173683,-0.00025880988864997986,0.0,2.352383803156127e-09,0.0,0.0,-0.0,0.0,3.3845090502057877e-09,0.0,0.0,-0.0,-46.527835047044185,1.3943453921024789e-09,-0.9305567009408837,-14.59075673404943,0.5790424677521904,-33.84602266242048,1.4094450038856536e-09,-0.6769204532484097,-25.267376977781645,0.42121634213645953,0.0,,,0.5788926446112982,0.4211073553887017,0.00025880988864997986
GELU,raw,3,1,REPORT_ONLY,1,10,9,-9.910387548323138,4.964274583069202e-11,-0.22178866095379846,-9.915617713045592,1.2591591491145077e-11,-1.1017353014495102,-0.2202265293850117,1.0005277457311281,0.0,1.2832540898323927e-10,0.0,0.0,-0.0,0.0,6.9507741603565326e-12,0.0,0.0,-0.0,0.005230164722452173,2.4908123115796653e-16,0.0005811294136057971,-0.00025263428688049316,-0.0005277457311280556,0.0,2.9247478878048903e-10,0.0,0.0,-0.0,0.0,4.2080019776385675e-10,0.0,0.0,-0.0,-9.355731681242583,1.7726819167558865e-10,-1.039525742360287,-0.1273532233774327,0.944032878192094,-0.5598860318030067,1.7920105778840582e-10,-0.06220955908922296,-0.03011816343053767,0.056494867539033905,-1.7763568394002505e-15,,,0.9435349316597403,0.056465068340259474,0.0005277457311280556
GELU,raw,3,1,REPORT_ONLY,10,50,40,-31.845804927391264,8.069449795630966e-11,-7.329958862101194e-10,-31.876458699427644,3.9027208524491455e-11,-0.7969114674856911,-7.32993222616669e-10,1.000962568605387,0.0,9.003205220317799e-10,0.0,0.0,-0.0,0.0,2.1182678500388064e-11,0.0,0.0,-0.0,0.030653772036384908,1.1612147680275045e-15,0.0007663443009096227,0.0,-0.0009625686053869826,0.0,2.0519790788305778e-09,0.0,0.0,-0.0,0.0,2.952299600863258e-09,0.0,0.0,-0.0,-23.719486508877917,1.1927400617680003e-09,-0.592987162721948,-7.577905439162937e-14,0.7448229543250224,-8.15697219054973,1.199403233361332e-09,-0.20392430476374326,-7.327431990154535e-10,0.2561396142803645,3.552713678800501e-15,,,0.74410670057599,0.2558932994240101,0.0009625686053869826
GELU,raw,3,2,REPORT_ONLY,0,10,10,0.010239164568830252,1.11610671557798e-13,0.001922226783535536,-0.06331064094545817,1.0594248395132219e-13,-0.006331064094545817,-0.034040690101786154,-6.183184235380537,0.01805263054089844,2.0412089707877977e-13,0.001805263054089844,0.021987806554349773,1.7630960435828622,0.04952359796934755,1.2390513645240998e-13,0.004952359796934755,0.018216555694357334,4.836683465378196,0.005973577004042454,7.060739441469884e-16,0.0005973577004042454,0.006630827265325934,0.5834047264194807,0.011841541027820002,2.8937655974184365e-13,0.0011841541027820001,0.01093558313354296,1.156494843716806,0.0062110895130784525,3.8962919890966556e-13,0.0006211089513078452,0.011617646653981621,0.6066011998660573,-0.03915158755534621,7.646553837004042e-14,-0.003915158755534621,-0.009132379316235006,-3.823709179802643,-0.024159053390111977,1.1947778995442696e-13,-0.002415905339011198,-0.02602835664058222,-2.3594750555778954,1.734723475976807e-17,0.6559454590838081,0.3440545409161927,0.6184045362781135,0.3815954637218867,0.5834047264194807
GELU,raw,3,2,REPORT_ONLY,0,50,50,-0.11700560160198945,1.348099659366801e-13,-0.14059970896668006,-0.14007277989260064,1.8882716889117805e-13,-0.0028014555978520127,-0.1248223195731352,1.1971459312612858,-0.03775885993180548,2.062514683864408e-12,-0.0007551771986361096,-0.04518871558662753,0.32270984820237414,0.05332736251003967,2.7157198408119564e-13,0.0010665472502007934,0.03423838964992112,-0.45576760240454117,0.007498675712377008,2.454022251027565e-15,0.00014997351424754016,0.010119806334841996,-0.06408817705911875,-0.03735803318535473,2.2975720452585436e-12,-0.0007471606637070946,-0.05916842705928087,0.31928414258689247,-0.00040082674645077284,4.235561619883764e-12,-8.016534929015457e-06,0.00678887465779026,0.0034257056154818966,-0.051120128919917136,1.7538851458008214e-13,-0.0010224025783983426,-0.027098362729948044,0.43690326121145245,-0.08895265097268351,2.8162127553101955e-13,-0.0017790530194536703,-0.1084681058004931,0.7602426700498334,0.0,0.9893845643863542,0.010615435613646371,0.36495405430743194,0.6350459456925681,0.06408817705911875
GELU,raw,3,2,REPORT_ONLY,1,10,9,-0.015209859778399934,1.2622695117188061e-14,-0.02947097360242638,-0.018698941130739867,1.6095326054038213e-14,-0.002077660125637763,-0.02133588412159372,1.2293960235777388,0.002330700599544481,1.0289532042994628e-13,0.00025896673328272015,-0.0024750337991027707,-0.1532361661120895,0.006120036210568752,3.23689140216691e-14,0.000680004023396528,0.005106370965526685,-0.4023729541057331,-0.004961655457773304,1.6946991121029516e-16,-0.0005512950508637004,-0.005650824459735304,0.326213096640084,0.0012674438881005096,1.2599315365336839e-13,0.0001408270986778344,-0.002746308862934339,-0.0833304124144821,0.001063256711443971,2.1804418484452008e-13,0.00011813963460488568,0.0024217342541479627,-0.06990575369760739,0.0020502207592070134,6.78837909137226e-15,0.00022780230657855704,-0.0008504008772854022,-0.1347955069328519,-0.02074916188994688,1.9670244960873335e-14,-0.00230546243221632,-0.021236842214417642,1.3641915305105907,-3.469446951953614e-18,0.5438038194816711,0.4561961805183287,-0.10964368222094571,1.1096436822209457,0.326213096640084
GELU,raw,3,2,REPORT_ONLY,10,50,40,-0.12724476617081973,4.5222997890517635e-14,-0.1457844027021722,-0.07676213894714247,8.199220860706111e-14,-0.0019190534736785616,-0.07291404788488053,0.6032636253509488,-0.05581149047270393,1.8579566385525057e-12,-0.0013952872618175982,-0.07512360403185342,0.43861521500837053,0.003803764540692135,1.469959505256911e-13,9.509411351730338e-05,0.003982903786457787,-0.029893288778461594,0.0015250987083345535,1.0633440692949482e-15,3.8127467708363835e-05,0.000370485067833215,-0.011985551580857831,-0.049199574213174724,2.007913422425765e-12,-0.001229989355329368,-0.06575067499278044,0.38665302859786593,-0.0066119162595292226,3.8452655940739744e-12,-0.00016529790648823057,-0.007574553169527943,0.05196218641050474,-0.011968541364570918,9.857286255511067e-14,-0.00029921353411427293,-0.006726322798986285,0.09405920357072879,-0.06479359758257155,1.6145419469660704e-13,-0.0016198399395642889,-0.04936700825540524,0.50920442178022,2.7755575615628914e-17,0.8815312724399837,0.11846872756001657,0.15591724681893399,0.8440827531810661,0.011985551580857831
GELU,raw,3,1,PRIMARY,0,1,1,-38.59686906683975,2.74172810409593e-11,-35.32089134800523,-38.58178129699144,2.0737051674188083e-11,-38.58178129699144,-35.29190291249402,0.9996090934261485,0.0,3.4793160336081777e-12,0.0,0.0,-0.0,0.0,1.1414685489732535e-11,0.0,0.0,-0.0,-0.01508776984832366,2.8017315139573446e-16,-0.01508776984832366,-0.020963449962437153,0.0003909065738517692,0.0,7.92993554505665e-12,0.0,0.0,-0.0,0.0,1.1409251578668303e-11,0.0,0.0,-0.0,-13.452616856923694,2.419415771511414e-11,-13.452616856923694,-11.363179041699993,0.34854166107689344,-25.129164440067743,3.0631829227764044e-11,-25.129164440067743,-24.03817080547487,0.651067432349255,-7.105427357601002e-15,,,0.34867796158423386,0.6513220384157661,0.0003909065738517692
GELU,raw,3,2,PRIMARY,0,1,1,0.025449024347230193,1.0245758165275568e-13,0.022706754816901358,-0.044611699814718325,8.997258270039019e-14,-0.044611699814718325,-0.012824414234084414,-1.7529827158019813,0.015721929941353963,1.0136537716875436e-13,0.015721929941353963,0.01263627623163981,0.6177812448462331,0.04340356175877879,9.151817030548893e-14,0.04340356175877879,0.015174577087841442,1.705509852423978,0.010935232461815759,5.684242319309753e-16,0.010935232461815759,0.014873448992148042,0.42969161853176985,0.010574097139719487,1.6360710390631792e-13,0.010574097139719487,0.009615978934062526,0.4155010815127907,0.00514783280163448,1.716248125105967e-13,0.00514783280163448,0.011285787866368508,0.20228016333344256,-0.04120180831455323,6.964187066148597e-14,-0.04120180831455323,-0.009171479059517556,-1.6189936302621963,-0.0034098915001651046,9.997013500688969e-14,-0.0034098915001651046,-0.0006669076834212736,-0.13398908553978528,-6.938893903907228e-18,0.672569918525464,0.32743008147453634,0.9235650846229333,0.07643491537706686,0.42969161853176985
GELU,std,3,1,REPORT_ONLY,0,10,10,-8.214539770391804,7.435757057666983e-11,-12.153269972020048,-8.116439180121036,1.3410454445920954e-10,-0.8116439180121036,-11.778973210509484,0.9880576888038989,0.0,8.882422068419824e-10,0.0,0.0,-0.0,0.0,2.0535132425798552e-10,0.0,0.0,-0.0,-0.09810059027076931,3.3229254482507575e-15,-0.00981005902707693,-0.09380381600931287,0.011942311196101283,0.0,7.294991396578861e-10,0.0,0.0,-0.0,0.0,1.6177413465013644e-09,0.0,0.0,-0.0,-4.798451321113342,2.0456382022020972e-10,-0.4798451321113342,-4.785045406498101,0.5841412246135456,-3.3179878590076957,2.7348436166206156e-10,-0.33179878590076956,-7.783888766039741,0.4039164641903535,-1.7763568394002505e-15,,,0.5912015373522193,0.408798462647781,0.011942311196101283
GELU,std,3,1,REPORT_ONLY,0,50,50,-8.214539770391804,7.435757057666983e-11,-12.153269972020048,-8.116439180121036,1.3462847761014933e-10,-0.16232878360242073,-11.778973210509484,0.9880576888038989,0.0,5.193949407158152e-09,0.0,0.0,-0.0,0.0,2.053513242579875e-10,0.0,0.0,-0.0,-0.09810059027076931,7.133663827478982e-15,-0.0019620118054153863,-0.09380381600931287,0.011942311196101283,0.0,4.275155081646749e-09,0.0,0.0,-0.0,0.0,9.469104488813658e-09,0.0,0.0,-0.0,-4.798451321113342,8.60430832044214e-10,-0.09596902642226685,-4.785045406498101,0.5841412246135456,-3.3179878590076957,9.298318214397228e-10,-0.06635975718015391,-7.783888766039741,0.4039164641903535,-1.7763568394002505e-15,,,0.5912015373522193,0.408798462647781,0.011942311196101283
GELU,std,3,1,REPORT_ONLY,1,10,9,-6.4283586659925005,9.321283583567204e-11,-11.397221643052394,-6.35233322977635,1.1157626140826821e-10,-0.7058148033084833,-11.216765793546429,0.9881734296161253,0.0,8.821215954815015e-10,0.0,0.0,-0.0,0.0,1.7073317844917947e-10,0.0,0.0,-0.0,-0.0760254362161504,3.3104462036876375e-15,-0.008447270690683378,-0.04998805280774832,0.01182657038387458,0.0,7.244364516956781e-10,0.0,0.0,-0.0,0.0,1.6065580471786655e-09,0.0,0.0,-0.0,-4.019147522407494,1.843909572560223e-10,-0.446571946934166,-4.136970253070215,0.6252214182867101,-2.3331857073688558,2.506936488917239e-10,-0.2592428563743173,-5.845975141970426,0.3629520113294154,0.0,,,0.6327041383106092,0.3672958616893909,0.01182657038387458
GELU,std,3,1,REPORT_ONLY,10,50,40,0.0,1.40379487374373e-10,0.0,0.0,4.261707241706743e-13,0.0,0.0,,0.0,4.305707200316162e-09,0.0,0.0,,0.0,9.560590542170651e-25,0.0,0.0,,0.0,1.9694920043431834e-15,0.0,0.0,,0.0,3.545655941988855e-09,0.0,0.0,,0.0,7.851363142312277e-09,0.0,0.0,,0.0,6.558388107535494e-10,0.0,0.0,,0.0,6.562649814778325e-10,0.0,0.0,,0.0,,,,,
