arm,cond,seed,task,layer,online,m_mean,m_median,sd_mean,sd_median,m_alg_mean,m_alg_median,w_norm_mean,w_norm_median,bias_mean,bias_median,mu_norm_mean,mu_norm_median,cos_mean,cos_median,train_low_mean,train_low_median,train_zero_mean,train_zero_median,train_negative_mean,train_negative_median,train_signed_low_mean,train_signed_low_median,train_mean_mean,train_mean_median,train_abs_mean_mean,train_abs_mean_median,train_dead_mean,train_dead_median,diag_low_mean,diag_low_median,diag_zero_mean,diag_zero_median,diag_dead_mean,diag_dead_median,derivative_max_difference_mean,derivative_max_difference_median,derivative_zero_disagreement_mean,derivative_zero_disagreement_median
ELU,raw,9,16,2,0.0954625,-539.3270506456217,-498.9382761732737,144.8383688035941,136.04811160433948,-539.3270469260409,-498.9383205718683,2.85059309244301,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907052624714,837.2907052624716,-0.24306646049316677,-0.21765115661497064,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.0377037282947262e-17,4.0852871554565585e-43,2.0377037282947262e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,17,1,0.09669791667,-79.01266830023738,-73.09534706393877,37.52970797919355,28.96192680495855,-79.01266833741278,-73.09534593494203,9.755593060853288,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.553276544491668,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140006283,3.284622704316559e-09,0.08123004140006283,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,17,2,0.09669791667,-539.3226608358224,-498.93827652931213,144.83721706244046,136.0481113805741,-539.3226570704686,-498.9383207263551,2.8505930872718745,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907050794926,837.2907050794925,-0.24306504240298069,-0.21765115664050388,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.2452539962263136e-17,4.0852871554565585e-43,2.2452539962263136e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,18,1,0.1002625,-79.01266830039633,-73.09534706393877,37.52970797932166,28.96192680495855,-79.01266833746857,-73.09534593494203,9.75559306085327,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.553276544491614,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140006283,3.284622704316559e-09,0.08123004140006283,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,18,2,0.1002625,-539.3225751239936,-498.93827652931213,144.83719460921876,136.0481113805741,-539.3225713625251,-498.93832072859914,2.85059308161926,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907050755784,837.2907050755788,-0.24306501479775736,-0.2176511566411497,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.2492375357175652e-17,4.0852871554565585e-43,2.2492375357175652e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,19,1,0.09377083333,-79.0126682887615,-73.09534706393877,37.529707973457924,28.96192680495855,-79.01266832895793,-73.09534593494203,9.75559306085447,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444553724,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140010942,3.284622704316559e-09,0.08123004140010942,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,19,2,0.09377083333,-539.3176254384995,-498.93827732086186,144.8358959321202,136.04811111292184,-539.3176216173114,-498.9383213450129,2.8505930661018026,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907051425717,837.2907051425715,-0.2430634159246875,-0.2176511566840274,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.509817402110824e-17,4.0852871554565585e-43,2.509817402110824e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,20,1,0.101975,-79.01266828803034,-73.09534706393877,37.52970797339366,28.96192680495855,-79.01266832893991,-73.09534593494203,9.75559306085446,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444552232,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140010942,3.284622704316559e-09,0.08123004140010942,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,20,2,0.101975,-539.3175819318135,-498.93827732086186,144.83588454046526,136.04811111292184,-539.3175781095398,-498.9383213470753,2.8505930631144345,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907051389711,837.290705138971,-0.24306340191339162,-0.21765115668460322,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.5120766987429956e-17,4.0852871554565585e-43,2.5120766987429956e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,21,1,0.10595,-79.01266828957213,-73.09534706393877,37.52970797381775,28.96192680495855,-79.01266832817451,-73.09534593494203,9.755593060854792,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444565481,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140010942,3.284622704316559e-09,0.08123004140010942,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,21,2,0.10595,-539.3191797002794,-498.9382771746317,144.83630305570898,136.04811110603117,-539.3191759496833,-498.93832125726334,2.8505931058430423,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.290705170546,837.2907051705464,-0.24306391748440312,-0.21765115667898094,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.4282355252592373e-17,4.0852871554565585e-43,2.4282355252592373e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,22,1,0.1036270833,-79.01266829034302,-73.09534706393877,37.52970797672745,28.96192680495855,-79.01266832757737,-73.09534593494203,9.755593060855153,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444586023,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140010942,3.284622704316559e-09,0.08123004140010942,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,22,2,0.1036270833,-539.3208829292615,-498.9382771460215,144.83674943016126,136.04811112506377,-539.3208791797734,-498.93832121345076,2.850593153129042,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907052189973,837.2907052189972,-0.243064467031284,-0.21765115667424365,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.3418761063231725e-17,4.0852871554565585e-43,2.3418761063231725e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,23,1,0.09869583333,-79.01266828942909,-73.09534706393877,37.52970797745023,28.96192680495855,-79.0126683269069,-73.09534593494203,9.755593060855285,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444580126,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140006283,3.284622704316559e-09,0.08123004140006283,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,23,2,0.09869583333,-539.321331620264,-498.9382770824432,144.83686674109615,136.04811122979166,-539.3213278623585,-498.93832114172983,2.8505931507675935,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907052196196,837.2907052196196,-0.24306461201981638,-0.21765115666488333,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.32013622641186e-17,4.0852871554565585e-43,2.32013622641186e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,24,1,0.1011125,-79.01266828872971,-73.09534706393877,37.52970797686499,28.96192680495855,-79.01266832608718,-73.09534593494203,9.755593060855453,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444573419,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140006283,3.284622704316559e-09,0.08123004140006283,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,24,2,0.1011125,-539.3219734664281,-498.9382770315806,144.8370343954762,136.04811121940037,-539.3219697471646,-498.9383211309581,2.8505931352900458,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907052340976,837.2907052340973,-0.24306481961382198,-0.21765115666256324,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.2890581131681015e-17,4.0852871554565585e-43,2.2890581131681015e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,25,1,0.1038395833,-79.01266828901582,-73.09534706393877,37.52970797698323,28.96192680495855,-79.01266832635245,-73.09534593494203,9.755593060855405,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444575439,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140006283,3.284622704316559e-09,0.08123004140006283,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,25,2,0.1038395833,-539.3217897904395,-498.9382770570119,144.8369862689716,136.04811121940037,-539.3217860722432,-498.93832113512553,2.8505931238030127,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907052310511,837.2907052310512,-0.24306476044475933,-0.2176511566625582,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.2977745565537167e-17,4.0852871554565585e-43,2.2977745565537167e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,26,1,0.0962375,-79.01266828741046,-73.09534706393877,37.52970797841653,28.96192680495855,-79.01266832543818,-73.09534593494203,9.755593060855702,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444582037,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140006138,3.284622704316559e-09,0.08123004140006138,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,26,2,0.0962375,-539.3232794338702,-498.93827699343365,144.8373764161201,136.04811135723924,-539.3232756941867,-498.9383210692159,2.8505931607481774,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907052709552,837.2907052709554,-0.24306524113626982,-0.2176511566521182,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.2262482934711715e-17,4.0852871554565585e-43,2.2262482934711715e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,27,1,0.09783125,-79.01266828823698,-73.09534706393877,37.52970797836812,28.96192680495855,-79.01266832562901,-73.09534593494203,9.755593060855665,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444583174,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140006138,3.284622704316559e-09,0.08123004140006138,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,27,2,0.09783125,-539.3231278026262,-498.93827699343365,144.83733668535703,136.04811134638652,-539.3231240635503,-498.9383210813802,2.8505931504887014,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907052511546,837.2907052511542,-0.2430651923046055,-0.21765115665524687,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.2332395904961346e-17,4.0852871554565585e-43,2.2332395904961346e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,28,1,0.1005229167,-79.01266828694952,-73.09534706393877,37.52970797846631,28.96192680495855,-79.01266832494841,-73.09534593494203,9.755593060855798,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444577165,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004139993721,3.284622704316559e-09,0.08123004139993721,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,28,2,0.1005229167,-539.3235835656801,-498.93827694257095,144.8374558371139,136.04811130245577,-539.3235798173386,-498.9383210434023,2.8505931474103186,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.290705304751,837.2907053047506,-0.24306533957710635,-0.2176511566480723,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.2121923350739452e-17,4.0852871554565585e-43,2.2121923350739452e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,29,1,0.09696666667,-79.01266827703925,-73.09534706393877,37.529707969086644,28.96192680495855,-79.01266831660126,-73.09534593494203,9.755593060856993,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444221337,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140011016,3.284622704316559e-09,0.08123004140011016,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,29,2,0.09696666667,-539.3186764493148,-498.9382774480184,144.83616822480042,136.0481110154435,-539.3186727216286,-498.9383213449714,2.850593131977699,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907052256322,837.2907052256319,-0.24306375451633333,-0.21765115667160526,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.4660412936645444e-17,4.0852871554565585e-43,2.4660412936645444e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,30,1,0.09886875,-79.01266827719026,-73.09534706393877,37.52970796818033,28.96192680495855,-79.01266831672149,-73.09534593494203,9.755593060856576,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.553276544417772,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140011016,3.284622704316559e-09,0.08123004140011016,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,30,2,0.09886875,-539.3166302800179,-498.9382775815328,144.83563197870177,136.04811108410314,-539.3166264066374,-498.9383214515841,2.8505930758272693,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907051477639,837.2907051477638,-0.24306309426452613,-0.21765115668744334,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.5760475182307887e-17,4.0852871554565585e-43,2.5760475182307887e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,31,1,0.1024145833,-79.01266827589485,-73.09534706393877,37.529707968885894,28.96192680495855,-79.01266831625199,-73.09534593494203,9.755593060856949,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444203731,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140011016,3.284622704316559e-09,0.08123004140011016,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,31,2,0.1024145833,-539.3184042826017,-498.93827746073407,144.83609679167265,136.04811101243894,-539.3184004082742,-498.938321364623,2.850593125614077,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907051913487,837.2907051913487,-0.24306366664162046,-0.21765115667720752,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.4805950815577614e-17,4.0852871554565585e-43,2.4805950815577614e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,32,1,0.09999583333,-79.01266827903403,-73.09534706393877,37.529707969791914,28.96192680495855,-79.01266831626249,-73.09534593494203,9.755593060857366,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444253817,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140006283,3.284622704316559e-09,0.08123004140006283,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,32,2,0.09999583333,-539.3205417817434,-498.9382773844401,144.83665719882347,136.0481111840707,-539.3205379669314,-498.9383213030088,2.8505931817267487,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907052524067,837.2907052524068,-0.2430643563714656,-0.2176511566729365,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.3699509847109852e-17,4.0852871554565585e-43,2.3699509847109852e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,33,1,0.1011520833,-79.01266827976518,-73.09534706393877,37.52970796975615,28.96192680495855,-79.01266831643676,-73.09534593494203,9.755593060857333,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444254722,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140006283,3.284622704316559e-09,0.08123004140006283,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,33,2,0.1011520833,-539.320399053351,-498.93827739715573,144.83661982711635,136.04811113100516,-539.3203952534424,-498.93832131137606,2.850593172327612,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907052378465,837.2907052378466,-0.2430643104067302,-0.2176511566755036,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.3769543886600237e-17,4.0852871554565585e-43,2.3769543886600237e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,34,1,0.1004125,-79.01266827830288,-73.09534706393877,37.52970796938989,28.96192680495855,-79.01266831566934,-73.09534593494203,9.755593060857489,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.55327654442483,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140006283,3.284622704316559e-09,0.08123004140006283,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,34,2,0.1004125,-539.3209695093632,-498.9382773590088,144.83676883482693,136.04811116288795,-539.3209657614835,-498.93832129227974,2.8505931596035516,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907052710391,837.2907052710392,-0.2430644948976033,-0.21765115666945972,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.348720318421892e-17,4.0852871554565585e-43,2.348720318421892e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,35,1,0.09952083333,-79.01266827871613,-73.09534706393877,37.52970796952525,28.96192680495855,-79.01266831591778,-73.09534593494203,9.755593060857443,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765444250121,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140006283,3.284622704316559e-09,0.08123004140006283,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,35,2,0.09952083333,-539.3207925337791,-498.9382773844401,144.83672247547412,136.04811117327932,-539.3207887854336,-498.9383212963405,2.8505931487993625,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907052639931,837.2907052639931,-0.24306443788321727,-0.2176511566708052,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.3573361117054506e-17,4.0852871554565585e-43,2.3573361117054506e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,36,1,0.101725,-79.01266826325866,-73.09534706393877,37.529707961763016,28.96192680495855,-79.0126683057336,-73.09534593494203,9.755593060858914,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.553276544382833,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140116086,3.284622704316559e-09,0.08123004140116086,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,36,2,0.101725,-539.3153889786721,-498.93827765146887,144.8353046794102,136.0481110884498,-539.3153851200235,-498.9383215730915,2.850593126494611,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907051382156,837.2907051382153,-0.24306269251005677,-0.21765115669148405,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.6575787989451792e-17,4.0852871554565585e-43,2.6575787989451792e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,37,1,0.1016395833,-79.01266826325866,-73.09534706393877,37.529707961763016,28.96192680495855,-79.01266830568048,-73.09534593494203,9.755593060858912,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765443826686,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140116086,3.284622704316559e-09,0.08123004140116086,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,37,2,0.1016395833,-539.3153801000277,-498.93827765146887,144.8353023502711,136.0481110884498,-539.3153762405477,-498.9383215730915,2.850593125901402,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907051382156,837.2907051382153,-0.24306268965011749,-0.21765115669148405,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.6580652443209868e-17,4.0852871554565585e-43,2.6580652443209868e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,38,1,0.1029583333,-79.01266826213015,-73.09534706393877,37.529707964137785,28.96192680495855,-79.01266830531478,-73.09534593494203,9.755593060859315,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765443858423,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140112011,3.284622704316559e-09,0.08123004140112011,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
ELU,raw,9,38,2,0.1029583333,-539.3172538797061,-498.938277537028,144.8357934032033,136.04811108272912,-539.3172499968487,-498.93832151355554,2.850593179708423,2.757965656943467,-0.10885589123237878,-0.0938866063952446,837.2907052210049,837.2907052210048,-0.24306329418739822,-0.21765115667962798,1.0,1.0,0.9979166666666667,0.99875,0.0,0.0,1.0,1.0,2.554122962520085e-17,4.0852871554565585e-43,2.554122962520085e-17,4.0852871554565585e-43,1.0,1.0,1.0,1.0,0.9979166666666667,0.99875,1.0,1.0,0.0,0.0,0.0,0.0
ELU,raw,9,39,1,0.09870208333,-79.0126682643077,-73.09534706393877,37.52970796183471,28.96192680495855,-79.01266830552649,-73.09534593494203,9.755593060858907,7.142092491042678,0.030005276051815598,-0.025174910202622414,26.26440302778695,26.264403027786944,-0.5532765443819958,-0.742096120531428,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.0,0.0,0.9167666666666667,0.9991666666666666,0.08123004140116086,3.284622704316559e-09,0.08123004140116086,3.284622704316559e-09,0.09,0.0,0.9167666666666667,0.9991666666666666,0.34631666666666666,0.10750000000000001,0.09,0.0,0.0,0.0,0.0,0.0
