arm,cond,layer,task,role,n,train_low_mean_seed_median,train_zero_mean_seed_median,m_mean_seed_median,sd_mean_seed_median,mu_norm_mean_seed_median,w_norm_mean_seed_median,bias_mean_seed_median,online_seed_median
LR,raw,1,3,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-25.000994941212895,14.287874031613098,26.1949460599757,13.677895227680633,0.005992642609453469,0.8168708333500001
LR,raw,1,5,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-29.191778870092833,14.18361624569922,26.1949460599757,17.20367040562665,-0.07971834980766289,0.7519364583
LR,raw,1,10,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-30.892782154544058,14.250934138879646,26.1949460599757,22.337390932646898,-0.2894562022690661,0.7330885416499999
LR,raw,1,50,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-39.45109017204105,18.289134575079128,26.1949460599757,44.541152917514324,-1.9070236464124173,0.7223447917
LR,raw,2,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.003882268064888679,0.055501752037916505,1.965523880991233,0.5760928870449987,-0.0025196719652740285,
LR,raw,2,1,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-1.953430551963443,8.356608217512319,22.28121919058198,1.5887351928067628,-0.013691888895227749,0.863228125
LR,raw,2,2,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-8.260699096844299,10.792808031871212,23.644478536325906,2.2082127622467462,-0.07329614876915003,0.85461770835
LR,raw,2,3,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-13.780118356159257,10.916927030720462,26.818912378233374,2.8176686559134616,-0.1386125189467566,0.8168708333500001
LR,raw,2,5,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-16.092533527590955,9.377980730453,30.249302937767197,3.4067352204488537,-0.20355877108639106,0.7519364583
LR,raw,2,10,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-18.488829092348453,9.982107885440183,31.298205887363686,3.8821285810654595,-0.3318353527816362,0.7330885416499999
LR,raw,2,50,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-29.431538427356564,15.343289042802716,39.757980446424725,5.480767211829724,-1.3268772109271958,0.7223447917
LR,std,1,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.0029614356946131614,0.5610498238339943,6.52834064585069,0.5774550665974515,0.00017811575191444717,
LR,std,1,1,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-1.970205887305986,17.17137987016101,6.52834064585069,3.6444502564674477,-0.055751571144064656,0.98157083335
LR,std,1,2,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-3.0964300031511014,24.550108421451462,6.52834064585069,5.477304140545564,-0.14686266384946067,0.980075
LR,std,1,3,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-3.7719437122327193,29.03155379588187,6.52834064585069,6.7243661694628765,-0.23205584707669913,0.9799354166500001
LR,std,1,5,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-5.261590999649096,35.64660977145815,6.52834064585069,8.703213007904017,-0.37775315916864205,0.9794812500000001
LR,std,1,10,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-7.4325877233138,48.716243809906786,6.52834064585069,12.67148561980822,-0.6482185358740389,0.97637708335
LR,std,1,50,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-22.591306775744137,84.46635039947286,6.52834064585069,27.607999971075376,-2.6507272465154528,0.9640729167
LR,std,2,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.0033790270409627446,0.2015658270530563,2.0379216583087216,0.5760928870449987,-0.0025196719652740285,
LR,std,2,1,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-7.487305319616311,13.3108230064684,52.72221448303023,0.9963312313095886,-0.001766015095217881,0.98157083335
LR,std,2,2,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-21.401402469837226,21.44847985808402,73.83054731150305,1.258546560150454,-0.022896522507180633,0.980075
LR,std,2,3,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-30.563452944637696,27.094335220713734,85.4924895223586,1.4534149512881083,-0.03714424974623398,0.9799354166500001
LR,std,2,5,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-42.54578213289264,36.62362442393373,102.81478074862449,1.7410615725824798,-0.05912806448061019,0.9794812500000001
LR,std,2,10,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-79.81122565634152,61.19692909589436,144.072990242426,2.3418509909437155,-0.15154147157911213,0.97637708335
LR,std,2,50,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-228.58296277362012,161.72837304582023,220.5655490919282,4.134651943360136,-1.040876774471253,0.9640729167
