row_type,arm,seed,bin,status,beta_seed,rho_seed,n_intervals,n_submerged_unit_intervals,median_submerged_units,n,zbar_bin_median,zbar_bin_lo,zbar_bin_hi,dzbar_median,dzbar_sd,rho,eligible
bin,E_933,0,10,OK,0.44882011486070456,0.010987097523825306,90,3658,41.0,305,-6.168458461761475,-6.6678009033203125,-5.878071308135986,0.0017125920858234167,0.10774406429948065,0.01589500170573825,1
bin,E_933,0,11,OK,0.44882011486070456,0.010987097523825306,90,3658,41.0,305,-5.432413101196289,-5.876195430755615,-3.4649791717529297,0.004768148064613342,0.11636006910906117,0.04097752864124105,1
seed_summary,E_933,1,,OK,0.46394816869668637,0.002856431251423629,90,4087,45.0,,,,,,,,
bin,E_933,1,0,OK,0.46394816869668637,0.002856431251423629,90,4087,45.0,341,-13.412220001220703,-17.19695472717285,-12.55790901184082,3.99105630322083e-07,0.0024436700561949183,0.00016332222482749468,1
bin,E_933,1,1,OK,0.46394816869668637,0.002856431251423629,90,4087,45.0,340,-11.583003044128418,-12.55560302734375,-10.578327178955078,3.2489625709786196e-06,0.009906564442191339,0.00032796057502452856,1
bin,E_933,1,2,OK,0.46394816869668637,0.002856431251423629,90,4087,45.0,341,-10.149173736572266,-10.578210830688477,-9.774499893188477,-1.255397637578426e-05,0.030209535470017822,-0.0004155633703220546,1
bin,E_933,1,3,OK,0.46394816869668637,0.002856431251423629,90,4087,45.0,340,-9.422160148620605,-9.773937225341797,-9.139874458312988,3.30506736645475e-05,0.07639936214898076,0.00043260405237543505,1
bin,E_933,1,4,OK,0.46394816869668637,0.002856431251423629,90,4087,45.0,341,-8.932496070861816,-9.13949203491211,-8.709457397460938,0.00031209870940074325,0.10148472717132719,0.0030753268802098284,1
bin,E_933,1,5,OK,0.46394816869668637,0.002856431251423629,90,4087,45.0,340,-8.546604633331299,-8.709022521972656,-8.419244766235352,0.00023176927061285824,0.05537189779984112,0.004185684071199078,1
bin,E_933,1,6,OK,0.46394816869668637,0.002856431251423629,90,4087,45.0,341,-8.093395233154297,-8.418234825134277,-7.949882984161377,0.0003140057669952512,0.11905271128859977,0.0026375356226374298,1
bin,E_933,1,7,OK,0.46394816869668637,0.002856431251423629,90,4087,45.0,340,-7.814959287643433,-7.9496917724609375,-7.620572566986084,-0.00029109772003721446,0.07445024502265347,-0.003909963223742785,1
bin,E_933,1,8,OK,0.46394816869668637,0.002856431251423629,90,4087,45.0,341,-7.349905967712402,-7.620433807373047,-7.187289714813232,0.0005167829222045839,0.05966975223833527,0.008660718417941962,1
bin,E_933,1,9,OK,0.46394816869668637,0.002856431251423629,90,4087,45.0,340,-6.938682556152344,-7.1807355880737305,-6.790247917175293,0.0012162227649241686,0.0686926991152972,0.01770526970970817,1
bin,E_933,1,10,OK,0.46394816869668637,0.002856431251423629,90,4087,45.0,341,-6.416249752044678,-6.787734508514404,-6.129162788391113,0.0005587941850535572,0.08790244998544727,0.006356980779785644,1
bin,E_933,1,11,OK,0.46394816869668637,0.002856431251423629,90,4087,45.0,341,-5.633719444274902,-6.12416934967041,-2.4600706100463867,0.0020918063819408417,0.12764319720766212,0.016387919040743642,1
seed_summary,E_933,2,,OK,0.5214873210223316,0.01085095739230569,90,3651,41.0,,,,,,,,
bin,E_933,2,0,OK,0.5214873210223316,0.01085095739230569,90,3651,41.0,305,-11.626264572143555,-13.746793746948242,-10.085455894470215,-1.7136319002020173e-05,0.0011010373969375428,-0.015563793790913575,1
bin,E_933,2,1,OK,0.5214873210223316,0.01085095739230569,90,3651,41.0,304,-9.531974792480469,-10.085410118103027,-9.136951446533203,0.0002189827646361664,0.004751775310617504,0.04608441063003652,1
bin,E_933,2,2,OK,0.5214873210223316,0.01085095739230569,90,3651,41.0,304,-8.962945461273193,-9.135567665100098,-8.702229499816895,-4.3491039832588285e-05,0.012686779449624954,-0.003428059895364065,1
bin,E_933,2,3,OK,0.5214873210223316,0.01085095739230569,90,3651,41.0,304,-8.477899551391602,-8.702047348022461,-8.285548210144043,0.0003845561732305214,0.022094721288285647,0.017404889077935932,1
bin,E_933,2,4,OK,0.5214873210223316,0.01085095739230569,90,3651,41.0,304,-8.086568355560303,-8.285049438476562,-7.849096775054932,7.668450416531414e-05,0.045191803952524465,0.0016968675170806156,1
bin,E_933,2,5,OK,0.5214873210223316,0.01085095739230569,90,3651,41.0,304,-7.619804382324219,-7.8489813804626465,-7.467807769775391,0.0002728192775975913,0.04302323413024628,0.00634120802661354,1
bin,E_933,2,6,OK,0.5214873210223316,0.01085095739230569,90,3651,41.0,305,-7.302011013031006,-7.467304229736328,-7.082386493682861,-0.0006407576729543507,0.029425679847786046,-0.021775458588174663,1
bin,E_933,2,7,OK,0.5214873210223316,0.01085095739230569,90,3651,41.0,304,-6.917085886001587,-7.081887722015381,-6.751413345336914,-0.000322294989018701,0.05056366006333964,-0.006374043900599193,1
bin,E_933,2,8,OK,0.5214873210223316,0.01085095739230569,90,3651,41.0,304,-6.463831186294556,-6.7510857582092285,-6.209336280822754,0.0007356376154348254,0.04789087032416669,0.01536070675799784,1
bin,E_933,2,9,OK,0.5214873210223316,0.01085095739230569,90,3651,41.0,304,-5.947918176651001,-6.2091779708862305,-5.704087257385254,0.001650232297834009,0.04734992659768511,0.03485184490053016,1
bin,E_933,2,10,OK,0.5214873210223316,0.01085095739230569,90,3651,41.0,304,-5.446258544921875,-5.704046249389648,-5.2645487785339355,0.0013128436403349042,0.03099951098800943,0.042350462910292694,1
bin,E_933,2,11,OK,0.5214873210223316,0.01085095739230569,90,3651,41.0,305,-4.772862911224365,-5.2643280029296875,-0.869969367980957,0.0008405439439229667,0.0434220784622542,0.01935752441361442,1
seed_summary,E_933,3,,OK,0.4416174842550347,0.004395817600456674,90,3727,42.0,,,,,,,,
bin,E_933,3,0,OK,0.4416174842550347,0.004395817600456674,90,3727,42.0,311,-11.999382019042969,-14.403751373291016,-11.374635696411133,1.528058305666491e-06,0.00407957247950813,0.00037456334293409276,1
bin,E_933,3,1,OK,0.4416174842550347,0.004395817600456674,90,3727,42.0,310,-10.838396549224854,-11.37458324432373,-10.425950050354004,3.558750177035108e-05,0.011191079258576288,0.003179988359306685,1
bin,E_933,3,2,OK,0.4416174842550347,0.004395817600456674,90,3727,42.0,311,-10.024467468261719,-10.425479888916016,-9.620540618896484,0.00018988813098985702,0.008438818692111355,0.022501743184429983,1
bin,E_933,3,3,OK,0.4416174842550347,0.004395817600456674,90,3727,42.0,310,-9.242790222167969,-9.620180130004883,-8.98768138885498,-6.015889630361926e-05,0.028132126935591403,-0.00213844109410402,1
bin,E_933,3,4,OK,0.4416174842550347,0.004395817600456674,90,3727,42.0,311,-8.7689790725708,-8.987628936767578,-8.583319664001465,-4.108315988560207e-05,0.0276018925937521,-0.0014884182215425894,1
bin,E_933,3,5,OK,0.4416174842550347,0.004395817600456674,90,3727,42.0,310,-8.382872581481934,-8.583279609680176,-8.145527839660645,-0.0005168239586055279,0.09466580200372687,-0.0054594578788354975,1
bin,E_933,3,6,OK,0.4416174842550347,0.004395817600456674,90,3727,42.0,311,-7.96661376953125,-8.143207550048828,-7.684182167053223,0.00023255505948327482,0.05328799459516557,0.004364117307285061,1
bin,E_933,3,7,OK,0.4416174842550347,0.004395817600456674,90,3727,42.0,310,-7.479434013366699,-7.6834282875061035,-7.300953388214111,0.000829144089948386,0.08478141813354947,0.009779785573323398,1
bin,E_933,3,8,OK,0.4416174842550347,0.004395817600456674,90,3727,42.0,311,-7.061333179473877,-7.3008198738098145,-6.778989791870117,0.0005276039591990411,0.11916472657475304,0.004427517893628286,1
bin,E_933,3,9,OK,0.4416174842550347,0.004395817600456674,90,3727,42.0,310,-6.4449262619018555,-6.778650760650635,-6.142604827880859,0.0024290637811645865,0.09038032680563758,0.02687602343359828,1
bin,E_933,3,10,OK,0.4416174842550347,0.004395817600456674,90,3727,42.0,311,-5.806005477905273,-6.139726638793945,-5.326912879943848,0.0012073683319613338,0.07653745302895157,0.015774869481280315,1
bin,E_933,3,11,OK,0.4416174842550347,0.004395817600456674,90,3727,42.0,311,-4.6087446212768555,-5.325856685638428,-0.007642336189746857,0.0028900401666760445,0.06704839907215718,0.04310379079395761,1
seed_summary,E_933,4,,OK,0.43397137582173,4.429985527329608e-05,90,3489,40.0,,,,,,,,
bin,E_933,4,0,OK,0.43397137582173,4.429985527329608e-05,90,3489,40.0,291,-11.619544982910156,-12.921904563903809,-10.92292308807373,-3.107003431068733e-05,0.0031854085004365974,-0.009753861806555995,1
bin,E_933,4,1,OK,0.43397137582173,4.429985527329608e-05,90,3489,40.0,291,-10.228276252746582,-10.922250747680664,-9.712153434753418,-2.792433178910869e-06,0.03158410506296056,-8.841261049962826e-05,1
bin,E_933,4,2,OK,0.43397137582173,4.429985527329608e-05,90,3489,40.0,290,-9.367592811584473,-9.711644172668457,-9.033713340759277,0.00017010996089084074,0.01672910065338547,0.010168506031220248,1
bin,E_933,4,3,OK,0.43397137582173,4.429985527329608e-05,90,3489,40.0,291,-8.803086280822754,-9.033632278442383,-8.62535285949707,-9.890214278129861e-05,0.03589170047677121,-0.002755571384680065,1
bin,E_933,4,4,OK,0.43397137582173,4.429985527329608e-05,90,3489,40.0,291,-8.427375793457031,-8.624918937683105,-8.255620002746582,8.263193194579799e-06,0.04668145779763072,0.00017701232104622042,1
bin,E_933,4,5,OK,0.43397137582173,4.429985527329608e-05,90,3489,40.0,290,-8.04573917388916,-8.255040168762207,-7.808691501617432,-7.268389936143649e-06,0.07457724913440275,-9.74612233691349e-05,1
bin,E_933,4,6,OK,0.43397137582173,4.429985527329608e-05,90,3489,40.0,291,-7.632237911224365,-7.807116985321045,-7.482171535491943,0.00013009528629481792,0.04411117602581747,0.002949259077080047,1
bin,E_933,4,7,OK,0.43397137582173,4.429985527329608e-05,90,3489,40.0,291,-7.269866943359375,-7.481274127960205,-7.052418231964111,-0.0006849337951280177,0.10584510042638061,-0.006471095897390317,1
bin,E_933,4,8,OK,0.43397137582173,4.429985527329608e-05,90,3489,40.0,290,-6.817535400390625,-7.049822807312012,-6.621628761291504,0.0006027657072991133,0.05761165400729341,0.010462565563953528,1
bin,E_933,4,9,OK,0.43397137582173,4.429985527329608e-05,90,3489,40.0,291,-6.396317481994629,-6.617021560668945,-6.120909690856934,0.0013002118794247508,0.059700337898971674,0.021778970189834497,1
bin,E_933,4,10,OK,0.43397137582173,4.429985527329608e-05,90,3489,40.0,291,-5.89064884185791,-6.119374752044678,-5.595590114593506,0.0004216345550958067,0.06534572640913752,0.00645236618009113,1
bin,E_933,4,11,OK,0.43397137582173,4.429985527329608e-05,90,3489,40.0,291,-5.156826496124268,-5.595037937164307,-1.5387170314788818,-0.0008789125131443143,0.10499861302979444,-0.008370705933943278,1
seed_summary,E_933,5,,OK,0.32322585564806794,0.010504139445543108,90,3408,39.0,,,,,,,,
bin,E_933,5,0,OK,0.32322585564806794,0.010504139445543108,90,3408,39.0,284,-10.534090518951416,-12.091485023498535,-9.760187149047852,9.382538701174781e-05,0.007543161717405837,0.012438469507454128,1
bin,E_933,5,1,OK,0.32322585564806794,0.010504139445543108,90,3408,39.0,284,-9.317276000976562,-9.75873851776123,-8.98466682434082,-4.895367783319671e-05,0.018356285960867802,-0.002666861800778048,1
bin,E_933,5,2,OK,0.32322585564806794,0.010504139445543108,90,3408,39.0,284,-8.761590003967285,-8.983887672424316,-8.614155769348145,0.0005773808807134628,0.024575607714553103,0.02349406319549735,1
bin,E_933,5,3,OK,0.32322585564806794,0.010504139445543108,90,3408,39.0,284,-8.412612438201904,-8.614069938659668,-8.206853866577148,0.0004584832931868732,0.025897588602188954,0.017703705940719152,1
bin,E_933,5,4,OK,0.32322585564806794,0.010504139445543108,90,3408,39.0,284,-8.034188270568848,-8.204874992370605,-7.864795684814453,0.00019974290626123548,0.03525676340698864,0.005665378411384245,1
bin,E_933,5,5,OK,0.32322585564806794,0.010504139445543108,90,3408,39.0,284,-7.682566404342651,-7.863105297088623,-7.475762367248535,1.2470157344068866e-05,0.03728560944224995,0.0003344496048370444,1
bin,E_933,5,6,OK,0.32322585564806794,0.010504139445543108,90,3408,39.0,284,-7.251792669296265,-7.470722675323486,-7.100709915161133,0.00020843316451646388,0.08621888587615911,0.0024174884933661493,1
bin,E_933,5,7,OK,0.32322585564806794,0.010504139445543108,90,3408,39.0,284,-6.921862840652466,-7.096664905548096,-6.75343132019043,-0.0007704985036980361,0.03970638975863105,-0.01940489952327009,1
bin,E_933,5,8,OK,0.32322585564806794,0.010504139445543108,90,3408,39.0,284,-6.460248231887817,-6.749383926391602,-6.207149982452393,0.0004661083221435547,0.0530368235811153,0.008788390606211206,1
bin,E_933,5,9,OK,0.32322585564806794,0.010504139445543108,90,3408,39.0,284,-5.855384826660156,-6.2070512771606445,-5.608117580413818,0.0009020121942739934,0.0674832642240655,0.01336645766391844,1
bin,E_933,5,10,OK,0.32322585564806794,0.010504139445543108,90,3408,39.0,284,-5.2629358768463135,-5.606249809265137,-4.94019889831543,0.0007207725429907441,0.05898356238517089,0.01221988828487501,1
bin,E_933,5,11,OK,0.32322585564806794,0.010504139445543108,90,3408,39.0,284,-4.44565224647522,-4.9340949058532715,-0.008419504389166832,0.002380950143560767,0.05536912093030505,0.04300140770805713,1
seed_summary,E_933,6,,OK,0.25393051680747225,0.00235998043863746,90,3547,39.0,,,,,,,,
bin,E_933,6,0,OK,0.25393051680747225,0.00235998043863746,90,3547,39.0,296,-10.04693603515625,-11.253396987915039,-9.645923614501953,1.6785410480224527e-05,0.02307854661829273,0.0007273166182362593,1
bin,E_933,6,1,OK,0.25393051680747225,0.00235998043863746,90,3547,39.0,295,-9.356391906738281,-9.645845413208008,-9.148751258850098,6.381748971762136e-05,0.030158185827282687,0.0021160917995235867,1
bin,E_933,6,2,OK,0.25393051680747225,0.00235998043863746,90,3547,39.0,296,-8.846078872680664,-9.148414611816406,-8.56848430633545,2.8296802838667645e-06,0.028138911681389888,0.0001005611132337509,1
bin,E_933,6,3,OK,0.25393051680747225,0.00235998043863746,90,3547,39.0,295,-8.367725372314453,-8.565324783325195,-8.166101455688477,9.967982623493299e-05,0.03045304885329677,0.003273229774631971,1
bin,E_933,6,4,OK,0.25393051680747225,0.00235998043863746,90,3547,39.0,296,-7.997973680496216,-8.164234161376953,-7.81005859375,6.114558891567867e-05,0.02348258959643362,0.0026038690777513336,1
bin,E_933,6,5,OK,0.25393051680747225,0.00235998043863746,90,3547,39.0,295,-7.627658843994141,-7.80950403213501,-7.442615985870361,-0.0001328796352026984,0.07991760768958046,-0.0016627078693200554,1
bin,E_933,6,6,OK,0.25393051680747225,0.00235998043863746,90,3547,39.0,296,-7.283973932266235,-7.4420623779296875,-7.1482110023498535,0.0009552135015837848,0.07319669806977905,0.013049953437423796,1
bin,E_933,6,7,OK,0.25393051680747225,0.00235998043863746,90,3547,39.0,295,-7.029330253601074,-7.147780895233154,-6.845900058746338,0.0015873529482632875,0.05790202044656037,0.02741446560968121,1
bin,E_933,6,8,OK,0.25393051680747225,0.00235998043863746,90,3547,39.0,296,-6.6971435546875,-6.844357967376709,-6.531264781951904,0.001836261188145727,0.060093343253910324,0.030556815259670876,1
bin,E_933,6,9,OK,0.25393051680747225,0.00235998043863746,90,3547,39.0,295,-6.313632488250732,-6.53091287612915,-6.111856937408447,0.0012720396043732762,0.06575685739714088,0.019344592407917974,1
bin,E_933,6,10,OK,0.25393051680747225,0.00235998043863746,90,3547,39.0,296,-5.832498550415039,-6.111639976501465,-5.212165832519531,7.93673207226675e-05,0.0881637924280702,0.0009002258017362463,1
bin,E_933,6,11,OK,0.25393051680747225,0.00235998043863746,90,3547,39.0,296,-4.582926511764526,-5.211706638336182,-0.010534309782087803,-0.00018037738482235,0.06350684521454392,-0.002840282558722365,1
seed_summary,E_933,7,,OK,0.33292860747421377,0.0016158819765357407,90,3230,36.0,,,,,,,,
bin,E_933,7,0,OK,0.33292860747421377,0.0016158819765357407,90,3230,36.0,270,-11.079028129577637,-12.310657501220703,-10.319527626037598,6.739055834259489e-06,0.012995400978056178,0.0005185723661500671,1
bin,E_933,7,1,OK,0.33292860747421377,0.0016158819765357407,90,3230,36.0,269,-9.900071144104004,-10.317705154418945,-9.675909996032715,-0.00011415625340305269,0.041129054978700647,-0.0027755622749457863,1
bin,E_933,7,2,OK,0.33292860747421377,0.0016158819765357407,90,3230,36.0,269,-9.476301193237305,-9.67275333404541,-9.312175750732422,-1.3811749340675306e-05,0.061908522392256436,-0.0002230993214983094,1
bin,E_933,7,3,OK,0.33292860747421377,0.0016158819765357407,90,3230,36.0,269,-9.063232421875,-9.311894416809082,-8.809109687805176,0.0009045160841196775,0.08163297510377887,0.011080278318532172,1
bin,E_933,7,4,OK,0.33292860747421377,0.0016158819765357407,90,3230,36.0,269,-8.654974937438965,-8.8076753616333,-8.502758026123047,-2.7884500468644546e-06,0.07764185132480834,-3.591426530002745e-05,1
bin,E_933,7,5,OK,0.33292860747421377,0.0016158819765357407,90,3230,36.0,269,-8.333083152770996,-8.50203800201416,-8.063145637512207,0.00014228292275220156,0.10022817299712682,0.0014195901062297154,1
bin,E_933,7,6,OK,0.33292860747421377,0.0016158819765357407,90,3230,36.0,269,-7.909213542938232,-8.063079833984375,-7.697838306427002,5.980563582852483e-05,0.09560788552886552,0.0006255303681040887,1
bin,E_933,7,7,OK,0.33292860747421377,0.0016158819765357407,90,3230,36.0,269,-7.499759674072266,-7.696935653686523,-7.329083442687988,0.0013419694732874632,0.11100980456313353,0.0120887472828966,1
bin,E_933,7,8,OK,0.33292860747421377,0.0016158819765357407,90,3230,36.0,269,-7.196591377258301,-7.32868766784668,-7.012300968170166,0.001092596910893917,0.09103296378892883,0.012002211785911288,1
bin,E_933,7,9,OK,0.33292860747421377,0.0016158819765357407,90,3230,36.0,269,-6.8105549812316895,-7.008345603942871,-6.628894805908203,0.00014506139268632978,0.08004827623968912,0.0018121738468417662,1
bin,E_933,7,10,OK,0.33292860747421377,0.0016158819765357407,90,3230,36.0,269,-6.421116828918457,-6.624952793121338,-6.068107604980469,0.00022507527319248766,0.10490046229106777,0.0021456080199910876,1
bin,E_933,7,11,OK,0.33292860747421377,0.0016158819765357407,90,3230,36.0,270,-5.684980869293213,-6.067788600921631,-4.946421146392822,0.0005912474007345736,0.13562898428966094,0.0043592997752741015,1
seed_summary,E_933,8,,OK,0.45164238768618153,0.002352280078534593,90,3087,34.5,,,,,,,,
bin,E_933,8,0,OK,0.45164238768618153,0.002352280078534593,90,3087,34.5,258,-10.850516319274902,-12.49344253540039,-10.173446655273438,5.297162715578452e-05,0.0036987330532847803,0.014321559948410265,1
bin,E_933,8,1,OK,0.45164238768618153,0.002352280078534593,90,3087,34.5,257,-9.670160293579102,-10.173445701599121,-9.235079765319824,5.115504245623015e-05,0.0090279391922678,0.0056663033907055045,1
bin,E_933,8,2,OK,0.45164238768618153,0.002352280078534593,90,3087,34.5,257,-8.922185897827148,-9.230767250061035,-8.704071998596191,3.7510656056838343e-06,0.020610956744173483,0.0001819937643964162,1
bin,E_933,8,3,OK,0.45164238768618153,0.002352280078534593,90,3087,34.5,257,-8.481942176818848,-8.703591346740723,-8.325620651245117,-0.00012629244884010404,0.06994397574096795,-0.0018056229646970351,1
bin,E_933,8,4,OK,0.45164238768618153,0.002352280078534593,90,3087,34.5,257,-8.16733455657959,-8.325019836425781,-7.9487833976745605,-0.00033307360718026757,0.042696912825582106,-0.007800882666643396,1
bin,E_933,8,5,OK,0.45164238768618153,0.002352280078534593,90,3087,34.5,257,-7.7496747970581055,-7.941390037536621,-7.5869059562683105,0.0002704791841097176,0.10233292024890403,0.0026431297323660065,1
bin,E_933,8,6,OK,0.45164238768618153,0.002352280078534593,90,3087,34.5,258,-7.409443616867065,-7.586241245269775,-7.180871486663818,0.00010053156074718572,0.06084223712513144,0.001652331759932283,1
bin,E_933,8,7,OK,0.45164238768618153,0.002352280078534593,90,3087,34.5,257,-7.024916648864746,-7.179816246032715,-6.825649738311768,3.0970535590313375e-05,0.045177466415441486,0.0006855305984960627,1
bin,E_933,8,8,OK,0.45164238768618153,0.002352280078534593,90,3087,34.5,257,-6.600969314575195,-6.821745872497559,-6.392480373382568,0.0006537579465657473,0.10316085062055824,0.006337267894100363,1
bin,E_933,8,9,OK,0.45164238768618153,0.002352280078534593,90,3087,34.5,257,-6.201322555541992,-6.392313003540039,-5.957656383514404,0.002269677584990859,0.06717476080484497,0.03378765413969526,1
bin,E_933,8,10,OK,0.45164238768618153,0.002352280078534593,90,3087,34.5,257,-5.648422718048096,-5.954419136047363,-5.067537307739258,0.00014803913654759526,0.07181379239074297,0.0020614304247031797,1
bin,E_933,8,11,OK,0.45164238768618153,0.002352280078534593,90,3087,34.5,258,-4.466455936431885,-5.064685821533203,-0.00779813202098012,0.00034933805000036955,0.06812367893356011,0.005127997422762108,1
seed_summary,E_933,9,,OK,0.054732881249450256,0.0004885330695733244,90,2772,31.0,,,,,,,,
bin,E_933,9,0,OK,0.054732881249450256,0.0004885330695733244,90,2772,31.0,231,-10.832988739013672,-12.581032752990723,-10.183964729309082,-5.110032361699268e-05,0.04632370142081381,-0.0011031140010334466,1
bin,E_933,9,1,OK,0.054732881249450256,0.0004885330695733244,90,2772,31.0,231,-9.743886947631836,-10.182204246520996,-9.532596588134766,-1.6095340470201336e-05,0.061857923385072504,-0.0002601985257410928,1
bin,E_933,9,2,OK,0.054732881249450256,0.0004885330695733244,90,2772,31.0,231,-9.27623176574707,-9.530749320983887,-9.009109497070312,6.0583461163332686e-05,0.06833491618257104,0.0008865667004181476,1
bin,E_933,9,3,OK,0.054732881249450256,0.0004885330695733244,90,2772,31.0,231,-8.814876556396484,-9.008868217468262,-8.641952514648438,5.287525709718466e-05,0.025814913510238943,0.00204824459614063,1
bin,E_933,9,4,OK,0.054732881249450256,0.0004885330695733244,90,2772,31.0,231,-8.466072082519531,-8.641633033752441,-8.257769584655762,1.8957327483803965e-05,0.04752937293495702,0.00039885498825635005,1
bin,E_933,9,5,OK,0.054732881249450256,0.0004885330695733244,90,2772,31.0,231,-8.146688461303711,-8.255901336669922,-8.014846801757812,-0.00012924520706292242,0.026613543580526644,-0.004856369715361476,1
bin,E_933,9,6,OK,0.054732881249450256,0.0004885330695733244,90,2772,31.0,231,-7.8882646560668945,-8.01196002960205,-7.69087028503418,4.905990863335319e-05,0.03219252654481438,0.0015239533487705031,1
bin,E_933,9,7,OK,0.054732881249450256,0.0004885330695733244,90,2772,31.0,231,-7.442027568817139,-7.689709663391113,-7.165413856506348,3.566519444575533e-05,0.06168195544281698,0.0005782111508902988,1
bin,E_933,9,8,OK,0.054732881249450256,0.0004885330695733244,90,2772,31.0,231,-6.8989949226379395,-7.154556751251221,-6.648852825164795,-2.647664132382488e-06,0.03973484247156054,-6.663331141371714e-05,1
bin,E_933,9,9,OK,0.054732881249450256,0.0004885330695733244,90,2772,31.0,231,-6.245371341705322,-6.643214225769043,-5.707131385803223,0.0002709108230192214,0.03745447246607461,0.007233070049634423,1
bin,E_933,9,10,OK,0.054732881249450256,0.0004885330695733244,90,2772,31.0,231,-5.26835823059082,-5.706449031829834,-4.222445487976074,0.000319210666930303,0.05537143634477824,0.005764897716264605,1
bin,E_933,9,11,OK,0.054732881249450256,0.0004885330695733244,90,2772,31.0,231,-0.012639603577554226,-4.208074569702148,-0.002956192474812269,2.7393005439080298e-05,0.08689686921438095,0.0003152358155907752,1
seed_summary,E_1216,0,,OK,0.42373004628596544,0.008019050481942722,90,2922,32.0,,,,,,,,
bin,E_1216,0,0,OK,0.42373004628596544,0.008019050481942722,90,2922,32.0,244,-12.091890335083008,-13.394583702087402,-11.348777770996094,-3.587759238143917e-05,0.006804552437929982,-0.005272586655582233,1
bin,E_1216,0,1,OK,0.42373004628596544,0.008019050481942722,90,2922,32.0,243,-11.122753143310547,-11.347344398498535,-10.801369667053223,0.00013109875726513565,0.012678721123803229,0.010340061587048302,1
bin,E_1216,0,2,OK,0.42373004628596544,0.008019050481942722,90,2922,32.0,244,-10.523912906646729,-10.799805641174316,-10.253275871276855,0.00018172253476222977,0.023489693422216275,0.007736266774361505,1
bin,E_1216,0,3,OK,0.42373004628596544,0.008019050481942722,90,2922,32.0,243,-9.966382026672363,-10.240043640136719,-9.75456714630127,0.0008175589027814567,0.02492821016127422,0.032796534427952155,1
bin,E_1216,0,4,OK,0.42373004628596544,0.008019050481942722,90,2922,32.0,244,-9.495854377746582,-9.754172325134277,-9.310718536376953,0.00020585207676049322,0.02048069403507218,0.010051030321920814,1
bin,E_1216,0,5,OK,0.42373004628596544,0.008019050481942722,90,2922,32.0,243,-9.030174255371094,-9.309197425842285,-8.75866985321045,5.274206159811001e-06,0.07935871721297798,6.64603252804152e-05,1
bin,E_1216,0,6,OK,0.42373004628596544,0.008019050481942722,90,2922,32.0,243,-8.473091125488281,-8.756916046142578,-8.285897254943848,1.0708275794968358e-06,0.06616962305432304,1.6183069059010996e-05,1
bin,E_1216,0,7,OK,0.42373004628596544,0.008019050481942722,90,2922,32.0,244,-7.952669382095337,-8.28572940826416,-7.6263532638549805,0.0009942110045813024,0.08132764226206864,0.012224761187316557,1
bin,E_1216,0,8,OK,0.42373004628596544,0.008019050481942722,90,2922,32.0,243,-7.389883041381836,-7.621481418609619,-7.222611427307129,0.00034754283842630684,0.04274753420472501,0.00813012598017623,1
bin,E_1216,0,9,OK,0.42373004628596544,0.008019050481942722,90,2922,32.0,244,-7.066638469696045,-7.217931270599365,-6.909311294555664,0.00023615929239895195,0.06329347510399524,0.003731179114607423,1
bin,E_1216,0,10,OK,0.42373004628596544,0.008019050481942722,90,2922,32.0,243,-6.735211372375488,-6.908366680145264,-6.400969505310059,0.0005503481952473521,0.06921687223566714,0.007951069984404181,1
bin,E_1216,0,11,OK,0.42373004628596544,0.008019050481942722,90,2922,32.0,244,-6.047596216201782,-6.400664329528809,-3.7714099884033203,0.001098751148674637,0.13586582658857524,0.008087030979481264,1
seed_summary,E_1216,1,,OK,0.3285585381602717,0.005099287963032994,90,3930,43.0,,,,,,,,
bin,E_1216,1,0,OK,0.3285585381602717,0.005099287963032994,90,3930,43.0,328,-15.441486835479736,-19.973318099975586,-13.085206985473633,4.0452242728861165e-06,0.005259807861535979,0.0007690821374803647,1
bin,E_1216,1,1,OK,0.3285585381602717,0.005099287963032994,90,3930,43.0,327,-11.936187744140625,-13.084894180297852,-11.534561157226562,1.5245580470946152e-05,0.02051759256053733,0.000743049186982534,1
bin,E_1216,1,2,OK,0.3285585381602717,0.005099287963032994,90,3930,43.0,328,-11.07664966583252,-11.526338577270508,-10.718966484069824,0.0006757163791917264,0.06860254540136157,0.00984972751722876,1
bin,E_1216,1,3,OK,0.3285585381602717,0.005099287963032994,90,3930,43.0,327,-10.413850784301758,-10.718335151672363,-10.049704551696777,0.0002100813144352287,0.10146487720614017,0.002070483109228221,1
bin,E_1216,1,4,OK,0.3285585381602717,0.005099287963032994,90,3930,43.0,328,-9.739952087402344,-10.049619674682617,-9.45016098022461,0.00012356827573967166,0.12041005841617114,0.0010262288496911515,1
bin,E_1216,1,5,OK,0.3285585381602717,0.005099287963032994,90,3930,43.0,327,-9.21379280090332,-9.450072288513184,-8.991904258728027,0.0002698322350624949,0.08099411798636338,0.0033315040866044783,1
bin,E_1216,1,6,OK,0.3285585381602717,0.005099287963032994,90,3930,43.0,327,-8.811419486999512,-8.981273651123047,-8.701796531677246,0.0014372083824127913,0.05132393540087544,0.02800269252907439,1
bin,E_1216,1,7,OK,0.3285585381602717,0.005099287963032994,90,3930,43.0,328,-8.532328605651855,-8.70154094696045,-8.302392959594727,0.0008000164816621691,0.11650038041904387,0.006867071839461509,1
