row_type,arm,seed,status,beta_seed,rho_seed,n_intervals,n_submerged_unit_intervals,median_submerged_units,bin,n,zbar_bin_median,zbar_bin_lo,zbar_bin_hi,dzbar_median,dzbar_sd,rho,eligible
bin,LR_a0p001_1216,5,OK,-0.16063300495455482,-0.001524868203968588,90,8955,99.5,11,747,-2.428689479827881,-2.837383985519409,-1.3555834293365479,-6.830034544691443e-05,0.0035806400998990174,-0.019074898214104418,1
seed_summary,LR_a0p001_1216,6,OK,-0.08165349905282175,-0.033342986189999646,90,8910,99.0,,,,,,,,,
bin,LR_a0p001_1216,6,OK,-0.08165349905282175,-0.033342986189999646,90,8910,99.0,0,743,-12.650347709655762,-16.907554626464844,-9.844137191772461,-0.0003712726174853742,0.01029125788982909,-0.03607650507449678,1
bin,LR_a0p001_1216,6,OK,-0.08165349905282175,-0.033342986189999646,90,8910,99.0,1,742,-8.948368072509766,-9.843610763549805,-8.255278587341309,0.0002867540606530383,0.007201667995434709,0.039817728453299686,1
bin,LR_a0p001_1216,6,OK,-0.08165349905282175,-0.033342986189999646,90,8910,99.0,2,743,-7.633745193481445,-8.254948616027832,-7.067295074462891,-0.0001623497810214758,0.00674470720968724,-0.024070693652690694,1
bin,LR_a0p001_1216,6,OK,-0.08165349905282175,-0.033342986189999646,90,8910,99.0,3,742,-6.618879079818726,-7.067161560058594,-6.339226722717285,-0.0004445982922334224,0.005957073368409532,-0.07463367743481811,1
bin,LR_a0p001_1216,6,OK,-0.08165349905282175,-0.033342986189999646,90,8910,99.0,4,743,-5.95570707321167,-6.339191913604736,-5.742240905761719,-0.00016025223885662854,0.004813201214331882,-0.033294315305052766,1
bin,LR_a0p001_1216,6,OK,-0.08165349905282175,-0.033342986189999646,90,8910,99.0,5,742,-5.544128894805908,-5.740096569061279,-5.361973762512207,0.00048548865015618503,0.0049675529946295845,0.09773195186463964,1
bin,LR_a0p001_1216,6,OK,-0.08165349905282175,-0.033342986189999646,90,8910,99.0,6,742,-5.19125771522522,-5.36163330078125,-5.000553607940674,-0.00014987844042479992,0.0044884996299645276,-0.03339165707494653,1
bin,LR_a0p001_1216,6,OK,-0.08165349905282175,-0.033342986189999646,90,8910,99.0,7,743,-4.849310398101807,-4.999849796295166,-4.678743362426758,0.0004072646552231163,0.0038170205690039923,0.10669700303170944,1
bin,LR_a0p001_1216,6,OK,-0.08165349905282175,-0.033342986189999646,90,8910,99.0,8,742,-4.506835222244263,-4.678032875061035,-4.327454090118408,-0.0001832950219977647,0.004181535602507546,-0.04383438033813415,1
bin,LR_a0p001_1216,6,OK,-0.08165349905282175,-0.033342986189999646,90,8910,99.0,9,743,-4.114250183105469,-4.327132701873779,-3.899843454360962,-0.000285663700196892,0.0036226139294891447,-0.0788556842537112,1
bin,LR_a0p001_1216,6,OK,-0.08165349905282175,-0.033342986189999646,90,8910,99.0,10,742,-3.6179028749465942,-3.899672269821167,-3.0819003582000732,-0.00023871148732723668,0.00306303207237127,-0.07793306817791051,1
bin,LR_a0p001_1216,6,OK,-0.08165349905282175,-0.033342986189999646,90,8910,99.0,11,743,-2.4064817428588867,-3.0806567668914795,-1.175039529800415,7.631083281012252e-05,0.009163177304013509,0.008327988237955199,1
seed_summary,LR_a0p001_1216,7,OK,-0.1413946675436876,-0.007368632097867095,90,8964,100.0,,,,,,,,,
bin,LR_a0p001_1216,7,OK,-0.1413946675436876,-0.007368632097867095,90,8964,100.0,0,747,-10.579329490661621,-14.064155578613281,-9.700357437133789,-0.0013204326387494802,0.01440700900634349,-0.09165210059687517,1
bin,LR_a0p001_1216,7,OK,-0.1413946675436876,-0.007368632097867095,90,8964,100.0,1,747,-9.081174850463867,-9.699350357055664,-8.656073570251465,0.0004986137500964105,0.010843677989076483,0.045981976834676884,1
bin,LR_a0p001_1216,7,OK,-0.1413946675436876,-0.007368632097867095,90,8964,100.0,2,747,-8.379504203796387,-8.65487289428711,-8.076031684875488,-1.943357892741915e-05,0.009091428944728952,-0.0021375714473010747,1
bin,LR_a0p001_1216,7,OK,-0.1413946675436876,-0.007368632097867095,90,8964,100.0,3,747,-7.781813621520996,-8.075997352600098,-7.530882358551025,-0.00012516797869466245,0.00993420880919721,-0.012599692748433115,1
bin,LR_a0p001_1216,7,OK,-0.1413946675436876,-0.007368632097867095,90,8964,100.0,4,747,-7.295121669769287,-7.530853271484375,-7.084998607635498,-0.0011583642335608602,0.010609506084444144,-0.10918173045390638,1
bin,LR_a0p001_1216,7,OK,-0.1413946675436876,-0.007368632097867095,90,8964,100.0,5,747,-6.907899379730225,-7.084762096405029,-6.682039260864258,0.0002788829733617604,0.009688356459911836,0.028785374951439204,1
bin,LR_a0p001_1216,7,OK,-0.1413946675436876,-0.007368632097867095,90,8964,100.0,6,747,-6.447083950042725,-6.681243419647217,-6.209850788116455,0.00030086960759945214,0.008842288202970372,0.03402621591754741,1
bin,LR_a0p001_1216,7,OK,-0.1413946675436876,-0.007368632097867095,90,8964,100.0,7,747,-5.962686061859131,-6.209544658660889,-5.686272621154785,0.0005951046478003263,0.007971201262095197,0.07465683379871224,1
bin,LR_a0p001_1216,7,OK,-0.1413946675436876,-0.007368632097867095,90,8964,100.0,8,747,-5.383508205413818,-5.684918403625488,-5.118781566619873,-0.00025092452415265143,0.007620683821256832,-0.03292677271988802,1
bin,LR_a0p001_1216,7,OK,-0.1413946675436876,-0.007368632097867095,90,8964,100.0,9,747,-4.825273513793945,-5.1185407638549805,-4.368834972381592,-0.00016179896192625165,0.007177573099287362,-0.02254229384892174,1
bin,LR_a0p001_1216,7,OK,-0.1413946675436876,-0.007368632097867095,90,8964,100.0,10,747,-4.000455379486084,-4.366755962371826,-3.581857442855835,0.00023216176487039775,0.005966043029913823,0.038913860276624794,1
bin,LR_a0p001_1216,7,OK,-0.1413946675436876,-0.007368632097867095,90,8964,100.0,11,747,-2.5924432277679443,-3.581801652908325,-0.9286804795265198,-0.000280792941339314,0.003837046311217548,-0.07317945069321159,1
seed_summary,LR_a0p001_1216,8,OK,0.023210094123650608,0.007123869508905676,90,8974,100.0,,,,,,,,,
bin,LR_a0p001_1216,8,OK,0.023210094123650608,0.007123869508905676,90,8974,100.0,0,748,-9.761720180511475,-26.17694854736328,-9.129106521606445,-0.00012075853373971768,0.006393056339379547,-0.018889014475889542,1
bin,LR_a0p001_1216,8,OK,0.023210094123650608,0.007123869508905676,90,8974,100.0,1,748,-8.590183734893799,-9.117431640625,-8.208701133728027,0.0003113978891633451,0.006965715789994155,0.04470436327744667,1
bin,LR_a0p001_1216,8,OK,0.023210094123650608,0.007123869508905676,90,8974,100.0,2,748,-7.663113355636597,-8.207225799560547,-7.345131874084473,6.983536513871513e-05,0.006558533247234826,0.010648015723356857,1
bin,LR_a0p001_1216,8,OK,0.023210094123650608,0.007123869508905676,90,8974,100.0,3,747,-7.002798080444336,-7.344991207122803,-6.727001190185547,0.00010780870798043907,0.005792502202972986,0.018611768144879866,1
bin,LR_a0p001_1216,8,OK,0.023210094123650608,0.007123869508905676,90,8974,100.0,4,748,-6.466387987136841,-6.726820945739746,-6.172670364379883,0.00018741013627732173,0.004726726386400337,0.03964903422726884,1
bin,LR_a0p001_1216,8,OK,0.023210094123650608,0.007123869508905676,90,8974,100.0,5,748,-5.8078930377960205,-6.172415256500244,-5.504858016967773,-0.00021300775551935658,0.00440502475994782,-0.04835563183574018,1
bin,LR_a0p001_1216,8,OK,0.023210094123650608,0.007123869508905676,90,8974,100.0,6,748,-5.193747282028198,-5.503847122192383,-4.98147439956665,-5.6617220252519473e-05,0.11389904982268473,-0.000497082463292361,1
bin,LR_a0p001_1216,8,OK,0.023210094123650608,0.007123869508905676,90,8974,100.0,7,747,-4.79443359375,-4.980778694152832,-4.612420558929443,1.3006440894969273e-05,0.00361317796704157,0.0035997232944544946,1
bin,LR_a0p001_1216,8,OK,0.023210094123650608,0.007123869508905676,90,8974,100.0,8,748,-4.422706127166748,-4.612154960632324,-4.273439407348633,9.562323612044565e-05,0.0033697859996970267,0.028376649475380045,1
bin,LR_a0p001_1216,8,OK,0.023210094123650608,0.007123869508905676,90,8974,100.0,9,748,-4.036834716796875,-4.273432731628418,-3.8455960750579834,3.514078525768127e-05,0.0024930192615783007,0.014095673386588303,1
bin,LR_a0p001_1216,8,OK,0.023210094123650608,0.007123869508905676,90,8974,100.0,10,748,-3.6178805828094482,-3.8454644680023193,-3.283454656600952,-2.31027161134989e-05,0.002510132185463109,-0.009203784664127777,1
bin,LR_a0p001_1216,8,OK,0.023210094123650608,0.007123869508905676,90,8974,100.0,11,748,-2.784714937210083,-3.283088207244873,-1.8075456619262695,-1.0186523923039204e-05,0.028292750256166795,-0.0003600400749594469,1
seed_summary,LR_a0p001_1216,9,OK,-0.1914002778556608,-0.01481396552610675,90,8928,99.0,,,,,,,,,
bin,LR_a0p001_1216,9,OK,-0.1914002778556608,-0.01481396552610675,90,8928,99.0,0,744,-11.294445037841797,-25.055526733398438,-9.984636306762695,-0.0069527761079370975,0.011965740756966893,-0.5810568897616252,1
bin,LR_a0p001_1216,9,OK,-0.1914002778556608,-0.01481396552610675,90,8928,99.0,1,744,-8.996795177459717,-9.982563018798828,-8.44469165802002,-0.0008021944377105683,0.007254151820410177,-0.11058418097254673,1
bin,LR_a0p001_1216,9,OK,-0.1914002778556608,-0.01481396552610675,90,8928,99.0,2,744,-8.005388736724854,-8.443952560424805,-7.506597518920898,-0.0009205209207721055,0.006171182606745665,-0.14916442753871717,1
bin,LR_a0p001_1216,9,OK,-0.1914002778556608,-0.01481396552610675,90,8928,99.0,3,744,-7.206196069717407,-7.504573822021484,-6.895846843719482,-0.00018782504048431292,0.0068059596655452425,-0.027597142756394192,1
bin,LR_a0p001_1216,9,OK,-0.1914002778556608,-0.01481396552610675,90,8928,99.0,4,744,-6.626165866851807,-6.895686149597168,-6.391695976257324,-0.0002933804498752579,0.006629737464995878,-0.04425219722866361,1
bin,LR_a0p001_1216,9,OK,-0.1914002778556608,-0.01481396552610675,90,8928,99.0,5,744,-6.129181623458862,-6.391298770904541,-5.8597493171691895,-4.640191605176369e-06,0.005835451774937455,-0.0007951726420061287,1
bin,LR_a0p001_1216,9,OK,-0.1914002778556608,-0.01481396552610675,90,8928,99.0,6,744,-5.6664087772369385,-5.859401702880859,-5.413069248199463,-7.657322203158401e-05,0.005107837601081232,-0.014991318834290055,1
bin,LR_a0p001_1216,9,OK,-0.1914002778556608,-0.01481396552610675,90,8928,99.0,7,744,-5.230937242507935,-5.4123148918151855,-5.030457019805908,-1.9761056137213018e-05,0.004438447041274517,-0.004452245560992107,1
bin,LR_a0p001_1216,9,OK,-0.1914002778556608,-0.01481396552610675,90,8928,99.0,8,744,-4.82581639289856,-5.030420303344727,-4.59478759765625,0.00021806788572575897,0.0038868154021986204,0.05610451311950818,1
bin,LR_a0p001_1216,9,OK,-0.1914002778556608,-0.01481396552610675,90,8928,99.0,9,744,-4.355329751968384,-4.5947747230529785,-4.093917369842529,-4.965982589055784e-05,0.003392849735387967,-0.014636612217923443,1
bin,LR_a0p001_1216,9,OK,-0.1914002778556608,-0.01481396552610675,90,8928,99.0,10,744,-3.832952618598938,-4.093760013580322,-3.462465763092041,5.155103099241387e-05,0.0035138270349418434,0.014670907383825477,1
bin,LR_a0p001_1216,9,OK,-0.1914002778556608,-0.01481396552610675,90,8928,99.0,11,744,-2.8504568338394165,-3.462272882461548,-1.6850841045379639,1.3217206742410781e-05,0.001760751436692847,0.0075065716074247035,1
seed_summary,LR_a0p0001_1216,0,OK,-0.06538266595722499,-0.03202920642020531,90,9000,100.0,,,,,,,,,
bin,LR_a0p0001_1216,0,OK,-0.06538266595722499,-0.03202920642020531,90,9000,100.0,0,750,-8.518304824829102,-10.306892395019531,-7.961920261383057,1.4276780291311297e-06,0.0007822000110972598,0.0018252083979497802,1
bin,LR_a0p0001_1216,0,OK,-0.06538266595722499,-0.03202920642020531,90,9000,100.0,1,750,-7.54741644859314,-7.961741924285889,-7.216471195220947,-2.7188818421564065e-05,0.0007760213144768978,-0.0350361747987445,1
bin,LR_a0p0001_1216,0,OK,-0.06538266595722499,-0.03202920642020531,90,9000,100.0,2,750,-6.970808982849121,-7.21590518951416,-6.652228832244873,-5.995347601128742e-05,0.0007140582809932022,-0.08396160034429763,1
bin,LR_a0p0001_1216,0,OK,-0.06538266595722499,-0.03202920642020531,90,9000,100.0,3,750,-6.341847896575928,-6.65187931060791,-6.126239776611328,-3.893682878697291e-05,0.0007428040292537021,-0.05241870971821852,1
bin,LR_a0p0001_1216,0,OK,-0.06538266595722499,-0.03202920642020531,90,9000,100.0,4,750,-5.906691312789917,-6.126086711883545,-5.6672258377075195,-9.063507604878396e-05,0.0006586981787171306,-0.1375972774439779,1
bin,LR_a0p0001_1216,0,OK,-0.06538266595722499,-0.03202920642020531,90,9000,100.0,5,750,-5.445005416870117,-5.666998863220215,-5.279670715332031,0.00012185929153929465,0.0007560946432482688,0.1611693623641787,1
bin,LR_a0p0001_1216,0,OK,-0.06538266595722499,-0.03202920642020531,90,9000,100.0,6,750,-5.13063907623291,-5.279644012451172,-4.961429119110107,7.201124026323669e-05,0.0006727228346236293,0.10704444171799977,1
bin,LR_a0p0001_1216,0,OK,-0.06538266595722499,-0.03202920642020531,90,9000,100.0,7,750,-4.6681554317474365,-4.96127986907959,-4.446633338928223,-1.9325814719195478e-05,0.0008280988429113192,-0.023337570007044523,1
bin,LR_a0p0001_1216,0,OK,-0.06538266595722499,-0.03202920642020531,90,9000,100.0,8,750,-4.201371669769287,-4.44627046585083,-3.9321234226226807,-0.00010882550850510597,0.0007114164474680045,-0.15297018910994511,1
bin,LR_a0p0001_1216,0,OK,-0.06538266595722499,-0.03202920642020531,90,9000,100.0,9,750,-3.671649694442749,-3.932086706161499,-3.43031907081604,2.3764794605085626e-05,0.0006536832512359353,0.036355214180802294,1
bin,LR_a0p0001_1216,0,OK,-0.06538266595722499,-0.03202920642020531,90,9000,100.0,10,750,-3.1581512689590454,-3.4296674728393555,-2.911667823791504,-1.8491609807824716e-05,0.0006371531299990377,-0.029022238041666128,1
bin,LR_a0p0001_1216,0,OK,-0.06538266595722499,-0.03202920642020531,90,9000,100.0,11,750,-2.5453438758850098,-2.9113025665283203,-1.5288293361663818,-4.8482383135706186e-05,0.000406579948839034,-0.11924440266703974,1
seed_summary,LR_a0p0001_1216,1,OK,-0.06257358733416789,0.030585661407640942,90,8865,98.5,,,,,,,,,
bin,LR_a0p0001_1216,1,OK,-0.06257358733416789,0.030585661407640942,90,8865,98.5,0,739,-9.718698501586914,-11.614460945129395,-8.393304824829102,-3.828419323781418e-07,0.0005224767660573453,-0.0007327444151576347,1
bin,LR_a0p0001_1216,1,OK,-0.06257358733416789,0.030585661407640942,90,8865,98.5,1,739,-7.886645317077637,-8.393230438232422,-7.543962001800537,2.742158585533616e-06,0.00031721607132336946,0.008644450371299961,1
bin,LR_a0p0001_1216,1,OK,-0.06257358733416789,0.030585661407640942,90,8865,98.5,2,738,-7.205938100814819,-7.543939113616943,-6.967116355895996,7.261451855811174e-06,0.0003454802327350632,0.021018429327560772,1
bin,LR_a0p0001_1216,1,OK,-0.06257358733416789,0.030585661407640942,90,8865,98.5,3,739,-6.739875793457031,-6.967109680175781,-6.527421951293945,2.845100789272692e-05,0.00034236719078686737,0.08310085971537624,1
bin,LR_a0p0001_1216,1,OK,-0.06257358733416789,0.030585661407640942,90,8865,98.5,4,739,-6.234404563903809,-6.52687406539917,-5.991230487823486,-1.714713107503485e-05,0.00039926599506406857,-0.042946635293304454,1
bin,LR_a0p0001_1216,1,OK,-0.06257358733416789,0.030585661407640942,90,8865,98.5,5,738,-5.751683473587036,-5.991173267364502,-5.574482440948486,-3.0488046718346595e-06,0.00034445879423655447,-0.008850999663376038,1
bin,LR_a0p0001_1216,1,OK,-0.06257358733416789,0.030585661407640942,90,8865,98.5,6,739,-5.427380084991455,-5.5744218826293945,-5.213949203491211,1.7907934307004325e-05,0.0004459936196747721,0.040152893487721115,1
bin,LR_a0p0001_1216,1,OK,-0.06257358733416789,0.030585661407640942,90,8865,98.5,7,739,-5.009479999542236,-5.213940143585205,-4.805400848388672,2.2375461412593722e-05,0.0003623438872132266,0.061752004662428736,1
bin,LR_a0p0001_1216,1,OK,-0.06257358733416789,0.030585661407640942,90,8865,98.5,8,738,-4.654844522476196,-4.805349349975586,-4.398409366607666,2.2644089767709374e-05,0.00039442245614770713,0.057410751884850585,1
bin,LR_a0p0001_1216,1,OK,-0.06257358733416789,0.030585661407640942,90,8865,98.5,9,739,-4.192243576049805,-4.398380279541016,-3.8595123291015625,-1.0082978405989707e-05,0.0003490713431679574,-0.028885150853355017,1
bin,LR_a0p0001_1216,1,OK,-0.06257358733416789,0.030585661407640942,90,8865,98.5,10,739,-3.5639307498931885,-3.859468936920166,-3.1742005348205566,1.533539943920914e-05,0.0002769961671742182,0.055363218905349905,1
bin,LR_a0p0001_1216,1,OK,-0.06257358733416789,0.030585661407640942,90,8865,98.5,11,739,-2.5450546741485596,-3.1741087436676025,-1.0872526168823242,1.5451070794370025e-05,0.00025584841572130415,0.06039150467595972,1
seed_summary,LR_a0p0001_1216,2,OK,-0.0898858929194502,0.006450347381019387,90,8813,98.0,,,,,,,,,
bin,LR_a0p0001_1216,2,OK,-0.0898858929194502,0.006450347381019387,90,8813,98.0,0,733,-7.665406703948975,-11.780692100524902,-7.244603157043457,2.8603089958778583e-06,0.0002509868843810939,0.0113962488634857,1
bin,LR_a0p0001_1216,2,OK,-0.0898858929194502,0.006450347381019387,90,8813,98.0,1,736,-6.894734144210815,-7.244602680206299,-6.6098198890686035,7.714179446338676e-07,0.00021522310526463057,0.0035842710460169225,1
bin,LR_a0p0001_1216,2,OK,-0.0898858929194502,0.006450347381019387,90,8813,98.0,2,734,-6.385045289993286,-6.609790802001953,-6.236249923706055,-1.8681919868868135e-06,0.0002611405048433077,-0.007153972486986597,1
bin,LR_a0p0001_1216,2,OK,-0.0898858929194502,0.006450347381019387,90,8813,98.0,3,735,-6.018111228942871,-6.236208438873291,-5.776318550109863,-4.661728326027514e-06,0.00020736058515587842,-0.022481265292163263,1
bin,LR_a0p0001_1216,2,OK,-0.0898858929194502,0.006450347381019387,90,8813,98.0,4,734,-5.607665538787842,-5.776305675506592,-5.466477870941162,3.161417589581106e-05,0.0001918027079548822,0.16482653572986922,1
bin,LR_a0p0001_1216,2,OK,-0.0898858929194502,0.006450347381019387,90,8813,98.0,5,734,-5.275359153747559,-5.465845108032227,-5.164926052093506,1.899693131690583e-06,0.00020390797902671598,0.009316423716021852,1
bin,LR_a0p0001_1216,2,OK,-0.0898858929194502,0.006450347381019387,90,8813,98.0,6,735,-5.01284646987915,-5.164909839630127,-4.844071865081787,1.3081991710350849e-05,0.00020985745051766813,0.06233751376508532,1
bin,LR_a0p0001_1216,2,OK,-0.0898858929194502,0.006450347381019387,90,8813,98.0,7,734,-4.615259885787964,-4.84393835067749,-4.464517116546631,-1.731108841340756e-05,0.0001892771338904197,-0.09145895258235293,1
bin,LR_a0p0001_1216,2,OK,-0.0898858929194502,0.006450347381019387,90,8813,98.0,8,734,-4.266106128692627,-4.464446544647217,-4.0188164710998535,-2.3049750780046452e-05,0.00019013616606113385,-0.12122759839722098,1
bin,LR_a0p0001_1216,2,OK,-0.0898858929194502,0.006450347381019387,90,8813,98.0,9,735,-3.754523754119873,-4.018658638000488,-3.4749908447265625,6.912646767887054e-06,0.00018342620624982602,0.037686254920804754,1
bin,LR_a0p0001_1216,2,OK,-0.0898858929194502,0.006450347381019387,90,8813,98.0,10,734,-3.3089622259140015,-3.4749720096588135,-3.041712999343872,-1.7710074644128326e-05,0.00017788340695336122,-0.0995600148853214,1
bin,LR_a0p0001_1216,2,OK,-0.0898858929194502,0.006450347381019387,90,8813,98.0,11,735,-2.8243324756622314,-3.0411133766174316,-2.106658458709717,2.9854495551262517e-06,0.00014910208588554734,0.020022855732668425,1
seed_summary,LR_a0p0001_1216,3,OK,-0.07657700823286927,-0.016688230809337574,90,8757,97.0,,,,,,,,,
bin,LR_a0p0001_1216,3,OK,-0.07657700823286927,-0.016688230809337574,90,8757,97.0,0,730,-8.20044469833374,-11.26621150970459,-7.50555419921875,-1.7238930013263598e-05,0.00041286267308374115,-0.04175463449990069,1
bin,LR_a0p0001_1216,3,OK,-0.07657700823286927,-0.016688230809337574,90,8757,97.0,1,730,-6.887178659439087,-7.505450248718262,-6.56642484664917,1.080537276720861e-05,0.0002764011947678903,0.039093075470540174,1
bin,LR_a0p0001_1216,3,OK,-0.07657700823286927,-0.016688230809337574,90,8757,97.0,2,729,-6.242788791656494,-6.566295623779297,-6.073545455932617,-4.201226147415582e-06,0.0003545524352087645,-0.01184937890764127,1
bin,LR_a0p0001_1216,3,OK,-0.07657700823286927,-0.016688230809337574,90,8757,97.0,3,730,-5.888304710388184,-6.073536396026611,-5.657229900360107,-1.919559326779563e-05,0.0002963410364223671,-0.0647753463358907,1
bin,LR_a0p0001_1216,3,OK,-0.07657700823286927,-0.016688230809337574,90,8757,97.0,4,730,-5.48673939704895,-5.657135963439941,-5.268134117126465,-1.6047823010012507e-05,0.00035913578938992117,-0.04468455521315102,1
bin,LR_a0p0001_1216,3,OK,-0.07657700823286927,-0.016688230809337574,90,8757,97.0,5,729,-5.097421169281006,-5.267343521118164,-4.885196685791016,5.952153878752142e-05,0.00042574582072070727,0.13980533898550712,1
bin,LR_a0p0001_1216,3,OK,-0.07657700823286927,-0.016688230809337574,90,8757,97.0,6,730,-4.7176525592803955,-4.885129451751709,-4.529058933258057,-2.5374044980708277e-06,0.0003669703356013508,-0.0069144676065241275,1
bin,LR_a0p0001_1216,3,OK,-0.07657700823286927,-0.016688230809337574,90,8757,97.0,7,730,-4.399089813232422,-4.529000282287598,-4.233867168426514,1.3219033462519292e-05,0.0002827490988259116,0.046751814656209534,1
bin,LR_a0p0001_1216,3,OK,-0.07657700823286927,-0.016688230809337574,90,8757,97.0,8,729,-4.071502685546875,-4.2336578369140625,-3.9073703289031982,-7.677011126361322e-06,0.0002922220482994866,-0.02627115637247694,1
bin,LR_a0p0001_1216,3,OK,-0.07657700823286927,-0.016688230809337574,90,8757,97.0,9,730,-3.7527509927749634,-3.9073383808135986,-3.558417558670044,-7.903010555310175e-06,0.00034675851002275614,-0.022791107721600076,1
bin,LR_a0p0001_1216,3,OK,-0.07657700823286927,-0.016688230809337574,90,8757,97.0,10,730,-3.350077986717224,-3.557842254638672,-3.016050100326538,-6.904622068759636e-06,0.0003207411873426127,-0.021527082711033877,1
bin,LR_a0p0001_1216,3,OK,-0.07657700823286927,-0.016688230809337574,90,8757,97.0,11,730,-2.4176313877105713,-3.015683174133301,-1.1610676050186157,8.633640220523375e-07,0.0001796264742253265,0.004806440842174072,1
seed_summary,LR_a0p0001_1216,4,OK,-0.04939407770155786,-0.0052513121775003505,90,8783,98.0,,,,,,,,,
bin,LR_a0p0001_1216,4,OK,-0.04939407770155786,-0.0052513121775003505,90,8783,98.0,0,732,-9.529566287994385,-15.403985977172852,-8.409913063049316,2.3313230485655367e-05,0.0004925004615819373,0.04733646423552995,1
bin,LR_a0p0001_1216,4,OK,-0.04939407770155786,-0.0052513121775003505,90,8783,98.0,1,732,-7.7576658725738525,-8.409897804260254,-7.398343563079834,-1.489342730565113e-05,0.00045632142561065776,-0.032638018882677866,1
bin,LR_a0p0001_1216,4,OK,-0.04939407770155786,-0.0052513121775003505,90,8783,98.0,2,732,-7.151261329650879,-7.398106098175049,-6.860774040222168,-3.3865897421492264e-05,0.0004305194551955721,-0.07866287344925679,1
bin,LR_a0p0001_1216,4,OK,-0.04939407770155786,-0.0052513121775003505,90,8783,98.0,3,732,-6.656299829483032,-6.8607177734375,-6.479665279388428,3.926340468751732e-06,0.00036229045420412914,0.010837548776649447,1
bin,LR_a0p0001_1216,4,OK,-0.04939407770155786,-0.0052513121775003505,90,8783,98.0,4,732,-6.313411712646484,-6.479651927947998,-6.0977606773376465,-4.889505589744658e-06,0.0004092067502809298,-0.011948741281486439,1
bin,LR_a0p0001_1216,4,OK,-0.04939407770155786,-0.0052513121775003505,90,8783,98.0,5,731,-5.918727397918701,-6.09768533706665,-5.755185604095459,-2.2173671823111363e-05,0.00041405395366237997,-0.05355261464594491,1
bin,LR_a0p0001_1216,4,OK,-0.04939407770155786,-0.0052513121775003505,90,8783,98.0,6,732,-5.534345626831055,-5.755155086517334,-5.3000288009643555,-1.3528345448321488e-06,0.000369585438541107,-0.0036604108380792724,1
bin,LR_a0p0001_1216,4,OK,-0.04939407770155786,-0.0052513121775003505,90,8783,98.0,7,732,-5.1222007274627686,-5.3000168800354,-4.830901145935059,2.7065520953328814e-05,0.0003641265850842472,0.07432997771109386,1
bin,LR_a0p0001_1216,4,OK,-0.04939407770155786,-0.0052513121775003505,90,8783,98.0,8,732,-4.562158584594727,-4.830506324768066,-4.320276260375977,-1.813328890420962e-05,0.0004028281296747369,-0.045014951956933405,1
bin,LR_a0p0001_1216,4,OK,-0.04939407770155786,-0.0052513121775003505,90,8783,98.0,9,732,-4.1285560131073,-4.319338798522949,-3.95320463180542,4.422300116857514e-05,0.00035200853156692617,0.12563048109010724,1
bin,LR_a0p0001_1216,4,OK,-0.04939407770155786,-0.0052513121775003505,90,8783,98.0,10,732,-3.7076306343078613,-3.9531099796295166,-3.423837184906006,1.630310907785315e-05,0.0003540776267376556,0.04604388373268359,1
bin,LR_a0p0001_1216,4,OK,-0.04939407770155786,-0.0052513121775003505,90,8783,98.0,11,732,-3.0883166790008545,-3.423722982406616,-1.7977945804595947,-2.515950086490193e-06,0.00036770996407347055,-0.006842213516921428,1
seed_summary,LR_a0p0001_1216,5,OK,-0.07133854286581433,-0.024184760158796694,90,8786,97.0,,,,,,,,,
bin,LR_a0p0001_1216,5,OK,-0.07133854286581433,-0.024184760158796694,90,8786,97.0,0,733,-7.538022041320801,-9.69184398651123,-6.965306282043457,-4.1567065636627376e-05,0.0003544098833236353,-0.11728528913136917,1
bin,LR_a0p0001_1216,5,OK,-0.07133854286581433,-0.024184760158796694,90,8786,97.0,1,732,-6.569763660430908,-6.965160846710205,-6.294504165649414,-4.184983299637679e-05,0.000325188477653389,-0.12869408319252806,1
bin,LR_a0p0001_1216,5,OK,-0.07133854286581433,-0.024184760158796694,90,8786,97.0,2,732,-6.057148218154907,-6.29440975189209,-5.838193893432617,-2.322938871657243e-05,0.00025641303438391996,-0.09059363449438271,1
bin,LR_a0p0001_1216,5,OK,-0.07133854286581433,-0.024184760158796694,90,8786,97.0,3,732,-5.62593150138855,-5.838191032409668,-5.44649076461792,8.455503461846092e-07,0.00024309078394545546,0.0034783315618182103,1
bin,LR_a0p0001_1216,5,OK,-0.07133854286581433,-0.024184760158796694,90,8786,97.0,4,732,-5.270951986312866,-5.446475982666016,-5.092680931091309,3.5149357699992834e-06,0.00024418572095053116,0.014394518059110276,1
bin,LR_a0p0001_1216,5,OK,-0.07133854286581433,-0.024184760158796694,90,8786,97.0,5,732,-4.909536600112915,-5.09240198135376,-4.767026901245117,-5.7233537518186495e-06,0.0003367422236947468,-0.01699624623553834,1
bin,LR_a0p0001_1216,5,OK,-0.07133854286581433,-0.024184760158796694,90,8786,97.0,6,732,-4.6210198402404785,-4.767011642456055,-4.44240665435791,-1.482562538512866e-05,0.00036771228356912485,-0.04031854808119742,1
bin,LR_a0p0001_1216,5,OK,-0.07133854286581433,-0.024184760158796694,90,8786,97.0,7,732,-4.230504989624023,-4.442032814025879,-4.075913429260254,-5.636544756271178e-06,0.00023881295919389407,-0.02360234040605319,1
