arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,gamma_l1,beta_l1
LN,raw,4,4,0.001,40,none,0.1313541667,0.1416666657,0.1416666657,0,0.2199999988,1.7985183,94.28106689,-1.067796707,0.4900000095,29.80890045,0.5063750148,0.01564784162,0.4900000095,0.485924989,0,0.1563015729,0.02242567763,1.000003695,5.839809418,0,0.6299999952,33.4876976,21.74418831,11.39736366,1,13.65209109,0.001066666679,1.535791397,1,0.001066666679,0.9799999595,0.162932843,0.05923689529,0.03985754773,36.62040329,0.7318747044,47.35147476,21.95313263,84.95855713,1.226617694,-1.278621912
LN,raw,4,4,0.001,41,none,0.1210520833,0.1241666675,0.1241666675,0,0.2199999988,1.806798935,92.15091705,-1.144064784,0.4966666698,27.56046906,0.503608346,0.01555204112,0.4966666698,0.4865249991,0,0.1354420185,0.0224511195,1.000003219,5.868833065,0,0.8100000024,38.32937622,22.25140381,11.10393715,1,9.730003109,0.001750000054,1.717556119,1,0.001749999938,0.9899999499,0.1829209477,0.05629588291,0.03407796845,42.00171661,0.7560478449,47.87930298,22.29179192,85.39736176,1.239861846,-1.267683864
LN,raw,4,4,0.001,42,none,0.1267375,0.1274999976,0.1274999976,0,0.1999999881,1.629040599,87.56784821,-1.234273672,0.5,26.2836287,0.4993750155,0.01522739977,0.5,0.4855583012,0,0.08149462938,0.02284370922,1.000002742,5.814353943,0,0.8700000048,40.19112778,20.13644409,9.552345276,1,2.673757648,0.002199999988,1.996621847,1,0.002199999988,0.9899999499,0.4962688684,0.07076571137,0.03709542379,44.32070541,0.7737611532,48.04571915,22.59995651,85.46825409,1.243963242,-1.262390137
LN,raw,4,4,0.001,43,none,0.1139791667,0.1158333346,0.1158333346,0,0.1999999881,1.609442353,86.8368454,-1.260069251,0.5008333325,26.36944495,0.4979583323,0.01560952328,0.5008333325,0.485958308,0,0.0786748454,0.02296407521,1.000002503,5.820406437,0,0.7799999714,40.40494919,19.99552345,8.617415428,1,3.261574804,0.002450000029,2.014346123,1,0.002450000029,0.9899999499,0.5776475072,0.07174837589,0.03730104119,44.18746185,0.7681584358,48.11989594,22.66808319,85.45160675,1.249008298,-1.261202693
LN,raw,4,4,0.001,44,none,0.1137,0.1141666695,0.1141666695,0,0.1999999881,1.640269756,88.49375916,-1.242454648,0.4983333349,26.11763605,0.5000666976,0.0149842808,0.4983333349,0.4861666858,0,0.0968554616,0.02229570411,1.000002742,5.785368919,0,0.8299999833,41.30288696,20.58789253,8.294660568,1,2.773105254,0.002550000092,2.004459381,1,0.002549999859,0.9899999499,0.516500175,0.0702457428,0.03682364151,45.19251251,0.7727416754,47.89894104,22.69600296,85.48505402,1.249538541,-1.260396957
LN,raw,4,4,0.001,45,none,0.1066583333,0.1225000024,0.1225000024,0,0.2199999988,1.658344507,93.54115295,-1.296193242,0.4925000072,26.65921743,0.5036583543,0.01416695304,0.4925000072,0.4860749841,0,0.1351535767,0.02113902383,1.000002861,5.74642849,0,0.7799999714,44.08451843,25.46711731,11.69073296,1,6.255026402,0.0007333333488,1.726512671,1,0.0007333333488,0.9899999499,0.1509103924,0.06312067062,0.03819515929,47.99847031,0.7820352912,49.10140991,22.63599396,86.03704834,1.259653926,-1.25318265
LN,raw,4,4,0.001,46,none,0.1148625,0.1150000021,0.1150000021,0,0.1999999881,1.530172586,94.2776947,-1.340294957,0.4941666722,25.35188851,0.5045416951,0.01283976622,0.4941666722,0.4861750007,0,0.1367006004,0.0204497911,1.000003457,5.690018654,0,0.8499999642,47.80634308,28.47161865,10.30511093,1,4.281613579,0.0009333333583,1.670943022,1,0.0009333334165,0.9799999595,0.1755882949,0.06099739671,0.0383095704,52.14468384,0.8050512075,49.62219238,22.94209671,86.03005219,1.257392049,-1.253946543
LN,raw,4,4,0.001,47,none,0.1130833333,0.113333337,0.113333337,0,0.1999999881,1.548771858,95.21804047,-1.310034871,0.4933333397,25.0939861,0.5042250156,0.01298393216,0.4933333397,0.4861083627,0,0.1352470964,0.02041926794,1.000003219,5.704175949,0,0.8499999642,48.45123291,28.80909729,9.221105576,1,1.982997922,0.001200000057,1.678705335,1,0.001200000057,0.9799999595,0.1727358401,0.06198701635,0.03880967572,53.26486588,0.8074371815,49.72376251,23.03220749,86.08860016,1.259352803,-1.253726482
LN,raw,4,4,0.001,48,none,0.11305625,0.113333337,0.113333337,0,0.1999999881,1.525582671,95.65777588,-1.358368874,0.4916666746,24.94719884,0.5049417019,0.01262426097,0.4916666746,0.4863083661,0,0.1353998631,0.02005497552,1.000003815,5.655841827,0,0.9099999666,48.50146103,28.66031647,9.177397728,1,1.896152766,0.00124166673,1.68895936,1,0.001241666614,0.9799999595,0.1688821465,0.06263010949,0.0390538685,53.32429123,0.8100367188,49.68863678,23.09010506,86.09182739,1.256395817,-1.254837036
LN,raw,4,4,0.001,49,none,0.1132854167,0.113333337,0.113333337,0,0.1999999881,1.57981205,95.42779541,-1.360398173,0.4933333397,24.7667245,0.5044500232,0.01259354874,0.4933333397,0.4862999916,0,0.1310002953,0.02013314329,1.000003934,5.643895149,0,0.9199999571,49.10070419,29.30034637,8.831460953,1,1.000000266,0.001425000024,1.674138665,1,0.001424999908,0.9799999595,0.180475086,0.06247506291,0.03927603737,54.29278183,0.8159902692,49.69602585,23.17405128,86.14083862,1.2560184,-1.254204512
LN,raw,4,4,0.001,50,none,0.11225,0.1125000045,0.1125000045,0,0.1999999881,1.517820716,95.57733154,-1.361842275,0.4933333397,24.95654273,0.5044249892,0.01258609351,0.4933333397,0.4863916636,0,0.1275140345,0.02006429061,1.000004053,5.642619133,0,0.9199999571,48.80558777,29.16656303,8.571290016,1,1.00000034,0.001558333402,1.669696569,1,0.001558333286,0.969999969,0.1890587807,0.06282952428,0.03966459259,53.96462631,0.8121539354,49.8165741,23.21919441,86.14367676,1.253456593,-1.256371617
LN,raw,5,5,0.001,1,none,0.9789229167,1,1,0,0,0.004959046375,3.5491817,-0.1625846326,0.489166677,80.5195168,0.5098500252,0.001707924413,0.489166677,0.4846666753,0,0.1436782926,0.01327050757,1.000012279,0.1632749289,0,0,0.06153091043,0.5130823255,-0.5879157782,0.5016666651,51.59313331,0.4808083475,0.1224707812,0.5016666651,0.3103416562,0.02999999933,0.3162650764,0.1026585549,0.1087979972,1.82705915,0.6101416945,4.088037968,0.9604648948,2.627126217,0.989605844,-0.1963535994
LN,raw,5,5,0.001,2,none,0.9777708333,1,1,0,0,0.01259223931,5.887069702,-0.2754603624,0.4941666722,81.11244205,0.504150033,0.002294791397,0.4941666722,0.4853999913,0,0.1079708636,0.01335741114,1.000003576,0.2754603624,0,0,0.3740091622,0.5488498211,-1.143059373,0.7583333254,56.05903018,0.2714500129,0.6948757172,0.7583333254,0.2178499997,0.04999999702,0.1907767206,0.1015960649,0.06073019654,1.661424398,0.5784468055,5.887248039,1.291976929,3.301184177,0.9786235094,-0.3132472932
LN,raw,5,5,0.001,3,none,0.9773895833,1,1,0,0,0.01940828934,7.301936626,-0.2933185995,0.4933333397,82.27136438,0.5059500337,0.002130832756,0.4933333397,0.4863499999,0,0.09962367266,0.01447130553,1.000007033,0.2933185995,0,0.009999999776,0.758975625,0.5854760408,-1.500769138,0.9066666961,54.73914793,0.1747833341,1.27248466,0.9066666961,0.1187000051,0.1099999994,0.08506159484,0.1238082722,0.06208659708,2.358763933,0.5518816113,7.22510004,1.567526817,4.096666813,0.9675171971,-0.3984867632
LN,raw,5,5,0.001,4,none,0.9778354167,1,1,0,0,0.02468452603,9.169046402,-0.3056880832,0.489166677,81.72246362,0.5080916882,0.00189616438,0.489166677,0.483125031,0,0.1172657013,0.01326037664,1.000007153,0.3471985459,0,0,1.136278749,0.624663651,-0.5602154136,0.9733333588,59.06439649,0.08101666719,1.844969273,0.9733333588,0.07481665909,0.3199999928,0.04629422724,0.144558534,0.06491018832,2.544994831,0.5401759744,8.365497589,1.841610193,4.987609386,0.9600955844,-0.4542757273
LN,raw,5,5,0.001,5,none,0.9763229167,1,1,0,0,0.04706996307,9.871256828,-0.3470012844,0.4900000095,83.1659114,0.5073083639,0.004291823134,0.4900000095,0.4841750264,0,0.1335681826,0.01347924396,1.000006437,0.4140408337,0,0,1.480065703,0.6235719919,0.2084937394,0.9900000095,61.20284978,0.02487500012,2.42603755,0.9900000095,0.02487500198,0.5,0.02852556668,0.1919174492,0.07094168663,3.140125751,0.5157034993,9.319940567,2.071221113,5.856840134,0.9488638639,-0.5288413167
LN,raw,5,5,0.001,6,none,0.9748833333,1,1,0,0,0.04046154022,10.58661366,-0.2649129629,0.5,82.36971126,0.5015666485,0.003326176899,0.5,0.4851000011,0,0.04883455858,0.012841722,1.000002861,0.4964245856,0,0,1.68033433,0.6123755574,0.9562951922,0.9975000024,63.79066223,0.007991666906,2.86750412,0.9975000024,0.007991666906,0.6999999881,0.03801580518,0.2427748144,0.08092410117,3.384042978,0.4995630085,10.28549099,2.355258942,6.861026764,0.9249919653,-0.609300375
LN,raw,5,5,0.001,7,none,0.9741354167,1,1,0,0,0.03918933868,11.6807375,-0.2824935615,0.4966666698,82.29825712,0.5031417012,0.003655669978,0.4966666698,0.4845083654,0,0.09878958017,0.01369237248,1.000001788,0.6114528775,0,0,1.845043182,0.5920704603,1.311030269,1,61.82174389,0.002641666681,3.243761539,1,0.002641666681,0.9399999976,0.142634213,0.2991320193,0.08576636761,3.616388798,0.4864687026,11.11090183,2.606762171,8.057335854,0.9094456434,-0.6716541648
LN,raw,5,5,0.001,8,none,0.9726020833,1,1,0,0,0.03335081786,12.75491333,-0.3170824647,0.4975000024,81.96861125,0.5012000203,0.002782820957,0.4975000024,0.4852499962,0,0.07418642938,0.01384249981,1.000000358,0.5895994306,0,0,2.014620066,0.5505049229,1.667488456,1,64.48248967,0.0007000000332,3.771164894,1,0.000699999975,0.9799999595,0.1726281196,0.3772874177,0.09313350916,3.312703133,0.4628126621,11.97046661,2.810610056,9.159729004,0.8928667903,-0.7289022803
LN,raw,5,5,0.001,9,none,0.96628125,1,1,0,0,0.02622792684,13.99929047,-0.320043534,0.5016666651,81.29856603,0.4983916581,0.001871994114,0.5016666651,0.4859416783,0,0.0265962854,0.01434363797,0.9999984503,0.6990600824,0,0,1.918316841,0.5857364535,1.577432513,1,63.52202965,0.0003083333431,3.580836773,1,0.0003083333431,0.9899999499,0.4755420983,0.4162954688,0.1160222068,3.10960865,0.4377367496,12.72800541,3.144766808,10.35352612,0.8695251346,-0.7880841494
LN,raw,5,5,0.001,10,none,0.9658020833,1,1,0,0,0.01108151767,16.13214302,-0.3616497517,0.5033333302,79.57164795,0.493416667,0.0006486572092,0.5033333302,0.4860166311,0,-0.05651248991,0.01369513571,0.9999943376,0.760956347,0,0.009999999776,2.090156317,0.6453976631,1.794373035,1,63.45747212,0.0001083333336,3.387492418,1,0.0001083333336,1,0.4874864817,0.4157837033,0.1181860939,3.228673697,0.4258323014,13.69033051,3.372209549,11.44694519,0.8606353402,-0.8272094727
LN,raw,5,5,0.001,11,none,0.9624520833,1,1,0,0,0.0118178688,17.19922066,-0.4195236862,0.5041666627,82.33369734,0.4966583252,0.0007449988625,0.5041666627,0.485258311,0,-0.000927847228,0.0135911312,0.9999964237,0.8255358338,0,0.009999999776,2.218694448,0.6572209001,1.834415913,1,62.68776946,3.33333337e-05,3.421724081,1,3.33333337e-05,1,0.4774466157,0.4387218952,0.1215183809,3.345836401,0.4048884809,14.42220211,3.723793507,12.88982773,0.858269453,-0.8544961214
LN,raw,5,5,0.001,12,none,0.9518166667,1,1,0,0,0.04239536449,17.26163864,-0.4995961487,0.4958333373,79.2564003,0.5027833581,0.00293493527,0.4958333373,0.4867333174,0,0.08512666076,0.01501738187,1.000000834,1.03228271,0,0.009999999776,2.585661411,0.6087983847,2.252168655,1,61.17461025,1.666666685e-05,4.299271584,1,1.666666685e-05,1,0.5404068828,0.5263143778,0.1170843393,3.616018534,0.4451617897,15.34165382,4.108227253,14.32349873,0.8502705097,-0.8910021186
LN,raw,5,5,0.001,13,none,0.94233125,1,1,0,0,0.03256291896,19.5555191,-0.6129484177,0.489166677,78.23138476,0.5099833608,0.001827712287,0.489166677,0.4835666418,0,0.1501745582,0.01405745652,1.000006557,1.088215709,0,0.009999999776,2.694190025,0.6883140802,2.383885622,1,57.70251744,0,3.882596493,1,0,1,0.8249310255,0.5241079926,0.1284426898,3.685743809,0.4384226203,16.11979675,4.591219902,15.4306078,0.8408079147,-0.9269834757
LN,raw,5,5,0.001,14,none,0.9404916667,1,1,0,0.009999999776,0.02882311493,22.70604515,-0.6439928412,0.4883333445,74.68845875,0.5095166564,0.001317380113,0.4883333445,0.483166635,0,0.1643974483,0.01383810397,1.000008345,1.301725268,0,0.009999999776,3.008435965,0.8333163857,2.806179285,1,53.16913961,1.666666685e-05,3.591862202,1,1.666666685e-05,1,0.6251643896,0.4756497145,0.1259937584,3.864764452,0.4504702091,17.22278595,5.163333893,16.34718895,0.836556673,-0.9515282512
LN,raw,5,5,0.001,15,none,0.9316770833,1,1,0,0.01999999955,0.08128651977,22.43720818,-0.6348534226,0.4941666722,74.25322575,0.5046666861,0.003394044237,0.4941666722,0.4834499955,0,0.1165053844,0.01432565693,1.000003576,1.320222378,0,0.009999999776,3.275425673,0.8443232179,2.995079756,1,53.12688227,8.333333426e-06,3.895110846,1,8.333333426e-06,1,0.6201902032,0.5237164497,0.1304949224,4.187152386,0.4503914118,18.21793938,5.796646118,17.30420494,0.8361056447,-0.9748644829
LN,raw,5,5,0.001,16,none,0.9189854167,1,1,0,0.01999999955,0.1191170886,25.3253746,-0.6216346622,0.4900000095,69.93014058,0.5056166649,0.004120617639,0.4900000095,0.4828499854,0,0.147269994,0.01353705768,1.000004172,1.569889426,0,0.009999999776,3.303388357,0.953207612,2.883854151,1,49.20251962,8.333333426e-06,3.442612648,1,8.333333426e-06,1,0.8420650363,0.5170865059,0.145216763,4.119534492,0.4719519019,19.28707886,6.39888382,18.13986969,0.8200101852,-1.01652658
LN,raw,5,5,0.001,17,none,0.9111083333,1,1,0,0.02999999933,0.1582368463,26.32512093,-0.7811975479,0.4933333397,71.44792594,0.5038499832,0.005290267523,0.4933333397,0.4817833304,0,0.1302421093,0.01392833889,1.000003338,1.694699407,0,0.009999999776,3.299002409,1.02500391,3.133001566,1,61.40957251,8.333333426e-06,3.208382845,1,8.333333426e-06,1,1.06332171,0.5053141117,0.154326275,3.860297918,0.4539137781,19.99637794,6.997346401,19.41931343,0.8223770857,-1.034318805
LN,raw,5,5,0.001,18,none,0.9205354167,1,1,0,0.04999999702,0.1094086766,26.81100464,-0.8700009584,0.4958333373,69.81577611,0.5023583174,0.003666782519,0.4958333373,0.4826582968,0,0.1173683181,0.01469493471,1.000003934,1.637755036,0,0.009999999776,3.762846708,1.154374003,3.545844793,1,68.69334602,8.333333426e-06,3.24300909,1,8.333333426e-06,1,1.202645779,0.4665246606,0.1412540823,4.135125637,0.4627791047,20.46735001,7.487927914,20.42381287,0.8344737291,-1.041584492
LN,raw,5,5,0.001,19,none,0.9197041667,1,1,0,0.05999999866,0.0753538534,27.1966362,-0.8937521577,0.4933333397,68.63988373,0.5032333136,0.001980353147,0.4933333397,0.4821166992,0,0.136338219,0.01543929707,1.000004053,1.750672698,0,0.009999999776,4.634086609,1.348688602,4.399499416,1,63.37748644,0,3.425694704,1,0,1,0.8477137685,0.4258958697,0.1213565618,5.196631908,0.4961242378,21.54764748,7.982851982,21.49401283,0.8516894579,-1.037009358
LN,raw,5,5,0.001,20,none,0.9254,1,1,0,0.04999999702,0.0923563689,29.50733185,-0.9211203456,0.4933333397,68.12829086,0.5032916665,0.002471125219,0.4933333397,0.4813916683,0,0.1434234977,0.0149074113,1.000003576,1.83714807,0,0.009999999776,4.371194839,1.414854765,4.226881027,1,65.65978613,8.333333426e-06,3.089875221,1,8.333333426e-06,1,1.245856404,0.4324659705,0.1380681843,4.748899937,0.4867411554,22.37267494,8.436079979,22.56432915,0.8510580063,-1.060338259
LN,raw,5,5,0.001,21,none,0.9313375,1,1,0,0.07999999821,0.1531956047,29.47164154,-0.7946811318,0.4933333397,65.69422878,0.5024166703,0.004218922462,0.4933333397,0.4819666445,0,0.1357805282,0.01562243886,1.000003576,2.0905509,0,0.009999999776,4.669746399,1.957429647,4.241913795,1,63.29890052,0,2.38602066,1,0,1,0.8722456098,0.3327492476,0.1386386007,5.268258572,0.4801245332,23.51515961,8.948899269,23.0409565,0.855340004,-1.08922255
LN,raw,5,5,0.001,22,none,0.9267375,1,1,0,0.1099999994,0.2724179626,30.92399025,-0.714464128,0.4900000095,63.7866979,0.5041333437,0.00803025905,0.4900000095,0.4829833508,0,0.1784422845,0.01582155004,1.000003576,2.320155382,0,0.009999999776,5.008913517,2.210714817,4.610527039,1,59.5031827,2.500000119e-05,2.252475262,1,2.499999937e-05,1,0.8111371994,0.3193882406,0.1410806179,5.749003887,0.4599734843,24.56478882,9.432400703,24.28247452,0.8661840558,-1.1150105
LN,raw,5,5,0.001,23,none,0.92300625,1,1,0,0.1199999973,0.3592520952,31.708395,-0.8058963418,0.4958333373,61.94866162,0.5011749864,0.01036185678,0.4958333373,0.4853416681,0,0.1596902609,0.01851336472,1.000002742,2.314608097,0,0.009999999776,5.664235115,2.120316029,5.136800289,1,60.26690364,0,2.658041716,1,0,1,0.9537016153,0.3571919203,0.1335595697,6.404918194,0.4817556739,25.65086746,10.00781918,25.95454597,0.8675916791,-1.145570636
LN,raw,5,5,0.001,24,none,0.9219666667,1,1,0,0.1700000018,0.4582336545,34.95395279,-0.7999308705,0.4916666746,58.88599201,0.503483355,0.01297639962,0.4916666746,0.4848833382,0,0.157392174,0.01932758838,1.000002623,2.44157052,0,0.009999999776,5.651639462,2.449081898,4.931288242,1,56.00755078,0,2.308586836,1,0,1,1.174294472,0.336143136,0.1455955952,6.476810455,0.49143821,26.96980858,10.71793365,27.67203522,0.8742588758,-1.169622064
LN,raw,5,5,0.001,25,none,0.903125,1,1,0,0.1700000018,0.5440371633,35.07458115,-0.6632062197,0.4983333349,58.93492555,0.4983250201,0.01524624508,0.4983333349,0.4837583303,0,0.1233138591,0.02251055092,1.000001788,2.654218912,0,0.009999999776,5.204503059,2.297810793,4.745915413,1,56.3188568,0,2.256814003,1,0,1,1.310511351,0.3845498264,0.1699309498,5.73527813,0.4927181304,28.00036049,11.17953968,29.95203972,0.8770504594,-1.197400331
LN,raw,5,5,0.001,26,none,0.9089729167,0.8741666675,0.8741666675,0,0.1899999976,0.7183679938,36.86240768,-0.7367687821,0.5041666627,57.62378452,0.4938666821,0.01908460446,0.5041666627,0.482316643,0,0.106844537,0.02572569251,1.000000477,3.144348383,0,0.009999999776,6.322856903,3.200964451,5.379553795,1,60.02671032,0,1.972202659,1,0,1,0.8610610366,0.2996175289,0.1517006308,6.973712921,0.4914478064,28.93208313,11.70309734,31.82275391,0.9113331437,-1.208045363
LN,raw,5,5,0.001,27,none,0.8860145833,1,1,0,0.2099999934,0.8548003435,37.61616135,-0.7319009304,0.5008333325,54.12740035,0.4927999973,0.02089667134,0.5008333325,0.4808000028,0,0.09790834039,0.02795925364,1.000000358,3.499291182,0,0.009999999776,7.456656933,4.343914986,6.691300392,1,56.73201921,0,1.712187529,1,0,1,1.120053649,0.2431740165,0.1420173049,8.302612305,0.507324338,30.25636864,12.16866875,35.45331192,0.9352904558,-1.23354125
LN,raw,5,5,0.001,28,none,0.8792875,0.9975000024,0.9975000024,0,0.1700000018,1.068618417,39.64422607,-0.8764797449,0.5058333278,53.85069487,0.4925166667,0.02476375736,0.5058333278,0.4800999761,0,0.07334508747,0.03158492222,1.000000358,3.72445488,0,0.009999999776,7.766679764,4.395933628,7.075906754,1,58.46682167,0,1.76506269,1,0,1,1.106410503,0.2600440085,0.1476387233,8.469152451,0.5160700679,31.99425507,12.97813129,38.16227722,0.9471486211,-1.26065743
LN,raw,5,5,0.001,29,none,0.81415,0.9775000215,0.9775000215,0,0.1999999881,1.214459896,41.35941696,-0.9477363229,0.5058333278,50.8385185,0.4897666574,0.02924415655,0.5058333278,0.4809999764,0,0.07194843143,0.03590510041,1.000000119,3.875157118,0,0.009999999776,7.706149101,4.491141319,6.846960545,1,53.22694993,0,1.716477036,1,0,1,1.293768048,0.2710034251,0.1581765115,8.481113434,0.4997707903,33.47108078,13.63273335,42.65852737,0.9602773786,-1.293827534
LN,raw,5,5,0.001,30,none,0.80228125,0.9866666794,0.9866666794,0,0.2199999988,1.253758788,42.33370209,-1.148605585,0.5074999928,48.79236762,0.4898333251,0.02745604701,0.5074999928,0.4802833498,0,0.06320793182,0.03592285886,1.000000119,3.90612793,0,0.01999999955,8.203450203,5.338990211,7.25867033,1,47.41517202,0,1.534682631,1,0,1,1.317981243,0.2402585,0.1566851437,8.834870338,0.5140914917,35.13772202,14.14437294,46.63142014,0.9737538099,-1.314096212
LN,raw,5,5,0.001,31,none,0.7319458333,0.8966667056,0.8966667056,0,0.2399999946,1.46175909,47.20903397,-1.122491837,0.5024999976,47.13222055,0.4941166639,0.02799032256,0.5024999976,0.480766654,0,0.07458021492,0.03473025933,1.000000358,4.311706543,0,0.009999999776,8.918988228,6.190073013,8.244199753,1,43.51372626,0,1.441839695,1,0,1,1.346750021,0.2245730013,0.1560046524,9.390654564,0.5381978154,36.4729805,14.72792435,50.2816925,0.9862426519,-1.333003759
LN,raw,5,5,0.001,32,none,0.5537333333,0.7666667104,0.7666667104,0,0.2899999917,1.612598658,56.36785507,-1.369449973,0.4991666675,41.62158249,0.4967916608,0.02649063617,0.4991666675,0.481975019,0,0.0874010846,0.03164765611,1.000000238,4.746193886,0,0.02999999933,10.73539066,7.818931103,9.608608246,1,63.24647451,0,1.375257492,1,0,1,1.061229825,0.1944350302,0.1423116028,11.13600445,0.5520994067,38.14404297,15.28920746,54.76942062,1.003653646,-1.345705748
LN,raw,5,5,0.001,33,none,0.44763125,0.6741666794,0.6741666794,0,0.2999999821,1.789488196,61.00257111,-1.433357596,0.5024999976,39.4562729,0.4949666858,0.02424447425,0.5024999976,0.4816000164,0,0.09072928131,0.03156480566,1.000000238,4.909798145,0,0.02999999933,11.49386406,7.892130852,9.499462128,1,70.66053224,0,1.4485116,1,0,1,1.116159678,0.2049818784,0.1417660117,12.01542664,0.580709517,39.56227112,15.95586491,60.22776413,1.017945528,-1.356619596
LN,raw,5,5,0.001,34,none,0.3153770833,0.4725000262,0.4725000262,0,0.3299999833,1.848588943,68.25226593,-1.380486488,0.5008333325,35.43194857,0.4968916774,0.02313743904,0.5008333325,0.4817916751,0,0.107258521,0.03035533428,1.000000119,5.278118134,0,0.08999999613,12.32439137,8.857230186,9.806556702,1,63.5512902,0,1.391449094,1,0,1,1.099146605,0.1942314506,0.1408180743,13.34481144,0.6264835,41.59829712,16.6576004,65.92321014,1.023818374,-1.372792602
LN,raw,5,5,0.001,35,none,0.2238875,0.3083333373,0.3083333373,0,0.3199999928,1.877581,78.47325897,-1.298487186,0.4991666675,33.57541566,0.4980166852,0.02142257802,0.4991666675,0.4826666415,0,0.118639119,0.0272956267,1.000000596,5.395699978,0,0.1700000018,12.4824934,8.176465034,8.773122787,1,55.78462882,0,1.513559461,1,0,1,1.085038662,0.2361104339,0.1576827615,14.24952221,0.6758440733,43.13486481,17.11301041,70.15749359,1.033035755,-1.377422452
LN,raw,5,5,0.001,36,none,0.1881208333,0.2566666603,0.2566666603,0,0.3700000048,2.014135838,83.17897797,-1.237911224,0.4975000024,29.39500535,0.4980083406,0.01952193305,0.4975000024,0.4827249944,0,0.1163255572,0.02690926939,1.000000596,5.52938509,0,0.2899999917,14.88274479,9.433835983,8.925737381,1,44.43571125,4.166666622e-05,1.57575047,1,4.166666622e-05,1,0.9727041721,0.2174924761,0.1410271525,16.94589996,0.7421118021,44.55780029,17.69025993,73.43287659,1.051278949,-1.374508739
LN,raw,5,5,0.001,37,none,0.1220979167,0.1325000077,0.1325000077,0,0.3299999833,1.987455249,91.31538391,-1.454949141,0.4983333349,21.30107557,0.4994583428,0.01796573587,0.4983333349,0.4831583202,0,0.1201684102,0.0239344947,1.000000238,5.399053574,0,0.6899999976,18.05955505,12.39222527,6.119787693,1,12.14464748,0.001341666677,1.463202477,1,0.001341666677,0.9899999499,0.7011111975,0.1814890057,0.1295035928,21.27389717,0.8111775517,46.03197098,18.16679192,74.1368103,1.041219592,-1.382950068
LN,raw,5,5,0.001,38,none,0.1181645833,0.1208333373,0.1208333373,0,0.2899999917,1.896469355,92.63769531,-1.620173931,0.4975000024,18.87315181,0.499758333,0.01643437333,0.4975000024,0.4835916758,0,0.1159038842,0.02289862372,1.000000238,5.393518925,0,0.7899999619,19.62067032,12.76631451,5.133523941,1,6.79661918,0.002091666684,1.537912607,1,0.002091666684,0.9899999499,0.6819394231,0.1864468902,0.1271446943,23.06275749,0.8445422053,46.95955276,18.37967491,74.28730011,1.033580065,-1.389069438
LN,raw,5,5,0.001,39,none,0.1115645833,0.1116666719,0.1116666719,0,0.3199999928,1.779803157,95.35501862,-1.70514226,0.4958333373,16.73082394,0.5019749999,0.01476444025,0.4958333373,0.4833416641,0,0.1232570559,0.02176294476,1.000000596,5.369107246,0,0.8799999952,21.58139801,13.87109947,4.818873882,1,3.945915676,0.00257500005,1.554611087,1,0.002574999817,0.9899999499,0.6050593257,0.1810306162,0.1233130768,25.32566452,0.8803223372,47.49136353,18.60116386,74.43600464,1.027387857,-1.394862056
LN,raw,5,5,0.001,40,none,0.1306645833,0.1308333427,0.1308333427,0,0.3299999833,1.781570077,97.45832825,-1.700279832,0.4941666722,15.67119163,0.5025833249,0.01461279392,0.4941666722,0.4832833111,0,0.1301150024,0.02123809047,1.000000834,5.399227142,0,0.9599999785,22.0112896,13.6840601,4.263866425,1,1.000000115,0.002641666681,1.598223686,1,0.002641666448,0.9899999499,0.5242773294,0.1873688847,0.1240371093,25.92116737,0.8979431391,47.598423,18.63786125,74.44456482,1.022620797,-1.399490356
LN,raw,5,5,0.001,41,none,0.1024291667,0.1075000018,0.1075000018,0,0.3199999928,1.836164832,99.766716,-1.656071544,0.4933333397,15.03701519,0.5032416582,0.01425196417,0.4933333397,0.4830083251,0,0.1424784958,0.02094808221,1.000001073,5.453653336,0,1,22.16337395,13.74591637,4.256726742,1,0,0.002708333312,1.602834344,1,0.002708333312,0.9899999499,0.497941345,0.188808158,0.1247146651,26.0750618,0.9043284655,47.998703,18.63653755,74.45748138,1.021060467,-1.400497675
LN,raw,5,5,0.001,42,none,0.1079645833,0.1083333343,0.1083333343,0,0.3199999928,1.836164832,99.766716,-1.656071544,0.4933333397,15.03701519,0.5032416582,0.01425196417,0.4933333397,0.4830083251,0,0.1424784958,0.02094808221,1.000001073,5.453653336,0,1,22.16337395,13.74591637,4.256726742,1,0,0.002708333312,1.602834344,1,0.002708333312,0.9899999499,0.497941345,0.188808158,0.1247146651,26.0750618,0.9043284655,47.998703,18.63653755,74.45748138,1.021060467,-1.400497675
