seed,env,act1,act2,task,floor_acc,online_acc,online_ce,train_acc,train_ce,a1_rms,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1,lowgate_l1,nearzero_l1
1,PM,LR,ELU1,12,0.11416666666666667,0.9928541779518127,0.029530812054872513,1.0,3.948132143705152e-05,1.0512597560882568,4.646244525909424,2.3239681720733643,2.302272081375122,4.602365493774414,0.0,0.22794166207313538
1,PM,LR,LR,12,0.11416666666666667,0.9913125038146973,0.03141926974058151,1.0,2.442518962197937e-05,1.2153230905532837,4.844742298126221,2.416508674621582,3.000300884246826,4.793849945068359,0.0,0.2187499850988388
2,RL,ELU1,ELU1,12,0.11083333333333334,0.14248958230018616,2.2028472423553467,0.21166667342185974,1.991642713546753,8.447664260864258,11.366966247558594,4.2716803550720215,4.158439636230469,11.298579216003418,0.6015083193778992,0.06929166615009308
2,RL,ELU1,LR,12,0.11083333333333334,0.5527395606040955,1.319901704788208,0.9166666865348816,0.28659534454345703,1.326478123664856,13.00136947631836,3.832746744155884,5.079897403717041,12.958962440490723,0.8309500217437744,0.0466083288192749
2,RL,LR,ELU1,12,0.11083333333333334,0.2902708351612091,1.8278422355651855,0.5375000238418579,1.1696511507034302,2.190211534500122,13.004887580871582,4.824713230133057,4.6991095542907715,12.877755165100098,0.0,0.05026666074991226
2,RL,LR,LR,12,0.11083333333333334,0.5298437476158142,1.45112943649292,0.8583333492279053,0.5010693073272705,1.0046029090881348,11.33950138092041,3.636809825897217,6.5155348777771,11.282153129577637,0.0,0.037949997931718826
2,PM,ELU1,ELU1,12,0.11583333333333333,0.9905729293823242,0.03538544476032257,1.0,2.637227407831233e-05,1.9679497480392456,5.443290710449219,2.645519971847534,2.1949002742767334,5.391721725463867,0.29901668429374695,0.23223331570625305
2,PM,ELU1,LR,12,0.11583333333333333,0.9909687638282776,0.03503447026014328,1.0,2.430359563732054e-05,1.7908270359039307,5.31974983215332,2.2641146183013916,2.552018165588379,5.268573760986328,0.29994165897369385,0.2448749989271164
2,PM,LR,ELU1,12,0.11583333333333333,0.992229163646698,0.030463512986898422,1.0,3.812551585724577e-05,1.0834068059921265,4.80137825012207,2.3209893703460693,2.374603033065796,4.757481575012207,0.0,0.2301083356142044
2,PM,LR,LR,12,0.11583333333333333,0.9917708039283752,0.032068319618701935,1.0,2.418438634776976e-05,1.3015830516815186,4.915453910827637,2.435455322265625,3.1585776805877686,4.8654046058654785,0.0,0.1973249763250351
0,RL,ELU1,ELU1,13,0.1125,0.12017708271741867,2.2535452842712402,0.1433333307504654,2.1317896842956543,9.823671340942383,11.4296875,4.0929412841796875,3.8515007495880127,11.321582794189453,0.6296584010124207,0.0632166713476181
0,RL,ELU1,LR,13,0.1125,0.5969791412353516,1.2446272373199463,0.9416666626930237,0.22527676820755005,1.5516518354415894,13.19014835357666,3.851734161376953,4.866185665130615,13.139104843139648,0.7982834577560425,0.0523916631937027
0,RL,LR,ELU1,13,0.1125,0.1693229079246521,2.119990348815918,0.2775000035762787,1.8386292457580566,5.598202705383301,12.21903133392334,4.772385120391846,4.5404510498046875,12.025237083435059,0.0,0.05054166913032532
0,RL,LR,LR,13,0.1125,0.5118125081062317,1.4738895893096924,0.8416666984558105,0.5631493926048279,0.8731319308280945,12.42304801940918,3.5877697467803955,6.724361419677734,12.353886604309082,0.0,0.0421166718006134
0,PM,ELU1,ELU1,13,0.11916666666666667,0.9929478764533997,0.029176540672779083,1.0,2.307176691829227e-05,1.8360718488693237,5.371747970581055,2.696540355682373,2.215629816055298,5.3209052085876465,0.2538583278656006,0.2523583471775055
0,PM,ELU1,LR,13,0.11916666666666667,0.9924583435058594,0.032258108258247375,1.0,2.5106272005359642e-05,1.7380110025405884,5.4449357986450195,2.294360399246216,2.603801727294922,5.401082992553711,0.2626749873161316,0.2590250074863434
0,PM,LR,ELU1,13,0.11916666666666667,0.992843747138977,0.028005747124552727,1.0,2.9319922759896144e-05,1.081283450126648,4.895940780639648,2.4732887744903564,2.3310797214508057,4.8569746017456055,0.0,0.21697500348091125
0,PM,LR,LR,13,0.11916666666666667,0.9929791688919067,0.02720862813293934,1.0,2.2550424546352588e-05,1.0634174346923828,5.030550479888916,2.468169689178467,3.186753034591675,4.971616744995117,0.0,0.18914999067783356
1,RL,ELU1,ELU1,13,0.11083333333333334,0.09883332997560501,2.314767599105835,0.10333333909511566,2.282391309738159,10.300725936889648,10.813676834106445,3.9000744819641113,3.8659369945526123,10.693591117858887,0.674625039100647,0.04354999586939812
1,RL,ELU1,LR,13,0.11083333333333334,0.5415104031562805,1.3506793975830078,0.8950000405311584,0.348385751247406,1.479211688041687,13.416857719421387,3.8398027420043945,4.967465400695801,13.370353698730469,0.8281083703041077,0.04105000197887421
1,RL,LR,ELU1,13,0.11083333333333334,0.16085416078567505,2.1477115154266357,0.2516666650772095,1.900781273841858,5.015188217163086,12.369516372680664,4.695358753204346,4.558900356292725,12.158281326293945,0.0,0.048475004732608795
1,RL,LR,LR,13,0.11083333333333334,0.5275729298591614,1.455792784690857,0.8508333563804626,0.533241868019104,0.9379462003707886,11.926445007324219,3.5822222232818604,6.630565166473389,11.875640869140625,0.0,0.04032500088214874
1,PM,ELU1,ELU1,13,0.11416666666666667,0.9926249980926514,0.03187839314341545,1.0,2.2833348339190707e-05,1.8170361518859863,5.476195335388184,2.7442877292633057,2.1735103130340576,5.4103546142578125,0.2811416685581207,0.24396665394306183
1,PM,ELU1,LR,13,0.11416666666666667,0.9912812113761902,0.035737358033657074,1.0,2.3719470846117474e-05,1.6309630870819092,5.408987998962402,2.3408336639404297,2.5091710090637207,5.366976261138916,0.30748334527015686,0.23469169437885284
1,PM,LR,ELU1,13,0.11416666666666667,0.9920312166213989,0.03232493996620178,1.0,3.23311505781021e-05,1.1086702346801758,4.852845191955566,2.4435434341430664,2.3370606899261475,4.803082466125488,0.0,0.20225833356380463
1,PM,LR,LR,13,0.11416666666666667,0.9913749694824219,0.03093588910996914,1.0,2.3515225620940328e-05,1.1089900732040405,5.060035228729248,2.497349739074707,3.0526273250579834,5.000377178192139,0.0,0.21551668643951416
2,RL,ELU1,ELU1,13,0.115,0.14096875488758087,2.213350772857666,0.18000000715255737,2.078932046890259,9.23066234588623,11.581552505493164,4.331719398498535,4.155068874359131,11.504953384399414,0.6259916424751282,0.06509166955947876
2,RL,ELU1,LR,13,0.115,0.5291666388511658,1.3726295232772827,0.871666669845581,0.41526564955711365,1.329917550086975,13.679152488708496,3.8890724182128906,5.05193567276001,13.626446723937988,0.8555499911308289,0.037158332765102386
2,RL,LR,ELU1,13,0.115,0.26085415482521057,1.898885726928711,0.43833333253860474,1.424463152885437,2.6070873737335205,13.514601707458496,4.946156978607178,4.739203929901123,13.356195449829102,0.0,0.04616667330265045
2,RL,LR,LR,13,0.115,0.5007187724113464,1.5240986347198486,0.8300000429153442,0.5848599672317505,1.0179524421691895,11.72276496887207,3.628629684448242,6.436913967132568,11.6626558303833,0.0,0.03559999540448189
2,PM,ELU1,ELU1,13,0.11583333333333333,0.9912083148956299,0.03454841300845146,1.0,2.8480690161813982e-05,1.9788610935211182,5.6744513511657715,2.744004964828491,2.2452945709228516,5.625490665435791,0.27828335762023926,0.225925013422966
2,PM,ELU1,LR,13,0.11583333333333333,0.9906249642372131,0.03854825347661972,1.0,2.7770201995735988e-05,1.7233422994613647,5.517212867736816,2.3003973960876465,2.566800832748413,5.456843376159668,0.3356666564941406,0.21117502450942993
2,PM,LR,ELU1,13,0.11583333333333333,0.9920416474342346,0.033406827598810196,1.0,3.7680467357859015e-05,1.2560368776321411,4.977965831756592,2.4203813076019287,2.3933494091033936,4.928131103515625,0.0,0.19164998829364777
2,PM,LR,LR,13,0.11583333333333333,0.9899166822433472,0.04196732118725777,1.0,3.782749263336882e-05,1.2108604907989502,5.116006374359131,2.5171639919281006,3.2197105884552,5.060080528259277,0.0,0.19468334317207336
0,RL,ELU1,ELU1,14,0.10916666666666666,0.1067291647195816,2.2893056869506836,0.12166666984558105,2.2422337532043457,10.594141960144043,11.568617820739746,4.116957187652588,3.848776340484619,11.450237274169922,0.6690083146095276,0.05458333343267441
0,RL,ELU1,LR,14,0.10916666666666666,0.5640103816986084,1.3093483448028564,0.9391666650772095,0.2638925611972809,1.5218985080718994,13.83730697631836,3.892709970474243,4.829773902893066,13.776577949523926,0.8186582326889038,0.04388332739472389
0,RL,LR,ELU1,14,0.10916666666666666,0.13586458563804626,2.2162435054779053,0.19416667520999908,2.079303503036499,6.343454360961914,12.535417556762695,4.829888343811035,4.535774230957031,12.28930950164795,0.0,0.04378332942724228
0,RL,LR,LR,14,0.10916666666666666,0.5117499828338623,1.4859143495559692,0.8450000286102295,0.5571300387382507,0.886762261390686,12.928110122680664,3.6282472610473633,6.677678108215332,12.85550308227539,0.0,0.040049999952316284
0,PM,ELU1,ELU1,14,0.11916666666666667,0.9923020601272583,0.03162023052573204,1.0,2.42463756876532e-05,1.8715739250183105,5.586680889129639,2.78621506690979,2.241565704345703,5.5323805809021,0.2789916694164276,0.24506665766239166
0,PM,ELU1,LR,14,0.11916666666666667,0.9922499656677246,0.030047468841075897,1.0,2.1479925635503605e-05,1.658257007598877,5.64639949798584,2.351287841796875,2.619825839996338,5.600827217102051,0.30990833044052124,0.23463332653045654
0,PM,LR,ELU1,14,0.11916666666666667,0.9921875,0.032489124685525894,1.0,2.912282980105374e-05,1.3060868978500366,5.064971446990967,2.575662136077881,2.3288216590881348,5.021416187286377,0.0,0.22137503325939178
0,PM,LR,LR,14,0.11916666666666667,0.99260413646698,0.031115533784031868,1.0,2.8376976842992008e-05,1.1558597087860107,5.187644958496094,2.5163280963897705,3.2125356197357178,5.131208419799805,0.0,0.20424999296665192
1,RL,ELU1,ELU1,14,0.11333333333333333,0.10364583134651184,2.3084557056427,0.11250000447034836,2.2845635414123535,10.698944091796875,10.899502754211426,3.906934976577759,3.8628270626068115,10.780024528503418,0.6462083458900452,0.04946666210889816
1,RL,ELU1,LR,14,0.11333333333333333,0.49958333373069763,1.4709107875823975,0.8550000190734863,0.4487393796443939,1.4318323135375977,14.046173095703125,3.8669023513793945,4.872892379760742,13.993853569030762,0.8471750020980835,0.03826666995882988
1,RL,LR,ELU1,14,0.11333333333333333,0.1326979100704193,2.22133207321167,0.15583333373069763,2.085190534591675,5.662171840667725,12.731620788574219,4.738848686218262,4.557431697845459,12.474501609802246,0.0,0.04520833492279053
1,RL,LR,LR,14,0.11333333333333333,0.4870624840259552,1.5620486736297607,0.8174999952316284,0.6135307550430298,0.9565802812576294,12.350939750671387,3.5624945163726807,6.493394374847412,12.294634819030762,0.0,0.037191666662693024
1,PM,ELU1,ELU1,14,0.11416666666666667,0.991937518119812,0.034865617752075195,1.0,4.33699315181002e-05,1.9938076734542847,5.745048522949219,2.8290483951568604,2.224154233932495,5.674310207366943,0.3350333869457245,0.20369167625904083
1,PM,ELU1,LR,14,0.11416666666666667,0.9916353821754456,0.03453585132956505,1.0,3.0612151022069156e-05,1.77097487449646,5.65034818649292,2.4097542762756348,2.538426160812378,5.606661796569824,0.31002500653266907,0.22865000367164612
1,PM,LR,ELU1,14,0.11416666666666667,0.9916353821754456,0.03512679412961006,1.0,3.8646063330816105e-05,1.2028770446777344,5.062307834625244,2.5539088249206543,2.379024028778076,5.011987209320068,0.0,0.20369166135787964
1,PM,LR,LR,14,0.11416666666666667,0.9910833239555359,0.03554021194577217,1.0,3.757754893740639e-05,1.124907374382019,5.266538619995117,2.5622568130493164,3.0996572971343994,5.206757068634033,0.0,0.18496665358543396
2,RL,ELU1,ELU1,14,0.115,0.13997916877269745,2.2157745361328125,0.18916666507720947,2.0916244983673096,10.133590698242188,11.777666091918945,4.371312141418457,4.15374231338501,11.693851470947266,0.6542666554450989,0.05845833942294121
2,RL,ELU1,LR,14,0.115,0.5095833539962769,1.3984317779541016,0.8491666913032532,0.4600280821323395,1.3764362335205078,14.438868522644043,3.957209348678589,5.017809867858887,14.380057334899902,0.8644749522209167,0.033258333802223206
2,RL,LR,ELU1,14,0.115,0.1979479193687439,2.066889762878418,0.3174999952316284,1.7180424928665161,2.8368899822235107,13.949760437011719,5.042182445526123,4.750331401824951,13.760470390319824,0.0,0.041583336889743805
2,RL,LR,LR,14,0.115,0.5391249656677246,1.4093761444091797,0.846666693687439,0.5145523548126221,1.0424256324768066,12.063102722167969,3.6729376316070557,6.451467037200928,11.997047424316406,0.0,0.0409083366394043
2,PM,ELU1,ELU1,14,0.11583333333333333,0.9911562204360962,0.037069354206323624,1.0,3.887176717398688e-05,1.8259114027023315,5.911984920501709,2.8382256031036377,2.297473669052124,5.860150337219238,0.31306663155555725,0.22789166867733002
2,PM,ELU1,LR,14,0.11583333333333333,0.991364598274231,0.03504851087927818,1.0,2.6346047889092006e-05,1.717865228652954,5.719602108001709,2.343636989593506,2.5783870220184326,5.654472827911377,0.3232249915599823,0.22263334691524506
2,PM,LR,ELU1,14,0.11583333333333333,0.9909791350364685,0.034861546009778976,1.0,3.925403143512085e-05,1.2245972156524658,5.186874866485596,2.5147294998168945,2.4350709915161133,5.127819061279297,0.0,0.17974165081977844
2,PM,LR,LR,14,0.11583333333333333,0.9909895658493042,0.036373499780893326,1.0,4.077911580679938e-05,1.3203667402267456,5.3116936683654785,2.597975015640259,3.2758522033691406,5.2489824295043945,0.0,0.19044168293476105
0,RL,ELU1,ELU1,15,0.12833333333333333,0.1132083311676979,2.308987617492676,0.1341666728258133,2.288363456726074,11.85285758972168,11.617228507995605,4.111756324768066,3.843019485473633,11.47619342803955,0.7257583141326904,0.038975004106760025
0,RL,ELU1,LR,15,0.12833333333333333,0.5500103831291199,1.3605759143829346,0.9050000309944153,0.31954455375671387,1.5253703594207764,14.51472282409668,3.9298112392425537,4.745201587677002,14.455404281616211,0.8255667090415955,0.04389999806880951
0,RL,LR,ELU1,15,0.12833333333333333,0.13854166865348816,2.2367796897888184,0.17166666686534882,2.1607813835144043,7.122319221496582,12.770281791687012,4.869319915771484,4.532801628112793,12.495710372924805,0.0,0.03936666622757912
0,RL,LR,LR,15,0.12833333333333333,0.5221979022026062,1.4633315801620483,0.8558333516120911,0.5096319317817688,0.9199929237365723,13.215862274169922,3.6319873332977295,6.589393615722656,13.130631446838379,0.0,0.03858333081007004
0,PM,ELU1,ELU1,15,0.11916666666666667,0.9913854002952576,0.038109052926301956,1.0,4.6664874389534816e-05,1.9814397096633911,5.813836574554443,2.87040376663208,2.2811646461486816,5.744768142700195,0.31813332438468933,0.2152000069618225
0,PM,ELU1,LR,15,0.11916666666666667,0.9912916421890259,0.039740681648254395,1.0,3.515164280543104e-05,1.88938307762146,5.85472297668457,2.411496162414551,2.624091386795044,5.804451942443848,0.28983333706855774,0.24519166350364685
0,PM,LR,ELU1,15,0.11916666666666667,0.9912499785423279,0.03664208948612213,1.0,3.5943190596299246e-05,1.3214216232299805,5.275503635406494,2.689453601837158,2.3558998107910156,5.227786064147949,0.0,0.19344167411327362
0,PM,LR,LR,15,0.11916666666666667,0.991614580154419,0.03555716574192047,1.0,3.409624332562089e-05,1.1622047424316406,5.37220573425293,2.575284481048584,3.2468583583831787,5.316929817199707,0.0,0.19501666724681854
1,RL,ELU1,ELU1,15,0.10666666666666667,0.12122916430234909,2.24611496925354,0.15583333373069763,2.129065752029419,11.079360008239746,11.305197715759277,3.933051109313965,3.8618667125701904,11.198675155639648,0.5797333121299744,0.0627250000834465
1,RL,ELU1,LR,15,0.10666666666666667,0.515583336353302,1.4066251516342163,0.8450000286102295,0.46877360343933105,1.4414423704147339,14.745040893554688,3.918419122695923,4.840203762054443,14.69264030456543,0.8645000457763672,0.03269999846816063
1,RL,LR,ELU1,15,0.10666666666666667,0.12518750131130219,2.231276512145996,0.1899999976158142,2.0543270111083984,6.307040214538574,12.98862075805664,4.771021842956543,4.556600570678711,12.708979606628418,0.0,0.043683335185050964
1,RL,LR,LR,15,0.10666666666666667,0.5364270806312561,1.4051402807235718,0.8725000023841858,0.470363974571228,0.9675660133361816,12.803236961364746,3.6096928119659424,6.538262844085693,12.740069389343262,0.0,0.03883333131670952
1,PM,ELU1,ELU1,15,0.11416666666666667,0.9909583330154419,0.03651144728064537,1.0,2.2703807189827785e-05,2.1233863830566406,5.966151714324951,2.9366698265075684,2.26533579826355,5.898202419281006,0.29415833950042725,0.21413332223892212
1,PM,ELU1,LR,15,0.11416666666666667,0.9906666278839111,0.0390341579914093,1.0,3.1431518436875194e-05,1.7306609153747559,5.86352014541626,2.4450836181640625,2.5520882606506348,5.812452793121338,0.3809833228588104,0.20436668395996094
1,PM,LR,ELU1,15,0.11416666666666667,0.9908750057220459,0.037092819809913635,1.0,3.7381651054602116e-05,1.2680128812789917,5.26423454284668,2.6516737937927246,2.416322708129883,5.20833683013916,0.0,0.1818416565656662
1,PM,LR,LR,15,0.11416666666666667,0.9904375076293945,0.03686971217393875,1.0,2.9865503165638074e-05,1.1812536716461182,5.449038982391357,2.6190361976623535,3.1321139335632324,5.3880133628845215,0.0,0.18443332612514496
2,RL,ELU1,ELU1,15,0.1125,0.12518750131130219,2.2315855026245117,0.19333334267139435,2.116121292114258,11.242281913757324,12.107144355773926,4.394120216369629,4.148479461669922,12.013721466064453,0.6809167265892029,0.05268333852291107
2,RL,ELU1,LR,15,0.1125,0.4639166593551636,1.5445525646209717,0.7958333492279053,0.619034469127655,1.404999017715454,15.098682403564453,3.977926254272461,4.917327880859375,15.037181854248047,0.8843416571617126,0.028058331459760666
2,RL,LR,ELU1,15,0.1125,0.15234375,2.1643130779266357,0.2524999976158142,1.915175437927246,3.1800756454467773,14.255410194396973,5.1045966148376465,4.750672817230225,14.005437850952148,0.0,0.03662499785423279
2,RL,LR,LR,15,0.1125,0.5291354060173035,1.4606292247772217,0.8566666841506958,0.520363450050354,0.9895386695861816,12.522849082946777,3.6753556728363037,6.3711161613464355,12.451610565185547,0.0,0.04257500544190407
2,PM,ELU1,ELU1,15,0.11583333333333333,0.9918020963668823,0.03253549709916115,1.0,2.402146674285177e-05,1.932969331741333,6.113739967346191,2.9335479736328125,2.309892177581787,6.066497325897217,0.32555830478668213,0.21165001392364502
2,PM,ELU1,LR,15,0.11583333333333333,0.9912395477294922,0.032959409058094025,1.0,1.7932256014319137e-05,1.9104657173156738,5.927708625793457,2.3948254585266113,2.593590021133423,5.871926307678223,0.32795003056526184,0.21760831773281097
2,PM,LR,ELU1,15,0.11583333333333333,0.9906353950500488,0.03665883094072342,1.0,3.898541399394162e-05,1.2474662065505981,5.41171932220459,2.6135473251342773,2.4438536167144775,5.354008674621582,0.0,0.18213333189487457
2,PM,LR,LR,15,0.11583333333333333,0.9909583330154419,0.03711197152733803,1.0,3.505548011162318e-05,1.287047266960144,5.4682488441467285,2.617729663848877,3.2760231494903564,5.409953594207764,0.0,0.19196666777133942
0,RL,ELU1,ELU1,16,0.11666666666666667,0.1081145852804184,2.300699472427368,0.125,2.24906063079834,12.463850975036621,11.715956687927246,4.121125221252441,3.840404510498047,11.578399658203125,0.7007833123207092,0.045008331537246704
0,RL,ELU1,LR,16,0.11666666666666667,0.5313541889190674,1.3968945741653442,0.8758333325386047,0.4046255350112915,1.5031602382659912,15.170394897460938,3.9590489864349365,4.702336311340332,15.111307144165039,0.8455417156219482,0.03813333436846733
0,RL,LR,ELU1,16,0.11666666666666667,0.12162499874830246,2.265481948852539,0.15000000596046448,2.1782686710357666,7.924374103546143,12.929421424865723,4.899436950683594,4.527528285980225,12.631863594055176,0.0,0.040158335119485855
0,RL,LR,LR,16,0.11666666666666667,0.4830729067325592,1.5708109140396118,0.7900000214576721,0.6794372797012329,0.9005263447761536,13.658287048339844,3.6102404594421387,6.4664506912231445,13.572757720947266,0.0,0.03225833550095558
0,PM,ELU1,ELU1,16,0.11916666666666667,0.9918228983879089,0.03631656616926193,1.0,4.1156610677717254e-05,2.2170326709747314,6.053918361663818,2.9533331394195557,2.310873508453369,5.988154411315918,0.3041083514690399,0.21531668305397034
0,PM,ELU1,LR,16,0.11916666666666667,0.9919583201408386,0.03324683755636215,1.0,2.872228651540354e-05,1.9478809833526611,6.058650493621826,2.45552396774292,2.6522343158721924,6.010979652404785,0.30154168605804443,0.2223833203315735
0,PM,LR,ELU1,16,0.11916666666666667,0.9917604327201843,0.03398798406124115,1.0,4.123369944863953e-05,1.4725326299667358,5.459141731262207,2.8008460998535156,2.4012868404388428,5.409163951873779,0.0,0.1774916797876358
0,PM,LR,LR,16,0.11916666666666667,0.9913333058357239,0.03466300666332245,1.0,3.003557685588021e-05,1.0943902730941772,5.5313849449157715,2.652879476547241,3.3030433654785156,5.475773334503174,0.0,0.18697500228881836
1,RL,ELU1,ELU1,16,0.11333333333333333,0.1068437471985817,2.307323694229126,0.11250000447034836,2.2872695922851562,12.189431190490723,11.357874870300293,3.9368789196014404,3.855879545211792,11.233015060424805,0.6228167414665222,0.05222499743103981
1,RL,ELU1,LR,16,0.11333333333333333,0.46535417437553406,1.5344158411026,0.8050000071525574,0.5933787822723389,1.3725777864456177,15.28471565246582,3.930215358734131,4.736545562744141,15.231584548950195,0.873833417892456,0.03214166685938835
1,RL,LR,ELU1,16,0.11333333333333333,0.12939582765102386,2.2347989082336426,0.17750000953674316,2.118591785430908,6.607068061828613,13.198944091796875,4.814674377441406,4.557429790496826,12.905470848083496,0.0,0.046133335679769516
1,RL,LR,LR,16,0.11333333333333333,0.5116249918937683,1.4906911849975586,0.8566666841506958,0.5334938764572144,0.9982710480690002,13.020106315612793,3.62052059173584,6.472171783447266,12.946296691894531,0.0,0.03660833463072777
1,PM,ELU1,ELU1,16,0.11416666666666667,0.9912604093551636,0.037303972989320755,1.0,3.894567635143176e-05,2.1212382316589355,6.237368106842041,3.009470224380493,2.3013408184051514,6.163694858551025,0.35507500171661377,0.18579167127609253
1,PM,ELU1,LR,16,0.11416666666666667,0.9906874895095825,0.04105159267783165,1.0,4.0082933992380276e-05,1.726462960243225,6.060684680938721,2.4900708198547363,2.57049298286438,6.004794120788574,0.36103329062461853,0.21232497692108154
1,PM,LR,ELU1,16,0.11416666666666667,0.99197918176651,0.0371740348637104,1.0,5.5625441746087745e-05,1.3430651426315308,5.454858303070068,2.7466371059417725,2.4683635234832764,5.389306545257568,0.0,0.1727166771888733
1,PM,LR,LR,16,0.11416666666666667,0.9903645515441895,0.041986506432294846,1.0,3.484567059786059e-05,1.2770198583602905,5.6336236000061035,2.684365749359131,3.1758980751037598,5.566251277923584,0.0,0.16732501983642578
2,RL,ELU1,ELU1,16,0.10666666666666667,0.11111458390951157,2.2768423557281494,0.13333334028720856,2.2044548988342285,11.86938190460205,12.261640548706055,4.416531085968018,4.144540786743164,12.173320770263672,0.6757082939147949,0.05309166759252548
2,RL,ELU1,LR,16,0.10666666666666667,0.45233333110809326,1.5389890670776367,0.7758333683013916,0.6537395119667053,1.3685224056243896,15.661852836608887,4.003468990325928,4.860255718231201,15.609355926513672,0.885450005531311,0.028991667553782463
2,RL,LR,ELU1,16,0.10666666666666667,0.12944792211055756,2.2279574871063232,0.1783333420753479,2.0862576961517334,3.478900909423828,14.600675582885742,5.146100997924805,4.747620582580566,14.298609733581543,0.0,0.03019999898970127
2,RL,LR,LR,16,0.10666666666666667,0.5162083506584167,1.4680416584014893,0.8583333492279053,0.4913428723812103,1.0132566690444946,12.870738983154297,3.6680798530578613,6.289498805999756,12.794178009033203,0.0,0.04129166156053543
2,PM,ELU1,ELU1,16,0.11583333333333333,0.9918020963668823,0.03428081050515175,1.0,2.17851011257153e-05,1.9407342672348022,6.299948692321777,3.0257766246795654,2.3185012340545654,6.248371601104736,0.3117166757583618,0.21114999055862427
2,PM,ELU1,LR,16,0.11583333333333333,0.9916250109672546,0.030187668278813362,1.0,1.5826226444914937e-05,1.8474881649017334,6.129344940185547,2.4453036785125732,2.603752851486206,6.0796427726745605,0.3481583297252655,0.21174167096614838
2,PM,LR,ELU1,16,0.11583333333333333,0.9911875128746033,0.034769732505083084,1.0,3.697316060424782e-05,1.3681138753890991,5.614824295043945,2.709547996520996,2.465379476547241,5.552479267120361,0.0,0.18178334832191467
2,PM,LR,LR,16,0.11583333333333333,0.9911875128746033,0.034831736236810684,1.0,3.193696466041729e-05,1.329451560974121,5.647191047668457,2.6804680824279785,3.3145852088928223,5.588252067565918,0.0,0.1861083209514618
0,RL,ELU1,ELU1,17,0.11,0.11057291179895401,2.293362617492676,0.125,2.271657943725586,12.67898941040039,11.85511589050293,4.1354217529296875,3.8388164043426514,11.721417427062988,0.6832333207130432,0.04846666753292084
0,RL,ELU1,LR,17,0.11,0.5181666612625122,1.4148914813995361,0.8733333349227905,0.4281372129917145,1.514272689819336,15.761610984802246,3.9977641105651855,4.6645588874816895,15.705757141113281,0.8498001098632812,0.0380166657269001
0,RL,LR,ELU1,17,0.11,0.11570832878351212,2.2747914791107178,0.15000000596046448,2.1898491382598877,8.820673942565918,13.109694480895996,4.926949977874756,4.522239685058594,12.795248031616211,0.0,0.03844999894499779
0,RL,LR,LR,17,0.11,0.5096770524978638,1.4939008951187134,0.8241667151451111,0.608922004699707,0.9217721819877625,14.081992149353027,3.6178882122039795,6.430728435516357,13.992697715759277,0.0,0.034599997103214264
0,PM,ELU1,ELU1,17,0.11916666666666667,0.9914999604225159,0.035281144082546234,1.0,3.3458076359238476e-05,2.015949249267578,6.255295753479004,3.0439956188201904,2.3358967304229736,6.191616058349609,0.3182833194732666,0.21502500772476196
0,PM,ELU1,LR,17,0.11916666666666667,0.9919583201408386,0.03209443762898445,1.0,2.697547279240098e-05,1.8770818710327148,6.248323917388916,2.505361557006836,2.6650586128234863,6.194141864776611,0.34544166922569275,0.21379169821739197
0,PM,LR,ELU1,17,0.11916666666666667,0.9920104146003723,0.034863051027059555,1.0,4.219532274873927e-05,1.74405038356781,5.654042720794678,2.885519027709961,2.4396841526031494,5.6016621589660645,0.0,0.18543334305286407
0,PM,LR,LR,17,0.11916666666666667,0.9913333058357239,0.03545167297124863,1.0,2.4662018404342234e-05,1.053788423538208,5.6925272941589355,2.6666958332061768,3.2723991870880127,5.64150333404541,0.0,0.19829168915748596
1,RL,ELU1,ELU1,17,0.11333333333333333,0.10564583539962769,2.3049533367156982,0.12000000476837158,2.272529363632202,12.578360557556152,11.435927391052246,3.943674325942993,3.8517892360687256,11.308279991149902,0.6283833384513855,0.054108329117298126
1,RL,ELU1,LR,17,0.11333333333333333,0.4713124930858612,1.5327024459838867,0.800000011920929,0.5987597703933716,1.350516676902771,15.875632286071777,3.947923421859741,4.640500545501709,15.824193000793457,0.8804833889007568,0.031066667288541794
1,RL,LR,ELU1,17,0.11333333333333333,0.12083332985639572,2.2654612064361572,0.148333340883255,2.190187692642212,7.159732818603516,13.40227222442627,4.840426921844482,4.553259372711182,13.059456825256348,0.0,0.03381666541099548
1,RL,LR,LR,17,0.11333333333333333,0.4936979115009308,1.5425572395324707,0.8149999976158142,0.6502526998519897,0.9849728941917419,13.483051300048828,3.635002851486206,6.402469635009766,13.394543647766113,0.0,0.034441664814949036
1,PM,ELU1,ELU1,17,0.11416666666666667,0.9914582967758179,0.034442633390426636,1.0,2.9398601327557117e-05,1.8202662467956543,6.42589807510376,3.0991499423980713,2.329573392868042,6.350793361663818,0.3473333716392517,0.21305833756923676
1,PM,ELU1,LR,17,0.11416666666666667,0.9907395839691162,0.03693673759698868,1.0,2.798795685521327e-05,1.7225569486618042,6.24586296081543,2.53049373626709,2.579380750656128,6.1868205070495605,0.3614000082015991,0.2137250155210495
1,PM,LR,ELU1,17,0.11416666666666667,0.9912291765213013,0.03597310557961464,1.0,4.56746420240961e-05,1.1438188552856445,5.628464221954346,2.832926034927368,2.4725310802459717,5.558147430419922,0.0,0.1747916340827942
