step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac
44000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.39357,2.51779,0.286231,0.428571,0,0.0184089,2.36969,0.00776847,4.52523,0.579318,1.72617,1.72617,0,0.324316,-0.864469,nan,0.357726,-1.26862,-0.603939,-0.923226,-1.04241,0.1455,0.2838,nan,nan
45000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.56817,3.5829,0.182423,0.52381,0,0.0208334,3.23078,0.00644844,4.84403,0.379003,2.6385,2.6385,0,0.315811,-0.659126,nan,0.362131,-0.942913,-0.422884,-0.642307,-0.67,0.2535,0.3445,nan,nan
45000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.34465,2.55315,0.353841,0.447619,0,0.015921,3.31053,0.0048092,4.33777,0.627304,1.59412,1.59412,0,0.292191,-0.821349,nan,0.396019,-1.29537,-0.569725,-0.915673,-1.06832,0.141,0.2929,nan,nan
46000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.64241,3.85258,0.180528,0.533333,0,0.0217603,3.70503,0.00587318,4.88757,0.36998,2.70285,2.70285,0,0.336153,-0.643537,nan,0.349139,-0.927027,-0.405445,-0.602527,-0.64503,0.2545,0.3457,nan,nan
46000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.39984,2.65599,0.360862,0.447619,0,0.103467,8.95095,0.0115593,4.30432,0.635426,1.57375,1.57375,0,0.32041,-0.759862,nan,0.446752,-1.2932,-0.525716,-0.897233,-1.02618,0.154,0.3118,nan,nan
47000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.54376,3.45701,0.19009,0.52381,0,0.0110423,1.93526,0.00570586,4.8479,0.374276,2.67183,2.67183,0,0.272662,-0.638392,nan,0.40637,-0.999272,-0.420473,-0.683659,-0.735789,0.2285,0.3424,nan,nan
47000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.42495,2.80733,0.325777,0.485714,0,0.039522,7.14944,0.00552799,4.41546,0.616015,1.62334,1.62334,0,0.287193,-0.792764,nan,0.397856,-1.29725,-0.542691,-0.918102,-1.04448,0.1515,0.3062,nan,nan
48000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.61154,3.72553,0.201876,0.552381,0,0.0241055,4.4189,0.00545509,4.87275,0.380795,2.62609,2.62609,0,0.27838,-0.620415,nan,0.415801,-0.934387,-0.392167,-0.601885,-0.634205,0.2635,0.3537,nan,nan
48000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.42543,2.72483,0.31202,0.466667,0,0.0314223,3.67245,0.00855621,4.42457,0.586605,1.70473,1.70473,0,0.287155,-0.764044,nan,0.471446,-1.31805,-0.529379,-0.912026,-1.06174,0.151,0.3139,nan,nan
49000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.60013,3.73273,0.186741,0.552381,0,0.0176122,3.4921,0.00504343,4.85896,0.346209,2.88843,2.88843,0,0.255241,-0.595629,nan,0.415601,-0.861342,-0.377967,-0.582998,-0.591811,0.2695,0.3573,nan,nan
49000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.58478,3.14566,0.267523,0.438095,0,0.086179,8.90361,0.00967912,4.5331,0.537338,1.86103,1.86103,0,0.296893,-0.768054,nan,0.42447,-1.27998,-0.497514,-0.826479,-0.949835,0.1765,0.3192,nan,nan
50000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.60068,3.86716,0.164828,0.561905,0,0.0291704,3.94819,0.0073883,4.87306,0.323252,3.09356,3.09356,0,0.371992,-0.524311,nan,0.455493,-0.878724,-0.32736,-0.568111,-0.593917,0.289,0.3811,nan,nan
50000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.54751,3.02869,0.250592,0.457143,0,0.0246563,4.09551,0.00602031,4.58026,0.494877,2.0207,2.0207,0,0.220709,-0.809533,nan,0.473652,-1.29808,-0.532647,-0.881454,-0.972187,0.167,0.3083,nan,nan
51000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.71724,4.12008,0.198088,0.504762,0,0.032327,4.75383,0.00680019,4.82093,0.357058,2.80067,2.80067,0,0.480328,-0.532448,nan,0.366892,-0.826362,-0.328749,-0.540388,-0.550237,0.2855,0.3783,nan,nan
51000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.55954,3.2997,0.240655,0.495238,0,0.0389,4.24865,0.00915585,4.70917,0.441124,2.26694,2.26694,0,0.513595,-0.87325,nan,0.453564,-1.34291,-0.599678,-0.983103,-1.06633,0.1415,0.2871,nan,nan
52000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.60855,3.20302,0.218131,0.466667,0,0.0270136,3.08024,0.00876997,4.71699,0.472321,2.1172,2.1172,0,0.385228,-0.530478,nan,0.409583,-0.892011,-0.355616,-0.594199,-0.603421,0.271,0.3662,nan,nan
52000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.39745,3.24814,0.194892,0.552381,0,0.0215965,3.2929,0.00655851,4.77652,0.382091,2.61717,2.61717,0,0.33527,-0.848099,nan,0.485548,-1.37054,-0.598675,-1.0656,-1.14086,0.1315,0.2907,nan,nan
53000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.53382,2.95615,0.249078,0.485714,0,0.0381778,5.2723,0.00724119,4.55262,0.559457,1.78745,1.78745,0,0.260179,-0.57339,nan,0.402378,-0.971181,-0.397715,-0.692057,-0.711821,0.239,0.3533,nan,nan
53000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.20957,2.83424,0.227545,0.542857,0,0.0167681,3.17706,0.00527787,4.73064,0.407868,2.45177,2.45177,0,0.302612,-0.822758,nan,0.556243,-1.3989,-0.604751,-1.12787,-1.18552,0.1195,0.2949,nan,nan
54000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.5103,2.91287,0.312312,0.542857,0,0.0214561,3.33301,0.00643744,4.40294,0.602211,1.66055,1.66055,0,0.254488,-0.639144,nan,0.379176,-1.02398,-0.44438,-0.728735,-0.734961,0.2315,0.3337,nan,nan
54000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.15099,2.78637,0.252898,0.561905,0,0.0138826,3.65653,0.00379667,4.69586,0.445289,2.24573,2.24573,0,0.335776,-0.817173,nan,0.566572,-1.43233,-0.620742,-1.20096,-1.25823,0.1095,0.294,nan,nan
55000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.46619,2.83864,0.288015,0.514286,0,0.024125,3.87053,0.00623299,4.52319,0.591064,1.69186,1.69186,0,0.236001,-0.698638,nan,0.349394,-1.01646,-0.490223,-0.793311,-0.835271,0.2105,0.3183,nan,nan
55000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.13115,2.96497,0.202516,0.552381,0,0.0175741,3.05664,0.00574948,4.764,0.403861,2.4761,2.4761,0,0.355626,-0.79658,nan,0.60932,-1.46905,-0.619776,-1.24592,-1.32555,0.1,0.2988,nan,nan
56000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.43709,2.83693,0.270972,0.495238,0,0.0143435,3.36758,0.0042593,4.56207,0.576112,1.73577,1.73577,0,0.200358,-0.691977,nan,0.368854,-1.05488,-0.489495,-0.83438,-0.909921,0.1875,0.3203,nan,nan
56000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.17062,3.2509,0.139171,0.561905,0,0.0234426,4.95972,0.0047266,4.81153,0.350873,2.85003,2.85003,0,0.318444,-0.816762,nan,0.584994,-1.5108,-0.633077,-1.28903,-1.46462,0.0775,0.2909,nan,nan
57000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.39198,2.80329,0.285421,0.514286,0,0.048351,7.00456,0.00690278,4.58749,0.566957,1.7638,1.7638,0,0.282731,-0.707605,nan,0.3762,-1.08589,-0.503383,-0.884292,-0.966202,0.1805,0.32,nan,nan
57000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.13996,3.06863,0.211163,0.571429,0,0.00842143,2.29755,0.0036654,4.78242,0.376359,2.65704,2.65704,0,0.272005,-0.780124,nan,0.631007,-1.48484,-0.588202,-1.21507,-1.28125,0.1035,0.3051,nan,nan
58000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.36971,2.95519,0.283095,0.504762,0,0.0156377,3.70327,0.00422269,4.61276,0.536063,1.86545,1.86545,0,0.204226,-0.681498,nan,0.411159,-1.12405,-0.483605,-0.90299,-1.03988,0.1625,0.3305,nan,nan
58000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.13959,3.06892,0.2487,0.561905,0,0.0114049,3.31661,0.00343874,4.71605,0.370349,2.70016,2.70016,0,0.259767,-0.805133,nan,0.635837,-1.49241,-0.614358,-1.23751,-1.31401,0.101,0.3,nan,nan
59000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.44382,2.98613,0.301998,0.495238,0,0.0218129,3.14551,0.00693461,4.58355,0.545882,1.8319,1.8319,0,0.226645,-0.672433,nan,0.384959,-1.09341,-0.46555,-0.853331,-0.953107,0.19,0.3345,nan,nan
59000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.15566,3.02059,0.215014,0.571429,0,0.0800303,7.42373,0.0107803,4.75295,0.335795,2.97801,2.97801,0,0.339345,-0.82246,nan,0.636616,-1.49669,-0.621324,-1.2228,-1.33346,0.0985,0.2976,nan,nan
60000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.60466,3.26705,0.278735,0.466667,0,0.0159572,4.50797,0.00353977,4.52872,0.519952,1.92325,1.92325,0,0.178755,-0.701163,nan,0.336377,-1.06382,-0.45047,-0.745137,-0.76068,0.2335,0.3336,nan,nan
60000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.18667,3.07383,0.191772,0.561905,0,0.105992,9.70979,0.010916,4.78552,0.334194,2.99227,2.99227,0,0.340421,-0.77941,nan,0.673258,-1.48284,-0.573017,-1.16801,-1.25744,0.112,0.3131,nan,nan
61000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.44938,3.07443,0.203556,0.495238,0,0.0907711,13.8293,0.00656368,4.69135,0.467012,2.14127,2.14127,0,0.471215,-0.768339,nan,0.385649,-1.10651,-0.542701,-0.898607,-0.954066,0.1835,0.3057,nan,nan
61000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.12618,3.01753,0.19193,0.542857,0,0.0218099,3.42437,0.00636903,4.78629,0.353281,2.83061,2.83061,0,0.291277,-0.864134,nan,0.614717,-1.56598,-0.673965,-1.32205,-1.39701,0.0825,0.2778,nan,nan
62000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.40218,2.96345,0.255827,0.447619,0,0.0296243,6.53987,0.0045298,4.54599,0.541134,1.84797,1.84797,0,0.338896,-0.69869,nan,0.432187,-1.09218,-0.491076,-0.845108,-0.950578,0.1825,0.3211,nan,nan
62000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.01439,2.61975,0.229708,0.580952,0,0.0570678,5.23195,0.0109076,4.73506,0.424698,2.35461,2.35461,0,0.300994,-0.825844,nan,0.657,-1.5478,-0.646677,-1.30458,-1.39291,0.085,0.2857,nan,nan
63000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.37745,2.87656,0.275277,0.447619,0,0.0229643,5.4257,0.0042325,4.42089,0.578853,1.72755,1.72755,0,0.287895,-0.750151,nan,0.437218,-1.13091,-0.526595,-0.886231,-1.03533,0.161,0.3103,nan,nan
63000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.04342,2.51726,0.266467,0.552381,0,0.00902655,2.05068,0.00440173,4.67719,0.454239,2.20148,2.20148,0,0.252408,-0.800626,nan,0.675765,-1.55235,-0.617906,-1.25312,-1.31356,0.1015,0.3009,nan,nan
64000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.43456,3.01744,0.315094,0.485714,0,0.0157165,4.09638,0.00383669,4.44657,0.595878,1.6782,1.6782,0,0.293728,-0.754759,nan,0.385451,-1.12836,-0.52132,-0.863299,-1.04088,0.1625,0.3085,nan,nan
64000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,3.99477,2.59886,0.267113,0.495238,0,0.0284203,4.38701,0.00647828,4.68181,0.40038,2.49763,2.49763,0,0.253756,-0.793527,nan,0.737441,-1.62914,-0.620163,-1.28455,-1.34266,0.09,0.2995,nan,nan
65000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.4879,3.12367,0.334136,0.485714,0,0.0223097,3.41776,0.00652758,4.40084,0.620932,1.61048,1.61048,0,0.32753,-0.830448,nan,0.309694,-1.13319,-0.570137,-0.873974,-1.06617,0.158,0.2904,nan,nan
65000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.07888,2.801,0.237266,0.542857,0,0.0159227,2.37516,0.00670383,4.74222,0.390316,2.56203,2.56203,0,0.255563,-0.799837,nan,0.699072,-1.61663,-0.615815,-1.251,-1.30554,0.0945,0.3021,nan,nan
66000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.38197,3.0103,0.338645,0.485714,0,0.0206764,5.16219,0.00400535,4.30298,0.646494,1.54681,1.54681,0,0.28075,-0.803596,nan,0.320389,-1.14559,-0.542184,-0.892305,-1.10684,0.147,0.3004,nan,nan
66000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.17492,2.9591,0.262908,0.504762,0,0.0243529,4.19563,0.00580435,4.73189,0.417611,2.39457,2.39457,0,0.240163,-0.828657,nan,0.641176,-1.65435,-0.611825,-1.22029,-1.38336,0.0845,0.298,nan,nan
67000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.45505,3.15358,0.359752,0.47619,0,0.031878,4.59648,0.0069353,4.30501,0.648795,1.54132,1.54132,0,0.330417,-0.818272,nan,0.306792,-1.14161,-0.552706,-0.892358,-1.07849,0.1575,0.2991,nan,nan
67000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.18351,2.92971,0.287221,0.457143,0,0.0361231,4.1708,0.00866097,4.63602,0.456804,2.18912,2.18912,0,0.251761,-0.858897,nan,0.627043,-1.68333,-0.646877,-1.25132,-1.4722,0.0725,0.2882,nan,nan
68000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.41376,3.03159,0.320626,0.438095,0,0.0253612,4.65842,0.00544416,4.40661,0.634152,1.57691,1.57691,0,0.307353,-0.856292,nan,0.282359,-1.18387,-0.594157,-0.94799,-1.16803,0.1325,0.2862,nan,nan
68000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.29904,3.10648,0.332251,0.504762,0,0.0413213,5.2792,0.00782718,4.61561,0.523983,1.90846,1.90846,0,0.259059,-0.82682,nan,0.59933,-1.67182,-0.593151,-1.13776,-1.43565,0.075,0.3062,nan,nan
69000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.39918,3.12435,0.293972,0.428571,0,0.0130618,3.27422,0.00398929,4.374,0.610362,1.63837,1.63837,0,0.254529,-0.832608,nan,0.2772,-1.19199,-0.577522,-0.965581,-1.21854,0.1185,0.2915,nan,nan
69000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.36965,3.15516,0.328829,0.485714,0,0.00989779,1.76121,0.00561989,4.59506,0.52343,1.91047,1.91047,0,0.235911,-0.819807,nan,0.587633,-1.63627,-0.588742,-1.08898,-1.3607,0.0875,0.3025,nan,nan
70000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.4287,3.1558,0.324144,0.419048,0,0.0178592,3.59453,0.00496844,4.33776,0.622767,1.60574,1.60574,0,0.284957,-0.822108,nan,0.287609,-1.16724,-0.557124,-0.926835,-1.15231,0.1295,0.2938,nan,nan
70000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.35329,3.04985,0.35807,0.495238,0,0.0191246,3.17071,0.00603163,4.61059,0.549744,1.81903,1.81903,0,0.200138,-0.786409,nan,0.590158,-1.5988,-0.551811,-1.0607,-1.26051,0.105,0.3087,nan,nan
71000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.5315,3.63543,0.289415,0.428571,0,0.0588551,9.94186,0.00591993,4.19828,0.488516,2.04702,2.04702,0,0.357748,-0.809447,nan,0.236245,-1.15612,-0.518528,-0.870635,-1.10131,0.1415,0.3112,nan,nan
71000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.70727,3.98857,0.242247,0.495238,0,0.0520655,8.76305,0.00594148,4.69316,0.372235,2.68647,2.68647,0,0.3876,-0.793263,nan,0.483609,-1.48342,-0.509863,-0.904265,-1.03568,0.1465,0.3109,nan,nan
72000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.4556,3.34509,0.280183,0.438095,0,0.0319174,5.12122,0.00623238,4.16294,0.557631,1.7933,1.7933,0,0.293921,-0.762924,nan,0.295895,-1.1637,-0.499889,-0.903312,-1.11274,0.1345,0.3158,nan,nan
72000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.62218,3.4228,0.241851,0.428571,0,0.094852,12.1348,0.00781656,4.67335,0.416001,2.40384,2.40384,0,0.378738,-0.740175,nan,0.518808,-1.4348,-0.466992,-0.875199,-0.949012,0.171,0.3298,nan,nan
73000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.42256,3.24335,0.32805,0.466667,0,0.0468597,5.43678,0.00861901,4.28381,0.571702,1.74916,1.74916,0,0.343588,-0.775409,nan,0.323808,-1.22427,-0.502027,-0.916783,-1.10799,0.135,0.317,nan,nan
73000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.50243,3.03032,0.265813,0.438095,0,0.0302816,3.59295,0.00842805,4.58345,0.474973,2.10538,2.10538,0,0.259467,-0.730175,nan,0.590034,-1.46134,-0.481359,-0.939336,-0.993042,0.1645,0.3255,nan,nan
74000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.53278,3.19156,0.376685,0.438095,0,0.0344892,6.65023,0.00518617,4.40211,0.594135,1.68312,1.68312,0,0.264315,-0.80924,nan,0.284426,-1.16445,-0.490824,-0.809126,-0.877383,0.191,0.3169,nan,nan
74000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.46549,2.98128,0.273071,0.438095,0,0.0202271,3.74542,0.0054005,4.57078,0.49606,2.01588,2.01588,0,0.222771,-0.808802,nan,0.532714,-1.49713,-0.545099,-0.999918,-1.0463,0.146,0.3039,nan,nan
75000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.50867,3.02433,0.387556,0.447619,0,0.0265449,5.09204,0.00521303,4.34961,0.619067,1.61533,1.61533,0,0.235297,-0.793854,nan,0.328096,-1.18898,-0.47968,-0.7944,-0.830503,0.2055,0.3231,nan,nan
75000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.52705,2.98501,0.305404,0.428571,0,0.0320496,3.88501,0.00824957,4.31716,0.520745,1.92033,1.92033,0,0.268184,-0.795735,nan,0.506928,-1.41684,-0.521087,-0.925396,-0.929547,0.1815,0.3141,nan,nan
76000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.48759,2.94741,0.345064,0.428571,0,0.0454017,5.61758,0.00808209,4.3896,0.614893,1.6263,1.6263,0,0.309247,-0.803518,nan,0.345581,-1.244,-0.478757,-0.799659,-0.811886,0.199,0.3224,nan,nan
76000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.34685,2.62766,0.296181,0.428571,0,0.102748,8.24117,0.0124677,4.42312,0.54342,1.8402,1.8402,0,0.315253,-0.860275,nan,0.523439,-1.51272,-0.581417,-1.0063,-1.01911,0.151,0.3002,nan,nan
77000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.43453,2.79642,0.376862,0.457143,0,0.0433589,5.80994,0.00746288,4.30311,0.635574,1.57338,1.57338,0,0.272426,-0.804708,nan,0.400136,-1.30696,-0.481609,-0.818744,-0.870739,0.1785,0.325,nan,nan
77000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.41547,2.82586,0.325553,0.438095,0,0.0128035,3.22625,0.00396852,4.47823,0.568381,1.75938,1.75938,0,0.194243,-0.914885,nan,0.466883,-1.53412,-0.611864,-1.03547,-1.04347,0.1465,0.2847,nan,nan
78000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.3941,2.67961,0.36112,0.466667,0,0.0626565,8.67353,0.00722388,4.32578,0.645487,1.54922,1.54922,0,0.311568,-0.80212,nan,0.428486,-1.30708,-0.483067,-0.830716,-0.859326,0.1925,0.3223,nan,nan
78000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.44486,2.94229,0.2926,0.447619,0,0.0388439,5.7147,0.0067972,4.56591,0.543717,1.83919,1.83919,0,0.266218,-1.00395,nan,0.408729,-1.5787,-0.673444,-1.09778,-1.11222,0.1265,0.2657,nan,nan
79000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.36933,2.68757,0.395177,0.466667,0,0.155427,11.7277,0.013253,4.35775,0.63423,1.57671,1.57671,0,0.447026,-0.76628,nan,0.473245,-1.39685,-0.467058,-0.85564,-0.981081,0.157,0.3314,nan,nan
79000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.48478,2.94565,0.314428,0.428571,0,0.0113505,2.64156,0.00429688,4.4883,0.541493,1.84674,1.84674,0,0.192652,-0.978145,nan,0.421512,-1.50375,-0.641123,-1.04164,-1.09644,0.143,0.2727,nan,nan
80000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.3658,2.70798,0.412777,0.457143,0,0.0419419,6.96906,0.0060183,4.31453,0.634806,1.57528,1.57528,0,0.243501,-0.817179,nan,0.458603,-1.41729,-0.51205,-0.909833,-1.01217,0.1485,0.3181,nan,nan
80000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.36325,2.80374,0.288228,0.447619,0,0.0132243,3.29087,0.00401848,4.57064,0.546777,1.8289,1.8289,0,0.21958,-0.965135,nan,0.468291,-1.55924,-0.651705,-1.11876,-1.15691,0.1295,0.2721,nan,nan
81000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.42742,2.8162,0.373133,0.47619,0,0.0452837,5.06921,0.00893307,4.47814,0.575221,1.73846,1.73846,0,0.490456,-0.87208,nan,0.449917,-1.42649,-0.569244,-0.938681,-1.03207,0.1405,0.2962,nan,nan
81000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.53002,3.26915,0.246044,0.428571,0,0.0547824,5.70835,0.00959689,4.62758,0.50683,1.97305,1.97305,0,0.406895,-1.00461,nan,0.421351,-1.5918,-0.669508,-1.10999,-1.13467,0.1225,0.2688,nan,nan
82000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.38363,2.67668,0.315731,0.466667,0,0.0275595,5.06156,0.00544486,4.42028,0.55977,1.78645,1.78645,0,0.306864,-0.877357,nan,0.480932,-1.47795,-0.584498,-0.959196,-1.10329,0.127,0.2909,nan,nan
82000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.57433,3.41478,0.263338,0.438095,0,0.016333,1.98753,0.00821775,4.46509,0.534107,1.87229,1.87229,0,0.246321,-0.985177,nan,0.430397,-1.60688,-0.65329,-1.09728,-1.17281,0.1175,0.2678,nan,nan
83000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.30068,2.55545,0.334126,0.457143,0,0.0203045,3.69477,0.00549548,4.3802,0.583533,1.7137,1.7137,0,0.292872,-0.875083,nan,0.513451,-1.46717,-0.593677,-0.986231,-1.08817,0.129,0.2874,nan,nan
83000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.41774,2.97792,0.297663,0.485714,0,0.0844214,7.8325,0.0107784,4.52832,0.551236,1.81411,1.81411,0,0.275689,-0.971157,nan,0.474878,-1.6135,-0.653954,-1.13483,-1.18795,0.1155,0.2708,nan,nan
84000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.31757,2.54662,0.31466,0.457143,0,0.027363,4.27881,0.00639501,4.44212,0.579323,1.72615,1.72615,0,0.333133,-0.892706,nan,0.500901,-1.46088,-0.6056,-0.964853,-1.04828,0.1405,0.2832,nan,nan
84000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.48486,3.09851,0.357071,0.438095,0,0.00842159,2.90596,0.00289804,4.32977,0.588841,1.69825,1.69825,0,0.170483,-1.00356,nan,0.440693,-1.60582,-0.659901,-1.10024,-1.17528,0.116,0.2679,nan,nan
85000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.29153,2.49291,0.326239,0.428571,0,0.013749,3.33333,0.0041247,4.35815,0.598739,1.67018,1.67018,0,0.264421,-0.887942,nan,0.496361,-1.4381,-0.603928,-0.971462,-1.01051,0.1495,0.2841,nan,nan
85000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.47771,3.10378,0.381282,0.447619,0,0.00787067,1.22535,0.00642321,4.33451,0.597403,1.67391,1.67391,0,0.199317,-1.01299,nan,0.440126,-1.61476,-0.673386,-1.11583,-1.19774,0.111,0.263,nan,nan
86000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.19548,2.3392,0.316094,0.457143,0,0.132965,13.3007,0.00999685,4.44186,0.596065,1.67767,1.67767,0,0.40065,-0.886216,nan,0.524583,-1.42925,-0.612688,-0.991139,-1.00331,0.15,0.2832,nan,nan
86000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.39996,2.93403,0.401518,0.476191,0,0.0294742,4.04542,0.00728581,4.32121,0.609005,1.64202,1.64202,0,0.196979,-0.965092,nan,0.484442,-1.61858,-0.641193,-1.12233,-1.19748,0.1105,0.2725,nan,nan
87000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.24301,2.43379,0.33559,0.438095,0,0.0194747,3.28873,0.00592165,4.30987,0.61025,1.63867,1.63867,0,0.296928,-0.916868,nan,0.487757,-1.43826,-0.633431,-1.00023,-1.00539,0.15,0.275,nan,nan
87000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.48163,3.15717,0.402741,0.485714,0,0.0451616,5.78889,0.00780142,4.31519,0.602928,1.65857,1.65857,0,0.221362,-0.955487,nan,0.453566,-1.63327,-0.619113,-1.07055,-1.23253,0.1045,0.2796,nan,nan
88000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.17484,2.33471,0.325319,0.447619,0,0.0140847,3.29124,0.00427943,4.40001,0.583166,1.71478,1.71478,0,0.253959,-0.889133,nan,0.542247,-1.43287,-0.62136,-1.01497,-1.05005,0.153,0.2832,nan,nan
88000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.45795,3.21361,0.364303,0.485714,0,0.0223283,2.4517,0.00910729,4.396,0.585982,1.70654,1.70654,0,0.215528,-0.960667,nan,0.445858,-1.66098,-0.629617,-1.09963,-1.3033,0.091,0.2789,nan,nan
89000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.28222,2.52908,0.301812,0.438095,0,0.0226514,5.41344,0.00418429,4.484,0.56782,1.76112,1.76112,0,0.257286,-0.951158,nan,0.492865,-1.46774,-0.645459,-1.01122,-1.07434,0.143,0.2767,nan,nan
89000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.43448,3.15016,0.329326,0.476191,0,0.0139574,2.35463,0.00592764,4.4734,0.557278,1.79444,1.79444,0,0.168012,-0.985862,nan,0.455221,-1.66827,-0.657585,-1.14025,-1.33044,0.0875,0.2711,nan,nan
