arm,wd_b,step,task,seed,unfit,eval_loss_exact,signal_var,residual_var,L1_strict_dead_frac,L1_submerged_frac,L1_alive,L1_n_invalid,L1_b_median_alive,L1_b_q25_alive,L1_b_q75_alive,L1_b_median_all,L1_b_maxabs,L1_wall_frac,L1_M_median_alive,L1_B_median_alive,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean,L2_strict_dead_frac,L2_submerged_frac,L2_alive,L2_n_invalid,L2_b_median_alive,L2_b_q25_alive,L2_b_q75_alive,L2_b_median_all,L2_b_maxabs,L2_wall_frac,L2_M_median_alive,L2_B_median_alive,L2_beta_median_alive,L2_kappa_median_alive,L2_sigma_median_alive,L2_margin_median_alive,L2_p_hat_median_alive,L2_p_hat_thin_frac,L2_p_hat_sat_frac,L2_eff_rank,L2_eff_rank_W,L2_w_norm_median,L2_wcos_mean
none,0.0,4360000,436,0,1.4972982661378852e-06,5.428387042009939e-06,3.546875000000001,5.310729787707813e-06,0.8,0.8,20,0,-0.4330849051475525,-0.6851016134023666,-0.1692916713654995,-0.516014039516449,1.847367525100708,0.531269489704268,-0.9601028661484708,-0.3250794778611728,-1.161088773329201,2.070384434086228,1.9265266970352224,3.168687880039215,0.125,0.95,0.0,11.4111249656333,15.69324889270285,3.250908669588908,0.2657367870514375,0.85,0.85,15,0,0.2743698060512543,-0.1191271133720874,0.5430126935243607,-0.8890001773834229,2.2533767223358154,0.6659185284658395,-1.1679115560490736,0.1402088890586028,-0.9872404034132876,1.4825243047189538,1.9731495752126265,2.568750994022121,0.15625,0.8,0.0,6.186230229789258,67.25888255804378,2.811089875406252,0.2925358250527864
none,0.0,4360000,436,1,0.2534235944527002,0.1484365539488855,0.5849609375,0.1482429033956713,0.69,0.69,31,0,-0.4800920188426971,-0.7573694884777069,-0.3184961378574371,-0.5393449366092682,1.7401412725448608,0.6346571750891962,-0.8888134876783295,-0.3366817598386237,-1.348215077133131,2.0981621547978317,1.6214850738025108,3.077268630266189,0.125,0.6451612903225806,0.0,13.14966088753415,16.094220095327987,2.830984445799338,0.2597363691245374,0.85,0.85,15,0,0.2817296981811523,-0.3371434211730957,0.7578424215316772,-0.8597750067710876,2.1398158073425293,0.7632742059011162,-1.4343627212128205,0.0864140327127746,-1.135518446616078,1.621917016922771,2.6628298828843486,3.563534539198732,0.09375,0.8666666666666667,0.0,5.545200373306538,69.31274045016086,2.525541660802071,0.2517382727409387
none,0.0,4360000,436,2,0.5357918052144552,0.5008029187748007,0.93359375,0.5002118806494328,0.76,0.76,24,0,-0.3406380712985992,-0.5931176841259003,0.0146608151262626,-0.4320202469825744,1.5045154094696045,0.7076836560172566,-1.2556675916827302,-0.2443966157393928,-1.4381370031344765,2.097392610383515,1.7303606339956974,2.9290601760149,0.09375,0.75,0.0416666666666666,11.911428710671,15.976745831391472,2.8677594810428184,0.2621097088005028,0.87,0.87,13,0,-0.1685614436864853,-0.5460332036018372,0.417062908411026,-1.0008584558963776,2.429406881332397,0.8052139708068363,-0.8960283871864769,-0.0679388858266708,-1.016652112478714,1.3538170360474704,2.005065424609477,1.258427503629261,0.125,0.8461538461538461,0.0,5.923428932175237,69.5458072086159,2.749948487868873,0.2473775478176363
none,0.0,4360000,436,3,0.0572333403371047,0.0652952641261895,1.1240234374999998,0.0643316159453198,0.84,0.84,16,0,-0.3095293566584587,-0.5131487548351288,-0.0511751356534659,-0.4787328690290451,1.7384634017944336,0.4269788887387409,-0.8237628442196692,-0.1950857033026785,-0.8068187566503677,2.140514494411875,1.8461692963505327,3.7327473675832152,0.1875,0.8125,0.0,9.811800628401414,16.04967961826334,2.852792892373981,0.2607992344390954,0.81,0.81,19,0,-0.0090124830603599,-0.4429257661104202,0.7430200278759003,-0.8355100750923157,2.912368059158325,0.4500340498603841,-0.6855717147406379,-0.0042757491940851,-0.8045542012560404,1.5789100946559715,1.6037903117835333,1.8377164129163788,0.25,0.5789473684210527,0.0,9.81698255910996,69.10046123799754,2.576127672257962,0.2527565490829144
none,0.0,4360000,436,4,0.0163379826533957,0.0157632499753243,0.9599609374999998,0.0156838251448125,0.78,0.78,22,0,-0.3566280156373977,-0.7503504753112793,-0.1924850828945636,-0.4903252273797989,1.368129014968872,0.6313790525313049,-1.0104463811607216,-0.2069969728793376,-1.2852731962152966,2.085641761047508,1.6809136773250457,2.839989211410284,0.109375,0.7727272727272727,0.0,13.472199209696663,16.36952096782847,2.697570838110686,0.2646097713876199,0.79,0.79,21,0,-0.3148978352546692,-0.5511601567268372,0.2701569199562073,-0.7569642663002014,2.111347198486328,0.6194992686220886,-0.826610758006866,-0.251885261596296,-1.1748311837039631,1.9802461264393396,1.1682104877606263,1.7276489052433992,0.09375,0.7619047619047619,0.0,10.897003231603923,70.84389311760265,2.6782957339068094,0.2429153884968368
none,0.0,4360000,436,5,0.0001269894869052,0.0002069126915268,1.4648437500000002,0.0001860197562088,0.83,0.83,17,0,-0.4027990102767944,-0.615705668926239,-0.1621936112642288,-0.5468811988830566,1.782822847366333,0.635340571319916,-0.9237681103169944,-0.176390520568087,-1.231446139042965,2.0617839539163034,2.04205180774157,3.5694147050380707,0.125,0.5882352941176471,0.0,8.124367679024498,15.61491144003341,3.214824619512597,0.2790365054762803,0.92,0.92,8,0,-0.5641046762466431,-0.8205789774656296,0.6288916170597076,-1.0693331956863403,3.0221822261810303,0.6616089280135425,-0.8098393037818545,-0.2625641788716805,-1.2329751079217293,1.8785398704116183,2.111225005528442,3.049328494055642,0.078125,0.75,0.0,4.146428084698094,68.0502696529125,3.067758370471797,0.2660511326128867
none,0.0,4360000,436,6,0.007069715426473,0.0140035367782397,1.6093749999999998,0.0113778232644801,0.87,0.87,13,0,-0.1403486579656601,-0.5615251660346985,0.0027450376655906,-0.4848700612783432,1.6726877689361572,0.466436993300833,-0.8791931105329733,-0.0723705644544359,-0.9552397566921824,2.126045081322818,1.9762764093917533,3.950186908245087,0.15625,0.6923076923076923,0.0,8.245297068508597,15.90752264133945,2.9332724762057003,0.2630264152367644,0.78,0.78,22,0,-0.1437493003904819,-0.7044439017772675,0.5943790376186371,-0.7490001320838928,2.0352509021759038,0.6045896180724784,-0.5206829319906949,-0.0776196372204141,-1.102484656129629,1.895473816117792,1.4228448569485384,2.143724565393496,0.125,0.7272727272727273,0.0,9.738840243184216,69.47360268589982,2.750911398869257,0.2576567791101425
none,0.0,4360000,436,7,0.0493328476398829,0.2146865825970391,4.3349609375,0.2138559674545317,0.91,0.91,9,0,-0.6331995725631714,-0.7314208745956421,-0.1745500564575195,-0.6021760106086731,2.16487455368042,0.3834504437411644,-0.5393906250242256,-0.2231234266679192,-0.7799017303345895,2.011496132912932,2.578274490149619,3.7387799471616745,0.21875,0.6666666666666666,0.0,6.155873742798395,15.60897067187156,2.835354232604557,0.2768587481335385,0.91,0.91,9,0,0.1094765067100524,-0.9993487000465392,1.2267972230911257,-1.0589528679847715,3.4283885955810547,0.6144466989105096,-1.037733745743943,0.0600100504070104,-1.0088862129311846,1.454470531205685,2.854631884803762,4.097188395289643,0.15625,0.7777777777777778,0.0,6.385038655443977,68.73912889250148,2.491910176852336,0.249214172901615
none,0.0,4360000,436,8,0.6789839142622762,0.6562288820142048,0.9648437500000002,0.6551133860264933,0.8,0.8,20,0,-0.4640900194644928,-0.6539220362901688,-0.2017555236816406,-0.4873212873935699,1.8814620971679688,0.7044272375157801,-1.268490988333402,-0.2537991768309124,-1.5549753580706849,2.1707927051066367,2.011873981533153,3.686181217432022,0.046875,0.85,0.0,8.712543587556166,15.840628283493151,2.7657755227426044,0.2810050470591984,0.9,0.9,10,0,-0.861478328704834,-1.2640008628368378,0.6282422244548798,-0.8852797448635101,2.8748183250427246,0.5879946367787985,-0.4026323354111829,-0.8979652422684186,-1.3028274492953855,2.25630736946515,1.0643213289897129,1.3497606520097458,0.0625,1.0,0.0,6.559163249158457,70.8435916260422,2.5032566790870483,0.2173900311577514
none,0.0,4360000,436,9,8.27765956325828e-05,0.0001497438326119,1.80859375,0.0001497092335073,0.87,0.87,13,0,-0.1481824368238449,-0.2775602042675018,-0.061221607029438,-0.4424099177122116,1.5483893156051636,0.4155025397437282,-0.6812136024143967,-0.11624025206895,-0.8446421421381242,2.092181805539102,1.53301155542341,2.908230721950531,0.21875,0.6153846153846154,0.0,8.69755405483161,16.17185823005281,2.6683026228653968,0.2651124856433564,0.8,0.8,20,0,-0.5163160860538483,-1.095114678144455,0.2055248580873012,-0.8664658963680267,1.962334156036377,0.5253124099140789,-0.5557713720324826,-0.4620553935586851,-1.0498084260861775,2.0774919945204124,1.2966812045430465,1.6859943223783522,0.15625,0.75,0.0,9.298317093911656,70.93223101471276,2.353651868710576,0.1992622010273392
none,0.0,4370000,437,0,0.0372683160660423,0.0624196659681789,1.6718749999999998,0.0623079659229146,0.8,0.8,20,0,-0.5053491145372391,-0.7349378913640976,-0.2020143792033195,-0.5277939140796661,1.847367525100708,0.6882877190690309,-1.0825237601733415,-0.345533425298777,-1.4151178048544877,2.091066313428078,1.9513743243435424,3.4543339475640096,0.0625,0.95,0.0,9.184983322441694,15.693956953867566,3.250908669588908,0.2656838489063808,0.83,0.83,17,0,0.1343638300895691,-0.6954855918884277,0.4820216596126556,-0.8890001773834229,2.2533767223358154,0.8625701610611474,-1.2048760512971963,0.0784202961873395,-1.2421269676080058,1.5338848358356985,1.8517564090766023,2.7510072353305484,0.09375,0.8823529411764706,0.0,5.215741420291403,67.27986943507358,2.811089875406252,0.2930896599669456
none,0.0,4370000,437,1,0.7523542331408605,0.2245379921359251,0.2968749999999999,0.2233551629636929,0.53,0.53,47,0,-0.48299241065979,-0.804670512676239,-0.3268086761236191,-0.5350444614887238,1.7401412725448608,0.6887984019018846,-0.7997241949983139,-0.3998107215188643,-1.33277263636884,2.0747624675709586,1.4564105953744175,2.098309278488159,0.09375,0.7446808510638298,0.0,14.35806970396246,16.092340919018802,2.8278942421079982,0.2597546838300978,0.9,0.9,10,0,0.4975275993347168,-0.1536096148192882,0.8653901964426041,-0.8610268533229828,2.1398158073425293,0.8525534392268266,-1.4794486305317296,0.1136868727683135,-1.376175139146132,1.6759895031601797,3.363361508646714,4.593985854369359,0.0625,1.0,0.0,5.880018998036486,69.32093996773341,2.525541660802071,0.2528140772086716
none,0.0,4370000,437,2,0.2015273767690897,0.1889906590833576,0.93359375,0.1881446994055173,0.7,0.7,30,0,-0.3561724573373794,-0.5772828757762909,-0.0393581269308924,-0.4320202469825744,1.5045154094696045,0.7131958763792012,-1.179407729853756,-0.2368735093854398,-1.482055235100959,2.1015954489968123,1.5365415873600208,2.8664619270712137,0.0625,0.7666666666666667,0.0,13.456225805818596,15.96759902902964,2.8677594810428184,0.2625493522721483,0.87,0.87,13,0,-0.2779174149036407,-1.1350070238113403,0.1145192012190818,-1.0008584558963776,2.429406881332397,0.7642391344937862,-0.8967792879338684,-0.1828615682100272,-1.108259143654949,1.4948470856176248,2.1579615768813007,2.696253633269361,0.09375,0.8461538461538461,0.0,7.558577518122522,69.49526681865608,2.745148574521847,0.2476433749031896
none,0.0,4370000,437,3,3.0641102358325587e-12,5.784498927012744e-12,1.7499999999999998,5.3621929127069756e-12,0.8,0.8,20,0,-0.342300683259964,-0.6124690473079681,-0.119465846568346,-0.4875851571559906,1.7947931289672852,0.6606699279271936,-0.976317301819853,-0.2140768594231439,-1.4097969310076128,2.1553230854957706,1.7397242487108897,3.3400018848478794,0.09375,0.6,0.0,11.349265440149187,16.04412586527815,2.8793919045458543,0.2609088696482941,0.76,0.76,24,0,-0.3372205644845962,-0.7053611874580383,0.5468150526285172,-0.8239842653274536,2.912368059158325,0.6208863898940593,-0.7162945368720638,-0.1819267681960615,-0.9789336968367616,1.7097773360255335,1.5259205230629191,2.2236290246564923,0.15625,0.8333333333333334,0.0,10.900351102888962,69.14229015951835,2.57343187109531,0.2531584110820434
none,0.0,4370000,437,4,0.0158068169555427,0.0157592783912475,0.99609375,0.0157450715768101,0.82,0.82,18,0,-0.3406980037689209,-0.6149548590183258,-0.1781986579298973,-0.4903252273797989,1.368129014968872,0.5419035410480675,-0.9726153696727856,-0.2089251446720257,-1.1018973843672102,2.090377366995977,1.7758646876779605,3.026251214556396,0.140625,0.7777777777777778,0.0,11.030135918793691,16.35874399483079,2.697570838110686,0.2645347559687658,0.76,0.76,24,0,-0.3659422546625137,-0.7750318795442581,0.0944715999066829,-0.7556847035884857,2.111347198486328,0.7082479155490635,-0.849687581072911,-0.3725576812007794,-1.3847103337742186,1.94650153217608,1.0468422951115963,1.4417019717493156,0.0625,0.8333333333333334,0.0,11.18276626772209,70.85150819111529,2.683133190289636,0.243070706372833
none,0.0,4370000,437,5,0.0007291841779234,0.0009263545553392,1.1875000000000002,0.000865906211284,0.86,0.86,14,0,-0.421041265130043,-0.6779043674468994,-0.1475028023123741,-0.5489098131656647,1.782822847366333,0.5269456822386183,-0.8929689262476295,-0.1565548622227713,-1.1223439685007373,2.125263474317548,2.1601405978145536,4.113067865371704,0.140625,0.7142857142857143,0.0714285714285714,7.959350524196899,15.581044604369756,3.2678273427882583,0.2794172627211607,0.93,0.93,7,0,0.758144199848175,-0.5616193264722824,0.8364602625370026,-1.0700523853302002,3.0221822261810303,0.6273872959213638,-1.3764318684095211,0.203420361202452,-1.1250027609179298,1.6585481899325336,3.0126149850927675,2.977161692513209,0.125,0.7142857142857143,0.0,3.5537735583001577,67.98587113094429,3.067758370471797,0.2669510155009798
none,0.0,4370000,437,6,2.83573083018484e-05,5.473380725680191e-05,1.43359375,4.0652859948352975e-05,0.9,0.9,10,0,-0.2125990986824035,-0.5088251978158951,0.0562897138297557,-0.4848700612783432,1.6726877689361572,0.5551575657050779,-0.8369130737948485,-0.1051594598463076,-1.1045478517852871,2.0851703320825425,1.9936131253621097,3.897643521428108,0.171875,0.6,0.0,6.487166072646653,15.891986213487804,3.025411159689075,0.2632721311433117,0.82,0.82,18,0,0.1897039450705051,-0.6662494242191315,0.7974496483802795,-0.7402122616767883,2.0352509021759038,0.5671811613400941,-0.5147712016033852,0.1031058564057707,-0.8297734205597895,1.6400233144327114,1.484782207482786,1.813033960613463,0.25,0.5,0.0,9.2684456531224,69.49176205732404,2.750911398869257,0.2584695524515936
none,0.0,4370000,437,7,0.134683730425182,0.2965600834225509,2.08984375,0.2814679522557515,0.9,0.9,10,0,-0.6277052462100983,-0.7248597890138626,-0.3276003003120422,-0.6021760106086731,2.16487455368042,0.5676251875007898,-0.7821027770285683,-0.2357063821479015,-1.1703518801924562,2.0231948761265306,2.4383491129222525,3.797677971422672,0.140625,0.6,0.0,6.359144776580744,15.5905052955681,2.835354232604557,0.2771761017377483,0.92,0.92,8,0,0.3486030474305153,-0.3012933433055877,1.4675668478012085,-1.0589528679847715,3.4283885955810547,0.6235566328620449,-1.035958687471907,0.0935891341433542,-1.0371041003282668,1.5680580781694382,2.39571594957094,3.1277585030534274,0.1875,0.75,0.0,5.615030247048916,68.69727913667803,2.491910176852336,0.249849068405796
none,0.0,4370000,437,8,5.949434816459181e-05,9.34039377533118e-05,1.4365234375000002,8.546502553722126e-05,0.86,0.86,14,0,-0.4746269434690475,-0.6470830589532852,-0.2679097987711429,-0.4798217564821243,1.8036952018737795,0.4229735205008866,-0.6482898209475163,-0.2232894741373358,-0.796347099382063,2.143947466893361,2.354885473451237,4.228220298886299,0.203125,0.6428571428571429,0.0,10.071243133539182,15.86966305296361,2.770938315012896,0.2797374506912662,0.86,0.86,14,0,-0.8616219162940979,-1.1033103615045547,0.7473129332065582,-0.8874009847640991,2.8748183250427246,0.6288596279015851,-0.3842492102238423,-0.6534201880525813,-1.3078277357947266,2.016599144000829,1.2668097888963905,2.002303920790186,0.0625,0.8571428571428571,0.0,5.878695526510909,70.80164227378226,2.5032566790870483,0.2171447762355346
none,0.0,4370000,437,9,1.9469365471573125e-07,2.68010255631502e-07,1.3749999999999998,2.677037752341304e-07,0.77,0.77,23,0,-0.2630841135978699,-0.4770056754350662,-0.1522870287299156,-0.4346204251050949,1.5483893156051636,0.7348308948713878,-1.466922800880307,-0.2329578181337028,-1.5942793101942958,2.0997506794933845,1.4656897308023047,2.644700825214386,0.0625,0.8695652173913043,0.0,11.392330666724495,16.19476637555816,2.6683026228653968,0.2646965584101584,0.84,0.84,16,0,-0.2777218427509069,-0.8133391588926315,0.5656840354204178,-0.8724843561649323,1.8234208822250368,0.4729243479239009,-0.5011599049009968,-0.3263527798279371,-0.7234605529891519,2.0312629657927808,0.8847612707828882,0.9628893175344488,0.25,0.5,0.0,8.54401792759523,70.97637307592616,2.353651868710576,0.1994086471153318
none,0.0,4380000,438,0,0.0052972692205277,0.0122369822899625,2.30859375,0.0122292426145777,0.89,0.89,11,0,-0.3160170614719391,-0.5901143848896027,-0.0617885161191225,-0.5327377915382385,1.847367525100708,0.5550923287906001,-1.056895095621549,-0.1636490993478881,-1.1808327108192591,2.098259659535416,2.084098027108485,3.82677173614502,0.125,0.7272727272727273,0.0,6.631011969609415,15.6893787454573,3.250908669588908,0.2661947111478533,0.83,0.83,17,0,0.2851918041706085,-0.8041531443595886,0.4979382753372192,-0.9166496694087982,2.2533767223358154,0.7267113671972972,-0.995369523878714,0.1120934646513764,-0.981089390219852,1.4340358714119696,1.822748486407667,2.754403436299324,0.1875,0.7647058823529411,0.0,8.05623387195776,67.33537862964295,2.811089875406252,0.2940988305255234
none,0.0,4380000,438,1,0.2264183949532303,0.1327187577304877,0.5849609375,0.1324459165790868,0.69,0.69,31,0,-0.467346727848053,-0.738572895526886,-0.3126619160175323,-0.5350444614887238,1.7401412725448608,0.636436553412838,-0.7762264411986064,-0.3235232069865684,-1.3090188288889175,2.0986995479354444,1.6218670595101383,3.07292452454567,0.125,0.6451612903225806,0.0,13.208743449586253,16.091486135290232,2.830984445799338,0.2597620800926549,0.88,0.88,12,0,0.512127235531807,-0.0721414999570697,0.8737022429704666,-0.8610268533229828,2.1398158073425293,0.7219958891884646,-1.347063871266544,0.1471418823739167,-1.0324888198075417,1.4939936274047372,2.539579022784089,3.403583919054487,0.140625,0.8333333333333334,0.0,5.881146317963676,69.30790337126327,2.525541660802071,0.2519527581630263
none,0.0,4380000,438,2,0.0382703426536138,0.1177718906037073,3.0771484375,0.1177635250991574,0.83,0.83,17,0,-0.2330884337425232,-0.4220046103000641,0.050202153623104,-0.4233481734991073,1.5045154094696045,0.4050135803225115,-0.6666599514235647,-0.1500286496251215,-0.636183399964649,2.1015638112115145,2.0630208338462204,3.921975314617157,0.25,0.5882352941176471,0.0588235294117647,9.727729556795918,15.968593272505098,2.877649754418056,0.2632334204682107,0.91,0.91,9,0,0.1274075806140899,-1.3152300119400024,0.5373026728630066,-1.0008584558963776,2.429406881332397,0.6814634547763541,-1.0037736033187965,0.0329788189485729,-1.2206566361958018,1.8076203755062723,2.4321812903368034,3.769708584981478,0.09375,0.8888888888888888,0.0,4.8151593858924535,69.44782879890462,2.7338520981518544,0.2481275546985827
none,0.0,4380000,438,3,4.24094815056824e-11,8.244222985366124e-11,1.6835937500000002,7.140033800370747e-11,0.78,0.78,22,0,-0.3566455394029617,-0.6998940855264664,-0.2568827345967293,-0.4787328690290451,1.85991895198822,0.5627689643639406,-0.8745478865385747,-0.2739182382768725,-1.2162359537122382,2.1246417205887846,1.7704209443598276,3.2587622553110123,0.140625,0.7727272727272727,0.0,14.023307617766344,16.038646469191495,2.8827336444345235,0.2613553217684634,0.78,0.78,22,0,-0.2511217519640922,-0.8171482682228088,0.5918260365724564,-0.8566811978816986,2.912368059158325,0.6669199134451533,-0.7638901283316898,-0.1918227006926391,-1.0003484960269209,1.6788260621201538,1.0109005356965857,1.3555354698748214,0.109375,0.6818181818181818,0.0,9.638034258426613,69.10563622072499,2.5601547645811458,0.2543126201342566
none,0.0,4380000,438,4,7.346067439755348e-10,8.372498254116726e-10,1.0380859375,7.625849305136655e-10,0.84,0.84,16,0,-0.2902334183454513,-0.4468829333782196,-0.1661960259079933,-0.4903252273797989,1.368129014968872,0.5310150999817334,-0.9181407527319384,-0.170405600135774,-1.0924551309682489,2.041243189619515,1.865901343353343,3.348474197089672,0.15625,0.6875,0.0,11.1117272219692,16.348137045317134,2.697570838110686,0.2647563011586709,0.78,0.78,22,0,-0.3717522472143173,-0.6638476997613907,0.1447725519537925,-0.7455946505069733,2.111347198486328,0.4963946838628342,-0.7285652033861292,-0.3170269824537652,-1.3024041378532258,1.8839315256012017,1.2737476341878469,1.5992144110154207,0.078125,0.7727272727272727,0.0,10.800993806181085,70.76237455819712,2.683133190289636,0.2428809908844059
none,0.0,4380000,438,5,0.0959678243313099,0.1065345363537033,1.0585937500000002,0.1015909390382227,0.91,0.91,9,0,-0.3405535221099853,-0.5295044183731079,-0.156788170337677,-0.5506778955459595,1.782822847366333,0.5411575451560565,-0.859627759926445,-0.1659852600522201,-1.188324928786137,2.1085622655636804,2.011378778376556,3.877258360385895,0.15625,0.5555555555555556,0.0,5.651770450927658,15.547342965671389,3.2678273427882583,0.2798490433492828,0.92,0.92,8,0,-0.0778643786907196,-1.7250729501247406,0.9530143290758132,-1.0700523853302002,3.0221822261810303,0.4863436823163042,-0.3016667019951198,-0.0598919952100427,-0.701496145384437,2.1150016487700545,1.537089556754104,1.602041561863326,0.296875,0.5,0.0,5.495598533368946,68.07070666298367,3.078031324551308,0.2674861614241883
none,0.0,4380000,438,6,0.0209894500259983,0.0190021984511646,0.9052734375,0.01900119157627,0.85,0.85,15,0,-0.2991906106472015,-0.4912242740392685,-0.1211363337934017,-0.4848700612783432,1.6726877689361572,0.7204621182711995,-1.2624176197048032,-0.1494805074703321,-1.5945141432261478,2.1073793024058816,2.001535957499896,3.956312984228134,0.0625,0.8,0.0,7.02729944355125,15.892243500110329,3.025411159689075,0.2633597379070831,0.84,0.84,16,0,0.3766583055257797,-0.5514235645532608,0.7870843261480331,-0.7464750707149506,2.0352509021759038,0.7384371633472187,-0.9150165889930832,0.17322584005561,-0.9482649100138574,1.5373495933098684,1.4619167928422567,1.9536111057907168,0.1875,0.625,0.0,6.965994491967026,69.37893729235991,2.750911398869257,0.260018023254488
none,0.0,4380000,438,7,0.1749938902929198,0.2697750105613772,1.4374999999999998,0.2515537172960723,0.88,0.88,12,0,-0.554555207490921,-0.8716602772474289,-0.2957229912281036,-0.6022001802921295,2.16487455368042,0.4277722220083685,-0.1733085807193699,-0.3027333163774566,-0.5855916216264405,2.0128034159019306,2.21859961778587,3.568156436085701,0.296875,0.4166666666666667,0.0,6.769982348932323,15.607024525905636,2.835354232604557,0.276777837022612,0.91,0.91,9,0,0.6411784291267395,-1.1661275625228882,1.320212960243225,-1.0694686770439148,3.4283885955810547,0.8181814766022011,-1.0671607161514354,0.1057880874757279,-1.2329898001401118,1.521033696768401,3.0918791388173874,4.23749105857525,0.09375,0.7777777777777778,0.0,5.103674128989986,68.60161683274545,2.491910176852336,0.250114275364223
none,0.0,4380000,438,8,0.0665978020365361,0.0629694892400584,0.9443359374999998,0.0628906978216117,0.85,0.85,15,0,-0.5037903785705566,-0.6652325987815857,-0.1153449993580579,-0.4911422431468963,1.7737022638320925,0.5538991978512964,-0.8944784400977033,-0.2026247447335234,-1.1587305516413433,2.1323878240538447,2.2688538525605906,4.141381025314331,0.125,0.8,0.0,9.795015519434587,15.876600145437784,2.770938315012896,0.279407376101365,0.88,0.88,12,0,0.094548488035798,-0.8032685220241547,0.97357015311718,-0.8830786049365997,2.8748183250427246,0.6093086477008895,-1.0504501079821686,0.0496386951678996,-1.0307042697728763,1.6709481409321598,1.7030359278866205,1.7759019378286618,0.140625,0.75,0.0,5.0914393932685424,70.74756868055425,2.5032566790870483,0.2178454459485006
none,0.0,4380000,438,9,9.874989407168843e-10,1.9900549458708166e-09,1.93359375,1.9094217799017883e-09,0.76,0.76,24,0,-0.2294121906161308,-0.4397631585597992,-0.0659127226099371,-0.4346204251050949,1.644026756286621,0.6155922680828834,-1.0468637417524165,-0.2026428725265234,-1.2794627696655052,2.095978136844613,1.4618103193662906,2.6100311521440744,0.09375,0.7916666666666666,0.0,11.022331680040985,16.202824492316072,2.6683026228653968,0.2645174781037159,0.88,0.88,12,0,0.196613198146224,-0.4599462375044822,0.6475408673286438,-0.8724843561649323,1.7456436157226562,0.6179357468084901,-0.7746554204970256,0.1389857608355726,-1.0170074267039846,1.8881576570138896,1.6365380334212891,2.038797762720436,0.171875,0.5833333333333334,0.0,7.440173343534784,71.01954832258053,2.3518396968346256,0.1989848514663724
none,0.0,4390000,439,0,0.0036480366636515,0.0071365472009718,1.83984375,0.0067118174553901,0.9,0.9,10,0,-0.43203105032444,-0.5619341284036636,-0.1518837213516235,-0.5274959802627563,1.847367525100708,0.5704988093372687,-1.093758659141327,-0.2016483781205018,-1.1616651041925692,2.116043494739269,2.146994575424209,3.9368924126029015,0.109375,0.8,0.0,6.917356053255689,15.6557812454183,3.250908669588908,0.2667592720317677,0.83,0.83,17,0,0.1034144833683967,-0.7903644442558289,0.4454550147056579,-0.9166496694087982,2.2533767223358154,0.7264613656841495,-0.9775845769713288,0.097540730179184,-1.117454984196525,1.5322982642664251,1.701275710696536,2.2301013131984635,0.125,0.7647058823529411,0.0,7.166022625780216,67.23295740612193,2.811089875406252,0.2942422965902191
none,0.0,4390000,439,1,6.114965980428892e-06,1.477953538648953e-06,0.2412109375,1.4749966769198596e-06,0.72,0.72,28,0,-0.5158489048480988,-0.7776882648468018,-0.3107259571552276,-0.5393449366092682,1.7401412725448608,0.6266610335643088,-0.8566259105912184,-0.3381152791854067,-1.2818068118459824,2.100091420762394,1.4477814331039196,2.820513144135475,0.125,0.75,0.0,12.485246290229952,16.091581798361617,2.830984445799338,0.2598392912377134,0.84,0.84,16,0,0.1696741338819265,-0.2747323848307132,0.7532993108034134,-0.8678580820560455,2.1939656734466557,0.6051809758678925,-1.1296762803559912,0.0767910945689699,-1.0001280594660178,1.4550573032979317,1.793329150840279,2.148943120043696,0.171875,0.625,0.0,5.832565357511108,69.34664288455426,2.525541660802071,0.2525218618798981
none,0.0,4390000,439,2,0.0049615007415143,0.0528103039424324,4.0302734375,0.0199962046486619,0.85,0.85,15,0,-0.1931790858507156,-0.4435958415269851,0.1898348405957222,-0.4191354513168335,1.5045154094696045,0.5537679040259207,-0.6797208332895165,-0.1462420240924972,-0.8270127259780882,2.0921834127226737,2.102127549524722,4.054084897041321,0.25,0.6,0.0666666666666666,8.432417269406923,15.979828423239365,2.877649754418056,0.2635389465404287,0.91,0.91,9,0,0.4324901401996612,-0.4853379428386688,1.147165060043335,-1.0008584558963776,2.429406881332397,0.8247613735452073,-0.9826884693684844,0.1140720982392223,-1.1763204467145745,1.6481511252033658,2.953238959156483,3.346222557631272,0.125,0.7777777777777778,0.1111111111111111,4.01862964115149,69.34814855095318,2.752460545326454,0.2479724329509081
none,0.0,4390000,439,3,0.0685364932474606,0.1005991176634804,1.4677734375,0.1005960442880207,0.61,0.61,39,0,-0.542593777179718,-0.883217841386795,-0.250844657421112,-0.482709601521492,1.846441984176636,0.6685793800695367,-0.7634599481252399,-0.3628734652497396,-1.422431056351955,2.125746361070109,1.7114155711373404,2.915301859378815,0.0625,0.7948717948717948,0.0,15.179649874323951,16.05561084032392,2.871076276854317,0.2613424123706267,0.91,0.91,9,0,0.6117164492607117,0.2439969778060913,1.1334941387176514,-0.8568224608898163,2.912368059158325,0.6306059519419527,-1.2957867709474788,0.2233929741575584,-1.3842586778772483,1.92813475019574,1.5947614968773238,2.737154307763153,0.0625,0.6666666666666666,0.0,6.143271651238563,69.0992391953874,2.5601547645811458,0.2564218588386506
