arm,seed,block,task_lo,task_hi,n_task_ends,mean_log10_unfit,log10_mean_unfit,floor,floor_frac,eval_loss_exact,signal_var,residual_var,L1_strict_dead_frac,L1_submerged_frac,L1_alive,L1_n_invalid,L1_b_median_alive,L1_b_q25_alive,L1_b_q75_alive,L1_b_median_all,L1_b_maxabs,L1_wall_frac,L1_M_median_alive,L1_B_median_alive,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean,L2_strict_dead_frac,L2_submerged_frac,L2_alive,L2_n_invalid,L2_b_median_alive,L2_b_q25_alive,L2_b_q75_alive,L2_b_median_all,L2_b_maxabs,L2_wall_frac,L2_M_median_alive,L2_B_median_alive,L2_beta_median_alive,L2_kappa_median_alive,L2_sigma_median_alive,L2_margin_median_alive,L2_p_hat_median_alive,L2_p_hat_thin_frac,L2_p_hat_sat_frac,L2_eff_rank,L2_eff_rank_W,L2_w_norm_median,L2_wcos_mean,unfit
bwd,7,3,101,150,50,-7.489480860814099,-5.9405997859043795,1e-23,0.0,2.9741346557127965e-06,2.11119140625,2.157213790713545e-06,0.526,0.526,47.4,0.0,-0.009063233108317918,-0.049647110048681456,0.029866410059912547,-0.010152644680347243,0.22443663477897643,0.5322331253397864,-0.9743679002575605,-0.012660554787866308,-0.9908731041581837,2.120737765751971,0.8431684472660905,1.6945037536905148,0.1803125,0.6262846495241178,0.013180270113974222,15.965704829480114,18.03330951780978,1.9628787373761276,0.22252077555768932,0.4826,0.4826,51.74,0.0,0.004878525888052534,-0.03556016517337406,0.05937855873722578,-0.015457268913742113,0.29756816700100897,0.5570302342098922,-1.108119606128206,0.007193334087963438,-1.0867950684436591,1.9930800973278409,0.7284684140150582,1.412953413557632,0.12875,0.7385838254608252,0.0038239388622136015,17.262523659105483,75.4598574484022,1.9524315200805575,0.16146024191336303,1.1465690491031777e-06
bwd,7,4,151,200,50,-7.130612810240041,-5.137747611903709,1e-23,0.0,1.9338519796853147e-05,1.66029296875,1.6302304830124658e-05,0.6408,0.6408,35.92,0.0,0.0007257136549742502,-0.040668813725933395,0.04500765168573704,-0.0047021410951856,0.18973358988761901,0.515540076653962,-0.9890509634200274,-0.0006142359919707759,-1.012499989982544,2.122791648672162,1.0220803867047588,2.0870724793802946,0.1746875,0.6322500139535111,0.004108479671797562,14.921061519342217,17.697417337858962,2.034772929965637,0.23277605273143442,0.4032,0.4032,59.68,0.0,0.002119384944671767,-0.0522390107158571,0.08134847139939662,-0.024370551928877784,0.37478231012821195,0.5499480409177543,-1.0770474862437327,0.0036939797056768143,-1.0608829558465638,1.9543670963353117,0.6842426230751114,1.249072548905671,0.13875,0.7300280603804414,0.002711678222907034,18.46530298233982,74.60065629774776,2.127328894878038,0.19121856134837817,7.282028731011408e-06
bwd,7,5,201,250,50,-2.322352221577349,-1.0787916713901844,1e-23,0.0,0.14423848630906783,1.830390625,0.14067554606904153,0.7782000000000001,0.7782000000000001,22.18,0.0,-0.00392462959804106,-0.05739976940443735,0.04203198536764826,-0.0023599449277389296,0.2298220705986023,0.542710979619956,-1.0394217912651953,-0.0021532123945768146,-1.0515342726350534,2.1044182432121055,1.4533526078465062,2.950088900758419,0.1634375,0.6676232049578662,0.01173663931975952,9.325657586204054,16.672196876056287,2.1412624716489392,0.2548174848471302,0.4948,0.4948,50.52,0.0,-0.010214022094187359,-0.0889815348005504,0.0958307536039501,-0.04126085009425875,1.195145239830017,0.8256192488662283,-1.136869913656987,-0.007940201878420972,-1.1414319687130499,1.4207992634100597,1.607188988881173,2.2052768810024617,0.091875,0.8691392156259685,0.0029675784462178376,10.041718394589843,71.6193845420272,2.4606316220445517,0.26832108542422917,0.08340811927079093
bwd,7,6,251,300,50,-4.544641751545433,-1.3396176334459142,1e-23,0.0,0.06029848407466771,1.47279296875,0.060101593139223024,0.5896,0.5896,41.04,0.0,0.005594818686367931,-0.03574716985691334,0.04915702495258297,-0.0013236591859708316,0.3089063063263893,0.5637325319008784,-1.1155332510496025,0.005754874386011431,-1.128880880823727,2.101515827560066,1.1895942838074616,2.4303256016829984,0.14375,0.6858285803885811,0.008318954802213192,15.142535556123448,16.63941400086359,2.2651828138629453,0.2561795845146873,0.5916,0.5916,40.84,0.0,-0.002537373954546632,-0.04407858661608765,0.05591294092708262,-0.019831476593390063,0.4978426215052605,0.745711578922689,-1.3305458764235403,-0.002454334920601846,-1.338253752304917,1.8281450813602709,1.4249530562720005,2.5724775280250918,0.0728125,0.8927251353641723,0.00231606815180669,11.280039128432636,70.6466310609974,2.6091013295371024,0.30153020803914726,0.04574908016780281
bwd,7,7,301,350,50,-6.852011364041984,-3.7649083865713804,1e-23,0.0,0.0004971842736550841,2.23623046875,0.0004943880317778967,0.6694,0.6694,33.06,0.0,0.01863216153025855,-0.01979357793614323,0.05850030595436689,-0.00037107899188408214,0.2185991485416889,0.5569581000609584,-1.1286415740791123,0.016351193871414833,-1.128411493376372,2.094118937917214,1.2538944580729205,2.5641897900217008,0.144375,0.6812402839305848,0.0025297789929368862,14.517922340202347,16.622221978321335,2.422499606911951,0.2587603486676863,0.4526,0.4526,54.74,0.0,-0.004067565065924987,-0.04762803146615619,0.07676011405885216,-0.019877656279131725,0.4738614338636398,0.6855910995413765,-1.156435041666465,-0.004577240090861026,-1.1444385027394353,1.7276956630249913,0.9735205592686956,1.6019225085112854,0.1,0.8125678720262018,0.000266666666666666,15.284346959550971,70.28688225637381,2.691117245360856,0.31823031682763503,0.0001718270814231774
bwd,7,8,351,400,50,-5.85209100623501,-1.7925096624410046,1e-23,0.0,0.031999389990788225,1.5678515625,0.031913286683058005,0.6286,0.6286,37.14,0.0,0.01517247540681633,-0.022226193430833478,0.06217983813956376,-0.0001920300255805619,0.20851317331194877,0.5712627185931435,-1.1596909753794733,0.011149842282398001,-1.1521342430685328,2.1169487822838424,1.3273478353729589,2.7126936363003917,0.14,0.6800723256952566,0.008084216723374942,14.192482702459088,16.590881939535166,2.549306445644337,0.2625049871783626,0.5878,0.5878,41.22,0.0,0.019141368053697046,-0.02602217537874818,0.0996539646759629,-0.01154023970237171,0.36522160828113553,0.7320294624108713,-1.2322302874959787,0.010460632694330221,-1.2179339342064,1.7208443514544853,1.5800549853891896,2.673289100082542,0.08375,0.837835584437606,0.0,13.477503812781547,70.21462608474283,2.7697362815920155,0.3323722194979571,0.016124651518583773
bwd,7,9,401,450,50,-4.6222429288991265,-1.5560457307743196,1e-23,0.0,0.035989410712881885,2.0817578125,0.03556586457087759,0.7731999999999999,0.7731999999999999,22.68,0.0,0.015001884776866042,-0.03407028747111322,0.06784763059346002,-0.0017099265475928446,0.2368038447201252,0.5342694229772811,-1.1094232223025227,0.010562739015737286,-1.0991105113821895,2.1043524155912188,1.6641459507755219,3.3735957034723834,0.15375,0.7049515693952251,0.0,11.550614113865425,16.410312071125382,2.6383374371368986,0.26763407124649435,0.5133999999999999,0.5133999999999999,48.66,0.0,-0.0016596381335693801,-0.07564823926426467,0.10268509899149646,-0.027198271085508124,0.7342406168580056,0.7019524180968775,-1.1387947149141193,-0.00505245211016832,-1.143500695961052,1.6476876157629343,1.2829044528389122,2.043639613033685,0.103125,0.8204690962690426,0.0009109109109109101,13.936015815939797,69.87530382667154,2.9465605276630593,0.3586411350676751,0.027794205821440432
bwd,7,10,451,500,50,-4.507240219207858,-1.4893824938452065,1e-23,0.0,0.05154840394324076,2.05029296875,0.051244145009807125,0.6268,0.6268,37.32,0.0,0.005725873615447179,-0.03709167350549246,0.04155996000859882,-5.3435983845604316e-05,0.22222113117575645,0.5694705613088646,-1.1603425831574932,0.0038641958316959543,-1.1717464925009378,2.0935980397662832,1.5006534516451464,3.0691116735641844,0.1353125,0.7201895309430022,0.001291666666666666,16.064202808050982,16.346180820024227,2.6671678859385155,0.2666434286660458,0.5756,0.5756,42.44,0.0,0.00138544830089132,-0.04013781138695772,0.047671523581375316,-0.007189568683970665,0.27718633159995076,0.7146192216428308,-1.2460505073497243,0.00020156113567798963,-1.2503865383287758,1.8181113523932257,1.5631005874666386,2.7722586895177734,0.0765625,0.891062000246559,0.001407661520869064,14.143108794262867,69.3548603649391,3.025033886681717,0.3753888415323287,0.032405408921540466
bwd,8,1,1,50,50,-7.95869582431717,-7.866844825778862,1e-23,0.0,1.9568209465559497e-08,1.2808203125,1.5172772805483837e-08,0.36040000000000005,0.36040000000000005,63.96,0.0,-0.02527282943250607,-0.060981949307024434,0.007786417265597225,-0.02242735560983415,0.18163325786590573,0.44235191786987715,-0.43351809574685624,-0.0520710803725136,-0.5020704575521049,2.0672279925168904,0.4962011978805336,0.9602573731320444,0.3278125,0.45642834794926335,0.04222907820973548,15.972267044159203,19.15530932783128,1.5437716478088512,0.18987884965501428,0.30260000000000004,0.30260000000000004,69.74,0.0,-0.02017319087637583,-0.04451239511370655,0.005898157163610434,-0.025612475443631363,0.1815086354315281,0.4594078158652626,-0.7867890534672326,-0.05557198127613407,-0.8497218442458501,2.030526765148974,0.39431837280788345,0.7727616722813059,0.2025,0.5941859803343175,0.016447362958453195,18.748893006941238,78.84005466295645,1.5446944067793447,0.09152773443996466,1.3587988612069454e-08
bwd,8,2,51,100,50,-7.49039993351967,-4.433346543984666,1e-23,0.0,7.68599025980354e-05,1.22841796875,7.347530479152065e-05,0.5052,0.5052,49.48,0.0,-0.006267790670535729,-0.03780527347233142,0.02358698537864252,-0.010502772377803879,0.17673124700784676,0.5033149313820361,-0.7252723471115199,-0.010774154904778888,-0.7306503329065883,2.112878788819314,0.6600156536220143,1.3253166256088298,0.24875,0.540476103135219,0.047359395189308505,14.428550570649204,18.721881455803985,1.7072073394025358,0.20321603408774988,0.5604,0.5604,43.96,0.0,-8.611831241067371e-05,-0.03318315341370176,0.042170509499337594,-0.02120033530518408,0.25333363115787505,0.5766117337172122,-1.0770115957548858,-0.004407261004829484,-1.0845030687599928,1.9952152806502061,0.580260393082066,1.1016431691516257,0.139375,0.7030440237379587,0.01922099409278188,14.594088380034357,77.12662717634143,1.7626125619835147,0.12302885170136565,3.686832914338149e-05
bwd,8,3,101,150,50,-7.098564796331722,-6.342994463036484,1e-23,0.0,5.16908184153316e-07,1.10109375,4.977177948343689e-07,0.5332,0.5332,46.68,0.0,-0.0036612059915205257,-0.03545628022868181,0.02909921455662693,-0.005632819824386339,0.1772711718082428,0.5090160345253196,-0.9573590346962324,-0.0056844864177982915,-0.9654439119832304,2.132696002149973,0.7870428018498943,1.6207973824179498,0.1809375,0.6142260289268794,0.01712561960759978,15.126602915997378,18.179826616419184,1.8355432951225166,0.21554399611397998,0.5707999999999999,0.5707999999999999,42.92,0.0,0.006527975693170433,-0.030751829535001853,0.06630621133372185,-0.01511822630185629,0.4467847487330437,0.6758375402619745,-1.1844382028049858,0.006999845949389253,-1.179277488516343,1.8172763439031885,0.7757518747604631,1.3491927224152735,0.1015625,0.7800800764494304,0.0230558205436357,12.66401585034846,75.40217037675986,1.9623414702268889,0.1702500034435216,4.5394740413841e-07
bwd,8,4,151,200,50,-6.19188716857568,-3.0413168589122233,1e-23,0.0,0.0011102062411704364,1.24625,0.0010931701529832117,0.7005999999999999,0.7005999999999999,29.94,0.0,0.007778309735658664,-0.027432050395291254,0.04511053994763637,-0.0019607453461503084,0.16940607234835625,0.5188788234395308,-0.9604439982792996,0.008874910069533571,-0.9544608778390345,2.1142046408692856,0.9515031202493419,1.953961019541448,0.19625,0.6016122648884311,0.0186869349158728,12.439805439922178,17.899871809016375,1.9428855442075394,0.22437398412019136,0.4526,0.4526,54.74,0.0,0.006550870136707072,-0.04026943349977951,0.08850309237837788,-0.01531510910950596,0.47507872462272643,0.712390785948902,-1.0898642018803464,0.0074798597759203785,-1.079556320748579,1.5632052635382774,0.8053978022040097,1.2116311546200598,0.1103125,0.7674999285794091,0.007578261968591464,14.534742772054534,74.6077093750817,2.1145795304849786,0.2027616223793428,0.0009092496469332159
bwd,8,5,201,250,50,-6.662147169484115,-2.9637482311312797,1e-23,0.0,0.001291465089230368,1.17505859375,0.0011735354484297355,0.5274,0.5274,47.26,0.0,-0.008075478441096464,-0.04687758433632549,0.033129976261407096,-0.005796679975246613,0.22391984283924102,0.5427580487986272,-1.0704035358439787,-0.008933140052946813,-1.0978490985855258,2.1161675271143814,1.0035924635574656,2.03228798527678,0.153125,0.6636634352018711,0.009868679500894156,15.635671440697585,17.644657564058825,2.0162722291994832,0.2322354939382813,0.5708,0.5708,42.92,0.0,0.00911500801230429,-0.02993290769867594,0.06301835959777233,-0.013898091097362288,0.45765365183353424,0.7097652249409308,-1.2210377808177204,0.008921324587950226,-1.2241080396940651,1.7622840427495214,1.013792445298007,1.7346214328206329,0.0846875,0.8185731679760438,0.0028453393584972502,13.520936967178297,74.01212531019026,2.2312056544665366,0.23607812663498673,0.0010870556280534497
bwd,8,6,251,300,50,-5.720066233604532,-2.162089271934279,1e-23,0.0,0.005960690364500694,1.19091796875,0.005954540949544475,0.611,0.611,38.9,0.0,0.004085105929334514,-0.033295614639064254,0.041643970487639265,-0.001910802774000278,0.19249166011810298,0.5530528353455886,-1.101657192950562,0.004794658855376678,-1.107137235275802,2.082356882814047,1.0610079006908573,2.0742456982791193,0.15,0.6744423348196398,0.006799526898885572,15.105066718049418,17.464547707610613,2.121792041643879,0.23965987526495902,0.4668,0.4668,53.32,0.0,0.0002352256511221662,-0.04266787204425777,0.06944980625063175,-0.015708949235267885,0.5469419610500336,0.7459051037369185,-1.1649802988677918,-0.0008745086676695557,-1.1684659717817933,1.6393986717369078,0.9973205078454345,1.5726044623482605,0.0884375,0.8418923530346345,0.002997892154010256,13.356450155691595,73.41005636657226,2.385344565766452,0.2587760129439351,0.006885107541257778
bwd,8,7,301,350,50,-5.787352301040905,-1.9855657801860007,1e-23,0.0,0.0062080183059767665,1.05828125,0.006200100469198978,0.5862,0.5862,41.38,0.0,0.0018517921170860144,-0.030822290221694814,0.04097718193195756,-0.0021863955049775,0.16975208148360252,0.5300622177738508,-1.0761993655875695,0.0015482788303591427,-1.079290111253611,2.083334907029622,1.1032979540935697,2.2257371657260228,0.1515625,0.6739811368905247,0.001089813615631506,15.432561227892547,17.333185990343853,2.2131640433061865,0.24231727729564065,0.4756,0.4756,52.44,0.0,0.008880927261197925,-0.035602611016947734,0.06293601102428507,-0.010114075026940499,0.3280041462182999,0.6992336652486165,-1.022183179324879,0.007330625853990282,-1.0159914463885786,1.53985014648161,1.0629820232489247,1.5527196313208529,0.105,0.795090936574207,0.00102834541858932,14.50440896659573,72.66151196814918,2.5246682322497946,0.28127857714804155,0.010337945059805514
bwd,8,8,351,400,50,-5.785614379947613,-2.2926479725471722,1e-23,0.0,0.0038863469051181104,1.14755859375,0.0038819979427016206,0.5912000000000001,0.5912000000000001,40.88,0.0,-0.005036045457090929,-0.0382671269215643,0.028546264392789403,-0.003950287601328408,0.15466375455260273,0.6140541288182506,-1.2550391129672325,-0.004737627257311094,-1.2672558018447453,2.0900380960322074,1.1100700520106381,2.2113872439195985,0.1115625,0.7545769018950239,0.002056077694235586,15.888063896172236,17.15167068283139,2.282129488988611,0.25142346703127716,0.3348,0.3348,66.52,0.0,0.0008761419842630925,-0.0492711125547066,0.08182984093149567,-0.018054299775976643,0.4735592770576477,0.7384215167302807,-1.0186653410172797,0.00014207866134699173,-1.0147050351580724,1.420006029410796,0.8902973090753497,1.2087907881062996,0.1075,0.8153970659253491,0.0052830548766927945,15.574105950309079,72.44802944273297,2.5924782951890895,0.2898957268138666,0.0050974388836124325
bwd,8,9,401,450,50,-3.014140249312124,-1.4322996053353712,1e-23,0.0,0.06511229438594039,1.72162109375,0.06378211854487618,0.7361999999999999,0.7361999999999999,26.38,0.0,0.01630281073827061,-0.03578723279089896,0.06607770737260575,-0.0017845760597264761,0.250863191485405,0.5596964891600643,-1.1277116781300227,0.01100682972985624,-1.1258059634998903,2.108702466123587,1.3771252456369356,2.8148392941174096,0.145625,0.7041766674024907,0.0053800904977375505,11.98617096652253,16.791925897498487,2.4157363421089637,0.262065465939106,0.45699999999999996,0.45699999999999996,54.3,0.0,0.009183916382899046,-0.06378117465181272,0.12946606478653844,-0.03254519360139962,1.0738702821731567,0.754093982350024,-1.002380164836378,0.002727369373064259,-0.9959371575640691,1.3633677343560917,1.3639048183575817,1.7578229882152587,0.0971875,0.8314091329725101,0.0015589127994925039,12.303132081820056,71.89435865461078,2.7084285581924177,0.3107199373412513,0.03695731355884677
bwd,8,10,451,500,50,-5.313390969478965,-2.2494066533931836,1e-23,0.0,0.009221054208569572,1.1765625,0.008665013127394166,0.5995999999999999,0.5995999999999999,40.04,0.0,0.010071510021807607,-0.040665658428042616,0.06034239364787932,-0.00044015216781836605,0.27405786246061326,0.6312371450617763,-1.3148519080933305,0.00694015129982259,-1.3160895381071953,2.096714696476518,1.4312807518164465,2.8908745056274348,0.099375,0.7918088235024514,0.0022121662177246298,15.600185592680408,16.465378898732663,2.549220157998284,0.2672735746710131,0.47240000000000004,0.47240000000000004,52.76,0.0,0.004139050517696876,-0.04824532417580482,0.09277400350198146,-0.019649585160223016,0.5670518764853477,0.7372533546357062,-1.1683621153528332,0.0023463059380204082,-1.1608513170092178,1.6431840934797248,1.2029705625267297,1.9473016467612638,0.085625,0.8603024132183202,0.0039006902336027214,13.573651740143543,71.17208695070538,2.870408998544729,0.3274342522901459,0.005631101384392324
bwd,9,1,1,50,50,-8.051120094016033,-7.898759441752146,1e-23,0.0,1.726687401441841e-08,1.27287109375,1.3733754576542483e-08,0.40700000000000003,0.40700000000000003,59.3,0.0,-0.025607741567073353,-0.05883074576966461,0.0012520494243381097,-0.020164668359793674,0.1593113696575164,0.4503147060497432,-0.36660671204602907,-0.057043176151832346,-0.45466415281734757,2.070172003965628,0.4505800370001807,0.873307583865244,0.3378125,0.4444774198498511,0.06521982069413923,14.950991598147972,19.212009910594517,1.5164365167489728,0.18786086352923348,0.22760000000000002,0.22760000000000002,77.24,0.0,-0.018419546603690783,-0.0416696817334741,0.004580944366389303,-0.0223298496427014,0.15516320571303363,0.39937938634382036,-0.6232354414560404,-0.05358581284273152,-0.6890572913421192,2.0564466880228447,0.3749782753671271,0.7347457396824288,0.2540625,0.5210870237629043,0.01724378290799232,18.694052262964505,79.03502833232093,1.5213384488948845,0.08534683676751115,1.2625266618329372e-08
bwd,9,2,51,100,50,-7.469119166930201,-7.295958165701518,1e-23,0.0,4.897541506706902e-08,1.03765625,4.36202791991793e-08,0.5548,0.5548,44.52,0.0,-0.010435386345779953,-0.036212982391007204,0.017886242345557503,-0.011710173632018213,0.12955889940261836,0.49438747641894076,-0.8543951395824615,-0.019035001890545297,-0.8784045638483937,2.0798884392111576,0.5931682962005422,1.1809656880472903,0.2065625,0.5815447159637102,0.016494162419122077,15.480397343831905,18.829223345505103,1.6480760427905539,0.2014324089310056,0.21200000000000002,0.21200000000000002,78.8,0.0,-0.00800348571174251,-0.042048259796574665,0.02959454629570241,-0.015858606528490735,0.23328725665807723,0.40818529422139077,-0.7048767281334165,-0.023363383721280457,-0.7314462312570389,2.007499464725717,0.35264846444872444,0.6668942013237572,0.2375,0.545721199587106,0.009805198127850643,19.192754337768385,77.74502780741953,1.656823400636668,0.09496229447791744,5.05873388938371e-08
bwd,9,3,101,150,50,-6.618861006004855,-3.5110513749689543,1e-23,0.0,0.0004529448581117202,1.431796875,0.00045092723657412406,0.6829999999999999,0.6829999999999999,31.7,0.0,-0.0018042978468292862,-0.030215691784396724,0.028199092526920096,-0.005645108564640342,0.16535612985491752,0.5100106803388279,-1.0158573073691775,-0.002618085410738642,-1.0244477647131682,2.1170253668097057,0.8380812708791204,1.7158231303287903,0.1675,0.6527123752008411,0.004970243139283384,13.521862647831604,18.322620311899353,1.7709486757624993,0.2167562218168712,0.26080000000000003,0.26080000000000003,73.92,0.0,-0.01077398804220134,-0.06481141383759674,0.05736026765312995,-0.02715460233390327,0.3817560338973999,0.49736954069261147,-0.889296464329748,-0.02828462866435422,-0.8963839133186083,1.8456364940847243,0.4707102707155565,0.77941667641599,0.18625,0.6457426804684704,0.0028898284682634277,18.122070254894783,76.62247034386515,1.7980510430803875,0.11449133755445716,0.0003082823245369858
bwd,9,4,151,200,50,-7.3457583811753375,-6.900577655017996,1e-23,0.0,9.886170963974275e-08,0.889140625,8.58245800611765e-08,0.5181999999999999,0.5181999999999999,48.18,0.0,-0.0020139078392094117,-0.030244266900699538,0.02591816106207258,-0.00337433383509046,0.15870596483349797,0.5347292678500176,-1.079000816985105,-0.0026174976883070094,-1.0840744100105135,2.116486241590966,0.8160332922702408,1.6904886861890553,0.1503125,0.6747895523442815,0.007391773952140012,17.01107854128232,18.025060333062815,1.8293370189254177,0.2237586720862401,0.291,0.291,70.9,0.0,-0.007229888358851858,-0.04602113686501976,0.03636558909667651,-0.013059459703508714,0.26009545773267745,0.5234101927151457,-0.9785772542619074,-0.013275860201110705,-0.986088608610965,1.9002414057956565,0.5936224594453823,1.0764218180148686,0.16,0.7053156494374204,0.0020269202550729543,20.477706548729053,75.95607049078755,1.9280335605104388,0.14138691186522748,1.2572520284439313e-07
bwd,9,5,201,250,50,-6.577318031725057,-5.8252281527993945,1e-23,0.0,2.1083586787297085e-06,1.3774609375,1.8774439342193467e-06,0.7104,0.7104,28.96,0.0,0.004599422797618897,-0.027559847729862627,0.038120339836459564,-0.00138075118848059,0.15100593149662014,0.523251279067262,-1.0613800451302375,0.004905149035080198,-1.062124729231204,2.1527900689503223,0.9924972159223888,2.065033314059838,0.153125,0.6920243961347221,0.003417166236118576,13.988845146273896,17.712452798592142,1.9298152619988684,0.2325428080987146,0.3044,0.3044,69.56,0.0,0.008445317823206983,-0.045239778468385304,0.07769243147224184,-0.01239113346091468,0.43763796210289,0.506131404338634,-0.9827095924314763,0.015143640274427906,-0.9424215826673793,1.8891327829810638,0.5239241038264464,0.916531092904524,0.165,0.681001889655665,0.002479800704070178,18.40326492345359,75.18866885703964,2.0243517329338747,0.16842796711063024,1.495449828239253e-06
bwd,9,6,251,300,50,-7.297940959304255,-6.939206829238546,1e-23,0.0,1.3824546103340074e-07,1.296640625,1.2216881573007716e-07,0.6436,0.6436,35.64,0.0,0.005063522424316015,-0.029532367929350534,0.03848844060674305,-0.0005076134385853492,0.15654801338911054,0.5470042356159786,-1.124888067857423,0.004989638908428244,-1.1280258223423099,2.1534577026696344,1.023776144526048,2.1235115389863495,0.146875,0.681062382347887,0.002865590215612514,15.399693944071926,17.50176129679028,1.9955430066744702,0.23806411071542805,0.3778,0.3778,62.22,0.0,0.005980812922934992,-0.03722967091947789,0.06492432775907214,-0.009329790539923074,0.2803495678305626,0.5807313022488249,-1.1455227336990026,0.00928133678966247,-1.1332636646544818,1.9465394072319153,0.6841685881370096,1.2821693702328074,0.12125,0.7572782626549902,0.0029264627227275717,18.1203243045785,74.35770547573107,2.1142438510416044,0.1913759321522232,1.150252460039689e-07
bwd,9,7,301,350,50,-6.066814325484902,-1.8000628962731657,1e-23,0.0,0.016073851308223586,1.10044921875,0.015953380116024943,0.5384,0.5384,46.16,0.0,-0.0008232010144274579,-0.04008280554320659,0.03047071562148626,-0.0026862930695096625,0.1622632025182247,0.5412271121788674,-1.1084584545403338,-0.001333890679912306,-1.119871292532807,2.1497090017756886,1.0511800621822394,2.1774066373868846,0.14375,0.7082808171285321,0.0031175724838648144,16.617965427249594,17.37244968578395,2.1004604719679265,0.2413537268662618,0.40379999999999994,0.40379999999999994,59.62,0.0,-0.0022563098445243478,-0.04196079886518414,0.05699587196111674,-0.01347434580326075,0.42018329799175264,0.6644513712749746,-1.225810375876799,-0.0026536235478680954,-1.2218028125919906,1.8705039466189028,0.8618847765095116,1.5840512378846514,0.096875,0.8434132905797956,0.006376806181071485,16.78143412570317,73.53441990196615,2.2035927925459484,0.21495935641922853,0.015846636784761017
bwd,9,8,351,400,50,-7.025614363260116,-6.712962342279846,1e-23,0.0,2.8308613306011444e-07,1.358828125,2.549634216959423e-07,0.5883999999999999,0.5883999999999999,41.16,0.0,0.0016984629333819498,-0.03183799117337908,0.038500275840051425,-0.001075991288053,0.18636902913451195,0.5948273431061161,-1.2651152588694874,0.001754083113358816,-1.2695525299325185,2.157433800765342,1.0983555416150204,2.2523880031006773,0.1115625,0.7579958357017834,0.0,17.056766339549036,17.360073806900868,2.181447651086083,0.2441637000252098,0.3546,0.3546,64.54,0.0,0.002758604019327319,-0.045855923155322637,0.07066204878501589,-0.012200586190228886,0.38487538546323774,0.7017265062404816,-1.2334036374049877,0.0028059146227176336,-1.240980015567453,1.7990612421296075,0.8323860726469983,1.4495424113708515,0.083125,0.8471906149690298,0.008564592365678544,16.500987087261482,73.16024241846851,2.297399563085394,0.24017138637364796,1.936589878578388e-07
bwd,9,9,401,450,50,-7.209161288574218,-6.204535379973019,1e-23,0.0,7.600231918006702e-07,1.40478515625,7.427743430785646e-07,0.6146,0.6146,38.54,0.0,0.006522541539598001,-0.03047664950834583,0.05168588276952501,-0.0015802748237183062,0.17385998621582985,0.5747037440162025,-1.1893415656336366,0.005817911894200836,-1.1883614857691391,2.165311457720154,1.111542250126314,2.300627475015208,0.1346875,0.7037000058373833,0.00814934284934284,15.61635802815259,17.324137724803048,2.255387501225053,0.24794341021029148,0.4782,0.4782,52.18,0.0,0.00596707945747764,-0.035280315119307445,0.06044170824810859,-0.0073565052321645785,0.285909606218338,0.6329165865772756,-1.1828151875348645,0.006457455137827505,-1.1629877243186224,1.8911251401263252,0.9203278954736872,1.7104976737821114,0.10375,0.7917873849529384,0.000344827586206896,16.950630687420837,72.95579710343563,2.4066746984582283,0.2540955288086979,6.2440248101157e-07
bwd,9,10,451,500,50,-6.827236989602308,-4.038694253776833,1e-23,0.0,0.0003236395874085293,1.64857421875,0.00032223264895358026,0.6324,0.6324,36.76,0.0,-0.0032739059175946705,-0.050344130976591205,0.037253865543316306,-0.00211907011820581,0.2240902853012085,0.5518163396311337,-1.1003003866456802,-0.003122163246055504,-1.1073374602974018,2.1502846470028167,1.1512185744533312,2.371398371895193,0.1503125,0.6869767278527781,0.010552885640460362,15.42174703239167,17.154419472666863,2.332540307050027,0.2588327075968417,0.5760000000000001,0.5760000000000001,42.4,0.0,0.016016911979604597,-0.02806900001247408,0.09368872541934248,-0.00949183723103483,0.5071558246016502,0.6966882662859151,-1.3093136281702036,0.01573992210079332,-1.2957125630228623,1.8805282846545375,0.9677844220793707,1.7470598658413155,0.09125,0.8389291112498762,0.002300356506238856,12.956465802424727,72.16332306062381,2.529178636286377,0.280432933797708,9.147570098949281e-05
cen,0,1,1,50,50,-2.7655378471790284,-2.709485971507097,1e-23,0.0,0.006180605241727323,2.02490234375,0.003809856699225154,0.0148,0.0148,98.52,0.0,-0.07930844740243626,-0.26204050028696657,0.1668042052350938,-0.08696950298035513,1.4955447405576705,0.2988913791261163,-0.0012988988035278087,-0.2049789319551507,-0.2080938109356451,2.0541951360348807,0.38372241851872807,0.5263640468940138,0.428125,0.2671865541285489,0.0713266442202261,14.749792485015744,19.27520030874721,1.5521792719270122,0.18443479920904152,0.034,0.034,96.6,0.0,-0.18777766074985267,-0.3119326278101653,-0.09623902109451589,-0.19707506556063892,0.6616147634387016,0.21938182650403792,0.005550263512908699,-0.4105572477547756,-0.4170671172188783,1.981360655690338,0.434613533283575,0.6364611512322567,0.3403125,0.30604139619264936,0.0002,22.036839746109003,79.52638459558051,1.50769939618443,0.08329821258471089,0.0019521537911035378
