arm,seed,step,L1_strict_dead_frac,L1_submerged_frac,L1_M_median_alive,L1_B_median_alive,L1_sigma_median_alive,L2_strict_dead_frac,L2_submerged_frac,L2_M_median_alive,L2_B_median_alive,L2_sigma_median_alive,task_boundary,side
cen,8,620000,0.03,0.03,0.0222175156210682,0.1712950945158966,0.4104923627223654,0.04,0.04,-0.0532574669758096,-0.4798842643441638,0.5366037612831325,62,pre
cen,8,630000,0.05,0.05,0.0777112126532113,0.1496552587892035,0.4129425657445205,0.13,0.13,-0.1350565534592639,-0.4559785957102528,0.5518573037640649,63,post
cen,8,630000,0.03,0.03,-0.0011548617350822,0.1474451275366556,0.4183135393037077,0.05,0.05,-0.0548415438999949,-0.4756333049405111,0.547043925513237,63,pre
cen,8,640000,0.09,0.09,-0.2257757820522951,0.3090473418001434,0.4196917292355255,0.1,0.1,0.1081642575662175,-0.5284992935102254,0.5576013484799593,64,post
cen,8,640000,0.04,0.04,-0.0037683564791134,0.273606397400792,0.4154747330489796,0.06,0.06,0.0096371642307003,-0.5041327975883154,0.5770784333215921,64,pre
cen,8,650000,0.08,0.08,0.2725882876828921,0.3670939782236625,0.4203394607334784,0.2,0.2,-0.0887009285628722,-0.512054677270968,0.5991280068243005,65,post
cen,8,650000,0.04,0.04,0.0104001081136462,0.3415427865400042,0.4189510245076154,0.07,0.07,0.0269429711268308,-0.5389415451037806,0.5702903919523923,65,pre
cen,8,660000,0.12,0.12,-0.128858584066222,0.3224330270985396,0.427639259659167,0.13,0.13,0.1488712063948482,-0.5333288033988659,0.5865017902929894,66,post
cen,8,660000,0.04,0.04,0.0094302785259979,0.2624295054796856,0.4241811843760573,0.1,0.1,0.0480678854140405,-0.4952933575784375,0.5641985877128368,66,pre
cen,8,670000,0.08,0.08,-0.1102647982061977,0.2312262373216833,0.4153047730490806,0.05,0.05,0.0946769586466402,-0.6425980842880138,0.5187712333947175,67,post
cen,8,670000,0.04,0.04,-0.001664776065642,0.1880948955964625,0.412397020144341,0.08,0.08,-0.0097256015328157,-0.6115454724451143,0.5498804137618958,67,pre
cen,8,680000,0.05,0.05,0.2699321550991591,0.2142805383655285,0.4148459689238041,0.18,0.18,-0.2197760100237948,-0.5217422649990939,0.6029880667271389,68,post
cen,8,680000,0.03,0.03,0.0107754690089787,0.2035904096147543,0.414845968923804,0.06,0.06,-0.0094215802423511,-0.5841129280841324,0.5467972687704115,68,pre
cen,8,690000,0.09,0.09,0.0029005880918714,0.3353578420437201,0.4159000254249758,0.19,0.19,0.1513369885902258,-0.5665935606269124,0.544571431554424,69,post
cen,8,690000,0.03,0.03,-0.0094696489057213,0.170678632281603,0.4137617085280852,0.07,0.07,0.0323505561178791,-0.5449016649519633,0.5399427719912936,69,pre
cen,8,700000,0.08,0.08,0.0975121454816628,0.2648681805303713,0.4182048660100034,0.19,0.19,-0.1174659332632458,-0.5594130368017134,0.5339172267079754,70,post
cen,8,700000,0.03,0.03,0.0084931794223242,0.2138191902105242,0.4096398953776252,0.1,0.1,0.020386834857147,-0.5642521313720714,0.5277139287564374,70,pre
cen,8,710000,0.07,0.07,0.0212957641367317,0.3602706210228825,0.4112529643884511,0.13,0.13,0.0229052451481343,-0.564598255568085,0.5796994605223095,71,post
cen,8,710000,0.03,0.03,0.0011129186748679,0.2531929162147576,0.4095432034135951,0.09,0.09,-0.0041473177965013,-0.5892950949462085,0.583027536425674,71,pre
cen,8,720000,0.06,0.06,-0.0396198487650941,0.1894564595000411,0.4070530949400009,0.16,0.16,0.0632106442877327,-0.569240972483028,0.5427861084315464,72,post
cen,8,720000,0.04,0.04,0.0081505887936141,0.1444966220780617,0.4070530949400009,0.12,0.12,-0.0260764464984315,-0.5695458499514676,0.5418319261258308,72,pre
cen,8,730000,0.07,0.07,0.0783956339506316,0.2726480150746883,0.4077394812485082,0.09,0.09,0.3550445165369193,-0.6235135431351893,0.5224776519107278,73,post
cen,8,730000,0.04,0.04,0.002136305519308,0.2476941638720391,0.404921587172544,0.12,0.12,-0.0050589698176976,-0.5849204983479065,0.5531838482238403,73,pre
cen,8,740000,0.07,0.07,0.025676187527881,0.2486934649258548,0.4082660538203781,0.18,0.18,-0.0781652555175546,-0.5541365903040627,0.5526348701093518,74,post
cen,8,740000,0.04,0.04,0.0048127571162468,0.2242988606604616,0.4119191510694973,0.1,0.1,0.0136046759342748,-0.5700335390322622,0.5666373870232014,74,pre
cen,8,750000,0.07,0.07,0.0610067548580102,0.2929315295116791,0.4071080529925718,0.1,0.1,0.0490629154364037,-0.6099146178922181,0.5535255891179719,75,post
cen,8,750000,0.03,0.03,0.0015272546814486,0.2508362028249291,0.4067590740792737,0.11,0.11,-0.0299690974599855,-0.6052914843574072,0.573446045651537,75,pre
cen,8,760000,0.08,0.08,0.3697383590183191,0.3096456813692166,0.4035057988253183,0.25,0.25,0.0992246686528504,-0.5444496232469381,0.5840604913214028,76,post
cen,8,760000,0.03,0.03,0.0008230629981252,0.2407416201555249,0.4027388081023829,0.11,0.11,0.0055912968568759,-0.5824273478647134,0.5837622629065823,76,pre
cen,8,770000,0.08,0.08,0.0092475528917918,0.3924559792791087,0.4006078839992594,0.06,0.06,0.2137146171884565,-0.5847108712503991,0.5738749238424906,77,post
cen,8,770000,0.03,0.03,0.0020950739720093,0.3772190461500444,0.3994797450373962,0.1,0.1,-0.0019102238384986,-0.5815108829203852,0.5806887335485825,77,pre
cen,8,780000,0.09,0.09,-0.1230143199326134,0.362250751742191,0.4103752578721569,0.11,0.11,0.2770022444390631,-0.5756448735410347,0.578087824930578,78,post
cen,8,780000,0.03,0.03,-0.013697754540584,0.2699525317859956,0.4030266236820066,0.06,0.06,0.0344856180721039,-0.5926259232223866,0.5831846666383318,78,pre
cen,8,790000,0.07,0.07,0.0165063651901236,0.3276347023075883,0.4033783933848898,0.13,0.13,-0.0881445261785065,-0.5903074964460667,0.5758615931294404,79,post
cen,8,790000,0.03,0.03,0.016308307024415,0.2962769504267143,0.4020645433413344,0.06,0.06,-0.0086060607180756,-0.5674997912267465,0.5664087220394978,79,pre
cen,8,800000,0.04,0.04,0.1430262078859232,0.300004960423138,0.4010908271512085,0.12,0.12,0.0810073940096296,-0.5185423222284544,0.5817147654133441,80,post
cen,8,800000,0.03,0.03,0.0100049226060727,0.2894793936266001,0.3998767271175466,0.07,0.07,-0.0028336712004714,-0.5536287617711251,0.5830536639835291,80,pre
cen,8,810000,0.09,0.09,0.3558663736900371,0.3524379130820995,0.4159480825507399,0.17,0.17,0.0359856375246839,-0.5353375772055309,0.5733196322766168,81,post
cen,8,810000,0.03,0.03,-0.0043374140128158,0.2732561944279103,0.4064490189287916,0.05,0.05,0.0067832803134131,-0.5915667028959777,0.5749379463712189,81,pre
cen,8,820000,0.07,0.07,0.0639579290364702,0.3916153181245659,0.4206087824928778,0.16,0.16,-0.1058342458658068,-0.5405833068737387,0.5910261529158258,82,post
cen,8,820000,0.03,0.03,0.0126352599882273,0.3722319894593046,0.4156399628018832,0.07,0.07,-0.010132613078579,-0.5406447330578467,0.5878990886334572,82,pre
cen,8,830000,0.06,0.06,0.0641724431840274,0.2444209577089809,0.4160033232211344,0.06,0.06,0.1811810453423977,-0.5755554359365027,0.5735630158853956,83,post
cen,8,830000,0.04,0.04,0.0022193868983229,0.2354019460299411,0.4160033232211344,0.08,0.08,-0.0036711074209287,-0.5576906482204864,0.5854689257280601,83,pre
cen,8,840000,0.03,0.03,-0.2333253426737779,0.2843394379795684,0.4168545377617407,0.1,0.1,0.077456192846992,-0.5739723025412446,0.5624430360161986,84,post
cen,8,840000,0.03,0.03,0.0051061350576247,0.2843394379795684,0.4168545377617407,0.08,0.08,0.0102120813601522,-0.5444052561657151,0.5677004918610467,84,pre
cen,8,850000,0.06,0.06,0.3172354495043827,0.1754646425111348,0.4297639875280453,0.27,0.27,0.0095268707063286,-0.5050770064697905,0.5772693974867315,85,post
cen,8,850000,0.03,0.03,-0.0022352795264361,0.155981437839461,0.415214065893346,0.08,0.08,-0.0106685201008256,-0.5513489661460441,0.5757717865679759,85,pre
cen,8,860000,0.09,0.09,-0.1539626177591928,0.3862579167988714,0.4287379971927761,0.09,0.09,0.19124252373764,-0.6121383605150632,0.5420650744333909,86,post
cen,8,860000,0.03,0.03,-0.0116187392200952,0.2952962420627115,0.4262022022492594,0.12,0.12,0.021141204174211,-0.5498705096220893,0.5880663446454755,86,pre
cen,8,870000,0.07,0.07,-0.2066210994941996,0.1960738184565433,0.4241497029454794,0.15,0.15,0.4218574405924266,-0.6365097600127627,0.5698808859364588,87,post
cen,8,870000,0.03,0.03,-0.0019683998104414,0.1746621521996202,0.4194508707511218,0.1,0.1,-0.0064576700416755,-0.631681841435551,0.5386525259406892,87,pre
cen,8,880000,0.06,0.06,-0.0141451327177103,0.2152089775790806,0.426965030891801,0.12,0.12,0.059815856494195,-0.6567557771888757,0.5401369966009796,88,post
cen,8,880000,0.03,0.03,0.0058501681356799,0.1506509020153675,0.4256295351298443,0.11,0.11,0.0037036264420871,-0.6432801335889673,0.5419569281540944,88,pre
cen,8,890000,0.07,0.07,0.3379103055956596,0.1896567850789889,0.4244663359561867,0.26,0.26,0.0219877098619747,-0.5886208769768493,0.5651183744975945,89,post
cen,8,890000,0.03,0.03,9.10191494521675e-05,0.1563727278740814,0.4210356043767689,0.12,0.12,0.0222831434729616,-0.6113904490263312,0.5373800676422846,89,pre
cen,8,900000,0.03,0.03,0.3949471289183184,0.2600359591162634,0.4186633016470226,0.36,0.36,0.0395716435474203,-0.5403375646317399,0.6012949637347742,90,post
cen,8,900000,0.03,0.03,-0.0009657152126856,0.2600359591162634,0.4186633016470226,0.1,0.1,-8.852434005556377e-05,-0.6095520447867298,0.5446233796494977,90,pre
cen,8,910000,0.06,0.06,0.0927044174394832,0.3281006281736059,0.4262176897252084,0.16,0.16,0.1353969853417353,-0.5949290873681097,0.5627368749414059,91,post
cen,8,910000,0.03,0.03,0.0010298386548618,0.2850180014113249,0.421013948557898,0.1,0.1,0.0112591609535058,-0.5882281754768641,0.5921527940330449,91,pre
cen,8,920000,0.08,0.08,0.2441920389963047,0.3119447038486138,0.4276389374715389,0.24,0.24,0.0820019272763892,-0.6030964636131897,0.6032067284206554,92,post
cen,8,920000,0.03,0.03,-0.0065171110700982,0.2639372632694934,0.4217394600065741,0.08,0.08,0.0212787415562273,-0.5934397638002791,0.5529268324144596,92,pre
cen,8,930000,0.05,0.05,0.0412109206486314,0.2553707039394414,0.4309385124614041,0.19,0.19,-0.1080477941239361,-0.5961498951277061,0.5809153923601015,93,post
cen,8,930000,0.03,0.03,0.0065178960081506,0.2062511561327424,0.4229266081508948,0.08,0.08,-0.0125239270590779,-0.6362891749628523,0.5524204418113768,93,pre
cen,8,940000,0.02,0.02,-0.2748731958126308,0.1922096003322231,0.4229718529606845,0.17,0.17,0.1690921054867513,-0.6716905641425102,0.5567071164636985,94,post
cen,8,940000,0.03,0.03,-0.0088361463683654,0.1970697533376569,0.425395497499683,0.09,0.09,-0.0149711321909969,-0.6264448421341415,0.5602560224590157,94,pre
cen,8,950000,0.06,0.06,0.0232288540438216,0.2572718726959208,0.4264774870505214,0.12,0.12,0.1753302634072018,-0.6367726320077199,0.5805825149326072,95,post
cen,8,950000,0.03,0.03,-0.0120388491496801,0.2373756849317656,0.4234221505038351,0.07,0.07,0.0260380807721155,-0.6622870010060187,0.5833259285130766,95,pre
cen,8,960000,0.07,0.07,0.1917040903830512,0.3230378684350732,0.4309510713951506,0.27,0.27,-0.0862728456161296,-0.6212254832438774,0.6210926566016391,96,post
cen,8,960000,0.03,0.03,0.0021367088986008,0.3030673673806878,0.424182658973258,0.1,0.1,0.0064603528817939,-0.6437945388719784,0.5942312268325953,96,pre
cen,8,970000,0.06,0.06,-0.2475703802602714,0.2876166202944065,0.4480568563803318,0.08,0.08,0.1331086274180846,-0.6437097044250593,0.5684360668061663,97,post
cen,8,970000,0.03,0.03,0.0026445802324971,0.2491867199965743,0.4427296999162391,0.12,0.12,-0.0351856982315948,-0.5844413721288821,0.6100007120165936,97,pre
cen,8,980000,0.05,0.05,0.37704676713662,0.4016915318100176,0.4371405139987469,0.22,0.22,-0.1158947812239094,-0.5322400383511747,0.6349086092801703,98,post
cen,8,980000,0.03,0.03,-0.0212001048564224,0.314655468180044,0.4308313837298446,0.11,0.11,-0.0111404813353928,-0.6137090423773105,0.6067208070722084,98,pre
cen,8,990000,0.04,0.04,-0.0146361570042838,0.2315770268609082,0.4481617122706781,0.1,0.1,0.3412542001180725,-0.6471796979922129,0.5858285094195719,99,post
cen,8,990000,0.03,0.03,-0.0017428848420614,0.2161136372490159,0.4473984668300688,0.1,0.1,0.0534065084401557,-0.6554720451939894,0.5716687744587972,99,pre
cen,8,1000000,0.02,0.02,0.1116629758514702,0.2417041064773655,0.4277099550519434,0.15,0.15,-0.107519010843308,-0.6501994364702594,0.6009504047643734,100,post
cen,8,1000000,0.04,0.04,0.0023067683184051,0.2630583583537214,0.4306228525519623,0.1,0.1,-0.005410069763495,-0.6608958454651769,0.5702728597680969,100,pre
cen,8,1010000,0.06,0.06,0.3931872908021908,0.3558894520273908,0.4526822126455496,0.22,0.22,0.0257947648847497,-0.6197154838528356,0.6127562077289496,101,post
cen,8,1010000,0.04,0.04,0.0129749110588036,0.3043758322660617,0.4475993205661848,0.1,0.1,-0.0275739875530171,-0.6443037147042747,0.5597073318036745,101,pre
cen,8,1020000,0.07,0.07,0.0513935259968619,0.4045853903015666,0.433272077478928,0.18,0.18,-0.1252685812058189,-0.6116700021271745,0.5914486451624432,102,post
cen,8,1020000,0.04,0.04,-0.0059330754601472,0.3773639354904244,0.4328402940263075,0.11,0.11,0.0262479225833639,-0.6412359608100713,0.597053884930462,102,pre
cen,8,1030000,0.1,0.1,0.0207592261339174,0.3693205697632109,0.4681824321542209,0.17,0.17,0.143067334618103,-0.6394179509552568,0.5967450907155755,103,post
cen,8,1030000,0.03,0.03,0.0054160546547128,0.1917450054270683,0.4479710920449689,0.11,0.11,-0.049115005332567,-0.675747326521153,0.5902619571470477,103,pre
cen,8,1040000,0.07,0.07,0.0559902129912045,0.3413123969928525,0.4446044774485378,0.22,0.22,-0.0840460573219566,-0.6215832176419264,0.68108128114273,104,post
cen,8,1040000,0.03,0.03,-0.0120832578018818,0.3149430779375283,0.437088392517418,0.11,0.11,0.0089646067937091,-0.6462279949934613,0.6228685215351079,104,pre
cen,8,1050000,0.08,0.08,0.077677238027691,0.3324053806931576,0.4578451282425044,0.15,0.15,-0.1391914411046553,-0.6560537359081795,0.5967254970802311,105,post
cen,8,1050000,0.03,0.03,-0.0021945683592479,0.2559679254926315,0.4278588962368971,0.09,0.09,0.0052513419710432,-0.6446487515401169,0.6148216433730936,105,pre
cen,8,1060000,0.06,0.06,0.0323786283859905,0.3356002740401774,0.4467302303012277,0.15,0.15,0.2032517951973307,-0.6655269969014297,0.6373778972153319,106,post
cen,8,1060000,0.03,0.03,-0.0001910611632028,0.3085252665337457,0.4451406149033592,0.07,0.07,0.0032466882930771,-0.6786207585084215,0.6071461964473963,106,pre
cen,8,1070000,0.07,0.07,0.1154959304505085,0.3229208343592318,0.4550785097104659,0.22,0.22,-0.1160529084263943,-0.61063973947301,0.6469802551569639,107,post
cen,8,1070000,0.03,0.03,0.0112773849019583,0.2417280177798528,0.4457516951429597,0.09,0.09,0.0021470917917771,-0.7153034419301362,0.6096960955645788,107,pre
cen,8,1080000,0.07,0.07,0.085557115946866,0.38468075339767,0.4570966322966028,0.12,0.12,-0.0272635763677738,-0.6787077737507953,0.6172180624256869,108,post
cen,8,1080000,0.03,0.03,-0.0018101112399632,0.2926712861363953,0.4393158621383622,0.08,0.08,-0.0179024543405547,-0.6950124195107283,0.5935730811725823,108,pre
cen,8,1090000,0.06,0.06,0.4053120171047478,0.4396603442178499,0.458935131653119,0.29,0.29,0.0793755150349726,-0.672362967215294,0.6305314085720688,109,post
cen,8,1090000,0.03,0.03,0.0114264501968453,0.3679241057362958,0.4322132127908765,0.1,0.1,-0.0667606120073015,-0.6818857855155955,0.6104395982010278,109,pre
cen,8,1100000,0.11,0.11,0.1763836228309302,0.3886959137034527,0.4671088987701002,0.24,0.24,-0.2007085946925642,-0.6224413115976237,0.7064162749868589,110,post
cen,8,1100000,0.03,0.03,0.00816493977279,0.2671253082883658,0.4490531607050143,0.08,0.08,0.0258022696806104,-0.6917795314734514,0.6387795951459542,110,pre
cen,8,1110000,0.06,0.06,0.0895708209521119,0.388152268742708,0.468563918194229,0.18,0.18,-0.1943022120263537,-0.6770441342167111,0.6473962984517785,111,post
cen,8,1110000,0.03,0.03,-0.0026099277317982,0.3403566745135316,0.4669940699140763,0.09,0.09,-0.0400817438093937,-0.6597675620310425,0.6546901613799849,111,pre
cen,8,1120000,0.01,0.01,-0.1909667884835739,0.3072439397103486,0.4589921315664046,0.14,0.14,0.1565120614340379,-0.7549468314884505,0.6346149244556842,112,post
cen,8,1120000,0.04,0.04,-0.0162188921824933,0.3805192776850561,0.4729282964684596,0.11,0.11,-0.046339628959835,-0.6821075497973319,0.672556047653189,112,pre
cen,8,1130000,0.02,0.02,0.0956309272642166,0.2895194108221927,0.4557659542609421,0.15,0.15,0.2385803111982346,-0.6836083902691583,0.6641761807973449,113,post
cen,8,1130000,0.03,0.03,-0.005805250461002,0.2971315819152293,0.4607186967963312,0.09,0.09,0.0187999891575553,-0.7211587387160567,0.6169270801296804,113,pre
cen,8,1140000,0.06,0.06,0.4817031449021964,0.4218585142620635,0.4678201285732768,0.35,0.35,-0.0066096601300666,-0.6505437416030105,0.704860774510707,114,post
cen,8,1140000,0.03,0.03,0.0012062048608488,0.4017907623256379,0.4664484671360557,0.1,0.1,0.00549997990996,-0.7063126391976783,0.6350428624572373,114,pre
cen,8,1150000,0.04,0.04,0.0704072628124026,0.3524058276923095,0.4573735561594585,0.09,0.09,0.2508870509167593,-0.7513696882283823,0.5905625349904096,115,post
cen,8,1150000,0.03,0.03,-0.0111985803137853,0.3465823786061187,0.4540397741413248,0.1,0.1,0.008557924627438,-0.736885752783389,0.6424299305975689,115,pre
cen,8,1160000,0.04,0.04,0.1361363431626568,0.3678712370306747,0.4624058073426569,0.17,0.17,0.0741737356165423,-0.721426703763357,0.636757747171319,116,post
cen,8,1160000,0.03,0.03,0.0027931547947496,0.3581254029826646,0.4619780114944784,0.07,0.07,0.007311034109677,-0.7600218135549773,0.6443270065470669,116,pre
cen,8,1170000,0.06,0.06,0.3791849340296522,0.3875870986277019,0.4563118544466574,0.26,0.26,-0.072949392648384,-0.6877743118805355,0.675049198067415,117,post
cen,8,1170000,0.03,0.03,-0.0131740743018893,0.2923772220733135,0.4513226826006504,0.07,0.07,0.0159093947242067,-0.7509235745458704,0.640013665248722,117,pre
cen,8,1180000,0.02,0.02,-0.2708673110915319,0.3633812691414336,0.430972665019283,0.2,0.2,0.2786929602993686,-0.8329026644847951,0.5547957121121225,118,post
cen,8,1180000,0.03,0.03,-0.0017192104962065,0.3752625773142479,0.4334119377044862,0.07,0.07,0.0061825058693835,-0.7838355995569855,0.6179994414640714,118,pre
cen,8,1190000,0.04,0.04,0.0812460069528747,0.252418516782133,0.4474694382760694,0.12,0.12,0.0097382112125279,-0.7302325993965775,0.6168131161830662,119,post
cen,8,1190000,0.03,0.03,0.0088849433829136,0.2405769255109125,0.4472340430094764,0.08,0.08,0.0092946048258035,-0.7468872837237215,0.6220875526667488,119,pre
cen,8,1200000,0.1,0.1,-0.0787588697651203,0.4239854200353666,0.456540115415315,0.22,0.22,0.1427747591339134,-0.733157073112111,0.6326339233244448,120,post
cen,8,1200000,0.03,0.03,-0.0156198821422264,0.378292406981859,0.4357865043371265,0.07,0.07,0.033387147831409,-0.7820127770707446,0.5880620910803285,120,pre
cen,8,1210000,0.05,0.05,0.0985558055239557,0.409727230217783,0.4425084410171738,0.2,0.2,-0.0303137942421557,-0.7258040963744856,0.665870317337463,121,post
cen,8,1210000,0.03,0.03,0.0099394665578016,0.3706792920819335,0.4377247542081345,0.08,0.08,0.0054738364384208,-0.7548790391003436,0.5942816895054555,121,pre
cen,8,1220000,0.03,0.03,-0.0279112941292858,0.3953026868469899,0.4403122825011894,0.12,0.12,0.0363884035939251,-0.7557578684174571,0.6167974269176386,122,post
cen,8,1220000,0.04,0.04,0.0023574905989882,0.4300499960237505,0.4431694288918776,0.08,0.08,0.0105863372315249,-0.7659519096627154,0.6146485291079415,122,pre
cen,8,1230000,0.06,0.06,0.1077256056503334,0.438648100194527,0.4494546466437692,0.11,0.11,0.190206680264634,-0.7504181567335655,0.6480813242544904,123,post
cen,8,1230000,0.03,0.03,-0.0010535577759412,0.4052792042708316,0.4430017718516021,0.06,0.06,0.0035632636793713,-0.7534557935710524,0.609706232003812,123,pre
cen,8,1240000,0.07,0.07,0.0226600453052727,0.4384111557448486,0.4645155740330344,0.26,0.26,-0.1302278257470971,-0.7148684331411321,0.6490532344826394,124,post
cen,8,1240000,0.04,0.04,0.0147570007676528,0.346193336707646,0.4541376344857079,0.05,0.05,-0.0289529507337634,-0.7773657036131162,0.6758947730544629,124,pre
cen,8,1250000,0.06,0.06,0.0616769960060215,0.4191344663674309,0.4544826504589214,0.08,0.08,0.0897599011802741,-0.7732775270564676,0.6801477979747856,125,post
cen,8,1250000,0.03,0.03,0.0026085644172326,0.4159910920393644,0.4499791303137594,0.07,0.07,0.0140313615246588,-0.7709341896464773,0.6637720720221446,125,pre
cen,8,1260000,0.05,0.05,0.1416386933729487,0.4122774302435653,0.4545999298798582,0.09,0.09,-0.1009136283746974,-0.7674055850648492,0.660218470490048,126,post
cen,8,1260000,0.03,0.03,0.0082689276415292,0.389825192229959,0.4496308475050823,0.07,0.07,-0.0213684311904948,-0.7622786868250744,0.6685763381204395,126,pre
cen,8,1270000,0.02,0.02,0.1354535608150071,0.3691769609824666,0.4525223629521405,0.15,0.15,0.1373109033166755,-0.7493683805445889,0.6882676498776548,127,post
cen,8,1270000,0.03,0.03,0.0363119788281493,0.3698890617074256,0.4535880213580116,0.08,0.08,-0.0113206940029211,-0.7400777001896572,0.66570565015345,127,pre
cen,8,1280000,0.04,0.04,0.3555845992221014,0.3562100983443986,0.4586098391580392,0.31,0.31,0.0964054629032886,-0.6754576906203347,0.7075874069554152,128,post
cen,8,1280000,0.04,0.04,0.0040093174427127,0.3562100983443986,0.4586098391580392,0.08,0.08,-0.0034000593469706,-0.7390309993487607,0.6829984476392869,128,pre
cen,8,1290000,0.05,0.05,0.055832899858303,0.3376718785549216,0.4643253065229952,0.15,0.15,0.1817467251285474,-0.7412200817259977,0.6376354200835003,129,post
cen,8,1290000,0.03,0.03,-0.0266477594060151,0.3279090609661294,0.4592214885198183,0.08,0.08,0.0344751915169664,-0.7732715713454064,0.6535989671675237,129,pre
cen,8,1300000,0.06,0.06,0.1274677204455546,0.4446853685103377,0.4621965200447329,0.2,0.2,0.1808114135251673,-0.6711375834504917,0.6832312546191118,130,post
cen,8,1300000,0.03,0.03,0.0073227097022132,0.4224388384872075,0.4584905562526959,0.07,0.07,0.0546839766598089,-0.7478816979222851,0.6605269491184621,130,pre
cen,8,1310000,0.07,0.07,-0.2404407449427791,0.4265378864556767,0.4702733888905456,0.12,0.12,0.2221740919068515,-0.7836782009845342,0.6243760706612076,131,post
cen,8,1310000,0.03,0.03,-0.0027451591377788,0.3838978001387029,0.4586426670804252,0.08,0.08,-0.0150995038436502,-0.6907027021253618,0.6642134428628881,131,pre
cen,8,1320000,0.04,0.04,-0.0630660276776369,0.4055479270947347,0.4638901062930407,0.23,0.23,0.0076772513448752,-0.7079901075396838,0.6492887337356241,132,post
cen,8,1320000,0.03,0.03,-0.0139417309061955,0.3772025064331474,0.4625335604702469,0.07,0.07,0.027511732964372,-0.7299880523296959,0.658168232912593,132,pre
cen,8,1330000,0.06,0.06,-0.0244980758643609,0.3061959061624423,0.458295893375426,0.13,0.13,0.2276872094466741,-0.7536213719650589,0.6526727122402718,133,post
cen,8,1330000,0.03,0.03,0.0020618072517755,0.2779412224857867,0.4554550108226637,0.09,0.09,0.0099581180642802,-0.7192084359988042,0.6909428157212493,133,pre
cen,8,1340000,0.05,0.05,0.1299851076026764,0.291413788572004,0.454711337712615,0.13,0.13,-0.0891740953487494,-0.7620023441154137,0.688712456469495,134,post
cen,8,1340000,0.03,0.03,0.0068689205125643,0.2890890038906038,0.4536104338398919,0.06,0.06,-0.0275710124359255,-0.7676460585780888,0.6550573206572989,134,pre
cen,8,1350000,0.02,0.02,0.4283887758434492,0.1494444109026943,0.4573850087906096,0.29,0.29,-0.0354969327079051,-0.6682112071749454,0.7384834050357217,135,post
cen,8,1350000,0.03,0.03,-0.0024195260856554,0.1672144037034852,0.4581726102823982,0.07,0.07,-0.0009322562664624,-0.7855102774788543,0.6703096837256792,135,pre
cen,8,1360000,0.02,0.02,0.1457027831082016,0.2080019714492281,0.4527046069550965,0.15,0.15,-0.171666734022088,-0.6366930148062409,0.7114148338121626,136,post
cen,8,1360000,0.03,0.03,0.0166777782257411,0.2090558911494262,0.4554410305593964,0.09,0.09,-0.0155602522356621,-0.7349116307283338,0.6667773521084036,136,pre
cen,8,1370000,0.06,0.06,-0.026371339458421,0.2627860174462449,0.4620093858193415,0.18,0.18,0.0382136792725331,-0.7746539049205635,0.6290091948048828,137,post
cen,8,1370000,0.03,0.03,-0.0093015737545074,0.20660801149587,0.4552671681234556,0.1,0.1,0.004246791356002,-0.7494768400153895,0.6273255323180033,137,pre
cen,8,1380000,0.08,0.08,0.108402943709677,0.3535771776900753,0.4578107302328851,0.15,0.15,-0.05917925008289,-0.7263187243721655,0.6509695469196675,138,post
cen,8,1380000,0.04,0.04,0.0030399906259582,0.3167438633724189,0.4532887872172531,0.09,0.09,-0.0243004392391874,-0.7618946939077521,0.6542867936482782,138,pre
cen,8,1390000,0.07,0.07,0.0506409492222887,0.324967034260313,0.4555018567508823,0.21,0.21,-0.1695701168842192,-0.6971116394931323,0.6560376747971348,139,post
cen,8,1390000,0.03,0.03,0.0032307994561152,0.2623062479718582,0.4453460343644756,0.09,0.09,0.0274780912252993,-0.7111966763840988,0.6632101184349238,139,pre
cen,8,1400000,0.08,0.08,-0.0042387506685883,0.3107644082643925,0.4540959284959058,0.13,0.13,0.1982223729920225,-0.8370234874344563,0.6104395206699077,140,post
cen,8,1400000,0.04,0.04,0.0029204149597398,0.2847570961150057,0.4515130515221711,0.08,0.08,-0.0008639053063144,-0.7493660153543185,0.6427838231286211,140,pre
cen,8,1410000,0.03,0.03,0.1028478151660595,0.2260202292469341,0.4563647106573067,0.15,0.15,-0.0053026559263791,-0.7678636780710757,0.674732398672919,141,post
cen,8,1410000,0.04,0.04,-0.0049119483432156,0.2377354185972631,0.4582119859690485,0.1,0.1,0.0064425848204038,-0.7766342250681426,0.6408632223805242,141,pre
cen,8,1420000,0.03,0.03,0.3735224340196658,0.3332507212391953,0.4572192214240974,0.25,0.25,-0.1276968355973269,-0.680112820799841,0.7367304855215805,142,post
cen,8,1420000,0.04,0.04,-0.0016456945426865,0.3344570019948563,0.4572496725997472,0.08,0.08,-0.0337230686308251,-0.7751685087228146,0.6492923701721492,142,pre
cen,8,1430000,0.07,0.07,0.1929044299071821,0.2998838259521188,0.4682268392424196,0.19,0.19,0.0572064336267197,-0.6742980242472886,0.7579593196055525,143,post
cen,8,1430000,0.04,0.04,0.0102648739439711,0.223582639438459,0.4642129771577863,0.07,0.07,-0.0205166275814874,-0.7391006591022256,0.6786757772309865,143,pre
cen,8,1440000,0.02,0.02,0.0998570276730831,0.2371547522743321,0.4622792173790101,0.15,0.15,-0.1054585490870885,-0.7040267570750824,0.7426793334758522,144,post
