arm,seed,t,W_S,D_S,c_S,sigma,n1,hit999
LL_e4,7,15,359.209267256805,260.02977349565833,-0.37084556195635016,35.12421866870904,9675.006528199407,
LL_e4,7,16,356.88799913141946,245.6334619900208,-0.3262794676819618,35.105733927095145,10010.028554335922,
LL_e4,7,17,361.2466655874035,250.28402883555344,-0.30177997958197206,35.87841189725624,10464.76528886119,
LL_e4,7,18,372.25101055077795,251.97354101266743,-0.3531635450345749,36.25141135614539,10801.38574508371,
LL_e4,7,19,368.5238552703205,252.45839352319686,-0.3542894103628223,36.25821553517929,11515.924519473352,
LL_e4,7,20,365.54215460988735,255.88487913166384,-0.3267320527524371,35.990495380902985,11854.006444546929,
LL_e4,8,2,145.0393907634747,206.33778099411037,-0.33429847873803153,20.381681854988827,1818.2085820663651,
LL_e4,8,3,208.81219478184352,226.12449840468588,-0.4055681062762829,22.9979851821111,2760.465575970966,
LL_e4,8,4,237.5604228811334,223.04060523510296,-0.344303093650624,26.089718876526405,3640.1860004296204,
LL_e4,8,5,263.99969694921964,221.3000098072956,-0.3704973512431712,27.340517735067777,4139.674913189874,
LL_e4,8,6,274.5510888779612,223.96493633131385,-0.33382556936426316,27.466255934975813,4708.972620312803,
LL_e4,8,7,290.6627713968025,236.32033385120826,-0.38269621643041735,28.564289100074678,5455.157463780903,
LL_e4,8,8,296.23927088242556,242.02574312068685,-0.32012490447043646,30.69367380945897,5945.265112679764,
LL_e4,8,9,316.90666807269355,238.69036535020064,-0.3667958439218844,31.174588641934818,6477.308695245158,
LL_e4,8,10,319.2368515164813,250.51880704819126,-0.34387358935895873,31.897442931130698,6971.915198583283,
LL_e4,8,11,331.1636646259044,241.06537904928152,-0.3189282400874315,32.822062229575764,7411.341494441745,
LL_e4,8,12,341.84860836879494,236.36395208681932,-0.37822947062019774,31.598803488154314,7833.203258906802,
LL_e4,8,13,334.074820850297,240.27896098221308,-0.30607125564169124,33.62053923161492,8309.620648616023,
LL_e4,8,14,346.70243892343296,244.62616835002706,-0.3085984485797578,34.962374679459685,8782.357428900092,
LL_e4,8,15,357.3493224111884,249.91808050539225,-0.29250329314182133,35.3552146211899,9187.246611620985,
LL_e4,8,16,371.3647584219612,265.267295684315,-0.36587565151110363,34.73823693143878,9929.845613812271,
LL_e4,8,17,369.04339053257206,257.2769309940312,-0.3178933449591231,37.34390492306473,10313.840037360362,
LL_e4,8,18,376.85384056200775,259.4187960811703,-0.3652608675282961,35.71830093400847,10664.090067259101,
LL_e4,8,19,371.34748513693387,267.28528311570057,-0.3238895852982728,36.975168124743384,11056.0928336136,
LL_e4,8,20,380.84720138089375,246.18748193335327,-0.3235781697700026,36.69790658219888,11442.752048765977,
LL_e4,9,2,134.96853775108642,190.29712713305653,-0.34573302676345474,18.660989565659758,1410.6873745153575,
LL_e4,9,3,191.4936088605694,209.6391585735525,-0.33225393960167193,22.061626620591113,2355.2654281734704,
LL_e4,9,4,232.25417812561733,227.0800862975608,-0.39342611355287543,24.043664049136755,3230.685302691433,
LL_e4,9,5,252.9991052780183,227.97315665447542,-0.3987920855346175,25.77932210942118,3826.135568385609,
LL_e4,9,6,264.53363013838793,214.8955284159838,-0.39069133185644067,25.77700739850995,4421.903741347011,
LL_e4,9,7,267.8409895660826,224.12888093239474,-0.30655639247444905,28.245974713401356,4973.426641354113,
LL_e4,9,8,291.8335791263264,243.1262677039092,-0.3339608385811866,30.29594311061244,5749.184459920592,
LL_e4,9,9,311.2660726983138,247.09574636757307,-0.38108961618860737,30.23664641853845,6411.881018246449,
LL_e4,9,10,315.15353161098795,241.6990385081096,-0.2750550160996647,32.97869919884087,6943.651409092338,
LL_e4,9,11,340.3483865559913,254.58951009741136,-0.34150612514474926,33.94060152899585,7437.574347006326,
LL_e4,9,12,348.52607693242254,254.80674318488522,-0.3577294243213766,33.37611744414895,7899.17718231487,
LL_e4,9,13,350.51290371946715,254.50345125833283,-0.3569900137493931,33.87400468973466,8399.923917542903,
LL_e4,9,14,352.050378569776,247.62706677206256,-0.33172999111476364,34.15093619733314,8832.511029495607,
LL_e4,9,15,356.9594486221476,250.6396766379134,-0.33548808288468135,35.07049210921397,9254.429407859241,
LL_e4,9,16,360.8452094058544,248.1026935729512,-0.31326797501538395,35.28072259012666,9714.819998099529,
LL_e4,9,17,368.33752925800917,251.43184896516783,-0.30530249539152715,35.380587098056026,10148.021492339303,
LL_e4,9,18,377.2814484996352,257.1038628332798,-0.37921982173014707,34.89677247167806,10655.077005984203,
LL_e4,9,19,367.25284143457276,263.41680353520917,-0.36008593108191406,35.27618201496132,10988.839681630561,
LL_e4,9,20,366.8694942146531,254.717905492535,-0.32016697989522624,35.05216553630798,11452.189756847927,
LL_e3,0,2,107.01405699894894,168.25983528634305,-0.3701592063462407,15.37435564758867,944.6332670065188,
LL_e3,0,3,162.58254256444124,158.98270459357997,-0.41474173686541177,17.137962985029198,1369.569604170379,
LL_e3,0,4,173.9777294405983,173.95282297059148,-0.36986521333065986,19.087840382037076,1759.5213516803449,
LL_e3,0,5,195.2964275146495,172.20146831011948,-0.39278752983156506,19.91622259904259,2120.3641143030873,
LL_e3,0,6,203.40818704174976,174.9901124108657,-0.3935745873484152,19.816398371402215,2438.5770229910054,
LL_e3,0,7,209.71006288984773,177.70044490168056,-0.3638561225117259,21.00393474070034,2769.9553752113466,
LL_e3,0,8,220.08440634156855,185.98685103653887,-0.3877379204543066,21.71399691597422,3085.0416926454127,
LL_e3,0,9,226.4638000962282,185.9489953225708,-0.35524273267286105,23.034058497468877,3409.0377035337488,
LL_e3,0,10,236.52448052520816,188.88974063722418,-0.34180719251942226,23.412334060099923,3664.4915010766777,
LL_e3,0,11,247.14629566659818,190.40509343393558,-0.3788237769441489,23.740247753100647,4105.353451971774,
LL_e3,0,12,248.35876871799468,195.0102618667314,-0.3756695078144806,24.39087667790015,4351.10150443426,
LL_e3,0,13,251.638325684183,191.1031892365392,-0.35544720160810966,24.937258534702362,4600.886623556022,
LL_e3,0,14,256.23457137611933,191.1778576720005,-0.374215026391879,24.977409321341415,4829.4646538441375,
LL_e3,0,15,256.01221171021683,191.8209035903082,-0.3200460199227218,26.02123255518867,5098.8563251486685,
LL_e3,0,16,266.27721577581724,190.18113599937087,-0.3346877032369903,26.102110310864553,5337.30074448581,
LL_e3,0,17,270.50812343154,205.3961785201659,-0.37307254774555615,26.41041744411023,5578.713644188229,
LL_e3,0,18,271.8555085419478,204.04980123318288,-0.37300053225607566,26.062291886768826,5812.3008832435935,
LL_e3,0,19,272.3224582100212,191.15712459976427,-0.3613732086507773,26.309587421842004,5989.360722250514,
LL_e3,0,20,270.3275915979199,195.74407077581824,-0.4003978266335276,25.64382127143754,6186.339645776166,
LL_e3,1,2,109.7733160025266,167.28296894907618,-0.3203914120438855,16.12372201346597,944.0827856187652,
LL_e3,1,3,168.12776531730944,178.9237553563569,-0.4356762740550698,18.136070309506923,1365.3976485010653,
LL_e3,1,4,184.57676933803984,181.50898109805246,-0.3948048107692964,18.659387506535282,1746.8497612573228,
LL_e3,1,5,201.39593574553749,179.784918204935,-0.3706444436080463,20.970493975903935,2111.66683419551,
LL_e3,1,6,214.57489933533665,188.40026536549462,-0.3887584614331788,21.324892860364905,2461.409255548675,
LL_e3,1,7,223.84184861261707,186.68804566036397,-0.4023037916030225,21.663932113189738,2784.956458488506,
LL_e3,1,8,226.57046881774315,182.36891474816642,-0.3455589464713233,23.147694748073437,3077.594914225481,
LL_e3,1,9,236.71927356225157,187.4256577144442,-0.31221431451792603,24.49188904613058,3399.2204301814972,
LL_e3,1,10,251.91308193430405,187.43963365456045,-0.35813804055142284,24.075275003385258,3648.0607810932347,
LL_e3,1,11,254.50410211578844,188.10628735876307,-0.40473518455812646,23.695140142408754,3925.6717693636883,
LL_e3,1,12,247.7980491474153,190.0883010914256,-0.3073406252455851,25.470906671479362,4387.512422590864,
LL_e3,1,13,261.8850718071919,198.73222511044884,-0.34660742259492106,25.005928948637717,4620.680789629437,
LL_e3,1,14,268.32800712027085,190.74844202317965,-0.35029577308871057,26.22919973486215,4890.326455491935,
LL_e3,1,15,269.3072702815887,192.1847871458245,-0.3872400477056736,25.099498485490123,5083.0154056204165,
LL_e3,1,16,263.3947939723291,202.16946494893082,-0.30355312249748384,26.985099747769407,5322.090238398205,
LL_e3,1,17,279.1427395258856,199.6265291171989,-0.33527081330316644,27.46856497947921,5587.570856854163,
LL_e3,1,18,283.55944690428817,194.48084329425984,-0.3649998361325279,26.85904435299922,5799.759030917088,
LL_e3,1,19,279.2338692732888,201.53632367635402,-0.306557870105034,27.014362273541895,6015.205023677025,
LL_e3,1,20,289.97393794725247,188.76030222581778,-0.3128304597491194,27.71045020731437,6179.33750339752,
LL_e3,2,2,109.58394000536526,163.32370116106736,-0.3060629417849381,16.080499519153307,1119.8599299441312,
LL_e3,2,3,166.51622620531575,161.49392775232485,-0.37062290047984603,18.167809678934795,1644.0859790163254,
LL_e3,2,4,184.05117508435043,167.8182896952598,-0.3310629923183243,19.467202807552717,2029.2557207821721,
LL_e3,2,5,203.9279935074021,169.731517485996,-0.36027290600509876,20.338122838420976,2372.8926274620876,
LL_e3,2,6,213.202149978963,176.9476335379445,-0.34745574479613905,21.541367360657976,2715.070381287268,
LL_e3,2,7,224.83251060892076,176.0680539566098,-0.3479311708828819,22.09829198347213,3004.3590302692905,
LL_e3,2,8,232.38617478088403,185.39274948963296,-0.3513689361518265,22.735312042885447,3317.1386331259555,
LL_e3,2,9,241.0351686139885,177.86187333352137,-0.35988791842466905,23.5432465100573,3618.6909801419733,
LL_e3,2,10,242.6423553557672,193.27687558710488,-0.3222916906329573,24.6195900732261,3914.091011324377,
LL_e3,2,11,256.90880804573914,182.60888313509759,-0.35602523982860873,25.30943102109232,4169.001262100131,
LL_e3,2,12,256.7939336079199,191.26743314164707,-0.3592138418075377,25.122906640231403,4540.609918970356,
LL_e3,2,13,259.3064476788855,185.62308574149932,-0.3221545482908082,26.160535476692708,4730.20806287178,
LL_e3,2,14,265.8628680124084,188.17149243318468,-0.2986138310554956,26.500098823318865,4956.846262519153,
LL_e3,2,15,276.06807413927834,197.27836920702953,-0.32558291799915273,27.636378561372457,5172.4994327607,
LL_e3,2,16,282.2558658499811,190.72286013784273,-0.3536068079810775,26.791491979983952,5443.045010998521,
LL_e3,2,17,279.23538982964214,188.2075148978061,-0.32239776857869673,27.062265498890987,5658.889232655068,
LL_e3,2,18,281.9712020007905,198.46980816908825,-0.32867331917769194,27.748572869207877,5867.899468107835,
LL_e3,2,19,286.55031763456765,194.15320407884613,-0.36413647436308416,27.698708433218307,6058.372706310083,
LL_e3,2,20,281.5836139177759,191.4906098717705,-0.3245891758590951,28.020025833399266,6271.111088949739,
LL_e3,3,2,106.85391547909583,162.7568491486437,-0.33682639463924685,15.477055280203931,952.9895901279995,
LL_e3,3,3,161.83916819257993,167.41942075633634,-0.39137377592940803,17.637119512113873,1362.6073701015523,
LL_e3,3,4,181.69374891820277,173.40624119173603,-0.38056971577871745,19.262191328920082,1744.5370515183915,
LL_e3,3,5,197.74036554869426,168.5582880261699,-0.3602724580260583,19.81013800176678,2088.270849414843,
LL_e3,3,6,208.5589277896282,186.9640480853423,-0.39728108709657134,20.414167847243455,2441.258645776993,
LL_e3,3,7,217.87611565333395,187.17393354754748,-0.41966623198373487,20.775417583594166,2907.970808778587,
LL_e3,3,8,219.71684714707493,185.73381111860004,-0.345943264242827,22.06213993188276,3195.758240498429,
LL_e3,3,9,233.53254540297158,186.80433520734587,-0.3516636724800038,23.306828692152862,3496.144465234267,
LL_e3,3,10,242.3854987931012,201.44033457663207,-0.4147712323282803,23.490319086605176,3968.335855949748,
LL_e3,3,11,242.5397263977451,188.70112341383168,-0.3917751621642938,23.869720752274198,4199.704258192638,
LL_e3,3,12,242.01751718627648,191.9303230971784,-0.3188041401029688,24.943927774445207,4482.634494140535,
LL_e3,3,13,256.50049504463107,199.60708550760782,-0.3081478035599193,25.71849954796634,4755.9293591210735,
LL_e3,3,14,272.17931378476294,188.30217563973633,-0.3972829112200982,25.287026836587195,4948.105614349575,
LL_e3,3,15,262.3284865917427,180.260542573787,-0.33151654388129426,25.00787258303543,5179.985895791286,
LL_e3,3,16,264.4937377498537,194.40274585226967,-0.35074698080395705,26.33484564121504,5371.590679375435,
LL_e3,3,17,267.73070744475655,186.67116273422292,-0.34646990783678144,25.650987060226576,5574.443861653873,
LL_e3,3,18,268.1312814091409,192.38730656730834,-0.3340383552610691,26.11149541170738,5768.27074283827,
LL_e3,3,19,272.84516839643493,193.41439135547913,-0.34778251276353866,26.56569382849156,5971.211311264655,
LL_e3,3,20,274.1297657237552,191.84740423568536,-0.3697086844032803,26.196480597298514,6176.7156155064895,
LL_e3,4,2,113.79723937739952,165.0660720435518,-0.2944865911929382,16.552451512796722,1179.3886438705943,
LL_e3,4,3,170.68482733376518,175.83173602120456,-0.45814617044246325,17.099702653741318,1600.5135820412002,
LL_e3,4,4,180.41762245102453,169.5869917401998,-0.3618640542986817,19.245580112940104,2063.531770135275,
LL_e3,4,5,197.9058673220765,173.48632197906556,-0.3440270413559464,20.625210225171486,2419.6768477926994,
LL_e3,4,6,213.6366405347968,185.83843674953525,-0.362956725820525,21.877605078956098,2864.784592112628,
LL_e3,4,7,226.6194960459194,187.6052244222542,-0.4013447923142224,22.061309651507255,3260.189581163588,
LL_e3,4,8,228.96673861726455,181.8631106529413,-0.36817405252860813,22.396491755420353,3529.167407204106,
LL_e3,4,9,234.17510341737238,188.55096530081977,-0.3447235105239765,23.409495399536333,3819.4044802826315,
LL_e3,4,10,244.84207550117867,179.27154915373688,-0.36813486734450235,23.6963064087947,4066.1449948466657,
LL_e3,4,11,244.47634276702814,179.09316738302132,-0.30418146517520617,24.426344686303928,4445.472902560533,
LL_e3,4,12,255.3555488562568,198.42891781015555,-0.38658317378588397,25.080890207813503,4695.813293948109,
LL_e3,4,13,255.74246957382303,189.97093456438185,-0.3820437244633741,24.31790340798029,4915.486282137534,
LL_e3,4,14,253.71444631369704,182.43386367806178,-0.3198288553506515,24.81989472916304,5176.961215605062,
LL_e3,4,15,260.8560327616187,179.2504857463477,-0.37216685799933785,25.352964077231846,5409.712824920916,
LL_e3,4,16,255.68071079387087,171.38721603673386,-0.32174994408889174,25.23165236515818,5631.16540221043,
LL_e3,4,17,257.96855978136654,187.69270001999095,-0.3740732598807632,24.747506516852702,5992.716837034007,
LL_e3,4,18,256.0311683466525,188.36121202106725,-0.3310948445820149,25.622687140657998,6199.486552924174,
LL_e3,4,19,262.8629290718262,194.99107916424128,-0.32638454763626523,26.3058237439189,6399.056114785439,
LL_e3,4,20,271.40404538823634,197.87341630817932,-0.36298884769662026,25.839312727362504,6592.207970798072,
LL_e3,5,2,115.85598317384465,159.23874990668014,-0.31033962487869904,15.833137955040243,1090.6145116245116,
LL_e3,5,3,165.3143206000968,175.00534821026582,-0.37091896371410027,18.82890905275543,1621.5463234958954,
LL_e3,5,4,191.03315116180036,176.18019222960456,-0.4248723807761951,19.088212540735192,1988.9860893877517,
LL_e3,5,5,197.31674193515767,170.4412583652292,-0.3706173705126973,20.006070104035977,2336.6426807589364,
LL_e3,5,6,207.49871692615582,176.5856325789019,-0.3283003930814141,21.588470455330267,2674.4513938212676,
LL_e3,5,7,224.00781661097415,183.7620337161769,-0.3584054480497413,22.48907772688156,2976.9807219501217,
LL_e3,5,8,233.32614218937871,179.7164432753474,-0.35553705885828635,22.415618080564226,3271.531039903177,
LL_e3,5,9,238.58319639384408,183.13188867823953,-0.37633702916519396,22.612279893720114,3554.3744246756864,
LL_e3,5,10,239.9442669917431,183.96313888998833,-0.36627201331457154,23.60362336653631,3814.5527574294847,
LL_e3,5,11,243.064877616171,188.53241966357464,-0.31489443809535983,24.58724202377201,4106.387252078348,
LL_e3,5,12,256.4459960290248,187.96163269938125,-0.34538041884829546,24.695986931732936,4376.23725262725,
LL_e3,5,13,260.380615145706,202.25462681838766,-0.3313833804761037,26.597121299374237,4636.8137191454925,
LL_e3,5,14,271.66448209977716,185.52824266731616,-0.3275153844511063,26.276747084401066,4889.104945477284,
LL_e3,5,15,274.2404594908645,186.7152210727873,-0.39616569766191767,25.05887675391636,5125.5732935493525,
LL_e3,5,16,263.62696917352076,192.1640628631215,-0.27785608802007644,26.597911717411165,5359.923579028275,
LL_e3,5,17,279.7749684975542,194.62545951903707,-0.32411287182510884,27.626769645255546,5600.447083798507,
LL_e3,5,18,284.35250559520284,189.23445536821256,-0.31780502503200775,27.56499264962558,5832.827953915221,
LL_e3,5,19,287.1659799735753,205.99397555435453,-0.3703775444094103,27.78359128868452,6043.588909518006,
LL_e3,5,20,284.74347994411914,191.1737200307727,-0.3691048327935486,26.915102364896743,6235.99386043841,
LL_e3,6,2,106.93367395591443,161.6332924285071,-0.3388022566300102,15.635949076853297,994.4850437327625,
LL_e3,6,3,160.7743360138588,162.83585923628473,-0.394044866802448,17.256619077984208,1399.3450228564338,
LL_e3,6,4,178.13436269024126,157.25364237043362,-0.3635150637325588,18.07292423488342,1745.3246443558414,
LL_e3,6,5,189.98628799736025,178.88001845331982,-0.3567144720579795,20.7133199976122,2295.0607244949388,
LL_e3,6,6,209.39710078914834,186.61532440848768,-0.3866837976525207,21.58269820396937,2605.9123321079105,
LL_e3,6,7,220.117617438027,180.50276828679546,-0.4152165209107477,21.29949266831097,2901.774214926852,
LL_e3,6,8,219.17660162945336,179.00560515229157,-0.29832630050199943,22.670241120718522,3205.8015915338747,
LL_e3,6,9,238.05969118933234,188.59922871795155,-0.39564220932544153,23.12188726261083,3512.2489868915327,
LL_e3,6,10,238.14931744387778,176.88821622053285,-0.3354448627038396,23.79176424115755,3778.464413012866,
LL_e3,6,11,244.4233350234031,195.9000462572742,-0.37698232211826826,24.585375873805226,4042.869048254183,
LL_e3,6,12,249.03383425306941,191.35582055377708,-0.39529566388527543,23.768699658683396,4309.065795053164,
LL_e3,6,13,246.9007964003121,191.33540311553733,-0.37296938098769256,24.437797095874295,4551.901414077813,
LL_e3,6,14,249.6606668714243,188.06803526578383,-0.3106683123124424,25.208136490571697,4840.6723917087165,
LL_e3,6,15,261.77527995772914,188.75426410215485,-0.3263534462390873,26.146855789935074,5069.722533017901,
LL_e3,6,16,268.1481650014124,196.32624417819332,-0.3787907183250709,25.720086097313953,5273.689762338569,
LL_e3,6,17,265.64058396416823,202.42909541610186,-0.32891964356350545,26.774076451885847,5505.584276267538,
LL_e3,6,18,275.9858954788611,195.48201479937995,-0.3772920105503677,26.35157122907848,5709.8599800090315,
LL_e3,6,19,271.4247855633146,200.18676809033053,-0.35420280299259804,26.488874603944776,5919.319799329385,
LL_e3,6,20,274.3254943412399,183.9948331133608,-0.3772075124523495,25.593258968118707,6097.648136931722,
LL_e3,7,2,121.94928591316523,171.38096575125522,-0.31461865871956357,17.13478972031035,1338.4679325291427,
LL_e3,7,3,176.329629478181,172.0139130770077,-0.384802696192632,19.116187448968873,1930.2367959386293,
LL_e3,7,4,193.23019501860057,173.76093241324247,-0.3653011719730131,20.41253693922956,2305.693967562184,
LL_e3,7,5,207.3648203511115,180.63443853513004,-0.3710112998621592,20.92353012564476,2676.8219013600033,
LL_e3,7,6,218.71181834150818,179.2065719114641,-0.3613413934026727,21.909278792682844,2978.256526775229,
LL_e3,7,7,227.21046545125708,179.09956728935492,-0.31262324736916125,22.86393800041382,3274.804872771465,
LL_e3,7,8,241.36675392800595,193.2388682608102,-0.37251927635441806,23.688489047089774,3562.5308124523963,
LL_e3,7,9,246.67691495733345,183.83062115953342,-0.3758955171346507,23.384911707022333,3798.4786278397396,
LL_e3,7,10,246.07296103402462,176.05651577775672,-0.38711195287948397,23.335752348610125,4052.398784822907,
LL_e3,7,11,240.84495348969799,191.98361410733503,-0.35576958459969277,24.523125614430022,4517.109134010663,
LL_e3,7,12,248.92498687402545,188.0158282486787,-0.3548551488187267,24.04372414727918,4757.281497024625,
LL_e3,7,13,253.175541243939,185.10707864726518,-0.3184200151350908,25.267058434779276,5000.213806111424,
LL_e3,7,14,261.7579829368817,184.84938599428546,-0.3405436653801663,25.911901249839435,5205.624064810191,
LL_e3,7,15,264.06737798016474,191.29313337078892,-0.36216958956922335,25.47935807101908,5464.232814626888,
LL_e3,7,16,264.0741821219337,183.0940503770869,-0.3304316518949188,25.94203234943584,5671.004975380669,
LL_e3,7,17,267.03106971691665,193.2159429986419,-0.3901363885673581,25.411289592962543,5879.559577692622,
LL_e3,7,18,261.495858900638,187.9720427816706,-0.3051182712971519,26.093370582929488,6107.142191027834,
LL_e3,7,19,271.51070056713434,189.0640381748306,-0.356239033289158,26.628700865559956,6462.665302496074,
LL_e3,7,20,269.98092334781404,191.66297521891283,-0.33628104920800705,26.34439081183874,6625.853941876823,
LL_e3,8,2,119.26338884839187,166.77047324401428,-0.3804662062133627,16.00620395039144,1117.5683548040704,
LL_e3,8,3,164.01675639166695,175.4784830176914,-0.3705522829916717,18.13175148521465,1638.4698541448856,
LL_e3,8,4,190.69388775316952,176.63627436510063,-0.35905292989017845,20.045485863824418,2238.560227206527,
LL_e3,8,5,208.26964197626816,181.9154708623143,-0.3801529129674798,21.167667828751522,2553.6949064127484,
LL_e3,8,6,218.31953221678398,184.48272463853752,-0.351274944622724,22.334991598000165,2890.905412657452,
LL_e3,8,7,231.08714055978945,182.39574105858182,-0.4164301689703224,21.950873864747134,3173.1431577334615,
LL_e3,8,8,227.07924631804244,192.27078486980187,-0.34478531150107367,23.86666361404719,3467.4976366908045,
LL_e3,8,9,241.71449963199208,189.3628245645122,-0.425132641653916,23.085363803627608,3756.7652426591967,
LL_e3,8,10,235.29992955898655,191.88122311921376,-0.35461719791894186,23.887496574751502,4014.9674309487727,
LL_e3,8,11,245.28103107617366,192.12704203755783,-0.31439502420180526,25.276968317031702,4254.290029085722,
LL_e3,8,12,259.6994005588159,178.70551707736473,-0.380411154770698,24.572598807074357,4476.407389432394,
LL_e3,8,13,253.12031413879163,183.00536521820126,-0.35358300817068217,24.025775729252608,4727.930123816999,
LL_e3,8,14,254.56481955514963,191.7108405031625,-0.3441220142011821,25.42365676866215,4961.834383802776,
LL_e3,8,15,260.7067962409268,186.2421399130977,-0.3630142980992867,25.58886476518115,5155.810798093783,
LL_e3,8,16,259.6192332849184,198.34301813011376,-0.32915843302110137,25.51892595054608,5368.692685953577,
LL_e3,8,17,269.8943362683904,185.7015978293756,-0.3907346705701552,24.981240031015766,5562.670337571584,
LL_e3,8,18,261.0765054266688,199.43473086024267,-0.3712438016407113,25.287943822776036,5765.129726581739,
LL_e3,8,19,263.20242210545916,189.28276075710048,-0.35354042697286187,25.76256096026586,5974.348410217895,
LL_e3,8,20,264.34245945497753,194.34304844787763,-0.33910933631937296,26.601720458095507,6367.932114388836,
LL_e3,9,2,116.14049571396598,160.87779583649626,-0.3692666641377494,15.248470241259131,1027.3503016505797,
LL_e3,9,3,159.90999940533803,176.45962652864327,-0.42637716598634523,17.499103474930706,1443.5432122713328,
LL_e3,9,4,180.68336101428244,180.47806299193783,-0.39284671679124694,19.139733389865775,1876.9927005750183,
LL_e3,9,5,198.9920351773702,177.656932058299,-0.3735083027285436,20.427638809440822,2232.9629733548963,
LL_e3,9,6,211.5444388757178,174.197790245535,-0.40661231719715785,20.358017993303868,2541.755862017687,
LL_e3,9,7,212.43381403947726,172.77150096648094,-0.34329055558722926,21.795932371629664,2864.2688376067626,
LL_e3,9,8,223.11178262224428,186.00899136406116,-0.2991389661598167,22.945447598793887,3209.127945164605,
LL_e3,9,9,244.0270497450795,187.895454315903,-0.376320581365675,23.562748892114627,3521.8221209330477,
LL_e3,9,10,245.6504045593525,191.8517456227917,-0.40597264711580894,23.431240153191744,3794.6957601085805,
LL_e3,9,11,242.66331224144065,187.6517638806738,-0.34508115056588184,24.18211032408576,4081.7252431915026,
LL_e3,9,12,250.3423655812175,190.5184114257881,-0.3379532130717775,25.032774091879624,4355.968853133295,
LL_e3,9,13,258.3240661248238,208.3260166070933,-0.4028377010163832,25.04187098750063,4756.17737890601,
LL_e3,9,14,258.40496915294324,185.18957471509347,-0.2927210425838114,26.48861121001667,5009.884840178479,
LL_e3,9,15,270.28247437447646,187.1784931336517,-0.3561992632178253,25.879931151449586,5208.521998333235,
LL_e3,9,16,268.41647337947694,206.55644446508643,-0.36711000019081186,25.795150629159856,5467.978219703016,
LL_e3,9,17,272.03951288745657,198.93102778808523,-0.34419138652146714,26.74958620364509,5719.042198851802,
LL_e3,9,18,276.2711912094125,201.6193608061629,-0.3497134544150928,26.94388500638913,5933.64158965603,
LL_e3,9,19,279.31510013732276,185.49053310216314,-0.32552564005338863,27.180619739045028,6147.370463674778,
LL_e3,9,20,280.52182883366066,199.22136754255794,-0.3070990657368004,27.681423218355867,6338.746632200484,
A,0,2,177.5424043708367,238.44764272712882,-0.2762429431396602,24.414266483096448,3101.157858966367,
A,0,3,254.93005404849475,237.71949346062829,-0.32660197779785305,28.0630634645911,4502.278869041351,
A,0,4,286.2071387260433,258.19558951831925,-0.28166750928547607,31.45047877405269,6066.246717264279,
A,0,5,327.0328480826718,263.60368974803623,-0.32467064875903623,33.583262830536256,7543.348885480107,
A,0,6,347.0728760024126,280.165372394755,-0.23272031164940624,38.160300884438996,9093.955360266964,
A,0,7,392.03800094185715,293.5186318736848,-0.2710472873718965,40.41961332527504,10784.753502213436,
A,0,8,421.26940384799394,299.20554640941646,-0.24377863821924156,44.368051252724534,12488.26694458094,
A,0,9,453.3620582289488,306.0179853316648,-0.26504403559425765,44.61230196895829,14214.858411210182,
A,0,10,475.01722527446026,332.1008146422128,-0.27056195110177966,49.03483120368105,15961.360537075401,
A,0,11,500.5677453908954,331.6150501692011,-0.33512449268466554,48.693597561586046,17593.038974547217,
A,0,12,499.27757213676244,328.93253791028116,-0.30856667762961737,48.825629849458124,19275.6699951951,
A,0,13,506.08668977326903,327.26351339219053,-0.25037877202711045,51.56997402011101,20985.389767762143,
A,0,14,529.422159925316,340.65385599937935,-0.22954553277326847,54.01992711222311,22942.037345349534,
A,0,15,559.9427979513687,350.24732949392984,-0.2396053914602574,55.777936829500405,24694.633091385746,
A,0,16,585.0017465001382,328.3766805641433,-0.2617232563386438,57.67548960506041,26212.922315151445,
A,0,17,591.1884005945582,349.63595693435764,-0.2420473633995456,59.476372316634766,27701.659172580527,
A,0,18,609.6608054899998,367.05118588535913,-0.30846017805326353,58.31966625603759,29304.827226324855,
A,0,19,606.927059873143,339.8990931979328,-0.19455483449285504,61.95942321103485,31045.259156494823,
A,0,20,635.3116370167346,363.9559472057402,-0.2564487692057932,63.77343927545025,32578.916466708375,
A,1,2,166.49933779348865,236.81995905879242,-0.27146600951606,24.046393526837278,2822.933342265674,
A,1,3,249.79534438315864,249.6060651583602,-0.31248580249504876,28.310572082955055,4368.875074599287,
A,1,4,292.80309365088584,264.4477881088293,-0.30804739728104874,31.88584829651083,5900.744585768271,
A,1,5,328.57475233066594,282.33455965476014,-0.29102088918567265,35.67012271606359,7526.541286707425,
A,1,6,365.6218197602284,279.6686843977763,-0.29528135739944905,37.50786471554919,9119.133379464094,
A,1,7,389.2391226454016,296.15484651734437,-0.27099712562381945,40.605386341632325,10660.495208331475,
A,1,8,420.4002519958003,297.85868146170486,-0.25485100200953376,43.04441666278555,12333.720071566087,
A,1,9,449.03379605146614,318.5688535007955,-0.2573203753602148,46.07073855399847,14120.31357148881,
A,1,10,479.06058161144955,319.225072910925,-0.293206940497555,46.881630033250616,15717.65215348062,
A,1,11,491.6548571970694,304.4089106481746,-0.2042278998079611,49.88305493098062,17556.000097809236,
A,1,12,522.7409548578003,328.09931373413133,-0.2646953225528771,51.62680739130388,19310.477562949643,
A,1,13,538.6195075032992,340.0566068125874,-0.22022698842613803,54.812009560829985,21123.85077320193,
