arm,seed,block,task_lo,task_hi,n_task_ends,mean_log10_unfit,log10_mean_unfit,floor,floor_frac,unfit,eval_loss_exact,L1_strict_dead_frac,L1_b_median_alive,L1_wall_frac,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean,L2_strict_dead_frac,L2_b_median_alive,L2_wall_frac,L2_beta_median_alive,L2_kappa_median_alive,L2_sigma_median_alive,L2_margin_median_alive,L2_p_hat_median_alive,L2_p_hat_thin_frac,L2_p_hat_sat_frac,L2_eff_rank,L2_eff_rank_W,L2_w_norm_median,L2_wcos_mean
W1_none,8,3,101,150,50,-2.6169077009681705,-2.5479133340905724,1e-16,0.0,0.00283195707239628,0.0038165305738843704,0.31060000000000004,-0.5985971519351005,0.501147231568244,-1.0122371904901437,2.045046633335495,0.6925867078785407,0.648550391587196,0.17375,0.6789653182647052,0.00029850746268656603,19.746385749403327,19.059052047490272,2.015857090976354,0.19436705332713905,,,,,,,,,,,,,,
W1_none,8,4,151,200,50,-2.5953482656685503,-2.4820593228589756,1e-16,0.0,0.0032956469190690133,0.006866401676354075,0.30540000000000006,-0.5990464919805527,0.4489138410261437,-0.8645336379710027,2.0247465864150596,0.7545389293393666,0.7704175969259813,0.2159375,0.6175455753216351,0.000579831932773106,19.89699816125296,19.086600783405242,2.2199934585728687,0.1930635610758799,,,,,,,,,,,,,,
W1_none,8,5,201,250,50,-2.6122403684582993,-2.4934597212613854,1e-16,0.0,0.003210260526733064,0.005884388103715511,0.35339999999999994,-0.6507148897647858,0.4335671768265861,-0.8620863241405207,2.0511482997594346,0.7664510976267329,0.8770718619506807,0.21625,0.5955249137772816,0.00032258064516128994,20.050591467405447,19.13193170606784,2.3216374720125357,0.1890974040650833,,,,,,,,,,,,,,
W1_none,8,6,251,300,50,-2.6487228398042246,-2.572746185634413,1e-16,0.0,0.0026745690481739764,0.005451100802489823,0.38139999999999996,-0.7171759182214736,0.4566574057509363,-0.9126489413382045,2.050600598068275,0.8160460893865321,0.8995974413608201,0.199375,0.6362487953593463,0.000333333333333332,20.32633560229809,19.13945035527329,2.427838607966201,0.18748608347978976,,,,,,,,,,,,,,
W1_none,8,7,301,350,50,-2.602680307666838,-2.524176306614908,1e-16,0.0,0.002991050140449776,0.004747110439459944,0.40519999999999995,-0.7447173607349395,0.4632632992050248,-0.9157730145660294,2.0636907342931594,0.8498144860242942,0.9143135243654251,0.1909375,0.6381693508947306,0.000357142857142856,19.97930915061818,19.142580074642662,2.5197629186221304,0.18833162664989783,,,,,,,,,,,,,,
W1_none,8,8,351,400,50,-2.48633368250191,-2.3671017793611613,1e-16,0.0,0.004294357742754821,0.0077244760470137315,0.4168,-0.7358892333507537,0.4412808608290698,-0.8826412338420964,2.070934191795028,0.8774596357738669,0.9632470881100744,0.2084375,0.6436395816256015,0.000350877192982456,19.538619983914064,19.157802769065277,2.6138502886476256,0.18674058144077862,,,,,,,,,,,,,,
W1_none,8,9,401,450,50,-2.545784953736274,-2.4438829115837377,1e-16,0.0,0.0035984633882585114,0.005602465755947143,0.44420000000000004,-0.7165985786914826,0.4291174390493323,-0.8435611811625754,2.0554351706427307,0.8749722595755038,0.9882720620057079,0.2221875,0.6102174876073791,0.0018126512679640721,19.353673568536752,19.1244086434505,2.734156282341827,0.18696750040927518,,,,,,,,,,,,,,
W1_none,8,10,451,500,50,-2.528133704777851,-2.426993536169626,1e-16,0.0,0.003741161563957118,0.005829954277198806,0.4732,-0.8215918928384781,0.4724266266389623,-0.917082907610768,2.0442470820386553,0.8939334234870633,0.9796244544442743,0.2028125,0.6527086271988164,0.005471182857919813,19.715501823879414,19.168261842165162,2.8280190128134177,0.18572303229850817,,,,,,,,,,,,,,
W1_none,9,1,1,50,50,-2.887469689449589,-2.74642509868076,1e-16,0.0,0.0017929777545880338,0.004036187790987949,0.0964,-0.23872609900310635,0.31364062255563535,-0.5895534749738118,2.0662919886322455,0.44649820041544463,0.5811157460679532,0.2909375,0.45366405278511396,0.0012904436783734998,19.73386941962683,19.283546591215217,1.5988586938311025,0.1801779416971946,,,,,,,,,,,,,,
W1_none,9,2,51,100,50,-2.806098884250627,-2.7283110081122706,1e-16,0.0,0.001869342982085028,0.005788308362751972,0.18299999999999997,-0.35849190354347227,0.4027556102193898,-0.7829473458755172,2.049150407717873,0.5765379589162026,0.6121683775424026,0.24,0.5665427101974065,0.00024390243902439,19.571722529186093,19.14245798141068,1.815338235583048,0.18446522929009693,,,,,,,,,,,,,,
W1_none,9,3,101,150,50,-2.772491477915234,-2.6573054921928905,1e-16,0.0,0.002201377421501658,0.004799689917063203,0.2776,-0.48064048916101454,0.43180220752877607,-0.8410232819385238,2.0752644154972133,0.6428333685930971,0.7012555585056544,0.2184375,0.6089635199327266,0.0,20.017831165924175,19.134403685348115,2.037868622715078,0.18436593426690134,,,,,,,,,,,,,,
W1_none,9,4,151,200,50,-2.6813081168532253,-2.541596540466835,1e-16,0.0,0.0028734487761016537,0.003797343933787034,0.273,-0.6049473947286605,0.46445112628613794,-0.9308754794593564,2.052727949663586,0.6844383693343379,0.7462811092031189,0.1928125,0.6783504841315999,0.000806177524162634,21.18262936848755,19.197134690536835,2.2222674894386296,0.1848303744670802,,,,,,,,,,,,,,
W1_none,9,5,201,250,50,-2.697401472104728,-2.583140502092284,1e-16,0.0,0.002611316409806252,0.0048604015359937965,0.27720000000000006,-0.6069220721721649,0.4300428907753353,-0.8677601654425307,2.060443636179388,0.7264596389686159,0.8073533635097556,0.205,0.622105848591684,0.000536936936936936,20.35461850160825,19.189216044613524,2.4031555623929632,0.18422450591721234,,,,,,,,,,,,,,
W1_none,9,6,251,300,50,-2.6296757519909963,-2.5221332470133273,1e-16,0.0,0.0030051541420548526,0.005027063162418398,0.322,-0.6445848155021667,0.4501545461801792,-0.8871025417989492,2.0515457451076586,0.7651837064299505,0.8459705643262714,0.215625,0.6298191567855482,0.000567404426559354,20.232804188055667,19.245493566936833,2.520893019852624,0.18354874900375667,,,,,,,,,,,,,,
W1_none,9,7,301,350,50,-2.6001944399577956,-2.5287703529465295,1e-16,0.0,0.0029595770235687504,0.005189075208195135,0.35619999999999996,-0.6629691278934479,0.43026635055335255,-0.8417501462470078,2.048551490671873,0.7860687336849647,0.8842051141092088,0.2234375,0.6125000974389343,0.0,19.846202857377513,19.20396601136616,2.6194453496361025,0.18441425185581706,,,,,,,,,,,,,,
W1_none,9,8,351,400,50,-2.628201786116665,-2.536852140132158,1e-16,0.0,0.0029050115261330164,0.004386023526167292,0.4,-0.7480691128969192,0.484383953775361,-0.9592617614107738,2.047412161763754,0.8038836027903177,0.8342061694944277,0.1909375,0.6928085734306839,0.001001670843776104,20.24072354958947,19.20685653984008,2.6928234269993703,0.18363809646811496,,,,,,,,,,,,,,
W1_none,9,9,401,450,50,-2.602935296262606,-2.518915287105105,1e-16,0.0,0.0030275039113326994,0.0040435339697782275,0.4412,-0.8411745351552963,0.5265054235365426,-1.0566263491979466,2.046949153989421,0.8143732670986804,0.8013626448693685,0.1615625,0.7278686680517685,0.0,20.459621063524008,19.14692508745048,2.7355538844566816,0.18473339100206132,,,,,,,,,,,,,,
W1_none,9,10,451,500,50,-2.594233841012076,-2.458314642988682,1e-16,0.0,0.0034808503874616103,0.0052895000625666514,0.45040000000000013,-0.8525441300868988,0.5087884139441191,-1.0400313305655007,2.06265074759309,0.8619727852127937,0.8568118637078441,0.1653125,0.7144049452458178,0.0,19.744912415707944,19.099088198792867,2.8225251140071435,0.18671968317781557,,,,,,,,,,,,,,
W1_sub1,0,1,1,50,50,-2.7374748103351787,-2.6633840844814065,1e-16,0.0,0.0021707805191774356,0.003341664739152742,0.028999999999999998,-0.1907000936102122,0.29190742537972375,-0.5073517078105239,2.0883263806175685,0.40164011289126095,0.5558021785281017,0.3275,0.3839652105379573,0.00678483755818007,18.823718406516093,19.24186188565732,1.551453129371164,0.182560708336346,,,,,,,,,,,,,,
W1_sub1,0,2,51,100,50,-2.7266739113921723,-2.6288077969800616,1e-16,0.0,0.0023506729134348597,0.003363781118101188,0.055999999999999994,-0.2710936503112316,0.325848044351059,-0.6389432627321984,2.0865618767845406,0.49347355189989955,0.622354112402536,0.280625,0.4726726862250094,0.000425724637681158,20.470425752811945,19.195086953904962,1.77832659542426,0.1815878227847073,,,,,,,,,,,,,,
W1_sub1,0,3,101,150,50,-2.8679708247425912,-2.797939988385969,1e-16,0.0,0.0015924287565969699,0.0036296166988151646,0.0684,-0.2873866352438927,0.3333299886787204,-0.6433534786830758,2.0800200433892573,0.5376709517677986,0.6539831673260779,0.27125,0.49013381113323595,0.001707384316484164,20.37883811133449,19.232144803836015,2.035658450082146,0.18170171812932992,,,,,,,,,,,,,,
W1_sub1,0,4,151,200,50,-2.671243852741912,-2.6018025101291093,1e-16,0.0,0.002501482620384416,0.004238678710089985,0.04239999999999999,-0.3000821872055531,0.33818123256632554,-0.6574322768737452,2.076997641400924,0.5292999614070483,0.6768746551056393,0.2703125,0.4951416267772943,0.0008399122807017479,20.644004010437065,19.208463895609814,2.178648781456302,0.18208376856717742,,,,,,,,,,,,,,
W1_sub1,0,5,201,250,50,-2.8326009057046235,-2.752964741805096,1e-16,0.0,0.001766181202276164,0.0035218967979477257,0.08319999999999998,-0.3228250096738339,0.33511301882172956,-0.6367492505408826,2.043208455379687,0.5536132834946836,0.6996142715401947,0.2828125,0.46266580846952365,0.0017511794734796076,20.48804747299794,19.248213232237372,2.240524729205728,0.18170761348501993,,,,,,,,,,,,,,
W1_sub1,0,6,251,300,50,-2.6027433004258143,-2.5192980103914606,1e-16,0.0,0.0030248370898731365,0.004118085021183948,0.09920000000000001,-0.34797262489795683,0.37855789500345793,-0.7155789832718171,2.026399751053529,0.5580659701761282,0.6403089757143607,0.26125,0.5244569472414136,0.004447601874323892,20.470460551541475,19.25466697275401,2.34319293335932,0.18220542673160067,,,,,,,,,,,,,,
W1_sub1,0,7,301,350,50,-2.7361354633224693,-2.614649037905275,1e-16,0.0,0.0024285718800169743,0.004288999425274204,0.0772,-0.3545102760195732,0.34968517288876433,-0.6714324208472178,2.0559195441764544,0.5785369973536361,0.7174321805499494,0.2671875,0.5012999397345835,0.00447931755248573,20.624130228821663,19.31501017311933,2.4233093392573366,0.18195800081634744,,,,,,,,,,,,,,
W1_sub1,0,8,351,400,50,-2.6850498938844622,-2.5831980787342794,1e-16,0.0,0.002610970237173672,0.003938381904172812,0.06919999999999998,-0.4023886615037918,0.38754784022040767,-0.7581528443054413,2.048651977140385,0.5777623962926597,0.6719064398342743,0.2465625,0.5610992457112267,0.000869667966442156,21.126553663020506,19.30366335489089,2.513284540381646,0.18251887206097347,,,,,,,,,,,,,,
W1_sub1,0,9,401,450,50,-2.7334604580750583,-2.608118876215368,1e-16,0.0,0.002465364418906168,0.0047804199513820055,0.0542,-0.37463808119297026,0.3722319322587999,-0.7247713672736201,2.049111418482146,0.5734227355970715,0.6875209139566869,0.25375,0.5280762834321595,0.000206185567010308,20.30447297680583,19.300523952004323,2.7145107196965537,0.18339290668206837,,,,,,,,,,,,,,
W1_sub1,0,10,451,500,50,-2.666794961639224,-2.5663583029844483,1e-16,0.0,0.00271419906789914,0.00354847790762838,0.0682,-0.40806867808103564,0.4099798376276029,-0.8031509926837882,2.045389027588757,0.5757207079092058,0.6502287677768618,0.23375,0.5864960362144882,0.001688831292369556,21.041962674752284,19.269395338280518,2.824680888008119,0.1848538118810245,,,,,,,,,,,,,,
W1_sub1,1,1,1,50,50,-2.763215816785546,-2.660991564983943,1e-16,0.0,0.002182772305982046,0.004720747389351889,0.0956,-0.19262113268487155,0.2854319624822503,-0.49716100597171015,2.0796441950460287,0.4620337221810714,0.588920890276786,0.3321875,0.396892531674219,0.002942701350164778,19.12004088905358,19.201762589207224,1.6495842987741698,0.18449855363361117,,,,,,,,,,,,,,
W1_sub1,1,2,51,100,50,-2.642228719548911,-2.5492370793506236,1e-16,0.0,0.002823338306825322,0.004647392367701328,0.10280000000000002,-0.3096366798877716,0.3603668355133125,-0.7048931665886772,2.0747221275206305,0.5554352548546347,0.6585390291921794,0.258125,0.5172189043667219,0.00152952273156008,20.903010380660188,19.21357761434665,1.8988441656805926,0.1830530832135661,,,,,,,,,,,,,,
W1_sub1,1,3,101,150,50,-2.634586381210565,-2.5123555333492735,1e-16,0.0,0.003073579611522872,0.004866457698999665,0.09759999999999999,-0.3219763177633286,0.35583310701071447,-0.6837238497442233,2.047020553988877,0.5802566155129534,0.7088987004687078,0.2721875,0.4879572421254285,0.0006599645180366601,20.408657503980745,19.237290631141413,2.0689507924889017,0.18350893308799962,,,,,,,,,,,,,,
W1_sub1,1,4,151,200,50,-2.7267840366488048,-2.6655956075426905,1e-16,0.0,0.002159754524350708,0.0036260932731083362,0.10019999999999998,-0.3796842411160469,0.3691300901464645,-0.7134818464767774,2.0502953869077114,0.5889273744760183,0.7204581338347634,0.2584375,0.5214584559568398,0.000439613526570048,20.836013199407898,19.232027238121887,2.1697211767929723,0.18496685292382875,,,,,,,,,,,,,,
W1_sub1,1,5,201,250,50,-2.7648104243586262,-2.651182240633332,1e-16,0.0,0.002232635157678212,0.003697500373398326,0.07300000000000001,-0.35304601311683653,0.3416354533230335,-0.6492815055991311,2.0451119251741763,0.5873844726794355,0.7332018148584757,0.27875,0.4688496256239232,0.0027663894861441095,20.19826060199167,19.20841260253378,2.3143624687652675,0.18687648397927079,,,,,,,,,,,,,,
W1_sub1,1,6,251,300,50,-2.6798107035258183,-2.594163523083509,1e-16,0.0,0.002545871485761482,0.0036822245317329138,0.09459999999999998,-0.38981988042593,0.38192403839520844,-0.7336198536605312,2.0504192186996506,0.5918768069386542,0.7200428313598968,0.25375,0.5409428489804806,0.002887364224619562,20.793782089136847,19.277060030045025,2.413056579504873,0.185630667881522,,,,,,,,,,,,,,
W1_sub1,1,7,301,350,50,-2.6647446783677715,-2.5639556929006297,1e-16,0.0,0.0027292562096886018,0.0052939821556095305,0.09480000000000001,-0.37639483958482745,0.3693706067106211,-0.7062474787948407,2.0363040317890637,0.5906937239570982,0.7006487820483744,0.2571875,0.5258049225191103,0.000662260906941756,19.99644610493225,19.267348171623368,2.536816631099719,0.18529763746219569,,,,,,,,,,,,,,
W1_sub1,1,8,351,400,50,-2.6277307810807127,-2.51078737700208,1e-16,0.0,0.0030846977948207183,0.0053819765246280495,0.12159999999999999,-0.42137894928455355,0.41692851763055616,-0.7934095602780927,2.0292041034210677,0.5973507722633083,0.6424508405616507,0.246875,0.5582633044956007,0.001170514190144432,20.305261890868604,19.25132235111686,2.645340509880691,0.18566007855520766,,,,,,,,,,,,,,
W1_sub1,1,9,401,450,50,-2.6250615712946046,-2.546209432135349,1e-16,0.0,0.002843089738543712,0.004179868402591342,0.09660000000000002,-0.3764652428030968,0.35937094295573757,-0.6866631996185801,2.03583707545677,0.6053293211721982,0.7295723134494619,0.270625,0.4935576490386321,0.0015710402383919478,20.460985666784573,19.19340385903113,2.759278163426188,0.18661234327866968,,,,,,,,,,,,,,
W1_sub1,1,10,451,500,50,-2.7071648838990323,-2.6023881497451473,1e-16,0.0,0.002498111681809552,0.004043533663729662,0.07660000000000002,-0.3757661858201027,0.37209071527742976,-0.7030508136100232,2.0499158766286776,0.5803524364332543,0.705459024454467,0.256875,0.5240336053750254,0.003912243344035968,20.270129067731013,19.153599397362253,2.8405578464531143,0.1875325727906047,,,,,,,,,,,,,,
W1_sub1,2,1,1,50,50,-2.820092229514227,-2.67510640038281,1e-16,0.0,0.002112971307036292,0.003612574650828202,0.0688,-0.13772779318504033,0.25248541461676977,-0.369015087514462,2.038281128138716,0.39808516792783644,0.5529702380578965,0.3759375,0.31041030541062364,0.005022260414207494,18.40380769718196,19.317314254379788,1.4762158880852232,0.1796839585555394,,,,,,,,,,,,,,
W1_sub1,2,2,51,100,50,-2.695302612217225,-2.5875677645755144,1e-16,0.0,0.002584831487270248,0.0032773137528040587,0.12500000000000003,-0.25170605584979056,0.339542548353351,-0.6412239330830672,2.059223124238163,0.460049468374089,0.5780692474450916,0.28375,0.4526196403123553,0.005094525047413525,19.430771034578857,19.139721229404664,1.645621352736617,0.18111058685038156,,,,,,,,,,,,,,
W1_sub1,2,3,101,150,50,-2.695391484302464,-2.5701110824187086,1e-16,0.0,0.002690846460014128,0.0033638178547605035,0.0962,-0.2258504156768322,0.2961489877760909,-0.5563308294766918,2.032643737997134,0.5044213033378042,0.6443322047544643,0.3096875,0.4153583121254036,0.0015413337636339,19.793778711154904,19.246313703617933,1.8564801082122822,0.18214479561057856,,,,,,,,,,,,,,
W1_sub1,2,4,151,200,50,-2.6879436214176473,-2.571624832110931,1e-16,0.0,0.0026814837403700744,0.0035770372084886204,0.0802,-0.30457588642835615,0.363893742547214,-0.6780827265081102,2.0459087524920245,0.5434460373275892,0.6013849540540832,0.268125,0.49775513095968144,0.003490599395359456,20.323200743100873,19.227329047934422,2.00023438283811,0.1838887595381417,,,,,,,,,,,,,,
W1_sub1,2,5,201,250,50,-2.6908762557700343,-2.5429267943092624,1e-16,0.0,0.0028646608031176702,0.00317703711696606,0.0602,-0.3145805928111076,0.3471874473839923,-0.6639903224477837,2.0573371282539927,0.5364441851745549,0.6327517670101952,0.2709375,0.4919924590077618,0.001477549858411174,20.836500495425586,19.28023229714517,2.1393256211431817,0.18534071622119655,,,,,,,,,,,,,,
W1_sub1,2,6,251,300,50,-2.6923148366202683,-2.587549036759126,1e-16,0.0,0.00258494295378723,0.002487708872059788,0.061399999999999996,-0.2747202017903328,0.33329442781827257,-0.6277413490148875,2.0445199973977135,0.5192239690386331,0.6517090947879478,0.2921875,0.4364529221953346,0.0010808135963415422,20.351557857269782,19.25140321746044,2.2577831596131155,0.185842657693169,,,,,,,,,,,,,,
W1_sub1,2,7,301,350,50,-2.6969667715994516,-2.5621242254497734,1e-16,0.0,0.0027407900851050175,0.0029239293594219722,0.0626,-0.2809609532356262,0.34177102653263153,-0.6361171719425236,2.012683056359432,0.523043781743108,0.6540890366333769,0.2875,0.45262821029334666,0.0012769811902559318,19.935840728985355,19.24956641815394,2.313448712168733,0.18732261445241127,,,,,,,,,,,,,,
W1_sub1,2,8,351,400,50,-2.7104161760215777,-2.5708590263676805,1e-16,0.0,0.0026862162601171565,0.0030035432232614796,0.06359999999999999,-0.2808634229004383,0.3351727396323047,-0.6242196254799856,2.0350474640429868,0.5118995642375194,0.6533479316916783,0.28625,0.4619490167840164,0.002334532486700282,19.771570892075772,19.20551775572118,2.3486796396754515,0.1879208457674187,,,,,,,,,,,,,,
W1_sub1,2,9,401,450,50,-2.696058142686393,-2.599435462828473,1e-16,0.0,0.0025151537429306003,0.00346672120728421,0.05600000000000001,-0.3032627296447754,0.3576920612095935,-0.6666032742801191,2.0231044410300636,0.4980815581184668,0.6216642931103706,0.2721875,0.49049582859820196,0.001908507454507834,20.01069693826184,19.19917046245197,2.4561248141685046,0.1883944109485135,,,,,,,,,,,,,,
W1_sub1,2,10,451,500,50,-2.613847168839351,-2.5057464951252255,1e-16,0.0,0.003120710662993486,0.003328809262248022,0.0526,-0.3102211520075798,0.34070729315596565,-0.6451164644863758,2.0402989019318944,0.5043057738198781,0.6331456720526331,0.281875,0.46219317056209946,0.0018995021666098541,20.734683639406413,19.16425291974072,2.510731475338972,0.1892791878895929,,,,,,,,,,,,,,
W1_sub1,3,1,1,50,50,-2.707413374226821,-2.6442520766936064,1e-16,0.0,0.002268547740964642,0.003997980905305945,0.044199999999999996,-0.18436781333759428,0.2817720332873478,-0.49012774871659454,2.06222073693984,0.40971298438776727,0.5612219590425958,0.3259375,0.38158151127558865,0.0026760989983991377,18.93901574945566,19.223519303276337,1.525288326175175,0.1836821637585105,,,,,,,,,,,,,,
W1_sub1,3,2,51,100,50,-2.712116212813085,-2.6257448193979767,1e-16,0.0,0.002367310261361184,0.003806577092817112,0.0974,-0.2796213360130787,0.356798317874034,-0.6913745723658755,2.0293676507159932,0.518609507448556,0.622940128443297,0.2628125,0.512970597362796,0.000891951885885148,19.486957535907962,19.14669995595805,1.7936273232816269,0.18357369042890592,,,,,,,,,,,,,,
W1_sub1,3,3,101,150,50,-2.710321512979169,-2.6068017323452515,1e-16,0.0,0.002472852814273126,0.003144504679260846,0.08440000000000002,-0.33979754239320753,0.36291225009877665,-0.7209067560671513,2.046673145447309,0.5462139376091117,0.6499833394854795,0.255,0.5389221174130924,0.000219780219780218,20.37992526463305,19.217303648003032,1.9634859696549858,0.1828641800937712,,,,,,,,,,,,,,
W1_sub1,3,4,151,200,50,-2.7138025298413013,-2.6166045160721603,1e-16,0.0,0.0024176614404030476,0.0029188408767669236,0.0588,-0.36665374219417574,0.3670029295525626,-0.7239731076288228,2.0594858836873016,0.5305831130381261,0.6441287526628002,0.254375,0.5307507371117605,0.0010711270771131059,20.685376069760608,19.300706122688428,2.132632794352482,0.18079427131998746,,,,,,,,,,,,,,
W1_sub1,3,5,201,250,50,-2.7550178209586482,-2.67367736189445,1e-16,0.0,0.002119935454030358,0.00449419264996988,0.05739999999999999,-0.36338126063346865,0.3640954356969192,-0.7067045306965563,2.040051829200042,0.5405943698818462,0.6588877824041992,0.256875,0.5254545254550042,0.001057303585049574,20.4366486459298,19.263453831423767,2.196002230269624,0.1817366122882399,,,,,,,,,,,,,,
W1_sub1,3,6,251,300,50,-2.7471914361798095,-2.668059605295344,1e-16,0.0,0.0021475357126490516,0.0033602835304494057,0.078,-0.35065863251686097,0.35373737204506467,-0.6748542668886054,2.0544187635178712,0.5594748075956051,0.6890640740841627,0.269375,0.48811768938292244,0.003344816513236284,20.571891601695203,19.236627211765054,2.3246505037734555,0.1841735784064842,,,,,,,,,,,,,,
W1_sub1,3,7,301,350,50,-2.64750219110405,-2.5466208238582446,1e-16,0.0,0.0028403978558741,0.004081673426060932,0.09140000000000001,-0.36287765741348266,0.3872892575458269,-0.7442989778953302,2.055119771689013,0.5400878296352274,0.650104613234289,0.2534375,0.5416191164938859,0.00108024736924124,20.633952280113203,19.249208784873876,2.4451770540846214,0.18449572306948422,,,,,,,,,,,,,,
W1_sub1,3,8,351,400,50,-2.6532900432661792,-2.503619527262252,1e-16,0.0,0.0031360319073664546,0.003912858016281714,0.057,-0.35583318084478377,0.3849996430172776,-0.7640411296399443,2.0751810792173195,0.5326325650579916,0.6431177087500691,0.2378125,0.5531485690716276,0.0019333436991362319,20.512285022017196,19.27761051556425,2.5185202074942414,0.18333601942411726,,,,,,,,,,,,,,
W1_sub1,3,9,401,450,50,-2.6288655665620597,-2.507916151335054,1e-16,0.0,0.0031051590392343143,0.00370612266555897,0.102,-0.36549294471740723,0.37191381926261663,-0.7297394614110803,2.041021903954932,0.580028254081234,0.6886337816319429,0.256875,0.5142232560553761,0.00044949494949494793,20.52872647482868,19.308035489205967,2.5753430894994924,0.18211771336570987,,,,,,,,,,,,,,
W1_sub1,3,10,451,500,50,-2.6429224398470255,-2.57071311782176,1e-16,0.0,0.002687118891331674,0.0035517289430525446,0.0714,-0.3584698912501335,0.3677384282270371,-0.6979598080677368,2.0351896525737514,0.5679016074395943,0.6795901379478164,0.2615625,0.5098366539837461,0.00021505376344086,20.169039976545022,19.304072304497428,2.663742628201609,0.18271979138398553,,,,,,,,,,,,,,
W1_sub1,4,1,1,50,50,-2.7529101183365055,-2.679813610928792,1e-16,0.0,0.002090193000510256,0.004256265823354988,0.12940000000000002,-0.21515756461769342,0.32217330299966085,-0.5127522003992215,2.0758018837489836,0.43916002244161434,0.5523884801886743,0.3253125,0.4126832631781914,0.011016822451684598,18.56471802414935,19.242822534540068,1.5637509749590697,0.1841938255526982,,,,,,,,,,,,,,
W1_sub1,4,2,51,100,50,-2.7699815567745354,-2.6547066517037137,1e-16,0.0,0.002214590070232352,0.005147737103435106,0.126,-0.31313172712922094,0.35321141126697797,-0.6782716953454835,2.0831554544340642,0.5328670699760782,0.6552547715045511,0.265,0.5075831251712111,0.002337233206957388,20.007384029860546,19.071620008970534,1.8588072000428286,0.18861349237585112,,,,,,,,,,,,,,
W1_sub1,4,3,101,150,50,-2.8137148541039316,-2.66532765625374,1e-16,0.0,0.002161087462243288,0.004750449592695168,0.077,-0.35347339540719985,0.3722863990728811,-0.7315084806710931,2.0752875165382956,0.5497998921483191,0.6652393999136984,0.25,0.5394267169784475,0.001503393578891174,20.58499617164733,19.053820666417337,2.027248411293614,0.1895012314276306,,,,,,,,,,,,,,
W1_sub1,4,4,151,200,50,-2.7520319622932283,-2.672030380379545,1e-16,0.0,0.0021279901806083718,0.004438760979670274,0.07460000000000001,-0.36509023487567904,0.36396037447050583,-0.694100627283108,2.0441654897211383,0.5896395911936175,0.6923159825289622,0.265625,0.5013544206636847,0.0019548988103932317,20.695838235540513,19.163389358807613,2.1540637599590444,0.18496627893983886,,,,,,,,,,,,,,
W1_sub1,4,5,201,250,50,-2.68088848335419,-2.6002487492016204,1e-16,0.0,0.002510448119801957,0.004300634022364132,0.09179999999999999,-0.3635555544495583,0.3640576112606081,-0.6861855169047221,2.0526717944286026,0.5864818291442639,0.7010740932333284,0.2690625,0.4958301667197529,0.0015787089490467022,20.384082397403755,19.231469632924906,2.301834972486845,0.18381550404440905,,,,,,,,,,,,,,
W1_sub1,4,6,251,300,50,-2.6608012310265146,-2.5561572647295776,1e-16,0.0,0.002778706872942892,0.004925284915811789,0.1,-0.3783650231361389,0.3740841151470947,-0.7270983295331307,2.0649094113253836,0.5696822959108282,0.7032863480912056,0.2509375,0.5434448986248482,0.000909269069054796,20.390618408353607,19.232985363364016,2.4189205729586596,0.18421140514392886,,,,,,,,,,,,,,
W1_sub1,4,7,301,350,50,-2.755068431666248,-2.675987637504569,1e-16,0.0,0.002108688174359066,0.004762728377851726,0.098,-0.3536353492736816,0.3568966427453315,-0.6880113031571901,2.0548746386910075,0.601690417377412,0.721439793901518,0.26375,0.5106737322921634,0.000227272727272726,20.541654359674776,19.23503196872513,2.5717568596148523,0.18440457806218294,,,,,,,,,,,,,,
W1_sub1,4,8,351,400,50,-2.8067475427143687,-2.7080062449704605,1e-16,0.0,0.00195881650635287,0.00507076260896402,0.1096,-0.40885190546512606,0.40075726117789445,-0.7762501750962848,2.0422811598691952,0.6230958716156626,0.6968145000864752,0.2421875,0.57971842299219,0.000889108476064996,21.09305105784478,19.296034729221436,2.7253667461261393,0.18317981610437253,,,,,,,,,,,,,,
W1_sub1,4,9,401,450,50,-2.72650240406073,-2.6368646545937966,1e-16,0.0,0.0023074661853967463,0.005194655202767876,0.0754,-0.44541663318872454,0.42463760977817905,-0.828898088731245,2.0528047853693114,0.6325384670665591,0.711510153056588,0.224375,0.5988991748118806,0.00021739130434782601,20.484327094928986,19.311406527363285,2.8048187344877147,0.18317322905099703,,,,,,,,,,,,,,
W1_sub1,4,10,451,500,50,-2.670759275538206,-2.556405078464868,1e-16,0.0,0.0027771217611507067,0.0046579154513770975,0.06699999999999999,-0.40585465550422667,0.38182772232949097,-0.7423874286152838,2.042464095456688,0.6004628414061349,0.7338419501809403,0.2525,0.5437321143190159,0.002368380043141978,20.582996472128283,19.28262353106831,2.861668399230029,0.18522635129513496,,,,,,,,,,,,,,
W1_sub1,5,1,1,50,50,-2.78640344988338,-2.7012543203732706,1e-16,0.0,0.0019895079532809582,0.002947671887558781,0.03640000000000001,-0.1352348027937114,0.2431497826959469,-0.3778332754784158,2.0339708153349183,0.40871035807498934,0.5814904419099912,0.3746875,0.2998224048322419,0.0014590615952319542,18.649195872864524,19.291013481670934,1.527629410114299,0.18424531790763193,,,,,,,,,,,,,,
