run_id,step,width,kappa,lr,c,seed,cos_Eg_u_mean,cos_e1W_e1Sig,cos_e1W_e1M2,cos_e1W_e1Sig_pca,cos_e1W_mu,cos_e1W_e1Sig_signed,top1_frac_alive,w_norm_mean,srank_alive,e1_stability,n_alive
B_w5_K10000_c2.0_k16_lr0.001_s0,10000,5,16,0.001,2.0,0,0.8265786940225448,0.41406059118344,0.41406059118344,0.43836797509725,0.19538990990100386,-0.41406059118344,0.40115311072864523,1.3712760479783586,2.492813774231048,,5
B_w5_K10000_c2.0_k16_lr0.001_s0,50000,5,16,0.001,2.0,0,0.8316708271411425,0.4851859543653065,0.4851859543653065,0.49461469968789884,0.22788129062734566,-0.4851859543653065,0.4046434338549974,1.33554212982254,2.471311570468599,,5
B_w5_K10000_c2.0_k16_lr0.001_s0,100000,5,16,0.001,2.0,0,0.4815558799592676,0.19863686282809515,0.19863686282809515,0.301930028137611,0.1157204530805754,0.19863686282809515,0.44883441284279935,1.3235647771544068,2.227993156019973,,5
B_w5_K10000_c2.0_k16_lr0.001_s0,300000,5,16,0.001,2.0,0,0.9385546491625428,0.39783807093808876,0.39783807093808876,0.3982308390615902,0.13716055539370897,0.39783807093808876,0.3525348691743555,1.2278960839917374,2.8365988372781996,,5
B_w5_K10000_c2.0_k16_lr0.001_s0,1000000,5,16,0.001,2.0,0,0.45175456365839406,0.14571912327941272,0.14571912327941272,0.14541604897248278,0.3274143939724619,0.14571912327941272,0.3354999768593772,1.1050474104333141,2.9806261370299394,,5
B_w5_K10000_c2.0_k16_lr0.001_s1,0,5,16,0.001,2.0,1,0.4822291517864973,0.056316889034501945,0.056316889034501945,0.02025640114566705,0.11370693505266843,-0.056316889034501945,0.318663071278954,1.3956610228284603,3.138110719847458,,5
B_w5_K10000_c2.0_k16_lr0.001_s1,10000,5,16,0.001,2.0,1,0.9029256156425749,0.30128541257002717,0.30128541257002717,0.22806975300815532,0.23881368633288472,-0.30128541257002717,0.3708935289892789,1.353533010535147,2.6961915532069196,,5
B_w5_K10000_c2.0_k16_lr0.001_s1,50000,5,16,0.001,2.0,1,0.4918180079248149,0.25359769514661656,0.25359769514661656,0.12304973582071606,0.3577904889713857,-0.25359769514661656,0.36710985701019727,1.3049824420157248,2.7239802497927017,,5
B_w5_K10000_c2.0_k16_lr0.001_s1,100000,5,16,0.001,2.0,1,0.7074490746630616,0.031975406397256864,0.031975406397256864,0.02312401385711577,0.2572019579833312,0.031975406397256864,0.28558717858369187,1.2448736925825545,3.50155775535612,,5
B_w5_K10000_c2.0_k16_lr0.001_s1,300000,5,16,0.001,2.0,1,0.5101268166884743,0.3923138449430601,0.3923138449430601,0.4384043424301062,0.18801563638250998,0.3923138449430601,0.27227101920015717,1.2119441970173777,3.6728110209366793,,5
B_w5_K10000_c2.0_k16_lr0.001_s1,1000000,5,16,0.001,2.0,1,0.6869065205791084,0.4316005788789994,0.4316005788789994,0.4209613381738953,0.2749731943187812,-0.4316005788789994,0.38038085616259737,1.1280996397539822,2.6289440801209554,,5
B_w5_K10000_c2.0_k16_lr0.001_s2,0,5,16,0.001,2.0,2,0.8904936189914923,0.06046774668634777,0.06046774668634777,0.17755996712220454,0.030635758260907805,-0.06046774668634777,0.32944038350807175,1.421285722534935,3.03545057030174,,5
B_w5_K10000_c2.0_k16_lr0.001_s2,10000,5,16,0.001,2.0,2,0.5881585914641155,0.22585624932523723,0.22585624932523723,0.240064592462818,0.21295935842143637,0.22585624932523723,0.47557177666421635,1.3662590420141314,2.102732014532612,,5
B_w5_K10000_c2.0_k16_lr0.001_s2,50000,5,16,0.001,2.0,2,0.8881792117240312,0.3260214559029151,0.3260214559029151,0.33342013943205134,0.06799695024947364,-0.3260214559029151,0.40467338524419927,1.3296804047913178,2.4711286594658355,,5
B_w5_K10000_c2.0_k16_lr0.001_s2,100000,5,16,0.001,2.0,2,0.4830122956644175,0.433290864951647,0.433290864951647,0.43724316418655196,0.026158514820135887,-0.433290864951647,0.3681164644817071,1.3490827453673018,2.716531577602645,,5
B_w5_K10000_c2.0_k16_lr0.001_s2,300000,5,16,0.001,2.0,2,0.561853092042762,0.08978230966131603,0.08978230966131603,0.08151140708334408,0.07826588289547208,0.08978230966131603,0.3118501928506589,1.1665550927068407,3.206667890306186,,5
B_w5_K10000_c2.0_k16_lr0.001_s2,1000000,5,16,0.001,2.0,2,0.8755225557596551,0.1511547122218795,0.1511547122218795,0.1559203605557469,0.05070780581262556,0.1511547122218795,0.3132838598946139,1.107928098401579,3.1919933581525424,,5
B_w5_K10000_c2.0_k16_lr0.001_s3,0,5,16,0.001,2.0,3,0.5565353591623685,0.1184872848018733,0.1184872848018733,0.11456089732327719,0.11316609399687792,0.1184872848018733,0.27715984540423594,1.3562719511845363,3.608026258426816,,5
B_w5_K10000_c2.0_k16_lr0.001_s3,10000,5,16,0.001,2.0,3,0.9118077337458785,0.2307295328762992,0.2307295328762992,0.1814163812747517,0.2277227112996214,-0.2307295328762992,0.4235334241698348,1.3124783234219168,2.3610887427836262,,5
B_w5_K10000_c2.0_k16_lr0.001_s3,50000,5,16,0.001,2.0,3,0.819294078580495,0.257835675630006,0.257835675630006,0.050128612359977134,0.112136028544927,0.257835675630006,0.31607924794707437,1.2602191498905377,3.1637635387168617,,5
B_w5_K10000_c2.0_k16_lr0.001_s3,100000,5,16,0.001,2.0,3,0.1432121733718088,0.01344239018590018,0.01344239018590018,0.013433193782444789,0.4569912154614959,-0.01344239018590018,0.2816585269394187,1.234317495395301,3.550398458964773,,5
B_w5_K10000_c2.0_k16_lr0.001_s3,300000,5,16,0.001,2.0,3,0.6321558053804046,0.2297392201978704,0.2297392201978704,0.2650295379024532,0.3644849494474159,-0.2297392201978704,0.3875459937441509,1.1484618027800282,2.5803388917501695,,5
B_w5_K10000_c2.0_k16_lr0.001_s3,1000000,5,16,0.001,2.0,3,0.5334470194134722,0.045309650765402845,0.045309650765402845,0.09167003683348902,0.0021229508670760093,-0.045309650765402845,0.39331839064372487,1.2079065159763374,2.542469469488445,,5
B_w5_K10000_c2.0_k16_lr0.001_s4,0,5,16,0.001,2.0,4,0.5078829075508703,0.11383656565175099,0.11383656565175099,0.3303005568536055,0.5106333676943728,0.11383656565175099,0.34779233307453794,1.3421142692194108,2.8752790240079324,,5
B_w5_K10000_c2.0_k16_lr0.001_s4,10000,5,16,0.001,2.0,4,0.5560260094541629,0.12739899137590152,0.12739899137590152,0.318404062103022,0.21515949867750783,0.12739899137590152,0.4325657694949048,1.3332764676418896,2.3117871790171294,,5
B_w5_K10000_c2.0_k16_lr0.001_s4,50000,5,16,0.001,2.0,4,0.9221515594862673,0.5127412307683112,0.5127412307683112,0.5135397986271983,0.16328762389153273,-0.5127412307683112,0.3940046918803259,1.2674309014175598,2.5380408421728595,,5
B_w5_K10000_c2.0_k16_lr0.001_s4,100000,5,16,0.001,2.0,4,0.37357887966558395,0.2750654799035421,0.2750654799035421,0.33125551404318554,0.32602795477236673,-0.2750654799035421,0.4012938479096911,1.2008339965765678,2.491939523142265,,5
B_w5_K10000_c2.0_k16_lr0.001_s4,300000,5,16,0.001,2.0,4,0.726990662141168,0.3875863291849597,0.3875863291849597,0.3842436751196423,0.214497257379307,-0.3875863291849597,0.3293959858865675,1.1294368708876372,3.0358597033552335,,5
B_w5_K10000_c2.0_k16_lr0.001_s4,1000000,5,16,0.001,2.0,4,0.6204517696012622,0.10357597676135269,0.10357597676135269,0.24304868353456538,0.35730865558795605,-0.10357597676135269,0.4190688008812033,0.9104169344369819,2.386243017607692,,5
B_w5_K10000_c2.0_k16_lr0.003_s0,0,5,16,0.003,2.0,0,0.7124476898076956,0.10693977132882103,0.10693977132882103,0.14476146062535117,0.0038590741312053726,-0.10693977132882103,0.3944085264546136,1.4888837980630294,2.5354421441877073,,5
B_w5_K10000_c2.0_k16_lr0.003_s0,10000,5,16,0.003,2.0,0,0.9220930706408762,0.143568557506841,0.143568557506841,0.15920859511262336,0.0975494951494931,0.143568557506841,0.3896161764019673,1.4370879471401241,2.566628545135916,,5
B_w5_K10000_c2.0_k16_lr0.003_s0,50000,5,16,0.003,2.0,0,0.2653800740537333,0.052060902200662486,0.052060902200662486,0.016932047435763455,0.06675556066368123,-0.052060902200662486,0.2961830245918637,1.46982783641143,3.376290728943654,,5
B_w5_K10000_c2.0_k16_lr0.003_s0,100000,5,16,0.003,2.0,0,0.44606424901742414,0.013448811777748447,0.013448811777748447,0.03866202499514617,0.2100719505905834,-0.013448811777748447,0.44819024400722374,1.3699678476506922,2.2311953760061813,,5
B_w5_K10000_c2.0_k16_lr0.003_s0,300000,5,16,0.003,2.0,0,0.9462556866452472,0.4035808222224285,0.4035808222224285,0.4072919763510585,0.21298933343487222,0.4035808222224285,0.3715605760929019,1.4196509810663915,2.69135119370137,,5
B_w5_K10000_c2.0_k16_lr0.003_s0,1000000,5,16,0.003,2.0,0,0.6185039214605005,0.31975283982831837,0.31975283982831837,0.2969765368083787,0.013767045681365669,0.31975283982831837,0.3008491324540139,1.2928798903242729,3.32392515757995,,5
B_w5_K10000_c2.0_k16_lr0.003_s1,0,5,16,0.003,2.0,1,0.6356194831167734,0.001873925683000883,0.001873925683000883,0.058978459608638394,0.4322472259328207,0.001873925683000883,0.3296301960403064,1.2568019628109963,3.0337026522828694,,5
B_w5_K10000_c2.0_k16_lr0.003_s1,10000,5,16,0.003,2.0,1,0.7371341679013235,0.13498839409787367,0.13498839409787367,0.1446615841576254,0.18901466660452168,0.13498839409787367,0.40485844966862733,1.4175986633834503,2.4699990844170108,,5
B_w5_K10000_c2.0_k16_lr0.003_s1,50000,5,16,0.003,2.0,1,0.5736125978162107,0.029859481033323754,0.029859481033323754,0.08395576386476077,0.14355392223142588,0.029859481033323754,0.46323212554828647,1.2983199167431825,2.158744924731612,,5
B_w5_K10000_c2.0_k16_lr0.003_s1,100000,5,16,0.003,2.0,1,0.8976310446873239,0.23919726650068138,0.23919726650068138,0.11782994549229818,0.148933273421791,0.23919726650068138,0.418398350314791,1.322435045000824,2.390066785033039,,5
B_w5_K10000_c2.0_k16_lr0.003_s1,300000,5,16,0.003,2.0,1,0.3885394839893201,0.11669818572323137,0.11669818572323137,0.22140115144972114,0.03198603025632923,0.11669818572323137,0.4642046990532796,1.3602370326647528,2.1542220534161904,,5
B_w5_K10000_c2.0_k16_lr0.003_s1,1000000,5,16,0.003,2.0,1,0.5998325157212272,0.050744378158211825,0.050744378158211825,0.08043975421496453,0.22472183342447463,0.050744378158211825,0.39520475740076405,1.1636867342510808,2.5303339124177917,,5
B_w5_K10000_c2.0_k16_lr0.003_s2,0,5,16,0.003,2.0,2,0.2075204159652749,0.1575896695288278,0.1575896695288278,0.06065887316296513,0.5387976714427788,0.1575896695288278,0.30871943021270687,1.4310415617960006,3.2391871133961434,,5
B_w5_K10000_c2.0_k16_lr0.003_s2,10000,5,16,0.003,2.0,2,0.5919134876225735,0.06047382452068787,0.06047382452068787,0.3578948201859854,0.38630755491658647,-0.06047382452068787,0.2875359289363589,1.3113134221567029,3.4778262448771473,,5
B_w5_K10000_c2.0_k16_lr0.003_s2,50000,5,16,0.003,2.0,2,0.8977806433076516,0.2385636815347101,0.2385636815347101,0.24868922212064384,0.2805225340947469,0.2385636815347101,0.4811992984080455,1.399475233429044,2.078141018302201,,5
B_w5_K10000_c2.0_k16_lr0.003_s2,100000,5,16,0.003,2.0,2,0.9320724796848742,0.5705558771632417,0.5705558771632417,0.5699653381936667,0.031735259143316215,-0.5705558771632417,0.3643287635623986,1.3555380001550204,2.744773676999924,,5
B_w5_K10000_c2.0_k16_lr0.003_s2,300000,5,16,0.003,2.0,2,0.5590642912014567,0.055784294296508205,0.055784294296508205,0.06885749689324502,0.03141352414003549,0.055784294296508205,0.4042435091655404,1.3577329965093075,2.473756479267286,,5
B_w5_K10000_c2.0_k16_lr0.003_s2,1000000,5,16,0.003,2.0,2,0.7231460278275806,0.06472870418380391,0.06472870418380391,0.35020792995708705,0.246410376502408,-0.06472870418380391,0.3335574320504621,1.2194655513412331,2.9979844665812023,,5
B_w5_K10000_c2.0_k16_lr0.003_s3,0,5,16,0.003,2.0,3,0.7271049248710172,0.29932583667912066,0.29932583667912066,0.20532968376222338,0.24203852572393664,0.29932583667912066,0.39944994845837795,1.3844413470924493,2.503442556093356,,5
B_w5_K10000_c2.0_k16_lr0.003_s3,10000,5,16,0.003,2.0,3,0.7765685864754227,0.03819660155799732,0.03819660155799732,0.07673981091336742,0.3762279488892416,0.03819660155799732,0.41646771922279563,1.3646035061371424,2.4011464846931734,,5
B_w5_K10000_c2.0_k16_lr0.003_s3,50000,5,16,0.003,2.0,3,0.4193572274009408,0.3179043472253232,0.3179043472253232,0.324267935147821,0.1626032300891598,0.3179043472253232,0.3109893110665089,1.2998639885528138,3.215544600457789,,5
B_w5_K10000_c2.0_k16_lr0.003_s3,100000,5,16,0.003,2.0,3,0.9071126062543374,0.18698520480050446,0.18698520480050446,0.2236077281451857,0.09272574368756147,0.18698520480050446,0.36635799482090514,1.3444406176057921,2.729570567960042,,5
B_w5_K10000_c2.0_k16_lr0.003_s3,300000,5,16,0.003,2.0,3,0.9339876069864553,0.4061916899983147,0.4061916899983147,0.4666526255595427,0.18663864181718962,0.4061916899983147,0.4347917623834557,1.2310768762461037,2.299951578010972,,5
B_w5_K10000_c2.0_k16_lr0.003_s3,1000000,5,16,0.003,2.0,3,0.8072192689259386,0.2101716029233087,0.2101716029233087,0.1410188478182166,0.36674996472644816,-0.2101716029233087,0.41638940303554034,1.3764678643178936,2.4015981019446015,,5
B_w5_K10000_c2.0_k16_lr0.003_s4,0,5,16,0.003,2.0,4,0.8438813834649743,0.09192298369805402,0.09192298369805402,0.13842334046419316,0.1918202766959355,0.09192298369805402,0.34818943639738276,1.3932609336687132,2.871999823850822,,5
B_w5_K10000_c2.0_k16_lr0.003_s4,10000,5,16,0.003,2.0,4,0.5133097839875098,0.07006613965255752,0.07006613965255752,0.06508264857275436,0.1407350299127791,0.07006613965255752,0.344825151076517,1.3104215640521177,2.9000204795911158,,5
B_w5_K10000_c2.0_k16_lr0.003_s4,50000,5,16,0.003,2.0,4,0.44610264446928216,0.07142683304623872,0.07142683304623872,0.054153510793239275,0.0728508632989086,0.07142683304623872,0.3439495611154586,1.336769716869946,2.9074030411811305,,5
B_w5_K10000_c2.0_k16_lr0.003_s4,100000,5,16,0.003,2.0,4,0.6072065867287972,0.0962027542807588,0.0962027542807588,0.12726906341980052,0.21972630516282873,0.0962027542807588,0.4731628059586633,1.3345410475137816,2.113437462553561,,5
B_w5_K10000_c2.0_k16_lr0.003_s4,300000,5,16,0.003,2.0,4,0.4217493479687134,0.17757487312395873,0.17757487312395873,0.19120630276429595,0.06524515864553451,-0.17757487312395873,0.297149554098599,1.2796370957389527,3.365308768621555,,5
B_w5_K10000_c2.0_k16_lr0.003_s4,1000000,5,16,0.003,2.0,4,0.9356120196706186,0.5704976410064703,0.5704976410064703,0.29408060874980213,0.07659037905653004,0.5704976410064703,0.38670806351925463,1.3130959816441188,2.5859300447460383,,5
B_w100_K10000_c2.0_lr0.001_s0,0,100,1,0.001,2.0,0,0.08425561246240848,,0.12337485411945387,,0.12337485411945388,,0.09642006520108136,1.390599282196051,10.371285249750954,,100
B_w100_K10000_c2.0_lr0.001_s0,10000,100,1,0.001,2.0,0,0.05544530687250534,,0.13527931370892143,,0.13527931370892143,,0.09585008323387377,1.3863730059689152,10.432959119712004,,100
B_w100_K10000_c2.0_lr0.001_s0,50000,100,1,0.001,2.0,0,0.05430263760579615,,0.14109424740850626,,0.1410942474085063,,0.0946651942603464,1.3737141213073705,10.563544582709204,,100
B_w100_K10000_c2.0_lr0.001_s0,100000,100,1,0.001,2.0,0,0.052270075849420665,,0.1167685006860574,,0.11676850068605744,,0.09416186552744592,1.359219187920452,10.620010493616682,,100
B_w100_K10000_c2.0_lr0.001_s0,300000,100,1,0.001,2.0,0,0.1762805220465364,,0.055405157084474674,,0.05540515708447468,,0.08940007815603124,1.306629278675876,11.18567254778778,,100
B_w100_K10000_c2.0_lr0.001_s0,1000000,100,1,0.001,2.0,0,0.07161405064466032,,0.07818031082392606,,0.07818031082392608,,0.07754491732316698,1.1513613634087667,12.895751707781425,,100
B_w100_K10000_c2.0_lr0.001_s1,0,100,1,0.001,2.0,1,0.24611011186868315,,0.3336493518503755,,0.33364935185037553,,0.09029695161443058,1.4132464943582423,11.074570980757104,,100
B_w100_K10000_c2.0_lr0.001_s1,10000,100,1,0.001,2.0,1,0.027460161645636125,,0.3282078684072903,,0.3282078684072904,,0.09041526017027812,1.4088783255156445,11.060079881611912,,100
B_w100_K10000_c2.0_lr0.001_s1,50000,100,1,0.001,2.0,1,0.17016579911818078,,0.3443737537157146,,0.34437375371571466,,0.0885945451775156,1.396669940745041,11.287376643746102,,100
B_w100_K10000_c2.0_lr0.001_s1,100000,100,1,0.001,2.0,1,0.08588335644426046,,0.3098486877395007,,0.3098486877395007,,0.08710431517488247,1.3830399745873654,11.480487482075517,,100
B_w100_K10000_c2.0_lr0.001_s1,300000,100,1,0.001,2.0,1,0.10757103992633799,,0.3026827352133776,,0.30268273521337746,,0.08411341284721909,1.329024836472148,11.888710327523706,,100
B_w100_K10000_c2.0_lr0.001_s1,1000000,100,1,0.001,2.0,1,0.0982655247038055,,0.06447771672794536,,0.0644777167279453,,0.0798310749384239,1.1680969133219496,12.526450392548618,,100
B_w100_K10000_c2.0_lr0.001_s2,0,100,1,0.001,2.0,2,0.11729586703084108,,0.20676895149115598,,0.2067689514911561,,0.08849601762821618,1.3939275677725969,11.299943509335492,,100
B_w100_K10000_c2.0_lr0.001_s2,10000,100,1,0.001,2.0,2,0.06478045176355819,,0.1570890066813763,,0.1570890066813763,,0.08749861853709573,1.389988507573716,11.428751867391401,,100
B_w100_K10000_c2.0_lr0.001_s2,50000,100,1,0.001,2.0,2,0.5443424090106951,,0.19163613448641037,,0.19163613448641037,,0.08655861273364159,1.3753660089341935,11.552865375479172,,100
B_w100_K10000_c2.0_lr0.001_s2,100000,100,1,0.001,2.0,2,0.12326230470399514,,0.11204621444741085,,0.11204621444741081,,0.08707878353453476,1.3604900148521053,11.483853579596776,,100
B_w100_K10000_c2.0_lr0.001_s2,300000,100,1,0.001,2.0,2,0.20018811335439538,,0.14613047462411058,,0.14613047462411058,,0.08625352188889251,1.304691946001867,11.593729486062603,,100
B_w100_K10000_c2.0_lr0.001_s2,1000000,100,1,0.001,2.0,2,0.07742625343683385,,0.09203773541432796,,0.092037735414328,,0.0855862940251983,1.154337691994804,11.684113810390969,,100
B_w100_K10000_c2.0_lr0.001_s3,0,100,1,0.001,2.0,3,0.08028289590660265,,0.014711009325672977,,0.014711009325672984,,0.08991157395498342,1.4085115789941751,11.12203864321935,,100
B_w100_K10000_c2.0_lr0.001_s3,10000,100,1,0.001,2.0,3,0.27117372237070475,,0.04468509409704191,,0.044685094097041876,,0.0901633525991856,1.4041506547548677,11.090980660905826,,100
B_w100_K10000_c2.0_lr0.001_s3,50000,100,1,0.001,2.0,3,0.0987822913248837,,0.06805822112770578,,0.0680582211277058,,0.08981381865333535,1.3893304397291173,11.134144110493889,,100
B_w100_K10000_c2.0_lr0.001_s3,100000,100,1,0.001,2.0,3,0.058327545743416385,,0.025939961964916193,,0.025939961964916186,,0.09048878404614713,1.3747052367601995,11.0510933541777,,100
B_w100_K10000_c2.0_lr0.001_s3,300000,100,1,0.001,2.0,3,0.057578654078307305,,0.2168142890251175,,0.21681428902511746,,0.08729683186207171,1.3146647225298753,11.455169433639831,,100
B_w100_K10000_c2.0_lr0.001_s3,1000000,100,1,0.001,2.0,3,0.6353694552208161,,0.17149395240719534,,0.1714939524071953,,0.08727162883544977,1.161827724666899,11.458477552716401,,100
B_w100_K10000_c2.0_lr0.001_s4,0,100,1,0.001,2.0,4,0.05518388703877209,,0.01719303316261597,,0.017193033162615955,,0.09079585969557992,1.4176693015515898,11.013718063277278,,100
B_w100_K10000_c2.0_lr0.001_s4,10000,100,1,0.001,2.0,4,0.06906191101788103,,0.04149275021226072,,0.04149275021226074,,0.09110022372359763,1.4134194250037222,10.976921451192544,,100
B_w100_K10000_c2.0_lr0.001_s4,50000,100,1,0.001,2.0,4,0.35688824451367046,,0.026553856338540256,,0.026553856338540235,,0.09012275767674499,1.401944024356019,11.095976485615655,,100
B_w100_K10000_c2.0_lr0.001_s4,100000,100,1,0.001,2.0,4,0.13663805788497688,,0.012482128062336638,,0.012482128062336626,,0.08959802715841186,1.387078836224037,11.160960031318236,,100
B_w100_K10000_c2.0_lr0.001_s4,300000,100,1,0.001,2.0,4,0.06256870848022035,,0.02015859394647476,,0.02015859394647477,,0.09053916423483788,1.329870584275178,11.044944013468333,,100
B_w100_K10000_c2.0_lr0.001_s4,1000000,100,1,0.001,2.0,4,0.04797144709225962,,0.003245167608341848,,0.00324516760834187,,0.07933078909424014,1.1663690594027165,12.60544627650258,,100
B_w100_K10000_c2.0_lr0.003_s0,0,100,1,0.003,2.0,0,0.06717290254821368,,0.056621563832343645,,0.0566215638323436,,0.08950621522717551,1.420038715899622,11.172408502157136,,100
B_w100_K10000_c2.0_lr0.003_s0,10000,100,1,0.003,2.0,0,0.14886975183065057,,0.10805836991896156,,0.10805836991896152,,0.0897606157930121,1.3961877695852458,11.140743533957016,,100
B_w100_K10000_c2.0_lr0.003_s0,50000,100,1,0.003,2.0,0,0.058203714766198254,,0.18273520770465115,,0.18273520770465118,,0.09057026131762028,1.3270142490095327,11.041151758336067,,100
B_w100_K10000_c2.0_lr0.003_s0,100000,100,1,0.003,2.0,0,0.09053546311227055,,0.37080581584469424,,0.3708058158446942,,0.09027823542801593,1.2639625101816632,11.076866924335926,,100
B_w100_K10000_c2.0_lr0.003_s0,300000,100,1,0.003,2.0,0,0.07324443998888003,,0.027598827230597832,,0.027598827230597794,,0.08529811190078615,1.0984315834150131,11.72358892495936,,100
B_w100_K10000_c2.0_lr0.003_s0,1000000,100,1,0.003,2.0,0,0.28588622809220926,,0.20340918587733758,,0.2034091858773376,,0.07997533903675416,0.8002008349363462,12.503854463692004,,100
B_w100_K10000_c2.0_lr0.003_s1,0,100,1,0.003,2.0,1,0.08319372784276662,,0.0645712406727822,,0.06457124067278225,,0.08770238528808852,1.3899769114434632,11.402198431834652,,100
B_w100_K10000_c2.0_lr0.003_s1,10000,100,1,0.003,2.0,1,0.07987289009429491,,0.05810506377692203,,0.05810506377692202,,0.08819918798720831,1.3657047489981937,11.337972863707446,,100
B_w100_K10000_c2.0_lr0.003_s1,50000,100,1,0.003,2.0,1,0.0839570392007564,,0.2512888529433935,,0.25128885294339354,,0.08899992307353718,1.2946105850370506,11.23596476789916,,100
B_w100_K10000_c2.0_lr0.003_s1,100000,100,1,0.003,2.0,1,0.09636067833536893,,0.1630139695689414,,0.1630139695689414,,0.086121009710815,1.2321842266360834,11.611568458821974,,100
B_w100_K10000_c2.0_lr0.003_s1,300000,100,1,0.003,2.0,1,0.3377143816250286,,0.13979068006453857,,0.13979068006453857,,0.08076271406592211,1.0662358586812288,12.381951393854319,,100
B_w100_K10000_c2.0_lr0.003_s1,1000000,100,1,0.003,2.0,1,0.03842836331772906,,0.39438225665937493,,0.39438225665937504,,0.078133041560443,0.7962343894490589,12.798682606338945,,100
B_w100_K10000_c2.0_lr0.003_s2,0,100,1,0.003,2.0,2,0.062370740827264466,,0.11357461303431471,,0.11357461303431471,,0.08738814746423507,1.4111826918473878,11.443199438565365,,100
B_w100_K10000_c2.0_lr0.003_s2,10000,100,1,0.003,2.0,2,0.09820051788363875,,0.01732546839436067,,0.017325468394360617,,0.08905095502903683,1.3852321469314979,11.229525833540249,,100
B_w100_K10000_c2.0_lr0.003_s2,50000,100,1,0.003,2.0,2,0.20808258598697282,,0.058778518902629175,,0.058778518902629175,,0.08463163221574223,1.3126875809304126,11.815912960898684,,100
B_w100_K10000_c2.0_lr0.003_s2,100000,100,1,0.003,2.0,2,0.2717835893198978,,0.05340353103488514,,0.05340353103488511,,0.08517539495728568,1.255950532004525,11.740479753589478,,100
B_w100_K10000_c2.0_lr0.003_s2,300000,100,1,0.003,2.0,2,0.2957272412937799,,0.2359047624331886,,0.2359047624331886,,0.08207405887519754,1.0818275993672595,12.184117779779916,,100
B_w100_K10000_c2.0_lr0.003_s2,1000000,100,1,0.003,2.0,2,0.14296984536176713,,0.03092333937859406,,0.030923339378594077,,0.09045089820300922,0.8141099375927233,11.055722163815203,,100
B_w100_K10000_c2.0_lr0.003_s3,0,100,1,0.003,2.0,3,0.24749013397850095,,0.01772837217950414,,0.017728372179504185,,0.09671149525011268,1.40704847776564,10.340032458538936,,100
B_w100_K10000_c2.0_lr0.003_s3,10000,100,1,0.003,2.0,3,0.19790266661872236,,0.043497592927976725,,0.04349759292797666,,0.09665540482119907,1.3820725368029299,10.346032918178567,,100
B_w100_K10000_c2.0_lr0.003_s3,50000,100,1,0.003,2.0,3,0.0748122637069197,,0.006653098546327704,,0.006653098546327707,,0.09375248211572597,1.3137238633920458,10.66638426453204,,100
B_w100_K10000_c2.0_lr0.003_s3,100000,100,1,0.003,2.0,3,0.05479931376632375,,0.003921871101311168,,0.003921871101311131,,0.09699387668418342,1.250054156371485,10.309929185076783,,100
B_w100_K10000_c2.0_lr0.003_s3,300000,100,1,0.003,2.0,3,0.22893330493645817,,0.3179759672555413,,0.3179759672555413,,0.08734171556828187,1.083990396736158,11.449282779638343,,100
B_w100_K10000_c2.0_lr0.003_s3,1000000,100,1,0.003,2.0,3,0.0438197513005063,,0.21751467798202698,,0.21751467798202698,,0.09030424625600482,0.801106741917947,11.073676393522899,,100
B_w100_K10000_c2.0_lr0.003_s4,0,100,1,0.003,2.0,4,0.09352085859189022,,0.2067201641035028,,0.20672016410350277,,0.09188998493107133,1.421660007726392,10.882578778853013,,100
B_w100_K10000_c2.0_lr0.003_s4,10000,100,1,0.003,2.0,4,0.06112156959757078,,0.21570359076859083,,0.21570359076859089,,0.0903175436316329,1.3961696268263544,11.072046025505044,,100
B_w100_K10000_c2.0_lr0.003_s4,50000,100,1,0.003,2.0,4,0.08291963598986545,,0.2337969646276226,,0.2337969646276226,,0.08660139962170367,1.3209463333856681,11.547157486694765,,100
B_w100_K10000_c2.0_lr0.003_s4,100000,100,1,0.003,2.0,4,0.08026212619529374,,0.07931398084586909,,0.07931398084586908,,0.08228532859590239,1.253953300239935,12.152834740576079,,100
B_w100_K10000_c2.0_lr0.003_s4,300000,100,1,0.003,2.0,4,0.14364088141386025,,0.24840387226577895,,0.24840387226577892,,0.08073466596157004,1.0728897999077902,12.386253018944837,,100
B_w100_K10000_c2.0_lr0.003_s4,1000000,100,1,0.003,2.0,4,0.16828373645638928,,0.3438952297126114,,0.3438952297126114,,0.09035521255146416,0.8026871143287997,11.067430110138092,,100
B_w100_K10000_c2.0_k4_lr0.001_s0,0,100,4,0.001,2.0,0,0.24435561652711932,0.050543712264232224,0.21239651048718533,0.05145475951354401,0.21239651048718533,-0.050543712264232224,0.09460617434489504,1.4053949060732143,10.570134633648884,,100
B_w100_K10000_c2.0_k4_lr0.001_s0,10000,100,4,0.001,2.0,0,0.20174653713159713,0.04290399615088943,0.20144470099395434,0.047024451656523664,0.20144470099395434,-0.04290399615088943,0.0944045054361197,1.3997798102310046,10.592714779663416,,100
B_w100_K10000_c2.0_k4_lr0.001_s0,50000,100,4,0.001,2.0,0,0.46447921744860854,0.0008125547210986667,0.17111961153517405,0.0013733482818195863,0.17111961153517405,-0.0008125547210986667,0.09389623236310503,1.3848970383586812,10.650054585075464,,100
