seed,unit,switch,t0,t1,p_hat,pre_max,x,r,w_norm,b,v,utility_raw,utility_nmse,eval_nmse,y_var,end_strict_dead,end_dead_0_05,utility_group,p_bin,margin_bin,utility_cell_group
2,34,230000,230001,240000,0.125,0.1701145777478814,-0.34390393840841216,2.018445561482932,2.0475332484536035,-0.2628931999206543,0.7639573812484741,0.01937464319613017,0.01601261875128111,1.4158457199173686,1.2099609375,1,1,mid,low,low,high
2,35,230000,230001,240000,0.1875,0.46134255174547434,-0.057833905208414305,1.2883262763587233,1.2896237261108332,-0.36790817975997925,0.5028759837150574,0.01976865975503077,0.016338262783818815,1.4158457199173686,1.2099609375,0,0,mid,mid,low,high
2,37,230000,230001,240000,0.0625,0.4344807639718056,-0.33290948006439425,1.9595462536909407,1.9876242709000476,-0.3031695485115051,1.0067998170852661,0.05109875382616628,0.04223173843260231,1.4158457199173686,1.2099609375,1,1,high,low,low,high
2,40,230000,230001,240000,0.0625,0.227700337767601,-0.2691458174953889,1.639134988948726,1.661084881356519,-0.22385764122009277,0.9731500148773193,0.010414024375444378,0.00860690957260294,1.4158457199173686,1.2099609375,0,0,mid,low,low,high
2,41,230000,230001,240000,0.09375,0.15025873854756355,-0.09716064747768201,1.3632823525226525,1.366740269443313,-0.15479575097560883,0.2309979647397995,0.0030009316273415174,0.002480188851007033,1.4158457199173686,1.2099609375,0,0,mid,low,low,mid
2,44,230000,230001,240000,0.8125,1.5970334876328707,0.23589566818731594,1.4136451414028914,1.4331920150773731,-0.16364584863185883,-0.4027616083621979,-0.017680476939933118,-0.014612436147289357,1.4158457199173686,1.2099609375,0,0,mid,high,high,mid
2,46,230000,230001,240000,0.0625,0.08935584872961044,-0.23632676280812753,1.5375766938551052,1.5556324849738015,-0.15769527852535248,0.6703226566314697,0.00852785981008156,0.007048045557323258,1.4158457199173686,1.2099609375,0,0,mid,low,low,high
2,47,230000,230001,240000,0.125,0.3722432442009449,-0.15617170985829926,1.5845713081296895,1.5922486720069513,-0.2095557153224945,0.6969898343086243,0.01816725034374024,0.015014741204188867,1.4158457199173686,1.2099609375,0,0,mid,low,low,high
2,48,230000,230001,240000,0.1875,0.292080114595592,-0.10337735476691812,1.5667080777744693,1.570114988923543,-0.0024935798719525337,-0.027333827689290047,-0.0003816438521991977,-0.00031541832498141925,1.4158457199173686,1.2099609375,0,0,mid,mid,low,mid
2,51,230000,230001,240000,0.1875,1.1563385017216206,-0.41036781670236944,2.3866081548463036,2.421631728765534,-0.18230462074279785,0.9065238237380981,-0.0797764361544794,-0.06593306749167627,1.4158457199173686,1.2099609375,1,1,low,mid,mid,low
2,53,230000,230001,240000,0.65625,1.9002422131597996,0.2085752344122417,1.884975417605361,1.8964798847830227,-0.25747236609458923,-0.42355549335479736,-0.22484172762478805,-0.18582560862613637,1.4158457199173686,1.2099609375,0,0,low,high,high,low
2,55,230000,230001,240000,0.125,0.1371263787150383,-0.09733571070454922,1.3268121451556751,1.3303776565738632,-0.14438970386981964,0.32095178961753845,0.010084307207809123,0.008334407248423359,1.4158457199173686,1.2099609375,1,1,mid,low,low,high
2,56,230000,230001,240000,0.125,0.4216177612543106,-0.17567763074911297,1.867054547282035,1.8753013924359323,-0.24645644426345825,0.6303480267524719,0.04608576451722318,0.03808863830963401,1.4158457199173686,1.2099609375,0,0,high,low,low,high
2,59,230000,230001,240000,0.625,2.047425739467144,0.18277643851088085,1.9315551771541275,1.9401836585399936,-0.23501013219356537,-0.928382158279419,-0.6380553340397671,-0.5273354818859738,1.4158457199173686,1.2099609375,0,0,low,high,high,low
2,60,230000,230001,240000,0.46875,0.7326184865087271,-0.036951798167251554,1.3219891678951978,1.3225054992021887,-0.013415350578725338,0.09780503809452057,0.001525381640197351,0.0012606866824552763,1.4158457199173686,1.2099609375,0,0,mid,high,mid,low
2,61,230000,230001,240000,0.125,1.0298812836408615,-0.3967457916490401,2.8088874572618625,2.836768578991638,-0.3483889102935791,1.2427324056625366,0.25343283903671276,0.20945538916351403,1.4158457199173686,1.2099609375,0,0,high,low,mid,high
2,64,230000,230001,240000,0.4375,0.9733896506950259,0.039040231043974305,1.6215893375078558,1.6220592218409084,-0.24033166468143463,0.4043671488761902,0.16058646091545511,0.13272036802052142,1.4158457199173686,1.2099609375,0,0,high,high,mid,high
2,69,230000,230001,240000,0.0625,0.022300541400909424,-0.1131705867533307,1.1819617991461975,1.187367372108148,0.0,0.026638509705662727,-6.695799419730119e-05,-5.5338971798253764e-05,1.4158457199173686,1.2099609375,1,1,mid,low,low,mid
2,71,230000,230001,240000,0.125,0.6265538968145847,-0.23266160738836283,2.243334733483454,2.2553674090945397,-0.2778509557247162,-0.6317460536956787,0.007645701732674344,0.006318965758077909,1.4158457199173686,1.2099609375,0,0,mid,low,mid,mid
2,77,230000,230001,240000,0.0625,0.41283806413412094,-0.5113624344653098,2.24704320406543,2.304494456560684,-0.19159257411956787,-0.7665264010429382,-0.05593421950978504,-0.04622812007911209,1.4158457199173686,1.2099609375,1,1,low,low,low,low
2,78,230000,230001,240000,1.0,2.5363403260707855,0.4450446494132544,1.7671646288110137,1.8223434268249588,0.18702514469623566,-0.6086497902870178,-0.0672463494055065,-0.05557728958130642,1.4158457199173686,1.2099609375,0,0,low,high,high,mid
2,80,230000,230001,240000,0.09375,0.3370196605101228,-0.16629832007655138,1.694099170050744,1.7022417951709747,-0.24818716943264008,-0.5560769438743591,-0.026685670403140276,-0.0220549850628052,1.4158457199173686,1.2099609375,1,1,mid,low,low,low
2,83,230000,230001,240000,0.15625,0.2946586939506233,-0.10851362292287173,1.2937210467634541,1.2982639767006456,-0.0025956430472433567,0.27789053320884705,0.0016806262099141134,0.0013889921218337789,1.4158457199173686,1.2099609375,0,0,mid,mid,low,mid
2,90,230000,230001,240000,0.34375,0.4912647857781849,-0.060528940958943095,1.3078712039940208,1.3092711097898635,-9.643179510021582e-05,-0.030825473368167877,-0.005464257506267657,-0.004516061086697402,1.4158457199173686,1.2099609375,0,0,mid,high,low,
2,92,230000,230001,240000,0.625,1.6614139378070831,0.09654082740895795,2.0288554357138735,2.031151030913885,-0.1824171543121338,-0.7302375435829163,-0.01868727717293217,-0.015444529318065007,1.4158457199173686,1.2099609375,0,0,mid,high,high,mid
2,93,230000,230001,240000,0.9375,1.8904532045125961,0.38693644177282105,1.601189873104975,1.64727921728702,-0.3069372773170471,-0.1771535724401474,-0.18742777151554843,-0.15490398549791895,1.4158457199173686,1.2099609375,0,0,low,high,high,low
2,95,230000,230001,240000,0.3125,1.3205645307898521,-0.11085553943922566,2.176265110308796,2.1790866850521846,-0.2592218518257141,-0.814161479473114,-0.2916539863024184,-0.24104413395776952,1.4158457199173686,1.2099609375,0,1,low,mid,mid,low
2,99,230000,230001,240000,0.5,0.8708779662847519,-0.0012421309867811023,1.5232289084076194,1.5232294148610892,-0.015081379562616348,0.251968652009964,0.012927245605205136,0.010684018966690929,1.4158457199173686,1.2099609375,0,0,mid,high,mid,mid
2,2,240000,240001,250000,0.25,0.5493826419115067,-0.1625864682049221,1.6567281491330763,1.6646869134384576,0.09460025280714035,0.2408781498670578,-0.020823138947447424,-0.02186963516121657,1.5187184960713402,0.9521484375000003,0,0,low,mid,low,low
2,3,240000,240001,250000,0.375,1.1665701419115067,-0.016550188317474956,2.02503507508741,2.025102704572688,-0.19479581713676453,-0.3016258776187897,0.01060737087603534,0.011140459258523265,1.5187184960713402,0.9521484375000003,0,0,mid,high,mid,mid
2,5,240000,240001,250000,0.1875,0.8367586433887482,-0.1674809430897703,1.9214614058451864,1.928746691624071,-0.27931877970695496,0.9082071781158447,-0.1452514933246529,-0.15255131196353283,1.5187184960713402,0.9521484375000003,0,0,low,mid,mid,low
2,6,240000,240001,250000,0.125,0.5327936708927155,-0.22302659917521722,1.6194922326292567,1.6347770354045708,-0.06038384139537811,0.7307016253471375,-0.06317696003734201,-0.06635200725973148,1.5187184960713402,0.9521484375000003,1,1,low,low,low,low
2,11,240000,240001,250000,0.3125,0.3174593625590205,-0.03268566662855488,1.4004047022592911,1.4007860946314703,0.014921504072844982,0.2471327781677246,-0.016180136285980976,-0.016993291853173862,1.5187184960713402,0.9521484375000003,0,0,low,mid,low,low
2,12,240000,240001,250000,0.21875,0.35884707421064377,-0.0566761547382914,1.624424779046701,1.6254131934055545,-0.13061608374118805,0.32091522216796875,-0.015115947046600648,-0.01587562028278878,1.5187184960713402,0.9521484375000003,0,0,low,mid,low,low
2,13,240000,240001,250000,0.5,1.664135456085205,0.1800635301907172,1.7991211095309196,1.8081094108666407,-0.2760784924030304,-1.0868394374847412,-0.01804656234624801,-0.01895351778723893,1.5187184960713402,0.9521484375000003,0,0,low,high,high,low
2,21,240000,240001,250000,0.46875,1.2549026496708393,-0.024726885939478555,1.916934050864236,1.9170935225624839,-0.03400660678744316,-0.33111336827278137,0.07157325562818628,0.0751702705264233,1.5187184960713402,0.9521484375000003,0,0,high,high,mid,high
2,23,240000,240001,250000,0.6875,2.3280829191207886,0.2068769631189284,2.163713792241561,2.173581250518523,-0.1794252097606659,0.9825078845024109,0.1268013052187359,0.13317388363485694,1.5187184960713402,0.9521484375000003,0,0,high,high,high,low
2,24,240000,240001,250000,0.125,0.5115770995616913,-0.13368248709584069,1.6185291086154225,1.6240404806505173,-0.1591821014881134,-0.5393251776695251,-0.005361085218805057,-0.0056305141169808995,1.5187184960713402,0.9521484375000003,0,0,mid,low,low,mid
2,25,240000,240001,250000,0.0625,0.4561436967924237,-0.22567067154313603,1.6523256093649266,1.66766518562867,-0.2753095030784607,-0.6725282669067383,-0.02038662138955504,-0.02141117979785062,1.5187184960713402,0.9521484375000003,0,1,low,low,low,low
2,26,240000,240001,250000,0.65625,2.0891197249293327,0.2006432192185787,2.0733933323703075,2.083078878039918,-0.14890727400779724,0.8416686058044434,0.1190222588456738,0.1250038903158666,1.5187184960713402,0.9521484375000003,0,0,high,high,high,low
2,30,240000,240001,250000,0.625,1.348718635737896,0.1106693275212555,1.6168567956265352,1.6206398728951827,-0.11863962560892105,-0.5383839011192322,-0.13020297068201248,-0.136746504593211,1.5187184960713402,0.9521484375000003,0,0,low,high,mid,low
2,31,240000,240001,250000,0.5625,2.0061270482838154,0.2787964728260243,2.423133378293557,2.439119275939694,-0.6188467741012573,-1.2214072942733765,0.21744398650683383,0.22837194070051053,1.5187184960713402,0.9521484375000003,0,0,high,high,high,mid
2,32,240000,240001,250000,0.46875,1.5482327844947577,0.03488628564050798,1.9163121835130867,1.9166297080047792,-0.28523626923561096,1.0878866910934448,0.23777965082679836,0.24972960250937584,1.5187184960713402,0.9521484375000003,0,0,high,high,high,mid
2,34,240000,240001,250000,0.125,0.30375867523252964,-0.30384280906188404,2.021972169547881,2.044674034423282,-0.28504282236099243,0.761293351650238,-0.055194896650809844,-0.05796879402095309,1.5187184960713402,0.9521484375000003,1,1,low,low,low,low
2,35,240000,240001,250000,0.34375,1.025688064750284,0.04156809094335276,1.452558072527506,1.453152731219089,-0.39563459157943726,0.7651200890541077,-0.22562148426908707,-0.23696041014517444,1.5187184960713402,0.9521484375000003,0,0,low,mid,mid,low
2,40,240000,240001,250000,0.0625,0.37994234450161457,-0.20614974160552552,1.6444906433357274,1.6573615151748817,-0.23826594650745392,0.9471738934516907,-0.03324224911640706,-0.03491288522584699,1.5187184960713402,0.9521484375000003,1,1,low,low,low,low
2,44,240000,240001,250000,0.875,2.0066905096173286,0.3308555894207498,1.5675620996265116,1.602097486807975,-0.11371089518070221,-0.6345067620277405,0.687649651614066,0.7222084546182598,1.5187184960713402,0.9521484375000003,0,0,high,high,high,high
2,45,240000,240001,250000,0.25,0.47115786746144295,-0.14238226518701763,1.6307242274295135,1.6369282865676706,-0.120868980884552,0.009288717992603779,-0.00035904158411639186,-0.00037708572526685654,1.5187184960713402,0.9521484375000003,0,0,mid,mid,low,mid
2,46,240000,240001,250000,0.21875,0.920427031815052,-0.10467922744449712,1.6632497541954385,1.66654057421041,-0.08316343277692795,0.7568945288658142,-0.067425861084806,-0.07081444282137571,1.5187184960713402,0.9521484375000003,0,0,low,mid,mid,low
2,47,240000,240001,250000,0.40625,1.1561543494462967,-0.026792165180790695,1.7921490864311624,1.7923493432116198,-0.18236194550991058,0.9899764657020569,0.1100269508130175,0.11555651039233834,1.5187184960713402,0.9521484375000003,0,0,high,high,mid,high
2,48,240000,240001,250000,0.75,0.8791191359050572,0.08372198055839836,1.5870826708247825,1.5892893927982235,0.003868505824357271,-0.24502375721931458,0.02728974390823546,0.028661228473880106,1.5187184960713402,0.9521484375000003,0,0,mid,high,mid,mid
2,53,240000,240001,250000,0.40625,1.401061256416142,0.01082874954581936,1.9254404963511882,1.9254709467571398,-0.27348005771636963,-0.5114844441413879,0.047712206127511717,0.05011005033289434,1.5187184960713402,0.9521484375000003,0,0,mid,high,mid,mid
2,56,240000,240001,250000,0.6875,1.857013188302517,0.22007229433339898,1.9932669548467699,2.0053790085710186,-0.22467339038848877,0.7843313217163086,0.21502798154702712,0.22583451600426224,1.5187184960713402,0.9521484375000003,0,0,high,high,high,mid
2,59,240000,240001,250000,0.75,2.679062284529209,0.28531583294480617,2.1790792476666754,2.197678659891057,-0.21776174008846283,-1.1688178777694702,2.1303647874529643,2.23742927420701,1.5187184960713402,0.9521484375000003,0,0,high,high,high,high
2,60,240000,240001,250000,0.28125,0.6621599365025759,-0.07002154933568838,1.3274335216733562,1.329279042125279,-0.013657938688993454,-0.17032672464847565,0.01780785355761115,0.018702812351788525,1.5187184960713402,0.9521484375000003,0,0,mid,mid,low,high
2,61,240000,240001,250000,0.375,2.0047341510653496,-0.10737726782832593,2.8385481221348217,2.8405783424016664,-0.3245183825492859,1.1101492643356323,-0.22158393705232018,-0.2327199502990521,1.5187184960713402,0.9521484375000003,0,0,low,high,high,low
2,64,240000,240001,250000,0.875,2.215114951133728,0.3802934174068321,1.7418870704748237,1.7829171740746486,-0.19974040985107422,0.6585171222686768,0.7790949626445538,0.8182494787159208,1.5187184960713402,0.9521484375000003,0,0,high,high,high,high
2,69,240000,240001,250000,0.5,0.41434548795223236,0.026801201413898995,1.1869229961079584,1.1872255485320053,-0.003610357642173767,0.019602743908762932,0.0027789303932934236,0.0029185894592127846,1.5187184960713402,0.9521484375000003,0,0,mid,high,low,low
2,71,240000,240001,250000,0.25,1.0087142251431942,-0.08501876111935364,2.2414929446975562,2.2431047257921755,-0.2828962206840515,-0.5418841242790222,0.06676261271293485,0.07011786196722591,1.5187184960713402,0.9521484375000003,0,0,high,mid,mid,mid
2,77,240000,240001,250000,0.09375,0.5054421946406364,-0.4761189170187491,2.249950465798093,2.299775276345096,-0.23640933632850647,-0.7559089064598083,0.04080367242431042,0.042854318525634726,1.5187184960713402,0.9521484375000003,0,1,mid,low,low,high
2,78,240000,240001,250000,0.625,1.3681743144989014,0.06504254649985597,1.8572323723192605,1.8583709580290515,0.1531812995672226,-0.5592108964920044,0.09803305893445466,0.10295984856295542,1.5187184960713402,0.9521484375000003,0,0,high,high,mid,high
2,83,240000,240001,250000,0.5,0.6236761994659901,0.0028814684794092327,1.3118996592367604,1.3119028236748809,-0.022558756172657013,0.32308146357536316,0.0191612625631695,0.020124238835574935,1.5187184960713402,0.9521484375000003,0,0,mid,high,low,mid
2,90,240000,240001,250000,0.75,0.9758845404721797,0.09991571775581204,1.30748166749725,1.3112938120406306,0.029434598982334137,0.09227000921964645,-0.01779792704384954,-0.018692386967078894,1.5187184960713402,0.9521484375000003,0,0,low,high,mid,low
2,92,240000,240001,250000,0.3125,1.1931593716144562,-0.12669985201685446,2.175661027128262,2.179347094307352,-0.21721693873405457,-0.8635748028755188,0.402487059056113,0.4227146138189329,1.5187184960713402,0.9521484375000003,0,0,high,mid,mid,high
2,93,240000,240001,250000,0.5625,1.1562037914991379,0.18354393369003807,1.6059435618744697,1.6163981871805202,-0.35091471672058105,-0.1831716150045395,-0.03672334791754255,-0.03856893155647545,1.5187184960713402,0.9521484375000003,0,0,low,high,mid,low
2,94,240000,240001,250000,0.0625,0.1094338446855545,-0.4093248458935569,1.9323745543812887,1.9752514391555491,-0.1550755500793457,-0.9777041673660278,-0.009761146135632129,-0.010251706300397227,1.5187184960713402,0.9521484375000003,1,1,mid,low,low,mid
2,97,240000,240001,250000,0.0625,0.1590997618623078,-0.19970915167105088,1.6075046600870913,1.6198626415418331,-0.25156915187835693,-0.6511484980583191,-0.012199034054826762,-0.012812113715018052,1.5187184960713402,0.9521484375000003,1,1,low,low,low,low
2,99,240000,240001,250000,0.6875,1.0328313742065802,0.07902977749297535,1.500724233860225,1.5028036903820632,-0.027920613065361977,0.02300529181957245,-0.00021909881986235794,-0.00023010994004005585,1.5187184960713402,0.9521484375000003,0,0,mid,high,mid,mid
2,1,250000,250001,260000,0.28125,0.4919889494776726,-0.046042104065418255,1.424396417929355,1.4251403547569441,-0.08007177710533142,0.31014326214790344,-0.02019161321568282,-0.016153290572546254,2.4252045275183023,1.2500000000000002,0,0,low,mid,low,low
2,2,250000,250001,260000,0.5,0.9264297857880592,-0.006106574088335051,1.6621371437929653,1.662148361315359,0.11243738234043121,0.22202301025390625,-0.026112627375757133,-0.020890101900605702,2.4252045275183023,1.2500000000000002,0,0,low,high,mid,low
2,3,250000,250001,260000,0.5,1.4298087432980537,0.04899349063634878,2.0604256722443397,2.061008081732887,-0.13765421509742737,-0.4484242796897888,0.20222067727043289,0.1617765418163463,2.4252045275183023,1.2500000000000002,0,0,high,high,mid,high
2,5,250000,250001,260000,0.15625,0.625321239233017,-0.24233806729316715,1.897450165331026,1.9128630031379994,-0.29196426272392273,0.7923007607460022,-0.08121889428143701,-0.0649751154251496,2.4252045275183023,1.2500000000000002,0,0,low,mid,mid,low
2,11,250000,250001,260000,1.0,0.7969362651929259,0.16025813147425652,1.395967563936129,1.4051363308467226,0.009004021994769573,0.25103163719177246,-0.1798495853694437,-0.14387966829555493,2.4252045275183023,1.2500000000000002,0,0,low,high,mid,low
2,13,250000,250001,260000,0.53125,1.3894944693893194,0.1446408711373806,1.74792632172618,1.7539006265426196,-0.29323723912239075,-0.7458003163337708,0.7470436397836381,0.5976349118269103,2.4252045275183023,1.2500000000000002,0,0,high,high,mid,high
2,16,250000,250001,260000,0.0625,0.32099121203646064,-0.4580442813225091,2.0311467436197708,2.0821531302402936,-0.13188223540782928,-0.9061026573181152,0.02817544877715858,0.02254035902172686,2.4252045275183023,1.2500000000000002,0,0,high,low,low,high
2,17,250000,250001,260000,0.0625,0.14742666482925415,-0.18727534115314487,1.4450583933319445,1.4571430312577855,-0.13090062141418457,0.19166447222232819,0.0004138046588250675,0.000331043727060054,2.4252045275183023,1.2500000000000002,0,0,mid,low,low,mid
2,18,250000,250001,260000,0.0625,0.043505944311618805,-0.3279520310461521,1.7743754533671285,1.8044281044638768,-0.4453456699848175,0.8571857213973999,0.00022082498216041387,0.00017665998572833106,2.4252045275183023,1.2500000000000002,1,1,mid,low,low,mid
2,21,250000,250001,260000,0.125,0.6143869981169701,-0.2644581481814385,1.8870623203414314,1.9055031653061987,-0.09535571932792664,-0.27181804180145264,0.013056227694703954,0.010444982155763161,2.4252045275183023,1.2500000000000002,0,0,mid,low,low,high
2,23,250000,250001,260000,0.5625,2.137726292014122,0.18673970103263857,2.2185644071479462,2.2264096084515708,-0.28176069259643555,0.9927030801773071,-0.9140450302624102,-0.7312360242099281,2.4252045275183023,1.2500000000000002,0,0,low,high,high,low
2,24,250000,250001,260000,0.3125,0.9823359176516533,0.00833013094961646,1.7226111122502252,1.7226312533823354,-0.18468403816223145,-0.7360355854034424,0.16885725234685134,0.13508580187748104,2.4252045275183023,1.2500000000000002,0,0,high,mid,mid,high
2,25,250000,250001,260000,0.1875,0.6135902628302574,-0.11845845878124234,1.6315266992328334,1.6358214379223703,-0.33294788002967834,-0.5757355690002441,0.0695754013286822,0.05566032106294575,2.4252045275183023,1.2500000000000002,0,0,high,mid,low,high
2,26,250000,250001,260000,0.5625,1.923838198184967,0.13873999714851384,2.0804999139128406,2.0851207827366034,-0.1785000115633011,0.7025338411331177,-0.17564511683549383,-0.14051609346839505,2.4252045275183023,1.2500000000000002,0,0,low,high,high,low
2,29,250000,250001,260000,0.15625,0.482598178088665,-0.17552340030670166,1.621140781034587,1.6306151894265728,-0.06465587019920349,0.6086159348487854,-0.011406680718943449,-0.009125344575154758,2.4252045275183023,1.2500000000000002,0,0,mid,mid,low,low
2,30,250000,250001,260000,0.34375,0.800853862427175,0.01837263684719803,1.5637684675343175,1.563876393401776,-0.21332228183746338,-0.2643660008907318,0.09008474464341049,0.07206779571472838,2.4252045275183023,1.2500000000000002,0,0,high,mid,mid,high
2,31,250000,250001,260000,0.21875,1.0769070908427238,0.08470722138881688,2.3944854299238596,2.395983261100349,-0.8113273978233337,-1.1013578176498413,0.33448724466444185,0.26758979573155345,2.4252045275183023,1.2500000000000002,1,1,high,mid,mid,high
2,32,250000,250001,260000,0.84375,2.6073520071804523,0.4176998034119606,1.9271294772088317,1.9718775691450965,-0.20719362795352936,0.9234443306922913,-0.08805766867516751,-0.07044613494013399,2.4252045275183023,1.2500000000000002,0,0,low,high,high,low
2,34,250000,250001,260000,0.125,0.4589054547250271,-0.23712014630436898,2.023366799653463,2.037213579800435,-0.31786268949508667,0.7324165105819702,-0.0767422922966185,-0.061393833837294784,2.4252045275183023,1.2500000000000002,0,0,low,low,low,low
2,35,250000,250001,260000,0.90625,2.025573283433914,0.40071904659271246,1.4353399511607048,1.4902270060967848,-0.2725121080875397,0.5993621945381165,-0.7739677105063552,-0.619174168405084,2.4252045275183023,1.2500000000000002,0,0,low,high,high,low
2,36,250000,250001,260000,0.09375,0.6478527374565601,-0.265019266307354,2.18709195813254,2.203090203519165,-0.5694926977157593,-0.9394635558128357,0.00942435613466012,0.007539484907728095,2.4252045275183023,1.2500000000000002,1,1,mid,low,mid,mid
2,37,250000,250001,260000,0.0625,0.5417976081371307,-0.3283657908439636,1.9758658699538618,2.0029653088970645,-0.3231925368309021,0.9615195989608765,-0.06779389642660907,-0.05423511714128725,2.4252045275183023,1.2500000000000002,1,1,low,low,low,low
2,39,250000,250001,260000,0.0625,0.23446908220648766,-0.19378703311085702,1.6166682238704218,1.6282412475656831,-0.39207255840301514,-0.9015198945999146,0.025029967602871267,0.02002397408229701,2.4252045275183023,1.2500000000000002,1,1,mid,low,low,high
2,44,250000,250001,260000,0.90625,1.9382549710571766,0.36032866537570957,1.5046549043832924,1.5471984773700285,-0.11077644675970078,-0.29977676272392273,0.3780662520426845,0.30245300163414757,2.4252045275183023,1.2500000000000002,0,0,high,high,high,mid
2,45,250000,250001,260000,0.40625,0.7708073128014803,-0.029981504008173926,1.635726331897934,1.6360010768477087,-0.1282193511724472,-0.011866756714880466,0.0035940804485448926,0.0028752643588359134,2.4252045275183023,1.2500000000000002,0,0,mid,high,mid,mid
2,47,250000,250001,260000,0.09375,0.5154795991256833,-0.2357013564556837,1.7822276006407416,1.7977459080528329,-0.27428001165390015,0.9576916694641113,-0.03179314107397458,-0.02543451285917966,2.4252045275183023,1.2500000000000002,0,0,low,low,low,low
2,48,250000,250001,260000,0.84375,1.1722245533019304,0.17362701892852783,1.5970287666645184,1.606439299586511,-0.028263939544558525,-0.29413357377052307,0.11694801878139496,0.09355841502511596,2.4252045275183023,1.2500000000000002,0,0,high,high,mid,high
2,53,250000,250001,260000,0.34375,1.171901497989893,-0.07125172466039656,1.9638346646992366,1.9651268148751735,-0.26149576902389526,-0.5633786916732788,-0.012795975120627186,-0.010236780096501747,2.4252045275183023,1.2500000000000002,1,1,low,mid,mid,mid
2,56,250000,250001,260000,0.71875,2.281393714249134,0.30883044898509976,2.2090645700652587,2.2305475832041655,-0.2963157296180725,1.1267699003219604,-1.3537204549122377,-1.08297636392979,2.4252045275183023,1.2500000000000002,0,0,low,high,high,low
2,59,250000,250001,260000,0.9375,3.327151671051979,0.5695959091186523,2.059044619729154,2.136376428844009,-0.14027844369411469,-0.7198390960693359,3.2998352089911536,2.6398681671929225,2.4252045275183023,1.2500000000000002,0,0,high,high,high,high
2,60,250000,250001,260000,0.1875,0.618674736469984,-0.09403206110000609,1.348045600043225,1.3513211936140919,-0.04987824335694313,-0.289501816034317,0.012653438202268271,0.010122750561814615,2.4252045275183023,1.2500000000000002,0,0,mid,mid,mid,mid
2,61,250000,250001,260000,0.25,1.6231803447008133,-0.20834296345710757,2.8100143194967115,2.8177273228967095,-0.3944431245326996,0.9972059726715088,-0.3103450313555397,-0.24827602508443172,2.4252045275183023,1.2500000000000002,0,0,low,mid,high,low
2,64,250000,250001,260000,0.875,2.6242972053587437,0.46104974597692494,1.9917658630773818,2.04443100191368,-0.24260839819908142,1.0267300605773926,-1.6948695756524745,-1.3558956605219794,2.4252045275183023,1.2500000000000002,1,1,low,high,high,low
2,67,250000,250001,260000,0.0625,0.44481968879699707,-0.3437109887599945,1.8915785566557481,1.92255212667803,-0.2577260136604309,-0.8149204850196838,0.02306263896267744,0.01845011117014195,2.4252045275183023,1.2500000000000002,1,1,mid,low,low,high
2,69,250000,250001,260000,1.0,0.8090089494362473,0.19022771865129476,1.1694729635799284,1.1848432797158013,-0.010945863090455532,0.023462120443582535,-0.01960738962224929,-0.01568591169779943,2.4252045275183023,1.2500000000000002,0,0,low,high,mid,low
2,71,250000,250001,260000,0.5,1.6632691361010075,0.07214955836534503,2.3410767826920478,2.342188306100102,-0.21879027783870697,-0.7621579170227051,0.6147228485127858,0.49177827881022856,2.4252045275183023,1.2500000000000002,0,0,high,high,high,high
2,77,250000,250001,260000,0.0625,0.3867439925670624,-0.5442129671573639,2.231168438589242,2.2965801433825423,-0.2687758505344391,-0.7382566928863525,0.0604798139662901,0.048383851173032066,2.4252045275183023,1.2500000000000002,0,0,high,low,low,high
2,78,250000,250001,260000,0.375,0.9526565615087748,-0.10557397305965427,1.9152804841650992,1.9181879982971684,0.027436593547463417,-0.608971357345581,0.04627470918795343,0.037019767350362734,2.4252045275183023,1.2500000000000002,0,0,high,mid,mid,mid
2,81,250000,250001,260000,0.1875,1.082446526736021,-0.14319497495889663,1.9117567350508005,1.9171120506808086,-0.2421872764825821,-1.0390311479568481,0.04732764640169608,0.037862117121356856,2.4252045275183023,1.2500000000000002,1,1,high,mid,mid,mid
2,83,250000,250001,260000,0.59375,0.7961217314004898,0.04800295233726501,1.364237549015787,1.3650818193711671,-0.04711306840181351,0.4542880356311798,-0.21738409907182143,-0.1739072792574571,2.4252045275183023,1.2500000000000002,1,1,low,high,mid,low
2,86,250000,250001,260000,0.09375,0.45751021802425385,-0.16752102673053748,1.7767098643953272,1.7845899351493932,-0.2974418103694916,0.7412994503974915,-0.02259367106455081,-0.018074936851640643,2.4252045275183023,1.2500000000000002,0,0,low,low,low,low
2,90,250000,250001,260000,0.8125,1.117030537687242,0.13334496878087526,1.3300852165948551,1.3367526188877863,0.044744331389665604,0.28133371472358704,-0.07456915905377087,-0.059655327243016684,2.4252045275183023,1.2500000000000002,0,0,low,high,mid,low
2,92,250000,250001,260000,0.21875,1.0876306742429733,-0.2631770253181458,2.3112055116866097,2.3261412390278178,-0.17445804178714752,-1.0627896785736084,0.30737791125909153,0.24590232900727318,2.4252045275183023,1.2500000000000002,0,0,high,mid,mid,high
2,93,250000,250001,260000,0.625,1.1637201458215714,0.18630107939243318,1.600063806648794,1.610873141352296,-0.33386629819869995,-0.12416787445545197,0.10331868767373242,0.08265495013898592,2.4252045275183023,1.2500000000000002,0,0,high,high,mid,high
2,94,250000,250001,260000,0.125,0.3607582002878189,-0.3169647365808487,1.9480396505305677,1.9736578032361696,-0.18427789211273193,-0.9747565984725952,0.12109872747478348,0.09687898197982676,2.4252045275183023,1.2500000000000002,0,0,high,low,low,high
