arm,run_id,seed,step,task,task_end,layer,median_M,q25_M,q75_M,median_B,n_na,mu_norm,sigma_rms,dose,w_norm_median,w_norm_q25,w_norm_q75,eff_rank,eff_rank_W,strict_dead,alive,eff_rank_per_alive,strict_dead_frac,signal_var,residual_var,unfit,eval_loss_exact
L2,L2_seed6,6,89000,,0,2,-0.439821477768341,-1.1830651241091066,0.05328381637682097,-0.14121288437001295,0,1.8461008846399816,0.1791114838118133,10.306993417460717,1.461943924513303,1.411505190191958,1.562705655586287,19.92628427518088,78.53246998076911,16,84,0.23721766994262952,0.16,1.2773437500000007,1.361700784658174e-14,1.0660409812614445e-14,2.0223759943032343e-14
L2,L2_seed7,7,89000,,0,1,-1.017055224442159,-2.2214989823257825,-0.054075817575064654,-0.07798521252085427,0,2.8722813232690143,0.25,11.489125293076057,1.4664995069220148,1.3358120507473459,1.5903071741200978,15.435522793408099,19.4105505909032,40,60,0.2572587132234683,0.4,3.5146484374999996,1.833572105682076e-14,5.216943140368008e-15,2.268567406910347e-14
L2,L2_seed7,7,89000,,0,2,-0.7517205768625994,-1.4374377790740132,-0.17053494310323297,-0.07601391790557574,0,2.123279824205059,0.1986530330441636,10.68838361875412,1.4736195454232206,1.411775904811894,1.5674385318289012,18.606825922731396,79.35212448842309,14,86,0.21635844096199297,0.14,3.5146484374999996,1.833572105682076e-14,5.216943140368008e-15,2.268567406910347e-14
L2,L2_seed8,8,89000,,0,1,-1.2187937456331515,-1.9577853610046998,-0.13400533487074082,-0.144692111595914,0,2.8722813232690143,0.25,11.489125293076057,1.4635475193621765,1.333635901862328,1.5700658184682688,14.222008541467913,19.303595304551752,36,64,0.22221888346043614,0.36,1.0068359375000002,3.4954316572686875e-14,3.471699337578211e-14,3.5261145058667164e-14
L2,L2_seed8,8,89000,,0,2,-0.7553946120488427,-1.616507402291968,-0.09274029691099732,-0.08240241837170689,0,2.3254109479616547,0.1906914154767743,12.194628385066887,1.483233088402462,1.4299968901690006,1.5417303206992177,14.476103007313851,80.09487454083816,24,76,0.1904750395699191,0.24,1.0068359375000002,3.4954316572686875e-14,3.471699337578211e-14,3.5261145058667164e-14
L2,L2_seed9,9,89000,,0,1,-1.4026652950979166,-2.4050572239397705,-0.3059842624839274,-0.19189555702595062,0,2.692582403567252,0.25,10.770329614269007,1.5365979811276675,1.4030930064555363,1.698513249382199,17.956745260071436,19.415058202569693,44,56,0.3206561653584185,0.44,1.0898437500000002,1.4426063518259965e-14,1.323681813861846e-14,1.4866091276961807e-14
L2,L2_seed9,9,89000,,0,2,-0.8057992943062615,-1.1860596443459102,-0.17881296834296148,-0.18159083168731338,0,1.5566036090475628,0.18045551247027547,8.625968737330568,1.5177761120907425,1.4423278700586986,1.6322072930413083,19.91877936827482,78.96113251379788,7,93,0.214180423314783,0.07,1.0898437500000002,1.4426063518259965e-14,1.323681813861846e-14,1.4866091276961807e-14
L2,L2_seed0,0,90000,9,1,1,-0.6152741922633207,-2.2456584238891484,0.5609459816653186,-0.07147587952399795,0,3.0413812651491097,0.25,12.165525060596439,1.4549220360413093,1.3679811818242829,1.618739344800884,13.305887972951433,19.315702309569293,32,68,0.19567482313163873,0.32,1.0537109375000002,9.714603982864893e-13,9.219420276602084e-13,1.9447118452964305e-12
L2,L2_seed0,0,90000,9,1,2,-1.3686596928531256,-2.110602508034461,-0.17831700118740879,-0.08811465866290405,0,3.3904978912198662,0.23638128044397483,14.343343452797034,1.4625417209566858,1.4159906580108952,1.5268055868981367,17.121714202926544,79.59719198607512,44,56,0.30574489648083114,0.44,1.0537109375000002,9.714603982864893e-13,9.219420276602084e-13,1.9447118452964305e-12
L2,L2_seed1,1,90000,9,1,1,-0.3430599671163198,-1.7218670424023856,0.9726340026540445,-0.09214916855849654,0,2.692582403567252,0.25,10.770329614269007,1.468601354079961,1.3233387829389966,1.5657141402036758,12.610381358967167,19.403306044169756,22,78,0.16167155588419446,0.22,0.9287109375000002,1.6520237569729836e-14,1.7788352546165455e-14,3.2317333721865614e-14
L2,L2_seed1,1,90000,9,1,2,-1.7385780184173194,-2.3875046416090324,-0.6418140004692873,-0.10547441543464527,0,3.5588079258927245,0.2342349414075449,15.193326429043573,1.462712675434009,1.4105277924832176,1.5373559399363652,14.08480072201148,78.99959484138574,47,53,0.2657509570190845,0.47,0.9287109375000002,1.6520237569729836e-14,1.7788352546165455e-14,3.2317333721865614e-14
L2,L2_seed2,2,90000,9,1,1,-0.7732678313388635,-2.5347139256582993,0.8948499276936723,-0.07135694750503915,0,3.3541019662496847,0.25,13.416407864998739,1.425918451561877,1.3292444865943778,1.5047841989187183,12.18513952069815,19.388880887830503,39,61,0.19975638558521558,0.39,1.4023437499999998,1.417868695031521e-14,1.0110707128915584e-14,1.4412836303473855e-14
L2,L2_seed2,2,90000,9,1,2,-0.9747250139118083,-1.7137497037178755,-0.29740986675734044,-0.08132689327442502,0,3.3570052191695483,0.23516997446718657,14.27480368943933,1.4621361968485247,1.4047114730609032,1.5306923904981717,18.805745064701203,79.7696977791558,23,77,0.2442304553857299,0.23,1.4023437499999998,1.417868695031521e-14,1.0110707128915584e-14,1.4412836303473855e-14
L2,L2_seed3,3,90000,9,1,1,-0.6381027144497521,-1.8263181681975245,0.5234560527797183,-0.09621929253475212,0,2.692582403567252,0.25,10.770329614269007,1.4528461188652286,1.342836154469874,1.5599620399775445,13.538262916078795,19.32610981262522,29,71,0.19067975938139148,0.29,0.7148437500000002,2.407865911650977e-10,3.3683807288669395e-10,2.4119540381692013e-10
L2,L2_seed3,3,90000,9,1,2,-1.3771147083780522,-2.0241404972498778,-0.6170585577791599,-0.11861506199192642,0,3.3314988943924617,0.2322050056730451,14.347231166426099,1.4888695417011144,1.4166490906866396,1.563759300674641,16.25310092635065,78.97941860525353,40,60,0.27088501543917753,0.4,0.7148437500000002,2.407865911650977e-10,3.3683807288669395e-10,2.4119540381692013e-10
L2,L2_seed4,4,90000,9,1,1,-0.5901307581584648,-1.712257323287678,0.28291922535189024,-0.09868788597546901,0,2.29128784747792,0.25,9.16515138991168,1.4790042669096075,1.3467217231236626,1.627788472358234,15.966916860772248,19.31760717328437,25,75,0.21289222481029663,0.25,1.8398437499999998,1.1067865503730816e-14,6.0156551357857525e-15,2.0057100152590088e-14
L2,L2_seed4,4,90000,9,1,2,-0.8056578021086636,-1.5709364309194442,-0.2971218077168366,-0.11047829773384896,0,2.5131265642318787,0.22544605061639678,11.147352359292553,1.4820738147408221,1.431399020835852,1.5884552175846827,19.37905049556751,79.92908282095395,27,73,0.26546644514476037,0.27,1.8398437499999998,1.1067865503730816e-14,6.0156551357857525e-15,2.0057100152590088e-14
L2,L2_seed5,5,90000,9,1,1,-0.22860020961458888,-1.2114743418331533,0.7621779981314678,-0.08554004736129875,0,2.29128784747792,0.25,9.16515138991168,1.4671643990261012,1.3729944948770647,1.5866564249721868,14.41002077748561,19.362920012992202,15,85,0.16952965620571306,0.15,1.3740234374999998,1.761649026094586e-14,1.2821098811093507e-14,1.8359280244494602e-14
L2,L2_seed5,5,90000,9,1,2,-1.3343505330972756,-2.0255104759837805,-0.5787674876641843,-0.08074068107404139,0,3.101576227961691,0.2542610015694323,12.198395384337886,1.4868997639310289,1.412272898237025,1.5637753971272776,18.523368868693414,79.17184708039532,38,62,0.2987640140111841,0.38,1.3740234374999998,1.761649026094586e-14,1.2821098811093507e-14,1.8359280244494602e-14
L2,L2_seed6,6,90000,9,1,1,-1.41576812223256,-2.4435511822897036,-0.37162310010501665,-0.14837992492879182,0,3.3541019662496847,0.25,13.416407864998739,1.5275759537803801,1.4253892339860257,1.6561321925178696,16.382992052294455,19.18660606564585,46,54,0.3033887417091566,0.46,1.2773437500000007,1.2910898381224215e-14,1.0107614634842193e-14,1.4071798758022665e-14
L2,L2_seed6,6,90000,9,1,2,-0.4398214597495371,-1.183065116651199,0.053283745858504095,-0.14121286835787422,0,1.8461008839206747,0.17911148359701273,10.306993425805471,1.4619439245368155,1.4115051901934323,1.5627056553094327,19.92628416673877,78.53246997827134,16,84,0.23721766865165203,0.16,1.2773437500000007,1.2910898381224215e-14,1.0107614634842193e-14,1.4071798758022665e-14
L2,L2_seed7,7,90000,9,1,1,-1.017055229355002,-2.2214989823257825,-0.05407581875145035,-0.07798522698542193,0,2.8722813232690143,0.25,11.489125293076057,1.4664995069220148,1.3358120551114467,1.5903071740420243,15.435522691088309,19.410550590707878,40,60,0.2572587115181385,0.4,3.5146484374999996,1.6657722186031907e-14,4.739513064322499e-15,2.0962922451997815e-14
L2,L2_seed7,7,90000,9,1,2,-0.7517204945924821,-1.4374378893437874,-0.17053496820764993,-0.07601387154393205,0,2.123279862842959,0.19865303396708714,10.688383763596303,1.4736195453265923,1.4117759048127692,1.5674385309817758,18.606825797048383,79.35212449184033,14,86,0.2163584395005626,0.14,3.5146484374999996,1.6657722186031907e-14,4.739513064322499e-15,2.0962922451997815e-14
L2,L2_seed8,8,90000,9,1,1,-1.2187936852559802,-1.9577853610046998,-0.13400531964716783,-0.1446921160087157,0,2.8722813232690143,0.25,11.489125293076057,1.4635475194465903,1.333635901862328,1.570065818478435,14.222008530465732,19.30359530588139,36,64,0.22221888328852707,0.36,1.0068359375000002,3.839086023918969e-14,3.8130204544064245e-14,5.1985483580027494e-14
L2,L2_seed8,8,90000,9,1,2,-0.7553944195188448,-1.6165073351161903,-0.09274040896665933,-0.08240241923208036,0,2.3254109748069705,0.19069141545642446,12.194628527147087,1.4832330874947468,1.4299968900805629,1.5417303205217896,14.476102670508448,80.09487454652192,24,76,0.19047503513826905,0.24,1.0068359375000002,3.839086023918969e-14,3.8130204544064245e-14,5.1985483580027494e-14
L2,L2_seed9,9,90000,9,1,1,-1.4026653100143465,-2.4050572239397705,-0.30598425619738817,-0.19189554948559476,0,2.692582403567252,0.25,10.770329614269007,1.536597981342792,1.4030930064821332,1.698513249358407,17.956745130720446,19.415058202209767,44,56,0.3206561630485794,0.44,1.0898437500000002,1.1974487721611163e-14,1.0987343572517767e-14,1.200877176105012e-14
L2,L2_seed9,9,90000,9,1,2,-0.8057992218043171,-1.186059641469369,-0.17881293701863996,-0.18159083212349975,0,1.5566036525964964,0.18045551378485955,8.625968915819836,1.5177761119276099,1.442327870057819,1.6322072928666695,19.918779245406828,78.96113251828952,7,93,0.2141804219936218,0.07,1.0898437500000002,1.1974487721611163e-14,1.0987343572517767e-14,1.200877176105012e-14
L2,L2_seed0,0,91000,,0,1,-1.058526444176369,-2.154458909858712,0.5553670116352218,-0.0864636299536249,0,3.2015621187164243,0.25,12.806248474865697,1.4704133950919964,1.3699666760434608,1.6212511618081478,12.94807744784144,19.30586133746882,35,65,0.19920119150525292,0.35,1.2802734374999998,0.013795182284024184,0.010775184331686321,0.01809494880740975
L2,L2_seed0,0,91000,,0,2,-1.4052255834005445,-2.0172912699703676,-0.319215730451907,-0.08892920386134148,0,3.237799463670414,0.23888387562761887,13.553863588171254,1.4638724225499407,1.4213986104674998,1.5353264307862617,18.0417069977924,79.54197634095507,39,61,0.2957656884884,0.39,1.2802734374999998,0.013795182284024184,0.010775184331686321,0.01809494880740975
L2,L2_seed1,1,91000,,0,1,-0.16314642806352167,-1.4179035877324326,0.4419280098140028,-0.11343978312965224,0,2.5,0.25,10.0,1.4627372061682375,1.3373437159625783,1.5655335750411346,15.264446777921105,19.397567909393334,20,80,0.19080558472401382,0.2,1.3896484375,0.007709846770449972,0.005548055581827668,0.012541382540830131
L2,L2_seed1,1,91000,,0,2,-1.0908532106825157,-1.9418221885787519,-0.3247074225786617,-0.08965533044529513,0,2.702635978155383,0.2367690623737193,11.414650001398863,1.463124422301406,1.4150028230327252,1.535421769761946,18.54149983968522,79.08450669189028,34,66,0.28093181575280635,0.34,1.3896484375,0.007709846770449972,0.005548055581827668,0.012541382540830131
L2,L2_seed2,2,91000,,0,1,-0.9201386914310599,-2.6646637708766434,0.5345211852970196,-0.08576189194869399,0,3.5,0.25,14.0,1.4295914632880926,1.3236959731139466,1.505696159142649,11.973688791787346,19.379681856973164,40,60,0.19956147986312242,0.4,1.0224609374999998,0.007668575564910811,0.007500115929769505,0.00771003748670065
L2,L2_seed2,2,91000,,0,2,-1.2165237371500042,-2.0923714584615194,-0.3788149541028547,-0.08967543256775456,0,3.5901210739691587,0.22588428620336637,15.893629142210136,1.4670719817411404,1.404657386416027,1.5371010962948461,17.70725906861622,79.74894324623187,35,65,0.2724193702864034,0.35,1.0224609374999998,0.007668575564910811,0.007500115929769505,0.00771003748670065
L2,L2_seed3,3,91000,,0,1,-0.6842319002214079,-2.1763145133322586,0.5379152555825011,-0.09052079954397996,0,2.8722813232690143,0.25,11.489125293076057,1.4528461188652286,1.3344936114825647,1.5693399057638333,13.895395583685943,19.307048600024718,38,62,0.22411928360783778,0.38,1.3583984375000002,0.0715809119449064,0.05269507823981606,0.07188300395728561
L2,L2_seed3,3,91000,,0,2,-1.6308257381375637,-2.082835643187982,-0.6360702532164694,-0.11072881621691659,0,2.8594636555548583,0.23852360285488017,11.988179036917284,1.4920190810820517,1.4209537189053567,1.568607071060344,15.1639779901857,78.83540827415399,41,59,0.25701657610484235,0.41,1.3583984375000002,0.0715809119449064,0.05269507823981606,0.07188300395728561
L2,L2_seed4,4,91000,,0,1,-0.6975502069676065,-2.036728901799301,0.3296024207352228,-0.13864775410511584,0,2.5,0.25,10.0,1.4890423913506705,1.3366721533948756,1.624968514233208,14.897473712358323,19.31934980574707,30,70,0.21282105303369034,0.3,2.1943359375,0.048232388403636105,0.021980403082030874,0.05051628516128413
L2,L2_seed4,4,91000,,0,2,-1.1263823338712937,-2.0843555116357972,-0.39676571691745016,-0.14058853013090444,0,2.7984838831866954,0.2308207363825881,12.12405751339505,1.484603092117256,1.4365282305968328,1.6025851134661129,15.052268421263877,79.95384501311281,41,59,0.2551231935807437,0.41,2.1943359375,0.048232388403636105,0.021980403082030874,0.05051628516128413
L2,L2_seed5,5,91000,,0,1,-0.33661934418949957,-1.114604965238954,0.6290369762560952,-0.12155238405023884,0,2.5,0.25,10.0,1.4729995748471125,1.3743496787140064,1.5828852917450602,14.038281768900996,19.369242786608595,15,85,0.1651562561047176,0.15,1.2490234375000002,0.004528195913104847,0.003625389065691449,0.004745790763705931
L2,L2_seed5,5,91000,,0,2,-1.473581656557303,-2.025258718872289,-0.4967419379733587,-0.10474659640605893,0,3.139204294087267,0.2472024547220969,12.698920395496623,1.4916963234389655,1.41235529786218,1.564572978419478,17.032270052461893,78.94959725896182,44,56,0.3041476795082481,0.44,1.2490234375000002,0.004528195913104847,0.003625389065691449,0.004745790763705931
L2,L2_seed6,6,91000,,0,1,-1.4488600706237795,-2.5625537200316906,-0.42955920312087337,-0.17393285214742765,0,3.5,0.25,14.0,1.5218366341399736,1.434779843835521,1.6645646027130467,16.343062840552125,19.17279063060551,46,54,0.3026493118620764,0.46,2.5693359375000004,0.004389546840580269,0.0017084363225975654,0.0052134124429529935
L2,L2_seed6,6,91000,,0,2,-0.7799523200975393,-1.2568498548308695,-0.3141739733054643,-0.12265966062818065,0,1.9375238964001629,0.1898515213780908,10.205469423347779,1.4684973469965419,1.4122052847017943,1.5694834759778384,19.33501778236441,78.54043267078566,17,83,0.23295202147427,0.17,2.5693359375000004,0.004389546840580269,0.0017084363225975654,0.0052134124429529935
L2,L2_seed7,7,91000,,0,1,-1.1599837790180745,-2.145231865692219,-0.22153463484652725,-0.09811664754941672,0,2.692582403567252,0.25,10.770329614269007,1.463886238625186,1.3433350570145137,1.6013688140276083,15.339821692337413,19.404846548079284,39,61,0.25147248675962974,0.39,1.8710937500000007,0.0294329197285842,0.015730328706717228,0.03511258097689063
L2,L2_seed7,7,91000,,0,2,-0.9641589571655991,-1.4355781556217644,-0.24831496399266736,-0.10298150627099567,0,2.058061143316425,0.19106076672310424,10.771762191759024,1.47843861245823,1.4175006397059526,1.574084333213418,16.964823379017616,79.33170699983577,19,81,0.20944226393848908,0.19,1.8710937500000007,0.0294329197285842,0.015730328706717228,0.03511258097689063
L2,L2_seed8,8,91000,,0,1,-1.2732081885013338,-2.017710563320014,-0.29340767278928803,-0.17658020050833678,0,2.692582403567252,0.25,10.770329614269007,1.4718619824861916,1.3341240173980968,1.5848010771735739,16.260788878710176,19.26466766582683,42,58,0.2803584289432789,0.42,1.49609375,0.04070523772277155,0.027207678477883857,0.04504865296456036
L2,L2_seed8,8,91000,,0,2,-0.6396914839000682,-1.223988062698857,-0.16285819775386778,-0.12586479015362537,0,1.694868763207473,0.1773234318086995,9.558064300469526,1.4947191391250825,1.4396304078860749,1.5677463422223057,18.30212836469707,79.97304070346208,16,84,0.21788248053210796,0.16,1.49609375,0.04070523772277155,0.027207678477883857,0.04504865296456036
L2,L2_seed9,9,91000,,0,1,-1.6322918136764115,-2.6663444923701967,-0.37897649185209453,-0.1856382202775086,0,2.8722813232690143,0.25,11.489125293076057,1.5732534398582123,1.406674887187036,1.7485038170511775,18.57279899747356,19.35502788802583,50,50,0.37145597994947116,0.5,2.58984375,0.020749419891852083,0.008011842371514529,0.022682373689737793
L2,L2_seed9,9,91000,,0,2,-0.9335619779087027,-1.502580965471871,-0.3970335515785345,-0.2523494333506405,0,1.405522637850299,0.18434339729308766,7.624480499378331,1.522830467483255,1.4491443815531326,1.6359687601422401,18.978887832246958,78.74226780646008,27,73,0.2599847648253008,0.27,2.58984375,0.020749419891852083,0.008011842371514529,0.022682373689737793
L2,L2_seed0,0,92000,,0,1,-1.0030864817276968,-2.154458909858712,0.5941590367701369,-0.0907122237178418,0,3.2015621187164243,0.25,12.806248474865697,1.4742199122134165,1.3706431108475778,1.6212120862012664,13.04400700305191,19.304454682804923,35,65,0.2006770308161832,0.35,1.2802734374999998,0.00014945567990795302,0.0001167373121477833,0.00019429156510604028
L2,L2_seed0,0,92000,,0,2,-1.339684269829108,-1.9673374537139918,-0.3739461372437987,-0.08915061540750226,0,3.2130178341685465,0.24138100437998491,13.310980466012872,1.464092704016134,1.4250408056310444,1.5359462941345638,18.52158439630951,79.53405370771496,35,65,0.28494745225091556,0.35,1.2802734374999998,0.00014945567990795302,0.0001167373121477833,0.00019429156510604028
L2,L2_seed1,1,92000,,0,1,-0.134353954574604,-1.4392216730659588,0.4268491632004182,-0.11336707017066663,0,2.5,0.25,10.0,1.4653209420609232,1.339437235261257,1.5655945638118198,15.334257673536166,19.396372204017478,20,80,0.19167822091920209,0.2,1.3896484375,6.648687078325908e-05,4.784438206750337e-05,6.768692928708526e-05
L2,L2_seed1,1,92000,,0,2,-1.0470901745982548,-1.9038614345489533,-0.3928292402422613,-0.09196940413022531,0,2.695587077487177,0.2374240324774675,11.353471884709055,1.4634267501300036,1.4150028230327252,1.5356601737573181,18.65009823391353,79.0909395355922,34,66,0.2825772459683868,0.34,1.3896484375,6.648687078325908e-05,4.784438206750337e-05,6.768692928708526e-05
L2,L2_seed2,2,92000,,0,1,-0.9195023544528855,-2.6646637708766434,0.5081367011425252,-0.08440396519050938,0,3.5,0.25,14.0,1.431919567359499,1.3238882434082537,1.5060868610242202,11.985346379614299,19.378669093028766,40,60,0.19975577299357164,0.4,1.0224609374999998,0.00012504322310430877,0.00012229633281643954,0.00012800482488439913
L2,L2_seed2,2,92000,,0,2,-1.211860448844184,-2.118230528607655,-0.3192090032034555,-0.08964771309138073,0,3.599014347819337,0.22753576146078722,15.817356905629005,1.4670719817411404,1.404783175692246,1.5399265510927125,17.85178846226655,79.7509144874319,33,67,0.26644460391442615,0.33,1.0224609374999998,0.00012504322310430877,0.00012229633281643954,0.00012800482488439913
L2,L2_seed3,3,92000,,0,1,-0.6936488729209145,-2.1763145133322586,0.6548913447480563,-0.08845400580203473,0,2.8722813232690143,0.25,11.489125293076057,1.4531095567874748,1.3379206901221408,1.5689974079497828,13.885574344242608,19.298120908144917,40,60,0.23142623907071014,0.4,1.3583984375000002,0.0032885344478054777,0.002420890923474341,0.0041219794192393485
L2,L2_seed3,3,92000,,0,2,-1.6331316392526258,-2.0831047168224575,-0.7153591576457565,-0.11646419390798055,0,2.8901179886622415,0.24285900160437587,11.90039475403232,1.4917523401219481,1.4270853616137884,1.568798538830269,15.5106471173718,78.80078398197489,47,53,0.29265371919569433,0.47,1.3583984375000002,0.0032885344478054777,0.002420890923474341,0.0041219794192393485
L2,L2_seed4,4,92000,,0,1,-0.7623613024423912,-2.036728901799301,0.2812185455702956,-0.13816331829095532,0,2.5,0.25,10.0,1.4895769270135477,1.3377636800305912,1.6262248624041156,14.889331018557305,19.317185637870033,30,70,0.21270472883653294,0.3,2.1943359375,0.0002163019438212725,9.857284845259593e-05,0.00037300675682117696
L2,L2_seed4,4,92000,,0,2,-1.172112732700875,-2.0252337454794387,-0.4682865535806809,-0.1419655152027519,0,2.8135569311578745,0.232178611318607,12.118071148668264,1.4862815175588977,1.4371020255231612,1.6034613726860436,15.215585944957127,79.94509458693614,41,59,0.2578912872026632,0.41,2.1943359375,0.0002163019438212725,9.857284845259593e-05,0.00037300675682117696
L2,L2_seed5,5,92000,,0,1,-0.3084346288318922,-1.1210247568743827,0.6350788134752692,-0.12103457834659491,0,2.5,0.25,10.0,1.473722068946019,1.3744008774545198,1.5830885740892018,14.00162132176473,19.36819884500411,15,85,0.1647249567266439,0.15,1.2490234375000002,0.00019252203853449136,0.0001541380511800775,0.00023389250864164863
L2,L2_seed5,5,92000,,0,2,-1.5268911788045751,-2.036896680657693,-0.5385705478743377,-0.10380294673512325,0,3.1651541482709162,0.24859582151913767,12.732129321116739,1.4916963234389655,1.4123660560059577,1.5645831117555553,16.96860409591597,78.94352718252073,45,55,0.3085200744711995,0.45,1.2490234375000002,0.00019252203853449136,0.0001541380511800775,0.00023389250864164863
L2,L2_seed6,6,92000,,0,1,-1.4537114708626406,-2.5625537200316906,-0.43780829360813966,-0.17128224455815616,0,3.5,0.25,14.0,1.5221448806428237,1.4350819652267601,1.665790318277528,16.31121972777331,19.172461693785714,46,54,0.30205962458839464,0.46,2.5693359375000004,1.0592313452485254e-05,4.1225879799866585e-06,1.1291073625248433e-05
L2,L2_seed6,6,92000,,0,2,-0.7690201360907953,-1.2580718287356158,-0.2800536782359846,-0.12674762073805118,0,1.9715720344397476,0.1910343504506764,10.320510577226226,1.468452958659166,1.4123529191955382,1.5698571628345852,19.370264193696165,78.54130277253289,18,82,0.23622273406946542,0.18,2.5693359375000004,1.0592313452485254e-05,4.1225879799866585e-06,1.1291073625248433e-05
L2,L2_seed7,7,92000,,0,1,-1.1708221782246035,-2.145231865692219,-0.19938059386660362,-0.0965724868085387,0,2.692582403567252,0.25,10.770329614269007,1.4640878436360056,1.3434648882489846,1.601627932905099,15.558710507137663,19.401455466093157,39,61,0.2550608279858633,0.39,1.8710937500000007,0.0012970181504945244,0.0006931871535002049,0.0016771255105797332
L2,L2_seed7,7,92000,,0,2,-0.8997739715862758,-1.3913710296432074,-0.2976859328521364,-0.09451448399290185,0,2.058678534464961,0.19384156337689537,10.620418544923591,1.4783513457232487,1.4182444213797532,1.574101276529671,17.49264672984855,79.3118651544885,17,83,0.21075477987769337,0.17,1.8710937500000007,0.0012970181504945244,0.0006931871535002049,0.0016771255105797332
L2,L2_seed8,8,92000,,0,1,-1.2790617567445937,-2.017710563320014,-0.2502172200657407,-0.16923991095817054,0,2.692582403567252,0.25,10.770329614269007,1.4691258767914583,1.3379212302546866,1.5859804364899226,16.383868353005344,19.260788852917134,42,58,0.2824804888449197,0.42,1.49609375,0.00015599950872036982,0.00010427121209507748,0.00018045733545749967
L2,L2_seed8,8,92000,,0,2,-0.7085914764388288,-1.2295990097410117,-0.12306703980708224,-0.1264013193937002,0,1.7371493376979839,0.18246074787622724,9.520674215784668,1.5035380790268782,1.4402405444438608,1.5743537545840536,18.67576233222704,79.95077536675275,13,87,0.21466393485318438,0.13,1.49609375,0.00015599950872036982,0.00010427121209507748,0.00018045733545749967
L2,L2_seed9,9,92000,,0,1,-1.6470252376891579,-2.6663444923701967,-0.33078366387330904,-0.17813798150920415,0,2.8722813232690143,0.25,11.489125293076057,1.5732534398582123,1.4067368728746927,1.750136814871016,18.386202439691406,19.352888535346953,50,50,0.36772404879382814,0.5,2.58984375,3.900939174888094e-06,1.5062449906053575e-06,5.483752434050098e-06
L2,L2_seed9,9,92000,,0,2,-0.9578417905067923,-1.4783915172691502,-0.4052138241812666,-0.25554429082103675,0,1.4616615637279478,0.1872504146762737,7.805918968216593,1.5238842856094394,1.4491444786901373,1.6346855103996338,18.91922735636177,78.73360361373024,28,72,0.2627670466161357,0.28,2.58984375,3.900939174888094e-06,1.5062449906053575e-06,5.483752434050098e-06
L2,L2_seed0,0,93000,,0,1,-0.9961480846769066,-2.154458909858712,0.5896795832915164,-0.09127386286896065,0,3.2015621187164243,0.25,12.806248474865697,1.474404499902053,1.370708767168575,1.621211390565932,13.057877451388446,19.304235757950174,35,65,0.20089042232905302,0.35,1.2802734374999998,1.9937785085997915e-06,1.557306783223636e-06,2.3286213404979304e-06
L2,L2_seed0,0,93000,,0,2,-1.3393194525934584,-1.9657003069263133,-0.37620086403835795,-0.08905919756257787,0,3.2072683192284095,0.24153646626766836,13.278609101095922,1.4641324903652995,1.4254544425096078,1.5360142173270817,18.580476612797924,79.53431060985586,34,66,0.28152237292118065,0.34,1.2802734374999998,1.9937785085997915e-06,1.557306783223636e-06,2.3286213404979304e-06
L2,L2_seed1,1,93000,,0,1,-0.13279126481477957,-1.4387865776698914,0.42884075243928077,-0.11346062187557818,0,2.5,0.25,10.0,1.4654595304739493,1.339548447893865,1.5655949897409511,15.340277749134389,19.39626090281854,20,80,0.19175347186417985,0.2,1.3896484375,8.8333036948849e-08,6.356502448040856e-08,9.600463941173065e-08
L2,L2_seed1,1,93000,,0,2,-1.0424761459822207,-1.9064771075459939,-0.3968224166464077,-0.0919585970529003,0,2.6947818087297106,0.23748063939020828,11.347374740312498,1.463465749400831,1.4150028230327252,1.5356796565955566,18.657486309084298,79.09135032830393,33,67,0.27846994491170596,0.33,1.3896484375,8.8333036948849e-08,6.356502448040856e-08,9.600463941173065e-08
L2,L2_seed2,2,93000,,0,1,-0.9109609679850537,-2.6646637708766434,0.5103934329013979,-0.08450369857091071,0,3.5,0.25,14.0,1.4320294133714533,1.3239012031992237,1.506135876852578,11.996867571569597,19.37844811693089,40,60,0.1999477928594933,0.4,1.0224609374999998,2.583805513976377e-06,2.527045698483105e-06,3.124933082033342e-06
L2,L2_seed2,2,93000,,0,2,-1.2104764520261488,-2.120863778647081,-0.3054455811789503,-0.08951533896969369,0,3.5946402777493724,0.22749277773802282,15.801118231053932,1.4670719817411404,1.4047967061221271,1.5400628288459886,17.862728494330074,79.75023661559617,35,65,0.27481120760507805,0.35,1.0224609374999998,2.583805513976377e-06,2.527045698483105e-06,3.124933082033342e-06
L2,L2_seed3,3,93000,,0,1,-0.6933732680585065,-2.1763145133322586,0.6646136748046914,-0.0901178348256805,0,2.8722813232690143,0.25,11.489125293076057,1.4541333593035404,1.3391443348351908,1.569583143745882,13.889852526953344,19.296924935654815,40,60,0.23149754211588908,0.4,1.3583984375000002,0.00012193622483775159,8.976469750816507e-05,0.00013070702880563985
L2,L2_seed3,3,93000,,0,2,-1.612370475918158,-2.0974557662260995,-0.7234426681459135,-0.11648207956424714,0,2.9027740160852775,0.24379858621040673,11.906443188231131,1.492253839580492,1.4279633580738247,1.5704054908591056,15.582847981523575,78.78914573519317,45,55,0.28332450875497406,0.45,1.3583984375000002,0.00012193622483775159,8.976469750816507e-05,0.00013070702880563985
