step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
12,1415,745,291,234,1600,630,LR,none,0,105
13,1408,670,263,223,1600,636,LR,none,0,105
14,1395,700,277,243,1600,594,LR,none,0,105
15,1393,675,275,270,1600,632,LR,none,0,105
16,1396,708,274,229,1600,580,LR,none,0,105
17,1365,690,297,256,1600,630,LR,none,0,105
18,1407,711,288,206,1600,671,LR,none,0,105
19,1368,679,276,255,1600,633,LR,none,0,105
20,1395,743,287,231,1600,612,LR,none,0,105
1,1376,717,272,271,1600,603,LR,none,0,106
2,1364,693,241,207,1600,596,LR,none,0,106
3,1370,735,260,194,1600,681,LR,none,0,106
4,1350,656,210,303,1600,575,LR,none,0,106
5,1363,689,297,272,1600,659,LR,none,0,106
6,1376,677,316,252,1600,670,LR,none,0,106
7,1373,704,297,235,1600,608,LR,none,0,106
8,1365,738,297,183,1600,684,LR,none,0,106
9,1398,692,255,225,1600,551,LR,none,0,106
10,1361,733,269,178,1600,609,LR,none,0,106
11,1362,709,235,168,1600,577,LR,none,0,106
12,1368,688,273,206,1600,649,LR,none,0,106
13,1383,677,279,333,1600,599,LR,none,0,106
14,1374,696,291,256,1600,567,LR,none,0,106
15,1371,687,290,239,1600,585,LR,none,0,106
16,1379,684,307,288,1600,610,LR,none,0,106
17,1395,655,356,245,1600,723,LR,none,0,106
18,1391,659,302,291,1600,559,LR,none,0,106
19,1383,648,356,316,1600,677,LR,none,0,106
20,1414,730,392,197,1600,648,LR,none,0,106
1,1358,635,228,231,1600,491,LR,none,0,107
2,1373,662,282,259,1600,613,LR,none,0,107
3,1363,662,304,306,1600,574,LR,none,0,107
4,1393,685,296,243,1600,581,LR,none,0,107
5,1357,747,354,210,1600,741,LR,none,0,107
6,1367,773,302,181,1600,666,LR,none,0,107
7,1366,743,288,192,1600,682,LR,none,0,107
8,1384,687,278,335,1600,654,LR,none,0,107
9,1378,754,292,148,1600,682,LR,none,0,107
10,1376,743,246,182,1600,686,LR,none,0,107
11,1362,703,266,259,1600,661,LR,none,0,107
12,1347,684,252,212,1600,662,LR,none,0,107
13,1365,690,261,230,1600,654,LR,none,0,107
14,1392,718,256,187,1600,642,LR,none,0,107
15,1344,735,253,163,1600,590,LR,none,0,107
16,1350,626,244,315,1600,641,LR,none,0,107
17,1341,719,250,245,1600,558,LR,none,0,107
18,1361,679,275,327,1600,596,LR,none,0,107
19,1351,621,290,323,1600,534,LR,none,0,107
20,1382,651,378,338,1600,585,LR,none,0,107
1,1397,770,198,195,1600,505,LR,none,0,108
2,1406,694,226,271,1600,582,LR,none,0,108
3,1410,742,262,197,1600,633,LR,none,0,108
4,1419,740,271,266,1600,614,LR,none,0,108
5,1412,789,235,163,1600,578,LR,none,0,108
6,1418,723,258,274,1600,722,LR,none,0,108
7,1436,767,234,170,1600,667,LR,none,0,108
8,1409,731,184,202,1600,613,LR,none,0,108
9,1417,687,244,253,1600,687,LR,none,0,108
10,1404,688,245,312,1600,651,LR,none,0,108
11,1413,701,261,268,1600,626,LR,none,0,108
12,1420,749,250,260,1600,522,LR,none,0,108
13,1404,675,305,260,1600,713,LR,none,0,108
14,1413,676,275,212,1600,675,LR,none,0,108
15,1407,690,288,200,1600,653,LR,none,0,108
16,1424,657,334,303,1600,661,LR,none,0,108
17,1420,689,324,215,1600,614,LR,none,0,108
18,1410,746,341,211,1600,670,LR,none,0,108
19,1417,692,302,246,1600,570,LR,none,0,108
20,1416,764,340,211,1600,635,LR,none,0,108
1,1392,775,151,148,1600,441,LR,none,0,109
2,1397,761,211,245,1600,546,LR,none,0,109
3,1402,746,173,201,1600,512,LR,none,0,109
4,1385,792,239,240,1600,567,LR,none,0,109
5,1384,736,239,241,1600,592,LR,none,0,109
6,1415,755,237,241,1600,616,LR,none,0,109
7,1385,747,225,226,1600,571,LR,none,0,109
8,1389,732,215,205,1600,551,LR,none,0,109
9,1411,711,281,224,1600,687,LR,none,0,109
10,1423,709,299,261,1600,737,LR,none,0,109
11,1410,696,273,240,1600,665,LR,none,0,109
12,1437,710,283,268,1599,657,LR,none,0,109
13,1425,659,313,194,1600,654,LR,none,0,109
14,1408,669,282,269,1600,592,LR,none,0,109
15,1432,799,350,192,1600,640,LR,none,0,109
16,1401,737,319,258,1600,606,LR,none,0,109
17,1420,721,310,268,1600,564,LR,none,0,109
18,1436,719,325,246,1600,615,LR,none,0,109
19,1425,707,331,252,1600,657,LR,none,0,109
20,1421,727,310,241,1600,624,LR,none,0,109
1,1393,733,202,225,1600,553,LR,none,0,110
2,1403,775,228,218,1600,534,LR,none,0,110
3,1402,727,258,269,1600,634,LR,none,0,110
4,1414,787,272,223,1600,568,LR,none,0,110
5,1416,762,295,256,1600,650,LR,none,0,110
6,1409,724,298,164,1600,738,LR,none,0,110
7,1405,776,299,169,1600,671,LR,none,0,110
8,1407,718,287,235,1600,728,LR,none,0,110
9,1417,727,259,246,1600,640,LR,none,0,110
10,1432,737,294,277,1600,678,LR,none,0,110
11,1420,747,269,206,1600,651,LR,none,0,110
12,1410,715,295,270,1600,709,LR,none,0,110
13,1418,740,246,178,1600,617,LR,none,0,110
14,1423,758,276,264,1600,645,LR,none,0,110
15,1418,718,256,255,1600,639,LR,none,0,110
16,1423,775,276,261,1600,591,LR,none,0,110
17,1430,714,223,244,1600,559,LR,none,0,110
18,1445,680,278,357,1600,645,LR,none,0,110
19,1434,730,280,307,1600,570,LR,none,0,110
20,1412,683,278,278,1600,544,LR,none,0,110
1,1371,701,265,276,1600,568,LR,none,0,111
2,1361,703,292,285,1600,576,LR,none,0,111
3,1391,827,269,192,1600,545,LR,none,0,111
4,1372,752,242,215,1600,604,LR,none,0,111
5,1350,783,248,182,1600,605,LR,none,0,111
6,1378,713,254,270,1600,663,LR,none,0,111
7,1408,713,244,277,1600,656,LR,none,0,111
8,1381,704,242,185,1600,645,LR,none,0,111
9,1387,740,229,220,1600,654,LR,none,0,111
10,1364,751,251,222,1600,653,LR,none,0,111
11,1377,731,204,217,1600,612,LR,none,0,111
12,1392,758,211,196,1600,605,LR,none,0,111
13,1396,754,190,264,1600,590,LR,none,0,111
14,1389,813,221,205,1600,595,LR,none,0,111
15,1385,664,212,358,1600,659,LR,none,0,111
16,1399,718,202,223,1600,613,LR,none,0,111
17,1376,737,254,328,1600,662,LR,none,0,111
18,1383,659,251,360,1600,655,LR,none,0,111
19,1392,674,288,412,1600,626,LR,none,0,111
20,1401,672,303,279,1600,635,LR,none,0,111
1,1335,735,209,213,1600,485,LR,none,0,112
2,1321,650,310,356,1600,633,LR,none,0,112
3,1346,787,285,206,1600,525,LR,none,0,112
4,1332,680,265,298,1600,587,LR,none,0,112
5,1325,705,254,174,1600,558,LR,none,0,112
6,1337,634,324,322,1600,675,LR,none,0,112
7,1336,612,345,358,1600,624,LR,none,0,112
8,1358,726,411,215,1600,692,LR,none,0,112
9,1330,720,327,235,1600,603,LR,none,0,112
10,1351,682,344,246,1600,662,LR,none,0,112
11,1367,727,373,192,1600,686,LR,none,0,112
12,1346,686,329,265,1600,612,LR,none,0,112
13,1369,707,361,284,1600,657,LR,none,0,112
14,1364,738,376,162,1600,716,LR,none,0,112
15,1354,693,347,310,1600,645,LR,none,0,112
16,1363,728,353,172,1600,657,LR,none,0,112
17,1360,615,361,349,1600,669,LR,none,0,112
18,1360,696,364,227,1600,630,LR,none,0,112
19,1362,723,383,257,1600,640,LR,none,0,112
20,1374,706,387,275,1600,670,LR,none,0,112
1,1348,731,253,226,1600,523,LR,none,0,113
2,1350,707,240,200,1600,532,LR,none,0,113
3,1326,726,287,212,1600,672,LR,none,0,113
4,1371,667,251,266,1600,587,LR,none,0,113
5,1344,666,267,206,1600,632,LR,none,0,113
6,1339,702,292,221,1600,699,LR,none,0,113
7,1371,760,332,164,1600,756,LR,none,0,113
8,1375,748,322,214,1600,756,LR,none,0,113
9,1354,742,261,176,1600,619,LR,none,0,113
10,1337,715,274,211,1600,688,LR,none,0,113
11,1355,739,244,195,1600,628,LR,none,0,113
12,1353,724,224,220,1600,627,LR,none,0,113
13,1341,741,238,222,1600,606,LR,none,0,113
14,1342,696,285,435,1600,667,LR,none,0,113
15,1378,654,290,250,1600,667,LR,none,0,113
16,1355,692,265,236,1600,557,LR,none,0,113
17,1347,723,318,204,1600,666,LR,none,0,113
18,1367,627,274,298,1600,634,LR,none,0,113
19,1362,626,339,319,1600,685,LR,none,0,113
20,1330,740,407,202,1600,682,LR,none,0,113
1,1374,724,273,256,1600,596,LR,none,0,114
2,1407,773,250,214,1600,566,LR,none,0,114
3,1387,718,235,227,1600,617,LR,none,0,114
4,1396,738,256,202,1600,665,LR,none,0,114
5,1389,757,205,186,1600,551,LR,none,0,114
6,1390,737,241,211,1600,653,LR,none,0,114
7,1386,775,263,214,1600,660,LR,none,0,114
8,1411,729,274,259,1600,733,LR,none,0,114
9,1409,795,253,154,1600,638,LR,none,0,114
10,1372,773,263,246,1600,670,LR,none,0,114
11,1341,701,213,224,1600,623,LR,none,0,114
12,1405,779,223,181,1600,586,LR,none,0,114
13,1386,713,229,295,1600,644,LR,none,0,114
14,1390,736,242,206,1600,632,LR,none,0,114
15,1385,760,244,217,1600,602,LR,none,0,114
16,1388,712,235,232,1600,600,LR,none,0,114
17,1401,673,262,328,1600,697,LR,none,0,114
18,1382,689,315,347,1600,674,LR,none,0,114
19,1395,718,306,304,1600,621,LR,none,0,114
20,1417,696,364,300,1600,692,LR,none,0,114
1,1332,734,235,218,1600,528,LR,none,0,115
2,1369,780,192,137,1600,523,LR,none,0,115
3,1330,674,176,207,1600,516,LR,none,0,115
4,1343,681,211,222,1600,540,LR,none,0,115
5,1356,771,258,186,1600,583,LR,none,0,115
6,1334,736,241,219,1600,638,LR,none,0,115
7,1372,744,294,209,1600,719,LR,none,0,115
8,1361,754,247,211,1600,635,LR,none,0,115
9,1370,765,322,230,1600,737,LR,none,0,115
10,1376,692,262,228,1600,644,LR,none,0,115
11,1369,686,332,284,1600,767,LR,none,0,115
12,1346,774,361,207,1600,750,LR,none,0,115
13,1393,732,329,259,1600,648,LR,none,0,115
14,1398,721,341,297,1600,591,LR,none,0,115
15,1389,728,341,248,1600,606,LR,none,0,115
16,1390,681,380,296,1600,715,LR,none,0,115
17,1373,690,380,237,1600,706,LR,none,0,115
18,1378,708,372,304,1600,659,LR,none,0,115
19,1381,683,335,243,1600,635,LR,none,0,115
20,1391,753,399,266,1600,716,LR,none,0,115
1,1370,720,264,250,1600,612,LR,none,0,116
2,1360,681,242,257,1600,557,LR,none,0,116
3,1374,733,372,301,1600,731,LR,none,0,116
4,1330,687,322,257,1600,668,LR,none,0,116
5,1389,716,375,227,1600,746,LR,none,0,116
6,1377,738,314,265,1600,634,LR,none,0,116
7,1401,768,337,206,1600,682,LR,none,0,116
8,1391,768,340,184,1600,690,LR,none,0,116
9,1418,771,313,224,1600,631,LR,none,0,116
10,1394,740,333,332,1600,706,LR,none,0,116
11,1419,722,352,309,1600,717,LR,none,0,116
12,1417,771,351,265,1600,693,LR,none,0,116
13,1415,758,343,205,1600,695,LR,none,0,116
14,1408,777,325,139,1600,701,LR,none,0,116
15,1418,714,290,212,1600,710,LR,none,0,116
16,1428,735,281,266,1600,640,LR,none,0,116
17,1435,755,275,239,1600,648,LR,none,0,116
18,1405,744,306,274,1600,685,LR,none,0,116
19,1426,768,315,221,1600,666,LR,none,0,116
20,1371,764,268,222,1600,605,LR,none,0,116
1,1373,779,148,167,1600,493,LR,none,0,117
2,1376,774,187,207,1600,519,LR,none,0,117
3,1400,779,219,263,1600,524,LR,none,0,117
4,1399,772,241,219,1600,584,LR,none,0,117
5,1400,754,233,192,1600,594,LR,none,0,117
6,1415,725,259,247,1600,642,LR,none,0,117
7,1410,722,268,258,1600,634,LR,none,0,117
8,1400,737,270,240,1600,633,LR,none,0,117
9,1434,768,310,227,1600,648,LR,none,0,117
10,1417,718,276,300,1600,602,LR,none,0,117
11,1414,762,314,309,1600,615,LR,none,0,117
12,1414,780,267,220,1600,552,LR,none,0,117
13,1403,747,293,225,1600,663,LR,none,0,117
14,1402,724,283,200,1600,648,LR,none,0,117
15,1429,756,286,291,1600,596,LR,none,0,117
16,1436,733,271,226,1600,604,LR,none,0,117
17,1427,764,312,174,1600,677,LR,none,0,117
18,1447,708,313,355,1600,703,LR,none,0,117
19,1430,715,307,259,1600,588,LR,none,0,117
20,1426,701,326,301,1600,627,LR,none,0,117
1,1330,730,173,197,1600,513,LR,none,0,118
2,1347,680,242,299,1600,532,LR,none,0,118
3,1354,750,273,237,1600,618,LR,none,0,118
4,1350,742,224,182,1600,542,LR,none,0,118
5,1373,743,257,227,1600,626,LR,none,0,118
6,1356,680,226,243,1600,544,LR,none,0,118
7,1367,741,290,225,1600,610,LR,none,0,118
8,1376,685,280,240,1600,634,LR,none,0,118
9,1382,694,258,216,1600,560,LR,none,0,118
10,1375,712,300,301,1600,635,LR,none,0,118
11,1377,689,274,255,1600,602,LR,none,0,118
12,1393,733,305,235,1600,617,LR,none,0,118
13,1361,765,289,169,1600,615,LR,none,0,118
14,1371,766,273,227,1600,594,LR,none,0,118
15,1360,725,284,272,1600,607,LR,none,0,118
16,1378,685,265,264,1600,610,LR,none,0,118
17,1362,674,294,280,1600,631,LR,none,0,118
18,1372,664,296,218,1600,607,LR,none,0,118
19,1378,771,352,243,1600,634,LR,none,0,118
20,1358,672,349,405,1600,602,LR,none,0,118
1,1374,711,299,254,1600,531,LR,none,0,119
2,1322,700,302,264,1600,598,LR,none,0,119
3,1362,772,330,234,1600,613,LR,none,0,119
4,1363,731,320,265,1600,645,LR,none,0,119
5,1361,818,253,125,1600,609,LR,none,0,119
6,1366,790,247,204,1600,625,LR,none,0,119
7,1370,754,244,223,1600,644,LR,none,0,119
8,1366,760,225,184,1600,634,LR,none,0,119
9,1377,725,240,199,1600,641,LR,none,0,119
10,1376,769,236,188,1600,593,LR,none,0,119
11,1383,736,236,146,1600,728,LR,none,0,119
12,1353,782,175,159,1600,559,LR,none,0,119
13,1367,737,232,218,1600,677,LR,none,0,119
14,1345,754,196,137,1600,619,LR,none,0,119
15,1345,765,181,203,1600,600,LR,none,0,119
16,1345,658,196,388,1600,659,LR,none,0,119
17,1356,739,235,178,1600,700,LR,none,0,119
18,1318,723,201,193,1600,617,LR,none,0,119
19,1384,660,210,299,1600,726,LR,none,0,119
20,1359,685,219,244,1600,642,LR,none,0,119
