step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
8,1109,515,311,209,1598,607,SNA,l2,0,105
9,1129,523,384,181,1600,651,SNA,l2,0,105
10,1153,552,382,167,1600,658,SNA,l2,0,105
11,1148,567,354,150,1600,621,SNA,l2,0,105
12,1103,520,341,182,1598,616,SNA,l2,0,105
13,1129,506,337,236,1600,621,SNA,l2,0,105
14,1125,504,353,142,1600,634,SNA,l2,0,105
15,1154,524,348,226,1598,593,SNA,l2,0,105
16,1137,519,371,158,1600,686,SNA,l2,0,105
17,1129,521,343,154,1599,646,SNA,l2,0,105
18,1128,528,356,237,1600,706,SNA,l2,0,105
19,1186,602,348,215,1598,671,SNA,l2,0,105
20,1170,547,331,166,1600,666,SNA,l2,0,105
1,1091,604,128,107,1599,537,SNA,l2,0,106
2,1044,562,127,124,1600,518,SNA,l2,0,106
3,1029,465,158,141,1600,677,SNA,l2,0,106
4,982,491,180,187,1600,650,SNA,l2,0,106
5,1013,468,178,115,1599,594,SNA,l2,0,106
6,982,446,206,150,1600,593,SNA,l2,0,106
7,1037,503,221,172,1599,573,SNA,l2,0,106
8,1005,524,219,125,1600,584,SNA,l2,0,106
9,1051,498,200,236,1600,544,SNA,l2,0,106
10,1038,514,204,179,1600,564,SNA,l2,0,106
11,1041,494,226,153,1599,638,SNA,l2,0,106
12,1052,477,259,179,1599,714,SNA,l2,0,106
13,1067,499,239,162,1599,599,SNA,l2,0,106
14,1051,476,258,189,1600,607,SNA,l2,0,106
15,1078,481,250,184,1600,574,SNA,l2,0,106
16,1107,498,277,181,1599,619,SNA,l2,0,106
17,1135,555,294,153,1600,638,SNA,l2,0,106
18,1117,577,272,122,1597,627,SNA,l2,0,106
19,1131,537,235,104,1599,643,SNA,l2,0,106
20,1121,531,230,105,1599,669,SNA,l2,0,106
1,936,437,189,195,1600,519,SNA,l2,0,107
2,1015,506,265,147,1600,521,SNA,l2,0,107
3,986,475,273,168,1600,576,SNA,l2,0,107
4,1048,492,245,195,1600,554,SNA,l2,0,107
5,1040,499,300,171,1600,608,SNA,l2,0,107
6,1008,537,266,140,1600,603,SNA,l2,0,107
7,1066,529,250,137,1600,624,SNA,l2,0,107
8,1012,482,262,172,1599,562,SNA,l2,0,107
9,1020,500,274,175,1599,586,SNA,l2,0,107
10,1045,481,268,156,1600,607,SNA,l2,0,107
11,1011,445,241,153,1600,592,SNA,l2,0,107
12,1071,468,272,156,1597,558,SNA,l2,0,107
13,1053,541,305,178,1600,643,SNA,l2,0,107
14,1045,477,257,148,1599,620,SNA,l2,0,107
15,1066,470,250,120,1600,596,SNA,l2,0,107
16,1095,505,250,217,1598,585,SNA,l2,0,107
17,1091,455,229,159,1599,621,SNA,l2,0,107
18,1098,536,296,236,1599,655,SNA,l2,0,107
19,1060,490,272,213,1598,641,SNA,l2,0,107
20,1100,519,261,130,1597,643,SNA,l2,0,107
1,1017,505,186,184,1599,571,SNA,l2,0,108
2,1039,500,259,251,1600,583,SNA,l2,0,108
3,1021,498,292,283,1600,644,SNA,l2,0,108
4,1109,558,389,239,1600,702,SNA,l2,0,108
5,1077,532,303,207,1599,590,SNA,l2,0,108
6,1127,589,375,204,1600,659,SNA,l2,0,108
7,1176,590,338,145,1600,610,SNA,l2,0,108
8,1170,579,326,136,1598,629,SNA,l2,0,108
9,1168,558,326,139,1600,604,SNA,l2,0,108
10,1131,538,349,190,1600,667,SNA,l2,0,108
11,1175,555,340,187,1600,605,SNA,l2,0,108
12,1141,576,289,135,1599,524,SNA,l2,0,108
13,1175,652,284,161,1600,550,SNA,l2,0,108
14,1195,563,279,173,1598,638,SNA,l2,0,108
15,1153,525,244,198,1598,641,SNA,l2,0,108
16,1158,547,266,214,1600,620,SNA,l2,0,108
17,1179,583,266,160,1600,676,SNA,l2,0,108
18,1129,553,258,171,1599,682,SNA,l2,0,108
19,1087,461,239,235,1600,740,SNA,l2,0,108
20,1079,489,255,155,1597,638,SNA,l2,0,108
1,880,427,162,159,1600,451,SNA,l2,0,109
2,920,477,155,110,1600,526,SNA,l2,0,109
3,926,438,231,187,1600,636,SNA,l2,0,109
4,961,475,228,128,1600,573,SNA,l2,0,109
5,983,528,257,153,1600,603,SNA,l2,0,109
6,973,528,310,150,1600,649,SNA,l2,0,109
7,963,456,281,151,1600,655,SNA,l2,0,109
8,972,473,291,187,1600,641,SNA,l2,0,109
9,996,493,303,125,1600,616,SNA,l2,0,109
10,1006,504,301,179,1600,588,SNA,l2,0,109
11,1000,494,324,216,1599,635,SNA,l2,0,109
12,1023,479,313,182,1599,669,SNA,l2,0,109
13,1013,528,319,156,1598,625,SNA,l2,0,109
14,1048,503,317,190,1599,617,SNA,l2,0,109
15,1061,485,300,127,1599,590,SNA,l2,0,109
16,1069,455,283,146,1599,607,SNA,l2,0,109
17,1061,468,284,151,1598,587,SNA,l2,0,109
18,1024,484,270,178,1598,623,SNA,l2,0,109
19,1039,502,270,182,1600,672,SNA,l2,0,109
20,1041,478,277,153,1598,636,SNA,l2,0,109
1,930,494,160,138,1600,498,SNA,l2,0,110
2,938,513,223,151,1600,597,SNA,l2,0,110
3,938,488,221,204,1600,605,SNA,l2,0,110
4,1005,515,221,128,1600,563,SNA,l2,0,110
5,1017,495,272,186,1600,700,SNA,l2,0,110
6,985,441,233,158,1600,562,SNA,l2,0,110
7,1023,509,278,144,1600,632,SNA,l2,0,110
8,1011,481,266,122,1599,589,SNA,l2,0,110
9,1000,479,279,159,1600,643,SNA,l2,0,110
10,1020,492,270,167,1600,698,SNA,l2,0,110
11,1005,470,270,175,1600,700,SNA,l2,0,110
12,1007,455,287,132,1598,737,SNA,l2,0,110
13,998,489,275,168,1600,700,SNA,l2,0,110
14,1009,435,251,142,1600,695,SNA,l2,0,110
15,1010,490,287,175,1600,676,SNA,l2,0,110
16,1007,458,230,126,1600,624,SNA,l2,0,110
17,999,434,223,178,1599,597,SNA,l2,0,110
18,1024,428,211,181,1598,554,SNA,l2,0,110
19,1038,484,320,229,1599,748,SNA,l2,0,110
20,1043,429,261,158,1597,719,SNA,l2,0,110
1,960,476,195,179,1600,579,SNA,l2,0,111
2,950,505,182,168,1600,539,SNA,l2,0,111
3,996,523,174,156,1600,506,SNA,l2,0,111
4,1008,533,232,210,1600,547,SNA,l2,0,111
5,1000,521,233,167,1600,533,SNA,l2,0,111
6,990,480,277,190,1599,686,SNA,l2,0,111
7,1030,507,264,138,1600,586,SNA,l2,0,111
8,977,454,275,198,1600,652,SNA,l2,0,111
9,1007,505,300,170,1597,663,SNA,l2,0,111
10,964,461,278,121,1600,675,SNA,l2,0,111
11,992,456,291,185,1599,640,SNA,l2,0,111
12,994,473,306,137,1600,631,SNA,l2,0,111
13,1018,478,254,147,1600,559,SNA,l2,0,111
14,1037,507,274,179,1599,615,SNA,l2,0,111
15,1012,463,258,158,1600,597,SNA,l2,0,111
16,1031,467,258,162,1599,613,SNA,l2,0,111
17,1034,495,243,149,1600,624,SNA,l2,0,111
18,1057,494,269,167,1600,660,SNA,l2,0,111
19,1054,477,230,154,1598,641,SNA,l2,0,111
20,1101,512,246,143,1600,641,SNA,l2,0,111
1,861,474,95,115,1600,415,SNA,l2,0,112
2,852,440,151,134,1599,615,SNA,l2,0,112
3,885,460,154,153,1599,530,SNA,l2,0,112
4,911,435,251,221,1600,709,SNA,l2,0,112
5,947,461,288,193,1600,628,SNA,l2,0,112
6,975,430,310,243,1600,630,SNA,l2,0,112
7,983,439,362,214,1599,650,SNA,l2,0,112
8,1003,466,371,191,1600,610,SNA,l2,0,112
9,1026,494,396,114,1600,647,SNA,l2,0,112
10,1078,558,441,131,1599,696,SNA,l2,0,112
11,1085,512,399,158,1600,665,SNA,l2,0,112
12,1086,548,414,189,1600,689,SNA,l2,0,112
13,1109,576,417,240,1600,654,SNA,l2,0,112
14,1141,558,434,152,1596,713,SNA,l2,0,112
15,1156,541,379,171,1600,631,SNA,l2,0,112
16,1130,572,382,178,1599,672,SNA,l2,0,112
17,1136,614,308,150,1599,623,SNA,l2,0,112
18,1160,570,327,164,1599,715,SNA,l2,0,112
19,1136,525,276,251,1600,705,SNA,l2,0,112
20,1121,582,278,193,1599,655,SNA,l2,0,112
1,862,474,139,129,1599,518,SNA,l2,0,113
2,895,481,174,169,1600,572,SNA,l2,0,113
3,939,489,261,214,1599,706,SNA,l2,0,113
4,1004,484,249,237,1600,607,SNA,l2,0,113
5,1029,491,308,171,1599,691,SNA,l2,0,113
6,1028,539,351,154,1600,689,SNA,l2,0,113
7,1027,494,326,167,1599,651,SNA,l2,0,113
8,1027,541,364,135,1600,665,SNA,l2,0,113
9,1056,499,343,187,1600,607,SNA,l2,0,113
10,1100,551,416,151,1600,722,SNA,l2,0,113
11,1125,538,385,139,1599,691,SNA,l2,0,113
12,1159,541,364,145,1600,663,SNA,l2,0,113
13,1132,541,310,120,1599,619,SNA,l2,0,113
14,1130,498,296,172,1598,666,SNA,l2,0,113
15,1133,556,301,113,1599,635,SNA,l2,0,113
16,1119,515,274,163,1600,577,SNA,l2,0,113
17,1134,521,305,173,1599,661,SNA,l2,0,113
18,1140,508,277,151,1599,578,SNA,l2,0,113
19,1134,532,278,165,1598,606,SNA,l2,0,113
20,1123,528,240,154,1600,632,SNA,l2,0,113
1,927,472,233,237,1600,546,SNA,l2,0,114
2,959,465,204,152,1600,519,SNA,l2,0,114
3,978,533,260,182,1599,624,SNA,l2,0,114
4,1044,561,263,139,1599,633,SNA,l2,0,114
5,1049,570,287,226,1600,626,SNA,l2,0,114
6,1048,551,313,190,1599,685,SNA,l2,0,114
7,1074,518,286,153,1599,603,SNA,l2,0,114
8,1041,506,339,206,1600,698,SNA,l2,0,114
9,1074,509,338,185,1598,649,SNA,l2,0,114
10,1043,462,336,171,1599,648,SNA,l2,0,114
11,1047,488,340,135,1598,566,SNA,l2,0,114
12,1069,498,362,150,1600,652,SNA,l2,0,114
13,1070,512,376,160,1600,716,SNA,l2,0,114
14,1064,520,369,140,1599,653,SNA,l2,0,114
15,1107,557,327,185,1599,650,SNA,l2,0,114
16,1120,540,283,96,1599,576,SNA,l2,0,114
17,1143,542,270,144,1600,608,SNA,l2,0,114
18,1132,517,269,172,1598,644,SNA,l2,0,114
19,1138,558,265,161,1598,665,SNA,l2,0,114
20,1175,536,208,138,1599,568,SNA,l2,0,114
1,990,509,163,151,1599,506,SNA,l2,0,115
2,1014,524,161,150,1600,515,SNA,l2,0,115
3,1014,495,262,218,1600,655,SNA,l2,0,115
4,1026,517,237,151,1599,549,SNA,l2,0,115
5,1085,573,291,210,1600,627,SNA,l2,0,115
6,1060,570,316,239,1600,683,SNA,l2,0,115
7,1111,547,373,220,1600,740,SNA,l2,0,115
8,1093,547,360,173,1600,703,SNA,l2,0,115
9,1112,568,384,181,1600,626,SNA,l2,0,115
10,1088,485,319,163,1599,615,SNA,l2,0,115
11,1094,533,391,224,1600,673,SNA,l2,0,115
12,1117,533,314,114,1600,565,SNA,l2,0,115
13,1128,509,325,202,1598,593,SNA,l2,0,115
14,1135,514,326,163,1600,623,SNA,l2,0,115
15,1108,515,325,184,1599,662,SNA,l2,0,115
16,1133,540,348,211,1600,634,SNA,l2,0,115
17,1120,568,345,143,1600,687,SNA,l2,0,115
18,1139,500,296,163,1599,662,SNA,l2,0,115
19,1141,576,334,143,1599,683,SNA,l2,0,115
20,1132,531,278,148,1596,660,SNA,l2,0,115
1,948,481,138,130,1600,523,SNA,l2,0,116
2,961,468,171,160,1599,568,SNA,l2,0,116
3,925,530,186,127,1600,549,SNA,l2,0,116
4,970,481,256,229,1600,652,SNA,l2,0,116
5,1002,513,270,148,1600,659,SNA,l2,0,116
6,990,470,225,152,1600,575,SNA,l2,0,116
7,1000,482,226,128,1598,587,SNA,l2,0,116
8,993,490,242,118,1600,579,SNA,l2,0,116
9,973,465,256,218,1600,574,SNA,l2,0,116
10,984,465,274,202,1600,653,SNA,l2,0,116
11,1011,459,282,220,1600,612,SNA,l2,0,116
12,1046,451,283,179,1599,601,SNA,l2,0,116
13,1029,461,303,208,1600,612,SNA,l2,0,116
14,1056,468,301,117,1600,631,SNA,l2,0,116
15,1109,522,335,157,1599,663,SNA,l2,0,116
16,1110,519,358,131,1600,715,SNA,l2,0,116
17,1114,563,329,148,1598,643,SNA,l2,0,116
18,1084,506,300,165,1599,685,SNA,l2,0,116
19,1088,538,282,133,1599,629,SNA,l2,0,116
20,1076,485,248,167,1599,630,SNA,l2,0,116
1,933,489,145,164,1600,492,SNA,l2,0,117
2,956,528,156,141,1600,521,SNA,l2,0,117
3,994,520,146,128,1600,501,SNA,l2,0,117
4,983,486,205,154,1600,666,SNA,l2,0,117
5,988,501,252,264,1600,682,SNA,l2,0,117
6,978,475,259,181,1600,650,SNA,l2,0,117
7,969,490,319,188,1599,633,SNA,l2,0,117
8,1020,494,347,239,1600,624,SNA,l2,0,117
9,1016,481,324,104,1599,640,SNA,l2,0,117
10,1058,482,339,221,1600,627,SNA,l2,0,117
11,1065,535,364,212,1600,640,SNA,l2,0,117
12,1095,531,340,151,1600,659,SNA,l2,0,117
13,1106,526,336,141,1600,655,SNA,l2,0,117
14,1139,602,333,141,1599,633,SNA,l2,0,117
15,1129,548,306,188,1600,685,SNA,l2,0,117
16,1116,534,323,212,1599,686,SNA,l2,0,117
17,1091,517,276,186,1600,651,SNA,l2,0,117
18,1107,517,281,209,1600,631,SNA,l2,0,117
19,1132,498,256,135,1600,606,SNA,l2,0,117
20,1122,475,226,181,1600,563,SNA,l2,0,117
1,886,441,80,82,1600,424,SNA,l2,0,118
2,852,432,139,176,1600,547,SNA,l2,0,118
3,902,478,168,98,1600,514,SNA,l2,0,118
4,910,484,211,102,1599,556,SNA,l2,0,118
5,897,446,184,120,1600,598,SNA,l2,0,118
6,900,459,299,160,1600,711,SNA,l2,0,118
7,950,501,284,206,1600,590,SNA,l2,0,118
8,939,430,307,165,1600,714,SNA,l2,0,118
9,944,432,346,162,1600,628,SNA,l2,0,118
10,995,450,346,142,1599,587,SNA,l2,0,118
11,998,474,332,153,1600,621,SNA,l2,0,118
12,1042,510,363,126,1600,676,SNA,l2,0,118
13,1056,499,332,130,1598,619,SNA,l2,0,118
14,1112,537,333,122,1600,604,SNA,l2,0,118
15,1094,510,310,130,1600,623,SNA,l2,0,118
16,1099,516,313,175,1597,652,SNA,l2,0,118
17,1097,511,307,190,1597,683,SNA,l2,0,118
18,1096,508,261,191,1598,556,SNA,l2,0,118
19,1115,515,282,145,1599,600,SNA,l2,0,118
20,1049,484,273,161,1599,655,SNA,l2,0,118
1,944,490,185,170,1600,519,SNA,l2,0,119
2,928,495,170,126,1599,471,SNA,l2,0,119
3,954,521,202,131,1600,552,SNA,l2,0,119
4,955,455,183,189,1600,583,SNA,l2,0,119
5,922,475,232,136,1600,601,SNA,l2,0,119
6,942,477,224,109,1600,595,SNA,l2,0,119
7,960,468,240,134,1600,666,SNA,l2,0,119
8,959,467,263,124,1599,602,SNA,l2,0,119
9,978,482,276,162,1599,575,SNA,l2,0,119
10,1016,512,264,159,1600,599,SNA,l2,0,119
11,1031,494,292,140,1598,623,SNA,l2,0,119
12,1025,480,255,132,1600,640,SNA,l2,0,119
13,1032,474,285,136,1600,669,SNA,l2,0,119
14,1007,490,234,97,1600,552,SNA,l2,0,119
15,1018,507,235,159,1600,612,SNA,l2,0,119
16,1054,505,254,110,1600,657,SNA,l2,0,119
17,1034,469,217,185,1600,687,SNA,l2,0,119
18,1005,448,172,102,1597,638,SNA,l2,0,119
19,1048,479,220,180,1600,618,SNA,l2,0,119
20,1062,502,206,172,1598,650,SNA,l2,0,119
