arm,seed,layer,block,block_name,task_start,task_end,n_task,strict_dead_frac,strict_dead,alive,eff_rank,eff_rank_per_alive,dose,log10_unfit,unfit,eval_loss_exact,log10_mean_unfit
L2_Aall,9,1,1,B01,1,50,50,0.0056000000000000008,0.56000000000000005,99.439999999999998,14.643485594279714,0.14722208376649118,0.289839778832782,-2.8147308972328577,0.001840788106756896,0.0044928338858179302,-2.7349962002860329
L2_Aall,9,1,2,B02,51,100,50,0.030200000000000001,3.02,96.980000000000004,10.618660566566948,0.1095756972740053,0.30719031889192994,-2.6642196368830078,0.0026650651302952324,0.0087329107893726384,-2.574292172985555
L2_Aall,9,1,3,B03,101,150,50,0.042199999999999994,4.2199999999999998,95.780000000000001,7.6135691486279855,0.079506372575736659,0.29559026585434073,-2.5976054120389285,0.0031209765303491137,0.0085171838768915847,-2.5057094972040028
L2_Aall,9,1,4,B04,151,200,50,0.0212,2.1200000000000001,97.879999999999995,7.0447934746431455,0.071977558644925832,0.29757718231942365,-2.5099194287710263,0.003907441376470918,0.0058113473069245254,-2.4081075290006955
L2_Aall,9,1,5,B05,201,250,50,0.011599999999999999,1.1599999999999999,98.840000000000003,6.3789277652877203,0.064545874964675662,0.3048375659467733,-2.5073769840123559,0.0038418160061920959,0.0077607896990509939,-2.4154634383834681
L2_Aall,9,1,6,B06,251,300,50,0.01,1,99,5.2822853114261523,0.053356417287132786,0.32890638850089782,-2.4786081398650679,0.0041030456228582698,0.0077989612119258077,-2.3868936539701
L2_Aall,9,1,7,B07,301,350,50,0.0106,1.0600000000000001,98.939999999999998,4.5898183093525198,0.046391455538794084,0.31169254240099986,-2.3273713549052748,0.0058761162900475804,0.011583416426919233,-2.2309096179828338
L2_Aall,9,1,8,B08,351,400,50,0.01,1,99,4.1478057209494024,0.041897027484337351,0.2860193523830814,-2.4499676644898289,0.0042719359728594919,0.0071454271200836758,-2.3693752650717741
L2_Aall,9,1,9,B09,401,450,50,0.0146,1.46,98.540000000000006,3.961992628508753,0.040206944222890194,0.27636334606743146,-2.4304220179883194,0.0043250578251898854,0.0065726663323187381,-2.3640080817267966
L2_Aall,9,1,10,B10,451,500,50,0.019199999999999998,1.9199999999999999,98.079999999999998,3.8382729595060652,0.039133832673702573,0.31729455248419142,-2.4767497368354126,0.0040413967116656145,0.0067702810754214429,-2.3934685162411298
L2_Aall,9,2,1,B01,1,50,50,0.046799999999999994,4.6799999999999997,95.319999999999993,22.143732443014002,0.23252412890309732,0.92405673607814565,-2.8147308972328577,0.001840788106756896,0.0044928338858179302,-2.7349962002860329
L2_Aall,9,2,2,B02,51,100,50,0.1268,12.68,87.319999999999993,22.355372323615242,0.25635625076174517,1.0660202465086046,-2.6642196368830078,0.0026650651302952324,0.0087329107893726384,-2.574292172985555
L2_Aall,9,2,3,B03,101,150,50,0.22140000000000001,22.140000000000001,77.859999999999999,22.593626371278127,0.29044327591016023,0.99943432587219794,-2.5976054120389285,0.0031209765303491137,0.0085171838768915847,-2.5057094972040028
L2_Aall,9,2,4,B04,151,200,50,0.17460000000000001,17.460000000000001,82.540000000000006,22.97349830276551,0.2783928751801531,0.97757313974185311,-2.5099194287710263,0.003907441376470918,0.0058113473069245254,-2.4081075290006955
L2_Aall,9,2,5,B05,201,250,50,0.22120000000000001,22.120000000000001,77.879999999999995,23.05357273937318,0.29693205127489697,1.0311866715196236,-2.5073769840123559,0.0038418160061920959,0.0077607896990509939,-2.4154634383834681
L2_Aall,9,2,6,B06,251,300,50,0.36060000000000003,36.060000000000002,63.939999999999998,22.331214459494433,0.35123313414678242,1.0496029349239862,-2.4786081398650679,0.0041030456228582698,0.0077989612119258077,-2.3868936539701
L2_Aall,9,2,7,B07,301,350,50,0.41600000000000004,41.600000000000001,58.399999999999999,21.808474341272081,0.37525587520009279,1.0871501281789877,-2.3273713549052748,0.0058761162900475804,0.011583416426919233,-2.2309096179828338
L2_Aall,9,2,8,B08,351,400,50,0.42840000000000006,42.840000000000003,57.159999999999997,22.545615332575135,0.39539072752721227,0.96492877918602415,-2.4499676644898289,0.0042719359728594919,0.0071454271200836758,-2.3693752650717741
L2_Aall,9,2,9,B09,401,450,50,0.41639999999999999,41.640000000000001,58.359999999999999,22.56562859185556,0.3879655660449236,0.93882720762887251,-2.4304220179883194,0.0043250578251898854,0.0065726663323187381,-2.3640080817267966
L2_Aall,9,2,10,B10,451,500,50,0.41479999999999995,41.479999999999997,58.520000000000003,22.409984034101157,0.38405728843293441,1.025366101298582,-2.4767497368354126,0.0040413967116656145,0.0067702810754214429,-2.3934685162411298
L2_none,0,1,1,B01,1,50,50,0.50219999999999998,50.219999999999999,49.780000000000001,14.780721570755318,0.32288112614956543,12.187949794514028,-12.9306277275988,9.163460576449268e-08,1.2378908456014256e-07,-7.0379404842542117
L2_none,0,1,2,B02,51,100,50,0.67879999999999996,67.879999999999995,32.119999999999997,12.968784406879063,0.41717795878837011,12.7607566865385,-9.98849389680732,0.0027415407308239571,0.0039291980142653078,-2.562005297458529
L2_none,0,1,3,B03,101,150,50,0.65720000000000001,65.719999999999999,34.280000000000001,14.290179481299164,0.44987675351578077,11.717503489373989,-8.8391154154777674,0.0034738527308795951,0.0074145437906245493,-2.4591885968048777
L2_none,0,1,4,B04,151,200,50,0.76700000000000002,76.700000000000003,23.300000000000001,11.795866787383854,0.53839688189690993,11.485882772898655,-3.9846744203740938,0.034970134907414893,0.055442193376544345,-1.4563026922708855
L2_none,0,1,5,B05,201,250,50,0.754,75.400000000000006,24.600000000000001,11.940079755244277,0.5228962542393123,11.139636402635755,-4.8441197787953278,0.036603373706022575,0.043836609436403003,-1.4364788841579192
L2_none,0,1,6,B06,251,300,50,0.79519999999999991,79.519999999999996,20.48,9.4500792808082501,0.50919725396431059,11.957921790177554,-2.4405461971661717,0.081441916485384416,0.08625162270408572,-1.0891520151002194
L2_none,0,1,7,B07,301,350,50,0.83340000000000003,83.340000000000003,16.66,8.5684946477355393,0.53936911536319743,12.073614478125545,-2.3523689523478706,0.10080192048026254,0.15493568427782867,-0.99653119362426956
L2_none,0,1,8,B08,351,400,50,0.78000000000000003,78,22,10.159241591391677,0.47868625940737758,12.028548089454171,-1.012848836078974,0.25717416227531387,0.29146931577259105,-0.58977266617130308
L2_none,0,1,9,B09,401,450,50,0.81320000000000003,81.319999999999993,18.68,9.6104529129230709,0.52171586216290411,12.02604659908256,-1.546442686773037,0.15554074075714161,0.29892368009546433,-0.80815583706423644
L2_none,0,1,10,B10,451,500,50,0.80220000000000002,80.219999999999999,19.780000000000001,7.9560674573332282,0.39842235080896315,12.644376854576956,-0.41370710867950933,0.52645892027436447,0.6590596123956981,-0.27863551126709984
L2_none,0,2,1,B01,1,50,50,0.39700000000000002,39.700000000000003,60.299999999999997,17.484445820710249,0.29867971139374888,10.96075838688675,-12.9306277275988,9.163460576449268e-08,1.2378908456014256e-07,-7.0379404842542117
L2_none,0,2,2,B02,51,100,50,0.65620000000000001,65.620000000000005,34.380000000000003,12.703064168665128,0.38108521655137007,10.23350347949032,-9.98849389680732,0.0027415407308239571,0.0039291980142653078,-2.562005297458529
L2_none,0,2,3,B03,101,150,50,0.66379999999999995,66.379999999999995,33.619999999999997,11.574957445206685,0.34793780501151333,8.234269742817597,-8.8391154154777674,0.0034738527308795951,0.0074145437906245493,-2.4591885968048777
L2_none,0,2,4,B04,151,200,50,0.73599999999999999,73.599999999999994,26.399999999999999,9.5009715303386741,0.36411790753445056,7.1948190804546881,-3.9846744203740938,0.034970134907414893,0.055442193376544345,-1.4563026922708855
L2_none,0,2,5,B05,201,250,50,0.7742,77.420000000000002,22.579999999999998,9.692037124284079,0.44378879850345804,6.5550308616874551,-4.8441197787953278,0.036603373706022575,0.043836609436403003,-1.4364788841579192
L2_none,0,2,6,B06,251,300,50,0.8448,84.480000000000004,15.52,8.2818559610775999,0.53824446724269992,7.6665954739652467,-2.4405461971661717,0.081441916485384416,0.08625162270408572,-1.0891520151002194
L2_none,0,2,7,B07,301,350,50,0.88939999999999997,88.939999999999998,11.06,5.4994980165202287,0.51110718223285589,7.9479321451138789,-2.3523689523478706,0.10080192048026254,0.15493568427782867,-0.99653119362426956
L2_none,0,2,8,B08,351,400,50,0.91459999999999997,91.459999999999994,8.5399999999999991,4.7400861171266193,0.5773164128184769,8.7177192902748804,-1.012848836078974,0.25717416227531387,0.29146931577259105,-0.58977266617130308
L2_none,0,2,9,B09,401,450,50,0.91900000000000004,91.900000000000006,8.0999999999999996,4.2218058943834675,0.5590924375532369,8.3507380587398234,-1.546442686773037,0.15554074075714161,0.29892368009546433,-0.80815583706423644
L2_none,0,2,10,B10,451,500,50,0.93079999999999996,93.079999999999998,6.9199999999999999,3.5740669070528295,0.51539597385371594,12.783270677844815,-0.41370710867950933,0.52645892027436447,0.6590596123956981,-0.27863551126709984
L2_none,1,1,1,B01,1,50,50,0.48479999999999995,48.479999999999997,51.520000000000003,14.314424024606247,0.32192737428322865,11.405095843433219,-11.630165515838097,0.0028172559707973816,0.013705061256066832,-2.5501736920080234
L2_none,1,1,2,B02,51,100,50,0.63300000000000001,63.299999999999997,36.700000000000003,14.982210120620431,0.44822291678249288,12.632992607863958,-10.57507210431425,0.00057221103358349155,0.00047611084181170944,-3.2424437722241732
L2_none,1,1,3,B03,101,150,50,0.51660000000000006,51.659999999999997,48.340000000000003,17.796120041055513,0.38427542624089711,10.914863206600112,-9.0891513097622738,0.0024863358684645946,0.0034709010300214699,-2.6044402047498121
L2_none,1,1,4,B04,151,200,50,0.74239999999999995,74.239999999999995,25.760000000000002,12.621251900903149,0.56474061364503514,12.36553839470619,-6.7168869141303036,0.014022586415599243,0.02008595508717486,-1.8531718749267709
L2_none,1,1,5,B05,201,250,50,0.75879999999999992,75.879999999999995,24.120000000000001,11.716176479169301,0.5169799178195259,11.53002218011564,-5.8742091862262917,0.0071329449602929437,0.0092276749081192863,-2.146731127098521
L2_none,1,1,6,B06,251,300,50,0.79280000000000006,79.280000000000001,20.719999999999999,9.6169721028326034,0.50359657114948941,12.247511132091756,-2.844171304544322,0.12132855730636799,0.15275486171316138,-0.91603696647978894
L2_none,1,1,7,B07,301,350,50,0.73299999999999998,73.299999999999997,26.699999999999999,12.480736354042685,0.5355493945040487,11.013829240582545,-3.8043385344618459,0.057504582896401334,0.087084249280053816,-1.2402975423137539
L2_none,1,1,8,B08,351,400,50,0.84900000000000009,84.900000000000006,15.1,8.3518822756978324,0.58384962161000076,12.160017808812912,-1.0732756147858495,0.20045572442680754,0.28572916612714522,-0.69798153706136901
L2_none,1,1,9,B09,401,450,50,0.82099999999999995,82.099999999999994,17.899999999999999,9.5188248412160856,0.56431835539683284,12.116133177897867,-0.56893210344103617,0.33328811679146142,0.48652062961773751,-0.47718017059958845
L2_none,1,1,10,B10,451,500,50,0.80799999999999994,80.799999999999997,19.199999999999999,9.1884893942941126,0.49729520882563621,12.212257662391277,-0.81393096252615205,0.3785631524962374,0.56074533161040963,-0.42186166043651635
L2_none,1,2,1,B01,1,50,50,0.39140000000000003,39.140000000000001,60.859999999999999,16.609384897401608,0.27712260132884187,9.8990841553732469,-11.630165515838097,0.0028172559707973816,0.013705061256066832,-2.5501736920080234
L2_none,1,2,2,B02,51,100,50,0.56359999999999999,56.359999999999999,43.640000000000001,15.689598311190645,0.37210117083013272,8.3051575736418393,-10.57507210431425,0.00057221103358349155,0.00047611084181170944,-3.2424437722241732
L2_none,1,2,3,B03,101,150,50,0.66720000000000002,66.719999999999999,33.280000000000001,13.333457903036891,0.40644826109135401,7.564852791334614,-9.0891513097622738,0.0024863358684645946,0.0034709010300214699,-2.6044402047498121
L2_none,1,2,4,B04,151,200,50,0.72620000000000007,72.620000000000005,27.379999999999999,11.262206531896885,0.41494291956258933,7.0015476928015836,-6.7168869141303036,0.014022586415599243,0.02008595508717486,-1.8531718749267709
L2_none,1,2,5,B05,201,250,50,0.83400000000000007,83.400000000000006,16.600000000000001,7.5127974067204626,0.46612776106276305,7.8337511529558164,-5.8742091862262917,0.0071329449602929437,0.0092276749081192863,-2.146731127098521
L2_none,1,2,6,B06,251,300,50,0.85699999999999998,85.700000000000003,14.300000000000001,7.7956959430788633,0.55593935753536494,8.7044254475688536,-2.844171304544322,0.12132855730636799,0.15275486171316138,-0.91603696647978894
L2_none,1,2,7,B07,301,350,50,0.83660000000000001,83.659999999999997,16.34,8.1249696503885449,0.50036231919722285,6.8360989404263988,-3.8043385344618459,0.057504582896401334,0.087084249280053816,-1.2402975423137539
L2_none,1,2,8,B08,351,400,50,0.89439999999999997,89.439999999999998,10.56,6.1499120858606444,0.59297460451487316,7.1767608957116842,-1.0732756147858495,0.20045572442680754,0.28572916612714522,-0.69798153706136901
L2_none,1,2,9,B09,401,450,50,0.92319999999999991,92.319999999999993,7.6799999999999997,4.6945167186721646,0.61199521560505932,6.3254421023088154,-0.56893210344103617,0.33328811679146142,0.48652062961773751,-0.47718017059958845
L2_none,1,2,10,B10,451,500,50,0.94359999999999999,94.359999999999999,5.6399999999999997,3.5801736436764311,0.66424624703011115,9.0377853083901432,-0.81393096252615205,0.3785631524962374,0.56074533161040963,-0.42186166043651635
L2_none,2,1,1,B01,1,50,50,0.41439999999999999,41.439999999999998,58.560000000000002,14.36952609696106,0.26474128100503025,11.965671848242778,-13.045563726947169,6.4648992371693199e-09,1.0497047260950673e-08,-8.1894382397058418
L2_none,2,1,2,B02,51,100,50,0.58079999999999998,58.079999999999998,41.920000000000002,15.387240321697522,0.40131552028887313,11.045989194921885,-10.971962844082475,0.0001259954684954283,0.00031609352067978513,-3.8996450742698983
L2_none,2,1,3,B03,101,150,50,0.755,75.5,24.5,10.301626595162647,0.49861986013501708,12.570468137759422,-7.2630197372937051,0.0096049728314545231,0.012090336375460496,-2.0175038592422738
L2_none,2,1,4,B04,151,200,50,0.84140000000000004,84.140000000000001,15.859999999999999,9.1333679314413523,0.60904792867179514,12.377106354492783,-2.7104498593979662,0.06629843892664046,0.086331788122761252,-1.1784966974402882
L2_none,2,1,5,B05,201,250,50,0.83900000000000008,83.900000000000006,16.100000000000001,8.9391677981510913,0.59863858769876255,12.420833197337792,-3.3357633337216002,0.034652829645443764,0.033085342712182844,-1.4602612964280333
L2_none,2,1,6,B06,251,300,50,0.8488,84.879999999999995,15.119999999999999,7.8741672054388268,0.54695081198827422,12.965447176415074,-2.2211111320159667,0.084128490146465632,0.069668555622338244,-1.0750569052950458
L2_none,2,1,7,B07,301,350,50,0.7278,72.780000000000001,27.219999999999999,11.01203522044691,0.42164384364928481,12.129422295978646,-1.5630726103822163,0.34758064560353125,0.33667156039695922,-0.45894441444893302
L2_none,2,1,8,B08,351,400,50,0.60060000000000002,60.060000000000002,39.939999999999998,12.895269091607931,0.33072986338383642,10.939035291703641,-0.5247294196238762,0.59943406543371358,0.67410151690105324,-0.2222585800265123
L2_none,2,1,9,B09,401,450,50,0.56619999999999993,56.619999999999997,43.380000000000003,15.451229023615491,0.37443178304373198,10.133970872696429,-2.3962284417056776,0.15885751862170971,0.19902136374232515,-0.79899222547865512
L2_none,2,1,10,B10,451,500,50,0.72060000000000002,72.060000000000002,27.940000000000001,11.029412654519213,0.46903598542385039,12.256805150406933,-1.8877933068056705,0.14038911389766842,0.12654487760925748,-0.8526665671169591
L2_none,2,2,1,B01,1,50,50,0.33439999999999998,33.439999999999998,66.560000000000002,17.606936311797138,0.271626414583164,12.074456842739325,-13.045563726947169,6.4648992371693199e-09,1.0497047260950673e-08,-8.1894382397058418
L2_none,2,2,2,B02,51,100,50,0.46659999999999996,46.659999999999997,53.340000000000003,14.061451905483569,0.26617685693014331,8.7856286493070783,-10.971962844082475,0.0001259954684954283,0.00031609352067978513,-3.8996450742698983
L2_none,2,2,3,B03,101,150,50,0.64119999999999999,64.120000000000005,35.880000000000003,10.762312511854805,0.30436013577294274,9.2465913683279322,-7.2630197372937051,0.0096049728314545231,0.012090336375460496,-2.0175038592422738
L2_none,2,2,4,B04,151,200,50,0.73340000000000005,73.340000000000003,26.66,9.431756706096607,0.35665903793893589,6.8830313839954149,-2.7104498593979662,0.06629843892664046,0.086331788122761252,-1.1784966974402882
L2_none,2,2,5,B05,201,250,50,0.79400000000000004,79.400000000000006,20.600000000000001,8.8558976495874795,0.44147037364441644,6.906057826491856,-3.3357633337216002,0.034652829645443764,0.033085342712182844,-1.4602612964280333
L2_none,2,2,6,B06,251,300,50,0.88040000000000007,88.040000000000006,11.960000000000001,6.3858980736664694,0.54079410553339047,9.2124639353078148,-2.2211111320159667,0.084128490146465632,0.069668555622338244,-1.0750569052950458
L2_none,2,2,7,B07,301,350,50,0.90379999999999994,90.379999999999995,9.6199999999999992,5.0909423452882674,0.54150720439356481,9.9813020733500135,-1.5630726103822163,0.34758064560353125,0.33667156039695922,-0.45894441444893302
L2_none,2,2,8,B08,351,400,50,0.9214,92.140000000000001,7.8600000000000003,3.3993293979959645,0.41384750420444588,11.565723643198133,-0.5247294196238762,0.59943406543371358,0.67410151690105324,-0.2222585800265123
L2_none,2,2,9,B09,401,450,50,0.89419999999999999,89.420000000000002,10.58,5.340751997568594,0.51518061353238986,8.8136081337388497,-2.3962284417056776,0.15885751862170971,0.19902136374232515,-0.79899222547865512
L2_none,2,2,10,B10,451,500,50,0.86699999999999999,86.700000000000003,13.300000000000001,6.4835747932832941,0.49622068917454681,8.4984483495968757,-1.8877933068056705,0.14038911389766842,0.12654487760925748,-0.8526665671169591
L2_none,3,1,1,B01,1,50,50,0.51239999999999997,51.240000000000002,48.759999999999998,14.358278611973317,0.33087467123027514,12.245480210478526,-12.740851157108306,2.9777134569705135e-08,6.1274620937284462e-08,-7.5261170963903972
L2_none,3,1,2,B02,51,100,50,0.66020000000000001,66.019999999999996,33.979999999999997,13.420297412002801,0.43040422259816724,12.583863283530215,-10.221682646745249,0.00017502363212789287,0.00032546618490123978,-3.7569033078290204
L2_none,3,1,3,B03,101,150,50,0.7118000000000001,71.180000000000007,28.82,13.992171021240276,0.49561139614128924,12.345082978680264,-10.5899437177187,0.0020531639941068131,0.0048687218760996498,-2.6875763604729537
L2_none,3,1,4,B04,151,200,50,0.67900000000000005,67.900000000000006,32.100000000000001,15.354751622476687,0.50021071785423143,11.483480243860589,-10.139332622021145,6.3189443905508442e-05,3.6945740203383463e-05,-4.1993554665988508
L2_none,3,1,5,B05,201,250,50,0.6826000000000001,68.260000000000005,31.739999999999998,14.445929060305854,0.48270751464224843,11.271613571442948,-7.3043180774076681,0.0084882612788262039,0.013826734906297898,-2.0711812607978044
L2_none,3,1,6,B06,251,300,50,0.7238,72.379999999999995,27.620000000000001,12.931650680310947,0.50996956252927905,11.35603237970575,-6.1882654559576133,0.12663475040573663,0.25703273009907945,-0.89744710128116889
L2_none,3,1,7,B07,301,350,50,0.76659999999999995,76.659999999999997,23.34,10.319163319070768,0.46065848851304209,12.035444898302435,-3.7625915025043195,0.10444921239899721,0.17890676196571553,-0.98109483047600454
L2_none,3,1,8,B08,351,400,50,0.8034,80.340000000000003,19.66,8.7284707872631948,0.4692167133453462,11.98987289406177,-1.5173561097473052,0.20422323047768162,0.30322022135656146,-0.68989485826066166
L2_none,3,1,9,B09,401,450,50,0.73840000000000006,73.840000000000003,26.16,11.75642389069851,0.47668943025031552,11.549267841933842,-3.1198649408462522,0.098941933349987479,0.11907353246723926,-1.0046196076667266
L2_none,3,1,10,B10,451,500,50,0.85840000000000005,85.840000000000003,14.16,7.5998084158555264,0.55027332837343301,12.038478286292415,-2.3589244868897317,0.14504796362877456,0.17508285034990984,-0.83848836400708993
L2_none,3,2,1,B01,1,50,50,0.4078,40.780000000000001,59.219999999999999,17.741950307524174,0.30574492414081605,10.938909368872713,-12.740851157108306,2.9777134569705135e-08,6.1274620937284462e-08,-7.5261170963903972
L2_none,3,2,2,B02,51,100,50,0.64159999999999995,64.159999999999997,35.840000000000003,13.18529681307856,0.3825121695440703,9.2730572634874324,-10.221682646745249,0.00017502363212789287,0.00032546618490123978,-3.7569033078290204
L2_none,3,2,3,B03,101,150,50,0.67799999999999994,67.799999999999997,32.200000000000003,12.878137415333908,0.40414983946277344,7.6356425018420442,-10.5899437177187,0.0020531639941068131,0.0048687218760996498,-2.6875763604729537
L2_none,3,2,4,B04,151,200,50,0.69679999999999997,69.680000000000007,30.32,12.559709751042952,0.42009817131762422,7.1363835045297321,-10.139332622021145,6.3189443905508442e-05,3.6945740203383463e-05,-4.1993554665988508
L2_none,3,2,5,B05,201,250,50,0.77320000000000011,77.319999999999993,22.68,10.427592481206222,0.46618350351631821,7.5404152316683781,-7.3043180774076681,0.0084882612788262039,0.013826734906297898,-2.0711812607978044
L2_none,3,2,6,B06,251,300,50,0.78180000000000005,78.180000000000007,21.82,9.3244166938120845,0.42627981771482698,7.8816639159917603,-6.1882654559576133,0.12663475040573663,0.25703273009907945,-0.89744710128116889
L2_none,3,2,7,B07,301,350,50,0.81140000000000001,81.140000000000001,18.859999999999999,8.5087680986558318,0.46502451263116157,8.4979173482565482,-3.7625915025043195,0.10444921239899721,0.17890676196571553,-0.98109483047600454
L2_none,3,2,8,B08,351,400,50,0.8667999999999999,86.680000000000007,13.32,6.1346345016494839,0.46199220415563691,8.8687285662964932,-1.5173561097473052,0.20422323047768162,0.30322022135656146,-0.68989485826066166
L2_none,3,2,9,B09,401,450,50,0.86019999999999996,86.019999999999996,13.98,6.7829695858377805,0.49238579231145657,8.9168473396901469,-3.1198649408462522,0.098941933349987479,0.11907353246723926,-1.0046196076667266
L2_none,3,2,10,B10,451,500,50,0.87840000000000007,87.840000000000003,12.16,5.9197949247165704,0.49617273106340903,8.1745404605592107,-2.3589244868897317,0.14504796362877456,0.17508285034990984,-0.83848836400708993
L2_none,4,1,1,B01,1,50,50,0.58379999999999999,58.380000000000003,41.619999999999997,13.645614073866469,0.39406822363928723,12.552699414694677,-12.253021007318889,0.003025107591921193,0.006193975849560291,-2.5192591744836723
L2_none,4,1,2,B02,51,100,50,0.78139999999999998,78.140000000000001,21.859999999999999,10.267103319342111,0.50268827430232899,12.293002497412981,-6.268209775166401,0.033361972661745939,0.089707376023348731,-1.4767482778549819
L2_none,4,1,3,B03,101,150,50,0.69499999999999995,69.5,30.5,14.970938543067232,0.51691416396676904,11.800066746214993,-8.3819639449421484,0.0014352613557500687,0.0025152671867788006,-2.8430690083202403
L2_none,4,1,4,B04,151,200,50,0.70519999999999994,70.519999999999996,29.48,14.498183699027006,0.55220880983067899,11.006214631166083,-7.2064205915538455,0.017276051487467123,0.027297550707278205,-1.7625555103035424
L2_none,4,1,5,B05,201,250,50,0.67200000000000004,67.200000000000003,32.799999999999997,14.302988557920948,0.46800267064046958,11.210255749689701,-6.1673371975541338,0.0122553829642842,0.022021958466449356,-1.911673113079652
L2_none,4,1,6,B06,251,300,50,0.72180000000000011,72.180000000000007,27.82,11.310765022483475,0.42730970125138695,12.06794364050972,-1.3974179008566574,0.21754678051144213,0.36421824566343225,-0.66244733947520007
L2_none,4,1,7,B07,301,350,50,0.67700000000000005,67.700000000000003,32.299999999999997,14.047674946823253,0.45817364667984234,11.244891769701976,-4.1068705125714189,0.059787693138873693,0.10263393191532991,-1.2233882031676633
L2_none,4,1,8,B08,351,400,50,0.82620000000000005,82.620000000000005,17.379999999999999,10.08524704975968,0.6087303177070158,12.440469267160179,-3.699363583826933,0.030265191318413667,0.063932384139522111,-1.5190565763931367
L2_none,4,1,9,B09,401,450,50,0.74060000000000004,74.060000000000002,25.940000000000001,11.254781963438496,0.52043354668274655,11.592830921306673,-1.9525488028825349,0.09706642082215422,0.19261105863860081,-1.0129309840345389
L2_none,4,1,10,B10,451,500,50,0.63259999999999994,63.259999999999998,36.740000000000002,15.513081452441515,0.45969112524583644,10.335314437327531,-2.9776392681708699,0.091912358252580706,0.13863080879112291,-1.0366260907894891
L2_none,4,2,1,B01,1,50,50,0.31859999999999999,31.859999999999999,68.140000000000001,17.617028808966108,0.26008338172415685,9.6669778645618276,-12.253021007318889,0.003025107591921193,0.006193975849560291,-2.5192591744836723
L2_none,4,2,2,B02,51,100,50,0.6926000000000001,69.260000000000005,30.739999999999998,10.751757257937321,0.35550076763261901,8.668652178480805,-6.268209775166401,0.033361972661745939,0.089707376023348731,-1.4767482778549819
L2_none,4,2,3,B03,101,150,50,0.6764,67.640000000000001,32.359999999999999,13.890200826462422,0.43530800367027533,6.2293661578991211,-8.3819639449421484,0.0014352613557500687,0.0025152671867788006,-2.8430690083202403
L2_none,4,2,4,B04,151,200,50,0.73120000000000007,73.120000000000005,26.879999999999999,11.498863892831393,0.43369163202266037,5.7052383995870954,-7.2064205915538455,0.017276051487467123,0.027297550707278205,-1.7625555103035424
L2_none,4,2,5,B05,201,250,50,0.76179999999999992,76.180000000000007,23.82,11.168555275362111,0.47319054242822939,7.4387269508752718,-6.1673371975541338,0.0122553829642842,0.022021958466449356,-1.911673113079652
L2_none,4,2,6,B06,251,300,50,0.86060000000000003,86.060000000000002,13.94,7.4796012394213029,0.57553187472688594,9.0852757750271831,-1.3974179008566574,0.21754678051144213,0.36421824566343225,-0.66244733947520007
L2_none,4,2,7,B07,301,350,50,0.8024,80.239999999999995,19.760000000000002,8.121280315084233,0.42800653831239166,8.1161260395355583,-4.1068705125714189,0.059787693138873693,0.10263393191532991,-1.2233882031676633
L2_none,4,2,8,B08,351,400,50,0.77639999999999998,77.640000000000001,22.359999999999999,9.7527999696471959,0.44307769036576816,6.8285187884329757,-3.699363583826933,0.030265191318413667,0.063932384139522111,-1.5190565763931367
L2_none,4,2,9,B09,401,450,50,0.86580000000000001,86.579999999999998,13.42,7.091900934121111,0.54546246565551149,7.3601215425655395,-1.9525488028825349,0.09706642082215422,0.19261105863860081,-1.0129309840345389
L2_none,4,2,10,B10,451,500,50,0.85439999999999994,85.439999999999998,14.56,7.7371359688171859,0.55772553691149906,6.6723398191909711,-2.9776392681708699,0.091912358252580706,0.13863080879112291,-1.0366260907894891
L2_none,5,1,1,B01,1,50,50,0.35100000000000003,35.100000000000001,64.900000000000006,14.698162512466476,0.2374251709185552,11.547280748892296,-13.513664972516624,1.1869550984663179e-11,2.4000405861526892e-11,-10.925565709737192
L2_none,5,1,2,B02,51,100,50,0.49619999999999997,49.619999999999997,50.380000000000003,16.405797422556091,0.33157139293876048,11.069388734189918,-13.085835593944946,1.5904217326524151e-08,1.7550139639629925e-08,-7.798487698397885
L2_none,5,1,3,B03,101,150,50,0.63319999999999999,63.32,36.68,14.810598783760689,0.42017405101215133,11.775602879514173,-12.285475134334058,2.048325691744905e-06,3.0123728213570741e-06,-5.6886009876953398
L2_none,5,1,4,B04,151,200,50,0.73040000000000005,73.040000000000006,26.960000000000001,12.175659547465536,0.46993967004452331,12.605540855793153,-8.0452889911410921,0.0052764344269315118,0.0075266458998438091,-2.2776594547003421
L2_none,5,1,5,B05,201,250,50,0.72160000000000002,72.159999999999997,27.84,12.326815326431829,0.48453806641635977,11.748837922027672,-6.114349226753915,0.043994196245717251,0.042972567254339233,-1.3566046122571733
L2_none,5,1,6,B06,251,300,50,0.72319999999999995,72.319999999999993,27.68,11.692991243673973,0.45806674851661405,11.856191715712306,-2.8146318336016414,0.076367919877437643,0.13961633302556714,-1.1170890386242402
L2_none,5,1,7,B07,301,350,50,0.75580000000000003,75.579999999999998,24.420000000000002,11.704399041727781,0.51819848978635308,12.131244852490667,-4.8572601015650561,0.029821348230704078,0.03818701380649725,-1.5254727258756817
L2_none,5,1,8,B08,351,400,50,0.82799999999999996,82.799999999999997,17.199999999999999,10.180332546581596,0.61453815736846917,12.414147832666126,-5.7234386516523044,0.028372382654222247,0.057862095637479384,-1.5471041915171293
