scope,window,metric,arm,baseline,layer,seed,arm_level,baseline_level,gap
block,B09,log10_unfit,L2_Aall,L2_none,,6,-2.3562455987356032,-2.6718528158757828,0.31560721714017959
block,B09,log10_unfit,L2_Aall,L2_none,,7,-2.1640117923307161,-1.0351880365692556,-1.1288237557614604
block,B09,log10_unfit,L2_Aall,L2_none,,8,-2.1756525226523546,-1.4311639536423946,-0.74448856900996008
block,B09,log10_unfit,L2_Aall,L2_none,,9,-2.4304220179883194,-2.3804481700211646,-0.049973847967154761
block,B09,strict_dead_frac,L2_A1,L2_none,1,0,0.33360000000000001,0.81320000000000003,-0.47960000000000003
block,B09,strict_dead_frac,L2_A1,L2_none,1,1,0.36259999999999998,0.82099999999999995,-0.45839999999999997
block,B09,strict_dead_frac,L2_A1,L2_none,1,2,0.3054,0.56619999999999993,-0.26079999999999992
block,B09,strict_dead_frac,L2_A1,L2_none,1,3,0.2848,0.73840000000000006,-0.45360000000000006
block,B09,strict_dead_frac,L2_A1,L2_none,1,4,0.47420000000000001,0.74060000000000004,-0.26640000000000003
block,B09,strict_dead_frac,L2_A1,L2_none,1,5,0.32660000000000006,0.73239999999999994,-0.40579999999999988
block,B09,strict_dead_frac,L2_A1,L2_none,1,6,0.29160000000000003,0.67720000000000002,-0.3856
block,B09,strict_dead_frac,L2_A1,L2_none,1,7,0.40299999999999997,0.75239999999999996,-0.34939999999999999
block,B09,strict_dead_frac,L2_A1,L2_none,1,8,0.34360000000000002,0.75900000000000001,-0.41539999999999999
block,B09,strict_dead_frac,L2_A1,L2_none,1,9,0.38020000000000004,0.78120000000000001,-0.40099999999999997
block,B09,strict_dead_frac,L2_A1,L2_none,2,0,0.88379999999999992,0.91900000000000004,-0.03520000000000012
block,B09,strict_dead_frac,L2_A1,L2_none,2,1,0.85159999999999991,0.92319999999999991,-0.071599999999999997
block,B09,strict_dead_frac,L2_A1,L2_none,2,2,0.91520000000000001,0.89419999999999999,0.021000000000000019
block,B09,strict_dead_frac,L2_A1,L2_none,2,3,0.92980000000000007,0.86019999999999996,0.069600000000000106
block,B09,strict_dead_frac,L2_A1,L2_none,2,4,0.91000000000000003,0.86580000000000001,0.044200000000000017
block,B09,strict_dead_frac,L2_A1,L2_none,2,5,0.89760000000000006,0.86260000000000003,0.035000000000000031
block,B09,strict_dead_frac,L2_A1,L2_none,2,6,0.89359999999999995,0.82620000000000005,0.067399999999999904
block,B09,strict_dead_frac,L2_A1,L2_none,2,7,0.89540000000000008,0.89939999999999998,-0.0039999999999998925
block,B09,strict_dead_frac,L2_A1,L2_none,2,8,0.92720000000000002,0.9234,0.0038000000000000256
block,B09,strict_dead_frac,L2_A1,L2_none,2,9,0.92900000000000005,0.89800000000000002,0.031000000000000028
block,B09,strict_dead_frac,L2_Aall,L2_A1,1,0,0.01,0.33360000000000001,-0.3236
block,B09,strict_dead_frac,L2_Aall,L2_A1,1,1,0.07400000000000001,0.36259999999999998,-0.28859999999999997
block,B09,strict_dead_frac,L2_Aall,L2_A1,1,2,0.029999999999999999,0.3054,-0.27539999999999998
block,B09,strict_dead_frac,L2_Aall,L2_A1,1,3,0.02,0.2848,-0.26479999999999998
block,B09,strict_dead_frac,L2_Aall,L2_A1,1,4,0,0.47420000000000001,-0.47420000000000001
block,B09,strict_dead_frac,L2_Aall,L2_A1,1,5,0.02,0.32660000000000006,-0.30660000000000004
block,B09,strict_dead_frac,L2_Aall,L2_A1,1,6,0,0.29160000000000003,-0.29160000000000003
block,B09,strict_dead_frac,L2_Aall,L2_A1,1,7,0.014800000000000001,0.40299999999999997,-0.38819999999999999
block,B09,strict_dead_frac,L2_Aall,L2_A1,1,8,0.026000000000000002,0.34360000000000002,-0.31759999999999999
block,B09,strict_dead_frac,L2_Aall,L2_A1,1,9,0.0146,0.38020000000000004,-0.36560000000000004
block,B09,strict_dead_frac,L2_Aall,L2_A1,2,0,0.62659999999999993,0.88379999999999992,-0.25719999999999998
block,B09,strict_dead_frac,L2_Aall,L2_A1,2,1,0.63319999999999999,0.85159999999999991,-0.21839999999999993
block,B09,strict_dead_frac,L2_Aall,L2_A1,2,2,0.25359999999999999,0.91520000000000001,-0.66159999999999997
block,B09,strict_dead_frac,L2_Aall,L2_A1,2,3,0.7712,0.92980000000000007,-0.15860000000000007
block,B09,strict_dead_frac,L2_Aall,L2_A1,2,4,0.53539999999999999,0.91000000000000003,-0.37460000000000004
block,B09,strict_dead_frac,L2_Aall,L2_A1,2,5,0.4894,0.89760000000000006,-0.40820000000000006
block,B09,strict_dead_frac,L2_Aall,L2_A1,2,6,0.55059999999999998,0.89359999999999995,-0.34299999999999997
block,B09,strict_dead_frac,L2_Aall,L2_A1,2,7,0.53980000000000006,0.89540000000000008,-0.35560000000000003
block,B09,strict_dead_frac,L2_Aall,L2_A1,2,8,0.71939999999999993,0.92720000000000002,-0.2078000000000001
block,B09,strict_dead_frac,L2_Aall,L2_A1,2,9,0.41639999999999999,0.92900000000000005,-0.51260000000000006
block,B09,strict_dead_frac,L2_Aall,L2_none,1,0,0.01,0.81320000000000003,-0.80320000000000003
block,B09,strict_dead_frac,L2_Aall,L2_none,1,1,0.07400000000000001,0.82099999999999995,-0.74699999999999989
block,B09,strict_dead_frac,L2_Aall,L2_none,1,2,0.029999999999999999,0.56619999999999993,-0.5361999999999999
block,B09,strict_dead_frac,L2_Aall,L2_none,1,3,0.02,0.73840000000000006,-0.71840000000000004
block,B09,strict_dead_frac,L2_Aall,L2_none,1,4,0,0.74060000000000004,-0.74060000000000004
block,B09,strict_dead_frac,L2_Aall,L2_none,1,5,0.02,0.73239999999999994,-0.71239999999999992
block,B09,strict_dead_frac,L2_Aall,L2_none,1,6,0,0.67720000000000002,-0.67720000000000002
block,B09,strict_dead_frac,L2_Aall,L2_none,1,7,0.014800000000000001,0.75239999999999996,-0.73759999999999992
block,B09,strict_dead_frac,L2_Aall,L2_none,1,8,0.026000000000000002,0.75900000000000001,-0.73299999999999998
block,B09,strict_dead_frac,L2_Aall,L2_none,1,9,0.0146,0.78120000000000001,-0.76660000000000006
block,B09,strict_dead_frac,L2_Aall,L2_none,2,0,0.62659999999999993,0.91900000000000004,-0.2924000000000001
block,B09,strict_dead_frac,L2_Aall,L2_none,2,1,0.63319999999999999,0.92319999999999991,-0.28999999999999992
block,B09,strict_dead_frac,L2_Aall,L2_none,2,2,0.25359999999999999,0.89419999999999999,-0.64060000000000006
block,B09,strict_dead_frac,L2_Aall,L2_none,2,3,0.7712,0.86019999999999996,-0.088999999999999968
block,B09,strict_dead_frac,L2_Aall,L2_none,2,4,0.53539999999999999,0.86580000000000001,-0.33040000000000003
block,B09,strict_dead_frac,L2_Aall,L2_none,2,5,0.4894,0.86260000000000003,-0.37320000000000003
block,B09,strict_dead_frac,L2_Aall,L2_none,2,6,0.55059999999999998,0.82620000000000005,-0.27560000000000007
block,B09,strict_dead_frac,L2_Aall,L2_none,2,7,0.53980000000000006,0.89939999999999998,-0.35959999999999992
block,B09,strict_dead_frac,L2_Aall,L2_none,2,8,0.71939999999999993,0.9234,-0.20400000000000007
block,B09,strict_dead_frac,L2_Aall,L2_none,2,9,0.41639999999999999,0.89800000000000002,-0.48160000000000003
block,B10,log10_unfit,L2_A1,L2_none,,0,-2.2927863980052225,-0.41370710867950933,-1.8790792893257131
block,B10,log10_unfit,L2_A1,L2_none,,1,-2.1291173724834223,-0.81393096252615205,-1.3151864099572701
block,B10,log10_unfit,L2_A1,L2_none,,2,-2.4642066175564836,-1.8877933068056705,-0.57641331075081315
block,B10,log10_unfit,L2_A1,L2_none,,3,-1.5768413549078437,-2.3589244868897317,0.78208313198188795
block,B10,log10_unfit,L2_A1,L2_none,,4,-2.5872836285434113,-2.9776392681708699,0.39035563962745856
block,B10,log10_unfit,L2_A1,L2_none,,5,-2.3077196284782411,-1.6874518106289877,-0.62026781784925333
block,B10,log10_unfit,L2_A1,L2_none,,6,-2.3492739145067851,-2.1986304980479385,-0.1506434164588466
block,B10,log10_unfit,L2_A1,L2_none,,7,-2.4450281370607914,-1.5387048159600181,-0.90632332110077329
block,B10,log10_unfit,L2_A1,L2_none,,8,-1.9951385010257547,-2.511677051825377,0.5165385507996223
block,B10,log10_unfit,L2_A1,L2_none,,9,-2.1570785254317437,-1.7899674214761336,-0.36711110395561009
block,B10,log10_unfit,L2_Aall,L2_A1,,0,-2.1838744176945495,-2.2927863980052225,0.10891198031067306
block,B10,log10_unfit,L2_Aall,L2_A1,,1,-2.0640051770464978,-2.1291173724834223,0.06511219543692448
block,B10,log10_unfit,L2_Aall,L2_A1,,2,-2.3133103785806393,-2.4642066175564836,0.15089623897584437
block,B10,log10_unfit,L2_Aall,L2_A1,,3,-1.9394967984495202,-1.5768413549078437,-0.36265544354167645
block,B10,log10_unfit,L2_Aall,L2_A1,,4,-2.1958556794555237,-2.5872836285434113,0.39142794908788758
block,B10,log10_unfit,L2_Aall,L2_A1,,5,-2.2267988990815453,-2.3077196284782411,0.080920729396695812
block,B10,log10_unfit,L2_Aall,L2_A1,,6,-2.3898776805354855,-2.3492739145067851,-0.040603766028700417
block,B10,log10_unfit,L2_Aall,L2_A1,,7,-2.1517089204746109,-2.4450281370607914,0.29331921658618043
block,B10,log10_unfit,L2_Aall,L2_A1,,8,-2.1698642130344341,-1.9951385010257547,-0.17472571200867937
block,B10,log10_unfit,L2_Aall,L2_A1,,9,-2.4767497368354126,-2.1570785254317437,-0.31967121140366883
block,B10,log10_unfit,L2_Aall,L2_none,,0,-2.1838744176945495,-0.41370710867950933,-1.77016730901504
block,B10,log10_unfit,L2_Aall,L2_none,,1,-2.0640051770464978,-0.81393096252615205,-1.2500742145203456
block,B10,log10_unfit,L2_Aall,L2_none,,2,-2.3133103785806393,-1.8877933068056705,-0.42551707177496878
block,B10,log10_unfit,L2_Aall,L2_none,,3,-1.9394967984495202,-2.3589244868897317,0.4194276884402115
block,B10,log10_unfit,L2_Aall,L2_none,,4,-2.1958556794555237,-2.9776392681708699,0.78178358871534614
block,B10,log10_unfit,L2_Aall,L2_none,,5,-2.2267988990815453,-1.6874518106289877,-0.53934708845255752
block,B10,log10_unfit,L2_Aall,L2_none,,6,-2.3898776805354855,-2.1986304980479385,-0.19124718248754702
block,B10,log10_unfit,L2_Aall,L2_none,,7,-2.1517089204746109,-1.5387048159600181,-0.61300410451459286
block,B10,log10_unfit,L2_Aall,L2_none,,8,-2.1698642130344341,-2.511677051825377,0.34181283879094293
block,B10,log10_unfit,L2_Aall,L2_none,,9,-2.4767497368354126,-1.7899674214761336,-0.68678231535927892
block,B10,strict_dead_frac,L2_A1,L2_none,1,0,0.34499999999999997,0.80220000000000002,-0.45720000000000005
block,B10,strict_dead_frac,L2_A1,L2_none,1,1,0.39660000000000006,0.80799999999999994,-0.41139999999999988
block,B10,strict_dead_frac,L2_A1,L2_none,1,2,0.34619999999999995,0.72060000000000002,-0.37440000000000007
block,B10,strict_dead_frac,L2_A1,L2_none,1,3,0.30199999999999999,0.85840000000000005,-0.55640000000000001
block,B10,strict_dead_frac,L2_A1,L2_none,1,4,0.54059999999999997,0.63259999999999994,-0.091999999999999971
block,B10,strict_dead_frac,L2_A1,L2_none,1,5,0.35259999999999997,0.7702,-0.41760000000000003
block,B10,strict_dead_frac,L2_A1,L2_none,1,6,0.31940000000000002,0.77500000000000002,-0.4556
block,B10,strict_dead_frac,L2_A1,L2_none,1,7,0.47519999999999996,0.8286,-0.35340000000000005
block,B10,strict_dead_frac,L2_A1,L2_none,1,8,0.34200000000000003,0.84019999999999995,-0.49819999999999992
block,B10,strict_dead_frac,L2_A1,L2_none,1,9,0.41739999999999999,0.76439999999999997,-0.34699999999999998
block,B10,strict_dead_frac,L2_A1,L2_none,2,0,0.878,0.93079999999999996,-0.052799999999999958
block,B10,strict_dead_frac,L2_A1,L2_none,2,1,0.90540000000000009,0.94359999999999999,-0.038199999999999901
block,B10,strict_dead_frac,L2_A1,L2_none,2,2,0.90579999999999994,0.86699999999999999,0.038799999999999946
block,B10,strict_dead_frac,L2_A1,L2_none,2,3,0.94400000000000006,0.87840000000000007,0.065599999999999992
block,B10,strict_dead_frac,L2_A1,L2_none,2,4,0.90439999999999998,0.85439999999999994,0.050000000000000044
block,B10,strict_dead_frac,L2_A1,L2_none,2,5,0.92420000000000002,0.86659999999999993,0.057600000000000096
block,B10,strict_dead_frac,L2_A1,L2_none,2,6,0.89239999999999997,0.86739999999999995,0.025000000000000022
block,B10,strict_dead_frac,L2_A1,L2_none,2,7,0.92120000000000002,0.91659999999999997,0.0046000000000000485
block,B10,strict_dead_frac,L2_A1,L2_none,2,8,0.93319999999999992,0.90439999999999998,0.028799999999999937
block,B10,strict_dead_frac,L2_A1,L2_none,2,9,0.90780000000000005,0.87980000000000003,0.028000000000000025
block,B10,strict_dead_frac,L2_Aall,L2_A1,1,0,0.0106,0.34499999999999997,-0.33439999999999998
block,B10,strict_dead_frac,L2_Aall,L2_A1,1,1,0.069200000000000012,0.39660000000000006,-0.32740000000000002
block,B10,strict_dead_frac,L2_Aall,L2_A1,1,2,0.029999999999999999,0.34619999999999995,-0.31619999999999993
block,B10,strict_dead_frac,L2_Aall,L2_A1,1,3,0.022400000000000003,0.30199999999999999,-0.27959999999999996
block,B10,strict_dead_frac,L2_Aall,L2_A1,1,4,0,0.54059999999999997,-0.54059999999999997
block,B10,strict_dead_frac,L2_Aall,L2_A1,1,5,0.020799999999999999,0.35259999999999997,-0.33179999999999998
block,B10,strict_dead_frac,L2_Aall,L2_A1,1,6,0,0.31940000000000002,-0.31940000000000002
block,B10,strict_dead_frac,L2_Aall,L2_A1,1,7,0.011200000000000002,0.47519999999999996,-0.46399999999999997
block,B10,strict_dead_frac,L2_Aall,L2_A1,1,8,0.014800000000000001,0.34200000000000003,-0.32720000000000005
block,B10,strict_dead_frac,L2_Aall,L2_A1,1,9,0.019199999999999998,0.41739999999999999,-0.3982
block,B10,strict_dead_frac,L2_Aall,L2_A1,2,0,0.59420000000000006,0.878,-0.28379999999999994
block,B10,strict_dead_frac,L2_Aall,L2_A1,2,1,0.5958,0.90540000000000009,-0.3096000000000001
block,B10,strict_dead_frac,L2_Aall,L2_A1,2,2,0.33140000000000003,0.90579999999999994,-0.57439999999999991
block,B10,strict_dead_frac,L2_Aall,L2_A1,2,3,0.72680000000000011,0.94400000000000006,-0.21719999999999995
block,B10,strict_dead_frac,L2_Aall,L2_A1,2,4,0.55759999999999998,0.90439999999999998,-0.3468
block,B10,strict_dead_frac,L2_Aall,L2_A1,2,5,0.49980000000000002,0.92420000000000002,-0.4244
block,B10,strict_dead_frac,L2_Aall,L2_A1,2,6,0.49700000000000005,0.89239999999999997,-0.39539999999999992
block,B10,strict_dead_frac,L2_Aall,L2_A1,2,7,0.51560000000000006,0.92120000000000002,-0.40559999999999996
block,B10,strict_dead_frac,L2_Aall,L2_A1,2,8,0.67959999999999998,0.93319999999999992,-0.25359999999999994
block,B10,strict_dead_frac,L2_Aall,L2_A1,2,9,0.41479999999999995,0.90780000000000005,-0.4930000000000001
block,B10,strict_dead_frac,L2_Aall,L2_none,1,0,0.0106,0.80220000000000002,-0.79159999999999997
block,B10,strict_dead_frac,L2_Aall,L2_none,1,1,0.069200000000000012,0.80799999999999994,-0.7387999999999999
block,B10,strict_dead_frac,L2_Aall,L2_none,1,2,0.029999999999999999,0.72060000000000002,-0.69059999999999999
block,B10,strict_dead_frac,L2_Aall,L2_none,1,3,0.022400000000000003,0.85840000000000005,-0.83600000000000008
block,B10,strict_dead_frac,L2_Aall,L2_none,1,4,0,0.63259999999999994,-0.63259999999999994
block,B10,strict_dead_frac,L2_Aall,L2_none,1,5,0.020799999999999999,0.7702,-0.74939999999999996
block,B10,strict_dead_frac,L2_Aall,L2_none,1,6,0,0.77500000000000002,-0.77500000000000002
block,B10,strict_dead_frac,L2_Aall,L2_none,1,7,0.011200000000000002,0.8286,-0.81740000000000002
block,B10,strict_dead_frac,L2_Aall,L2_none,1,8,0.014800000000000001,0.84019999999999995,-0.82539999999999991
block,B10,strict_dead_frac,L2_Aall,L2_none,1,9,0.019199999999999998,0.76439999999999997,-0.74519999999999997
block,B10,strict_dead_frac,L2_Aall,L2_none,2,0,0.59420000000000006,0.93079999999999996,-0.3365999999999999
block,B10,strict_dead_frac,L2_Aall,L2_none,2,1,0.5958,0.94359999999999999,-0.3478
block,B10,strict_dead_frac,L2_Aall,L2_none,2,2,0.33140000000000003,0.86699999999999999,-0.53559999999999997
block,B10,strict_dead_frac,L2_Aall,L2_none,2,3,0.72680000000000011,0.87840000000000007,-0.15159999999999996
block,B10,strict_dead_frac,L2_Aall,L2_none,2,4,0.55759999999999998,0.85439999999999994,-0.29679999999999995
block,B10,strict_dead_frac,L2_Aall,L2_none,2,5,0.49980000000000002,0.86659999999999993,-0.3667999999999999
block,B10,strict_dead_frac,L2_Aall,L2_none,2,6,0.49700000000000005,0.86739999999999995,-0.3703999999999999
block,B10,strict_dead_frac,L2_Aall,L2_none,2,7,0.51560000000000006,0.91659999999999997,-0.40099999999999991
block,B10,strict_dead_frac,L2_Aall,L2_none,2,8,0.67959999999999998,0.90439999999999998,-0.2248
block,B10,strict_dead_frac,L2_Aall,L2_none,2,9,0.41479999999999995,0.87980000000000003,-0.46500000000000008
block_reconciliation,B01,log10_mean_unfit,L2_A1,L2_none,,0,-2.9375600207340908,-7.0379404842542117,4.1003804635201213
block_reconciliation,B01,log10_mean_unfit,L2_A1,L2_none,,1,-2.8616090450181235,-2.5501736920080234,-0.31143535301010017
block_reconciliation,B01,log10_mean_unfit,L2_A1,L2_none,,2,-2.9527995755606211,-8.1894382397058418,5.2366386641452207
block_reconciliation,B01,log10_mean_unfit,L2_A1,L2_none,,3,-2.809847812557869,-7.5261170963903972,4.7162692838325277
block_reconciliation,B01,log10_mean_unfit,L2_A1,L2_none,,4,-2.8442983493137652,-2.5192591744836723,-0.32503917483009293
block_reconciliation,B01,log10_mean_unfit,L2_A1,L2_none,,5,-2.8643697305924087,-10.925565709737192,8.0611959791447845
block_reconciliation,B01,log10_mean_unfit,L2_A1,L2_none,,6,-2.8813823751923304,-13.656451345995785,10.775068970803455
block_reconciliation,B01,log10_mean_unfit,L2_A1,L2_none,,7,-2.9284590355159676,-3.628968000489087,0.70050896497311932
block_reconciliation,B01,log10_mean_unfit,L2_A1,L2_none,,8,-2.7550211902408357,-9.1121142546629326,6.3570930644220969
block_reconciliation,B01,log10_mean_unfit,L2_A1,L2_none,,9,-2.979148483667708,-10.676342299040012,7.6971938153723043
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_A1,,0,-2.6366135580705081,-2.9375600207340908,0.30094646266358271
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_A1,,1,-2.508009681976763,-2.8616090450181235,0.35359936304136053
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_A1,,2,-2.7088851476901121,-2.9527995755606211,0.24391442787050899
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_A1,,3,-2.5116632310702975,-2.809847812557869,0.29818458148757143
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_A1,,4,-2.6080149436376057,-2.8442983493137652,0.23628340567615957
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_A1,,5,-2.644838052002215,-2.8643697305924087,0.21953167859019374
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_A1,,6,-2.6349627047056305,-2.8813823751923304,0.24641967048669988
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_A1,,7,-2.6885301370125028,-2.9284590355159676,0.23992889850346488
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_A1,,8,-2.540747899789265,-2.7550211902408357,0.21427329045157073
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_A1,,9,-2.7349962002860329,-2.979148483667708,0.24415228338167516
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_none,,0,-2.6366135580705081,-7.0379404842542117,4.4013269261837031
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_none,,1,-2.508009681976763,-2.5501736920080234,0.042164010031260357
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_none,,2,-2.7088851476901121,-8.1894382397058418,5.4805530920157297
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_none,,3,-2.5116632310702975,-7.5261170963903972,5.0144538653200996
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_none,,4,-2.6080149436376057,-2.5192591744836723,-0.08875576915393335
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_none,,5,-2.644838052002215,-10.925565709737192,8.2807276577349782
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_none,,6,-2.6349627047056305,-13.656451345995785,11.021488641290155
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_none,,7,-2.6885301370125028,-3.628968000489087,0.9404378634765842
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_none,,8,-2.540747899789265,-9.1121142546629326,6.5713663548736676
block_reconciliation,B01,log10_mean_unfit,L2_Aall,L2_none,,9,-2.7349962002860329,-10.676342299040012,7.9413460987539795
block_reconciliation,B02,log10_mean_unfit,L2_A1,L2_none,,0,-2.7339158874948621,-2.562005297458529,-0.17191059003633313
block_reconciliation,B02,log10_mean_unfit,L2_A1,L2_none,,1,-2.6980427442110497,-3.2424437722241732,0.54440102801312351
block_reconciliation,B02,log10_mean_unfit,L2_A1,L2_none,,2,-2.5041649780151305,-3.8996450742698983,1.3954800962547678
block_reconciliation,B02,log10_mean_unfit,L2_A1,L2_none,,3,-2.203780357433017,-3.7569033078290204,1.5531229503960033
block_reconciliation,B02,log10_mean_unfit,L2_A1,L2_none,,4,-2.7196773991775909,-1.4767482778549819,-1.242929121322609
block_reconciliation,B02,log10_mean_unfit,L2_A1,L2_none,,5,-2.816472325335746,-7.798487698397885,4.982015373062139
block_reconciliation,B02,log10_mean_unfit,L2_A1,L2_none,,6,-2.8970694457062276,-7.6272198894558461,4.7301504437496185
block_reconciliation,B02,log10_mean_unfit,L2_A1,L2_none,,7,-2.7019014819123846,-2.6374335829175308,-0.064467898994853723
block_reconciliation,B02,log10_mean_unfit,L2_A1,L2_none,,8,-2.677449865591182,-7.9942158640278755,5.3167659984366935
block_reconciliation,B02,log10_mean_unfit,L2_A1,L2_none,,9,-2.9337038323740363,-7.3888324005801262,4.4551285682060904
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_A1,,0,-2.4581996282919159,-2.7339158874948621,0.27571625920294629
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_A1,,1,-2.4588739909642108,-2.6980427442110497,0.23916875324683895
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_A1,,2,-2.5652359741323867,-2.5041649780151305,-0.061070996117256193
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_A1,,3,-2.4917426655070978,-2.203780357433017,-0.28796230807408074
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_A1,,4,-2.4786717627228616,-2.7196773991775909,0.24100563645472928
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_A1,,5,-2.574455597773845,-2.816472325335746,0.24201672756190096
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_A1,,6,-2.6457802980555809,-2.8970694457062276,0.25128914765064669
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_A1,,7,-2.4296384703108904,-2.7019014819123846,0.27226301160149413
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_A1,,8,-2.4261107941014668,-2.677449865591182,0.25133907148971524
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_A1,,9,-2.574292172985555,-2.9337038323740363,0.3594116593884813
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_none,,0,-2.4581996282919159,-2.562005297458529,0.10380566916661316
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_none,,1,-2.4588739909642108,-3.2424437722241732,0.78356978125996246
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_none,,2,-2.5652359741323867,-3.8996450742698983,1.3344091001375116
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_none,,3,-2.4917426655070978,-3.7569033078290204,1.2651606423219226
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_none,,4,-2.4786717627228616,-1.4767482778549819,-1.0019234848678797
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_none,,5,-2.574455597773845,-7.798487698397885,5.22403210062404
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_none,,6,-2.6457802980555809,-7.6272198894558461,4.9814395914002656
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_none,,7,-2.4296384703108904,-2.6374335829175308,0.20779511260664041
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_none,,8,-2.4261107941014668,-7.9942158640278755,5.5681050699264087
block_reconciliation,B02,log10_mean_unfit,L2_Aall,L2_none,,9,-2.574292172985555,-7.3888324005801262,4.8145402275945717
block_reconciliation,B03,log10_mean_unfit,L2_A1,L2_none,,0,-2.7873743173303449,-2.4591885968048777,-0.32818572052546724
block_reconciliation,B03,log10_mean_unfit,L2_A1,L2_none,,1,-2.0772882087985662,-2.6044402047498121,0.52715199595124584
block_reconciliation,B03,log10_mean_unfit,L2_A1,L2_none,,2,-2.667240406738753,-2.0175038592422738,-0.64973654749647913
block_reconciliation,B03,log10_mean_unfit,L2_A1,L2_none,,3,-2.5569413031884562,-2.6875763604729537,0.13063505728449742
block_reconciliation,B03,log10_mean_unfit,L2_A1,L2_none,,4,-2.7286225047478068,-2.8430690083202403,0.11444650357243358
block_reconciliation,B03,log10_mean_unfit,L2_A1,L2_none,,5,-2.4541864480500544,-5.6886009876953398,3.2344145396452855
block_reconciliation,B03,log10_mean_unfit,L2_A1,L2_none,,6,-2.187580018819093,-2.3817523537250054,0.19417233490591235
block_reconciliation,B03,log10_mean_unfit,L2_A1,L2_none,,7,-1.9800143385154048,-1.0264469358642943,-0.95356740265111051
block_reconciliation,B03,log10_mean_unfit,L2_A1,L2_none,,8,-2.6556116976125566,-2.4163716483620945,-0.23924004925046205
block_reconciliation,B03,log10_mean_unfit,L2_A1,L2_none,,9,-2.6990593855557878,-6.2522738451801834,3.5532144596243955
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_A1,,0,-2.4828398353784298,-2.7873743173303449,0.30453448195191513
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_A1,,1,-2.4341966164981357,-2.0772882087985662,-0.35690840769956944
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_A1,,2,-2.4930020063907716,-2.667240406738753,0.17423840034798133
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_A1,,3,-2.4076675588333494,-2.5569413031884562,0.14927374435510687
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_A1,,4,-2.4030560192317361,-2.7286225047478068,0.3255664855160707
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_A1,,5,-2.4864642534245016,-2.4541864480500544,-0.032277805374447244
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_A1,,6,-2.4625562984264469,-2.187580018819093,-0.27497627960735382
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_A1,,7,-2.5306267017515367,-1.9800143385154048,-0.55061236323613194
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_A1,,8,-2.4636693487103494,-2.6556116976125566,0.19194234890220718
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_A1,,9,-2.5057094972040028,-2.6990593855557878,0.19334988835178502
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_none,,0,-2.4828398353784298,-2.4591885968048777,-0.023651238573552114
