act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
R,l2,0.001,0.001,0,35,0.9443854167,1,1,0.3100000024,0.3100000024,-0.1828051209,0.7678730488,-0.9492230415,0.2808333337,51.10143194,0.2099999934,0.2099999934,0.4209876359,0.321590811,-0.00444345735,0.9066666961,12.91924355,1.286319256,0.8222582936,2.809780359,0.307998255,0.307998255,0.3743812169,0.1010468784,,,,,,,,,,
R,l2,0.001,0.001,0,36,0.9467854167,1,1,0.2800000012,0.2800000012,-0.08570637554,0.7151876092,-0.9459263086,0.2566666603,48.45653215,0.05000000075,0.05000000075,0.396877408,0.2929157019,-5.134814273e-05,0.9166666865,12.87161341,1.05665338,0.8044868708,2.826601267,0.2850246307,0.2850246307,0.3536601835,0.08987747639,,,,,,,,,,
R,l2,0.001,0.001,0,37,0.9360354167,1,1,0.3000000119,0.3000000119,-0.0709561035,0.7405571938,-1.010119796,0.2700000107,47.84893028,0.1000000015,0.1000000015,0.3458789289,0.2745724618,-0.0002518026449,0.9008333087,13.87523682,1.182582259,0.7561728954,2.842704296,0.2982447622,0.2982447622,0.3662656364,0.09624444418,,,,,,,,,,
R,l2,0.001,0.001,0,38,0.94011875,1,1,0.3199999928,0.3199999928,-0.1140568033,0.7003465295,-1.148617506,0.2416666597,48.16860219,0.1299999952,0.1299999952,0.379637301,0.2893276215,-0.0002993722446,0.9250000119,13.11456062,1.129810929,0.8259509206,2.833006382,0.2898863809,0.2898863809,0.359332597,0.09254946371,,,,,,,,,,
R,l2,0.001,0.001,0,39,0.946475,1,1,0.3199999928,0.3199999928,-0.1247518063,0.6881815195,-0.8551387787,0.237499997,46.36625101,0.0700000003,0.0700000003,0.2522538006,0.2381145805,-2.183875978e-07,0.9083333611,12.2194088,1.136304498,0.6723080277,2.835603476,0.2907261034,0.2907261034,0.3590642851,0.09271484305,,,,,,,,,,
R,l2,0.001,0.001,0,40,0.9441729167,1,1,0.349999994,0.349999994,-0.1305454075,0.6800327301,-1.695147753,0.2158333361,46.75937853,0.0700000003,0.0700000003,0.3201745749,0.2386933267,-0.003736213082,0.9116666913,10.89325829,1.102529049,0.7428746819,2.840729952,0.286609113,0.286609113,0.355608102,0.09091361241,,,,,,,,,,
R,l2,0.001,0.001,0,41,0.9345875,1,1,0.3899999857,0.3899999857,-0.2676533461,0.8334107399,-1.72764349,0.2058333308,46.74264857,0.2700000107,0.2700000107,0.3935013711,0.3265677691,-0.04126138985,0.8899999857,13.84405033,1.379703283,0.8436952233,2.92452383,0.331454956,0.331454956,0.4000601348,0.1137328273,,,,,,,,,,
R,l2,0.001,0.001,0,42,0.9306395833,1,1,0.3400000036,0.3400000036,-0.313344419,0.7872056365,-1.144506097,0.2224999964,40.22522452,0.25,0.25,0.4023557901,0.2614245117,-0.03821050003,0.9466666579,11.07772023,1.193925619,0.7517089248,2.879969835,0.3213703735,0.3213703735,0.3902433329,0.1084086982,,,,,,,,,,
R,l2,0.001,0.001,0,43,0.93876875,1,1,0.3000000119,0.3000000119,-0.09530004859,0.6489273906,-1.405988693,0.276666671,49.22789732,0.1000000015,0.1000000015,0.2942845225,0.2377710342,-0.0001979154913,0.9166666865,10.81122869,1.043302536,0.6326853633,2.765383005,0.2807830379,0.2807830379,0.34904182,0.08717703821,,,,,,,,,,
R,l2,0.001,0.001,0,44,0.9344854167,1,1,0.3000000119,0.3000000119,-0.123418577,0.7157146335,-0.8123326898,0.2425000072,50.18177199,0.09000000358,0.09000000358,0.3277641833,0.2398466766,-2.821301905e-06,0.9066666961,10.94895446,1.081705093,0.7555541396,2.840519667,0.2872647661,0.2872647661,0.3563078959,0.09110383835,,,,,,,,,,
R,l2,0.001,0.001,0,45,0.9416666667,1,1,0.2700000107,0.2700000107,-0.2161098272,0.7952216864,-0.7306118608,0.2524999976,49.80000281,0.1199999973,0.1199999973,0.2856561542,0.2629928589,-0.0005226249341,0.9108333588,11.8099777,1.137270451,0.7452859282,2.802945375,0.2989121137,0.2989121137,0.3700206856,0.09641070263,,,,,,,,,,
R,l2,0.001,0.001,0,46,0.93564375,1,1,0.3000000119,0.3000000119,-0.07679055631,0.7328598499,-0.9677169919,0.2591666579,47.41315707,0.1599999964,0.1599999964,0.3445858359,0.2726820409,-5.815135228e-05,0.9191666842,12.66549225,1.174117208,0.7575906515,2.8047719,0.2969500909,0.2969500909,0.3687491014,0.09551741111,,,,,,,,,,
R,l2,0.001,0.001,0,47,0.9465916667,1,1,0.2399999946,0.2399999946,-0.0798695758,0.7460047603,-0.7022115588,0.2666666806,50.87874406,0.05000000075,0.05000000075,0.3026525974,0.2229629308,-0.0008391606971,0.9241666794,11.67294389,1.19829309,0.6999201179,2.822430849,0.2917124519,0.2917124519,0.3621774485,0.09292114109,,,,,,,,,,
R,l2,0.001,0.001,0,48,0.9424375,1,1,0.349999994,0.349999994,-0.3423856497,0.7711096406,-1.986742139,0.2333333343,50.66765474,0.2300000042,0.2300000042,0.323433876,0.2577995956,-0.03520359844,0.8758333325,12.52756494,1.181044817,0.7332995534,2.815231323,0.3194609817,0.3194609817,0.3892195932,0.1069826883,,,,,,,,,,
R,l2,0.001,0.001,0,49,0.93509375,0.8891666532,0.8891666532,0.3600000143,0.3600000143,-0.2696219683,0.7624860406,-3.196433067,0.1091666669,47.65740375,0.150000006,0.150000006,0.2222526819,0.2177753448,-0.1163526699,0.8108333349,12.23931586,1.232600808,0.7115296125,2.901763678,0.3114660687,0.3114660687,0.3804153512,0.1037564792,,,,,,,,,,
R,l2,0.001,0.001,0,50,0.9455145833,1,1,0.3199999928,0.3199999928,-0.1555755734,0.6903583407,-1.464435577,0.2649999857,41.92976159,0.2099999934,0.2099999934,0.4619250596,0.2500270903,-0.0007232263451,0.9599999785,9.170013111,1.099059463,0.7175706029,2.802354813,0.2811387923,0.2811387923,0.3501948231,0.0877888974,,,,,,,,,,
R,l2,0.001,0.001,1,1,0.94850625,1,1,0.2599999905,0.2599999905,-0.0006657239865,0.7980794311,-1.442629337,0.4166666567,53.38023132,0.150000006,0.150000006,0.6011278629,0.39844805,-0.001724168425,0.9399999976,17.36595819,1.347806931,0.9737914801,2.732526064,0.3023907268,0.3023907268,0.3273362551,0.09752419546,,,,,,,,,,
R,l2,0.001,0.001,1,2,0.9554166667,1,1,0.2800000012,0.2800000012,-0.210818857,0.7515358925,-1.640458226,0.2800000012,44.14440633,0.1199999973,0.1199999973,0.5786038637,0.3281289935,-0.009637499228,0.9750000238,12.01223666,1.221864939,0.9607644677,2.805117369,0.2895311173,0.2895311173,0.3274924602,0.09222601868,,,,,,,,,,
R,l2,0.001,0.001,1,3,0.9503916667,1,1,0.3400000036,0.3400000036,-0.1729107201,0.8144223094,-2.477267981,0.2491666675,41.48025195,0.150000006,0.150000006,0.5240445733,0.3732457161,-0.06153963879,0.9366666675,16.19609848,1.331181049,0.9496409893,2.844263315,0.320767366,0.320767366,0.3651848881,0.1081585935,,,,,,,,,,
R,l2,0.001,0.001,1,4,0.94594375,1,1,0.2700000107,0.2700000107,-0.1494103521,0.7026411891,-1.033931971,0.2616666555,49.0337539,0.0700000003,0.0700000003,0.3561305702,0.3068802357,-0.0005400749505,0.9175000191,17.94956533,1.22604084,0.8834168315,2.906430721,0.2917689157,0.2917689157,0.3433300118,0.09420903713,,,,,,,,,,
R,l2,0.001,0.001,1,5,0.9460979167,1,1,0.3000000119,0.3000000119,-0.06479031593,0.7480964065,-1.106739879,0.2183333337,48.73633273,0.02999999933,0.02999999933,0.3382499814,0.286776036,-1.497807261e-05,0.8991666436,17.12744718,1.155396938,0.8694348931,2.906731367,0.2916406669,0.2916406669,0.3443911167,0.09457089658,,,,,,,,,,
R,l2,0.001,0.001,1,6,0.9381583333,1,1,0.2800000012,0.2800000012,-0.1008524746,0.7183143497,-1.935941935,0.2408333272,46.17580011,0.03999999911,0.03999999911,0.3690699935,0.3066280186,-0.0004069585411,0.9108333588,16.65694536,1.084412813,0.8876475096,2.885201216,0.2945645565,0.2945645565,0.3499642549,0.09580328546,,,,,,,,,,
R,l2,0.001,0.001,1,7,0.9421395833,1,1,0.3600000143,0.3600000143,-0.1292254329,0.7679243088,-0.8499686718,0.2316666692,44.62046693,0.05999999866,0.05999999866,0.3842256963,0.3197083175,-1.742262793e-05,0.9108333588,16.52746394,1.053059578,0.8909396529,2.86736083,0.3062242157,0.3062242157,0.3631004336,0.1009449923,,,,,,,,,,
R,l2,0.001,0.001,1,8,0.94254375,1,1,0.3300000131,0.3300000131,-0.07320111245,0.7090989351,-1.971853852,0.2516666651,48.13062638,0.02999999933,0.02999999933,0.3529178202,0.2888353765,-0.000246718264,0.9150000215,15.04093053,1.136043191,0.8481059074,2.87572813,0.2860288124,0.2860288124,0.3476280254,0.09114254368,,,,,,,,,,
R,l2,0.001,0.001,1,9,0.9365333333,1,1,0.3799999952,0.3799999952,-0.1457918137,0.7909575701,-1.91168189,0.2408333272,46.82807335,0.07999999821,0.07999999821,0.3694129884,0.3312452734,-0.01524188556,0.8949999809,16.33536478,1.226492643,0.8608427644,2.833111525,0.3073604499,0.3073604499,0.3688656623,0.101029427,,,,,,,,,,
R,l2,0.001,0.001,1,10,0.9379083333,1,1,0.3700000048,0.3700000048,-0.2391426414,0.7980720401,-1.456596136,0.2341666669,46.87124384,0.1299999952,0.1299999952,0.3346931636,0.2894821167,-0.003777958453,0.8833333254,14.46363574,1.275185108,0.8219435811,2.854724646,0.3106572087,0.3106572087,0.372233446,0.1030602791,,,,,,,,,,
R,l2,0.001,0.001,1,11,0.9412604167,1,1,0.349999994,0.349999994,-0.08928737789,0.7093790174,-0.678399682,0.2524999976,46.13627534,0.05000000075,0.05000000075,0.3581379056,0.2916249931,-2.110762762e-05,0.9066666961,14.41356205,0.9816393852,0.8014284372,2.862728596,0.2978529607,0.2978529607,0.3605165848,0.09677205875,,,,,,,,,,
R,l2,0.001,0.001,1,12,0.9425104167,1,1,0.3100000024,0.3100000024,-0.187547043,0.7216473222,-1.032283187,0.2283333391,47.59564057,0.09000000358,0.09000000358,0.36265558,0.2911863923,-7.701589493e-05,0.9075000286,13.90395343,1.132871747,0.8582983613,2.890364885,0.3042327303,0.3042327303,0.3699549173,0.1003292123,,,,,,,,,,
R,l2,0.001,0.001,1,13,0.9379333333,1,1,0.3899999857,0.3899999857,-0.3210963011,0.7805725336,-2.623561621,0.1774999946,37.10953025,0.2399999946,0.2399999946,0.4929718673,0.3576991558,-0.07804882526,0.9375,12.25626368,1.159521937,0.9579167962,2.876778841,0.3253264832,0.3253264832,0.3905652169,0.1108490543,,,,,,,,,,
R,l2,0.001,0.001,1,14,0.9453375,1,1,0.3300000131,0.3300000131,-0.170909822,0.7238848209,-0.9224997163,0.2566666603,38.51856907,0.2099999934,0.2099999934,0.4255798757,0.2549399436,-0.03394569457,0.9608333111,9.724232738,1.177492619,0.7332100272,2.842893839,0.2940550727,0.2940550727,0.3590338223,0.09458473908,,,,,,,,,,
R,l2,0.001,0.001,1,15,0.9400270833,1,1,0.3199999928,0.3199999928,-0.3204375505,0.7610160112,-2.265573025,0.2691666782,42.28563724,0.2599999905,0.2599999905,0.4840838611,0.3169905543,-0.05351240188,0.9333333373,13.28122292,1.186603427,0.8082715273,2.867981434,0.3229314576,0.3229314576,0.3868366296,0.1093792636,,,,,,,,,,
R,l2,0.001,0.001,1,16,0.94470625,1,1,0.2899999917,0.2899999917,-0.1824350506,0.7743777633,-1.166004181,0.2583333254,40.87041514,0.200000003,0.200000003,0.5046532154,0.3276792169,-0.1694228351,0.9499999881,12.59237946,1.30877471,0.8767153621,2.851462364,0.3164540309,0.3164540309,0.3815480517,0.1060831582,,,,,,,,,,
R,l2,0.001,0.001,1,17,0.9395833333,1,1,0.2899999917,0.2899999917,-0.2558305264,0.8093525171,-1.532416463,0.2708333433,44.32280861,0.2199999988,0.2199999988,0.5126140118,0.3280387223,-0.00916750636,0.9608333111,12.3295116,1.302014709,0.8596179485,2.833681345,0.3109337648,0.3109337648,0.3752890927,0.10316989,,,,,,,,,,
R,l2,0.001,0.001,1,18,0.9527895833,1,1,0.25,0.25,-0.1520954967,0.7026546001,-0.6905301809,0.2800000012,43.3747918,0.1599999964,0.1599999964,0.4440509677,0.2936913967,-0.0009155480075,0.9674999714,11.24762108,1.132348776,0.8156157136,2.809501886,0.2797432345,0.2797432345,0.3459185651,0.08775350068,,,,,,,,,,
R,l2,0.001,0.001,1,19,0.9437625,1,1,0.349999994,0.349999994,-0.1682859659,0.7271021605,-1.521721125,0.2541666627,48.84186192,0.1400000006,0.1400000006,0.3563839197,0.2862126827,-1.101885573e-05,0.9033333063,14.18746626,1.154287219,0.8432858586,2.83997941,0.2963465418,0.2963465418,0.3638213194,0.0957792238,,,,,,,,,,
R,l2,0.001,0.001,1,20,0.940875,1,1,0.3400000036,0.3400000036,-0.144299075,0.7483728528,-2.211326599,0.2408333272,46.75401412,0.1199999973,0.1199999973,0.3575412333,0.3109925985,-0.0004525411641,0.9066666961,14.78674543,1.134054422,0.8291238546,2.909239292,0.2955360069,0.2955360069,0.3625415952,0.09601348876,,,,,,,,,,
R,l2,0.001,0.001,1,21,0.9421125,1,1,0.3300000131,0.3300000131,-0.143737644,0.7555200458,-0.8247877955,0.2624999881,48.41177346,0.1199999973,0.1199999973,0.3860735595,0.3229571581,-4.720119614e-05,0.9016666412,15.38035662,1.149581075,0.9204371572,2.827414274,0.2949821442,0.2949821442,0.3627515032,0.09507420363,,,,,,,,,,
R,l2,0.001,0.001,1,22,0.9446583333,1,1,0.3300000131,0.3300000131,-0.162814796,0.7694202662,-0.7770760059,0.2574999928,47.68339127,0.1099999994,0.1099999994,0.4279674292,0.3161503971,-0.0009492506506,0.926666677,15.20673064,1.195399404,0.8492302895,2.828547001,0.2921776135,0.2921776135,0.3589591441,0.09361074261,,,,,,,,,,
R,l2,0.001,0.001,1,23,0.9380020833,1,1,0.2899999917,0.2899999917,-0.2382808924,0.7367691994,-1.287972927,0.2633333206,51.70815899,0.07999999821,0.07999999821,0.3311169446,0.3229699433,-9.496691928e-05,0.8866666555,16.16598392,1.279043794,0.9113496542,2.839703321,0.3092592661,0.3092592661,0.3778243287,0.1021611844,,,,,,,,,,
R,l2,0.001,0.001,1,24,0.9434958333,1,1,0.3199999928,0.3199999928,-0.2550422251,0.7401162386,-0.9882382154,0.2433333397,48.8149903,0.09000000358,0.09000000358,0.3413262963,0.3161528409,-0.0001618156384,0.8983333111,15.88736759,1.24063623,0.9055729508,2.870285988,0.3087259846,0.3087259846,0.3775329599,0.1023151041,,,,,,,,,,
R,l2,0.001,0.001,1,25,0.9420166667,1,1,0.2899999917,0.2899999917,-0.1585125178,0.7168908119,-1.112488866,0.2633333206,39.03526809,0.1000000015,0.1000000015,0.4415086806,0.2990828753,-0.001304017846,0.9466666579,12.65348875,1.114936352,0.8363343477,2.828806162,0.3014398283,0.3014398283,0.3693118871,0.09826803654,,,,,,,,,,
R,l2,0.001,0.001,1,26,0.9339291667,1,1,0.3400000036,0.3400000036,-0.009743591771,0.6805840731,-0.6249646544,0.3008333445,46.73634349,0.05999999866,0.05999999866,0.374032855,0.2810289264,-7.410016678e-06,0.915833354,13.75284937,1.171064496,0.8163797855,2.804121017,0.2804190941,0.2804190941,0.349630307,0.08790981937,,,,,,,,,,
R,l2,0.001,0.001,1,27,0.9421125,1,1,0.3100000024,0.3100000024,-0.0989555493,0.7421576381,-1.169541717,0.2591666579,46.69343273,0.05999999866,0.05999999866,0.3544181883,0.2714207768,-8.476858056e-06,0.9166666865,13.96790546,1.157042742,0.8307979703,2.884484529,0.2933392404,0.2933392404,0.3635549295,0.09509861822,,,,,,,,,,
R,l2,0.001,0.001,1,28,0.9320229167,1,1,0.2899999917,0.2899999917,-0.07762730867,0.7217285633,-0.8753228784,0.2458333373,47.51199722,0.1000000015,0.1000000015,0.347858429,0.2586929202,-4.788437582e-05,0.9283333421,12.84539269,1.148353815,0.8115574718,2.81862092,0.2849965757,0.2849965757,0.3551627856,0.09021171626,,,,,,,,,,
R,l2,0.001,0.001,1,29,0.9427395833,1,1,0.349999994,0.349999994,-0.1330308169,0.7524078488,-1.487045765,0.2649999857,48.3405795,0.1000000015,0.1000000015,0.3714238405,0.2889271379,-0.0007467967225,0.9049999714,14.37027928,1.166755676,0.8187132478,2.811793566,0.2990197326,0.2990197326,0.3691308378,0.09693136436,,,,,,,,,,
R,l2,0.001,0.001,1,30,0.93825,1,1,0.3899999857,0.3899999857,-0.1703159213,0.7210761905,-0.7266277671,0.226666674,47.30576915,0.09000000358,0.09000000358,0.3512542844,0.292627573,-4.051439464e-05,0.9166666865,13.35095461,1.087893367,0.8804029226,2.820342541,0.2976092369,0.2976092369,0.3677150414,0.09649103222,,,,,,,,,,
R,l2,0.001,0.001,1,31,0.9398125,1,1,0.2599999905,0.2599999905,-0.173682943,0.7498105764,-0.9510298371,0.214166671,49.73777569,0.03999999911,0.03999999911,0.3625056148,0.2820658982,-7.733228995e-05,0.9208333492,12.33893377,1.148041487,0.8195663691,2.808223009,0.292079374,0.292079374,0.3615633739,0.09356701783,,,,,,,,,,
R,l2,0.001,0.001,1,32,0.9448854167,1,1,0.3000000119,0.3000000119,-0.1706834733,0.6748672128,-0.6367302537,0.2599999905,51.21955946,0.0700000003,0.0700000003,0.3106193542,0.2731126845,-5.568759661e-05,0.9191666842,12.11829162,1.087746739,0.8429791927,2.842972755,0.285559902,0.285559902,0.3551933594,0.09078355393,,,,,,,,,,
R,l2,0.001,0.001,1,33,0.9484541667,1,1,0.3100000024,0.3100000024,-0.1341019869,0.6644463539,-0.6931610107,0.2558333278,47.79852399,0.05999999866,0.05999999866,0.3267413974,0.2626511157,-3.903192919e-05,0.9008333087,12.45657566,1.188849092,0.8077591062,2.830714464,0.2806999945,0.2806999945,0.3492773441,0.08855090918,,,,,,,,,,
R,l2,0.001,0.001,1,34,0.9383708333,1,1,0.2899999917,0.2899999917,-0.05966156721,0.7226941586,-0.8000307083,0.2358333319,46.19980872,0.1400000006,0.1400000006,0.4217163026,0.2931563556,-0.001258510514,0.9191666842,13.35452323,1.166764021,0.8285941482,2.795991182,0.293888487,0.293888487,0.3621675967,0.09438234867,,,,,,,,,,
R,l2,0.001,0.001,1,35,0.9457166667,1,1,0.3199999928,0.3199999928,-0.2054721117,0.8509079218,-2.483688354,0.2641666532,52.32194376,0.1299999952,0.1299999952,0.3776600361,0.3121704459,-0.1048178226,0.8883333206,16.19631881,1.287491679,0.8022095561,2.818567991,0.3190348635,0.3190348635,0.3870761675,0.1069361784,,,,,,,,,,
R,l2,0.001,0.001,1,36,0.951325,1,1,0.2899999917,0.2899999917,-0.189669162,0.7232612967,-1.835068107,0.2683333457,54.35154428,0.1000000015,0.1000000015,0.3585398793,0.2534670532,-4.321655433e-05,0.9233333468,12.19096115,1.155575871,0.7830783725,2.800477982,0.2852062332,0.2852062332,0.3542115605,0.09027213401,,,,,,,,,,
R,l2,0.001,0.001,1,37,0.938675,1,1,0.3600000143,0.3600000143,-0.1027298719,0.7489326,-0.7848994732,0.2341666669,45.03050346,0.07999999821,0.07999999821,0.3464768231,0.2996636331,-4.352744327e-06,0.9049999714,14.9230626,1.044739842,0.7989627719,2.827678204,0.3001770009,0.3001770009,0.36806561,0.09776335354,,,,,,,,,,
R,l2,0.001,0.001,1,38,0.939875,1,1,0.3000000119,0.3000000119,-0.04351844266,0.7203153372,-2.109130859,0.226666674,47.34466256,0.03999999911,0.03999999911,0.3496516645,0.2707373798,-3.098432353e-05,0.9091666937,13.00217492,1.095584393,0.8229800463,2.8528862,0.2900610318,0.2900610318,0.3577381154,0.09312721285,,,,,,,,,,
R,l2,0.001,0.001,1,39,0.9435104167,1,1,0.3799999952,0.3799999952,-0.1551186591,0.06529127061,-0.8153185248,0.03083333373,43.33716225,0.09000000358,0.09000000358,0.338268429,0.2587227225,-3.593604561e-05,0.8999999762,13.2536974,0.04638791457,0.7875022888,2.884426832,0.304945018,0.304945018,0.3718225679,0.1010326115,,,,,,,,,,
R,l2,0.001,0.001,1,40,0.9194625,1,1,0.349999994,0.349999994,-0.2083396614,0.7560372353,-1.869058847,0.2241666615,46.49198445,0.1299999952,0.1299999952,0.3763807714,0.2988989055,-0.00153202808,0.9141666889,14.61282263,1.150158644,0.8131861091,2.82840848,0.308034907,0.308034907,0.3759348997,0.1017180238,,,,,,,,,,
R,l2,0.001,0.001,1,41,0.9362479167,1,1,0.3400000036,0.3400000036,-0.2904869616,0.7944099307,-2.040949106,0.2441666722,48.61511664,0.07999999821,0.07999999821,0.3139214516,0.2828276455,-0.004469122738,0.8924999833,15.94555156,1.229313254,0.8089057803,2.875982285,0.318870442,0.318870442,0.3855381472,0.1073436246,,,,,,,,,,
R,l2,0.001,0.001,1,42,0.9483416667,1,1,0.2800000012,0.2800000012,-0.1352604479,0.738848567,-0.6933660507,0.2800000012,50.6885788,0.05000000075,0.05000000075,0.3473064899,0.2771608829,-0.0002197025169,0.9125000238,14.25112755,1.168304086,0.7727652192,2.816133261,0.2855529802,0.2855529802,0.3545828806,0.09039658676,,,,,,,,,,
R,l2,0.001,0.001,1,43,0.9468479167,1,1,0.2399999946,0.2399999946,-0.2223260552,0.7861210704,-1.179096222,0.2325000018,49.71843368,0.1199999973,0.1199999973,0.3185625374,0.2823314965,-0.0008229558007,0.9033333063,14.26509743,1.126674771,0.7947101593,2.820367336,0.2971271719,0.2971271719,0.3677677187,0.0964082773,,,,,,,,,,
R,l2,0.001,0.001,1,44,0.94318125,1,1,0.3300000131,0.3300000131,-0.1275672019,0.7400004864,-0.8896603584,0.2333333343,48.50057807,0.09000000358,0.09000000358,0.3358437419,0.2595441043,-0.0282659661,0.9233333468,13.05289269,1.187536836,0.7828213573,2.835016966,0.2935315268,0.2935315268,0.3634433892,0.09473286891,,,,,,,,,,
R,l2,0.001,0.001,1,45,0.9381458333,1,1,0.2899999917,0.2899999917,-0.09123773873,0.7012268305,-0.9426240325,0.2049999982,45.84427432,0.0700000003,0.0700000003,0.3396686316,0.2612403333,-0.0002321250795,0.9241666794,12.46116116,1.130622506,0.7591181397,2.844157457,0.2884455456,0.2884455456,0.3581694064,0.09220639015,,,,,,,,,,
R,l2,0.001,0.001,1,46,0.9479833333,1,1,0.3100000024,0.3100000024,-0.1254364252,0.6962345839,-0.9186451435,0.2641666532,47.76553711,0.05000000075,0.05000000075,0.3640274704,0.269141674,-0.0003194323799,0.9216666818,13.87741031,0.9996529222,0.7846680284,2.820030928,0.292776791,0.292776791,0.3634211036,0.09404497751,,,,,,,,,,
R,l2,0.001,0.001,1,47,0.94361875,1,1,0.3000000119,0.3000000119,-0.1388205886,0.7174273729,-0.7305388451,0.2516666651,48.32958351,0.05999999866,0.05999999866,0.3561381698,0.2904497981,-3.684289595e-06,0.9116666913,15.43812007,1.151386261,0.8542401195,2.844311237,0.2932273337,0.2932273337,0.3639079318,0.09421368007,,,,,,,,,,
R,l2,0.001,0.001,1,48,0.9443354167,1,1,0.3600000143,0.3600000143,-0.289131552,0.8334527612,-1.391681194,0.2358333319,49.37861814,0.07999999821,0.07999999821,0.3272982836,0.3254642487,-0.03660652786,0.8816666603,17.47988323,1.359817982,0.9197105765,2.929717064,0.3314403555,0.3314403555,0.3999747026,0.1143581881,,,,,,,,,,
R,l2,0.001,0.001,1,49,0.9361020833,1,1,0.3300000131,0.3300000131,-0.1589376926,0.7002868652,-1.88094914,0.2316666692,45.11517307,0.03999999911,0.03999999911,0.3599859774,0.2724929452,-4.234082735e-05,0.9033333063,15.54345263,1.008682489,0.8104900122,2.888888836,0.2963150366,0.2963150366,0.3657805475,0.09664665611,,,,,,,,,,
R,l2,0.001,0.001,1,50,0.94079375,1,1,0.349999994,0.349999994,-0.2524298131,0.8302802444,-1.281317234,0.200000003,44.37001821,0.09000000358,0.09000000358,0.3382222056,0.3346226513,-0.04612989351,0.8633333445,18.07285836,1.178928614,0.8922675848,2.900192261,0.3298591508,0.3298591508,0.400893425,0.1132469894,,,,,,,,,,
R,l2,0.001,0.001,2,1,0.9515729167,0.9983333349,0.9983333349,0.2599999905,0.2599999905,-0.08644341677,0.8360002637,-4.109304428,0.364166677,51.33471222,0.1000000015,0.1000000015,0.6351653934,0.4182402194,-0.132912308,0.9416666627,18.70117259,1.377923608,0.9781411886,2.79754591,0.3267102899,0.3267102899,0.3481942245,0.1093051775,,,,,,,,,,
R,l2,0.001,0.001,2,2,0.9539604167,0.9991666675,0.9991666675,0.3000000119,0.3000000119,-0.2136894763,0.761706531,-2.254071951,0.2816666663,51.23269944,0.01999999955,0.01999999955,0.4475713968,0.3321787119,-0.002252859762,0.926666677,18.54174744,1.216484547,0.9633398056,2.929105997,0.3034634767,0.3034634767,0.3375561871,0.09932809801,,,,,,,,,,
