arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
KKA,std,5,11,0.001,21,none,0.9868166667,1,1,0,0,-6.685615063,26.72394753,-19.06249809,0.8680160642,86.34517173,0,0,-32.43349075,41.25054932,-55.94644547,0.6133084297,85.1839673,11.19934368,1.454572916,0.5947855115,0.02300713211,0.01084068604,0.03167317808,0,1.200000048,0.01505971607,0.009920098819,0.02133651264,0,1.200000048
KKA,std,5,11,0.001,22,none,0.9869666667,1,1,0,0,-6.332299709,27.11360359,-17.48628044,0.873870492,86.59724852,0,0,-33.17765045,43.01501083,-67.45442963,0.6150344014,85.21268129,11.36337185,1.481855273,0.5954618454,0.02281900868,0.01189975347,0.02806122974,0,1.200000048,0.01429887582,0.01096394658,0.01872690208,0,1.200000048
KKA,std,5,11,0.001,23,none,0.9869604167,1,1,0,0,-6.899599552,27.90052032,-16.90748215,0.8712290525,86.75778197,0,0,-33.64987183,43.40831375,-63.14203262,0.622482717,85.5542045,11.61431599,1.471424341,0.6074306369,0.02214742824,0.01233751606,0.03034531325,0,1.200000048,0.01424955577,0.01024810318,0.0206345953,0,1.200000048
KKA,std,5,11,0.001,24,none,0.9864083333,1,1,0,0,-7.377236366,26.89251518,-17.04237747,0.8548275232,87.33009804,0,0,-32.58405685,42.16404724,-54.430439,0.6176021695,86.00348762,11.73416138,1.489966035,0.5878506303,0.02299803495,0.01505623106,0.02746860683,0,1.200000048,0.014738217,0.01009691134,0.02197642066,0,1.200000048
KKA,std,5,11,0.001,25,none,0.9869083333,1,1,0,0,-6.626045704,28.89656067,-17.98614883,0.8844810128,86.27998541,0,0,-38.01670074,46.31259537,-75.24364471,0.5970702171,85.37959863,11.95015621,1.511410832,0.5954868197,0.02126533538,0.01040410809,0.02671407908,0,1.200000048,0.01333063655,0.009149408899,0.01920749247,0,1.200000048
KKA,std,5,11,0.001,26,none,0.9867083333,1,1,0,0,-8.217503548,28.39928246,-20.68349648,0.8452706337,86.72369931,0,0,-34.64953232,45.30482864,-61.5412178,0.623028934,85.38403393,12.15682888,1.538594127,0.6076314449,0.02173529752,0.01087321714,0.02801702917,0,1.200000048,0.01363620814,0.01073091105,0.01908218302,0,1.200000048
KKA,std,5,11,0.001,27,none,0.9870166667,1,1,0,0,-7.055765152,28.42907524,-20.18589401,0.8678107858,86.85247584,0,0,-37.50448608,44.71245956,-57.45772171,0.5960487723,85.65015796,12.30356598,1.511439681,0.615732789,0.02183250897,0.01089005359,0.0259850882,0,1.200000048,0.01386261545,0.0106310416,0.01833274774,0,1.200000048
KKA,std,5,11,0.001,28,none,0.9867666667,1,1,0,0,-7.238733768,27.84332657,-16.29545784,0.860170722,87.46835613,0,0,-35.83953857,44.69060516,-62.49514389,0.6113693118,85.54593924,12.46616173,1.497596383,0.6018465757,0.02227689326,0.01225612778,0.02833427303,0,1.200000048,0.01380164642,0.01027708221,0.0185224358,0,1.200000048
KKA,std,5,11,0.001,29,none,0.9868958333,1,1,0,0,-7.868025303,28.26282501,-17.53778458,0.8600946069,87.27511505,0,0,-33.73096466,43.23483658,-61.06591797,0.6219073534,85.57450277,12.63865757,1.496000886,0.6102899909,0.02186462283,0.01218597777,0.02738204785,0,1.200000048,0.01432304829,0.01023966074,0.01976075768,0,1.200000048
KKA,std,5,11,0.001,30,none,0.9865708333,1,1,0,0,-8.039444923,28.93699074,-18.10011864,0.8601275682,87.27789176,0,0,-35.34465027,45.09863281,-55.33108139,0.6218648553,85.55266247,12.75418663,1.538734555,0.6251380444,0.0212864764,0.01286405232,0.02830784954,0,1.200000048,0.01367541682,0.009036283009,0.01984578557,0,1.200000048
KKA,std,5,11,0.001,31,none,0.986725,1,1,0,0,-8.109093666,29.13602066,-19.75726891,0.846180737,87.40102406,0,0,-35.76395798,44.64913559,-54.34181595,0.6078665853,85.94277961,12.88260269,1.528434038,0.613150537,0.02115215361,0.01381636132,0.02697465941,0,1.200000048,0.0138367964,0.01112145465,0.01792245917,0,1.200000048
KKA,std,5,11,0.001,32,none,0.9877145833,1,1,0,0,-8.572012901,29.45004272,-21.36055756,0.8465422988,87.64976594,0,0,-36.65291214,45.70449448,-63.17634201,0.6053664088,85.36768449,13.10888004,1.529955268,0.6246395707,0.0209886767,0.01421178412,0.02967612632,0,1.200000048,0.01346776914,0.0105304746,0.01784354448,0,1.200000048
KKA,std,5,11,0.001,33,none,0.9866,1,1,0,0,-8.474164009,29.32246399,-21.66753578,0.8459785581,87.44105799,0,0,-37.64641953,46.31184769,-60.99589157,0.5998113155,85.30883902,13.22224617,1.524238586,0.6084752679,0.02098864317,0.01485071611,0.02656853572,0,1.200000048,0.01333998237,0.009259878658,0.01773287728,0,1.200000048
KKA,std,5,11,0.001,34,none,0.9865833333,1,1,0,0,-9.397327423,29.09646606,-21.40039825,0.8393113017,87.50310861,0,0,-38.64011002,44.12176132,-60.77015686,0.5962129831,85.30571994,13.27999115,1.530356765,0.6182205677,0.02121404931,0.01415432338,0.02691953443,0,1.200000048,0.0139897177,0.01007032767,0.01888670586,0,1.200000048
KKA,std,5,11,0.001,35,none,0.98696875,1,1,0,0,-9.223920822,28.31644249,-20.30792618,0.8198803067,88.0354696,0,0,-36.74180222,43.3581543,-62.73580933,0.6015689969,85.66092446,13.41734123,1.517941594,0.6236705184,0.02183804289,0.01341158245,0.02832810022,0,1.200000048,0.0142114982,0.01084661298,0.01846419089,0,1.200000048
KKA,std,5,11,0.001,36,none,0.9865916667,1,1,0,0,-9.891683578,29.55459785,-25.08625412,0.8177621365,86.9682362,0,0,-38.70243073,44.8814621,-76.92914581,0.5878704786,84.76580435,13.56638813,1.530965924,0.6290889978,0.02089257538,0.01169334631,0.02518911287,0,1.200000048,0.01372259762,0.007819099352,0.01907350682,0,1.200000048
KKA,std,5,11,0.001,37,none,0.9864979167,1,1,0,0,-9.429665565,29.57006454,-20.73970032,0.8401495814,87.7859784,0,0,-36.53212357,44.25629425,-63.41388321,0.6078734398,85.44284423,13.67261696,1.520592809,0.6335314512,0.02097605355,0.0133504672,0.02580158412,0,1.200000048,0.01391968317,0.00917071104,0.01830823906,0,1.200000048
KKA,std,5,11,0.001,38,none,0.9867958333,1,1,0,0,-8.822914124,28.96729469,-20.84191513,0.8382294774,87.55988453,0,0,-37.17073822,44.11326981,-77.11608887,0.5946934223,85.41223878,13.79230118,1.516006708,0.6500546932,0.02135983296,0.01261001918,0.0271170605,0,1.200000048,0.01401902549,0.01009509899,0.01818831079,0,1.200000048
KKA,std,5,11,0.001,39,none,0.9865270833,1,1,0,0,-9.670630455,29.36439514,-25.2715683,0.8206550479,87.67987051,0,0,-37.0448761,43.81277847,-55.05831528,0.594406724,85.59969861,13.93925953,1.512561679,0.63961339,0.0211162325,0.01267102826,0.02665554546,0,1.200000048,0.01404683199,0.01117088646,0.01949746534,0,1.200000048
KKA,std,5,11,0.001,40,none,0.9867979167,1,1,0,0,-9.379338264,29.75639153,-20.50059319,0.8266646266,87.36710018,0,0,-38.36800766,46.48784637,-62.41160965,0.5944260955,85.29611606,14.12437248,1.538404822,0.6368653178,0.02082091197,0.0129307555,0.02692934684,0,1.200000048,0.01328724157,0.00986330118,0.01845261455,0,1.200000048
KKA,std,5,11,0.001,41,none,0.9870875,1,1,0,0,-9.318619728,29.6448307,-21.51423264,0.8283553123,87.77195572,0,0,-38.95912552,46.17780304,-69.17146301,0.5926120877,85.22386224,14.16887569,1.512241721,0.671749413,0.02088471875,0.01313244831,0.02576936223,0,1.200000048,0.0133351339,0.009374819696,0.01899186708,0,1.200000048
KKA,std,5,11,0.001,42,none,0.9869333333,1,1,0,0,-9.834636688,29.25625992,-22.02538109,0.8214965463,88.17796642,0,0,-39.72613144,45.46778488,-69.59424591,0.5942031145,85.37130504,14.27274513,1.534886718,0.6544120908,0.02118957415,0.01382240932,0.02532688528,0,1.200000048,0.01357513852,0.009854849428,0.01775690727,0,1.200000048
KKA,std,5,11,0.001,43,none,0.98715625,1,1,0,0,-10.21335125,29.82839394,-25.80380249,0.8163735867,87.38186488,0,0,-38.63327026,44.87418747,-70.81369019,0.5860559344,84.94571109,14.40041256,1.51479578,0.6478102803,0.02064284682,0.01107462682,0.02673512325,0,1.200000048,0.01369526517,0.009815242141,0.01946411654,0,1.200000048
KKA,std,5,11,0.001,44,none,0.9864729167,1,1,0,0,-9.847109795,29.94520378,-20.34781075,0.8243598938,87.55561839,0,0,-36.81518173,45.36406326,-67.31661987,0.6094828844,85.66922241,14.55330849,1.508868933,0.6554719806,0.02065146714,0.01049037836,0.02540087886,0,1.200000048,0.01360302884,0.01036236994,0.01854099892,0,1.200000048
KKA,std,5,11,0.001,45,none,0.9871833333,1,1,0,0,-10.15610886,30.13678169,-21.84615326,0.8279756308,87.79318102,0,0,-38.39654541,46.1619606,-68.19495392,0.6059219241,85.52460878,14.61508656,1.536892653,0.6666885018,0.02057597972,0.0109237982,0.02616591752,0,1.200000048,0.01323254686,0.009476525709,0.01787840202,0,1.200000048
KKA,std,5,11,0.001,46,none,0.9870020833,1,1,0,0,-11.24152279,30.85183144,-22.3440609,0.8004294038,87.46150101,0,0,-35.44020462,45.84179688,-75.93937683,0.6152755618,85.20913228,14.70428085,1.535351276,0.6823509336,0.02000970952,0.01188777573,0.02656508237,0,1.200000048,0.0134997284,0.0092422124,0.01848846115,0,1.200000048
KKA,std,5,11,0.001,47,none,0.98735625,1,1,0,0,-10.5066843,29.56313515,-23.67466927,0.8109910488,88.03455538,0,0,-37.00743866,43.76010513,-62.00400543,0.5883677006,85.73300367,14.83172894,1.520697832,0.6743113399,0.02090938948,0.0122179687,0.02635797299,0,1.200000048,0.01404594164,0.01073445659,0.01758616976,0,1.200000048
KKA,std,5,11,0.001,48,none,0.9867041667,1,1,0,0,-10.73434639,30.61636925,-22.75202942,0.8018471599,87.40497171,0,0,-40.10793304,45.65999222,-61.68804932,0.5897163153,85.5731579,14.94306278,1.532892466,0.6756694913,0.02016452327,0.01097938698,0.02721100114,0,1.200000048,0.01355865505,0.009393888526,0.01813086122,0,1.200000048
KKA,std,5,11,0.001,49,none,0.9873125,1,1,0,0,-11.00891972,30.5104084,-29.8231411,0.7932428122,87.38915225,0,0,-41.99607086,47.44034195,-73.23028564,0.5841445327,84.47796241,15.10376263,1.563876987,0.6997072101,0.02017901465,0.01110987365,0.02543716319,0,1.200000048,0.01297280937,0.009285814129,0.01763761602,0,1.200000048
KKA,std,5,11,0.001,50,none,0.9868833333,1,1,0,0,-10.52401352,30.31830215,-26.29235649,0.8059847951,88.29925284,0,0,-36.90398026,46.37428284,-64.44510651,0.6040299535,85.73936486,15.16307831,1.566346884,0.6842615008,0.02039015666,0.01287605427,0.02530297078,0,1.200000048,0.01335164439,0.009816420265,0.01883940771,0,1.200000048
KKA,raw,6,12,0.001,1,none,0.8861166667,1,1,0,0,1.723878264,5.294631004,-24.03447533,1.331429243,50.52300337,0,0,0.09075363725,10.20689297,-41.66205215,1.044362187,64.64995451,4.664106846,1.012297153,0.941334784,0.1165232584,0.04971757531,0.2277682871,0,1.200000048,0.05946191028,0.0182546135,0.1656112522,0,1.200000048
KKA,raw,6,12,0.001,2,none,0.9372979167,1,1,0,0,-2.638689756,7.206394672,-42.01569748,0.9423385859,63.83565906,0,0,-9.13336277,14.02610493,-36.99691772,0.6652180552,74.12504148,6.557466984,1.332937598,1.009624243,0.08584492654,0.04631214589,0.1334213316,0,1.200000048,0.04396110773,0.02245342545,0.07542949915,0,1.200000048
KKA,raw,6,12,0.001,3,none,0.9427833333,0.9858333468,0.9858333468,0,0,-7.227724075,8.053494453,-61.9757576,0.5988632441,72.19323062,0,0,-12.66749096,14.37033844,-36.4368515,0.5480248928,75.30319369,7.926173687,1.573151708,1.072590709,0.07602740824,0.03713382781,0.112471357,0,1.200000048,0.04188164324,0.02367655747,0.07839537412,0,1.200000048
KKA,raw,6,12,0.001,4,none,0.9338583333,1,1,0,0,-4.419627666,8.584821701,-88.61237335,0.8871403337,65.48177648,0,0,-25.34017944,23.27512169,-61.21430969,0.5517015457,73.61739472,9.194869041,1.780744672,1.011926174,0.07139816135,0.02724850364,0.09995592386,0,1.200000048,0.02650724165,0.01594821364,0.04617521167,0,1.200000048
KKA,raw,6,12,0.001,5,none,0.9478041667,1,1,0,0,-3.498038054,9.097596169,-66.10220337,0.9158522487,70.57082539,0,0,-17.23703384,24.29652786,-43.62285995,0.6442530751,79.0492359,9.985749245,1.887914062,1.083885908,0.06747766584,0.03856890276,0.09657003731,0,1.200000048,0.02559919469,0.01781743579,0.04258077964,0,1.200000048
KKA,raw,6,12,0.001,6,none,0.93981875,1,1,0,0,-7.228684425,9.608663559,-73.8914566,0.7767427564,72.15002542,0,0,-23.15089989,23.87166977,-67.18713379,0.5664925575,76.27873673,10.7867384,2.010171652,1.042269111,0.06429344416,0.03317163885,0.09181714803,0,1.200000048,0.02603070065,0.01537955087,0.03913167864,0,1.200000048
KKA,raw,6,12,0.001,7,none,0.94445,1,1,0,0,-8.410482407,9.77558136,-60.44524384,0.7017000318,76.01362374,0,0,-19.77916145,22.06053162,-49.24172592,0.5699632168,79.29433216,11.3749876,2.072648764,1.053796172,0.06319136918,0.04172132537,0.08570394665,0,1.200000048,0.02837260999,0.01895558834,0.04002352059,0,1.200000048
KKA,raw,6,12,0.001,8,none,0.945475,1,1,0,0,-8.177527428,10.20159245,-86.76780701,0.7045438886,71.47097583,0,0,-21.46769333,24.91403008,-67.97967529,0.5787501931,77.28422224,12.02630138,2.12667346,1.081002355,0.06075854227,0.03126022965,0.08306488395,0,1.200000048,0.02476544492,0.01609017514,0.03586541116,0,1.200000048
KKA,raw,6,12,0.001,9,none,0.95028125,1,1,0,0,-8.04304409,10.65813065,-62.77397156,0.8196900487,72.80091691,0,0,-26.27648926,29.60062599,-72.63518524,0.5823425651,77.91603466,12.65305614,2.228859186,1.122465014,0.05779949948,0.03845052421,0.08679078519,0,1.200000048,0.02080109529,0.01319833379,0.03298224509,0,1.200000048
KKA,raw,6,12,0.001,10,none,0.9483854167,1,1,0,0,-9.124367714,10.83625984,-84.46070862,0.6568323374,74.47050528,0,0,-25.57019043,26.72919273,-65.438797,0.5573830605,78.49760513,13.18766975,2.299836397,1.196966767,0.05687907711,0.03176037222,0.08414486051,0,1.200000048,0.02321343124,0.01530704461,0.0394648388,0,1.200000048
KKA,raw,6,12,0.001,11,none,0.94530625,1,1,0,0,-10.33205795,11.16131687,-78.77084351,0.6178119779,75.63397381,0,0,-25.6696701,26.4345932,-80.34709167,0.5491793156,77.86345288,13.69977951,2.321679354,1.211864591,0.05546525493,0.03183923662,0.08604384959,0,1.200000048,0.02331416868,0.01289352216,0.03510907292,0,1.200000048
KKA,raw,6,12,0.001,12,none,0.9501020833,1,1,0,0,-8.630273819,11.5339756,-72.03381348,0.7524368763,76.08195783,0,0,-25.86255646,30.53132248,-78.88484955,0.5828435421,79.18955462,14.19290161,2.373357296,1.251081228,0.05367798731,0.03119095974,0.06981056184,0,1.200000048,0.02009704337,0.01249319501,0.02817591652,0,1.200000048
KKA,raw,6,12,0.001,13,none,0.95159375,1,1,0,0,-9.152852058,12.30680752,-79.86320496,0.7880390882,73.10226399,0,0,-29.27514076,35.06547546,-104.4896469,0.5927861333,78.12322915,14.64791298,2.445906639,1.298429847,0.05055939034,0.03076456487,0.07113137096,0,1.200000048,0.01775151864,0.01045392081,0.02557823062,0,1.200000048
KKA,raw,6,12,0.001,14,none,0.95050625,1,1,0,0,-10.37888527,11.37916279,-60.85315323,0.6910213828,78.26798949,0,0,-22.36246109,28.22658348,-71.62862396,0.6040170193,81.11547856,14.81194687,2.407961845,1.323855758,0.05347176641,0.03537359834,0.0766119957,0,1.200000048,0.02208377235,0.01291406713,0.0308874175,0,1.200000048
KKA,raw,6,12,0.001,15,none,0.9498895833,1,1,0,0,-10.26801395,11.55229378,-67.51344299,0.6354881525,77.95648663,0,0,-27.56707764,29.29744339,-78.08428955,0.5586396456,79.88583461,15.18507576,2.449176311,1.367277741,0.05363317952,0.03259029984,0.07807143033,0,1.200000048,0.02106653713,0.01246626023,0.02922721952,0,1.200000048
KKA,raw,6,12,0.001,16,none,0.951275,1,1,0,0,-10.72257042,11.57150841,-52.31027603,0.6980386972,79.44242583,0,0,-25.93445396,30.85155106,-76.31803894,0.5843154192,80.07904001,15.42070103,2.526533365,1.404119968,0.05331257358,0.02988922223,0.08608724177,0,1.200000048,0.02004585788,0.01340909954,0.02957911417,0,1.200000048
KKA,raw,6,12,0.001,17,none,0.9511208333,1,1,0,0,-8.940132141,11.34379387,-44.2586441,0.6625695229,82.06420598,0,0,-22.02725792,29.06231117,-56.49643326,0.6017251611,81.37309537,15.68065548,2.479251385,1.415689588,0.05444845557,0.03146254644,0.07002616674,0,1.200000048,0.02115037665,0.01317005046,0.03115246631,0,1.200000048
KKA,raw,6,12,0.001,18,none,0.9487875,1,1,0,0,-9.688359261,11.26784801,-30.63500023,0.6132137775,83.33436745,0,0,-24.70458984,28.66303635,-71.51996613,0.5743192434,81.21540548,15.97452831,2.524243593,1.490498662,0.05429155752,0.03280033171,0.07067052275,0,1.200000048,0.02174512669,0.01550147403,0.03175731003,0,1.200000048
KKA,raw,6,12,0.001,19,none,0.9514895833,1,1,0,0,-9.873128891,11.36306095,-33.50318527,0.6129025817,85.01251713,0,0,-25.97724915,28.03455925,-63.25834656,0.5667473674,81.27816827,16.31932259,2.577014685,1.55036211,0.054540582,0.03563863412,0.06771403551,0,1.200000048,0.02222934179,0.01603439637,0.03120181896,0,1.200000048
KKA,raw,6,12,0.001,20,none,0.9413375,0.9841666818,0.9841666818,0,0,-12.0611248,11.75387859,-32.41687393,0.5787087679,85.02968852,0,0,-30.29589653,28.84129333,-81.16825867,0.510623455,79.93901452,16.72827339,2.656557322,1.605768681,0.05236148834,0.03009859473,0.06381783634,0,1.200000048,0.02101909555,0.01288780663,0.02830410935,0,1.200000048
KKA,raw,6,12,0.001,21,none,0.9498354167,1,1,0,0,-11.17904186,11.77202129,-39.97812653,0.6960032582,80.54310477,0,0,-30.68401718,33.72601318,-81.14823914,0.5595263839,79.3826721,17.02476883,2.678814411,1.646392822,0.05248581991,0.0343558006,0.06715084612,0,1.200000048,0.01812889427,0.01265581138,0.02697436698,0,1.200000048
KKA,raw,6,12,0.001,22,none,0.9518770833,1,1,0,0,-9.680700302,11.64943314,-40.24812698,0.6540117264,81.01751552,0,0,-31.09288788,33.04827499,-78.94101715,0.5600312352,79.46179768,17.0513134,2.685330391,1.693949342,0.05316859111,0.03763996437,0.06787583232,0,1.200000048,0.01875634491,0.01321218256,0.02528404817,0,1.200000048
KKA,raw,6,12,0.001,23,none,0.9535416667,1,1,0,0,-8.803466797,11.92296124,-40.44430542,0.7465390563,79.64750224,0,0,-33.49297333,36.53872299,-88.61203003,0.5695382953,78.33218386,17.40011024,2.736553907,1.751824617,0.0517542623,0.03512141854,0.06543537229,0,1.200000048,0.01697178744,0.01140962821,0.02334729396,0,1.200000048
KKA,raw,6,12,0.001,24,none,0.95350625,1,1,0,0,-9.940898895,11.95213318,-49.34235001,0.7143386602,78.64753866,0,0,-29.21994781,35.13731766,-96.46048737,0.601021111,78.9682227,17.65643311,2.685945034,1.786682725,0.05151943117,0.03520328552,0.06287480146,0,1.200000048,0.01768593118,0.01083107293,0.02505924925,0,1.200000048
KKA,raw,6,12,0.001,25,none,0.9526395833,1,1,0,0,-10.55442524,11.6713686,-35.75019073,0.7410930395,81.471736,0,0,-37.48204041,34.98908997,-78.47396088,0.5449314713,78.73995927,17.83514595,2.703502178,1.839710951,0.05302093551,0.037915878,0.06603818387,0,1.200000048,0.0177236218,0.01340980269,0.02507701516,0,1.200000048
KKA,raw,6,12,0.001,26,none,0.9540916667,1,1,0,0,-10.69728184,11.55367661,-25.76598358,0.5868661404,86.61173762,0,0,-29.57334328,28.40529251,-67.39924622,0.5345166326,81.15414454,17.93626595,2.70872736,1.94512248,0.05319391191,0.03920270875,0.07038509846,0,1.200000048,0.02186997049,0.01600883342,0.03070830368,0,1.200000048
KKA,raw,6,12,0.001,27,none,0.9530895833,1,1,0,0,-12.01147461,12.02231407,-38.51721573,0.8115962148,79.18827539,0,0,-37.40595627,37.29454803,-86.38565826,0.5620656013,79.04990044,18.24697495,2.779360771,1.994745135,0.05142861977,0.03775092959,0.06864867359,0,1.200000048,0.01653317362,0.0121861035,0.0257417094,0,1.200000048
KKA,raw,6,12,0.001,28,none,0.95395,1,1,0,0,-11.34296703,11.88298893,-33.13366699,0.6380243301,84.66579273,0,0,-32.46358109,32.11410904,-68.07965851,0.5349949002,80.94805258,18.4337883,2.787003279,2.075432777,0.05178895965,0.03764620796,0.06642353535,0,1.200000048,0.01934612915,0.01271317806,0.02786418237,0,1.200000048
KKA,raw,6,12,0.001,29,none,0.954275,1,1,0,0,-11.0333271,12.02322006,-38.66773987,0.6527459621,82.49641596,0,0,-36.93011856,33.22035217,-87.64865112,0.5289969444,79.13056666,18.62064934,2.784185171,2.099074125,0.05142698437,0.03898024932,0.06849872321,0,1.200000048,0.0185434036,0.01295778062,0.02827934735,0,1.200000048
KKA,raw,6,12,0.001,30,none,0.9520875,1,1,0,0,-9.484706879,11.66878891,-46.67374802,0.6700334549,82.8400367,0,0,-32.76858902,32.62612534,-91.39789581,0.5554636121,79.34336298,18.80121994,2.700991392,2.130537033,0.05298471823,0.03263933957,0.07171934098,0,1.200000048,0.01902763359,0.01241902169,0.02703382634,0,1.200000048
KKA,raw,6,12,0.001,31,none,0.9532520833,1,1,0,0,-10.52738953,11.69559383,-39.7374115,0.6810958982,82.99624338,0,0,-32.11474991,33.62064362,-80.17781067,0.554936409,80.73663069,18.85701561,2.738775253,2.203959703,0.05298013613,0.0398151651,0.07096869498,0,1.200000048,0.0184754096,0.01291431021,0.02642209269,0,1.200000048
KKA,raw,6,12,0.001,32,none,0.9531083333,1,1,0,0,-10.59957504,11.92991638,-41.0029335,0.6884585619,81.49543357,0,0,-30.56351662,34.53267288,-85.49633026,0.5570993423,80.49826631,19.09138107,2.728990793,2.27200532,0.05187469721,0.03716018051,0.06734459847,0,1.200000048,0.01790407486,0.01298077218,0.02465558797,0,1.200000048
KKA,raw,6,12,0.001,33,none,0.9562229167,1,1,0,0,-8.062244415,11.90303135,-39.46907043,0.7541650534,81.90323143,0,0,-35.26690292,35.50683975,-79.452034,0.5519397855,79.95532538,19.21533966,2.751766443,2.328461647,0.05213476345,0.04002818093,0.07009478658,0,1.200000048,0.01735461503,0.0112678688,0.02491858415,0,1.200000048
KKA,raw,6,12,0.001,34,none,0.953,1,1,0,0,-9.645090103,11.95885563,-49.77944946,0.7447647452,81.04097205,0,0,-34.49363327,35.69583893,-98.14609528,0.5565698147,79.13521728,19.51246834,2.817772388,2.433796406,0.05159239098,0.03519602492,0.06868372113,0,1.200000048,0.01728731021,0.00965559762,0.02426972054,0,1.200000048
KKA,raw,6,12,0.001,35,none,0.9565604167,1,1,0,0,-11.5709343,11.88669014,-40.04807663,0.6708422303,81.92927492,0,0,-34.95873642,33.85482407,-89.15477753,0.544949472,79.56642122,19.64914703,2.794145823,2.493716002,0.05202605575,0.03502077609,0.06959728897,0,1.200000048,0.01821786538,0.01222731732,0.02516308613,0,1.200000048
KKA,raw,6,12,0.001,36,none,0.9529375,1,1,0,0,-9.131964684,11.73163128,-43.36560822,0.6816208959,82.05232848,0,0,-40.39258575,35.03364563,-86.24321747,0.5462800264,78.40041844,19.72759438,2.772787333,2.543511629,0.05228378251,0.03898853809,0.06800413877,0,1.200000048,0.0176370386,0.01307002734,0.02505089529,0,1.200000048
KKA,raw,6,12,0.001,37,none,0.9561479167,1,1,0,0,-10.07466602,11.4529686,-32.24067688,0.652054131,85.63964069,0,0,-30.95955849,31.08875656,-71.33246613,0.5603113174,80.94595311,19.80319023,2.779081106,2.605366707,0.05387623981,0.04056143761,0.07065746933,0,1.200000048,0.01988148876,0.01384255197,0.02711895667,0,1.200000048
KKA,raw,6,12,0.001,38,none,0.9584708333,1,1,0,0,-11.50385094,11.46622562,-34.45666885,0.6175636053,85.21858724,0,0,-34.0056076,30.67265892,-70.73666382,0.5400240421,80.35328822,19.90496445,2.774683475,2.6725142,0.05378190428,0.04004775733,0.07184073329,0,1.200000048,0.02017481066,0.01502590999,0.0256914068,0,1.200000048
KKA,raw,6,12,0.001,39,none,0.9591625,1,1,0,0,-10.46897316,11.68051147,-37.11952591,0.699904263,82.91280324,0,0,-33.99888229,32.60101318,-71.6256485,0.5552721024,80.56258342,20.17179489,2.775168657,2.74199605,0.05273835734,0.0367785953,0.06656794995,0,1.200000048,0.01903792657,0.01401707157,0.02535942197,0,1.200000048
KKA,raw,6,12,0.001,40,none,0.9561458333,1,1,0,0,-10.04443264,11.68755913,-40.36637497,0.6699489951,82.82094867,0,0,-32.9450798,32.06060791,-72.03495026,0.5571148992,80.4364549,20.26800919,2.745638609,2.790347815,0.05296201631,0.03716107085,0.06756792217,0,1.200000048,0.01928863674,0.01338147093,0.02590445615,0,1.200000048
KKA,raw,6,12,0.001,41,none,0.9599291667,1,1,0,0,-10.65310287,11.78450871,-32.98278046,0.6200317144,84.85639318,0,0,-30.66735458,31.39487076,-70.82902527,0.5576390624,81.37926094,20.41917038,2.75439477,2.863393545,0.05252917111,0.03764693812,0.06742798537,0,1.200000048,0.01977247,0.01394297276,0.02703857608,0,1.200000048
KKA,raw,6,12,0.001,42,none,0.96023125,1,1,0,0,-9.675729752,11.81577682,-42.94800949,0.7314098477,81.96488546,0,0,-37.68284607,35.7397995,-84.66487122,0.559746623,79.71048952,20.51262665,2.805312157,2.918527603,0.05222986639,0.0331001915,0.0665198788,0,1.200000048,0.01730803587,0.0131372232,0.0238004718,0,1.200000048
KKA,raw,6,12,0.001,43,none,0.956175,1,1,0,0,-10.21750546,11.36487484,-33.46715927,0.6325080991,86.44837747,0,0,-32.49784088,30.16335487,-67.32997894,0.5402364135,81.55559529,20.54627037,2.745606422,2.994656801,0.05445495993,0.03910748661,0.07085057348,0,1.200000048,0.02060659602,0.0161970146,0.02739292569,0,1.200000048
KKA,raw,6,12,0.001,44,none,0.9578145833,1,1,0,0,-8.047319412,11.416749,-42.58997726,0.6744480729,84.70862432,0,0,-31.16386414,30.75974274,-91.13005066,0.5527909994,81.33170366,20.71593857,2.739445686,3.079429626,0.0540349856,0.03422597051,0.06684057415,0,1.200000048,0.02009365149,0.01385331526,0.02832392976,0,1.200000048
KKA,raw,6,12,0.001,45,none,0.95915,1,1,0,0,-8.76504612,11.72188854,-44.13361359,0.7176840305,83.88460721,0,0,-38.77269745,34.06440735,-68.95817566,0.5400675535,79.84578445,20.74975586,2.782021284,3.121923923,0.05271771178,0.03912150115,0.06775662303,0,1.200000048,0.01810876466,0.01335067488,0.02539785206,0,1.200000048
KKA,raw,6,12,0.001,46,none,0.9560083333,0.8933333755,0.8933333755,0,0,-11.98261929,11.2532959,-26.1528511,0.5447813869,88.24065848,0,0,-36.17598343,26.18645477,-65.44299316,0.4415003657,78.84036352,20.87099075,2.735720634,3.185243368,0.05369809642,0.03656389564,0.0674078986,0,1.200000048,0.02042676322,0.013345154,0.02664930746,0,1.200000048
