seed,unit,switch,t0,t1,epoch,p_hat,p_count,end_strict_dead,end_dead_0_05,eval_nmse,y_var,pre_max,x,r,w_norm,b,v,utility_raw,utility_nmse,margin5_bin,cell_id,utility_nmse_group,primary_cell_valid,S0,S1,delta_S
0,51,490000,490001,500000,400-590k,0.09375,3,0,0,1.026973037780448,1.3085937500000002,1.846250593662262,-1.0710356473922729,4.8253732470012443,4.9428073329698288,-0.62497788667678833,-1.2099999189376831,0.044053408873175298,0.033664694541889098,4,3314,high,True,0.067330045625567436,0.42961674008984119,0.36228669446427375
0,56,490000,490001,500000,400-590k,0.0625,2,0,0,1.026973037780448,1.3085937500000002,0.775925412774086,-0.95698165297508242,6.3476520507042942,6.4193847400620365,-2.0752418041229248,-1.1098769903182983,0.048041000707792401,0.0367119288990891,3,3308,mid,True,0.026903607882559299,0.040779875125735998,0.013876267243176699
0,67,490000,490001,500000,400-590k,0.15625,5,0,1,1.026973037780448,1.3085937500000002,1.3718934990465641,-0.31165842860937121,2.5993842726212169,2.6180010643377889,-0.38214492797851562,-1.5675644874572754,0.2401866629984612,0.18354562903763,0,3320,mid,True,0.10431148263160139,0.0037298749666661024,-0.10058160766493529
0,79,490000,490001,500000,400-590k,0.0625,2,0,0,1.026973037780448,1.3085937500000002,0.30369944125413889,-0.13274192512035371,1.875457692814666,1.8801494558205651,-0.49316775798797602,0.93815404176712036,0.0037988535792774,0.0029030045262537999,1,3306,mid,True,0.016698479186743498,0.034432226093485951,0.017733746906742454
0,84,490000,490001,500000,400-590k,0.25,8,0,0,1.026973037780448,1.3085937500000002,0.46192222647368902,0.052424751967191603,1.5535518737655141,1.554436161152706,-0.4046192467212677,0.42986279726028442,0.0026885894801725999,0.0020545639012661998,0,3335,mid,True,0.052142459433525801,0.15185239375568926,0.099709934322163463
0,86,490000,490001,500000,400-590k,0.40625,13,0,0,1.026973037780448,1.3085937500000002,2.7394692525267601,-0.083489978313445998,3.2493853865867464,3.2504578088389762,-0.058400191366672502,0.82769668102264404,0.0749449661042835,0.057271377082676302,4,3363,low,False,0.45001109107397497,0.41391004167962819,-0.036101049394346774
0,93,490000,490001,500000,400-590k,0.28125,9,0,0,1.026973037780448,1.3085937500000002,1.4115511067211628,-0.21396586149930949,2.3778599352447425,2.3874671226069841,-0.18179437518119809,1.594728946685791,0.11980362286967799,0.091551425237723999,0,3340,low,True,0.15070504380855709,0.16205441486090422,0.011349371052347124
0,99,490000,490001,500000,400-590k,0.0625,2,1,1,1.026973037780448,1.3085937500000002,0.071337245404720306,-0.49358662515878682,2.570472268586216,2.6174329867460613,-0.77227765321731556,1.4143069982528689,-0.0058827584894080003,-0.0044954811142938001,0,3305,low,True,0.0037405246403068304,0,-0.0037405246403068304
0,11,500000,500001,510000,400-590k,0.1875,6,1,1,1.0893487597147071,2.2968750000000009,1.3383057117462158,-0.83757875485499678,4.3427396251572095,4.4227735215015276,-0.16781143844127649,-0.98807919025421143,-0.2314038554983108,-0.100747256815591,1,3421,mid,True,0.11456208978779614,0,-0.11456208978779614
0,14,500000,500001,510000,400-590k,0.34375,11,0,0,1.0893487597147071,2.2968750000000009,3.4793625569436695,-0.37671737190863053,4.3550021395688754,4.3712652188979835,0.23970317840576169,1.5693644285202026,3.2114842708671758,1.3981972335748245,4,3446,low,False,0.50355927229247754,1.388378674397245,0.88481940210476751
0,19,500000,500001,510000,400-590k,0.0625,2,0,0,1.0893487597147071,2.2968750000000009,0.80280971899628628,-0.82826958392541905,3.8782079684892072,3.9656686132995489,-0.513255774974823,0.66766482591629017,0.038698000328422903,0.0168481089865242,2,3402,mid,True,0.049349689914379269,0.024074528831988573,-0.025275161082390696
0,31,500000,500001,510000,400-590k,0.0625,2,0,0,1.0893487597147071,2.2968750000000009,1.0980181843042374,-0.83859763518941177,4.6380292414639914,4.713232567826493,-0.85515642166137695,0.97129857540130604,0.080003619472329895,0.034831507797476902,4,3404,mid,True,0.048059015534818172,0.024263376370072365,-0.023795639164745808
0,40,500000,500001,510000,400-590k,0.1875,6,1,1,1.0893487597147071,2.2968750000000009,0.55878781899809826,-0.182067842442839,1.6385075205876076,1.648592003581826,-0.064745232462882898,-0.88213759660720825,-0.1248859038641386,-0.054372094199352801,0,3420,low,True,0.049903291743248701,0,-0.049903291743248701
0,47,500000,500001,510000,400-590k,0.375,12,0,0,1.0893487597147071,2.2968750000000009,1.4064744040369987,-0.24483313644806229,3.1492315759255818,3.1587343641891952,-0.18771377205848691,0.6542927622795105,0.2020549859687879,0.087969517700696706,1,3448,low,False,0.22166018420830369,1.3159499454559409,1.0942897612476372
0,51,500000,500001,510000,400-590k,0.25,8,0,0,1.0893487597147071,2.2968750000000009,3.711646506562829,-0.46266163984714881,5.0453558204214701,5.0665245630162357,-0.33672249317169178,-1.4545291662216189,0.83989952196488227,0.36567054017518669,4,3434,high,True,0.38083495059981942,0.094656340777873993,-0.28617860982194543
0,59,500000,500001,510000,400-590k,0.0625,2,1,1,1.0893487597147071,2.2968750000000009,0.068151353858411298,-1.2379651382989882,3.6854367602945719,3.8878016664657919,-0.083361685276031397,-1.4667519330978394,-0.0036016275800641001,-0.0015680555450619,0,3400,low,True,0.0038266351621132344,0,-0.0038266351621132344
0,64,500000,500001,510000,400-590k,0.09375,3,0,0,1.0893487597147071,2.2968750000000009,0.49590354040265078,-0.2056404550110453,3.0943069618470687,3.1011326271013284,-1.1630507707595823,-1.0829958915710447,0.1137956244079792,0.0495436732116371,1,3406,high,True,0.024396818014793098,0.025577293476089835,0.0011804754612967372
0,84,500000,500001,510000,400-590k,0.09375,3,0,0,1.0893487597147071,2.2968750000000009,0.19865836203098289,-0.27500925868836901,1.9804384400830033,1.9994415488637636,-0.41967791318893433,0.93810635805130005,0.0024083505207354999,0.0010485335600481001,0,3405,mid,True,0.010928693460300565,0.054843753227032721,0.043915059766732156
0,86,500000,500001,510000,400-590k,0.375,12,0,0,1.0893487597147071,2.2968750000000009,2.2760346867144108,-0.19442286243272561,3.2777391523469555,3.2835002969795322,-0.047809150069951997,0.82859969139099121,-0.094919235986991896,-0.041325381654200501,2,3449,low,False,0.34376255376264453,0.042729193344712257,-0.30103336041793227
0,93,500000,500001,510000,400-590k,0.15625,5,0,0,1.0893487597147071,2.2968750000000009,1.04185676202178,-0.35902666198313582,2.4069398966988769,2.433569355973968,-0.19882950186729431,1.5601361989974976,0.25478832818887082,0.1109282517284879,1,3416,high,True,0.072979378863237798,0.20381989981979132,0.13084052095655352
0,11,510000,510001,520000,400-590k,0.0625,2,1,1,2.1959361938583628,2.6083984375,0.24080254137516019,-1.2434516191482543,4.2094992039987078,4.389311503827015,-0.34270650148391718,-0.81887310743331898,-0.045356795160299002,-0.017388752618549601,0,3486,low,True,0.011124705895781517,0,-0.011124705895781517
0,14,510000,510001,520000,400-590k,0.5,16,0,0,2.1959361938583628,2.6083984375,4.6799311712384224,-0.22077927291393279,4.7568795246376396,4.7620002414180131,0.55813753604888905,1.0540282726287842,5.6645337235006537,2.1716520152993897,3,3548,low,False,0.87942126765847206,2.0525104979751632,1.1730892303166911
0,19,510000,510001,520000,400-590k,0.0625,2,0,0,2.1959361938583628,2.6083984375,0.90172308310866356,-0.823256716132164,3.8663622783584768,3.9530379315369673,-0.5605812668800354,0.52143162488937367,0.13441124131567431,0.051530180122519802,4,3490,high,True,0.054186689201742411,0.021388144697993994,-0.032798544503748417
0,31,510000,510001,520000,400-590k,0.0625,2,0,1,2.1959361938583628,2.6083984375,0.89178694784641255,-0.96339208483695982,4.6137442046169079,4.713253642099331,-0.90158301591873158,0.93671602010726918,0.1055034827297119,0.040447610001956201,4,3490,mid,True,0.032850266434252262,0.006756550632417202,-0.02609371580183506
0,47,510000,510001,520000,400-590k,0.59375,19,0,0,2.1959361938583628,2.6083984375,3.2776105341035877,0.13402078151702879,3.2203818260088277,3.2231693525420573,0.0038015779573469998,0.61777442693710316,2.5842957855476425,0.99075959730467456,2,3554,low,False,0.73647727444040356,0.57909462309908122,-0.15738265134132234
0,51,510000,510001,520000,400-590k,0.09375,3,0,0,2.1959361938583628,2.6083984375,2.2278422713279724,-1.0104529857635498,5.0122131753894719,5.1130515499050357,-0.52741003036499023,-1.3347640037536621,-0.38408025633922133,-0.14724754117984371,4,3495,low,True,0.11186712048947811,0.09948999434709549,-0.012377126142382622
0,84,510000,510001,520000,400-590k,0.21875,7,1,1,2.1959361938583628,2.6083984375,1.2227328829467297,-0.2510848894715309,2.5128577269631696,2.5253707802379122,-0.41755035519599909,1.2707769870758057,0.36400246031447858,0.13955017572520631,0,3511,high,True,0.089418226503767073,0,-0.089418226503767073
0,86,510000,510001,520000,400-590k,0.0625,2,1,1,2.1959361938583628,2.6083984375,0.29655623435974121,-0.8661504387855532,3.1161587778940758,3.2342946853455854,-0.2065277099609375,0.51888298988342285,0.017713618160166901,0.0067909940082406996,0,3486,high,True,0.011007925495505333,0,-0.011007925495505333
0,88,510000,510001,520000,400-590k,0.09375,3,1,1,2.1959361938583628,2.6083984375,1.1729016173630953,-0.61054750010371195,3.1813845744890501,3.2394407018310685,-0.4812692403793335,-1.7608287334442141,-0.2881029242056109,-0.110452038332664,2,3493,low,True,0.044958053797017783,0,-0.044958053797017783
0,93,510000,510001,520000,400-590k,0.34375,11,0,0,2.1959361938583628,2.6083984375,2.9314074814319606,-0.1241317272186279,3.3095752638027909,3.3119023404197159,-0.15290477871894831,1.8334825038909912,5.0379382271906508,1.9314297059690104,3,3534,high,True,0.41178154852241278,0.60649871826171875,0.19471716973930597
0,14,520000,520001,530000,400-590k,0.9375,30,0,0,0.71072564522815196,1.1210937499999998,4.4790649656206369,0.57687385801938473,3.3126106696804447,3.3624653004822065,0.61768746376037587,0.9157082438468932,3.5532049054449821,3.1694092536373364,0,3645,low,False,2.178750877676066,1.6908729935530573,-0.4878778841230087
0,19,520000,520001,530000,400-590k,0.0625,2,0,0,0.71072564522815196,1.1210937499999998,0.44745250046253199,-0.91406729393415898,3.8333630065640318,3.9408363272196096,-0.60755425691604614,0.4013562798500061,0.0054539567266065998,0.0048648533867988999,1,3568,mid,True,0.023123989347368479,0.052979021100327373,0.029855031752958894
0,47,520000,520001,530000,400-590k,0.5,16,0,0,0.71072564522815196,1.1210937499999998,3.0051619485020642,-0.0220890446812037,3.4678534300702646,3.4679237792006079,0.056576970964670098,0.83590632677078236,-0.31681536086064649,-0.28259488634259761,1,3625,low,False,0.5948656452819705,0.46377931535243988,-0.13108632992953062
0,51,520000,520001,530000,400-590k,0.0625,2,0,0,0.71072564522815196,1.1210937499999998,1.494513601064682,-1.131106225292569,4.9167004678509194,5.0451307994402921,-0.5248907208442688,-0.83881312608718872,0.049798095962570003,0.044419207548494502,4,3571,mid,True,0.072797000408172607,0.046310512349009514,-0.026486488059163094
0,54,520000,520001,530000,400-590k,0.0625,2,1,1,0.71072564522815196,1.1210937499999998,0.44220943003892887,-0.55697073260388075,2.4328538119197831,2.4957952774917103,-0.0352640375494956,0.59232735633850087,-0.013399082495280599,-0.0119517948389959,1,3568,low,True,0.014217616524547338,0,-0.014217616524547338
0,86,520000,520001,530000,400-590k,0.0625,2,1,1,0.71072564522815196,1.1210937499999998,0.3170944452285766,-0.76502036046582633,3.1385430004490309,3.2304346948351808,-0.2405107319355011,0.5047486424446106,-0.0020643130142419999,-0.0018413384377908,1,3568,mid,True,0.013353533111512661,0,-0.013353533111512661
0,93,520000,520001,530000,400-590k,0.375,12,0,0,0.71072564522815196,1.1210937499999998,3.1611166894435883,-0.1762113340363532,3.8884781117561791,3.8924686845047032,-0.2440619021654129,0.89142417907714844,0.39044541215959699,0.34827186589845588,2,3613,low,False,0.46151433512568474,0.23978534340858459,-0.22172899171710014
0,11,530000,530001,540000,400-590k,0.0625,2,1,1,1.7455910205030021,0.68359374999999978,0.48816464096307749,-1.1225202143192292,4.2394272746358173,4.3855210920119134,-0.38833349943161011,-0.81388694047927845,0.0197858923527418,0.0289439339560108,2,3649,mid,True,0.025742706842720509,0,-0.025742706842720509
0,14,530000,530001,540000,400-590k,0.5625,18,0,0,1.7455910205030021,0.68359374999999978,2.4819792043417688,-0.0031759217381477,3.0900042952585758,3.0900059273722014,0.56256014108657826,0.54312700033187855,0.36409251189326958,0.53261533168386876,0,3716,low,False,0.81754799163900316,0.17198964621638879,-0.64555834542261437
0,19,530000,530001,540000,400-590k,0.09375,3,0,0,1.7455910205030021,0.68359374999999978,1.3164900951087477,-0.67911188155412683,3.8991166161819937,3.9578154750132688,-0.55452746152877797,0.47257965803146362,0.052055547659222101,0.076149829718633502,4,3656,mid,True,0.078086255234666169,0.097587253854726441,0.019500998620060273
0,24,530000,530001,540000,400-590k,0.09375,3,0,0,1.7455910205030021,0.68359374999999978,2.1654019821435213,-0.91188300177454962,5.1136424804380445,5.1943113139920598,-0.98291486501693714,0.62666183710098255,0.069490781205311603,0.101655085648913,4,3656,high,True,0.08346054021967575,0.17318438738584518,0.089723847166169435
0,41,530000,530001,540000,400-590k,0.125,4,0,0,1.7455910205030021,0.68359374999999978,1.8087662383913996,-0.47699132263660432,4.5607199335906241,4.5855956030292813,-1.3628139495849607,-1.2332048416137695,-0.085071725278643401,-0.1244477809790441,4,3661,low,True,0.097283973358571529,0.085480515146628022,-0.011803458211943507
0,47,530000,530001,540000,400-590k,0.4375,14,0,0,1.7455910205030021,0.68359374999999978,2.8905895054340363,-0.074925780296325697,3.4564331119625642,3.4572451070215182,0.038984969258308397,0.61692643165588368,0.36108217150315552,0.52821163374175895,0,3703,low,False,0.52668307349085808,1.2470999658107758,0.72041689231991768
0,51,530000,530001,540000,400-590k,0.0625,2,0,0,1.7455910205030021,0.68359374999999978,0.67117977142333984,-1.5003608584403991,4.7930784351792726,5.0224181020023204,-0.57193028926849365,-0.69865405559539795,0.019858078193841,0.029049531529276099,3,3650,high,True,0.024305460974574089,0.13551149936392903,0.11120603838935494
0,56,530000,530001,540000,400-590k,0.0625,2,1,1,1.7455910205030021,0.68359374999999978,1.1097251623868942,-0.82395520806312583,6.3625693430219208,6.4156987795295324,-2.0412764549255367,-0.98528707027435303,-0.1109539246433565,-0.16230974119256719,4,3651,low,True,0.052996075712144375,0,-0.052996075712144375
0,62,530000,530001,540000,400-590k,0.0625,2,1,1,1.7455910205030021,0.68359374999999978,0.15972122177481651,-0.34602509886026378,2.172027302288146,2.1994171889221872,-0.46471321582794178,0.90867334604263295,0.0129985903109744,0.019015080683482601,0,3647,high,True,0.0075007004197686911,0,-0.0075007004197686911
0,86,530000,530001,540000,400-590k,0.0625,2,0,0,1.7455910205030021,0.68359374999999978,0.54823090881109227,-0.68000893145799635,3.1497117893045723,3.2222812575172357,-0.25962448120117182,0.43723541498184199,0.031780467136875899,0.046490283354515702,2,3649,high,True,0.033455439610406756,0.28589348401874304,0.25243804440833628
0,93,530000,530001,540000,400-590k,0.21875,7,0,0,1.7455910205030021,0.68359374999999978,2.2319175601005554,-0.46393072009086611,3.8453713604281008,3.8732560737246247,-0.31879925727844233,0.79766285419464111,0.024925894698485399,0.036463023101784398,4,3676,low,True,0.22324936930090189,0.14939665840938687,-0.073852710891515017
0,14,540000,540001,550000,400-590k,0.3125,10,0,0,1.8706860534593479,1.3818359375000002,1.6058326661586759,-0.49231160732242962,3.1623332889713689,3.2004253700470611,0.38065454363822931,0.94207102060318004,0.76015812472757782,0.550107363760452,1,3774,low,False,0.2293612863868475,0.065582270501181483,-0.16377901588566601
0,19,540000,540001,550000,400-590k,0.15625,5,0,0,1.8706860534593479,1.3818359375000002,1.5237349756062033,-0.69772229845162936,3.910138440748073,3.9719011860282225,-0.5222325325012207,0.53502070903778065,0.1243003524652415,0.0899530465896871,2,3750,mid,True,0.096465081092901528,0.067343141097808257,-0.029121939995093271
0,24,540000,540001,550000,400-590k,0.125,4,0,1,1.8706860534593479,1.3818359375000002,2.5448653548955922,-0.89784644407515668,5.1969621158009867,5.2739495134300505,-0.89408785104751576,1.0042061805725098,0.39288050794854251,0.28431776688290272,4,3747,mid,True,0.14106638915836811,0.042965346714481711,-0.098101042443886399
0,25,540000,540001,550000,400-590k,0.0625,2,0,1,1.8706860534593479,1.3818359375000002,0.3706382811069488,-1.1931533607204137,3.4187596780570839,3.6209850425688574,0.1243943125009536,0.91889232397079457,0.0188622697454673,0.013650151391772799,1,3734,high,True,0.014899753034114838,0.0069568278267979622,-0.0079429252073168755
0,31,540000,540001,550000,400-590k,0.0625,2,0,0,1.8706860534593479,1.3818359375000002,0.6686927005648613,-1.0411390053122964,4.547929281972479,4.665579404769078,-0.9433254599571228,0.55409139394760132,0.0466774901149518,0.033779328535484501,2,3735,mid,True,0.029065659735351801,0.02891513193026185,-0.00015052780508995056
0,41,540000,540001,550000,400-590k,0.125,4,0,1,1.8706860534593479,1.3818359375000002,2.1177371665835381,-0.43802875251260531,4.6422519859671683,4.6628717212940636,-1.3261288404464722,-1.4371140003204346,-0.28849432320932922,-0.2087761038631471,4,3747,low,True,0.13298188056796789,0.0079960129223763943,-0.1249858676455915
0,47,540000,540001,550000,400-590k,0.625,20,0,0,1.8706860534593479,1.3818359375000002,2.7024887800216675,0.079619720432012098,3.2959064280795407,3.2968679807565406,0.16171255707740781,0.58395397663116455,1.4526391232525415,1.0512384891947719,2,3804,low,False,0.7720215916633606,1.4637510636821389,0.69172947201877832
0,51,540000,540001,550000,400-590k,0.0625,2,0,1,1.8706860534593479,1.3818359375000002,1.6205828636884687,-1.3639221330091695,4.8921879880572012,5.0787584009680415,-0.33662199974060047,-0.90008074045181274,-0.1061956651679053,-0.076851138609141306,4,3737,low,True,0.085263160057365894,0.018984097056090832,-0.066279063001275063
0,56,540000,540001,550000,400-590k,0.0625,2,0,0,1.8706860534593479,1.3818359375000002,1.0601585209369659,-0.76838534304376305,6.3211062873762494,6.367636981778408,-2.1445460319519043,-0.87552982568740845,-0.14251021236387179,-0.1031310653431835,4,3737,low,True,0.055566205643117428,0.073579313902882859,0.018013108259765431
0,59,540000,540001,550000,400-590k,0.0625,2,1,1,1.8706860534593479,1.3818359375000002,0.66666909214109182,-1.1674945948899855,3.7083818409583889,3.8878193769061928,-0.1231878399848938,-1.4652775526046753,-0.27986387280135172,-0.2025304634265612,2,3735,low,True,0.041233993804780766,0,-0.041233993804780766
0,84,540000,540001,550000,400-590k,0.125,4,1,1,1.8706860534593479,1.3818359375000002,0.97096959128975857,-0.23361948254185569,2.5154609523092848,2.5262861803873013,-0.5526004433631897,1.0582290887832642,-0.053437920288046399,-0.0386716822437876,2,3745,low,True,0.06091082957573235,0,-0.06091082957573235
0,86,540000,540001,550000,400-590k,0.25,8,0,0,1.8706860534593479,1.3818359375000002,1.6257352866232395,-0.51645943682785322,3.3119684490087602,3.3519942358420063,-0.050486724823713303,0.9513545036315918,0.4452129213215088,0.3221894215075794,3,3766,low,False,0.16800625529140234,0.058667846955358982,-0.10933840833604336
0,93,540000,540001,550000,400-590k,0.1875,6,0,0,1.8706860534593479,1.3818359375000002,2.0586635395884514,-0.575145642917815,3.7588306504422304,3.8025781213896583,-0.32349884510040278,-0.297520101070404,-0.068517735116248202,-0.049584565907447399,2,3755,mid,True,0.17652082117274404,0.36058581512770616,0.18406499395496212
0,14,550000,550001,560000,400-590k,0.0625,2,0,1,0.91852790865485257,1.5302734375000002,0.67123306542634964,-1.0317432910203934,3.3055960985632278,3.462868721941684,0.4445529580116272,1.3594791889190674,-0.013176571808448201,-0.0086105995736126002,3,3823,low,True,0.032214048784226179,0.0027888529002666473,-0.029425195883959532
0,19,550000,550001,560000,400-590k,0.125,4,0,0,0.91852790865485257,1.5302734375000002,1.4124603071250019,-0.63342590238898988,3.9032725716173649,3.9543349810249686,-0.57372593879699696,0.42734521627426142,0.058507027274448897,0.038233054198491101,4,3834,low,True,0.087936839845497161,0.99488318711519241,0.90694634726969525
0,25,550000,550001,560000,400-590k,0.125,4,1,1,0.91852790865485257,1.5302734375000002,0.79837629199028015,-0.90654499530792243,3.5053454504709398,3.6206726661844417,0.1015590876340866,0.90979301929473877,-0.0646956566876591,-0.042277187267493903,1,3831,low,True,0.054424090310931206,0,-0.054424090310931206
0,31,550000,550001,560000,400-590k,0.0625,2,0,1,0.91852790865485257,1.5302734375000002,0.82704409956932057,-0.90701429843902603,4.5860183589624937,4.6748517972566654,-0.95187509059905995,0.62523692846298207,0.038575870213780498,0.0252084818755017,3,3823,mid,True,0.03537280485033989,0.014877386041916907,-0.020495418808422983
0,47,550000,550001,560000,400-590k,0.71875,23,0,0,0.91852790865485257,1.5302734375000002,3.5813556462526321,0.14614279866218571,3.3291727051039066,3.3323788227045368,0.50868707895278931,0.91966372728347756,3.2365208367017901,2.1149951096251645,4,3899,low,False,1.1046435083262622,1.8343911638949066,0.7297476555686444
0,56,550000,550001,560000,400-590k,0.0625,2,0,0,0.91852790865485257,1.5302734375000002,0.694105364382267,-0.84217972578480838,6.330857684039997,6.3866286651167723,-2.085864782333374,-0.83437901735305775,0.1027271681597135,0.067129942690202005,3,3823,high,True,0.043181568660656922,0.014669193420559168,-0.028512375240097754
0,59,550000,550001,560000,400-590k,0.0625,2,1,1,0.91852790865485257,1.5302734375000002,0.53121600300073624,-1.0757923573255539,3.7229761740102001,3.8752910585306615,-0.24274875223636619,-1.4157332181930542,0.033889786212719299,0.022146229152408801,2,3822,high,True,0.029124240856617689,0,-0.029124240856617689
0,62,550000,550001,560000,400-590k,0.21875,7,0,1,0.91852790865485257,1.5302734375000002,1.5627263858914375,-0.12845752537250521,2.8295492854092208,2.8324636792701621,-0.57395786046981812,1.7377083301544187,-0.20808280962553791,-0.1359775348159227,0,3845,low,True,0.15431631333194673,0.0094844652921892703,-0.14483184803975746
0,82,550000,550001,560000,400-590k,0.1875,6,0,0,0.91852790865485257,1.5302734375000002,0.27903391420841211,-0.0283182606101035,1.4184438619260966,1.418726511107691,-0.10347726941108699,0.12691259384155271,0.00036525475793020002,0.0002386859426423,0,3840,mid,True,0.025492772925645113,0.18463568505831063,0.15914291213266551
0,86,550000,550001,560000,400-590k,0.1875,6,0,0,0.91852790865485257,1.5302734375000002,1.5046496093273165,-0.51587634086608891,3.3276011000683363,3.3673517012990173,-0.14761584997177121,0.97736734151840199,0.094078098371643604,0.061477966006740901,1,3841,low,True,0.11951333843171597,0.10892252461053431,-0.010590813821181655
0,93,550000,550001,560000,400-590k,0.28125,9,0,0,0.91852790865485257,1.5302734375000002,2.6392959216609602,-0.37657859288156031,3.7164170959755976,3.7354474253931551,-0.17435635626316071,-0.064209282398223794,-0.025710308608875802,-0.01680112062252,3,3858,low,True,0.29882498065126128,0.17082035589555744,-0.12800462475570384
0,3,560000,560001,570000,400-590k,0.0625,2,1,1,0.81584225472984973,2.6396484375,0.82378576695919026,-0.69581071624255941,3.215098368554389,3.289530372609299,-0.27899706363677967,1.2853184938430786,0.050841735120441801,0.0192607979146623,3,3912,mid,True,0.030913234688341618,0,-0.030913234688341618
0,19,560000,560001,570000,400-590k,0.65625,21,0,0,0.81584225472984973,2.6396484375,4.4454155266284943,0.32348325178622872,3.9330257274417351,3.9463062206200847,-0.074404016137123094,0.57313454151153564,0.2782342662672852,0.1054058041648909,4,3982,low,False,1.2001325255259871,1.547706690384075,0.3475741648580879
0,47,560000,560001,570000,400-590k,0.9375,30,0,0,0.81584225472984973,2.6396484375,5.2020522058010092,0.6330824000596954,3.3108373475851285,3.3708214529146856,0.5991668701171875,1.0863354206085205,4.3599547385746762,1.651717962375312,4,3997,low,False,2.3234724700450897,0.66155119147151709,-1.6619212785735726
0,82,560000,560001,570000,400-590k,0.4375,14,0,0,0.81584225472984973,2.6396484375,1.456511490046978,0.047153875016510902,2.1044313190919146,2.1049595399209005,-0.19091351330280301,1.0522291660308838,0.17747212551120459,0.067233243256926895,0,3963,low,False,0.29970292979851365,1.3512677049147896,1.051564775116276
0,86,560000,560001,570000,400-590k,0.15625,5,0,1,0.81584225472984973,2.6396484375,1.1700699701905253,-0.57489773362629282,3.2026841286048064,3.2538735426789063,-0.084281332790851496,0.3162158727645874,0.0425894510832995,0.016134516429633199,1,3925,low,True,0.074406033614650369,0.031053968239575624,-0.043352065375074744
0,93,560000,560001,570000,400-590k,0.15625,5,1,1,0.81584225472984973,2.6396484375,1.8016990111209448,-0.59949390894061572,3.7302305266410087,3.7780964424881169,-0.16323043406009671,-0.54082578420639027,0.10942258804676271,0.0414534702774269,3,3927,low,True,0.1579381402261788,0,-0.1579381402261788
0,19,570000,570001,580000,400-590k,0.75,24,0,0,0.93761570781959702,1.7773437500000002,4.0938602313399324,0.39321054220199592,3.5729927568096924,3.5945641976063403,0.087889946997165597,0.72735536098480225,0.1105858388148878,0.062219724695848903,4,4083,low,False,1.3034788127988577,0.75970445724669844,-0.54377435555215925
0,25,570000,570001,580000,400-590k,0.125,4,0,0,0.93761570781959702,1.7773437500000002,0.53675847873091687,-0.92305583953857417,3.4902049713427807,3.6102026016405402,-0.0026990957558154999,0.84525156021118164,-0.019878311900178299,-0.0111842809811992,1,4010,low,True,0.036232178565114737,0.29709392465883866,0.26086174609372392
0,41,570000,570001,580000,400-590k,0.0625,2,1,1,0.93761570781959702,1.7773437500000002,0.78910699486732483,-0.67360644340515141,4.4623305804916162,4.5128859779732506,-1.5818791389465332,-1.1594070196151731,0.0056134795550438999,0.0031583533320686001,3,4002,mid,True,0.026832673698663712,0,-0.026832673698663712
0,47,570000,570001,580000,400-590k,0.375,12,0,0,0.93761570781959702,1.7773437500000002,3.7077769041061401,-0.45594658851623537,4.4251309136151935,4.4485582938984205,0.50030028820037842,1.0742428302764893,-0.40480874702569353,-0.22776052579907149,4,4053,low,True,0.53781240433454514,0.27311204234138131,-0.26470036199316382
0,59,570000,570001,580000,400-590k,0.0625,2,1,1,0.93761570781959702,1.7773437500000002,0.54082007333636284,-1.0014254242181777,3.7300011330695879,3.8620928695424919,-0.32271566987037648,-1.3874944448471067,-0.0113931315133824,-0.0064102014668700998,2,4001,low,True,0.033247176092118025,0,-0.033247176092118025
0,67,570000,570001,580000,400-590k,0.0625,2,1,1,0.93761570781959702,1.7773437500000002,0.41575045883655543,-0.5469420850276947,2.4877217999190178,2.5471367058261243,-0.50302201509475697,-1.4493234157562256,0.0060003327350054,0.0033760113849701,2,4001,mid,True,0.016350450925529003,0,-0.016350450925529003
0,82,570000,570001,580000,400-590k,0.6875,22,0,0,0.93761570781959702,1.7773437500000002,3.9604237526655202,0.32535127401351932,3.2709709874555695,3.2871119013928149,-0.088845536112785298,0.67734330892562855,0.041370465766836,0.023276569750131901,4,4079,low,False,1.0332427015528083,1.0273032780387439,-0.0059394235140644014
0,84,570000,570001,580000,400-590k,0.0625,2,0,0,0.93761570781959702,1.7773437500000002,0.080003410577774006,-0.43947392702102672,2.4359755540409962,2.4753008367502769,-0.67404782772064198,0.9973539113998412,0.00037343021140440002,0.00021010578927370001,0,3999,mid,True,0.0044749733060598373,0.030739493668079376,0.026264520362019539
0,86,570000,570001,580000,400-590k,0.15625,5,1,1,0.93761570781959702,1.7773437500000002,1.3683120757341385,-0.73493239879608163,3.5342413134145878,3.6098458820629218,-0.17627446353435511,1.4966984987258911,-0.2006070450248448,-0.1128690187392533,0,4014,low,True,0.069155943114310503,0,-0.069155943114310503
0,3,580000,580001,590000,400-590k,0.0625,2,1,1,1.0824448692410165,3.3662109375000004,0.39264354109764088,-0.89476264889638912,3.0991763719921832,3.2257548546928847,-0.34157547354698181,1.0241693258285522,0.0099923457636104992,0.0029684253153283999,1,4090,high,True,0.013289229013025761,0,-0.013289229013025761
