scope,seed,group,metric,n,mean,sd,q05,q10,q25,median,q75,q90,q95,p_negative,p_zero
primary_valid,12,low,S1,230,0.10785063142466242,0.21551240400041238,0,0,0,0.025550998194376007,0.088637647277209908,0.3303930960362777,0.51133457655087111,0,0.40000000000000002
primary_valid,12,low,delta_S,230,-0.025471046052268281,0.20974998664814556,-0.2405092283628619,-0.19428795448038727,-0.10711879760492593,-0.028619663513381965,0.00075261801248416305,0.16722272660117596,0.31866492404369562,0.74347826086956526,0
primary_valid,13,low,S0,237,0.13080729196358162,0.15565860375906657,0.011214293539524078,0.014602686851867476,0.034222234040498734,0.073118837550282478,0.17205712827853858,0.2991742133686785,0.45900592490797826,0,0
primary_valid,13,low,S1,237,0.10633410346027911,0.22850815580310541,0,0,0,0.01330057333689183,0.096712812781333923,0.32368393922224648,0.48663338286569335,0,0.43037974683544306
primary_valid,13,low,delta_S,237,-0.0244731885033025,0.17780821507982797,-0.23904255889356135,-0.18733007458504289,-0.091135746930376627,-0.034736339846858755,-0.0069405949907377362,0.13526367695303634,0.27208534695673714,0.77637130801687759,0
primary_valid,14,low,S0,162,0.13629386921555708,0.16534519071325141,0.0083818369428627186,0.015513694332912567,0.03018729601171799,0.078707599081099033,0.17372570614679717,0.29235380736645311,0.44933199427323395,0,0
primary_valid,14,low,S1,162,0.11887402476722181,0.24990326594417572,0,0,0,0.021539810113608837,0.10461866736295633,0.37156606814824045,0.51811298800166672,0,0.41975308641975306
primary_valid,14,low,delta_S,162,-0.017419844448335269,0.2162869398797993,-0.27481726660334971,-0.17946313029970043,-0.10259337737807073,-0.035483677958836779,-0.0025472090928815305,0.14671164924511693,0.34893629646394375,0.7592592592592593,0
primary_valid,15,low,S0,336,0.094455974057877617,0.11663301056997227,0.0090099474678027036,0.01163385238032788,0.023870584729593247,0.053905766530078836,0.11831411928869784,0.21282140183029696,0.31924989303661278,0,0
primary_valid,15,low,S1,336,0.084556987357733551,0.16764796237904703,0,0,0,0.014180936617776752,0.082966639223741367,0.27404704874788877,0.39807248469878687,0,0.35416666666666669
primary_valid,15,low,delta_S,336,-0.009898986700144061,0.15048728714614815,-0.17881273374041484,-0.14225395566609222,-0.068218926393456059,-0.024403069808613509,0.0038290940865408629,0.1503487341105938,0.27346824432606809,0.73809523809523814,0
primary_valid,16,low,S0,192,0.11468613419140183,0.14932734104468043,0.0074765813420526687,0.010626397083979101,0.024179511121474206,0.058239531674189493,0.14026774012017995,0.29284262071596462,0.46651108618825654,0,0
