cell_id,n_low,n_high,weight,PS_S0,A_S0,mean_low_S0,mean_high_S0,D_S0,PS_S1,A_S1,mean_low_S1,mean_high_S1,D_S1,PS_delta_S,A_delta_S,mean_low_delta_S,mean_high_delta_S,D_delta_S
2800,2,2,2,1,0.5,0.0083420908777043223,0.015760116919409484,0.0074180260417051613,0.75,0.25,0.041709247998369392,0.66562259214697406,0.62391334414860466,0.75,0.25,0.03336715712066507,0.64986247522756457,0.6164953181068995
2801,2,2,2,0,-0.5,0.028662448879913427,0.017486471857409924,-0.011175977022503503,0.5,0,0.010394701410405105,0.084959172527305782,0.074564471116900677,0.75,0.25,-0.018267747469508322,0.067472700669895858,0.08574044813940418
2802,2,2,2,0.75,0.25,0.046471512767311651,0.047229044255800545,0.00075753148848889396,1,0.5,0.021254416322335601,0.17815986290224828,0.15690544657991268,1,0.5,-0.02521709644497605,0.13093081864644773,0.15614791509142378
2803,2,2,2,0.5,0,0.055566247028764337,0.057829325087368488,0.002263078058604151,1,0.5,0.020515920710749924,0.097487955819815397,0.076972035109065473,1,0.5,-0.035050326318014413,0.039658630732446909,0.074708957050461322
2804,2,2,2,0.5,0,0.078748159074166324,0.073059301314060576,-0.0056888577601057477,1,0.5,0.027609383934759535,0.22320538922213018,0.19559600528737064,1,0.5,-0.051138775139406789,0.1501460879080696,0.20128486304747639
2805,2,2,2,0.5,0,0.0425426802248694,0.028532236465252936,-0.014010443759616464,1,0.5,0.025557202665368095,0.31127897114492953,0.28572176847956143,1,0.5,-0.016985477559501305,0.28274673467967659,0.2997322122391779
2806,2,2,2,0,-0.5,0.085053477734618355,0.061598304426297545,-0.023455173308320809,1,0.5,0.013247696217149496,0.11655905551742762,0.10331135930027813,1,0.5,-0.071805781517468859,0.054960751091130078,0.12676653260859894
2807,2,2,2,0.5,0,0.08315055796992965,0.068371213274076581,-0.014779344695853069,1,0.5,0.02378535782918334,0.11222442996222526,0.088439072133041918,1,0.5,-0.05936520014074631,0.043853216688148677,0.10321841682889499
2808,2,2,2,0,-0.5,0.087178914691321552,0.059700007201172411,-0.02747890749014914,1,0.5,0.018555253802333027,0.13019968825392425,0.11164443445159122,1,0.5,-0.068623660888988525,0.070499681052751839,0.13912334194174036
2809,2,2,2,0.75,0.25,0.083303708932362497,0.12643242767080665,0.043128718738444149,1,0.5,0.025808639358729124,0.31974449590779841,0.29393585654906929,1,0.5,-0.057495069573633373,0.19331206823699176,0.25080713781062514
2810,2,2,2,0,-0.5,0.032425749639514834,0.020145982147369068,-0.012279767492145766,0.5,0,0.10940458002733067,0.09965029882005183,-0.0097542812072788365,0.5,0,0.076978830387815833,0.079504316672682762,0.0025254862848669291
2811,2,2,2,0,-0.5,0.058662423980422318,0.033128119433968095,-0.025534304546454223,1,0.5,0,0.04776738109649159,0.04776738109649159,1,0.5,-0.058662423980422318,0.014639261662523495,0.073301685642945813
2812,2,2,2,1,0.5,0.052066216769162565,0.078237582580186427,0.026171365811023861,0.625,0.125,0.0033032057690434158,0.031327913398854434,0.028024707629811019,0.5,0,-0.04876301100011915,-0.046909669181331992,0.0018533418187871575
2813,2,2,2,0.25,-0.25,0.11238275724463165,0.10818853091041092,-0.0041942263342207298,0.625,0.125,0.022494987584650517,0.18869691778672859,0.16620193020207807,0.75,0.25,-0.089887769659981132,0.080508386876317672,0.1703961565362988
2814,2,2,2,0.75,0.25,0.15932910279661883,0.19251806672400562,0.033188963927386794,0.5,0,0.093606604146771133,0.059622076747473329,-0.033984527399297804,0.25,-0.25,-0.065722498649847694,-0.13289598997653229,-0.067173491326684598
2815,2,1,1,1,0.5,0.04233765578828752,0.069368394295452163,0.027030738507164642,0.25,-0.25,0.0069857848575338721,0,-0.0069857848575338721,0,-0.5,-0.035351870930753648,-0.069368394295452163,-0.034016523364698514
2816,2,1,1,0,-0.5,0.096538361860439181,0.072804949246346951,-0.023733412614092231,1,0.5,0.11409520520828664,0.4765971689048456,0.36250196369655896,1,0.5,0.017556843347847462,0.40379221965849865,0.38623537631065119
2817,2,1,1,1,0.5,0.091832999838516116,0.12022437766427174,0.028391377825755626,1,0.5,0.010612251702696085,0.10294377556419931,0.092331523861503229,1,0.5,-0.081220748135820031,-0.017280602100072429,0.063940146035747603
2818,2,1,1,1,0.5,0.16818177455570549,0.17827257348108105,0.010090798925375566,0,-0.5,0.058337931804999243,0,-0.058337931804999243,0,-0.5,-0.10984384275070624,-0.17827257348108105,-0.068428730730374809
2819,2,1,1,0,-0.5,0.23717253166250885,0.16282425075769424,-0.074348280904814601,1,0.5,0,0.2893436886370182,0.2893436886370182,1,0.5,-0.23717253166250885,0.12651943787932396,0.3636919695418328
2820,1,1,1,1,0.5,0.034218782791867852,0.086927750147879124,0.052708967356011271,0,-0.5,0.16931307222694159,0.12675553280860186,-0.042557539418339729,0,-0.5,0.13509428943507373,0.039827782660722733,-0.095266506774351001
2821,1,1,1,1,0.5,0.10642409382853657,0.11171621363610029,0.0052921198075637221,1,0.5,0.018342536641284823,0.044437702046707273,0.026095165405422449,1,0.5,-0.088081557187251747,-0.06727851158939302,0.020803045597858727
2822,1,1,1,0,-0.5,0.19127519289031625,0.14841484423959628,-0.04286034865071997,0,-0.5,0.15463614324107766,0.13596764672547579,-0.018668496515601873,1,0.5,-0.036639049649238586,-0.012447197514120489,0.024191852135118097
2823,1,1,1,0,-0.5,0.2669139364734292,0.26489622867666185,-0.002017707796767354,0,-0.5,0.78251948417164385,0.11025226674973965,-0.67226721742190421,0,-0.5,0.51560554769821465,-0.1546439619269222,-0.67024950962513685
2824,1,1,1,1,0.5,0.2727906356449239,0.31799896480515599,0.045208329160232097,1,0.5,0.050168307032436132,0.11548692174255848,0.065318614710122347,1,0.5,-0.22262232861248776,-0.20251204306259751,0.02011028554989025
2825,1,1,1,0,-0.5,0.20484742987900972,0.10225458390777931,-0.10259284597123042,1,0.5,0.15317150950431824,0.36220256297383457,0.20903105346951634,1,0.5,-0.051675920374691486,0.25994797906605527,0.31162389944074675
2826,1,1,1,1,0.5,0.13144308887422085,0.17679067165590823,0.045347582781687379,0,-0.5,0.063745881430804729,0.040429502085316926,-0.023316379345487803,0,-0.5,-0.067697207443416119,-0.1363611695705913,-0.068663962127175182
2827,1,1,1,0,-0.5,0.24148956872522831,0.22143237106502056,-0.020057197660207748,1,0.5,0.32887591584585607,0.75988940801471472,0.43101349216885865,1,0.5,0.087386347120627761,0.53845703694969416,0.4510706898290664
2828,1,1,1,0,-0.5,0.28615296818315983,0.23622182686813176,-0.049931141315028071,1,0.5,0.28590955212712288,0.37955719325691462,0.093647641129791737,1,0.5,-0.00024341605603694916,0.14333536638878286,0.14357878244481981
2829,1,1,1,1,0.5,0.29407786950469017,0.37678823433816433,0.082710364833474159,1,0.5,0.011073220521211624,0.10690467455424368,0.09583145403303206,1,0.5,-0.28300464898347855,-0.26988355978392065,0.0131210891995579
2830,1,1,1,0,-0.5,0.19209464767482132,0.13901063427329063,-0.053084013401530683,0,-0.5,0.061493271263316274,0.02542274072766304,-0.036070530535653234,1,0.5,-0.13060137641150504,-0.11358789354562759,0.01701348286587745
2834,1,1,1,0,-0.5,0.45721420273184776,0.3095896024024114,-0.14762460032943636,0,-0.5,1.5577528770954814,0.13451132737100124,-1.4232415497244801,0,-0.5,1.1005386743636336,-0.17507827503141016,-1.2756169493950438
2835,1,1,1,0,-0.5,0.20982048660516739,0.12444786116247997,-0.085372625442687422,1,0.5,0,0.26492294715717435,0.26492294715717435,1,0.5,-0.20982048660516739,0.14047508599469438,0.35029557259986177
2836,1,1,1,0,-0.5,0.26298076147213578,0.2272626762278378,-0.035718085244297981,1,0.5,0.084699432365596294,0.18656898126937449,0.1018695489037782,1,0.5,-0.17828132910653949,-0.040693694958463311,0.13758763414807618
2837,1,1,1,1,0.5,0.30538038339000195,0.355365643161349,0.049985259771347046,1,0.5,0.029479313991032541,1.5040699956007302,1.4745906816096976,1,0.5,-0.27590106939896941,1.1487043524393812,1.4246054218383506
2838,1,1,1,1,0.5,0.37104441970586777,0.37557375337928534,0.0045293336734175682,1,0.5,0.10908143082633615,0.79018110223114491,0.68109967140480876,1,0.5,-0.26196298887953162,0.41460734885185957,0.67657033773139119
2839,1,1,1,1,0.5,0.44056317931972444,0.51051199622452259,0.06994881690479815,1,0.5,0.20257727382704616,0.3035275035072118,0.10095022968016565,1,0.5,-0.23798590549267828,-0.20698449271731079,0.031001412775367498
2840,1,1,1,0,-0.5,0.20928353206909378,0.10481944447383285,-0.10446408759526093,1,0.5,0.068069944158196449,0.24964639160316437,0.18157644744496793,1,0.5,-0.14121358791089733,0.14482694712933153,0.28604053504022886
2845,1,1,1,1,0.5,0.16402238048613071,0.20655451249331236,0.042532132007181644,0,-0.5,0.0083693265914916992,0,-0.0083693265914916992,0,-0.5,-0.15565305389463902,-0.20655451249331236,-0.050901458598673344
2846,1,1,1,1,0.5,0.27515085879713297,0.33038714155554771,0.055236282758414745,1,0.5,0.022549716522917151,0.13299397437367588,0.11044425785075873,1,0.5,-0.25260114227421582,-0.19739316718187183,0.055207975092343986
2848,1,1,1,1,0.5,0.40363778360188007,0.51622267253696918,0.11258488893508911,0,-0.5,0.37806697562336922,0.049752646125853062,-0.32831432949751616,0,-0.5,-0.025570807978510857,-0.46647002641111612,-0.44089921843260527
2849,1,1,1,0,-0.5,0.59235385060310364,0.48336451221257448,-0.10898933839052916,1,0.5,0,0.18212704302277416,0.18212704302277416,1,0.5,-0.59235385060310364,-0.30123746918980032,0.29111638141330332
2850,1,1,1,1,0.5,0.17447475576773286,0.3861611831234768,0.21168642735574394,1,0.5,0.28625917539466172,0.81903780251741409,0.53277862712275237,1,0.5,0.11178441962692887,0.43287661939393729,0.32109219976700842
2855,1,1,1,1,0.5,0.18481216533109546,0.41161646042019129,0.22680429508909583,1,0.5,0.12901719007641077,0.20328352227807045,0.074266332201659679,0,-0.5,-0.055794975254684687,-0.20833293814212084,-0.15253796288743615
2859,1,1,1,0,-0.5,0.85506676230579615,0.7124400963075459,-0.14262666599825025,0,-0.5,0.46249964833259583,0.23314506665337831,-0.22935458167921752,0,-0.5,-0.39256711397320032,-0.47929502965416759,-0.086727915680967271
2862,1,1,1,1,0.5,0.21852186322212219,0.23008372215554118,0.011561858933418989,1,0.5,0,0.14668885106220841,0.14668885106220841,1,0.5,-0.21852186322212219,-0.083394871093332767,0.13512699212878942
2866,1,1,1,0,-0.5,0.91655473713763058,0.63595420680940151,-0.28060053032822907,0,-0.5,1.3751276375260204,1.0478816900867969,-0.32724594743922353,0,-0.5,0.45857290038838983,0.41192748327739537,-0.046645417110994458
2902,5,5,5,0.64000000000000001,0.14000000000000001,0.0061614852631464599,0.0076581190951401368,0.0014966338319936769,0.80000000000000004,0.30000000000000004,0,0.04061853549210355,0.04061853549210355,0.80000000000000004,0.30000000000000004,-0.0061614852631464599,0.032960416396963413,0.03912190166010987
2903,5,4,4,0.69999999999999996,0.19999999999999996,0.013881202042102813,0.015012280819064472,0.0011310787769616588,0.75,0.25,0.039890770928468558,0.069057769495884713,0.029166998567416155,0.80000000000000004,0.30000000000000004,0.026009568886365741,0.054045488676820241,0.0280359197904545
2904,5,4,4,0.34999999999999998,-0.15000000000000002,0.0236244875472039,0.021842024056240916,-0.0017824634909629836,0.84999999999999998,0.34999999999999998,0.0020857771858572962,0.036704747413750738,0.034618970227893439,0.80000000000000004,0.30000000000000004,-0.021538710361346601,0.014862723357509822,0.036401433718856423
2905,5,4,4,0.75,0.25,0.028666908096056432,0.0330288915138226,0.0043619834177661687,0.69999999999999996,0.19999999999999996,0.027053993818117305,0.05468489372105978,0.027630899902942475,0.69999999999999996,0.19999999999999996,-0.0016129142779391259,0.021656002207237179,0.023268916485176306
2906,5,5,5,0.92000000000000004,0.42000000000000004,0.036503905887366274,0.052427809429354967,0.015923903541988693,0.95999999999999996,0.45999999999999996,0.0075453067605849352,0.10254170752332356,0.094996400762738631,0.71999999999999997,0.21999999999999997,-0.028958599126781337,0.050113898093968601,0.079072497220749938
2907,2,2,2,0.25,-0.25,0.018511047586798668,0.017647645494434983,-0.00086340209236368537,1,0.5,0,0.080332223435107153,0.080332223435107153,1,0.5,-0.018511047586798668,0.06268457794067217,0.081195625527470838
2908,2,2,2,0,-0.5,0.036675981267762836,0.032407560014689807,-0.0042684212530730292,0.25,-0.25,0.0051824271795339882,0,-0.0051824271795339882,0.5,0,-0.031493554088228848,-0.032407560014689807,-0.00091400592646095902
2909,2,2,2,0.75,0.25,0.046418886631727219,0.047174244537018239,0.00075535790529102087,0,-0.5,0.087324944273859728,0.015606966848281445,-0.071717977425578283,0,-0.5,0.040906057642132509,-0.031567277688736795,-0.072473335330869304
2910,2,2,2,0.25,-0.25,0.047328007291071117,0.039165420501376502,-0.0081625867896946147,0.5,0,0.19603362018824555,0.10232990731310565,-0.0937037128751399,0.5,0,0.14870561289717443,0.063164486811729148,-0.085541126085445285
2911,2,2,2,0.5,0,0.073005967307835817,0.074091983697144315,0.0010860163893084973,1,0.5,0.055564862792380154,0.16705337099847384,0.11148850820609368,1,0.5,-0.017441104515455663,0.092961387301329523,0.11040249181678519
2912,3,2,2,0.83333333333333337,0.33333333333333337,0.022161961571934324,0.031073699239641428,0.0089117376677071043,1,0.5,0,0.071866487967781723,0.071866487967781723,1,0.5,-0.022161961571934324,0.040792788728140295,0.062954750300074622
2913,2,2,2,0.75,0.25,0.048199919401668012,0.054306447156704962,0.0061065277550369501,0.625,0.125,0.091290874930564314,0.12267777058877982,0.031386895658215508,0.5,0,0.043090955528896302,0.06837132343207486,0.025280367903178558
2914,2,2,2,0.75,0.25,0.071432739438023418,0.10451985488180071,0.033087115443777293,0.75,0.25,0.058322983095422387,0.25305849435790151,0.19473551126247912,0.75,0.25,-0.013109756342601031,0.1485386394761008,0.16164839581870183
2915,2,2,2,0.75,0.25,0.12858407181920484,0.14622110710479319,0.017637035285588354,0.75,0.25,0.042953663971275091,0.081066478043794632,0.038112814072519541,1,0.5,-0.085630407847929746,-0.065154629060998559,0.020475778786931187
2916,3,2,2,0.33333333333333331,-0.16666666666666669,0.12327152603150655,0.10813909722492099,-0.015132428806585566,0.83333333333333337,0.33333333333333337,0.082918634715800479,0.19339338171994314,0.11047474700414266,0.83333333333333337,0.33333333333333337,-0.040352891315706074,0.085254284495022148,0.12560717581072822
2917,2,2,2,1,0.5,0.030942358425818384,0.037796589098434197,0.0068542306726158131,0.75,0.25,0.008364490931853652,0.072177994763478637,0.063813503831624985,0.5,0,-0.022577867493964732,0.03438140566504444,0.056959273159009172
2918,2,2,2,0.75,0.25,0.063040742432349361,0.074550201607053168,0.011509459174703807,1,0.5,0.05771616252604872,0.20430598070379347,0.14658981817774475,0.75,0.25,-0.0053245799063006416,0.1297557790967403,0.13508035900304094
2919,2,2,2,0.5,0,0.095507126170559786,0.097041785753390286,0.0015346595828304999,0.75,0.25,0.071455734985647723,0.21682661020895466,0.14537087522330694,0.75,0.25,-0.024051391184912063,0.11978482445556438,0.14383621564047644
2920,2,2,2,0.75,0.25,0.11821450613206252,0.13352616042539012,0.015311654293327592,1,0.5,0,0.24098778248298913,0.24098778248298913,1,0.5,-0.11821450613206252,0.10746162205759902,0.22567612818966154
2921,2,2,2,0.5,0,0.16600713425577851,0.16510800744435983,-0.00089912681141868234,1,0.5,0.022892131586559117,0.41613736457657069,0.39324523299001157,1,0.5,-0.14311500266921939,0.25102935713221086,0.39414435980143026
2922,2,2,2,0.5,0,0.08608853881014511,0.081445805844850838,-0.0046427329652942717,0.5,0,0.11666349833831191,0.36668419629859272,0.25002069796028081,0.5,0,0.030574959528166801,0.28523839045374189,0.25466343092557508
2923,2,2,2,1,0.5,0.07152680482249707,0.10946585569763556,0.037939050875138491,0,-0.5,0.29695284715853631,0.10136437544133514,-0.19558847171720117,0,-0.5,0.22542604233603925,-0.0081014802563004196,-0.23352752259233966
2924,2,2,2,0.5,0,0.12149941339157522,0.13542201067321002,0.013922597281634808,0.75,0.25,0.035164077533408999,0.076600392116233706,0.041436314582824707,0.75,0.25,-0.086335335858166218,-0.058821618556976318,0.027513717301189899
2925,2,2,2,0.5,0,0.11373746674507856,0.12628299789503217,0.012545531149953604,1,0.5,0.0033060864079743624,0.017965328181162477,0.014659241773188114,0.5,0,-0.1104313803371042,-0.10831766971386969,0.0021137106232345104
2926,2,2,2,0.75,0.25,0.17366379775921814,0.23427903710398823,0.060615239344770089,0,-0.5,0.31654854491353035,0.14169974299147725,-0.1748488019220531,0,-0.5,0.14288474715431221,-0.092579294112510979,-0.23546404126682319
2927,1,1,1,0,-0.5,0.12172040832228959,0.091506972501520067,-0.030213435820769519,1,0.5,0,1.6192989905830473,1.6192989905830473,1,0.5,-0.12172040832228959,1.5277920180815272,1.6495124264038168
2928,1,1,1,0,-0.5,0.15440761926583946,0.15043565316591412,-0.0039719660999253392,1,0.5,0.016933257691562176,0.058161531575024128,0.041228273883461952,1,0.5,-0.13747436157427728,-0.09227412159088999,0.045200239983387291
2929,1,1,1,1,0.5,0.15346077317371964,0.16243975539691746,0.0089789822231978178,0,-0.5,0.5866738585755229,0.0093339262530207634,-0.57733993232250214,0,-0.5,0.43321308540180326,-0.1531058291438967,-0.58631891454569995
2930,1,1,1,0,-0.5,0.17836727683607023,0.16503103531431407,-0.013336241521756165,1,0.5,0.17207784956553951,0.17910989699885249,0.0070320474333129823,1,0.5,-0.006289427270530723,0.014078861684538424,0.020368288955069147
2931,1,1,1,1,0.5,0.30263029132038355,0.31350851661409251,0.010878225293708965,1,0.5,0.25289301760494709,0.27137900865636766,0.018485991051420569,1,0.5,-0.049737273715436459,-0.042129507957724854,0.0076077657577116042
2932,1,1,1,1,0.5,0.038642022293061018,0.18835112079977989,0.14970909850671887,1,0.5,0.009128856472671032,0.049689326086081564,0.040560469613410532,0,-0.5,-0.029513165820389986,-0.13866179471369833,-0.10914862889330834
2936,1,1,1,0,-0.5,0.50825203955173492,0.32904882729053497,-0.17920321226119995,1,0.5,0.2800058675929904,0.56348114274442196,0.28347527515143156,1,0.5,-0.22824617195874453,0.23443231545388699,0.46267848741263151
2937,1,1,1,1,0.5,0.066691913758404553,0.14177742623724043,0.075085512478835881,1,0.5,0.4366118814505171,0.84354597213678062,0.40693409068626352,1,0.5,0.36991996769211255,0.70176854589954019,0.33184857820742764
2941,1,1,1,0,-0.5,0.34564799512736499,0.34246656019240618,-0.0031814349349588156,1,0.5,0.26128303853329271,0.47438304964452982,0.21310001111123711,1,0.5,-0.084364956594072282,0.13191648945212364,0.21628144604619592
2952,1,1,1,0,-0.5,0.30700778402388096,0.21889255940914154,-0.088115224614739418,0,-0.5,0.58064466761425138,0,-0.58064466761425138,0,-0.5,0.27363688359037042,-0.21889255940914154,-0.49252944299951196
2957,1,1,1,1,0.5,0.14388635684736073,0.27611793437972665,0.13223157753236592,1,0.5,0.55005059158429503,0.65213540941476822,0.10208481783047318,0,-0.5,0.4061642347369343,0.37601747503504157,-0.030146759701892734
2974,1,1,1,1,0.5,0.17270745226414874,0.36388587788678706,0.19117842562263831,1,0.5,0,0.063791286665946245,0.063791286665946245,0,-0.5,-0.17270745226414874,-0.30009459122084081,-0.12738713895669207
3001,4,4,4,0.5,0,0.0074358547462907154,0.0081667765334714204,0.000730921787180705,0.53125,0.03125,0.0068204176786821336,0.016371057718060911,0.0095506400393787771,0.5,0,-0.00061543706760858186,0.0082042811845894903,0.0088197182521980722
3002,4,4,4,0.6875,0.1875,0.012963622924871743,0.014995086705312133,0.0020314637804403901,0.875,0.375,0,0.013154111307812855,0.013154111307812855,0.6875,0.1875,-0.012963622924871743,-0.0018409753974992782,0.011122647527372465
3003,4,4,4,0.6875,0.1875,0.024744866648688912,0.029742718028501258,0.0049978513798123458,1,0.5,0,0.25162456532598299,0.25162456532598299,0.9375,0.4375,-0.024744866648688912,0.22188184729748173,0.24662671394617064
3004,4,4,4,0.375,-0.125,0.036205781767421286,0.035584398428909481,-0.00062138333851180505,0.625,0.125,0.023827791446819901,0.056583176512503996,0.032755385065684095,0.5625,0.0625,-0.012377990320601384,0.020998778083594516,0.0333767684041959
3005,4,4,4,0.4375,-0.0625,0.057762450538575649,0.05207852937746793,-0.0056839211611077189,0.5,0,0.045222265434858855,0.035618896625237539,-0.0096033688096213154,0.5625,0.0625,-0.012540185103716794,-0.016459632752230391,-0.0039194476485135965
3006,2,2,2,0.75,0.25,0.018458104459568858,0.022836607822682709,0.0043785033631138504,0.625,0.125,0.0042606512433849275,0.029696519835852087,0.025435868592467159,0.5,0,-0.014197453216183931,0.006859912013169378,0.021057365229353309
3007,2,1,1,1,0.5,0.042059209430590272,0.049334002658724785,0.0072747932281345129,0.5,0,0.0081457425840198994,0.012733406852930784,0.0045876642689108849,0.5,0,-0.033913466846570373,-0.036600595805794001,-0.002687128959223628
3008,2,2,2,0.5,0,0.046583974384702742,0.047781890025362372,0.0011979156406596303,1,0.5,0.0079358296934515238,0.16575785478926264,0.15782202509581111,1,0.5,-0.038648144691251218,0.11797596476390027,0.15662410945515148
3009,2,1,1,1,0.5,0.044616206345381215,0.047635683513362892,0.0030194771679816768,1,0.5,0,0.27558564333594404,0.27558564333594404,1,0.5,-0.044616206345381215,0.22794995982258115,0.27256616616796236
3010,2,2,2,0,-0.5,0.11354718366055749,0.065098084625788033,-0.048449099034769461,0.75,0.25,0.022936890716664493,0.057286593597382307,0.034349702880717814,1,0.5,-0.090610292943893,-0.007811491028405726,0.082798801915487275
3011,2,1,1,1,0.5,0.012013120627671015,0.018678487846045755,0.0066653672183747403,1,0.5,0,0.77467259159311652,0.77467259159311652,1,0.5,-0.012013120627671015,0.75599410374707077,0.76800722437474178
3012,2,1,1,0,-0.5,0.036503273877315223,0.028928824234753847,-0.0075744496425613761,0.5,0,0.28805094008566812,0.16222638683393598,-0.12582455325173214,0.5,0,0.25154766620835289,0.13329756259918213,-0.11825010360917076
3013,1,1,1,1,0.5,0.034544434398412704,0.051431176252663136,0.016886741854250431,0,-0.5,0.13835357315838337,0.037038336275145411,-0.10131523688323796,0,-0.5,0.10380913875997066,-0.014392839977517724,-0.11820197873748839
3014,2,1,1,0.5,0,0.099680178798735142,0.10554039129056036,0.005860212491825223,1,0.5,0.068683234567288309,0.44101923145353794,0.37233599688624963,1,0.5,-0.030996944231446832,0.33547884016297758,0.36647578439442441
3015,2,1,1,0,-0.5,0.14448858704417944,0.065917855012230575,-0.078570732031948864,0,-0.5,0.33098456874722615,0.01312259491533041,-0.31786197383189574,0,-0.5,0.18649598170304671,-0.052795260096900165,-0.23929124179994687
3016,2,1,1,0.5,0,0.037921531074971426,0.029906665033195168,-0.0080148660417762585,0.25,-0.25,0.037018262431956828,0,-0.037018262431956828,0,-0.5,-0.00090326864301459864,-0.029906665033195168,-0.029003396390180569
3017,2,1,1,1,0.5,0.069439529715964454,0.085220030974596739,0.015780501258632285,1,0.5,0.006045039277523756,0.025580517249181867,0.019535477971658111,0.5,0,-0.063394490438440698,-0.059639513725414872,0.003754976713025826
3018,1,1,1,0,-0.5,0.11308983340859413,0.084087969531537965,-0.029001863877056167,1,0.5,0.14035122655332088,0.51427790708839893,0.37392668053507805,1,0.5,0.027261393144726753,0.43018993755686097,0.40292854441213422
3019,2,1,1,0,-0.5,0.14803618675796315,0.13248940301127732,-0.015546783746685833,0.5,0,0.10352921736193821,0.10840898123569787,0.0048797638737596571,0.5,0,-0.044506969396024942,-0.024080421775579453,0.02042654762044549
3020,2,1,1,0,-0.5,0.17474040575325489,0.1462349109351635,-0.028505494818091393,1,0.5,0.041259927354985848,0.50213107652962208,0.46087114917463623,1,0.5,-0.13348047839826904,0.35589616559445858,0.48937664399272762
3021,2,1,1,0.5,0,0.059562443377217278,0.043415806721895933,-0.016146636655321345,0,-0.5,0.22297472204081714,0.14282987359911203,-0.080144848441705108,0,-0.5,0.16341227866359986,0.099414066877216101,-0.063998211786383763
3022,2,1,1,0.5,0,0.081253906595520675,0.067589810583740473,-0.013664096011780202,1,0.5,0.060735673483577557,0.34477725438773632,0.28404158090415876,1,0.5,-0.020518233111943118,0.27718744380399585,0.29770567691593897
3023,2,1,1,0,-0.5,0.15210502751870081,0.1210990990512073,-0.031005928467493504,0,-0.5,0.08358477900037542,0,-0.08358477900037542,0.5,0,-0.068520248518325388,-0.1210990990512073,-0.052578850532881916
3024,2,1,1,0.5,0,0.15978015837390558,0.17056992603465915,0.010789767660753569,0.5,0,0.12019121320918202,0.14528754912316799,0.025096335913985968,0.5,0,-0.039588945164723555,-0.025282376911491156,0.014306568253232399
3025,2,1,1,0.5,0,0.23121983068995178,0.24094098247587681,0.0097211517859250307,1,0.5,0.31444359291344881,0.56372348684817553,0.24927989393472672,0.5,0,0.083223762223497033,0.32278250437229872,0.23955874214880168
3026,1,1,1,1,0.5,0.076201472780667245,0.14751183602493256,0.071310363244265318,1,0.5,0.11609369097277522,0.23018005862832069,0.11408636765554547,1,0.5,0.039892218192107975,0.082668222603388131,0.042776004411280155
3027,1,1,1,0,-0.5,0.15734706469811499,0.11548970243893564,-0.041857362259179354,0,-0.5,0.96114951930940151,0.073151532094925642,-0.88799798721447587,0,-0.5,0.80380245461128652,-0.042338170344009995,-0.84614062495529652
3028,1,1,1,0,-0.5,0.20693339349236339,0.1457870485028252,-0.061146344989538193,0,-0.5,0.18359434511512518,0.052355774096213281,-0.1312385710189119,0,-0.5,-0.023339048377238214,-0.093431274406611919,-0.070092226029373705
3029,1,1,1,1,0.5,0.18978230096399784,0.20439891843125224,0.0146166174672544,1,0.5,0.11950876703485847,0.29051752414670773,0.17100875711184926,1,0.5,-0.070273533929139376,0.086118605715455487,0.15639213964459486
3030,1,1,1,1,0.5,0.24522533221170306,0.35631141031626612,0.11108607810456306,1,0.5,0.043201531283557415,0.066575057804584503,0.023373526521027088,0,-0.5,-0.20202380092814565,-0.28973635251168162,-0.087712551583535969
3031,2,1,1,1,0.5,0.10992134478874505,0.13949252525344491,0.029571180464699864,1,0.5,0.12361218687146902,0.18804231937974691,0.064430132508277893,1,0.5,0.013690842082723975,0.048549794126302004,0.034858952043578029
3032,1,1,1,1,0.5,0.13575462950393558,0.13835704093798995,0.0026024114340543747,1,0.5,0,0.15332186338491738,0.15332186338491738,1,0.5,-0.13575462950393558,0.014964822446927428,0.150719451950863
3033,1,1,1,1,0.5,0.18952910788357258,0.21721128653734922,0.027682178653776646,1,0.5,0,0.42426709923893213,0.42426709923893213,1,0.5,-0.18952910788357258,0.20705581270158291,0.39658492058515549
3034,1,1,1,0,-0.5,0.27347816713154316,0.21057507304431056,-0.062903094087232603,0,-0.5,1.7370640519075096,0.65174418734386563,-1.0853198645636439,0,-0.5,1.4635858847759664,0.44116911429955508,-1.0224167704764113
3035,1,1,1,0,-0.5,0.40781558770686388,0.32575510907918215,-0.082060478627681732,0,-0.5,0.68165382067672908,0.56844161817571148,-0.1132122025010176,0,-0.5,0.2738382329698652,0.24268650909652933,-0.031151723873335868
3036,1,1,1,0,-0.5,0.10706053953617811,0.041213253662135685,-0.065847285874042427,1,0.5,0,0.086714451754232869,0.086714451754232869,1,0.5,-0.10706053953617811,0.045501198092097184,0.1525617376282753
3040,1,1,1,0,-0.5,0.29525064944755286,0.23185573634691536,-0.063394913100637496,1,0.5,0.26072027802001685,0.65960926795378327,0.39888898993376642,1,0.5,-0.034530371427536011,0.42775353160686791,0.46228390303440392
3041,1,1,1,1,0.5,0.088538988755317405,0.22968406602740288,0.14114507727208547,1,0.5,0.0034786402247846127,0.0061275819316506386,0.0026489417068660259,0,-0.5,-0.085060348530532792,-0.22355648409575224,-0.13849613556521945
3045,1,1,1,1,0.5,0.41716421069577336,0.46157251205295324,0.04440830135717988,1,0.5,0.071511666406877339,0.24764722818508744,0.1761355617782101,1,0.5,-0.34565254428889602,-0.2139252838678658,0.13172726042103022
