replicate,weight,A_S0,A_S1,A_delta_S,D_S0,D_S1,D_delta_S
6205,3114,0.042156541096810829,0.17266653367327744,0.1527414247067426,0.004391165876419828,0.080726497895733912,0.076335332019314098
6206,2682,0.036836911948768786,0.17799075355003763,0.15420171013012177,0.0053501166135234242,0.07882526796464015,0.073475151351116721
6207,3225,0.040766982371633523,0.18880373717583013,0.17079591381916959,0.0066628870245624009,0.074458135909004783,0.067795248884442508
6208,3409,0.050310029431472669,0.1753171142764865,0.15038370335378257,0.0064404718178186163,0.071916424200629506,0.065475952382810926
6209,3369,0.047718106734135249,0.18084703627891516,0.15849521590839491,0.0064423972667123127,0.076086900988590486,0.069644503721878123
6210,2470,0.051368343757007717,0.19235460670683346,0.16840082095142833,0.0051559518258234051,0.082983118861517338,0.077827167035693895
6211,2865,0.051206929583892925,0.20212083582502433,0.17274249117181056,0.0069167507719606908,0.090095861385299542,0.083179110613338908
6212,3011,0.035933075006472547,0.18249900584673084,0.16342915452015419,0.0049691540074025863,0.079154244567914825,0.074185090560512229
6213,2486,0.032324207927586848,0.17684389557881108,0.15969789239097373,0.0034551595306796259,0.073479043148812248,0.070023883618132707
6214,2914,0.033256062743022223,0.17413647132247001,0.15685846030732786,0.0043139263538757499,0.078257545552856689,0.073943619198980903
6215,2724,0.055454561346631848,0.18611755402779626,0.1615868804470125,0.0072073845830888956,0.074638409591644431,0.067431025008555592
6216,3080,0.055239553015527056,0.17638688421967638,0.14961368177277273,0.0049233663556427793,0.075650645773307282,0.070727279417664504
6217,3343,0.047987060468364692,0.16951733371491082,0.14984594459616901,0.0052296721998832335,0.072270077569194041,0.067040405369310857
6218,2470,0.039442643501347935,0.17517629075827459,0.15446997671694027,0.0052872623241034984,0.07333188486750053,0.068044622543396993
6219,3336,0.043734665946896172,0.18877984192732392,0.16102065317443012,0.0055493886513725589,0.084797770819306811,0.079248382167934284
6220,2563,0.030822292546834096,0.18970947280057698,0.17795566162714038,0.0029346829173378121,0.072864142935816237,0.06992946001847844
6221,3090,0.039755868906354352,0.19839356346637901,0.1738528021780448,0.0052695291931741236,0.090234074474603979,0.084964545281429785
6222,2970,0.043860603481815592,0.1809906110537424,0.15863757921838725,0.0045110269310627386,0.078350247413663629,0.073839220482600956
6223,2967,0.041653364985013097,0.17797220240344611,0.16207875373699437,0.0058389905738249178,0.075695637469334609,0.069856646895509689
6224,2261,0.04352819645831587,0.18829625581062995,0.16098174148815461,0.0045530513865408104,0.073043594069539086,0.068490542682998229
6225,3446,0.035573523980372515,0.18610933667158286,0.1698194426647707,0.0052077544492818957,0.086191166598255417,0.080983412148973477
6226,3291,0.043483493278388449,0.18332613780425996,0.16742113351046814,0.004464170759346491,0.074764322525551138,0.070300151766204674
6227,2907,0.047604178873528677,0.18703973424045661,0.16575067519339962,0.0048809190643034307,0.086036322122160919,0.081155403057857498
6228,3013,0.043171469714781995,0.18457586960739958,0.17124770627093897,0.0048001000821071543,0.074397055521475963,0.069596955439368918
6229,2612,0.033608255153048432,0.20108740374820011,0.18061253766651922,0.0038035293195273021,0.078353757732141247,0.07455022841261387
6230,3349,0.040170839909567886,0.18642819225829085,0.16347891102295409,0.0061157413624730386,0.080766530518242119,0.074650789155769073
6231,3569,0.038682384829765035,0.18037020224257547,0.15626752454295179,0.0050754257264948206,0.083574284219065195,0.078498858492570475
6232,3441,0.046910966265804953,0.19170666267440456,0.16651476570831411,0.0056151317478396121,0.084586061642020552,0.078970929894180919
6233,3110,0.040328654018364642,0.18733553959438215,0.16457324740282941,0.005418577658801378,0.077862856653560394,0.072444278994759012
6234,2996,0.041087129196274705,0.18753417578934939,0.166767424461016,0.0048836868715423781,0.07987806488569299,0.074994378014150556
6235,3287,0.044326583229838457,0.18089056939072154,0.15535708249428973,0.0049475544271762647,0.079426365582046327,0.074478811154870081
6236,2671,0.049065371585027127,0.18940976189665817,0.16189012119375276,0.0050969655119087621,0.083900772976734594,0.078803807464825848
6237,3156,0.043345820318253771,0.17776133790867621,0.15239728937447575,0.0050033806570371547,0.079126318019488995,0.074122937362451916
6238,3623,0.045774570753869682,0.18244882781523686,0.1574890799083456,0.0052629598520359411,0.084361506606836181,0.079098546754800339
6239,2598,0.050322434387099504,0.18889017171349726,0.1666299614336566,0.0051706299440103928,0.079270067402374675,0.074099437458364267
6240,2313,0.031074598649177131,0.18651335454188894,0.15815170082355556,0.0042246858445290601,0.090438775722015058,0.08621408987748605
6241,3005,0.033957269389881688,0.17983160581330301,0.15763621477431788,0.0047461847881391152,0.087586326524072805,0.082840141735933681
6242,3003,0.048881262667476458,0.18201176159467872,0.16078582219940865,0.0055315226091415884,0.077417448664843569,0.071885926055702057
6243,2357,0.049182656310361041,0.20460577730147098,0.17861965616526496,0.0040522831054370665,0.090564321236496256,0.08651203813105908
6244,2968,0.049904841153156514,0.19878534818730234,0.17196000970428191,0.0056539398402067637,0.084305762544339843,0.078651822704133068
6245,2954,0.044500511900647306,0.18549752220622226,0.16191531987909777,0.0068048535147727822,0.077694362837078965,0.070889509322306185
6246,2749,0.037381400176962211,0.19707571388637229,0.17318919510625594,0.0048159883437604301,0.08111930390500896,0.076303315561248586
6247,2911,0.042116733318210468,0.17581120118478419,0.15344046293032884,0.0056062017779749708,0.070261817300394117,0.064655615522419121
6248,3053,0.047681541990418519,0.16381959744226376,0.14534293816966604,0.0051040799811469329,0.070411765467861889,0.06530768548671502
6249,2666,0.035001545489553525,0.19616617358414937,0.17089733522536582,0.0046075092227961332,0.087602061221366712,0.082994551998570559
6250,3035,0.046205889113632111,0.17563589257164214,0.14948294703648915,0.0058023602392479386,0.08320908590126927,0.077406725662021295
6251,2964,0.049292769383862491,0.18551870700150058,0.16649055884885836,0.0047553914977995718,0.069095455658002514,0.064340064160202964
6252,2929,0.03522441577238436,0.17108067049600004,0.15159164362817482,0.0051569283115525466,0.074160397282604484,0.069003468971051959
6253,2898,0.051982589146150227,0.20032934964353175,0.16985270020984294,0.0063712443951267133,0.088609663453679016,0.082238419058552392
6254,2765,0.051685680202859234,0.17920538723884105,0.15621257886176512,0.0066451140309891927,0.078529829995011929,0.071884715964022836
6255,2840,0.042859048228766537,0.18693267242342948,0.17028965459423198,0.0057854641542671378,0.077701964912674643,0.071916500758407498
6256,2641,0.028420651669421079,0.19017797066831529,0.17945056647252786,0.0029886617375500519,0.086708483151944918,0.083719821414394879
6257,2936,0.04341332770317783,0.17290722636431077,0.15035770787644079,0.0050379550559945764,0.067871008725105236,0.062833053669110669
6258,2935,0.044565874216640815,0.1804947153925007,0.16001470231453208,0.0057654788920110649,0.082704360382104672,0.076938881490093633
6259,2428,0.035929956461257927,0.17375435062832104,0.15317663756708239,0.006449301009118516,0.069235678004831214,0.062786376995712725
6260,3164,0.049144004611766927,0.18357739851102678,0.15973777416571344,0.0062391008923932756,0.086909304468835588,0.080670203576442306
6261,2865,0.050261717146533907,0.18863859235586972,0.17083473730070581,0.0053209793406358069,0.073921638523596206,0.068600659182960405
6262,3506,0.043349177126986604,0.17737723272164221,0.15822408956322256,0.0053894329366894192,0.069187842205599204,0.063798409268909798
6263,3514,0.043954885467406814,0.17551466983026451,0.1526916760909362,0.0055001893556029637,0.070555298394557445,0.065055109038954423
6264,2568,0.047108518733055771,0.20162653994016019,0.1729347268406829,0.0055617051071651198,0.088835329010750419,0.083273623903585309
6265,3500,0.049174809317666421,0.18512973098330232,0.15741225520511226,0.0060056926298044109,0.080284503831418344,0.074278811201613948
6266,2467,0.03987584050413398,0.17545394973445236,0.15884069202877474,0.0059124181855659264,0.069255206677817732,0.063342788492251764
6267,3244,0.040149817130396684,0.19138590635970423,0.16353656704304054,0.0051206683585516598,0.088221848615800583,0.083101180257248955
6268,2936,0.035839467072437091,0.18474508858534741,0.16550456147697298,0.0055484194062549383,0.082474249863056945,0.076925830456802
6269,2491,0.050047153880955583,0.19311784328343948,0.16403385521209685,0.005527243779786804,0.084891470668414681,0.07936422688862789
6270,2858,0.043703125464846948,0.18108233225448059,0.16200618544040521,0.0046746936651661597,0.085459399514552115,0.080784705849385921
6271,2730,0.031801853728162736,0.17085207751739739,0.15823716606360433,0.0038507381922273229,0.075098914648171616,0.071248176455944293
6272,2399,0.04471775156435432,0.19552184650142143,0.17652471769812339,0.0056980776616655021,0.075023598926031165,0.069325521264365683
6273,2170,0.043160225591101171,0.17886583718380955,0.17003517475867716,0.0049026309281741476,0.077789681280878695,0.072887050352704513
6274,3040,0.040149317057211802,0.19134326200115667,0.17101567931337669,0.0053495716831179008,0.090403768549314589,0.085054196866196724
6275,2635,0.043820599598588209,0.18159025193655176,0.15942492148374496,0.0054742220557161946,0.085723185487057624,0.080248963431341441
6276,2763,0.044333877205755594,0.18090405643337232,0.16432971861853507,0.0050452313915336664,0.06454394409031898,0.059498712698785289
6277,2922,0.046825850778622856,0.18454278296424093,0.15963535190947917,0.0059688504159937867,0.093140043791173258,0.087171193375179507
6278,2915,0.033789194415266469,0.18091920134372963,0.16469211939194789,0.0047673604874469205,0.07031104319060115,0.065543682703154263
6279,3171,0.045990075483925981,0.18904475898326431,0.16108702783253412,0.0062864698404572787,0.079106346913039513,0.072819877072582237
6280,3100,0.039000247064763197,0.17577222240125473,0.14955364080364081,0.0046373850952021239,0.078712168307108088,0.074074783211905873
6281,3720,0.039601341758599785,0.18305229231640524,0.16006843589504877,0.0057314619307053177,0.082045139842116588,0.076313677911411248
6282,2808,0.037231557023223678,0.19413863380209531,0.17849897510688106,0.0049825465673231624,0.087097322669413987,0.082114776102090781
6283,2492,0.034642692558021604,0.20201173725953017,0.18433787232310933,0.0053227981509628777,0.076237033667511001,0.070914235516548102
6284,2727,0.048862861459121082,0.18692562530571336,0.16797831797831805,0.004421761317708264,0.077771506188754808,0.073349744871046535
6285,2828,0.046445779782059819,0.16732268890154317,0.14793064765660238,0.0046075503481762389,0.072315774386549847,0.067708224038373635
6286,3028,0.049783704663163099,0.17761408194036996,0.15124586352294411,0.0065525301807644858,0.078581792584987098,0.072029262404222638
6287,3122,0.044719687032307158,0.17926161762644785,0.15857304575273831,0.0054789358250460132,0.084264826686848621,0.078785890861802599
6288,2796,0.040805245660395853,0.16897743410618948,0.1497121649213923,0.0053252597624159478,0.083278789240196077,0.077953529477780101
6289,2960,0.048895731432496155,0.1891775371830518,0.1621837197204844,0.0062082632355821218,0.073352226408632065,0.067143963173049895
6290,3639,0.046643861771644139,0.17011830838088041,0.14672188365510705,0.0054879142864561097,0.074764473320333716,0.069276559033877624
6291,2732,0.050758308106404713,0.17436376306709395,0.14857726968817742,0.0068496746126783924,0.075906173871634883,0.069056499258956461
6292,2784,0.037786183125622791,0.18918444213433439,0.1695251856620392,0.0055818214626496042,0.082979896222368066,0.077398074759718508
6293,3038,0.046476480874110881,0.18079435057298765,0.15401824694945168,0.0054098296240565422,0.076322657105266242,0.070912827481209736
6294,2895,0.039238000533337314,0.19236181205093122,0.17283660687805769,0.005510663613196941,0.08215676556430726,0.07664610195111031
6295,2396,0.038879722359541645,0.18712109064841553,0.16503286504759543,0.0041962914197039413,0.084235582871487968,0.080039291451784081
6296,3113,0.037644931718172972,0.17605977516433668,0.15988476847776562,0.0035425744737153909,0.070356350618639207,0.066813776144923759
6297,3583,0.038376878029403844,0.18173814277637906,0.15585774894315219,0.0055543698643689913,0.087220291224168245,0.081665921359799235
6298,3203,0.041315501025148242,0.18377192152558997,0.16551420272931361,0.0051811949637439172,0.081099346428823701,0.075918151465079797
6299,2830,0.049279715180775251,0.19519401927087443,0.17512863363570072,0.0065648539860153716,0.088755710487152736,0.082190856501137402
6300,2942,0.039269086906748366,0.18236233609279154,0.16124079485738221,0.0047977306701862113,0.077197655159106648,0.072399924488920422
6301,2747,0.047900727484872757,0.18635743516924058,0.17400673274300119,0.0060886893762352188,0.076460653649652641,0.070371964273417464
6302,2754,0.052527607347868814,0.18966672095757051,0.16889456867670363,0.0060104811339235188,0.082618166515575395,0.07660768538165183
6303,2675,0.037480540746895892,0.17436414883143853,0.15427753866071622,0.0043813371098876588,0.083372083290633378,0.078990746180745766
6304,2584,0.044469009232941135,0.18037209501025284,0.15776664479741095,0.0041746671601952884,0.076774533112293888,0.072599865952098663
6305,3127,0.044633095824333419,0.19357774549651749,0.16869505791795533,0.0065927668540785396,0.090870223265557964,0.084277456411479365
6306,2716,0.050220395093370049,0.16014682778765998,0.13831083823720058,0.0062475072232524671,0.070302157005887059,0.064054649782634573
6307,2617,0.043414487902451213,0.17922860691297829,0.15881161677875472,0.0055998797179251389,0.085998507369934585,0.080398627652009474
6308,2846,0.033466566618358611,0.1993876462999794,0.1754289777919433,0.0052828070028850945,0.088541893597612192,0.083259086594727139
6309,2880,0.045162062089145416,0.19646945646945646,0.17876931517556527,0.0063220562201487997,0.092951257826795475,0.086629201606646666
6310,3040,0.043992972488038275,0.18733511097820293,0.1620224859205123,0.0046627039981905882,0.084319280670885857,0.079656576672695198
6311,2680,0.043191169319900684,0.18644808342569527,0.17044058242752266,0.0055525753484618572,0.085163329560208709,0.079610754211746917
6312,2796,0.039988752207099847,0.18065857455610668,0.16190836811813214,0.004952081625675695,0.08353393110831954,0.078581849482643767
6313,2911,0.045257891084067678,0.17928326778378315,0.15729485503618099,0.0050153814003814721,0.084245284707653162,0.079229903307271712
6314,3454,0.047012256385446878,0.1731287225931116,0.15533580008102305,0.0057567936840403578,0.072180431758878907,0.066423638074838476
6315,3016,0.045902457217112433,0.17361023794213448,0.155885434010434,0.0054346681530578122,0.074072552297960767,0.068637884144903002
6316,2598,0.053648330755721035,0.19526975355497303,0.1653827771321997,0.0059931651014513854,0.087422481575881464,0.081429316474430108
6317,2614,0.061896596219120671,0.17613216417202049,0.14948191068071875,0.0077554792181993111,0.066255866018965853,0.058500386800766531
6318,2366,0.048702880898569834,0.20232403667526236,0.17448291412260136,0.0057660991205748672,0.078046788739265002,0.072280689618690122
6319,2535,0.032257803559578718,0.18511781173023778,0.16596031406682293,0.0042704493182096175,0.076236184650856118,0.071965735332646483
6320,2623,0.048589670168015561,0.18548155417675047,0.16013666301504648,0.0071233052138030403,0.075486052234827072,0.068362747021024031
6321,3084,0.04535218078506021,0.18317932427854605,0.16683864305459642,0.005499560234573154,0.083491014680273312,0.077991454445700145
6322,2933,0.050537527404216812,0.16296933736415486,0.14385350320399748,0.006069603765944104,0.070073615555662841,0.064004011789718721
6323,2193,0.041998228882633805,0.20128289782872555,0.17868016489767519,0.0049228357781960167,0.077681551584664693,0.072758715806468685
6324,3041,0.046306348114963702,0.19506547245366718,0.16964117854449989,0.0053144269674202686,0.075055750417718906,0.06974132345029857
6325,3329,0.041327351097552346,0.18049776939458537,0.15891221358328605,0.00484495469134866,0.077918627534619811,0.073073672843271209
6326,3259,0.038387172814911372,0.18441642142930881,0.16089464982530338,0.0051666642441771425,0.085229364951000128,0.080062700706823059
6327,3266,0.043129710834854729,0.17444673828247015,0.15431696713846144,0.0052274338782697131,0.081526206479994534,0.076298772601724796
6328,2911,0.033700207575164606,0.18629147199226212,0.16328077910867331,0.0043946522720412357,0.073491711273857868,0.069097059001816563
6329,2848,0.048170255930087405,0.17100788178737622,0.15410952674822059,0.0061866846766882137,0.080649514252084595,0.074462829575396322
6330,2688,0.053039021370494578,0.18392889404329127,0.158494875040634,0.0058289838560667698,0.07733020442635373,0.07150122057028703
6331,3152,0.036242311480488919,0.18598529254018756,0.16521897764199567,0.0054378042659297982,0.086016252074701441,0.080578447808771658
6332,1889,0.043857561472701756,0.20944684690052615,0.18539406008966627,0.0038976356834540117,0.091363108137219914,0.087465472453765944
6333,3187,0.040032174359127613,0.17359928230260835,0.15873389414337027,0.0045697731264467585,0.072417579815393068,0.067847806688946369
6334,1801,0.05307458153181116,0.19332309248818055,0.17460337300540463,0.0049559540971748119,0.069328319719381956,0.064372365622207134
6335,2917,0.049048290109311721,0.18474030873328101,0.15957918685892625,0.0060904599781212206,0.070791373315201633,0.06470091333708046
6336,2295,0.032216410364238141,0.20421120352300676,0.17775193564889838,0.0024067127490494042,0.088309981755376882,0.085903269006327512
6337,2951,0.039378096206290035,0.17806945868619869,0.15346749432652515,0.0055912276872236173,0.076843869680383592,0.071252641993159921
6338,2767,0.042537943323993181,0.18441340713657295,0.15924586095348645,0.0064036227762953981,0.082246743841484143,0.075843121065188673
6339,3061,0.036130655797431341,0.18547017884652636,0.16599971773117805,0.0039024430922554162,0.077722298267106707,0.073819855174851221
6340,2939,0.053892531044623562,0.175764849871689,0.15551044877771658,0.0039473434347786426,0.073304188759194699,0.069356845324416078
6341,3441,0.044968816743010294,0.18202887114177452,0.15969805163353545,0.0057500703618544218,0.079782922471598142,0.074032852109743683
6342,2706,0.046661552703681303,0.1836095235346899,0.16159824408161433,0.0040081740689758803,0.07626399048278891,0.072255816413813026
6343,2301,0.054232169877541474,0.16893672868249132,0.14854239813496656,0.0052619750104491115,0.071684436749013536,0.066422461738564392
6344,3029,0.042266817588705999,0.17915298221092218,0.15311993681092395,0.0053253272878901808,0.08250297953147892,0.077177652243588774
6345,2499,0.039821618513095132,0.17759865406924236,0.15592399574992613,0.0058724147393647789,0.074011088750057311,0.068138674010692568
6346,2604,0.046414620752178358,0.18777929060187129,0.16433219345085714,0.0055745250480552042,0.075398202261078281,0.0698236772130231
6347,2710,0.047705794796092181,0.18176881104328457,0.16589997776263235,0.0049085821591152322,0.076584717421226273,0.071676135262111015
6348,3114,0.036674525788205938,0.198071051370666,0.17677957434701169,0.0052608486891149702,0.087204044026781377,0.081943195337666336
6349,2696,0.047390515435767666,0.17717028119012532,0.15813107721490505,0.0059541420518494344,0.077341928922697964,0.071387786870848499
6350,2600,0.042862245660322575,0.17752574882382571,0.15850027429835126,0.0037509120788264253,0.074441875181941855,0.070690963103115442
6351,2584,0.058221715795312004,0.18077924960223216,0.16207739687157338,0.0049043890793355697,0.067657706262292186,0.062753317182956625
6352,2892,0.034005805167630895,0.18218173260963721,0.16295319000194516,0.0052649040261360048,0.079694109865857884,0.074429205839721832
6353,3470,0.043247356230065197,0.17679781033887676,0.15437485185323807,0.0049126441086520863,0.074227575104412302,0.069314930995760235
6354,3435,0.044630910897286435,0.18538671703518869,0.1661753845378299,0.0057479948776942135,0.078409263939246285,0.072661269061552111
6355,2734,0.054778011754968575,0.17596642186757402,0.14913319885430348,0.0051913036635304428,0.074721616182992057,0.069530312519461596
6356,2906,0.038101792678530456,0.19792166329502875,0.174854359145481,0.0050384637176266751,0.087635588345670479,0.082597124628043819
6357,2430,0.057282118316068914,0.17667926238142284,0.1544646243103035,0.0065034144321926557,0.06732572874049704,0.06082231430830435
6358,2441,0.054288300119926483,0.19645065947298643,0.16179709270655607,0.0058993487607253009,0.077100408203904333,0.071201059443179004
6359,2983,0.036278655043321478,0.18707097554734176,0.16747302777306128,0.0056245332140406326,0.077936766296716045,0.072312233082675439
6360,3173,0.046500041087182573,0.18074238285788868,0.15796382855160049,0.0060692343940884899,0.081658873855603609,0.07558963946151516
6361,2681,0.044852302573302222,0.17485261743933878,0.15640255140441639,0.0054922465242765858,0.068574525293088259,0.0630822787688117
6362,2537,0.03067246334885277,0.18215347314184516,0.16380572084158992,0.0049049247796609154,0.077833826102391687,0.072928901322730721
6363,2909,0.040485373747258739,0.17138576100797795,0.15388894886347015,0.0049031983975661719,0.079424533955229748,0.074521335557663576
6364,2445,0.04942121386906663,0.2060363579842108,0.176970308718775,0.0072459360786289624,0.085361878387137685,0.078115942308508768
6365,3422,0.04352600772822867,0.18671114220865834,0.16238968917957819,0.0048587854397375996,0.083830998185519714,0.078972212745782117
6366,3140,0.044314850047334091,0.18439347409490722,0.15866911839045614,0.0047121306628187046,0.078066906021709584,0.073354775358890859
6367,2883,0.040152300584142417,0.17708597670876547,0.16072781806392628,0.0047365043613065245,0.064608792058986161,0.059872287697679653
6368,2562,0.056811369955398074,0.18683930617478631,0.15701873263348667,0.0062015475097408597,0.085484133331119788,0.079282585821378995
6369,3041,0.044610886209044701,0.17885662238671118,0.15555157327600608,0.006298887643374323,0.082145685441040464,0.075846797797666177
6370,3088,0.044955186940290569,0.18728978095882243,0.15995463319783265,0.0059783368578403525,0.075907576575448152,0.069929239717607714
6371,2718,0.056178759103703887,0.18535825786101712,0.15982739870708954,0.0056192153385735358,0.082359237074978331,0.076740021736404859
6372,2848,0.047610380607220483,0.182399723209063,0.16105188019689418,0.0057968476859527485,0.085390904737280837,0.079594057051328007
6373,2549,0.040669039560761809,0.19194086557268208,0.1688037976582504,0.0045019429392133391,0.089581140541625914,0.08507919760241256
6374,2620,0.038578097051379476,0.18651539988849145,0.16725490370528537,0.0051881813929661796,0.077443343924018193,0.07225516253105202
6375,2299,0.036680608309577444,0.1930226508303933,0.1712479439752167,0.0041433192763212267,0.087824873559076519,0.083681554282755269
6376,3134,0.052230499239114422,0.18476415274436964,0.15857816667484811,0.0049959193843679061,0.077203735252343905,0.072207815867976033
6377,2598,0.028681083906257121,0.17927757865690894,0.16394275150048826,0.0029118807630923726,0.080945070557882123,0.078033189794789806
6378,3230,0.043431406055245064,0.1836516536439137,0.16641284584009053,0.0052285721425042219,0.081146541921280083,0.075917969778775865
6379,2943,0.040581439740461162,0.19709047229434584,0.16793824214823194,0.0061876427294868227,0.081999880499227559,0.075812237769740623
6380,2856,0.034941144775703592,0.16927365788972934,0.14589046137102857,0.0047183718026239481,0.076641187460554025,0.07192281565793017
6381,2996,0.042935987762423009,0.17848398032393353,0.16321879148147508,0.005644678731262248,0.072916345756348741,0.067271667025086482
6382,2479,0.055423608035548313,0.17857215786320263,0.15262164889030558,0.0072093335987480972,0.074116261934629835,0.066906928335881702
6383,2666,0.050795127290813695,0.17768048327641356,0.15358986995333573,0.0070974944528987682,0.077297128714048188,0.070199634261149432
6384,3335,0.044193163158680403,0.17666381636021813,0.15733420086493549,0.0057680804402011326,0.069749044900916546,0.063980964460715425
6385,2495,0.044789957315007421,0.17100496197189582,0.15607549653641831,0.0050489162264652308,0.07561061053270178,0.070561694306236544
6386,2536,0.04699939146902872,0.18219204122200966,0.16154656222676725,0.0058424104874482989,0.080341143471922338,0.07449873298447407
6387,2613,0.048214982916475461,0.18497614878211896,0.16340556900258393,0.0055492342657782676,0.07573578200371571,0.070186547737937505
6388,2295,0.042830404889228429,0.19964803654346142,0.17304481163958291,0.0046248127632554309,0.08409233920025351,0.079467526436998087
6389,2291,0.053059972909383642,0.16997902189958064,0.13898458711858974,0.0048196644021433997,0.072841152144706905,0.068021487742563461
6390,2984,0.050218541698099341,0.18214664394289065,0.15657977429927841,0.0043703190093098013,0.082147369168520237,0.077777050159210534
6391,3004,0.048295646689454949,0.17309908337704608,0.15021207894044108,0.0055745962867397606,0.071849938396809712,0.066275342110070065
6392,3018,0.047117009343649492,0.18761630553380051,0.16647556938312394,0.0053724388715792716,0.074205694377934103,0.068833255506354871
6393,2329,0.044287226060519311,0.19623925106428336,0.16763257614481319,0.0060206494577013268,0.0863617023757213,0.080341052918020073
6394,2643,0.047195046514002234,0.18887239373902248,0.17333653545344799,0.0057250270028834389,0.085056676037035872,0.079331649034152463
6395,3047,0.043857346023411022,0.17737271207077568,0.15401039084170023,0.0055145712808386919,0.083354073287147973,0.077839502006309291
6396,3301,0.038251089262146536,0.17031556476611012,0.1547676178545612,0.0054560346444954147,0.07580980629406027,0.070353771649564814
6397,2963,0.046515794364258768,0.18882716685197296,0.16339825378806147,0.0062009964953670766,0.081326100597618328,0.075125104102251219
6398,3814,0.041463420632272208,0.1801211985008524,0.15899754341678818,0.0052518599980583593,0.083277543448435631,0.078025683450377387
6399,2688,0.037714993546466742,0.17736495507840377,0.15918898448195326,0.0051475515968308324,0.083701115095133963,0.0785535634983031
6400,2972,0.06193565388551929,0.19143267660259577,0.16463352988420285,0.0076032352275882537,0.079939293506781028,0.072336058279192747
6401,2960,0.033796458796458782,0.17707705067080068,0.15894963144963142,0.0047555824929593144,0.083232359276483148,0.078476776783523869
6402,2607,0.054471636491199196,0.18821479685979117,0.15978993090615642,0.0050497096116061489,0.080114615461179345,0.075064905849573274
6403,3096,0.035548522321778131,0.19261349295264019,0.17226227153552739,0.004602793669627599,0.079401069234879273,0.074798275565251676
6404,2482,0.043605287030050573,0.1859738198524831,0.16110310568885991,0.0050903731072753566,0.081499392893613548,0.0764090197863381
6405,3040,0.037261335156072023,0.17722787674679127,0.16066278385357341,0.0061054119654630843,0.071601808059016184,0.06549639609355315
6406,3370,0.039852166461958757,0.19303477144352513,0.17082091334316857,0.0057075792340631464,0.081230543277810638,0.075522964043747476
6407,3008,0.035056902040778354,0.18460101742598414,0.16151908126226616,0.0046092527776274445,0.082919253847642149,0.078310001070014748
6408,3310,0.0431229185383264,0.18765194775013508,0.16080308077286928,0.0059262349418931935,0.076451707002939503,0.070525472061046368
6409,3380,0.040150565246719096,0.19166609031993639,0.16735531562454636,0.0054316939159124956,0.091593822600312583,0.086162128684400013
6410,3172,0.049287215341755057,0.16330150032467183,0.1433608259822006,0.0060791552256925585,0.06044045422117586,0.054361298995483344
6411,3029,0.040103494502636151,0.17933064193793799,0.15841576163464566,0.0063806752461586782,0.077586280275593542,0.071205605029434918
6412,3157,0.040878306573586917,0.17078740822405697,0.15117165592300219,0.0052980185598655704,0.074498594999739029,0.069200576439873401
6413,2805,0.046283348261957874,0.18707321891813875,0.17007402678525682,0.0037931258551633729,0.078717326226038761,0.074924200370875382
6414,2161,0.028872915094571714,0.18379822527207992,0.16274250069946503,0.0047920092604638378,0.088974958603028675,0.084182949342564886
6415,2483,0.043648303636221478,0.17340250701104509,0.14722677756306432,0.0054040559806264139,0.078765579939652677,0.073361523959026231
6416,2855,0.028435948173251135,0.19142608218790361,0.17729091010176831,0.004556582823863219,0.094551075013408301,0.089994492189545111
6417,3408,0.043206005816041046,0.17817810164861225,0.16256847693907556,0.0055023596919361152,0.080229765590418112,0.074727405898482008
6418,3293,0.042715209007343852,0.17874659461738104,0.15535899974102219,0.0044658457578746766,0.077041192495134997,0.072575346737260349
6419,2662,0.039788884210371807,0.18986998423981888,0.17704618613709516,0.0037369518433106011,0.07812505391376208,0.074388102070451476
6420,2970,0.043369740061659258,0.18045002906745339,0.16300241939130833,0.0053105102829572428,0.075780067614620736,0.070469557331663463
6421,2867,0.045384146334617216,0.19206723981750146,0.16981527657321163,0.0058689615125568292,0.077024876284146962,0.071155914771590084
6422,2846,0.04680667189451445,0.1832637895796716,0.16014113453502071,0.0064159810684953442,0.072090682613941304,0.065674701545445899
6423,2523,0.04934121731089626,0.17254206521447893,0.15575929663325622,0.006086373538735099,0.064206690820638554,0.058120317281903526
6424,2721,0.050421670901273974,0.17873933128205452,0.14833496671975174,0.0062930496763492945,0.07159842917055019,0.065305379494200955
6425,2985,0.029951005629397589,0.18716708240577581,0.17318250705185376,0.0042016599526899972,0.077170774294363198,0.072969114341673177
6426,3186,0.034735367774445004,0.16745125340935132,0.152592743623817,0.0039415610612795133,0.085246515565341394,0.08130495450406186
6427,2981,0.044284614152108277,0.18055881695180595,0.16090480208225932,0.0055667295029417328,0.077985418514471105,0.072418689011529466
6428,2779,0.041002077966813467,0.18912490442267343,0.16760334144285199,0.0058050215430916719,0.085043857008043039,0.079238835464951279
6429,3085,0.04699094440585528,0.1752548406033009,0.15041161791566982,0.0052289162475705527,0.081522386156064469,0.076293469908493922
6430,3153,0.056216542206076053,0.18701670549910332,0.15930137540508613,0.0066154395625150318,0.081313634168742488,0.074698194606227467
6431,2876,0.055602146848669806,0.17820301173482667,0.15883008681165839,0.006026075312067003,0.072628378350799883,0.066602303038732935
6432,2952,0.039686880794604376,0.17652283964529905,0.15760946558710789,0.00390959527564617,0.077074155147169213,0.073164559871523024
6433,3421,0.041263166175472508,0.17890622198938488,0.15943852016637752,0.0053254440539084544,0.08231228907594354,0.076986845022035177
