replicate,rho_005,rho_strict
5330,-0.06746695556558505,-0.08313114949586636
5331,-0.23331171156774452,0.0018068639309882107
5332,-0.14020957036112816,-0.07307812960612668
5333,-0.09652490809859211,-0.050467234831678656
5334,-0.19555826818598754,-0.09666540797161938
5335,-0.1544909232954019,-0.08057159690785798
5336,-0.0005563585512036243,0.01800115434085529
5337,-0.08930928669685308,-0.0286983233527559
5338,-0.08930928669685308,-0.0117866539761857
5339,-0.24072573516871834,-0.06348464110528773
5340,-0.2151097689583545,-0.08570287979280432
5341,-0.23034610212735496,-0.05353479687839241
5342,-0.18010688950576578,-0.04465880213018625
5343,-0.06628322178083447,-0.028358919202362942
5344,0.03815353270187201,-0.018308494063741416
5345,-0.005664376117881888,-0.04715183913463559
5346,-0.18241289554006138,-0.05472954376062797
5347,-0.176852377839331,-0.04622091521721639
5348,-0.07191536972616937,-0.0052587534912363265
5349,-0.15819793509588884,-0.035252810414643995
5350,-0.09757908943293625,0.012546931396705662
5351,-0.11668603231043052,-0.010732060143107357
5352,-0.24813975876969221,0.012080658420089586
5353,0.03815353270187201,0.022044524079605745
5354,-0.02785927246528866,0.01682858020466213
5355,-0.15165097257453294,-0.03579499647206385
5356,-0.05516218637937369,-0.02400480756205698
5357,-0.05886919817986062,-0.003683507181685709
5358,-0.1712918601386006,-0.0688211343663677
5359,-0.15819793509588884,-0.02645931256378904
5360,-0.023782293303049006,0.04461537916783872
5361,-0.23701872336823143,0.013665379502566608
5362,0.05750847832840983,-0.008001403484013032
5363,-0.1362889806860119,-0.022508077048905145
5364,-0.12434805866044793,-0.012729684309402661
5365,-0.050073038594901344,-0.017760327044425425
5366,-0.1712918601386006,-0.02896253561153525
5367,-0.05862119543081708,0.05271002716389998
5368,-0.005664376117881888,0.08489773299957815
5369,-0.11207402024183934,-0.09032242715575381
5370,-0.24072573516871834,-0.06348464110528772
5371,-0.23145820566750103,0.003757432718559231
5372,-0.204155291753416,-0.10876351888436639
5373,-0.08308415862403316,-0.03683093835685384
5374,-0.21740059931725556,-0.06138626661153156
5375,-0.12179404987710879,-0.05359992507068748
5376,-0.16050394113018443,-0.030705006042834375
5377,-0.17870588373957444,-0.07578035497051801
5378,-0.176852377839331,0.058283834122615646
5379,-0.12690206744378704,0.016042599777967407
5380,-0.14954946392524596,0.030139329788701954
5381,-0.19690782634896445,-0.061508737923347365
5382,-0.11391882506927582,0.004676522244884457
5383,,0.06318725654358312
5384,-0.22589768796677065,0.014182414237287427
5385,-0.11668603231043052,-0.09922470166866995
5386,-0.15308991752921056,-0.03250745513758017
5387,-0.1194880438428132,-0.019576804295459604
5388,-0.08308415862403316,0.08698480756729765
5389,-0.22589768796677065,-0.07711584548627433
5390,-0.11668603231043052,-0.018359945535724325
5391,-0.12690206744378704,-0.10018562105551056
5392,-0.06072270408010408,0.020941500448668732
5393,-0.11836723922986012,0.0034922604917809997
5394,-0.24813975876969221,0.020306716090099312
5395,-0.09207649393800779,-0.03564249645235875
5396,-0.0756701350230593,-0.0025632631310247705
5397,-0.18010688950576578,-0.09196900577057443
5398,-0.16650031565298049,-0.06344056043077843
5399,-0.09207649393800779,-0.054666424940150414
5400,-0.23701872336823143,0.01716600418960218
5401,-0.10265452917860603,-0.03796492238457347
5402,-0.12179404987710879,-0.014786313366635736
5403,-0.0005563585512036243,0.06524557250157505
5404,-0.12690206744378704,0.009064681517004616
5405,-0.18949380274799063,-0.0010073386755510606
5406,-0.18241289554006138,0.026277457494242727
5407,-0.06072270408010408,0.0016151993164324567
5408,-0.15165097257453294,0.04247216093555598
5409,-0.06072270408010408,-0.03251226590674265
5410,-0.20432184994993832,-0.009590788268217462
5411,-0.11207402024183934,-0.025392519438151025
5412,-0.07937714682354623,-0.03871992831330665
5413,-0.1194880438428132,0.03587660334297631
5414,-0.11836723922986014,0.003492260491781002
5415,-0.0982061150180217,-0.08328370887778745
5416,-0.14465798452171247,-0.05135518713118037
5417,-0.18949380274799063,-0.05992401684087034
5418,-0.050073038594901344,-0.06155688435291412
5419,-0.18241289554006138,0.05085302295198616
5420,-0.1712918601386006,-0.08006873802053899
5421,-0.15165097257453294,-0.07151068258205197
5422,-0.1712918601386006,-0.03666392533865095
5423,-0.11668603231043052,0.010838618583488955
5424,-0.11668603231043052,-0.03381530685858275
5425,-0.16650031565298049,-0.05224622926694351
5426,-0.07191536972616937,-0.06093279581941992
5427,-0.24813975876969221,0.06565749111184531
5428,-0.0005563585512036243,0.0180011543408553
5429,-0.22589768796677065,-0.043267895820140595
5430,-0.18241289554006138,0.028114731492763705
5431,-0.13258196888552495,-0.022477881531932437
5432,-0.19690782634896445,-0.03532034844655551
5433,-0.05516218637937369,-0.06545227475051478
5434,-0.24813975876969221,-0.011207290116026352
5435,-0.11878754095971752,-0.05894261426793762
5436,-0.11322702325898713,0.014679554334673559
5437,-0.11207402024183934,-0.03855177356818977
5438,-0.11207402024183934,-0.0673562806897878
5439,-0.1712918601386006,-0.06295481694606898
5440,-0.15721149027526335,-0.040685150837673795
5441,-0.15721149027526335,-0.023147736869384393
5442,0.03815353270187201,0.017222425433692526
5443,-0.17539714397414913,-0.07822708509144241
5444,-0.005664376117881888,-0.02110895152550276
5445,-0.0036211690912105856,0.05958405815487955
5446,-0.07636378388675369,0.022408383327874537
5447,-0.005664376117881888,0.043680185388614894
5448,-0.11668603231043052,-0.016789606446743464
5449,-0.23701872336823143,-0.1059300900436448
5450,-0.2392429304485236,-0.0622773087472947
5451,-0.18241289554006138,-0.017021044634219946
5452,-0.0756701350230593,-0.08256674719221947
5453,-0.11438002627613493,-0.06676281840837578
5454,-0.18241289554006138,-0.009892726001608216
5455,-0.03926624980427926,-0.011941993019036206
5456,-0.06117520421415621,-0.06686443264722035
5457,-0.07191536972616937,0.010384177289488263
5458,-0.09713121401501808,-0.060675417207819014
5459,-0.22589768796677065,-0.0932222049801227
5460,-0.0005563585512036243,0.00013835347874298007
5461,-0.12690206744378704,-0.06651230039968263
5462,0.01995159009248199,-0.0065462029207578026
5463,-0.1712918601386006,-0.027159500495168645
5464,-0.15721149027526335,0.000830775775998549
5465,-0.11668603231043052,-0.04016866243009372
5466,-0.1194880438428132,0.024255498728732918
5467,-0.21740059931725558,-0.06138626661153157
5468,-0.21295218515667128,-0.09194552371937327
5469,-0.0005563585512036243,-0.03695371067829531
5470,-0.20061483814945139,-0.04800942174366697
5471,-0.24813975876969221,0.030228650718542627
5472,-0.1710467670492893,-0.07052746133954221
5473,-0.18949380274799063,-0.04262088042646265
5474,-0.11207402024183934,-0.07806114682124654
5475,-0.03341979016601905,-0.010721066926984168
5476,-0.11878754095971752,0.01318809405124807
5477,-0.11908775648104424,-0.013044805940104261
5478,-0.15308991752921056,-0.02846402961569663
5479,-0.23331171156774452,0.007206892081875818
5480,-0.21295218515667128,-0.07033247722848568
5481,-0.15760348733181187,-0.015198381440564946
5482,-0.0859241093449021,0.010541991617719123
5483,-0.03341979016601905,-0.01602626706829399
5484,-0.02546350022247861,0.05254891910410909
5485,-0.24072573516871834,-0.015397502225830598
5486,-0.1648191087335509,-0.03494651496614464
5487,0.11557331520802328,-0.04978574915322615
5488,-0.24813975876969221,-0.12367696321165517
5489,-0.23331171156774452,-0.09522054493420948
5490,-0.1399959924864988,-0.021821452417406195
5491,-0.17685237783933097,0.028187335094591672
5492,0.030205564414324794,-0.048286447022777484
5493,-0.06746695556558506,-0.02779979443903586
5494,-0.14020957036112816,0.00903650626675753
5495,0.0017496474830919668,0.03317201382237843
5496,-0.03341979016601905,0.014986621596191114
5497,-0.18949380274799063,-0.05497787642702486
5498,-0.0859241093449021,0.028805973400968195
5499,-0.22589768796677065,-0.07172379491912478
5500,0.11557331520802328,0.04757368802019141
5501,-0.14370300428698574,-0.013596179231965174
5502,0.01995159009248199,0.014375083767913622
5503,-0.11668603231043052,-0.03079354296006435
5504,-0.23701872336823143,0.02055252381816827
5505,-0.14020957036112816,-0.031117235407880965
5506,-0.06746695556558506,0.039321550248135634
5507,-0.15819793509588884,-0.042381129047255724
5508,-0.16786932836315765,-0.048812648094325575
5509,-0.18666143986481892,-0.06197159570355923
5510,-0.0756701350230593,0.005600666914490812
5511,-0.2097158094541464,-0.05697062003497898
5512,-0.14465798452171247,-0.01687188418543523
5513,-0.06628322178083447,0.01626248197826313
5514,-0.19690782634896445,-0.02442441772316687
5515,-0.1712918601386006,-0.05521151249482221
5516,-0.18949380274799063,-0.054884694794795436
5517,-0.16050394113018443,-0.04596056578757216
5518,-0.0859241093449021,-0.020599587025414253
5519,-0.0005563585512036243,0.06736535181766053
5520,-0.24813975876969221,-0.037283539056715644
5521,-0.06072270408010408,0.05711168394451968
5522,-0.15721149027526335,-0.06622349228247046
5523,-0.07636378388675368,0.03654828835380084
5524,-0.14609045487380257,-0.023768302244107913
5525,-0.23331171156774452,-0.013408888514596609
5526,-0.0982061150180217,-0.027974148018374268
5527,-0.07191536972616937,-0.04132410765082918
5528,-0.005664376117881888,0.04803279652433693
5529,-0.10499311303391011,0.011582105979142067
5530,-0.16050394113018443,-0.014179433710885793
5531,-0.11668603231043052,-0.08062555363522224
5532,-0.06746695556558505,0.032519877296432693
5533,-0.19690782634896445,0.028123196945555647
5534,0.04727911457306449,-0.012201766634451923
5535,-0.11322702325898715,0.002292126589639972
5536,-0.13258196888552495,-0.04222856966533461
5537,-0.05862119543081708,0.0006614690670545079
5538,-0.0005563585512036243,-0.023212770108045302
5539,-0.05516218637937369,0.0062765803316384
5540,-0.12434805866044793,-0.0002661767264425989
5541,-0.0756701350230593,-0.025120399209380976
5542,-0.0036211690912105825,-0.02227169447765067
5543,-0.1712918601386006,-0.017655075651686346
5544,-0.05516218637937369,-0.018521070570420423
5545,-0.24813975876969221,-0.09142942603633616
5546,-0.018347174030685753,-0.06159546855972068
5547,-0.018347174030685757,-0.009830833515848122
5548,-0.06072270408010408,0.0005586318383786204
5549,-0.12319505564330012,-0.04589067570356254
5550,0.11557331520802328,-0.011022413405721404
5551,-0.0965249080985921,-0.044674727264309905
5552,-0.07191536972616937,-0.034195789018217446
5553,-0.08308415862403316,-0.0247229995596577
5554,-0.19690782634896445,0.024939779753638352
5555,-0.07191536972616937,-0.0738777171622452
5556,-0.15721149027526335,-0.026646393474700797
5557,-0.18241289554006138,0.10191991046160524
5558,-0.12690206744378704,-0.02613261828787673
5559,-0.1712918601386006,-0.12275969977561893
5560,0.11557331520802328,-0.05603117656258284
5561,-0.02546350022247861,0.028840717838058822
5562,-0.04562462443431703,-0.05583893585965434
5563,0.00043192974920876995,-0.03636303084509779
5564,-0.12690206744378704,-0.09524249475540404
5565,-0.12281565339044445,-0.04344065569906361
5566,-0.19110985402540323,-0.03754956991806525
5567,-0.17870588373957444,-0.04819207697567122
5568,-0.05516218637937369,-0.0113927519378087
5569,-0.11836723922986012,-0.025444281296144358
5570,-0.050073038594901344,0.03882596143673138
5571,-0.21740059931725556,-0.07165821970264168
5572,-0.18241289554006138,-0.04839326053163977
5573,-0.1362889806860119,-0.011131057548112024
5574,-0.18241289554006138,0.024899999062154895
5575,-0.20432184994993832,-0.04939605269083437
5576,-0.16050394113018443,0.005576234559290353
5577,-0.05516218637937369,-0.05809816937819007
5578,-0.0756701350230593,0.013121296308230572
5579,-0.14398894622451555,-0.03548131205544665
5580,-0.05516218637937369,-0.006608904131144986
5581,-0.15721149027526335,-0.09534350198291569
5582,-0.06628322178083447,0.07424482341776893
5583,-0.2347945162879393,-0.039414047099811195
5584,-0.0756701350230593,-0.09998220854628243
5585,-0.03926624980427926,0.006884550237131637
5586,-0.1362889806860119,-0.05042023780306067
5587,-0.1709487298135648,0.02913791138586333
5588,-0.0756701350230593,-0.06633794682034423
5589,-0.11668603231043052,-0.021335708932696755
5590,0.0017496474830919668,0.006225754679299755
5591,-0.0756701350230593,-0.12096112300751244
5592,-0.0982061150180217,-0.059906769474886566
5593,-0.18949380274799063,-0.023825552554663166
5594,-0.24813975876969221,0.00859193139833954
5595,-0.14020957036112816,-0.031117235407880965
5596,-0.1712918601386006,0.04532590974454927
5597,-0.14609045487380257,-0.07652122333688417
5598,-0.18666143986481892,-0.10091563537363821
5599,-0.05516218637937369,-0.04980257692334956
5600,-0.17685237783933097,0.03220075754965089
5601,-0.23701872336823143,0.03141266663463105
5602,-0.0659278838274923,-0.021590068815324395
5603,-0.24813975876969221,-0.04089826317474662
5604,-0.23701872336823143,0.02187467071030278
5605,-0.0005563585512036243,-0.05214931189597066
5606,-0.05516218637937369,-0.094268352874041
5607,-0.1522676632693948,-0.06145306435454906
5608,-0.12434805866044793,-0.015539080027944113
5609,-0.11322702325898715,0.034619669604775964
5610,-0.16481910873355088,-0.0017558122652998282
5611,-0.11391882506927582,-0.0015182802630512057
5612,-0.05516218637937369,0.024777431558042247
5613,-0.09521878703029316,-0.03529208354562502
5614,-0.11668603231043052,-0.08164148725261508
5615,-0.24813975876969221,0.020442706022149044
5616,-0.11207402024183934,-0.01602786704301285
5617,-0.08308415862403316,-0.06188750324154801
5618,-0.12690206744378704,-0.05209848217605345
5619,-0.14465798452171247,-0.0016538886025366393
5620,-0.14020957036112816,-0.006774883391808405
5621,-0.0859241093449021,0.006205714842031037
5622,-0.13576115620054383,-0.048477095900587484
5623,-0.06072270408010408,-0.07786304092848866
5624,-0.13258196888552495,-0.022271536529391404
5625,-0.04562462443431703,0.0006354935761291106
5626,-0.23701872336823143,0.014746352077691052
5627,-0.11878754095971752,-0.008302404044387856
5628,-0.11668603231043052,-0.0011681451178272018
5629,-0.1712918601386006,-0.05969692530125938
5630,-0.09652490809859211,-0.05183294000547118
5631,-0.05862119543081708,-0.073005731765152
5632,-0.10348609138728136,-0.07582305726193815
5633,-0.18241289554006138,-0.060085513576318146
5634,-0.14781995939952428,-0.027675792484243414
5635,-0.03926624980427926,0.020643516979219304
5636,0.0017496474830919668,0.05303600145593923
5637,-0.1712918601386006,-0.0040382877322559475
5638,-0.18949380274799063,-0.04154611786787678
5639,-0.21295218515667128,-0.11894020708864239
5640,-0.11322702325898715,-0.0067176829619108305
5641,-0.022465312961080574,0.007942749257729335
5642,-0.11836723922986012,-0.03490211532351195
5643,-0.027859272465288656,0.007175109245358443
5644,-0.23034610212735496,-0.03748567128607433
5645,-0.18666143986481892,-0.08934246876745267
5646,0.022669576200641757,0.019966846711015094
5647,-0.1712918601386006,-0.033095763022318
5648,-0.16050394113018443,-0.11184026224513388
5649,-0.0019573643173949606,-0.012440449988123246
5650,-0.15308991752921056,-0.06303891038220952
5651,-0.13999599248649883,-0.0018081587674648337
5652,-0.1194880438428132,-0.09351468114670751
5653,-0.11878754095971752,0.016804668035682972
5654,-0.1709487298135648,-0.07250913659818262
5655,-0.0005563585512036243,0.043332026270947545
5656,-0.24813975876969221,0.004240492317663889
5657,-0.11322702325898715,-0.03978988643991498
5658,0.11557331520802328,0.015737239275966708
5659,-0.0756701350230593,-0.026952942596925215
5660,-0.24813975876969221,-0.06983480496267197
5661,-0.14465798452171247,-0.03380516282107081
5662,-0.1362889806860119,-0.059872411001210254
5663,,0.0070157082933777325
5664,-0.1194880438428132,-0.0077094122253424085
5665,-0.20104923515150824,-0.08564465132269049
5666,-0.12434805866044793,-0.034931177961867725
5667,-0.16050394113018443,-2.7625781920434522e-05
5668,-0.02991191438306292,-0.03144558755239909
5669,0.11557331520802328,-0.0319817480811011
5670,-0.1712918601386006,0.024047514456975207
5671,-0.20971580945414642,-0.04882397016913699
5672,-0.08308415862403316,-0.08019290801053644
5673,-0.23331171156774452,-0.033469596502728884
5674,-0.21295218515667128,-0.04148911707278973
5675,-0.13258196888552495,-0.05453597411823719
5676,-0.19690782634896445,0.012779707432737163
5677,-0.04437426737095753,-0.06833339737443951
5678,-0.14297677760228286,-0.08498174317314659
5679,-0.12179404987710879,-0.06964090963896868
5680,-0.18241289554006138,-0.003285925045994872
5681,0.0017496474830919668,-0.012126135915831742
5682,0.0017496474830919668,0.011352043055105931
5683,-0.12690206744378704,-0.0374522901810487
5684,-0.14398894622451555,-0.039080577770969176
5685,-0.040667255570470594,0.013759835317163321
5686,-0.0756701350230593,-0.015235829589001172
5687,-0.0914846270456325,-0.018474473324404835
5688,-0.1712918601386006,-0.056796266455640565
5689,-0.2151097689583545,0.018030605157927586
5690,-0.08308415862403316,-0.028339573544092615
5691,-0.05516218637937369,0.04505189329273239
5692,-0.11878754095971752,0.052870022195275826
5693,-0.09207649393800779,-0.006579286060693284
5694,-0.0756701350230593,0.002088922266314002
5695,-0.027859272465288656,0.0036397976123707008
5696,-0.22589768796677065,0.009109493728504815
5697,0.05750847832840983,-0.020149646158335532
5698,-0.2097158094541464,0.0119427157748045
5699,-0.13258196888552495,-0.04574031431351143
5700,-0.1194880438428132,-0.03625410497620937
5701,-0.06628322178083447,-0.02562733662609662
5702,-0.0982061150180217,-0.0436017807337597
5703,-0.24813975876969221,0.04125793866587518
5704,0.0017496474830919668,0.006043240841363983
5705,-0.0005563585512036243,0.0793973804305404
5706,-0.0005563585512036243,-0.020864032175260033
5707,-0.176852377839331,-0.054367565083058365
5708,0.0017496474830919668,-0.04933026107173578
5709,-0.08308415862403316,-0.006398398105114833
5710,-0.11878754095971752,-0.031091708470820774
5711,-0.2097158094541464,-0.04312977436284567
5712,-0.1194880438428132,-0.014138877086560024
5713,-0.07636378388675369,0.0331106634995063
5714,0.11557331520802328,-0.07136726707563376
5715,-0.027859272465288656,-0.03805586082066403
5716,-0.0937577008574374,-0.0422151497865923
5717,0.030205564414324794,-0.0132437536682066
5718,,0.034145391680343896
5719,-0.22589768796677065,0.02939905419268362
5720,-0.20971580945414642,-0.028157293760580536
5721,-0.10499311303391011,-0.0035827116358785227
5722,-0.07636378388675369,0.015487899676549887
5723,-0.1911098540254032,-0.012403176088219654
5724,0.0008272450693737332,0.06081661899680611
5725,-0.1194880438428132,-0.03635893431246748
5726,-0.04562462443431703,0.05704625299747826
5727,-0.15165097257453294,-0.04891042402311481
5728,-0.0005563585512036243,-0.020864032175260033
5729,-0.07505291123822479,-0.010932100885815775
5730,-0.19690782634896445,0.06092552860667381
5731,-0.18241289554006138,0.010670290916950972
5732,-0.03341979016601905,0.028960861217043596
5733,-0.2097158094541464,-0.014193232574920313
5734,-0.06628322178083447,-0.07010966645285495
5735,-0.040667255570470594,-0.0011024295218326813
5736,-0.1712918601386006,0.06546391666360886
5737,-0.08308415862403316,-0.07514982032073209
5738,-0.24813975876969221,-0.018734779876746852
5739,-0.1712918601386006,-0.0552115124948222
5740,-0.06628322178083447,0.0001986106771228608
5741,-0.06072270408010408,0.049922829315183846
5742,-0.20432184994993832,-0.034155788671485866
5743,-0.14398894622451555,-0.07815776709629502
5744,-0.11207402024183934,-0.022005505668041794
5745,-0.14020957036112816,0.0027934046699987455
5746,-0.15819793509588884,-0.09914274688886626
5747,-0.040667255570470594,-0.028613279084990586
5748,-0.1709487298135648,-0.013950932070083143
5749,-0.12690206744378704,-0.07357116804002078
5750,-0.08308415862403316,-0.06901582187415972
5751,-0.02991191438306292,-0.03144558755239908
5752,0.11557331520802328,-0.022222774538126416
5753,-0.09207649393800779,-0.07935345047673534
5754,-0.11878754095971752,-0.0948707266770971
5755,-0.18241289554006138,-0.053086398793812786
5756,-0.15308991752921056,-0.05741084621747298
5757,-0.23701872336823143,-0.03731112637263592
5758,-0.07191536972616937,-0.01722444320061169
5759,-0.1709487298135648,-0.06476630290493442
5760,-0.09207649393800779,-0.02749584658651678
5761,-0.18010688950576578,-0.04817054677836307
5762,-0.07191536972616937,-0.024888647727425297
5763,-0.16205190149239618,-0.030149907002547098
5764,0.11557331520802328,0.02986300068013923
5765,-0.2425792410689618,0.0363210485220609
5766,-0.14020957036112816,-0.06357370476264439
5767,-0.02546350022247861,0.02049082651780433
5768,-0.15308991752921056,0.05672011495134456
5769,-0.16481910873355088,0.021814518021367153
5770,-0.24813975876969221,-0.03736861592823786
5771,-0.24813975876969221,-0.11593649990684941
5772,-0.1712918601386006,-0.02562746157416314
5773,-0.18221302570423462,-0.02367689278659212
5774,-0.1194880438428132,-0.06079435190642286
5775,-0.0756701350230593,-0.05041547297368531
5776,-0.07937714682354623,-0.005950042949539942
5777,-0.11668603231043052,0.034700354321168726
5778,-0.07567013502305929,-0.05900941201095512
5779,-0.23701872336823143,-0.01810682082731138
5780,-0.0937577008574374,-0.05323582956608349
5781,-0.12281565339044445,0.01354734744510806
5782,-0.02785927246528866,-0.05965642740463307
5783,-0.0914846270456325,-0.004484680027263129
5784,-0.18241289554006138,-0.013509299986043128
5785,-0.12690206744378704,-0.0153714379284866
5786,-0.2347945162879393,-0.06078584846386921
5787,-0.14052993717307216,-0.0076162118756308754
5788,-0.08308415862403316,-0.05475918460893628
5789,,-0.08479556341548126
5790,-0.09757908943293625,-0.045755067364077105
5791,-0.11207402024183934,0.04439155292275544
5792,-0.11668603231043052,0.07239377347454867
5793,-0.2097158094541464,0.053137685028298
5794,-0.23331171156774452,-0.07114022468588017
5795,-0.10128610123342317,-0.005471701592331339
5796,-0.2392429304485236,-0.040298982938119184
5797,0.042830700412480174,0.03753943316466144
5798,-0.0859241093449021,-0.029237177863759293
5799,-0.14609045487380257,-0.0733996725385048
5800,-0.22589768796677065,-0.08593912039912556
5801,-0.24813975876969221,0.010607656359383997
5802,-0.06628322178083447,-0.017672798356186587
5803,-0.0019573643173949606,-0.02805764551627152
5804,-0.1712918601386006,0.02404751445697521
5805,-0.2097158094541464,0.025584280142671067
5806,-0.03341979016601905,-0.0646846347381439
5807,-0.23701872336823143,-0.11542697745221386
5808,-0.24813975876969221,0.015289982556953083
5809,-0.13576115620054385,-0.016028315725429548
5810,-0.1712918601386006,-0.03459452227330276
5811,-0.19859477405268564,-0.06997467264598534
5812,-0.15165097257453294,-0.006772231585525703
5813,-0.18241289554006138,0.0065370635061682125
5814,-0.023782293303049006,-0.021169550326794857
5815,-0.0756701350230593,0.009217240898925724
5816,-0.23701872336823143,-0.08792773411035958
5817,-0.0036211690912105856,-0.03980495203464353
5818,0.03815353270187201,0.007116796815062888
5819,0.11557331520802328,-0.05155948254324551
5820,-0.18666143986481892,0.018025319722186954
5821,-0.03341979016601905,-0.026529305017481228
5822,-0.23701872336823143,0.0015053071816654182
5823,-0.03341979016601905,-0.016065817732519177
5824,-0.13468942157480715,-0.04292427593935062
5825,-0.05516218637937369,-0.04745810609740154
5826,0.05750847832840983,-0.04388366023883754
5827,-0.19690782634896445,-0.056210437268951426
5828,-0.16190494689637575,-0.004085831850395363
5829,-0.10128610123342319,-0.026010570782339835
5830,-0.19555826818598754,-0.0772024654776182
5831,-0.0756701350230593,-0.06232452436528501
5832,-0.18241289554006138,-0.005623008814732973
5833,-0.08308415862403316,-0.028107132792270784
5834,-0.18241289554006138,-0.03869390655985426
5835,-0.23331171156774452,0.015894600974076342
5836,-0.0914846270456325,0.02182321839872119
5837,-0.0005563585512036243,-0.0013150752114419106
5838,-0.11668603231043052,-0.014294354113884121
5839,-0.11878754095971752,-0.09862454241196537
5840,-0.23701872336823143,0.005638534592448173
5841,-0.03926624980427926,-0.05020383844307522
5842,-0.12434805866044792,-0.01713557242290045
5843,0.03815353270187201,0.05382221425544428
5844,-0.23701872336823143,-0.035698817974238614
5845,-0.22589768796677065,-0.023395310434494172
5846,-0.11878754095971752,-0.06607093290054934
5847,-0.1712918601386006,-0.008401265718182727
5848,0.11557331520802328,-0.0281735942834292
5849,-0.2188167807588414,-0.037923403398476115
5850,-0.06628322178083447,0.06476229686573994
5851,0.11557331520802328,0.06819954279030857
5852,-0.06628322178083447,-0.029952675632811312
5853,-0.1194880438428132,-0.08723736686484035
5854,-0.0756701350230593,-0.03408126122953695
5855,-0.08308415862403316,0.06143921651616369
5856,-0.12281565339044445,-0.039824081714628694
5857,-0.05516218637937369,-0.032261572049669965
5858,-0.0756701350230593,-0.05819129695450225
5859,-0.08930928669685308,-0.0117866539761857
5860,-0.18241289554006138,-0.009744802890910325
5861,0.11557331520802328,0.04467378106389207
5862,-0.036960243769983664,0.0367354669295455
5863,-0.23331171156774452,-0.0601240255213425
5864,-0.17685237783933097,-0.10373176255986359
5865,-0.0914846270456325,-0.04448819533084831
5866,-0.19555826818598754,-0.03247180643333705
5867,-0.20971580945414642,-0.017407965005529123
5868,-0.06628322178083447,-0.029952675632811315
5869,-0.18949380274799063,-0.06810332724197281
5870,-0.12319505564330012,-0.04589067570356253
5871,-0.2152763271548768,0.012410446904518015
5872,-0.08308415862403316,-0.11834349311293665
5873,-0.19690782634896445,-0.0313069259914963
5874,-0.24072573516871834,-0.031040895130146684
5875,-0.06746695556558506,-0.02044135445488992
5876,-0.14609045487380257,-0.04758468154895882
5877,-0.11668603231043052,0.061731692682748494
5878,0.11557331520802328,0.04806410665647033
5879,-0.12690206744378704,-0.11186307542142863
5880,-0.05516218637937369,-0.0066089041311449895
5881,-0.12434805866044793,-0.001860280216746445
5882,0.05750847832840983,-0.04654933171176108
5883,-0.0859241093449021,-0.05315319653683028
5884,-0.005664376117881888,0.01886785418735424
5885,-0.08308415862403316,0.050919453407704804
5886,-0.0859241093449021,-0.03475682438252931
5887,-0.23924293044852357,-0.03396269970913098
5888,-0.07030618459893082,-0.06391767723791224
5889,-0.06746695556558505,-0.03993747670366178
5890,-0.14465798452171247,-0.01733540714607711
5891,-0.0005563585512036243,-0.08072724061275514
5892,-0.09757908943293625,-0.06841540372649736
5893,0.11557331520802328,-0.10273796081783249
5894,-0.11878754095971752,0.02531748841527277
5895,-0.10128610123342317,-0.0502023606366125
5896,-0.1666684662778508,-0.07970646477436118
5897,-0.16205190149239618,-0.07166583361621943
5898,-0.14052993717307216,-0.028164146282800524
5899,-0.13576115620054385,-0.05560541453319921
5900,-0.0937577008574374,-0.00675045859122333
5901,0.11557331520802328,-0.0770139474049752
5902,-0.1194880438428132,0.013963057112348824
5903,0.024645046713594403,-0.0009058438900450688
5904,-0.08930928669685308,-0.0286983233527559
5905,-0.22589768796677065,0.003209833219865982
5906,0.11557331520802328,-0.0784955857082455
5907,-0.204155291753416,-0.11691016875020835
5908,-0.0036211690912105825,0.02752596556857479
5909,-0.11836723922986012,-0.08875944219227759
5910,-0.14954946392524596,0.016167669399729384
5911,-0.1712918601386006,-0.09801381406660381
5912,-0.19690782634896445,-0.011558731198472113
5913,-0.0859241093449021,-0.0056993490924672485
5914,-0.22589768796677065,-0.01749558162784093
5915,-0.06628322178083447,-0.06302357337793259
5916,-0.19690782634896445,-0.06254672049793963
5917,-0.08308415862403316,0.01134235459993514
5918,-0.22589768796677065,-0.10589443307109617
5919,0.11557331520802328,0.008675054841505872
5920,-0.204155291753416,-0.048140315117677884
5921,-0.06746695556558506,-0.014105071225901714
5922,-0.07636378388675369,-0.006645384438403724
5923,-0.02546350022247861,-0.03357070125340851
5924,0.0017496474830919668,-0.07118763969627843
5925,-0.22589768796677065,-0.04278725313119944
5926,-0.11391882506927582,-0.03666083032180234
5927,-0.08308415862403316,-0.08510010676779431
5928,-0.11836723922986014,-0.0023720966078684567
5929,-0.20971580945414642,-0.07701128168912012
5930,-0.22589768796677065,0.030038087038418308
5931,-0.040667255570470594,0.00032326270293477684
5932,-0.13576115620054383,-0.08291013425726837
5933,-0.0005563585512036243,-0.0016360758376228913
5934,-0.21740059931725556,-0.030049111456739917
5935,-0.03341979016601905,0.00865033836720291
5936,-0.10499311303391011,-0.07724991246808505
5937,-0.18949380274799063,-0.045338432366979944
5938,-0.15165097257453294,0.05410409376052211
5939,-0.20104923515150822,-0.0919809345516787
5940,-0.1911098540254032,-0.10169171399300819
5941,-0.036960243769983664,0.0015558235448613529
5942,-0.09652490809859211,-0.0014810544721053217
5943,-0.13521925676712523,-0.02593002478085379
5944,-0.21740059931725556,-0.08951682234679106
5945,-0.20971580945414642,-0.0173147833732997
