seed,boundary_step,step_post,pair_index,n_old,n_new,overlap,flipped_bit,n_flipped_bits,flip_direction,q_other_ones,c_formula,c_direct,n_risk_005,n_death_005,r005,n_risk_strict,n_death_strict,r_strict
6,650000,650001,13550,8,9,8,12,1,1,8,0.9499679070317291,0.9499679070317292,9,0,0.0,10,0,0.0
6,660000,660001,13760,9,8,8,9,1,-1,8,0.9499679070317291,0.9499679070317292,5,0,0.0,6,0,0.0
6,670000,670001,13970,8,7,7,14,1,-1,7,0.9444002816030351,0.9444002816030351,7,2,0.2857142857142857,10,2,0.2
6,680000,680001,14180,7,6,6,1,1,-1,6,0.9374368665610922,0.9374368665610922,5,0,0.0,11,0,0.0
6,690000,690001,14390,6,7,6,7,1,1,6,0.9374368665610922,0.9374368665610922,11,3,0.2727272727272727,14,2,0.14285714285714285
6,700000,700001,14600,7,8,7,2,1,1,7,0.9444002816030351,0.9444002816030351,8,0,0.0,10,0,0.0
6,710000,710001,14810,8,9,8,1,1,1,8,0.9499679070317291,0.9499679070317292,7,1,0.14285714285714285,7,0,0.0
6,720000,720001,15020,9,8,8,12,1,-1,8,0.9499679070317291,0.9499679070317292,7,0,0.0,7,0,0.0
6,730000,730001,15230,8,9,8,11,1,1,8,0.9499679070317291,0.9499679070317292,8,0,0.0,11,0,0.0
6,740000,740001,15440,9,10,9,14,1,1,9,0.9545214042184236,0.9545214042184236,6,2,0.3333333333333333,8,1,0.125
6,750000,750001,15650,10,9,9,14,1,-1,9,0.9545214042184236,0.9545214042184236,4,0,0.0,7,0,0.0
6,760000,760001,15860,9,10,9,9,1,1,9,0.9545214042184236,0.9545214042184236,5,1,0.2,7,2,0.2857142857142857
6,770000,770001,16070,10,11,10,3,1,1,10,0.9583148474999099,0.9583148474999099,5,0,0.0,5,0,0.0
6,780000,780001,16280,11,10,10,2,1,-1,10,0.9583148474999099,0.9583148474999099,3,0,0.0,5,1,0.2
6,790000,790001,16490,10,11,10,12,1,1,10,0.9583148474999099,0.9583148474999099,4,0,0.0,4,0,0.0
6,800000,800001,16700,11,12,11,14,1,1,11,0.9615239476408232,0.9615239476408232,4,0,0.0,4,0,0.0
6,810000,810001,16910,12,11,11,1,1,-1,11,0.9615239476408232,0.9615239476408232,3,0,0.0,4,0,0.0
6,820000,820001,17120,11,10,10,3,1,-1,10,0.9583148474999099,0.9583148474999099,2,0,0.0,3,0,0.0
6,830000,830001,17330,10,9,9,9,1,-1,9,0.9545214042184236,0.9545214042184236,4,0,0.0,4,0,0.0
6,840000,840001,17540,9,8,8,0,1,-1,8,0.9499679070317291,0.9499679070317292,3,0,0.0,5,0,0.0
6,850000,850001,17750,8,9,8,9,1,1,8,0.9499679070317291,0.9499679070317292,4,0,0.0,5,0,0.0
6,860000,860001,17960,9,8,8,14,1,-1,8,0.9499679070317291,0.9499679070317292,4,0,0.0,4,0,0.0
6,870000,870001,18170,8,9,8,3,1,1,8,0.9499679070317291,0.9499679070317292,3,0,0.0,4,0,0.0
6,880000,880001,18380,9,10,9,1,1,1,9,0.9545214042184236,0.9545214042184236,2,0,0.0,4,0,0.0
6,890000,890001,18590,10,9,9,11,1,-1,9,0.9545214042184236,0.9545214042184236,2,0,0.0,3,0,0.0
6,900000,900001,18800,9,8,8,10,1,-1,8,0.9499679070317291,0.9499679070317292,3,0,0.0,3,0,0.0
6,910000,910001,19010,8,7,7,6,1,-1,7,0.9444002816030351,0.9444002816030351,6,0,0.0,7,0,0.0
6,920000,920001,19220,7,6,6,7,1,-1,6,0.9374368665610922,0.9374368665610922,5,0,0.0,7,0,0.0
6,930000,930001,19430,6,7,6,11,1,1,6,0.9374368665610922,0.9374368665610922,8,0,0.0,13,1,0.07692307692307693
6,940000,940001,19640,7,8,7,7,1,1,7,0.9444002816030351,0.9444002816030351,7,1,0.14285714285714285,7,0,0.0
6,950000,950001,19850,8,7,7,11,1,-1,7,0.9444002816030351,0.9444002816030351,5,0,0.0,6,0,0.0
6,960000,960001,20060,7,8,7,2,1,1,7,0.9444002816030351,0.9444002816030351,7,0,0.0,7,0,0.0
6,970000,970001,20270,8,7,7,5,1,-1,7,0.9444002816030351,0.9444002816030351,6,0,0.0,7,0,0.0
6,980000,980001,20480,7,8,7,11,1,1,7,0.9444002816030351,0.9444002816030351,5,1,0.2,10,2,0.2
6,990000,990001,20690,8,9,8,5,1,1,8,0.9499679070317291,0.9499679070317292,4,0,0.0,5,0,0.0
7,10000,10001,110,7,8,7,6,1,1,7,0.9444002816030351,0.9444002816030351,63,8,0.12698412698412698,64,2,0.03125
7,20000,20001,320,8,7,7,14,1,-1,7,0.9444002816030351,0.9444002816030351,50,2,0.04,51,2,0.0392156862745098
7,30000,30001,530,7,6,6,6,1,-1,6,0.9374368665610922,0.9374368665610922,56,4,0.07142857142857142,56,4,0.07142857142857142
7,40000,40001,740,6,5,5,9,1,-1,5,0.9284766908852593,0.9284766908852593,55,5,0.09090909090909091,60,5,0.08333333333333333
7,50000,50001,950,5,6,5,14,1,1,5,0.9284766908852593,0.9284766908852593,54,3,0.05555555555555555,58,4,0.06896551724137931
7,60000,60001,1160,6,7,6,6,1,1,6,0.9374368665610922,0.9374368665610922,51,8,0.1568627450980392,53,6,0.11320754716981132
7,70000,70001,1370,7,8,7,9,1,1,7,0.9444002816030351,0.9444002816030351,38,5,0.13157894736842105,38,1,0.02631578947368421
7,80000,80001,1580,8,7,7,14,1,-1,7,0.9444002816030351,0.9444002816030351,29,3,0.10344827586206896,34,0,0.0
7,90000,90001,1790,7,6,6,3,1,-1,6,0.9374368665610922,0.9374368665610922,32,3,0.09375,34,0,0.0
7,100000,100001,2000,6,7,6,5,1,1,6,0.9374368665610922,0.9374368665610922,42,8,0.19047619047619047,45,8,0.17777777777777778
7,110000,110001,2210,7,8,7,7,1,1,7,0.9444002816030351,0.9444002816030351,36,5,0.1388888888888889,39,6,0.15384615384615385
7,120000,120001,2420,8,9,8,10,1,1,8,0.9499679070317291,0.9499679070317292,33,3,0.09090909090909091,36,2,0.05555555555555555
7,130000,130001,2630,9,10,9,11,1,1,9,0.9545214042184236,0.9545214042184236,29,2,0.06896551724137931,31,2,0.06451612903225806
7,140000,140001,2840,10,9,9,9,1,-1,9,0.9545214042184236,0.9545214042184236,23,1,0.043478260869565216,25,0,0.0
7,150000,150001,3050,9,10,9,12,1,1,9,0.9545214042184236,0.9545214042184236,33,8,0.24242424242424243,36,5,0.1388888888888889
7,160000,160001,3260,10,11,10,4,1,1,10,0.9583148474999099,0.9583148474999099,22,0,0.0,25,1,0.04
7,170000,170001,3470,11,12,11,14,1,1,11,0.9615239476408232,0.9615239476408232,23,2,0.08695652173913043,25,4,0.16
7,180000,180001,3680,12,11,11,14,1,-1,11,0.9615239476408232,0.9615239476408232,16,1,0.0625,18,2,0.1111111111111111
7,190000,190001,3890,11,12,11,3,1,1,11,0.9615239476408232,0.9615239476408232,15,2,0.13333333333333333,17,1,0.058823529411764705
7,200000,200001,4100,12,13,12,0,1,1,12,0.964274111134126,0.964274111134126,10,0,0.0,14,0,0.0
7,210000,210001,4310,13,14,13,14,1,1,13,0.9666572451020045,0.9666572451020046,10,1,0.1,12,0,0.0
7,220000,220001,4520,14,13,13,4,1,-1,13,0.9666572451020045,0.9666572451020046,7,0,0.0,8,0,0.0
7,230000,230001,4730,13,12,12,13,1,-1,12,0.964274111134126,0.964274111134126,5,0,0.0,7,0,0.0
7,240000,240001,4940,12,13,12,13,1,1,12,0.964274111134126,0.964274111134126,6,3,0.5,7,1,0.14285714285714285
7,250000,250001,5150,13,12,12,6,1,-1,12,0.964274111134126,0.964274111134126,1,0,0.0,3,0,0.0
7,260000,260001,5360,12,11,11,13,1,-1,11,0.9615239476408232,0.9615239476408232,4,1,0.25,6,1,0.16666666666666666
7,270000,270001,5570,11,10,10,8,1,-1,10,0.9583148474999099,0.9583148474999099,5,0,0.0,7,0,0.0
7,280000,280001,5780,10,9,9,2,1,-1,9,0.9545214042184236,0.9545214042184236,11,0,0.0,13,0,0.0
7,290000,290001,5990,9,8,8,12,1,-1,8,0.9499679070317291,0.9499679070317292,21,2,0.09523809523809523,22,0,0.0
7,300000,300001,6200,8,7,7,5,1,-1,7,0.9444002816030351,0.9444002816030351,14,0,0.0,25,0,0.0
7,310000,310001,6410,7,6,6,3,1,-1,6,0.9374368665610922,0.9374368665610922,19,2,0.10526315789473684,28,1,0.03571428571428571
7,320000,320001,6620,6,7,6,5,1,1,6,0.9374368665610922,0.9374368665610922,24,8,0.3333333333333333,35,6,0.17142857142857143
7,330000,330001,6830,7,8,7,2,1,1,7,0.9444002816030351,0.9444002816030351,13,4,0.3076923076923077,19,2,0.10526315789473684
7,340000,340001,7040,8,7,7,5,1,-1,7,0.9444002816030351,0.9444002816030351,10,0,0.0,11,0,0.0
7,350000,350001,7250,7,6,6,14,1,-1,6,0.9374368665610922,0.9374368665610922,15,0,0.0,16,0,0.0
7,360000,360001,7460,6,5,5,10,1,-1,5,0.9284766908852593,0.9284766908852593,17,2,0.11764705882352941,20,0,0.0
7,370000,370001,7670,5,4,4,0,1,-1,4,0.9165151389911681,0.9165151389911681,19,3,0.15789473684210525,24,0,0.0
7,380000,380001,7880,4,5,4,4,1,1,4,0.9165151389911681,0.9165151389911681,19,3,0.15789473684210525,30,4,0.13333333333333333
7,390000,390001,8090,5,6,5,13,1,1,5,0.9284766908852593,0.9284766908852593,19,5,0.2631578947368421,25,3,0.12
7,400000,400001,8300,6,7,6,5,1,1,6,0.9374368665610922,0.9374368665610922,13,4,0.3076923076923077,18,1,0.05555555555555555
7,410000,410001,8510,7,8,7,9,1,1,7,0.9444002816030351,0.9444002816030351,13,1,0.07692307692307693,16,1,0.0625
7,420000,420001,8720,8,9,8,3,1,1,8,0.9499679070317291,0.9499679070317292,8,0,0.0,9,0,0.0
7,430000,430001,8930,9,8,8,1,1,-1,8,0.9499679070317291,0.9499679070317292,6,0,0.0,6,0,0.0
7,440000,440001,9140,8,7,7,4,1,-1,7,0.9444002816030351,0.9444002816030351,6,0,0.0,7,0,0.0
7,450000,450001,9350,7,8,7,8,1,1,7,0.9444002816030351,0.9444002816030351,6,1,0.16666666666666666,7,0,0.0
7,460000,460001,9560,8,9,8,10,1,1,8,0.9499679070317291,0.9499679070317292,5,1,0.2,9,4,0.4444444444444444
7,470000,470001,9770,9,8,8,8,1,-1,8,0.9499679070317291,0.9499679070317292,2,0,0.0,4,0,0.0
7,480000,480001,9980,8,9,8,8,1,1,8,0.9499679070317291,0.9499679070317292,5,0,0.0,6,0,0.0
7,490000,490001,10190,9,8,8,11,1,-1,8,0.9499679070317291,0.9499679070317292,3,0,0.0,5,0,0.0
7,500000,500001,10400,8,7,7,7,1,-1,7,0.9444002816030351,0.9444002816030351,5,0,0.0,9,0,0.0
7,510000,510001,10610,7,6,6,9,1,-1,6,0.9374368665610922,0.9374368665610922,8,0,0.0,15,0,0.0
7,520000,520001,10820,6,5,5,2,1,-1,5,0.9284766908852593,0.9284766908852593,10,0,0.0,16,0,0.0
7,530000,530001,11030,5,6,5,6,1,1,5,0.9284766908852593,0.9284766908852593,12,2,0.16666666666666666,21,2,0.09523809523809523
7,540000,540001,11240,6,7,6,0,1,1,6,0.9374368665610922,0.9374368665610922,9,0,0.0,14,1,0.07142857142857142
7,550000,550001,11450,7,6,6,10,1,-1,6,0.9374368665610922,0.9374368665610922,8,0,0.0,10,0,0.0
7,560000,560001,11660,6,7,6,12,1,1,6,0.9374368665610922,0.9374368665610922,14,2,0.14285714285714285,20,1,0.05
7,570000,570001,11870,7,6,6,5,1,-1,6,0.9374368665610922,0.9374368665610922,10,0,0.0,16,0,0.0
7,580000,580001,12080,6,7,6,10,1,1,6,0.9374368665610922,0.9374368665610922,20,7,0.35,26,4,0.15384615384615385
7,590000,590001,12290,7,6,6,6,1,-1,6,0.9374368665610922,0.9374368665610922,13,1,0.07692307692307693,16,0,0.0
7,600000,600001,12500,6,7,6,11,1,1,6,0.9374368665610922,0.9374368665610922,10,0,0.0,19,1,0.05263157894736842
7,610000,610001,12710,7,6,6,0,1,-1,6,0.9374368665610922,0.9374368665610922,13,1,0.07692307692307693,14,1,0.07142857142857142
7,620000,620001,12920,6,7,6,6,1,1,6,0.9374368665610922,0.9374368665610922,7,0,0.0,10,0,0.0
7,630000,630001,13130,7,8,7,9,1,1,7,0.9444002816030351,0.9444002816030351,4,0,0.0,11,1,0.09090909090909091
7,640000,640001,13340,8,9,8,2,1,1,8,0.9499679070317291,0.9499679070317292,4,1,0.25,8,3,0.375
7,650000,650001,13550,9,8,8,3,1,-1,8,0.9499679070317291,0.9499679070317292,0,0,,3,0,0.0
7,660000,660001,13760,8,9,8,14,1,1,8,0.9499679070317291,0.9499679070317292,4,0,0.0,7,0,0.0
7,670000,670001,13970,9,8,8,11,1,-1,8,0.9499679070317291,0.9499679070317292,5,0,0.0,5,0,0.0
7,680000,680001,14180,8,9,8,5,1,1,8,0.9499679070317291,0.9499679070317292,4,1,0.25,9,0,0.0
7,690000,690001,14390,9,10,9,7,1,1,9,0.9545214042184236,0.9545214042184236,4,0,0.0,5,1,0.2
7,700000,700001,14600,10,9,9,13,1,-1,9,0.9545214042184236,0.9545214042184236,2,0,0.0,2,0,0.0
7,710000,710001,14810,9,10,9,3,1,1,9,0.9545214042184236,0.9545214042184236,2,0,0.0,6,0,0.0
7,720000,720001,15020,10,9,9,3,1,-1,9,0.9545214042184236,0.9545214042184236,3,0,0.0,4,0,0.0
7,730000,730001,15230,9,10,9,11,1,1,9,0.9545214042184236,0.9545214042184236,4,2,0.5,6,1,0.16666666666666666
7,740000,740001,15440,10,11,10,13,1,1,10,0.9583148474999099,0.9583148474999099,3,0,0.0,3,0,0.0
7,750000,750001,15650,11,12,11,4,1,1,11,0.9615239476408232,0.9615239476408232,2,0,0.0,2,0,0.0
7,760000,760001,15860,12,11,11,14,1,-1,11,0.9615239476408232,0.9615239476408232,1,0,0.0,1,0,0.0
7,770000,770001,16070,11,10,10,9,1,-1,10,0.9583148474999099,0.9583148474999099,0,0,,1,0,0.0
7,780000,780001,16280,10,11,10,1,1,1,10,0.9583148474999099,0.9583148474999099,0,0,,0,0,
7,790000,790001,16490,11,10,10,11,1,-1,10,0.9583148474999099,0.9583148474999099,0,0,,0,0,
7,800000,800001,16700,10,11,10,3,1,1,10,0.9583148474999099,0.9583148474999099,3,1,0.3333333333333333,3,0,0.0
7,810000,810001,16910,11,10,10,13,1,-1,10,0.9583148474999099,0.9583148474999099,2,0,0.0,2,0,0.0
7,820000,820001,17120,10,9,9,5,1,-1,9,0.9545214042184236,0.9545214042184236,1,0,0.0,3,0,0.0
7,830000,830001,17330,9,10,9,5,1,1,9,0.9545214042184236,0.9545214042184236,2,1,0.5,4,2,0.5
7,840000,840001,17540,10,11,10,9,1,1,10,0.9583148474999099,0.9583148474999099,1,0,0.0,1,0,0.0
7,850000,850001,17750,11,10,10,5,1,-1,10,0.9583148474999099,0.9583148474999099,1,0,0.0,1,0,0.0
7,860000,860001,17960,10,9,9,2,1,-1,9,0.9545214042184236,0.9545214042184236,3,0,0.0,4,0,0.0
7,870000,870001,18170,9,8,8,9,1,-1,8,0.9499679070317291,0.9499679070317292,3,0,0.0,7,0,0.0
7,880000,880001,18380,8,9,8,9,1,1,8,0.9499679070317291,0.9499679070317292,4,0,0.0,7,0,0.0
7,890000,890001,18590,9,10,9,0,1,1,9,0.9545214042184236,0.9545214042184236,2,0,0.0,3,1,0.3333333333333333
7,900000,900001,18800,10,9,9,7,1,-1,9,0.9545214042184236,0.9545214042184236,2,0,0.0,3,0,0.0
7,910000,910001,19010,9,10,9,13,1,1,9,0.9545214042184236,0.9545214042184236,3,1,0.3333333333333333,4,0,0.0
7,920000,920001,19220,10,9,9,0,1,-1,9,0.9545214042184236,0.9545214042184236,2,0,0.0,3,0,0.0
7,930000,930001,19430,9,8,8,4,1,-1,8,0.9499679070317291,0.9499679070317292,2,0,0.0,2,0,0.0
7,940000,940001,19640,8,7,7,10,1,-1,7,0.9444002816030351,0.9444002816030351,3,0,0.0,4,0,0.0
7,950000,950001,19850,7,6,6,9,1,-1,6,0.9374368665610922,0.9374368665610922,2,0,0.0,6,0,0.0
7,960000,960001,20060,6,5,5,1,1,-1,5,0.9284766908852593,0.9284766908852593,4,0,0.0,9,0,0.0
7,970000,970001,20270,5,6,5,14,1,1,5,0.9284766908852593,0.9284766908852593,6,1,0.16666666666666666,16,1,0.0625
7,980000,980001,20480,6,5,5,14,1,-1,5,0.9284766908852593,0.9284766908852593,3,0,0.0,9,0,0.0
7,990000,990001,20690,5,6,5,1,1,1,5,0.9284766908852593,0.9284766908852593,7,1,0.14285714285714285,13,3,0.23076923076923078
8,10000,10001,110,9,10,9,10,1,1,9,0.9545214042184236,0.9545214042184236,75,6,0.08,76,4,0.05263157894736842
8,20000,20001,320,10,9,9,7,1,-1,9,0.9545214042184236,0.9545214042184236,59,5,0.0847457627118644,63,4,0.06349206349206349
8,30000,30001,530,9,8,8,8,1,-1,8,0.9499679070317291,0.9499679070317292,58,5,0.08620689655172414,58,2,0.034482758620689655
8,40000,40001,740,8,7,7,3,1,-1,7,0.9444002816030351,0.9444002816030351,44,4,0.09090909090909091,49,2,0.04081632653061224
8,50000,50001,950,7,6,6,6,1,-1,6,0.9374368665610922,0.9374368665610922,52,5,0.09615384615384616,60,4,0.06666666666666667
8,60000,60001,1160,6,7,6,9,1,1,6,0.9374368665610922,0.9374368665610922,53,10,0.18867924528301888,64,9,0.140625
8,70000,70001,1370,7,8,7,12,1,1,7,0.9444002816030351,0.9444002816030351,44,5,0.11363636363636363,50,3,0.06
8,80000,80001,1580,8,7,7,12,1,-1,7,0.9444002816030351,0.9444002816030351,48,14,0.2916666666666667,56,8,0.14285714285714285
8,90000,90001,1790,7,6,6,11,1,-1,6,0.9374368665610922,0.9374368665610922,35,3,0.08571428571428572,41,3,0.07317073170731707
8,100000,100001,2000,6,5,5,0,1,-1,5,0.9284766908852593,0.9284766908852593,36,1,0.027777777777777776,46,3,0.06521739130434782
8,110000,110001,2210,5,4,4,4,1,-1,4,0.9165151389911681,0.9165151389911681,42,2,0.047619047619047616,51,3,0.058823529411764705
8,120000,120001,2420,4,3,3,10,1,-1,3,0.8997354108424374,0.8997354108424374,46,6,0.13043478260869565,64,3,0.046875
8,130000,130001,2630,3,4,3,1,1,1,3,0.8997354108424374,0.8997354108424374,56,6,0.10714285714285714,72,8,0.1111111111111111
8,140000,140001,2840,4,5,4,5,1,1,4,0.9165151389911681,0.9165151389911681,57,10,0.17543859649122806,67,8,0.11940298507462686
8,150000,150001,3050,5,6,5,6,1,1,5,0.9284766908852593,0.9284766908852593,54,15,0.2777777777777778,60,8,0.13333333333333333
8,160000,160001,3260,6,7,6,11,1,1,6,0.9374368665610922,0.9374368665610922,43,6,0.13953488372093023,49,8,0.16326530612244897
8,170000,170001,3470,7,6,6,13,1,-1,6,0.9374368665610922,0.9374368665610922,33,1,0.030303030303030304,37,0,0.0
8,180000,180001,3680,6,7,6,7,1,1,6,0.9374368665610922,0.9374368665610922,40,7,0.175,49,3,0.061224489795918366
8,190000,190001,3890,7,8,7,0,1,1,7,0.9444002816030351,0.9444002816030351,28,4,0.14285714285714285,35,1,0.02857142857142857
8,200000,200001,4100,8,7,7,1,1,-1,7,0.9444002816030351,0.9444002816030351,28,6,0.21428571428571427,32,2,0.0625
8,210000,210001,4310,7,8,7,13,1,1,7,0.9444002816030351,0.9444002816030351,25,3,0.12,31,3,0.0967741935483871
8,220000,220001,4520,8,9,8,4,1,1,8,0.9499679070317291,0.9499679070317292,17,4,0.23529411764705882,22,3,0.13636363636363635
8,230000,230001,4730,9,8,8,6,1,-1,8,0.9499679070317291,0.9499679070317292,11,1,0.09090909090909091,13,1,0.07692307692307693
8,240000,240001,4940,8,7,7,7,1,-1,7,0.9444002816030351,0.9444002816030351,12,0,0.0,13,0,0.0
8,250000,250001,5150,7,8,7,8,1,1,7,0.9444002816030351,0.9444002816030351,8,2,0.25,9,1,0.1111111111111111
8,260000,260001,5360,8,9,8,6,1,1,8,0.9499679070317291,0.9499679070317292,4,1,0.25,9,0,0.0
8,270000,270001,5570,9,8,8,13,1,-1,8,0.9499679070317291,0.9499679070317292,1,0,0.0,3,0,0.0
8,280000,280001,5780,8,7,7,5,1,-1,7,0.9444002816030351,0.9444002816030351,6,1,0.16666666666666666,10,0,0.0
8,290000,290001,5990,7,6,6,11,1,-1,6,0.9374368665610922,0.9374368665610922,8,0,0.0,19,0,0.0
8,300000,300001,6200,6,5,5,9,1,-1,5,0.9284766908852593,0.9284766908852593,16,0,0.0,18,0,0.0
8,310000,310001,6410,5,4,4,0,1,-1,4,0.9165151389911681,0.9165151389911681,18,1,0.05555555555555555,24,0,0.0
8,320000,320001,6620,4,3,3,14,1,-1,3,0.8997354108424374,0.8997354108424374,30,1,0.03333333333333333,40,1,0.025
8,330000,330001,6830,3,4,3,10,1,1,3,0.8997354108424374,0.8997354108424374,42,7,0.16666666666666666,56,8,0.14285714285714285
8,340000,340001,7040,4,5,4,2,1,1,4,0.9165151389911681,0.9165151389911681,32,4,0.125,42,4,0.09523809523809523
8,350000,350001,7250,5,6,5,1,1,1,5,0.9284766908852593,0.9284766908852593,30,2,0.06666666666666667,36,3,0.08333333333333333
8,360000,360001,7460,6,5,5,2,1,-1,5,0.9284766908852593,0.9284766908852593,25,1,0.04,29,1,0.034482758620689655
8,370000,370001,7670,5,6,5,13,1,1,5,0.9284766908852593,0.9284766908852593,27,4,0.14814814814814814,30,3,0.1
8,380000,380001,7880,6,7,6,3,1,1,6,0.9374368665610922,0.9374368665610922,19,1,0.05263157894736842,21,2,0.09523809523809523
8,390000,390001,8090,7,6,6,10,1,-1,6,0.9374368665610922,0.9374368665610922,15,0,0.0,15,0,0.0
8,400000,400001,8300,6,5,5,1,1,-1,5,0.9284766908852593,0.9284766908852593,20,1,0.05,24,0,0.0
8,410000,410001,8510,5,4,4,4,1,-1,4,0.9165151389911681,0.9165151389911681,21,1,0.047619047619047616,24,0,0.0
8,420000,420001,8720,4,3,3,3,1,-1,3,0.8997354108424374,0.8997354108424374,20,0,0.0,30,0,0.0
8,430000,430001,8930,3,4,3,4,1,1,3,0.8997354108424374,0.8997354108424374,27,7,0.25925925925925924,35,8,0.22857142857142856
8,440000,440001,9140,4,5,4,1,1,1,4,0.9165151389911681,0.9165151389911681,17,2,0.11764705882352941,23,1,0.043478260869565216
8,450000,450001,9350,5,6,5,3,1,1,5,0.9284766908852593,0.9284766908852593,14,3,0.21428571428571427,17,0,0.0
8,460000,460001,9560,6,5,5,3,1,-1,5,0.9284766908852593,0.9284766908852593,12,2,0.16666666666666666,14,0,0.0
8,470000,470001,9770,5,4,4,13,1,-1,4,0.9165151389911681,0.9165151389911681,8,0,0.0,10,0,0.0
8,480000,480001,9980,4,3,3,8,1,-1,3,0.8997354108424374,0.8997354108424374,13,1,0.07692307692307693,22,0,0.0
8,490000,490001,10190,3,4,3,12,1,1,3,0.8997354108424374,0.8997354108424374,24,2,0.08333333333333333,40,3,0.075
8,500000,500001,10400,4,5,4,9,1,1,4,0.9165151389911681,0.9165151389911681,24,6,0.25,31,3,0.0967741935483871
8,510000,510001,10610,5,4,4,6,1,-1,4,0.9165151389911681,0.9165151389911681,16,0,0.0,27,0,0.0
8,520000,520001,10820,4,3,3,9,1,-1,3,0.8997354108424374,0.8997354108424374,26,1,0.038461538461538464,43,2,0.046511627906976744
8,530000,530001,11030,3,4,3,11,1,1,3,0.8997354108424374,0.8997354108424374,32,6,0.1875,46,7,0.15217391304347827
8,540000,540001,11240,4,5,4,5,1,1,4,0.9165151389911681,0.9165151389911681,23,4,0.17391304347826086,31,1,0.03225806451612903
8,550000,550001,11450,5,6,5,0,1,1,5,0.9284766908852593,0.9284766908852593,17,4,0.23529411764705882,27,5,0.18518518518518517
8,560000,560001,11660,6,7,6,10,1,1,6,0.9374368665610922,0.9374368665610922,13,2,0.15384615384615385,19,1,0.05263157894736842
8,570000,570001,11870,7,8,7,2,1,1,7,0.9444002816030351,0.9444002816030351,14,2,0.14285714285714285,17,0,0.0
8,580000,580001,12080,8,7,7,5,1,-1,7,0.9444002816030351,0.9444002816030351,8,0,0.0,11,0,0.0
8,590000,590001,12290,7,6,6,10,1,-1,6,0.9374368665610922,0.9374368665610922,9,0,0.0,13,1,0.07692307692307693
8,600000,600001,12500,6,7,6,6,1,1,6,0.9374368665610922,0.9374368665610922,11,4,0.36363636363636365,15,6,0.4
8,610000,610001,12710,7,6,6,6,1,-1,6,0.9374368665610922,0.9374368665610922,3,0,0.0,6,0,0.0
8,620000,620001,12920,6,7,6,14,1,1,6,0.9374368665610922,0.9374368665610922,12,5,0.4166666666666667,14,1,0.07142857142857142
8,630000,630001,13130,7,8,7,7,1,1,7,0.9444002816030351,0.9444002816030351,5,0,0.0,7,1,0.14285714285714285
8,640000,640001,13340,8,7,7,11,1,-1,7,0.9444002816030351,0.9444002816030351,5,0,0.0,5,0,0.0
8,650000,650001,13550,7,6,6,12,1,-1,6,0.9374368665610922,0.9374368665610922,7,1,0.14285714285714285,7,0,0.0
8,660000,660001,13760,6,5,5,2,1,-1,5,0.9284766908852593,0.9284766908852593,8,2,0.25,9,0,0.0
8,670000,670001,13970,5,6,5,8,1,1,5,0.9284766908852593,0.9284766908852593,7,1,0.14285714285714285,8,1,0.125
8,680000,680001,14180,6,7,6,10,1,1,6,0.9374368665610922,0.9374368665610922,4,0,0.0,6,0,0.0
8,690000,690001,14390,7,6,6,1,1,-1,6,0.9374368665610922,0.9374368665610922,4,0,0.0,8,0,0.0
8,700000,700001,14600,6,5,5,7,1,-1,5,0.9284766908852593,0.9284766908852593,7,1,0.14285714285714285,8,0,0.0
8,710000,710001,14810,5,6,5,5,1,1,5,0.9284766908852593,0.9284766908852593,8,0,0.0,9,1,0.1111111111111111
8,720000,720001,15020,6,7,6,13,1,1,6,0.9374368665610922,0.9374368665610922,8,0,0.0,8,0,0.0
8,730000,730001,15230,7,6,6,14,1,-1,6,0.9374368665610922,0.9374368665610922,5,0,0.0,5,0,0.0
8,740000,740001,15440,6,7,6,2,1,1,6,0.9374368665610922,0.9374368665610922,6,0,0.0,8,0,0.0
8,750000,750001,15650,7,6,6,8,1,-1,6,0.9374368665610922,0.9374368665610922,6,0,0.0,6,0,0.0
8,760000,760001,15860,6,7,6,3,1,1,6,0.9374368665610922,0.9374368665610922,6,0,0.0,10,0,0.0
8,770000,770001,16070,7,6,6,3,1,-1,6,0.9374368665610922,0.9374368665610922,7,1,0.14285714285714285,8,0,0.0
8,780000,780001,16280,6,5,5,10,1,-1,5,0.9284766908852593,0.9284766908852593,6,1,0.16666666666666666,9,0,0.0
8,790000,790001,16490,5,6,5,8,1,1,5,0.9284766908852593,0.9284766908852593,5,0,0.0,10,2,0.2
8,800000,800001,16700,6,7,6,10,1,1,6,0.9374368665610922,0.9374368665610922,2,0,0.0,7,0,0.0
8,810000,810001,16910,7,8,7,6,1,1,7,0.9444002816030351,0.9444002816030351,1,0,0.0,2,0,0.0
8,820000,820001,17120,8,9,8,1,1,1,8,0.9499679070317291,0.9499679070317292,1,1,1.0,2,0,0.0
8,830000,830001,17330,9,8,8,0,1,-1,8,0.9499679070317291,0.9499679070317292,0,0,,1,0,0.0
8,840000,840001,17540,8,9,8,9,1,1,8,0.9499679070317291,0.9499679070317292,0,0,,0,0,
8,850000,850001,17750,9,10,9,3,1,1,9,0.9545214042184236,0.9545214042184236,0,0,,0,0,
8,860000,860001,17960,10,11,10,11,1,1,10,0.9583148474999099,0.9583148474999099,0,0,,0,0,
8,870000,870001,18170,11,12,11,12,1,1,11,0.9615239476408232,0.9615239476408232,0,0,,0,0,
