hidden,seed,task,V,V_next,Q,X,c,rho,w1_sq,train_acc,task_start_acc
16,202,15,778.2297608889676,823.2694504214032,285.05100799435826,-120.0056592309613,-0.2547924289460966,0.6052117805597422,58346.23997509657,0.7066666666666667,0.09833333333333333
16,202,16,823.2694504214032,886.7216167341971,314.4511262651522,-125.49947997617913,-0.24665751337619315,0.6180243368150025,60159.143699054795,0.7616666666666667,0.09333333333333334
16,202,17,886.7216167341971,979.5426812907342,332.6713270241844,-119.92513123382369,-0.22080498251288022,0.6125112042019955,65265.21461013553,0.7208333333333333,0.10583333333333333
16,202,18,979.5426812907342,978.699826492397,327.8093785693045,-164.32611668382083,-0.2899908019067744,0.5784941948502429,68874.07292563311,0.7508333333333334,0.09083333333333334
16,202,19,978.699826492397,1040.7825301760806,351.3290366547517,-144.62316648553409,-0.24663578401816272,0.5991454516545778,74660.75814624797,0.7358333333333333,0.10333333333333333
16,202,20,1040.7825301760806,1049.237842537755,348.16729503333033,-169.8559913358281,-0.28216743267972644,0.5783809626612648,78668.03898561196,0.6933333333333334,0.0925
16,202,21,1049.237842537755,1030.450829724883,354.84777850931357,-186.81739566109263,-0.3061676461008107,0.5815459994281721,83642.97336826664,0.685,0.08833333333333333
16,202,22,1030.450829724883,1085.2369229802184,363.12489041121046,-154.1693985779375,-0.252032491215984,0.5936279936034301,87283.7506105323,0.6975,0.105
16,202,23,1085.2369229802184,1121.036183280836,383.5957624400275,-173.89825106970505,-0.26952312479533685,0.5945311578185114,93288.9143576555,0.6616666666666666,0.09583333333333334
16,202,24,1121.036183280836,1109.569800364971,384.5350039643173,-198.00069344009123,-0.30157056962895634,0.5856769396763721,95448.83102630412,0.6516666666666666,0.10333333333333333
16,202,25,1109.569800364971,1209.1738120935422,415.92051620412417,-158.15825223777648,-0.23281414949345758,0.6122486804631899,101787.10602667532,0.6741666666666667,0.1075
16,202,26,1209.1738120935422,1237.607571045904,518.7680201326468,-245.16713059014262,-0.3095503360681126,0.6550014049065468,105175.04854622061,0.685,0.09666666666666666
16,202,27,1237.607571045904,1368.6262345680752,541.2262220043166,-205.10377924107263,-0.25060675276391264,0.6612991067695595,110516.20896027992,0.6983333333333334,0.10083333333333333
16,202,28,1368.6262345680752,1258.2191691796024,496.0826412407959,-303.24485331463427,-0.3680221796563666,0.6020528062505932,114486.24932753331,0.6466666666666666,0.08916666666666667
16,202,29,1258.2191691796024,1477.8903854411708,567.2937915092531,-173.81128762384253,-0.20572914105616086,0.6714688444531259,120082.91888937508,0.6958333333333333,0.11583333333333333
16,202,30,1477.8903854411708,1504.4022109414857,545.768702152835,-259.6284383262601,-0.28908585075102927,0.6076915556410346,126954.24319204179,0.68,0.09333333333333334
16,202,31,1504.4022109414857,1538.2578977910698,540.188038812902,-253.1661759816589,-0.28083499109557747,0.5992257950009453,128698.03981234564,0.6458333333333334,0.1025
16,202,32,1538.2578977910698,1518.773172933234,561.7495725382905,-290.6171486980631,-0.31263333642261476,0.6043058500965669,137456.49301240226,0.6666666666666666,0.10833333333333334
16,202,33,1518.773172933234,1382.5683513462147,581.7314668707187,-358.96814422886905,-0.38189869392904824,0.6188919295125855,139357.2221152471,0.62,0.105
16,202,34,1382.5683513462147,1443.1057646283336,580.7405132809546,-260.1015499994179,-0.2902742907868546,0.6481085584618788,145659.8482112743,0.675,0.11166666666666666
16,202,35,1443.1057646283336,1662.9231992363493,645.899244874858,-213.04090513342112,-0.22066402185441755,0.6690110755845563,147746.78966937418,0.6341666666666667,0.10416666666666667
16,202,36,1662.9231992363493,1707.3215699332654,664.9799127212608,-310.2907710121724,-0.2950723389125376,0.6323654987754056,150818.64956302757,0.6175,0.1025
16,202,37,1707.3215699332654,1772.530671977759,637.914834334098,-286.35286614480214,-0.2743863610456694,0.6112567770195565,156388.7383691104,0.6291666666666667,0.09
16,202,38,1772.530671977759,1764.847098597747,616.1925588186962,-311.93806609935405,-0.2984786495865469,0.5896052544703013,159663.6526483702,0.595,0.1025
16,202,39,1764.847098597747,1902.9225048551734,676.7062855132859,-269.31543962792983,-0.24643795940082627,0.6192222634766178,168292.22727409395,0.6316666666666667,0.10333333333333333
16,202,40,1902.9225048551734,1987.88162352882,687.7006169793284,-301.370749152841,-0.263445533300333,0.6011587265863202,180114.67763028998,0.5916666666666667,0.09416666666666666
16,202,41,1987.88162352882,2085.4596558326457,719.840689337979,-311.1313285170765,-0.2600939726256747,0.6017594738526731,185241.63901952532,0.625,0.10333333333333333
16,202,42,2085.4596558326457,2032.4982986476004,766.1908984302181,-409.5761278076317,-0.32401509636590503,0.606132537846901,186407.33892184892,0.5783333333333334,0.10416666666666667
16,202,43,2032.4982986476004,2055.9731321863023,703.6722281306409,-340.09869729596954,-0.284383678519171,0.5883965398827314,198361.20396045654,0.5916666666666667,0.10166666666666667
16,202,44,2055.9731321863023,1948.9513124541331,759.9296756105985,-433.47574767138394,-0.34679225106228706,0.607964169321463,204302.53568863394,0.6033333333333334,0.1075
16,202,45,1948.9513124541331,2083.0847609093535,802.8666247114988,-334.366588128139,-0.2673010571773418,0.641831765426108,205824.2175296481,0.6058333333333333,0.08916666666666667
16,202,46,2083.0847609093535,2147.936675572021,834.9322559253259,-385.04017063132926,-0.2919624171439063,0.6330997599333035,209745.69177954958,0.565,0.08833333333333333
16,202,47,2147.936675572021,1895.8421292928497,975.993354565095,-614.0439504221333,-0.42409708751754305,0.6740819428690423,216290.3106516288,0.5858333333333333,0.08916666666666667
16,202,48,1895.8421292928497,2111.2920220628475,855.8039221845945,-320.17701470729816,-0.251363334982498,0.671871240251521,218981.6001876399,0.5883333333333334,0.1075
16,202,49,2111.2920220628475,2207.9811817231976,765.6816770579521,-334.49625869880106,-0.26308312022918273,0.6022127885265985,227649.93857232298,0.5675,0.10916666666666666
16,202,50,2207.9811817231976,2411.852953589112,921.5742402631129,-358.85123419859934,-0.25156579876989377,0.6460520064680688,235098.08652710897,0.5475,0.10416666666666667
16,203,1,0.3591698245432934,58.06608532394129,57.19474876403257,0.2560833676827112,0.05650064073565709,12.61909346602575,5.347675786048331,1.0,0.1025
16,203,2,58.06608532394129,146.08212992486938,133.76143771996698,-22.87269655951945,-0.25953183084557807,1.5177637991945256,1563.2372684312231,0.9608333333333333,0.09583333333333334
16,203,3,146.08212992486938,299.0708961456686,169.2046226254131,-8.107928202306931,-0.051570962409564346,1.0762361253343236,4343.017354205107,0.89,0.09416666666666666
16,203,4,299.0708961456686,344.418397893358,182.7476991632275,-68.70009870776904,-0.29386260632934424,0.781697787731474,8936.734419442284,0.865,0.1075
16,203,5,344.418397893358,413.0204812293624,172.30746489140589,-51.85269077770072,-0.21285118899429697,0.7073084969102759,13129.613823294603,0.8483333333333334,0.10083333333333333
16,203,6,413.0204812293624,463.4281164744285,180.5988941270237,-65.09562944097884,-0.2383463432260466,0.6612592331543905,17249.324671882023,0.8191666666666667,0.09666666666666666
16,203,7,463.4281164744285,515.2501038696566,181.16718315174217,-64.67259787825701,-0.22319751307744473,0.625242622954991,20305.571084079467,0.8383333333333334,0.095
16,203,8,515.2501038696566,519.4262279909474,190.41453323367085,-93.11920455619003,-0.29728990843586983,0.60791240023682,24489.249090386948,0.7916666666666666,0.0925
16,203,9,519.4262279909474,533.4795136844009,185.01440768336005,-85.48056099495324,-0.2757418285781831,0.5968165217227708,27419.232750149367,0.8133333333333334,0.10416666666666667
16,203,10,533.4795136844009,598.5831996731179,212.10783685825032,-73.50207543476668,-0.21850549916949227,0.6305499334043442,32388.890107495274,0.8016666666666666,0.11333333333333333
16,203,11,598.5831996731179,613.9755183228043,236.07007686433977,-110.33887910732668,-0.29352549923380067,0.6279979253583508,35684.81759984419,0.7875,0.0875
16,203,12,613.9755183228043,633.9582956586966,252.27571356121624,-116.14646811266196,-0.29511600220787665,0.6410061472390923,37977.0506679321,0.8266666666666667,0.09833333333333333
16,203,13,633.9582956586966,622.0565832655759,248.23349260634586,-130.06760249973328,-0.3278752249883151,0.6257485390192212,41057.32468586376,0.8025,0.10166666666666667
16,203,14,622.0565832655759,685.023249369309,278.00646963753314,-107.51990176689995,-0.25855114312921934,0.6685170776842242,45231.38004405135,0.785,0.08666666666666667
16,203,15,685.023249369309,672.2005388169283,272.1089507696572,-142.46583066101903,-0.32997926056714083,0.630258567630281,49379.82703958357,0.7641666666666667,0.08583333333333333
16,203,16,672.2005388169283,658.5052390433616,292.6439196130838,-153.16960969332524,-0.34534520078445835,0.6598121740956254,52906.24690288748,0.78,0.095
16,203,17,658.5052390433616,684.2420500902928,283.6023793323751,-128.932784142722,-0.2983519003908368,0.6562590685664128,57817.46197562838,0.7366666666666667,0.09333333333333334
16,203,18,684.2420500902928,725.3463175702246,300.59540096953197,-129.74556674480013,-0.2860859182631422,0.6628057780285774,60436.64338224153,0.75,0.09583333333333334
16,203,19,725.3463175702246,737.5651412586625,300.13798436720384,-143.95958033938297,-0.30853709479455727,0.6432618205460118,63626.5134041726,0.7475,0.09916666666666667
16,203,20,737.5651412586625,789.1257250581948,310.422579060751,-129.43099763060923,-0.2704963789853419,0.6487486392623343,67117.16187850041,0.7408333333333333,0.09666666666666666
16,203,21,789.1257250581948,849.3723980422776,335.5835205956188,-137.66842380576807,-0.2675228771202211,0.6521195381050876,74860.89333793607,0.7333333333333333,0.115
16,203,22,849.3723980422776,810.2400529490919,337.48934399936593,-188.31084454627586,-0.35171932164911396,0.6303488438027345,81262.2242116036,0.6758333333333333,0.10916666666666666
16,203,23,810.2400529490919,891.2579226632237,388.11830397737015,-153.55021713161915,-0.27381770016093265,0.6921101342002681,85466.26019689647,0.71,0.105
16,203,24,891.2579226632237,952.07791071307,411.22146542781616,-175.20073868898498,-0.28939854480089017,0.6792602278747221,91803.42667042343,0.7041666666666667,0.0925
16,203,25,952.07791071307,996.0131896423381,410.67554080006073,-183.37013093539613,-0.29325331600313176,0.6567697995669048,97089.49536377891,0.6783333333333333,0.10333333333333333
16,203,26,996.0131896423381,1057.58478509413,489.34378905613823,-213.88609680217337,-0.30636769570512307,0.7009297532761349,99075.24889891047,0.6733333333333333,0.10333333333333333
16,203,27,1057.58478509413,1082.729488108132,507.12415269380864,-240.98972483990323,-0.3290665826996066,0.6924677475035376,103086.69048650365,0.7041666666666667,0.08666666666666667
16,203,28,1082.729488108132,1195.3186105024558,466.5952832225627,-177.00308041411944,-0.24902942736934067,0.6564629040483141,109214.65736973585,0.6591666666666667,0.10166666666666667
16,203,29,1195.3186105024558,1185.9667639414497,478.6868732376786,-244.0193598993424,-0.32259429579573506,0.6328254235338947,111600.32710528544,0.6733333333333333,0.09916666666666667
16,203,30,1185.9667639414497,1202.5017115882433,456.0138021686124,-219.73942726090934,-0.2988014737792272,0.6200871543633534,117827.18049477384,0.6583333333333333,0.11166666666666666
16,203,31,1202.5017115882433,1264.4151304424954,470.04555395115887,-204.06606754845336,-0.27143007664120994,0.6252117378776334,124976.2625632148,0.6791666666666667,0.0925
16,203,32,1264.4151304424954,1279.744238154615,498.3395057984927,-241.50519904318662,-0.3042418714828781,0.6277949480121696,128719.35696368458,0.6541666666666667,0.09333333333333334
16,203,33,1279.744238154615,1343.0951037658967,516.5960750895391,-226.6226047391287,-0.2787186850126869,0.6353513538396425,134120.2290624502,0.6341666666666667,0.09916666666666667
16,203,34,1343.0951037658967,1291.7418441129184,574.1822054934023,-312.76773257319024,-0.3561588121124872,0.653839993538347,137569.08688987652,0.6375,0.10333333333333333
16,203,35,1291.7418441129184,1428.8001230328955,586.0082151564256,-224.47496811822424,-0.25800504743777025,0.6735409235952217,142685.71400400402,0.6508333333333334,0.1075
16,203,36,1428.8001230328955,1370.2645361806944,581.3659259446309,-319.95075639841605,-0.35105294017885447,0.6378800910491462,148528.2122159345,0.6441666666666667,0.11666666666666667
16,203,37,1370.2645361806944,1465.4018200251137,566.699682833647,-235.78119949461387,-0.2675657245169925,0.6430937307382661,149610.9195700388,0.6475,0.10833333333333334
16,203,38,1465.4018200251137,1538.454417902727,567.467586113461,-247.2074941179239,-0.27108952662759594,0.6222890606326843,150764.2393501831,0.6391666666666667,0.10083333333333333
16,203,39,1538.454417902727,1662.8924447797426,617.4321795094786,-246.49707631623147,-0.25291513872439014,0.6335083063346645,158977.6960532093,0.6175,0.08833333333333333
16,203,40,1662.8924447797426,1672.381334115621,579.0420448346667,-284.7765777493943,-0.29021318326768253,0.5900964061207952,163084.2284492348,0.5858333333333333,0.08666666666666667
16,203,41,1672.381334115621,1638.0053401963496,622.5541015422305,-328.4650477307508,-0.3219088803334068,0.6101279121141252,166690.8926518986,0.6066666666666667,0.1
16,203,42,1638.0053401963496,1641.8743543308983,606.3676085965487,-301.2492972309999,-0.30227371868349134,0.6084296083822808,169755.77936604625,0.6133333333333333,0.11583333333333333
16,203,43,1641.8743543308983,1767.3230740174981,661.1182505885697,-267.83476545098506,-0.2570735623476111,0.6345555011338769,176125.1253833499,0.6216666666666667,0.10166666666666667
16,203,44,1767.3230740174981,1838.7600561038275,689.4102530460498,-308.9866354798602,-0.279925751356333,0.6245696768631078,184206.62277163484,0.5966666666666667,0.08666666666666667
16,203,45,1838.7600561038275,1751.4457032813389,688.1097935247781,-387.71207317363337,-0.3446814609140602,0.6117392397919331,186114.4849744289,0.5833333333333334,0.11416666666666667
16,203,46,1751.4457032813389,1837.4089873902485,643.6760870258233,-278.8564014584569,-0.26263257512109567,0.606227102534876,189589.21725116,0.6041666666666666,0.09333333333333334
16,203,47,1837.4089873902485,1825.6346567807325,731.7921945871557,-371.78326259833574,-0.3206217864808921,0.6310895200647927,192735.5540614535,0.5991666666666666,0.08
16,203,48,1825.6346567807325,1843.2993087822656,793.2992008051781,-387.81727440182243,-0.32225651460890636,0.6591914604315169,197887.8473585053,0.5858333333333333,0.09416666666666666
16,203,49,1843.2993087822656,1934.3575116370043,729.018683228489,-318.9802401868752,-0.2751671092138128,0.6288852359924256,199193.18456251468,0.5791666666666667,0.10166666666666667
16,203,50,1934.3575116370043,2048.3626721453065,758.6606682925162,-322.3277538921071,-0.26607590322337116,0.6262610653860936,202633.14625969404,0.5841666666666666,0.09583333333333334
16,204,1,0.35916409653226333,73.30842304664654,72.90480388321632,0.02222753344898061,0.004343769196914427,14.247268692313042,5.255167104319044,1.0,0.0975
16,204,2,73.30842304664654,130.98187548234364,122.63165417001255,-32.47910086715774,-0.34255141516555254,1.2933746796700207,1456.0506828554953,0.9808333333333333,0.08666666666666667
16,204,3,130.98187548234364,247.2610421278929,169.6812165046678,-26.701024929559264,-0.1791040660416166,1.1381808708485224,4069.4517591635595,0.9116666666666666,0.09083333333333334
16,204,4,247.2610421278929,443.09721186817853,224.38367370782993,-14.273751983772101,-0.060598890329574426,0.9526157978803858,8663.22251613544,0.8858333333333334,0.1075
16,204,5,443.09721186817853,489.8129135112997,170.87065405668955,-62.07747620678422,-0.22560608157349196,0.6209894646686119,14964.901659249648,0.8316666666666667,0.0975
16,204,6,489.8129135112997,555.4830596045298,164.3797703373554,-49.35481212206271,-0.17393629019729845,0.5793073908426941,18995.35982237065,0.8475,0.10083333333333333
16,204,7,555.4830596045298,570.6538124941046,174.03525825041214,-79.43225268041856,-0.2554717298692336,0.5597359634549561,21400.690552361488,0.8458333333333333,0.11333333333333333
16,204,8,570.6538124941046,602.4704250331902,198.06879323951048,-83.12609035021254,-0.24725379467738928,0.5891442810471957,26061.032200677964,0.8416666666666667,0.11166666666666666
16,204,9,602.4704250331902,616.4184087184944,204.00756420463904,-95.0297902596674,-0.2710620816632281,0.5819092610564671,28519.254719084653,0.7975,0.1025
16,204,10,616.4184087184944,651.91406625288,196.25541853494647,-80.37988050028036,-0.23109935217364702,0.5642518973866338,31995.7425675383,0.7891666666666667,0.09833333333333333
16,204,11,651.91406625288,621.311384739216,202.41592359985327,-116.5093025567587,-0.3207325885441203,0.5572205971029885,35228.31675618494,0.7691666666666667,0.1075
16,204,12,621.311384739216,606.797665613551,217.73786284511624,-116.12579098539061,-0.3157236038547802,0.5919872077491082,37915.63253375671,0.7908333333333334,0.09666666666666666
16,204,13,606.797665613551,633.3796172742749,223.10757554436807,-98.26281194182211,-0.267060758949065,0.6063665111419966,41479.4581476526,0.7875,0.105
16,204,14,633.3796172742749,607.327613247041,268.4623836790232,-147.25719385312846,-0.3571106133470127,0.6510430084104192,47140.232000075375,0.79,0.09583333333333334
16,204,15,607.327613247041,646.8187410038215,284.8116021810471,-122.66023721213337,-0.2949262630562973,0.6848056339648427,51713.422158005946,0.78,0.09333333333333334
16,204,16,646.8187410038215,719.5926300863666,294.35094285937134,-110.78852688841312,-0.2539047202564066,0.674592359903782,54146.15953510825,0.745,0.10666666666666667
16,204,17,719.5926300863666,715.4431552745104,306.64646002035374,-155.39796741610502,-0.330813331454259,0.6527932038284512,58271.07966092978,0.7633333333333333,0.11333333333333333
16,204,18,715.4431552745104,730.7347190387745,306.90422488934223,-145.80633056253907,-0.31116259187840956,0.6549586270127107,59733.29438097634,0.7225,0.0925
16,204,19,730.7347190387745,830.995224397062,331.82234468839164,-115.78091966505212,-0.2351279784195223,0.6738650662537239,63784.9565151258,0.7308333333333333,0.09
16,204,20,830.995224397062,918.9087263763961,333.55191500493544,-122.8192065128006,-0.23328418840483453,0.6335522756751799,68471.03507840901,0.7466666666666667,0.1025
16,204,21,918.9087263763961,846.3134761974693,363.972924942837,-218.28408756088191,-0.37744297830252305,0.6293588614130587,71283.47258884518,0.7008333333333333,0.09416666666666666
16,204,22,846.3134761974693,879.8124860907725,340.73833507359814,-153.61966259014744,-0.2860689225149941,0.6345193494801289,75580.84393487802,0.7216666666666667,0.10333333333333333
16,204,23,879.8124860907725,940.8702702319811,395.13780393822327,-167.04000989850732,-0.28330298835312484,0.6701611232842135,80337.45091268021,0.7275,0.10583333333333333
16,204,24,940.8702702319811,968.643331403171,406.06515141939366,-189.14604512410193,-0.30600923428189103,0.6569510135561115,84122.74457385235,0.7441666666666666,0.1
16,204,25,968.643331403171,1002.7819078414072,397.6550765389455,-181.75825005035455,-0.2928592330472233,0.6407244826590652,89347.69422860138,0.7341666666666666,0.10416666666666667
16,204,26,1002.7819078414072,1158.2298931010369,449.84085031710015,-147.1964325287353,-0.21916166636987428,0.6697707863095852,95026.38643936538,0.7075,0.11416666666666667
16,204,27,1158.2298931010369,1142.0395205420173,419.832315100281,-218.0113438296504,-0.31263944799386256,0.6020610713977255,94864.67778752369,0.7066666666666667,0.10583333333333333
16,204,28,1142.0395205420173,1201.7177231004239,443.72531292566214,-192.02355518362774,-0.26974713294293945,0.6233278561135154,100300.81575896588,0.6941666666666667,0.10083333333333333
16,204,29,1201.7177231004239,1243.8750355253374,444.26168043761277,-201.05218400634965,-0.27516179540795416,0.6080204610774465,104435.71353618344,0.6775,0.105
16,204,30,1243.8750355253374,1164.1462953943142,460.07634862447827,-269.9025443777507,-0.35678258595541545,0.6081722192638137,112412.78101149847,0.6616666666666666,0.10916666666666666
16,204,31,1164.1462953943142,1290.7463447844718,465.7510694343763,-169.57551002210923,-0.23029389297495526,0.6325183802974068,115848.69755649543,0.6825,0.085
16,204,32,1290.7463447844718,1361.0798560168118,476.38374040275903,-203.0251145852095,-0.25891120581012644,0.6075164095240563,121514.1004405063,0.6358333333333334,0.09166666666666666
16,204,33,1361.0798560168118,1424.6478008018046,521.3754549922052,-228.90375510360633,-0.27172889521464266,0.6189185333064531,126200.3636396593,0.6566666666666666,0.11333333333333333
16,204,34,1424.6478008018046,1528.1611653721432,521.0407214478106,-208.76367843873595,-0.2423066600351101,0.6047586337838605,130171.86021984002,0.625,0.09916666666666667
16,204,35,1528.1611653721432,1451.5944998552136,579.7392479898881,-328.1529567534089,-0.3486385373131116,0.6159305874975886,132358.5854179137,0.6416666666666667,0.10083333333333333
16,204,36,1451.5944998552136,1515.192162087592,579.7819624381998,-258.09215010291075,-0.2813324243402093,0.6319892527394747,134840.3055310563,0.6275,0.1
16,204,37,1515.192162087592,1463.9748838394116,563.9975859087301,-307.60743207845513,-0.3327548116585018,0.6101052539817805,136862.25960149372,0.6458333333333334,0.1
16,204,38,1463.9748838394116,1406.979364034611,620.2351169027254,-338.615318353763,-0.3553543302876323,0.650895640691531,140912.78271408193,0.6308333333333334,0.1075
16,204,39,1406.979364034611,1549.5232099399564,657.7265963777678,-257.5913752362112,-0.26777174698623923,0.6837208722143178,144434.8474540403,0.62,0.08833333333333333
16,204,40,1549.5232099399564,1675.3619042985888,724.4783132717453,-299.3198094565565,-0.28250342815786983,0.68377568292888,145853.06718335106,0.6508333333333334,0.08416666666666667
16,204,41,1675.3619042985888,1759.578907527402,701.1085049657117,-308.44575086844907,-0.28459800809845465,0.6469017109567108,152288.600643566,0.6016666666666667,0.10833333333333334
16,204,42,1759.578907527402,1778.0305169666553,631.5390172384703,-306.54370389960843,-0.2907956686057161,0.5990950341899761,152552.0690250856,0.5825,0.1125
16,204,43,1778.0305169666553,1718.0375724973028,640.1909890591751,-350.091966764264,-0.3281389331001458,0.600046867889595,154496.28779638844,0.57,0.1025
16,204,44,1718.0375724973028,1726.518610876011,708.8494232743121,-350.1841924478019,-0.31732421472201455,0.6423336388326627,162339.25393086195,0.5933333333333334,0.1075
16,204,45,1726.518610876011,1802.3286023958838,713.0970371510867,-318.64352281560707,-0.2871740193917361,0.6426709715154628,163818.21019986065,0.5633333333333334,0.09166666666666666
16,204,46,1802.3286023958838,1838.62441735322,776.5189247337289,-370.11155488819634,-0.3128525032664163,0.6563855849085266,166629.63027534302,0.5541666666666667,0.105
16,204,47,1838.62441735322,1959.6912242731155,788.8431876241827,-333.88819035214357,-0.27724211733134196,0.6550113537968368,170032.30883817427,0.6,0.10333333333333333
16,204,48,1959.6912242731155,1914.3844146158467,728.4688666818084,-386.88783816953855,-0.3238066444628369,0.6096936528992558,175307.58590662805,0.6108333333333333,0.11166666666666666
16,204,49,1914.3844146158467,1854.4261244666914,754.3293515539327,-407.143820851544,-0.3388073081618851,0.6277199455783391,181970.98464479792,0.5958333333333333,0.0975
16,204,50,1854.4261244666914,1914.479002996531,767.524204850619,-353.7356631603897,-0.296502280758211,0.6433410621991924,183486.9490072588,0.56,0.10166666666666667
32,200,1,0.6787927251739097,107.85306957378958,105.90870624343464,0.6327853025905161,0.07463146424744764,12.491000962162342,10.705556399361658,1.0,0.11666666666666667
32,200,2,107.85306957378958,369.1630435442951,266.6656974166606,-2.6778617230775574,-0.015790224900594778,1.5724155206355568,1277.2635648600744,1.0,0.09833333333333333
32,200,3,369.1630435442951,595.6010342969523,305.64230202586083,-39.60215563660179,-0.11789706300153334,0.9099082905621512,4002.8486200361194,1.0,0.07833333333333334
32,200,4,595.6010342969523,778.4708669484783,295.09199055522447,-56.11107895184925,-0.13384192896430855,0.7038838314216217,9281.362695975171,0.995,0.10916666666666666
32,200,5,778.4708669484783,845.9843763237332,268.200842310506,-100.34366646762554,-0.21960322554770922,0.5869605141945076,16722.821231211514,0.9791666666666666,0.08916666666666667
32,200,6,845.9843763237332,808.4304272080337,232.1697857723186,-134.86186744400902,-0.3043022387696191,0.5238677687338956,24845.094152567803,0.9441666666666667,0.10416666666666667
32,200,7,808.4304272080337,800.4181833423386,262.99981574309527,-135.50602980439515,-0.2938729235602441,0.5703696349143722,32016.76567499458,0.9458333333333333,0.09833333333333333
32,200,8,800.4181833423386,776.4693277029556,284.80273600396583,-154.37579582167444,-0.3233319770767039,0.5965043368287397,38213.17562771962,0.9491666666666667,0.08916666666666667
32,200,9,776.4693277029556,865.1678138431471,306.6500198275395,-108.97576684367402,-0.22332959729375768,0.6284335262944072,43363.83138299579,0.9458333333333333,0.0975
32,200,10,865.1678138431471,885.1002328677687,325.79352093964667,-152.9305509575125,-0.2880532995971069,0.6136504322154496,49287.2425050726,0.94,0.10083333333333333
32,200,11,885.1002328677687,951.6471169499919,319.07507632161855,-126.26409611969761,-0.23759495005119535,0.6004131748533509,55341.30050407434,0.9466666666666667,0.1125
32,200,12,951.6471169499919,967.1376796697763,355.78476814246494,-170.1471027113403,-0.29241046713767993,0.6114426199164154,59778.93936472517,0.9283333333333333,0.0925
32,200,13,967.1376796697763,1007.466600019655,351.32419887353865,-155.49763926182996,-0.2667630141517482,0.6027120584007408,66777.77897749867,0.94,0.11083333333333334
32,200,14,1007.466600019655,1034.3340411491224,362.0935446141091,-167.6130517423208,-0.27751222129035585,0.5995081101156774,75136.10752581901,0.9558333333333333,0.1075
32,200,15,1034.3340411491224,1088.7940408909453,376.9712451253347,-161.25562269175595,-0.2582440627910411,0.6037035129165815,81818.67213195938,0.9425,0.10333333333333333
32,200,16,1088.7940408909453,1147.5192230415632,381.70637121420293,-161.49059453179245,-0.2505011138439008,0.5920956042529593,87762.18177572542,0.9408333333333333,0.08666666666666667
32,200,17,1147.5192230415632,1106.7052676794333,382.3111811281723,-211.5625682451511,-0.3194113511337463,0.5772029141572246,96108.61967545074,0.9441666666666667,0.10833333333333334
32,200,18,1106.7052676794333,1161.9062105497842,356.51553473383086,-150.65729593173995,-0.23984736437215617,0.5675749775993717,100234.51681310171,0.9525,0.1125
32,200,19,1161.9062105497842,1165.209646411762,374.77739448479537,-185.73697931140885,-0.28146613391389014,0.5679383001437491,109194.88666067523,0.9016666666666666,0.1025
32,200,20,1165.209646411762,1206.4371838853394,410.3724537352369,-184.57245813082974,-0.26691670806471046,0.5934540046804041,115748.62107440397,0.9608333333333333,0.08916666666666667
32,200,21,1206.4371838853394,1264.533018391983,417.53964122656134,-179.72190335995887,-0.25322104423973096,0.5882968185080358,122528.21029656084,0.9233333333333333,0.11416666666666667
32,200,22,1264.533018391983,1359.716144088164,462.96714625730135,-183.89201028056016,-0.2403381351591645,0.6050761009229261,130343.39027615145,0.9525,0.08833333333333333
32,200,23,1359.716144088164,1438.8808959934674,498.0738688804495,-209.454558487573,-0.2545181811103678,0.6052332118308947,138439.75570695894,0.9358333333333333,0.09666666666666666
32,200,24,1438.8808959934674,1403.6754252544124,458.9548641885697,-247.08016746381242,-0.30404682680451367,0.5647712300643022,144692.07315324192,0.9375,0.0925
32,200,25,1403.6754252544124,1476.111815305303,470.6186888568113,-199.0911494029602,-0.24495370958921053,0.5790302280296762,152836.48253363365,0.9133333333333333,0.09416666666666666
32,200,26,1476.111815305303,1508.8267204163876,506.88573546991915,-237.08541517941728,-0.2740880967366797,0.5859970188076912,160046.48648142425,0.9275,0.10666666666666667
32,200,27,1508.8267204163876,1517.6840464681516,553.8429098721725,-272.49279191020435,-0.29808631288955456,0.6058618643322556,169165.74275919137,0.9175,0.10083333333333333
32,200,28,1517.6840464681516,1577.938752679709,542.0710690339325,-240.9081814111874,-0.26560286182590537,0.5976369353878422,176239.48438647302,0.9325,0.09083333333333334
32,200,29,1577.938752679709,1700.574268012373,618.7649427184181,-248.0647136928771,-0.25104817625884507,0.6262067993865909,183868.21620336716,0.9491666666666667,0.10083333333333333
32,200,30,1700.574268012373,1791.7778837748986,585.2724320251111,-247.03440813129285,-0.24761708823730558,0.5866529142231921,190555.27614067512,0.9308333333333333,0.09916666666666667
32,200,31,1791.7778837748986,1911.6457663866872,631.5836971922838,-255.85790729024762,-0.2405145210042313,0.5937086409135719,196811.2700491566,0.9141666666666667,0.0975
32,200,32,1911.6457663866872,1958.8995931619802,563.3842213146631,-258.06519726968503,-0.24866999750376487,0.542873484647265,205788.6338586801,0.8883333333333333,0.10166666666666667
32,200,33,1958.8995931619802,1988.1914471356795,659.1867374555751,-314.9474417409379,-0.27715822192430206,0.5800936913770814,211743.91627523955,0.9308333333333333,0.0925
32,200,34,1988.1914471356795,2081.7950483969917,666.1089395747717,-286.25266915672967,-0.24874125044874817,0.5788200021086968,220110.9508926568,0.9116666666666666,0.11166666666666666
