step,run_id,seed,arm,strict_dead,strict_dead_frac,eval_loss_exact,unfit,signal_var,residual_var,mu_norm,b_mean,b_min,b_max,b_maxabs
1260000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.21500649610037226,0.1279086955706627,1.4843750000000002,0.18986446998770246,0.07414947972735039,0.0,0.0,0.0,0.0
1270000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.29836618470867216,0.27910257634204366,0.99609375,0.27801233190320757,0.03981123871413646,0.0,0.0,0.0,0.0
1270000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.31191871875619775,0.1203936098898879,2.4912109375,0.2999258777627969,0.06478937412597222,0.0,0.0,0.0,0.0
1270000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.17570616637796121,0.17053383719534876,1.0302734375,0.17569648265731733,0.061320646870893995,0.0,0.0,0.0,0.0
1270000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.5176199684479905,0.4090713472247733,1.2646484375,0.5173314400938295,0.0771727808717549,0.0,0.0,0.0,0.0
1270000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.4104162918693248,0.1520093374170528,2.6875,0.4085250943083294,0.08477048050013795,0.0,0.0,0.0,0.0
1270000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.314310927208739,0.23834743217068383,1.296875,0.3091068260963556,0.07940235883334149,0.0,0.0,0.0,0.0
1270000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.2335798998800698,0.08282790057451529,2.77734375,0.23004155198625145,0.07533752175421746,0.0,0.0,0.0,0.0
1270000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,1.5344623806688662,0.6747925782857563,2.1708984375000004,1.464906153837145,0.032355760912348895,0.0,0.0,0.0,0.0
1270000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.603612551784078,0.40860939863502066,1.3818359374999998,0.5646311514341349,0.11752225564864562,0.0,0.0,0.0,0.0
1270000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.6046630665590944,0.4052047131314271,1.4833984375,0.6010800383267947,0.05503541843239414,0.0,0.0,0.0,0.0
1280000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.9236540548377693,0.6297192947214564,1.4052734374999998,0.8849277979532965,0.09967097968580572,0.0,0.0,0.0,0.0
1280000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.22745951776665846,0.09293997628559363,2.37109375,0.22036939689591925,0.08320539852987285,0.0,0.0,0.0,0.0
1280000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.15591183697081998,0.20236033496090527,0.7333984374999999,0.14841075347230454,0.07771881909161553,0.0,0.0,0.0,0.0
1280000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.2382156470780339,0.164872642638491,1.4375,0.2370044237928308,0.06738672005686339,0.0,0.0,0.0,0.0
1280000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.5824779201730553,0.19156133675061618,2.902343749999999,0.555976848459796,0.051195945608341016,0.0,0.0,0.0,0.0
1280000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,1.1941893495847724,0.5319937429998908,2.2412109375000004,1.1923101954929194,0.11821940643548919,0.0,0.0,0.0,0.0
1280000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.15337126380289715,0.20053097201067321,0.7646484375,0.15333569441831751,0.12724266065322426,0.0,0.0,0.0,0.0
1280000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,1.3572595501864162,0.45804870246492346,2.796875,1.2811049647065829,0.07475784129334165,0.0,0.0,0.0,0.0
1280000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.43346597027790534,0.26376271868423856,1.6396484375,0.43247812956136383,0.09539153336010761,0.0,0.0,0.0,0.0
1280000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.5801118336406614,0.2187165381393529,2.65234375,0.5801114429555493,0.06303572352134718,0.0,0.0,0.0,0.0
1290000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,1.492800042673447,0.6750570811884742,2.2099609375,1.491849780009294,0.03871148636843862,0.0,0.0,0.0,0.0
1290000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.2000384652759264,0.09747457636491173,1.7333984375,0.16896227836691244,0.07294338503036579,0.0,0.0,0.0,0.0
1290000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.19354073975810643,0.20299575150873564,0.9287109374999998,0.18852437469219488,0.1274026123179344,0.0,0.0,0.0,0.0
1290000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.5437716748635189,0.4307440373314694,1.25,0.5384300466643367,0.07385947994450202,0.0,0.0,0.0,0.0
1290000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.3035634740478893,0.1268397064872746,2.3750000000000004,0.3012443029072773,0.12676834702579545,0.0,0.0,0.0,0.0
1290000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.8456279870564885,0.2932293682058748,2.8271484374999996,0.829002950152351,0.0842951539243086,0.0,0.0,0.0,0.0
1290000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.26862466484064945,0.25265130981447365,1.0625,0.26844201667787826,0.08761168140661511,0.0,0.0,0.0,0.0
1290000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,1.4947693537772664,0.6875478684264984,2.1708984375000004,1.4925965932735412,0.06274628336093782,0.0,0.0,0.0,0.0
1290000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.6815921582859121,0.6740126879778467,1.0,0.6740126879778467,0.06736884757223624,0.0,0.0,0.0,0.0
1290000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.6877832118990773,0.43291090978030605,1.4833984375,0.6421793671448095,0.09779776896129785,0.0,0.0,0.0,0.0
1300000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.9878684472247717,0.33465074658086985,2.9130859375000004,0.9748663838386082,0.06152850737376243,0.0,0.0,0.0,0.0
1300000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.18993566809043028,0.1619574604581206,1.1005859375000002,0.17824810345341988,0.11091463120774102,0.0,0.0,0.0,0.0
1300000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.19527223846877811,0.10404086860682037,1.68359375,0.17516255613101397,0.048528077651032994,0.0,0.0,0.0,0.0
1300000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.22724119010507748,0.15600375740044628,1.4375,0.22425540126314153,0.09175433615284856,0.0,0.0,0.0,0.0
1300000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.1866428330086775,0.06631935685678039,2.777343750000001,0.1841916512701987,0.05097947438415846,0.0,0.0,0.0,0.0
1300000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.17748020126550057,0.049851448998022754,3.3583984374999996,0.16742102842207054,0.06654545605496168,0.0,0.0,0.0,0.0
1300000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.048890436896765296,0.03866438911867932,1.2460937500000004,0.048179453628354324,0.09033501102221678,0.0,0.0,0.0,0.0
1300000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,1.522917360507643,0.4998137913288236,3.046875,1.5228701454550093,0.07744515288271958,0.0,0.0,0.0,0.0
1300000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.10698780936249468,0.13620583331804278,0.7499999999999998,0.10215437498853205,0.052665466186725615,0.0,0.0,0.0,0.0
1300000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.8560399830402032,0.25700624170432773,3.3125,0.8513331756455856,0.058896414621366695,0.0,0.0,0.0,0.0
1310000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.4094713810512468,0.11022545157385077,3.714843749999999,0.4094703298700471,0.0535000478440641,0.0,0.0,0.0,0.0
1310000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.10946972955191175,0.09371038582653893,1.0625,0.09956728494069761,0.08796017717685081,0.0,0.0,0.0,0.0
1310000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.1534671271958404,0.12210592360652829,1.2568359374999996,0.15346711297031432,0.09415478972043693,0.0,0.0,0.0,0.0
1310000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.20625504686860138,0.23408184972394108,0.87109375,0.2039072362829643,0.06541160366914382,0.0,0.0,0.0,0.0
1310000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.28424882836122556,0.11808255053320654,2.40234375,0.2836748772575079,0.07918630588417562,0.0,0.0,0.0,0.0
1310000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.41081866342672957,0.23855526524827103,1.6083984375,0.38369191588271717,0.0859509023822125,0.0,0.0,0.0,0.0
1310000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.3581814479160292,0.30307643630753933,1.1318359374999998,0.3430328024223028,0.04347645538309329,0.0,0.0,0.0,0.0
1310000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.6569660550954948,0.41286315951984925,1.58984375,0.6563879137678853,0.07723847850784485,0.0,0.0,0.0,0.0
1310000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.24047474468208851,0.19666776595991498,1.1474609375,0.2256685791043946,0.07764572329084227,0.0,0.0,0.0,0.0
1310000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.36276612036405975,0.14074137563458133,2.4677734375000004,0.34731782834822955,0.04635641667158723,0.0,0.0,0.0,0.0
1320000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.9093334210500638,0.29621090462932603,2.8710937500000004,0.8504492769631042,0.04385612286232599,0.0,0.0,0.0,0.0
1320000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.3252451654116314,0.180087320101221,1.8037109374999998,0.3248254689716359,0.07118029888089679,0.0,0.0,0.0,0.0
1320000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.38626740288398415,0.351779599437477,1.0380859375000002,0.3651774552754279,0.05855674928352022,0.0,0.0,0.0,0.0
1320000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.17169344773750966,0.11040740176989963,1.4365234375000002,0.15860282031593984,0.036460273758521365,0.0,0.0,0.0,0.0
1320000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.3807064705006811,0.14502373408015207,2.4960937499999996,0.36199283623912953,0.06121568551608216,0.0,0.0,0.0,0.0
1320000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.4760795990325932,0.36097146623736626,1.2646484375,0.45650200075916925,0.06161006518615651,0.0,0.0,0.0,0.0
1320000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.10654828634699438,0.13403348237006538,0.7724609375000001,0.10353562944797043,0.05562402782067038,0.0,0.0,0.0,0.0
1320000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.3189568620598303,0.2008971657656065,1.5849609375,0.3184141601929486,0.050804390363703385,0.0,0.0,0.0,0.0
1320000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.09385078016894194,0.124422738572455,0.7499999999999998,0.09331705392934123,0.060391575487272975,0.0,0.0,0.0,0.0
1320000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.38224753848054294,0.12345002816574126,3.0693359375,0.37890960793449685,0.07507755468554848,0.0,0.0,0.0,0.0
1330000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.6720573702935508,0.25013955411190175,2.62109375,0.6556392219104925,0.07793226472660963,0.0,0.0,0.0,0.0
1330000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.11603249337542551,0.08515606158671703,1.2646484375000002,0.10769248022929548,0.09071518964881099,0.0,0.0,0.0,0.0
1330000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.1916238550410321,0.22932966821127343,0.8349609375,0.1914813147662488,0.12889976885971152,0.0,0.0,0.0,0.0
1330000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.6169407415685997,0.47978805971451344,1.2460937499999996,0.5978609025348818,0.11073773333685874,0.0,0.0,0.0,0.0
1330000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.3979028231203202,0.19667191608869242,1.9755859375,0.38854227172600075,0.06919428242434951,0.0,0.0,0.0,0.0
1330000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.38818219870376736,0.24088489211880035,1.6083984375,0.38743888410123456,0.07353999211260533,0.0,0.0,0.0,0.0
1330000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.12265586635571404,0.17976422033766934,0.6787109375000001,0.12200794251433614,0.07709001916190263,0.0,0.0,0.0,0.0
1330000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.17258229135050773,0.26481985840918526,0.6249999999999999,0.16551241150574075,0.0704510275721545,0.0,0.0,0.0,0.0
1330000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.8170070406368519,0.5812363480870122,1.3398437500000002,0.7787658882572079,0.06495732160934001,0.0,0.0,0.0,0.0
1330000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.28199627031881674,0.2433412016824033,1.1250000000000002,0.27375885189270377,0.061249538393155174,0.0,0.0,0.0,0.0
1340000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,1.3880199137258704,0.34392786464778774,3.87109375,1.331377007288897,0.11558561189268704,0.0,0.0,0.0,0.0
1340000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.6760245516595547,0.3781147196624348,1.7500000000000002,0.661700759409261,0.09363887999118416,0.0,0.0,0.0,0.0
1340000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.15616347247344847,0.27785632009100736,0.5585937499999999,0.1552088038008361,0.0861985012868761,0.0,0.0,0.0,0.0
1340000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.31313648556139134,0.24841788066318454,1.1630859375,0.2889313436229031,0.10570747655572815,0.0,0.0,0.0,0.0
1340000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.16219072520121267,0.05784336466279302,2.777343750000001,0.16065090732517912,0.06512625363038678,0.0,0.0,0.0,0.0
1340000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.16104964455658222,0.04792587196721508,3.3583984374999996,0.16095417353052016,0.06242565378731963,0.0,0.0,0.0,0.0
1340000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.15860094168816974,0.19338648500232422,0.8193359374999999,0.158448496989209,0.09370627277274514,0.0,0.0,0.0,0.0
1340000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.39358145972089753,0.23033669285578134,1.6865234375,0.38846823101751404,0.10122918941255328,0.0,0.0,0.0,0.0
1340000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,1.072762457731331,0.5767838585037892,1.8593750000000007,1.0724574869054835,0.07027558677736113,0.0,0.0,0.0,0.0
1340000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.1952837937561564,0.0831354094086885,2.3085937500000004,0.19192588656458948,0.08995708723451543,0.0,0.0,0.0,0.0
1350000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.7788824096647727,0.18412329711713438,3.7255859374999996,0.6859671665057301,0.11806785904409865,0.0,0.0,0.0,0.0
1350000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.3338595207284071,0.10980722391216477,2.5771484375000004,0.28298951553144813,0.0931085357541956,0.0,0.0,0.0,0.0
1350000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.22996261351506148,0.281911605469711,0.8124999999999998,0.22905317944414014,0.11075220941337972,0.0,0.0,0.0,0.0
1350000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.3882554619991323,0.504218674789057,0.7333984375,0.36979318824861507,0.05841703270718145,0.0,0.0,0.0,0.0
1350000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.3457391199408022,0.11126105622241107,3.0625000000000004,0.34073698468113395,0.021103162904275167,0.0,0.0,0.0,0.0
1350000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.37993893944932916,0.14811730280094804,2.234375,0.3309495984458683,0.10310692460135383,0.0,0.0,0.0,0.0
1350000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.1832174250575706,0.15057108556174467,1.2099609375,0.1821851318466813,0.04141557747483028,0.0,0.0,0.0,0.0
1350000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.8100428150564227,0.3093053483724543,2.500000000000001,0.7732633709311361,0.07122819179161809,0.0,0.0,0.0,0.0
1350000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.7488448106696889,0.38324145017834765,1.9052734374999993,0.7301797551737852,0.11733215842149405,0.0,0.0,0.0,0.0
1350000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.15820092896599425,0.09722676763657476,1.5849609374999998,0.15410062878336017,0.08053164916191398,0.0,0.0,0.0,0.0
1360000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.514412004257179,0.19082040646897078,2.4990234375,0.47686466811923456,0.05120558934661976,0.0,0.0,0.0,0.0
1360000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.16794123053757481,0.19185330303854756,0.8349609375,0.16019001376753728,0.07625208389185816,0.0,0.0,0.0,0.0
1360000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.16196124334892026,0.2831475186695312,0.5585937499999999,0.1581644342568084,0.0899332468603294,0.0,0.0,0.0,0.0
1360000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.3001163301367918,0.3930221571699799,0.6787109374999999,0.2667484367511094,0.042386282295490164,0.0,0.0,0.0,0.0
1360000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.3737160972008208,0.18116770892322354,1.9335937500000004,0.35030474967576436,0.10994383882030942,0.0,0.0,0.0,0.0
1360000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.18785484156804258,0.10536730140262154,1.7802734374999996,0.18758260786814357,0.06996413779040718,0.0,0.0,0.0,0.0
1360000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.06430874939939966,0.08496321814033335,0.7568359375000001,0.0643032168542562,0.07136550264157493,0.0,0.0,0.0,0.0
1360000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.4983698804213734,0.21775589577737672,2.25,0.4899507654990976,0.0714462388047061,0.0,0.0,0.0,0.0
1360000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.44235203998831113,0.2527345489286719,1.6718749999999998,0.42254057399012335,0.13256940218121635,0.0,0.0,0.0,0.0
1360000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.2565216891246261,0.10572536520401384,2.3398437499999996,0.2473808349890792,0.08271236263623866,0.0,0.0,0.0,0.0
1370000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.5819554421618458,0.23692535159186714,2.4287109374999996,0.5754231927822007,0.0823693877307541,0.0,0.0,0.0,0.0
1370000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.3679674497135178,0.39297275502891543,0.9218749999999999,0.3622717585422814,0.06552654317688218,0.0,0.0,0.0,0.0
1370000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.7868916772470482,0.3884389556758486,1.9843750000000002,0.7708085526692621,0.10232139204436978,0.0,0.0,0.0,0.0
1370000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.33025305548363565,0.4468330176632618,0.7333984375,0.32770663697764607,0.07418346589201576,0.0,0.0,0.0,0.0
1370000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.09866914598378851,0.04889703513007642,1.8398437500000002,0.08996290447760155,0.0764865648073313,0.0,0.0,0.0,0.0
1370000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.1138517622349739,0.10707737538900385,1.05859375,0.11335144035320328,0.08636058459112986,0.0,0.0,0.0,0.0
1370000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.34041054882515986,0.25648008253518906,1.171875,0.30056259672092467,0.08441282533565454,0.0,0.0,0.0,0.0
1370000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.5713975190311236,0.4263171957488382,1.3398437499999996,0.5711984302416072,0.10173483411656752,0.0,0.0,0.0,0.0
1370000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.18850720631463827,0.11772653867994272,1.4443359375,0.17003667061292507,0.09797713265177094,0.0,0.0,0.0,0.0
1370000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.6680794549753305,0.27860590162348925,2.2646484375,0.6309444197899137,0.10527439861511445,0.0,0.0,0.0,0.0
1380000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,1.050331553276016,0.46275903823077524,2.2460937500000004,1.0394001835261555,0.07778993496718555,0.0,0.0,0.0,0.0
1380000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.6688650830793618,0.4733969040558712,1.3427734375,0.6356647881609598,0.04643971837134863,0.0,0.0,0.0,0.0
1380000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.11989294861532407,0.0658151903420919,1.8085937499999998,0.11903294190776777,0.07903662655005035,0.0,0.0,0.0,0.0
1380000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.16670488696656727,0.21862866429449362,0.7490234374999999,0.1637579936658951,0.09387646320640142,0.0,0.0,0.0,0.0
1380000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.23042487011257112,0.11023263893066301,2.0898437500000004,0.23036899151525284,0.08484488776389854,0.0,0.0,0.0,0.0
1380000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.16880054237590877,0.21580076208153823,0.7802734375000002,0.16838360244448153,0.08616368719677171,0.0,0.0,0.0,0.0
1380000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.14635226046375896,0.10809636440542199,1.3193359375000002,0.14261541827316906,0.03633211361249603,0.0,0.0,0.0,0.0
1380000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.6286192452202164,0.6993916396993547,0.8750000000000002,0.6119676847369355,0.05439875494351465,0.0,0.0,0.0,0.0
1380000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.25346025110837955,0.19790077825487343,1.2802734374999998,0.253367109660292,0.11864021693873551,0.0,0.0,0.0,0.0
1380000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.38853699316968243,0.12441712287938139,3.108398437499999,0.3867379903565145,0.10871896945643615,0.0,0.0,0.0,0.0
1390000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,1.0790005568245622,0.6920635834982758,1.546875,1.0705358557238953,0.054236825019484514,0.0,0.0,0.0,0.0
1390000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.6946658987720375,0.33796479802680246,1.8427734375000002,0.622792552613844,0.05746450690332964,0.0,0.0,0.0,0.0
1390000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.1725550224837908,0.12999966731668808,1.1875,0.15437460493856708,0.08779597899386604,0.0,0.0,0.0,0.0
1390000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.3457368254384854,0.4621386947494172,0.7333984375,0.33893179663751205,0.08016814922568073,0.0,0.0,0.0,0.0
1390000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.2644702150814795,0.07936463614634642,2.8896484374999996,0.22933589683304592,0.13313904672758062,0.0,0.0,0.0,0.0
1390000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.09263264795950157,0.12406807586466562,0.7460937500000002,0.09256641597715289,0.06768520414706289,0.0,0.0,0.0,0.0
1390000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.2134639481959732,0.1005632136439886,2.1162109375,0.2128129726235579,0.05616045300329053,0.0,0.0,0.0,0.0
1390000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.28028780221317673,0.17965920782219877,1.5585937499999998,0.2800157184416301,0.09821382822467795,0.0,0.0,0.0,0.0
1390000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.1707578390185139,0.051635861685801,3.1718749999999996,0.16378249878465,0.07056506820878536,0.0,0.0,0.0,0.0
1390000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.06087912645895635,0.07356676893631248,0.8125,0.05977299976075389,0.055451965200622025,0.0,0.0,0.0,0.0
1400000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.9473863860046194,0.5022348629213457,1.8710937500000004,0.9397285130442368,0.05758706681270528,0.0,0.0,0.0,0.0
1400000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.4904426588809293,0.3230710886057578,1.49609375,0.48334463646877046,0.028837263831412174,0.0,0.0,0.0,0.0
1400000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.1802594784404138,0.1776378638261878,1.0146484375,0.18023998097207922,0.03543875589470971,0.0,0.0,0.0,0.0
1400000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.9507280420724042,0.4219830308059935,2.2412109375000004,0.9457529840817922,0.05836696346544526,0.0,0.0,0.0,0.0
1400000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.2665024359746101,0.10505139202029137,2.3740234375,0.2493944667981722,0.10232862083648599,0.0,0.0,0.0,0.0
1400000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.1821824973627411,0.08845942420358126,2.0273437499999996,0.17933766078772914,0.10643649184401209,0.0,0.0,0.0,0.0
1400000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.4457512491236326,0.2852689368432865,1.546875,0.44127538667945887,0.08095850845662263,0.0,0.0,0.0,0.0
1400000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.16624775681911932,0.0610627766096633,2.2021484374999996,0.13446929810038155,0.11010004080642885,0.0,0.0,0.0,0.0
1400000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.14671778571078115,0.18027165005584753,0.8125,0.14647071567037612,0.05499328595036233,0.0,0.0,0.0,0.0
1400000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.5006366987210782,0.12621416036699895,3.4052734375000013,0.42979372773410696,0.0737801399656454,0.0,0.0,0.0,0.0
1410000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.977618664453203,0.24057613185693202,3.5585937499999996,0.8561127192252541,0.051941318421122075,0.0,0.0,0.0,0.0
1410000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.36530544604634757,0.12629101612343038,2.881835937500001,0.36394998884789376,0.04781276889675035,0.0,0.0,0.0,0.0
1410000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.2756511920567576,0.1926975140261429,1.3896484375,0.2677817992765638,0.05452191921739512,0.0,0.0,0.0,0.0
