arm,wd_b,step,task,seed,unfit,eval_loss_exact,signal_var,residual_var,L1_strict_dead_frac,L1_alive,L1_n_invalid,L1_b_median_alive,L1_b_q25_alive,L1_b_q75_alive,L1_b_median_all,L1_b_maxabs,L1_wall_frac,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean
P_none,0.0,220000,22,3,0.0016794703896848,0.002171899976513,1.2255859374999996,0.0020583352920453,0.05,95,0,-0.1862268894910812,-0.4212098270654678,-0.0003349402104504,-0.2086114361882209,1.264045238494873,0.3223927972251735,-0.551834524417648,2.130573297658508,0.4034365671162173,0.5877665355801582,0.3125,0.4421052631578947,0.0210526315789473,18.341989282771355,19.20609412432612,1.535444519953287,0.1838922495621511
P_none,0.0,220000,22,4,0.0014170433905118,0.0025679143689878,1.3593750000000002,0.001926293358977,0.15,85,0,-0.301992803812027,-0.5556302666664124,-0.0792326629161834,-0.3454647362232208,1.3263732194900513,0.3537151265284266,-0.5712909847123048,2.089119143844884,0.4334143177837727,0.5625156499445438,0.28125,0.4705882352941176,0.0,19.69186909699985,19.185951283287192,1.5753616568347546,0.185081183355724
P_none,0.0,220000,22,5,0.000594292784281,0.0017203659369687,2.6083984375,0.0015501523699362,0.09,91,0,-0.1812227070331573,-0.3633214831352234,0.0277452319860458,-0.1910391151905059,1.1581521034240725,0.3226132044087685,-0.4919596440540314,2.0298362746733725,0.3812226585711727,0.4981619082391262,0.34375,0.3626373626373626,0.0,18.28792250151685,19.260330695403265,1.513377262645018,0.1837543609127089
P_none,0.0,220000,22,6,0.0041757846780002,0.0041610849877298,0.8271484375000002,0.0034539937717443,0.14,86,0,-0.2409470081329345,-0.457039326429367,-0.0897052958607673,-0.3030343502759933,1.429115653038025,0.3426992616802666,-0.6427996832353384,2.0174200425206203,0.4789100718344775,0.5256417831405997,0.265625,0.5,0.0,19.603629598987,19.058595220182024,1.585911155076574,0.1887014761215179
P_none,0.0,220000,22,7,0.001309446960313,0.0022333447465443,1.6396484375000002,0.0021470326624664,0.08,92,0,-0.2150848507881164,-0.4206689968705177,-0.0514449439942836,-0.2318826913833618,1.365494728088379,0.2856420438415755,-0.5346902706611545,2.0532459360818267,0.4021665551754215,0.5327328145503998,0.3125,0.4347826086956521,0.0,19.638808082169188,19.338159457507015,1.5245046179819548,0.1797682209650242
P_none,0.0,220000,22,8,0.0032004374682651,0.0063831422759789,1.4912109375000002,0.0047725273574617,0.17,83,0,-0.1353704929351806,-0.3453290611505508,-0.0321127064526081,-0.2243004217743873,1.379170298576355,0.2693607001828728,-0.3630892725970613,2.0485558571116687,0.418785834158319,0.5397660732269287,0.34375,0.3614457831325301,0.0,17.80302933262972,19.24166467675728,1.5065129450280343,0.186972510802047
P_none,0.0,220000,22,9,0.0053923624258852,0.0108458068424158,1.93359375,0.0104266382844266,0.1,90,0,-0.2223529443144798,-0.4450108855962753,-0.0728133767843246,-0.2594343870878219,1.533484697341919,0.2826892849620465,-0.549625223564163,2.0603110407777727,0.4354936900571173,0.6294977285433561,0.3125,0.4222222222222222,0.0,19.895952428253704,19.23234408381453,1.57418709645595,0.1802075087515453
P_none,0.0,230000,23,0,0.0024320995252807,0.0031819756082564,1.0624999999999998,0.0025841057456107,0.08,92,0,-0.1933490931987762,-0.3917630314826965,-0.005757154955063,-0.2205709889531135,1.2009238004684448,0.3475204440949438,-0.5641539712846295,2.0699637449296318,0.3977434451567753,0.4601116264238953,0.3125,0.4239130434782608,0.0108695652173913,18.182707938841386,19.28936633677772,1.5358158294036848,0.1823514064758039
P_none,0.0,230000,23,1,0.0009514023375515,0.002446217566922,2.359375,0.0022447148901607,0.13,87,0,-0.2186745554208755,-0.4319682866334915,-0.0797063447535038,-0.2890976965427398,1.2386637926101685,0.2939973756545368,-0.4981431751149913,2.103872702484084,0.4575211269234426,0.5306788161396979,0.3125,0.4367816091954023,0.0229885057471264,18.646212960431956,19.26237034145484,1.6203300784200012,0.1855070647061923
P_none,0.0,230000,23,2,0.0040843952474642,0.0026159938663425,0.6318359374999999,0.0025806677003021,0.06,94,0,-0.1684907302260399,-0.313116580247879,-0.0121139942202717,-0.1786355376243591,0.9921863079071044,0.2855902726339737,-0.4080712146960012,2.0184010331320046,0.3697722600088667,0.5074866525828838,0.375,0.351063829787234,0.0425531914893617,18.036403403751248,19.410764701114164,1.4594370623226085,0.1790755200715649
P_none,0.0,230000,23,3,0.0026480979834164,0.0047563285059619,1.2343750000000009,0.0032687459482796,0.03,97,0,-0.2039127498865127,-0.403227299451828,-0.060082521289587,-0.230602353811264,1.268569827079773,0.316056814837147,-0.5518362293385396,2.099791335259977,0.3962385324123275,0.5648988857865334,0.3125,0.3917525773195876,0.0206185567010309,18.678947138110235,19.22024096343574,1.5707508558551364,0.184187551221542
P_none,0.0,230000,23,4,0.0027977222111082,0.0023677439550735,0.6718750000000001,0.0018797196105883,0.15,85,0,-0.2975844144821167,-0.5708639025688171,-0.0375715792179107,-0.3532168418169021,1.3773572444915771,0.3497142478467065,-0.6121389560739537,2.0830824596993103,0.4416944973700756,0.5486849043518306,0.28125,0.4823529411764706,0.0,19.47388261336871,19.21541721600765,1.5745771158660768,0.1843110211876346
P_none,0.0,230000,23,5,0.0017994450296997,0.0063751546327889,2.999999999999999,0.0053983350890993,0.08,92,0,-0.1515874713659286,-0.3636343851685524,0.0075079462258145,-0.172184944152832,1.1704559326171875,0.306000835199269,-0.4373023433735951,2.0140607737215737,0.3960343536641409,0.5576151609420776,0.375,0.358695652173913,0.0217391304347826,18.681484166339416,19.226066422153558,1.519320465523252,0.1841543827289934
P_none,0.0,230000,23,6,0.0023668509183565,0.0028508365171297,1.1396484375,0.0026973779509004,0.15,85,0,-0.2706052958965301,-0.483742356300354,-0.0860163867473602,-0.3378782421350479,1.429115653038025,0.3127079393102013,-0.5512934505870332,2.050642055641507,0.4516453663103794,0.5881320238113401,0.3125,0.3529411764705882,0.0,19.113432126759957,19.03534914984886,1.555391093879535,0.1891393729707658
P_none,0.0,230000,23,7,0.005056093400564,0.0085424265199865,1.6875,0.0085321576134518,0.07,93,0,-0.2216649800539016,-0.3938225507736206,-0.0396978855133056,-0.2315892353653907,1.3081802129745483,0.279053753920968,-0.5426567635928355,2.078095631661585,0.4304499654197152,0.5787860229611397,0.3125,0.3655913978494624,0.0,19.522156437567613,19.30436333305539,1.5498681203132945,0.1807849271435089
P_none,0.0,230000,23,8,0.0010024269971229,0.0015472989273632,1.5,0.0015036404956844,0.15,85,0,-0.1787181049585342,-0.3562250733375549,-0.0301796533167362,-0.2173938676714897,1.339866280555725,0.2952873899276239,-0.4618289101136208,2.045059720268563,0.4090143420490241,0.518469613045454,0.34375,0.3764705882352941,0.0117647058823529,17.04049093910557,19.241390053568704,1.507793557832589,0.1875157139779916
P_none,0.0,230000,23,9,0.0010713098664872,0.0028793092216042,2.6865234375000004,0.0028780990651429,0.08,92,0,-0.2605638951063156,-0.5457554310560226,-0.0960060767829418,-0.2971949428319931,1.4148313999176023,0.3355172573490388,-0.6289269014773238,2.033916650645876,0.4228540471579017,0.5470015297178179,0.25,0.5108695652173914,0.0,20.02042161985451,19.23107440738205,1.582433556071393,0.180441071204986
P_none,0.0,240000,24,0,0.0027576337571543,0.0036779986136433,0.7177734374999999,0.0019793562612387,0.08,92,0,-0.2028275653719902,-0.3766424134373665,-0.0735567435622215,-0.2316702231764793,1.2243136167526243,0.3849872413677976,-0.6133805341036311,2.059804901384502,0.3851969821523984,0.4583634966984391,0.28125,0.4891304347826087,0.0,17.405794737721877,19.30566741693688,1.5447936450143662,0.1815277430264235
P_none,0.0,240000,24,1,0.0017370053692313,0.0092891565354101,4.6875,0.0081422126682717,0.12,88,0,-0.3021342754364013,-0.5201969891786575,-0.0867538005113601,-0.3711883425712585,1.439211368560791,0.3394206779309704,-0.659658774758051,2.111829289551702,0.5279667878483926,0.5399096072651446,0.25,0.5227272727272727,0.0,19.39271996590104,19.10033793264509,1.6693415802279468,0.1888983890957042
P_none,0.0,240000,24,2,0.0013994234176453,0.0017593423389016,1.2099609375,0.0016932476703736,0.06,94,0,-0.1296117231249809,-0.3312754333019256,-0.0210297238081693,-0.1607828587293625,0.9155954718589784,0.2602173808202718,-0.4250688745080101,2.0420095466435058,0.3664087521452352,0.5244642086327076,0.34375,0.2978723404255319,0.0319148936170212,18.58964449937022,19.36352339531962,1.4649489746780624,0.1796253617934728
P_none,0.0,240000,24,3,0.0039132639359228,0.0069825635788883,1.6718749999999998,0.0065424881428709,0.08,92,0,-0.2257910296320915,-0.3945806473493576,-0.0354403969831764,-0.272207424044609,1.274725079536438,0.2976635944282109,-0.5630740230034175,2.1085808055327284,0.4241288907164454,0.5971611645072699,0.296875,0.4239130434782608,0.0326086956521739,18.65010416236453,19.20982026878885,1.6023792497226557,0.1845180305741446
P_none,0.0,240000,24,4,0.0019922070918443,0.002830270717125,0.8193359375,0.0016322868652904,0.13,87,0,-0.3329017162322998,-0.5729692280292511,-0.0829287879168987,-0.3869763016700744,1.3209275007247925,0.3648187848883744,-0.7217900602655511,2.0961476194562447,0.4438093004976442,0.5545178949832916,0.25,0.5172413793103449,0.0,20.00451061144369,19.207908387148112,1.5954064022850978,0.1843410259864767
P_none,0.0,240000,24,5,0.0005277610949287,0.0010653445944937,1.77734375,0.0009380128835647,0.09,91,0,-0.1739609688520431,-0.315971776843071,0.0201468467712402,-0.2008046433329582,1.1907405853271484,0.2987330069950125,-0.4219398594872344,2.034221209304922,0.4171870813776765,0.5627315007150173,0.34375,0.3626373626373626,0.0109890109890109,18.28339615820005,19.18453404460548,1.52578142809582,0.1850351449631166
P_none,0.0,240000,24,6,0.0020177459005246,0.0038408489452175,1.4335937500000002,0.0028926279120802,0.16,84,0,-0.2740598767995834,-0.5468069911003113,-0.0816071573644876,-0.3628483712673187,1.429115653038025,0.346412114408848,-0.6465361392522534,2.042473495516779,0.440682606147949,0.5679039396345615,0.28125,0.4761904761904761,0.0,19.07143652720551,19.057079262212707,1.561153990878064,0.1884350252839423
P_none,0.0,240000,24,7,0.0014996914993758,0.0039050289978071,2.1875,0.0032805751548846,0.07,93,0,-0.2440330386161804,-0.4461541473865509,-0.0857442393898963,-0.2663354873657226,1.4536027908325195,0.2997296904222284,-0.6073211125420698,2.101052102999504,0.4273305516530452,0.5738499015569686,0.28125,0.4838709677419355,0.0,20.39552005057438,19.26248014462405,1.5601042989855245,0.1815133666932498
P_none,0.0,240000,24,8,0.0013922693188672,0.003136894951298,1.9833984375,0.0027614247916204,0.17,83,0,-0.1630149185657501,-0.3446667790412903,0.0260370932519435,-0.2311930730938911,1.4280949831008911,0.292175411684962,-0.4576433136642681,2.0890454564202514,0.4198801519360144,0.5100874751806259,0.34375,0.3493975903614458,0.0120481927710843,16.57611463761868,19.18393583022551,1.5189258572096105,0.1878820183936171
P_none,0.0,240000,24,9,0.0013569451226897,0.0030508105599325,2.234375,0.0030319242585098,0.09,91,0,-0.2957599759101867,-0.5673966407775879,-0.0917675197124481,-0.3457730561494827,1.4673454761505127,0.3646429620212852,-0.7221439374763718,2.016974925595498,0.4206882862280897,0.5175134688615799,0.25,0.5384615384615384,0.0,19.784206955193604,19.26775251188144,1.5666912151131425,0.1795714011348823
P_none,0.0,250000,25,0,0.0040745314129596,0.0048031914317794,1.1005859375000004,0.0044843719750054,0.1,90,0,-0.2283469438552856,-0.4149301648139953,-0.0725525263696909,-0.2841432094573974,1.2037681341171265,0.3519516151769574,-0.6327245489691877,2.0652929431406326,0.3843247834376784,0.4508093495387584,0.28125,0.4888888888888889,0.0,18.470877864227507,19.287891666957773,1.5497427569696682,0.1817570970503547
P_none,0.0,250000,25,1,0.0006919924369311,0.0039355057855495,4.0625,0.0028112192750326,0.14,86,0,-0.2683834135532379,-0.6008853316307068,-0.1094361487776041,-0.3333945721387863,1.524744153022766,0.3143012706721285,-0.5967857340199121,2.08490423988548,0.4992391719850252,0.5318721309304236,0.28125,0.4767441860465116,0.0,19.677832263374636,19.127076554071557,1.7055219556120125,0.1874619484035695
P_none,0.0,250000,25,2,0.0063407570643732,0.0060514877180559,0.9521484375000004,0.00603734193141,0.06,94,0,-0.1524323523044586,-0.3218889757990837,0.0125850001350045,-0.1716363579034805,0.9152764678001404,0.3016097390056879,-0.4946491949136312,2.0104371574176385,0.3666270751564135,0.533333946019411,0.3125,0.3617021276595745,0.0106382978723404,18.99554777332633,19.36819832397216,1.460351601434415,0.1795928560320541
P_none,0.0,250000,25,3,0.000705922673504,0.0024073677092315,2.8125000000000004,0.0019854075192302,0.03,97,0,-0.2441059648990631,-0.4483532607555389,-0.1388020068407058,-0.2542938888072967,1.2363474369049072,0.3353874586364003,-0.6418121491582293,2.099360302458597,0.4317701552816456,0.5500281602144241,0.28125,0.4742268041237113,0.0103092783505154,18.87875149785804,19.196296394173917,1.6042385995214596,0.1851827591665612
P_none,0.0,250000,25,4,0.0025055318301393,0.0036385126666781,1.02734375,0.0025740424661197,0.18,82,0,-0.2617877423763275,-0.5092257782816887,-0.0685250982642173,-0.3384329378604889,1.391475796699524,0.3318794827510033,-0.6463078269432173,2.067893156099053,0.4436521567465051,0.5874566365964711,0.296875,0.4756097560975609,0.0,20.183689421398824,19.207530571236195,1.5788750734037489,0.1834109349584737
P_none,0.0,250000,25,5,0.0010814885536628,0.0023047477494183,1.4599609374999998,0.0015789310427011,0.06,94,0,-0.1714085936546325,-0.335914097726345,-0.0112819557543843,-0.1950333714485168,1.1581521034240725,0.2772645525804862,-0.4241271715320338,2.0188007701047326,0.4259350696913925,0.5331644928082824,0.34375,0.3404255319148936,0.0106382978723404,19.084251500770343,19.234796169098463,1.5245247504123225,0.1838449419199423
P_none,0.0,250000,25,6,0.0033487989893784,0.0076201270690428,1.5458984374999998,0.0051769031251816,0.17,83,0,-0.2682995796203613,-0.491465225815773,-0.0640093050897121,-0.3721676021814346,1.5140689611434937,0.3524788814216343,-0.6379695255643676,2.04810572653545,0.4590746098513729,0.5694005563855172,0.28125,0.4578313253012048,0.0,18.87057381093825,19.07099003037072,1.5606332395618807,0.1883042217736802
P_none,0.0,250000,25,7,0.0007499503202021,0.0012657929485812,1.6875,0.0012655411653411,0.06,94,0,-0.2262329906225204,-0.406598150730133,-0.0601601628586649,-0.2497636005282402,1.3081802129745483,0.281795556108395,-0.5438070702099067,2.0782474943059377,0.4580825094664197,0.5854442268610001,0.3125,0.4574468085106383,0.0,19.66286622536659,19.22788948272432,1.565135970472625,0.18206565557511
P_none,0.0,250000,25,8,0.0021352669924648,0.0023692962286122,1.1005859375000002,0.0023500448247147,0.19,81,0,-0.2119179219007492,-0.3560262322425842,0.0576476827263832,-0.2793102115392685,1.4280949831008911,0.3248659753573347,-0.5374154657969159,2.0684600336543864,0.4047189717498928,0.4796770252287388,0.3125,0.419753086419753,0.0123456790123456,17.317353555021054,19.12346804178144,1.5310882849244205,0.1895212312681636
P_none,0.0,250000,25,9,0.006894518504936,0.0144196595302446,1.3974609375,0.009634820293519,0.1,90,0,-0.2415648475289344,-0.5120290815830231,-0.056945982389152,-0.2901084125041961,1.451796531677246,0.3656437761823762,-0.7463621347424217,2.0265758305986705,0.4155067103798765,0.5189345860853791,0.25,0.5333333333333333,0.0,19.48756638396228,19.264851330980434,1.565729570518167,0.1799720466169429
P_none,0.0,260000,26,0,0.0014977627147141,0.0020945305583255,1.3583984374999996,0.0020345585314134,0.12,88,0,-0.1992486789822578,-0.3662552759051323,-0.0532209426164627,-0.2263462841510772,1.3602477312088013,0.3648175697220437,-0.5726710590170603,2.0539353048573155,0.3748345252472523,0.454543974250555,0.3125,0.4431818181818182,0.0,16.74879639297615,19.300616817609693,1.541954202570181,0.1821893541821747
P_none,0.0,260000,26,1,0.000840561456848,0.0039873086912034,4.25,0.0035723861916043,0.14,86,0,-0.2959499657154083,-0.6310907900333405,-0.127198114991188,-0.3848817646503448,2.1436610221862797,0.3352696765132412,-0.6875666689749106,2.077653490860285,0.4963438921137101,0.5165605824440718,0.234375,0.5232558139534884,0.0,20.258031255858107,19.162743314250942,1.7306314917808256,0.1875462853442819
P_none,0.0,260000,26,2,0.0021957232484045,0.0029694532502759,1.2500000000000002,0.0027446540605057,0.06,94,0,-0.1265479475259781,-0.3575215265154838,0.0003800198319368,-0.1724326908588409,0.9242261052131652,0.2629915886002847,-0.3851237500176361,2.031422319338712,0.3813909912577065,0.5748122939839959,0.375,0.3085106382978723,0.0106382978723404,18.764857789812982,19.33574891460126,1.4626688673272716,0.1805657463235037
P_none,0.0,260000,26,3,0.0015734846974476,0.0112763193257838,3.256835937500001,0.0051245815097537,0.07,93,0,-0.2803828120231628,-0.4539474248886108,-0.0794521272182464,-0.2942405194044113,1.4350038766860962,0.3851232857332949,-0.6216128399246926,2.072101966897056,0.4195962014811653,0.5258006192743777,0.25,0.5376344086021505,0.010752688172043,18.643474743476972,19.23506245865124,1.5938303597364656,0.1840436889285566
P_none,0.0,260000,26,4,0.0012837113629619,0.0022952760990337,1.7333984374999998,0.0022251832707592,0.19,81,0,-0.2938132286071777,-0.527682363986969,-0.104155495762825,-0.3607522249221802,1.4771790504455566,0.3621941283732109,-0.7348362548726615,2.097590924838824,0.4282020735699136,0.556066229939461,0.28125,0.4938271604938271,0.0123456790123456,19.251372027202397,19.21376591409128,1.5951111644017155,0.1837057564426558
P_none,0.0,260000,26,5,0.0023748890252089,0.0063641747245417,2.12109375,0.0050373622683143,0.05,95,0,-0.1947849243879318,-0.3688366264104843,-0.0321189137175679,-0.2063319757580757,1.1464059352874756,0.354780561462271,-0.4924760979038608,2.027528444302618,0.4346374545020562,0.5368650192394854,0.3125,0.431578947368421,0.0210526315789473,19.32260938008704,19.268095112895157,1.5374610159980575,0.1832372729278651
P_none,0.0,260000,26,6,0.0009824338512799,0.0018714983262715,1.7177734374999998,0.0016875987738295,0.15,85,0,-0.2558411061763763,-0.4865298569202423,-0.0934023261070251,-0.3754862695932388,1.5140689611434937,0.3490827432938641,-0.6446172744067307,2.0210220629618587,0.4495573980661036,0.5244319215416908,0.3125,0.4588235294117647,0.0,18.01855096388468,19.04894496820767,1.5473858839942831,0.1884307725833764
P_none,0.0,260000,26,7,0.0019956004226048,0.0069638860466321,1.8037109375000004,0.003599486309132,0.06,94,0,-0.2409810796380043,-0.4668898060917854,-0.0656477659940719,-0.2659997195005417,1.3081802129745483,0.28055856057511,-0.5175134806482933,2.077671595892192,0.4498941985830172,0.5747251808643341,0.3125,0.4361702127659574,0.0,20.321872665639987,19.194517975170115,1.563131322091165,0.1833351764409621
P_none,0.0,260000,26,8,0.0020062919359586,0.0027274843555797,1.3125000000000002,0.0026332581659457,0.19,81,0,-0.2117905914783477,-0.4351047873497009,0.061601310968399,-0.3074967414140701,1.4280949831008911,0.3159097533337691,-0.4801392101349985,2.0973938388200946,0.4202816557656991,0.5562494620680809,0.3125,0.4074074074074074,0.0123456790123456,17.50928606064315,19.114032443349068,1.529373909363632,0.1891887961269961
P_none,0.0,260000,26,9,0.0031431077541731,0.0045212741373355,1.0146484375,0.0031891493716659,0.09,91,0,-0.2406555116176605,-0.518477588891983,-0.0801655948162078,-0.3089679032564163,1.3594679832458496,0.3317244232995407,-0.6962392255228693,2.020549558620747,0.416933815212511,0.5466624349355698,0.25,0.5164835164835165,0.0,19.643498169545587,19.289189463069697,1.5743186228119903,0.1799894684204391
P_none,0.0,270000,27,0,0.0009755929374684,0.0011095098316104,1.1005859375000004,0.001073723867702,0.1,90,0,-0.2025632113218307,-0.3887030556797981,-0.0740924980491399,-0.2369109019637107,1.1778403520584106,0.3626889251948011,-0.6300702913269459,2.06437872312807,0.3752474815929345,0.4804323008283973,0.3125,0.4555555555555555,0.0111111111111111,17.645688088792383,19.28101456195551,1.5450626949626076,0.1821500055254188
P_none,0.0,270000,27,1,0.0009585229820282,0.0038960764462057,4.0625,0.0038939996144896,0.17,83,0,-0.287534236907959,-0.6119780242443085,-0.1341536492109298,-0.3658456355333328,1.541098713874817,0.2913676849992674,-0.5909143979949805,2.083023297265775,0.5041362813165059,0.5842517763376236,0.28125,0.4819277108433735,0.0,20.172473751115028,19.120704361274868,1.728594945505986,0.1866028154787443
P_none,0.0,270000,27,2,0.0082844262536722,0.0120663074427008,1.4335937500000002,0.0118765016996005,0.08,92,0,-0.0876680575311183,-0.2859605476260185,0.0135181390214711,-0.1247116774320602,0.982325792312622,0.236974178772301,-0.271802430380524,2.0696283754093687,0.3962088012700241,0.579054806381464,0.40625,0.2934782608695652,0.0108695652173913,18.24056332446588,19.31476591935979,1.467603282245067,0.1806735328857709
P_none,0.0,270000,27,3,0.0021266549734399,0.0054840207999382,2.3115234375000004,0.0049158128145822,0.07,93,0,-0.2543143928050995,-0.4854328334331512,-0.088117241859436,-0.2997575402259826,1.4306834936141968,0.3621980534790548,-0.6965076403319687,2.0780934213331665,0.4276429060926124,0.5327705666422843,0.28125,0.4946236559139785,0.010752688172043,19.42349452230332,19.262105741374075,1.5886786992968265,0.1829373958638523
P_none,0.0,270000,27,4,0.002323971992984,0.0044958015941602,1.77734375,0.0041304970969053,0.17,83,0,-0.2816738784313202,-0.4940347671508789,-0.0931806936860084,-0.3414232283830642,1.4771790504455566,0.332706729147971,-0.5918670923312104,2.0836086222593773,0.4314619997253148,0.5647525116801262,0.28125,0.4578313253012048,0.0,18.926247294082582,19.1874945711091,1.5667510207699502,0.1846060664215647
P_none,0.0,270000,27,5,0.0014914214546212,0.003365790871266,1.68359375,0.0025109478396162,0.07,93,0,-0.2004540562629699,-0.3033124804496765,-0.0116062685847282,-0.2242497950792312,1.1986212730407717,0.260711236719213,-0.4584917719948945,2.014510328874638,0.4284672851866291,0.5545915840193629,0.34375,0.3655913978494624,0.010752688172043,19.15580822115633,19.24735499387945,1.5216603490485467,0.1835258380847225
P_none,0.0,270000,27,6,0.0024433635646458,0.0024085183357042,0.93359375,0.002281108952931,0.17,83,0,-0.2626361548900604,-0.561512291431427,-0.0721734948456287,-0.3606518059968948,1.5140689611434937,0.3603702263269602,-0.6582849574747439,1.9962361777091555,0.450748545180564,0.5580994915217161,0.28125,0.4698795180722891,0.0,18.625339730292684,19.07207934208345,1.561722587022799,0.1879859991836099
P_none,0.0,270000,27,7,0.0034864710772098,0.0047506713067314,1.1523437499999998,0.0040176131553785,0.09,91,0,-0.2927294671535492,-0.4994963109493255,-0.096518125385046,-0.3076386153697967,1.3081802129745483,0.2985644580487854,-0.6257093724027089,2.078873271865143,0.4330710218839424,0.5657329708337784,0.28125,0.4835164835164835,0.0,20.65444831556284,19.22462263102872,1.5598759902906254,0.1820290577112949
P_none,0.0,270000,27,8,0.0019286660228325,0.0059092817920031,1.3662109375,0.0026349646151784,0.16,84,0,-0.2461783587932586,-0.410610593855381,-0.0166733497753739,-0.29183129966259,1.4280949831008911,0.3153588253243146,-0.5826613102184561,2.103525002390485,0.4369499322731393,0.5817927047610283,0.3125,0.4047619047619047,0.0119047619047619,17.403423995710966,19.124608653616946,1.5432799746314796,0.188882507242032
P_none,0.0,270000,27,9,0.0010842689060556,0.0008912967503376,0.796875,0.000864026784513,0.13,87,0,-0.2126989811658859,-0.5453978776931763,-0.0575588606297969,-0.3228001594543457,1.417270302772522,0.3472865915442407,-0.6467087499711379,1.9971460675163957,0.3981085990214204,0.5133637189865117,0.28125,0.4942528735632184,0.0,19.33460410307432,19.29892585391357,1.5791538663466724,0.180211261503563
P_none,0.0,280000,28,0,0.0014653895871569,0.0024214577205031,1.5615234375000002,0.0022882401854141,0.14,86,0,-0.1902956292033195,-0.3276313245296478,-0.016640281130094,-0.2218991741538047,1.2338417768478394,0.2750722418544591,-0.4853982959554573,2.073189244747719,0.3921318919217285,0.5106547910254449,0.3125,0.3488372093023256,0.0232558139534883,18.00026204958744,19.291029910065166,1.579246529655128,0.1826356661214613
P_none,0.0,280000,28,1,0.0055648500747874,0.0171525414367984,3.022460937500001,0.0168195419740891,0.17,83,0,-0.3789686262607574,-0.5757013559341431,-0.1600399017333984,-0.4521579444408417,1.5082635879516602,0.4088536343284986,-0.7416802386110191,2.1072846288786216,0.4955626306766694,0.4994363784790039,0.25,0.5662650602409639,0.0,19.51190552249681,19.03535046729981,1.7240967503024376,0.1870969499411387
P_none,0.0,280000,28,2,0.0014973651986252,0.0022396356358401,1.4443359375000002,0.0021626983679362,0.09,91,0,-0.1234181299805641,-0.3471769094467163,0.0056826234795153,-0.144230306148529,0.9772781133651732,0.2668301236088901,-0.3961766343379007,2.05106556142233,0.3890230041055559,0.6004461743868887,0.375,0.3186813186813186,0.0,18.09960680623206,19.29098216794856,1.4634160335268256,0.1810760766797289
P_none,0.0,280000,28,3,0.0022336637863612,0.0083284005938091,1.7499999999999991,0.0039089116261322,0.11,89,0,-0.2684450447559356,-0.5112695693969727,-0.1065415665507316,-0.3160698860883713,1.428238868713379,0.4164219025515435,-0.8059014391770909,2.067996511990314,0.4170350008605321,0.527738805860281,0.21875,0.5842696629213483,0.0112359550561797,18.94298481844151,19.257856181595372,1.5615310566524956,0.1824290880580089
P_none,0.0,280000,28,4,0.0019993050694212,0.0038134542377687,1.77734375,0.0035534523694792,0.16,84,0,-0.2711918503046036,-0.5380698293447495,-0.1214152462780475,-0.3594006597995758,1.4771790504455566,0.3641453601179392,-0.6509434257152968,2.0634664982653583,0.4686051945310061,0.5409310217946768,0.265625,0.5,0.0,19.21333963359781,19.142478309325504,1.5946119336397602,0.1854353187639326
P_none,0.0,280000,28,5,0.0014567995671276,0.0017981228445048,1.0927734375000002,0.0015919518707186,0.07,93,0,-0.2128325849771499,-0.4224138259887695,-0.0197576936334371,-0.226352296769619,1.1986212730407717,0.3417253628955871,-0.5795816851623273,2.0130895932886346,0.4159979922016888,0.5309794694185259,0.3125,0.4408602150537634,0.021505376344086,18.763604496798205,19.25117452671546,1.5176390864544034,0.1832517115749943
P_none,0.0,280000,28,6,0.001661950176939,0.0036811559605269,2.21484375,0.0036809599622049,0.17,83,0,-0.2565679550170898,-0.5372555553913116,-0.0727470759302377,-0.366782084107399,1.5140689611434937,0.3377634376595029,-0.5760762444214391,2.045624643770828,0.4592146472550268,0.5482497476041317,0.3125,0.4216867469879518,0.0,18.663488561696784,19.068698424543776,1.560404940379789,0.1876273975667154
P_none,0.0,280000,28,7,0.0005242574897207,0.0010345145137659,1.4960937499999998,0.0007843383537619,0.08,92,0,-0.2584542334079742,-0.4993714690208435,-0.0972080510109663,-0.2821434736251831,1.3081802129745483,0.2908986812442997,-0.5830420457664561,2.0863128694477355,0.4122103780294125,0.5355474781244993,0.28125,0.4456521739130434,0.0,20.65810113052728,19.24380979252878,1.5739430611522391,0.1822509522261083
P_none,0.0,280000,28,8,0.0008414813746715,0.0019201255309512,2.030273437499999,0.0017084372831467,0.17,83,0,-0.2159110009670257,-0.426271989941597,-0.0530646182596683,-0.3030509352684021,1.4280949831008911,0.3005678348307712,-0.5578406492708278,2.106382134638435,0.4432959580362465,0.5385637506842613,0.34375,0.4096385542168674,0.0120481927710843,17.910219059055912,19.136170638052217,1.5429770958153313,0.1884842562233041
P_none,0.0,280000,28,9,0.0017207929397849,0.0043304670062356,2.2568359375,0.0038835473475029,0.1,90,0,-0.2678619027137756,-0.5521418005228043,-0.0818399339914321,-0.3298536539077759,1.420392394065857,0.4181989852447874,-0.8110557411282424,2.0394872360281115,0.4248689512799977,0.4854601882398127,0.234375,0.5777777777777777,0.0,19.57943208462565,19.285929774992983,1.5771854362739557,0.1804919414115878
