arm,wd_b,task,L1_wall_frac,L1_b_median_alive,L1_beta_median_alive,L1_kappa_median_alive,L1_margin_median_alive,L1_strict_dead_frac,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,unfit
P_1em3,0.001,45,0.17777665343415033,-0.0931929219514131,-0.30858954262624383,2.0605702904561447,0.6017735521309078,0.0,0.40625,0.21106060606060606,0.0,19.137455314137284,0.0019187509038982
P_1em3,0.001,46,0.18396567611445064,-0.1013449560850858,-0.27990110635148163,2.0844573527751775,0.6031822394579649,0.01,0.40625,0.19389774028949286,0.0,19.175543995105926,0.0015417093556561999
P_1em3,0.001,47,0.1792096715681492,-0.1066357363015413,-0.3198948766935182,2.0692068215517603,0.5702186264097692,0.0,0.390625,0.21616161616161617,0.0,19.396435074744765,0.00186797948548825
P_1em3,0.001,48,0.17394121412402624,-0.09831474721431725,-0.29739324842581116,2.056363212188697,0.5864961333572865,0.01,0.3984375,0.19284683570397854,0.0,19.250472259787692,0.0024127155215355
P_1em3,0.001,49,0.16772081390685312,-0.09626005031168455,-0.280726742923128,2.0665410116788974,0.5899742278270423,0.005,0.40625,0.2130927835051546,0.0,19.077256734935382,0.002031627752585
P_1em3,0.001,50,0.17372464906700655,-0.0863991621881723,-0.28173596086684416,2.0595540913295896,0.6000273851677775,0.005,0.40625,0.2161111111111111,0.0,18.906254055660256,0.00213351661825165
P_1em4,0.0001,0,0.6737761640890468,0.0,0.8574338614470196,1.9887514722105584,0.6963868550956249,0.20500000000000002,0.765625,0.1942028985507246,0.3956521739130435,7.601509314831173,0.9900705309156437
P_1em4,0.0001,1,0.14179412722861684,-0.0301536829210817,-0.0599153925764284,2.041152594815509,0.6576677248813212,0.0,0.4765625,0.04,0.0,18.249121568374612,0.0015632680615391501
P_1em4,0.0001,2,0.19078724119802049,-0.05966226756572715,-0.18258395076620748,2.041904224668033,0.5841768516111188,0.0,0.4453125,0.16499999999999998,0.01,18.136178683520075,0.0014053602747146
P_1em4,0.0001,3,0.17640727433070869,-0.047660750336945,-0.14650563298130956,2.040656014407502,0.5921154511161149,0.01,0.46875,0.19095959595959594,0.00505050505050505,18.197686095484713,0.0014130300974777498
P_1em4,0.0001,4,0.21071314624113852,-0.07720343768596645,-0.22590967537358853,2.0748969665654187,0.5836980175226927,0.01,0.4375,0.24242424242424238,0.00505050505050505,18.258920645283993,0.00231687374037815
P_1em4,0.0001,5,0.19685159627311033,-0.07520430907607076,-0.21780468788768304,2.0580541061150166,0.5821646778495051,0.02,0.4375,0.209375,0.0,18.1852836572853,0.0014207560135065
P_1em4,0.0001,6,0.2106741875669543,-0.10155929997563355,-0.27899468336737687,2.0606397110749772,0.5617959424853325,0.02,0.40625,0.2284580498866213,0.00505050505050505,18.325839199358484,0.00104706792629785
P_1em4,0.0001,7,0.2087446534934459,-0.09240373596549031,-0.2637519478950773,2.057324208344826,0.5671929857926443,0.02,0.40625,0.21938775510204073,0.0,18.296238811945027,0.00202720598758295
P_1em4,0.0001,8,0.21974827403096336,-0.11779689416289324,-0.3037982498312959,2.051210612814393,0.5648346934467554,0.03,0.40625,0.25002712967986973,0.01015254586683155,18.56733647644718,0.0016875157429146002
P_1em4,0.0001,9,0.21151375008007284,-0.09904680028557775,-0.280955002388929,2.037606513946622,0.5708238217048347,0.025,0.40625,0.2676767676767676,0.00505050505050505,18.463671344323075,0.0016917412920157502
P_1em4,0.0001,10,0.2275390484004971,-0.12215200066566465,-0.3407918592878284,2.0472910190986577,0.5726122194901109,0.035,0.3828125,0.2540313549832026,0.010102040816326499,18.553922767573766,0.0015604113846557
P_1em4,0.0001,11,0.2387424645993018,-0.12993884459137917,-0.36162230595494893,2.0303216511571494,0.5572375729680061,0.035,0.375,0.2832187857961054,0.0,18.552289757573007,0.00131127968798745
P_1em4,0.0001,12,0.24883321252501214,-0.1253120824694633,-0.3513251976282537,2.047637468010791,0.5441953863482922,0.04,0.375,0.2760529743812419,0.0,18.35036075462473,0.0022027569619221
P_1em4,0.0001,13,0.244935299732995,-0.13370936363935465,-0.35394804049774686,2.0452645004730385,0.5410366505384445,0.045,0.375,0.28959627329192544,0.0,18.504165927242987,0.0017035819006623
P_1em4,0.0001,14,0.2521087035997487,-0.1473547704517841,-0.39356669577093006,2.041024132276013,0.5547633762471378,0.035,0.3671875,0.3061224489795918,0.0,18.859652407948378,0.0013964018018447501
P_1em4,0.0001,15,0.2601489097223122,-0.1405520662665367,-0.4260741602094723,2.042614453719986,0.5486372727900742,0.05500000000000001,0.3671875,0.35346938775510206,0.0,18.529976701115768,0.00199387247871595
P_1em4,0.0001,16,0.2435628115377588,-0.14150121062994,-0.38672478438811314,2.0427150360068964,0.5583519249357778,0.045,0.375,0.32677842252310335,0.00505050505050505,19.100211516028416,0.00144027850960545
P_1em4,0.0001,17,0.2479008551707193,-0.15755843371152875,-0.43864302861027443,2.0552470950068153,0.5482105929404498,0.055,0.359375,0.33676975945017185,0.0,18.70721887800824,0.00187988065569945
P_1em4,0.0001,18,0.2491532679094967,-0.1730053462088108,-0.4484458230411844,2.0540461296628267,0.5513471895828843,0.055,0.34375,0.37070707070707065,0.0,19.235165328124875,0.00119989599578995
P_1em4,0.0001,19,0.2770555387890893,-0.16904558241367335,-0.44283680838476475,2.0679416313034267,0.5402006923686713,0.055,0.34375,0.3740549828178693,0.0,18.96715583757087,0.00163187492893855
P_1em4,0.0001,20,0.266029831183038,-0.17858869209885597,-0.4774888981533078,2.0646507751938685,0.532187411095947,0.06,0.3125,0.4061018346732632,0.0053191489361702,19.335680806082916,0.00112286656636825
P_1em4,0.0001,21,0.28516396264281346,-0.18143066018819803,-0.4907323274309347,2.059214635038226,0.5454986821860075,0.06,0.328125,0.391633064516129,0.0104714912280701,19.13505328673869,0.0017230276414179
P_1em4,0.0001,22,0.26926836016201694,-0.1730691529810428,-0.49749740172732965,2.061998191309738,0.5525812506675719,0.05,0.3125,0.39379528985507245,0.0,19.011741362524795,0.0019051190629403
P_1em4,0.0001,23,0.2834548322982363,-0.1976027935743332,-0.4948318262120476,2.074724867172626,0.5339068425819278,0.060000000000000005,0.328125,0.3709677419354839,0.0,19.13731437807288,0.0020283045180816
P_1em4,0.0001,24,0.2872700440754893,-0.18405079469084734,-0.5264067758485289,2.0693227392933613,0.5434524604352191,0.065,0.3125,0.4034914361001317,0.0,19.198132111969215,0.0013778269880188
P_1em4,0.0001,25,0.30206574600927827,-0.1915335394442081,-0.5305920863094536,2.061739548852522,0.5505519770085812,0.055,0.3125,0.40533200310386874,0.0,19.15035683234892,0.0021857052870447
P_1em4,0.0001,26,0.2897976742335129,-0.1873371675610542,-0.5212556607385255,2.0592577301717796,0.5404267869889736,0.065,0.3125,0.41363237552094756,0.0,19.060445703916542,0.0021048770617539
P_1em4,0.0001,27,0.28818489201843367,-0.20632018893957135,-0.5575739416209924,2.0683578212044065,0.5442221341654658,0.07,0.3125,0.4133522727272727,0.0,19.26442514456763,0.0013752752395286
P_1em4,0.0001,28,0.3056389981940538,-0.20998572185635564,-0.5537368525354732,2.0470104568681187,0.5372757572913542,0.07,0.2890625,0.455141129032258,0.0,19.56911089846156,0.0014259094293646
P_1em4,0.0001,29,0.2854917098040042,-0.2038754373788833,-0.5189689262097719,2.06356338836066,0.5657528110314161,0.07500000000000001,0.3125,0.403125,0.0,19.039619233739742,0.0012557886712409498
P_1em4,0.0001,30,0.29290947225950603,-0.2018044888973236,-0.5461189239459401,2.066047204598263,0.5614058948121965,0.08499999999999999,0.3125,0.4117458279845956,0.0,19.148706710288668,0.00147600722352835
P_1em4,0.0001,31,0.2971318372511158,-0.20141893625259394,-0.5339543105638618,2.05734535261879,0.5557415068615228,0.08,0.3125,0.41694001874414244,0.0,18.773101343896485,0.00138548612062655
P_1em4,0.0001,32,0.3046515358560832,-0.20640610903501505,-0.53393425991259,2.0404501070787964,0.5620004190132022,0.07,0.3125,0.4410898379970545,0.0,18.812825582704072,0.0019107974824675
P_1em4,0.0001,33,0.30828537094512304,-0.2122131176292896,-0.553831003395103,2.0506541875113196,0.5465843956917524,0.08499999999999999,0.3125,0.41689576174112253,0.0,18.878322921320056,0.00199262129531175
P_1em4,0.0001,34,0.2943982799070727,-0.20512259751558298,-0.5495704248326683,2.035507466115762,0.5616696706274524,0.08,0.3125,0.453052503052503,0.0,18.86613596696911,0.00205375525677545
P_1em4,0.0001,35,0.31340086295044356,-0.21602040156722066,-0.5618816369778346,2.060340941158514,0.551333697512746,0.08,0.3125,0.4342587742273441,0.0,18.559256774536777,0.00165797828659815
P_1em4,0.0001,36,0.29671864648652074,-0.211391769349575,-0.5523356548456066,2.0498230675932216,0.546901197405532,0.08,0.3125,0.4390407888839085,0.0,19.270054537630028,0.0017216126031469
P_1em4,0.0001,37,0.3192903283597242,-0.21762018278241155,-0.5680132541054718,2.057943288229296,0.5385105013847351,0.07,0.296875,0.45720108695652173,0.0,19.246282076134076,0.00130235250991785
P_1em4,0.0001,38,0.3040486897278219,-0.22118191421031946,-0.5472601275260675,2.0404995294535766,0.5608112164773047,0.09,0.296875,0.4422248803827751,0.0,19.222108783437342,0.0022635435478271498
P_1em4,0.0001,39,0.31560516922702186,-0.22012010589241976,-0.5555069914291186,2.0496459657861568,0.5647923769429326,0.08,0.3046875,0.426575698505523,0.0,18.921023904531708,0.00214387641383325
P_1em4,0.0001,40,0.3268429714126928,-0.23097620531916613,-0.6009367101080024,2.051581921604747,0.5399167612195015,0.07500000000000001,0.28125,0.46280487804878045,0.0,19.264068102353924,0.0016191203937703002
P_1em4,0.0001,41,0.33026628183373263,-0.20152143388986585,-0.614919659210611,2.051759204386109,0.5341426206286995,0.07,0.296875,0.44582043343653244,0.0,19.01125937108383,0.00153929223584495
P_1em4,0.0001,42,0.30440611531183653,-0.21481622755527496,-0.573572602486119,2.0465944435129986,0.6004869062453508,0.07,0.296875,0.4398991006799736,0.0,19.37295888849083,0.00151401659138195
P_1em4,0.0001,43,0.3124064110059729,-0.2319860458374023,-0.5786045917124678,2.047246296127015,0.5790707701817155,0.08499999999999999,0.296875,0.4569892473118279,0.0,18.83653197246141,0.0017257411958217
P_1em4,0.0001,44,0.3350112281294086,-0.22443263605237007,-0.6111119965851117,2.0670746084853837,0.5910634829779156,0.075,0.28125,0.4586983729662077,0.0,19.342777154083322,0.0014153158304445498
P_1em4,0.0001,45,0.3324359803253935,-0.220967061817646,-0.5933691385720041,2.0542384857595026,0.6102942042052746,0.07500000000000001,0.28125,0.447584219858156,0.0,19.197036519333714,0.00212937711562765
P_1em4,0.0001,46,0.3289688154409358,-0.22308531776070595,-0.5620407724622252,2.0697221299906223,0.6149561740458012,0.09,0.3046875,0.4450109649122807,0.0,19.19890755215283,0.00214508757132485
P_1em4,0.0001,47,0.33132272490071346,-0.24718739092350006,-0.638751577194416,2.0652954818812868,0.5908311596140265,0.09,0.28125,0.46911727931982994,0.0,19.435411630246726,0.0022553200598560003
P_1em4,0.0001,48,0.33215834885361595,-0.23197400197386736,-0.6007897105567562,2.053925643558857,0.6083841528743505,0.1,0.28125,0.4778059606848446,0.0,19.463198955962326,0.0021359493039707
P_1em4,0.0001,49,0.32964201474265925,-0.2517528012394905,-0.6369774887413456,2.0600617616919146,0.5989811876788735,0.11,0.265625,0.5,0.0,19.51791904897083,0.00208839475028035
P_1em4,0.0001,50,0.3369002526542514,-0.24992376565933222,-0.6419465481438806,2.055214839860437,0.6114547848701477,0.1,0.28125,0.4685867293625914,0.0,19.67409941747962,0.0021196440948986002
P_1em5,1e-05,0,0.6737761640890468,0.0,0.8574338614470196,1.9887514722105584,0.6963868550956249,0.20500000000000002,0.765625,0.1942028985507246,0.3956521739130435,7.601509314831173,0.9900705309156437
P_1em5,1e-05,1,0.14225584541870678,-0.0302415499463677,-0.0596984494893391,2.04117605154889,0.6549473260529339,0.0,0.4765625,0.04,0.0,18.247351235423043,0.00159707022188105
P_1em5,1e-05,2,0.19232150112447788,-0.0594431441277265,-0.1842605498323835,2.0419217270648686,0.5805265589151531,0.0,0.4453125,0.185,0.01,18.127976005685927,0.0013898113912266998
P_1em5,1e-05,3,0.1790012538574933,-0.0469459993764758,-0.13291645831021145,2.047214801665256,0.5834164165426046,0.01,0.46875,0.19595959595959594,0.00505050505050505,18.17011450493004,0.0014444343769181999
P_1em5,1e-05,4,0.2206484515877989,-0.0759657751768827,-0.2430645603258888,2.0743384970186725,0.5875422954559326,0.01,0.4375,0.22163742690058474,0.00505050505050505,18.19434407215241,0.00203983982042835
P_1em5,1e-05,5,0.19702316637417824,-0.07448435202240941,-0.2096761856782018,2.059389274073164,0.5806125560775399,0.02,0.4296875,0.220492320639596,0.01005050505050505,18.13869091729662,0.0018017971540865499
P_1em5,1e-05,6,0.2251921355203097,-0.1023441981524229,-0.28576692521995545,2.0571817868317606,0.5752833092119545,0.015,0.4140625,0.2245131729667812,0.0101010101010101,18.36763819293327,0.0013552437310586
P_1em5,1e-05,7,0.2209536821799188,-0.09496721066534515,-0.24839380353665552,2.063839862867721,0.5669725555926561,0.035,0.40625,0.23702127659574465,0.01005050505050505,18.339490509158516,0.00206226393504865
P_1em5,1e-05,8,0.23753592481674896,-0.1196315642446279,-0.306641076764275,2.0515661072156184,0.5525809319224209,0.04,0.390625,0.2554166666666666,0.0102083333333333,18.527565955483958,0.0018579958948265
P_1em5,1e-05,9,0.22619153683533139,-0.0986920148134231,-0.30835682731165304,2.0501273867514955,0.5623128542210907,0.03,0.40625,0.28917525773195873,0.0051020408163265,18.324833282698954,0.0020818544903335
P_1em5,1e-05,10,0.24412124392723444,-0.11894945800304405,-0.3320420113241686,2.0435952831304247,0.5684908940456808,0.05,0.375,0.2916259367872271,0.01005050505050505,18.287266628725853,0.0012444658813661
P_1em5,1e-05,11,0.22626882691362948,-0.10667945072054855,-0.31121791743083693,2.05102475093937,0.5648793480359018,0.04,0.390625,0.2921348314606741,0.00505050505050505,18.356456469680346,0.00163569428240135
P_1em5,1e-05,12,0.25385121439952674,-0.13906171731650824,-0.36473229934169193,2.050248853046033,0.5616950830444694,0.05,0.375,0.2783801020408163,0.0,18.50244567166319,0.00212144223975135
P_1em5,1e-05,13,0.24954615613559522,-0.13539589941501615,-0.36154790704114925,2.052940823931115,0.5470840507186949,0.060000000000000005,0.375,0.31908559276980325,0.00505050505050505,18.368542486992745,0.0017374083499338
P_1em5,1e-05,14,0.2540387956366288,-0.15443168208003039,-0.40045292336149263,2.0459544993062813,0.5479298159480095,0.06,0.3671875,0.3005262027491409,0.0,18.55254845766478,0.0016379642370692
P_1em5,1e-05,15,0.25988585471734194,-0.16030601039528844,-0.4420901446985087,2.048401852215119,0.5319413968827575,0.08,0.34375,0.33854166666666663,0.0,18.42395555558784,0.0013527916682802002
P_1em5,1e-05,16,0.2586627606766374,-0.15521024912595746,-0.4290098425438994,2.051943653942331,0.5419113603420556,0.095,0.34375,0.3485086342229199,0.0,18.832608694608467,0.00164238139811475
P_1em5,1e-05,17,0.2627810846518043,-0.16337146237492556,-0.436035745021808,2.0490309917203082,0.5549087077379227,0.095,0.34375,0.3567031463748289,0.0,18.939994847063723,0.0019050869507672998
P_1em5,1e-05,18,0.28266634224148457,-0.17406669631600374,-0.45589630745448484,2.04780746727452,0.5305449247825891,0.1,0.328125,0.3999505928853755,0.0,18.50065662332323,0.00126076696922905
P_1em5,1e-05,19,0.26636229121675736,-0.1854299716651439,-0.46128309748086327,2.050500099058913,0.5351718449965119,0.08499999999999999,0.34375,0.3793604651162791,0.0,18.56128645233428,0.00128956767737205
P_1em5,1e-05,20,0.2982357152249268,-0.19930020719766614,-0.5147388204103827,2.065537202562518,0.543690602760762,0.08,0.3125,0.4098086124401914,0.0,18.415943390572956,0.0009522937707845
P_1em5,1e-05,21,0.3109954988034734,-0.20996964722871775,-0.5070340512685805,2.0541667445184153,0.5262485583079979,0.08499999999999999,0.3125,0.4185579196217494,0.0,18.66270528181675,0.00223356787341525
P_1em5,1e-05,22,0.31128416639734013,-0.1968265697360038,-0.505372658501281,2.0460967380586617,0.5202077990397811,0.095,0.3125,0.3946978123841305,0.0052631578947368,18.302653645389576,0.00226497754750525
P_1em5,1e-05,23,0.2935899021261167,-0.220032550394535,-0.5400002195311431,2.0721904145129564,0.528951452113688,0.09,0.3203125,0.3712271152894606,0.0111124830225953,18.68611089701067,0.00159045260503815
P_1em5,1e-05,24,0.29038163489604285,-0.21230541542172432,-0.5309238744171514,2.0430407045755272,0.5282132998108864,0.08499999999999999,0.3125,0.4001285647498831,0.0053763440860215,18.83486587978959,0.0017439303461564502
P_1em5,1e-05,25,0.30741478688475654,-0.23040451854467386,-0.5549078462635797,2.0530680239212735,0.5149008017033339,0.1,0.3125,0.44003135615364514,0.00543478260869565,18.963575299438645,0.0023257385734819997
P_1em5,1e-05,26,0.3269822078998891,-0.2298785969614982,-0.5585647841358354,2.0610953343158473,0.5183063680306077,0.1,0.28125,0.4513071895424836,0.0,19.253332178109474,0.0023367347609727
P_1em5,1e-05,27,0.314568149987134,-0.2307006753981113,-0.5917912654930051,2.0481545190964745,0.5276172468438745,0.10500000000000001,0.28125,0.4658955717118308,0.0,19.267727111281737,0.0016484958894571501
P_1em5,1e-05,28,0.3327017176867396,-0.23282133787870402,-0.6066804513904565,2.0541079858644586,0.5368197634816169,0.105,0.28125,0.4581500488758553,0.0,19.671248106727774,0.00144721400321945
P_1em5,1e-05,29,0.3280873956355821,-0.2227865569293499,-0.6036181865802001,2.0755297858765376,0.523395967669785,0.095,0.296875,0.44500133654103174,0.0,19.39146046976974,0.0010113249247722
P_1em5,1e-05,30,0.33129321451473903,-0.23856615647673604,-0.5681211345912083,2.050362651216827,0.5104428266640753,0.095,0.3046875,0.45094894413258485,0.0053191489361702,19.161153416700664,0.0014777193266841
P_1em5,1e-05,31,0.34257864895610834,-0.24917618185281748,-0.6332504933312291,2.0659814222814354,0.5297187510877847,0.09,0.28125,0.478021978021978,0.0,19.164470390977186,0.0014691378115858
P_1em5,1e-05,32,0.3446236497266949,-0.2488965317606926,-0.626648382561276,2.063275738204772,0.5328601701185107,0.095,0.28125,0.4734655588314125,0.0,19.611627339314676,0.00178070561539635
P_1em5,1e-05,33,0.3435657276291285,-0.2594752013683319,-0.6606255288930848,2.069554304422197,0.539669580757618,0.115,0.28125,0.4826910074374577,0.0,19.54717311556253,0.0017889314330943001
P_1em5,1e-05,34,0.3405388806697356,-0.25011657178401947,-0.648326153024003,2.0513234779975935,0.5338099882937967,0.12,0.28125,0.4734593837535014,0.0052083333333333,19.083435222855616,0.0023385565149078
P_1em5,1e-05,35,0.35147624303194064,-0.2515808194875717,-0.6751906136239825,2.0735438604058634,0.5381828136742115,0.12,0.28125,0.4829545454545454,0.0,19.1376189331569,0.0012770055423527
P_1em5,1e-05,36,0.33811085217312165,-0.2615743353962898,-0.6271432469468645,2.0379937547759517,0.5601802417077124,0.135,0.28125,0.4615546218487395,0.0,19.634970544888432,0.00199440239775625
P_1em5,1e-05,37,0.34704842146768705,-0.2619685120880604,-0.6384530343466295,2.0621931946891197,0.5723367836326362,0.135,0.28125,0.473727422003284,0.0,19.143540933725838,0.0019642615181384
P_1em5,1e-05,38,0.3445470420664176,-0.25345264375209803,-0.6276755661420275,2.0596156223860054,0.5468457945389673,0.13,0.28125,0.4779384501297739,0.0,19.47759009532583,0.0016992621189338
P_1em5,1e-05,39,0.36565107872390723,-0.2441374659538269,-0.6436608369186543,2.0714439061659844,0.5205368222668767,0.135,0.265625,0.49941822882999354,0.0,19.5070089876737,0.00224434582083165
P_1em5,1e-05,40,0.3593403207630404,-0.2628766186535358,-0.6651358652558983,2.06741034756916,0.546106799505651,0.125,0.28125,0.4796122994652406,0.0,19.247279725419006,0.0017009548583555001
P_1em5,1e-05,41,0.3677774178905184,-0.2609496116638183,-0.6673586252336274,2.060910123199834,0.5634589064866304,0.135,0.25,0.5141426783479349,0.0,19.195412958355394,0.0015072261529874998
P_1em5,1e-05,42,0.3439052343030622,-0.27214982360601425,-0.6631315193720237,2.0646510317927134,0.5656357537955046,0.13,0.28125,0.4820793628217892,0.0,19.28301367132752,0.00129667538072625
P_1em5,1e-05,43,0.37810099334265235,-0.26419676840305323,-0.6773416747794907,2.0763946589076507,0.5873115323483944,0.14,0.25,0.5139200998751561,0.0,19.188858764102935,0.00174645246401445
P_1em5,1e-05,44,0.36654222693997296,-0.2751260995864868,-0.6463764937205889,2.05866494544797,0.5746536483056843,0.125,0.265625,0.49204244031830235,0.0,19.575173422183212,0.00122669151487865
P_1em5,1e-05,45,0.34716366778444274,-0.25454890727996826,-0.6589655752497035,2.0741281922216244,0.5668005011975764,0.14500000000000002,0.265625,0.5027465667915105,0.00561797752808985,19.187193539401285,0.0023578138238404
P_1em5,1e-05,46,0.3555788068136167,-0.2699009031057358,-0.6913828586175322,2.066576802669357,0.5786914024502039,0.14,0.25,0.5199843260188088,0.0,19.163961355721213,0.00133898220697185
P_1em5,1e-05,47,0.3691861610971835,-0.27074795216321945,-0.6931026516290699,2.0615089900521992,0.5741602350026369,0.14500000000000002,0.25,0.5057501652346332,0.01142894461859975,19.09827422077384,0.0026420317016435
P_1em5,1e-05,48,0.40191079560319165,-0.2920274063944816,-0.766880883692888,2.062515199897597,0.5789536498486996,0.15000000000000002,0.25,0.5289502164502164,0.0,19.45120972686891,0.00202944995903745
P_1em5,1e-05,49,0.360661854104551,-0.26240409910678864,-0.6500934174411402,2.0722633887677846,0.579000418074429,0.155,0.265625,0.4999323867478026,0.0,18.956372910011808,0.00312006990186685
P_1em5,1e-05,50,0.35334871262634715,-0.2617166042327881,-0.6773322080790536,2.057031280069415,0.5906815408961847,0.14,0.28125,0.4907613889773813,0.0,19.156676291671275,0.00288902707287785
P_none,0.0,0,0.6737761640890468,0.0,0.8574338614470196,1.9887514722105584,0.6963868550956249,0.20500000000000002,0.765625,0.1942028985507246,0.3956521739130435,7.601509314831173,0.9900705309156437
P_none,0.0,1,0.14215915769809906,-0.030330595560371848,-0.05982868912985355,2.0412956547102468,0.6553194974549115,0.0,0.4765625,0.04,0.0,18.250909914405735,0.00155789123408895
P_none,0.0,2,0.19808528799182956,-0.059798147529363604,-0.1863260337439846,2.0421907476953662,0.5802884618751705,0.0,0.4375,0.18,0.01,18.13352712783773,0.0014124114628222
P_none,0.0,3,0.18245838482334537,-0.052584609948098604,-0.13434779871148156,2.0455968492814223,0.5836796893272549,0.01,0.46875,0.20106060606060605,0.0,18.22508652191253,0.00145511914041855
P_none,0.0,4,0.2212508988720818,-0.08181611075997344,-0.2513352626002914,2.0766394607355356,0.585333863273263,0.01,0.4140625,0.2370015948963317,0.00505050505050505,18.18907204291688,0.0022848006899871
P_none,0.0,5,0.19804556146763666,-0.07696059904992575,-0.23866121389009384,2.059174410327045,0.5822334168478847,0.02,0.421875,0.21298289339526444,0.0,18.19610374007787,0.00175262973453295
P_none,0.0,6,0.22165579625473236,-0.10644086450338361,-0.2958990080063528,2.0621723478925134,0.5742604155093431,0.02,0.390625,0.2261111111111111,0.01005050505050505,18.27611323643469,0.00161684214092495
P_none,0.0,7,0.21948952023755275,-0.1007355395704507,-0.2857830780101117,2.064319940891741,0.5648283120244741,0.03,0.4140625,0.24116161616161613,0.0,18.481053824738517,0.0019756377309674
P_none,0.0,8,0.23312319334852266,-0.1153053361922502,-0.3327355837885737,2.057136507670694,0.5697874822071753,0.04,0.390625,0.23807123655913975,0.01064311594202895,18.605625255678788,0.00182118283192265
P_none,0.0,9,0.22481943468679536,-0.1091246828436851,-0.32221367796521827,2.054963399975861,0.5582648403942586,0.035,0.390625,0.2902169243986254,0.0,18.630941087174385,0.0018690801127811498
P_none,0.0,10,0.24013836509484704,-0.136480214074254,-0.38518747815165505,2.03827395003455,0.5514138471335173,0.060000000000000005,0.375,0.3026531089294062,0.005,18.70708677553334,0.0012855176125702
P_none,0.0,11,0.24829029810476014,-0.12890044786036015,-0.3715206310583825,2.0494593717669867,0.568600706756115,0.045,0.375,0.29279609279609276,0.0,18.61906625389267,0.0015190053412609
P_none,0.0,12,0.2686469868330868,-0.1411981228739023,-0.3876080360495837,2.0498892006812772,0.5525458594784141,0.05500000000000001,0.3671875,0.3188461538461539,0.0,18.648922231606107,0.00245876892940795
P_none,0.0,13,0.2686356744121239,-0.14730051532387728,-0.40051914615194756,2.046041241640923,0.5449617467820644,0.04,0.375,0.33973589435774304,0.0,18.660806567997252,0.0016419268475531
P_none,0.0,14,0.27974401519224246,-0.1673924103379249,-0.4645356392175193,2.0582896032068256,0.5612775045447052,0.06,0.3515625,0.3472222222222222,0.005,18.82726791828385,0.0016848816683331502
P_none,0.0,15,0.29406756364903,-0.1713441461324691,-0.494132612960953,2.063406740913079,0.545903377700597,0.045,0.3359375,0.36573170731707316,0.0,18.60751484731557,0.0014792606445286
P_none,0.0,16,0.2763212373556449,-0.16924898698925972,-0.4489382611002495,2.053396766747724,0.5465732710435987,0.07,0.3359375,0.37212765957446803,0.005,19.022564948782257,0.0016033207135268501
P_none,0.0,17,0.2676080395479703,-0.16798566654324532,-0.44657846935321277,2.049599209279592,0.5610437327995896,0.08,0.34375,0.36674709366089053,0.0102566799915842,18.938827964621233,0.00178741436137655
P_none,0.0,18,0.2799824552509462,-0.19281671568751335,-0.49183462638606157,2.0495185570137577,0.5461013782769442,0.09,0.328125,0.38530219780219777,0.0,19.019077821272596,0.00164460856733175
P_none,0.0,19,0.2738916807980766,-0.1909464299678802,-0.4820731097235853,2.053103194549952,0.5596003867685795,0.095,0.328125,0.3854895104895104,0.0,18.80940422501021,0.00168458285361925
P_none,0.0,20,0.29144592493228016,-0.19201852381229395,-0.5165614226060941,2.072214050216747,0.5500704972073436,0.09,0.3359375,0.412987449574182,0.0,18.886446384843758,0.0018438765903802
P_none,0.0,21,0.3069070859325579,-0.19196856766939158,-0.5251367123096384,2.053529801505668,0.5350215509533882,0.095,0.3125,0.40985663082437274,0.0,18.79460682384334,0.0023242267123104
P_none,0.0,22,0.3057793688431424,-0.20846788585186,-0.5421577471126587,2.0567784884297997,0.5333574488759041,0.095,0.3125,0.4238770685579196,0.0,18.529274217081408,0.0017806814702504
P_none,0.0,23,0.3093543872547352,-0.2112936526536941,-0.5469751070899344,2.0603029002855697,0.5478432170348242,0.08,0.3125,0.38411158277744084,0.0113171355498721,18.680215652224824,0.0023994752218186
P_none,0.0,24,0.3195751841765994,-0.23491203412413594,-0.6103508233228505,2.0744251789023767,0.5472137511242181,0.09,0.28125,0.4800307219662058,0.0,18.86077034478502,0.00161834843430355
P_none,0.0,25,0.32837272905416903,-0.23495589569211,-0.6147551414945499,2.0665930496198426,0.5332492194138467,0.1,0.2890625,0.4660290647124581,0.0,19.039899637048336,0.0023203994113020496
P_none,0.0,26,0.34217620990355263,-0.2408182956278324,-0.5971419494708765,2.063018635877186,0.5417637270875275,0.105,0.3125,0.45100267379679143,0.0053191489361702,19.008114908507693,0.0017845425600262
P_none,0.0,27,0.32403277723614277,-0.2502463757991791,-0.6087882323669596,2.073860898371268,0.5614260016009212,0.115,0.28125,0.463855421686747,0.0053763440860215,19.041027757619457,0.0020276604981362
P_none,0.0,28,0.339744400277545,-0.257511094212532,-0.5813118654643917,2.065731505127836,0.5332634737715126,0.125,0.296875,0.44325619448340337,0.0,18.853294657619855,0.0015796576877820999
P_none,0.0,29,0.3386060342575353,-0.2319155558943748,-0.6105604505780842,2.062772384096804,0.5472723711282015,0.135,0.3125,0.47331185205940035,0.0053191489361702,18.9524647882322,0.00161816388103335
P_none,0.0,30,0.33696918408895865,-0.2529444508254528,-0.6328063964647468,2.0681087863836254,0.5419431081973016,0.125,0.28125,0.4717818642993024,0.0,19.146369947194955,0.00129887715919455
