seed,env,act,iv,task,step,train_acc,train_ce
0,PM,LR,ref,11,375,0.9933333396911621,0.0383625403046608
0,PM,LR,wclamp,11,375,0.9925000071525574,0.03857751563191414
0,RL,ELU1,ref,11,375,0.12000000476837158,2.2801079750061035
0,RL,ELU1,wclamp,11,375,0.12000000476837158,2.27882719039917
0,RL,LR,ref,11,375,0.19333334267139435,2.414536714553833
0,RL,LR,wclamp,11,375,0.19166667759418488,2.434886932373047
1,PM,ELU1,ref,11,375,0.987500011920929,0.06125417351722717
1,PM,ELU1,wclamp,11,375,0.9858333468437195,0.06244340538978577
1,PM,LR,ref,11,375,0.9900000095367432,0.05769184231758118
1,PM,LR,wclamp,11,375,0.9925000071525574,0.057066094130277634
1,RL,ELU1,ref,11,375,0.10500000417232513,2.293637752532959
1,RL,ELU1,wclamp,11,375,0.10500000417232513,2.2922465801239014
1,RL,LR,ref,11,375,0.2058333456516266,2.5664844512939453
1,RL,LR,wclamp,11,375,0.20416666567325592,2.592639923095703
2,PM,ELU1,ref,11,375,0.98416668176651,0.0741872787475586
2,PM,ELU1,wclamp,11,375,0.9850000143051147,0.07296741753816605
2,PM,LR,ref,11,375,0.9850000143051147,0.06704899668693542
2,PM,LR,wclamp,11,375,0.98416668176651,0.07095959782600403
2,RL,ELU1,ref,11,375,0.12916666269302368,2.2720065116882324
2,RL,ELU1,wclamp,11,375,0.13083334267139435,2.270423650741577
2,RL,LR,ref,11,375,0.20750001072883606,2.4482357501983643
2,RL,LR,wclamp,11,375,0.2083333432674408,2.465000867843628
0,PM,ELU1,ref,11,1500,1.0,0.0010047309333458543
0,PM,ELU1,wclamp,11,1500,1.0,0.0009889253415167332
0,PM,LR,ref,11,1500,1.0,0.0007933247252367437
0,PM,LR,wclamp,11,1500,1.0,0.0008202930330298841
0,RL,ELU1,ref,11,1500,0.12333333492279053,2.249056100845337
0,RL,ELU1,wclamp,11,1500,0.12666666507720947,2.244629383087158
0,RL,LR,ref,11,1500,0.3791666626930237,1.77313232421875
0,RL,LR,wclamp,11,1500,0.3708333373069763,1.792494773864746
1,PM,ELU1,ref,11,1500,1.0,0.0019268711330369115
1,PM,ELU1,wclamp,11,1500,1.0,0.001983976922929287
1,PM,LR,ref,11,1500,1.0,0.001657218555919826
1,PM,LR,wclamp,11,1500,1.0,0.00185547792352736
1,RL,ELU1,ref,11,1500,0.1041666716337204,2.299736738204956
1,RL,ELU1,wclamp,11,1500,0.10333333909511566,2.2993078231811523
1,RL,LR,ref,11,1500,0.39000001549720764,1.7782963514328003
1,RL,LR,wclamp,11,1500,0.38583335280418396,1.7955163717269897
2,PM,ELU1,ref,11,1500,1.0,0.0017196136759594083
2,PM,ELU1,wclamp,11,1500,1.0,0.0016298429109156132
2,PM,LR,ref,11,1500,1.0,0.0012400706764310598
2,PM,LR,wclamp,11,1500,1.0,0.0013508463744074106
2,RL,ELU1,ref,11,1500,0.1433333307504654,2.2200112342834473
2,RL,ELU1,wclamp,11,1500,0.1433333307504654,2.219572067260742
2,RL,LR,ref,11,1500,0.40166667103767395,1.6897225379943848
2,RL,LR,wclamp,11,1500,0.4025000035762787,1.6945582628250122
0,PM,ELU1,ref,11,3000,1.0,0.00019835392595268786
0,PM,ELU1,wclamp,11,3000,1.0,0.00019744952442124486
0,PM,LR,ref,11,3000,1.0,0.00015625497326254845
0,PM,LR,wclamp,11,3000,1.0,0.00016639591194689274
0,RL,ELU1,ref,11,3000,0.17166666686534882,2.1688270568847656
0,RL,ELU1,wclamp,11,3000,0.17249999940395355,2.155242681503296
0,RL,LR,ref,11,3000,0.5941666960716248,1.2615258693695068
0,RL,LR,wclamp,11,3000,0.5833333730697632,1.2839248180389404
1,PM,ELU1,ref,11,3000,1.0,0.00033348362194374204
1,PM,ELU1,wclamp,11,3000,1.0,0.0003403345763217658
1,PM,LR,ref,11,3000,1.0,0.00031947693787515163
1,PM,LR,wclamp,11,3000,1.0,0.0003692166064865887
1,RL,ELU1,ref,11,3000,0.11749999970197678,2.265902042388916
1,RL,ELU1,wclamp,11,3000,0.11749999970197678,2.2670581340789795
1,RL,LR,ref,11,3000,0.5616666674613953,1.3287651538848877
1,RL,LR,wclamp,11,3000,0.5600000023841858,1.3330035209655762
2,PM,ELU1,ref,11,3000,1.0,0.00027302681701257825
2,PM,ELU1,wclamp,11,3000,1.0,0.00026656987029127777
2,PM,LR,ref,11,3000,1.0,0.00025033316342160106
2,PM,LR,wclamp,11,3000,1.0,0.00023852945014368743
2,RL,ELU1,ref,11,3000,0.16750000417232513,2.1119437217712402
2,RL,ELU1,wclamp,11,3000,0.1641666740179062,2.1151905059814453
2,RL,LR,ref,11,3000,0.6008333563804626,1.2101020812988281
2,RL,LR,wclamp,11,3000,0.5925000309944153,1.2192963361740112
0,PM,ELU1,ref,11,6000,1.0,2.1847883544978686e-05
0,PM,ELU1,wclamp,11,6000,1.0,2.187649442930706e-05
0,PM,LR,ref,11,6000,1.0,1.905898352561053e-05
0,PM,LR,wclamp,11,6000,1.0,1.9121567675028928e-05
0,RL,ELU1,ref,11,6000,0.3016666769981384,1.8547587394714355
0,RL,ELU1,wclamp,11,6000,0.3008333444595337,1.809592366218567
0,RL,LR,ref,11,6000,0.8616666793823242,0.4911029040813446
0,RL,LR,wclamp,11,6000,0.8558333516120911,0.5071527361869812
1,PM,ELU1,ref,11,6000,1.0,3.4909247915493324e-05
1,PM,ELU1,wclamp,11,6000,1.0,3.6369961890159175e-05
1,PM,LR,ref,11,6000,1.0,3.814498631982133e-05
1,PM,LR,wclamp,11,6000,1.0,4.205663935863413e-05
1,RL,ELU1,ref,11,6000,0.14750000834465027,2.2030885219573975
1,RL,ELU1,wclamp,11,6000,0.15416666865348816,2.190629482269287
1,RL,LR,ref,11,6000,0.8774999976158142,0.444580078125
1,RL,LR,wclamp,11,6000,0.8700000047683716,0.4734897017478943
2,PM,ELU1,ref,11,6000,1.0,3.076076609431766e-05
2,PM,ELU1,wclamp,11,6000,1.0,3.313521665404551e-05
2,PM,LR,ref,11,6000,1.0,2.9688677386729978e-05
2,PM,LR,wclamp,11,6000,1.0,2.630591370689217e-05
2,RL,ELU1,ref,11,6000,0.29333335161209106,1.8029649257659912
2,RL,ELU1,wclamp,11,6000,0.29750001430511475,1.8070499897003174
2,RL,LR,ref,11,6000,0.8733333349227905,0.47363367676734924
2,RL,LR,wclamp,11,6000,0.8700000047683716,0.47906729578971863
0,PM,ELU1,ref,12,0,0.10000000149011612,12.201132774353027
0,PM,ELU1,wclamp,12,0,0.09833333641290665,12.05245304107666
0,PM,LR,ref,12,0,0.1041666716337204,11.083635330200195
0,PM,LR,wclamp,12,0,0.10083333402872086,11.390180587768555
0,RL,ELU1,ref,12,0,0.1041666716337204,4.675805568695068
0,RL,ELU1,wclamp,12,0,0.10000000149011612,4.937764644622803
0,RL,LR,ref,12,0,0.09000000357627869,8.08751392364502
0,RL,LR,wclamp,12,0,0.09666667133569717,7.889389991760254
1,PM,ELU1,ref,12,0,0.1599999964237213,8.247182846069336
1,PM,ELU1,wclamp,12,0,0.16333334147930145,8.191765785217285
1,PM,LR,ref,12,0,0.11916667222976685,8.961690902709961
1,PM,LR,wclamp,12,0,0.12250000238418579,8.390974998474121
1,RL,ELU1,ref,12,0,0.10999999940395355,2.922912359237671
1,RL,ELU1,wclamp,12,0,0.10583333671092987,2.949354648590088
1,RL,LR,ref,12,0,0.09750000387430191,8.043604850769043
1,RL,LR,wclamp,12,0,0.09833333641290665,7.668537139892578
2,PM,ELU1,ref,12,0,0.11749999970197678,8.213343620300293
2,PM,ELU1,wclamp,12,0,0.11666666716337204,8.086563110351562
2,PM,LR,ref,12,0,0.09666667133569717,9.106490135192871
2,PM,LR,wclamp,12,0,0.09750000387430191,8.991271018981934
2,RL,ELU1,ref,12,0,0.10166666656732559,4.8325605392456055
2,RL,ELU1,wclamp,12,0,0.10249999910593033,4.7287116050720215
2,RL,LR,ref,12,0,0.09583333879709244,8.212761878967285
2,RL,LR,wclamp,12,0,0.0949999988079071,7.8968939781188965
0,PM,ELU1,ref,12,75,0.8425000309944153,0.4764179587364197
0,PM,ELU1,wclamp,12,75,0.8475000262260437,0.4669446051120758
0,PM,LR,ref,12,75,0.8641666769981384,0.46560272574424744
0,PM,LR,wclamp,12,75,0.875,0.4272305369377136
0,RL,ELU1,ref,12,75,0.1133333370089531,2.314089775085449
0,RL,ELU1,wclamp,12,75,0.11500000208616257,2.3016867637634277
0,RL,LR,ref,12,75,0.11833333969116211,3.1991472244262695
0,RL,LR,wclamp,12,75,0.11666666716337204,3.153770923614502
1,PM,ELU1,ref,12,75,0.8658333420753479,0.41062620282173157
1,PM,ELU1,wclamp,12,75,0.875,0.39983153343200684
1,PM,LR,ref,12,75,0.8508333563804626,0.44690442085266113
1,PM,LR,wclamp,12,75,0.8600000143051147,0.4310598373413086
1,RL,ELU1,ref,12,75,0.11250000447034836,2.32737398147583
1,RL,ELU1,wclamp,12,75,0.11250000447034836,2.348315954208374
1,RL,LR,ref,12,75,0.1274999976158142,3.263641595840454
1,RL,LR,wclamp,12,75,0.12833333015441895,3.206632375717163
2,PM,ELU1,ref,12,75,0.8291667103767395,0.45518016815185547
2,PM,ELU1,wclamp,12,75,0.8366667032241821,0.4510400593280792
2,PM,LR,ref,12,75,0.8633333444595337,0.4112829566001892
2,PM,LR,wclamp,12,75,0.8525000214576721,0.4147522449493408
2,RL,ELU1,ref,12,75,0.11083333939313889,2.3171744346618652
2,RL,ELU1,wclamp,12,75,0.1158333346247673,2.32187557220459
2,RL,LR,ref,12,75,0.11666666716337204,3.498138427734375
2,RL,LR,wclamp,12,75,0.12333333492279053,3.3713290691375732
0,PM,ELU1,ref,12,375,0.9866666793823242,0.06650150567293167
0,PM,ELU1,wclamp,12,375,0.98416668176651,0.06413549929857254
0,PM,LR,ref,12,375,0.9891666769981384,0.06081545725464821
0,PM,LR,wclamp,12,375,0.9950000047683716,0.055210839956998825
0,RL,ELU1,ref,12,375,0.10750000178813934,2.305392265319824
0,RL,ELU1,wclamp,12,375,0.10833333432674408,2.297992467880249
0,RL,LR,ref,12,375,0.18416666984558105,2.4801480770111084
0,RL,LR,wclamp,12,375,0.19083334505558014,2.4753873348236084
1,PM,ELU1,ref,12,375,0.9858333468437195,0.06452242285013199
1,PM,ELU1,wclamp,12,375,0.9883333444595337,0.06544271111488342
1,PM,LR,ref,12,375,0.9833333492279053,0.0665186420083046
1,PM,LR,wclamp,12,375,0.9883333444595337,0.053341206163167953
1,RL,ELU1,ref,12,375,0.10999999940395355,2.3050057888031006
1,RL,ELU1,wclamp,12,375,0.11166667193174362,2.300929307937622
1,RL,LR,ref,12,375,0.2058333456516266,2.415663957595825
1,RL,LR,wclamp,12,375,0.20750001072883606,2.3972530364990234
2,PM,ELU1,ref,12,375,0.9891666769981384,0.06163462623953819
2,PM,ELU1,wclamp,12,375,0.9900000095367432,0.06004485487937927
2,PM,LR,ref,12,375,0.9808333516120911,0.07729703187942505
2,PM,LR,wclamp,12,375,0.9808333516120911,0.07892739027738571
2,RL,ELU1,ref,12,375,0.11500000208616257,2.296546697616577
2,RL,ELU1,wclamp,12,375,0.12333333492279053,2.2843387126922607
2,RL,LR,ref,12,375,0.20000000298023224,2.5005459785461426
2,RL,LR,wclamp,12,375,0.20750001072883606,2.4502511024475098
0,PM,ELU1,ref,12,1500,1.0,0.0018098584841936827
0,PM,ELU1,wclamp,12,1500,1.0,0.001710805925540626
0,PM,LR,ref,12,1500,1.0,0.0018103091279044747
0,PM,LR,wclamp,12,1500,1.0,0.0016645503928884864
0,RL,ELU1,ref,12,1500,0.11916667222976685,2.2498958110809326
0,RL,ELU1,wclamp,12,1500,0.1300000101327896,2.250033378601074
0,RL,LR,ref,12,1500,0.4000000059604645,1.7287931442260742
0,RL,LR,wclamp,12,1500,0.3908333480358124,1.749606966972351
1,PM,ELU1,ref,12,1500,1.0,0.0016698559047654271
1,PM,ELU1,wclamp,12,1500,1.0,0.0015120140742510557
1,PM,LR,ref,12,1500,1.0,0.0011680491734296083
1,PM,LR,wclamp,12,1500,1.0,0.000969224376603961
1,RL,ELU1,ref,12,1500,0.1133333370089531,2.291696310043335
1,RL,ELU1,wclamp,12,1500,0.1158333346247673,2.2841012477874756
1,RL,LR,ref,12,1500,0.4033333361148834,1.698703408241272
1,RL,LR,wclamp,12,1500,0.39250001311302185,1.6978065967559814
2,PM,ELU1,ref,12,1500,1.0,0.0017629408976063132
2,PM,ELU1,wclamp,12,1500,1.0,0.0016750021604821086
2,PM,LR,ref,12,1500,1.0,0.0012842019787058234
2,PM,LR,wclamp,12,1500,1.0,0.001094935811124742
2,RL,ELU1,ref,12,1500,0.12666666507720947,2.2644476890563965
2,RL,ELU1,wclamp,12,1500,0.12916666269302368,2.251488208770752
2,RL,LR,ref,12,1500,0.40166667103767395,1.7053438425064087
2,RL,LR,wclamp,12,1500,0.41333335638046265,1.6946736574172974
0,PM,ELU1,ref,12,3000,1.0,0.0003664000832941383
0,PM,ELU1,wclamp,12,3000,1.0,0.0003445967158768326
0,PM,LR,ref,12,3000,1.0,0.00035012245643883944
0,PM,LR,wclamp,12,3000,1.0,0.0003316557558719069
0,RL,ELU1,ref,12,3000,0.15166667103767395,2.1910994052886963
0,RL,ELU1,wclamp,12,3000,0.13166667520999908,2.238079071044922
0,RL,LR,ref,12,3000,0.6058333516120911,1.2330114841461182
0,RL,LR,wclamp,12,3000,0.5950000286102295,1.2536418437957764
1,PM,ELU1,ref,12,3000,1.0,0.0002683798666112125
1,PM,ELU1,wclamp,12,3000,1.0,0.00024473946541547775
1,PM,LR,ref,12,3000,1.0,0.00021813513012602925
1,PM,LR,wclamp,12,3000,1.0,0.00020852287707384676
1,RL,ELU1,ref,12,3000,0.11416666954755783,2.2918314933776855
1,RL,ELU1,wclamp,12,3000,0.12083333730697632,2.2677955627441406
1,RL,LR,ref,12,3000,0.5916666984558105,1.2419285774230957
1,RL,LR,wclamp,12,3000,0.5875000357627869,1.2665560245513916
2,PM,ELU1,ref,12,3000,1.0,0.00027468681219033897
2,PM,ELU1,wclamp,12,3000,1.0,0.00023541371047031134
2,PM,LR,ref,12,3000,1.0,0.00022800167789682746
2,PM,LR,wclamp,12,3000,1.0,0.00019452889682725072
2,RL,ELU1,ref,12,3000,0.14166666567325592,2.2084834575653076
2,RL,ELU1,wclamp,12,3000,0.15583333373069763,2.183065176010132
2,RL,LR,ref,12,3000,0.5608333349227905,1.2786922454833984
2,RL,LR,wclamp,12,3000,0.574999988079071,1.2720314264297485
0,PM,ELU1,ref,12,6000,1.0,4.137039286433719e-05
0,PM,ELU1,wclamp,12,6000,1.0,3.6311943404143676e-05
0,PM,LR,ref,12,6000,1.0,3.874182948493399e-05
0,PM,LR,wclamp,12,6000,1.0,3.616651156335138e-05
0,RL,ELU1,ref,12,6000,0.2199999988079071,1.988909125328064
0,RL,ELU1,wclamp,12,6000,0.1875,2.0740067958831787
0,RL,LR,ref,12,6000,0.8575000166893005,0.4970282018184662
0,RL,LR,wclamp,12,6000,0.8700000047683716,0.4801550507545471
1,PM,ELU1,ref,12,6000,1.0,2.468744969519321e-05
1,PM,ELU1,wclamp,12,6000,1.0,2.2552809241460636e-05
1,PM,LR,ref,12,6000,1.0,2.442518962197937e-05
1,PM,LR,wclamp,12,6000,1.0,2.709031105041504e-05
1,RL,ELU1,ref,12,6000,0.13333334028720856,2.2303569316864014
1,RL,ELU1,wclamp,12,6000,0.1691666692495346,2.123378038406372
1,RL,LR,ref,12,6000,0.8833333253860474,0.4224977493286133
1,RL,LR,wclamp,12,6000,0.8725000023841858,0.44278737902641296
2,PM,ELU1,ref,12,6000,1.0,2.637227407831233e-05
2,PM,ELU1,wclamp,12,6000,1.0,2.4482409571646713e-05
2,PM,LR,ref,12,6000,1.0,2.418438634776976e-05
2,PM,LR,wclamp,12,6000,1.0,2.1239122361293994e-05
2,RL,ELU1,ref,12,6000,0.21166667342185974,1.991642713546753
2,RL,ELU1,wclamp,12,6000,0.2291666716337204,1.975854516029358
2,RL,LR,ref,12,6000,0.8583333492279053,0.5010693073272705
2,RL,LR,wclamp,12,6000,0.8883333802223206,0.44500038027763367
0,PM,ELU1,ref,13,0,0.12916666269302368,9.827327728271484
0,PM,ELU1,wclamp,13,0,0.125,9.789285659790039
0,PM,LR,ref,13,0,0.10249999910593033,7.5706562995910645
0,PM,LR,wclamp,13,0,0.0949999988079071,7.84821081161499
0,RL,ELU1,ref,13,0,0.10500000417232513,3.657027244567871
0,RL,ELU1,wclamp,13,0,0.10166666656732559,3.286126136779785
0,RL,LR,ref,13,0,0.10583333671092987,7.710646152496338
0,RL,LR,wclamp,13,0,0.1041666716337204,7.48193883895874
1,PM,ELU1,ref,13,0,0.11500000208616257,10.708325386047363
1,PM,ELU1,wclamp,13,0,0.1158333346247673,10.601007461547852
1,PM,LR,ref,13,0,0.11916667222976685,8.346704483032227
1,PM,LR,wclamp,13,0,0.11833333969116211,7.762482166290283
1,RL,ELU1,ref,13,0,0.0925000011920929,2.730480670928955
1,RL,ELU1,wclamp,13,0,0.09583333879709244,3.212865114212036
1,RL,LR,ref,13,0,0.09666667133569717,8.459259986877441
1,RL,LR,wclamp,13,0,0.10750000178813934,8.31169605255127
2,PM,ELU1,ref,13,0,0.14000000059604645,9.597848892211914
2,PM,ELU1,wclamp,13,0,0.13833333551883698,9.144716262817383
2,PM,LR,ref,13,0,0.15333333611488342,14.9393310546875
2,PM,LR,wclamp,13,0,0.14500001072883606,13.471858978271484
2,RL,ELU1,ref,13,0,0.09583333879709244,3.6301043033599854
2,RL,ELU1,wclamp,13,0,0.10000000149011612,3.7314205169677734
2,RL,LR,ref,13,0,0.10500000417232513,7.58514404296875
2,RL,LR,wclamp,13,0,0.10750000178813934,7.82985782623291
0,PM,ELU1,ref,13,75,0.8508333563804626,0.42037633061408997
0,PM,ELU1,wclamp,13,75,0.85916668176651,0.3902222514152527
0,PM,LR,ref,13,75,0.8650000095367432,0.39542943239212036
0,PM,LR,wclamp,13,75,0.8691666722297668,0.39160045981407166
0,RL,ELU1,ref,13,75,0.10333333909511566,2.3605525493621826
0,RL,ELU1,wclamp,13,75,0.10249999910593033,2.336620330810547
0,RL,LR,ref,13,75,0.12666666507720947,3.3714003562927246
0,RL,LR,wclamp,13,75,0.13333334028720856,3.247404098510742
1,PM,ELU1,ref,13,75,0.8733333349227905,0.3808315098285675
1,PM,ELU1,wclamp,13,75,0.8950000405311584,0.33411145210266113
1,PM,LR,ref,13,75,0.8583333492279053,0.4317588806152344
1,PM,LR,wclamp,13,75,0.8658333420753479,0.43314915895462036
1,RL,ELU1,ref,13,75,0.11083333939313889,2.315519094467163
1,RL,ELU1,wclamp,13,75,0.10833333432674408,2.329090118408203
1,RL,LR,ref,13,75,0.13583333790302277,3.2294976711273193
1,RL,LR,wclamp,13,75,0.148333340883255,3.0886032581329346
2,PM,ELU1,ref,13,75,0.8658333420753479,0.44503089785575867
2,PM,ELU1,wclamp,13,75,0.8608333468437195,0.4218776226043701
2,PM,LR,ref,13,75,0.8333333730697632,0.5319786667823792
2,PM,LR,wclamp,13,75,0.8475000262260437,0.5098320841789246
2,RL,ELU1,ref,13,75,0.1133333370089531,2.3251571655273438
2,RL,ELU1,wclamp,13,75,0.10833333432674408,2.300062417984009
2,RL,LR,ref,13,75,0.11416666954755783,3.349987506866455
2,RL,LR,wclamp,13,75,0.12000000476837158,3.1951394081115723
0,PM,ELU1,ref,13,375,0.9900000095367432,0.04329889267683029
0,PM,ELU1,wclamp,13,375,0.9916666746139526,0.04492916166782379
0,PM,LR,ref,13,375,0.9933333396911621,0.04155457019805908
0,PM,LR,wclamp,13,375,0.9950000047683716,0.041761137545108795
0,RL,ELU1,ref,13,375,0.10750000178813934,2.3184425830841064
0,RL,ELU1,wclamp,13,375,0.10916666686534882,2.315481662750244
0,RL,LR,ref,13,375,0.18916666507720947,2.5161380767822266
0,RL,LR,wclamp,13,375,0.19500000774860382,2.461949110031128
1,PM,ELU1,ref,13,375,0.9941666722297668,0.04281485825777054
1,PM,ELU1,wclamp,13,375,0.9941666722297668,0.03916674479842186
1,PM,LR,ref,13,375,0.9883333444595337,0.0610605888068676
1,PM,LR,wclamp,13,375,0.9883333444595337,0.05665752664208412
1,RL,ELU1,ref,13,375,0.11166667193174362,2.303955554962158
1,RL,ELU1,wclamp,13,375,0.10999999940395355,2.300863742828369
1,RL,LR,ref,13,375,0.2150000035762787,2.4570772647857666
1,RL,LR,wclamp,13,375,0.22833333909511566,2.389141798019409
2,PM,ELU1,ref,13,375,0.9783333539962769,0.09068910032510757
2,PM,ELU1,wclamp,13,375,0.9783333539962769,0.08244101703166962
2,PM,LR,ref,13,375,0.9775000214576721,0.09473487734794617
2,PM,LR,wclamp,13,375,0.971666693687439,0.09423795342445374
2,RL,ELU1,ref,13,375,0.10999999940395355,2.2758736610412598
2,RL,ELU1,wclamp,13,375,0.09916666895151138,2.290132761001587
2,RL,LR,ref,13,375,0.2016666680574417,2.5302176475524902
2,RL,LR,wclamp,13,375,0.2175000011920929,2.4540164470672607
0,PM,ELU1,ref,13,1500,1.0,0.0011893113842234015
0,PM,ELU1,wclamp,13,1500,1.0,0.001222700346261263
0,PM,LR,ref,13,1500,1.0,0.0011406554840505123
0,PM,LR,wclamp,13,1500,1.0,0.0010663914727047086
0,RL,ELU1,ref,13,1500,0.11749999970197678,2.2824149131774902
0,RL,ELU1,wclamp,13,1500,0.12166666984558105,2.245016574859619
0,RL,LR,ref,13,1500,0.3733333349227905,1.783728837966919
0,RL,LR,wclamp,13,1500,0.3941666781902313,1.7558655738830566
1,PM,ELU1,ref,13,1500,1.0,0.0011924454011023045
1,PM,ELU1,wclamp,13,1500,1.0,0.0012087003560736775
1,PM,LR,ref,13,1500,1.0,0.001270285458303988
1,PM,LR,wclamp,13,1500,1.0,0.001010123873129487
1,RL,ELU1,ref,13,1500,0.09583333879709244,2.313030242919922
1,RL,ELU1,wclamp,13,1500,0.09666667133569717,2.288166046142578
1,RL,LR,ref,13,1500,0.40166667103767395,1.7480891942977905
1,RL,LR,wclamp,13,1500,0.41750001907348633,1.6886650323867798
2,PM,ELU1,ref,13,1500,1.0,0.0015294059412553906
2,PM,ELU1,wclamp,13,1500,1.0,0.00128731329459697
2,PM,LR,ref,13,1500,1.0,0.0018858850235119462
2,PM,LR,wclamp,13,1500,1.0,0.0013962244847789407
2,RL,ELU1,ref,13,1500,0.13166667520999908,2.2329442501068115
2,RL,ELU1,wclamp,13,1500,0.12416666746139526,2.2617526054382324
2,RL,LR,ref,13,1500,0.35500001907348633,1.8377074003219604
2,RL,LR,wclamp,13,1500,0.3641666769981384,1.7907443046569824
0,PM,ELU1,ref,13,3000,1.0,0.0002490139158908278
0,PM,ELU1,wclamp,13,3000,1.0,0.00024368286540266126
0,PM,LR,ref,13,3000,1.0,0.00021432479843497276
0,PM,LR,wclamp,13,3000,1.0,0.00020038367074448615
0,RL,ELU1,ref,13,3000,0.12833333015441895,2.242523193359375
0,RL,ELU1,wclamp,13,3000,0.13333334028720856,2.197996139526367
0,RL,LR,ref,13,3000,0.5208333730697632,1.3463624715805054
0,RL,LR,wclamp,13,3000,0.5400000214576721,1.3098849058151245
1,PM,ELU1,ref,13,3000,1.0,0.0002093625080306083
1,PM,ELU1,wclamp,13,3000,1.0,0.00021404902508947998
1,PM,LR,ref,13,3000,1.0,0.00023049712763167918
1,PM,LR,wclamp,13,3000,1.0,0.000201985050807707
1,RL,ELU1,ref,13,3000,0.10999999940395355,2.310728073120117
1,RL,ELU1,wclamp,13,3000,0.1274999976158142,2.266444444656372
1,RL,LR,ref,13,3000,0.5758333206176758,1.2672070264816284
1,RL,LR,wclamp,13,3000,0.6008333563804626,1.1957765817642212
2,PM,ELU1,ref,13,3000,1.0,0.0002814165782183409
2,PM,ELU1,wclamp,13,3000,1.0,0.0002593779645394534
2,PM,LR,ref,13,3000,1.0,0.00033477466786280274
2,PM,LR,wclamp,13,3000,1.0,0.00027741590747609735
2,RL,ELU1,ref,13,3000,0.13500000536441803,2.212139368057251
2,RL,ELU1,wclamp,13,3000,0.14166666567325592,2.1881539821624756
2,RL,LR,ref,13,3000,0.5441666841506958,1.3327302932739258
2,RL,LR,wclamp,13,3000,0.5741666555404663,1.270136833190918
0,PM,ELU1,ref,13,6000,1.0,2.307176691829227e-05
0,PM,ELU1,wclamp,13,6000,1.0,2.2551219444721937e-05
0,PM,LR,ref,13,6000,1.0,2.2550424546352588e-05
0,PM,LR,wclamp,13,6000,1.0,2.1890798961976543e-05
0,RL,ELU1,ref,13,6000,0.1433333307504654,2.1317896842956543
0,RL,ELU1,wclamp,13,6000,0.13500000536441803,2.1461899280548096
0,RL,LR,ref,13,6000,0.8416666984558105,0.5631493926048279
0,RL,LR,wclamp,13,6000,0.8774999976158142,0.4395309090614319
1,PM,ELU1,ref,13,6000,1.0,2.2833348339190707e-05
1,PM,ELU1,wclamp,13,6000,1.0,2.2594134861719795e-05
1,PM,LR,ref,13,6000,1.0,2.3515225620940328e-05
1,PM,LR,wclamp,13,6000,1.0,2.5034745704033412e-05
1,RL,ELU1,ref,13,6000,0.10333333909511566,2.282391309738159
1,RL,ELU1,wclamp,13,6000,0.15000000596046448,2.1869194507598877
1,RL,LR,ref,13,6000,0.8508333563804626,0.533241868019104
1,RL,LR,wclamp,13,6000,0.8925000429153442,0.406914085149765
2,PM,ELU1,ref,13,6000,1.0,2.8480690161813982e-05
2,PM,ELU1,wclamp,13,6000,1.0,2.6903948310064152e-05
2,PM,LR,ref,13,6000,1.0,3.782749263336882e-05
2,PM,LR,wclamp,13,6000,1.0,3.2895408367039636e-05
2,RL,ELU1,ref,13,6000,0.18000000715255737,2.078932046890259
2,RL,ELU1,wclamp,13,6000,0.22166667878627777,1.9863204956054688
2,RL,LR,ref,13,6000,0.8300000429153442,0.5848599672317505
2,RL,LR,wclamp,13,6000,0.90583336353302,0.4019893705844879
0,PM,ELU1,ref,14,0,0.13083334267139435,8.537873268127441
0,PM,ELU1,wclamp,14,0,0.11666666716337204,8.476860046386719
0,PM,LR,ref,14,0,0.08749999850988388,12.151163101196289
0,PM,LR,wclamp,14,0,0.07833333313465118,11.435625076293945
0,RL,ELU1,ref,14,0,0.10000000149011612,3.2898359298706055
0,RL,ELU1,wclamp,14,0,0.09666667133569717,3.3033089637756348
0,RL,LR,ref,14,0,0.09166666865348816,7.436984062194824
0,RL,LR,wclamp,14,0,0.08500000089406967,8.530547142028809
1,PM,ELU1,ref,14,0,0.14916667342185974,8.905667304992676
1,PM,ELU1,wclamp,14,0,0.1300000101327896,8.97091007232666
1,PM,LR,ref,14,0,0.1391666680574417,10.907175064086914
1,PM,LR,wclamp,14,0,0.14166666567325592,9.636716842651367
1,RL,ELU1,ref,14,0,0.10333333909511566,2.402604341506958
1,RL,ELU1,wclamp,14,0,0.10500000417232513,2.8167943954467773
1,RL,LR,ref,14,0,0.08416666835546494,8.222890853881836
1,RL,LR,wclamp,14,0,0.08666666597127914,9.66292953491211
2,PM,ELU1,ref,14,0,0.14500001072883606,10.926851272583008
2,PM,ELU1,wclamp,14,0,0.13583333790302277,10.26240062713623
2,PM,LR,ref,14,0,0.12000000476837158,9.45535659790039
2,PM,LR,wclamp,14,0,0.11749999970197678,10.212944984436035
2,RL,ELU1,ref,14,0,0.10583333671092987,3.34212327003479
2,RL,ELU1,wclamp,14,0,0.09583333879709244,3.769235134124756
2,RL,LR,ref,14,0,0.10500000417232513,7.098530292510986
2,RL,LR,wclamp,14,0,0.10999999940395355,8.149646759033203
0,PM,ELU1,ref,14,75,0.85916668176651,0.4283953905105591
0,PM,ELU1,wclamp,14,75,0.8600000143051147,0.41828715801239014
