seed,env,act,iv,task,online_acc,online_ce,train_acc,train_ce,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1,lowgate_l1,nearzero_l1
0,RL,ELU1,ref,13,0.12017708271741867,2.2535452842712402,0.1433333307504654,2.1317896842956543,11.4296875,4.0929412841796875,3.8515007495880127,11.321582794189453,0.6296584010124207,0.0632166713476181
0,RL,ELU1,wclamp,13,0.1290312558412552,2.2263102531433105,0.13500000536441803,2.1461899280548096,10.701967239379883,4.113054275512695,3.8552262783050537,10.591046333312988,0.6099916696548462,0.07155000418424606
0,RL,LR,ref,13,0.5118125081062317,1.4738895893096924,0.8416666984558105,0.5631493926048279,12.42304801940918,3.5877697467803955,6.724361419677734,12.353886604309082,0.0,0.0421166718006134
0,RL,LR,wclamp,13,0.5321041345596313,1.4132788181304932,0.8774999976158142,0.4395309090614319,10.842241287231445,3.6187517642974854,6.835714817047119,10.770439147949219,0.0,0.05147499591112137
1,PM,ELU1,ref,13,0.9926249980926514,0.03187839314341545,1.0,2.2833348339190707e-05,5.476195335388184,2.7442877292633057,2.1735103130340576,5.4103546142578125,0.2811416685581207,0.24396665394306183
1,PM,ELU1,wclamp,13,0.992760419845581,0.031052425503730774,1.0,2.2594134861719795e-05,4.7233195304870605,2.75040340423584,2.1787948608398438,4.65961217880249,0.25230833888053894,0.2741333544254303
1,PM,LR,ref,13,0.9913749694824219,0.03093588910996914,1.0,2.3515225620940328e-05,5.060035228729248,2.497349739074707,3.0526273250579834,5.000377178192139,0.0,0.21551668643951416
1,PM,LR,wclamp,13,0.9919478893280029,0.028795916587114334,1.0,2.5034745704033412e-05,4.450511455535889,2.4916532039642334,3.04638934135437,4.389207363128662,0.0,0.22646670043468475
1,RL,ELU1,ref,13,0.09883332997560501,2.314767599105835,0.10333333909511566,2.282391309738159,10.813676834106445,3.9000744819641113,3.8659369945526123,10.693591117858887,0.674625039100647,0.04354999586939812
1,RL,ELU1,wclamp,13,0.11310416460037231,2.2756435871124268,0.15000000596046448,2.1869194507598877,10.585944175720215,3.9311211109161377,3.8685288429260254,10.475996971130371,0.6093333959579468,0.06169166415929794
1,RL,LR,ref,13,0.5275729298591614,1.455792784690857,0.8508333563804626,0.533241868019104,11.926445007324219,3.5822222232818604,6.630565166473389,11.875640869140625,0.0,0.04032500088214874
1,RL,LR,wclamp,13,0.5555416345596313,1.3680882453918457,0.8925000429153442,0.406914085149765,10.589950561523438,3.6120481491088867,6.718644618988037,10.539142608642578,0.0,0.04884167015552521
2,PM,ELU1,ref,13,0.9912083148956299,0.03454841300845146,1.0,2.8480690161813982e-05,5.6744513511657715,2.744004964828491,2.2452945709228516,5.625490665435791,0.27828335762023926,0.225925013422966
2,PM,ELU1,wclamp,13,0.9919166564941406,0.03282739222049713,1.0,2.6903948310064152e-05,4.917372226715088,2.7554802894592285,2.2443244457244873,4.866016864776611,0.256933331489563,0.24450832605361938
2,PM,LR,ref,13,0.9899166822433472,0.04196732118725777,1.0,3.782749263336882e-05,5.116006374359131,2.5171639919281006,3.2197105884552,5.060080528259277,0.0,0.19468334317207336
2,PM,LR,wclamp,13,0.9908124804496765,0.036340538412332535,1.0,3.2895408367039636e-05,4.511643409729004,2.519068956375122,3.23298716545105,4.453094959259033,0.0,0.21040001511573792
2,RL,ELU1,ref,13,0.14096875488758087,2.213350772857666,0.18000000715255737,2.078932046890259,11.581552505493164,4.331719398498535,4.155068874359131,11.504953384399414,0.6259916424751282,0.06509166955947876
2,RL,ELU1,wclamp,13,0.144572913646698,2.19473934173584,0.22166667878627777,1.9863204956054688,10.932354927062988,4.338203430175781,4.160099506378174,10.856035232543945,0.6221083402633667,0.06621666997671127
2,RL,LR,ref,13,0.5007187724113464,1.5240986347198486,0.8300000429153442,0.5848599672317505,11.72276496887207,3.628629684448242,6.436913967132568,11.6626558303833,0.0,0.03559999540448189
2,RL,LR,wclamp,13,0.534458339214325,1.4282253980636597,0.90583336353302,0.4019893705844879,10.2916259765625,3.675873279571533,6.568681240081787,10.22744083404541,0.0,0.047874998301267624
0,PM,ELU1,ref,14,0.9923020601272583,0.03162023052573204,1.0,2.42463756876532e-05,5.586680889129639,2.78621506690979,2.241565704345703,5.5323805809021,0.2789916694164276,0.24506665766239166
0,PM,ELU1,wclamp,14,0.992645800113678,0.029709886759519577,1.0,2.7533373213373125e-05,4.72666072845459,2.7958147525787354,2.255704879760742,4.672950744628906,0.25952500104904175,0.2640083432197571
0,PM,LR,ref,14,0.99260413646698,0.031115533784031868,1.0,2.8376976842992008e-05,5.187644958496094,2.5163280963897705,3.2125356197357178,5.131208419799805,0.0,0.20424999296665192
0,PM,LR,wclamp,14,0.992645800113678,0.03020359016954899,1.0,3.052790998481214e-05,4.44754695892334,2.529299259185791,3.2390365600585938,4.3881754875183105,0.0,0.22110000252723694
0,RL,ELU1,ref,14,0.1067291647195816,2.2893056869506836,0.12166666984558105,2.2422337532043457,11.568617820739746,4.116957187652588,3.848776340484619,11.450237274169922,0.6690083146095276,0.05458333343267441
0,RL,ELU1,wclamp,14,0.10844791680574417,2.288041114807129,0.1366666704416275,2.202350616455078,10.716303825378418,4.122803688049316,3.848973512649536,10.591046333312988,0.6246750950813293,0.06653333455324173
0,RL,LR,ref,14,0.5117499828338623,1.4859143495559692,0.8450000286102295,0.5571300387382507,12.928110122680664,3.6282472610473633,6.677678108215332,12.85550308227539,0.0,0.040049999952316284
0,RL,LR,wclamp,14,0.5260103940963745,1.4391785860061646,0.875,0.4634687900543213,10.849431037902832,3.681948184967041,6.864993572235107,10.770439147949219,0.0,0.04658333212137222
1,PM,ELU1,ref,14,0.991937518119812,0.034865617752075195,1.0,4.33699315181002e-05,5.745048522949219,2.8290483951568604,2.224154233932495,5.674310207366943,0.3350333869457245,0.20369167625904083
1,PM,ELU1,wclamp,14,0.9922187328338623,0.032097283750772476,1.0,3.6128363717580214e-05,4.724239349365234,2.8329858779907227,2.2222843170166016,4.65961217880249,0.2936083674430847,0.2477833330631256
1,PM,LR,ref,14,0.9910833239555359,0.03554021194577217,1.0,3.757754893740639e-05,5.266538619995117,2.5622568130493164,3.0996572971343994,5.206757068634033,0.0,0.18496665358543396
1,PM,LR,wclamp,14,0.9912812113761902,0.032311826944351196,1.0,3.362695497344248e-05,4.453066349029541,2.5590312480926514,3.1029627323150635,4.389207363128662,0.0,0.1998833417892456
1,RL,ELU1,ref,14,0.10364583134651184,2.3084557056427,0.11250000447034836,2.2845635414123535,10.899502754211426,3.906934976577759,3.8628270626068115,10.780024528503418,0.6462083458900452,0.04946666210889816
1,RL,ELU1,wclamp,14,0.11706250160932541,2.268770217895508,0.13333334028720856,2.207024097442627,10.591347694396973,3.955690860748291,3.8681724071502686,10.475996971130371,0.6245833039283752,0.05840000510215759
1,RL,LR,ref,14,0.4870624840259552,1.5620486736297607,0.8174999952316284,0.6135307550430298,12.350939750671387,3.5624945163726807,6.493394374847412,12.294634819030762,0.0,0.037191666662693024
1,RL,LR,wclamp,14,0.48666664958000183,1.549431324005127,0.8383333683013916,0.5664663910865784,10.591642379760742,3.612128257751465,6.604103088378906,10.539142608642578,0.0,0.04658333212137222
2,PM,ELU1,ref,14,0.9911562204360962,0.037069354206323624,1.0,3.887176717398688e-05,5.911984920501709,2.8382256031036377,2.297473669052124,5.860150337219238,0.31306663155555725,0.22789166867733002
2,PM,ELU1,wclamp,14,0.9911770820617676,0.035944581031799316,1.0,3.08728231175337e-05,4.921365737915039,2.8645451068878174,2.2935283184051514,4.866016864776611,0.2790999710559845,0.25913330912590027
2,PM,LR,ref,14,0.9909895658493042,0.036373499780893326,1.0,4.077911580679938e-05,5.3116936683654785,2.597975015640259,3.2758522033691406,5.2489824295043945,0.0,0.19044168293476105
2,PM,LR,wclamp,14,0.9909583330154419,0.03591269254684448,1.0,3.847161860903725e-05,4.517505168914795,2.6002068519592285,3.2965056896209717,4.453094959259033,0.0,0.2070000022649765
2,RL,ELU1,ref,14,0.13997916877269745,2.2157745361328125,0.18916666507720947,2.0916244983673096,11.777666091918945,4.371312141418457,4.15374231338501,11.693851470947266,0.6542666554450989,0.05845833942294121
2,RL,ELU1,wclamp,14,0.13602083921432495,2.2273638248443604,0.1808333396911621,2.1010959148406982,10.943659782409668,4.3849382400512695,4.1540961265563965,10.856035232543945,0.6527916789054871,0.06170833110809326
2,RL,LR,ref,14,0.5391249656677246,1.4093761444091797,0.846666693687439,0.5145523548126221,12.063102722167969,3.6729376316070557,6.451467037200928,11.997047424316406,0.0,0.0409083366394043
2,RL,LR,wclamp,14,0.5740416646003723,1.299692153930664,0.8991667032241821,0.3534669876098633,10.301152229309082,3.7522857189178467,6.664497375488281,10.22744083404541,0.0,0.05593333765864372
0,PM,ELU1,ref,15,0.9913854002952576,0.038109052926301956,1.0,4.6664874389534816e-05,5.813836574554443,2.87040376663208,2.2811646461486816,5.744768142700195,0.31813332438468933,0.2152000069618225
0,PM,ELU1,wclamp,15,0.9918333292007446,0.035508424043655396,1.0,2.9392243959591724e-05,4.734361171722412,2.886934757232666,2.2767536640167236,4.672950744628906,0.2532166540622711,0.26487502455711365
0,PM,LR,ref,15,0.991614580154419,0.03555716574192047,1.0,3.409624332562089e-05,5.37220573425293,2.575284481048584,3.2468583583831787,5.316929817199707,0.0,0.19501666724681854
0,PM,LR,wclamp,15,0.9921249747276306,0.03280915319919586,1.0,3.19008031510748e-05,4.448074817657471,2.5932562351226807,3.286452054977417,4.3881754875183105,0.0,0.21190834045410156
0,RL,ELU1,ref,15,0.1132083311676979,2.308987617492676,0.1341666728258133,2.288363456726074,11.617228507995605,4.111756324768066,3.843019485473633,11.47619342803955,0.7257583141326904,0.038975004106760025
0,RL,ELU1,wclamp,15,0.1210208311676979,2.279329299926758,0.14750000834465027,2.214416742324829,10.728198051452637,4.1405930519104,3.844440221786499,10.591046333312988,0.6522499322891235,0.05833333358168602
0,RL,LR,ref,15,0.5221979022026062,1.4633315801620483,0.8558333516120911,0.5096319317817688,13.215862274169922,3.6319873332977295,6.589393615722656,13.130631446838379,0.0,0.03858333081007004
0,RL,LR,wclamp,15,0.5173958539962769,1.452114462852478,0.8658333420753479,0.4792267084121704,10.860483169555664,3.7148547172546387,6.852331638336182,10.770439147949219,0.0,0.04533333703875542
1,PM,ELU1,ref,15,0.9909583330154419,0.03651144728064537,1.0,2.2703807189827785e-05,5.966151714324951,2.9366698265075684,2.26533579826355,5.898202419281006,0.29415833950042725,0.21413332223892212
1,PM,ELU1,wclamp,15,0.9909791350364685,0.035167597234249115,1.0,2.0877520000794902e-05,4.726722717285156,2.930129289627075,2.2560927867889404,4.659611701965332,0.2554500102996826,0.24360832571983337
1,PM,LR,ref,15,0.9904375076293945,0.03686971217393875,1.0,2.9865503165638074e-05,5.449038982391357,2.6190361976623535,3.1321139335632324,5.3880133628845215,0.0,0.18443332612514496
1,PM,LR,wclamp,15,0.9918020963668823,0.03065050020813942,1.0,1.857558891060762e-05,4.449586868286133,2.5997753143310547,3.121081590652466,4.389207363128662,0.0,0.2078416794538498
1,RL,ELU1,ref,15,0.12122916430234909,2.24611496925354,0.15583333373069763,2.129065752029419,11.305197715759277,3.933051109313965,3.8618667125701904,11.198675155639648,0.5797333121299744,0.0627250000834465
1,RL,ELU1,wclamp,15,0.10607291758060455,2.2916481494903564,0.12416666746139526,2.228987693786621,10.6012544631958,3.96496844291687,3.8630433082580566,10.475996971130371,0.6155250072479248,0.058941666036844254
1,RL,LR,ref,15,0.5364270806312561,1.4051402807235718,0.8725000023841858,0.470363974571228,12.803236961364746,3.6096928119659424,6.538262844085693,12.740069389343262,0.0,0.03883333131670952
1,RL,LR,wclamp,15,0.555343747138977,1.3451499938964844,0.909166693687439,0.35479986667633057,10.601713180541992,3.69740891456604,6.751060485839844,10.539144515991211,0.0,0.05224999785423279
2,PM,ELU1,ref,15,0.9918020963668823,0.03253549709916115,1.0,2.402146674285177e-05,6.113739967346191,2.9335479736328125,2.309892177581787,6.066497325897217,0.32555830478668213,0.21165001392364502
2,PM,ELU1,wclamp,15,0.9919270873069763,0.0335216149687767,1.0,2.474784923833795e-05,4.917522430419922,2.9451348781585693,2.311333417892456,4.866016864776611,0.29341667890548706,0.23465001583099365
2,PM,LR,ref,15,0.9909583330154419,0.03711197152733803,1.0,3.505548011162318e-05,5.4682488441467285,2.617729663848877,3.2760231494903564,5.409953594207764,0.0,0.19196666777133942
2,PM,LR,wclamp,15,0.992145836353302,0.031140802428126335,1.0,2.9782455385429785e-05,4.512869358062744,2.6451327800750732,3.315758466720581,4.453094959259033,0.0,0.2079000025987625
2,RL,ELU1,ref,15,0.12518750131130219,2.2315855026245117,0.19333334267139435,2.116121292114258,12.107144355773926,4.394120216369629,4.148479461669922,12.013721466064453,0.6809167265892029,0.05268333852291107
2,RL,ELU1,wclamp,15,0.12031249701976776,2.255772590637207,0.1758333444595337,2.1468899250030518,10.950153350830078,4.401445388793945,4.14904260635376,10.856035232543945,0.674500048160553,0.05909166857600212
2,RL,LR,ref,15,0.5291354060173035,1.4606292247772217,0.8566666841506958,0.520363450050354,12.522849082946777,3.6753556728363037,6.3711161613464355,12.451610565185547,0.0,0.04257500544190407
2,RL,LR,wclamp,15,0.5432395935058594,1.415940761566162,0.8691666722297668,0.46393704414367676,10.307390213012695,3.7984938621520996,6.667462348937988,10.227439880371094,0.0,0.04874999821186066
0,PM,ELU1,ref,16,0.9918228983879089,0.03631656616926193,1.0,4.1156610677717254e-05,6.053918361663818,2.9533331394195557,2.310873508453369,5.988154411315918,0.3041083514690399,0.21531668305397034
0,PM,ELU1,wclamp,16,0.9922499656677246,0.03337014839053154,1.0,3.550847395672463e-05,4.738338947296143,2.9636504650115967,2.3092753887176514,4.672950744628906,0.2606416642665863,0.2572583258152008
0,PM,LR,ref,16,0.9913333058357239,0.03466300666332245,1.0,3.003557685588021e-05,5.5313849449157715,2.652879476547241,3.3030433654785156,5.475773334503174,0.0,0.18697500228881836
0,PM,LR,wclamp,16,0.9914374947547913,0.03328557685017586,1.0,2.9160182748455554e-05,4.448904514312744,2.6652019023895264,3.3468117713928223,4.3881754875183105,0.0,0.2062416821718216
0,RL,ELU1,ref,16,0.1081145852804184,2.300699472427368,0.125,2.24906063079834,11.715956687927246,4.121125221252441,3.840404510498047,11.578399658203125,0.7007833123207092,0.045008331537246704
0,RL,ELU1,wclamp,16,0.10760416835546494,2.302091121673584,0.10750000178813934,2.2792131900787354,10.75231647491455,4.141363620758057,3.8401660919189453,10.591045379638672,0.6810832023620605,0.05418333038687706
0,RL,LR,ref,16,0.4830729067325592,1.5708109140396118,0.7900000214576721,0.6794372797012329,13.658287048339844,3.6102404594421387,6.4664506912231445,13.572757720947266,0.0,0.03225833550095558
0,RL,LR,wclamp,16,0.5464687347412109,1.3937029838562012,0.8866667151451111,0.4249628186225891,10.866708755493164,3.760228157043457,6.86895751953125,10.770439147949219,0.0,0.05495000258088112
1,PM,ELU1,ref,16,0.9912604093551636,0.037303972989320755,1.0,3.894567635143176e-05,6.237368106842041,3.009470224380493,2.3013408184051514,6.163694858551025,0.35507500171661377,0.18579167127609253
1,PM,ELU1,wclamp,16,0.991572916507721,0.033574916422367096,1.0,2.3686092390562408e-05,4.739802360534668,3.0246596336364746,2.2953383922576904,4.659611701965332,0.30508336424827576,0.23568332195281982
1,PM,LR,ref,16,0.9903645515441895,0.041986506432294846,1.0,3.484567059786059e-05,5.6336236000061035,2.684365749359131,3.1758980751037598,5.566251277923584,0.0,0.16732501983642578
1,PM,LR,wclamp,16,0.9909791350364685,0.03522604703903198,1.0,2.6537578378338367e-05,4.45850133895874,2.6908905506134033,3.1879169940948486,4.389207363128662,0.0,0.19384166598320007
1,RL,ELU1,ref,16,0.1068437471985817,2.307323694229126,0.11250000447034836,2.2872695922851562,11.357874870300293,3.9368789196014404,3.855879545211792,11.233015060424805,0.6228167414665222,0.05222499743103981
1,RL,ELU1,wclamp,16,0.10531249642372131,2.3049097061157227,0.1133333370089531,2.2860705852508545,10.612011909484863,3.974543571472168,3.8593337535858154,10.475996971130371,0.635033369064331,0.05558333545923233
1,RL,LR,ref,16,0.5116249918937683,1.4906911849975586,0.8566666841506958,0.5334938764572144,13.020106315612793,3.62052059173584,6.472171783447266,12.946296691894531,0.0,0.03660833463072777
1,RL,LR,wclamp,16,0.5138020515441895,1.4688305854797363,0.8500000238418579,0.5177764296531677,10.61410140991211,3.7257983684539795,6.6971330642700195,10.539142608642578,0.0,0.04908332973718643
2,PM,ELU1,ref,16,0.9918020963668823,0.03428081050515175,1.0,2.17851011257153e-05,6.299948692321777,3.0257766246795654,2.3185012340545654,6.248371601104736,0.3117166757583618,0.21114999055862427
2,PM,ELU1,wclamp,16,0.9925937652587891,0.028570136055350304,1.0,1.8492539311409928e-05,4.92373514175415,3.038858652114868,2.332195997238159,4.866016864776611,0.2743416726589203,0.2581416964530945
2,PM,LR,ref,16,0.9911875128746033,0.034831736236810684,1.0,3.193696466041729e-05,5.647191047668457,2.6804680824279785,3.3145852088928223,5.588252067565918,0.0,0.1861083209514618
2,PM,LR,wclamp,16,0.9918854236602783,0.03191308677196503,1.0,2.866983413696289e-05,4.510692119598389,2.7162818908691406,3.3837571144104004,4.453094959259033,0.0,0.22663329541683197
2,RL,ELU1,ref,16,0.11111458390951157,2.2768423557281494,0.13333334028720856,2.2044548988342285,12.261640548706055,4.416531085968018,4.144540786743164,12.173320770263672,0.6757082939147949,0.05309166759252548
2,RL,ELU1,wclamp,16,0.12410416454076767,2.2439820766448975,0.17000000178813934,2.0859177112579346,10.948564529418945,4.432706832885742,4.148861408233643,10.856035232543945,0.6528333425521851,0.06259166449308395
2,RL,LR,ref,16,0.5162083506584167,1.4680416584014893,0.8583333492279053,0.4913428723812103,12.870738983154297,3.6680798530578613,6.289498805999756,12.794178009033203,0.0,0.04129166156053543
2,RL,LR,wclamp,16,0.534375011920929,1.4079444408416748,0.8858333826065063,0.442279577255249,10.310370445251465,3.822789192199707,6.691337585449219,10.22744083404541,0.0,0.05323333293199539
0,PM,ELU1,ref,17,0.9914999604225159,0.035281144082546234,1.0,3.3458076359238476e-05,6.255295753479004,3.0439956188201904,2.3358967304229736,6.191616058349609,0.3182833194732666,0.21502500772476196
0,PM,ELU1,wclamp,17,0.9923020601272583,0.03336174413561821,1.0,2.7368863811716437e-05,4.737814903259277,3.044600486755371,2.3360989093780518,4.672950744628906,0.24669165909290314,0.2661583423614502
0,PM,LR,ref,17,0.9913333058357239,0.03545167297124863,1.0,2.4662018404342234e-05,5.6925272941589355,2.6666958332061768,3.2723991870880127,5.64150333404541,0.0,0.19829168915748596
0,PM,LR,wclamp,17,0.9916666746139526,0.03405287116765976,1.0,2.2929310944164172e-05,4.44401741027832,2.682394027709961,3.3313674926757812,4.3881754875183105,0.0,0.21436668932437897
0,RL,ELU1,ref,17,0.11057291179895401,2.293362617492676,0.125,2.271657943725586,11.85511589050293,4.1354217529296875,3.8388164043426514,11.721417427062988,0.6832333207130432,0.04846666753292084
0,RL,ELU1,wclamp,17,0.10146874934434891,2.3162195682525635,0.11166667193174362,2.310148239135742,10.766313552856445,4.1405253410339355,3.8375375270843506,10.591045379638672,0.7032250165939331,0.046174999326467514
0,RL,LR,ref,17,0.5096770524978638,1.4939008951187134,0.8241667151451111,0.608922004699707,14.081992149353027,3.6178882122039795,6.430728435516357,13.992697715759277,0.0,0.034599997103214264
0,RL,LR,wclamp,17,0.546958327293396,1.391424298286438,0.9100000262260437,0.3524954319000244,10.87704086303711,3.8080291748046875,6.878589630126953,10.770439147949219,0.0,0.0564916655421257
1,PM,ELU1,ref,17,0.9914582967758179,0.034442633390426636,1.0,2.9398601327557117e-05,6.42589807510376,3.0991499423980713,2.329573392868042,6.350793361663818,0.3473333716392517,0.21305833756923676
1,PM,ELU1,wclamp,17,0.9921666383743286,0.030418161302804947,1.0,1.7441114323446527e-05,4.739643573760986,3.1142711639404297,2.3238296508789062,4.659611701965332,0.2653583586215973,0.26229166984558105
1,PM,LR,ref,17,0.9906249642372131,0.035162076354026794,1.0,3.537098746164702e-05,5.813582420349121,2.7637298107147217,3.236635208129883,5.742218494415283,0.0,0.17041665315628052
1,PM,LR,wclamp,17,0.991937518119812,0.030649598687887192,1.0,2.7554035114008002e-05,4.454584121704102,2.7495007514953613,3.2395057678222656,4.389207363128662,0.0,0.2233833372592926
1,RL,ELU1,ref,17,0.10564583539962769,2.3049533367156982,0.12000000476837158,2.272529363632202,11.435927391052246,3.943674325942993,3.8517892360687256,11.308279991149902,0.6283833384513855,0.054108329117298126
1,RL,ELU1,wclamp,17,0.1055208295583725,2.3073508739471436,0.12166666984558105,2.276418685913086,10.618400573730469,3.980419874191284,3.8546242713928223,10.475996971130371,0.6371999979019165,0.05587499588727951
1,RL,LR,ref,17,0.4936979115009308,1.5425572395324707,0.8149999976158142,0.6502526998519897,13.483051300048828,3.635002851486206,6.402469635009766,13.394543647766113,0.0,0.034441664814949036
1,RL,LR,wclamp,17,0.5286145806312561,1.430682897567749,0.8858333826065063,0.4221971035003662,10.622126579284668,3.767585277557373,6.6897125244140625,10.539142608642578,0.0,0.05404167249798775
2,PM,ELU1,ref,17,0.9912708401679993,0.03600108250975609,1.0,2.9031436497461982e-05,6.479862689971924,3.1062252521514893,2.3483054637908936,6.425685882568359,0.3011166751384735,0.22002500295639038
2,PM,ELU1,wclamp,17,0.9918228983879089,0.03261904790997505,1.0,1.8405915398034267e-05,4.917788028717041,3.1423897743225098,2.353505849838257,4.866016864776611,0.22341667115688324,0.2853083312511444
2,PM,LR,ref,17,0.9898645877838135,0.04121372103691101,1.0,4.423300561029464e-05,5.817707538604736,2.739452362060547,3.3495125770568848,5.7547926902771,0.0,0.17793333530426025
2,PM,LR,wclamp,17,0.9901250004768372,0.03787405788898468,1.0,3.6808651202591136e-05,4.521611213684082,2.8013710975646973,3.461045980453491,4.453094959259033,0.0,0.1903499811887741
2,RL,ELU1,ref,17,0.11372916400432587,2.2900211811065674,0.12833333015441895,2.235576629638672,12.355822563171387,4.430942058563232,4.138177394866943,12.259477615356445,0.7155582904815674,0.04622500389814377
2,RL,ELU1,wclamp,17,0.12702083587646484,2.249596118927002,0.19500000774860382,2.0681934356689453,10.957172393798828,4.4671173095703125,4.144654750823975,10.856035232543945,0.6486499905586243,0.06375833600759506
2,RL,LR,ref,17,0.527802050113678,1.4462791681289673,0.8508333563804626,0.5225614309310913,13.161149978637695,3.6901164054870605,6.2653422355651855,13.076798439025879,0.0,0.039866670966148376
2,RL,LR,wclamp,17,0.5348854064941406,1.415711760520935,0.871666669845581,0.45621928572654724,10.315080642700195,3.852627992630005,6.719770908355713,10.22744083404541,0.0,0.04432499781250954
0,PM,ELU1,ref,18,0.9908750057220459,0.0396977923810482,1.0,3.079970701946877e-05,6.451344013214111,3.120124340057373,2.367433786392212,6.376995086669922,0.3162333369255066,0.21364165842533112
0,PM,ELU1,wclamp,18,0.9910624623298645,0.039792586117982864,1.0,3.103256312897429e-05,4.747684001922607,3.1320648193359375,2.3387436866760254,4.672950744628906,0.24182501435279846,0.24940836429595947
0,PM,LR,ref,18,0.9903854131698608,0.03987082093954086,1.0,4.883289511781186e-05,5.8981242179870605,2.7493722438812256,3.327338457107544,5.828577041625977,0.0,0.15864166617393494
0,PM,LR,wclamp,18,0.9915937185287476,0.03297506645321846,1.0,2.4450124328723177e-05,4.4545207023620605,2.736842393875122,3.3692080974578857,4.3881754875183105,0.0,0.20879167318344116
0,RL,ELU1,ref,18,0.10348958522081375,2.3065836429595947,0.10249999910593033,2.2817187309265137,11.972190856933594,4.141955375671387,3.8338799476623535,11.824448585510254,0.7109083533287048,0.04208333417773247
0,RL,ELU1,wclamp,18,0.10885416716337204,2.2882988452911377,0.12333333492279053,2.239910364151001,10.755250930786133,4.15264892578125,3.837775468826294,10.591046333312988,0.6243667006492615,0.06448333710432053
0,RL,LR,ref,18,0.5230208039283752,1.449458360671997,0.8541666865348816,0.4956354796886444,14.42044448852539,3.6048805713653564,6.389710903167725,14.326367378234863,0.0,0.04066666215658188
0,RL,LR,wclamp,18,0.5491145849227905,1.3821254968643188,0.8908333778381348,0.4044974148273468,10.884413719177246,3.8482725620269775,6.896556377410889,10.770439147949219,0.0,0.05403333157300949
1,PM,ELU1,ref,18,0.9919895529747009,0.032397955656051636,1.0,1.9941329810535535e-05,6.61780309677124,3.1731767654418945,2.3683812618255615,6.5520830154418945,0.32825833559036255,0.2132333368062973
1,PM,ELU1,wclamp,18,0.9921354055404663,0.03249550238251686,1.0,2.5965373424696736e-05,4.751510143280029,3.2016191482543945,2.3766536712646484,4.65961217880249,0.29460832476615906,0.25355836749076843
1,PM,LR,ref,18,0.9900624752044678,0.04127935320138931,1.0,4.17896117141936e-05,5.983785152435303,2.827044725418091,3.285506010055542,5.912723541259766,0.0,0.16690833866596222
1,PM,LR,wclamp,18,0.992062509059906,0.029004639014601707,1.0,2.638181103975512e-05,4.456878662109375,2.7958080768585205,3.3193371295928955,4.389207363128662,0.0,0.21422500908374786
1,RL,ELU1,ref,18,0.1054375022649765,2.3037772178649902,0.12083333730697632,2.2723968029022217,11.549177169799805,3.958474636077881,3.8494064807891846,11.421418190002441,0.6209250092506409,0.05373333394527435
1,RL,ELU1,wclamp,18,0.10044791549444199,2.315960645675659,0.10833333432674408,2.282454252243042,10.624917984008789,3.982142210006714,3.8490312099456787,10.475996971130371,0.6608583927154541,0.05014166980981827
1,RL,LR,ref,18,0.4894166588783264,1.5537790060043335,0.8083333373069763,0.6676473021507263,13.96746826171875,3.6373984813690186,6.350879192352295,13.87839126586914,0.0,0.031033331528306007
1,RL,LR,wclamp,18,0.5168541669845581,1.4529058933258057,0.8558333516120911,0.484085351228714,10.629383087158203,3.80592942237854,6.666900634765625,10.539142608642578,0.0,0.04945000261068344
2,PM,ELU1,ref,18,0.9913958311080933,0.0351954810321331,1.0,2.7180512915947475e-05,6.682000160217285,3.1794285774230957,2.3873965740203857,6.630974769592285,0.3308666944503784,0.2055416703224182
2,PM,ELU1,wclamp,18,0.992145836353302,0.029740246012806892,1.0,1.7090638721128926e-05,4.9256911277771,3.2211313247680664,2.4038150310516357,4.866016864776611,0.28505000472068787,0.2657333314418793
2,PM,LR,ref,18,0.9881874918937683,0.05330556631088257,1.0,6.153027061372995e-05,6.027716636657715,2.799792528152466,3.3738410472869873,5.951488018035889,0.0,0.1731666624546051
2,PM,LR,wclamp,18,0.9905416369438171,0.03908635303378105,1.0,4.480242932913825e-05,4.5303635597229,2.84564208984375,3.5074150562286377,4.453094959259033,0.0,0.20434167981147766
2,RL,ELU1,ref,18,0.11633333563804626,2.283529043197632,0.13166667520999908,2.234661817550659,12.448102951049805,4.436970233917236,4.1335906982421875,12.346186637878418,0.7124583721160889,0.045916665345430374
2,RL,ELU1,wclamp,18,0.12160416692495346,2.2722067832946777,0.13333334028720856,2.2337753772735596,10.970251083374023,4.49326753616333,4.138061046600342,10.856035232543945,0.6619499921798706,0.05861666053533554
2,RL,LR,ref,18,0.5209375023841858,1.4920262098312378,0.8408333659172058,0.5676264762878418,13.733662605285645,3.706954002380371,6.240062236785889,13.6458740234375,0.0,0.03709166869521141
2,RL,LR,wclamp,18,0.551562488079071,1.3910897970199585,0.8841667175292969,0.4237891733646393,10.316859245300293,3.897427558898926,6.772454738616943,10.22744083404541,0.0,0.047275010496377945
0,PM,ELU1,ref,19,0.9917916655540466,0.03587409853935242,1.0,2.5141240257653408e-05,6.646327972412109,3.20837140083313,2.3787693977355957,6.5768961906433105,0.3319166600704193,0.21501664817333221
0,PM,ELU1,wclamp,19,0.9923853874206543,0.03060881234705448,1.0,1.8901031580753624e-05,4.756287574768066,3.2439465522766113,2.3594348430633545,4.672950744628906,0.2725333273410797,0.2609916925430298
