seed,branch,task,step,selected_rank,unit_id,q,zmean,gate_mean,sink_q_ge_0_95,dWin_interval_norm,db_interval_abs,dWout_interval_norm,upstream_l1_dWin_mean_interval,upstream_l1_db_mean_interval,upstream_l1_dWout_mean_interval,probe_ce,probe_acc,online_ce,online_acc,probe_auc_0_75_term
0,A,25,3000,4,63,1.0,-91.16712188720703,2.450374201573677e-15,1,4.922452717437409e-05,4.991888999938965e-07,0.010243060998618603,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,5,45,1.0,-118.22251892089844,9.130273190391898e-18,1,0.0,0.0,0.010242453776299953,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,6,69,1.0,-116.807373046875,4.042828764864157e-20,1,0.0,0.0,0.010242398828268051,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,7,81,1.0,-123.4111328125,9.837309127694048e-18,1,0.0,0.0,0.01024270337074995,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,8,84,1.0,-112.15927124023438,3.495019204602379e-11,1,7.170207391027361e-05,5.930662155151367e-06,0.010242760181427002,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,9,72,0.996666669845581,-34.59687423706055,0.0033474494703114033,1,0.29890701174736023,0.01960378885269165,0.043203599750995636,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,10,73,1.0,-174.80307006835938,2.4125260055979863e-26,1,0.0,0.0,0.010242841206490993,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,11,59,1.0,-66.81614685058594,6.37146158055657e-08,1,0.009632933884859085,0.0006022453308105469,0.010243178345263004,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,12,14,1.0,-114.69908142089844,7.633124949617739e-21,1,0.0,0.0,0.010242403484880924,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,13,61,1.0,-121.0550537109375,5.283685834877613e-22,1,0.0,0.0,0.010242343880236149,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,14,3,1.0,-106.7454605102539,7.890246237805286e-17,1,0.0,0.0,0.010242493823170662,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,15,51,1.0,-142.70648193359375,4.312233796138953e-22,1,0.0,0.0,0.010242580436170101,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,16,42,1.0,-134.9869842529297,3.1642734104159457e-21,1,0.0,0.0,0.010242515243589878,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,17,95,1.0,-112.423828125,3.07400535148189e-13,1,0.00016551576845813543,1.043081283569336e-06,0.01024288684129715,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,18,99,1.0,-118.14244079589844,9.79058146224638e-20,1,0.0,0.0,0.010242173448204994,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,19,48,1.0,-131.26466369628906,4.700838469817417e-19,1,0.0,0.0,0.010242174379527569,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,3000,20,78,1.0,-110.09304809570312,3.739689339616526e-18,1,0.0,0.0,0.010242565535008907,0.5133993029594421,0.012305226176977158,0.057398274540901184,2.3130152225494385,0.11166667193174362,2.3121144771575928,0.09979166835546494,
0,A,25,6000,1,11,1.0,-132.58641052246094,1.1819160876682045e-18,1,0.0,0.0,0.010018255561590195,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,2,77,1.0,-99.705078125,9.90841644843421e-11,1,1.2747477740049362e-08,0.0,0.010018580593168736,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,3,96,1.0,-126.7014389038086,6.546375222404285e-20,1,0.0,0.0,0.010017938911914825,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,4,63,1.0,-90.38538360595703,3.2574530282224656e-15,1,2.9834745873813517e-06,0.0,0.010018249973654747,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,5,45,1.0,-116.39823150634766,2.03261794903455e-16,1,0.0,0.0,0.010018184781074524,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,6,69,1.0,-114.96489715576172,2.0820777082934435e-18,1,0.0,0.0,0.010018815286457539,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,7,81,1.0,-123.48289489746094,2.4260979726075727e-16,1,0.0,0.0,0.01001790538430214,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,8,84,1.0,-111.23934173583984,2.3322888065280267e-09,1,0.0003242301463615149,2.9027462005615234e-05,0.01001825276762247,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,9,72,0.9958333373069763,-39.21097183227539,0.004167693667113781,1,0.37344232201576233,0.0011593103408813477,0.03273497521877289,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,10,73,1.0,-175.1445770263672,1.6334609470679036e-24,1,0.0,0.0,0.010018357075750828,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,11,59,0.9991666674613953,-54.053367614746094,0.0008368077105842531,1,0.4686981439590454,0.028779655694961548,0.011340281926095486,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,12,14,1.0,-114.22998046875,1.7315370146985394e-20,1,0.0,0.0,0.010018480941653252,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,13,61,1.0,-119.85325622558594,1.3522888402303978e-21,1,0.0,0.0,0.010018294677138329,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,14,3,1.0,-106.59849548339844,1.0899408207031523e-16,1,0.0,0.0,0.010018129833042622,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,15,51,1.0,-139.93572998046875,1.5861101003999075e-20,1,0.0,0.0,0.010017980821430683,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,16,42,1.0,-132.9502410888672,5.093912952068511e-20,1,0.0,0.0,0.010018263943493366,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,17,95,0.9991666674613953,-75.07535552978516,0.0008340119384229183,1,0.6299713253974915,0.05130797624588013,0.010008499957621098,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,18,99,1.0,-118.23348999023438,3.920088086658359e-20,1,0.0,0.0,0.010018019005656242,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,19,48,1.0,-131.40213012695312,2.1162080902660552e-17,1,0.0,0.0,0.010017878375947475,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,A,25,6000,20,78,1.0,-110.10220336914062,5.601774641688735e-18,1,0.0,0.0,0.010018481872975826,0.5695293545722961,0.01381614524871111,0.09774085879325867,2.2954888343811035,0.1133333370089531,2.307065010070801,0.10091666877269745,
0,B20,21,0,1,11,1.0,-129.56300354003906,1.3101592502705265e-22,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,2,77,0.9991666674613953,-74.87020874023438,0.0008333346340805292,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,3,96,1.0,-121.92237091064453,4.972747471318258e-20,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,4,63,1.0,-72.26828002929688,4.0448043135341005e-13,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,5,45,1.0,-109.70597839355469,5.4468801089045056e-18,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,6,69,1.0,-102.2424087524414,1.334012305663295e-16,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,7,81,1.0,-110.27286529541016,4.94549264561646e-19,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,8,84,1.0,-108.3013687133789,8.194199984344619e-13,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,9,72,1.0,-62.15785217285156,1.6040103273384787e-12,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,10,73,1.0,-168.0906219482422,1.799505997154039e-30,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,11,59,1.0,-92.05658721923828,1.9389608212249275e-17,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,12,14,1.0,-103.12796020507812,2.4379193100032415e-17,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,13,61,1.0,-100.20643615722656,6.533330822992725e-16,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,14,3,1.0,-103.10253143310547,2.973251494575411e-18,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,15,51,1.0,-131.0427703857422,1.461420993818376e-23,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,16,42,1.0,-119.72500610351562,7.678570607900572e-21,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,17,95,1.0,-99.03069305419922,4.3456624951766615e-20,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,18,99,1.0,-102.484375,7.30097269558986e-17,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,19,48,1.0,-131.5514373779297,2.761186402128328e-23,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,0,20,78,1.0,-110.61558532714844,1.9626881455442508e-19,1,,,,,,,2.334967613220215,0.08416666835546494,,,
0,B20,21,75,1,11,1.0,-131.38868713378906,9.728565898031883e-23,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,2,77,0.9991666674613953,-79.75901794433594,0.000614512653555721,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,3,96,1.0,-124.17813873291016,2.03873121468542e-20,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,4,63,1.0,-74.97734069824219,1.1609224866149237e-13,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,5,45,1.0,-110.14337158203125,2.556270161377736e-18,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,6,69,1.0,-103.8000259399414,7.17087306710303e-17,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,7,81,1.0,-112.52569580078125,3.5416738298011186e-19,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,8,84,1.0,-108.55042266845703,6.174563356269036e-13,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,9,72,1.0,-62.61956024169922,9.629026092097814e-13,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,10,73,1.0,-169.5733642578125,7.716405242385277e-31,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,11,59,1.0,-92.44554901123047,1.8426119815276085e-17,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,12,14,1.0,-104.15653991699219,1.4806001914745936e-17,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,13,61,1.0,-100.99188995361328,4.209398258713822e-16,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,14,3,1.0,-105.29920959472656,9.628048355944924e-19,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,15,51,1.0,-135.5760955810547,2.539078393857509e-24,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,16,42,1.0,-122.15970611572266,2.9015646041091904e-21,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,17,95,1.0,-101.03775024414062,1.4819838940333935e-20,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,18,99,1.0,-104.76997375488281,2.0481620624078506e-17,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,19,48,1.0,-132.34617614746094,2.2314199192511914e-23,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,75,20,78,1.0,-110.03544616699219,2.2594203202399256e-19,1,0.0,0.0,0.0,0.16165398061275482,0.010591613128781319,0.03162308409810066,2.3039700984954834,0.09583333879709244,2.3362350463867188,0.09083333611488342,0.028993360698223114
0,B20,21,375,1,11,1.0,-130.69873046875,1.1168876974026545e-22,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,2,77,1.0,-81.08462524414062,3.6307999380369438e-06,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,3,96,1.0,-124.67424774169922,1.550482203571027e-20,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,4,63,1.0,-75.1817855834961,1.0500288653977549e-13,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,5,45,1.0,-111.1675796508789,1.748283447758389e-18,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,6,69,1.0,-103.56553649902344,7.268044289765349e-17,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,7,81,1.0,-112.56971740722656,3.5579517102803965e-19,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,8,84,1.0,-108.78701782226562,4.363912660051983e-13,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,9,72,1.0,-62.324729919433594,1.0503327808192298e-12,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,10,73,1.0,-170.33261108398438,5.315552540576561e-31,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,11,59,1.0,-92.40672302246094,1.8876331061631546e-17,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,12,14,1.0,-103.95287322998047,1.5891676468721785e-17,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,13,61,1.0,-100.82048797607422,4.689481445443186e-16,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,14,3,1.0,-105.39873504638672,8.213696170510544e-19,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,15,51,1.0,-136.08474731445312,2.131918881680357e-24,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,16,42,1.0,-122.41702270507812,2.7166259215118e-21,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,17,95,1.0,-101.51903533935547,1.2276171315028145e-20,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,18,99,1.0,-104.14006805419922,2.397860772734646e-17,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,19,48,1.0,-132.79562377929688,2.0707644515984063e-23,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,375,20,78,1.0,-109.61766052246094,2.430862290985549e-19,1,0.0,0.0,0.0,0.031524658203125,0.001990777440369129,0.00024167219817172736,2.3072619438171387,0.10833333432674408,2.3185880184173584,0.09650000184774399,
0,B20,21,1500,1,11,1.0,-130.62034606933594,1.1462243616169928e-22,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,2,77,1.0,-81.121826171875,3.0587423225370003e-06,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,3,96,1.0,-124.63347625732422,1.5734569835259738e-20,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,4,63,1.0,-75.17284393310547,1.0500036576972446e-13,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,5,45,1.0,-111.20372772216797,1.778193678322847e-18,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,6,69,1.0,-103.51547241210938,7.414958845744157e-17,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,7,81,1.0,-112.5335693359375,3.624453929602363e-19,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,8,84,1.0,-108.78268432617188,4.4574896074581205e-13,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,9,72,1.0,-62.290184020996094,1.1058904443236872e-12,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,10,73,1.0,-170.3268585205078,5.243932020769661e-31,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,11,59,1.0,-92.37986755371094,1.906842886964596e-17,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,12,14,1.0,-103.94605255126953,1.593081038350167e-17,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,13,61,1.0,-100.77323150634766,6.086921695779251e-16,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,14,3,1.0,-105.40062713623047,8.443798171383248e-19,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,15,51,1.0,-136.1006317138672,2.1184950328714372e-24,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,16,42,1.0,-122.38990020751953,2.764710237481063e-21,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,17,95,1.0,-101.53836059570312,1.2227574454040654e-20,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,18,99,1.0,-104.08574676513672,2.4443824030013634e-17,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,19,48,1.0,-132.78521728515625,2.0893285575087913e-23,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,1500,20,78,1.0,-109.57406616210938,2.487185794376109e-19,1,0.0,0.0,0.0,0.0034666755236685276,0.00020882465469185263,0.0015122106997296214,2.309957265853882,0.11833333969116211,2.3167245388031006,0.09950000047683716,
0,B20,21,3000,1,11,1.0,-129.75924682617188,1.7686720927646285e-22,1,0.0,0.0,0.0,0.07847711443901062,0.003616016125306487,0.024697771295905113,2.303830862045288,0.11083333939313889,2.315950632095337,0.101583331823349,
0,B20,21,3000,2,77,1.0,-80.35173034667969,2.2774190711061237e-06,1,0.0,0.0,0.0,0.07847711443901062,0.003616016125306487,0.024697771295905113,2.303830862045288,0.11083333939313889,2.315950632095337,0.101583331823349,
0,B20,21,3000,3,96,1.0,-122.6567611694336,3.705387219439112e-20,1,0.0,0.0,0.0,0.07847711443901062,0.003616016125306487,0.024697771295905113,2.303830862045288,0.11083333939313889,2.315950632095337,0.101583331823349,
0,B20,21,3000,4,63,1.0,-74.67513275146484,1.1633149142337845e-13,1,0.0,0.0,0.0,0.07847711443901062,0.003616016125306487,0.024697771295905113,2.303830862045288,0.11083333939313889,2.315950632095337,0.101583331823349,
0,B20,21,3000,5,45,1.0,-110.10833740234375,2.1543799112754786e-18,1,0.0,0.0,0.0,0.07847711443901062,0.003616016125306487,0.024697771295905113,2.303830862045288,0.11083333939313889,2.315950632095337,0.101583331823349,
0,B20,21,3000,6,69,1.0,-102.36510467529297,1.8714360495015293e-16,1,0.0,0.0,0.0,0.07847711443901062,0.003616016125306487,0.024697771295905113,2.303830862045288,0.11083333939313889,2.315950632095337,0.101583331823349,
0,B20,21,3000,7,81,1.0,-111.1979751586914,5.7520697400744405e-19,1,0.0,0.0,0.0,0.07847711443901062,0.003616016125306487,0.024697771295905113,2.303830862045288,0.11083333939313889,2.315950632095337,0.101583331823349,
