task,N,N2,D2,erode,cos,rowmean,bias,arm,seed,steps2,persist,zbar_cur,sigma_cur,zbar_inv,sigma_inv,acc,E,E_pred,E_pred_wrong,r_1,r_2,r_scale
81,6.003388081530695,36.08685998460359,0.7842720247285975,-0.4380098072729106,-0.04252150081678897,0.0016550784773167431,-0.06742328266031108,LIN,2,,,,,,,,,,,,,
82,6.034906078610266,36.4653644983694,0.8384958874590286,-0.4599913736932213,-0.04255078746570099,0.0023752064964469182,-0.06747942283691373,LIN,2,,,,,,,,,,,,,
83,6.067002514172304,36.85630593216991,0.8216450954161865,-0.43070366161568,-0.04073767827651044,0.002440659049229571,-0.06759777718689293,LIN,2,,,,,,,,,,,,,
84,6.098258344691754,37.23833260238789,0.7833837662704827,-0.4013570960525004,-0.038244284400118546,0.0018666937289729163,-0.06869718542991904,LIN,2,,,,,,,,,,,,,
85,6.12787458220781,37.60261529131926,0.7918229603316028,-0.42754027140022915,-0.04090272412556221,0.0014584674515735019,-0.07093149360152892,LIN,2,,,,,,,,,,,,,
86,6.1591617197529,37.98792403329111,0.7453526618568403,-0.3600439198849933,-0.03603517309843901,0.0020450313859055784,-0.07136998569592834,LIN,2,,,,,,,,,,,,,
87,6.191243327639357,38.38484873616398,0.8718674018446415,-0.4749426989717655,-0.04278397439017697,0.001922644343562195,-0.07118921003420838,LIN,2,,,,,,,,,,,,,
88,6.222274859452605,38.77251461868745,0.7622976081147473,-0.37463172559127467,-0.03696916582007577,0.002304227517290435,-0.07124819176271557,LIN,2,,,,,,,,,,,,,
89,6.2515232382899795,39.137679647260505,0.7332583560046143,-0.3680933274315696,-0.0355804058740321,0.0017375561094443777,-0.07316226159106008,LIN,2,,,,,,,,,,,,,
90,6.284667612156286,39.55500324802476,0.8357006054045872,-0.41837700464033434,-0.03814412040135851,0.002034176307972287,-0.07296205295948312,LIN,2,0.026504233259464608,31.53083498863942,0.019795660570692267,1.9506173970733343,0.09926098332022651,1.669822233467571,0.8970000147819519,,,,,,
91,6.316167324500056,39.95310678990037,0.8679973524097799,-0.4698938105341719,-0.04186134394415068,0.0020742007567919212,-0.07269081172067672,LIN,2,,,,,,,,,,,,,
92,6.350933235580175,40.390550040107804,0.9409659193128717,-0.5035226691054241,-0.04257122690892943,0.002201910810545783,-0.07119753876700997,LIN,2,,,,,,,,,,,,,
93,6.3788016027389105,40.74700553981297,0.7945673678564279,-0.4381118681512723,-0.03936896414012513,0.002647326850007157,-0.07083430317929014,LIN,2,,,,,,,,,,,,,
94,6.41354732112628,41.19081430076196,0.8186503477668782,-0.374841586817886,-0.033248397439816474,0.001925919314432892,-0.07380220978986472,LIN,2,,,,,,,,,,,,,
95,6.442258745194026,41.558934358971385,0.794505238304547,-0.4263851800951304,-0.03869021207510255,0.0022563714241869556,-0.07358437202754431,LIN,2,,,,,,,,,,,,,
96,6.469030909994742,41.904491172651426,0.7314457328711572,-0.3858889191911104,-0.036516608592590545,0.002997441982569943,-0.07286491409642622,LIN,2,,,,,,,,,,,,,
97,6.499261855381045,42.29660697963995,0.789697037189838,-0.39758123020131647,-0.036096543070219124,0.0033608697068810713,-0.07346561418962665,LIN,2,,,,,,,,,,,,,
98,6.528306238629732,42.674891373245934,0.9149331546451387,-0.5366487610391537,-0.044688504886673336,0.0030422178717687456,-0.07664756215410307,LIN,2,,,,,,,,,,,,,
99,6.559024241387164,43.0767356198188,0.7842000816477968,-0.38235583507492393,-0.034638320622970696,0.0026465237488700116,-0.07763418680522591,LIN,2,,,,,,,,,,,,,
100,6.585314551863304,43.42358553293846,0.7971692866620327,-0.4503193735423755,-0.04010501822971398,0.0027997419280158618,-0.07684686660097213,LIN,2,0.025982233546708887,30.681322497888498,0.16711492325984895,1.9894746479541838,0.1068661849438304,1.7408494133438708,0.8881999850273132,7.388672611241542e-09,0.0,-0.0020694279012266814,0.06172879997756727,0.06172879258889466,13.556358497485906
101,6.61614878111483,43.83115306386637,0.853360348464098,-0.44579281753619987,-0.037825372712256354,0.0038519746916737714,-0.07717874050722458,LIN,2,,,,,,,,,,,,,
102,6.647001371408798,44.24098898996724,0.8524856295003168,-0.44264970339942794,-0.037113277366845186,0.003978544383997114,-0.07626018674112857,LIN,2,,,,,,,,,,,,,
103,6.6765916922136626,44.635545027386286,0.8451667966731735,-0.45061075925413535,-0.038328767654316975,0.0035529730588514125,-0.07775013002101332,LIN,2,,,,,,,,,,,,,
104,6.700651538130644,44.957934864546225,0.826349774313243,-0.5039599371533009,-0.04247907915566344,0.003055741125098096,-0.07949045263347215,LIN,2,,,,,,,,,,,,,
105,6.7268443246069385,45.30998395377341,0.7579290832002791,-0.40587999397309704,-0.036610999845266654,0.0020251044866419553,-0.0837442659237422,LIN,2,,,,,,,,,,,,,
106,6.755349183523859,45.69188636421021,0.8565335528546939,-0.47463114241789045,-0.038862614271473035,0.0021511495481751075,-0.08484438522253185,LIN,2,,,,,,,,,,,,,
107,6.786529083278815,46.1156844604351,0.8519869463486942,-0.4281888501238084,-0.03674944936772777,0.002023639811247045,-0.08601794155314564,LIN,2,,,,,,,,,,,,,
108,6.812041629652064,46.46135942599865,0.8788711888552118,-0.5331962232916582,-0.0430477749306333,0.0017522962168820791,-0.08670340544078499,LIN,2,,,,,,,,,,,,,
109,6.837584091530048,46.81347559757513,0.7804556585726223,-0.42833948699614155,-0.036536488509427346,0.0013886731494070015,-0.08664951542508788,LIN,2,,,,,,,,,,,,,
110,6.862832069705952,47.159837818830596,0.770635633517023,-0.424273412261559,-0.0369510966130886,0.000905697322376928,-0.08720523269526893,LIN,2,0.025633557820062637,30.063545565019812,0.1883034627244852,2.071079084857566,-0.10348803580320029,1.8161945868546086,0.8881000280380249,,,,,,
111,6.890675587272449,47.542589920530155,0.8761812609243325,-0.4934291592247675,-0.03944026869483428,0.00031421845253162784,-0.08772167788818479,LIN,2,,,,,,,,,,,,,
112,6.915806014480531,47.88872467294843,0.7992345198667721,-0.45309976744850966,-0.03856553802045116,0.0005085802672049317,-0.0862166564585641,LIN,2,,,,,,,,,,,,,
113,6.941993186972091,48.25119000252708,0.7834895578827401,-0.42102422830407826,-0.03545413554567547,-1.7748447357464546e-05,-0.08726200719829649,LIN,2,,,,,,,,,,,,,
114,6.969763304687563,48.637543742648035,0.8161420154465517,-0.42978827532561115,-0.03557979391449596,0.0004951879739019089,-0.08622856876230799,LIN,2,,,,,,,,,,,,,
115,6.996368530781345,49.00676857714906,0.815576327686824,-0.4463514931857872,-0.03664580741184077,0.0007972061853892305,-0.08598042885190807,LIN,2,,,,,,,,,,,,,
116,7.022143762805022,49.36786315028491,0.8056677553137099,-0.44457318217786584,-0.036484040817686574,0.001816814039865675,-0.08338696020189673,LIN,2,,,,,,,,,,,,,
117,7.046365768382388,49.710682207193,0.8446598793832925,-0.5018408224751932,-0.04017445836115332,0.0017068984432213764,-0.08423867233970668,LIN,2,,,,,,,,,,,,,
118,7.070288115464434,50.05022783477943,0.7505552232588202,-0.411009595672401,-0.03508807550264589,0.002036623940388727,-0.08400320112181361,LIN,2,,,,,,,,,,,,,
119,7.096911272601847,50.429374485146376,0.8167368035883439,-0.4375901532213943,-0.036297697143638535,0.0018116121066258013,-0.08488381301984191,LIN,2,,,,,,,,,,,,,
120,7.123302657906455,50.80613449176985,0.7828344946909293,-0.40607448806744967,-0.03389506376586144,0.002115743462033933,-0.0831844820221886,LIN,2,0.02464884549421683,31.759479155914207,0.12127285294806704,2.0966772616611373,0.058693374142408244,1.8833930089974216,0.8763999938964844,-2.780903243793098e-09,0.0,-0.006670909313114074,0.06454528827049853,0.06454529105140178,19.401973080231862
