a,arm,start,seed,geometry,initial_mean,final_mean,net,normalized_net,median_size_ratio,unit_shrink_fraction,median_unit_balance,erosion,recovery,injection,inward,balance,pred_linear,pred_injection,formula_balance,rounding,self_linear,rest_linear
0.45,LRa0p45_1216,0,0,variance,0.1304523494177994,0.502332736780271,0.3718803873624716,2.850699040854,1.5149612918666753,0.14,-0.6599437557413552,15.71297681130995,15.906042978842857,0.17881421982956364,-0.19306616753290662,-1.0797025410894459,0.19306635323154825,0.1788142197230869,-1.079703580232782,-1.8559216355407138e-07,-28.878334228620805,29.071400581852345
0.45,LRa0p45_1216,0,1,variance,0.12700444910187098,0.536419708099442,0.40941525899757103,3.223629265689557,1.6163362441333227,0.11,-0.01889718699490283,23.77297015503987,23.868907272998886,0.31347814103854343,-0.09593711795901427,-0.3060408538891342,0.09593748247550929,0.31347813623425197,-0.30604202139258074,-3.597121902010336e-07,-27.37653832721756,27.472475809693055
0.45,LRa0p45_1216,0,2,variance,0.12081669105585437,0.40585080357829834,0.2850341125224439,2.3592279347451317,1.5122263996029635,0.14,-0.9782046683855237,11.977979998432364,12.142376086795505,0.12063802415929521,-0.1643960883631408,-1.3627219900921594,0.16439640819873153,0.1206380215910779,-1.3627246703031963,-3.172673655044145e-07,-17.69323801291671,17.857634421115463
0.45,LRa0p45_1216,0,3,variance,0.12317383312851259,0.4825692636563968,0.35939543052788414,2.91779042187403,1.6119719691215,0.14,-0.3586313630839285,17.803624669938895,17.954941698184843,0.2080784022819323,-0.1513170282459484,-0.7272116019082266,0.15131675065155123,0.20807840149148008,-0.7272102705851814,2.783848528364885e-07,-29.41385535509024,29.56517210574178
0.45,LRa0p45_1216,0,4,variance,0.11866317952479405,0.5773226111006897,0.45865943157589567,3.86522115295302,1.7847196691121119,0.13,-0.18869029197644732,22.680190806945433,22.832599579210445,0.3062506593108884,-0.15240877226501226,-0.4976602258031238,0.15240914750573156,0.3062506560910429,-0.4976614563085965,-3.720208788249302e-07,-30.55627239279467,30.7086815403004
0.45,LRa0p45_1216,0,5,variance,0.13388609803393237,0.5803161665133594,0.4464300684794268,3.3344019658133783,1.480039936731808,0.09,0.2550544829139033,23.26715993315249,23.325987329294186,0.38760267233774093,-0.05882739614169452,-0.151772421451302,0.05882705507692543,0.3876026691956248,-0.1517715427476459,3.442068765568962e-07,-33.49365550694614,33.55248256202306
0.45,LRa0p45_1216,0,6,variance,0.12681552874731739,0.5973614993612666,0.4705459706139492,3.71047595875677,1.8988876068013778,0.14,-0.34920653714920913,22.64301207344974,22.832471529089098,0.28108651497458675,-0.1894594556393585,-0.6740254176067026,0.18945960570613252,0.28108651151978553,-0.6740259597721627,-1.4661196884313554e-07,-30.870563151971464,31.0600227576776
0.45,LRa0p45_1216,0,7,variance,0.11509010543467108,0.4895940761433429,0.3745039707086719,3.2540066697675645,1.6923203404895601,0.09,-0.46006598449678765,17.494463691791815,17.65048545056136,0.21848221193913883,-0.15602175876954405,-0.7141165286856672,0.15602178571598438,0.2184822105294602,-0.7141166566279608,-2.553677266869947e-08,-24.217010950021447,24.37303273573746
0.45,LRa0p45_1216,0,8,variance,0.12032326505826925,0.5416637339062009,0.4213404688479316,3.501737329384205,1.7449142503320418,0.14,-0.48062987653147005,17.248265708861386,17.43834603873548,0.2312601389738397,-0.19008032987409607,-0.8219329570479852,0.1900809989123907,0.23126013879884127,-0.8219358506816874,-6.688633003848476e-07,-29.333900242391973,29.52398124130439
0.45,LRa0p45_1216,0,9,variance,0.12969262893281777,0.7123199525524604,0.5826273236196426,4.492370371499294,1.76090494241746,0.15,0.14387252585132787,31.905144121920358,31.99446212897667,0.4933093165633484,-0.08931800705631332,-0.18105882872545248,0.08931833664863977,0.49330931593267996,-0.18105949708200667,-3.289616770651982e-07,-42.767056402758215,42.85637473940687
0.55,LRa0p55_1216,0,0,full,2.073287037102364,3.1781675494376254,1.1048805123352605,0.5329124682511144,1.1569206868263446,0.31,0.7787746335595609,66.02569618646908,63.471288670671576,3.6592880281327496,2.5544075157975,0.6980613431244317,-2.5544081566185515,3.65928801009551,0.698061521687078,6.588583021382988e-07,0.0,0.0
0.55,LRa0p55_1216,0,1,full,2.017309465563942,3.276034729140459,1.2587252635765163,0.6239624039163657,1.1138433446455638,0.32,0.8245682620037209,74.33863171856899,70.90359931959274,4.693757662552753,3.4350323989762472,0.7318299422190592,-3.435033244101695,4.69375762216754,0.7318301285688084,8.855106710115024e-07,0.0,0.0
0.55,LRa0p55_1216,0,2,full,1.925679486252326,2.9560072122890078,1.030327726036681,0.5350463217748973,1.1353842551472133,0.28,0.7027463962391267,51.92192576490768,50.34064412228287,2.611609368661508,1.581281642624809,0.6054816855842577,-1.5812803550996597,2.611609352640643,0.6054811962979073,-1.271504302291504e-06,0.0,0.0
0.55,LRa0p55_1216,0,3,full,1.9599603967620869,2.9408837900496296,0.9809233932875432,0.5004812316147091,1.1057670837991798,0.3,0.840329582240741,64.31186145866097,61.6551789664859,3.6376058854625795,2.6566824921750722,0.7303381883101481,-2.6566850696025885,3.6376058619647296,0.7303389015784327,2.6009254021630568e-06,0.0,0.0
0.55,LRa0p55_1216,0,4,full,1.9614224653289123,3.218651955696581,1.2572294903676682,0.6409784289672865,1.163613533744352,0.23,0.8430053964835691,87.9808588655046,83.1568075233346,6.081280832537645,4.824051342169994,0.7932623858380466,-4.82405456687981,6.0812808216975,0.7932629175202678,3.2355499781644426e-06,0.0,0.0
0.55,LRa0p55_1216,0,5,full,2.0281338071833184,3.3045460130167883,1.2764122058334701,0.62935305417849,1.0747780130826161,0.35,0.881398182126514,75.09041547969152,71.43564751281937,4.931180172705601,3.654767966872143,0.7411548227545037,-3.654767672772138,4.931180160389501,0.7411547649647133,-2.817838931079564e-07,0.0,0.0
0.55,LRa0p55_1216,0,6,full,2.018156146141797,3.1495269822475733,1.131370836105776,0.5605962840232507,1.084427056089432,0.35,0.8995430969530659,86.60323965828808,81.73668199518448,5.997928499209358,4.866557663103592,0.8113730705101099,-4.866558210684885,5.997928468580311,0.8113731659485399,5.782103498219726e-07,0.0,0.0
0.55,LRa0p55_1216,0,7,full,1.9656968607652032,3.0673686017237003,1.1016717409584968,0.560448440930836,1.1268094118702523,0.27,0.8035826054115882,67.39528194340109,64.53061851308125,3.9663351712783292,2.864663430319837,0.7222444162217816,-2.8646636465092725,3.966335149439423,0.7222444747046013,2.380283463665478e-07,0.0,0.0
0.55,LRa0p55_1216,0,8,full,1.9925809529538259,3.192770517665459,1.2001895647116334,0.6023291364561415,1.0732900231864484,0.4,0.9075903965816636,63.41165779637823,60.555095315319285,4.056752045770548,2.856562481058944,0.704150130160682,-2.85656121649911,4.056752010336647,0.7041498245938036,-1.2291259032792823e-06,0.0,0.0
0.55,LRa0p55_1216,0,9,full,2.0509151194139874,3.156687768713785,1.1057726492997972,0.5391606111986498,1.0547537907449702,0.43,0.9614508848130295,105.40020263306586,98.47742272106899,8.028552561296694,6.922779911996869,0.862269986917638,-6.9227759812922365,8.028552529723855,0.8622695007178769,-3.899131820972457e-06,0.0,0.0
0.55,LRa0p55_1216,0,0,centered,1.9560102319850734,3.1183985779632626,1.1623883459781894,0.59426496189569,1.1727586993213164,0.25,0.4973264744638707,72.87731201436088,72.31843836450373,1.7212619958353101,0.5588736498571478,0.32468831079136934,-0.5588740793657344,1.7212619955808168,0.3246885603705843,4.2976310710152177e-07,0.0,0.0
0.55,LRa0p55_1216,0,1,centered,1.9335914412363946,3.2292716516002473,1.2956802103638525,0.670089959404949,1.1435724017097884,0.33,0.5176948766570952,80.22778548546383,79.55057597032115,1.972889725506554,0.6772095151426782,0.34325766229473353,-0.6772103559041066,1.9728897122775155,0.3432580907537558,8.539904436943857e-07,0.0,0.0
0.55,LRa0p55_1216,0,2,centered,1.8325152574511907,2.904945597592783,1.072430340141592,0.5852231438625042,1.1656275531694338,0.24,0.3158981953076244,58.65541600538725,58.551408247970954,1.1764380975578752,0.10400775741629786,0.08840903540288585,-0.10400680363781825,1.1764380911917818,0.08840822514719406,-9.4741237144369e-07,0.0,0.0
0.55,LRa0p55_1216,0,3,centered,1.840627705752085,2.896000099943919,1.0553723941918336,0.5733763492170221,1.1354541993599998,0.24,0.547337635692419,72.60900679936563,71.98200272400915,1.6823764695483039,0.6270040753564814,0.37268951789656435,-0.6270063379240036,1.6823764577237352,0.3726908653800034,2.2743921019863222e-06,0.0,0.0
0.55,LRa0p55_1216,0,4,centered,1.8600358624735391,3.1753860051125,1.3153501426389604,0.707163861286934,1.1752624869874961,0.18,0.6395385559310336,96.7438890258833,95.29076747853026,2.7684716899919923,1.4531215473530494,0.5248822130296924,-1.4531248318999976,2.7684716964306544,0.5248833982205734,3.278108303916838e-06,0.0,0.0
0.55,LRa0p55_1216,0,5,centered,1.923643199723562,3.252720677821626,1.3290774780980648,0.6909168385743575,1.0838270528893925,0.33,0.6552657029195197,83.82966428868934,83.14514579830369,2.0135959684837097,0.6845184903856563,0.3399482821278772,-0.6845186866869655,2.0135959680000735,0.339948379697461,1.967849567741098e-07,0.0,0.0
0.55,LRa0p55_1216,0,6,centered,1.9328724035805303,3.090114482589223,1.157242079008693,0.5987162302410503,1.102428280128371,0.32,0.7792197633269932,101.37672987046885,99.86552272343584,2.6684492260417305,1.511207147033005,0.5663241152520142,-1.511207492744662,2.6684492114149294,0.566324247911525,3.603384253203501e-07,0.0,0.0
0.55,LRa0p55_1216,0,7,centered,1.8633102719202972,3.0049749210137886,1.1416646490934912,0.6127077525939414,1.1450018429961448,0.2,0.5544492160133183,78.49381656356971,77.80080326718067,1.8346779454825226,0.6930132963890401,0.37773021586454875,-0.6930136277522615,1.8346779382911496,0.37773039795624636,3.385546032408371e-07,0.0,0.0
0.55,LRa0p55_1216,0,8,centered,1.9022839130768252,3.1530927792567116,1.250808866179886,0.6575300656129615,1.0897745115619197,0.38,0.7198146707909239,69.74035774078408,69.1447916283567,1.8463749786072627,0.5955661124273774,0.3225596746748693,-0.5955649300782447,1.8463749621978385,0.32255903717916107,-1.165939707670205e-06,0.0,0.0
0.55,LRa0p55_1216,0,9,centered,1.9582378968139655,3.111341413327715,1.1531035165137486,0.5888475135681099,1.0696905602082083,0.39,0.8845614999720198,117.35700777812252,114.75852092889845,3.7515903657378464,2.5984868492240736,0.6926360812084595,-2.59848341993015,3.7515903608870502,0.692635168013319,-3.4244431512675533e-06,0.0,0.0
0.55,LRa0p55_1216,0,0,variance,0.1304523494177994,0.43825414815896935,0.30780179874117,2.3594960160922356,1.5504927873240508,0.23,0.005353953046157566,18.597604352297516,18.67592401470925,0.2294821363294338,-0.07831966241173305,-0.3412887105918389,0.07831960999282192,0.22948213289203562,-0.3412884872813559,5.5856312436430855e-08,-16.74321010441482,16.821529714407646
0.55,LRa0p55_1216,0,1,variance,0.12700444910187098,0.4339275441297575,0.30692309502788645,2.4166326234894475,1.4166942671056915,0.26,0.4895226451558603,31.996062109957478,31.87715871251943,0.42582649246594956,0.11890339743804645,0.279229685192859,-0.11890388119106042,0.42582648519436256,0.2792308259942742,4.910245843259275e-07,-17.641961447035712,17.523057565844653
0.55,LRa0p55_1216,0,2,variance,0.12081669105585437,0.3991036953809129,0.27828700432505854,2.303382106338309,1.4954167584129319,0.17,-0.19705019383634376,15.293622006712953,15.413360111270265,0.15854889976774594,-0.11973810455731204,-0.7552124595800614,0.11973812795092087,0.15854889770770414,-0.7552126169408405,-2.133356646893958e-08,-15.68590082239916,15.805638950350085
0.55,LRa0p55_1216,0,3,variance,0.12317383312851259,0.3895767591863501,0.26640292605783755,2.162820781747434,1.4857615961874076,0.21,0.22123038028768732,19.412567123716304,19.428559443699793,0.25041060607435744,-0.015992319983489267,-0.06386438751216661,0.015991956755287442,0.2504106013140238,-0.06386293819578732,3.6798852631747536e-07,-17.47420462829602,17.49019658505131
0.55,LRa0p55_1216,0,4,variance,0.11866317952479405,0.45229402777915945,0.3336308482543654,2.8115785333786287,1.6144082519512952,0.15,0.37660547750357576,25.990758701834558,25.91132603798655,0.4130635121023661,0.07943266384800651,0.19230133265395125,-0.07943327093710378,0.4130635073759629,0.19230280457771123,6.118155062573294e-07,-17.216814034331154,17.137380763394056
0.55,LRa0p55_1216,0,5,variance,0.13388609803393237,0.4574357493884662,0.3235496513545339,2.4166037856486997,1.3684195932168577,0.29,0.6584992115544125,25.62829875210819,25.47992329790148,0.47192510556124195,0.14837545420671105,0.31440466391431743,-0.14837532203569517,0.4719251013733238,0.3144043866366001,-1.2798309467765279e-07,-21.433677605408874,21.285302283373177
0.55,LRa0p55_1216,0,6,variance,0.12681552874731739,0.4348397869475437,0.30802425820022633,2.4289159320068063,1.4102067899733046,0.29,0.4562149775409093,23.696089586861834,23.675120406832583,0.32899343822948396,0.020969180029251078,0.0637373807274064,-0.02096955768272339,0.3289934319330657,0.06373852985305095,3.83949884052992e-07,-20.420806091455304,20.39983653377258
0.55,LRa0p55_1216,0,7,variance,0.11509010543467108,0.41118995039961354,0.2960998449649424,2.5727654331937195,1.6395647053314368,0.14,0.1501196056425183,20.5470115184608,20.570525055278143,0.2725863081475919,-0.023513536817343805,-0.08626088733925844,0.023513657433750713,0.272586303689129,-0.08626133123902975,-1.1615793732433488e-07,-14.753198636588026,14.776712294021774
0.55,LRa0p55_1216,0,8,variance,0.12032326505826925,0.43820113479514355,0.31787786973687426,2.6418653913932166,1.2838909716780602,0.32,0.46849503409932336,18.93348745119206,18.976530274570187,0.2748350463587463,-0.04304282337812637,-0.15661329931679066,0.043043366682603834,0.27483503900034834,-0.15661528034840302,-5.359460779064129e-07,-17.70488489637014,17.747928263052756
0.55,LRa0p55_1216,0,9,variance,0.12969262893281777,0.43058065413084146,0.30088802519802366,2.3200086826359807,1.2781908552914456,0.36,0.7752724098710388,30.79174187339352,30.548633692359623,0.5439962062319106,0.24310818103389664,0.4468931552258976,-0.24310725952937806,0.5439961960495265,0.4468914696367566,-9.113221248746584e-07,-25.61044951121007,25.36734225168068
0.6,LRa0p6_1216,0,0,full,2.073287037102364,2.8624409890236744,0.7891539519213108,0.38062937634734656,1.0761281140342203,0.38,0.8862783990305841,61.349478848369216,58.503511833362,3.6351209669285227,2.8459670150072185,0.7829084756461088,-2.8459683603560797,3.6351209446251844,0.7829088505470693,1.3676522061523144e-06,0.0,0.0
0.6,LRa0p6_1216,0,1,full,2.017309465563942,2.936627948458079,0.9193184828941362,0.45571514861114243,1.0691561880975509,0.35,0.8826897355262424,70.53736509179988,66.6967141219502,4.7599694527438166,3.8406509698496905,0.8068646254937207,-3.8406506836788568,4.759969418551321,0.8068645711693974,-2.5197832798085074e-07,0.0,0.0
0.6,LRa0p6_1216,0,2,full,1.925679486252326,2.788395643564923,0.8627161573125959,0.4480061004292966,1.1339307032549923,0.3,0.7698791790079629,53.7386243283809,51.70209121449687,2.899249271196615,2.0365331138840332,0.7024346385516169,-2.0365344428089474,2.899249255983436,0.7024351006061214,1.3441381070400382e-06,0.0,0.0
0.6,LRa0p6_1216,0,3,full,1.9599603967620869,2.5882059209083454,0.6282455241462587,0.3205399074308537,1.0235624369652496,0.43,0.954835059028776,59.489074804403415,56.4841950041955,3.633125324354195,3.0048798002079167,0.8270784880623538,-3.004882892403397,3.633125315685325,0.8270793411475207,3.1008643301966288e-06,0.0,0.0
0.6,LRa0p6_1216,0,4,full,1.9614224653289123,2.7023745388159512,0.7409520734870391,0.3777626118719856,1.0905177285774699,0.35,0.9050854935565433,79.2186209214399,73.94112401327862,6.018448981648272,5.277496908161282,0.8768865407439135,-5.277496144043892,6.018448950622208,0.8768864183018925,-7.330912774605736e-07,0.0,0.0
0.6,LRa0p6_1216,0,5,full,2.0281338071833184,2.830262667502126,0.802128860318807,0.395500956336213,1.0042978488326741,0.49,0.9944688117799936,65.00188787282022,61.15185527579372,4.652161457345324,3.850032597026498,0.8275793160505339,-3.8500320908229457,4.652161435830303,0.827579211067469,-4.846885506282206e-07,0.0,0.0
0.6,LRa0p6_1216,0,6,full,2.018156146141797,2.6180613095996272,0.5999051634578304,0.29725408740284887,0.990227578534072,0.53,1.0136504776065958,76.2963968620088,71.18779218474918,5.70850984071745,5.1086046772596205,0.8949103741262129,-5.108607377509916,5.708509809613195,0.8949108520242819,2.731354550533638e-06,0.0,0.0
0.6,LRa0p6_1216,0,7,full,1.9656968607652032,2.7336085302081745,0.7679116694429721,0.3906562017624837,1.068278459024984,0.32,0.8838951220114795,63.61926830394197,60.31371920902234,4.073460764362588,3.305549094919634,0.8114842111255449,-3.3055483201726177,4.073460753924407,0.8114840230111519,-7.643088171249701e-07,0.0,0.0
0.6,LRa0p6_1216,0,8,full,1.9925809529538259,2.7960523018264927,0.8034713488726674,0.4032314710634927,1.0121779370005588,0.49,0.9770924331288311,58.646102024567234,55.479795327395784,3.9697780460441288,3.16630669717145,0.7976029542323316,-3.1663065191633617,3.9697780198867294,0.7976029146470277,-1.518507004583114e-07,0.0,0.0
0.6,LRa0p6_1216,0,9,full,2.0509151194139874,2.510975403664095,0.4600602842501072,0.2243195146864787,0.9262260084415487,0.59,1.1029021543269972,83.8999628083651,77.47023235624494,6.8897907363702835,6.429730452120168,0.9332257971462734,-6.429730096564916,6.88979071624202,0.933225748266554,-3.354269964006562e-07,0.0,0.0
0.6,LRa0p6_1216,0,0,centered,1.9560102319850734,2.8097331978062967,0.8537229658212228,0.4364614007948286,1.0788559821329824,0.33,0.7499947667835893,70.17563108157259,69.31641060739514,1.7129434399986607,0.8592204741774481,0.5016046964038228,-0.8592216670470801,1.7129434353528157,0.5016053941501611,1.1975154872168048e-06,0.0,0.0
0.6,LRa0p6_1216,0,1,centered,1.9335914412363946,2.8956791889829687,0.9620877477465742,0.49756516667832756,1.0825446196600421,0.35,0.6622841139663422,78.32026408173773,77.28019264985522,2.002159179629029,1.0400714318825095,0.519474896134492,-1.0400711196553523,2.002159173563052,0.519474741763132,-3.06161125784854e-07,0.0,0.0
0.6,LRa0p6_1216,0,2,centered,1.8325152574511907,2.746665277323566,0.9141500198723759,0.49884988196161,1.1583422410199389,0.27,0.4354444898187346,62.48477655288013,62.09608118413922,1.302845388613288,0.3886953687409047,0.2983434351750833,-0.3886968219382738,1.30284538055218,0.298344552423814,1.4612584697815123e-06,0.0,0.0
0.6,LRa0p6_1216,0,3,centered,1.840627705752085,2.549371080324905,0.7087433745728188,0.3850552571592551,1.049307915689739,0.39,0.8000359721662094,69.59290010483241,68.62227034481958,1.6793731345857246,0.9706297600128266,0.577971470439335,-0.9706332274208925,1.6793731342189295,0.5779735352693555,3.467774781773514e-06,0.0,0.0
0.6,LRa0p6_1216,0,4,centered,1.8600358624735391,2.6707481663156383,0.8107123038420992,0.43585842628001076,1.1114398089392679,0.33,0.7387355212174485,90.64091972322908,88.7102334016926,2.741398625378508,1.93068632153647,0.7042705514123828,-1.9306858847000847,2.7413986220254816,0.7042703929257825,-4.3348329770154237e-07,0.0,0.0
0.6,LRa0p6_1216,0,5,centered,1.923643199723562,2.7871293254180385,0.8634861256944761,0.4488806062468153,1.018725518575844,0.47,0.9477939254553787,75.86076329080484,74.81944256880439,1.9048068476949025,1.0413207220004495,0.546680480102537,-1.0413202142217204,1.90480684316006,0.5466802148264955,-5.032438634700043e-07,0.0,0.0
0.6,LRa0p6_1216,0,6,centered,1.9328724035805303,2.567808893669687,0.6349364900891569,0.32849374273903187,1.0071796956262613,0.49,0.9775120727254932,92.0829191531224,90.17554456888733,2.5423110743241875,1.9073745842350718,0.7502522423390307,-1.9073772109637104,2.54231106723416,0.7502532776363953,2.6338187075758412e-06,0.0,0.0
0.6,LRa0p6_1216,0,7,centered,1.8633102719202972,2.6797041658270393,0.8163938939067428,0.4381416805400748,1.0997385906560648,0.31,0.7171203314477892,76.98832969599157,75.9178549423191,1.8868686475791605,1.070474753672471,0.5673287088880737,-1.0704738609897007,1.8868686506807757,0.5673282348527426,-8.957843322665582e-07,0.0,0.0
0.6,LRa0p6_1216,0,8,centered,1.9022839130768252,2.76353324271087,0.8612493296340438,0.45274489455205813,1.0422039437611996,0.39,0.8408526278461058,67.18813970773068,66.24477942487367,1.8046096124910846,0.9433602828570145,0.5227503368746879,-0.9433598769601403,1.804609605547638,0.5227501139637692,-3.989534538284545e-07,0.0,0.0
0.6,LRa0p6_1216,0,9,centered,1.9582378968139655,2.471097223628564,0.5128593268145987,0.26189837692806167,0.9629707331657812,0.58,1.1371645784565305,98.40146350198161,95.6979872956888,3.216335533107396,2.7034762062928053,0.8405454525700239,-2.703475797747495,3.2163355238547418,0.8405453279660978,-3.9929264827875954e-07,0.0,0.0
0.6,LRa0p6_1216,0,0,variance,0.1304523494177994,0.36426764495127606,0.2338152955334767,1.7923425417555117,1.352171905311105,0.3,0.46509742578233343,17.417010932854335,17.42442761595493,0.22639861243287857,-0.007416683100593957,-0.03275940175116054,0.00741642264892447,0.22639860964515443,-0.032758251742572936,2.6323939780747985e-07,-11.403436750086207,11.41085317273513
0.6,LRa0p6_1216,0,1,variance,0.12700444910187098,0.35919793031608444,0.23219348121421343,1.8282310805345863,1.389261890768235,0.34,0.5521024345465503,31.807279511198754,31.607388123251486,0.4320848691614963,0.19989138794726813,0.46262066138806773,-0.1998917289201683,0.4320848631275849,0.46262145698250207,3.4700679685251146e-07,-12.827385537587515,12.627493808667346
0.6,LRa0p6_1216,0,2,variance,0.12081669105585437,0.36074503049367634,0.23992833943782205,1.9858873582864602,1.5509419379761837,0.15,-0.05671911611577977,15.961480423764169,16.028677369146074,0.17273139405592583,-0.06719694538190524,-0.38902566466955424,0.0671970212305057,0.17273139169848456,-0.38902610909198876,-7.349116820654089e-08,-12.5711065599707,12.638303581201212
0.6,LRa0p6_1216,0,3,variance,0.12317383312851259,0.3054269255557011,0.18225309242718865,1.4796413150270002,1.2394755297976103,0.34,0.5870224095051666,18.551323018197532,18.482992585350857,0.25058352527386,0.06833043284667539,0.2726852564309557,-0.06833112772307505,0.2505835223034774,0.2726880326964212,6.978467863016924e-07,-12.432265468666467,12.363934340943382
0.6,LRa0p6_1216,0,4,variance,0.11866317952479405,0.33347496893331957,0.21481178940852555,1.810264904992216,1.5128952206649704,0.29,0.5942129385492263,23.203031049441474,23.010458492641,0.40738434620900643,0.19257255680047436,0.4727048513093235,-0.1925723711406286,0.40738433961560694,0.4727044032235822,-1.7906645277676603e-07,-11.586133053100262,11.39356068195962
0.6,LRa0p6_1216,0,5,variance,0.13388609803393237,0.34987347207330566,0.2159873740393733,1.6132173333233821,1.0744822129912772,0.43,0.939433836784574,22.116337254379015,21.890267552737008,0.44205707568138164,0.22606970164200746,0.5114038753786403,-0.22606972937648334,0.44205706965291314,0.5114039450923948,3.37629434965514e-08,-12.983582823484888,12.757513094108406
0.6,LRa0p6_1216,0,6,variance,0.12681552874731739,0.3074882488860824,0.18067272013876504,1.4246892468410493,1.0398881527186337,0.45,0.9265204400414633,21.153750665542894,21.021678997862875,0.3127443878187701,0.13207166768001954,0.42229908137169436,-0.13207191482874203,0.3127443805694003,0.4222998814184426,2.5439810674710017e-07,-14.68157181693663,14.549499902107891
0.6,LRa0p6_1216,0,7,variance,0.11509010543467108,0.3320167907581004,0.21692668532342932,1.884842180864662,1.437430583743423,0.19,0.4840746892858921,19.75141533788647,19.689906997616312,0.2784350255935902,0.06150834027015861,0.22090733785747746,-0.06150797707054687,0.278435022715451,0.220906035708753,-3.603214748237882e-07,-10.610496090253099,10.548988113182553
0.6,LRa0p6_1216,0,8,variance,0.12032326505826925,0.34538111520186965,0.22505785014360039,1.8704433430609704,1.209365135845875,0.39,0.7085030356100084,17.707621896245076,17.663294796458196,0.26938494993046674,0.0443270997868801,0.16454928086488033,-0.04432708763096319,0.26938494528023593,0.16454923858068826,-7.505672361407534e-09,-13.646917294335903,13.602590206704942
0.6,LRa0p6_1216,0,9,variance,0.12969262893281777,0.27728022772718597,0.14758759879436817,1.137979852893723,0.8637530720153782,0.56,1.1699168571777312,24.623738554065085,24.302842134856455,0.4684840180029976,0.3208964192086299,0.6849676976741107,-0.3208963386009422,0.4684840123689646,0.6849675338508957,-7.497365422937108e-08,-16.992471778754364,16.671575440153404
0.65,LRa0p65_1216,0,0,full,2.073287037102364,2.4230933247065782,0.3498062876042144,0.16872062639869942,0.9973706817325977,0.52,1.0063796723536336,50.703700987759085,47.88652778177672,3.166979493586526,2.817173205982364,0.8895457680377921,-2.8171734636473973,3.1669794725238853,0.8895458553137654,2.7872772623283026e-07,0.0,0.0
0.65,LRa0p65_1216,0,1,full,2.017309465563942,2.608868691238293,0.5915592256743504,0.2932416844180023,1.0059519990029888,0.49,0.9883293847529467,62.5159833342398,58.6668088975959,4.440733662318231,3.8491744366438994,0.8667879520237844,-3.849174173935887,4.440733625635142,0.8667879000252698,-2.2602490457046542e-07,0.0,0.0
0.65,LRa0p65_1216,0,2,full,1.925679486252326,2.6247563634655573,0.6990768772132309,0.3630286775156669,1.094626568814726,0.36,0.8351605624158545,53.73325331064406,51.346555703351875,3.0857744845053867,2.3866976072921844,0.7734517280107538,-2.3866979769400856,3.0857744614665745,0.7734518535764149,3.926867417902713e-07,0.0,0.0
0.65,LRa0p65_1216,0,3,full,1.9599603967620869,2.200704726368143,0.24074432960605588,0.12283122148986923,0.9618639038133364,0.61,1.0808578178198838,49.971026700401474,47.000409891948614,3.2113611380588987,2.97061680845286,0.9250335545408149,-2.970617219344998,3.2113611188340947,0.9250336880280533,4.3011695938233174e-07,0.0,0.0
0.65,LRa0p65_1216,0,4,full,1.9614224653289123,2.313949382964006,0.3525269176350934,0.1797302334741934,0.9893074316957773,0.52,1.0111579265296964,67.02242834035118,61.97901147038907,5.395943787597187,5.043416869962115,0.9346681634368819,-5.043418596415627,5.395943778866223,0.934668484903179,1.7351844974200503e-06,0.0,0.0
0.65,LRa0p65_1216,0,5,full,2.0281338071833184,2.3232878531861245,0.29515404600280604,0.1455298683732891,0.976784158087783,0.58,1.052050956780979,51.84568039660033,48.279416216156335,3.8614182264467587,3.5662641804439943,0.9235633053210187,-3.5662628870539006,3.861418208821334,0.9235629745845304,-1.2757646272731904e-06,0.0,0.0
0.65,LRa0p65_1216,0,6,full,2.018156146141797,2.196101143289608,0.1779449971478105,0.08817206611490207,0.9340717748523635,0.62,1.0879662600801674,62.642769629659114,57.82006175388343,5.000652872923478,4.822707875775684,0.9644156469825581,-4.822707608067177,5.00065286284023,0.9644155953924815,-2.576252420283254e-07,0.0,0.0
0.65,LRa0p65_1216,0,7,full,1.9656968607652032,2.368092715935969,0.402395855170766,0.2047090083941641,1.026965995829027,0.39,0.9598992778320804,56.58880124703085,53.11545716392366,3.875739938277982,3.473344083107193,0.8961757337749612,-3.4733428018761883,3.875739922315556,0.8961754068887686,-1.265268601891023e-06,0.0,0.0
0.65,LRa0p65_1216,0,8,full,1.9925809529538259,2.371130551065392,0.378549598111566,0.18997953260087103,0.9360556666267712,0.67,1.1870621901078802,47.83778872777276,44.855107595937696,3.361230729946602,2.982681131835065,0.8873776814132748,-2.9826816344625167,3.361230709633363,0.8873778363127779,5.229407196161162e-07,0.0,0.0
0.65,LRa0p65_1216,0,9,full,2.0509151194139874,2.110228888293343,0.05931376887935534,0.028920635631328906,0.8913259137771081,0.7,1.257557831252071,64.08288412059805,58.63397053314371,5.508227356333671,5.448913587454342,0.9892317863729561,-5.448915210261464,5.508227343367899,0.9892320833166319,1.6357729197835624e-06,0.0,0.0
0.65,LRa0p65_1216,0,0,centered,1.9560102319850734,2.384533136339584,0.4285229043545104,0.2190800934203807,1.0200708752918102,0.48,0.947710846287775,60.8470617130281,59.78109645744044,1.4944881599421571,1.0659652555876562,0.7132644367212073,-1.0659656356881546,1.4944881552388938,0.7132646933008044,3.848037712916863e-07,0.0,0.0
