a,seed,horizon,geometry,mean_net,normalized_net,median_size_ratio,unit_shrink_fraction
0.4,7,2,full,0.5575027344635954,0.283615824467808,1.0478567682958881,0.3
0.4,7,2,variance,0.1512515430256365,1.3142010988207136,1.2958013075629164,0.18
0.4,7,5,full,1.0001659348009426,0.5088098562890694,1.1143752136878209,0.25
0.4,7,5,variance,0.25520321393529266,2.2174209761251316,1.57407263061119,0.18
0.4,7,10,full,1.5043558455496906,0.7653040909997589,1.19311637600665,0.22
0.4,7,10,variance,0.3801676027217753,3.3032170861774985,1.7420328674738794,0.12
0.4,7,20,full,1.8401445201006135,0.9361283325549924,1.253872524356838,0.17
0.4,7,20,variance,0.4716706003783748,4.098272380557602,2.0335076525099787,0.03
0.4,7,50,full,2.332425496323846,1.186564189296941,1.3843195772340096,0.14
0.4,7,50,variance,0.6098876207152414,5.299218541957402,2.283315630391594,0.06
0.4,7,100,full,1.9897437439878138,1.012233263705394,1.2838513947452,0.21
0.4,7,100,variance,0.5668036754095943,4.924868851834797,2.1888872488695412,0.05
0.4,7,110,full,2.131849069482367,1.08452585809093,1.2752753381875497,0.19
0.4,7,110,variance,0.6179951637412546,5.369663720501577,2.2108026437242367,0.02
0.4,7,200,full,2.2407938059945605,1.1399488172214587,1.2639345423558348,0.2
0.4,7,200,variance,0.7230398207283112,6.282380383591988,2.3686357337327006,0.01
0.4,7,500,full,1.9411521180500138,0.987513467369614,1.2813072792730726,0.29
0.4,7,500,variance,0.7007006562235903,6.088278862697985,2.360731579581489,0.05
0.4,8,1,full,0.40657356935313005,0.2040436897076126,1.0515453725260393,0.34
0.4,8,1,variance,0.12045846593505051,1.0011236470080478,1.2699846856070727,0.25
0.4,8,2,full,0.4671070619465007,0.23442312927445738,1.0601893442449706,0.33
0.4,8,2,variance,0.1322861921252093,1.099423225102367,1.2646328542413423,0.24
0.4,8,5,full,0.7882672385918319,0.39560111124245206,1.0880968232569082,0.24
0.4,8,5,variance,0.2152422320403997,1.788866283973958,1.4243749045070477,0.16
0.4,8,10,full,1.6764974613831294,0.8413698124802268,1.1893341088149745,0.23
0.4,8,10,variance,0.42510566020577656,3.533029626480877,1.6637648444807394,0.15
0.4,8,20,full,2.041877146278466,1.0247398706196822,1.2905331049714457,0.18
0.4,8,20,variance,0.5230290640702868,4.346865619188427,1.9923229379426313,0.07
0.4,8,50,full,2.149272828339171,1.0786376467618863,1.3238073431119783,0.12
0.4,8,50,variance,0.5651475071223969,4.6969096695365735,2.183371052784601,0.04
0.4,8,100,full,2.190172847005753,1.0991637983538785,1.3178648654133132,0.09
0.4,8,100,variance,0.6372985557298815,5.29655304334748,2.280073152259492,0.03
0.4,8,110,full,2.010287351187694,1.0088861633615251,1.2737365162156955,0.07
0.4,8,110,variance,0.6156577483334368,5.116697490176074,2.254717495847634,0.02
0.4,8,200,full,2.1622065609325283,1.0851285913755242,1.3542253547480627,0.2
0.4,8,200,variance,0.6653950808033737,5.530061709023116,2.4363334990507637,0.03
0.4,8,500,full,1.5790965607352376,0.7924880340098246,1.2441668588632768,0.26
0.4,8,500,variance,0.6024575289082693,5.0069911967275464,2.3767892238842,0.08
0.4,9,1,full,0.3951294831333316,0.19266008650678598,1.0100149072454276,0.46
0.4,9,1,variance,0.11144658133759419,0.8593131487474494,1.1161433105399854,0.34
0.4,9,2,full,1.0535435998156062,0.5136943957448341,1.078884877133718,0.3
0.4,9,2,variance,0.27260773277662714,2.101952400994516,1.2943707167716028,0.25
0.4,9,5,full,1.990177425412009,0.970385079602747,1.197549441094419,0.25
0.4,9,5,variance,0.5040659274710437,3.886619707062577,1.7268377038090281,0.2
0.4,9,10,full,2.4558589095657455,1.1974454202035343,1.2863266023304338,0.19
0.4,9,10,variance,0.6185120283493867,4.769060766512666,1.8932580759566386,0.15
0.4,9,20,full,2.3549084260585835,1.1482232545196114,1.3312900912235843,0.18
0.4,9,20,variance,0.5932715259970035,4.574442903029784,2.033911890563913,0.09
0.4,9,50,full,2.335275286728032,1.138650386679356,1.3423167604923854,0.14
0.4,9,50,variance,0.6365608499587918,4.908226899221369,2.161196716879748,0.09
0.4,9,100,full,2.665001893150093,1.2994208663031896,1.3474657969866595,0.21
0.4,9,100,variance,0.7073791200568894,5.45427389264597,2.207830509470232,0.06
0.4,9,110,full,2.5504043020025273,1.2435445453339715,1.3523001893130608,0.16
0.4,9,110,variance,0.6793434762337068,5.238103983423872,2.313112801159636,0.06
0.4,9,200,full,1.6266257951362315,0.7931219506071827,1.2923662336093238,0.19
0.4,9,200,variance,0.545869705986899,4.208949347997762,2.2720377802982976,0.06
0.4,9,500,full,1.472932432914601,0.7181830312779298,1.2585611695825598,0.31
0.4,9,500,variance,0.5752163490676279,4.435227767382187,2.2090498022968683,0.06
0.45,0,1,full,0.15009076090931617,0.07239265890199079,0.9912776068079625,0.59
0.45,0,1,variance,0.05694343633572765,0.4365075568961587,1.0138720544831534,0.44
0.45,0,2,full,0.27074555137796724,0.13058758734642426,0.9984178127001321,0.53
0.45,0,2,variance,0.08684232587518789,0.6657015091162383,1.0517470761890542,0.4
0.45,0,5,full,0.9285114270073441,0.44784509462614885,1.0715335760656286,0.31
0.45,0,5,variance,0.2523972746027969,1.9347851972711108,1.3762994297634497,0.19
0.45,0,10,full,1.38913013840696,0.6700134216850943,1.1264991485383695,0.24
0.45,0,10,variance,0.3718803873624716,2.850699040854,1.5149612918666753,0.14
0.45,0,20,full,2.1222450841331373,1.0236137357908537,1.180362167697253,0.2
0.45,0,20,variance,0.556130556545854,4.26309345157699,1.7972171321150314,0.11
0.45,0,50,full,1.9577322865798783,0.9442649553187432,1.2007977984305627,0.32
0.45,0,50,variance,0.536759876816785,4.114604905257058,1.903902795798437,0.14
0.45,0,100,full,1.6842735301525205,0.8123687189490099,1.2437446865043464,0.31
0.45,0,100,variance,0.5334014781822526,4.088860649599564,2.0094550935889495,0.11
0.45,0,110,full,1.6129724161741605,0.7779783461352827,1.2297895703730015,0.3
0.45,0,110,variance,0.5244238214036782,4.02004121615401,1.9718763339774268,0.15
0.45,0,200,full,1.5618788635488523,0.7533346032100959,1.2612277049533103,0.33
0.45,0,200,variance,0.5334013094898193,4.0888593564650675,1.9984803548144077,0.13
0.45,0,500,full,1.0262157287840927,0.4949704083292011,1.0807818910687623,0.4
0.45,0,500,variance,0.4868354627949288,3.731902606335913,2.0115930746462563,0.11
0.45,1,1,full,0.2140931620966519,0.10612807174382022,1.0023058403003788,0.46
0.45,1,1,variance,0.06621171916143903,0.5213338558583113,1.0729301837664407,0.39
0.45,1,2,full,0.6201303171451887,0.3074046557301598,1.0427235837509126,0.39
0.45,1,2,variance,0.1562645915757556,1.2303867516516283,1.2413367166231697,0.29
0.45,1,5,full,1.3460032889609965,0.6672269782898618,1.1093328698763854,0.27
0.45,1,5,variance,0.31970352183267536,2.517262380125277,1.5082026961786237,0.2
0.45,1,10,full,1.6789322577889476,0.832263120235478,1.171836999793846,0.16
0.45,1,10,variance,0.40941525899757103,3.223629265689557,1.6163362441333227,0.11
0.45,1,20,full,2.091957902541119,1.0370039668324724,1.2613333461706713,0.2
0.45,1,20,variance,0.5195249545079931,4.090604370019189,1.8433150421346127,0.1
0.45,1,50,full,1.8399891980882774,0.912100618768995,1.1610765190948493,0.28
0.45,1,50,variance,0.5195604143803415,4.0908835718314025,1.8394051030842702,0.18
0.45,1,100,full,1.7816731129269778,0.8831927657147104,1.2281224565716002,0.32
0.45,1,100,variance,0.5370395405481014,4.228509665179832,2.0597538289913313,0.17
0.45,1,110,full,1.634902274927103,0.8104370276397159,1.2604018644158277,0.32
0.45,1,110,variance,0.4919790743306111,3.873715273832588,1.9885746824306865,0.15
0.45,1,200,full,1.3294437336463603,0.659018244964301,1.243513403268678,0.31
0.45,1,200,variance,0.5115557442213858,4.027856880911819,2.0098328491586885,0.11
0.45,1,500,full,1.3525105470645316,0.6704526896956083,1.1092223603036195,0.36
0.45,1,500,variance,0.5585779511679688,4.398097508536337,2.1131734187179525,0.11
0.45,2,1,full,0.05266085813122914,0.027346637204726024,0.9967650733572002,0.51
0.45,2,1,variance,0.02312862376157083,0.19143566637558643,1.0107281821281626,0.42
0.45,2,2,full,0.12820602448224605,0.06657703203847076,1.0024347030419087,0.45
0.45,2,2,variance,0.044943546700775557,0.3719978283463984,1.0458182889176029,0.32
0.45,2,5,full,0.7767385439653842,0.40335816616995024,1.076950684409657,0.26
0.45,2,5,variance,0.20707233225410987,1.7139381193479215,1.377139614955249,0.18
0.45,2,10,full,1.0856985594976551,0.5638002431766115,1.1348835553478487,0.21
0.45,2,10,variance,0.2850341125224439,2.3592279347451317,1.5122263996029635,0.14
0.45,2,20,full,1.5610189699645656,0.8106328107099479,1.2436058413548265,0.22
0.45,2,20,variance,0.4012067979026591,3.3207894902301085,1.7955299200978576,0.14
0.45,2,50,full,2.094439213069728,1.0876364597865102,1.2821536813888224,0.21
0.45,2,50,variance,0.5532104333563483,4.578923893062056,1.9971202161931347,0.15
0.45,2,100,full,1.6953599037364773,0.8803956840845076,1.2626059486803929,0.23
0.45,2,100,variance,0.5181533198874615,4.288756092880542,1.9881824421749128,0.12
0.45,2,110,full,1.9963378054423417,1.0366926715752782,1.2688517892156392,0.27
0.45,2,110,variance,0.5823747353040395,4.820316880180105,2.1522577838120713,0.14
0.45,2,200,full,1.3882646414487636,0.7209219682528231,1.2445850492302488,0.33
0.45,2,200,variance,0.49705753294845223,4.1141462210602935,2.1236908229798876,0.1
0.45,2,500,full,0.9906453491463293,0.5144393753353653,1.109515444950035,0.36
0.45,2,500,variance,0.48109644526320444,3.9820362655089627,2.0455951254223095,0.07
0.45,3,1,full,0.07275901779754808,0.03712269796938741,0.9862080179883372,0.63
0.45,3,1,variance,0.03911932702849466,0.3175944600804927,1.001536575996592,0.5
0.45,3,2,full,0.3692509342559549,0.18839714061890311,1.0224814369425137,0.41
0.45,3,2,variance,0.1164887453219619,0.9457263962908758,1.1538611454002434,0.29
0.45,3,5,full,0.8375383472158672,0.427324117925659,1.0781599783590856,0.28
0.45,3,5,variance,0.22802317796625257,1.851230672738309,1.3675264692141873,0.19
0.45,3,10,full,1.3745466915293116,0.7013135033851834,1.1414386942080208,0.23
0.45,3,10,variance,0.35939543052788414,2.91779042187403,1.6119719691215,0.14
0.45,3,20,full,2.0343832900382735,1.0379716317803909,1.299960711789732,0.18
0.45,3,20,variance,0.5402116307365517,4.385766173022525,2.0445442045794273,0.09
0.45,3,50,full,1.8465601788112553,0.942141577433695,1.321960699188318,0.23
0.45,3,50,variance,0.5257449846548724,4.268317152282985,2.058046384971825,0.1
0.45,3,100,full,1.5268913901239352,0.7790419610301428,1.2922014104458506,0.23
0.45,3,100,variance,0.49995637050075664,4.058949517135921,2.232765532891805,0.1
0.45,3,110,full,1.4084307295355791,0.7186016272077166,1.2994084686968268,0.25
0.45,3,110,variance,0.4753105172911104,3.8588595095128557,2.1722825573585265,0.08
0.45,3,200,full,1.2905302258151352,0.6584470934806249,1.2123584663447546,0.3
0.45,3,200,variance,0.47976955927064113,3.895060720973722,2.054907493786087,0.11
0.45,3,500,full,0.9891755431051378,0.5046915975085393,1.1465875481748125,0.31
0.45,3,500,variance,0.47779407244669386,3.8790225189159346,2.002889573113936,0.07
0.45,4,1,full,0.3323235336490494,0.1694298593570468,0.9953119486212619,0.51
0.45,4,1,variance,0.10309343529031745,0.8687904344310664,1.0890950860243511,0.37
0.45,4,2,full,0.4955693222275457,0.2526581239815252,1.0226393360102168,0.44
0.45,4,2,variance,0.14178356970790457,1.1948404743215197,1.168920645409321,0.34
0.45,4,5,full,1.36070193361949,0.6937322033999482,1.1683781840952827,0.25
0.45,4,5,variance,0.3625855535890431,3.055586029643532,1.638585086626997,0.17
0.45,4,10,full,1.827176627013123,0.9315568943794605,1.2083314280068236,0.22
0.45,4,10,variance,0.45865943157589567,3.86522115295302,1.7847196691121119,0.13
0.45,4,20,full,2.0200489060953775,1.0298897532051898,1.2512126851781664,0.22
0.45,4,20,variance,0.5379556394458642,4.533467260865542,1.9820343654727313,0.12
0.45,4,50,full,1.9820906856279186,1.0105373592154308,1.2795920019193536,0.18
0.45,4,50,variance,0.567911197014711,4.7859091530245825,2.172012950701413,0.06
0.45,4,100,full,1.731701615401596,0.8828804807296935,1.223237363722955,0.23
0.45,4,100,variance,0.556339129602076,4.6883888652741845,2.1319953861593817,0.13
0.45,4,110,full,1.5293107981966005,0.7796947468827091,1.1992637363632195,0.29
0.45,4,110,variance,0.5049051926620435,4.25494407518843,2.036970735853874,0.15
0.45,4,200,full,1.752625627464741,0.8935482549379072,1.2517796862500645,0.37
0.45,4,200,variance,0.6001271836903602,5.057400164850351,2.0575697052028348,0.15
0.45,4,500,full,1.2941498920568801,0.6598017052553742,1.1752904701230884,0.39
0.45,4,500,variance,0.5379290563699229,4.5332432395975495,2.0409161589087166,0.13
0.45,5,1,full,0.19161159696199762,0.0944768029909068,1.0077735664914291,0.45
0.45,5,1,variance,0.05810160402080356,0.4339629347184214,1.048825492638657,0.36
0.45,5,2,full,0.4773614869472242,0.23536982037002613,1.0246023668839852,0.4
0.45,5,2,variance,0.12362156874185849,0.9233338677965474,1.1560303344125877,0.27
0.45,5,5,full,1.0926333495749274,0.5387382984421258,1.1041911370176525,0.23
0.45,5,5,variance,0.26584074696089993,1.985573938330212,1.3676614121264161,0.19
0.45,5,10,full,1.8507043933465133,0.9125159287685598,1.1496918999023755,0.2
0.45,5,10,variance,0.4464300684794268,3.3344019658133783,1.480039936731808,0.09
0.45,5,20,full,1.9130287238781427,0.9432458198113485,1.218166092516591,0.23
0.45,5,20,variance,0.46397335333400436,3.4654333806667066,1.8063767273518627,0.11
0.45,5,50,full,1.8866814779261738,0.9302549382330751,1.2426153040625862,0.24
0.45,5,50,variance,0.5133537893859564,3.834257603473148,1.8143652697272785,0.1
0.45,5,100,full,1.7382706709436304,0.8570788946359222,1.2525502944738465,0.23
0.45,5,100,variance,0.49365992457625124,3.687163430897337,2.0078115455166468,0.07
0.45,5,110,full,1.533147091137127,0.7559398177458523,1.249910879649005,0.22
0.45,5,110,variance,0.44985639495683066,3.3599933194170624,1.9300274812447453,0.07
0.45,5,200,full,1.3243969515156346,0.6530126143404368,1.191117624996399,0.29
0.45,5,200,variance,0.4716628337500302,3.5228663817694574,1.90345440741579,0.05
0.45,5,500,full,1.0826464874954251,0.5338141351026302,1.0936467730208874,0.38
0.45,5,500,variance,0.4981377191858971,3.7206082371572893,2.007898435343094,0.11
0.45,6,1,full,0.37125689660039923,0.1839584601185651,1.0215032666280588,0.41
0.45,6,1,variance,0.1090915363627267,0.860237996405739,1.1225250098198938,0.3
0.45,6,2,full,0.8157149989309318,0.4041882493578701,1.1106640006167443,0.29
0.45,6,2,variance,0.21460230945621028,1.6922399928151537,1.3639386727661291,0.21
0.45,6,5,full,1.4762931518159628,0.7315059124247268,1.1498598078607714,0.25
0.45,6,5,variance,0.37692919333849106,2.9722637050982175,1.6548343057688388,0.19
0.45,6,10,full,1.8223927619264924,0.9029988918321842,1.2713999461578127,0.18
0.45,6,10,variance,0.4705459706139492,3.71047595875677,1.8988876068013778,0.14
0.45,6,20,full,1.9929005606653272,0.9874858128333133,1.3121658239822642,0.19
0.45,6,20,variance,0.5116369895738723,4.034497940652992,2.008602435276919,0.07
0.45,6,50,full,1.903284717493209,0.9430810013318212,1.3107443688221119,0.17
0.45,6,50,variance,0.5083619017704262,4.008672335257522,1.930402086900218,0.11
0.45,6,100,full,1.6065114628512975,0.7960293197921169,1.267007267978577,0.24
0.45,6,100,variance,0.5016908917698788,3.956068288525678,2.089171947404526,0.1
0.45,6,110,full,1.5869091380379858,0.7863163325845497,1.2280802175984449,0.23
0.45,6,110,variance,0.503070513171189,3.966947251180631,2.0563440539838185,0.12
0.45,6,200,full,1.3687155504818702,0.6782010174426163,1.221897968488704,0.3
0.45,6,200,variance,0.5212842949479545,4.110571474149861,2.1706742596413133,0.09
0.45,6,500,full,1.096940444452813,0.543535963509686,1.0734884270812026,0.44
0.45,6,500,variance,0.5028395594940679,3.965126072974756,1.953044774012886,0.09
0.45,7,1,full,0.3275337946108209,0.16662477411702012,1.0275019003939734,0.37
0.45,7,1,variance,0.09774407471571483,0.8492830408535648,1.218003651520097,0.25
0.45,7,2,full,0.5377718665167517,0.27357822996956077,1.0487596120340559,0.28
0.45,7,2,variance,0.14960703468230757,1.2999122219696762,1.3518708314262984,0.18
0.45,7,5,full,1.0099902101220295,0.5138077150846315,1.1065554510099567,0.22
0.45,7,5,variance,0.26080299288380565,2.2660765832024197,1.517590656871862,0.13
0.45,7,10,full,1.4542641684744433,0.7398211804875071,1.17263643017189,0.17
0.45,7,10,variance,0.3745039707086719,3.2540066697675645,1.6923203404895601,0.09
0.45,7,20,full,1.697624554054903,0.8636247999721982,1.2442242358466205,0.17
0.45,7,20,variance,0.44371794972237877,3.8553961528365064,1.8817423824652775,0.06
0.45,7,50,full,1.9384033338921585,0.9861150909366011,1.3416232013441842,0.14
0.45,7,50,variance,0.5288874361731335,4.595420554839507,2.224657126073097,0.07
0.45,7,100,full,1.5669153556493638,0.7971297053661035,1.230524146124399,0.26
0.45,7,100,variance,0.4910105604240303,4.266314281054717,2.0460651464000335,0.09
0.45,7,110,full,1.7654122885063759,0.8981101450777382,1.2990141792171794,0.26
0.45,7,110,variance,0.5610071435436597,4.874503689303732,2.188634280219171,0.07
0.45,7,200,full,1.8053532105492838,0.9184291082593322,1.2660673779166192,0.35
0.45,7,200,variance,0.6343345331829678,5.511633956604871,2.1898991578362352,0.05
0.45,7,500,full,1.3294067305603974,0.6763030253182744,1.2024584269243745,0.33
0.45,7,500,variance,0.5701172841689065,4.953660282225772,2.2434260761594196,0.09
0.45,8,1,full,0.39104091966400134,0.1962484482251224,1.0367895718357953,0.36
0.45,8,1,variance,0.1171994371858945,0.9740380393528885,1.2145290353789302,0.26
0.45,8,2,full,0.45528993785297817,0.22849256766512463,1.045062053326547,0.35
0.45,8,2,variance,0.13034222716001712,1.0832670398105966,1.2786758230398103,0.24
0.45,8,5,full,0.7472899678712595,0.3750361898057828,1.0940760306091173,0.26
0.45,8,5,variance,0.20747573735515976,1.7243193762626452,1.3952125736902836,0.21
0.45,8,10,full,1.6386243347078773,0.8223627419520629,1.1674726774309616,0.21
0.45,8,10,variance,0.4213404688479316,3.501737329384205,1.7449142503320418,0.14
0.45,8,20,full,1.8425501524455108,0.9247052930038473,1.2851759796208282,0.17
0.45,8,20,variance,0.4815220841488499,4.001903405095116,1.992566309602274,0.1
0.45,8,50,full,1.7852195276260385,0.8959332500006099,1.2980380835278909,0.2
0.45,8,50,variance,0.4821211208748108,4.006881966187776,1.994963032087698,0.08
0.45,8,100,full,1.7869852154799724,0.8968193810522712,1.2746737404260562,0.28
0.45,8,100,variance,0.560766346016221,4.660498081935005,2.184934782379389,0.13
0.45,8,110,full,1.6785812038425985,0.8424155629467585,1.2400860764777137,0.32
0.45,8,110,variance,0.5590932512226786,4.646593083656142,2.076386031440178,0.14
0.45,8,200,full,1.730039655998531,0.8682405875818929,1.2078400484849756,0.27
0.45,8,200,variance,0.5948655716948403,4.943894860289598,2.1378892373866867,0.1
0.45,8,500,full,1.2197915146361493,0.6121666042295604,1.2232179514693229,0.36
0.45,8,500,variance,0.5435211254756279,4.517174007972736,2.142748452767136,0.1
0.45,9,1,full,0.3178011204271619,0.15495576505180714,1.0056582090653023,0.46
0.45,9,1,variance,0.09323734757547779,0.7189101519699764,1.0843228417044972,0.4
0.45,9,2,full,0.7418793852534128,0.36173090756756704,1.0701999665881798,0.34
0.45,9,2,variance,0.19898952201207468,1.5343163574481435,1.313777590136732,0.29
0.45,9,5,full,1.8271060075825192,0.8908735402038701,1.1886227087689765,0.23
0.45,9,5,variance,0.4680061001082575,3.6085790222564604,1.8037855608772082,0.18
0.45,9,10,full,2.297441437626736,1.120203085346793,1.220660062632196,0.22
0.45,9,10,variance,0.5826273236196426,4.492370371499294,1.76090494241746,0.15
0.45,9,20,full,2.00847704942377,0.9793077424149215,1.2446137002457,0.23
0.45,9,20,variance,0.5168311329726858,3.985046314701586,1.8097938173117196,0.14
0.45,9,50,full,1.8886488134302175,0.9208810258626584,1.3575280929753288,0.29
0.45,9,50,variance,0.5397073319076495,4.16143412581469,2.095120883829371,0.18
0.45,9,100,full,2.289466981849373,1.1163148426175282,1.2911595318829103,0.3
0.45,9,100,variance,0.6286956000412665,4.8475815874388495,2.051257983250676,0.18
0.45,9,110,full,2.090020576840191,1.0190673243158626,1.255812454319321,0.34
0.45,9,110,variance,0.5866658736845181,4.523509766992367,1.921759942758689,0.21
0.45,9,200,full,1.159215590493266,0.5652187079876448,1.2265812143766384,0.36
0.45,9,200,variance,0.4644851539148939,3.581430631308294,2.032717369479202,0.15
0.45,9,500,full,1.087297593381176,0.5301524116557799,1.0721504880261996,0.47
0.45,9,500,variance,0.512606846655883,3.9524747926994297,1.9052135550122875,0.14
0.55,0,1,full,0.09783452322729445,0.047188122879273174,0.984260269426358,0.62
0.55,0,1,variance,0.045480082149842366,0.3486336762259714,1.0068699331502335,0.49
0.55,0,2,full,0.18507128608385487,0.08926467162170043,0.9936916554919504,0.53
0.55,0,2,variance,0.06928752818013198,0.5311328503423498,1.0515325313424944,0.43
0.55,0,5,full,0.70415202905183,0.33963074972411433,1.070645117644005,0.33
0.55,0,5,variance,0.19948330272184012,1.529166041179952,1.333725512241526,0.27
0.55,0,10,full,1.104880541224437,0.5329124835114546,1.156920670188021,0.31
0.55,0,10,variance,0.30780179874117,2.3594960160922356,1.5504927873240508,0.23
0.55,0,20,full,1.358878102958081,0.6554220819512325,1.180733076118016,0.31
0.55,0,20,variance,0.3749378200551892,2.8741362016745042,1.6474478168467086,0.22
0.55,0,50,full,0.9772357875174208,0.47134611487052464,1.050404138977821,0.49
0.55,0,50,variance,0.31939647556333606,2.448376568063223,1.4019590866130933,0.41
0.55,0,100,full,1.0762018135715608,0.5190799908507495,1.0166114133660202,0.48
0.55,0,100,variance,0.4163387950101701,3.191500934005895,1.451918626470881,0.36
0.55,0,110,full,0.8022828918206519,0.3869618048346521,1.0011668810000147,0.49
0.55,0,110,variance,0.3539265454010406,2.7130714546774546,1.6174995263395249,0.31
0.55,0,200,full,0.7298937940250495,0.3520466692647409,0.9655955811517927,0.5
0.55,0,200,variance,0.37611996607904463,2.8831981007444045,1.5000956027430883,0.39
0.55,0,500,full,0.18985395593131021,0.09157147708267654,0.8094512018398121,0.64
0.55,0,500,variance,0.3163825714457746,2.42527308138006,1.3573016790581962,0.35
0.55,1,1,full,0.13068380075213867,0.06478123657081981,0.9905870193818826,0.54
0.55,1,1,variance,0.046503954656935124,0.36616004388660467,1.0265997496575356,0.46
0.55,1,2,full,0.4629802529863957,0.22950383386242973,1.011581214654972,0.44
0.55,1,2,variance,0.11532255875652617,0.9080198337305908,1.097340765521801,0.38
0.55,1,5,full,1.146103648553907,0.5681347738918996,1.0977664838088719,0.32
0.55,1,5,variance,0.26779260523909004,2.108529324230934,1.3847815592846229,0.28
0.55,1,10,full,1.2587253078102882,0.623962430489701,1.113843312145925,0.32
0.55,1,10,variance,0.30692309502788645,2.4166326234894475,1.4166942671056915,0.26
0.55,1,20,full,1.0655510875827279,0.5282040825695941,1.0571968923687995,0.42
0.55,1,20,variance,0.2847395570054114,2.2419652147541718,1.2367655107944227,0.35
0.55,1,50,full,0.9161187963100618,0.4541290361098222,0.9184457306667273,0.58
0.55,1,50,variance,0.3103207997383642,2.443385266680336,1.0769512285885767,0.48
0.55,1,100,full,0.7657955693954339,0.3796123441495437,0.9060174796167668,0.57
0.55,1,100,variance,0.3183355666667433,2.50649145693632,1.1912260285786553,0.44
0.55,1,110,full,0.7490977963972293,0.371335094968108,0.9157049196151464,0.57
0.55,1,110,variance,0.3136075300448784,2.469264126277435,1.3299874697839833,0.42
0.55,1,200,full,0.6005439896608442,0.29769552187413284,0.8949804022053531,0.58
0.55,1,200,variance,0.36017918027493784,2.83595718750007,1.3368714562280744,0.44
0.55,1,500,full,0.21012432881595242,0.10416068231844854,0.7931071644394336,0.61
0.55,1,500,variance,0.31973915504941375,2.5175429468061328,1.374600686231342,0.4
0.55,2,1,full,0.04304876934328703,0.02235510622343375,0.9925211457794347,0.58
0.55,2,1,variance,0.022110841504958123,0.18301148054730396,1.00943652803509,0.48
0.55,2,2,full,0.10971269861623355,0.05697349933669905,1.0011303638526985,0.49
0.55,2,2,variance,0.04167094170941395,0.34491047011169335,1.0511040853110287,0.35
0.55,2,5,full,0.7060103779233533,0.3666292262030561,1.097255491484387,0.29
0.55,2,5,variance,0.19397605241022864,1.6055401841832617,1.3853204019868341,0.22
0.55,2,10,full,1.0303277471393886,0.535046334276777,1.1353842585267873,0.28
0.55,2,10,variance,0.27828700432505854,2.303382106338309,1.4954167584129319,0.17
0.55,2,20,full,1.2369354412338764,0.6423371353500769,1.198626475552103,0.32
0.55,2,20,variance,0.33509840386438206,2.773610177003307,1.5811372117560258,0.21
0.55,2,50,full,0.8533396001423903,0.4431368816544434,0.9826457763347372,0.55
0.55,2,50,variance,0.2816154721756056,2.330931841573222,1.0633811325852482,0.46
0.55,2,100,full,1.1146866925347514,0.5788537000616542,1.0451020413043939,0.45
0.55,2,100,variance,0.3963235862179414,3.2803711370866657,1.5062102408908633,0.33
0.55,2,110,full,1.0945402886046574,0.5683917285175667,1.0126673336598258,0.5
0.55,2,110,variance,0.39160529389103016,3.2413178218064953,1.5039144087726286,0.39
0.55,2,200,full,0.6434146569107563,0.33412344232779095,0.9589045901820696,0.53
0.55,2,200,variance,0.35502054190223253,2.938505754458249,1.5238369986036884,0.36
0.55,2,500,full,0.30741347929369917,0.15963896503809458,0.8357406182287939,0.59
0.55,2,500,variance,0.34292979408202584,2.8384306099186833,1.433808552350976,0.35
0.55,3,1,full,0.040140425406433915,0.020480222710977644,0.9824229042391697,0.69
0.55,3,1,variance,0.03223376151434996,0.2616932565597685,0.9914118632089322,0.55
0.55,3,2,full,0.2963935504522091,0.15122425489754943,1.0040773679993031,0.48
0.55,3,2,variance,0.09947249003734894,0.8075780992669522,1.0878984944292296,0.37
0.55,3,5,full,0.6196646717301876,0.3161618332307195,1.0344405354906612,0.4
0.55,3,5,variance,0.18053907931123675,1.4657259153644469,1.237997153648303,0.26
0.55,3,10,full,0.980923432513075,0.5004812519267514,1.1057670874942445,0.3
0.55,3,10,variance,0.26640292605783755,2.162820781747434,1.4857615961874076,0.21
0.55,3,20,full,1.0273103130977668,0.5241485059636192,1.0951690459010806,0.4
0.55,3,20,variance,0.3019099944567057,2.451088731985063,1.607414002917798,0.26
0.55,3,50,full,0.8238762908035749,0.42035354013081483,1.048079143615979,0.46
0.55,3,50,variance,0.3008701136052856,2.442646347551552,1.546661715348949,0.34
0.55,3,100,full,0.6975250598491778,0.35588732375291227,1.0525741005927276,0.47
0.55,3,100,variance,0.3229654142531379,2.6220294201299565,1.6890287971400415,0.34
0.55,3,110,full,0.6656655942106058,0.33963216588838924,1.0708967710295114,0.45
0.55,3,110,variance,0.3245203100814119,2.6346530089944173,1.7242258970647524,0.32
0.55,3,200,full,0.5414918830060169,0.2762769514239462,0.9698647053956984,0.52
0.55,3,200,variance,0.337308444512704,2.73847485253443,1.6007729934066024,0.37
0.55,3,500,full,0.12372124218714234,0.06312435826017283,0.8840274362649225,0.6
0.55,3,500,variance,0.2977855745436123,2.41760418572766,1.410714927526544,0.39
0.55,4,1,full,0.33864416962373767,0.17265233491416296,0.9953435788183804,0.51
0.55,4,1,variance,0.10619277643843157,0.8949092453421337,1.0804235028716678,0.4
0.55,4,2,full,0.48107933860214913,0.24527063667125396,1.0177171868564803,0.45
0.55,4,2,variance,0.14188085931546138,1.1956603546580018,1.2001837974869547,0.39
