metric,contrast,seed0,seed1,seed2,mean,sd,ci95_low,ci95_high,scope,pilot_label
online_ce_task25,C_minus_D,-0.11030094005664193,-0.13124155050516118,-0.10424517558018342,-0.11526255538066217,0.014165602166521418,-0.15045186193349358,-0.08007324882783075,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task25,response_interaction,-1.0526864391639827,-1.1781622723489997,-1.1280763140146928,-1.1196416751758917,0.06316172517929122,-1.27654409863888,-0.9627392517129033,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task25,AF_minus_BF,0.19804934314886724,0.25592520368099203,0.23024447099367817,0.22807300594117916,0.028998969868585998,0.15603557128600398,0.30011044059635433,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task25,A_minus_C,0.10943848617871588,0.13566345415512693,0.1022865482767421,0.11579616287019497,0.0175732609719617,0.07214176256967292,0.159450563170717,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task25,B_minus_D,-0.9432479529852669,-1.0424988181938728,-1.0257897657379507,-1.0038455123056969,0.05313987443707837,-1.135852278397485,-0.8718387462139087,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_ce_task25,A_minus_D,-0.0008624538779260504,0.004421903649965753,-0.001958627303441318,0.0005336074895327947,0.003411676174277056,-0.00794146595558766,0.009008680934653249,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task25_pp_cost,A_minus_B,44.87083333333334,49.471875,48.65416666666666,47.665625,2.4546500921012666,41.567936136830504,53.76331386316949,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task25_pp_cost,C_minus_D,-8.26458333333333,-8.644791666666666,-7.644791666666665,-8.18472222222222,0.5047606836917141,-9.438617272036844,-6.930827172407597,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task25_pp_cost,response_interaction,-53.13541666666667,-58.11666666666666,-56.298958333333324,-55.85034722222222,2.520744302261581,-62.112223205385476,-49.58847123905896,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task25_pp_cost,AF_minus_BF,12.699999999999998,14.536458333333336,13.176041666666668,13.470833333333333,0.9530589685688123,11.103303607900637,15.83836305876603,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task25_pp_cost,A_minus_C,8.270833333333332,8.719791666666666,7.6510416666666625,8.213888888888887,0.5366457331795498,6.880786985197527,9.546990792580246,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task25_pp_cost,B_minus_D,-44.86458333333333,-49.396874999999994,-48.64791666666666,-47.63645833333333,2.429547881394007,-53.671789848234276,-41.601126818432384,SECONDARY,SECONDARY_NOT_CLASSIFIED
online_acc_task25_pp_cost,A_minus_D,0.006250000000001421,0.07499999999999929,0.006249999999997868,0.029166666666666192,0.03969283100678657,-0.06943579172713336,0.12776912506046575,SECONDARY,SECONDARY_NOT_CLASSIFIED
