model,window,fine_mean_meas,fine_med_meas,fine_mean_self,fine_med_self,fine_mean_up,fine_med_up,fine_mean_cross,fine_med_cross,fine_mean_bias,fine_med_bias,fine_mean_stretch,fine_med_stretch,fine_mean_rot,fine_med_rot,fine_mean_sh_d_W,fine_med_sh_d_W,fine_mean_sh_d_mu,fine_med_sh_d_mu,fine_mean_sh_d_S,fine_med_sh_d_S,fine_mean_d_d,fine_med_d_d,fine_mean_sh_rho_W,fine_med_sh_rho_W,fine_mean_sh_rho_mu,fine_med_sh_rho_mu,fine_mean_sh_rho_S,fine_med_sh_rho_S,fine_mean_d_rho,fine_med_d_rho,fine_mean_sh_sig_W,fine_med_sh_sig_W,fine_mean_sh_sig_S,fine_med_sh_sig_S,fine_mean_d_sig,fine_med_d_sig,coarse_mean_meas,coarse_mean_self,coarse_mean_up,coarse_mean_cross,coarse_mean_bias,coarse_mean_sh_d_W,coarse_mean_sh_d_mu,coarse_mean_sh_d_S,coarse_mean_sh_rho_W,coarse_mean_sh_rho_mu,coarse_mean_sh_rho_S
"(0, 'PM', 'ELU1', 'ELU1')",t0-t2,0.5419185773145263,0.6021704527049923,1.3988724680729019,1.5710652234773048,-1.2466873034609598,-1.233294190197323,0.3590357313505538,0.31420950643398216,0.030697681352030486,0.02911694347858429,0.2927218074100351,0.2648295235239355,-1.539409110870995,-1.3898896079818206,0.5841407703688899,0.5726766354805467,-0.941146430353921,-1.0374617142674023,0.589666576827849,0.4977809245142988,0.23266091684281776,0.1597227771058256,-0.0018368241021221232,-0.0036612165535402294,-0.06802157451144485,-0.06529701402800002,0.020345512867666803,0.006960411647681993,-0.049512885745900154,-0.02559635034201034,2.1271955053083595,2.02268078009024,0.761840075379887,0.7431564404378644,2.889035580688246,2.8094518586265123,0.5419185773145263,1.0041436404270416,-1.2928466097273255,0.7999238652627797,0.030697681352030486,0.6238207132098017,-0.5226066631218383,0.13144686675485434,0.0016204669047317497,-0.05962592020825154,0.008492567557619627
"(0, 'PM', 'ELU1', 'ELU1')",t2-t3,-0.21741547738037725,-0.28886427175214824,0.1300612660352969,-0.0771161285314127,-0.02220456326047497,-0.1625611591522057,-0.31220214912672534,-0.2658564422772613,-0.01307003102847375,-0.012042826041579247,0.5325534238853805,0.5789675668216385,-0.5547579871458553,-0.6255999507911808,-0.18086235902759243,-0.15425230831710926,-0.37564151080035224,-0.45881298526523234,0.4718940015549039,0.5022408953648865,-0.08460986827304072,-0.09110125501731986,0.01478232690561357,-0.00593313997025374,0.028459916627025184,0.029575388730884507,-0.0383156294061464,-0.022391214717334317,0.0049266141264923515,0.0008111065436776071,0.3886416713007094,0.37159539276166387,0.23837943237372172,0.2556416693250021,0.6270211036744311,0.5693020854966302,-0.21741547738037717,0.07432138764866085,-0.14824398597990515,-0.13042284802065918,-0.01307003102847375,-0.14221913220695132,-0.35066878712644045,0.4082780510603511,-0.0013453125430402224,0.013502630132678701,-0.007230703463146122
"(0, 'PM', 'ELU1', 'ELU1')",t3-t5,-1.182639754659057,-1.1203151456106364,0.9987844606886411,0.7642607292202022,-0.7336627968275427,-0.40053284590727634,-1.4291736313967585,-1.834018294108789,-0.018587787123396992,-0.01978803239762783,0.33225229338798473,0.5792635648109624,-1.0659150902155279,-0.7440797626723208,-0.2391569587607178,-0.1562799997778363,-1.593108572793775,-1.6721025496474966,1.4976069041577613,1.4325690101190087,-0.3346586273967313,-0.24657133779428833,0.048309603672748364,0.03845202805150382,0.061427911608162,0.05296189717506874,-0.0913456891957765,-0.10601219629481692,0.018391826085133848,0.0030394147622619,1.2599363679861089,1.1963585756144102,-0.37725373369134546,-0.3499416095428223,0.8826826342947635,0.8295067613653886,-1.1826397546590577,1.1786009130667099,-1.232550669030249,-1.110102211572121,-0.018587787123396992,-0.1725781882879756,-1.5329659608555692,1.370885521746814,0.009044480512510058,0.025113992467761578,-0.015766646895137775
"(0, 'PM', 'ELU1', 'LR')",t0-t5,-1.262965398457343,-1.1465043819491285,2.462307655411688,2.41696889399847,-4.0442365604520925,-4.266974072923437,0.3143691077320209,0.08254421507447263,0.00459439885104075,-0.0038783177733421326,1.7592227261362567,1.8416955875717336,-5.8034592865883505,-5.910854787575326,0.3900092267447762,0.6166972807841606,-2.820075896166287,-2.5826489612000074,2.107441141580314,1.992930113507812,-0.3226255278411964,-0.37611524044960953,0.06871597372186802,0.036547167046555834,0.03621204364330154,0.053401098967272215,-0.11662909661387044,-0.10493185653400088,-0.011701079248700817,-0.010674482612964536,3.8409443811698782,3.8040579124123752,0.3590569803182592,0.38388454491324,4.2000013614881375,4.116777369173874,-1.2629653984573428,1.110226048129517,-4.715686498232673,2.3379006527947728,0.00459439885104075,0.9306519667086485,-1.1034624808413436,-0.1498150137085017,0.01535688779491443,-0.060186662336131305,0.03312869529251606
"(0, 'PM', 'ELU1', 'LR')",t5-t10,-1.5121685007915762,-1.3917812584917018,0.592263830898537,0.530003751321412,-1.485535454626663,-1.097129259823503,-0.6153778328333973,-0.5501935639216423,-0.0035190442300518042,-0.01089361310005188,0.4367985245985571,0.6098928614128496,-1.9223339792252199,-0.9531798799350664,-0.15484515754650668,-0.09834817580447308,-1.8858090558338274,-1.480017900583812,1.7653684083240773,1.500801666464413,-0.2752858050562565,-0.3274872207424635,0.06338974302968187,0.036328365176466676,0.2432733460616096,0.23898942970314085,-0.29509433627957826,-0.2680905648202264,0.011568752811713042,0.008527031517589587,2.099900063961413,2.055976229689068,-1.613225710887142,-1.6852394688197165,0.48667435307427076,0.42231457178698806,-1.5121685007915757,0.6108245112776892,-1.7872170940906908,-0.3322568737485225,-0.0035190442300518042,-0.11992185916660034,-1.6278377713792214,1.4724738254895653,0.03274515390774144,0.1270898623524939,-0.14826626344852223
"(0, 'PM', 'ELU1', 'LR')",t0-t10,-2.775133899248919,-2.5328826483390516,3.054571486310225,1.9946373628192797,-5.529772015078756,-5.383855625412148,-0.3010087251013765,-0.722248921779888,0.0010753546209889464,-0.003512335941195488,2.196021250734814,2.5136836554066138,-7.725793265813571,-7.408233884889341,0.2351640691982696,0.47830606895429173,-4.705884952000115,-4.360092279157062,3.872809549904391,4.070645842832683,-0.597911332897453,-0.7165406816335,0.1321057167515499,0.0935794537251618,0.27948538970491116,0.32366301760559524,-0.41172343289344876,-0.3928961708217135,-0.0001323264369877704,-0.006215751307757061,5.94084444513129,5.9504235063981,-1.2541687305688827,-1.271973347634982,4.6866757145624085,4.7286101695623435,-2.7751338992489183,1.721050559407206,-6.502903592323362,2.00564377904625,0.0010753546209889464,0.8107301075420483,-2.731300252220565,1.3226588117810634,0.04810204170265586,0.06690320001636257,-0.11513756815600619
"(0, 'PM', 'ELU1', 'LR')",t0-t2,0.7827258264232784,0.7288346510976855,1.8074416867114826,1.7536933708118774,-2.3789107320180514,-2.380089410943347,1.3052693910071644,1.4581299629959201,0.04892548072268255,0.05419381591491401,0.6746869098909725,0.6909832303633688,-3.0535976419090236,-3.084859172135027,1.0483439857685515,0.8718338085645623,-0.6675694744975883,-0.767699699555344,-0.10473988687411051,-0.20766151720043502,0.2760346243968525,0.17681071015258865,-0.023409901667486088,-0.01607974231861601,-0.11855928288328475,-0.10155157801795474,0.09751785498302998,0.08473300590516321,-0.04445132956774082,-0.01939027888723626,2.2714893586608595,2.1827714770479396,0.8901457975461986,0.8661767697162213,3.161635156207058,3.0343613777530067,0.7827258264232784,0.8623786301965767,-2.4998043327873556,2.3712260482913745,0.04892548072268255,1.4674196124970935,0.7386561323572267,-1.930041120457468,-0.025128481962275354,-0.09064981560433266,0.0713269679988672
"(0, 'PM', 'ELU1', 'LR')",t2-t3,-0.6831159044903012,-0.5856687558654742,-0.24481210859966737,-0.3486151235457889,-0.9055446878475993,-0.9856054456452662,0.48573803794256765,0.5528422402715651,-0.0184971459856024,-0.022886186838150024,0.5444581616231496,0.5755448007638466,-1.4500028494707489,-1.258265479134558,-0.26590029377271823,-0.31206298590208686,-0.6099686418266953,-0.6779088971897379,0.6470511227508754,0.5979068609592058,-0.2288178128485377,-0.14866976283924802,0.02719753828037929,0.014157818529561533,0.03874080220265588,0.029509951899009287,-0.060592656778927195,-0.03561291073848524,0.005345683704107962,0.00023323186804282954,0.5094208225409412,0.5188714958933104,0.20374492793972881,0.1972175097930462,0.71316575048067,0.7572020913700959,-0.6831159044903012,-0.2930567172696681,-0.950403079275228,0.5788410380401975,-0.0184971459856024,-0.24783294184232688,-0.559098110658155,0.578113239651944,0.008861451469471468,0.014273544976350408,-0.017789312741713907
"(0, 'PM', 'ELU1', 'LR')",t3-t5,-1.3625753203903201,-1.7397409365190346,0.8996780772998729,0.7367060966486638,-0.7597811405864425,-0.19446862120362968,-1.4766383212177112,-1.6182230849483754,-0.0258339358860394,-0.03116326779127121,0.5400776546221349,0.5318696824832505,-1.299858795208578,-1.0334135782346983,-0.39243446525105674,-0.37854060553662394,-1.5425377798420037,-1.6803275134853055,1.5651299057035484,1.5029527343840328,-0.36984233938951117,-0.3765398229730183,0.06492833710897485,0.028028940009215686,0.1160305243239304,0.10265932986283438,-0.1535542948179732,-0.11621764458951327,0.027404566614932038,0.006082826789393902,1.060034199968078,1.0526285583962194,-0.734833745167668,-0.7039529484826565,0.3252004548004097,0.2747270252174663,-1.36257532039032,0.540904135202608,-1.265479086170089,-0.6121664335367996,-0.025833935886039397,-0.288934703946118,-1.283020502540415,1.202112867097022,0.03162391828771832,0.01618960829185096,-0.020408959964637235
"(0, 'PM', 'LR', 'ELU1')",t0-t5,0.4992879726177267,0.5112953392703423,2.512930577236519,2.5575118233954273,-2.419514658322061,-2.4000056155467107,0.39000543012886596,0.4637701432199175,0.015866623574402182,0.0018245256505906582,-0.2068905760624944,-0.13586018268223216,-2.212624082259566,-2.1236903545697556,1.2474387055942968,1.329067346454144,-3.2449266873328533,-3.5909696116259746,2.3201932973394745,2.565558966036353,0.3227053156009174,0.22342010099412724,0.017005046903147962,0.01577881041822384,-0.16633744793986543,-0.1409197142286639,0.09478792723620466,0.08716076722209029,-0.05454447380051288,-0.02607075226510578,2.6267519017399468,2.462394985571307,-0.4851904673828814,-0.4791341659062479,2.1415614343570657,2.0533417323385903,0.49928797261772656,2.008245994418584,-2.682780204980684,1.157955559605425,0.015866623574402182,1.9343010232446967,-2.3508007593590245,0.7392050517152449,-0.022576160671736335,-0.1265879898233991,0.09461967669462255
"(0, 'PM', 'LR', 'ELU1')",t5-t10,-1.510548020315026,-0.9335234892722958,2.38313676552283,2.3751163440392635,-2.7184412168997323,-2.8867435103359416,-1.1671159935646136,-1.139284095809787,-0.008127575373509898,-0.003806069493293762,0.20866572551268156,0.2948478291550523,-2.927106942412414,-2.920150355942944,0.5568460601033772,0.48591224288037016,-4.392697688666737,-4.4535064663355985,3.3010485241973657,3.5616016090491747,-0.5348031043659931,-0.3331860918648719,-0.10783853451897363,-0.10274299616713381,0.4006155928499024,0.36538668623506654,-0.25237798646600695,-0.25993407930500684,0.04039907186492167,0.007588886668815049,1.396789662228567,1.4229546354237943,-0.18135220921968637,-0.09000037852387777,1.2154374530088807,1.112554238724437,-1.510548020315026,2.3489600590895687,-2.995032529470287,-0.8563479745607981,-0.008127575373509898,0.5128160245881436,-4.069315831505467,3.02169670255133,-0.11043554836868236,0.23404863465337333,-0.08321401441976932
"(0, 'PM', 'LR', 'ELU1')",t0-t10,-1.0112600476972995,-0.9207670972335553,4.896067342759348,4.722458729489901,-5.137955875221794,-5.772700820108013,-0.7771105634357477,-0.9676116103057363,0.007739048200892285,-0.0002952367067337036,0.0017751494501871967,0.06347696230204297,-5.13973102467198,-5.7116435541274555,1.8042847656976742,1.6786058128056218,-7.637624375999591,-7.900954031625488,5.621241821536841,5.508255134660298,-0.2120977887650757,-0.33710030420190046,-0.09083348761582567,-0.0979114602106156,0.23427814491003696,0.24132139818504122,-0.15759005922980232,-0.13000493280466735,-0.014145401935591214,-0.015571135642547227,4.023541563968514,3.822933742996045,-0.6665426766025678,-0.6257531448761177,3.3569988873659464,3.2041872289608326,-1.0112600476973,4.357206053508152,-5.677812734450972,0.30160758504462665,0.007739048200892285,2.4471170478328403,-6.420116590864493,3.760901754266574,-0.1330117090404187,0.10746064482997425,0.01140566227485326
"(0, 'PM', 'LR', 'ELU1')",t0-t2,1.122897569498283,1.1707050327219952,1.6629772296762246,1.632535860918449,-0.9226522852009,-1.0414963170729437,0.35020452514604544,0.3221865097831998,0.03236809987691231,0.025384794920682907,-0.34529019063870975,-0.4316116650170564,-0.5773620945621901,-0.6221776331634301,1.031320273013361,1.0637369042109979,-0.9682832713833096,-1.0573074719134048,0.5655476759046097,0.7022321611675137,0.6285846775346609,0.4685614455329544,0.010196794446504188,0.019845654516296482,-0.07568159784117931,-0.06383119096491494,0.0331368831205074,0.02870567376482181,-0.032347920274167725,-0.016559298386677197,1.7591493532966238,1.7439240607631719,0.2705721793799537,0.27039947757609695,2.0297215326765774,2.001398823978735,1.1228975694982828,1.325528360145791,-1.028600959077633,0.7936020685532127,0.03236809987691231,1.6663630281297181,-0.27798427480400023,-0.7597940757910575,0.010000514769565079,-0.06117476150322534,0.018826326459492546
"(0, 'PM', 'LR', 'ELU1')",t2-t3,-0.4107721261884757,-0.38952734960730784,0.2415903458324431,0.1622179560561785,-0.7917924403157887,-0.7507297274715529,0.139912045350946,0.22420748499686555,-0.0004820770560763776,0.0006107352674007416,-0.06177427951025265,-0.047962586116151645,-0.7300181608055362,-0.6593832739483815,0.11855935866015317,0.08043800783136047,-0.8522764019527572,-0.8165604153785719,0.5484743617064305,0.5810731755314189,-0.1852426815861738,-0.19202836049369176,-0.012101191282954851,-0.01048747080992443,-0.043548464928118945,-0.037976854698777665,0.0409084389402164,0.03158708854744761,-0.01474121727085741,-0.007893598003604547,0.30164880785090775,0.27611762925926786,-0.3704188417475301,-0.36004721517035343,-0.06877003389662231,-0.05545330062086784,-0.4107721261884758,0.1740076629575401,-0.8355960495847137,0.25129833749477415,-0.0004820770560763776,0.1314883762139883,-0.7741383991064603,0.4574073413062982,-0.016377166602324484,-0.02921749908411832,0.030853448415585395
"(0, 'PM', 'LR', 'ELU1')",t3-t5,-0.2128374706920806,-0.22073470611726026,0.6083630017278508,0.47817846162397604,-0.7050699328053722,-0.6466702968625602,-0.10011114036812549,-0.09065386352002158,-0.01601939924643375,-0.015271276235580444,0.20017389408646805,0.1984667498984464,-0.9052438268918401,-0.8125081328422047,0.09755907392078277,-0.006671413760325276,-1.4243670139967868,-1.457928685442531,1.2061712597284342,1.1876705929135076,-0.12063668034756976,-0.07475538998319248,0.018909443739598627,0.014535751131746478,-0.04710738517056719,-0.04527974083923632,0.020742605175480832,0.026686999937361264,-0.007455336255487741,-0.002171358407432506,0.5659537405924155,0.5282823069919738,-0.385343805015305,-0.4076250956737829,0.1806099355771105,0.14483046376491648,-0.21283747069208053,0.5087099713152526,-0.8185831963183378,0.11305515355743814,-0.01601939924643375,0.13644961890099006,-1.2986780854485638,1.0415917862000044,-0.016199508838976927,-0.036195729236055435,0.044939901819544624
"(0, 'PM', 'LR', 'LR')",t0-t5,0.5030299207623711,0.5180314788546315,2.9758913019019544,2.8639630119914674,-4.500835691621488,-4.781124325730159,1.9920138425782636,1.9992698464015604,0.035960467903641984,0.03564511239528656,-0.33359923631083227,-0.34817170339641484,-4.167236455310656,-4.245565506281684,1.9437288693356574,1.8725250485381735,-3.252289354324482,-3.1784937827556217,1.5803307177371972,1.3146140194217468,0.27177023274837175,0.29007961299960666,0.042846382943648786,0.0026860861933607847,-0.19107647853924895,-0.17825103828366834,0.08990336507285518,0.07546482598171358,-0.05832673052274501,-0.030653024485122388,2.9160664115279884,2.8214654059690476,-0.4780627538821135,-0.4980560269191565,2.438003657645875,2.4264698391857635,0.5030299207623713,1.8300281418693658,-4.711836295933583,3.348877606922947,0.035960467903641984,3.135138641146209,-1.2385639777460828,-1.6248044306517542,-0.0006484847096328111,-0.15336000462852406,0.09568175881541188
"(0, 'PM', 'LR', 'LR')",t5-t10,-1.8160402921192085,-1.6585150311325516,2.0993418090779867,1.7026569890521113,-3.256020419757585,-3.379482825307023,-0.6158336990975535,-0.694523464763891,-0.04352798234205693,-0.04402431845664978,-1.244686584892251,-1.2632191712929535,-2.0113338348653342,-2.0330079467741813,0.33856379615393795,0.5730704380958362,-3.954666546721435,-3.9822905428445936,3.0133783192119434,2.794256962704606,-0.6027244313555528,-0.5859451107936229,-0.008608349612051092,-0.012384061106046867,0.2599140781197357,0.263293484117215,-0.210957911287633,-0.22923205265933005,0.04034781722005153,0.007939909414653185,1.5579325166693545,1.5660106626054304,-0.5195620873910144,-0.5532330446491625,1.03837042927834,1.0828432846870304,-1.8160402921192085,2.1354333510686714,-3.506266600533437,-0.40167906031238537,-0.04352798234205693,0.4061587939455326,-3.75855735607484,2.7496741307737547,-0.06784006261482846,0.19272310129681283,-0.08453522146193285
"(0, 'PM', 'LR', 'LR')",t0-t10,-1.3130103713568377,-1.1056823068816102,5.075233110979942,4.9200413445075855,-7.756856111379073,-8.189858144302367,1.3761801434807104,1.4969873843257606,-0.007567514438414947,-0.008075691759586334,-1.5782858212030835,-1.555231876331273,-6.17857029017599,-6.595536607150943,2.2822926654895954,2.3567291646987183,-7.206955901045917,-6.839752641563984,4.593709036949141,4.358605776881015,-0.33095419860718106,-0.404121691941979,0.03423803333159769,0.03156331930747976,0.06883759958048676,0.08532440559073942,-0.12105454621477783,-0.1239218484470739,-0.01797891330269348,-0.004963090636119584,4.473998928197343,4.40569248388197,-0.9976248412731278,-1.096444197718171,3.4763740869242143,3.497204414939753,-1.3130103713568375,3.9654614929380374,-8.218102896467022,2.947198546610563,-0.007567514438414946,3.5412974350917414,-4.997121333820923,1.1248697001220003,-0.06848854732446126,0.03936309666828872,0.011146537353479057
"(0, 'PM', 'LR', 'LR')",t0-t2,1.627425111775729,1.6149964106144898,1.9183526201334073,1.9839283808357995,-1.4021474341223092,-1.4226105845917711,1.060862111418133,0.9626016765664462,0.050357814346498345,0.048957955092191696,-0.15731102170966726,-0.04489885211414918,-1.2448364124126419,-1.313308097859342,1.5727534446796403,1.533526743861625,-0.47364845150067886,-0.06457170943902835,-0.3136388731149987,-0.8189277027890833,0.7854661200639627,0.6874413148871028,0.03472588425774776,0.04714675175552037,-0.1467635569477341,-0.13062995686207865,0.09447843498351123,0.0792005907329962,-0.01755923770647511,0.0006535812981805292,1.907524386284448,1.8542055832399877,0.35434123720317234,0.36913140695652813,2.2618656234876204,2.243007632180675,1.627425111775729,1.1774281926360701,-1.4233775137239606,1.8230166185171215,0.050357814346498345,2.8021029762817644,1.3330749110432796,-3.3497117672610814,0.01993494700860537,-0.10565162072958062,0.06815743601450013
"(0, 'PM', 'LR', 'LR')",t2-t3,-0.5253388299053404,-0.5162130619225579,0.145194232072701,0.05095707135013765,-1.416800400022556,-1.516275830337165,0.7461199842114974,0.8314796222505058,0.00014735383301740513,0.0002871677279472351,0.008264468040053152,-0.02419596475703488,-1.425064868062609,-1.48325995453004,0.17633989824926807,0.15241565376296015,-0.9591472809465946,-1.0281941623262651,0.5540154814039149,0.6356674548939238,-0.22879190129341187,-0.25053589084576566,0.0053489169980412855,-0.004666846285575664,-0.05401767410720549,-0.04604653429395477,0.02106268697350591,0.016750459214324807,-0.027606070135658283,-0.021000975708111894,0.3370929459733317,0.3366414449681718,-0.28606690423124603,-0.3015027471976435,0.05102604174208558,0.05263007332242564,-0.5253388299053404,-0.11036219436539475,-1.4564351871091412,1.0413111977361784,0.00014735383301740513,0.11296615778689696,-0.8213711889192679,0.4796131298389592,0.001590304357707674,-0.04234477049155497,0.01314839599818901
"(0, 'PM', 'LR', 'LR')",t3-t5,-0.5990563611080176,-0.5230799433786879,0.9123444496958456,0.8173781133032509,-1.6818878574766227,-1.738510319556653,0.18503174694863334,0.15819521879030252,-0.014544700275873765,-0.014413096010684967,-0.1845526826412182,-0.25792911582097916,-1.4973351748354045,-1.6828914837646638,0.1946355264067485,0.2861904961802505,-1.8194936218772082,-1.7849933812767924,1.3399541094482812,1.2777806349159921,-0.2849039860221789,-0.24772769146275925,0.002771581687859728,0.005301207839032479,0.009704752515690654,0.003676831913758963,-0.02563775688416198,-0.013603251241590356,-0.01316142268061161,-0.008395622786268982,0.6714490792702086,0.6754100997107277,-0.5463370868540397,-0.4626663205242907,0.12511199241616894,0.1947629764995713,-0.5990563611080175,0.7629621435986903,-1.832023595100481,0.4845497906696474,-0.014544700275873765,0.2200695070775476,-1.7502676998700946,1.245294206770368,-0.02217373607594586,-0.005363613407388512,0.01437592680272276
"(1, 'RL', 'ELU1', 'ELU1')",t0-t5,-6.780779716732198,-6.92302023043827,-3.5715024985420736,-4.054878524189453,0.6124886400057984,0.34806871188315225,-3.781801843134364,-3.8549089832516743,-0.039964015061559624,-0.03578370064496994,0.05822261611103101,0.5226384891480759,0.5542660238947674,0.4409744780344367,-1.7368313716242652,-1.7094361569924514,-1.0332917977688223,-0.948753313043265,1.64480042241536,1.569635121228679,-1.1253227469777276,-1.1435866048032526,0.3486834247185098,0.30004784139143775,-0.10903008824940273,-0.11514620073040596,-0.09076442733243532,-0.07056802139350049,0.14888890913667177,0.12366080354237591,3.2681767324705415,3.1959108687841287,2.631511332609343,2.620588742458466,5.899688065079884,5.820380595524807,-6.780779716732199,0.11375999594344967,2.18912588985262,-9.043701587466707,-0.039964015061559624,-1.1631592183290116,-2.2407143599130044,2.2785508312642886,0.20241675060597536,0.23183350973377198,-0.28536135120307554
"(1, 'RL', 'ELU1', 'ELU1')",t5-t10,-45.347456612709045,-44.661089183285036,-11.948093073848085,-12.625859263357613,-28.571175044641414,-29.40153507250111,-4.7390055957227455,-4.783370469501651,-0.0891828984968015,-0.09798139333724976,-33.33615240595962,-32.136101264023054,4.764977361318207,3.7320273740350567,-0.5610798040843753,-0.630402782017433,-2.9447404965695525,-3.0247461578620234,1.7513465348347148,1.653041530202325,-1.7544737658192133,-1.7665260121334798,0.21034872813334374,0.23447141642492025,-0.20780467254385684,-0.18667908727433133,0.5085389212003886,0.5086527176726945,0.5110829767898755,0.5424992554492649,4.121939378598927,4.004185397901452,7.7775623161099245,7.390946147041181,11.89950169470885,11.6351242609367,-45.347456612709045,-9.019159685721581,-26.230186886520166,-10.008927141970497,-0.0891828984968015,-0.5550585251914195,-2.946077769672275,1.746662529044482,0.18047786278642908,-0.13318183161580907,0.4637869456192555
"(1, 'RL', 'ELU1', 'ELU1')",t0-t10,-52.12823632944124,-51.160895956155414,-15.519595572390159,-15.063616507076318,-27.958686404635618,-28.824882116212848,-8.52080743885711,-8.815544686503252,-0.1291469135583611,-0.13207965157926083,-33.27792978984859,-32.54422230270063,5.319243385212974,4.341446880577468,-2.2979111757086406,-2.338390661121457,-3.978032294338375,-4.0463174098067505,3.396146957250075,3.337325408725099,-2.879796512796941,-2.8275665118198066,0.5590321528518536,0.49983386695707543,-0.3168347607932596,-0.2763211074745874,0.4177744938679533,0.42125708779124504,0.6599718859265474,0.6820455584394408,7.390116111069467,7.327915739679798,10.409073648719268,10.297814168197915,17.799189759788735,17.494736348112315,-52.12823632944125,-8.90539968977813,-24.041060996667554,-19.052628729437206,-0.1291469135583611,-1.7182177435204316,-5.18679212958528,4.02521336030877,0.3828946133924045,0.09865167811796294,0.17842559441617994
"(1, 'RL', 'ELU1', 'ELU1')",t0-t2,0.2476634827884379,0.4288877393077885,0.7562553590614925,0.716460869899144,0.6275773438560684,0.7118404742869562,-1.1725157839395621,-1.2801574680519918,0.036346563810438964,0.04072611406445503,0.7740705923902854,0.8368324482413882,-0.14649324853421697,-0.2449842202459886,-0.18946996535455415,-0.11554352408054522,-0.20900509053565425,-0.26710942781120617,0.5702773428538235,0.5157092367382081,0.1718022869636153,0.15083592532593992,-0.0021388249372971107,0.0028988213198403445,0.02394365792097606,0.025750053846288066,-0.05699387344369277,-0.05762828215808497,-0.03518904046001381,-0.012833130169227321,1.2523848533179722,1.245484217073265,0.45729915121921894,0.43120291736498806,1.7096840045371913,1.6858611020213459,0.2476634827884379,2.0291762779642637,1.0510737472556755,-2.8689331062419394,0.036346563810438964,0.21194556187000857,-0.9011031284433667,0.8609598535369735,-0.003937930214747208,0.0396129742180149,-0.0708640844632815
"(1, 'RL', 'ELU1', 'ELU1')",t2-t3,-1.102070203348526,-1.0089150462525238,-0.7382203210807425,-0.5523923106985819,0.32103863381020376,0.3215420119711098,-0.6680559652032363,-0.6993560989344582,-0.01683255087475118,-0.01791486144065857,0.9349961025345316,0.9562783926676742,-0.6139574687243273,-0.6865759105331354,-0.571395159200325,-0.5559040331220748,0.0203437568171716,-0.021166973539247933,0.033503065380769075,0.009916893169811251,-0.5175483370023847,-0.5108636279899046,0.09321144612427404,0.08217567588042958,-0.11462637947825405,-0.0980550737340659,0.02666412732978288,0.014259447938610417,0.0052491939758028275,3.823511452277329e-05,0.3974790560344401,0.37575143190823085,0.07480606028537057,0.10271478362917996,0.4722851163198106,0.4791964215176905,-1.1020702033485263,0.18628131531725212,0.633898900659397,-1.9054178684504242,-0.016832550874751176,-0.47710318811066516,-0.33823984247056343,0.297794693578844,0.022218523776680467,0.03185133989558327,-0.04882066969646091
"(1, 'RL', 'ELU1', 'ELU1')",t3-t5,-5.92637299617211,-6.187163879392995,-3.5895375365228235,-3.734489268274179,-0.33612733766047376,-0.5542854094623397,-1.941230093991565,-1.8750108180303433,-0.05947802799724741,-0.06959869712591171,-1.650844078813786,-1.282722209025398,1.3147167411533116,1.2931377823058838,-0.9759662470693861,-0.9701374625030189,-0.8446304640503398,-0.9655271836052813,1.0410200141807675,0.989174447227876,-0.7795766969389583,-0.8277701701980232,0.2576108035315329,0.24230743714202424,-0.018347366692124733,-0.023936866122728065,-0.06043468121852544,-0.05604772677587515,0.17882875562088277,0.1590186707119161,1.6183128231181292,1.6619531984734701,2.099406121104753,2.0633511683339454,3.7177189442228826,3.675375253199686,-5.926372996172111,-2.101697597338066,0.5041532419375471,-4.2693506127743435,-0.05947802799724741,-0.8980015920883551,-1.001371388999074,1.119796284148471,0.18413615704404213,0.16036919562017382,-0.1656765970433332
"(1, 'RL', 'ELU1', 'LR')",t0-t5,-2.741626782684615,-2.7915273623486727,-0.9577206673517897,-0.992475534901935,1.4686537156196124,1.470784816181285,-3.1979628100738644,-3.302085392880276,-0.05459702087857295,-0.05554499477148056,2.6996050649789836,2.6787900222336267,-1.2309513493593705,-1.1903935773858985,-0.9280963494899652,-0.9248896221371647,0.7096800712523864,0.7231431868269617,-0.6638215653635624,-0.37686518125828844,-0.8822378436011411,-0.7608613838077141,0.3379493115845628,0.2936455935929044,-0.2975504752888779,-0.35695075103466944,-0.02373501739148912,0.08521257006408926,0.016663818904195764,0.009538540948896525,2.4850006738006987,2.469653815171152,0.4926808999745717,0.4623213421401239,2.9776815737752704,2.944583962002851,-2.741626782684615,1.2997063548374503,2.4067085309412333,-6.393444647584724,-0.05459702087857295,-0.7214219217642017,-0.9938727824399032,0.8330568606029636,0.18555898218806952,0.2165669284822067,-0.38546209176608054
