task,arm,seed,online_acc,online_loss,train_acc,train_loss,val_acc,val_loss,samples,steps,online_global_acc,train_global_acc,val_global_acc,train_seconds,seconds,online_chunks
17,SNA,1,0.8508960008621216,0.4193937370767593,0.9348,0.18283683443069457,0.804,0.7263163757324219,62500,500,0.8506399989128113,0.9348,0.804,31.71625189797487,33.18380191398319,"[0.7530399560928345, 0.8456799983978271, 0.873199999332428, 0.8871999979019165, 0.895359992980957]"
18,SNA,1,0.7836480140686035,0.568126344083786,0.916,0.2418371742248535,0.772,0.7754898376464844,62500,500,0.7832959890365601,0.916,0.772,31.727018155972473,33.303628570982255,"[0.6327999830245972, 0.7745599746704102, 0.8124799728393555, 0.8383199572563171, 0.8600800037384033]"
19,SNA,1,0.7871040105819702,0.5592489388313293,0.8944,0.28928324127197264,0.744,0.7142435302734375,62500,500,0.786736011505127,0.8944,0.744,31.735704393999185,33.20519471698208,"[0.6931999921798706, 0.7680799961090088, 0.7977599501609802, 0.82423996925354, 0.8522399663925171]"
20,SNA,1,0.845632016658783,0.42735546386051176,0.9156,0.22763261489868164,0.78,0.7503280639648438,62500,500,0.8450239896774292,0.9156,0.78,31.73106681200443,33.21415030997014,"[0.7237600088119507, 0.8393599987030029, 0.8697599768638611, 0.8887999653816223, 0.9064799547195435]"
21,SNA,1,0.7633600234985352,0.6331596166419983,0.8824,0.32858544769287107,0.72,0.8663598937988282,62500,500,0.7630879878997803,0.8824,0.72,31.71857997198822,33.18083497998305,"[0.6187999844551086, 0.7499200105667114, 0.7903199791908264, 0.818560004234314, 0.839199960231781]"
22,SNA,1,0.8480960130691528,0.4269772596473694,0.9288,0.2122693733215332,0.868,0.43563148498535154,62500,500,0.8477280139923096,0.9288,0.868,31.738599835021887,33.199799279042054,"[0.7458399534225464, 0.8425599932670593, 0.8670399785041809, 0.8838399648666382, 0.901199996471405]"
23,SNA,1,0.8117120265960693,0.4915005361156463,0.9232,0.21039902305603028,0.78,0.5623341064453125,62500,500,0.8112800121307373,0.9232,0.78,31.727218943007756,33.20348562701838,"[0.6860799789428711, 0.8015999794006348, 0.8272799849510193, 0.8644799590110779, 0.8791199922561646]"
24,SNA,1,0.8540480136871338,0.41419706286907193,0.9176,0.2176618881225586,0.832,0.5081797485351562,62500,500,0.853663980960846,0.9176,0.832,31.71064004697837,33.18285736598773,"[0.7387199997901917, 0.8448799848556519, 0.8791199922561646, 0.8955199718475342, 0.9120000004768372]"
25,SNA,1,0.8715999722480774,0.3476551014213562,0.9624,0.10969198384284973,0.92,0.32241322326660155,62500,500,0.8712000250816345,0.9624,0.92,31.72771476599155,33.21657081897138,"[0.7551999688148499, 0.8645599484443665, 0.8919999599456787, 0.9145599603652954, 0.9316799640655518]"
26,SNA,1,0.8671519756317139,0.36325455538797374,0.9528,0.13606696014404296,0.88,0.3662713470458984,62500,500,0.8668479919433594,0.9528,0.88,31.72097625094466,33.28355629998259,"[0.7582399845123291, 0.8560799956321716, 0.8892799615859985, 0.9081599712371826, 0.9239999651908875]"
27,SNA,1,0.8742079734802246,0.35008986478614806,0.956,0.12241114645004272,0.852,0.48080145263671875,62500,500,0.8735679984092712,0.956,0.852,31.726407851965632,33.182047818030696,"[0.7567200064659119, 0.8684799671173096, 0.895359992980957, 0.9200800061225891, 0.9303999543190002]"
28,SNA,1,0.7263519763946533,0.7238058586444854,0.8516,0.41363372077941896,0.752,0.8121809387207031,62500,500,0.7258880138397217,0.8516,0.752,31.732949967030436,33.200878928008024,"[0.6007999777793884, 0.703279972076416, 0.7435199618339539, 0.7807199954986572, 0.8034399747848511]"
29,SNA,1,0.8037919998168945,0.5354979594373703,0.924,0.21686009101867676,0.792,0.6785167236328125,62500,500,0.8033599853515625,0.924,0.792,31.72655446897261,33.20284405502025,"[0.6756799817085266, 0.7897599935531616, 0.8302399516105652, 0.8495999574661255, 0.8736799955368042]"
30,SNA,1,0.8132960200309753,0.498215022564888,0.9316,0.18763950004577637,0.764,0.7347674865722656,62500,500,0.8127999901771545,0.9316,0.764,31.71746042999439,33.1845273799845,"[0.6635199785232544, 0.8015999794006348, 0.8435199856758118, 0.8672800064086914, 0.89055997133255]"
31,SNA,1,0.7088320255279541,0.7614438616294861,0.8064,0.5200689071655273,0.716,0.9307652587890625,62500,500,0.7084159851074219,0.8064,0.716,31.721293772978242,33.19660705199931,"[0.555359959602356, 0.6913599967956543, 0.7316799759864807, 0.7666400074958801, 0.7991200089454651]"
32,SNA,1,0.7606239914894104,0.6285319691371918,0.9,0.28856215057373047,0.708,0.8808289794921875,62500,500,0.7602400183677673,0.9,0.708,31.819438599981368,33.30642428097781,"[0.6131199598312378, 0.7387999892234802, 0.7851199507713318, 0.8241599798202515, 0.8419199585914612]"
33,SNA,1,0.8534560203552246,0.4047885581102371,0.9328,0.18383238153457643,0.784,0.7515186157226562,62500,500,0.8530240058898926,0.9328,0.784,31.73860472801607,33.214995141956024,"[0.744879961013794, 0.8395199775695801, 0.8731199502944946, 0.8947199583053589, 0.9150399565696716]"
34,SNA,1,0.889024019241333,0.32169904999303817,0.9676,0.10264864702224731,0.892,0.34711875915527346,62500,500,0.8886719942092896,0.9676,0.892,31.73597057396546,33.20468354597688,"[0.7864800095558167, 0.8871199488639832, 0.9086399674415588, 0.9270399808883667, 0.9358399510383606]"
35,SNA,1,0.8416799902915955,0.4290864622650146,0.938,0.166618869638443,0.776,0.7999480590820313,62500,500,0.8411840200424194,0.938,0.776,31.725876306009013,33.188382743974216,"[0.7059199810028076, 0.8298400044441223, 0.8643999695777893, 0.8944000005722046, 0.9138399958610535]"
36,SNA,1,0.8627359867095947,0.39271488045597075,0.944,0.1651379949569702,0.876,0.40737237548828126,62500,500,0.8623999953269958,0.944,0.876,31.7288465659949,33.193439756985754,"[0.7327199578285217, 0.8542400002479553, 0.8912799954414368, 0.9111199975013733, 0.9243199825286865]"
37,SNA,1,0.8202719688415527,0.4627002245349884,0.9308,0.19089947361946105,0.776,0.7364710083007813,62500,500,0.8202880024909973,0.9308,0.776,31.727454708016012,33.2145963810035,"[0.6805599927902222, 0.8025599718093872, 0.8491199612617493, 0.8743199706077576, 0.8947999477386475]"
38,SNA,1,0.8460000157356262,0.42550331602382657,0.9316,0.19140101013183594,0.808,0.5572805938720703,62500,500,0.8455520272254944,0.9316,0.808,31.71141774201533,33.290042223001365,"[0.7165600061416626, 0.8379999995231628, 0.8772000074386597, 0.89055997133255, 0.9076799750328064]"
39,SNA,1,0.9056159853935242,0.27699498772668835,0.9728,0.07934448089599609,0.888,0.36382374572753906,62500,500,0.9051839709281921,0.9728,0.888,31.724736445001327,33.21559958899161,"[0.8187199831008911, 0.901199996471405, 0.9243999719619751, 0.9386399984359741, 0.9451199769973755]"
40,SNA,1,0.883296012878418,0.3189051271286011,0.9816,0.06947875218391418,0.844,0.40489691162109376,62500,500,0.8828639984130859,0.9816,0.844,31.736312774010003,33.204444352013525,"[0.7603999972343445, 0.8810399770736694, 0.9059999585151672, 0.9297599792480469, 0.9392799735069275]"
