width,seed,task,mode,n_features,nmse_v_only,mse_v_only,rank_v_only,nmse_v_plus_c,rank_v_plus_c
5,2,58,ideal_task_centered,5,0.5394178363849972,0.6995575065617933,5,0.49551433058736954,6
5,3,58,ideal_task_centered,5,0.9654297577994831,1.6555611862264574,5,0.8272767140413583,6
5,4,58,ideal_task_centered,5,0.7917590495566804,2.071408685314792,5,0.4732271068963219,6
5,0,59,ideal_task_centered,5,1.3258488954989678,3.293905849755248,5,0.7154953511948792,6
5,1,59,ideal_task_centered,5,2.529321703382869,2.440400237248315,5,0.7156034018305181,6
5,2,59,ideal_task_centered,5,1.056078907880094,1.9048610770063807,5,0.49669658844919123,6
5,3,59,ideal_task_centered,5,1.1872050245457182,2.592373471566627,5,0.8964105156806188,6
5,4,59,ideal_task_centered,5,1.7930944760553165,2.2133509938807814,5,0.5727546801819817,6
5,0,60,ideal_task_centered,5,1.4750810658965041,5.157021695224106,5,0.7228743822035466,6
5,1,60,ideal_task_centered,5,1.5501812300470732,1.6894553249341149,5,0.8305920918253196,6
5,2,60,ideal_task_centered,5,1.2309537553714225,1.4797891336545128,5,0.6143952221367809,6
5,3,60,ideal_task_centered,5,0.9744317155051956,2.7862656865226687,5,0.6691676842911483,6
5,4,60,ideal_task_centered,5,1.9635161594576014,2.590537433034394,5,0.6442948553805528,6
5,0,61,ideal_task_centered,5,1.3258488954989678,3.293905849755248,5,0.7154953511948792,6
5,1,61,ideal_task_centered,5,1.5247046886081,2.0949799774136686,5,0.7135957350618194,6
5,2,61,ideal_task_centered,5,0.6439975137641661,0.6842473583744265,5,0.6349660937429715,6
5,3,61,ideal_task_centered,5,1.68809314305785,4.719736981029907,5,0.7659548859560414,6
5,4,61,ideal_task_centered,5,1.603697624839508,2.180026458766206,5,0.6206003987087338,6
5,0,62,ideal_task_centered,5,1.8037387288502416,2.451957334530797,5,0.6755600773757527,6
5,1,62,ideal_task_centered,5,1.1311251966947853,1.4448357004656045,5,0.826597733794097,6
5,2,62,ideal_task_centered,5,1.128692320476319,1.723901161352503,5,0.7360830395557182,6
5,3,62,ideal_task_centered,5,1.8141013260525356,2.9975189879696194,5,0.8500847360583103,6
5,4,62,ideal_task_centered,5,1.1179802833727819,1.1780280524992497,5,0.8956481653640874,6
5,0,63,ideal_task_centered,5,1.6600541799100177,2.5678963095483085,5,0.8050970626808088,6
5,1,63,ideal_task_centered,5,0.7778721916765536,0.7505251224379248,5,0.729665672339536,6
5,2,63,ideal_task_centered,5,0.9085028658924741,1.2456426012822595,5,0.8595060690892885,6
5,3,63,ideal_task_centered,5,1.5358812679451193,2.4418112345846232,5,0.751353106882569,6
5,4,63,ideal_task_centered,5,0.9222313616619823,0.9501504751497962,5,0.766368884268499,6
5,0,64,ideal_task_centered,5,1.2711026254081557,3.396227327262416,5,0.9030854973281963,6
5,1,64,ideal_task_centered,5,0.7187030725812487,0.9369810565390303,5,0.7183321353919779,6
5,2,64,ideal_task_centered,5,0.8411546222189037,0.8009040592416319,5,0.8163126314821784,6
5,3,64,ideal_task_centered,5,1.4302404959045099,2.155137778496737,5,0.31212989940805785,6
5,4,64,ideal_task_centered,5,0.9433413113993874,1.5025289832933602,5,0.8277607911910121,6
5,0,65,ideal_task_centered,5,1.214444645079575,2.8546565045962273,5,0.8035119589289201,6
5,1,65,ideal_task_centered,5,0.914530137737365,0.5921225403514385,5,0.9094414991190237,6
5,2,65,ideal_task_centered,5,0.9363108440015117,0.9646561918179637,5,0.7132580028930684,6
5,3,65,ideal_task_centered,5,2.106636826684577,2.5983225704127157,5,0.7190264026063582,6
5,4,65,ideal_task_centered,5,0.941102470895744,1.4916106545544847,5,0.8807625124357572,6
5,0,66,ideal_task_centered,5,1.1515268211158092,2.3750240685513564,5,0.7269421037009806,6
5,1,66,ideal_task_centered,5,1.2680015889630272,0.6934383689641554,5,0.848813614360245,6
5,2,66,ideal_task_centered,5,1.9561542732111228,1.5874650400766046,5,0.9264912734588125,6
5,3,66,ideal_task_centered,5,1.0973325325718792,1.9203319320007888,5,0.5881535057732307,6
5,4,66,ideal_task_centered,5,0.7127776890113524,0.6654447956004423,5,0.6329904462850594,6
5,0,67,ideal_task_centered,5,1.214444645079575,2.8546565045962273,5,0.8035119589289201,6
5,1,67,ideal_task_centered,5,1.0089620214281034,0.7636187173894338,5,0.8549548613514056,6
5,2,67,ideal_task_centered,5,0.5611303677185313,1.4707752997622443,5,0.5605844696743275,6
5,3,67,ideal_task_centered,5,2.106636826684577,2.5983225704127157,5,0.7190264026063582,6
5,4,67,ideal_task_centered,5,1.4878509339498527,1.5793886378940332,5,0.9261988216032263,6
5,0,68,ideal_task_centered,5,1.0631061288225176,4.442413208233939,5,0.8273903688884607,6
5,1,68,ideal_task_centered,5,1.2680015889630272,0.6934383689641554,5,0.848813614360245,6
5,2,68,ideal_task_centered,5,0.9484934619883648,1.629296874646029,5,0.8553753958511651,6
5,3,68,ideal_task_centered,5,1.235567249092286,1.6204754057919337,5,0.6325011214077071,6
5,4,68,ideal_task_centered,5,0.9453163818042387,1.2961173828644055,5,0.8955389587520769,6
5,0,69,ideal_task_centered,5,0.9650428984125462,0.8208519184739529,5,0.7775396003560481,6
5,1,69,ideal_task_centered,5,1.4951171813897854,0.6482734653682273,5,0.8339518452740516,6
5,2,69,ideal_task_centered,5,1.1617327175639427,0.8304573723210997,5,0.6049848815874842,6
5,3,69,ideal_task_centered,5,1.0833418417107183,2.292579854479616,5,0.44648132438152804,6
5,4,69,ideal_task_centered,5,1.047070845096869,0.8998265075051218,5,0.6856697283167508,6
5,0,70,ideal_task_centered,5,0.6926788860139733,1.7073452229485047,5,0.6899488031074883,6
5,1,70,ideal_task_centered,5,0.8128077301005169,0.682631492076606,5,0.7739491765022221,6
5,2,70,ideal_task_centered,5,1.9799965292819188,1.792438264301112,5,0.8519592156016474,6
5,3,70,ideal_task_centered,5,0.8796669180954199,1.3985329518157652,5,0.395385054990561,6
5,4,70,ideal_task_centered,5,0.7442802342626004,0.8373152635454254,5,0.7346295897817924,6
5,0,71,ideal_task_centered,5,0.7840129663341449,1.0259544676638224,5,0.76974110621815,6
5,1,71,ideal_task_centered,5,0.9952550684162629,1.1157742368572947,5,0.799161363651836,6
5,2,71,ideal_task_centered,5,0.9349047736997765,0.9787284349669536,5,0.7212084287010092,6
5,3,71,ideal_task_centered,5,1.0833418417107183,2.292579854479616,5,0.44648132438152804,6
5,4,71,ideal_task_centered,5,1.2009648650875273,2.1016885139031727,5,0.8067602817828383,6
5,0,72,ideal_task_centered,5,0.902408349684066,1.2469802878935092,5,0.7307305900343294,6
5,1,72,ideal_task_centered,5,0.8933431832919612,1.0050110812034563,5,0.8399030731707658,6
5,2,72,ideal_task_centered,5,0.6199850862972967,1.437953691363359,5,0.4976896062744526,6
5,3,72,ideal_task_centered,5,1.0619791269922958,1.9569869264008422,5,0.5422033521997772,6
5,4,72,ideal_task_centered,5,1.6898594509196976,2.323556745014584,5,0.8676306525006883,6
5,0,73,ideal_task_centered,5,0.8925527342413854,0.724327463041593,5,0.8582449948977212,6
5,1,73,ideal_task_centered,5,1.5535848059389825,1.4564857555677961,5,0.9742882681781401,6
5,2,73,ideal_task_centered,5,0.817941254881788,2.0823953627703333,5,0.8165470046732657,6
5,3,73,ideal_task_centered,5,0.777667392016538,0.5710994910121451,5,0.7124876516959885,6
5,4,73,ideal_task_centered,5,2.5437456304392447,2.2953329712166624,5,0.8718296672450057,6
5,0,74,ideal_task_centered,5,0.8436841676149341,0.5503720937175547,5,0.7823916941169217,6
5,1,74,ideal_task_centered,5,0.7102454695319317,1.7305297328927436,5,0.687009480817922,6
5,2,74,ideal_task_centered,5,1.1085580378664772,1.8663613840642643,5,0.6022450180000599,6
5,3,74,ideal_task_centered,5,1.7865303706174513,0.9892214063868114,5,0.8162022412772437,6
5,4,74,ideal_task_centered,5,3.312240449733511,3.6098245526392563,5,0.657931952015,6
5,0,75,ideal_task_centered,5,0.7633701810008071,1.0019233625635593,5,0.5773235655754835,6
5,1,75,ideal_task_centered,5,0.696291665687386,1.338185544992945,5,0.6947448802901166,6
5,2,75,ideal_task_centered,5,1.3518949737610257,2.1849474429438454,5,0.5656876693432543,6
5,3,75,ideal_task_centered,5,1.3555332576262669,1.3343530504758565,5,0.9111626115801151,6
5,4,75,ideal_task_centered,5,2.5271711579229055,3.4131618275462676,5,0.599078321192792,6
5,0,76,ideal_task_centered,5,0.7917281238037154,1.0259992385620413,5,0.6188848926804105,6
5,1,76,ideal_task_centered,5,0.6356682425437573,1.0472385988001158,5,0.5623753921531149,6
5,2,76,ideal_task_centered,5,1.4256670881477447,2.5380772477474007,5,0.8079174808480888,6
5,3,76,ideal_task_centered,5,1.7032667846067944,1.6084560358542677,5,0.7751642235518211,6
5,4,76,ideal_task_centered,5,1.2056766291347871,1.477660321839998,5,0.6206857300077687,6
5,0,77,ideal_task_centered,5,2.4041432687449187,1.5002417468046905,5,0.7422925044442661,6
5,1,77,ideal_task_centered,5,0.5865756026757342,0.8426296011093799,5,0.5802389097906888,6
5,2,77,ideal_task_centered,5,0.8810025628912539,0.91455637143887,5,0.8031792638566565,6
5,3,77,ideal_task_centered,5,0.8040000039944932,1.2429023499250809,5,0.5231516546077214,6
5,4,77,ideal_task_centered,5,0.47550899874483854,0.7058336700118697,5,0.3945882540201772,6
5,0,78,ideal_task_centered,5,1.4585143830569576,2.2661097494566596,5,0.835865658619627,6
5,1,78,ideal_task_centered,5,0.6965370163111263,1.0386836170967675,5,0.6339552170700496,6
5,2,78,ideal_task_centered,5,1.2106711102250785,2.1931590912768755,5,0.7321867756636066,6
5,3,78,ideal_task_centered,5,0.8492257903840387,0.7298034136112832,5,0.7271191812199035,6
5,4,78,ideal_task_centered,5,0.6551290439372086,0.890566044102143,5,0.6276596846037299,6
5,0,79,ideal_task_centered,5,1.4778514179101645,2.395735697002806,5,0.9081761807154551,6
5,1,79,ideal_task_centered,5,0.7967626617928033,1.083099243374592,5,0.7294145822439854,6
5,2,79,ideal_task_centered,5,0.8810025628912539,0.91455637143887,5,0.8031792638566565,6
5,3,79,ideal_task_centered,5,0.5919066318118471,0.7624266087498304,5,0.5421061502522557,6
5,4,79,ideal_task_centered,5,0.5245163338402593,0.9911514706844744,5,0.4911898647099285,6
5,0,80,ideal_task_centered,5,1.0734301137293463,2.5326241745801763,5,0.5203574186770424,6
5,1,80,ideal_task_centered,5,0.8416804928804417,0.9920980028385675,5,0.686693768891769,6
5,2,80,ideal_task_centered,5,0.8943159356777547,0.8943159356777547,5,0.7471198520843408,6
5,3,80,ideal_task_centered,5,0.8419178596183551,0.8287628930618183,5,0.5314063325136901,6
5,4,80,ideal_task_centered,5,0.9609829284812729,0.8859061371936734,5,0.7588288608169595,6
5,0,81,ideal_task_centered,5,0.9071026581523939,2.5193358982279377,5,0.29451037102125505,6
5,1,81,ideal_task_centered,5,0.8592994666540271,1.9300671614299438,5,0.6872486054300471,6
5,2,81,ideal_task_centered,5,0.9008184774082676,0.9993454983747968,5,0.8995961073247313,6
5,3,81,ideal_task_centered,5,0.929526395391928,0.6744512810314478,5,0.5348557040854127,6
5,4,81,ideal_task_centered,5,1.6075461459366047,1.2166486944344421,5,0.6595200599253249,6
5,0,82,ideal_task_centered,5,0.689540569520651,1.0235367828822164,5,0.45809385684188525,6
5,1,82,ideal_task_centered,5,1.263354783724699,1.4212741316902864,5,0.7268610817758192,6
5,2,82,ideal_task_centered,5,0.8287656617377023,1.0359570771721278,5,0.815649546905103,6
5,3,82,ideal_task_centered,5,0.7494723775956889,0.7231237393208404,5,0.5463208483088783,6
5,4,82,ideal_task_centered,5,2.170267120843254,3.2193708560165066,5,0.684639470076516,6
5,0,83,ideal_task_centered,5,1.5072059322573241,2.3770874810503697,5,0.7970221482066941,6
5,1,83,ideal_task_centered,5,0.7967626617928033,1.083099243374592,5,0.7294145822439854,6
5,2,83,ideal_task_centered,5,0.8944199187721321,1.6901392019766364,5,0.729773241346013,6
5,3,83,ideal_task_centered,5,0.8279180501258753,0.9241311829041753,5,0.6663268518119837,6
5,4,83,ideal_task_centered,5,2.3456954821049134,2.764896920801397,5,0.6024461110410166,6
5,0,84,ideal_task_centered,5,2.7126603490351187,3.348440118340225,5,0.7252068273975519,6
5,1,84,ideal_task_centered,5,0.897700439819201,0.897700439819201,5,0.6678615150372849,6
5,2,84,ideal_task_centered,5,1.0418421128010296,1.0652428633815214,5,0.766781688201581,6
5,3,84,ideal_task_centered,5,0.6410451983468665,0.5984757906441449,5,0.6063326191022709,6
5,4,84,ideal_task_centered,5,1.51339708113407,3.0844333089128946,5,0.6793023102783952,6
5,0,85,ideal_task_centered,5,2.4047897316670883,2.7406148602104414,5,0.6878309457703219,6
5,1,85,ideal_task_centered,5,0.7967626617928033,1.083099243374592,5,0.7294145822439854,6
5,2,85,ideal_task_centered,5,0.9892881565142264,1.567983084006435,5,0.8334700342605758,6
5,3,85,ideal_task_centered,5,0.45881773260005293,0.8060674813940383,5,0.3916163417583902,6
5,4,85,ideal_task_centered,5,1.0608312653505745,1.7145270939015633,5,0.7051216026418017,6
5,0,86,ideal_task_centered,5,1.6643885445855617,2.0739841629796647,5,0.937858816403399,6
5,1,86,ideal_task_centered,5,0.897700439819201,0.897700439819201,5,0.6678615150372849,6
5,2,86,ideal_task_centered,5,0.8267135092282167,1.1423824370682878,5,0.5852190995714148,6
5,3,86,ideal_task_centered,5,0.4487718743929834,0.7533582539858774,5,0.44038947088427277,6
5,4,86,ideal_task_centered,5,0.46819395455014323,0.5267181988689111,5,0.4368613582822307,6
5,0,87,ideal_task_centered,5,3.286069008303599,1.7168426947679936,5,0.8217904075532549,6
5,1,87,ideal_task_centered,5,1.1295215820964142,1.2343111819979369,5,0.8599057754487952,6
5,2,87,ideal_task_centered,5,0.5401975656424958,0.5887309406806888,5,0.4960912621620819,6
5,3,87,ideal_task_centered,5,0.8332269791719005,1.0277008541934671,5,0.7129117786898073,6
5,4,87,ideal_task_centered,5,0.8102925295068385,2.2085219236851428,5,0.7237304635530333,6
5,0,88,ideal_task_centered,5,3.9455108186132724,2.6162127400765742,5,0.48369485690195146,6
5,1,88,ideal_task_centered,5,1.1445257614151036,1.1791744905204438,5,0.5664905875461793,6
5,2,88,ideal_task_centered,5,1.1490805778352968,1.4621601493353436,5,0.9225182188743568,6
5,3,88,ideal_task_centered,5,0.6291421698660757,0.5087204264151471,5,0.5959078072952351,6
5,4,88,ideal_task_centered,5,0.46819395455014323,0.5267181988689111,5,0.4368613582822307,6
5,0,89,ideal_task_centered,5,2.2389683275930157,1.8344672137212308,5,0.9472965689943369,6
5,1,89,ideal_task_centered,5,1.4548763496723416,2.1823145245085125,5,0.66499260590683,6
5,2,89,ideal_task_centered,5,2.4182948413716505,1.1501070192851501,5,0.6967539511557632,6
5,3,89,ideal_task_centered,5,0.5673546901226589,0.5224760476422533,5,0.5638273479434113,6
5,4,89,ideal_task_centered,5,0.5163432218928803,0.9192321225690632,5,0.4381151868809026,6
5,0,90,ideal_task_centered,5,1.802190251215897,1.3358031256570955,5,0.7392060765391207,6
5,1,90,ideal_task_centered,5,2.1683710481007012,3.4537238080588315,5,0.607872512431782,6
5,2,90,ideal_task_centered,5,0.7565156519543088,0.9929267931900303,5,0.5356268252770919,6
5,3,90,ideal_task_centered,5,0.6291421698660757,0.5087204264151471,5,0.5959078072952351,6
5,4,90,ideal_task_centered,5,0.451253868879465,0.8108467956427887,5,0.45089469381532044,6
5,0,91,ideal_task_centered,5,1.0302326153230768,1.1871821153137017,5,0.7423675097238417,6
5,1,91,ideal_task_centered,5,2.099754675156652,2.222787175654112,5,0.8142018134463076,6
5,2,91,ideal_task_centered,5,0.6620650654964653,0.9407272170872627,5,0.66102029251466,6
5,3,91,ideal_task_centered,5,0.6222121303005463,0.6124900657646003,5,0.40242207275696046,6
5,4,91,ideal_task_centered,5,0.931091197871795,0.8719887292568861,5,0.747693560986307,6
5,0,92,ideal_task_centered,5,1.1021555270869456,2.324859314949026,5,0.852350210115263,6
5,1,92,ideal_task_centered,5,2.0945585923168104,2.0597856469365508,5,0.7405064520243783,6
5,2,92,ideal_task_centered,5,0.8078841443822825,1.4358878347419475,5,0.7542176922997326,6
5,3,92,ideal_task_centered,5,0.7626688853892979,0.3031310901889104,5,0.47141421302121134,6
5,4,92,ideal_task_centered,5,1.0260063357821556,1.0490513999647626,5,0.8855875156300808,6
5,0,93,ideal_task_centered,5,1.5894988373110568,1.2666318859822483,5,0.8293420089844807,6
5,1,93,ideal_task_centered,5,0.9402534796225298,0.6528517812613464,5,0.8098943961660237,6
5,2,93,ideal_task_centered,5,1.349278818077022,2.608957089641117,5,0.8529605412581847,6
5,3,93,ideal_task_centered,5,0.802409887709864,0.902711123673597,5,0.6729856802148052,6
5,4,93,ideal_task_centered,5,0.7691506953713767,0.822480479913728,5,0.728264360509392,6
5,0,94,ideal_task_centered,5,1.2660262429983102,0.9495196822487326,5,0.7969018182190513,6
5,1,94,ideal_task_centered,5,0.4376887654591713,0.4475196654646019,5,0.4016991087566691,6
5,2,94,ideal_task_centered,5,1.1386997494452284,2.0950296171433695,5,0.8589117328676585,6
5,3,94,ideal_task_centered,5,0.8309779156557282,0.3505688081672603,5,0.7373053420462299,6
5,4,94,ideal_task_centered,5,1.7849604401003172,1.2201878008498261,5,0.6929203330416551,6
5,0,95,ideal_task_centered,5,0.7097648996980644,0.973154217945393,5,0.6834191173834318,6
5,1,95,ideal_task_centered,5,0.6184727912854066,0.33822730773420673,5,0.618372104874535,6
5,2,95,ideal_task_centered,5,0.7751831154398791,1.2044104850242652,5,0.7633699535279942,6
5,3,95,ideal_task_centered,5,0.5989122401603909,0.29711661914206894,5,0.5749207941314283,6
5,4,95,ideal_task_centered,5,1.706905066688208,1.1468268416811398,5,0.7962836927677078,6
5,0,96,ideal_task_centered,5,0.7349302065816903,0.769380060015207,5,0.6559963353378052,6
5,1,96,ideal_task_centered,5,0.9489069209266398,0.993386932845076,5,0.8426628380793549,6
5,2,96,ideal_task_centered,5,0.8078841443822825,1.4358878347419475,5,0.7542176922997326,6
5,3,96,ideal_task_centered,5,0.6142965696255248,0.3497411133707822,5,0.6071690108551027,6
5,4,96,ideal_task_centered,5,1.1289191042410556,1.692276196298848,5,0.7317086870732914,6
5,0,97,ideal_task_centered,5,0.9838659216169191,1.1827528803812768,5,0.840258633635302,6
5,1,97,ideal_task_centered,5,1.5081715471452857,1.602432268841866,5,0.7546162017083429,6
5,2,97,ideal_task_centered,5,0.838733536017517,0.730615541140259,5,0.7580034141931471,6
5,3,97,ideal_task_centered,5,0.5646223183973058,0.5205111997725163,5,0.5154945434555376,6
5,4,97,ideal_task_centered,5,1.5444614200636908,1.6756803102448834,5,0.7007128662957336,6
5,0,98,ideal_task_centered,5,2.0367845818101724,1.9234088775492546,5,0.695190324234783,6
5,1,98,ideal_task_centered,5,0.8933431832919612,1.0050110812034563,5,0.8399030731707658,6
5,2,98,ideal_task_centered,5,0.8450010980322634,1.584377058810494,5,0.5171527097275184,6
5,3,98,ideal_task_centered,5,1.4525221193145934,0.656755606682282,5,0.8201817290269944,6
5,4,98,ideal_task_centered,5,1.614560885928276,1.9109841735791704,5,0.6074738442022524,6
5,0,99,ideal_task_centered,5,0.9838659216169191,1.1827528803812768,5,0.840258633635302,6
5,1,99,ideal_task_centered,5,0.9431375604668082,0.9495847898840618,5,0.7608244953225002,6
5,2,99,ideal_task_centered,5,1.5096748981914432,2.4517474176683303,5,0.6377019566796817,6
5,3,99,ideal_task_centered,5,1.8086319274432177,1.6320077157788409,5,0.4754269172588336,6
5,4,99,ideal_task_centered,5,1.8018253606785042,1.68745168055731,5,0.8030838788451212,6
5,0,100,ideal_task_centered,5,1.0633359583759563,1.4610485287450883,5,0.7112486850117837,6
5,1,100,ideal_task_centered,5,1.10280646365634,2.859327305671467,5,0.761956801993052,6
5,2,100,ideal_task_centered,5,1.231581796492183,2.904560584500607,5,0.8538185860372192,6
5,3,100,ideal_task_centered,5,0.6376288250233003,0.7945452936813782,5,0.6185909231025566,6
5,4,100,ideal_task_centered,5,1.8535466799757963,1.3159457386156288,5,0.8160580496474582,6
100,0,1,ideal_task_centered,100,0.3427856547122602,0.4013671875,21,0.34278565471226025,21
100,1,1,ideal_task_centered,100,0.08103130755064462,0.1718750000000001,21,0.08103130755064454,21
100,2,1,ideal_task_centered,100,0.20387096774193547,0.6171875,21,0.20387096774193553,21
100,3,1,ideal_task_centered,100,0.282051282051282,0.44042968749999994,21,0.28205128205128205,21
100,4,1,ideal_task_centered,100,0.45525291828793774,0.7998046875,21,0.45525291828793774,21
100,0,1,literal_t0_raw,100,5.836254833906177e-29,6.833661665872566e-29,32,5.862308955546505e-29,32
100,1,1,literal_t0_raw,100,2.4961709159313857e-29,5.294612528713838e-29,32,3.3944127246370307e-29,32
100,2,1,literal_t0_raw,100,3.1805293976700755e-28,9.628555793727767e-28,32,4.066242064351448e-28,32
100,3,1,literal_t0_raw,100,1.975260345418316e-29,3.084415324535046e-29,32,2.25952654528595e-29,32
100,4,1,literal_t0_raw,100,3.767939959078994e-29,6.619652330452256e-29,32,2.4820355676773246e-29,32
100,0,2,ideal_task_centered,100,0.17725118483412322,0.1826171875,21,0.17725118483412325,21
100,1,2,ideal_task_centered,100,0.33405172413793105,0.60546875,21,0.33405172413793105,21
100,2,2,ideal_task_centered,100,0.13118901337188288,0.35449218749999994,21,0.13118901337188293,21
100,3,2,ideal_task_centered,100,0.17752234993614296,0.13574218749999994,21,0.17752234993614305,21
100,4,2,ideal_task_centered,100,0.618732782369146,1.0966796875,21,0.618732782369146,21
100,0,3,ideal_task_centered,100,0.2235294117647059,0.22265625,21,0.22352941176470587,21
100,1,3,ideal_task_centered,100,0.320845921450151,0.5185546874999999,21,0.32084592145015106,21
100,2,3,ideal_task_centered,100,0.06751875520978051,0.23730468750000006,21,0.0675187552097805,21
100,3,3,ideal_task_centered,100,0.2186046511627907,0.18359375,21,0.21860465116279065,21
100,4,3,ideal_task_centered,100,0.5011820330969267,0.828125,21,0.5011820330969269,21
100,0,4,ideal_task_centered,100,0.2810327706057597,0.2763671875,21,0.2810327706057597,21
100,1,4,ideal_task_centered,100,0.4754539340954942,0.6904296874999999,21,0.4754539340954943,21
100,2,4,ideal_task_centered,100,0.11890099478919941,0.24511718749999994,21,0.11890099478919944,21
100,3,4,ideal_task_centered,100,0.4050632911392405,0.5,21,0.4050632911392405,21
100,4,4,ideal_task_centered,100,0.678125,0.84765625,21,0.678125,21
100,0,5,ideal_task_centered,100,0.2235294117647059,0.22265625,21,0.22352941176470587,21
100,1,5,ideal_task_centered,100,0.13290689410092396,0.1826171875,21,0.13290689410092396,21
100,2,5,ideal_task_centered,100,0.06521739130434782,0.09375,21,0.06521739130434781,21
100,3,5,ideal_task_centered,100,0.0838323353293413,0.054687499999999986,21,0.08383233532934131,21
100,4,5,ideal_task_centered,100,0.24488977955911814,0.5966796874999998,21,0.24488977955911823,21
100,0,6,ideal_task_centered,100,0.2633587786259542,0.5390625,21,0.2633587786259542,21
100,1,6,ideal_task_centered,100,0.23956043956043957,0.42578125,21,0.2395604395604396,21
100,2,6,ideal_task_centered,100,0.15708812260536395,0.12011718749999997,21,0.15708812260536398,21
100,3,6,ideal_task_centered,100,0.2932187201528176,0.2998046875,21,0.2932187201528176,21
100,4,6,ideal_task_centered,100,0.1339608979000724,0.5419921875,21,0.1339608979000724,21
100,0,7,ideal_task_centered,100,0.2235294117647059,0.22265625,21,0.22352941176470587,21
100,1,7,ideal_task_centered,100,0.20185185185185187,0.42578125,21,0.20185185185185187,21
100,2,7,ideal_task_centered,100,0.07482993197278909,0.17187499999999994,21,0.07482993197278912,21
100,3,7,ideal_task_centered,100,0.3831231813773036,0.3857421875,21,0.3831231813773037,21
100,4,7,ideal_task_centered,100,0.36200716845878134,0.39453125,21,0.3620071684587814,21
100,0,8,ideal_task_centered,100,0.34060295060936496,0.5185546875,21,0.34060295060936496,21
100,1,8,ideal_task_centered,100,0.12053571428571429,0.10546875,21,0.12053571428571429,21
100,2,8,ideal_task_centered,100,0.13118901337188288,0.35449218749999994,21,0.13118901337188293,21
100,3,8,ideal_task_centered,100,0.5194585448392555,0.2998046875,21,0.5194585448392555,21
100,4,8,ideal_task_centered,100,0.47714514835605454,0.5810546875,21,0.47714514835605454,21
100,0,9,ideal_task_centered,100,0.22388059701492533,0.30761718749999994,21,0.22388059701492533,21
100,1,9,ideal_task_centered,100,0.14984709480122324,0.19140625,21,0.14984709480122324,21
100,2,9,ideal_task_centered,100,0.06751875520978051,0.23730468750000006,21,0.0675187552097805,21
100,3,9,ideal_task_centered,100,0.3831231813773036,0.3857421875,21,0.3831231813773037,21
100,4,9,ideal_task_centered,100,0.36200716845878134,0.39453125,21,0.3620071684587814,21
100,0,10,ideal_task_centered,100,0.2337763878029711,0.29199218750000006,21,0.23377638780297103,21
100,1,10,ideal_task_centered,100,0.21094640820980612,0.5419921874999999,21,0.21094640820980615,21
100,2,10,ideal_task_centered,100,0.15866388308977034,0.29687499999999994,21,0.1586638830897704,21
100,3,10,ideal_task_centered,100,0.4830287206266319,0.72265625,21,0.4830287206266319,21
100,4,10,ideal_task_centered,100,0.5686274509803921,1.47265625,21,0.568627450980392,21
100,0,11,ideal_task_centered,100,0.19205298013245037,0.11328125000000001,21,0.19205298013245028,21
100,1,11,ideal_task_centered,100,0.04861111111111111,0.109375,21,0.04861111111111112,21
100,2,11,ideal_task_centered,100,0.2633390705679862,0.4482421875,21,0.2633390705679862,21
100,3,11,ideal_task_centered,100,0.3909465020576131,0.46386718749999994,21,0.3909465020576132,21
100,4,11,ideal_task_centered,100,0.18317757009345795,0.3828125,21,0.1831775700934579,21
100,0,12,ideal_task_centered,100,0.18634423897581792,0.1279296875,21,0.18634423897581792,21
100,1,12,ideal_task_centered,100,0.09969325153374232,0.25390625,21,0.09969325153374231,21
100,2,12,ideal_task_centered,100,0.10227272727272727,0.21093749999999997,21,0.10227272727272728,21
100,3,12,ideal_task_centered,100,0.31541218637992835,0.34375000000000006,21,0.3154121863799283,21
100,4,12,ideal_task_centered,100,0.2778489116517286,0.6357421875000001,21,0.2778489116517285,21
100,0,13,ideal_task_centered,100,0.3530239099859353,0.2451171875,21,0.3530239099859353,21
100,1,13,ideal_task_centered,100,0.16614420062695923,0.20703124999999997,21,0.16614420062695917,21
100,2,13,ideal_task_centered,100,0.39160839160839156,0.21874999999999997,21,0.3916083916083916,21
100,3,13,ideal_task_centered,100,0.1111111111111111,0.05859375,21,0.1111111111111111,21
100,4,13,ideal_task_centered,100,0.3865030674846625,0.9843749999999999,21,0.3865030674846627,21
100,0,14,ideal_task_centered,100,0.2813852813852814,0.25390625,21,0.2813852813852814,21
100,1,14,ideal_task_centered,100,0.2137096774193549,0.4140625000000001,21,0.21370967741935484,21
100,2,14,ideal_task_centered,100,0.2957998212689901,0.32324218749999994,21,0.2957998212689901,21
100,3,14,ideal_task_centered,100,0.07260726072607263,0.08593750000000003,21,0.07260726072607257,21
100,4,14,ideal_task_centered,100,0.32476435304198803,0.37011718750000006,21,0.32476435304198803,21
100,0,15,ideal_task_centered,100,0.2959582790091265,0.22167968750000006,21,0.29595827900912647,21
100,1,15,ideal_task_centered,100,0.10168758113370835,0.2294921875,21,0.10168758113370832,21
100,2,15,ideal_task_centered,100,0.22471042471042477,0.28417968750000006,21,0.2247104247104247,21
100,3,15,ideal_task_centered,100,0.06230389959659346,0.1357421875,21,0.06230389959659346,21
100,4,15,ideal_task_centered,100,0.22706304459251664,0.43261718749999994,21,0.2270630445925167,21
100,0,16,ideal_task_centered,100,0.23076923076923078,0.22265625,21,0.23076923076923078,21
