width,seed,task,mode,subset_size,subset_draws,subset_nmse_median,subset_nmse_q25,subset_nmse_q75
100,0,61,ideal_task_centered,5,100,0.8645495560946248,0.6765342662111801,1.0918848855978112
100,1,61,ideal_task_centered,5,100,0.7799808887368327,0.6509529790969381,0.9453873275142496
100,2,61,ideal_task_centered,5,100,2.1969977065449093,1.8181452982503477,2.7679877211817923
100,3,61,ideal_task_centered,5,100,1.9302401943426946,1.5781003355714243,2.3810831220568294
100,4,61,ideal_task_centered,5,100,0.8721282202146377,0.5961757468944514,1.206037987395323
100,0,62,ideal_task_centered,5,100,1.0388660105081742,0.7773278252598634,1.2451236400521117
100,1,62,ideal_task_centered,5,100,0.8664285855720295,0.7731812890588468,1.0019061857846288
100,2,62,ideal_task_centered,5,100,1.5896158441175787,1.3269612974971807,1.808493908424339
100,3,62,ideal_task_centered,5,100,8.413299295798787,6.555839950575264,10.597084168077636
100,4,62,ideal_task_centered,5,100,0.8769657084729898,0.6929899839632646,1.1641810650475595
100,0,63,ideal_task_centered,5,100,1.2711699008445723,0.8920401869958015,1.6010868049100635
100,1,63,ideal_task_centered,5,100,0.7608883288733079,0.6604280960124977,0.8696464222320837
100,2,63,ideal_task_centered,5,100,2.131536713226475,1.786581580571894,2.6263148754955417
100,3,63,ideal_task_centered,5,100,0.8547584100939682,0.6378968168285047,1.1013705640168723
100,4,63,ideal_task_centered,5,100,1.274138853061146,0.8737293155675757,1.6377235171233024
100,0,64,ideal_task_centered,5,100,1.0740367244959261,0.8783444060911216,1.4092648122396134
100,1,64,ideal_task_centered,5,100,0.6158210247770295,0.5729440875863612,0.6814920295756173
100,2,64,ideal_task_centered,5,100,2.4776536796106283,2.115983483435372,2.836744939659742
100,3,64,ideal_task_centered,5,100,0.6553600989940047,0.5568231882139916,0.7372640528474682
100,4,64,ideal_task_centered,5,100,0.7553273400723224,0.6329161777749973,0.9435618420417587
100,0,65,ideal_task_centered,5,100,0.7234806493314171,0.6413278961300054,0.8089491123327567
100,1,65,ideal_task_centered,5,100,1.0318761122047768,0.8505792900757287,1.1199020260455188
100,2,65,ideal_task_centered,5,100,1.7469763776702263,1.3884931193722423,2.1263932023993233
100,3,65,ideal_task_centered,5,100,0.835668006032365,0.7305719944171127,1.049752017678166
100,4,65,ideal_task_centered,5,100,0.8699837936106709,0.7426827553221784,1.0810828854095373
100,0,66,ideal_task_centered,5,100,1.0456667529503099,0.9200891423380682,1.2907178987395258
100,1,66,ideal_task_centered,5,100,0.6259050774182606,0.5653436575760901,0.6889025842518819
100,2,66,ideal_task_centered,5,100,1.5628408852448845,1.1789647505121696,1.8726853191465096
100,3,66,ideal_task_centered,5,100,0.6852038340395559,0.5413424415254686,0.8937362327766923
100,4,66,ideal_task_centered,5,100,0.6474048987212193,0.5676876696510462,0.7608102133403842
100,0,67,ideal_task_centered,5,100,0.8511403328958778,0.7881141129921657,0.9009755486110387
100,1,67,ideal_task_centered,5,100,0.5811656355326171,0.492717085956231,0.6861505011269079
100,2,67,ideal_task_centered,5,100,1.5782710840480783,1.296047390074044,1.9531483575626079
100,3,67,ideal_task_centered,5,100,0.6038594743926596,0.4987329190026569,0.7172769837912674
100,4,67,ideal_task_centered,5,100,0.6036101126702058,0.5235046166576804,0.6915743408760334
100,0,68,ideal_task_centered,5,100,0.6860191865419413,0.5863087198767215,0.8312120507163363
100,1,68,ideal_task_centered,5,100,0.5841474803983469,0.5071985901618412,0.6595558453251182
100,2,68,ideal_task_centered,5,100,0.8335948469586805,0.7451720109339984,1.0159042063588706
100,3,68,ideal_task_centered,5,100,1.0004966863868507,0.8733236399235382,1.1048854920712667
100,4,68,ideal_task_centered,5,100,0.660232301420338,0.5642490935124321,0.7329759681950236
100,0,69,ideal_task_centered,5,100,0.9100879793869927,0.8536409829062841,0.9633096366583761
100,1,69,ideal_task_centered,5,100,0.5668703891166247,0.48418484888942587,0.6760745843072478
100,2,69,ideal_task_centered,5,100,0.8985598910068335,0.7776873333719622,1.1032153617655265
100,3,69,ideal_task_centered,5,100,1.0630026109692947,0.9280724419136719,1.2611619940538272
100,4,69,ideal_task_centered,5,100,0.8053223751219334,0.6527729469976133,1.0498372098807647
100,0,70,ideal_task_centered,5,100,0.6401301368630385,0.5097857694575314,0.7814748475567362
100,1,70,ideal_task_centered,5,100,0.7343781023580886,0.6739618439173751,0.8005751533957547
100,2,70,ideal_task_centered,5,100,0.6637450880325775,0.5665513773996742,0.7948699434078521
100,3,70,ideal_task_centered,5,100,0.7996552994822204,0.7009663515114993,0.9085064900913843
100,4,70,ideal_task_centered,5,100,0.6798680862919103,0.5725881891739908,0.7397521911199152
100,0,71,ideal_task_centered,5,100,0.7564153109232381,0.6869815816080806,0.844058763639524
100,1,71,ideal_task_centered,5,100,0.8014794310863265,0.6956727031444778,0.8771874574125432
100,2,71,ideal_task_centered,5,100,0.639185582113565,0.5607871710472867,0.7327562217303879
100,3,71,ideal_task_centered,5,100,0.724317340254139,0.6314609381536691,0.8178683955690624
100,4,71,ideal_task_centered,5,100,1.008030453257331,0.8988847069649606,1.1297736464728254
100,0,72,ideal_task_centered,5,100,0.7864881352820849,0.7159441647655485,0.8789619185893676
100,1,72,ideal_task_centered,5,100,0.8801479994185635,0.8033213658730725,0.9902534367796516
100,2,72,ideal_task_centered,5,100,0.6199272987077167,0.4878944873665164,0.7649624345281941
100,3,72,ideal_task_centered,5,100,0.8581582837576209,0.6887610742588972,1.0480415551033455
100,4,72,ideal_task_centered,5,100,0.729866187544745,0.6455748366222167,0.8509264303445689
100,0,73,ideal_task_centered,5,100,0.6690035174021338,0.5560463778074636,0.7676772267022628
100,1,73,ideal_task_centered,5,100,0.7309712245433299,0.6426258034354717,0.7809191329340323
100,2,73,ideal_task_centered,5,100,0.616233484340025,0.5306501402978929,0.7646897288084267
100,3,73,ideal_task_centered,5,100,0.753788095134245,0.635786776160853,0.8560894612162008
100,4,73,ideal_task_centered,5,100,0.6172163653499694,0.5252329083653903,0.7242587521889634
100,0,74,ideal_task_centered,5,100,0.7786820727740126,0.6739211524477954,1.0533982967151663
100,1,74,ideal_task_centered,5,100,0.7457728799183692,0.6297892658724541,0.8374168885740977
100,2,74,ideal_task_centered,5,100,1.0220936223980663,0.8156509914323989,1.3200559933811296
100,3,74,ideal_task_centered,5,100,1.0480679024206425,0.8811935898819326,1.2728155924948714
100,4,74,ideal_task_centered,5,100,0.6197430913032744,0.49914835700248483,0.7336242750596558
100,0,75,ideal_task_centered,5,100,1.2722503828555278,1.1309158355617428,1.4781558165334157
100,1,75,ideal_task_centered,5,100,0.9337092550134346,0.7644171596405711,1.1484960622500848
100,2,75,ideal_task_centered,5,100,1.360937323764125,1.1713017039267128,1.5487960884968939
100,3,75,ideal_task_centered,5,100,1.887608994429371,1.646111229271745,2.266263021983033
100,4,75,ideal_task_centered,5,100,0.602187811168059,0.5155688559378768,0.7081794020334289
100,0,76,ideal_task_centered,5,100,1.4856722707036385,1.0775112563940492,1.9276939267093547
100,1,76,ideal_task_centered,5,100,0.7380131327230094,0.6288625775721103,0.8462084129176644
100,2,76,ideal_task_centered,5,100,1.4792145398715664,1.2945893782587627,1.716219613085336
100,3,76,ideal_task_centered,5,100,1.5843463197296415,1.1907911307989434,1.8457998288271533
100,4,76,ideal_task_centered,5,100,0.7810581136057306,0.6891825865801497,0.8584843907672511
100,0,77,ideal_task_centered,5,100,1.0158803026030827,0.7210264489120186,1.2144201458417063
100,1,77,ideal_task_centered,5,100,0.8836938877405383,0.7948437602212444,0.9983331442579058
100,2,77,ideal_task_centered,5,100,1.1533623047945007,0.9349943190773867,1.449923209312515
100,3,77,ideal_task_centered,5,100,2.442136249580333,1.8549626470627283,2.8206497894637512
100,4,77,ideal_task_centered,5,100,0.6736770199476525,0.5718072931330762,0.7500368082546242
100,0,78,ideal_task_centered,5,100,0.809327859015853,0.5892355309209303,1.1197345648672927
100,1,78,ideal_task_centered,5,100,0.7204939391182155,0.6513480253197887,0.7998729445179021
100,2,78,ideal_task_centered,5,100,0.5467846495860849,0.4659303932510232,0.6408274876018843
100,3,78,ideal_task_centered,5,100,1.339204228937668,1.0334072526018554,1.9441613165676577
100,4,78,ideal_task_centered,5,100,0.6690053674847258,0.5407439628908961,0.7788134092494317
100,0,79,ideal_task_centered,5,100,0.8117794125775906,0.6040124579688957,1.044504980702224
100,1,79,ideal_task_centered,5,100,0.8688221548500377,0.8338409878568167,0.9012682329183679
100,2,79,ideal_task_centered,5,100,0.9176478187240558,0.8089470281129643,1.0828055597125705
100,3,79,ideal_task_centered,5,100,1.0774707552354799,0.7414622312908412,1.4604551482831891
100,4,79,ideal_task_centered,5,100,0.7230614757806506,0.5867266394099322,0.8839693925424011
100,0,80,ideal_task_centered,5,100,2.1710490781627723,1.6126790153424309,2.8755954403110584
100,1,80,ideal_task_centered,5,100,0.7471733376033564,0.6835834631495589,0.8376211532304482
100,2,80,ideal_task_centered,5,100,0.9799665982410463,0.8283823283373981,1.1040557396801784
100,3,80,ideal_task_centered,5,100,2.5038822013450774,2.0104034163142854,3.093222381201814
100,4,80,ideal_task_centered,5,100,0.8252264794473776,0.6899100248494221,1.0272138000328406
100,0,81,ideal_task_centered,5,100,1.1428130735311641,0.8256280441123741,1.59598483573424
100,1,81,ideal_task_centered,5,100,0.7039852962726415,0.6121562389435611,0.7929255304262709
100,2,81,ideal_task_centered,5,100,0.7376218480672916,0.67697935193476,0.8067214465732999
100,3,81,ideal_task_centered,5,100,1.8579677161349237,1.5388530155317677,2.214606263737535
100,4,81,ideal_task_centered,5,100,0.9683533228121869,0.8896983930566058,1.1193360329553947
100,0,82,ideal_task_centered,5,100,1.2689455021282305,1.1012718199825575,1.495100124912562
100,1,82,ideal_task_centered,5,100,0.8528677455880285,0.7201723672060988,0.946666942307105
100,2,82,ideal_task_centered,5,100,0.8660382316323392,0.7856036590301365,0.9478663340281117
100,3,82,ideal_task_centered,5,100,2.026522816126225,1.67654001000875,2.504709920199402
100,4,82,ideal_task_centered,5,100,0.9497779407415887,0.7793279923858374,1.2126307407809667
100,0,83,ideal_task_centered,5,100,1.0477939265968246,0.8887497166322322,1.3071634408531538
100,1,83,ideal_task_centered,5,100,0.7019110458286568,0.6273180674630169,0.7851634191942308
100,2,83,ideal_task_centered,5,100,0.8564040709142529,0.7475731556062217,0.9812370590452765
100,3,83,ideal_task_centered,5,100,2.1120449698655706,1.7253999309071442,2.431737352050657
100,4,83,ideal_task_centered,5,100,0.6339451866360921,0.4487774289958169,0.7373624300483073
100,0,84,ideal_task_centered,5,100,0.7882047591149026,0.6953618852498761,0.8770761792890066
100,1,84,ideal_task_centered,5,100,0.6309980127594201,0.5303826687337543,0.7107408071586844
100,2,84,ideal_task_centered,5,100,0.8242437084217944,0.7400925172126465,0.9034817640809941
100,3,84,ideal_task_centered,5,100,2.2669306795989868,1.806291506044617,2.73138661247881
100,4,84,ideal_task_centered,5,100,0.8450882050000001,0.6565972327057634,1.047729851865299
100,0,85,ideal_task_centered,5,100,0.7620217747320439,0.6720098759762618,0.899616892374416
100,1,85,ideal_task_centered,5,100,0.7567114940023408,0.6526280260670925,0.8529752200500551
100,2,85,ideal_task_centered,5,100,0.7860461819787596,0.6963610275935634,0.8717231779973958
100,3,85,ideal_task_centered,5,100,1.9893988245475338,1.5423214994878758,2.4543423066446572
100,4,85,ideal_task_centered,5,100,0.6182192025915222,0.5393570405730768,0.6943357958209884
100,0,86,ideal_task_centered,5,100,0.735133435624501,0.6720565777980644,0.7902082082521262
100,1,86,ideal_task_centered,5,100,0.615520933354565,0.5222112464041883,0.7556711320065223
100,2,86,ideal_task_centered,5,100,0.7998562543593055,0.5769318429143357,1.0646535925473573
100,3,86,ideal_task_centered,5,100,2.3440633011539633,1.9630928966250791,2.831329438061309
100,4,86,ideal_task_centered,5,100,0.5607557642778509,0.4518460129656635,0.6640935953885367
100,0,87,ideal_task_centered,5,100,1.0284070761474609,0.8614949932835063,1.2696490977331822
100,1,87,ideal_task_centered,5,100,0.6937550279413466,0.5989455477946267,0.8286622581639718
100,2,87,ideal_task_centered,5,100,1.1844719659545344,1.0352536922641469,1.4431943406475551
100,3,87,ideal_task_centered,5,100,1.0549134264578823,0.7286763107123312,1.365419826600946
100,4,87,ideal_task_centered,5,100,0.6824699786906029,0.6056949004094594,0.7869549644855093
100,0,88,ideal_task_centered,5,100,1.640965480142074,1.3902819843579899,1.860397518302219
100,1,88,ideal_task_centered,5,100,0.7398283037535462,0.625895671996185,0.8431367369906233
100,2,88,ideal_task_centered,5,100,0.7460480277965209,0.6469819660668862,0.8868741010578128
100,3,88,ideal_task_centered,5,100,1.7223328733178493,1.2143149025612652,2.1832487613210274
100,4,88,ideal_task_centered,5,100,1.3927671582552859,1.202465390587184,1.6185233238335393
100,0,89,ideal_task_centered,5,100,2.0730263459999403,1.7349013874380854,2.4320255812700733
100,1,89,ideal_task_centered,5,100,0.6806511638358791,0.5860418161440184,0.8384582711959513
100,2,89,ideal_task_centered,5,100,1.167620688450019,0.9889244097062458,1.4160529845623908
100,3,89,ideal_task_centered,5,100,1.5396956997977171,1.1638277259734888,2.0459415659553155
100,4,89,ideal_task_centered,5,100,0.7002987056067668,0.6024641688633711,0.870564818677418
100,0,90,ideal_task_centered,5,100,1.5622087773435913,1.3199102955864848,1.86256413758599
100,1,90,ideal_task_centered,5,100,0.6457920965916973,0.5286474482447652,0.7390296801243342
100,2,90,ideal_task_centered,5,100,0.8599183528300279,0.8006101945440857,0.8949089325390044
100,3,90,ideal_task_centered,5,100,0.9264847549199517,0.7692157058793119,1.129088799900148
100,4,90,ideal_task_centered,5,100,0.65363112329633,0.484386431142442,0.7761749262898676
100,0,91,ideal_task_centered,5,100,1.2937700371579401,1.0647099490029086,1.6476486174324465
100,1,91,ideal_task_centered,5,100,0.6627156064593149,0.5913345560737486,0.7394251659652125
100,2,91,ideal_task_centered,5,100,0.8391056016697438,0.7199989795671684,1.0085148354364115
100,3,91,ideal_task_centered,5,100,1.5393549029723252,1.1977080414270296,1.7882532001409235
100,4,91,ideal_task_centered,5,100,0.7409771465641899,0.5865452483601286,0.8766437444440642
100,0,92,ideal_task_centered,5,100,2.333394005070863,1.8990563420966244,2.8496596309300344
100,1,92,ideal_task_centered,5,100,0.7957684026445726,0.6505927834961464,0.997938406768485
100,2,92,ideal_task_centered,5,100,0.9421023619573412,0.7103944644534722,1.1418750668586284
100,3,92,ideal_task_centered,5,100,1.3935722248254572,1.1801898124169834,1.6930475425669436
100,4,92,ideal_task_centered,5,100,0.7169691074926088,0.580071394161807,0.8132791667275062
100,0,93,ideal_task_centered,5,100,0.9256218108733014,0.6879170020332455,1.1997202624332386
100,1,93,ideal_task_centered,5,100,0.7049087422732194,0.6478594602637728,0.775448555754346
100,2,93,ideal_task_centered,5,100,1.4964509520793143,1.1643446650112148,1.7467463492566573
100,3,93,ideal_task_centered,5,100,1.0952385413752341,0.9568201955061514,1.280106680126986
100,4,93,ideal_task_centered,5,100,0.6203032218520735,0.49399626936400975,0.7811657459475396
100,0,94,ideal_task_centered,5,100,1.615615342556881,1.3425714328064176,1.9931504769648773
100,1,94,ideal_task_centered,5,100,0.991166665330973,0.8835863879907779,1.1718861540214376
100,2,94,ideal_task_centered,5,100,1.0907519918845874,0.8617166721006384,1.356918459597185
100,3,94,ideal_task_centered,5,100,1.3840025810637808,1.2193753498002167,1.6333690206691762
100,4,94,ideal_task_centered,5,100,0.7085766567875795,0.5894698429145843,0.8048696255367794
100,0,95,ideal_task_centered,5,100,1.0200085654285633,0.6619552030796698,1.2192108478624881
100,1,95,ideal_task_centered,5,100,1.8696323636691923,1.6219980215034968,2.4233978513419245
100,2,95,ideal_task_centered,5,100,1.147279087182509,0.986690817921001,1.4552718116411112
100,3,95,ideal_task_centered,5,100,1.8398266790509143,1.5679971483756214,2.161781080132302
100,4,95,ideal_task_centered,5,100,0.6295919650171691,0.4987331072359404,0.7861958307220815
100,0,96,ideal_task_centered,5,100,0.5833812779431182,0.48769171638821607,0.7283579488768408
100,1,96,ideal_task_centered,5,100,0.8474481858606675,0.6767629013473286,1.0491097608867583
100,2,96,ideal_task_centered,5,100,0.8592995329018869,0.6502538923179556,1.0761029269331133
100,3,96,ideal_task_centered,5,100,1.273448416500185,1.1511509607473103,1.4843495652134515
100,4,96,ideal_task_centered,5,100,0.6893528858105795,0.5558280027718759,0.805887729977558
100,0,97,ideal_task_centered,5,100,0.806710781274748,0.6122163524347928,1.0198169390060356
100,1,97,ideal_task_centered,5,100,0.8839132445399153,0.7625416738723393,1.0707707615969988
100,2,97,ideal_task_centered,5,100,2.0936085382546517,1.6593900968533153,2.5861706862013616
100,3,97,ideal_task_centered,5,100,1.3664293198360165,1.0414959667698873,1.6584560387645588
100,4,97,ideal_task_centered,5,100,0.7324486406340351,0.6015449591580609,0.928237602235098
100,0,98,ideal_task_centered,5,100,0.5849011459397777,0.49848178358284223,0.7258262763282137
100,1,98,ideal_task_centered,5,100,1.3485670205387428,1.0955452199969953,1.6343322483102025
100,2,98,ideal_task_centered,5,100,1.7584029917496111,1.3640584974169403,2.329144457875361
100,3,98,ideal_task_centered,5,100,0.8699661757411365,0.7338758413798024,1.025049563182049
100,4,98,ideal_task_centered,5,100,0.550461312928642,0.4653904558372186,0.6656299575980028
100,0,99,ideal_task_centered,5,100,0.770244788406058,0.5868239032253849,0.993680538541647
100,1,99,ideal_task_centered,5,100,1.0048206725768576,0.8760200586012994,1.2974298240510358
100,2,99,ideal_task_centered,5,100,2.0208515363139847,1.7036589041123757,2.5247469223155554
100,3,99,ideal_task_centered,5,100,0.7214999215685263,0.5724143389893654,0.9615276658720109
100,4,99,ideal_task_centered,5,100,0.5915220715010333,0.5143197604853286,0.7176549869519406
100,0,100,ideal_task_centered,5,100,0.691671997166062,0.5781889310751388,0.8004710544563547
100,1,100,ideal_task_centered,5,100,1.3141246105564295,0.9921967014881347,1.600115275262966
100,2,100,ideal_task_centered,5,100,0.8359524772781581,0.6433123410580698,1.1493497919411342
100,3,100,ideal_task_centered,5,100,0.6120819902648839,0.5148071831654324,0.747464566889162
100,4,100,ideal_task_centered,5,100,0.5749970994258012,0.4742124632177569,0.6942319067913847
