part,model,window,mean_meas,med_meas,mean_self,med_self,mean_up,med_up,mean_cross,med_cross,mean_bias,med_bias,mean_stretch,med_stretch,mean_rot,med_rot,mean_beta,med_beta,mean_meas1,med_meas1,mean_self1,med_self1,mean_up1,med_up1,mean_cross1,med_cross1,mean_bias1,med_bias1,med_d_d,sh_d_W_med,sh_d_W_absmed,sh_d_W_share,sh_d_mu_med,sh_d_mu_absmed,sh_d_mu_share,sh_d_S_med,sh_d_S_absmed,sh_d_S_share,med_d_rho,sh_rho_W_med,sh_rho_W_absmed,sh_rho_W_share,sh_rho_mu_med,sh_rho_mu_absmed,sh_rho_mu_share,sh_rho_S_med,sh_rho_S_absmed,sh_rho_S_share,sh_sig_W_med,sh_sig_S_med,med_absSb_minus_absSmu
chimera,PM_LR>LR_s1,t0-t5,0.5255189077294846,0.6643806003268335,1.4112582237023161,1.2432861267151716,-4.56893898357651,-4.614605395074363,3.6602546857736007,3.999198772303724,0.022944981830078176,0.017807919764891267,-0.9015009044253749,-0.830154803540756,-3.6674380791511343,-3.5583885733991965,0.0,0.0,-1.2007735583990304,-1.0893231853501464,-2.4563911685037443,-2.3393638229926568,1.25838212317471,1.359571994232888,0.0,0.0,-0.00276451306999661,0.00025877077132463455,0.2947570282849002,2.216954121730546,2.318920248164019,0.2769282422549472,0.7894972990822091,2.825817042778888,0.30597710503955433,-3.388371418342721,3.826976337774151,0.44015469407185737,-0.010393129327493065,-0.07772471804094752,0.14977529088045555,0.2970191761505696,-0.1526484915592256,0.1963789837605372,0.40062054622645354,0.18290840573270317,0.18290840573270317,0.3763518443082079,3.1478053918609126,-0.38867602307632265,-1.091462431927257
chimera,PM_LR>LR_s1,t5-t10,-1.6912452405689107,-1.3356564307065573,1.4918621992699708,1.2389845357245717,-3.276250161455348,-3.0464531768259184,0.11559472368405195,0.3396252918719185,-0.022452002067584544,-0.041885273065418005,-0.46866704548520083,-0.4761564191175437,-2.807583115970147,-2.9907188683349335,0.0,0.0,-0.5167422276003896,-0.8044286334220663,-1.8430746426851456,-1.5663858864618458,1.326609386679478,1.5137372376559053,0.0,0.0,-0.0002769715947215445,0.003466648980975151,-0.5005935421394534,0.06965802692882755,0.8913054490081577,0.13420487926524477,-2.9425139157728815,2.9425139157728815,0.5051375501189324,2.4058524686760956,2.4058524686760956,0.37508938390912216,0.00012945021825495548,-0.046003197180858796,0.11268978869687969,0.3582724708859719,0.09593670021047679,0.12708236079370122,0.4111607710736598,-0.07022514790389028,0.10570232612601779,0.28888685008389514,1.571050872571816,-0.6756630054708093,-1.4325177471300132
chimera,PM_LR>LR_s1,t10-t20,-2.701153578084005,-3.028989718740099,1.5211394871825505,1.707694650984114,-3.3985104348152584,-3.372538195315669,-0.8042604704180667,-0.6080934824933131,-0.01952216003322974,-0.020494417287409306,-0.5387323435706673,-0.10797641289969562,-2.8597780912445923,-1.898846171239513,0.0,0.0,-1.701175306581102,-1.4750848923201516,-3.5818756339174995,-4.452721565564611,1.9434701682743787,2.6928227198559256,0.0,0.0,-0.06276984093798092,-0.0686894953250885,-0.5976848797241829,0.3356924890795073,1.1308657348565054,0.1900094797403026,-3.3409995131501806,3.3409995131501806,0.5066545891725598,2.240757135264879,2.240757135264879,0.342978778760569,0.10294481071574627,-0.05635866861194537,0.2660820126482628,0.2944805804279655,0.3427730351464524,0.3560949859234519,0.42266049172870435,-0.15273759140305737,0.31364922279364904,0.3531675568000696,2.657494761930857,-2.0854489176970445,-3.110790441552976
chimera,PM_LR>LR_s1,t20-t50,-4.420913414261559,-4.367980621737519,-6.015682739398284,-5.901274804299111,-5.923783870660014,-5.400740943365428,7.627545255628245,7.806251184556866,-0.1089920598315075,-0.12806792929768562,-1.852244001012696,-1.8584227669264957,-4.071539869647316,-3.3498618090438526,0.0,0.0,-2.6040974268191106,-2.0094642982237425,-9.133750541786062,-10.865182670131475,6.826724055004905,9.885238202840625,0.0,0.0,-0.2970709400379565,-0.30615507811307907,-0.156634718782458,0.3457657298745492,1.1346325234757155,0.4117710879169743,-0.5326152381547891,1.1517287518883146,0.38512893115896885,-0.057208327623897715,0.6033684940525512,0.1862839298616949,0.019306837927612275,-0.13786171641753958,0.28978035843512945,0.36833491661668205,0.15857044310673862,0.34308367622532554,0.43654153093869463,0.0574594098384319,0.2009071769340387,0.22509265066343215,5.125771122219626,-2.0632384419733487,-4.2439638049808535
chimera,PM_LR>LR_s1,t0-t10,-1.1657263328394258,-0.8792594264890565,2.9031204229722873,2.394588461099072,-7.845189145031858,-8.01742543707164,3.775849409457652,4.68751399060667,0.0004929797624936327,-0.010320889763534069,-1.3701679499105759,-1.3874471509912707,-6.475021195121281,-6.558373907090029,0.0,0.0,-1.7175157859994201,-1.786083923147531,-4.299465811188891,-4.111336698981425,2.584991509854188,2.7673409429074933,0.0,0.0,-0.0030414846647181548,-0.0018276055343449116,-0.5150840151941369,2.6040635198603104,2.924534612807504,0.3642812567484605,-2.833317576837805,3.7897089424276373,0.3829238333146223,-0.4915507712431916,2.29851497554648,0.22796932469753717,-0.006767588663363728,-0.08165221875853523,0.1771223737578584,0.3940141062917135,-0.08783838345130329,0.20174521311014704,0.3940408974862748,0.11542916608436815,0.13683969129135534,0.24169074407675023,4.759049985581559,-1.1454305926035127,-1.2729415415471868
chimera,PM_LR>LR_s1,t0-t20,-3.8668799109234313,-3.911234966513765,4.424259910154837,3.836331680189434,-11.243699579847116,-10.967696441123362,2.9715889390395853,2.9596641671088646,-0.019029180270736107,-0.057661205530166626,-1.9089002934812433,-1.5415285997417518,-9.334799286365875,-9.396913605722073,0.0,0.0,-3.4186910925805223,-2.923167392683493,-7.881341445106391,-7.994512694420214,4.528461678128568,4.617313022826689,0.0,0.0,-0.06581132560269908,-0.0765383921097964,-0.8584326245864955,3.1942883147828947,3.4030585678197873,0.29446767299187393,-6.3560418326547845,6.3560418326547845,0.48727072233444013,1.4630905168377542,3.135880865409396,0.23336147842603913,0.07850089786979793,-0.22307089493287752,0.3296405318311838,0.33837123978348804,0.29472750958070315,0.37208135515101515,0.42665801908792544,-0.02467654868249579,0.31332903531549144,0.31859168344646993,7.486349009556847,-3.2919669431849345,-3.804528486002947
chimera,PM_LR>LR_s1,t0-t50,-8.28779332518499,-8.948859477010739,-1.5914228292434467,-2.357971026266328,-17.16748345050713,-16.035017743197656,10.599134194667833,9.548969149196925,-0.1280212401022436,-0.16030247090384364,-3.7611442944939393,-3.568946912575014,-13.40633915601319,-11.415034803693578,0.0,0.0,-6.022788519399634,-4.823476761021901,-17.015091986892454,-19.3995247318589,11.355185733133474,12.894326178485692,0.0,0.0,-0.3628822656406555,-0.3797370579559356,-1.2152532215799396,3.2730321474811843,3.9427937380959563,0.2697504212522899,-6.824529247280685,6.824529247280685,0.4856267979856781,1.3640044936869602,3.027096514586237,0.2141254131286654,0.10208525461258794,-0.3287094091742844,0.5397904589913629,0.4085531155524106,0.422609293979886,0.5051890712634874,0.4308996900811475,-0.051757217813931576,0.3261631258559786,0.2430479457638262,12.627466861596105,-5.080266557515602,-8.297948477474474
chimera,RL_ELU1>ELU1_s2,t20+1500-t50,-43.99962124366687,-45.37641049041006,-5.837185591282808,-0.041694450106789405,-38.4976992317692,-37.85813690963214,0.3483610933493048,0.0,-0.013097513964166864,-0.00016936380416154861,-50.04081834475372,-48.483333832181366,11.543119112984522,13.1837247988144,0.0,0.0,1.8408213281012342,0.60217818352801,1.982060076585408,0.7549219313033477,0.0,0.0,0.0,0.0,-0.14123874848417473,-0.2209924110211432,-0.06242767814269712,0.0,0.015114656738707596,0.008656935471743857,-1.057298231541644,1.057298231541644,0.5059348909804888,0.9600093030040369,0.9600093030040369,0.4720265608509504,-0.06972368360129133,0.0,0.007020306428866953,0.023896419173942432,-0.20758967071862422,0.2743716007457056,0.5115555701944217,0.13444505072568852,0.21066642666196955,0.4325671384844943,0.026215173408745684,9.939680698382924,-45.88930110841379
chimera,RL_ELU1>ELU1_s2,t0-t5,-5.608091606279096,-5.144343388426895,-0.4038169540781988,-0.7036061290997295,2.1552950213407938,1.6261049411304103,-7.315060716560103,-7.28928666204521,-0.04450895698159002,-0.047594940289855,1.341325583494995,1.5513994022255946,0.8139694378457982,0.6627620827256522,0.0,0.0,-2.8272175183734616,-2.976144507476255,-2.8458784418095706,-2.9656104026423784,0.0,0.0,0.0,0.0,0.018660923436109443,0.0188338418956846,-1.066796819963392,-1.381834783114452,1.4892271930941638,0.27161314222962096,-1.5157338463051435,1.6935172325508208,0.3113890385959798,2.037207335606303,2.037207335606303,0.3574341075651817,0.17330392778523346,0.038107066064780246,0.2954107582938276,0.3919620197613838,0.234985694861086,0.3286068001546902,0.41582942407588674,-0.06180883493155779,0.16061553065178313,0.1862986534483123,2.967690265625629,2.4318166738375715,-5.076234972821671
chimera,RL_ELU1>ELU1_s2,t5-t10,-32.048941124615766,-31.920229482123382,-8.860366505170603,-8.992654404720579,-14.437663713348432,-14.762613217647353,-8.647422378795639,-7.729411685198149,-0.10348852730108775,-0.10434231534600258,-20.19866133591123,-19.06075426493276,5.760997622562798,6.627263328671072,0.0,0.0,-0.7680177560977742,-1.4689329786076097,-0.8004008165980622,-1.5099654949152053,0.0,0.0,0.0,0.0,0.032383060500287685,0.029637612402439117,-1.3734764391226095,-0.5191726862427922,0.6206498839923666,0.15606609961428525,-2.13261469786406,2.13261469786406,0.522613119925103,1.3238470050379716,1.3238470050379716,0.31226296523771635,0.29782012244752304,0.24194379635163465,0.29727788300877467,0.3810534260096199,-0.25491266249348965,0.28341996196276364,0.33258397487784164,0.19876683868752015,0.2723162806141468,0.2890584872499903,3.907397256620418,5.535952126406792,-31.80426224566412
chimera,RL_ELU1>ELU1_s2,t10-t20,-64.57478789450249,-69.01614605299307,-4.084648939686315,-6.164869532837319,-56.88221771881922,-53.13232040686918,-3.596196895042715,-3.5900447144422243,-0.011724340954242508,-0.015754159539937973,-61.00476337323604,-57.00743469929448,4.122545654416825,5.150791601011838,0.0,0.0,-2.36732762378478,-4.4319839395900935,-2.250592032693069,-4.316760154419903,0.0,0.0,0.0,0.0,-0.11673559109171038,-0.15828705951571465,-0.9059372211441448,-0.024482842261077886,0.2738675115814687,0.06374167713272592,-2.747522629770412,2.747522629770412,0.5521621135923984,1.7647022924639537,1.7647022924639537,0.364084161337913,0.4616807653687186,0.004977232373107321,0.1385644157345466,0.16084351004371072,-0.06168395336206914,0.1735726670569505,0.20613418047902135,0.5237462179748151,0.5237462179748151,0.6175973632542325,2.355827116123073,12.043021303746569,-68.9592132758267
chimera,RL_ELU1>ELU1_s2,t20-t50,-44.86767670590423,-45.28644649471196,-6.721063477871878,-0.041694450106789405,-38.46986838520049,-37.868204206022,0.3388798690763009,0.0,-0.015624711908167228,-0.00016936380416154861,-49.7368551241501,-48.168106050778974,11.266986738949608,13.071941233746262,0.0,0.0,1.733353904645936,0.037082448673252166,1.8803374468432035,0.328674834808667,0.0,0.0,0.0,0.0,-0.14698354219726753,-0.22564561269246042,-0.12004521767438847,0.0,0.014971253258441949,0.009787050343326685,-1.0209010474407787,1.0209010474407787,0.5181641233318063,0.9066050938388197,0.9066050938388197,0.45841469973402144,-0.036636988911728785,0.0,0.007019786406256258,0.021109490071514907,-0.19142947900199656,0.22983265915229933,0.4855713868769067,0.1741618213439805,0.201963271917889,0.45826011221551766,0.026215173408745684,9.598531996618803,-46.61171685120513
chimera,RL_ELU1>ELU1_s2,t0-t10,-37.657032730894855,-37.78672352860231,-9.264183459248802,-10.65881718933673,-12.28236869200764,-12.494362959635637,-15.962483095355738,-15.660996892462773,-0.14799748428267775,-0.14062093384563923,-18.857335752416237,-17.278078863296503,6.5749670604085955,7.114890407554167,0.0,0.0,-3.595235274471237,-4.989241961322477,-3.6462792584076333,-5.168871692839728,0.0,0.0,0.0,0.0,0.05104398393639713,0.04882869031280279,-2.4648048440440995,-2.016999886837252,2.0532336207240522,0.2131385680444669,-3.7760257300335205,3.7760257300335205,0.4184003353941472,3.494832207986309,3.494832207986309,0.3620991220856753,0.5234880473347637,0.3637994761856345,0.40570170214999846,0.3760191816910179,-0.05091365033848079,0.32076266478551335,0.3022014959929683,0.14896598376432624,0.3299501984488149,0.2576725738385626,7.021692742484087,7.98384097341968,-37.429388192423744
chimera,RL_ELU1>ELU1_s2,t0-t20,-102.23182062539732,-102.38066096946167,-13.348832398935118,-14.686248954279177,-69.16458641082686,-69.25625417147154,-19.55867999039845,-18.817775688268206,-0.15972182523692027,-0.17407243326306343,-79.86209912565226,-76.75047960611366,10.697512714825423,10.308947225802555,0.0,0.0,-5.9625628982560155,-10.522269503317215,-5.896871291100702,-10.311005899714521,0.0,0.0,0.0,0.0,-0.06569160715531325,-0.11982260923832655,-3.418759242163751,-2.0440191882806413,2.1244056134889653,0.14439074257366583,-6.331400758161347,6.331400758161347,0.47342523930927227,5.322587815878123,5.322587815878123,0.37694236020650995,0.9718891346736085,0.29421733795501137,0.4698369950405119,0.29247091139861947,-0.12644192088132913,0.38160169044677056,0.2303472290770257,0.660809061608802,0.6724238022438158,0.4437460541527094,9.91456604128112,20.96438678550564,-101.72666875987815
chimera,RL_ELU1>ELU1_s2,t0-t50,-147.09949733130156,-147.73559112322152,-20.069895876806992,-20.558877917887425,-107.63445479602734,-106.64899202203117,-19.21980012132215,-18.697091893923847,-0.1753465371450875,-0.18344677053391933,-129.5989542498024,-124.29166763372211,21.964499453775034,21.13656340202991,0.0,0.0,-4.229208993610079,-10.643687690040558,-4.016533844257499,-10.36677490676799,0.0,0.0,0.0,0.0,-0.21267514935258078,-0.344610232161358,-3.5956867414544713,-2.048627190971347,2.1068561918547664,0.12170010149591515,-7.477496308678976,7.477496308678976,0.4821663531410988,6.086944590003153,6.086944590003153,0.38768355774388186,0.9449822442183804,0.3065164001917432,0.46990095185698194,0.2544674476327464,-0.27255738011212116,0.40136142968756083,0.2582147916299783,0.7924895208030891,0.7924895208030891,0.45548056777066087,11.480089683620665,30.855890211275433,-147.64988213252843
chimera,RL_ELU1>LR_s2,t0-t5,-3.868293302204988,-4.35098509298777,0.33327698538821743,0.17257028910021693,2.492021681792086,2.55162003310108,-6.630602936715134,-6.46360022984748,-0.06298903267015703,-0.04988286248408258,4.692435854356043,4.570604129838211,-2.200414172563958,-2.686795816704394,0.0,0.0,-4.141558295777899,-4.074755190411418,-4.145359409128319,-4.132862411444842,0.0,0.0,0.0,0.0,0.0038011133504187457,-0.0005522612482309341,-1.3181740690867292,-1.371536867385342,1.4101929214318099,0.3722844803987827,-0.3678474173071058,1.1275653728729893,0.33032475727274646,0.2696999206887317,0.8730233943556915,0.2526289514926048,0.04201641814681756,0.2575620356224384,0.3075455118719851,0.23552393632367088,0.37705925022227726,0.3840798056892321,0.3108445136508787,-0.5798880507094533,0.5798880507094533,0.45562911159455965,2.5619920201905773,0.5055343501077014,-4.000517939499528
chimera,RL_ELU1>LR_s2,t5-t10,-2.5424154395783027,-2.877319382795502,0.5964287167036766,0.10656335025659622,3.700330905356117,3.921399919600944,-6.776160847927249,-6.492474863582622,-0.06301421371084871,-0.06275874166749418,6.571244633388074,6.4333990188495465,-2.8709137280319554,-3.1258039828119264,0.0,0.0,-4.282686214481773,-3.5787793223921835,-4.202616652931801,-3.50394172338761,0.0,0.0,0.0,0.0,-0.08006956154997169,-0.07755907624959946,-0.4287181268011262,-0.12988063946168105,1.1325244144468816,0.20126390961492524,1.7991088204938024,1.7991088204938024,0.3711408696716166,-2.0553354537589614,2.1209053827414435,0.4288091531202724,0.08517140643735112,0.3319111315837401,0.4977145520107467,0.35616533289515884,0.01947280119588496,0.4063147424187344,0.29689386135471685,-0.1658970426409206,0.5566665792661969,0.43028689151759447,0.8365620714679454,-0.043677505773348335,-3.068781722327417
chimera,RL_ELU1>LR_s2,t10-t20,-1.1993712221155888,-0.774046291032009,-0.21271950004717,0.1311190876009174,4.702638645390319,4.750698142312204,-5.617755523768567,-5.406552759149065,-0.0715348436901695,-0.061830636812373996,9.034059978619204,8.89956195917938,-4.331421333228884,-4.364927130262137,0.0,0.0,-10.692978043746963,-10.557237570312537,-10.470855215827516,-10.360956586648442,0.0,0.0,0.0,0.0,-0.22212282791944746,-0.2414623275399208,-0.693552063188154,0.5960069381154177,1.1530958135530378,0.08983653872087931,5.047430709377437,5.047430709377437,0.42011627208305413,-6.428360680733906,6.428360680733906,0.5055508642700746,-0.13958893814562218,0.400423260505639,0.6669894441467169,0.10796166918387877,-2.87159834722623,2.87159834722623,0.5012102900924007,2.210280509551588,2.210280509551588,0.4151092799247005,0.6963471286525642,-1.3514808996721248,-2.0922057162864585
chimera,RL_ELU1>LR_s2,t20-t50,-2.7079057062988157,-3.0629238776061922,-2.6970611352726968,-2.828415421599296,-0.2797147701851066,-0.31930673919286434,0.3987193408880501,0.39145758736399205,-0.12984914172906428,-0.1215340606868267,0.04325967313393365,0.037765102804495854,-0.32297444331903863,-0.3982715117206692,0.0,0.0,-14.123588567195563,-13.372958920376037,-13.451320294414998,-12.806022021399468,0.0,0.0,0.0,0.0,-0.6722682727805659,-0.6865175366401672,0.784405619312416,-0.2045093941703297,0.5920729794153647,0.34305441574941453,0.13638455522485993,0.21854509985717607,0.13354824940584642,0.8928312918669912,0.8928312918669912,0.5182772185265538,-0.001163301606579457,0.011218357964701373,0.05645095678866152,0.4333458776405003,-0.03667967427337615,0.03852560102245317,0.2875893782158524,0.022759825470658246,0.03208263213871537,0.2862546447917048,1.410557388411796,2.506177290887578,-3.2778163753658864
chimera,RL_ELU1>LR_s2,t0-t10,-6.41070874178329,-7.063168760126699,0.9297057020918943,0.3859456680933971,6.192352587148204,5.804384326325193,-13.406763784642381,-13.032261187842712,-0.12600324638100574,-0.12685512099415064,11.263680487744118,11.179816108234661,-5.071327900595913,-5.342347138823326,0.0,0.0,-8.424244510259673,-7.909721528275922,-8.34797606206012,-7.71309645185538,0.0,0.0,0.0,0.0,-0.07626844819955295,-0.08092085737735033,-1.661473958439747,-1.173658659853312,1.3971501596533327,0.24509052794998348,1.4995678985420988,1.568067502322017,0.3329379169216633,-1.8380111352991573,1.9269914299543667,0.41039071094870455,0.16392226667493293,0.4574574353763725,0.5432249640233535,0.29108139563572694,0.4862894087222587,0.6214739799115531,0.3168257166067886,-0.8684272659312788,0.9823620636889968,0.44888609107013544,3.4193870669853643,0.48743384653706023,-6.692738604082562
chimera,RL_ELU1>LR_s2,t0-t20,-7.6100799638988805,-7.7941747247167825,0.7169862020447242,0.543111854194813,10.894991232538523,10.68060915804633,-19.024519308410948,-18.61976324806917,-0.19753809007117526,-0.19351421110332012,20.297740466363322,20.40662971138069,-9.402749233824798,-9.605639243664587,0.0,0.0,-19.117222554006638,-18.932154786233088,-18.818831277887636,-18.50816290913962,0.0,0.0,0.0,0.0,-0.2983912761190004,-0.31541601149365306,-2.3740327012695754,-0.8063519414021318,1.3878258755401287,0.08197484747580873,6.5996297644664885,6.5996297644664885,0.40095432701726375,-8.453353993795922,8.453353993795922,0.5181944058033849,0.040531042174581276,0.9185723101776349,1.105821258124411,0.23090008379848084,-2.43472379206829,2.4673859109319007,0.4919627609465238,1.6131537837568568,1.7032604855801772,0.3560935998884922,4.149435843298864,-0.8980800248000606,-7.419464630312787
chimera,RL_ELU1>LR_s2,t0-t50,-10.317985670197695,-10.504143979397437,-1.9800749332279721,-1.9171113535878201,10.615276462353414,10.38453171635484,-18.6257999675229,-18.620617731183987,-0.32738723180023954,-0.3182409033179283,20.341000139497254,20.533013655554473,-9.725723677143835,-9.856895047872118,0.0,0.0,-33.240811121202206,-34.11994219330681,-32.270151572302645,-32.86717377079633,0.0,0.0,0.0,0.0,-0.9706595488995663,-1.0343445043545216,-1.557279318439555,-0.9013490990781994,1.5415220040773376,0.09536958148111793,6.783037579650859,6.783037579650859,0.44165983214454074,-7.562252727563568,7.562252727563568,0.4863828784322338,0.028666131609233075,0.9234867612527218,1.141019338687078,0.22595060128508526,-2.4629195158699098,2.500611783585523,0.493374296048356,1.6279537818384542,1.7008288382036967,0.3527496011214069,5.369455508068112,1.6414556901332087,-9.723224429872083
chimera,RL_LR>ELU1_s2,t30+6000-t50,-40.09422976584462,-41.77557753137587,1.098190845240335,0.0,-41.45205155244244,-41.18727301523643,0.23551617815270334,0.0,0.024114763204779593,0.0,-44.763271482531565,-43.207817873328146,3.3112199300891376,3.1073454650057144,0.0,0.0,-13.39927954683576,-9.067909845940441,-12.965283503906985,-8.614846723549656,0.0,0.0,0.0,0.0,-0.43399604292877486,-0.3697274625301361,-0.11466229321225496,0.0,0.019545037365666762,0.013117239250974489,-1.0092231464673866,1.0092231464673866,0.5172851524424761,0.8937516463670359,0.8937516463670359,0.44871086525953396,0.004529296151739415,0.0,0.011799573918614966,0.017972839146063343,-0.025832126738942085,0.16881169723919082,0.4671506098566657,0.03260924919870853,0.16702521329617526,0.43006471986148187,0.0,11.794591267959458,-41.77557753137588
chimera,RL_LR>ELU1_s2,t0-t5,-0.3560389521686158,-0.19096629089836636,2.306754607559622,2.4796045060532492,1.3925884559317183,1.3919823392985247,-4.179248897090104,-4.3059819857676604,0.12386688143014908,0.12149859336204827,2.4178224362424907,2.388503038612806,-1.025233980310773,-1.033151264387104,0.0,0.0,-3.914469143406568,-3.8713766952672506,-3.874088777338293,-3.8396436570060377,0.0,0.0,0.0,0.0,-0.04038036606827518,-0.04704320151358843,-0.2658063489302256,0.6354852410301046,1.1783506763548903,0.2619291319906494,-1.5788843653487776,1.8106510747232736,0.4695855426203933,0.6265087530513381,0.9602538900371183,0.23346390077918844,-0.009209834016496814,-0.23947835705947143,0.28868811426680896,0.40909744870367504,0.28248719087059615,0.28535742004598985,0.3997901687752844,-0.06673226143846134,0.15206002510424277,0.25066059501676685,1.3584357818114219,0.16413208797837614,-0.4109918176794922
chimera,RL_LR>ELU1_s2,t5-t10,-12.846013500727013,-12.306084717708265,-4.2002605223506135,-3.586407371748419,-1.4768574489424793,-1.5145721186556342,-7.159434544611558,-7.31699046387965,-0.009460984822362661,-0.007453098893165588,-1.314464728627103,-0.8426335124249555,-0.16239272031537585,-0.237635473981376,0.0,0.0,-5.1485694278648415,-4.459662305159999,-5.128719609834935,-4.509746045466127,0.0,0.0,0.0,0.0,-0.0198498180299066,-0.019737576600164175,-1.3611704263872504,-0.9289840305843081,0.9289840305843081,0.22541740677257588,-1.7051182413018537,1.7051182413018537,0.43889400620298247,1.2413335608780303,1.2413335608780303,0.3131077092307972,0.4247178966709323,0.19101831223376123,0.22133129982227123,0.3532257495639642,0.2372117275082315,0.2728803407283038,0.38339797864968966,-0.022964554817480224,0.13199099842235978,0.1966093751518918,3.223721495346389,3.1040856628965328,-12.041102624596324
chimera,RL_LR>ELU1_s2,t10-t20,-57.47861925339264,-60.12896141131401,-7.045950245813174,-11.292366931034362,-43.46097222787977,-42.64726727684206,-6.936511774283407,-6.995293003639569,-0.035185005416278725,-0.05139193683862686,-48.39904582310595,-48.38577260932361,4.938073595226173,5.871015295295296,0.0,0.0,-16.11582308084958,-12.042402653542318,-15.924502026799814,-11.81553197121896,0.0,0.0,0.0,0.0,-0.19132105404976754,-0.15408198721706867,-1.078161095816499,-0.15481705467161755,0.3599245714357683,0.0654171033881941,-2.921100781707816,2.921100781707816,0.5554644919448068,1.9511763202267325,1.9511763202267325,0.3772277376293558,0.3842576402502123,0.08827602877424305,0.21181220834087078,0.23359475822181153,-0.07967171400664161,0.31306658127444476,0.3236221697937694,0.3546295641614335,0.3546295641614335,0.4490267929730185,5.362545650628147,13.72836954097982,-60.02146146354259
chimera,RL_LR>ELU1_s2,t20-t50,-70.18278147900648,-70.32572095085217,0.400157027640143,-1.487802619622336,-71.14875759445296,-72.31957502896427,0.5240610675287907,3.394571532444601e-05,0.04175802027755708,0.0005485191941261292,-69.2256737244185,-68.02184737183354,-1.9230838700344668,-1.7494624139793014,0.0,0.0,-22.792160823128018,-15.007315113447806,-22.14086686616176,-14.635164927334321,0.0,0.0,0.0,0.0,-0.6512939569662558,-0.5111745931208134,-0.33285389787967334,0.01088723720882434,0.07200057877948574,0.02013976187726668,-2.0695842890597738,2.0695842890597738,0.5413604502358522,1.6025653152460961,1.6025653152460961,0.4136341025926703,0.0522982033691462,-0.003218236966048567,0.04410618602719932,0.14412696923804863,0.0909558584700157,0.20500863036920197,0.43832980900079355,0.031140550141191048,0.1404609417079414,0.362637449673045,0.6083630862266132,20.016670891072977,-70.2645762442175
chimera,RL_LR>ELU1_s2,t0-t10,-13.20205245289563,-12.349396380034607,-1.8935059147909916,-0.6480934124944709,-0.08426899301076073,0.08715747340390645,-11.338683441701665,-11.62921160412779,0.11440589660778641,0.11933577246963978,1.1033577076153878,1.5812931586191659,-1.187626700626149,-1.1677330743638494,0.0,0.0,-9.063038571271411,-8.497587231318303,-9.002808387173229,-8.455026626098984,0.0,0.0,0.0,0.0,-0.06023018409818178,-0.05902211717329919,-1.6844130065457605,-0.20380016934156991,1.1831476312435174,0.17964063298570493,-3.410275165793774,3.410275165793774,0.5156750586168163,2.0691327375074478,2.0968694701742105,0.29377286785803036,0.38139042906069176,-0.0045690857467082825,0.2599405055786471,0.24727517114936326,0.49121524010043727,0.4943035831130138,0.5302348322989396,-0.07986109307256209,0.19005283664827605,0.1857508114287998,4.6090225935056,3.2336951731871,-12.301036083509546
chimera,RL_LR>ELU1_s2,t0-t20,-70.68067170628827,-73.7493301745198,-8.939456160604163,-11.260670075729019,-43.54524122089053,-44.38820023307686,-18.27519521598507,-18.9181174336817,0.07922089119150769,0.0727210957556963,-47.29568811549056,-47.76998037110896,3.750446894600025,5.336084115161892,0.0,0.0,-25.178861652120997,-19.952485667624217,-24.927310413973043,-19.76384956211661,0.0,0.0,0.0,0.0,-0.25155123814794933,-0.2622636379674077,-2.866592726712936,-0.41517835217307003,1.1909298695225923,0.09209286256614295,-6.132502603510979,6.132502603510979,0.5597844800921452,4.027958344735857,4.027958344735857,0.33685101645096305,0.8158631622798933,0.08220153724658809,0.22611518220662508,0.19947895113745231,0.36976317625818744,0.41095269616740127,0.33966579839765554,0.2336631839136576,0.33965808374943574,0.2661698170282532,9.849755778377533,17.21372156472475,-73.54455420222799
chimera,RL_LR>ELU1_s2,t0-t50,-140.86345318529476,-138.50208601045992,-8.539299132964022,-14.574666880999859,-114.69399881534349,-112.91723212319576,-17.751134148456277,-17.736894815927677,0.12097891146906477,0.12925002677366138,-116.52136183990908,-112.95261649160513,1.8273630245655585,2.6900733484651624,0.0,0.0,-47.971022475249,-30.3898442970638,-47.068177280134805,-29.837625325289824,0.0,0.0,0.0,0.0,-0.9028451951142051,-0.6996532240882516,-3.167672898894232,-0.2117940971571814,1.159535439253942,0.07093177259098665,-8.171922364167898,8.171922364167898,0.5599985397961103,5.561788184270345,5.561788184270345,0.3588969936399724,0.8699562773568084,0.02614038356721649,0.2502784231206596,0.2028827457876736,0.4417775564481362,0.49086724010378163,0.3884551817283991,0.29592991861111734,0.40567576693334506,0.2768019991310412,10.746089475949283,36.31324330345817,-138.4601384232222
