seed,env,act1,act2,arm,eps,task,floor_acc,online_acc,online_ce,finite,train_acc,train_ce,a1_rms,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1,lowgate_l1,nearzero_l1
1,RL,ELU1,LR,preLN,1e-08,28,0.1125,0.4774062,1.483591,True,0.9275,0.2702521,0.7837272,16.39979,4.247584,12.69852,16.20684,0.002341666,0.6866
1,RL,ELU1,LR,preLN_a,1e-08,28,0.1125,0.6959792,0.8935222,True,1,0.002914074,1.196048,16.3311,4.519791,6.180462,15.10413,0.3649167,0.27755
1,RL,LR,ELU1,none,1e-08,28,0.1125,0.1099271,2.295026,True,0.1158333,2.278536,11.14765,15.36888,5.010404,4.518951,14.79766,0,0.03326667
1,RL,LR,ELU1,inLN,1e-08,28,0.1125,0.3693542,1.665127,True,0.6858333,0.8349045,7.020996,10.20713,7.340011,6.059203,9.79537,0,0.01340833
1,RL,LR,ELU1,inLN_a,1e-08,28,0.1125,0.1287917,2.226549,True,0.1608333,2.051664,14.52827,11.26893,4.557721,3.838262,9.869081,0,0.01561667
1,RL,LR,ELU1,preLN,1e-08,28,0.1125,0.7101979,0.8721697,True,1,0.005398178,0.8718937,15.40377,7.659568,4.491043,14.82917,0,0.8619083
1,RL,LR,ELU1,preLN_a,1e-08,28,0.1125,0.7527083,0.7204763,True,1,0.00145524,0.3063611,15.05034,4.427991,4.946145,14.45599,0,0.6079834
1,RL,LR,LR,none,1e-08,28,0.1125,0.4626146,1.621073,True,0.7858334,0.7645646,1.129883,17.32268,3.698366,5.833635,17.17684,0,0.02826667
1,RL,LR,LR,inLN,1e-08,28,0.1125,0.4207083,1.665705,True,0.7641667,0.7502153,5.53531,10.91666,5.189,5.042252,10.50115,0,0.01143333
1,RL,LR,LR,inLN_a,1e-08,28,0.1125,0.4192604,1.68186,True,0.7458333,0.8046319,6.244976,11.29752,4.686971,4.352082,10.87912,0,0.01013333
1,RL,LR,LR,preLN,1e-08,28,0.1125,0.619375,1.093973,True,0.9925,0.03593352,0.8492649,14.73767,7.221493,10.0266,14.14377,0,0.7796834
1,RL,LR,LR,preLN_a,1e-08,28,0.1125,0.5335417,1.333377,True,0.9325,0.2188767,0.1691571,16.16543,4.957688,7.291428,15.45959,0,0.5561001
1,PM,ELU1,ELU1,none,1e-08,28,0.1141667,0.9900938,0.04882016,True,1,4.300634e-05,2.370589,8.355741,3.795663,2.585368,8.285094,0.386875,0.1673667
1,PM,ELU1,ELU1,inLN,1e-08,28,0.1141667,0.9923021,0.0397043,True,1,6.524563e-05,5.672626,6.959176,2.969743,2.666585,5.752964,0.422675,0.08349169
1,PM,ELU1,ELU1,inLN_a,1e-08,28,0.1141667,0.9913646,0.04258285,True,1,6.87933e-05,6.060116,6.889062,2.904917,2.451236,5.750398,0.4457917,0.06935833
1,PM,ELU1,ELU1,preLN,1e-08,28,0.1141667,0.9845625,0.06904456,True,1,0.0001897836,0.7974073,9.283589,3.615891,5.017808,9.179336,0.001066667,0.6734
1,PM,ELU1,ELU1,preLN_a,1e-08,28,0.1141667,0.9899375,0.04597662,True,1,6.066958e-05,1.387231,8.21154,3.497774,3.429008,8.092506,0.12765,0.3916833
1,PM,ELU1,LR,none,1e-08,28,0.1141667,0.9907708,0.04060154,True,1,4.417102e-05,2.251238,8.034273,2.923859,2.726766,7.973757,0.4414917,0.1615833
1,PM,ELU1,LR,inLN,1e-08,28,0.1141667,0.990052,0.05377654,True,1,9.915273e-05,6.152925,7.621997,3.096032,3.931262,5.890418,0.4775916,0.06741666
1,PM,ELU1,LR,inLN_a,1e-08,28,0.1141667,0.9882187,0.05587451,True,1,7.741213e-05,5.97705,7.152678,2.897222,3.186751,5.837333,0.4841416,0.0662
1,PM,ELU1,LR,preLN,1e-08,28,0.1141667,0.9849584,0.0702634,True,1,0.0001571836,0.8118335,8.909887,3.466223,7.626723,8.805538,0.0006333333,0.6713666
1,PM,ELU1,LR,preLN_a,1e-08,28,0.1141667,0.9872813,0.05708358,True,1,5.659024e-05,1.346941,8.172019,3.354333,4.731097,8.022581,0.1141083,0.3963167
1,PM,LR,ELU1,none,1e-08,28,0.1141667,0.9898542,0.04872784,True,1,7.664839e-05,1.548349,7.518512,3.735804,2.854233,7.406261,0,0.1419833
1,PM,LR,ELU1,inLN,1e-08,28,0.1141667,0.9915937,0.04296893,True,1,8.736213e-05,5.612495,6.602433,3.023873,2.734796,5.619024,0,0.07781667
1,PM,LR,ELU1,inLN_a,1e-08,28,0.1141667,0.991875,0.04235794,True,1,7.505219e-05,6.275637,6.453381,2.913945,2.577752,5.569425,0,0.07815833
1,PM,LR,ELU1,preLN,1e-08,28,0.1141667,0.9860833,0.06158108,True,1,9.380182e-05,0.7631271,7.994758,4.598046,4.376343,7.842113,0,0.7060501
1,PM,LR,ELU1,preLN_a,1e-08,28,0.1141667,0.9880625,0.05465456,True,1,5.033891e-05,0.7214168,7.816703,4.020777,3.228586,7.584373,0,0.5350584
1,PM,LR,LR,none,1e-08,28,0.1141667,0.9890937,0.04094322,True,1,4.005194e-05,1.363574,7.596473,3.331364,3.553076,7.486507,0,0.1487
1,PM,LR,LR,inLN,1e-08,28,0.1141667,0.9864687,0.07074048,True,1,0.0001465988,6.538853,7.34586,3.221885,3.931051,5.789552,0,0.06214166
1,PM,LR,LR,inLN_a,1e-08,28,0.1141667,0.9896562,0.05473712,True,1,8.086443e-05,5.701788,7.002571,2.921856,3.353195,5.691214,0,0.07115833
1,PM,LR,LR,preLN,1e-08,28,0.1141667,0.9879062,0.05279814,True,1,6.367684e-05,0.7322943,7.933425,4.261466,6.502007,7.78459,0,0.6670001
1,PM,LR,LR,preLN_a,1e-08,28,0.1141667,0.9877291,0.05683341,True,1,4.503409e-05,0.6854507,7.764242,3.876254,4.418598,7.508002,0,0.5359333
2,RL,ELU1,ELU1,none,1e-08,28,0.1091667,0.1005521,2.31602,True,0.1116667,2.309551,17.835,13.17964,4.489815,4.104562,13.01357,0.6648417,0.04858333
2,RL,ELU1,ELU1,inLN,1e-08,28,0.1091667,0.3075729,1.842783,True,0.5583333,1.207895,4.503175,10.90226,6.41506,5.5315,9.872663,0.8967001,0.004108333
2,RL,ELU1,ELU1,inLN_a,1e-08,28,0.1091667,0.2219479,2.047201,True,0.34,1.692986,3.770898,10.41215,5.254617,3.630389,9.279152,0.9474083,0.001816667
2,RL,ELU1,ELU1,preLN,1e-08,28,0.1091667,0.5187187,1.421788,True,0.9716667,0.1314447,0.7875734,17.27004,4.53651,4.868797,17.09446,0.00185,0.6814167
2,RL,ELU1,ELU1,preLN_a,1e-08,28,0.1091667,0.776,0.6468663,True,1,0.0008268889,1.368279,14.36473,3.738227,4.946514,13.69981,0.27355,0.2858
2,RL,ELU1,LR,none,1e-08,28,0.1091667,0.3352396,1.800918,True,0.5458333,1.213269,1.357766,21.6999,4.11424,3.57954,21.6058,0.94815,0.01161667
2,RL,ELU1,LR,inLN,1e-08,28,0.1091667,0.2410729,2.040495,True,0.37,1.678919,3.144748,10.69377,4.604651,4.421986,9.226219,0.9619917,0.0022
2,RL,ELU1,LR,inLN_a,1e-08,28,0.1091667,0.3487292,1.781601,True,0.6241667,1.064243,3.977288,11.71928,4.508265,3.592594,10.52232,0.9136667,0.005308333
2,RL,ELU1,LR,preLN,1e-08,28,0.1091667,0.5171458,1.391448,True,0.9516667,0.1761698,0.7772834,16.50303,4.226203,11.01252,16.27788,0.002958333,0.6938583
2,RL,ELU1,LR,preLN_a,1e-08,28,0.1091667,0.6360833,1.065858,True,1,0.004769934,1.129512,16.22556,4.486292,6.220084,15.03104,0.3613083,0.285875
2,RL,LR,ELU1,none,1e-08,28,0.1091667,0.1159583,2.274898,True,0.1416667,2.217013,5.848585,17.4749,5.427376,4.709116,16.73125,0,0.02835
2,RL,LR,ELU1,inLN,1e-08,28,0.1091667,0.3694791,1.637836,True,0.71,0.7419734,7.015993,10.19648,7.3347,6.20319,9.763028,0,0.01445
2,RL,LR,ELU1,inLN_a,1e-08,28,0.1091667,0.09902083,2.320594,True,0.1066667,2.313656,27.27622,11.40208,4.536695,3.941756,9.848201,0,0.009658333
2,RL,LR,ELU1,preLN,1e-08,28,0.1091667,0.6469167,1.056341,True,0.9991667,0.01157311,0.8616363,15.49987,7.639311,4.429864,14.9263,0,0.8326083
2,RL,LR,ELU1,preLN_a,1e-08,28,0.1091667,0.7837604,0.6338239,True,1,0.001299045,0.2866945,15.01507,4.396544,4.913301,14.41261,0,0.654375
2,RL,LR,LR,none,1e-08,28,0.1091667,0.5266458,1.458327,True,0.8483334,0.5307148,1.151844,17.34182,3.817644,5.893617,17.18165,0,0.03715
2,RL,LR,LR,inLN,1e-08,28,0.1091667,0.3986458,1.720646,True,0.7341667,0.8034142,5.842748,11.01943,5.216198,5.091987,10.6071,0,0.009825
2,RL,LR,LR,inLN_a,1e-08,28,0.1091667,0.4240313,1.653369,True,0.7775,0.6993065,6.686784,11.50089,4.758193,4.591476,11.06888,0,0.009991666
2,RL,LR,LR,preLN,1e-08,28,0.1091667,0.6243229,1.093271,True,0.9983333,0.01786454,0.835222,15.19557,7.277554,9.516006,14.47465,0,0.773225
2,RL,LR,LR,preLN_a,1e-08,28,0.1091667,0.5204583,1.363478,True,0.9258333,0.2389354,0.1713198,16.30773,5.342715,7.509962,15.45724,0,0.6050667
2,PM,ELU1,ELU1,none,1e-08,28,0.1158333,0.9918958,0.03478808,True,1,5.31292e-05,2.154168,8.420093,3.858121,2.691289,8.356956,0.4100167,0.1759917
2,PM,ELU1,ELU1,inLN,1e-08,28,0.1158333,0.9918333,0.03804767,True,1,6.559928e-05,5.126895,6.808123,3.005017,2.640265,5.778419,0.5022834,0.07538334
2,PM,ELU1,ELU1,inLN_a,1e-08,28,0.1158333,0.9909167,0.04287511,True,1,6.578684e-05,5.550829,6.83092,2.918835,2.529406,5.756891,0.4843,0.07112501
2,PM,ELU1,ELU1,preLN,1e-08,28,0.1158333,0.9842812,0.06628732,True,1,0.0001717218,0.803485,9.190447,3.693852,4.77048,9.122893,0.0008916668,0.6749834
2,PM,ELU1,ELU1,preLN_a,1e-08,28,0.1158333,0.9867812,0.0560954,True,1,5.852859e-05,1.493025,8.211518,3.581115,3.360231,8.072085,0.123,0.3725584
2,PM,ELU1,LR,none,1e-08,28,0.1158333,0.9899791,0.0393627,True,1,2.575914e-05,1.98298,8.180058,2.953186,2.793357,8.115058,0.4563,0.1622
2,PM,ELU1,LR,inLN,1e-08,28,0.1158333,0.9891458,0.0561109,True,1,0.0001050576,5.75292,7.455521,3.157026,3.819488,5.836906,0.530675,0.0591
2,PM,ELU1,LR,inLN_a,1e-08,28,0.1158333,0.9904062,0.04552861,True,1,4.800161e-05,5.217062,7.203971,2.940138,3.197586,5.83524,0.5198084,0.071725
2,PM,ELU1,LR,preLN,1e-08,28,0.1158333,0.9869688,0.05636663,True,1,0.0001110814,0.8034447,8.870049,3.427847,7.673932,8.773338,0.001083333,0.6732252
2,PM,ELU1,LR,preLN_a,1e-08,28,0.1158333,0.9870729,0.05424754,True,1,4.129529e-05,1.385584,8.187323,3.3087,4.981394,7.996357,0.1128,0.3890833
2,PM,LR,ELU1,none,1e-08,28,0.1158333,0.9879687,0.05040916,True,1,7.72651e-05,1.503419,7.759814,3.781587,2.954155,7.651587,0,0.1319333
2,PM,LR,ELU1,inLN,1e-08,28,0.1158333,0.9912292,0.04266706,True,1,7.568995e-05,5.249405,6.580111,3.121125,2.773141,5.659495,0,0.08061667
2,PM,LR,ELU1,inLN_a,1e-08,28,0.1158333,0.9900729,0.04383736,True,1,7.416248e-05,5.63303,6.541474,2.973218,2.605249,5.66239,0,0.07712501
2,PM,LR,ELU1,preLN,1e-08,28,0.1158333,0.9881458,0.05079401,True,1,8.076191e-05,0.7462665,7.992628,4.499577,4.35551,7.853614,0,0.6929084
2,PM,LR,ELU1,preLN_a,1e-08,28,0.1158333,0.9878333,0.0504952,True,1,5.048513e-05,0.6120817,8.090809,4.051362,3.426327,7.756217,0,0.5519
2,PM,LR,LR,none,1e-08,28,0.1158333,0.9891562,0.04672352,True,1,6.928683e-05,1.645879,7.636875,3.354336,3.544323,7.531891,0,0.1246333
2,PM,LR,LR,inLN,1e-08,28,0.1158333,0.9892291,0.05714954,True,1,9.744088e-05,6.05661,7.321784,3.195422,4.004957,5.83291,0,0.07034167
2,PM,LR,LR,inLN_a,1e-08,28,0.1158333,0.9877291,0.05562833,True,1,6.988923e-05,5.317134,7.002886,3.071605,3.344051,5.74901,0,0.08100833
2,PM,LR,LR,preLN,1e-08,28,0.1158333,0.9882812,0.04940294,True,1,5.98232e-05,0.7414218,8.052536,4.426007,6.668302,7.863075,0,0.6764417
2,PM,LR,LR,preLN_a,1e-08,28,0.1158333,0.9869583,0.05546324,True,1,3.423969e-05,0.7557765,8.004935,3.846993,4.836625,7.644941,0,0.5208
0,RL,ELU1,ELU1,eps1e-6,1e-06,28,0.1125,0.1113229,2.28393,True,0.135,2.232728,16.01899,12.16518,4.24076,3.806511,12.00037,0.6386583,0.04864167
0,RL,ELU1,ELU1,eps1e-30,1e-30,28,0.1125,0.1070625,2.298289,True,0.1316667,2.265762,19.17389,13.99293,4.317068,3.744761,13.83835,0.6666167,0.04295833
0,RL,LR,ELU1,eps1e-6,1e-06,28,0.1125,0.1000208,2.319248,True,0.1141667,2.310317,12.01246,13.89078,4.9471,4.612009,13.30834,0,0.02921667
0,RL,LR,ELU1,eps1e-30,1e-30,28,0.1125,0.1115729,2.287157,True,0.1383333,2.239065,10.57583,16.06799,5.165931,4.572636,15.47762,0,0.030525
1,RL,ELU1,ELU1,eps1e-6,1e-06,28,0.1125,0.1054688,2.303219,True,0.1175,2.273607,15.12758,11.92839,4.17854,3.896588,11.78537,0.6540584,0.0513
1,RL,ELU1,ELU1,eps1e-30,1e-30,28,0.1125,0.1195833,2.262868,True,0.1591667,2.159636,19.87878,14.59403,4.627524,3.859389,14.43155,0.6458833,0.05651667
1,RL,LR,ELU1,eps1e-6,1e-06,28,0.1125,0.103375,2.313483,True,0.1116667,2.300167,10.39917,14.93207,5.004785,4.618463,14.27561,0,0.02361667
1,RL,LR,ELU1,eps1e-30,1e-30,28,0.1125,0.1155313,2.281193,True,0.1283333,2.251273,11.52035,15.84937,5.200018,4.631067,15.28399,0,0.028875
2,RL,ELU1,ELU1,eps1e-6,1e-06,28,0.1091667,0.09953125,2.318866,True,0.1133333,2.291932,16.6962,11.35603,4.07952,3.920662,11.19694,0.6887333,0.036975
2,RL,ELU1,ELU1,eps1e-30,1e-30,28,0.1091667,0.1042188,2.310886,True,0.1158333,2.289977,18.13954,14.30027,4.389559,3.993935,14.15935,0.7539751,0.033025
2,RL,LR,ELU1,eps1e-6,1e-06,28,0.1091667,0.1005625,2.317033,True,0.1091667,2.309973,16.02998,13.05253,5.013644,4.49687,12.70114,0,0.04145001
2,RL,LR,ELU1,eps1e-30,1e-30,28,0.1091667,0.1152708,2.278276,True,0.1275,2.234498,13.41103,15.24742,5.153277,4.626229,14.73464,0,0.03095
0,RL,ELU1,ELU1,none,1e-08,29,0.1158333,0.1008646,2.319987,True,0.1175,2.321853,18.33444,12.99753,4.199749,3.807624,12.80354,0.7200917,0.037
0,RL,ELU1,ELU1,inLN,1e-08,29,0.1158333,0.3014896,1.910048,True,0.5258334,1.352434,4.493195,11.34998,6.332706,5.244565,10.08046,0.9079,0.0028
0,RL,ELU1,ELU1,inLN_a,1e-08,29,0.1158333,0.1055208,2.309818,True,0.1225,2.304044,24.03461,10.95611,4.653865,3.896194,9.952945,0.747675,0.009333333
0,RL,ELU1,ELU1,preLN,1e-08,29,0.1158333,0.5329792,1.358984,True,0.9891667,0.09538069,0.7834865,17.227,4.566573,4.741116,17.07265,0.002691667,0.6861084
0,RL,ELU1,ELU1,preLN_a,1e-08,29,0.1158333,0.7772083,0.6490129,True,1,0.0008963411,1.42353,14.78454,3.782334,4.890794,14.06156,0.2941583,0.2744417
0,RL,ELU1,LR,none,1e-08,29,0.1158333,0.3558854,1.773396,True,0.5766667,1.160941,1.452018,21.34679,4.142488,3.653096,21.26234,0.929875,0.01460833
0,RL,ELU1,LR,inLN,1e-08,29,0.1158333,0.2363021,2.041336,True,0.3841667,1.705201,3.439412,10.78594,4.926414,4.615051,9.43198,0.956225,0.001691667
0,RL,ELU1,LR,inLN_a,1e-08,29,0.1158333,0.3409375,1.825253,True,0.5991667,1.187874,4.269531,11.85444,4.816549,3.612233,10.43841,0.9021166,0.006033333
0,RL,ELU1,LR,preLN,1e-08,29,0.1158333,0.5075,1.406749,True,0.9725,0.109811,0.7805396,16.4962,4.328618,16.61585,16.29028,0.002708333,0.6897333
0,RL,ELU1,LR,preLN_a,1e-08,29,0.1158333,0.6879166,0.912101,True,1,0.001401922,1.062816,16.91236,4.787191,5.749165,15.37372,0.3902,0.286225
0,RL,LR,ELU1,none,1e-08,29,0.1158333,0.1064896,2.30731,True,0.1275,2.300426,15.15663,14.7585,5.087143,4.464256,14.2666,0,0.04498333
0,RL,LR,ELU1,inLN,1e-08,29,0.1158333,0.3640208,1.669739,True,0.6816667,0.8504234,6.982966,10.42759,7.444118,5.992687,9.988494,0,0.01268333
0,RL,LR,ELU1,inLN_a,1e-08,29,0.1158333,0.1187812,2.262166,True,0.1508333,2.172059,19.64354,11.4353,4.430967,3.80004,9.89814,0,0.01459167
0,RL,LR,ELU1,preLN,1e-08,29,0.1158333,0.7324166,0.8298242,True,1,0.004606374,0.8900006,15.42481,7.860075,4.305542,14.73523,0,0.8748834
0,RL,LR,ELU1,preLN_a,1e-08,29,0.1158333,0.7352708,0.7701456,True,1,0.001684527,0.2763306,15.21697,4.554098,5.131736,14.64278,0,0.6241918
0,RL,LR,LR,none,1e-08,29,0.1158333,0.4905312,1.536543,True,0.7808334,0.694618,1.068195,18.47496,3.800568,5.899595,18.31227,0,0.02679167
0,RL,LR,LR,inLN,1e-08,29,0.1158333,0.3830729,1.761418,True,0.7158334,0.8743438,6.478238,11.35882,5.155643,4.849145,10.87933,0,0.01109167
0,RL,LR,LR,inLN_a,1e-08,29,0.1158333,0.4372917,1.611298,True,0.7783334,0.6655028,7.694061,11.75078,4.885194,4.783504,11.29757,0,0.01216667
0,RL,LR,LR,preLN,1e-08,29,0.1158333,0.5962604,1.166459,True,0.9641667,0.1311461,0.8228036,15.39469,7.550851,10.98387,14.75501,0,0.7643166
0,RL,LR,LR,preLN_a,1e-08,29,0.1158333,0.5633021,1.243318,True,0.9841667,0.05715696,0.1702051,16.29495,5.108186,7.190047,15.59535,0,0.6230583
0,PM,ELU1,ELU1,none,1e-08,29,0.1191667,0.9919583,0.03496739,True,1,5.854289e-05,2.36855,8.314032,3.824445,2.627502,8.232662,0.3835917,0.17625
0,PM,ELU1,ELU1,inLN,1e-08,29,0.1191667,0.9938958,0.03213836,True,1,5.409956e-05,5.83664,7.00392,2.968566,2.713407,5.844167,0.4041917,0.085225
0,PM,ELU1,ELU1,inLN_a,1e-08,29,0.1191667,0.9927396,0.03379323,True,1,5.620798e-05,5.778378,6.898232,2.853416,2.53534,5.822658,0.449625,0.07709166
0,PM,ELU1,ELU1,preLN,1e-08,29,0.1191667,0.9881042,0.05297043,True,1,0.0001660117,0.8069313,9.097068,3.652818,4.75544,9.004871,0.001225,0.6789083
0,PM,ELU1,ELU1,preLN_a,1e-08,29,0.1191667,0.9908229,0.04127574,True,1,5.574703e-05,1.382368,8.107808,3.490554,3.28383,7.946241,0.1273417,0.409175
0,PM,ELU1,LR,none,1e-08,29,0.1191667,0.9919583,0.0359318,True,1,2.46048e-05,1.877071,8.234207,2.928161,2.712379,8.164918,0.3861583,0.195325
0,PM,ELU1,LR,inLN,1e-08,29,0.1191667,0.9920312,0.04126524,True,1,6.398718e-05,5.436494,7.297921,3.016188,3.76451,5.902241,0.4580333,0.07814167
0,PM,ELU1,LR,inLN_a,1e-08,29,0.1191667,0.9908958,0.04677373,True,1,7.156532e-05,5.790235,7.317409,2.841228,3.258049,5.941909,0.4517667,0.073775
0,PM,ELU1,LR,preLN,1e-08,29,0.1191667,0.9896354,0.04524431,True,1,9.91714e-05,0.8040948,8.738493,3.456506,7.45853,8.643658,0.0008249999,0.6720667
0,PM,ELU1,LR,preLN_a,1e-08,29,0.1191667,0.99075,0.04273347,True,1,4.850626e-05,1.478893,8.027518,3.37917,4.77284,7.883916,0.1026417,0.3924416
0,PM,LR,ELU1,none,1e-08,29,0.1191667,0.9915,0.04009766,True,1,6.59728e-05,1.605935,7.572777,3.924076,2.824629,7.479757,0,0.1416834
0,PM,LR,ELU1,inLN,1e-08,29,0.1191667,0.9933541,0.03366008,True,1,6.778876e-05,5.760728,6.597494,3.046808,2.820139,5.70347,0,0.077875
0,PM,LR,ELU1,inLN_a,1e-08,29,0.1191667,0.992875,0.03593151,True,1,6.473542e-05,5.85184,6.532153,2.918365,2.687195,5.655042,0,0.08231667
0,PM,LR,ELU1,preLN,1e-08,29,0.1191667,0.9897813,0.04799997,True,1,0.00010192,0.7466109,7.923698,4.501834,4.136674,7.752158,0,0.675475
0,PM,LR,ELU1,preLN_a,1e-08,29,0.1191667,0.9902917,0.04692845,True,1,5.706311e-05,0.6114123,7.803586,4.042801,3.299232,7.49088,0,0.5662583
0,PM,LR,LR,none,1e-08,29,0.1191667,0.9909583,0.03884292,True,1,2.793312e-05,1.440379,7.621514,3.342419,3.520417,7.544465,0,0.1521167
0,PM,LR,LR,inLN,1e-08,29,0.1191667,0.9910938,0.04886765,True,1,9.27353e-05,5.985338,7.333837,3.181731,4.050527,5.880531,0,0.06942501
0,PM,LR,LR,inLN_a,1e-08,29,0.1191667,0.9886771,0.05683338,True,1,0.0001028037,6.00748,7.153025,2.997936,3.29786,5.832417,0,0.06943333
0,PM,LR,LR,preLN,1e-08,29,0.1191667,0.9907604,0.04528988,True,1,7.52306e-05,0.7392169,7.873349,4.203404,6.129278,7.702242,0,0.674475
0,PM,LR,LR,preLN_a,1e-08,29,0.1191667,0.9909167,0.03783058,True,1,3.414989e-05,0.695145,7.830329,3.914375,4.622758,7.416543,0,0.532025
1,RL,ELU1,ELU1,none,1e-08,29,0.1216667,0.117,2.27914,True,0.1041667,2.228429,16.49403,12.30749,4.01083,3.81709,12.1358,0.6255917,0.046925
1,RL,ELU1,ELU1,inLN,1e-08,29,0.1216667,0.3459271,1.802102,True,0.6066667,1.154902,4.375405,11.21127,6.11661,5.082983,10.12212,0.8993917,0.004216667
1,RL,ELU1,ELU1,inLN_a,1e-08,29,0.1216667,0.1131458,2.29257,True,0.1183333,2.244235,21.57718,10.50129,4.551432,3.957133,9.772996,0.7185751,0.009
1,RL,ELU1,ELU1,preLN,1e-08,29,0.1216667,0.4933646,1.441162,True,0.9591667,0.1747391,0.7826446,17.29642,4.721401,4.652296,17.13832,0.002208333,0.679575
1,RL,ELU1,ELU1,preLN_a,1e-08,29,0.1216667,0.7824583,0.6251494,True,1,0.0008629299,1.34758,14.67509,3.783793,4.89102,13.93803,0.28985,0.2824333
1,RL,ELU1,LR,none,1e-08,29,0.1216667,0.3103437,1.860597,True,0.5158333,1.258765,1.334757,21.49915,4.141658,3.629015,21.42653,0.9520168,0.01123333
1,RL,ELU1,LR,inLN,1e-08,29,0.1216667,0.2387812,2.025656,True,0.3975,1.651691,3.708059,10.53909,4.559295,4.413972,9.309051,0.9566667,0.001475
1,RL,ELU1,LR,inLN_a,1e-08,29,0.1216667,0.2549687,2.016639,True,0.4291667,1.551636,4.974544,11.19385,5.269604,3.652515,9.852564,0.9275333,0.001941666
1,RL,ELU1,LR,preLN,1e-08,29,0.1216667,0.4715521,1.471675,True,0.9391667,0.2270924,0.7817976,16.71138,4.325493,12.83629,16.50534,0.002058333,0.6841667
1,RL,ELU1,LR,preLN_a,1e-08,29,0.1216667,0.6744896,0.9536262,True,1,0.002841667,1.203636,16.70487,4.617464,6.247293,15.37538,0.372075,0.2649917
1,RL,LR,ELU1,none,1e-08,29,0.1216667,0.1149271,2.290664,True,0.1141667,2.251427,11.79996,15.47123,5.022471,4.513588,14.87582,0,0.03941666
1,RL,LR,ELU1,inLN,1e-08,29,0.1216667,0.3625208,1.658457,True,0.6908333,0.8283167,7.007754,10.42931,7.462831,6.11711,9.985892,0,0.01265833
1,RL,LR,ELU1,inLN_a,1e-08,29,0.1216667,0.1109375,2.302142,True,0.1091667,2.269088,16.4477,11.56005,4.561853,3.833999,10.04457,0,0.01350833
1,RL,LR,ELU1,preLN,1e-08,29,0.1216667,0.7038229,0.9098769,True,1,0.006261215,0.8763207,15.66804,7.841165,4.456124,15.04542,0,0.8702917
1,RL,LR,ELU1,preLN_a,1e-08,29,0.1216667,0.74375,0.7431697,True,1,0.00175738,0.3089063,15.3561,4.545488,5.094621,14.73662,0,0.5989833
1,RL,LR,LR,none,1e-08,29,0.1216667,0.4667917,1.579737,True,0.7616667,0.7355832,1.081757,17.65668,3.732404,5.81288,17.50577,0,0.03090834
1,RL,LR,LR,inLN,1e-08,29,0.1216667,0.4061875,1.689556,True,0.7475,0.772139,5.664886,11.10517,5.253823,5.026044,10.68404,0,0.01123333
1,RL,LR,LR,inLN_a,1e-08,29,0.1216667,0.41375,1.679031,True,0.7691667,0.7444803,6.320832,11.54436,4.746387,4.372121,11.10605,0,0.009683332
1,RL,LR,LR,preLN,1e-08,29,0.1216667,0.5997187,1.14161,True,0.9983333,0.03313592,0.8521663,15.08803,7.406008,10.35495,14.44691,0,0.7882416
1,RL,LR,LR,preLN_a,1e-08,29,0.1216667,0.526875,1.331283,True,0.9441667,0.1913173,0.1720081,16.46059,5.056781,7.307506,15.73157,0,0.5509833
1,PM,ELU1,ELU1,none,1e-08,29,0.1141667,0.9919167,0.03511471,True,1,5.103986e-05,2.256676,8.523078,3.837247,2.619245,8.446744,0.435425,0.15465
1,PM,ELU1,ELU1,inLN,1e-08,29,0.1141667,0.9921458,0.03976235,True,1,6.105503e-05,5.826468,7.095085,3.011221,2.671925,5.866154,0.43075,0.07931667
1,PM,ELU1,ELU1,inLN_a,1e-08,29,0.1141667,0.9914687,0.04216556,True,1,6.049236e-05,5.707568,7.041622,2.953591,2.474584,5.862072,0.4552416,0.07775833
1,PM,ELU1,ELU1,preLN,1e-08,29,0.1141667,0.9866771,0.05764047,True,1,0.0001651629,0.8008863,9.45353,3.696395,5.090584,9.342849,0.001166667,0.6722249
1,PM,ELU1,ELU1,preLN_a,1e-08,29,0.1141667,0.9898437,0.04355468,True,1,6.499171e-05,1.445256,8.368519,3.567739,3.480024,8.235233,0.1281167,0.3788583
1,PM,ELU1,LR,none,1e-08,29,0.1141667,0.9917917,0.03348151,True,1,4.067898e-05,2.100472,8.181234,2.957995,2.752151,8.11654,0.4299417,0.1749583
1,PM,ELU1,LR,inLN,1e-08,29,0.1141667,0.9907187,0.05083245,True,1,0.0001059902,6.431085,7.788991,3.129512,3.932817,5.996536,0.4783249,0.06466667
1,PM,ELU1,LR,inLN_a,1e-08,29,0.1141667,0.99075,0.04616027,True,1,5.8225e-05,5.894101,7.31417,2.937403,3.212432,5.946629,0.4677334,0.07283333
1,PM,ELU1,LR,preLN,1e-08,29,0.1141667,0.9876667,0.05454625,True,1,0.0001078796,0.8036717,9.074553,3.539508,7.752984,8.964979,0.001325,0.6778916
1,PM,ELU1,LR,preLN_a,1e-08,29,0.1141667,0.9891562,0.04782818,True,1,4.634539e-05,1.438665,8.322301,3.420506,4.800165,8.155912,0.1185333,0.3967083
1,PM,LR,ELU1,none,1e-08,29,0.1141667,0.9906979,0.03926482,True,1,6.602526e-05,1.548663,7.68041,3.817253,2.898466,7.566292,0,0.1452833
1,PM,LR,ELU1,inLN,1e-08,29,0.1141667,0.9905208,0.0427408,True,1,9.122292e-05,5.21764,6.791457,3.070865,2.80884,5.737209,0,0.06993333
