seed,env,act,task,floor_acc,online_acc,online_ce,finite,train_acc,train_ce,zmean_l1,gate_mean_l1,lowgate_l1,tinygate_l1,neggate_l1,zmed_l1,zmean_l2,gate_mean_l2,lowgate_l2,tinygate_l2,neggate_l2,zmed_l2,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1
1,RL,SILU,30,0.1108333,0.1291667,2.268554,True,0.1433333,2.233035,-10.72349,0.04977413,0.9047751,0.17475,0.9372584,-15.11746,-41.42612,-4.722306e-05,0.9992333,0.8781416,0.9734833,-40.26781,15.83078,11.16685,72.78465,15.65845
1,PM,LR,30,0.1141667,0.9888021,0.047757,True,1,4.276832e-05,-4.090109,0.2590075,0,0,0,-3.381073,-4.319006,0.30232,0,0,0,-4.466642,7.930023,3.465065,3.603928,7.803559
1,PM,ELU1,30,0.1141667,0.9911458,0.03904041,True,1,4.816373e-05,-2.653173,0.3727092,0.4638833,0.002316667,0,-2.710969,-10.61331,0.1762869,0.7738667,0.2206834,0,-10.75351,8.689695,3.898384,2.645041,8.608465
1,PM,R,30,0.1141667,0.9702187,0.1133471,True,1,0.000605927,-3.985016,0.06638334,0.9336167,0.9336167,0,-4.431857,-4.774689,0.2005583,0.7994417,0.7994417,0,-5.186282,4.987669,3.370752,13.24597,4.844134
1,PM,GELU,30,0.1141667,0.9718542,0.1146907,True,1,0.0005568665,-5.076821,0.02495324,0.829,0.332475,0.9249001,-4.709146,-1.412642,0.3303136,0.3584917,0.07297499,0.5331167,-1.54713,7.240366,6.992602,7.826141,7.129367
1,PM,SILU,30,0.1141667,0.9894479,0.04803175,True,1,0.0001002879,-4.35977,0.09841068,0.5584,0.002125,0.7984,-4.780992,-4.557241,0.1889376,0.5563583,0.005866666,0.7259668,-5.035895,7.684848,4.967767,5.665027,7.553782
2,RL,LR,30,0.1125,0.5212812,1.44408,True,0.8425,0.5585099,-8.2694,0.1337725,0,0,0,-8.496084,-5.875638,0.1401325,0,0,0,-6.065939,18.07696,3.847915,5.851865,17.91027
2,RL,ELU1,30,0.1125,0.1003333,2.316503,True,0.1041667,2.312855,-4.447151,0.2654801,0.6873082,0.1756,0,-10.18979,-124.9098,3.364489e-05,0.9999667,0.9998084,0,-121.3486,13.22978,4.493872,4.101764,13.05947
2,RL,R,30,0.1125,0.1117917,2.297763,True,0.1125,2.297147,-5.874896,0,1,1,0,-6.683026,-0.2040938,0,1,1,0,-0.00363094,3.18394,2.36093,5.199898,3.106436
2,RL,GELU,30,0.1125,0.2316667,1.967244,True,0.3216667,1.734201,-16.07894,-0.0001343788,0.9945834,0.9516834,0.444125,-15.68576,0.2200115,0.667597,0.004658333,0.0006833334,0.006858333,0.2235947,12.69367,17.15035,7.000603,12.6149
2,RL,SILU,30,0.1125,0.4189062,1.560155,True,0.6175,0.9636109,-18.82981,-0.00140456,0.9838583,0.3384584,0.9968334,-18.36868,0.06614444,0.5267904,0.005483333,8.333333e-06,0.007233334,0.07214807,19.45552,14.44534,10.62577,19.37585
2,PM,LR,30,0.1158333,0.9883437,0.04837471,True,1,5.985657e-05,-3.653067,0.268255,0,0,0,-3.478615,-5.080685,0.26827,0,0,0,-5.239788,7.921708,3.43237,3.566943,7.822492
2,PM,ELU1,30,0.1158333,0.9884375,0.05275248,True,1,6.543875e-05,-2.803707,0.3595138,0.487825,0.004141667,0,-3.331729,-11.31653,0.1813132,0.766625,0.2526167,0,-11.04453,8.789898,3.971957,2.768565,8.713908
2,PM,R,30,0.1158333,0.9556979,0.1584315,True,0.9991667,0.005379636,-4.343652,0.05755,0.9424499,0.9424499,0,-4.974302,-5.333109,0.1845667,0.8154333,0.8154333,0,-6.356329,5.049936,3.396238,13.82624,4.885548
2,PM,GELU,30,0.1158333,0.9664896,0.1213405,True,1,0.0007403033,-4.822947,0.03269295,0.8172083,0.3195417,0.9136249,-4.836251,-4.720041,0.1789628,0.6843917,0.353275,0.7312,-5.239304,7.360243,6.763391,8.00858,7.256097
2,PM,SILU,30,0.1158333,0.9872708,0.05610337,True,1,0.00016277,-3.580384,0.1764828,0.4976166,0.001375,0.7222916,-4.177816,-9.001962,0.0818902,0.7831166,0.06230833,0.8770418,-9.166282,7.724507,4.884388,7.109395,7.611187
0,RL,LR,31,0.1258333,0.5042083,1.491009,True,0.8225,0.629522,-8.657316,0.1185175,0,0,0,-8.624929,-5.73993,0.131545,0,0,0,-6.086292,19.13264,3.873605,5.868192,18.96144
0,RL,ELU1,31,0.1258333,0.1080417,2.316217,True,0.1,2.312157,-4.725868,0.2472434,0.7058083,0.1976083,0,-11.17103,-132.0346,1.667268e-05,0.9999834,0.9998833,0,-131.2868,13.04011,4.200289,3.805489,12.84271
0,RL,R,31,0.1258333,0.123875,2.298728,True,0.1258333,2.297791,-6.015767,0,1,1,0,-7.271012,-0.2743439,0.02,0.98,0.98,0,-0.004251896,3.12973,2.514979,5.267335,3.03622
0,RL,GELU,31,0.1258333,0.2430833,1.940132,True,0.3108333,1.750617,-16.24337,-6.495176e-05,0.9948501,0.9530666,0.4314167,-15.67257,0.1750719,0.6396111,0.0067,0.001475,0.009441666,0.1688665,12.8768,17.51879,7.217937,12.77772
0,RL,SILU,31,0.1258333,0.1352292,2.269938,True,0.1433333,2.245722,-11.30218,0.05154685,0.9011585,0.1902833,0.9351167,-14.76371,-49.46363,-7.890771e-06,0.9993667,0.911725,0.9079334,-41.20125,16.13688,10.961,76.27283,16.0033
0,PM,LR,31,0.1191667,0.9877188,0.05728674,True,1,7.55175e-05,-3.788677,0.2551375,0,0,0,-4.070724,-5.704269,0.264085,0,0,0,-6.401452,7.924934,3.461941,3.619669,7.829252
0,PM,ELU1,31,0.1191667,0.9895937,0.04779554,True,1,4.948219e-05,-2.15535,0.4235629,0.4058917,0.005741667,0,-1.740964,-10.47682,0.190902,0.7534834,0.2280333,0,-9.894608,8.644988,3.947608,2.705107,8.567993
0,PM,R,31,0.1191667,0.9314896,0.2096826,True,0.9991667,0.005827923,-4.622359,0.04034166,0.9596584,0.9596584,0,-5.094265,-1.480122,0.309425,0.6905751,0.6905751,0,-1.746212,5.307081,3.479785,13.35466,5.152876
0,PM,GELU,31,0.1191667,0.9768229,0.104437,True,1,0.0006357241,-4.071911,0.0582772,0.757525,0.2455667,0.8846915,-4.052573,-4.403301,0.1628916,0.6809334,0.3368,0.7500833,-4.6771,7.424924,6.214084,9.100024,7.328247
0,PM,SILU,31,0.1191667,0.9885938,0.05229922,True,1,0.0001199886,-3.442296,0.1371578,0.4770666,0.00035,0.7384667,-3.863636,-5.768126,0.1541413,0.6294834,0.02185833,0.776675,-5.969524,7.678174,4.717855,6.547415,7.564355
1,RL,LR,31,0.1075,0.4995729,1.532636,True,0.7991667,0.6564831,-8.294801,0.128845,0,0,0,-8.581206,-5.849757,0.13426,0,0,0,-5.994598,18.33307,3.756645,5.715749,18.16857
1,RL,ELU1,31,0.1075,0.1045833,2.297677,True,0.1108333,2.239306,-1.488,0.3189977,0.621575,0.1110833,0,-7.73351,-126.0699,0.000839272,0.9991333,0.996075,0,-125.4386,12.52852,4.031241,3.812922,12.35361
1,RL,R,31,0.1075,0.1065729,2.301389,True,0.1075,2.300667,-5.871558,0,1,1,0,-6.65449,-0.2612997,0.01,0.99,0.99,0,-0.004888603,3.085286,2.350704,6.042002,3.001943
1,RL,GELU,31,0.1075,0.2402396,1.947781,True,0.3275,1.712553,-16.29326,2.239246e-05,0.9947583,0.9480083,0.4433417,-15.62016,0.1587569,0.6249803,0.006925,0.0012,0.009691667,0.1600806,12.91988,17.29123,7.517353,12.82252
1,RL,SILU,31,0.1075,0.1151458,2.283369,True,0.1275,2.254415,-11.35748,0.04525629,0.91605,0.2053333,0.9440667,-15.49848,-39.38424,-5.883882e-05,0.9993833,0.8553417,0.9696584,-35.43834,15.93814,11.38337,73.6576,15.75535
1,PM,LR,31,0.1141667,0.9878646,0.04780272,True,1,4.956087e-05,-4.363383,0.2431375,0,0,0,-4.022914,-4.771902,0.28381,0,0,0,-4.722116,8.091644,3.527296,3.633029,7.969308
1,PM,ELU1,31,0.1141667,0.9904271,0.03911008,True,1,3.485521e-05,-2.723496,0.3701929,0.454625,0.003375,0,-2.1678,-9.101571,0.2189407,0.7167833,0.1777667,0,-7.897115,8.839157,3.953604,2.660921,8.753358
1,PM,R,31,0.1141667,0.9662604,0.1180946,True,1,0.002426704,-4.1836,0.05628334,0.9437168,0.9437168,0,-4.493808,-4.514893,0.193625,0.806375,0.806375,0,-5.224337,5.050577,3.418004,13.53551,4.904282
1,PM,GELU,31,0.1141667,0.9703125,0.1245286,True,1,0.000779754,-5.294961,0.02564172,0.8375751,0.3586501,0.9253001,-5.104399,-1.508862,0.3197743,0.3801833,0.07895834,0.5473167,-1.490844,7.395288,7.255243,7.992407,7.282009
1,PM,SILU,31,0.1141667,0.9897187,0.04274814,True,1,9.356986e-05,-4.581819,0.1021292,0.562225,0.003608333,0.7960417,-4.700545,-4.308479,0.1970814,0.5462834,0.004683333,0.717925,-4.863343,7.830009,5.073466,5.762606,7.693019
2,RL,LR,31,0.115,0.4978646,1.550777,True,0.8216667,0.6694877,-8.592716,0.132205,0,0,0,-8.805288,-6.332136,0.1254775,0,0,0,-6.347563,18.43279,3.844771,5.769983,18.24858
2,RL,ELU1,31,0.115,0.1018438,2.314679,True,0.1241667,2.282819,-3.469744,0.2902269,0.6539,0.1567083,0,-8.403175,-121.7809,0.0002362982,0.99975,0.9985833,0,-120.1856,13.32286,4.502347,4.099029,13.15162
2,RL,R,31,0.115,0.1136979,2.300632,True,0.115,2.299805,-5.874896,0,1,1,0,-6.683026,-0.2040938,0,1,1,0,-0.00363094,3.18394,2.36093,5.199898,3.106436
2,RL,GELU,31,0.115,0.233875,1.985691,True,0.3125,1.760659,-16.23244,-0.0001203129,0.9947916,0.953675,0.4349,-15.69995,0.2020947,0.6571623,0.005058333,0.001166667,0.007033333,0.2026243,12.86756,17.38274,6.908829,12.79223
2,RL,SILU,31,0.115,0.3876042,1.665576,True,0.5825,1.065557,-19.41284,-0.001131084,0.9852167,0.3622916,0.99705,-18.49955,0.0131562,0.505421,0.007433333,1.666667e-05,0.009491666,0.009683393,19.82568,14.58108,10.20504,19.73772
2,PM,LR,31,0.1158333,0.9894062,0.0433917,True,1,3.310998e-05,-3.562924,0.2734225,0,0,0,-2.887725,-4.899484,0.2792875,0,0,0,-5.00854,8.038506,3.460726,3.571738,7.941061
2,PM,ELU1,31,0.1158333,0.9900938,0.041702,True,1,6.246011e-05,-2.214343,0.4054195,0.4132667,0.003408333,0,-1.879534,-10.87237,0.1909076,0.7567333,0.2387834,0,-10.39395,8.939852,4.021764,2.781583,8.863374
2,PM,R,31,0.1158333,0.9693646,0.1218516,True,1,0.0009150517,-4.196352,0.06526667,0.9347333,0.9347333,0,-4.815882,-5.730181,0.1846167,0.8153834,0.8153834,0,-7.09621,5.159786,3.434758,14.24009,4.9971
2,PM,GELU,31,0.1158333,0.9739687,0.1074749,True,1,0.0005115931,-5.218262,0.04333567,0.831925,0.3749166,0.9080751,-5.120903,-3.968858,0.1880394,0.6345917,0.278625,0.7170333,-4.121659,7.517763,6.976696,8.324781,7.407303
2,PM,SILU,31,0.1158333,0.987375,0.05424927,True,1,0.0001793977,-3.916934,0.1640142,0.5194417,0.002216667,0.73555,-4.864607,-8.858173,0.08505876,0.7737166,0.06194167,0.872725,-8.534678,7.893512,4.994793,7.776657,7.772465
0,RL,LR,32,0.12,0.4681979,1.609752,True,0.7741667,0.7398825,-8.544092,0.119335,0,0,0,-8.579596,-5.510954,0.1321825,0,0,0,-5.6536,19.35747,3.845236,5.710184,19.18084
0,RL,ELU1,32,0.12,0.1025521,2.318051,True,0.1075,2.316646,-4.175504,0.248694,0.7016751,0.1818333,0,-9.423138,-136.365,3.3334e-05,0.9999667,0.9998416,0,-135.7766,13.06252,4.200446,3.803839,12.86096
0,RL,R,32,0.12,0.1186458,2.29846,True,0.12,2.297759,-6.015767,0,1,1,0,-7.271012,-0.2739677,0.02,0.98,0.98,0,-0.004251896,3.12973,2.514979,5.268079,3.03622
0,RL,GELU,32,0.12,0.2446771,1.954979,True,0.3191667,1.723969,-16.22471,-8.710813e-05,0.9945667,0.9524084,0.431375,-15.84398,0.166485,0.6307862,0.005825,0.00115,0.008608334,0.1674148,13.00433,17.81256,7.147298,12.91118
0,RL,SILU,32,0.12,0.1278229,2.272651,True,0.1433333,2.236166,-11.61774,0.04837664,0.9091251,0.2046333,0.939425,-15.14403,-51.24155,-3.051223e-05,0.9993583,0.9216,0.8986917,-43.425,16.28098,11.06862,76.86724,16.1432
0,PM,LR,32,0.1191667,0.9883333,0.05442472,True,1,6.262541e-05,-3.414694,0.27637,0,0,0,-3.246786,-5.421042,0.268435,0,0,0,-6.051984,8.072027,3.506464,3.64112,7.97255
0,PM,ELU1,32,0.1191667,0.9911042,0.04148013,True,1,4.322211e-05,-2.404161,0.4059322,0.4272,0.003,0,-1.858021,-10.14222,0.2015515,0.7365416,0.2170167,0,-8.749763,8.781501,4.007765,2.725797,8.703752
0,PM,R,32,0.1191667,0.9588229,0.1384895,True,0.9991667,0.004123244,-4.549068,0.05305833,0.9469417,0.9469417,0,-5.198279,-2.337199,0.27875,0.72125,0.72125,0,-2.643729,5.382457,3.531399,13.915,5.227631
0,PM,GELU,32,0.1191667,0.9762708,0.1019817,True,1,0.000682004,-4.566478,0.04365497,0.7962083,0.2944917,0.904725,-4.683589,-3.61489,0.1670654,0.6380084,0.2542667,0.7525751,-3.918841,7.582016,6.451114,9.487441,7.485264
0,PM,SILU,32,0.1191667,0.9890104,0.04955653,True,1,0.0001144621,-3.573177,0.1093701,0.4931917,0.000125,0.7707334,-4.066671,-6.279681,0.1610063,0.6330583,0.03114167,0.771825,-6.698294,7.800303,4.836893,6.760434,7.690789
1,RL,LR,32,0.1191667,0.4949479,1.538617,True,0.7866667,0.7023966,-8.377585,0.125425,0,0,0,-8.436174,-5.31276,0.1428025,0,0,0,-5.274024,18.68467,3.748822,5.695915,18.51857
1,RL,ELU1,32,0.1191667,0.1065625,2.310105,True,0.11,2.299918,-1.709298,0.3175024,0.6245083,0.1199667,0,-7.899236,-127.37,0.0002594953,0.9997166,0.9978667,0,-129.2114,12.59266,4.034028,3.809652,12.41564
1,RL,R,32,0.1191667,0.1186875,2.298796,True,0.1191667,2.298169,-5.871558,0,1,1,0,-6.65449,-0.2606931,0.01,0.99,0.99,0,-0.004888603,3.085286,2.350704,6.04466,3.001943
1,RL,GELU,32,0.1191667,0.2425208,1.975666,True,0.3125,1.752386,-16.80317,9.92096e-05,0.9951167,0.9529417,0.4195667,-16.37343,0.1304318,0.6067201,0.007775,0.001341667,0.01135,0.1317172,13.05013,17.51758,7.371877,12.94636
1,RL,SILU,32,0.1191667,0.1295729,2.278224,True,0.1333333,2.270371,-11.93614,0.04548371,0.9182251,0.2362583,0.9446,-16.23278,-39.64051,-6.357396e-05,0.9994333,0.8693251,0.9732,-37.25872,16.07233,11.58049,74.5909,15.88381
1,PM,LR,32,0.1141667,0.9871562,0.05866462,True,1,7.780473e-05,-4.497315,0.2382025,0,0,0,-4.173243,-5.491023,0.2611375,0,0,0,-5.918728,8.24734,3.559771,3.64791,8.105842
1,PM,ELU1,32,0.1141667,0.9912916,0.03928446,True,1,4.477898e-05,-2.340277,0.3958722,0.4281583,0.002833333,0,-2.410886,-10.58087,0.1856994,0.7618583,0.2219,0,-10.50234,8.984933,4.003094,2.670781,8.891914
1,PM,R,32,0.1141667,0.9688333,0.1086801,True,0.9991667,0.003300792,-4.030859,0.06305,0.93695,0.93695,0,-4.347998,-3.617276,0.2127833,0.7872167,0.7872167,0,-3.750827,5.127178,3.468081,13.96592,4.98177
1,PM,GELU,32,0.1141667,0.9686354,0.1268849,True,1,0.0006768715,-5.391722,0.01678132,0.8636667,0.3675167,0.9396417,-5.222216,-1.696754,0.3509192,0.3738917,0.1021083,0.51705,-1.410488,7.520635,7.58188,8.323174,7.401779
1,PM,SILU,32,0.1141667,0.991625,0.03741857,True,1,0.0001037876,-4.474815,0.09258173,0.56025,0.001416667,0.8032333,-4.798422,-4.485456,0.1910354,0.5653834,0.004825,0.7315167,-5.399798,7.933693,5.174806,5.880716,7.794915
2,RL,LR,32,0.1125,0.4958437,1.511093,True,0.8391667,0.5924606,-8.484668,0.1333675,0,0,0,-8.660667,-6.27439,0.13717,0,0,0,-6.859641,18.77612,3.857801,5.756081,18.58254
2,RL,ELU1,32,0.1125,0.1011562,2.314465,True,0.1175,2.297204,-3.69505,0.2772504,0.6658834,0.1587417,0,-8.909318,-125.343,0.0002903826,0.9996666,0.9983583,0,-122.3944,13.40534,4.503884,4.09457,13.23442
2,RL,R,32,0.1125,0.1113646,2.300219,True,0.1125,2.299501,-5.874896,0,1,1,0,-6.683026,-0.2040938,0,1,1,0,-0.00363094,3.18394,2.36093,5.199898,3.106436
2,RL,GELU,32,0.1125,0.2317917,1.968023,True,0.3041667,1.742816,-15.95728,-5.207106e-05,0.9947002,0.9515083,0.44975,-15.90169,0.1841153,0.6447442,0.006491667,0.001425,0.008683333,0.1855333,13.02161,17.66891,6.841904,12.95612
2,RL,SILU,32,0.1125,0.4021042,1.607524,True,0.6075,1.012559,-19.38009,-0.001203158,0.9837667,0.364775,0.9965501,-19.13359,0.01986448,0.5069328,0.007558333,1.666667e-05,0.008833333,0.03925633,20.27022,14.90462,10.17516,20.17637
2,PM,LR,32,0.1158333,0.9880208,0.05105035,True,1,6.615798e-05,-3.839128,0.2746075,0,0,0,-3.492785,-6.180226,0.247795,0,0,0,-6.388046,8.204142,3.54709,3.623334,8.098295
2,PM,ELU1,32,0.1158333,0.9905,0.04183043,True,1,4.859209e-05,-2.340268,0.3856145,0.4400833,0.003941666,0,-2.538931,-11.43039,0.1918131,0.7588332,0.257875,0,-11.87054,9.082645,4.072482,2.797911,9.006885
2,PM,R,32,0.1158333,0.9732292,0.104683,True,1,0.000492672,-4.199567,0.07301667,0.9269834,0.9269834,0,-4.828556,-6.157049,0.1813083,0.8186916,0.8186916,0,-7.720067,5.25632,3.469271,14.56179,5.091421
2,PM,GELU,32,0.1158333,0.9655938,0.1325136,True,1,0.0006100379,-5.118811,0.03455241,0.8308833,0.3549917,0.9169083,-5.471793,-3.217837,0.2151449,0.5532,0.20255,0.6781834,-3.220042,7.686783,7.255109,8.787854,7.576622
2,PM,SILU,32,0.1158333,0.9886354,0.04656675,True,1,0.0001382378,-3.855703,0.1399674,0.5178334,0.001791667,0.7545666,-4.38163,-9.199997,0.07678804,0.7883165,0.06765001,0.8839666,-8.66309,8.036996,5.074854,8.159592,7.914418
0,RL,LR,33,0.1175,0.5015312,1.503547,True,0.8233334,0.624147,-8.485689,0.12031,0,0,0,-8.51387,-5.688845,0.1363975,0,0,0,-5.91099,19.6871,3.877552,5.691335,19.50532
0,RL,ELU1,33,0.1175,0.1025104,2.316297,True,0.1216667,2.311476,-3.730001,0.2629329,0.6853082,0.1729,0,-9.566271,-135.8477,0.0001008163,0.9998916,0.9996333,0,-135.2742,13.10262,4.202189,3.802228,12.90146
0,RL,R,33,0.1175,0.1158542,2.298528,True,0.1175,2.297618,-6.015767,0,1,1,0,-7.271012,-0.2746496,0.02,0.98,0.98,0,-0.004251896,3.12973,2.514979,5.26629,3.03622
0,RL,GELU,33,0.1175,0.2253125,1.981828,True,0.2933334,1.799948,-16.6577,-0.0001258901,0.9950833,0.9582584,0.4029167,-16.65771,0.1511177,0.6196655,0.005741667,0.0011,0.007633333,0.152509,13.14916,18.06416,7.154321,13.06058
0,RL,SILU,33,0.1175,0.1247917,2.274468,True,0.13,2.21516,-12.0443,0.04737019,0.9142751,0.2232833,0.9423667,-15.73122,-53.50687,-2.348394e-05,0.9994082,0.9274583,0.8879334,-44.63654,16.49027,11.18997,77.62486,16.35083
0,PM,LR,33,0.1191667,0.9891667,0.04587714,True,1,4.30123e-05,-3.619791,0.2719826,0,0,0,-3.750424,-4.515758,0.301225,0,0,0,-4.935992,8.211418,3.541997,3.650234,8.119926
0,PM,ELU1,33,0.1191667,0.9915625,0.03827497,True,1,5.542199e-05,-3.005248,0.3590938,0.4716167,0.005291666,0,-2.477873,-9.247143,0.2155793,0.7262167,0.185725,0,-9.86352,8.926187,4.074753,2.757752,8.843768
0,PM,R,33,0.1191667,0.9583437,0.1349632,True,0.9983333,0.004393646,-4.774848,0.04505833,0.9549416,0.9549416,0,-5.161322,-1.803147,0.3015833,0.6984167,0.6984167,0,-2.232999,5.446394,3.569659,14.27244,5.287146
0,PM,GELU,33,0.1191667,0.9746146,0.1106909,True,1,0.0006619364,-4.671663,0.04587139,0.7907501,0.3106,0.896575,-4.526082,-4.149149,0.1541101,0.6666334,0.3073167,0.7606917,-4.217394,7.711512,6.655468,9.801236,7.607347
0,PM,SILU,33,0.1191667,0.9880416,0.05444502,True,1,0.0001350679,-4.425833,0.1129756,0.57225,0.001716667,0.7956583,-5.008802,-6.389771,0.1501186,0.6477,0.0285,0.7846,-6.989885,7.933061,4.918551,7.091588,7.816766
1,RL,LR,33,0.1133333,0.4820833,1.570788,True,0.805,0.6454124,-8.359849,0.1249525,0,0,0,-8.377949,-5.420048,0.1480525,0,0,0,-5.697086,18.85025,3.743802,5.669233,18.67495
1,RL,ELU1,33,0.1133333,0.09836458,2.32432,True,0.1075,2.328255,-2.151103,0.2928638,0.6586,0.13805,0,-8.736251,-137.9436,8.937621e-09,1,0.9998833,0,-132.8479,12.58841,4.02884,3.804725,12.39884
1,RL,R,33,0.1133333,0.1118854,2.300659,True,0.1133333,2.299856,-5.871558,0,1,1,0,-6.65449,-0.2614288,0.01,0.99,0.99,0,-0.004888603,3.085286,2.350704,6.041383,3.001943
1,RL,GELU,33,0.1133333,0.2115625,2.01445,True,0.27,1.825553,-17.2056,2.879888e-05,0.996225,0.9606833,0.3931083,-17.31129,0.1235751,0.5976415,0.005183333,0.0007333334,0.007591667,0.1208846,13.14035,17.75196,7.394445,13.03425
1,RL,SILU,33,0.1133333,0.1235313,2.280086,True,0.1358333,2.249112,-12.53336,0.04363018,0.92715,0.2624333,0.9484251,-16.68639,-40.24632,-6.133537e-05,0.9994417,0.8697333,0.9718001,-38.43466,16.21541,11.74152,75.37375,16.01679
1,PM,LR,33,0.1141667,0.9883229,0.0518345,True,1,4.176299e-05,-3.94249,0.2647675,0,0,0,-3.092423,-5.262969,0.278695,0,0,0,-5.340895,8.370704,3.594359,3.620959,8.24089
1,PM,ELU1,33,0.1141667,0.9910208,0.04074053,True,1,3.732681e-05,-2.687461,0.3806107,0.4423167,0.011,0,-2.194928,-9.119842,0.2096271,0.7312667,0.1758167,0,-9.487856,9.122501,4.069074,2.694716,9.030973
1,PM,R,33,0.1141667,0.9673437,0.1146847,True,0.9991667,0.004613629,-4.459425,0.04960833,0.9503917,0.9503917,0,-4.766288,-4.009155,0.20615,0.79385,0.79385,0,-4.252191,5.213469,3.510633,14.32989,5.065577
1,PM,GELU,33,0.1141667,0.9679479,0.1304029,True,1,0.0005752439,-5.733138,0.01989123,0.866775,0.4180167,0.9356251,-5.908946,-1.327039,0.367848,0.322875,0.07281667,0.4744417,-1.03134,7.603483,7.858022,8.659142,7.478716
1,PM,SILU,33,0.1141667,0.990625,0.04504103,True,1,0.000127846,-4.648967,0.08660159,0.5784333,0.002983334,0.8187917,-4.728924,-4.387963,0.2036143,0.5581501,0.005491666,0.7151418,-5.159415,8.063762,5.295566,6.063156,7.923129
2,RL,LR,33,0.1191667,0.5191562,1.462429,True,0.8333334,0.5890745,-8.752275,0.133165,0,0,0,-9.021172,-6.409274,0.128635,0,0,0,-6.563452,19.09602,3.900249,5.800365,18.89732
2,RL,ELU1,33,0.1191667,0.1088542,2.307608,True,0.1158333,2.308644,-4.491435,0.2555234,0.6975999,0.1895917,0,-10.57365,-132.3917,4.188522e-05,0.9999583,0.9997,0,-131.0769,13.43333,4.509383,4.091865,13.24828
2,RL,R,33,0.1191667,0.1178437,2.292241,True,0.1191667,2.2911,-5.874896,0,1,1,0,-6.683026,-0.2040938,0,1,1,0,-0.00363094,3.18394,2.36093,5.199898,3.106436
2,RL,GELU,33,0.1191667,0.2544896,1.932566,True,0.3166667,1.709531,-16.01729,0.0002057187,0.9943584,0.9502917,0.4495833,-15.92228,0.1627369,0.6337419,0.0109,0.00235,0.015925,0.1603868,13.20646,17.96879,6.799536,13.13687
2,RL,SILU,33,0.1191667,0.4001771,1.614578,True,0.5825,1.058193,-19.52585,-0.001027346,0.9843916,0.3709583,0.9965583,-19.13548,-0.002280305,0.4993118,0.009266667,0.0001166667,0.01064167,0.002954704,20.64404,15.14377,10.08549,20.54269
2,PM,LR,33,0.1158333,0.9862292,0.06377239,True,1,7.826329e-05,-4.08892,0.259315,0,0,0,-4.030754,-6.495688,0.23905,0,0,0,-6.786759,8.380783,3.609192,3.676829,8.266144
2,PM,ELU1,33,0.1158333,0.9900208,0.04831919,True,1,5.50588e-05,-2.962723,0.3708223,0.472725,0.0119,0,-2.76124,-12.98996,0.1782818,0.7779917,0.3228667,0,-13.61256,9.246096,4.128959,2.817086,9.163752
2,PM,R,33,0.1158333,0.974427,0.1072014,True,1,0.0005496985,-4.163103,0.08320833,0.9167917,0.9167917,0,-4.588561,-6.149692,0.1735334,0.8264666,0.8264666,0,-7.438558,5.332621,3.511614,14.75696,5.170281
2,PM,GELU,33,0.1158333,0.9625208,0.1477046,True,1,0.0006216752,-5.091697,0.03272986,0.8330166,0.3432417,0.9182417,-5.137374,-3.462116,0.2057284,0.5673167,0.2242417,0.6898,-3.280211,7.831335,7.482609,9.022962,7.72185
2,PM,SILU,33,0.1158333,0.9858333,0.05908503,True,1,0.0002212461,-3.781796,0.1507714,0.519725,0.0008,0.745425,-4.504082,-9.781183,0.06462599,0.7873667,0.09596667,0.8942834,-8.954056,8.208262,5.16681,8.871891,8.090117
0,RL,LR,34,0.1091667,0.4801667,1.573404,True,0.7841667,0.7261947,-8.698503,0.11914,0,0,0,-8.643532,-6.314913,0.1248025,0,0,0,-6.415222,20.02497,3.883656,5.58848,19.83053
0,RL,ELU1,34,0.1091667,0.09834375,2.318777,True,0.1066667,2.297601,-4.265666,0.2430241,0.7111167,0.1884333,0,-10.37264,-138.38,5.389555e-05,0.9999333,0.9997333,0,-138.1469,13.11405,4.203401,3.800735,12.90664
0,RL,R,34,0.1091667,0.1068021,2.300725,True,0.1091667,2.299783,-6.015767,0,1,1,0,-7.271012,-0.2744978,0.02,0.98,0.98,0,-0.004251896,3.12973,2.514979,5.26363,3.03622
0,RL,GELU,34,0.1091667,0.2379062,1.953506,True,0.3108333,1.730016,-16.59061,4.984553e-05,0.9949501,0.9511334,0.4119917,-16.67181,0.1420021,0.6124094,0.0072,0.001308333,0.01038333,0.1435059,13.29153,18.33051,7.172807,13.20194
0,RL,SILU,34,0.1091667,0.1195104,2.272502,True,0.135,2.244632,-12.48347,0.04763402,0.9179333,0.2500584,0.9424499,-16.18769,-55.92093,-2.551598e-05,0.9995667,0.9316416,0.8677334,-45.80012,16.61695,11.32395,78.5679,16.46371
0,PM,LR,34,0.1191667,0.9887812,0.04747224,True,1,4.483779e-05,-3.898682,0.2551075,0,0,0,-3.481639,-5.070561,0.2748025,0,0,0,-5.425901,8.356454,3.598954,3.711501,8.264327
0,PM,ELU1,34,0.1191667,0.9909375,0.04120522,True,1,5.366564e-05,-2.235546,0.4155094,0.408575,0.004175,0,-2.259796,-10.88413,0.1861695,0.7615667,0.2374667,0,-10.75434,9.081214,4.125618,2.764489,8.993188
0,PM,R,34,0.1191667,0.9534896,0.144594,True,0.9958333,0.01045028,-4.644965,0.050425,0.9495751,0.9495751,0,-5.288378,-1.408637,0.3323416,0.6676583,0.6676583,0,-1.5201,5.495177,3.608591,14.54844,5.336852
