arm,iv,seed,receiver,step,n_per_boundary,pos,pos_equalunit,neg,neg_equalunit,l2,l2_equalunit,pre,pre_equalunit,actual,actual_equalunit,rounding,rounding_equalunit,fraction_down_at20
SNA,none,2,positive,19,14924.842105263158,-0.6070897503330691,-0.36085909006795464,0.0931481296339585,0.11415482080401851,0.0,0.0,0.0003510125436570642,-0.002029658762377697,-0.5135905618078018,-0.24873390696708372,4.634765185614839e-08,2.10592300793459e-08,0.6964227564644702
SNA,none,2,positive,20,14924.842105263158,-0.617949290310867,-0.3679420568974266,0.09653175583380974,0.11688923708875901,0.0,0.0,0.00035556878484405976,-0.0020615878173855053,-0.5210619154735759,-0.25311438454424623,5.0218637321031795e-08,2.308180686558077e-08,0.6964227564644702
SNA,none,2,negative,1,36275.15789473684,-0.007534507287305825,-0.012071519207536126,0.007055972804315198,0.005915328185280892,0.0,0.0,-0.0005743181868713117,-0.00039655587490717274,-0.0010528521991598973,-0.006552746918928621,4.707020433691712e-10,-2.176620991377804e-11,0.5205343454055479
SNA,none,2,negative,2,36275.15789473684,-0.01899863343197446,-0.030800260951057007,0.015310329076225837,0.0127077610671794,0.0,0.0,-0.0010901718611714315,-0.0007562124792187631,-0.004778476045019553,-0.018848712926845,1.7190050022880382e-10,-5.637486346103929e-10,0.5205343454055479
SNA,none,2,negative,3,36275.15789473684,-0.03128688176829956,-0.05119397307134656,0.026577953274471478,0.022008145798131408,0.0,0.0,-0.0015509527438371537,-0.001077442138359961,-0.00625988115840465,-0.03026327020794476,7.926057475337822e-11,-7.963696452967199e-10,0.5205343454055479
SNA,none,2,negative,4,36275.15789473684,-0.04355551539148537,-0.07196927744910961,0.039579528081642876,0.03266132539059061,0.0,0.0,-0.001964735766563132,-0.0013668732801522033,-0.005940722518665266,-0.04067482573103831,5.577403602274024e-10,-3.923670850915447e-10,0.5205343454055479
SNA,none,2,negative,5,36275.15789473684,-0.05624973647853073,-0.09307232672250106,0.05276846008962983,0.04355740342167083,0.0,0.0,-0.0023369201605810126,-0.0016273050393905402,-0.005818195345501508,-0.05114222806182021,1.203980415796973e-09,2.78400536890389e-10,0.5205343454055479
SNA,none,2,negative,6,36275.15789473684,-0.06889072375596711,-0.11303453158733336,0.06591106228764179,0.05475628344893225,0.0,0.0,-0.002672203229026572,-0.0018621607858335942,-0.005651863556592246,-0.06014040843942551,1.1407596527864625e-09,4.848091840317667e-10,0.5205343454055479
SNA,none,2,negative,7,36275.15789473684,-0.08092300254373398,-0.13143155087749772,0.08014888531324138,0.06713338577258891,0.0,0.0,-0.0029738686113994265,-0.0020735459007029324,-0.0037479842504918037,-0.06637170953239707,1.591400205832844e-09,1.4732146830149522e-09,0.5205343454055479
SNA,none,2,negative,8,36275.15789473684,-0.09335982772788902,-0.14933980101650376,0.09410473080229745,0.07968359959460337,0.0,0.0,-0.003244745608834997,-0.0022634527689883613,-0.002499840429871477,-0.07191965163986003,2.104555089969745e-09,2.5510287386151927e-09,0.5205343454055479
SNA,none,2,negative,9,36275.15789473684,-0.10613986159779584,-0.1665876816483738,0.10726698145313925,0.091867949178153,0.0,0.0,-0.003488756015329262,-0.0024346773718240296,-0.002361633771843927,-0.07715440619412624,2.3881419327903454e-09,3.647918637125789e-09,0.5205343454055479
SNA,none,2,negative,10,36275.15789473684,-0.11924740415120286,-0.183776706792305,0.11889806382284444,0.10295047761157888,0.0,0.0,-0.0037086435346226974,-0.002589137175576942,-0.004057981706052205,-0.08341536216780673,2.1569289118996656e-09,4.188496339613985e-09,0.5205343454055479
SNA,none,2,negative,11,36275.15789473684,-0.13283635034351707,-0.20112667701951778,0.1283925739704312,0.11239491828565142,0.0,0.0,-0.0039061380537969434,-0.0027278086180919964,-0.00834991263120742,-0.09145956272114604,1.7956754043029436e-09,4.630812311302708e-09,0.5205343454055479
SNA,none,2,negative,12,36275.15789473684,-0.14640474591906646,-0.2178626823435093,0.13754361307465887,0.12156157909143485,0.0,0.0,-0.004084086023380876,-0.0028527858502051424,-0.01294521694904488,-0.09915388340641938,1.9187435846534044e-09,5.695860265558225e-09,0.5205343454055479
SNA,none,2,negative,13,36275.15789473684,-0.15877120365985162,-0.2330265312257559,0.14581143926896306,0.12998536319128917,0.0,0.0,-0.004244028254775586,-0.0029651593809319875,-0.017203790725993907,-0.10600632073817362,1.9196701919417507e-09,6.677225064807805e-09,0.5205343454055479
SNA,none,2,negative,14,36275.15789473684,-0.17088001282121593,-0.24773326233023316,0.15273546314259556,0.13708537704305276,0.0,0.0,-0.004387711815658939,-0.003066031212178228,-0.02253225983935158,-0.113713909105822,1.6549277500031448e-09,7.39353662280395e-09,0.5205343454055479
SNA,none,2,negative,15,36275.15789473684,-0.1830328868887409,-0.26213814253028295,0.15989375694054492,0.14421549586980417,0.0,0.0,-0.00451681717945774,-0.003156615927035153,-0.027655945539777488,-0.12107925444852653,1.587876202466156e-09,8.138987354510554e-09,0.5205343454055479
SNA,none,2,negative,16,36275.15789473684,-0.19489395026228856,-0.27608169731417975,0.16598685494228624,0.15040591822649357,0.0,0.0,-0.004632924376992035,-0.003238097085415018,-0.03354001736091983,-0.1289138665359454,2.3360745106182052e-09,9.637155798818132e-09,0.5205343454055479
SNA,none,2,negative,17,36275.15789473684,-0.20572759769101925,-0.28896161001877896,0.1709108583544994,0.1555295458002272,0.0,0.0,-0.004737324837281655,-0.0033113365792478504,-0.03955406171419449,-0.1367433900382104,2.459606991146054e-09,1.0759589232768513e-08,0.5205343454055479
SNA,none,2,negative,18,36275.15789473684,-0.21459636368244686,-0.29966595784062044,0.1754367832966852,0.16021806158834107,0.0,0.0,-0.004831291176003423,-0.003377281864151779,-0.043990869065932595,-0.14282516662134645,2.495832537102573e-09,1.1495084769637689e-08,0.5205343454055479
SNA,none,2,negative,19,36275.15789473684,-0.22191801527934787,-0.30850297216304456,0.17903682018800457,0.1641697803644484,0.0,0.0,-0.004915820719772879,-0.0034366250167481476,-0.047797012848987026,-0.14776980419792599,2.9621291991664523e-09,1.261741838984371e-08,0.5205343454055479
SNA,none,2,negative,20,36275.15789473684,-0.22739043320710572,-0.31523326362731546,0.18256882448569076,0.16802597772143968,0.0,0.0,-0.004991891221288893,-0.0034900461210870728,-0.04981349627166156,-0.15069731812683587,3.67104229632716e-09,1.3900127005465291e-08,0.5205343454055479
SNA,l2,0,positive,1,21718.052631578947,-0.024389525531844106,-0.015732385655475144,0.004104262440796191,0.004319800881447458,-7.538790486263264e-06,-1.3690668353073737e-06,0.0004057951342246456,0.0002574866705720274,-0.0198870081351141,-0.011156467872922416,-1.3878045735445169e-09,-7.026314537463234e-10,0.7103346120616221
SNA,l2,0,positive,2,21718.052631578947,-0.05776489766751003,-0.03604499641586912,0.008494648899786772,0.0086511776353325,-2.0270190617864396e-05,-3.1246856879000227e-06,0.0007688036122073761,0.0004885734469184846,-0.04852171829277146,-0.026908371571962405,-2.946637710001363e-09,-1.5526563757692786e-09,0.7103346120616221
SNA,l2,0,positive,3,21718.052631578947,-0.09591471484392285,-0.0588671496792786,0.013352197522900826,0.013513212885788358,-3.609771451604809e-05,-4.4096448810448146e-06,0.0010954046326448444,0.0006967119661629566,-0.08150321414626985,-0.04466163643944358,-3.7433766352315985e-09,-1.967235245543248e-09,0.7103346120616221
SNA,l2,0,positive,4,21718.052631578947,-0.13500202580498724,-0.08202218320722154,0.019410642922646958,0.019642928342051377,-5.311945071720021e-05,-4.402716867410421e-06,0.0013839265472018114,0.0008798011349809551,-0.11426057978346818,-0.06150385858672983,-3.99761248031733e-09,-2.139673239658582e-09,0.7103346120616221
SNA,l2,0,positive,5,21718.052631578947,-0.17654222830428012,-0.10675825346161176,0.025562279530086798,0.0258181441155959,-6.966869462073467e-05,-2.3576104611758464e-06,0.0016401133133034014,0.001042072315594686,-0.14940950840887438,-0.0799003967702615,-4.253363736013995e-09,-2.129379169784741e-09,0.7103346120616221
SNA,l2,0,positive,6,21718.052631578947,-0.2177973863348131,-0.13105363458491026,0.031313451366241855,0.03143441447632061,-8.397137893347516e-05,2.7227218856143613e-06,0.0018679764755333743,0.0011861501296237477,-0.18469993343442567,-0.09843034886987165,-3.562454342095108e-09,-1.6127913315992506e-09,0.7103346120616221
SNA,l2,0,positive,7,21718.052631578947,-0.2565814218171874,-0.15402006904754972,0.03743358765756286,0.03702571778902313,-9.452506275901341e-05,1.1530256752831657e-05,0.0020691208749861875,0.0013126871392471911,-0.2171732406904685,-0.1156701348592881,-2.343071162529785e-09,-9.967615757625568e-10,0.7103346120616221
SNA,l2,0,positive,8,21718.052631578947,-0.2942966843339593,-0.1771507401677722,0.04394879239532318,0.04227698657354094,-0.00010014014882601962,2.4855299907361385e-05,0.002247804149271797,0.001424612923218297,-0.24820022837108616,-0.1334242853411706,-4.3289576558651715e-10,2.993504194083579e-11,0.7103346120616221
SNA,l2,0,positive,9,21718.052631578947,-0.3278698831129324,-0.19776251560349734,0.04990781316512804,0.04660385157363382,-0.00010029186478992735,4.2846498659262756e-05,0.0024077886357589625,0.0015248121129894125,-0.2756545707881793,-0.14959100384120685,2.3886561292424906e-09,1.5770079773157307e-09,0.7103346120616221
SNA,l2,0,positive,10,21718.052631578947,-0.35790240718560123,-0.21701836348957299,0.055463397717062386,0.050092179643310336,-9.427397406272921e-05,6.581200965898708e-05,0.0025510628460979033,0.00161435579052479,-0.2999822152702684,-0.16524601291732935,5.32623519508553e-09,3.1287494956420045e-09,0.7103346120616221
SNA,l2,0,positive,11,21718.052631578947,-0.38422042722375127,-0.23495590525047785,0.060064642892736754,0.05251510040539864,-8.179443302784707e-05,9.416661111375238e-05,0.0026797619373353583,0.0016948197665976254,-0.3215578086105481,-0.18065181390543672,8.216158861574777e-09,4.5619311241933506e-09,0.7103346120616221
SNA,l2,0,positive,12,21718.052631578947,-0.4075628655366695,-0.25168706687361675,0.06436932549623768,0.0543985016509628,-6.28585582095161e-05,0.0001279848023755107,0.00279474130712233,0.0017666957179119514,-0.34046164609452984,-0.1953938786522162,1.1196989094159062e-08,6.0501502724629385e-09,0.7103346120616221
SNA,l2,0,positive,13,21718.052631578947,-0.4286179430088469,-0.2671858362052364,0.0679045049724385,0.05563796066958632,-3.7237774589487484e-05,0.0001672531715270261,0.0028984678713321194,0.001831362640725535,-0.3578521929685284,-0.20954925136215158,1.4971137395704735e-08,8.361245934186253e-09,0.7103346120616221
SNA,l2,0,positive,14,21718.052631578947,-0.4452782926486638,-0.2800393196791354,0.07063706334692367,0.056471430254762645,-4.952477792160713e-06,0.00021222018016067606,0.0029913740576991833,0.0018892649250782133,-0.37165478912608085,-0.22146639383509537,1.8595752262137365e-08,1.0484038563692994e-08,0.7103346120616221
SNA,l2,0,positive,15,21718.052631578947,-0.4590951181422602,-0.2911230374910836,0.0727166609053652,0.05703883808481042,3.384501945681485e-05,0.00026294969101167974,0.003074582334197036,0.0019412211178291602,-0.3832700075867159,-0.23188001587476384,2.2296525127155317e-08,1.2722668492930358e-08,0.7103346120616221
SNA,l2,0,positive,16,21718.052631578947,-0.4690256441735525,-0.2995387607453151,0.07448801898690541,0.05771419463504859,7.877736173063506e-05,0.0003191775821274451,0.0031491773533988414,0.0019878389340486032,-0.39130964462598317,-0.23951753454222136,2.5845534426037957e-08,1.5051869146556052e-08,0.7103346120616221
SNA,l2,0,positive,17,21718.052631578947,-0.4760750098024545,-0.3052509954595005,0.07526386377803174,0.058025124336856054,0.0001295184703800095,0.0003808162306619638,0.003216059965115792,0.002029637868308473,-0.39746553823474934,-0.24481539971753444,2.935417773275114e-08,1.7306139570430044e-08,0.7103346120616221
SNA,l2,0,positive,18,21718.052631578947,-0.4809884234664034,-0.3087642887631839,0.07570281660266409,0.0582275005639991,0.0001858012980703567,0.00044744543278069906,0.003276076906374941,0.0020670990489270896,-0.40182369584507127,-0.2480222241328383,3.281422282268561e-08,1.9584638769714734e-08,0.7103346120616221
SNA,l2,0,positive,19,21718.052631578947,-0.4826019617854677,-0.3090764458347569,0.0763404504117407,0.05897810692391744,0.0002470633201604542,0.0005185966067189997,0.0033300094147838796,0.002100791855246375,-0.40268440218086904,-0.24747892830643275,3.645791364373414e-08,2.214244142744353e-08,0.7103346120616221
SNA,l2,0,positive,20,21718.052631578947,-0.48194123930317023,-0.3073284842781463,0.07648195232106553,0.05929308159979679,0.0003128587461482362,0.0005937260083837834,0.003378610280064703,0.002131187367098157,-0.4017677783846804,-0.24531046495588724,3.957121127504446e-08,2.4346980300594887e-08,0.7103346120616221
SNA,l2,0,negative,1,29481.947368421053,-0.007079210617723956,-0.01196046235320047,0.00538263793795984,0.004842691359056866,2.909694650030265e-05,2.206182674175239e-05,0.00029516268099674995,0.0003728174818087626,-0.0013723129874930286,-0.006722891958077256,6.477403413831128e-11,-2.724841674159936e-10,0.5676743487046931
SNA,l2,0,negative,2,29481.947368421053,-0.015125267311767734,-0.027138811475749158,0.01171702184481258,0.010592834399262514,8.386592869542468e-05,6.387072207416019e-05,0.000559046743793166,0.0007068646690672063,-0.002765332753161169,-0.01577524245207509,4.1305395490725624e-11,-7.667298157021988e-10,0.5676743487046931
SNA,l2,0,negative,3,29481.947368421053,-0.02387895808033987,-0.04375597823025204,0.019594158633472084,0.017582170709306653,0.00016147716407394766,0.00012345266974826807,0.0007957280672389172,0.0010065854416110031,-0.0033275942551388438,-0.02504377037982376,-3.958392074222477e-11,-9.70237646677346e-10,0.5676743487046931
SNA,l2,0,negative,4,29481.947368421053,-0.0322472635608509,-0.06011165477072966,0.029494663990850056,0.026298274751627628,0.0002593650850895967,0.00019929559451551738,0.0010048123109487625,0.0012715011788160067,-0.0014884223569121362,-0.03234258437931612,-1.8294965438891726e-10,-1.1335456038510013e-09,0.5676743487046931
SNA,l2,0,negative,5,29481.947368421053,-0.0413600948306286,-0.07790918448461248,0.03941606941919549,0.03500751364199135,0.00037552998175093276,0.0002901551375959155,0.0011911353250495232,0.00150745982548644,-0.0003773601295413135,-0.041104057024320025,-2.4908651660280226e-11,-1.1447812511147124e-09,0.5676743487046931
SNA,l2,0,negative,6,29481.947368421053,-0.050200264999999716,-0.09572047602450477,0.048572442164670986,0.04305240793095893,0.0005084175509682361,0.00039521422581637695,0.0013569188191238394,0.0017175504151822677,0.00023751366255269222,-0.05055530427228385,1.2778934206608672e-10,-8.197366341351967e-10,0.5676743487046931
SNA,l2,0,negative,7,29481.947368421053,-0.05886641075302366,-0.11278930727694031,0.05691017767743208,0.05084048674695971,0.0006562458838442308,0.000513478283831616,0.0015032083733708408,0.0019033128360203624,0.0002032211562886886,-0.05953202998549467,-2.53347985474907e-11,-5.753660450379564e-10,0.5676743487046931
SNA,l2,0,negative,8,29481.947368421053,-0.06886811173088397,-0.1305720304716787,0.06349237424679673,0.057780160177677564,0.0008171830849529272,0.000643852511233,0.0016328247141231293,0.0020684196314836394,-0.002925729660480622,-0.07007959815202126,2.4530558279582834e-11,-7.367483659186974e-13,0.5676743487046931
SNA,l2,0,negative,9,29481.947368421053,-0.07783574425486493,-0.14647544984220104,0.06847742748867092,0.0635313273371692,0.00099055951787741,0.0007858024009577297,0.001748949622180598,0.0022163732504010807,-0.0066188075081188204,-0.07994194598902407,1.1801719450615602e-10,8.646489488566022e-10,0.5676743487046931
SNA,l2,0,negative,10,29481.947368421053,-0.08785634474311321,-0.1618833064268652,0.07155584075567893,0.06797917886588707,0.001175047179735649,0.000938510920382224,0.001852576095775199,0.0023486274598609226,-0.01327288070707301,-0.09061698755189358,4.850414721302619e-12,1.6288414039531397e-09,0.5676743487046931
SNA,l2,0,negative,11,29481.947368421053,-0.0988351212598293,-0.17666483699921587,0.07299495809009696,0.07112993901729485,0.0013702821670681102,0.0011015751951443163,0.001945545837733624,0.0024673557451183035,-0.022524335302119364,-0.10196596474074071,-1.3718876958019102e-10,2.3009176505837873e-09,0.5676743487046931
SNA,l2,0,negative,12,29481.947368421053,-0.11058027168011568,-0.1909968521390532,0.07324078882901146,0.07346258638112832,0.0015753308030235901,0.0012741350004227654,0.0020288204642851166,0.002573607797617308,-0.03373533202431228,-0.11368652007881634,-4.405167803560705e-10,2.8810684605896938e-09,0.5676743487046931
SNA,l2,0,negative,13,29481.947368421053,-0.12204837155047839,-0.20444678624613014,0.07254453253459729,0.07494068056233769,0.0017897158520726682,0.001455928333097995,0.002103237313923764,0.002668901195373199,-0.045610885666600036,-0.12538127179655192,1.8328464431283038e-10,4.358769365573023e-09,0.5676743487046931
SNA,l2,0,negative,14,29481.947368421053,-0.13231747434793237,-0.21571152164134336,0.07169353906210825,0.0759764298333245,0.002013575960075328,0.0016466805720128646,0.0021698576540530707,0.0027542659041319894,-0.056440501129137836,-0.13533413972159591,5.425578709100275e-10,5.610278052729414e-09,0.5676743487046931
SNA,l2,0,negative,15,29481.947368421053,-0.1419045224956778,-0.22573053839657833,0.07064331890921467,0.07657317946922222,0.0022465841205808437,0.001845948914247629,0.0022297618530579947,0.0028308461338847294,-0.0667848566037476,-0.14448055699623485,1.0090766802628568e-09,6.8829888969240934e-09,0.5676743487046931
SNA,l2,0,negative,16,29481.947368421053,-0.14981754687609963,-0.2334621723088511,0.07008695618625722,0.07732443806288819,0.0024881671965047685,0.002053139953852863,0.0022835904285796516,0.002899579800088633,-0.07495883113424864,-0.15118500598973328,1.9305093349333725e-09,8.502288161024814e-09,0.5676743487046931
SNA,l2,0,negative,17,29481.947368421053,-0.15500910011602476,-0.23859512989000323,0.0698748022469438,0.07785308749945483,0.0027381358384488863,0.0022678993619454505,0.002331928294558984,0.0029612756017744005,-0.0800642307225204,-0.15551285734353495,3.0135526924750902e-09,1.0083293582893284e-08,0.5676743487046931
SNA,l2,0,negative,18,29481.947368421053,-0.15775740814557804,-0.24157264606641862,0.06980513528254993,0.07828949239871434,0.002995803133236075,0.002489647770325561,0.0023752192047757953,0.003016560803721849,-0.08258124643583536,-0.15777693344693802,4.089180886070605e-09,1.1646718816140512e-08,0.5676743487046931
SNA,l2,0,negative,19,29481.947368421053,-0.15691140844444676,-0.24112268910126655,0.07090074302173466,0.07948676339644437,0.003260087535078952,0.002717498352876092,0.002414142724585343,0.003066240247298367,-0.08033642954712476,-0.1558521735895169,5.615923039881934e-09,1.3515130824138048e-08,0.5676743487046931
SNA,l2,0,negative,20,29481.947368421053,-0.15422798672867613,-0.2387097745532251,0.07184438042955625,0.08042897719935212,0.0035304778919370006,0.0029508973088586076,0.002449238603548714,0.0031110188098289345,-0.07640388291007631,-0.15221886601936419,6.893557865626182e-09,1.5215821237159366e-08,0.5676743487046931
SNA,l2,1,positive,1,21054.157894736843,-0.02430858226842141,-0.01410705177365408,0.0036215427951911084,0.004622793286131002,-7.146784665606202e-06,-1.344821870811369e-06,-7.059124134061021e-06,-6.582187684323053e-05,-0.020701246786016647,-0.009551425654679327,-1.4039866834121022e-09,-4.684422059073057e-10,0.709874475457405
SNA,l2,1,positive,2,21054.157894736843,-0.06250989227371288,-0.03525400347268181,0.007587468130687044,0.010912541535042357,-1.943501140697194e-05,-3.6235581048635543e-06,-1.1230570718402251e-05,-0.0001238365198112654,-0.05495309297860766,-0.024468923197448905,-3.253456450538046e-09,-1.1818933202128568e-09,0.709874475457405
SNA,l2,1,positive,3,21054.157894736843,-0.10637875846688044,-0.06002535452970235,0.011432037768126353,0.017599692198627143,-3.468391062542254e-05,-6.210857599774951e-06,-1.6378214230758853e-05,-0.00017770763368322038,-0.09499778731662642,-0.04260958256873775,-4.4930161653417985e-09,-1.746379549984681e-09,0.709874475457405
SNA,l2,1,positive,4,21054.157894736843,-0.15231660104714279,-0.0865552501741134,0.01509267748258632,0.023803082413640174,-5.055546707070824e-05,-7.853660027519057e-06,-2.0183725361991524e-05,-0.00022615550371006088,-0.13729466801919052,-0.06298617914350797,-5.262201367410983e-09,-2.2192971821897434e-09,0.709874475457405
SNA,l2,1,positive,5,21054.157894736843,-0.19997279796412992,-0.11545964800370183,0.019618881030193845,0.030013065593811936,-6.492937726306207e-05,-7.512512247810112e-06,-2.2574644412362472e-05,-0.0002692582182553799,-0.18044142600936444,-0.08572335545388077,-5.053752915715498e-09,-2.3134876516753606e-09,0.709874475457405
SNA,l2,1,positive,6,21054.157894736843,-0.24392724754332862,-0.14268775332530842,0.025129295145176856,0.03595939943531041,-7.589354793735516e-05,-4.11426332797512e-06,-2.3341105358764823e-05,-0.0003074651130167355,-0.21889719083300435,-0.10703993501911198,-3.781556512998445e-09,-1.7527692473183145e-09,0.709874475457405
SNA,l2,1,positive,7,21054.157894736843,-0.28578743125077805,-0.16885503822530293,0.0308011637337217,0.0412175178375502,-8.195501431053869e-05,3.3546068820012517e-06,-2.4567247308692185e-05,-0.0003423108238529987,-0.255092791561518,-0.12797647761786993,-1.7828424691355953e-09,-1.0131461555810178e-09,0.709874475457405
SNA,l2,1,positive,8,21054.157894736843,-0.3241108573756999,-0.19352768227585693,0.037364928176514906,0.046113271861392795,-8.189279889326943e-05,1.5744219548468968e-05,-2.548213609493504e-05,-0.0003739226063584132,-0.28685330318374797,-0.14777258849528266,9.504253171972528e-10,3.0599135926799645e-10,0.709874475457405
SNA,l2,1,positive,9,21054.157894736843,-0.3589368533360814,-0.21603803795258292,0.04368677448968389,0.0504214851565009,-7.494984992617003e-05,3.362746380942803e-05,-2.6703562958273675e-05,-0.0004030885728683032,-0.3153517283874486,-0.16598601214681816,3.8718332088242855e-09,1.7583227742334636e-09,0.709874475457405
SNA,l2,1,positive,10,21054.157894736843,-0.3889669586892673,-0.23602732476923372,0.04930364281124922,0.054043061114116706,-6.062500529435299e-05,5.747051921378255e-05,-2.7999225620429045e-05,-0.0004295640555477903,-0.3397519327016386,-0.18235635356508517,7.4072943244549605e-09,3.626365841764748e-09,0.709874475457405
SNA,l2,1,positive,11,21054.157894736843,-0.41333212860634955,-0.25236889841730487,0.05410681317260541,0.056842661279841424,-3.864620384781632e-05,8.75054697941332e-05,-2.9263358332374048e-05,-0.00045363584284972705,-0.35929321379379264,-0.19589236195195592,1.1202131756379855e-08,5.558563091916185e-09,0.709874475457405
SNA,l2,1,positive,12,21054.157894736843,-0.43360206792797595,-0.26609723907776744,0.05802767071274601,0.05902352220546941,-8.998865275855917e-06,0.00012382091255730445,-3.052856017649248e-05,-0.00047545372372646415,-0.375613909731903,-0.2074253421266221,1.4908779297086192e-08,7.556845187425983e-09,0.709874475457405
SNA,l2,1,positive,13,21054.157894736843,-0.45058590073844274,-0.27806901739452927,0.06187740512485127,0.060946835085574684,2.83014441160648e-05,0.00016641184419615118,-3.1616313188113136e-05,-0.0004951745203959175,-0.38871179170683196,-0.2174509352229445,1.877583151296622e-08,9.762209876948069e-09,0.709874475457405
SNA,l2,1,positive,14,21054.157894736843,-0.46452093249786097,-0.2887490670490602,0.06526508699384972,0.062499038619450366,7.305452102960205e-05,0.000215253776638629,-3.290278802531106e-05,-0.0005134917811376877,-0.39921567072024927,-0.2265482543494778,2.305075767713835e-08,1.2084631141391867e-08,0.709874475457405
SNA,l2,1,positive,15,21054.157894736843,-0.47586980315097516,-0.2979484692865988,0.06820936627561605,0.06374866032719269,0.00012478371002742217,0.0002701044815816838,-3.4487217356292196e-05,-0.0005304024947719435,-0.4075701134014409,-0.2344600926052315,2.6981247107010312e-08,1.436736485794361e-08,0.709874475457405
SNA,l2,1,positive,16,21054.157894736843,-0.48495764099828753,-0.3053937138577582,0.07054773229199855,0.06455795654181999,0.0001830835432079552,0.0003306980097170495,-3.597555138933808e-05,-0.0005456655463600111,-0.41426276997732836,-0.24105070819174576,3.0737142102370104e-08,1.666083544563218e-08,0.709874475457405
SNA,l2,1,positive,17,21054.157894736843,-0.49184184774412304,-0.31103739502096595,0.0727062105729116,0.0653211851046575,0.0002476462390049612,0.0003969017631370038,-3.715137762014399e-05,-0.0005593390057569446,-0.41892510798270405,-0.24587862820343204,3.4327122550121866e-08,1.895549635981666e-08,0.709874475457405
SNA,l2,1,positive,18,21054.157894736843,-0.49602894362019695,-0.3146947802777145,0.07466484777145847,0.06582009107794781,0.00031783045052556364,0.0004682318153971814,-3.8411558073295e-05,-0.000571772692778103,-0.4210846392630052,-0.24897820892189354,3.769328106290526e-08,2.1155254112615818e-08,0.709874475457405
SNA,l2,1,positive,19,21054.157894736843,-0.49797377114979,-0.31661214051772846,0.07620220525368054,0.06591219422189452,0.0003931486817627205,0.0005443540138363531,-3.9592874477066554e-05,-0.0005830116718076383,-0.4214179689808834,-0.2507385805727794,4.110794043769915e-08,2.338102576680512e-08,0.709874475457405
SNA,l2,1,positive,20,21054.157894736843,-0.4981148475969977,-0.3172787369067079,0.07746009363660064,0.06569174836488799,0.00047301847154661346,0.0006247945962218075,-4.0685200503634455e-05,-0.0005931873159195169,-0.4202223764823569,-0.25155535571579013,4.4206997214574015e-08,2.554572757769667e-08,0.709874475457405
SNA,l2,1,negative,1,30145.842105263157,-0.004931671348749353,-0.010370519346960089,0.007378351231872723,0.005797245121362326,2.857622579663578e-05,2.200826931643756e-05,-4.130544961023578e-05,-3.597544312138557e-05,0.0024339508682814565,-0.004587241700638344,2.0897168640285126e-10,-3.0123563436688876e-10,0.5708317051380056
SNA,l2,1,negative,2,30145.842105263157,-0.010922529821669984,-0.025315671890724527,0.018360344742407515,0.013761653924494991,8.13324747790194e-05,6.300484169648571e-05,-8.040420759809347e-05,-6.855476513101122e-05,0.0074387436637687425,-0.011559568584140796,4.758502852060119e-10,-6.944767380279899e-10,0.5708317051380056
SNA,l2,1,negative,3,30145.842105263157,-0.018653419486281488,-0.042924456378670685,0.030950478267245635,0.02274241524546332,0.00015505448844378323,0.00012107141113265851,-0.00011807973084397955,-9.958552268297778e-05,0.012334033860991777,-0.020160556385237643,3.224278260703207e-10,-1.1404799666646066e-09,0.5708317051380056
SNA,l2,1,negative,4,30145.842105263157,-0.02782534726646956,-0.06228349598050906,0.04250976561056617,0.031188959482905395,0.00024728763873750484,0.00019479852205422387,-0.0001529463103874329,-0.00012803457650264474,0.014778759793363225,-0.031027774077381897,1.2091653219051492e-10,-1.5253298217455182e-09,0.5708317051380056
SNA,l2,1,negative,5,30145.842105263157,-0.0398323237590058,-0.08411924114134284,0.05339082141958257,0.039686585737088165,0.00035625301773784164,0.00028323624927130306,-0.00018480276297525253,-0.00015342087390245193,0.013729947837192204,-0.04430284149908371,-7.814714561205668e-11,-1.4701978833628133e-09,0.5708317051380056
SNA,l2,1,negative,6,30145.842105263157,-0.05211611789699905,-0.10505902361556482,0.0626272441172975,0.04765753795629692,0.0004805433566609965,0.000385763415403982,-0.00021386133783367478,-0.00017595983277938346,0.01077780802201872,-0.05719168319217063,-2.1710705783253507e-10,-1.1155273098104553e-09,0.5708317051380056
SNA,l2,1,negative,7,30145.842105263157,-0.06417602795337643,-0.12542401021224156,0.07020768759051832,0.054778380711437515,0.0006190767342400442,0.0005018025935284814,-0.00024062536797768048,-0.00019673625884133043,0.006410110141438256,-0.07034056413413686,-8.619660068839108e-10,-9.680200007179393e-10,0.5708317051380056
SNA,l2,1,negative,8,30145.842105263157,-0.07646831742341853,-0.14506325154674646,0.07571617257593244,0.0609710328824196,0.0007709305599789849,0.0006307689131474806,-0.000265422733185951,-0.00021583776269196238,-0.0002466380243911427,-0.08367728776356531,-1.0036980766591727e-09,-2.4969394226937127e-10,0.5708317051380056
SNA,l2,1,negative,9,30145.842105263157,-0.08792820221825648,-0.16311434394940766,0.07985303015016028,0.06624312218980281,0.0009353711031185583,0.0007722296732266837,-0.00028889022063954226,-0.00023385108473036073,-0.007428692309421512,-0.09633284256969793,-1.1238043259766775e-09,6.014105815401332e-10,0.5708317051380056
