arm,task,unit,m0,dm,cnorm0,fossil,zbar0,pos0,dep_task,align_task,dnorm2,cos_task,gpos,gneg,split_identity
SNA,23,69,0.005245045945620015,-0.003702342580848434,3.511659491400818,0.6172953480557345,1.0419069834087638,0.890625,0.43665779588439685,-0.1385223756848098,0.29813542019958383,-0.029847429051568224,0.024153104654632607,-0.004465804986605203,8.215650382226158e-15
SNA,23,70,-0.003759470750305716,0.001999415069915308,3.5329614781026057,0.9700171304101325,0.31857816822035934,0.603515625,1.4493360102928796,-0.5974902463951605,0.8518457638977228,-0.07023884814979274,0.018378099888535823,-0.016549096604827035,8.215650382226158e-15
SNA,23,71,-0.009400845382107054,-0.005595034084261882,2.9613066524644944,0.4930300896308239,-0.016055210568711384,0.509765625,0.3706480207376441,-0.3750774640992738,-0.004429443361628316,-0.10402237147752867,0.05411399919256124,-0.03029020930548558,8.215650382226158e-15
SNA,23,72,-0.005672228390517839,-0.004878194401591858,2.852144858593863,0.5015368691139843,-0.1936483219217381,0.404296875,0.9165548526560274,0.03342764723397301,0.9499824998899999,0.006121037002316047,0.011290610656586611,0.013805418403642689,8.215650382226158e-15
SNA,23,73,-0.019748366141111175,0.0021010120717201825,3.2525439375584386,0.8662106496458981,-1.516746421593317,0.04296875,0.6059955017423183,-0.2966034116321551,0.30939209011016366,-0.05857176000679003,0.005785865900733116,-0.012623854043391156,8.215650382226158e-15
SNA,23,74,-0.01785043155000587,0.002146743501530831,3.058673537455695,0.603463564309995,-1.1890700383003339,0.10546875,0.6218788358915112,-0.33553418542115593,0.2863446504703546,-0.06955378432981847,-0.01107741629465575,0.0019847679051229724,8.215650382226158e-15
SNA,23,75,0.0021110535892928184,-0.002914530370951389,3.3234746470309764,1.0709545239928837,-0.6433927771341956,0.228515625,0.30512609879941094,-0.645210294874763,-0.34008419607535245,-0.17572730325841526,0.06950605612189056,-0.0573480489191098,8.215650382226158e-15
SNA,23,76,-0.011471884507546765,-0.0012008850529554714,3.121565755665432,0.6526609479758129,-0.9111190006137765,0.1796875,0.9122563852325143,-0.38749013645054176,0.5247662487819724,-0.06498299335783081,0.014622743085477632,-0.006990910579248175,8.215650382226158e-15
SNA,23,77,-0.011735271384465278,-0.0020985590858289237,3.2330186072330243,0.7305703280816527,-0.24208480406254443,0.42578125,0.5624840779203061,-0.34763576386558626,0.21484831405471816,-0.0716854692736691,0.05039146755671108,-0.03285252534818405,8.215650382226158e-15
SNA,23,78,-0.015030855257018815,0.0003753455505328935,3.153918248100161,0.6504617986911481,-0.4044612710998088,0.30859375,1.0987987367844727,-0.3077194537365283,0.7910792830479405,-0.04653882879003403,0.0026600973431182783,-0.004325882499628329,8.215650382226158e-15
SNA,23,79,-0.009323100266472614,0.005879501930613585,3.1193690339811275,0.5538245240855082,-1.6633605195476218,0.021484375,0.5828985082414604,0.08447141515528762,0.6673699233967465,0.01773440188050073,-0.027954306581822703,0.007301951854128006,8.215650382226158e-15
SNA,23,80,-0.016937325964256754,0.001981146954648818,3.235239199372646,0.3453605728145725,-1.261847953084458,0.05078125,0.32521290412024206,-0.42407577802239194,-0.09886287390215287,-0.1149272965960669,0.029150989535570375,-0.037708111014307696,8.215650382226158e-15
SNA,23,81,-0.006640772287974702,-0.0009007316463367339,3.384492443876348,0.7205734540721425,-0.5479285334473135,0.28515625,0.5385829827121652,-0.40715834557480146,0.13142463713736063,-0.08196217657307703,0.06637185914184324,-0.0640543596633847,8.215650382226158e-15
SNA,23,82,-0.004433053987436231,-0.0008843404278529667,3.128703719523724,0.9895611977200671,-1.3071256245837204,0.09765625,0.5754254104005072,-0.12977111044552625,0.4456542999549882,-0.027339405635195702,0.006619262646163373,-0.005196780049741999,8.215650382226158e-15
SNA,23,83,-0.012059286140913396,0.0006107659887768052,3.216493466183918,0.6666572728917197,-1.2937606025598243,0.076171875,0.4029437267045424,-0.4779167160991987,-0.07497298939465402,-0.11703542930164011,0.061046155435540275,-0.056845100174787895,8.215650382226158e-15
SNA,23,84,-0.0056822335634710815,0.00021669520905635714,3.1720489123596542,0.6627648923834737,-0.6720179788828665,0.232421875,0.4536312533911935,-0.3950082621469092,0.05862299124428816,-0.09244529751254686,0.04533924646806232,-0.043457745092061066,8.215650382226158e-15
SNA,23,85,-0.006504114990130635,0.0012806905965868363,3.2272542659518595,0.47087382573270425,-0.5231260138771346,0.259765625,0.722037209603559,-0.2825905777077965,0.4394466318957626,-0.05152460943896272,0.020055155241813262,-0.01655540379258004,8.215650382226158e-15
SNA,23,86,-0.020596317665060305,0.0024697122057845324,3.2142005485227547,0.7087252259412951,-2.1040444880159725,0.00390625,0.6519594431360342,-0.5204048826383144,0.1315545604977224,-0.10026009366961047,0.007465024007068673,-0.01528720011903173,8.215650382226158e-15
SNA,23,87,-0.01221943547697803,0.0021948042039166087,3.1220199138951084,0.8889440463605088,-0.764002893218225,0.2578125,1.1819625995346714,-0.2810821910395299,0.9008804084951407,-0.04140624031685749,-0.003583307424625974,-0.015221234368055482,8.215650382226158e-15
SNA,23,88,-0.02169240192010968,-0.0024628344153268503,3.2936686884404556,0.5910481439635619,-2.78903801951891,0.0,0.7040198659321262,-0.1929570372569281,0.5110628286752057,-0.03491067598508925,0.006840749438050887,-0.007137818610276533,8.215650382226158e-15
SNA,23,89,-0.012029734401670683,-0.000944455496191578,2.963812075589371,0.5775030741005894,-0.9238129060860418,0.08984375,0.6257033134607639,-0.5423669989579005,0.0833363145028585,-0.11567203342076765,0.05328490793538,-0.040849599477896535,8.215650382226158e-15
SNA,23,90,-0.008062012787098755,-0.003957907794088257,3.0889504567804584,0.722433737992636,-1.3312842044919426,0.060546875,0.8017796135492717,0.2394082317267045,1.0411878452759762,0.04327834411814779,-0.006680404171467165,0.022311617828000774,8.215650382226158e-15
SNA,23,91,0.0028688805009644096,0.002294425414331677,3.4160832498124067,0.5743930469056592,-0.8510703645703219,0.10546875,0.5288896751423438,-0.33069395800428425,0.19819571713806106,-0.06655570285752448,0.010191757963066114,-0.01731235396819801,8.215650382226158e-15
SNA,23,92,-0.011591538882514994,0.0015288251226444768,3.198409538348422,0.7806368094229366,-1.9564392093606018,0.025390625,0.29114659060971126,-0.2045796242404554,0.08656696636925432,-0.05927102729853884,0.02566004177844207,-0.036452021783506275,8.215650382226158e-15
SNA,23,93,0.020723257298024173,-0.0020704388197354626,3.427964174300031,0.5746062159523578,1.5770070039245916,0.970703125,0.8214574555750678,-0.6917278928910757,0.1297295626839965,-0.1113208414382267,0.06988750148893909,-0.038670825044673875,8.215650382226158e-15
SNA,23,94,-0.011897529792208286,-0.002061552498238765,3.134223495309615,0.8358734419738988,-0.9479919345003848,0.150390625,0.9779891363670171,-0.4240919300840485,0.5538972062829686,-0.06841211791296689,0.030617146189574694,-0.020184627666541843,8.215650382226158e-15
SNA,23,95,-0.01040032527906969,0.0023609123726559197,3.1984546362867454,0.6037683704468125,-1.4830035550311933,0.025390625,0.563541450600928,-0.13381341327912366,0.4297280373218033,-0.027865479764843416,0.006031223954148169,-0.013255349519412521,8.215650382226158e-15
SNA,23,96,-0.0004303204293824003,-0.0019375081432539143,3.1584184611014487,0.5729908474570247,0.07758714365628358,0.55859375,0.34987438521780556,-0.12465838041727688,0.22521600480053117,-0.03336304957943726,0.03300223979978751,-0.02015774757636961,8.215650382226158e-15
SNA,23,97,-0.0033441335537914636,-0.006758407445677594,3.1877317280715194,0.5964513518285378,0.09243477188975313,0.580078125,0.6040585156674652,0.10605638440058279,0.7101149000680458,0.021403537162547105,0.03368972192899393,0.0017542623102139209,8.215650382226158e-15
SNA,23,98,-0.01135778145015008,-0.0028509681486152023,3.241296077670704,0.741425072337142,0.30033243051378045,0.6484375,0.3598393100452406,-0.0664061300237296,0.2934331800215144,-0.017076747991196017,0.046526218533852214,-0.01985122564185732,8.215650382226158e-15
SNA,23,99,-0.007366120326859883,-0.001166717269147835,2.9884682867052037,0.5132357968361251,-0.8406112490406994,0.130859375,0.48985414164072255,-0.3879792046673729,0.10187493697335448,-0.09274626073184768,0.034819283765066,-0.0310109070032264,8.215650382226158e-15
SNA,24,0,-0.013620125112519955,0.002304195910747527,3.5139102409128995,1.0401476097019,-2.1697519201007567,0.01171875,0.6626509710944231,-0.44011989651060707,0.22253107458381471,-0.07693215951435607,0.020782738361367126,-0.03734769435549127,1.2712053631958042e-14
SNA,24,1,-0.0039490747621111575,-0.00024147475813856816,3.4366526165017333,0.9408391479561804,-0.7023880945865888,0.263671875,0.5808681039189499,-0.18599998358733943,0.39486812033161556,-0.03550655280978841,-0.0006373478840879386,-0.0070097048674612914,1.2712053631958042e-14
SNA,24,2,0.0028846112855759128,-0.007080928221746623,3.3568643301121073,0.856325430474406,-0.034613751767265236,0.45703125,0.20154036095620056,-0.2975273114209205,-0.09598695046472372,-0.09871474700834301,0.08741543369254823,-0.044022953209393645,1.2712053631958042e-14
SNA,24,3,-0.01998649559610218,-0.004865517513187991,3.2212776338337874,0.6436939882236193,-0.664892696659581,0.193359375,0.4230145012263108,-0.09966666913235536,0.3233478320939618,-0.02378560288119837,0.005448838189793274,0.01439910824656361,1.2712053631958042e-14
SNA,24,4,-0.0037452180160694203,-0.0003746625109725956,3.080196919090826,0.6227101077784105,-1.1387979022712345,0.1015625,0.6219081148890666,-0.16904022941309382,0.4528678854759729,-0.03479513163315817,-0.00432890573550102,0.012473310823134583,1.2712053631958042e-14
SNA,24,5,-0.014664548558765983,-0.0017433948431349842,3.294990757972146,0.5392717032864357,-1.7223018683912283,0.025390625,0.31851167853144824,-0.16011421550406207,0.1583974630273861,-0.04305097731598524,0.009721795341878179,0.0020894679434073906,1.2712053631958042e-14
SNA,24,6,-0.006860621167310901,0.0016995668431672108,3.275362211129519,0.6132138438269815,-1.1994631696542812,0.083984375,0.44013820234385087,-0.07165336968189417,0.3684848326619594,-0.01648742209848232,0.02087769064580318,-0.02639268042515638,1.2712053631958042e-14
SNA,24,7,-0.004365687346502715,-0.0025000938518058655,3.370523890931395,0.6166528375121243,-1.011099677051329,0.1015625,0.3414467184368862,0.01902923024909831,0.3604759486859823,0.004830947789894248,0.023177209009538447,-0.01027052177532098,1.2712053631958042e-14
SNA,24,8,-0.01017112360251322,0.00416093197323715,3.2732132828596594,0.4342624980610701,-1.3810027048318054,0.029296875,0.4667295793059474,-0.26979748695761796,0.1969320923483302,-0.06032550091882697,0.024602679386484035,-0.046408108289943975,1.2712053631958042e-14
SNA,24,9,-0.003247208756429431,0.0012477430842335112,3.658627270236414,0.7698236077997052,-0.8652037631074374,0.185546875,0.4918681662781631,-0.38742767698481806,0.1044404892933457,-0.07549498823435928,0.03535199332259913,-0.038146014402149465,1.2712053631958042e-14
SNA,24,10,-0.005204851650145132,-0.0022174871874085567,2.9049775118870493,0.72598988611469,-0.3438839543382436,0.318359375,0.7655970430237286,0.26714513375865545,1.0327421767823832,0.052550200028870744,-0.007519206311580126,0.01744505103320306,1.2712053631958042e-14
SNA,24,11,-0.0072103967256912345,-0.0023450442964271395,3.537467136413251,0.9071930832391546,0.4576325851134423,0.673828125,0.8529807172687272,-0.4307974055640329,0.4221833117046998,-0.06592969442231303,0.06716067990351955,-0.042519669065312855,1.2712053631958042e-14
SNA,24,12,-0.010454986048063468,0.0021713927141105635,3.2406818053766764,0.8746703733923199,-1.8134431311680852,0.037109375,0.7751833256249505,-0.07552835477984102,0.699654970845117,-0.013235532749764302,0.013652143667876798,-0.01466712054722218,1.2712053631958042e-14
SNA,24,13,-0.01042807873816818,-0.008175585600318818,3.425120150603087,1.0190723975087463,-0.46873574932156187,0.34375,0.9192795902342736,-0.22421199695867644,0.6950675932755974,-0.03413730491306554,0.04610354915999053,-0.011638160605014193,1.2712053631958042e-14
SNA,24,14,-0.010174200274693193,-0.0007727456545070495,3.1142108700065894,0.39989952432594417,-0.6676960692142953,0.126953125,0.3577399649166813,-0.33595018433972795,0.021789780576947138,-0.0901806044230012,0.024047702755225574,-0.026336535978637585,1.2712053631958042e-14
SNA,24,15,-0.003607564423140391,-0.0005988243331996404,3.1129632666675526,0.3616649294107313,-0.1107872552761086,0.431640625,0.9709309771554845,-0.23132408467707005,0.7396068924784114,-0.037707060875293824,-0.002686075354841985,0.013527299455492171,1.2712053631958042e-14
SNA,24,16,-0.0060168466458277664,-0.006790537417702798,3.115906054402605,0.535887446130182,-0.1871870556543122,0.455078125,0.4357389792991093,-0.2914069721069043,0.1443320071922063,-0.07083899345788969,0.07620799750532906,-0.04264974823949816,1.2712053631958042e-14
SNA,24,17,-0.008637446899767235,-5.069647814169301e-05,3.1381365634386507,1.0383372268714006,-1.689636483394579,0.076171875,0.5385093592498781,-0.13924529287736878,0.3992640663725098,-0.030233056831472652,0.0047559480662252756,0.005466739091818389,1.2712053631958042e-14
SNA,24,18,-0.0036431933328217106,0.0035614581833660654,3.2601323447606685,0.4832241728206684,-0.35712111266554536,0.328125,0.8377037661502376,-0.3967038587525765,0.4409999073976554,-0.06647463550610451,-0.003255270300045738,-0.03243805791126132,1.2712053631958042e-14
SNA,24,19,-0.007014286349472894,-0.001998403591438101,3.300283413589062,0.8692097597264921,-0.32841710028060583,0.3671875,0.5820138231506943,-0.7731557037222501,-0.19114188057155346,-0.15353913230234614,0.08795478804845758,-0.07294361039722765,1.2712053631958042e-14
SNA,24,20,-0.007059256786862756,0.0036618175357275803,3.536819026461009,0.5701762112278246,-1.2902487048867832,0.06640625,0.7843592630961422,-0.24577937025299876,0.5385798928431402,-0.039232418238111584,0.017576247883116975,-0.035961195914891074,1.2712053631958042e-14
SNA,24,21,-0.0037209060181905853,-0.0017868385197502654,3.271089313985932,0.7671473817793732,-0.6730061216905934,0.234375,0.8277474183022109,-0.17234313333487822,0.6554042849673269,-0.028954939985046897,0.0004444178567482252,0.011477406374138936,1.2712053631958042e-14
SNA,24,22,0.0064271054361597635,-0.00872506539064712,3.4647330407044543,1.077050762332173,1.6345358392946454,0.900390625,0.6529954813135234,-0.6047084966227032,0.04828698469082049,-0.10799190679758311,0.10893753957821163,-0.01932786851118211,1.2712053631958042e-14
SNA,24,23,0.00965516914465186,0.00306327651562743,3.598403405345822,0.7075697907557725,0.6393410515957096,0.775390625,1.0884875352539534,-0.5866540775880307,0.501833457665926,-0.07813228378697591,0.0002663124848415804,-0.025093358784063477,1.2712053631958042e-14
SNA,24,24,-0.009006864696876081,0.005598213373063195,3.2164628089205936,0.6064909765757265,-0.59923798698164,0.21875,0.8174131773870168,-0.0910268025244679,0.7263863748625408,-0.01565092248626217,-0.041994190253948536,0.015814081960144968,1.2712053631958042e-14
SNA,24,25,0.006079011417438908,-0.0010553200427146265,3.1660554148193474,0.8471609715170406,1.2358276885458377,0.88671875,0.7809020350037417,-0.31126198488915524,0.4696400501145863,-0.05562618779691336,0.01898125812207184,-0.01391791248524952,1.2712053631958042e-14
SNA,24,26,-0.00387925494910911,-0.0007940376877295664,3.157914204880682,0.4241446186895137,0.05467345406411104,0.501953125,0.2763824759711781,-0.06355049992093612,0.21283197605024462,-0.01913962380156688,0.00997677107793537,-0.005471055128047624,1.2712053631958042e-14
SNA,24,27,-0.000843040008179259,0.0008582322749060332,3.376359013343874,0.9731381284110385,-0.06018260530049488,0.47265625,0.7281966316441244,-0.4461879830576292,0.2820086485864941,-0.07743100949741702,0.04431289514173343,-0.042916946746793444,1.2712053631958042e-14
SNA,24,28,0.002819121680287787,-0.006598376983452094,3.3502234847512082,1.08069204777174,0.7629310907763516,0.78125,0.5788760173405869,-0.18271357774455763,0.3961624395960257,-0.03584051724675963,0.08522593868628406,-0.040015256080465654,1.2712053631958042e-14
SNA,24,29,-0.0031928318754320833,-0.003811583069358337,3.265180614624793,0.6460442271622894,0.037311492499337844,0.552734375,0.5599808549015324,-0.5110465365414969,0.0489343183600397,-0.1045771145137611,0.047805194766855255,-0.026936957793905186,1.2712053631958042e-14
SNA,24,30,-0.0034404360406611253,-0.00047266866603218127,3.3556729139752455,0.6058143757298443,-0.12426861552555574,0.44140625,0.8870699893710434,-0.4135635127902357,0.4735064765808126,-0.06542649484564456,-0.0040191733677135445,0.01261424940660541,1.2712053631958042e-14
SNA,24,31,-0.014338844412011486,-0.0009538522485808221,3.1461722539666224,0.7588300986113911,-0.37765093361252594,0.3203125,0.3192225997595247,-0.7340635053290945,-0.41484090556956943,-0.20647825716954768,0.052608694105192956,-0.04941660013700318,1.2712053631958042e-14
SNA,24,32,-0.004658879614666779,0.0007170952568435037,3.3970768575566064,0.5818917435709733,-0.22492830104545192,0.3984375,0.7363608701684417,-0.5748597027669811,0.16150116740145748,-0.09860096071022424,0.0471291298934539,-0.0455965692257583,1.2712053631958042e-14
SNA,24,33,-0.002756884996563954,-0.005334794443709208,3.220352279340387,0.5510548423869458,-0.09218167933304813,0.4453125,0.32920396682582853,-0.14712658607544607,0.18207738075038193,-0.03981303170647885,0.026693583955703242,-0.004217288605718041,1.2712053631958042e-14
SNA,24,34,-0.010420330589410269,-0.009020111332110706,3.423493085326157,0.7300928654683364,-0.6137347701875866,0.251953125,0.6277709300664461,-0.09709138172379247,0.5306795483426558,-0.017897016166277015,0.02334480315311573,0.020711186655205716,1.2712053631958042e-14
SNA,24,35,0.0027173770338832785,-0.0008829243235447156,3.7762535036852376,0.7646069658168485,0.05978970815921597,0.517578125,0.5218619200670119,-0.1832422105006169,0.3386197095663963,-0.03358586835350719,0.014824591472857843,-0.013968760619349476,1.2712053631958042e-14
SNA,24,36,-0.00035425260804393996,0.0036012153138787486,3.279298729888846,0.7745867775751143,-0.027811450580499653,0.4609375,1.117033552311157,0.10929333850874191,1.2263268908199034,0.01576701957037803,0.0031417785540836457,-0.025910996278570186,1.2712053631958042e-14
SNA,24,37,-0.009238462917391171,-0.0007256704000387893,3.344887803273953,0.6643816512496884,-0.9912130553059494,0.15234375,0.8495988176936109,-0.30347538748674857,0.5461234302068654,-0.049215848209547275,0.030484746438079916,-0.014118423380393812,1.2712053631958042e-14
SNA,24,38,-0.004961913295694697,0.0029207300444331666,3.40602889863168,0.8373882823469339,-0.8170377424972157,0.203125,0.5471336000616118,-0.15378844343344364,0.39334515662817005,-0.030520994745261043,0.01671521285863031,-0.028792971775913456,1.2712053631958042e-14
SNA,24,39,-0.0005629555495145222,-0.0008987378826402297,3.2993845136812374,0.7042386034564863,-0.8805692433969804,0.14453125,0.3061051934560749,-0.2807236247464347,0.025381568709638813,-0.07689191667294008,0.06342430980616974,-0.06223084353354612,1.2712053631958042e-14
SNA,24,40,-0.0061774424040153255,-0.0017657323890417416,3.355980415985192,0.5546198718803653,0.43179226574614815,0.75,0.8475188172545189,-0.5054840617033746,0.3420347555511487,-0.0818056647909944,0.010966466300613617,-0.00431938668468348,1.2712053631958042e-14
SNA,24,41,-0.012638216507926996,0.0009962127253541465,3.3962102560923686,0.6206016794676436,-1.2778599992249093,0.107421875,0.3506826440569686,-0.14224365184987253,0.2084389922070944,-0.035363170300962796,0.0067403107475707226,-0.00706273649281619,1.2712053631958042e-14
SNA,24,42,-0.007655237002428312,-0.0010627450261678417,3.4467579654336693,0.6428370858698526,-0.44218524241957075,0.30859375,0.8164695772445888,-0.11365991274805345,0.7028096644965345,-0.018247212564980256,0.02770894550343975,-0.019930780271723278,1.2712053631958042e-14
SNA,24,43,-0.005853449533913368,-0.015178315117982885,3.3508083310202457,0.4575848537714181,-0.173504982803549,0.384765625,0.8336161598948981,-0.2751935777948862,0.5584225821000146,-0.044975463720143126,0.02703220127361651,0.08418275841359833,1.2712053631958042e-14
SNA,24,44,0.003305333377098503,-0.007610627042892268,3.190127682188429,0.6622094582289992,0.7163448328944825,0.822265625,0.5254252576930695,-0.2390711881881486,0.28635406950492026,-0.051693234313013724,0.06345298077400097,-0.018910306471392697,1.2712053631958042e-14
SNA,24,45,-0.010886459969028971,-0.0011848441435529575,3.181897602329974,0.5449728184743682,-0.8212394775522486,0.177734375,1.0220399476658941,-0.1224330026312707,0.8996069450346198,-0.019030419858169337,0.013912490254802328,-0.008616796947615996,1.2712053631958042e-14
SNA,24,46,-0.013969258608298963,-0.004152954325658058,3.234929829359025,0.7869602799621295,-0.5297376554305445,0.3125,0.5927072125355208,-0.18565298435744293,0.4070542281780778,-0.03727236655774442,0.040343257292599556,-0.010996168374291083,1.2712053631958042e-14
SNA,24,47,-0.0013166090188025585,0.003713776641893209,3.003056261970593,0.7190670508767498,0.03290913753865961,0.51953125,0.8131328879203358,-0.11791992857818707,0.695212959342145,-0.021772734644427,-0.024528180426060982,0.005527680345075922,1.2712053631958042e-14
SNA,24,48,-0.008495936790681374,0.004276129996460263,3.1446624575669535,0.6845727047513182,-1.4499786557692824,0.064453125,0.8299080149326524,0.09464170196754498,0.9245497169001968,0.016518230829251673,-0.015033735220938187,-0.004167750437438141,1.2712053631958042e-14
SNA,24,49,-0.01159016977796956,0.0020323911578126034,2.971035215403639,0.8730224918453645,-1.509573143852604,0.044921875,1.3118645852902677,-0.019839772668360473,1.2920248126219107,-0.002915106275086821,0.0035911337512941027,0.0013988091272637627,1.2712053631958042e-14
SNA,24,50,-0.015576926299097384,-0.005431800146819728,3.258689135893467,1.353805996393604,-1.221652563103306,0.232421875,0.6719323621408683,0.09168620944046449,0.7636185715813273,0.01716201631796376,-0.0004175905850569732,0.019879647145662743,1.2712053631958042e-14
SNA,24,51,0.0002453053665314136,-0.0023437537940146852,3.5376180847155494,0.562164457078908,0.10814811145579444,0.552734375,0.9180329748301945,-0.46977857008308516,0.448254404747102,-0.06929838606030767,0.03860539373902466,-0.004987558292157754,1.2712053631958042e-14
SNA,24,52,-0.007829998351061643,-0.0018515265502795683,3.3105913858344107,0.6035264348313406,-0.8016802929739975,0.150390625,0.8376696575672079,-0.014494423186311917,0.8231752343808996,-0.0023918226180372564,0.006395175950536616,0.0032878567245232006,1.2712053631958042e-14
SNA,24,53,-0.008864793746805827,0.00034180478141191615,3.305840164426282,0.6229447890487536,-0.9681284555964521,0.125,0.4674802952914281,-0.244146993654159,0.22333330163727005,-0.05400797308385075,0.014128996957545395,-0.010657125081377627,1.2712053631958042e-14
SNA,24,54,-0.00546110807356724,-0.002193719449957031,3.293028833742976,0.6837042674242151,-0.32302809298995566,0.380859375,0.684614420337389,-0.23590594060381548,0.44870847973357364,-0.04329027324675222,0.0379803519154879,-0.02412116569679506,1.2712053631958042e-14
SNA,24,55,-0.010273263253835391,0.003957964628764848,3.2105805365121904,0.7435093661312774,-1.0154730437025985,0.11328125,0.875946991792732,-0.05295099537853082,0.8229959964142051,-0.008810927982404099,0.0032860825168791593,-0.01886267365418927,1.2712053631958042e-14
SNA,24,56,-0.008444749570525328,0.004705224966788331,3.072937094184952,0.337783000377203,-0.5868179107553732,0.19140625,0.442102471203197,0.1810408729081317,0.623143344111325,0.044302832948049375,-0.006019807634440218,-0.010303009469152509,1.2712053631958042e-14
SNA,24,57,-0.0009294298800582788,0.002776405516020272,3.384414322335398,1.116774438459148,-1.3690096459427,0.083984375,0.22487968254274487,-0.2616629573549232,-0.036783274812178135,-0.0815180187560885,0.013299902703852631,-0.03703026642343979,1.2712053631958042e-14
SNA,24,58,-0.00983806857797093,0.0034208729548760087,3.3805551709713275,1.270166496002433,-1.056633859837182,0.224609375,0.831788489640475,-0.5993101087382036,0.23247838090227013,-0.09719124072377405,0.018957087652833694,-0.024513661787579688,1.2712053631958042e-14
SNA,24,59,-0.013613792937297947,0.0034360884220980257,3.231937033011006,0.39364631064926064,-1.5473308007737578,0.01171875,0.8757233620460596,-0.4929687675266437,0.38275459451941707,-0.0814972680503145,-0.016121252088876912,-0.011620871272354597,1.2712053631958042e-14
SNA,24,60,-0.024890614000701226,0.00648928027483783,3.567192641262572,0.8179177783809909,-3.656639115904201,0.0,0.35863468624506994,-0.22254514497057398,0.13608954127449202,-0.052087728604454195,0.007923422241805663,-0.0623305365073942,1.2712053631958042e-14
SNA,24,61,-0.019105811942998634,0.007558908804454339,3.3000555888418726,0.6561750102237873,-1.9353618261910204,0.017578125,0.7992994689209141,-0.382844467760459,0.4164550011604593,-0.0648808248178568,0.010248245337775647,-0.037318173392707786,1.2712053631958042e-14
SNA,24,62,-0.026793551552702632,0.007717687222756648,3.3491300551503804,1.2156742682808297,-3.7728713710570423,0.005859375,0.6471950231750015,-0.4135165084132666,0.23367851476173307,-0.07673849179290232,0.0043677485198974015,-0.04023187161306232,1.2712053631958042e-14
SNA,24,63,-0.015738533564078297,-0.004301874893149128,3.0512814835310387,0.26169482367200597,-1.8707061725610528,0.0,0.8219154809371443,-0.04627221744261999,0.7756432634945245,-0.008363623276709914,0.0018321445551556896,0.014028144661712238,1.2712053631958042e-14
SNA,24,64,0.00454162765658696,-0.006251602081886407,3.214982112684752,0.4698417716860735,0.47348888915708154,0.759765625,0.6246545161941888,0.09424347520779694,0.7188979914019828,0.018544827309453223,0.07447723850922795,-0.045595384058960575,1.2712053631958042e-14
SNA,24,65,-0.0022108622080887303,-0.003523536224580615,3.225485288583441,0.513685395372871,0.48577968997381127,0.740234375,0.5280252231923078,-0.16862333787211886,0.3594018853201888,-0.035972058113579584,0.03316441183232737,-0.007660226846137183,1.2712053631958042e-14
SNA,24,66,-0.00142598927691417,-0.0002753292328912833,3.4469727699303925,0.6063258688815326,-0.08070627067827636,0.478515625,0.39151384235547715,-0.5321679875126633,-0.14065414515718366,-0.12336936717135419,0.06747843850244954,-0.06465179396434122,1.2712053631958042e-14
SNA,24,67,-0.006052001123713794,0.00023332105598567422,3.323767276368343,0.5870639884662937,-1.0135142272059265,0.087890625,0.3020656477079379,-0.2455394819073755,0.05652616580056247,-0.06720631182720156,0.017988616968231282,-0.019549859555415227,1.2712053631958042e-14
SNA,24,68,-0.0054118792705056115,-0.00023169723632162,3.698765003226996,0.6235488033185917,-0.808685873369865,0.177734375,0.3234793308484153,-0.18690430830423282,0.13657502254416976,-0.04442314572325975,0.04316132964860304,-0.0407336735174814,1.2712053631958042e-14
SNA,24,69,0.0015427033647715783,0.0027818538095632467,3.5538553436718603,0.7527190217973709,0.2992072808481985,0.626953125,0.8025665508191402,-0.42770719680810415,0.3748593540110292,-0.06717014539218319,0.005751162707949572,-0.021891433658696894,1.2712053631958042e-14
SNA,24,70,-0.0017600556803904046,-0.011327997869891415,3.651528798962795,0.8284466736296343,1.578019369544113,0.98046875,0.3142606719523834,-0.5985330720917471,-0.28427240013936306,-0.14619698260501612,0.24062644040661108,-0.06503611419023714,1.2712053631958042e-14
SNA,24,71,-0.014995879466368933,-0.0025503804994866873,2.9605586713606677,0.5072065405719182,-2.112316751349807,0.00390625,0.4050161259024036,0.021040505567566842,0.4260566314699705,0.005583626316699537,0.004772318861554965,0.01115597866218678,1.2712053631958042e-14
SNA,24,72,-0.010550422792109703,0.00027548508678963175,3.0140857310788967,0.6354441737775903,-1.3261000451128087,0.044921875,0.601306359388057,-0.03429904526922171,0.567007314118829,-0.007337507130082101,0.03131241604069925,-0.023092543294024583,1.2712053631958042e-14
SNA,24,73,-0.017647354069390993,-0.002541737437802431,3.2997627423586557,0.6361248133841522,-1.1098290355108482,0.1328125,0.41484820549925094,-0.3157227391906934,0.09912546630855879,-0.07427600621359426,0.04940101841706987,-0.028945932229305547,1.2712053631958042e-14
SNA,24,74,-0.015703688048475037,-0.0023417845901831805,3.1051293788185523,0.48030629287224536,-0.9328788177299188,0.134765625,0.3559000569387927,-0.04363919979442265,0.3122608571443717,-0.011778854407397262,0.02534081072189909,-0.017818580358458288,1.2712053631958042e-14
SNA,24,75,-0.0008034767816585669,0.0026377446276492954,3.2719106854225593,0.547246422027149,0.27598894382251554,0.6484375,0.8614639091840979,-0.30069037638458096,0.560773532799514,-0.04950733505804783,-0.007252803671805944,0.0028727848798178026,1.2712053631958042e-14
